wavelength,Back_TanCycm,Belly_TanCycm,Breast_TanCycm,Crissum_TanCycm,Crown_TanCycm,DorTail_TanCycm,Patch10_TanCycm,Patch11_TanCycm,Patch12_TanCycm,Patch13_TanCycm,Rump_TanCycm,Throat_TanCycm,WingTip_TanCycm
577.24,7.26666666666,57.6379333333,47.5036,38.8272666667,14.283,11.8698666667,41.5509333334,32.1676666667,15.5198,40.8991333333,52.632,17.6982,9.77166666668
577.58,7.30533333333,57.4498666667,47.3719333333,38.8072666667,14.2936666667,11.9355333333,41.447,32.1968666667,15.6222,40.7154666667,52.3834666667,17.7094666667,9.80926666666
577.92,7.28033333333,57.2483333333,47.2066666666,38.7366666667,14.2576666667,11.9856666667,41.2955333333,32.1862666667,15.6978,40.4840666667,52.1056666667,17.6893333333,9.83246666667
578.26,7.20253333334,57.0244666667,47.033,38.648,14.1409333333,11.9698666667,41.1376666667,32.1540666667,15.7353333334,40.2096666667,51.8254666667,17.584,9.79593333333
578.60,7.2744,56.8025333333,46.8972,38.6253333333,14.1676,12.0542,41.0255333334,32.1676,15.9302666667,39.9939333333,51.5267333333,17.5846,9.86546666668
578.94,7.21673333333,56.5204666667,46.6491333333,38.4978666667,14.0967333333,12.0270666667,40.8178666667,32.0815333333,15.9345333333,39.7030666667,51.1318,17.4811333334,9.82166666666
579.28,7.18546666666,56.1667333333,46.377,38.3665333333,14.0344,11.9921333333,40.6378666667,32.0258666667,15.9763333333,39.4113333333,50.7132,17.4248,9.8374
579.61,7.19153333333,55.8532,46.1369333333,38.2483333333,13.9996666667,12.0094,40.4658666667,31.9990666667,16.0602,39.1628666667,50.2998666667,17.3765333333,9.84253333333
579.95,7.11146666667,55.4971333333,45.8475333333,38.1142,13.8740666667,11.9399333333,40.2159333333,31.9080666667,16.066,38.8760666667,49.8754,17.2692,9.77406666665
580.29,7.15806666667,55.2918,45.67,38.0736666667,13.8616,12.0136,40.0961333333,31.9431333333,16.1972,38.6576,49.5799333333,17.2865333333,9.82326666667
580.63,7.15433333333,55.0191333333,45.4938,38.0023333334,13.8362666667,12.0249333333,39.9139333333,31.8894666667,16.2730666667,38.4651333333,49.2394,17.2514,9.86179999999
580.97,7.22813333333,54.7670666667,45.2929333333,37.9406,13.8306,12.0572,39.7494666667,31.9217333333,16.4060666667,38.2622666667,48.9500666667,17.2500666667,9.9088
581.31,7.18453333333,54.4819333333,45.0311333333,37.8212,13.7602,12.0848666667,39.5362,31.8992,16.4858666667,38.0178666667,48.5788,17.1748666667,9.92040000001
581.65,7.18553333333,54.1240666667,44.7582666667,37.6961333333,13.7280666667,12.0676,39.2682,31.815,16.5890666667,37.7337333333,48.1544,17.1081333333,9.90419999999
581.98,7.18026666667,53.8976666667,44.5237333333,37.643,13.7083333333,12.089,39.094,31.7846,16.676,37.5296,47.8147333333,17.0944666667,9.923
582.32,7.06226666667,53.5611333333,44.2511333333,37.4902,13.54,12.0052,38.8114666667,31.7156666667,16.6355333333,37.2483333333,47.4404666666,16.9398,9.82086666667
582.66,7.04486666667,53.2867333333,44.0771333333,37.4318666667,13.4875333334,11.9985333333,38.6137333333,31.7124666667,16.7628,37.0326666667,47.0868666666,16.9283333334,9.83760000001
583.00,7.02906666667,53.1303333333,43.9432666666,37.3678666667,13.4412666667,11.9947333333,38.4606,31.7352,16.8289333334,36.8191333333,46.8310666667,16.8822,9.79066666667
583.34,7.03793333333,52.9636666667,43.807,37.3386666667,13.4269333333,12.0342,38.2956,31.7733333333,16.94,36.6562666667,46.5806666667,16.8462666667,9.81573333335
583.68,7.06893333333,52.7658666667,43.6293333333,37.2736666667,13.4172,12.0502,38.1714,31.7867333333,17.0474,36.4457333333,46.3098,16.8410666667,9.84093333334
584.01,6.9806,52.5141333333,43.3856666667,37.1058,13.3071333333,11.9660666667,37.9657333333,31.7548666667,17.0629333333,36.2095333333,45.9327333333,16.7090666667,9.78213333333
584.35,6.97113333333,52.2675333333,43.1982,37.0685333333,13.2819333333,11.9784,37.824,31.7586666667,17.1863333333,35.9672666667,45.6589333333,16.6806,9.77393333332
584.69,7.00026666667,52.0969333333,43.0928,37.0841333333,13.294,12.0726,37.7721333333,31.7894666667,17.302,35.8541333333,45.4466,16.6951333333,9.83186666666
585.03,7.02233333333,51.9195333333,42.9476,37.0188,13.2544,12.0364,37.6151333333,31.7694,17.3993333333,35.644,45.1647333333,16.6658,9.84193333333
585.37,7.0058,51.7483333333,42.7807333333,36.9743333333,13.2044666667,12.0262666667,37.5159333333,31.7747333333,17.4768,35.4736666667,44.8912666667,16.645,9.83913333333
585.70,7.0758,51.4582,42.5966666667,36.8734,13.2131333333,12.0561333333,37.3560666667,31.8021333333,17.6038666667,35.2794,44.5578666667,16.6834666667,9.92599999999
586.04,7.0422,51.1828666666,42.3176,36.6852666667,13.1760666667,12.0036,37.1093333333,31.6974666667,17.6713333333,35.0297333333,44.1574666667,16.6262666667,9.93346666667
586.38,7.09166666667,51.0454,42.1506,36.6292666667,13.1916666667,12.0178666667,37.033,31.7383333333,17.7936666667,34.8860666667,43.9480666667,16.6059333333,9.99446666667
586.72,7.08073333333,50.806,41.9071333333,36.4912666667,13.143,11.9576,36.8314666667,31.6766,17.8626,34.6414666667,43.5891333333,16.5246,9.97666666667
587.06,7.03086666667,50.5486,41.6564,36.3369333333,13.0409333333,11.8698,36.6254666667,31.6325333333,17.9137333333,34.3561333333,43.2239333333,16.4269333333,9.91533333334
587.39,7.01993333333,50.2983333333,41.4370666667,36.2196,12.9884,11.8323333333,36.4381333333,31.6313333333,17.9786666667,34.144,42.8864666667,16.3758,9.92346666665
587.73,7.07446666667,49.9916,41.1606666667,36.1014,12.9584,11.8192666667,36.2232666667,31.5549333333,18.0528666667,33.8844666667,42.5250666667,16.3587333334,9.94613333333
588.07,7.05553333333,49.7697333333,40.9046666667,35.9529333333,12.8951333333,11.7612666667,36.0376,31.5658666667,18.0860666667,33.6699333333,42.1763333333,16.3100666667,9.9372
588.41,6.99366666667,49.4511333333,40.567,35.7516666667,12.8202666667,11.658,35.7594,31.4998666667,18.1323333334,33.3962,41.7446666667,16.2044,9.8986
588.74,6.99866666667,49.2022666667,40.3134,35.6341333333,12.8054,11.6221333333,35.6008666667,31.5029333333,18.1883333333,33.2013333333,41.4158,16.1328,9.90233333332
589.08,6.98633333333,48.9218666667,40.0696666666,35.4935333333,12.7370666667,11.5750666666,35.3785333333,31.4795333333,18.215,32.9598666667,41.0845333333,16.0681333333,9.89553333332
589.42,6.92346666667,48.6599333333,39.842,35.3649333333,12.6680666667,11.4917333333,35.1420666667,31.4261333333,18.2320666667,32.7246,40.7742666667,15.9443333333,9.8074
589.76,6.99493333333,48.4158,39.6687333333,35.328,12.6956666667,11.5241333333,35.0014,31.4761333333,18.3245333333,32.5524,40.5494666667,15.9664666667,9.85906666667
590.09,6.8626,48.0652,39.3734666667,35.1518666667,12.5688,11.4406,34.6934,31.3740666667,18.2954,32.2704,40.1510666667,15.853,9.77133333334
590.43,6.84293333333,47.831,39.1546,35.0882666667,12.5486666667,11.4782,34.4999333333,31.3629333333,18.3976666667,32.1062666666,39.8422,15.8719333333,9.82653333333
590.77,6.88393333333,47.485,38.8831333333,34.9756666667,12.4997333333,11.4627333333,34.2607333333,31.3202,18.4529333333,31.8953333333,39.5024,15.8530666667,9.82540000001
591.11,6.84306666667,47.1829333333,38.5969333333,34.8585333333,12.4435333333,11.4560666667,33.9687333333,31.269,18.5052666667,31.6802,39.1548666667,15.7981333333,9.80413333335
591.44,6.82713333333,46.8875333333,38.4078666667,34.7946666667,12.4160666667,11.4517333333,33.7447333333,31.2624,18.5951333333,31.4933333334,38.8846,15.7332666667,9.79400000001
591.78,6.86786666667,46.6618666667,38.2112666667,34.75,12.405,11.4782666667,33.5691333333,31.2332,18.7046666667,31.3223333333,38.6174,15.7467333333,9.8342
592.12,6.7862,46.3313333333,37.9155333333,34.5866,12.2805333333,11.3608666666,33.2648,31.1098666667,18.688,31.0158666666,38.209,15.6323333333,9.74380000001
592.46,6.73226666667,46.0426666667,37.6440666667,34.4596666667,12.1946666667,11.2814,32.9856666667,31.0165333333,18.7115333333,30.7698666667,37.8673333333,15.5749333333,9.71040000001
592.79,6.74673333333,45.8010666667,37.4363333333,34.3759333334,12.1892666667,11.2846,32.7564666667,31.0017333333,18.8200666667,30.5785333333,37.5559333333,15.5660666667,9.72519999999
593.13,6.8242,45.6605333333,37.2557333333,34.3876,12.2175333333,11.3588,32.6517333333,31.0461333333,18.9892,30.4652,37.3445333333,15.6089333333,9.85546666667
593.47,6.8366,45.5600666666,37.1097333333,34.3878666667,12.2309333333,11.3771333333,32.5650666667,31.1145333333,19.1287333333,30.3678666667,37.1048666667,15.6256666667,9.92806666666
593.80,6.89546666667,45.278,36.8491333333,34.2738666667,12.199,11.3576666667,32.3533333333,31.0854,19.2258,30.1806666667,36.7772666667,15.5902666667,9.93853333333
594.14,6.92933333333,44.9938666667,36.624,34.1304666667,12.1574,11.3222666667,32.1285333333,31.057,19.3142666667,29.9658666667,36.4602666667,15.5429333333,9.954
594.48,6.8678,44.7142666667,36.3288666667,33.9543333333,12.103,11.2323333333,31.854,30.9894666667,19.3606666667,29.717,36.0801333333,15.4513333333,9.96999999999
594.81,6.9228,44.4922,36.1178,33.8252,12.0972666667,11.2077333333,31.6766,30.9762666667,19.4472,29.5086666667,35.7966,15.44,10.0103333333
595.15,6.90913333333,44.2903333333,35.8838,33.699,12.0253333333,11.1542,31.4894,30.9879333333,19.5126,29.3028,35.4878666667,15.4122,10.0124666667
595.49,6.8452,44.0310666667,35.6366,33.5359333333,11.9229333333,11.0432,31.2547333333,30.9772666667,19.5504666667,29.1097333333,35.1434,15.3307333333,9.97660000001
595.82,6.83593333333,43.8539333333,35.4896666667,33.4746666667,11.9003333333,11.0284666667,31.1045333333,30.9806,19.6427333334,28.9816666667,34.9476,15.3388,9.99540000001
596.16,6.81153333333,43.6149333333,35.2791333333,33.3288,11.8536666667,11.0012,30.9283333333,30.9488,19.6839333333,28.8018,34.7028666667,15.2864,9.9716
596.50,6.7508,43.3678666667,35.0654666667,33.2022666667,11.759,10.9240666667,30.7388,30.8834,19.6624,28.5896,34.4033333333,15.1802,9.94953333333
596.83,6.73293333333,43.1066666667,34.8610666667,33.0675333333,11.7118666667,10.8542,30.5256,30.7928,19.6894666666,28.3806666667,34.0939333333,15.1422666666,9.93206666667
597.17,6.73726666667,42.8670666667,34.6591333333,32.9727333333,11.6667333334,10.8273333333,30.3266,30.7398666667,19.7142,28.2041333333,33.8252666667,15.1254666667,9.91619999999
597.51,6.75453333333,42.7062666667,34.5283333333,32.9194,11.6860666667,10.877,30.2120666666,30.7756,19.8023333333,28.0708666667,33.6411333333,15.1572,9.97233333334
597.84,6.7392,42.5048666667,34.335,32.9062666666,11.6914666667,10.8792,30.0732,30.7854666667,19.8434666667,27.9119333333,33.4191333333,15.1280666667,9.97886666667
598.18,6.77053333334,42.2987333333,34.1956,32.8874666667,11.7098,10.9591333334,29.9399333333,30.7838,19.9382,27.781,33.2204666667,15.1451333333,9.99926666667
598.52,6.7544,42.0886,34.0532,32.8544666667,11.6814,10.9863333333,29.7734666667,30.7641333333,20.0310666667,27.6225333333,32.9656,15.1258,10.0214
598.85,6.78766666667,41.9025333333,33.9436666667,32.8288,11.7468,11.0674,29.6491333333,30.7929333333,20.1445333333,27.5233333333,32.7789333333,15.1846,10.1033333333
599.19,6.84413333333,41.6478666667,33.7151333333,32.7862,11.7842,11.1547333333,29.4554666667,30.7278,20.252,27.3166666667,32.5656666667,15.1928666667,10.1480666667
599.53,6.81926666667,41.3451333333,33.428,32.6414,11.7531333333,11.1412,29.2264666667,30.6496666667,20.2614666667,27.0755333333,32.2223333333,15.1461333333,10.1346666667
599.86,6.84873333333,41.1284666667,33.2499333333,32.6322666667,11.7422,11.1758,29.0434666667,30.6358666667,20.3816,26.9151333333,31.9404666667,15.1643333334,10.1852666667
600.20,6.81826666667,40.8448666667,32.9962666667,32.5151333333,11.7300666667,11.1783333333,28.8238,30.5984,20.4618,26.7148,31.6732,15.1582,10.1728
600.53,6.7542,40.6082666667,32.7508,32.4252666667,11.6384,11.1306666667,28.5612,30.5586,20.4820666667,26.5163333333,31.3552,15.0906,10.0990666667
600.87,6.69526666667,40.2636,32.4490666667,32.2204,11.522,11.058,28.2716666667,30.4739333333,20.5113333333,26.2514666667,30.9829333333,14.9866666667,10.0202666667
601.21,6.63593333333,39.8912666667,32.1238666667,32.0561333333,11.3770666667,10.9422,27.982,30.3528,20.5089333333,25.9665333333,30.6071333333,14.8442,9.94286666667
601.54,6.65586666667,39.5894,31.8744666667,31.877,11.3229333333,10.8996666667,27.7187333333,30.2665333333,20.581,25.7755333333,30.3006,14.7912666667,9.93659999999
601.88,6.70233333333,39.4414666667,31.678,31.8596,11.3065333333,10.8492666667,27.6071333333,30.3185333333,20.7060666667,25.6294666667,30.0908,14.8205333333,9.9848
602.21,6.65233333333,39.1827333333,31.3939333333,31.7197333333,11.2234,10.7554666667,27.4020666667,30.2812,20.7364666667,25.4256666667,29.8200666666,14.7456666667,9.96226666667
602.55,6.62546666667,38.9562666667,31.1322666667,31.6203333333,11.1866,10.6719333333,27.2164666667,30.2032,20.8117333333,25.2395333333,29.6002666667,14.6992666667,9.96
602.88,6.618,38.8135333333,31.0429333333,31.5612,11.1795333333,10.6355333333,27.1006666667,30.2498666667,20.9204666667,25.1624666666,29.3886666667,14.7206666667,10.0038
603.22,6.73026666667,38.7498666667,30.9845333333,31.6017333333,11.2420666667,10.7051333333,27.0568666667,30.3424,21.1146666667,25.1516,29.3122,14.7615333333,10.1208666667
603.56,6.73333333333,38.588,30.8521333333,31.5624666667,11.2498,10.7166,26.984,30.3616,21.2068,25.0322,29.1456,14.7494,10.1722666667
603.89,6.76893333333,38.4151333333,30.6632666667,31.5189333333,11.2404,10.7178,26.841,30.351,21.2741333333,24.9137333334,28.942,14.7382666666,10.2138666667
604.23,6.78893333334,38.2573333333,30.5034,31.4386,11.2384666667,10.7314,26.7554,30.3456,21.347,24.7908,28.7892666667,14.7262666667,10.2393333333
604.56,6.78746666667,38.1113333333,30.3522666667,31.4006666667,11.2582,10.7378666667,26.6348,30.3116666667,21.4300666667,24.6952666667,28.6574666667,14.7191333333,10.2738
604.90,6.88993333333,38.0617333333,30.3370666667,31.4421333333,11.3897333333,10.8582,26.5926666666,30.3832666667,21.5852666667,24.68,28.6097333333,14.8592666667,10.4308
605.23,6.92506666667,37.971,30.2592666667,31.4714,11.4360666667,10.9252666667,26.5297333333,30.4633333333,21.7121333333,24.6099333333,28.5191333333,14.9188,10.5254666667
605.57,6.93666666667,37.7647333333,30.1258666667,31.4303333333,11.4596666667,10.9910666667,26.4006,30.4230666667,21.7991333333,24.5317333333,28.3560666667,14.9623333333,10.5776
605.90,7.00733333333,37.5906666667,30.0006,31.4062,11.5201333333,11.0584666667,26.2914666666,30.4188666667,21.9092,24.4524666667,28.1976666667,15.0038666667,10.6599333333
606.24,7.05173333333,37.4496,29.8961333334,31.4176,11.5236666667,11.1186,26.1605333333,30.4694666667,22.018,24.3879333333,28.0043333333,15.04,10.72
606.58,7.0794,37.1700666667,29.6347333333,31.3293333333,11.507,11.1426,25.9454666667,30.4051333333,22.0520666667,24.2008666667,27.7613333333,14.9964,10.7518666667
606.91,7.04333333333,36.9022666667,29.4007333333,31.2264666667,11.4733333333,11.1116,25.7048,30.3601333333,22.0814666667,24.0001333333,27.4896,14.99,10.7462666667
607.25,7.05486666667,36.6182666667,29.1785333333,31.1132666667,11.4316,11.0887333333,25.4364666667,30.3298,22.1206666667,23.8364,27.2239333333,14.9684,10.7516
607.58,7.03226666667,36.3794,28.9939333333,31.0382666667,11.4037333333,11.064,25.256,30.2962,22.1919333334,23.7052,27.0073333333,14.9438,10.7359333333
607.92,7.1036,36.1908,28.8593333333,31.0168666667,11.4768,11.1312,25.1135333333,30.3480666667,22.3756,23.6224,26.8632666667,15.0053333333,10.8660666667
608.25,7.1462,36.0025333333,28.7284666667,31.0138,11.4659333333,11.1664,24.9757333333,30.3886,22.4814,23.5098666667,26.6964,15.0082,10.9131333333
608.59,7.0328,35.7312,28.4484666667,30.8868666667,11.3414666667,11.0716,24.7253333334,30.3227333333,22.4507333333,23.3042,26.3796,14.8917333333,10.8217333333
608.92,6.96833333333,35.5171333333,28.228,30.7868666667,11.2616,11.0416666667,24.5526666666,30.2635333333,22.4717333333,23.1492,26.1266666667,14.8353333333,10.768
609.26,6.92986666667,35.3927333333,28.0732666667,30.7496,11.217,11.0573333333,24.3927333333,30.2794,22.5218,23.0229333333,25.9450666667,14.7984666667,10.7849333333
609.59,6.98413333333,35.3180666666,28.0150666667,30.8156,11.2764666667,11.1622666667,24.3163333333,30.3476,22.6867333333,23.0038,25.8590666667,14.8826666667,10.8796
609.93,6.9848,35.1110666667,27.8150666667,30.7117333333,11.2414,11.1708666667,24.1309333333,30.2564666667,22.703,22.8602666667,25.6423333333,14.8355333333,10.8882
610.26,6.9876,34.9486,27.6988666667,30.6898666667,11.2170666667,11.2148666667,23.9557333333,30.2064,22.7555333333,22.7752,25.4964,14.8161333333,10.875
610.60,7.02333333333,34.7816,27.595,30.6683333333,11.1913333333,11.3388666667,23.8392,30.2105333333,22.8517333333,22.6938666667,25.3638,14.8037333333,10.9214
610.93,7.00353333333,34.6774,27.462,30.6625333334,11.1676,11.3949333333,23.7272666667,30.1962,22.919,22.6074,25.2402666667,14.7636,10.8926
611.27,7.06213333333,34.6028,27.3908666667,30.6805333333,11.1800666667,11.4968666667,23.6504666667,30.2130666667,23.0718666667,22.5352,25.1242,14.8041333333,10.9473333333
611.60,7.0152,34.4249333333,27.236,30.6709333333,11.1106666667,11.5525333333,23.5068666667,30.1550666667,23.0707333333,22.4258666667,24.9448,14.7530666667,10.9114
611.93,7.0238,34.2858,27.1037333333,30.6346,11.1210666667,11.6198666667,23.3371333333,30.1152,23.1348666667,22.3483333333,24.7962,14.7699333334,10.9513333333
612.27,7.06826666667,34.1997333333,27.0184,30.6614,11.1370666667,11.7200666667,23.2684,30.1220666667,23.3102666667,22.3159333333,24.7298666667,14.807,11.0124
612.60,7.17786666667,34.0969333333,26.981,30.7442,11.1883333333,11.8193333333,23.1892,30.1611333333,23.4631333333,22.3099333333,24.6761333333,14.9020666667,11.1284666667
612.94,7.089,33.826,26.8049333333,30.6122666667,11.1282,11.7655333333,22.9458,30.0736666667,23.4627333333,22.1356666666,24.4464666667,14.7904666667,11.0607333333
613.27,7.00473333334,33.5967333333,26.5629333333,30.4610666667,11.0172,11.7138666667,22.7369333333,29.9440666667,23.4152666666,21.9421333333,24.2025333333,14.6687333333,10.9695333333
613.61,6.96133333333,33.4234666666,26.4138,30.4079333333,10.9817333333,11.7497333333,22.5833333333,29.8931333333,23.4849333333,21.795,24.0389333333,14.6132,10.9498666667
613.94,7.0408,33.3532666667,26.3462,30.4491333333,11.0651333333,11.8610666667,22.5909333333,29.9762666667,23.6428,21.7621333333,23.9449333333,14.7422666667,11.0887333333
614.28,7.04493333333,33.2310666667,26.2177333334,30.4316666667,11.0873333333,11.8538,22.5044666667,29.9530666667,23.7024,21.7026666667,23.7886,14.7807333333,11.0967333333
614.61,7.0604,33.0564,26.0818,30.4017333333,11.1284,11.8983333333,22.423,29.9214,23.8248,21.6484,23.6593333333,14.8466666667,11.2168
614.94,7.03726666666,32.7937333333,25.9080666667,30.3314,11.0920666667,11.9131333333,22.219,29.8758666667,23.8416666666,21.5204,23.4886666667,14.807,11.2516
615.28,7.008,32.5790666667,25.7125333333,30.2425333333,11.0352,11.8344666667,22.0225333333,29.8471333333,23.8429333333,21.3583333333,23.2889333333,14.7901333333,11.2381333333
615.61,7.0384,32.4475333333,25.6081333334,30.2084,11.0894,11.8932,21.967,29.886,23.9116,21.3006,23.1539333333,14.8324,11.2993333333
615.95,7.14286666667,32.368,25.5219333333,30.1890666667,11.1446,11.9484,21.8848,29.9368,23.9947333333,21.2707333333,23.0375333333,14.868,11.3833333333
616.28,7.12426666667,32.195,25.332,30.1,11.1646,11.9587333333,21.7238666667,29.869,24.0235333333,21.1194666667,22.842,14.8374,11.3992
616.61,7.2618,32.1498666667,25.263,30.1702666666,11.2874,12.0714666667,21.712,29.9976666667,24.1781333333,21.1344666667,22.8090666667,14.9764666667,11.5244
616.95,7.20426666667,31.8960666667,25.0581333333,30.048,11.217,11.9942666667,21.5134,29.926,24.1574,20.9376,22.5988666667,14.919,11.4756666667
617.28,7.21406666666,31.7566,24.9447333333,30.0448,11.2318666667,11.9724666667,21.3792,29.9686,24.2257333333,20.8404,22.4782,14.9963333333,11.4790666667
617.62,7.09866666667,31.5261333333,24.7156666667,29.9105333333,11.0979333333,11.8608,21.1209333333,29.8861333333,24.2020666666,20.6974666667,22.2526666666,14.8614,11.3667333333
617.95,6.99633333333,31.2663333333,24.463,29.7657333334,10.9806,11.7284666667,20.8753333334,29.7571333334,24.1636,20.4756,22.0139333333,14.7577333333,11.2922666667
618.28,6.91293333333,31.0694666667,24.2431333333,29.6704666667,10.8750666667,11.6398,20.6288,29.7337333333,24.1496,20.3133333333,21.7783333333,14.6679333333,11.1917333333
618.62,6.9274,30.9766666667,24.1179333333,29.6475333333,10.8464,11.6088,20.5254666667,29.7272,24.1905333333,20.2603333333,21.6484666667,14.6603333333,11.1772666667
618.95,6.86226666667,30.7799333333,23.9317333333,29.5502,10.7954666667,11.5574,20.3532,29.661,24.2066,20.1314666667,21.4366666667,14.5636,11.1352
619.28,6.8578,30.6434,23.7769333333,29.4927333333,10.7568,11.5616666667,20.2228666667,29.6445333333,24.2654666667,20.0353333333,21.3251333333,14.5375333333,11.1614666667
619.62,6.73893333333,30.425,23.5922,29.4038666667,10.6694,11.4496,20.0180666667,29.5443333333,24.2358666666,19.8578,21.1420666667,14.4503333333,11.0705333333
619.95,6.63306666667,30.2474666667,23.4099333333,29.2757333334,10.5315333333,11.3244,19.8374666667,29.4607333333,24.173,19.7115333333,20.9591333333,14.3156666667,10.9698
620.28,6.49233333333,30.0229333333,23.1615333334,29.1244666667,10.3711333333,11.1785333333,19.6163333333,29.2652,24.1051333334,19.514,20.7113333333,14.1948,10.8434666667
620.62,6.55446666667,30.0328666667,23.1419333333,29.1888,10.4610666667,11.2500666667,19.5788666667,29.3208,24.2575333333,19.5488666667,20.6725333333,14.2466666667,10.9170666667
620.95,6.56073333333,29.9101333333,23.0107333333,29.1046,10.4172,11.2389333333,19.4694666667,29.2566,24.2556,19.4828666667,20.5538666667,14.1568,10.9132666667
621.28,6.4422,29.7279333333,22.8201333334,28.9782,10.3152,11.1252,19.3136,29.1918666667,24.2258666667,19.3079333333,20.396,14.0146,10.8013333333
621.62,6.41906666667,29.633,22.7080666667,28.9787333333,10.3322,11.0987333333,19.2019333333,29.1613333333,24.2630666667,19.2104,20.3088666667,13.9595333333,10.8326
621.95,6.52446666667,29.5335333333,22.6562,28.9446,10.4147333333,11.1662666667,19.1537333333,29.1239333333,24.3444666667,19.1524,20.2439333333,13.9958666667,10.8974
622.28,6.44486666667,29.3148666667,22.4907333333,28.7970666667,10.3428666667,11.0874666667,18.9568666667,29.0106,24.2750666667,18.9569333333,20.0559333333,13.9174666667,10.8454666667
622.62,6.5486,29.3494,22.5006666667,28.8572,10.4507333333,11.2122666667,18.9428,29.0845333333,24.4498,18.9925333333,20.0454,14.0405333333,10.9744
622.95,6.5008,29.2010666667,22.3311333334,28.7506,10.4081333333,11.1232,18.809,28.9918,24.4570666667,18.8392,19.8365333333,13.9628666667,10.9647333333
623.28,6.56186666667,29.0312,22.1726,28.6401333333,10.4504666667,11.1458,18.6986666667,28.9209333333,24.4775333333,18.7130666667,19.6876666667,13.9575333333,11.0090666667
623.62,6.56466666666,28.9118666667,22.0572666667,28.5846666667,10.4872666667,11.1716666667,18.5676666667,28.8954,24.5488666667,18.7092,19.5782666667,13.9818666667,11.0292
623.95,6.58646666667,28.7872666667,21.9826666667,28.4721333334,10.4794666667,11.1542,18.4766,28.8868,24.5850666667,18.6151333333,19.4841333333,13.9735333333,11.0238
624.28,6.57013333333,28.6556666667,21.8208,28.4131333333,10.4346,11.0779333333,18.3494666667,28.8943333333,24.5817333333,18.5066,19.3538666667,13.9606,11.0053333333
624.62,6.5052,28.4512666666,21.6454666667,28.2974666667,10.3758,10.9806,18.1691333333,28.8752666667,24.5847333333,18.3556666667,19.1891333333,13.9058,10.9935333333
624.95,6.511,28.2874666667,21.4934,28.2202,10.3436,10.9031333333,18.0056,28.8204,24.5880666667,18.1924,19.033,13.8809333333,11.0051333333
625.28,6.60106666667,28.2142,21.4204666667,28.1486666667,10.3906666667,10.9248,17.9303333334,28.8455333333,24.6784666667,18.176,18.9448,13.9292,11.0334666666
625.61,6.48953333333,28.0661333333,21.2668,28.0695333333,10.3136666667,10.7758,17.7544666667,28.8301333333,24.6708666667,18.0358,18.7886666667,13.8429333333,10.9672
625.95,6.52226666667,28.0656,21.1828,28.0827333333,10.3782,10.7773333333,17.7219333333,28.9172666667,24.8144,18.0209333333,18.7524,13.8574,11.0509333333
626.28,6.37646666667,27.8588666667,20.9752666667,27.9127333333,10.2322,10.5731333333,17.5087333333,28.8008,24.7325333333,17.8007333333,18.5698,13.6925333333,10.9120666667
626.61,6.23846666666,27.688,20.8179333333,27.8322,10.1104,10.4294666667,17.3290666667,28.727,24.6936666667,17.6382666667,18.4024666667,13.5971333333,10.7889333333
626.94,6.21453333333,27.6258666667,20.7581333333,27.8468,10.0761333333,10.3684,17.2489333333,28.7836,24.7643333333,17.6189333333,18.3583333333,13.5872,10.77
627.28,6.2218,27.52,20.6622666667,27.7984,10.0692666667,10.3352666667,17.1706,28.7941333333,24.8354666667,17.4796666666,18.292,13.57,10.7618666667
627.61,6.1826,27.4066666667,20.5131333333,27.7438,10.0238,10.2444666667,17.0165333333,28.7447333333,24.8458,17.4074,18.1522,13.4731333333,10.7764666667
627.94,6.15273333333,27.2124666667,20.3637333333,27.6220666667,9.96266666666,10.2074666667,16.8668666667,28.6535333333,24.8264,17.2534666667,18.0334,13.416,10.7348
628.27,6.21313333333,27.1446666667,20.3023333333,27.6370666667,10.0396666667,10.2447333333,16.8647333333,28.6929333333,24.9050666667,17.2618666667,17.9681333333,13.4782666667,10.7733333333
628.61,6.0914,27.0302666667,20.1644,27.5418,9.96160000001,10.1893333333,16.7105333333,28.6496,24.8940666667,17.1561333334,17.8112666667,13.4008666667,10.6942
628.94,6.03873333333,26.9002666667,20.0274666667,27.4897333333,9.92346666666,10.1693333333,16.6126,28.6372,24.9038,17.0219333333,17.6795333333,13.3552666667,10.6901333333
629.27,6.11786666667,26.8466,19.9675333333,27.4537333334,9.95166666666,10.2502,16.6062,28.6390666667,24.9174666667,17.0082,17.6188,13.3911333333,10.761
629.60,6.06986666667,26.7092,19.8384666667,27.3922,9.90453333333,10.2193333333,16.4846,28.5926,24.9305333333,16.9099333333,17.498,13.3349333333,10.7028666667
629.94,6.20146666667,26.6864,19.8338666666,27.4676,9.99253333332,10.3719333333,16.5058666667,28.6828,25.0534666667,16.9844,17.5166666667,13.4442666667,10.8205333333
630.27,6.342,26.6791333333,19.8392666667,27.506,10.1091333333,10.4947333333,16.4854,28.7747333333,25.1792,16.9963333333,17.5118,13.5549333333,10.9018
630.60,6.27926666667,26.5322666666,19.6671333333,27.3732666667,10.0478666667,10.4718666667,16.3282,28.7061333333,25.1639333333,16.846,17.3794,13.4978666667,10.8989333333
630.93,6.20213333333,26.3883333333,19.5067333333,27.2854666667,9.95820000001,10.4163333333,16.1738666667,28.6525333333,25.0846,16.7078,17.2185333333,13.4,10.8372666667
