wavelength,Back_TanXacf,Belly_TanXacf,Breast_TanXacf,Crissum_TanXacf,Crown_TanXacf,DorTail_TanXacf,Patch10_TanXacf,Patch11_TanXacf,Patch12_TanXacf,Rump_TanXacf,Throat_TanXacf,WingTip_TanXacf
503.36,18.1053333333,29.2812666667,25.5544666667,15.7381333333,5.86853333333,9.79591611112,25.855,13.1046333333,5.63726666667,34.5835666667,7.3864,8.04733333333
503.71,18.1348,29.324,25.6180666667,15.7775333333,5.8784,9.81256688888,25.9678,13.4348,5.61666666667,34.6747,7.3914,8.0601
504.06,18.1822666667,29.3598,25.6858,15.793,5.88426666667,9.80455166667,26.0805,13.7533,5.60193333333,34.7968,7.3744,8.04223333333
504.41,18.2447333333,29.395,25.7804666667,15.8166,5.89206666667,9.81563888889,26.2218,14.0876333333,5.60173333333,34.9219333333,7.3864,8.04073333333
504.75,18.3420666667,29.5154,25.9578666667,15.9016666667,5.939,9.87291822221,26.4167666667,14.5049666666,5.64893333333,35.1129666667,7.43226666667,8.0826
505.10,18.3987333333,29.5789333333,26.058,15.9394,5.97113333333,9.89980877777,26.5579333333,14.8616333333,5.6462,35.2456333333,7.4414,8.10196666667
505.45,18.4428,29.6342666667,26.1315333333,15.9744,5.97693333333,9.91744377778,26.6978,15.222,5.6318,35.3821666667,7.4378,8.08453333333
505.80,18.5315333333,29.7324,26.2664666667,16.0264,5.997,9.95235544445,26.8819,15.6298333333,5.63913333333,35.5448333333,7.44606666667,8.0934
506.15,18.5701333333,29.7923333333,26.3766666667,16.0401333333,5.98146666667,9.94973244444,27.0277666667,15.9985333333,5.5962,35.6924333333,7.44466666667,8.0687
506.49,18.6391333333,29.8395333333,26.4935333333,16.0970666667,5.99773333333,9.97466733333,27.1870666667,16.3925,5.61046666667,35.8531333333,7.45506666667,8.08196666667
506.84,18.7296,29.9158666667,26.6385333333,16.1426,6.02686666667,9.99644266667,27.3893,16.8239666667,5.6268,36.0387,7.48606666667,8.0919
507.19,18.7737333333,29.946,26.7345333333,16.1982,6.0592,10.0256085555,27.5386666667,17.2491,5.63373333333,36.1543333333,7.49606666667,8.10803333333
507.54,18.8185333333,29.9969333333,26.8444,16.2135333333,6.0428,10.0200416667,27.6807666667,17.6471,5.59766666667,36.2930333333,7.47253333333,8.06343333333
507.88,18.8848,30.0762,26.9912666667,16.2826666667,6.0674,10.0402762222,27.8708333333,18.0753333333,5.603,36.4508333333,7.49386666667,8.07236666667
508.23,18.9268,30.1041333333,27.0808,16.2954,6.0636,10.0376295556,28.0079666667,18.4682666667,5.57686666667,36.5624,7.48293333334,8.0573
508.58,18.93,30.0972,27.1192,16.281,6.03766666667,10.0053956667,28.1049333333,18.8049333333,5.5342,36.6427,7.454,8.01936666667
508.93,18.9824,30.1549333333,27.2224666667,16.3034666667,6.0368,9.9899941111,28.2676333333,19.2023666667,5.51106666666,36.7689333333,7.44153333333,7.98633333333
509.27,19.0628,30.23,27.3724666667,16.3612666666,6.0828,10.0164973333,28.4448666667,19.6264,5.5176,36.9386,7.45253333333,8.00383333333
509.62,19.1461333333,30.2791333333,27.4904666666,16.4084666667,6.12866666667,10.0370933333,28.6099,20.0624666667,5.52306666667,37.0864666667,7.4732,8.00673333333
509.97,19.2128,30.3292666667,27.6006666667,16.449,6.1676,10.0569053333,28.7507333333,20.4639,5.54333333333,37.1951666667,7.481,8.00733333333
510.32,19.2568666667,30.3581333333,27.6834,16.4552,6.18653333333,10.0675182222,28.9022333333,20.8779333333,5.52146666667,37.2990333333,7.4776,7.9926
510.66,19.3226,30.4092666666,27.7914,16.5062,6.21793333334,10.0969094444,29.0515333333,21.296,5.526,37.4320666667,7.49126666667,7.99833333333
511.01,19.3906666666,30.4765333333,27.9170666667,16.5310666667,6.23433333333,10.0948485555,29.2243,21.6892666667,5.51206666667,37.5797,7.48573333333,7.97363333333
511.36,19.5074666667,30.5715333333,28.0974666667,16.6232666667,6.31653333333,10.1567026667,29.4620666667,22.1645,5.56146666666,37.7872333333,7.5368,8.01483333333
511.70,19.5595333333,30.6002666667,28.1851333333,16.6303333333,6.341,10.1688412222,29.6009,22.5443333334,5.55406666667,37.9009333334,7.53946666667,8.01673333333
512.05,19.6180666667,30.6748666667,28.3152666667,16.6873333333,6.386,10.1958376667,29.7713,22.9646333334,5.5494,38.0523,7.5394,8.02096666667
512.40,19.717,30.7847333333,28.4747333333,16.7555333333,6.45186666667,10.2353248889,29.9900333333,23.4129333333,5.5618,38.2320666667,7.56866666667,8.03746666667
512.75,19.8128666667,30.8778666667,28.6447333333,16.8302,6.52326666667,10.2995048889,30.2105666667,23.8613333333,5.58453333333,38.4402666667,7.60046666667,8.07186666667
513.09,19.8738,30.909,28.7478,16.8658,6.54353333333,10.3045994444,30.3551666666,24.2457,5.5662,38.5636666667,7.5952,8.06263333333
513.44,19.9428,30.9801333333,28.9001333333,16.9182,6.59046666667,10.3255811111,30.5445,24.6421,5.57146666667,38.728,7.60206666667,8.07276666667
513.79,20.0474,31.0381333333,29.0386666667,16.9752666667,6.6394,10.3592086667,30.7759,25.0726333333,5.5622,38.9430333333,7.61673333333,8.0616
514.13,20.1468,31.1234666667,29.1896666667,17.0492666667,6.7064,10.3884793333,30.9738,25.5009,5.5826,39.1296,7.6388,8.0714
514.48,20.2367333333,31.2132,29.3534666667,17.0998,6.7638,10.4156123333,31.1844,25.9454,5.57966666667,39.3249666667,7.64766666667,8.07706666667
514.83,20.3455333333,31.2757333333,29.5160666667,17.1601333333,6.81973333333,10.4501016667,31.4207333333,26.4308,5.58833333333,39.5280333333,7.6766,8.08763333333
515.17,20.4238666667,31.3173333333,29.6634,17.1897333333,6.85986666667,10.4433401111,31.6182333333,26.8604,5.57866666667,39.717,7.6746,8.07073333333
515.52,20.5061333333,31.3783333333,29.8616,17.222,6.90606666667,10.453284,31.8627666667,27.3173333333,5.55453333333,39.9475333334,7.6638,8.06053333333
515.87,20.6294666667,31.4725333333,30.0562666666,17.2901333333,6.99653333333,10.4976913333,32.1450333333,27.8047,5.58253333333,40.2188333333,7.69766666667,8.08703333333
516.21,20.7323333333,31.5145333333,30.2348,17.3428,7.05166666667,10.5433102222,32.3713666667,28.2578666667,5.5874,40.4475333333,7.7014,8.0863
516.56,20.7994666667,31.527,30.3718666667,17.3549333333,7.08733333333,10.5342892222,32.5534,28.6582666667,5.579,40.6312666667,7.6918,8.05756666666
516.91,20.8929333333,31.5816666667,30.5740666667,17.3938,7.1296,10.5529751111,32.7974333333,29.0773,5.59173333333,40.8561,7.70166666667,8.0425
517.25,20.9396,31.6064,30.6959333333,17.4204,7.1704,10.570924,32.9666666667,29.4578666667,5.58106666667,41.0241333333,7.6972,8.035
517.60,21.0138,31.6681333333,30.8603333333,17.4633333333,7.22833333333,10.604447,33.1336333333,29.8448333333,5.593,41.2006,7.71233333333,8.06223333333
517.95,21.1125333333,31.7613333333,31.0475333333,17.5249333333,7.28366666667,10.628049,33.3676666667,30.2330666667,5.596,41.4367333334,7.72006666667,8.06776666667
518.29,21.1784666667,31.7857333333,31.1965333333,17.5523333333,7.31566666667,10.6291971111,33.5521,30.5480333333,5.58066666667,41.6215666667,7.71566666667,8.0547
518.64,21.2426,31.8432666667,31.3398,17.5850666667,7.3608,10.6408797778,33.7134333333,30.8452333334,5.57066666667,41.7963333333,7.7084,8.04606666667
518.99,21.2894,31.8752,31.4436,17.6167333334,7.408,10.6618004444,33.8582333333,31.1167666667,5.573,41.9285666667,7.71646666667,8.04326666667
519.33,21.3664,31.9202666667,31.5653333333,17.6649333333,7.46873333333,10.6938917778,34.0129333333,31.4276333333,5.59026666667,42.0938666667,7.74193333333,8.03766666667
519.68,21.46,31.9920666667,31.7198,17.7171333333,7.54166666667,10.7256285556,34.1980333333,31.732,5.6064,42.2515333333,7.77886666667,8.0542
520.02,21.5606666667,32.0791333333,31.8972,17.7794,7.6292,10.7499595556,34.4075333333,32.0793666667,5.63413333333,42.4523333333,7.80293333333,8.07533333333
520.37,21.671,32.1806666667,32.0816,17.869,7.71393333333,10.809234,34.6169,32.4269666667,5.65826666667,42.6551,7.8544,8.12036666667
520.72,21.7601333333,32.2484666666,32.2077333333,17.9186,7.80126666667,10.8478404445,34.7948666667,32.7635,5.66333333333,42.8317333333,7.88193333334,8.13103333333
521.06,21.8755333333,32.326,32.3778,17.981,7.88306666667,10.8858906667,35.0214,33.1053333333,5.6704,43.0477,7.90213333333,8.13726666667
521.41,21.9786666667,32.4092,32.5512,18.0476666667,7.9648,10.9000398889,35.2604,33.4590333333,5.67053333333,43.2943333333,7.9112,8.1328
521.75,22.0750666667,32.4654,32.7300666667,18.0851333333,8.04846666667,10.9310412222,35.447,33.791,5.6748,43.4860333333,7.93513333333,8.14166666667
522.10,22.1929333333,32.5359333333,32.9,18.1462,8.1328,10.9628563333,35.6702333333,34.1669666667,5.67993333333,43.7001666667,7.94946666667,8.14236666667
522.45,22.3234,32.6210666667,33.1216666667,18.2248,8.24966666667,10.9971902222,35.9383333333,34.5794666667,5.70146666667,43.9825,7.9884,8.1667
522.79,22.4776666666,32.7456666667,33.3700666667,18.3108666667,8.3562,11.0441243333,36.229,35.0176666667,5.7184,44.2902666667,8.0116,8.18663333333
523.14,22.6009333333,32.8303333333,33.5889333333,18.3688,8.44213333333,11.054179,36.4999666667,35.3982333333,5.71273333333,44.5588333333,8.01106666667,8.18513333333
523.48,22.6926,32.864,33.7565333333,18.3958666667,8.488,11.0456566667,36.7083666667,35.7491333333,5.66846666667,44.8162666667,7.974,8.1463
523.83,22.7644666667,32.8946666667,33.9303333333,18.4290666667,8.5432,11.0466482222,36.9342,36.0700666667,5.6246,45.0716666667,7.9642,8.127
524.17,22.8502,32.9041333333,34.078,18.4384,8.5966,11.0385463333,37.1276333333,36.3755666667,5.59666666666,45.3055,7.93713333333,8.09306666667
524.52,22.9495333334,32.9750666667,34.2742666667,18.4817333333,8.6882,11.0525544445,37.3732333333,36.6981666666,5.6006,45.5689333333,7.9526,8.10496666667
524.87,23.0116,32.9837333333,34.4142666667,18.4864,8.73886666667,11.0311848889,37.5315333333,36.951,5.57526666667,45.754,7.9424,8.0854
525.21,23.1116,33.0117333333,34.5785333333,18.5135333333,8.81333333333,11.0400986667,37.7351,37.2268333333,5.57386666667,45.9921666667,7.9502,8.08126666667
525.56,23.2556,33.1057333333,34.8091333333,18.5744666667,8.91826666667,11.0696463333,38.0387666667,37.5952666667,5.59046666667,46.3492,7.9742,8.09426666667
525.90,23.4044666667,33.2059333333,35.0689333333,18.6519333333,9.02026666666,11.106734,38.3641666667,37.9661666667,5.60106666667,46.7160333333,8.00373333333,8.10496666667
526.25,23.5196,33.271,35.2819333333,18.7081333333,9.08919999999,11.1193342222,38.6270666667,38.2744666667,5.58453333333,47.0278333333,8.00399999999,8.08926666667
526.59,23.6596666667,33.349,35.5266666667,18.7660666667,9.168,11.1325306667,38.9267,38.6284333333,5.58013333333,47.3704333333,8.00993333333,8.08003333333
526.94,23.7737333333,33.4123333333,35.7342666667,18.8287333333,9.2626,11.1584055556,39.1716333333,38.9460333333,5.5924,47.6459333333,8.03366666666,8.0884
527.28,23.9121333333,33.4988,35.9620666667,18.9180666667,9.36106666668,11.1996102222,39.4446333333,39.2678,5.61833333334,47.9575,8.06606666666,8.1077
527.63,24.0206666667,33.5640666667,36.1294,18.9673333333,9.43580000001,11.2207857778,39.6442,39.5198333333,5.63193333333,48.1877333333,8.08813333334,8.11613333333
527.97,24.1091333333,33.6348,36.2842666667,19.0226,9.51739999999,11.2462686667,39.829,39.7583,5.6414,48.3997333333,8.10646666667,8.12926666667
528.32,24.1843333333,33.6636,36.4,19.0555333333,9.57426666666,11.2566757778,39.9693666667,39.9509666667,5.64453333333,48.5604,8.10559999999,8.12526666667
528.66,24.2722,33.7431333333,36.5589333333,19.1155333333,9.65026666665,11.2834476667,40.1752666667,40.1831333333,5.6508,48.7832,8.12413333334,8.13656666667
529.01,24.324,33.7803333333,36.6729333333,19.1492666667,9.70700000001,11.2954492222,40.3188333333,40.3575,5.64833333333,48.9318333333,8.12866666666,8.1323
529.35,24.3738666667,33.7997333333,36.757,19.1744666667,9.76139999999,11.2966187778,40.4265333333,40.4961666667,5.64213333333,49.0409333333,8.12659999999,8.12546666667
529.70,24.4314666667,33.8387333333,36.8459333333,19.2064,9.83700000001,11.3043276667,40.5319,40.6555,5.65153333333,49.1681666667,8.13486666667,8.12923333333
530.04,24.5266,33.8872,36.9674666667,19.2394666667,9.92573333334,11.3231452222,40.6856333333,40.8717666667,5.65886666667,49.3308333333,8.14520000001,8.14173333333
530.39,24.5853333333,33.9025333333,37.0498,19.2574666667,10.0146666667,11.333595,40.8159666667,41.0442,5.6504,49.4643666667,8.15453333333,8.14156666667
530.73,24.6901333333,33.9612666667,37.2108,19.3073333333,10.1145333333,11.3532955556,41.0082,41.2892,5.64866666667,49.6915,8.15940000001,8.1524
531.08,24.7652666667,33.9892,37.3456666667,19.3301333333,10.2204,11.356788,41.1827666667,41.5323333333,5.6446,49.8887333333,8.16713333334,8.14536666667
531.42,24.8760666667,34.0506,37.5270666667,19.3873333333,10.3488,11.3779425556,41.4081,41.8244,5.64113333333,50.1449333333,8.17360000001,8.14323333333
531.77,25.0098666667,34.1086,37.7279333333,19.4422,10.4626,11.3872085556,41.6675,42.1180333333,5.63653333333,50.44,8.17939999999,8.14796666667
532.11,25.1475333333,34.2128,37.9414666667,19.5164,10.5932,11.4150797778,41.9397,42.4359333333,5.6332,50.7682,8.20779999999,8.15243333333
532.46,25.2885333333,34.2734666667,38.1206,19.5778,10.7158666667,11.4383848889,42.1396333333,42.6879333333,5.65266666667,51.0077,8.2224,8.1685
532.80,25.4269333333,34.3534,38.3180666667,19.6490666666,10.8534666667,11.4727698889,42.3583666667,42.9685,5.67813333333,51.2724333333,8.24886666666,8.19666666666
533.15,25.552,34.42,38.5032,19.7119333333,10.9603333333,11.502022,42.5712333333,43.2252666667,5.6828,51.5386,8.26846666666,8.21193333333
533.49,25.6725333333,34.4810666667,38.6817333333,19.7658,11.0704,11.5285925556,42.7701,43.4804666667,5.684,51.7948666667,8.27586666667,8.22456666666
533.84,25.7794666667,34.5529333333,38.8626,19.8199333333,11.1799333333,11.5457546667,42.9811666667,43.7149666667,5.69286666667,52.0617333333,8.29046666667,8.22673333333
534.18,25.8987333333,34.6365333333,39.0595333333,19.892,11.2996666666,11.5631144444,43.1950333333,43.9789,5.70446666667,52.3229333333,8.30326666667,8.25183333333
534.52,26.0114666667,34.6937333333,39.2083333333,19.9350666667,11.4142666667,11.585119,43.3760666667,44.2115,5.71086666667,52.5450666667,8.31726666667,8.2537
534.87,26.1198,34.7455333333,39.3481333333,19.9610666667,11.5188666667,11.5879,43.5434333333,44.4187666667,5.7004,52.7448,8.30679999999,8.26083333333
535.21,26.2412,34.7945333333,39.4870666667,19.9944666667,11.6332,11.6008088889,43.7276333333,44.6319333333,5.71033333333,52.9543,8.31693333333,8.2722
535.56,26.3466666667,34.8688666666,39.6468,20.0548666667,11.7662,11.6250631111,43.9043333333,44.8634333333,5.72893333334,53.1535,8.34893333333,8.2805
535.90,26.4635333333,34.9072,39.7818,20.0981333333,11.8835333334,11.6383027778,44.0630333333,45.0689,5.74253333334,53.3480333333,8.35846666667,8.29793333333
536.25,26.5659333333,34.9598666667,39.9154666667,20.1203333334,12.0035333333,11.6577261111,44.2199666667,45.3019,5.74293333333,53.5503333333,8.37066666667,8.29313333333
536.59,26.7076666667,35.0534,40.1045333333,20.1729333333,12.124,11.6834137778,44.4415,45.5789666667,5.73986666667,53.8110666667,8.38253333334,8.2905
536.93,26.8264666667,35.1268,40.2811333333,20.2264666667,12.2579333333,11.7125046667,44.6511,45.8386,5.76066666667,54.0354666667,8.39886666667,8.29946666667
537.28,26.919,35.1672,40.4164,20.2446666667,12.3594,11.7094467778,44.8401333333,46.0574666667,5.7464,54.2226666667,8.40166666666,8.28136666667
537.62,27.0222,35.2150666666,40.5664,20.2953333333,12.4818,11.7264236667,45.0107666667,46.3253666667,5.74413333334,54.4242666667,8.41006666667,8.2795
537.97,27.1605333333,35.2719333333,40.7277333333,20.3428666667,12.6268,11.7562158889,45.2220666667,46.5748666667,5.75193333333,54.6798,8.42446666666,8.27363333333
538.31,27.3424,35.3883333333,40.9608666667,20.4305333333,12.8046666667,11.7935694444,45.5116333333,46.9089,5.77186666667,55.0558333333,8.45799999999,8.30543333333
538.65,27.5201333334,35.4990666667,41.2280666667,20.5208666667,12.9710666667,11.8351255556,45.8219,47.2873666667,5.77206666667,55.4541,8.47853333334,8.2989
539.00,27.6820666667,35.5758666667,41.49,20.5974666667,13.1316,11.8485962222,46.1037333334,47.6375333333,5.75966666667,55.8521,8.48953333333,8.29693333333
539.34,27.8496666667,35.6450666667,41.7192666667,20.6556666667,13.3000666667,11.8737813333,46.3733,47.9560666667,5.75826666667,56.2185333333,8.50273333333,8.31146666667
539.69,27.9886,35.7146,41.9436666667,20.7202666667,13.4344666667,11.8923635556,46.633,48.2636666667,5.75326666667,56.5429666667,8.50720000001,8.30363333333
540.03,28.1369333333,35.7814666667,42.1742666667,20.8046,13.5711333333,11.9104396667,46.9183,48.5638666667,5.7458,56.9003333333,8.51806666667,8.31063333333
540.37,28.2564666667,35.8216666667,42.32,20.8495333333,13.6934,11.9265281111,47.0951666667,48.7789333333,5.74746666667,57.1434333333,8.53406666667,8.32206666667
540.72,28.3318,35.829,42.4248,20.8677333333,13.7864,11.9142817778,47.2112666667,48.9504333333,5.7222,57.33,8.52040000001,8.30523333333
541.06,28.4419333334,35.8644,42.5638,20.9226666667,13.9038,11.9574544444,47.3713333333,49.1396,5.74286666667,57.5320666667,8.5448,8.32673333333
541.40,28.5472,35.9079333333,42.691,20.9686666667,14.0138,11.9832832222,47.544,49.3215333333,5.7488,57.7432333334,8.56573333333,8.3435
541.75,28.625,35.9375333333,42.7856666667,20.9892666667,14.0904,11.9859294445,47.6625333333,49.4965666667,5.73653333333,57.9179666667,8.56286666667,8.3433
542.09,28.6984,35.9694,42.8921333333,21.0224,14.1782,11.9945418889,47.7931333333,49.6666,5.7248,58.0829333333,8.56193333333,8.34076666667
542.43,28.7777333333,36.0022666667,42.9812666667,21.0541333333,14.2879333333,12.0156065555,47.9107333333,49.8050666667,5.74066666667,58.2351666667,8.583,8.3659
542.78,28.876,36.066,43.0836,21.0895333334,14.4024,12.0499787778,48.0472333333,49.9782333333,5.7474,58.3979333333,8.58786666667,8.37913333333
543.12,28.9639333333,36.1095333333,43.1812,21.1137333333,14.5024,12.0557177778,48.178,50.158,5.7374,58.5592666667,8.57806666666,8.37126666667
543.46,29.0464666667,36.1394,43.2816666667,21.1293333333,14.6268666667,12.0594905556,48.2956333333,50.3230333333,5.718,58.7274666667,8.56179999999,8.3712
543.81,29.1438666667,36.1882,43.3861333333,21.1591333334,14.759,12.0783177778,48.4137333333,50.5178666667,5.7166,58.9119666667,8.57573333333,8.38196666667
544.15,29.2486666667,36.2511333333,43.5243333333,21.2031333333,14.9034,12.1063532222,48.5904666667,50.7335,5.71226666667,59.1502,8.59313333333,8.39613333333
544.49,29.3884666667,36.339,43.6889333333,21.2636,15.0603333333,12.1468785556,48.8076333333,50.9859333333,5.7148,59.4367333333,8.61019999999,8.41423333333
544.84,29.5176666667,36.4271333333,43.8326666667,21.3155333333,15.2168666667,12.1582344444,48.9902,51.2456333333,5.701,59.7038333333,8.61306666666,8.4172
545.18,29.6020666667,36.4778666667,43.9474,21.3414,15.3414666667,12.1559745555,49.1257666667,51.4400333333,5.6838,59.9188333333,8.59786666667,8.41053333333
545.52,29.7212666667,36.5581333333,44.1219333333,21.3976666667,15.5143333333,12.1790883333,49.3067333333,51.6578666667,5.69386666667,60.1820666667,8.61813333334,8.42333333333
545.87,29.8482666667,36.6400666667,44.2904,21.4529333333,15.6779333333,12.2081623333,49.4928333333,51.8939333333,5.71326666667,60.4374333333,8.645,8.4327
546.21,29.9791333333,36.744,44.4998,21.5234,15.8446666667,12.2192327778,49.7003333333,52.1641,5.71173333333,60.7203666667,8.64626666667,8.4351
546.55,30.0928,36.8224666667,44.6683333333,21.5943333334,16.0039333333,12.2322291111,49.8817333333,52.4135666667,5.70873333333,60.9850666667,8.66133333333,8.44633333333
546.90,30.2358,36.925,44.8581333333,21.6796,16.1809333333,12.2650302222,50.0775,52.6983,5.733,61.2982333334,8.68973333334,8.46883333333
547.24,30.3439333333,36.9932666667,45.0258666667,21.7532,16.3313333333,12.2920918889,50.2517333333,52.9420666667,5.75366666667,61.5343666667,8.71566666666,8.49003333333
547.58,30.4933333333,37.1171333333,45.2358,21.8395333333,16.5038666667,12.3059373333,50.4766666667,53.2462666667,5.76913333333,61.8316666667,8.73353333333,8.50526666667
547.92,30.6042666667,37.197,45.3870666667,21.9153333333,16.6777333333,12.3221107778,50.6424,53.5106666667,5.79746666667,62.0485666667,8.75080000001,8.5453
548.27,30.6788666667,37.2912,45.5240666667,21.9758666667,16.8194,12.3049265556,50.8010666667,53.7667333333,5.80466666666,62.2633,8.7646,8.5515
548.61,30.7638666667,37.3688666667,45.6770666667,22.0294,16.9675333333,12.302941,50.9544666667,54.0156666667,5.81013333333,62.5072666667,8.77646666667,8.5626
548.95,30.9534666667,37.5321333334,45.9188666667,22.1493333333,17.2182,12.3781527778,51.2181333333,54.3713666667,5.87413333333,62.8384666667,8.85673333334,8.62216666667
549.29,31.1028666667,37.6598,46.1279333333,22.2543333333,17.4307333333,12.4192574444,51.4358,54.7069,5.91506666667,63.1295666667,8.90406666666,8.65386666667
549.64,31.2262666667,37.7588,46.2948666667,22.3322,17.6184,12.4230428889,51.6138,54.9935,5.89873333333,63.3782333333,8.90866666667,8.6644
549.98,31.3640666667,37.8237333333,46.4102666667,22.4101333333,17.8008,12.4634265555,51.7898666667,55.2681333333,5.92733333333,63.6246333333,8.94506666667,8.69576666667
550.32,31.5180666667,37.951,46.6375333333,22.5356,18.0359333333,12.5197011111,52.0147666667,55.6002333333,5.9988,63.9385333333,9.02666666667,8.7578
550.66,31.6016666667,37.9888666667,46.7689333333,22.5793333333,18.1937333333,12.5351935555,52.1609333333,55.8011,6.00033333333,64.1172666667,9.03453333333,8.75726666667
551.01,31.7868666667,38.1526,47.0188666667,22.7076,18.4116666667,12.5885892222,52.4469666667,56.1729,6.04973333333,64.4872,9.11680000001,8.81773333333
551.35,31.8387333333,38.1686666667,47.0906666667,22.7350666667,18.5388,12.5970424445,52.5340666667,56.3217,6.05066666667,64.661,9.13126666667,8.82056666667
551.69,31.9824,38.2756666667,47.3118666667,22.8061333333,18.6987333333,12.5998347778,52.7734,56.6419,6.04633333333,65.0319333333,9.13233333333,8.80313333333
552.03,32.1768,38.3872,47.5300666667,22.8951333333,18.9039333333,12.6601451111,52.9883666667,56.9231,6.08373333333,65.3422,9.18066666666,8.8363
552.38,32.3207333333,38.4774,47.7304,22.9892666667,19.0676666667,12.6735217778,53.2003666667,57.2226666667,6.08653333333,65.6709,9.19653333333,8.8396
552.72,32.385,38.5073333333,47.8629333333,23.0336,19.1988666666,12.6710225555,53.3078666666,57.4252666667,6.08333333333,65.8797,9.17733333333,8.83803333333
553.06,32.5388666667,38.6075333333,48.0656666667,23.1296,19.3558,12.7083565556,53.5038333333,57.6913666667,6.1014,66.1887666667,9.19526666667,8.87403333333
553.40,32.6136,38.6569333333,48.1783333333,23.1508,19.4847333333,12.70938,53.6033,57.8903666667,6.1256,66.3962666667,9.20926666667,8.8767
553.74,32.7038,38.709,48.3229333333,23.1836,19.6182666667,12.699558,53.7195666667,58.1022666667,6.11173333333,66.6513,9.20706666667,8.86743333333
554.09,32.8096666666,38.7824,48.4471333333,23.1936666667,19.7402666667,12.6837966667,53.8997666667,58.3408,6.078,66.9275,9.18053333333,8.8241
554.43,32.9178666667,38.8419333333,48.5454666667,23.2536666667,19.8995333333,12.7020467778,54.0050333333,58.5843666667,6.0886,67.1566666667,9.21346666667,8.8395
554.77,33.0080666666,38.883,48.6311333333,23.2690666667,20.0396666667,12.7180205556,54.1017,58.7651333333,6.07813333334,67.3728333333,9.22220000001,8.81473333333
555.11,33.1426,38.9772,48.809,23.3282,20.2261333334,12.7587178889,54.2889666667,59.0146,6.10533333333,67.6441333334,9.24399999999,8.83693333333
555.45,33.2267333333,39.0119333333,48.8709333333,23.3624,20.3642666667,12.7767176667,54.3839,59.1836,6.1088,67.8136666667,9.2624,8.8196
555.80,33.3092,39.0438666667,48.9750666667,23.4092666667,20.5028666667,12.7977063333,54.5047,59.3698666667,6.11653333333,67.9907666667,9.26759999999,8.84126666667
556.14,33.3165333334,38.9964,48.9718,23.3774666667,20.6124666667,12.7758755555,54.5239,59.4409666667,6.09986666667,68.0755333333,9.24693333333,8.8173
556.48,33.3766666667,39.0113333333,49.0086666667,23.3422666667,20.6987333333,12.7111225556,54.596,59.5807333333,6.04646666667,68.2479,9.20913333333,8.7666
556.82,33.4393333333,39.0601333333,49.0994666667,23.3535333333,20.8257333333,12.6754443333,54.7176333333,59.8274,6.00373333333,68.4684,9.20179999999,8.7381
557.16,33.5642,39.1312666667,49.2288666667,23.4368666667,21.0178,12.7373116667,54.8997666667,60.077,6.04586666667,68.7173666667,9.23593333334,8.76866666667
557.50,33.6562666667,39.2102666667,49.361,23.5008,21.1813333333,12.7453682222,55.0499,60.3248666667,6.042,68.9563333334,9.27373333333,8.77986666667
557.85,33.71,39.1904666667,49.4203333333,23.5531333334,21.3211333333,12.7646217778,55.1306333333,60.4782333333,6.04406666667,69.0321,9.309,8.7936
558.19,33.8046,39.3244666667,49.5947333333,23.5736,21.4694666667,12.7336028889,55.3484666667,60.7611333333,5.98786666667,69.3336,9.28793333334,8.76186666667
558.53,33.8828,39.3756666667,49.6977333333,23.6244,21.5923333333,12.7165815556,55.4542333333,61.0007666667,5.98406666667,69.5599333333,9.26493333333,8.7741
558.87,33.9673333333,39.4244,49.8142666667,23.6812,21.7607333333,12.7028298889,55.6039,61.2373666667,5.9774,69.7825666667,9.24679999999,8.75116666667
559.21,34.0756666667,39.4932666667,49.9678,23.7330666667,21.901,12.6766916667,55.7677333333,61.5078,5.95746666667,70.0207,9.24813333333,8.77726666667
559.55,34.1606,39.5686,50.0980666667,23.7666666667,22.0270666667,12.6465666667,55.8951666667,61.8042666667,5.91846666667,70.3146333333,9.24553333334,8.72643333333
559.89,34.2809333333,39.6912,50.272,23.8577333333,22.2345333334,12.6867164444,56.0535,62.0566,5.96926666667,70.5646,9.30519999999,8.77383333333
560.23,34.4389333333,39.8034,50.4393333333,23.9954,22.4444666667,12.7785794444,56.2247333333,62.3694666666,6.035,70.7971666667,9.3798,8.84496666667
560.58,34.4985333333,39.8160666667,50.4923333333,24.0318,22.5752,12.7834433333,56.3136666667,62.5631333333,6.04186666667,70.9480666667,9.36973333334,8.85056666667
560.92,34.5758666667,39.8484,50.5999333333,24.0496666667,22.6982,12.7532425555,56.4008333333,62.7592,5.99626666667,71.1480333333,9.34386666667,8.8174
561.26,34.6455333333,39.8637333333,50.658,24.1041333333,22.8179333333,12.7666238889,56.4617,62.9115333333,6.01053333333,71.2239,9.35893333334,8.8333
561.60,34.743,39.9283333333,50.7789333333,24.1268666667,22.9397333333,12.765159,56.5452,63.1548333333,6.0192,71.4848333333,9.34386666666,8.83883333333
561.94,34.8525333333,39.9367333333,50.8520666667,24.1906666667,23.0766,12.8113646667,56.6129666667,63.3401666667,6.07346666667,71.6221666667,9.37173333334,8.8849
562.28,35.0188666667,40.0252666667,51.0322666667,24.2811333333,23.2785333333,12.8463461111,56.8245666667,63.6337666667,6.0974,71.8974,9.39366666667,8.90093333333
562.62,35.14,40.0919333333,51.1404666667,24.3444666667,23.4453333333,12.891957,56.9003,63.9134666667,6.12973333333,72.1278,9.44493333334,8.9511
