wavelength,Back_SicRaim,Belly_SicRaim,Breast_SicRaim,Crissum_SicRaim,Crown_SicRaim,DorTail_SicRaim,Patch10_SicRaim,Rump_SicRaim,Throat_SicRaim,WingTip_SicRaim
754.42,26.717,52.7973333333,37.2363333333,54.4053333333,24.3886666667,24.3553333333,23.2496666667,22.4623333333,43.484,21.3315
754.73,26.2596666667,53.164,36.845,54.3003333333,24.0883333333,24.563,22.799,22.1373333333,43.2573333333,21.5775
755.05,26.5306666667,53.6903333333,36.8876666667,53.9626666667,24.6256666667,25.306,23.316,22.262,43.3333333333,21.76
755.36,26.426,53.3846666667,36.684,53.2303333333,24.1583333333,25.2576666667,22.7836666667,21.8386666667,42.9383333333,21.4945
755.67,26.3773333333,54.3586666667,37.2733333333,53.6083333333,24.791,25.5926666667,23.03,21.914,43.0786666667,21.47
755.99,26.0563333333,54.1116666667,37.9446666667,53.6033333333,24.513,25.8286666667,22.9526666667,21.6026666667,42.732,21.4625
756.30,27.1186666667,54.5516666667,38.743,54.009,25.4903333333,26.8383333333,23.8096666667,22.7766666667,43.3123333333,22.663
756.62,27.5353333333,55.1066666667,39.078,54.9113333333,25.603,27.3936666667,23.3513333333,22.819,43.9893333333,23.165
756.93,27.9603333333,55.338,39.3956666667,54.7366666667,25.751,27.6246666667,23.7363333333,23.312,43.708,23.595
757.24,28.0423333333,55.8166666667,39.2303333333,55.4783333333,25.7083333333,27.454,23.606,23.3923333333,43.5773333333,23.8905
757.56,28.0353333333,55.3883333333,38.937,55.801,25.916,27.3346666667,23.8683333333,23.0426666667,43.624,23.9765
757.87,28.254,56.833,39.1536666667,56.58,25.289,27.169,23.6803333333,22.813,44.125,25.271
758.18,28.5613333333,56.2943333333,38.6456666667,56.528,24.797,26.9403333333,23.843,22.4386666667,43.364,25.2565
758.50,28.408,55.8703333333,38.3313333333,56.4156666667,23.6643333333,26.354,23.0826666667,22.1373333333,43.0203333333,25.1635
758.81,27.7293333333,55.169,37.3593333333,55.35,22.5426666667,25.8976666667,22.216,21.4,42.202,24.4015
759.13,27.431,54.3593333333,36.8856666667,54.9516666667,22.228,25.87,22.228,21.2056666667,42.3933333333,24.677
759.44,27.4923333333,54.1026666667,36.1743333333,54.6143333333,22.2166666667,25.7103333333,22.2693333333,21.4046666667,42.4036666667,25.066
759.75,26.642,53.9433333333,36.0813333333,55.157,21.7163333333,24.8036666667,21.752,20.6816666667,42.4696666667,24.786
760.07,26.709,53.9303333333,36.7426666667,54.69,22.2926666667,24.3593333333,22.6286666667,20.7386666667,43.0136666667,25.225
760.38,26.7233333333,53.887,37.035,54.5743333333,22.7043333333,23.9733333333,22.4926666667,20.7296666667,43.1516666667,25.5155
760.69,26.9486666667,53.846,37.6356666667,54.3796666667,23.3006666667,24.5223333333,22.578,21.0976666667,43.2453333333,25.374
761.01,27.3603333333,53.4596666667,38.0783333333,54.505,23.5276666667,24.8046666667,22.864,21.918,42.9403333333,26.0325
761.32,27.6263333333,53.1326666667,37.3506666667,54.3123333333,24.135,25.506,23.2903333333,22.302,42.946,25.873
761.63,28.5036666667,53.5113333333,37.994,54.5233333333,24.9923333333,26.3723333333,23.6583333333,22.7843333333,43.9433333333,26.035
761.94,28.708,53.9993333333,38.3266666667,55.31,25.7326666667,26.6606666667,24.407,22.993,44.2333333333,26.1825
762.26,28.9086666667,54.2833333333,38.6766666667,55.7816666667,26.548,26.6893333333,24.8943333333,23.4093333333,44.6283333333,26.633
762.57,29.604,54.448,38.9883333333,55.9263333333,26.173,27.1223333333,24.939,23.5016666667,44.6706666667,26.6275
762.88,30.269,55.0623333333,39.622,56.7813333333,26.5656666667,27.5246666667,25.2866666667,23.9406666667,45.4033333333,26.8985
763.20,30.202,54.9283333333,39.312,56.1783333333,26.6973333333,27.471,25.2286666667,23.876,44.9166666667,26.749
763.51,30.253,54.588,38.7806666667,55.9246666667,26.1423333333,27.6823333333,24.8186666667,23.6733333333,44.5973333333,26.613
763.82,29.999,54.932,38.717,55.874,25.7226666667,27.962,24.7043333333,23.444,44.521,26.346
764.14,29.5736666667,54.8986666667,37.9683333333,55.633,25.0416666667,27.7586666667,24.4366666667,22.956,44.4833333333,25.956
764.45,29.1993333333,54.7506666667,37.5463333333,55.1706666667,24.606,27.638,24.0026666667,22.362,44.37,25.4135
764.76,29.099,54.7346666667,38.7446666667,55.141,24.6346666667,27.4893333333,24.08,22.3616666667,44.7783333333,25.142
765.07,28.664,54.726,38.425,55.3306666667,24.2896666667,27.2153333333,23.98,22.377,44.2756666667,25.443
765.39,28.5356666667,54.8346666667,38.087,54.849,23.7383333333,27.1666666667,23.4143333333,22.1783333333,44.15,25.4305
765.70,28.655,54.9636666667,37.996,54.8403333333,23.7146666667,27.266,23.3903333333,22.2013333333,44.1406666667,25.5215
766.01,27.849,55.205,37.5693333333,54.6143333333,24.1213333333,26.831,23.3823333333,22.036,44.105,25.8125
766.32,27.4123333333,55.0136666667,37.0636666667,53.9526666667,24.025,26.677,23.426,21.8003333333,43.3433333333,26.2065
766.64,27.4213333333,55.0416666667,37.142,54.008,23.9213333333,26.8586666667,23.377,22.0166666667,43.272,26.1695
766.95,27.226,55.689,37.8616666667,54.414,24.22,26.7123333333,23.8586666667,22.032,43.6073333333,26.541
767.26,27.585,54.9736666667,37.9046666667,54.4633333333,24.681,26.4863333333,24.465,22.2483333333,43.202,26.7805
767.57,28.036,54.9643333333,38.6506666667,54.723,25.599,26.445,25.6393333333,22.6586666667,43.666,28.2175
767.88,28.9273333333,55.734,39.448,55.446,27.054,26.6006666667,27.0333333333,23.2446666667,43.978,29.2155
768.20,28.4403333333,55.705,37.9916666667,55.064,26.923,25.598,26.902,22.6706666667,42.7353333333,29.263
768.51,28.3926666667,55.9286666667,38.6473333333,54.875,27.295,25.604,27.0313333333,22.881,43.0613333333,28.8535
768.82,27.8416666667,55.503,38.0336666667,54.1243333333,26.9153333333,25.062,26.87,22.486,42.87,28.644
769.13,27.3766666667,55.5013333333,37.538,54.4033333333,26.3723333333,24.784,26.3256666667,22.1443333333,42.5133333333,27.4005
769.44,28.0086666667,55.5876666667,38.061,55.5396666667,26.8383333333,24.8093333333,26.9816666667,22.7076666667,42.98,27.4715
769.76,28.036,55.822,38.356,55.2473333333,26.5866666667,24.8623333333,27.0116666667,22.6636666667,43.6783333333,26.799
770.07,27.7356666667,55.319,38.07,55.4963333333,26.3173333333,24.8986666667,26.7986666667,22.3403333333,43.9206666667,26.596
770.38,27.8293333333,55.0926666667,37.5253333333,55.89,26.7233333333,25.0773333333,26.4916666667,23.2763333333,43.8786666667,25.849
770.69,27.054,54.3433333333,36.7873333333,55.913,26.269,24.5423333333,25.8503333333,23.1816666667,44.1656666667,24.804
771.00,26.6666666667,53.3336666667,35.6356666667,55.716,25.542,24.0963333333,24.98,22.7846666667,43.4003333333,23.213
771.32,25.802,53.11,35.8156666667,55.537,23.7936666667,23.738,22.9846666667,22.2316666667,43.682,22.7615
771.63,26.1663333333,53.5696666667,36.3966666667,55.79,23.44,24.8456666667,22.4843333333,22.878,44.744,23.2715
771.94,25.5773333333,52.6373333333,35.6426666667,55.2036666667,22.8113333333,24.4656666667,21.5566666667,22.07,43.6556666667,22.3265
772.25,26.384,52.624,36.5343333333,56.5166666667,24.3943333333,25.2016666667,22.3183333333,23.241,44.3193333333,22.3185
772.56,27.406,52.993,37.9696666667,56.7193333333,24.5306666667,26.203,22.7406666667,23.6796666667,45.4813333333,23.7235
772.87,27.0796666667,53.1416666667,37.403,55.8346666667,23.818,25.9423333333,21.8433333333,23.2196666667,45.5116666667,22.666
773.18,26.2983333333,52.868,36.6546666667,55.9783333333,22.7356666667,25.06,21.0753333333,22.6446666667,44.9276666667,21.92
773.50,27.713,53.652,37.0306666667,55.876,23.5343333333,25.4586666667,21.9116666667,22.9636666667,44.9956666667,22.272
773.81,28.9553333333,54.408,37.772,56.1896666667,24.1243333333,26.3586666667,23.0073333333,23.0676666667,45.35,23.46
774.12,30.0766666667,56.129,37.9416666667,56.5593333333,23.3793333333,26.8816666667,22.7036666667,22.7956666667,45.5603333333,24.378
774.43,30.625,57.7713333333,39.243,57.0023333333,23.2686666667,27.824,22.7456666667,22.9916666667,44.9983333333,24.7
774.74,30.2413333333,57.7926666667,38.9923333333,56.741,22.6033333333,27.7363333333,22.9126666667,23.284,44.9596666667,23.9335
775.05,30.1023333333,56.6943333333,38.335,57.2226666667,22.3363333333,27.524,22.8646666667,22.1186666667,44.3306666667,22.973
775.36,29.7843333333,56.0836666667,38.308,57.3826666667,21.8313333333,26.9963333333,23.067,21.5463333333,44.835,23.622
775.67,29.1426666667,56.8136666667,38.9636666667,56.974,21.2733333333,27.0956666667,22.585,20.5373333333,43.986,23.8005
775.98,28.8263333333,56.025,38.435,55.587,21.3143333333,26.197,22.316,19.9686666667,44.1003333333,23.756
776.30,28.6433333333,54.8003333333,38.779,54.391,20.4906666667,25.4326666667,21.1206666667,19.5466666667,42.7446666667,24.457
776.61,28.8093333333,55.105,39.114,54.571,20.6093333333,25.7303333333,20.4523333333,19.9183333333,42.256,24.976
776.92,27.1876666667,55.2763333333,38.192,54.408,19.305,25.0966666667,19.466,19.498,42.0206666667,24.614
777.23,26.46,55.8243333333,37.722,54.6303333333,17.9733333333,24.621,18.3926666667,19.1353333333,41.6263333333,24.25
777.54,26.6343333333,54.6213333333,37.81,54.976,19.485,23.8646666667,19.002,18.9373333333,41.3526666667,23.575
777.85,26.1376666667,54.0496666667,36.8826666667,53.9206666667,20.4583333333,23.2656666667,19.3613333333,18.5543333333,42.3686666667,23.5235
778.16,26.6346666667,53.6216666667,36.1216666667,53.686,21.699,24.0063333333,20.3203333333,18.6536666667,41.6023333333,23.846
778.47,26.8186666667,54.459,37.1913333333,53.3206666667,22.0426666667,24.4466666667,21.4103333333,20.2403333333,42.094,25.427
778.78,26.635,55.143,37.8416666667,53.5556666667,22.508,24.508,21.778,21.111,42.0633333333,25.3335
779.09,28.087,55.6306666667,38.196,54.8943333333,22.2326666667,24.4723333333,22.2966666667,21.977,43.89,25.864
779.40,28.3643333333,57.2553333333,38.96,56.762,22.5073333333,24.8766666667,23.0666666667,23.001,43.5013333333,25.9625
779.71,30.195,59.1673333333,39.577,57.813,24.3146666667,25.9003333333,25.0083333333,24.81,45.1933333333,26.9075
780.02,31.1816666667,58.7556666667,39.4903333333,57.233,24.76,26.2826666667,25.687,24.2966666667,45.3493333333,26.9115
780.33,32.1526666667,59.0083333333,38.8663333333,57.1863333333,25.236,27.193,26.2146666667,24.1566666667,46.4573333333,27.3275
780.64,31.3663333333,56.4933333333,37.911,55.8493333333,24.89,26.28,25.602,23.737,45.6086666667,26.5515
780.95,31.0786666667,57.6136666667,38.1546666667,55.6363333333,24.176,26.4306666667,24.9736666667,24.3496666667,46.306,27.7835
781.26,30.662,57.5496666667,38.0696666667,55.9116666667,23.0416666667,25.4986666667,23.932,24.715,45.4773333333,26.9765
781.57,31.1016666667,57.4153333333,39.057,56.9833333333,22.426,24.586,23.074,24.658,46.1123333333,27.268
781.88,32.513,57.9043333333,40.0073333333,58.2403333333,23.975,24.7576666667,23.4526666667,25.2053333333,46.532,26.622
782.19,33.4086666667,58.4653333333,38.9766666667,58.766,23.8523333333,25.094,23.0623333333,24.4166666667,47.6296666667,26.637
782.50,32.316,57.5516666667,37.4763333333,57.8906666667,23.955,25.2733333333,22.599,24.0303333333,46.4786666667,25.9325
782.81,30.9143333333,55.593,36.5833333333,57.0673333333,23.4696666667,24.452,21.3533333333,22.9023333333,44.9356666667,25.9635
783.12,29.977,53.9663333333,35.8506666667,57.3226666667,22.6163333333,24.3706666667,20.7856666667,21.968,43.7453333333,25.4005
783.43,29.78,53.7656666667,35.342,57.899,22.9433333333,23.368,21.5526666667,21.9776666667,44.6503333333,25.7825
783.74,29.2523333333,52.174,36.2703333333,56.5596666667,22.9216666667,22.0443333333,20.328,21.5103333333,42.9063333333,25.572
784.05,31.1213333333,54.443,39.4646666667,58.1296666667,24.214,22.7393333333,21.1486666667,22.1576666667,44.2373333333,26.3095
784.36,31.1853333333,53.97,40.161,58.6113333333,24.8943333333,23.629,22.2476666667,22.5546666667,44.4956666667,26.9275
784.67,31.9206666667,53.112,40.0913333333,59.5646666667,25.697,24.284,23.3676666667,22.7183333333,45.1316666667,27.205
784.98,31.591,53.5423333333,39.257,59.93,26.4423333333,24.8936666667,24.1966666667,22.5706666667,45.4893333333,26.8875
785.29,30.0426666667,52.5746666667,37.3596666667,58.033,25.5516666667,24.4676666667,23.887,20.7896666667,45.606,25.61
785.60,30.0803333333,51.5886666667,38.921,57.6346666667,26.215,24.837,24.263,21.125,45.0823333333,26.2915
785.91,29.232,50.5223333333,38.404,57.2333333333,26.1003333333,23.9373333333,24.944,20.992,44.7053333333,26.678
786.22,30.1063333333,50.9716666667,37.734,57.2056666667,25.6693333333,24.7156666667,26.036,21.0853333333,45.1413333333,26.843
786.53,30.3163333333,52.5736666667,37.806,57.224,25.843,25.5946666667,26.3756666667,21.7253333333,45.616,27.476
786.84,30.0693333333,53.125,38.9233333333,57.9166666667,26.215,26.6666666667,26.5276666667,22.882,45.1733333333,28.333
787.14,29.2473333333,52.7066666667,38.7133333333,58.1206666667,26.4216666667,26.8643333333,27.7836666667,23.5613333333,45.318,28.0385
787.45,28.2836666667,51.386,36.7323333333,56.1386666667,25.8416666667,27.525,27.657,23.3003333333,43.8283333333,27.376
787.76,27.919,51.0113333333,35.486,54.925,25.799,27.854,27.4623333333,23.679,43.3136666667,26.6635
788.07,28.9983333333,52.216,36.7696666667,55.0736666667,25.755,28.388,27.4246666667,24.6306666667,43.2883333333,27.3125
788.38,29.3596666667,52.1286666667,37.591,54.336,25.4493333333,28.3823333333,27.215,24.9763333333,43.4246666667,27.1525
788.69,30.1673333333,52.6073333333,38.3303333333,55.121,25.7293333333,28.802,27.3123333333,26.5053333333,43.7616666667,28.212
789.00,30.7453333333,53.2896666667,38.3846666667,55.8463333333,25.8186666667,29.4046666667,28.0013333333,27.814,44.247,28.765
789.31,31.1796666667,54.291,39.2476666667,56.4126666667,25.5223333333,29.9903333333,27.644,27.7723333333,44.5516666667,29.074
789.62,30.453,53.3656666667,38.4786666667,54.8866666667,25.3073333333,29.256,26.7313333333,27.7023333333,44.2073333333,28.2035
789.92,30.04,51.996,38.2566666667,54.9233333333,24.9833333333,28.7093333333,26.447,27.8776666667,44.6773333333,27.495
790.23,29.8153333333,50.1366666667,37.261,53.552,24.112,27.7663333333,25.1023333333,26.981,44.1256666667,25.41
790.54,31.667,51.7376666667,37.979,54.397,23.759,28.7586666667,24.7873333333,27.1986666667,45.461,25.6385
790.85,31.5043333333,53.0793333333,38.4096666667,55.8416666667,23.516,28.3686666667,24.3746666667,27.249,46.4356666667,25.532
791.16,31.63,54.394,38.9466666667,56.1363333333,23.2286666667,28.2616666667,24.1966666667,26.2486666667,46.8063333333,25.726
791.47,30.6153333333,53.557,37.37,55.3156666667,21.9023333333,27.7776666667,23.4213333333,24.5803333333,45.8833333333,25.5995
791.78,29.6903333333,54.2713333333,35.7623333333,54.397,19.5563333333,25.5443333333,21.65,22.8223333333,43.844,25.0
792.08,29.1286666667,53.6576666667,35.0413333333,54.227,18.0023333333,24.354,20.1926666667,20.85,42.7943333333,24.836
792.39,26.6216666667,53.1083333333,32.162,53.2433333333,15.4056666667,23.063,17.973,17.658,41.982,22.838
792.70,27.7926666667,53.0386666667,32.6186666667,53.977,17.3373333333,23.9053333333,18.1413333333,18.454,42.2696666667,23.056
793.01,28.2716666667,53.8986666667,33.333,54.674,17.237,23.7116666667,17.8753333333,18.2396666667,42.6813333333,23.3245
793.32,28.2336666667,55.1226666667,34.5386666667,55.401,18.637,23.4583333333,18.127,18.4516666667,42.0953333333,23.2965
793.62,29.1553333333,57.3006666667,35.7666666667,56.5656666667,20.4316666667,24.839,20.4776666667,19.5593333333,43.2506666667,24.7245
793.93,28.7276666667,56.498,35.9326666667,56.8626666667,20.5656666667,23.8486666667,20.7936666667,18.6503333333,42.4076666667,23.871
794.24,29.4956666667,55.288,35.698,56.448,20.3033333333,23.2486666667,21.508,18.3846666667,41.8116666667,24.565
794.55,30.0436666667,56.0526666667,35.921,57.2803333333,20.0,22.6756666667,21.9296666667,18.9033333333,40.8333333333,23.75
794.86,30.035,56.6843333333,37.3266666667,57.4653333333,21.8746666667,22.8733333333,21.701,19.618,42.1006666667,23.763
795.16,29.7606666667,55.654,37.4946666667,57.8393333333,23.876,23.539,22.6146666667,21.059,43.1273333333,24.338
