wavelength,Back_SalRuff,Belly_SalRuff,Breast_SalRuff,Crissum_SalRuff,Crown_SalRuff,DorTail_SalRuff,Patch10_SalRuff,Rump_SalRuff,Throat_SalRuff,WingTip_SalRuff
535.56,15.5156666667,12.8865333333,14.5845333333,12.7704,13.1268857143,11.2258666667,34.0328,13.9265666667,16.3761666666,9.95291666667
535.90,15.5112,12.9220666667,14.585,12.8150666667,13.1286857143,11.2128666667,34.0356,13.9131666667,16.3722,9.9547
536.25,15.512,12.9618,14.5808666667,12.8622,13.1335333333,11.2129333333,34.0797333333,13.9270333333,16.3878333333,9.94953333333
536.59,15.5095333333,12.9718666667,14.5560666667,12.8889333333,13.1241047619,11.2047333333,34.0700666667,13.9011666667,16.3699666667,9.93628333333
536.93,15.5433333333,13.0416666667,14.5958666667,12.9606,13.1673238095,11.2271333333,34.1185333333,13.9287666667,16.406,9.97223333333
537.28,15.5676,13.0917333333,14.6189333333,13.0258666667,13.1841142857,11.2433333333,34.1387333333,13.9400666667,16.4348666667,9.99118333333
537.62,15.6154666667,13.1778666667,14.6474,13.1020666667,13.2346666667,11.2867333333,34.2030666667,13.9848666667,16.4789666667,10.0313
537.97,15.6083333333,13.2199333333,14.6272,13.1561333333,13.2413142857,11.2932666667,34.1992666667,13.9870333333,16.4857,10.0317666667
538.31,15.643,13.2980666667,14.6454666667,13.2448666667,13.2615904762,11.3426,34.2247333333,14.0219333333,16.5241333333,10.0657166667
538.65,15.6294,13.3584,14.6449333333,13.304,13.2379047619,11.367,34.2186666666,14.0367333333,16.5111,10.0650333333
539.00,15.6480666667,13.4462666667,14.6363333333,13.3815333333,13.2622761905,11.4038666667,34.2734666667,14.0605333333,16.5236333333,10.0906
539.34,15.6486666667,13.5069333333,14.6338,13.4242,13.2607428571,11.414,34.2698,14.0576333333,16.4934666667,10.0808833333
539.69,15.6443333333,13.5532,14.6303333333,13.4721333333,13.2609714286,11.4386,34.2864,14.0622333333,16.4974,10.0949666667
540.03,15.6379333333,13.5821333333,14.6286,13.5041333333,13.2382,11.431,34.2648666667,14.0429333333,16.4855666667,10.08835
540.37,15.6356,13.6237333333,14.6358666667,13.5438666667,13.2400095238,11.4361333333,34.2804,14.0469,16.4945,10.10505
540.72,15.6228666667,13.6457333333,14.6368666667,13.5686,13.2206380952,11.4343333333,34.2786666667,14.0384666666,16.4744666667,10.0899333333
541.06,15.6136666667,13.6835333333,14.6346666667,13.5967333333,13.2180190476,11.4446,34.2822,14.0393,16.4708,10.0899833333
541.40,15.5963333333,13.7054666667,14.6309333333,13.6261333333,13.2023809524,11.4337333333,34.2685333334,14.032,16.4589666667,10.0862666667
541.75,15.6175333333,13.7544666667,14.6662666667,13.6724666667,13.2187333333,11.4433333333,34.2946,14.0484333333,16.4778666667,10.1078166667
542.09,15.5973333333,13.7758666667,14.6619333333,13.6917333333,13.2098,11.4132666667,34.2956666667,14.032,16.4682,10.0911
542.43,15.6140666667,13.8212,14.6792666667,13.7364,13.2236666667,11.4056666667,34.3298666667,14.0375,16.4866333333,10.0973666667
542.78,15.6119333333,13.8462,14.6974666667,13.768,13.2256190476,11.3997333333,34.3274,14.0313,16.4953,10.1029
543.12,15.6018,13.8747333334,14.7002666667,13.81,13.2227619048,11.3996,34.3498666667,14.0273,16.5034333333,10.1051833333
543.46,15.6073333333,13.9233333333,14.7188,13.8488,13.2209142857,11.401,34.3575333334,14.0315,16.5123,10.1101833333
543.81,15.6256,13.9929333333,14.7547333333,13.9214666666,13.2493142857,11.4164666667,34.4026,14.0629,16.5355,10.13515
544.15,15.6424666667,14.0652666667,14.7718,13.9988,13.2704857143,11.4364666667,34.4222,14.0807666667,16.5413666667,10.1393166667
544.49,15.6391333333,14.1147333333,14.7580666667,14.0413333333,13.2651428571,11.4366,34.4239333333,14.0709333334,16.5450666667,10.1404
544.84,15.6316666667,14.1529333333,14.7550666667,14.0855333333,13.2548571429,11.4246666667,34.429,14.0627666667,16.5403666667,10.1339
545.18,15.6326,14.1927333334,14.7632,14.141,13.2493238095,11.4390666667,34.4484,14.0525333333,16.5479333333,10.1390333333
545.52,15.6156,14.2248666667,14.7374666667,14.1700666667,13.2385333333,11.4384666667,34.4702666667,14.0372666667,16.5452333333,10.1252166667
545.87,15.6132,14.2534,14.7333333333,14.2072666667,13.2355428572,11.4336666667,34.488,14.0325333333,16.5458333333,10.1180333333
546.21,15.5866,14.2746,14.7184666667,14.2305333333,13.2200476191,11.4122,34.4658,14.0091,16.5313666667,10.1140666667
546.55,15.6054666667,14.3386,14.7184,14.2945333333,13.2266095238,11.4178,34.5161333333,14.029,16.5533666667,10.1216666667
546.90,15.6240666667,14.3977333333,14.7176,14.3374666667,13.2395619048,11.4155333333,34.537,14.0470666667,16.5797666667,10.1361
547.24,15.6634,14.4583333333,14.7243333333,14.4034666667,13.2622,11.4273333333,34.615,14.0696666667,16.5995666667,10.1524166667
547.58,15.6791333333,14.5081333333,14.7062,14.4405333333,13.2722095238,11.4556,34.6226666667,14.0729333333,16.6234666667,10.16545
547.92,15.7102,14.5660666667,14.7269333333,14.4995333333,13.3045333333,11.4812,34.6891333333,14.1067666666,16.6793333333,10.1965666667
548.27,15.7024666666,14.6146,14.7509333333,14.5587333333,13.3126095238,11.4722,34.7239333333,14.1136666667,16.6810666667,10.2037
548.61,15.7336666667,14.6675333333,14.7746,14.6238666667,13.3344285714,11.4858,34.767,14.1283333333,16.6788666667,10.2233
548.95,15.7549333333,14.7363333333,14.7908,14.6881333333,13.3662190476,11.4943333333,34.8156,14.1634666667,16.7084666667,10.24385
549.29,15.775,14.8097333333,14.8154,14.76,13.3807904762,11.5096,34.8188,14.1742,16.7413333333,10.2618666667
549.64,15.8126666666,14.8905333333,14.8400666667,14.8454666667,13.4068095238,11.5472666667,34.8462,14.1938,16.7783,10.29435
549.98,15.8435333333,14.965,14.8297333333,14.9267333333,13.4262952381,11.5763333333,34.8872,14.2014333334,16.8077,10.3155666667
550.32,15.8791333333,15.0305333333,14.8573333333,15.0064666667,13.4418095238,11.6114666667,34.9186,14.2301,16.8418333333,10.3358333333
550.66,15.9307333333,15.1144666667,14.9328,15.1195333333,13.5142095238,11.6773333333,35.0108666667,14.2806666667,16.9019,10.3810333333
551.01,15.9476666667,15.1979333333,14.9781333334,15.1981333333,13.5391714286,11.6958,35.0297333333,14.3058333333,16.9381333333,10.4005333333
551.35,15.9086666667,15.2065333333,14.9530666667,15.2116666667,13.5082380953,11.6539333333,35.0034666667,14.2712,16.8981,10.38715
551.69,15.876,15.2270666667,14.9238,15.2197333333,13.4712190476,11.6239333333,34.9531333333,14.2241333333,16.8514,10.3705666667
552.03,15.9058666667,15.2848666667,14.9061333333,15.2687333333,13.4792857143,11.6413333333,34.9792666667,14.2381,16.8733,10.3844
552.38,15.9411333333,15.3802,14.9258,15.3463333333,13.5054476191,11.6729333333,35.0100666667,14.2809,16.9333333333,10.4337666667
552.72,15.9438666667,15.3977333333,14.8950666667,15.3602,13.4846095238,11.6657333333,35.0093333333,14.2561333333,16.9141666667,10.4146166667
553.06,15.9313333333,15.427,14.8640666666,15.3717333333,13.4504857143,11.6386,35.0148,14.2428666667,16.8737666667,10.38455
553.40,15.9207333333,15.4970666667,14.8677333333,15.4006666667,13.4582857143,11.6432666667,35.0584666667,14.2498,16.8737,10.4037666667
553.74,15.937,15.5588666667,14.8978666667,15.4468,13.4687904762,11.6538666667,35.1062666667,14.2587,16.8824,10.3989833333
554.09,15.9310666667,15.5958666667,14.9016,15.4704666667,13.4691333333,11.6425333333,35.1086666667,14.2445,16.8811666667,10.4045166667
554.43,15.8896,15.6220666667,14.8826666667,15.4555333333,13.4146190476,11.5898,35.0643333333,14.2057666667,16.8376333333,10.3936
554.77,15.8583333333,15.6271333333,14.8412666667,15.4763333334,13.4039809524,11.5800666667,35.0516,14.1995666667,16.8304333333,10.38965
555.11,15.8647333333,15.6616,14.8190666667,15.512,13.3899523809,11.5631333333,35.0714,14.1719333333,16.8209333333,10.35925
555.45,15.8724,15.7280666667,14.8548666667,15.5768,13.3744476191,11.5542666667,35.1223333333,14.1798,16.8457333333,10.3602833333
555.80,15.8864666667,15.7804666667,14.8584,15.6335333333,13.3801714286,11.5612666667,35.1420666667,14.1885666667,16.8664,10.3644
556.14,15.8902,15.8181333333,14.887,15.6836,13.4016761905,11.5848666667,35.1383333333,14.1760666667,16.8838,10.3509666667
556.48,15.917,15.9082,14.9428666667,15.77,13.415847619,11.5937333333,35.1337333333,14.1928333333,16.9160666667,10.38565
556.82,15.9494,15.9931333333,14.9807333333,15.8396,13.4579809524,11.6618666667,35.1929333333,14.2188333333,16.9581,10.4320833333
557.16,16.005,16.0682666667,15.0011333333,15.9115333333,13.4847904762,11.6999333333,35.2167333333,14.2602333333,17.0061666667,10.45695
557.50,16.0313333333,16.1174666667,15.0144,15.9882666667,13.5239904762,11.712,35.224,14.3024,17.0269,10.4861666667
557.85,16.1103333333,16.2492,15.0635333333,16.0964,13.6053809524,11.7878,35.3045333333,14.3591666667,17.0881,10.5578166667
558.19,16.1438,16.3183333333,15.0642666667,16.1894666667,13.6223904762,11.8293333333,35.3575333333,14.3873333333,17.1305333333,10.5688
558.53,16.1826666667,16.41,15.0954,16.2639333333,13.6376,11.8476,35.4214666667,14.3823666667,17.1636333333,10.5588833333
558.87,16.2328666667,16.5119333333,15.1503333333,16.3806666667,13.6821428571,11.9109333333,35.4889333333,14.4474333333,17.2185666667,10.61075
559.21,16.2633333333,16.5782,15.1368666667,16.4564,13.7418190476,11.9431333333,35.5607333333,14.4802,17.2363666667,10.6323333333
559.55,16.28,16.6483333333,15.1863333333,16.5416,13.7752857143,11.961,35.6132666667,14.5005666667,17.2519333333,10.6585
559.89,16.2801333333,16.6969333333,15.1733333333,16.5718,13.7577142857,11.9709333333,35.6822,14.4869,17.2343666667,10.6669833333
560.23,16.3046666666,16.7512,15.1738,16.6382666667,13.8069619048,12.0286,35.7688,14.5169666667,17.2624,10.6976
560.58,16.2784666667,16.7664,15.1660666667,16.6693333333,13.7907619048,12.004,35.7329333333,14.5037666667,17.2538,10.68305
560.92,16.2650666666,16.7967333333,15.185,16.7168666667,13.7644190476,12.0011333333,35.7432666667,14.4670333333,17.2213333333,10.68215
561.26,16.2346666666,16.8258666667,15.1634666667,16.7126666667,13.7178380952,12.0046666667,35.7334,14.425,17.1981333333,10.6482166667
561.60,16.1936666667,16.8120666667,15.1404,16.7119333333,13.6626095238,11.9716,35.7081333333,14.3934,17.1630333333,10.61545
561.94,16.1740666667,16.8494,15.1342,16.7296666667,13.6517809524,11.9574,35.6816666667,14.3759333333,17.1405333333,10.60645
562.28,16.1641333333,16.8891333333,15.1345333333,16.7709333333,13.6344285714,11.9426666667,35.6746,14.3845,17.1367333333,10.61635
562.62,16.1566666667,16.9348,15.1295333333,16.7859333333,13.6368666667,11.9224666667,35.6766,14.3890333333,17.1051666667,10.6212
562.96,16.1274666667,16.9724,15.1318666667,16.8090666667,13.5879333333,11.8892666667,35.6098,14.3658333333,17.0891333333,10.5956166667
563.30,16.1144,17.0265333333,15.1111333333,16.8294666667,13.5738666667,11.8979333333,35.5798666667,14.3435333333,17.0836,10.6100833333
563.64,16.1272666667,17.0867333333,15.1188,16.901,13.5836857143,11.8877333333,35.5614666667,14.3605333333,17.1004333333,10.61995
563.99,16.1165333333,17.1423333333,15.1179333333,16.9207333333,13.570952381,11.8696,35.5350666667,14.3440666667,17.0961333333,10.5948
564.33,16.1379333334,17.2124,15.1379333333,17.005,13.5856190476,11.8762666667,35.5762666667,14.3465666667,17.1112,10.5915
564.67,16.1218666667,17.2570666667,15.1338666667,17.0456,13.589952381,11.8728666667,35.5835333333,14.3547666667,17.1414,10.5866833333
565.01,16.1626,17.3458,15.1997333333,17.1444666667,13.6285809524,11.8925333333,35.6400666667,14.3919666667,17.1959333333,10.6447
565.35,16.1541333333,17.404,15.2220666667,17.1957333333,13.6269523809,11.893,35.6390666667,14.3891,17.2119,10.6354
565.69,16.1598,17.4403333333,15.2158,17.2387333333,13.6222285714,11.9051333333,35.6409333333,14.3872,17.2187,10.625
566.03,16.1697333333,17.47,15.2186,17.2938666667,13.6377047619,11.9279333333,35.64,14.3824,17.2048666667,10.6375
566.37,16.1542666667,17.5148,15.2314666667,17.3286,13.6304285714,11.9285333333,35.6514666667,14.3694,17.2238,10.63555
566.71,16.1754,17.5585333333,15.237,17.3732,13.6348952381,11.9500666667,35.7054666667,14.3676666667,17.2472666667,10.6581333333
567.05,16.1781333333,17.5978666667,15.26,17.4342,13.6362952381,11.9494666667,35.7376666667,14.3857333333,17.2571666667,10.6616666667
567.39,16.1694666667,17.6456,15.2416,17.4811333333,13.6418666667,11.9418666667,35.7702,14.3912666666,17.2687333333,10.6668833333
567.73,16.1890666667,17.7134666667,15.2600666667,17.551,13.6631714286,11.9847333333,35.7855333333,14.4051666667,17.2781666667,10.69515
568.07,16.2196,17.7684666667,15.2621333333,17.6101333333,13.6913904762,12.0064,35.8068666667,14.4293333333,17.3054666667,10.7333333333
568.41,16.2238,17.8088666667,15.2462666667,17.6642,13.7007714286,12.0052,35.807,14.4226,17.2984,10.7353
568.75,16.2075333333,17.8391333334,15.2061333333,17.6838,13.6837904762,11.9949333333,35.7996666667,14.3858,17.2900333333,10.7061333333
569.09,16.1861333333,17.8851333333,15.1833333333,17.7598,13.6753142857,11.9856,35.7859333333,14.3726666667,17.2867,10.7033833333
569.43,16.1825333333,17.9365333333,15.1860666667,17.8192666667,13.6845142857,11.9796666667,35.8295333333,14.379,17.2933333333,10.7027
569.77,16.1931333333,17.9984,15.1958666667,17.8750666667,13.6997333333,11.9912666667,35.8482,14.4069666666,17.3197666667,10.7312166667
570.11,16.2272,18.0326666667,15.2077333333,17.9456666667,13.7219904762,12.0236666667,35.8552666667,14.4042666666,17.3497333333,10.7514166667
570.45,16.2168,18.0596,15.1884,17.9656,13.716,12.0292,35.8107333333,14.3862333333,17.3405,10.7355
570.79,16.2306666667,18.1036,15.1745333333,18.0123333333,13.7207428571,12.0571333333,35.8278666667,14.3749333333,17.3555333333,10.7457
571.13,16.2285333333,18.1307333333,15.182,18.0434666667,13.7111238095,12.0564666667,35.8099333333,14.3611,17.3471666667,10.7314666667
571.47,16.2090666667,18.1546666667,15.1816,18.0868666667,13.7060190476,12.0289333333,35.8332,14.3668,17.3542666667,10.7351333333
571.81,16.2119333333,18.2293333334,15.2128,18.1427333333,13.7104476191,12.0362,35.8819333333,14.3865666667,17.3665333333,10.76565
572.15,16.2582,18.3102,15.2607333333,18.2181333333,13.7437904762,12.0702,35.9349333333,14.4324,17.4227666667,10.79965
572.49,16.2482666667,18.3349333333,15.2552,18.2499333333,13.7448190476,12.0669333333,35.9006666667,14.4397333333,17.4029666667,10.8134
572.83,16.2562,18.3818,15.2592666667,18.2673333334,13.7457619047,12.0628666667,35.9606,14.4514,17.3976333333,10.8235
573.17,16.2622,18.4305333333,15.2692666667,18.3038666667,13.7437238095,12.0573333333,35.9448,14.4444,17.3904,10.83445
573.51,16.2209333333,18.4479333333,15.2365333333,18.3155333333,13.6995714286,12.0193333333,35.9068666667,14.3886,17.3674,10.7862833333
573.85,16.1892,18.4918,15.2112,18.3535333333,13.6769238095,12.0168666667,35.9118,14.3882,17.3546,10.7793833333
574.19,16.2140666667,18.5722,15.273,18.4434,13.7059809524,12.0341333333,35.9892666667,14.4344666667,17.3935333334,10.83355
574.53,16.2216666667,18.6397333333,15.2987333333,18.5021333333,13.7355904762,12.0346666667,36.0188666667,14.453,17.3994,10.83895
574.87,16.1952,18.6602,15.2868,18.5288,13.7092285714,12.0162,36.0316,14.4409333334,17.3803333333,10.81275
575.21,16.1654666667,18.6748,15.2388666667,18.539,13.6638190476,11.9713333333,35.9620666667,14.3985666667,17.3412666667,10.765
575.55,16.1323333333,18.6677333333,15.1976,18.5674,13.6234,11.9453333333,35.9058,14.3694,17.3175,10.7269333333
575.89,16.0826,18.6794,15.1609333333,18.5806,13.568847619,11.8920666667,35.8612666667,14.3268666667,17.2585,10.6943833333
576.22,16.0821333334,18.7094666667,15.1521333333,18.6413333333,13.5670095238,11.9088666667,35.8688,14.3289,17.2650666667,10.69365
576.56,16.1121333333,18.7518666667,15.1326,18.7191333333,13.5812571429,11.9294,35.8859333333,14.3345666667,17.3036,10.7085666667
576.90,16.0974666666,18.7745333333,15.0985333333,18.7574666667,13.5689142857,11.9299333333,35.8492,14.3195,17.2968666667,10.71195
577.24,16.0906,18.7907333333,15.0875333333,18.7915333334,13.5537619048,11.9113333333,35.8434,14.3133,17.2576666667,10.7244
577.58,16.1176,18.8461333333,15.0958666667,18.8327333333,13.5685047619,11.8991333333,35.8697333333,14.3146666667,17.2579333333,10.7332
577.92,16.0601333333,18.8291333333,15.0315333333,18.8342,13.5138476191,11.8582666667,35.7861333333,14.2515,17.1814333333,10.6659666667
578.26,16.0375333333,18.847,14.9990666667,18.8581333333,13.4580857143,11.8478666667,35.7854,14.2074666667,17.1674,10.6507833333
578.60,16.0499333333,18.9154,14.9900666667,18.9384666667,13.4988190476,11.8703333333,35.8202,14.2141666667,17.1885,10.70035
578.94,16.0736666667,18.9654,15.0144666667,19.0080666667,13.5078380952,11.8904666667,35.8976,14.1966666667,17.2281333333,10.7335333333
579.28,16.1119333333,19.0540666667,15.0444666667,19.0752666667,13.5572761905,11.9314666667,35.9773333333,14.2441,17.2767,10.78215
579.61,16.1290666667,19.0984666667,15.0453333333,19.1298666667,13.5818095238,11.9848,35.9838666667,14.2588666667,17.3067333333,10.8140833333
579.95,16.1681333333,19.191,15.0829333333,19.2142666667,13.6076761905,12.0065333333,36.0590666667,14.2845,17.3454333333,10.8484166667
580.29,16.162,19.2152666667,15.0886666667,19.2423333333,13.6054761905,11.997,36.0300666667,14.2559333333,17.3096333333,10.8413833333
580.63,16.1887333333,19.2929333333,15.129,19.3286,13.619847619,12.0349333333,36.1226,14.2714666667,17.3262,10.8626333333
580.97,16.2139333334,19.3778666667,15.1746666667,19.3824,13.6618,12.0994666667,36.1599333333,14.3010666667,17.3714666667,10.8879166667
581.31,16.2176666667,19.4518666667,15.211,19.4607333333,13.6979809524,12.1471333333,36.1731333333,14.3359333333,17.3912,10.9171833333
581.65,16.2708666667,19.5726,15.2824,19.5544,13.7470761905,12.2281333333,36.2425333333,14.3966,17.4692333333,11.0012833333
581.98,16.3005333333,19.6404,15.2959333333,19.6184,13.7819714286,12.2365333333,36.2363333333,14.4202,17.4974666667,11.0277333333
582.32,16.3394666666,19.7144,15.3386,19.6926666667,13.7773904762,12.2951333333,36.2621333333,14.4558666667,17.5265,11.0603833333
582.66,16.3243333333,19.7741333333,15.3504666667,19.7374666667,13.7873619048,12.3102666667,36.2355333333,14.4845333333,17.5117333333,11.0791
583.00,16.2739333333,19.7966666667,15.3285333333,19.7421333333,13.7611619048,12.3061333333,36.1901333333,14.4458,17.4718666667,11.0477333333
583.34,16.2770666667,19.8574666667,15.3333333333,19.7950666667,13.7693333333,12.3166,36.2007333334,14.4484,17.4851666667,11.0777666667
583.68,16.2456666666,19.8742,15.3010666667,19.8098666667,13.7456476191,12.3076666667,36.1527333333,14.4248333333,17.4686333333,11.0814166667
584.01,16.1938,19.9144,15.2816666667,19.843,13.6979333333,12.2901333333,36.1392666667,14.4047666667,17.4564666667,11.06895
584.35,16.1414666667,19.9236666667,15.2377333333,19.8412666667,13.6671142857,12.2612666667,36.0817333334,14.3607,17.4366333333,11.01735
584.69,16.1134666667,19.961,15.202,19.8957333333,13.6478,12.24,36.0693333333,14.3433,17.4274666666,11.0216666667
585.03,16.1184666667,20.0092666666,15.1531333333,19.9568,13.6376666667,12.2414,36.0566666667,14.3542,17.4671666667,11.0280166667
585.37,16.0818,20.0124,15.0765333333,19.9780666667,13.6247809524,12.1982666667,36.0332,14.3101666667,17.4409666667,10.976
585.70,16.0578,20.0531333333,15.087,20.0387333333,13.6299619048,12.2079333333,36.0279333333,14.3334,17.4609,10.9941833333
586.04,16.0714666667,20.1206666667,15.0961333333,20.1202,13.6390857143,12.2174666667,36.0408,14.3566,17.4517,11.0026666667
586.38,16.1114,20.2030666667,15.1012,20.2121333333,13.6591047619,12.2874,36.1098,14.3974333334,17.4994,11.00585
586.72,16.1530666667,20.2662,15.1407333333,20.3052666667,13.6543714286,12.2891333333,36.1071333333,14.3755,17.5424333333,11.00345
587.06,16.0562666667,20.24,15.0540666667,20.2601333333,13.5739904762,12.2075333333,36.0737333333,14.2832666666,17.4611333333,10.89695
587.39,16.0572,20.3232666667,15.0646666667,20.3130666667,13.5869047619,12.2074,36.0807333333,14.2911333333,17.4918,10.9030833333
587.73,16.132,20.3953333333,15.0984666667,20.397,13.6559238095,12.2839333333,36.1092666667,14.3301333334,17.5431666667,10.9720833333
588.07,16.2500666667,20.5286666667,15.2112,20.5688666667,13.7672285714,12.3733333333,36.2082666667,14.452,17.6563333333,11.1036333333
588.41,16.3336666667,20.6385333333,15.2660666667,20.6636,13.8223428572,12.4438666667,36.2519333333,14.5139,17.7274666667,11.1807333333
588.74,16.3585333333,20.6972666667,15.338,20.7264666667,13.8495428571,12.4778,36.2999333333,14.5046,17.7364333333,11.2101833333
589.08,16.4054666667,20.7440666667,15.3508,20.8045333333,13.8581714286,12.4998666667,36.3521333333,14.5412333333,17.7701666667,11.251
589.42,16.4339333333,20.8106,15.3568,20.8353333333,13.8595333333,12.5272,36.3759333334,14.5241333333,17.7875666667,11.2461166666
589.76,16.404,20.7900666667,15.3239333333,20.8278666667,13.8261904762,12.4824,36.3421333333,14.4668333333,17.7822,11.22475
590.09,16.4506666667,20.8807333333,15.3658666667,20.898,13.8461904762,12.4931333333,36.4123333333,14.4849333333,17.8187333333,11.2819166667
590.43,16.4469333333,20.8792666667,15.3259333333,20.9000666667,13.8257047619,12.5086666667,36.4297333333,14.4934,17.7742666667,11.2826166667
590.77,16.5088,20.9410666667,15.3816666667,20.9668666667,13.8616571429,12.5504,36.4318666667,14.5278333333,17.7991666667,11.32155
591.11,16.5526,21.0078666667,15.4272666667,21.058,13.8737238095,12.59,36.5141333333,14.5700666667,17.8017333333,11.34495
591.44,16.5428,21.0830666667,15.4377333333,21.0878666667,13.8667904762,12.5923333333,36.5212,14.5759666667,17.8115,11.3282
591.78,16.531,21.1197333333,15.42,21.083,13.8329904762,12.5914666667,36.5401333333,14.5349333333,17.7814333333,11.31085
592.12,16.5233333333,21.1376,15.4092666667,21.1084666667,13.8158476191,12.595,36.5763333333,14.5147,17.7545333333,11.27295
592.46,16.462,21.1178666667,15.3151333333,21.0766,13.7270952381,12.5200666667,36.5072666667,14.4312333333,17.6940666666,11.2018833333
592.79,16.4222666667,21.1870666667,15.3392666667,21.1088666667,13.7253333333,12.514,36.4623333333,14.4155666667,17.6671666667,11.1959666667
593.13,16.406,21.223,15.3656,21.1776666667,13.7223619047,12.5013333334,36.4514,14.4298333333,17.6626,11.18645
593.47,16.4320666667,21.3146,15.3736,21.2102666667,13.7160857143,12.5396666667,36.4759333333,14.4558333333,17.6744666667,11.1979666667
593.80,16.3960666667,21.3308666666,15.3562666667,21.2318666667,13.6988952381,12.5227333333,36.3947333333,14.4078333333,17.6611333333,11.1784166667
594.14,16.3738666667,21.3839333333,15.3529333333,21.2959333333,13.7052857143,12.5142666667,36.3596666667,14.3912333333,17.6994,11.2100333333
594.48,16.4179333333,21.4904,15.3824,21.414,13.742352381,12.563,36.4573333333,14.4502,17.734,11.2390833333
594.81,16.4146666667,21.5820666667,15.4001333333,21.4762,13.7612571429,12.5942666667,36.4734666667,14.4473666667,17.7878,11.26155
595.15,16.3536,21.5761333333,15.3832,21.4841333333,13.7226571429,12.5566,36.4208666667,14.3976,17.7494333333,11.2327
595.49,16.3115333333,21.5826666667,15.3456666667,21.5286666667,13.6871809524,12.5209333333,36.3712666667,14.3713,17.7248,11.2070666667
595.82,16.3052666667,21.6355333333,15.3388666667,21.5569333333,13.6811714286,12.479,36.3888666667,14.3668,17.7395666667,11.22205
596.16,16.3306666667,21.7473333333,15.3763333333,21.6274,13.7069904762,12.5150666667,36.4264,14.4037666667,17.8008333333,11.2611
596.50,16.3792666667,21.8078666667,15.3756,21.7094,13.7427619048,12.5638,36.4836,14.4124,17.8527666667,11.2907
596.83,16.4222666667,21.8879333333,15.3872666667,21.7803333333,13.7770761905,12.6080666667,36.5323333333,14.4574666667,17.8910666667,11.33415
597.17,16.4192666667,21.9496,15.4147333333,21.8584,13.8138571429,12.5938666667,36.5646,14.4612333333,17.9341666667,11.35635
597.51,16.4356666667,22.0174666666,15.4376,21.9204666667,13.8246095238,12.6021333333,36.6274,14.4972,17.9473666667,11.3772
597.84,16.4644,22.0793333333,15.4394666666,21.9553333333,13.8246761904,12.5928,36.6724666667,14.5029666667,17.9422,11.3856666667
598.18,16.4715333333,22.1145333333,15.4468666667,22.0028,13.8341523809,12.6044,36.6462666667,14.4978,17.9558,11.4074
598.52,16.4638,22.1292,15.4235333333,22.0148,13.8039428571,12.5798,36.6302666667,14.4881,17.9272666667,11.3788
598.85,16.4529333334,22.1659333333,15.3893333333,22.0468,13.7733238095,12.5402666667,36.6445333333,14.4785666667,17.9091,11.3507666667
599.19,16.4097333333,22.1747333333,15.3377333333,22.0335333333,13.7685238095,12.5209333333,36.6163333333,14.4371666667,17.9129666667,11.3313333333
599.53,16.3766,22.1913333333,15.311,22.0941333333,13.7689809524,12.5696,36.5594,14.4334,17.8993,11.3194666667
599.86,16.3929333333,22.2137333333,15.3116,22.1553333333,13.7912857143,12.5925333333,36.5876,14.4537,17.8960666667,11.33465
600.20,16.3396666666,22.2186666667,15.2843333333,22.1538666667,13.718647619,12.5302666667,36.5546666667,14.4215,17.8174,11.2865
600.53,16.2806666667,22.2137333333,15.2068666667,22.1362666667,13.6587428571,12.4784666667,36.4922666667,14.3430666667,17.7347666667,11.2396166667
600.87,16.2788,22.2376,15.1695333333,22.1569333333,13.6181428571,12.4906666667,36.446,14.2974,17.705,11.2175833333
601.21,16.2138666666,22.192,15.1024,22.1379333333,13.5481142857,12.4466,36.3416,14.2195666667,17.6355333333,11.1735
601.54,16.2222666667,22.2768,15.0890666667,22.2013333333,13.5597714286,12.4824666667,36.3837333333,14.2470666667,17.6640666667,11.1648666667
601.88,16.1908666667,22.3272,15.1100666667,22.2337333333,13.5468666667,12.496,36.419,14.2338666667,17.6623666667,11.1843
602.21,16.2084666667,22.3649333333,15.0859333333,22.2674666667,13.5500476191,12.5018666667,36.4160666667,14.2097,17.6856666667,11.1987833333
602.55,16.27,22.4627333333,15.1420666667,22.3698,13.6156380952,12.5874,36.4658,14.2673333333,17.7366,11.2739166667
602.88,16.3305333333,22.5536,15.2198,22.4554666667,13.6380666667,12.6330666667,36.5060666667,14.3199333334,17.7932,11.3302166667
603.22,16.3526666667,22.6146666667,15.2362,22.514,13.6224095238,12.6232666667,36.5426666667,14.3235666667,17.8225333333,11.3414833333
603.56,16.3312,22.6207333333,15.2392666667,22.5575333333,13.6197619048,12.5954666667,36.5329333333,14.3182666667,17.7990666667,11.3364333333
603.89,16.3148,22.649,15.2182666667,22.5802,13.6258857143,12.5976,36.5347333333,14.3023666667,17.8233,11.3355833333
604.23,16.2915333333,22.6552666667,15.2115333333,22.6140666667,13.5960285714,12.5780666667,36.5672666667,14.2961333333,17.8407333334,11.3297666667
604.56,16.3084,22.7282,15.2560666667,22.6703333333,13.6308476191,12.5934,36.6040666667,14.3527,17.8813666667,11.3551833333
604.90,16.3224,22.7832,15.2601333333,22.7172,13.6668380952,12.6154,36.6406666667,14.3817333333,17.9211666667,11.37165
605.23,16.3301333333,22.8156666667,15.3106666667,22.7887333333,13.7019809524,12.6184666667,36.6306,14.3850666667,17.9218333333,11.3969666667
