wavelength,Back_VolJacf,Belly_VolJacf,Breast_VolJacf,Crissum_VolJacf,Crown_VolJacf,DorTail_VolJacf,Patch10_VolJacf,Rump_VolJacf,Throat_VolJacf,WingTip_VolJacf
556.48,10.1337333333,37.6081333333,21.8496,16.2747333333,9.88026666665,7.7286,30.0769333333,10.6548,23.2406666667,12.4194
556.82,10.1886666667,37.7251333333,21.9339333333,16.3437333333,9.94559999999,7.80133333333,30.1966,10.7384,23.3060666667,12.4736
557.16,10.2001333333,37.6857333333,21.9579333333,16.3325333333,9.96980000001,7.80226666667,30.1848666667,10.783,23.3131666667,12.4803333333
557.50,10.2083333333,37.7188666667,21.9520666667,16.3370666667,9.96266666667,7.78866666667,30.2082666667,10.777,23.3251666667,12.4868
557.85,10.212,37.8041333333,22.0051333333,16.3661333333,9.92260000001,7.775,30.3011333333,10.7638,23.3914333333,12.4861333333
558.19,10.1753333333,37.7392666667,21.9546,16.2998666667,9.8944,7.74973333333,30.2514,10.7180666667,23.3526666667,12.447
558.53,10.1033333333,37.7193333333,21.9157333333,16.2282666667,9.86459999999,7.68913333333,30.1893333333,10.6419333333,23.3247,12.3935333333
558.87,10.0578666667,37.7466666667,21.8982666667,16.261,9.82886666667,7.6544,30.196,10.6128,23.3295,12.3408
559.21,10.0586666667,37.8091333333,21.912,16.2583333333,9.87506666668,7.66313333333,30.2377333333,10.6123333333,23.3879,12.3498666667
559.55,10.0743333333,37.8421333333,21.9477333333,16.2896,9.89453333333,7.64426666667,30.3068,10.6447333334,23.3765333333,12.3594666667
559.89,10.035,37.8378666667,21.9058666667,16.2424,9.86300000001,7.5894,30.3016,10.6004666667,23.3961,12.3502
560.23,10.0656,37.908,21.9560666667,16.2578,9.86219999999,7.6034,30.3782,10.5794,23.4648,12.3687333333
560.58,10.1122666667,37.9915333333,22.0506,16.2895333333,9.90533333333,7.63686666667,30.4456666666,10.6246666667,23.5081666667,12.4014
560.92,10.1374,37.9637333333,22.0403333333,16.3312,9.94593333333,7.6632,30.4442,10.6786,23.4884333333,12.4475333334
561.26,10.184,38.1158666667,22.1389333333,16.4134666667,9.98746666667,7.69266666667,30.5478,10.7211333333,23.5535,12.5065333333
561.60,10.2556666667,38.1732,22.1842666667,16.4887333333,10.0202,7.72406666667,30.6449333333,10.8083333333,23.6169666667,12.5592
561.94,10.316,38.2814,22.2818,16.4936,10.0646,7.7654,30.7506666667,10.8425333333,23.6988,12.6124
562.28,10.3559333333,38.3052,22.3380666667,16.5516,10.0676666667,7.78833333333,30.7984,10.8813333333,23.7097333333,12.6376666667
562.62,10.4055333333,38.4006666667,22.3987333333,16.6240666667,10.1089333333,7.85233333333,30.8776,10.9383333334,23.7850333333,12.7097333333
562.96,10.4046666667,38.4528,22.4667333333,16.6671333333,10.1191333333,7.8522,30.9150666667,10.9321333334,23.8014333333,12.7054666667
563.30,10.4047333333,38.4928666667,22.4781333333,16.695,10.1300666667,7.85046666667,30.9127333333,10.9289333333,23.7864333333,12.7166666667
563.64,10.381,38.5076666667,22.4806,16.7118,10.0995333333,7.82733333333,30.9286666667,10.9262666667,23.7780666667,12.7089333333
563.99,10.3668,38.5926,22.5146,16.7274666667,10.1032,7.82926666667,30.977,10.9243333333,23.8209333333,12.7056
564.33,10.3472666667,38.5180666667,22.4838,16.7262,10.0814,7.81553333333,30.9378,10.9153333333,23.7676,12.6676
564.67,10.3318666667,38.5301333333,22.4895333333,16.7166,10.0884,7.81766666666,30.9431333333,10.8952,23.7373,12.6609333333
565.01,10.2903333333,38.4772666667,22.4259333333,16.6994,10.0452,7.75673333333,30.8772,10.8778666667,23.6972333334,12.6188666667
565.35,10.2952,38.5198666666,22.4787333333,16.7273333333,10.0544666667,7.77026666667,30.8983333333,10.9046666667,23.7483666667,12.6529333333
565.69,10.2882,38.5238666667,22.4864666667,16.7255333333,10.0364,7.7602,30.8684,10.877,23.7330333333,12.6154666667
566.03,10.3074666667,38.5324666666,22.5110666667,16.7464,10.0468666667,7.76726666667,30.9055333333,10.9081333333,23.7463666667,12.6434
566.37,10.3238,38.5822666667,22.5525333333,16.8037333333,10.0663333333,7.78826666666,30.988,10.9593333333,23.7962666667,12.6694666667
566.71,10.3190666667,38.5592666667,22.5524,16.7892,10.0738666667,7.78833333333,30.9699333333,10.9548,23.8046333333,12.6576
567.05,10.3306666667,38.6013333333,22.5932666667,16.8055333333,10.0835333333,7.775,30.9941333333,10.964,23.8291666667,12.6701333333
567.39,10.3360666667,38.6791333333,22.6558,16.8001333333,10.0951333333,7.77826666667,31.0506,10.9725333333,23.8741,12.6943333333
567.73,10.3591333333,38.7214666666,22.7166,16.8166,10.1374,7.80726666667,31.0879333333,10.9979333333,23.9342333334,12.7280666667
568.07,10.3685333333,38.772,22.7632,16.8202,10.1654666667,7.85053333333,31.142,11.0046,23.9353666667,12.7735333333
568.41,10.3424,38.7566,22.7531333333,16.793,10.1401333333,7.816,31.1288666667,10.981,23.9184666667,12.7646666667
568.75,10.3416666667,38.7553333333,22.7444666667,16.7753333333,10.1526666667,7.81673333333,31.1324666667,10.9934666667,23.9217,12.782
569.09,10.3228666667,38.7748,22.7447333333,16.7944666667,10.1513333333,7.81446666667,31.1313333333,10.9800666667,23.9234,12.7834
569.43,10.2983333333,38.7081333333,22.7172,16.7528666667,10.1343333333,7.7938,31.0829333333,10.9457333333,23.8950666667,12.7457333333
569.77,10.3192,38.7681333333,22.7367333333,16.7854,10.1474666667,7.79133333333,31.1244666666,10.9594666667,23.9063666667,12.7647333333
570.11,10.3168666667,38.7748,22.7367333333,16.7837333333,10.1409333333,7.79513333333,31.0906666667,10.9603333334,23.8848666667,12.7762
570.45,10.3523333333,38.8152666667,22.757,16.8444666667,10.1889333333,7.8226,31.1216666667,10.9936,23.9206666667,12.7962
570.79,10.3882666667,38.8996666667,22.8059333333,16.9014666667,10.2168666667,7.84166666667,31.1721333333,11.0188,23.9672666667,12.8172666666
571.13,10.4264666666,38.9356666666,22.8424,16.9487333333,10.2438666667,7.83513333334,31.2293333333,11.0500666667,24.0009,12.8238
571.47,10.4506666667,38.9784,22.8486,16.9970666667,10.2761333333,7.86233333333,31.2638,11.0573333333,24.0232,12.8184666667
571.81,10.4408666667,39.003,22.9030666667,17.0243333333,10.2896,7.867,31.3032666667,11.0526666667,24.0596,12.8234666667
572.15,10.4540666667,39.0092666667,22.9229333333,17.0140666667,10.2871333333,7.88386666667,31.3126,11.0790666667,24.0670333333,12.8218666667
572.49,10.4793333333,39.121,23.0081333334,17.072,10.3222666667,7.9052,31.3953333333,11.1036666667,24.1342333333,12.8716666667
572.83,10.4924666667,39.1243333333,23.0594666667,17.1058,10.3377333333,7.93033333333,31.4336666667,11.1176666667,24.1642333333,12.9025333333
573.17,10.5002666667,39.0972,23.0544,17.1116,10.3592,7.94506666667,31.4736,11.1001333333,24.1706666667,12.8982666667
573.51,10.4733333333,39.093,23.0480666667,17.0889333333,10.3241333333,7.92613333333,31.4714,11.0851333333,24.1402333333,12.8912
573.85,10.4368,39.058,23.0211333333,17.0362666667,10.2482,7.86753333333,31.4577333333,11.0434666667,24.1048,12.8441333333
574.19,10.4165333333,39.0546,23.0269333333,17.0418,10.2342666667,7.86653333333,31.4445333333,11.039,24.1307666667,12.8312
574.53,10.4417333333,39.1318666667,23.0912666667,17.0389333333,10.249,7.89953333333,31.5363333333,11.0780666667,24.1882666667,12.8834
574.87,10.5202666667,39.2196,23.1519333333,17.0977333333,10.2986,7.93986666667,31.6106666667,11.1476,24.2531,12.9372666667
575.21,10.5302,39.2544,23.1975333333,17.1152,10.3264,7.95646666667,31.6507333333,11.1584,24.2626,12.9532666667
575.55,10.5302,39.2081333333,23.1766666667,17.0843333333,10.3056666667,7.95133333333,31.6386,11.1626,24.2423,12.9422666667
575.89,10.5409333333,39.2428,23.1982666667,17.1073333333,10.3506666667,7.99026666667,31.6702666666,11.1957333333,24.2678,12.9716666667
576.22,10.5336666667,39.2514666666,23.2092,17.1185333333,10.3123333333,7.9856,31.6848,11.2244,24.271,12.9689333333
576.56,10.5342,39.2516666667,23.1944666667,17.0976,10.2954666667,7.9796,31.6700666667,11.2094,24.2726666667,12.9645333333
576.90,10.5925333333,39.3333333333,23.2729333333,17.2009333333,10.3855333333,8.05613333334,31.7376,11.2898,24.3394333333,13.0342
577.24,10.6177333333,39.3448,23.2953333333,17.1903333333,10.4010666667,8.07093333333,31.7435333334,11.2812666667,24.3478666667,13.0646666667
577.58,10.5686666667,39.2662666667,23.2580666667,17.1566666667,10.3919333333,8.03726666667,31.6751333333,11.2441333333,24.2893,12.9993333333
577.92,10.5556,39.2839333333,23.2754,17.1766666667,10.3966666667,8.0644,31.7086,11.2201333333,24.2824666667,13.0176666667
578.26,10.5700666667,39.2988666667,23.2776,17.1684,10.3938666667,8.0422,31.7253333333,11.1755333333,24.3001333333,13.0017333333
578.60,10.4963333333,39.3513333333,23.2477333333,17.1468666667,10.3392,7.98706666667,31.6926666667,11.1040666667,24.2575,12.9376
578.94,10.4993333333,39.4172666667,23.2567333333,17.1427333333,10.3036,7.9458,31.755,11.1124,24.3030333333,12.9354
579.28,10.5139333333,39.5309333333,23.3109333333,17.1532666667,10.3542,7.94613333333,31.8135333333,11.1164666667,24.4069,12.9368666667
579.61,10.5019333333,39.5268666667,23.3409333333,17.1469333333,10.3508,7.9332,31.8662,11.1287333333,24.4363,12.9264666667
579.95,10.4550666667,39.4858,23.2941333333,17.0728666667,10.3248,7.8924,31.8442,11.0663333333,24.4103,12.8966666667
580.29,10.4428,39.5776666667,23.3308,17.1228,10.3585333333,7.9008,31.9133333333,11.1043333333,24.4614,12.8975333333
580.63,10.5127333333,39.6706,23.4175333333,17.1858666667,10.4016,7.93373333333,31.9712666667,11.1456,24.5179333333,12.9848666667
580.97,10.5152666667,39.7526666667,23.4596,17.1867333333,10.4293333333,7.9188,31.9805333333,11.1835333333,24.5887333333,12.9893333333
581.31,10.5136666667,39.849,23.5024666667,17.2446,10.4445333333,7.94586666667,32.0271333333,11.2534666667,24.6486,13.0269333333
581.65,10.6052666666,39.9120666667,23.5950666667,17.2978,10.5374666667,8.04333333333,32.1166666667,11.3583333333,24.7429,13.1034666667
581.98,10.6528666667,39.9414,23.6264666667,17.3530666667,10.6036,8.09806666667,32.1038,11.3840666667,24.7589666667,13.1441333333
582.32,10.6472,39.9134666667,23.6244666667,17.3486666667,10.6154666667,8.08986666667,32.1007333333,11.3941333333,24.7278666667,13.1509333333
582.66,10.7199333333,39.9983333333,23.681,17.4112666667,10.6807333333,8.14253333333,32.1406666666,11.439,24.8239333333,13.1959333333
583.00,10.7281333333,40.0394666667,23.7411333333,17.4598666667,10.7026666667,8.18286666667,32.1864,11.5010666667,24.8782333333,13.2166
583.34,10.7381333333,40.0275333333,23.7656,17.4842,10.6771333333,8.20346666667,32.1944,11.5558666667,24.8842666667,13.2347333333
583.68,10.7650666667,40.0922,23.8186,17.5577333333,10.7109333333,8.226,32.2524666667,11.6026666667,24.9731333333,13.2548
584.01,10.7009333333,40.0496,23.7696,17.5047333333,10.613,8.13513333333,32.2210666667,11.5286,24.9004666667,13.1747333333
584.35,10.7195333333,40.0625333334,23.7830666666,17.5132666667,10.6282,8.133,32.2853333333,11.5562,24.9310666667,13.1712
584.69,10.7004,39.9662,23.7294666667,17.5025333333,10.6078666667,8.08233333333,32.2514666667,11.5121333333,24.8812333333,13.1508666667
585.03,10.6713333333,39.9440666667,23.7229333333,17.4404666667,10.5528666667,8.03186666667,32.2282,11.446,24.8335,13.0715333333
585.37,10.7045333333,39.9595333333,23.7500666667,17.4887333333,10.5837333333,8.07893333333,32.2432666667,11.4507333333,24.8412333333,13.1042666667
585.70,10.6854666667,39.9708666667,23.7656,17.4955333333,10.5913333333,8.08153333333,32.2782666666,11.4720666667,24.8230333333,13.1089333333
586.04,10.6653333333,40.0067333333,23.7581333333,17.4834,10.5392666667,8.00433333333,32.3008,11.4156666667,24.7972,13.0768666667
586.38,10.7206666667,40.098,23.8582,17.5408666666,10.6147333333,8.03553333333,32.3913333333,11.4335333333,24.8762333333,13.1303333334
586.72,10.6406,40.05,23.7968,17.4799333333,10.5296666667,7.9578,32.3902666666,11.3754,24.8192666667,13.0574
587.06,10.7597333333,40.0985333333,23.9296,17.6226,10.6638,8.10586666667,32.5082,11.5171333333,24.9104666667,13.1869333333
587.39,10.7104,40.0311333334,23.8592666667,17.5641333333,10.6028666667,8.0662,32.4118,11.4222,24.8099,13.1421333333
587.73,10.7852666667,40.2373333333,24.0164,17.6200666667,10.6936,8.1624,32.5683333333,11.5406,24.9584666667,13.246
588.07,10.8316666667,40.2859333333,24.0854666667,17.719,10.7744666667,8.21706666667,32.6193333333,11.6147333334,25.0208666667,13.3412666667
588.41,10.8771333333,40.3492,24.1356,17.7393333333,10.8166666667,8.25033333333,32.6922666667,11.6642,25.0756333333,13.3781333333
588.74,10.8888,40.3404,24.1120666667,17.7550666667,10.8073333333,8.22893333333,32.6767333333,11.6346666667,25.0848333333,13.3588666667
589.08,10.8697333333,40.3076666667,24.1040666667,17.7217333334,10.8042666667,8.22906666667,32.6499333333,11.6204,25.0630666667,13.3570666667
589.42,10.8138,40.2504666667,24.0384,17.6649333333,10.7430666667,8.1984,32.5832666667,11.5538666666,24.9571,13.2930666667
589.76,10.8267333333,40.2619333333,24.0298,17.6704666667,10.7465333333,8.20886666667,32.5629333333,11.5466,24.9774666667,13.312
590.09,10.7326,40.244,23.9384666667,17.5653333333,10.6556,8.11473333333,32.4769333333,11.4408,24.9451,13.2097333333
590.43,10.8076,40.4170666667,24.0896,17.7016666667,10.7742666667,8.20673333333,32.6052,11.5672,25.1140333333,13.3195333333
590.77,10.7683333333,40.3926666667,24.0258666667,17.7057333333,10.737,8.1516,32.5692,11.5220666667,25.0777666667,13.2714
591.11,10.6716666667,40.3816,24.0015333333,17.6316666667,10.6360666667,8.06466666667,32.5966666667,11.4773333334,25.0682333333,13.2123333333
591.44,10.6994666667,40.4710666667,24.0940666667,17.7264666667,10.6692666667,8.0754,32.6864,11.5060666667,25.1396666667,13.2557333333
591.78,10.7388666667,40.6189333333,24.203,17.8002666666,10.7200666667,8.1354,32.7870666667,11.5878,25.1982,13.3434666667
592.12,10.8336666667,40.6884666667,24.2666,17.8771333333,10.7872666667,8.20386666667,32.8779333333,11.6708666667,25.2748666667,13.4129333333
592.46,10.8807333333,40.7836,24.3427333333,17.9652666667,10.8380666667,8.25,32.9677333333,11.7350666667,25.3733333333,13.4790666667
592.79,10.9423333333,40.8831333333,24.4287333333,18.0292666667,10.924,8.33266666667,33.0724,11.8190666667,25.4159,13.5396
593.13,10.9449333333,40.9385333333,24.4582666667,18.0405333333,10.9364666667,8.33033333333,33.1592,11.8451333333,25.4391666667,13.5954
593.47,10.8961333333,40.8270666667,24.4070666667,17.9942666667,10.8849333333,8.275,33.1197333333,11.7826,25.3632,13.5496
593.80,10.9492666667,40.8805333333,24.4770666667,18.0462666667,10.9154666667,8.2998,33.1344666667,11.8124666667,25.3910666667,13.5979333333
594.14,11.0464666667,40.9355333333,24.5583333333,18.1131333333,10.9992666667,8.3996,33.19,11.8701333333,25.4768333333,13.6608666667
594.48,10.9718,40.8526,24.5001333333,18.0569333333,10.9184666667,8.31086666666,33.107,11.8038666667,25.3877666667,13.5706
594.81,10.9865333333,40.8340666667,24.5136,18.0878,10.9311333333,8.303,33.1267333333,11.7962666667,25.3805,13.5849333333
595.15,10.9948,40.8470666667,24.5610666667,18.094,10.9568666667,8.30786666666,33.1534666667,11.8145333333,25.3884,13.605
595.49,11.0258666667,40.8897333333,24.5794,18.0779333333,10.9542666667,8.30346666667,33.2226,11.81,25.4085333333,13.627
595.82,11.0568666667,40.9096,24.6267333333,18.1198666666,10.9553333333,8.29426666667,33.2567333333,11.8258,25.4091333333,13.6656
596.16,11.1041333333,40.8741333333,24.6624,18.1379333333,10.9806,8.30586666666,33.2304666667,11.8405333333,25.3671666667,13.6668
596.50,11.1171333333,40.9234666667,24.6912,18.1308666667,10.9738666667,8.28953333333,33.2536,11.839,25.3705666667,13.6676
596.83,11.1089333333,40.9326,24.686,18.1373333333,10.9662666667,8.283,33.2736666667,11.8471333333,25.3597666667,13.6546666667
597.17,11.0692666667,40.9146,24.6418,18.1307333333,10.9249333333,8.25813333333,33.2401333333,11.8160666667,25.3027,13.6280666667
597.51,11.0938666667,41.0124,24.6936,18.1668666667,10.9675333333,8.325,33.3452,11.8644,25.3647666667,13.6852666667
597.84,11.0564,40.9994,24.6972666667,18.1106666667,10.9318,8.3046,33.3086666667,11.8458666667,25.3404333333,13.6512
598.18,11.0276,40.9422,24.6630666667,18.0818,10.8755333333,8.29206666667,33.2472,11.8168,25.3087666667,13.5957333333
598.52,10.9916666667,40.863,24.6264,18.0399333333,10.8631333333,8.26806666667,33.1495333333,11.8107333333,25.2636666667,13.552
598.85,11.0136666667,40.8809333333,24.6434666667,18.0508,10.9288666667,8.31286666666,33.1671333333,11.8504666666,25.2997666667,13.5808666667
599.19,11.0192,40.9532,24.6484,18.0838,10.9661333333,8.35233333333,33.2324,11.8933333333,25.3600666667,13.6329333333
599.53,11.0838666667,40.9882,24.6968666667,18.1333333333,11.0376,8.43453333333,33.2868,11.9555333333,25.4300666667,13.6843333333
599.86,11.0214,40.945,24.6938,18.0728666667,11.0106,8.38753333333,33.267,11.8856,25.4149,13.631
600.20,11.0761333333,41.0266666667,24.7466,18.0996,11.0504666667,8.39426666667,33.3593333334,11.9150666667,25.4514,13.6952
600.53,11.1183333333,41.0174,24.7777333333,18.1161333334,11.0752666667,8.40913333333,33.3389333333,11.9412,25.4533,13.7283333333
600.87,11.1334,41.0962666667,24.8032,18.1457333333,11.1052,8.39593333333,33.4194,11.9247333333,25.4931666667,13.7302
601.21,11.1244666667,41.2106,24.8632,18.2115333333,11.1304,8.38099999999,33.4814666667,11.933,25.5292333333,13.7748666667
601.54,11.0672,41.2151333333,24.8432,18.2346,11.0764666667,8.3554,33.4856,11.8778,25.5176333333,13.7463333333
601.88,11.0677333333,41.2647333333,24.8859333333,18.2890666667,11.0831333333,8.35726666667,33.5258,11.8635333333,25.5600333333,13.7596666667
602.21,11.0922666667,41.2908,24.9293333333,18.3200666667,11.0974666667,8.36660000001,33.5725333333,11.8931333334,25.6260666667,13.7565333333
602.55,11.059,41.2809333333,24.9358,18.3374,11.0534,8.32480000001,33.5889333333,11.8682,25.597,13.7528
602.88,11.1396,41.3418,25.0175333333,18.3961333333,11.1278,8.40986666667,33.6562,11.9576666667,25.6615333333,13.8398
603.22,11.1005333333,41.3251333333,25.0316,18.3686,11.1052666667,8.37953333334,33.6431333333,11.9178666667,25.6454333333,13.7942
603.56,11.0524666667,41.3152666667,25.0,18.3359333333,11.0424666667,8.31659999999,33.6506,11.8519333333,25.6186666667,13.7315333333
603.89,11.0540666667,41.3124666667,24.9874666667,18.3598,11.0546666667,8.33179999999,33.6375333333,11.8844666667,25.6162666667,13.7579333333
604.23,11.1199333333,41.3598,25.0694666667,18.4035333333,11.1236666667,8.39566666667,33.7090666667,11.9301333333,25.668,13.8231333333
604.56,11.2214666667,41.4871333333,25.1617333333,18.4879333333,11.2059333333,8.47566666667,33.8101333334,12.0314666667,25.7409333333,13.9168666667
604.90,11.2736,41.5227333333,25.2052,18.4999333333,11.2123333333,8.49560000001,33.8355333333,12.0522,25.746,13.9246
605.23,11.2839333333,41.5608,25.2228,18.5016,11.2488666667,8.52386666667,33.836,12.064,25.7287,13.9431333333
605.57,11.3184666667,41.6244666667,25.2644,18.5015333333,11.2821333333,8.57373333333,33.8592666667,12.1104666667,25.7934,13.9552666667
605.90,11.3762666667,41.7086,25.3466666667,18.6041333333,11.3034666667,8.62946666667,33.9369333333,12.1486,25.8586,14.0202
606.24,11.4034,41.6987333333,25.3094666667,18.5825333333,11.3061333333,8.64366666667,33.9487333333,12.1632,25.8415333333,14.0063333333
606.58,11.5150666667,41.8582666667,25.4554666667,18.6814,11.4096666667,8.7628,34.0774666667,12.2738666667,25.9557666667,14.0966666667
606.91,11.6062666667,41.9022,25.571,18.7409333334,11.4615333333,8.82373333334,34.2007333333,12.3521333333,26.0489666667,14.1567333333
607.25,11.5277333333,41.82,25.4854,18.6877333333,11.3846,8.75313333334,34.1159333334,12.2927333333,25.9980333333,14.0744666667
607.58,11.4650666667,41.7815333333,25.4723333333,18.6708666667,11.3450666667,8.68626666666,34.1070666667,12.2568,25.9850333333,14.0218
607.92,11.3784,41.7316,25.4113333333,18.6253333333,11.2880666667,8.61273333334,34.071,12.2095333333,25.9763333333,13.9688666667
608.25,11.3720666667,41.7342666667,25.4339333333,18.657,11.2701333333,8.61539999999,34.1019333333,12.2002,25.9995666667,13.9779333333
608.59,11.4165333333,41.7349333333,25.4562666667,18.7091333333,11.3126666667,8.63266666667,34.1096,12.2477333333,26.0042666667,14.0505333333
608.92,11.3819333333,41.7159333333,25.3980666667,18.6627333333,11.3102,8.59173333334,34.062,12.2237333333,25.9834333333,14.022
609.26,11.3905333334,41.7724,25.4884,18.7414666667,11.3784,8.64066666667,34.0899333333,12.2524,26.0632,14.0977333333
609.59,11.3339333333,41.6324666667,25.3904,18.6716,11.3168666667,8.56739999999,33.9629333334,12.212,26.0173,14.0622666667
609.93,11.2524666667,41.5425333333,25.2822666667,18.5478,11.2338666667,8.49246666666,33.8322,12.1253333333,25.927,14.0108
610.26,11.2421333333,41.5811333333,25.2812,18.5094,11.2342,8.4814,33.8797333333,12.1128666667,25.9347,14.0323333333
610.60,11.2368,41.5680666667,25.2404,18.4713333333,11.2732666667,8.49106666666,33.8602,12.1011333333,25.9426,14.0342666667
610.93,11.3102,41.6119333333,25.2892666667,18.4975333333,11.3376666666,8.56766666667,33.8946,12.1675333333,25.9923666667,14.1012
611.27,11.2892,41.5642,25.2818666667,18.4482,11.3006666667,8.52153333333,33.8459333333,12.1269333333,25.9659333333,14.0837333333
611.60,11.2686,41.6086,25.2811333333,18.4264,11.3005333333,8.50486666667,33.8872,12.0951333334,26.0170333333,14.0779333333
611.93,11.2769333333,41.6319333334,25.3142,18.4095333333,11.2859333333,8.49999999999,33.9514666667,12.0898,26.0625,14.0724
612.27,11.3308,41.7040666667,25.3312666667,18.4306666667,11.3167333333,8.51139999999,33.9976,12.1496,26.1597666667,14.0609333333
612.60,11.3281333333,41.7974,25.3638,18.4754666667,11.3618666667,8.53133333333,34.0588666667,12.1353333333,26.2044333333,14.0930666667
612.94,11.3827333333,41.9860666667,25.5135333333,18.6476,11.472,8.62993333334,34.1717333333,12.1956666666,26.3381,14.151
613.27,11.4508,42.0205333333,25.5533333333,18.7512,11.529,8.69580000001,34.2087333333,12.2700666667,26.3908666667,14.1955333333
613.61,11.4959333333,42.0584,25.6395333333,18.7802,11.5175333333,8.69719999999,34.2584,12.2896666667,26.4313,14.2138
613.94,11.4386,42.1388666667,25.657,18.7320666667,11.4805333333,8.64533333333,34.2845333333,12.2451333333,26.4211666667,14.1688
614.28,11.4374666667,42.2378,25.7015333333,18.7874,11.4877333333,8.63859999999,34.354,12.2711333333,26.4617,14.1700666667
614.61,11.4028,42.1935333333,25.6644666667,18.7798,11.4464,8.58660000001,34.303,12.2296,26.4014,14.1176666667
614.94,11.4232666667,42.1734,25.6964,18.8700666667,11.511,8.59359999999,34.265,12.2773333333,26.3676666667,14.1272
615.28,11.4039333333,42.0856,25.6732666667,18.8538,11.4672,8.56566666667,34.2530666667,12.2662,26.2695333333,14.1378
615.61,11.5118,42.225,25.7944666667,18.9564666667,11.5313333333,8.6406,34.3802,12.3691333333,26.3527666667,14.2154
615.95,11.47,42.1335333334,25.7132,18.894,11.5012666667,8.60206666667,34.3719333333,12.3498,26.3047666667,14.166
616.28,11.5357333333,42.1638,25.7906666667,18.9326666667,11.5626,8.65286666666,34.4304,12.4244,26.36,14.2208666667
616.61,11.5734,42.2520666667,25.8532666667,18.9944,11.6292666667,8.72553333334,34.4908666667,12.4588,26.4097333333,14.2599333333
616.95,11.5580666667,42.2126666666,25.838,19.0129333333,11.6134666667,8.72153333334,34.4701333333,12.4432,26.4105,14.2361333333
617.28,11.5584666667,42.1734,25.8062666667,18.9824666667,11.5616666667,8.70753333333,34.4410666667,12.4314,26.4012,14.1936666667
617.62,11.5329333333,42.2123333333,25.8389333333,18.9945333333,11.5536666667,8.71099999999,34.479,12.4076666667,26.4314,14.1807333333
617.95,11.6170666667,42.3377333333,25.9019333333,18.9935333333,11.6174,8.81806666667,34.6127333333,12.4784,26.529,14.2654666667
618.28,11.6870666667,42.4800666667,25.9915333333,19.0769333333,11.7166,8.91059999999,34.6826,12.5548666667,26.6313333333,14.3388
618.62,11.6413333333,42.4077333333,25.9448,19.0146666667,11.701,8.88866666667,34.6001333333,12.5349333333,26.5336666667,14.3138
618.95,11.7222,42.5258666667,26.0789333333,19.0883333333,11.7825333333,8.94806666666,34.69,12.6258,26.6275333333,14.3929333333
619.28,11.7417333333,42.5968666667,26.1038,19.118,11.8196666667,8.99086666666,34.748,12.6524,26.7042666667,14.4299333333
619.62,11.845,42.6575333333,26.1996666667,19.2192,11.9375333334,9.07899999999,34.8096666667,12.7585333333,26.7976666667,14.5723333333
619.95,11.9478666667,42.7602,26.2999333333,19.3190666667,12.0332,9.17066666666,34.9235333333,12.8248,26.9211,14.6534666667
620.28,12.0116,42.7937333334,26.3173333333,19.388,12.1702,9.26406666667,35.002,12.897,26.9515333333,14.7354
620.62,12.1171333334,42.9296666667,26.427,19.4702,12.2886666667,9.35299999999,35.1059333333,13.002,27.0591333333,14.8453333333
620.95,11.9584,42.8130666667,26.3184,19.3966666667,12.1792666667,9.23753333333,35.0404666667,12.89,26.9722333333,14.7719333333
621.28,11.8938,42.8582,26.3271333334,19.382,12.119,9.19606666667,35.0583333333,12.8400666667,26.9447333333,14.6985333333
621.62,11.8955333334,42.8782,26.337,19.3939333333,12.1076666667,9.18533333333,35.1448,12.8526,27.0131666667,14.7128666667
621.95,11.8226666667,42.8704666667,26.2994,19.366,12.0111333333,9.12766666666,35.1278666667,12.7536,26.9942,14.6572666667
622.28,11.7512666667,42.8864,26.2640666666,19.3533333333,11.9594666667,9.04526666667,35.0924666667,12.6878666667,26.8722,14.5933333333
622.62,11.6464666667,42.8880666667,26.2224,19.2696,11.8578666667,8.94433333334,35.0778666667,12.6104,26.8348666667,14.4794666667
622.95,11.6304,42.8452666667,26.2522,19.2734,11.8689333333,8.94873333333,35.0937333334,12.6358,26.8005666667,14.5284
623.28,11.5897333333,42.8212666667,26.2873333333,19.2433333333,11.8299333333,8.88373333332,35.0859333333,12.5838,26.8242333333,14.5022666667
623.62,11.5078,42.7068,26.1967333333,19.1774,11.6958,8.79260000001,35.0118,12.5140666667,26.6893,14.4106666667
623.95,11.5924,42.7432666667,26.2482666667,19.2095333333,11.7374,8.80273333333,35.0585333333,12.5597333333,26.6890333333,14.4785333333
624.28,11.5850666667,42.7094666667,26.2790666667,19.204,11.7201333333,8.75246666667,35.057,12.5512,26.6740666667,14.5190666667
624.62,11.6252666667,42.7986,26.3435333333,19.2876666667,11.7846,8.78080000001,35.0829333333,12.5763333333,26.7308333333,14.58
624.95,11.6656666667,42.8251333333,26.3844,19.3036,11.8412,8.81866666667,35.1328,12.6548,26.7324666667,14.617
625.28,11.7644,42.9021333333,26.5448,19.4128666667,11.9309333333,8.93886666667,35.2703333333,12.75,26.8803,14.7207333333
625.61,11.8358666667,42.8857333333,26.5368,19.4254,11.9484,8.96886666667,35.2782,12.7838666667,26.8686333333,14.7629333333
625.95,11.858,42.8965333333,26.5554666667,19.4436,11.9297333333,8.9556,35.3198666667,12.7979333333,26.8492,14.7782666667
626.28,11.9844666667,43.0266666667,26.6482,19.6137333333,12.0133333333,9.09546666666,35.4264,12.9354666667,26.9285,14.8956666667
