wavelength,Back_DigMajf,Belly_DigMajf,Breast_DigMajf,Crissum_DigMajf,Crown_DigMajf,DorTail_DigMajf,Patch10_DigMajf,Patch11_DigMajf,Rump_DigMajf,Throat_DigMajf,WingTip_DigMajf
327.67,6.4856,7.20293333333,6.68141666667,3.64786666667,6.18686666667,7.49711851852,7.169,4.8834,6.68703333333,8.28453333333,7.70526666667
328.04,6.687,7.37893333333,7.00766666667,3.79226666667,6.3864,7.5889,7.40846666667,4.9458,6.91206666667,8.3448,7.87323333333
328.41,6.96786666666,7.68193333333,7.32991666667,4.02106666667,6.84553333333,7.8132962963,7.8316,5.304,7.23086666667,8.57540000001,8.36913333333
328.78,7.40206666667,8.05526666667,7.651,4.17266666667,7.26266666667,8.12141481481,8.30413333334,5.57266666667,7.5757,8.70846666667,8.77116666667
329.14,7.75166666666,8.42166666666,7.92025,4.46026666667,7.59206666666,8.36820740741,8.60406666666,5.7664,7.88843333333,8.96859999999,9.13853333333
329.51,7.87933333333,8.52826666666,7.945,4.5542,7.71140000001,8.22658888889,8.71233333333,5.78306666667,7.81843333333,9.14973333333,9.1268
329.88,8.22753333333,8.82993333333,8.28375,4.80346666666,8.13213333333,8.3103037037,8.93006666666,6.16653333333,8.06346666666,9.45340000001,9.39753333333
330.24,8.19873333334,8.80766666667,8.16933333333,4.734,8.03939999999,8.14424074074,8.90373333333,5.98053333334,7.99023333333,9.43320000001,9.283
330.61,7.89413333333,8.51506666667,7.88358333333,4.37386666667,7.68253333333,7.78598148148,8.59506666666,5.59193333333,7.60026666667,9.21353333333,9.05453333333
330.98,7.54466666666,8.12606666667,7.64725,4.16113333333,7.42553333333,7.49590740741,8.39693333334,5.2446,7.26103333333,8.89440000001,8.7554
331.34,7.65673333334,8.29046666667,7.77816666666,4.23546666667,7.59666666667,7.61160740741,8.54053333333,5.3088,7.32596666667,9.00066666667,8.6664
331.71,7.62066666667,8.35733333333,7.74708333333,4.269,7.67553333333,7.81456296296,8.5266,5.48373333333,7.3301,9.26566666667,8.80123333333
332.08,7.37966666667,8.12453333333,7.5385,4.13933333333,7.5794,7.66164814815,8.31746666667,5.44053333334,7.17293333333,9.29833333333,8.59666666667
332.44,7.10413333333,7.84433333333,7.35758333333,4.01533333333,7.22746666667,7.31785555556,7.98126666667,5.22666666667,6.8606,9.11166666667,8.0843
332.81,6.70873333333,7.60633333333,7.13658333333,3.75893333333,6.86613333333,7.14492592592,7.59753333333,4.89153333333,6.55926666667,8.83426666668,7.767
333.18,6.75593333333,7.65853333333,7.32775,3.8304,7.0112,7.27799259259,7.54306666667,5.12746666667,6.61326666667,9.01259999999,7.81133333333
333.54,6.69013333333,7.59953333333,7.42408333333,3.85113333333,7.0796,7.3537,7.4176,5.31233333333,6.73823333333,9.05220000001,7.7494
333.91,6.58846666667,7.43426666667,7.16525,3.75086666666,6.83813333333,7.29172962963,7.3454,5.15906666667,6.6645,8.90786666667,7.63386666667
334.28,6.30026666667,7.05173333334,6.85041666667,3.4924,6.4774,7.08120740741,7.1392,4.91426666667,6.37836666666,8.56486666666,7.37846666667
334.64,6.68726666666,7.32873333333,7.25191666667,3.79473333333,6.86966666667,7.49598518519,7.50933333333,5.28293333333,6.81023333333,8.96479999999,7.7133
335.01,7.11333333334,7.76913333333,7.58158333333,4.15626666667,7.256,7.80612962963,7.8476,5.7936,7.21083333333,9.43073333333,7.8708
335.38,7.11973333333,7.7396,7.57575,4.16293333333,7.235,7.89252222222,7.853,5.7804,7.20023333333,9.53406666668,7.94033333333
335.74,6.84426666667,7.38106666667,7.30241666666,3.74853333333,6.9862,7.40445555556,7.6828,5.42953333333,6.9696,9.20373333333,7.55946666667
336.11,6.6628,7.2012,7.07191666666,3.46513333334,6.70926666667,7.2226962963,7.54413333333,5.1928,6.7655,8.8882,7.20023333333
336.47,6.92253333333,7.51253333333,7.36883333333,3.7066,7.0028,7.5831,7.98439999999,5.45406666667,7.12023333334,9.11493333334,7.6024
336.84,7.25106666667,7.67006666667,7.50183333334,4.0248,7.26786666667,7.86336666667,8.38599999999,5.6858,7.4249,9.36853333333,7.92633333333
337.21,7.10873333333,7.52833333333,7.35941666667,3.82506666666,7.1462,7.70146666667,8.42546666667,5.45493333333,7.42056666667,9.10366666667,7.8404
337.57,6.86773333333,7.28466666667,7.01425,3.49333333333,6.86213333333,7.39159259259,8.2336,5.02886666667,7.06863333333,8.7158,7.75356666667
337.94,7.0186,7.46566666667,7.2225,3.65586666667,7.0278,7.47801111111,8.272,5.13446666667,7.1679,8.80513333333,7.77616666667
338.31,7.33846666667,7.8172,7.59616666667,4.00146666667,7.415,7.76433703704,8.43453333333,5.41226666667,7.4832,9.14440000001,8.01923333333
338.67,6.9682,7.53393333333,7.26958333333,3.6152,7.06053333333,7.34948148148,8.09740000001,5.00086666667,7.03883333333,8.7442,7.68566666667
339.04,6.5834,7.22113333333,6.97208333334,3.32706666667,6.6612,6.99438148148,7.81006666667,4.53893333333,6.7163,8.40986666667,7.57776666667
339.40,6.4922,7.10733333333,6.84691666666,3.2522,6.4994,6.74794444444,7.74059999999,4.45046666667,6.6397,8.19213333333,7.53283333333
339.77,6.5238,7.1916,6.84925,3.37086666667,6.50246666667,6.81267407407,7.69859999999,4.56706666667,6.5719,8.16826666667,7.5371
340.14,6.8616,7.58706666667,7.29608333333,3.81193333333,6.9752,7.14484814815,8.00360000001,4.89553333333,6.95663333333,8.63646666667,8.03096666667
340.50,6.7762,7.552,7.17816666667,3.7512,6.94233333333,7.02125185185,7.95133333334,4.81486666667,6.8734,8.665,7.96963333333
340.87,6.4136,7.2888,6.94925,3.39586666667,6.62453333333,6.64225185185,7.4716,4.48013333333,6.46013333333,8.42606666667,7.6081
341.23,6.45473333333,7.30793333333,7.00191666667,3.43846666667,6.58153333333,6.60915185185,7.35826666667,4.51053333334,6.3687,8.48406666667,7.6126
341.60,6.5146,7.4026,7.14983333333,3.61753333333,6.58026666667,6.72332222222,7.47513333333,4.635,6.52076666667,8.60679999999,7.6254
341.96,6.48586666666,7.3726,7.11516666667,3.55026666667,6.52366666667,6.73847407407,7.54653333333,4.60746666667,6.4978,8.6862,7.69036666667
342.33,6.4832,7.37,7.12516666667,3.5558,6.52226666667,6.75259259259,7.6996,4.65686666667,6.52376666667,8.74626666667,7.7395
342.70,6.76526666667,7.63766666667,7.40791666667,3.96093333333,6.87566666667,7.13434814815,8.05713333333,4.9854,6.88063333333,9.10673333333,8.00056666667
343.06,6.75553333333,7.46853333333,7.27958333334,3.76393333333,6.80166666667,7.15506666667,7.96406666667,4.90493333333,6.80083333333,8.9338,7.82016666667
343.43,6.59533333333,7.3332,7.12116666667,3.59826666667,6.65686666667,6.96319259259,7.813,4.76613333333,6.5449,8.8314,7.66873333333
343.79,6.5098,7.19,7.02458333333,3.41426666667,6.4778,6.91282962963,7.75526666667,4.5986,6.46503333334,8.733,7.6503
344.16,6.23893333333,6.99446666667,6.751,3.10373333333,6.1232,6.7200962963,7.49366666667,4.3252,6.14626666667,8.40946666667,7.4297
344.52,6.1038,6.9068,6.56916666666,2.89586666667,5.97446666667,6.64332962963,7.2656,4.17786666667,6.04296666667,8.25253333333,7.29963333333
344.89,6.33693333333,7.2338,6.87125,3.2316,6.27213333333,6.95291851852,7.58993333333,4.50286666667,6.38766666667,8.50666666667,7.60593333333
345.25,5.996,6.94073333333,6.494,2.9614,5.98373333333,6.65358518519,7.3542,4.19853333333,6.1614,8.25453333333,7.28836666667
345.62,6.09393333333,7.09673333333,6.65283333333,2.98693333333,6.22606666667,6.80468148148,7.47813333333,4.27686666667,6.3065,8.44586666667,7.36563333333
345.99,5.7282,6.896,6.515,2.74793333334,6.04186666667,6.53767777778,7.22333333333,4.01086666667,6.0782,8.22386666667,7.15263333333
346.35,5.5156,6.776,6.40533333334,2.49006666667,5.84926666667,6.28,6.9958,3.79133333333,5.89256666667,8.0058,7.01926666667
346.72,5.54593333333,6.82046666667,6.43,2.4608,5.86566666667,6.22193703704,6.9984,3.82526666667,5.96536666667,8.00206666667,6.9895
347.08,5.8034,7.15773333333,6.75275,2.7998,6.2092,6.41511851852,7.27466666667,4.08426666667,6.2252,8.32966666667,7.24583333333
347.45,6.0352,7.38473333333,6.96575,2.97966666667,6.49786666667,6.6815037037,7.47166666667,4.27,6.52893333333,8.61293333333,7.26826666667
347.81,6.00666666666,7.45933333333,6.97691666667,3.0254,6.58726666667,6.6666962963,7.43173333333,4.2722,6.53483333333,8.6298,7.1986
348.18,6.39273333333,7.7166,7.31766666667,3.34313333333,6.9924,6.95406666667,7.7836,4.62906666667,6.87436666667,9.00553333333,7.36673333333
348.54,6.304,7.54126666667,7.16566666667,3.2092,6.84806666667,6.70719259259,7.6206,4.4876,6.62623333333,8.83513333334,7.24033333333
348.91,6.02133333333,7.20186666667,6.81183333333,2.8242,6.59646666667,6.36264074074,7.32726666666,4.2064,6.18813333333,8.51073333333,6.83793333333
349.27,6.57993333333,7.71626666667,7.34025,3.32666666667,7.1922,6.90241851852,7.8364,4.724,6.64463333333,8.99519999999,7.28326666667
349.64,6.8462,7.82166666667,7.44925,3.45933333333,7.25013333333,6.93025925926,7.88806666666,4.87066666667,6.77583333334,9.09606666667,7.4615
350.00,7.13793333333,8.00133333333,7.51616666667,3.67,7.3938,7.03687407407,8.03993333333,5.10313333333,6.97493333333,9.27286666667,7.61156666667
350.37,7.32886666667,8.1316,7.537,3.86106666666,7.55673333333,7.17505185185,8.18486666667,5.24173333333,7.1589,9.39393333333,7.765
350.73,7.14066666667,8.04453333334,7.38125,3.7538,7.35493333333,6.97290740741,8.04020000001,5.07593333334,6.97483333333,9.15986666668,7.6938
351.10,6.99093333334,7.94433333333,7.273,3.637,7.2274,6.82444444445,7.94273333333,5.00806666667,6.85723333333,8.9824,7.65126666667
351.46,6.89413333333,7.91706666667,7.30633333333,3.58906666667,7.0796,6.70277407407,7.88813333333,4.93946666667,6.7796,8.83846666667,7.6659
351.83,6.88633333333,7.92706666667,7.3195,3.58753333333,7.0672,6.62143333333,7.90993333333,4.954,6.7343,8.87019999999,7.58393333333
352.19,6.36073333333,7.41713333334,6.791,3.0538,6.50506666667,6.10914444444,7.38886666667,4.42206666667,6.27563333333,8.34506666667,7.11063333333
352.55,6.4076,7.5914,6.94375,3.18886666667,6.6596,6.25949259259,7.522,4.53133333333,6.46066666667,8.49473333334,7.15946666667
352.92,6.79213333333,7.93013333333,7.31008333333,3.55006666667,6.95546666667,6.56362222222,7.88673333334,4.8304,6.88076666667,8.80426666667,7.47493333333
353.28,6.63086666667,7.7034,7.13733333333,3.33593333333,6.6886,6.35343703704,7.6868,4.6002,6.70603333333,8.649,7.33053333333
353.65,6.31653333333,7.45826666667,6.81791666667,3.05393333333,6.45833333334,6.10467037037,7.47713333333,4.30993333334,6.3466,8.3476,6.87693333333
354.01,6.1742,7.3576,6.68475,2.94886666667,6.35946666667,6.00225555556,7.45946666667,4.163,6.2594,8.1962,6.64656666667
354.38,6.0284,7.25593333333,6.58091666666,2.79486666667,6.26493333333,5.83352592593,7.3366,4.08586666666,6.0899,8.13339999999,6.4573
354.74,6.0528,7.21066666667,6.62408333334,2.80593333333,6.29446666667,5.86033333333,7.3272,4.0506,6.0882,8.22153333333,6.35443333333
355.11,6.1332,7.26986666667,6.72491666666,2.88246666667,6.37433333333,5.89558518519,7.3172,4.07133333333,6.14126666667,8.36506666667,6.41816666667
355.47,6.2508,7.26113333333,6.82541666667,3.03973333333,6.52766666667,5.99901111111,7.48726666667,4.1954,6.2757,8.49253333332,6.4961
355.83,6.40133333333,7.46506666667,7.00983333334,3.23573333333,6.69926666667,6.23710740741,7.69406666667,4.31526666667,6.46013333333,8.64973333333,6.7291
356.20,6.65013333333,7.7666,7.32391666666,3.4664,6.96273333333,6.49987037037,7.99866666667,4.5356,6.66896666667,8.84380000001,6.98026666667
356.56,6.90993333333,7.95993333333,7.57141666667,3.706,7.13713333333,6.77532962963,8.2276,4.72466666667,6.91806666667,9.07926666667,7.15976666667
356.93,6.83866666667,7.91573333333,7.50866666667,3.65693333334,7.07686666667,6.66580740741,8.17766666667,4.67226666667,6.874,9.02680000001,7.10183333333
357.29,6.7654,7.95246666667,7.49375,3.62653333334,7.0912,6.63942592593,8.203,4.66526666667,6.84636666667,9.00486666667,7.14236666667
357.66,6.7442,7.96413333333,7.5195,3.6472,7.0846,6.68814444445,8.18799999999,4.63526666667,6.89056666667,9.03313333334,7.2167
358.02,6.8102,8.08953333333,7.66241666667,3.7294,7.20433333333,6.82987407407,8.24939999999,4.74126666667,6.92576666667,9.14733333333,7.3846
358.38,6.90466666666,8.2008,7.79741666667,3.8656,7.31853333333,6.98320740741,8.43346666666,4.83193333333,7.0907,9.20920000001,7.4342
358.75,7.018,8.31553333333,7.83958333333,3.92346666666,7.40759999999,7.08724074074,8.53906666667,4.94333333333,7.17913333333,9.29053333333,7.538
359.11,7.25606666666,8.5122,7.94716666666,4.13273333333,7.58466666666,7.36206666667,8.78860000001,5.18206666667,7.3809,9.4896,7.7011
359.48,7.18553333333,8.53873333333,7.84875,4.0324,7.51846666667,7.27522222222,8.72306666667,5.13226666667,7.28626666667,9.4526,7.64446666667
359.84,7.1284,8.43833333333,7.79091666667,3.98833333333,7.45740000001,7.11195925926,8.64046666667,5.11006666667,7.236,9.3956,7.5242
360.20,7.12106666667,8.46913333333,7.745,4.00146666667,7.44573333333,7.07942222222,8.6464,5.15126666667,7.2253,9.43386666667,7.43466666667
360.57,7.0364,8.3302,7.62841666667,3.84533333333,7.3768,6.89165185185,8.49999999999,5.0142,7.0621,9.31173333333,7.32436666667
360.93,7.05553333333,8.33226666667,7.68908333333,3.82393333333,7.39060000001,6.97660740741,8.50173333334,4.95586666667,7.06343333333,9.3556,7.32533333333
361.29,6.8884,8.18593333333,7.54125,3.67253333333,7.21193333333,6.83811851852,8.26646666667,4.7978,6.9137,9.14686666667,7.0678
361.66,6.92873333333,8.271,7.61683333334,3.72973333333,7.2582,6.79411851852,8.33166666667,4.84693333333,6.9733,9.19646666667,7.15263333333
362.02,7.09193333333,8.36773333333,7.73891666667,3.84886666667,7.36446666666,6.86793333333,8.42306666667,4.95806666667,7.09843333333,9.33526666667,7.28453333333
362.39,7.07886666667,8.286,7.71891666667,3.8016,7.2978,6.78081481481,8.32733333333,4.85773333333,7.0232,9.28086666666,7.28053333333
362.75,6.91813333333,8.13313333333,7.5775,3.65326666667,7.1428,6.57060740741,8.2014,4.6704,6.8746,9.13666666667,7.1591
363.11,6.7674,7.9758,7.492,3.46513333333,6.99846666667,6.38844814815,8.05320000001,4.53973333333,6.71783333333,8.97019999999,7.0205
363.48,6.88693333333,8.05053333333,7.57116666667,3.49626666667,7.0772,6.50284814815,8.09226666667,4.5818,6.82396666667,9.0194,7.16326666667
363.84,6.92753333333,8.01386666667,7.54983333334,3.4218,7.0706,6.55258148148,8.05533333333,4.546,6.81526666667,9.01446666667,7.26543333333
364.20,6.96093333333,8.0256,7.65383333333,3.4998,7.11666666667,6.60109259259,8.03906666667,4.55646666667,6.84533333333,9.04160000001,7.36486666667
364.57,6.8218,7.8744,7.57266666667,3.3956,7.04473333333,6.50354444445,7.96713333333,4.47226666667,6.74333333333,8.87393333333,7.26683333333
364.93,6.77846666667,7.87473333333,7.558,3.3678,7.05586666667,6.45537407407,7.88946666666,4.54033333333,6.7179,8.85066666666,7.2325
365.29,6.9404,8.01826666667,7.79808333333,3.54493333333,7.24539999999,6.59117777778,8.09586666667,4.69766666667,6.87646666667,9.04666666666,7.4788
365.66,6.9,7.944,7.73675,3.49,7.22873333333,6.6053,7.99159999999,4.69593333333,6.79526666667,9.03753333334,7.3949
366.02,6.8276,7.843,7.65866666667,3.42713333333,7.17493333333,6.54919259259,7.90393333334,4.55633333333,6.7551,8.92140000001,7.28456666667
366.38,6.899,7.93693333333,7.74525,3.49793333333,7.27633333333,6.64920740741,8.02440000001,4.68486666667,6.82753333333,9.02106666666,7.3724
366.75,7.1166,8.09993333333,7.99716666667,3.7274,7.53219999999,6.91144074074,8.24173333333,4.93753333333,7.05646666667,9.2068,7.5525
367.11,7.1444,8.21526666667,8.1105,3.8506,7.65573333334,6.96881111111,8.32993333333,4.9764,7.1707,9.25759999999,7.61823333333
367.47,7.13366666667,8.23646666667,8.15725,3.91206666667,7.7298,6.99767777778,8.39560000001,5.02446666667,7.19353333333,9.32653333333,7.5818
367.84,7.17166666667,8.32813333333,8.21841666667,3.9748,7.79786666666,7.00304074074,8.49826666666,5.05386666667,7.24523333333,9.38466666667,7.58683333333
368.20,7.2278,8.30353333333,8.21483333333,4.01306666667,7.81406666667,7.02286666667,8.57266666666,5.0558,7.3124,9.39393333333,7.6418
368.56,7.41766666666,8.47486666666,8.39016666666,4.181,7.926,7.18258888889,8.71373333334,5.19566666667,7.47903333333,9.60379999999,7.8347
368.93,7.38806666667,8.36086666667,8.32366666666,4.1902,7.90066666666,7.0614962963,8.77659999999,5.0914,7.46836666667,9.55040000001,7.8011
369.29,7.47673333333,8.39793333333,8.28891666667,4.2416,7.98100000001,7.09055185185,8.889,5.14293333333,7.5352,9.62753333332,7.83643333333
369.65,7.5092,8.4024,8.26158333333,4.27393333333,7.97593333333,7.08977407408,9.00213333333,5.11353333333,7.57336666667,9.57786666666,7.93376666667
370.01,7.3452,8.25286666667,8.11591666666,4.12166666667,7.86880000001,6.91305925926,8.90953333334,5.0188,7.39513333333,9.46646666666,7.8333
370.38,7.32713333333,8.26566666667,8.10625,4.10366666667,7.9126,6.89104074074,8.88953333333,5.0086,7.41356666667,9.49920000001,7.82253333333
370.74,7.35953333333,8.35633333333,8.10975,4.1008,7.98573333333,6.94961111111,8.91939999999,5.06233333333,7.45726666667,9.58733333333,7.85016666667
371.10,7.30833333333,8.26686666667,7.96,3.97813333333,7.88466666667,6.87454814815,8.85886666667,4.9984,7.38086666667,9.57313333333,7.75723333333
371.46,7.22513333333,8.18613333333,7.86308333334,3.87073333333,7.77626666667,6.74021481482,8.7564,4.91846666667,7.28933333334,9.45159999999,7.67363333333
371.83,7.2084,8.19973333333,7.85966666667,3.88913333333,7.77379999999,6.75095925926,8.71706666666,4.91946666667,7.31246666667,9.47320000001,7.63143333333
372.19,7.14206666667,8.17586666667,7.78325,3.77966666667,7.72919999999,6.63646296296,8.62399999999,4.84046666667,7.21336666667,9.42713333333,7.4782
372.55,7.03493333333,8.1842,7.7145,3.769,7.68286666667,6.57216296296,8.56433333333,4.80326666667,7.13206666667,9.41239999999,7.40546666667
372.92,7.15013333333,8.36113333333,7.80158333333,3.8742,7.76826666666,6.72632592593,8.67173333334,4.95346666667,7.22013333333,9.59793333333,7.5322
373.28,7.17086666667,8.397,7.85783333333,3.90746666667,7.79613333333,6.77811111111,8.67233333333,4.99193333333,7.25953333334,9.64393333334,7.5228
373.64,7.07493333333,8.37433333333,7.88666666667,3.831,7.73806666667,6.69982592593,8.60760000001,4.948,7.1975,9.69720000001,7.42353333333
374.00,7.17853333334,8.51406666667,7.9905,3.9408,7.88173333333,6.84225555555,8.74913333333,5.0344,7.2814,9.81419999999,7.5333
374.37,7.18793333333,8.50026666667,7.95166666667,3.9948,7.86926666666,6.87104814815,8.72346666667,5.05886666667,7.2689,9.80086666668,7.54953333333
374.73,7.0492,8.35653333333,7.79166666666,3.91073333333,7.69086666666,6.72179259259,8.57939999999,4.872,7.1326,9.6552,7.3959
375.09,7.0272,8.32413333333,7.84408333333,3.9376,7.68933333333,6.71527777778,8.50980000001,4.842,7.1067,9.63320000001,7.34323333333
375.45,7.0082,8.28093333333,7.83291666666,3.92126666667,7.68126666667,6.73374444444,8.45946666667,4.84006666667,7.07606666667,9.67340000001,7.2945
375.81,6.92673333333,8.1824,7.72425,3.82033333333,7.57933333334,6.6639,8.40520000001,4.77513333333,6.99033333333,9.54526666665,7.1926
376.18,6.84666666667,8.12,7.68725,3.73253333333,7.54773333333,6.60025185185,8.33640000001,4.71353333333,6.97253333333,9.50653333333,7.21
376.54,6.75093333333,7.96966666667,7.52858333333,3.5724,7.41713333333,6.48024814815,8.19213333333,4.56306666667,6.87013333333,9.33966666668,7.06446666667
376.90,6.63346666666,7.87133333333,7.4425,3.47466666667,7.3604,6.4089962963,8.06706666667,4.426,6.78593333333,9.21466666667,6.96936666667
377.26,6.69766666667,7.9662,7.48266666667,3.5182,7.41920000001,6.50029259259,8.12513333334,4.50513333333,6.88573333334,9.2844,7.0216
377.63,6.85926666667,8.0876,7.6065,3.665,7.55139999999,6.69135185185,8.266,4.66566666667,7.00173333333,9.38873333335,7.14496666667
377.99,6.92106666667,8.0906,7.65775,3.66153333333,7.51686666667,6.71613333333,8.26313333334,4.72726666667,7.09086666667,9.4304,7.14703333333
378.35,6.9804,8.1804,7.747,3.69546666667,7.55906666666,6.75808148148,8.35459999999,4.76506666667,7.16156666667,9.48180000001,7.18363333333
378.71,7.0606,8.25173333333,7.842,3.74593333333,7.64726666667,6.82244814815,8.43786666667,4.8724,7.22986666666,9.56366666667,7.3049
379.07,7.1298,8.36533333333,7.90416666667,3.815,7.7314,6.89617407407,8.57793333333,4.94486666667,7.32586666667,9.65153333333,7.42396666667
379.44,7.1714,8.39686666667,7.94741666667,3.88573333333,7.78326666667,6.89671111111,8.69000000001,4.96873333333,7.3559,9.69133333333,7.4939
379.80,7.10646666667,8.28653333334,7.89266666667,3.80753333333,7.71540000001,6.7696,8.60460000001,4.85866666667,7.2793,9.63126666667,7.4889
380.16,7.25566666667,8.41673333333,8.01916666667,4.00453333333,7.84606666666,6.88457037037,8.76473333334,5.02313333333,7.3748,9.80080000001,7.59243333333
380.52,7.3476,8.55053333333,8.13025,4.09966666667,7.94686666667,6.97201111111,8.87946666666,5.13133333333,7.49163333333,9.92420000001,7.6698
380.88,7.43046666666,8.6282,8.24975,4.15953333333,8.00013333333,6.99368888889,8.93593333333,5.21226666667,7.5472,9.98726666667,7.72836666667
381.24,7.2388,8.4128,8.08925,3.97526666667,7.81593333333,6.76118518519,8.74833333333,5.0068,7.3101,9.81553333335,7.4991
381.61,7.2228,8.3816,8.07716666667,3.93866666667,7.81273333333,6.71104074074,8.70986666667,4.976,7.30923333333,9.80460000001,7.4735
381.97,7.2474,8.4336,8.13033333333,3.99953333333,7.86986666666,6.74624074074,8.72113333334,5.01186666667,7.33643333333,9.80653333335,7.48396666667
382.33,7.20946666667,8.44653333333,8.12133333333,3.94566666667,7.85006666666,6.75342222222,8.72553333334,4.99226666667,7.3265,9.84333333334,7.44423333333
382.69,7.1674,8.3882,8.072,3.85913333333,7.77893333333,6.64324074074,8.65226666667,4.92373333333,7.2688,9.81680000001,7.3345
383.05,7.04933333333,8.24686666667,7.95641666667,3.734,7.66613333332,6.5041,8.49753333333,4.80126666666,7.11276666667,9.69813333333,7.18276666667
383.41,6.97113333333,8.1736,7.84883333333,3.62406666667,7.5606,6.43423333333,8.38006666666,4.70386666667,7.03076666667,9.60113333334,7.0634
383.77,7.0494,8.2788,7.92083333333,3.72353333333,7.63799999999,6.52762222222,8.44753333333,4.83633333333,7.08663333333,9.68586666666,7.0894
384.14,6.98933333333,8.23066666667,7.87533333333,3.6178,7.54760000001,6.49657777778,8.38880000001,4.75533333333,7.0338,9.59946666667,7.03466666667
384.50,6.904,8.1406,7.80683333333,3.5198,7.50013333334,6.40685555555,8.30606666667,4.68026666667,6.92493333333,9.52813333333,6.98486666667
384.86,6.8412,8.061,7.72,3.471,7.45773333333,6.395,8.24433333333,4.6304,6.89293333333,9.50153333334,6.9511
385.22,6.95266666667,8.19886666666,7.84333333333,3.56873333333,7.56246666666,6.51898888889,8.36633333333,4.7188,6.99573333333,9.6238,7.04636666667
385.58,6.82913333333,8.072,7.71808333334,3.42873333333,7.43813333334,6.37365185185,8.26386666667,4.60533333333,6.86656666667,9.49199999999,6.92813333333
385.94,6.78493333333,8.0232,7.67408333334,3.39086666667,7.409,6.34276296296,8.24106666667,4.54246666667,6.82413333334,9.46353333333,6.90736666667
386.30,6.75986666667,7.92093333334,7.62266666667,3.3768,7.38186666667,6.27755925926,8.1858,4.50566666666,6.77416666667,9.40159999999,6.87873333333
386.66,6.75713333333,7.90686666667,7.63975,3.4072,7.39940000001,6.32394074074,8.20933333333,4.51586666667,6.79263333334,9.37546666667,6.92043333333
387.03,6.70773333333,7.87713333333,7.60416666667,3.3582,7.31173333333,6.28444444444,8.19186666667,4.47226666667,6.77356666667,9.32193333333,6.9053
387.39,6.69733333333,7.89453333333,7.60525,3.3756,7.313,6.2957962963,8.19279999999,4.46526666667,6.8055,9.29473333333,6.89926666667
387.75,6.70066666667,7.88806666667,7.6585,3.37673333333,7.34626666667,6.28889629629,8.24813333333,4.43673333333,6.8105,9.32693333332,6.91386666667
388.11,6.61786666667,7.81,7.56666666667,3.32153333333,7.33046666666,6.24888148148,8.20933333333,4.3628,6.73603333333,9.24693333334,6.82853333333
388.47,6.66486666667,7.8282,7.58608333333,3.3726,7.34419999999,6.28734814815,8.27759999999,4.38873333333,6.7822,9.25579999999,6.85883333333
388.83,6.6918,7.81413333333,7.6005,3.37893333333,7.32760000001,6.25543703704,8.3372,4.37553333333,6.75906666667,9.22086666668,6.79606666667
389.19,6.658,7.75673333333,7.5675,3.35813333333,7.28453333333,6.19511851852,8.31760000001,4.337,6.7456,9.18833333335,6.8117
389.55,6.6214,7.747,7.53191666667,3.32593333333,7.24633333333,6.16515925926,8.25726666666,4.28006666667,6.71416666667,9.10620000001,6.73506666667
389.91,6.57546666667,7.72426666667,7.511,3.2782,7.19233333333,6.08966666667,8.2214,4.2272,6.63893333333,9.06953333333,6.6866
390.27,6.55546666667,7.7036,7.49066666667,3.23173333333,7.16180000001,6.07713703704,8.15753333333,4.19586666667,6.58916666667,9.01139999999,6.6606
390.63,6.49553333334,7.66773333333,7.45275,3.1846,7.11459999999,5.98924814815,8.09526666666,4.13413333333,6.53076666667,8.9744,6.58853333333
391.00,6.54066666667,7.71026666667,7.48641666666,3.223,7.17853333334,6.00508148148,8.14193333333,4.16926666667,6.58673333333,9.0118,6.61846666667
391.36,6.56606666667,7.6972,7.50666666667,3.21006666667,7.18373333333,5.95107777778,8.15353333333,4.1724,6.5587,9.01453333334,6.65426666667
391.72,6.56973333333,7.71113333333,7.46325,3.19226666667,7.15240000001,5.95384074074,8.14220000001,4.15266666667,6.52533333333,8.98759999999,6.64046666667
392.08,6.6614,7.8068,7.583,3.29653333333,7.23873333334,5.99277037037,8.23253333334,4.25146666666,6.6369,9.10866666667,6.7851
392.44,6.63053333333,7.8104,7.59416666667,3.2994,7.2548,5.97414074074,8.20666666667,4.2542,6.6349,9.10579999999,6.78296666667
392.80,6.6168,7.86346666667,7.6205,3.3132,7.29073333333,6.00961851852,8.1908,4.28513333333,6.6657,9.13133333333,6.81973333333
393.16,6.6248,7.91486666667,7.64283333333,3.345,7.34553333333,6.0456,8.21933333333,4.32226666667,6.68136666667,9.13366666667,6.86063333333
393.52,6.7138,8.02173333333,7.74816666667,3.46413333333,7.45353333333,6.14371851852,8.32886666666,4.42693333333,6.79956666667,9.28946666667,6.95783333333
393.88,6.73693333333,8.03673333333,7.74775,3.49133333333,7.46566666667,6.14131851852,8.33406666666,4.45373333333,6.85543333333,9.33806666667,6.95686666667
394.24,6.73366666667,8.0554,7.75941666667,3.50593333333,7.48246666667,6.12840740741,8.33100000001,4.4676,6.84936666667,9.37893333334,6.9392
394.60,6.73566666667,8.05606666667,7.72333333333,3.5064,7.50306666667,6.13922222222,8.32266666667,4.48733333333,6.82933333333,9.38306666667,6.94093333333
394.96,6.6894,7.99206666667,7.66733333333,3.4592,7.42986666667,6.09362592593,8.25966666667,4.45526666667,6.7306,9.33066666666,6.86476666667
