wavelength,Back_DacNigm,Belly_DacNigm,Breast_DacNigm,Crissum_DacNigm,Crown_DacNigm,DorTail_DacNigm,Rump_DacNigm,Throat_DacNigm,WingTip_DacNigm
729.44,6.302,15.8198333334,15.6173333334,16.6511666666,11.918,11.5126666667,15.5965,6.198,10.822
729.76,5.90733333333,15.5906666667,15.394,16.5736666666,11.9026666667,11.4936666667,15.1925,6.09883333333,10.4646666667
730.08,6.3245,16.0143333334,15.8551666666,16.9388333333,12.4743333333,12.0426666667,15.5363333334,6.561,10.6556666667
730.39,6.4235,16.113,15.9336666667,17.0408333334,12.7446666667,11.945,15.667,6.42866666667,10.6583333333
730.71,6.72766666666,16.4836666666,16.057,17.5356666667,13.2268333333,12.3373333333,16.1128333333,6.682,11.199
731.03,6.41566666667,16.1658333334,15.594,17.2028333333,12.8416666666,12.1736666667,15.7963333334,6.25866666667,10.8936666667
731.35,6.16916666667,15.9501666667,15.3298333333,17.0953333333,12.6715,12.0963333333,15.4458333333,6.0685,10.6085
731.67,6.533,16.1181666667,15.5795,17.3401666666,12.8915,12.0986666667,15.7041666666,6.28366666667,10.7568333333
731.98,6.39683333333,16.1951666666,15.4526666666,17.304,13.0043333333,11.8503333333,15.7133333334,6.10066666667,10.6058333333
732.30,6.51583333333,16.0978333333,15.2818333333,17.3615,12.986,11.833,15.75,5.96683333333,10.4581666667
732.62,6.55533333333,15.7953333333,15.0708333333,17.1885,12.8521666666,11.7933333333,15.5976666666,5.89683333333,10.1873333333
732.94,6.89566666666,15.8901666666,15.0985,17.2488333333,13.0401666667,11.697,15.6346666667,5.695,10.2101666667
733.25,6.83416666667,15.891,15.1726666667,17.2393333333,12.8461666666,11.5243333333,15.8026666666,5.4965,10.3061666667
733.57,6.289,15.2668333333,14.6038333333,16.8788333334,12.053,10.839,15.3728333334,4.8415,9.70933333333
733.89,6.23366666667,15.2381666667,14.54,16.829,11.7966666667,10.909,15.2973333334,5.05433333334,9.60483333334
734.21,6.003,15.0853333333,14.4783333333,16.4326666667,11.488,10.5353333333,15.1353333334,4.85016666667,9.00983333333
734.52,6.3515,15.4783333333,14.8983333333,16.7178333334,11.8673333333,10.815,15.4268333334,5.12333333333,9.2345
734.84,6.56166666667,15.6935,14.965,16.8005,11.8648333333,10.9326666667,15.915,5.22716666667,9.34716666667
735.16,6.39966666667,15.6775,14.915,16.6966666667,11.9353333334,10.9403333333,15.7846666667,4.95183333333,9.296
735.48,6.74783333333,15.7086666667,14.6658333334,16.4543333333,11.9015,11.2283333333,15.7391666667,5.03216666666,9.47016666667
735.79,6.93666666667,15.9053333333,14.862,16.642,12.1241666667,11.1476666667,16.1388333334,5.19933333333,9.58266666667
736.11,6.7825,15.9266666667,15.2545,16.5555,11.9931666667,11.444,16.1425,5.32716666666,9.63133333334
736.43,6.81366666667,15.913,15.3465,16.5171666667,12.039,11.921,16.1683333333,5.46216666667,9.9715
736.74,6.9425,16.1428333333,15.3691666667,16.8101666666,12.3441666667,12.375,16.467,5.90683333333,10.0545
737.06,7.12583333333,16.6853333334,15.5433333333,16.9975,12.7666666666,12.8916666667,16.7228333333,6.271,10.5265
737.38,7.198,16.6041666667,15.6096666666,17.3421666667,12.9143333334,13.083,16.7855,6.46633333333,10.8383333333
737.69,7.32516666667,16.8098333333,15.5401666667,17.6315,12.9946666667,13.281,16.7913333333,6.653,11.3331666667
738.01,7.34533333334,16.84,15.6016666667,17.5771666667,13.1178333333,13.5636666667,16.84,7.03583333334,11.5631666667
738.33,7.07833333333,16.5618333334,15.495,17.536,12.9301666667,13.4666666667,16.5555,6.96733333333,11.635
738.64,7.48016666667,16.6298333333,15.875,17.6301666666,13.1628333334,14.1136666667,16.8323333334,7.3575,12.095
738.96,7.15083333334,16.617,16.3563333334,17.6971666666,13.1656666667,14.3263333333,16.8466666667,7.064,11.8871666667
739.28,6.9835,16.33,16.3238333334,17.4273333333,12.9256666667,14.4533333333,16.5296666667,7.01466666667,11.8035
739.59,7.399,16.4766666667,16.1091666666,17.5345,13.075,14.1263333333,16.5655,6.92366666666,12.2258333333
739.91,7.40016666667,16.463,16.0808333334,17.7685,12.9538333333,13.9726666667,16.7558333333,7.09466666667,12.5016666667
740.23,7.61666666667,16.4545,16.1975,17.7528333333,12.9388333334,14.012,16.6601666666,7.03833333334,12.6366666667
740.54,7.657,16.2445,16.186,17.9735,13.0135,14.041,16.641,7.033,12.6105
740.86,7.83616666666,16.6006666666,16.3701666667,17.931,13.2493333333,13.9336666667,16.8775,7.25033333333,12.5708333333
741.18,7.82666666666,16.6133333333,16.7466666667,17.9933333333,13.44,13.7733333333,16.9266666667,7.17333333334,12.5466666667
741.49,8.07866666667,16.7346666666,17.0471666667,18.2023333334,13.5955,13.9286666667,17.1625,7.3175,12.8686666667
741.81,8.40583333333,17.1148333333,17.2871666667,18.1286666667,14.0395,14.067,17.3355,7.61966666667,13.012
742.12,8.484,17.3883333334,17.4161666666,18.4951666667,14.2215,14.1096666667,17.5353333333,7.86716666667,12.7715
742.44,8.63266666667,17.1388333334,17.146,18.5906666667,14.0521666666,13.7563333333,17.3713333334,8.18166666667,12.9951666667
742.76,9.24666666668,17.7913333333,17.691,19.2593333333,14.6898333334,14.167,18.085,8.64466666667,13.4723333334
743.07,9.32533333333,17.97,17.9625,19.5336666667,14.8346666666,14.567,18.578,8.6955,13.4231666667
743.39,9.16016666669,17.8373333333,17.8006666667,19.3735,14.6985,14.3986666667,18.4006666667,8.42833333333,13.0085
743.70,8.81466666665,17.301,17.1516666667,18.9208333333,14.241,13.6286666667,18.07,7.755,12.375
744.02,9.07483333334,17.58,17.1831666667,18.7333333333,14.4653333333,13.7916666667,18.2838333333,7.86166666667,12.5786666667
744.34,9.25766666666,17.6061666666,17.298,18.5978333333,14.4498333333,14.2773333333,18.2521666666,7.81466666667,12.6843333334
744.65,9.35499999999,17.4881666667,17.2095,18.4381666667,14.3071666667,14.7143333333,18.212,7.86216666667,12.5281666666
744.97,9.07516666666,17.2645,16.939,18.2033333333,14.1916666667,14.5926666667,17.8928333334,7.51566666667,12.3525
745.28,8.70383333333,16.765,16.6968333333,18.0426666666,13.8083333333,14.3526666667,17.7405,7.14616666666,12.0463333333
745.60,8.80083333333,16.6363333334,16.7271666666,18.2581666666,13.9668333333,14.6,18.0015,7.39066666667,12.6096666666
745.91,8.856,16.9071666666,16.802,18.313,14.1481666667,15.0353333333,18.4031666667,7.5025,12.5546666667
746.23,7.69333333333,16.2148333333,16.0645,17.4421666666,13.091,14.664,17.6003333334,7.06866666666,12.022
746.55,7.4895,16.1438333333,15.9423333333,17.1666666666,13.0153333333,14.4266666667,17.2266666667,7.36233333334,11.8128333333
746.86,7.81933333333,16.555,16.3388333333,17.4186666667,13.338,14.9386666667,17.4635,8.08783333333,12.2431666667
747.18,8.1375,16.7701666667,17.1543333333,18.0488333334,13.9318333333,15.5503333333,17.7826666667,8.77299999999,12.838
747.49,7.969,16.964,17.2541666667,18.3318333333,13.8046666667,15.6406666667,17.5958333334,8.92800000002,12.3775
747.81,8.09433333334,17.2253333333,17.3725,18.5486666666,14.0051666667,15.6153333333,17.7251666667,9.03533333335,12.7038333333
748.12,8.19033333333,17.18,17.3486666667,18.6391666666,13.9901666667,15.442,17.708,9.09233333335,12.7291666667
748.44,8.4465,17.2141666667,17.4553333334,18.8641666667,13.6955,15.2576666667,17.8201666666,9.22033333335,12.6298333333
748.75,8.66816666668,17.4093333333,17.4235,19.003,13.646,15.4586666667,17.6273333334,9.51949999998,12.4818333333
749.07,8.421,17.7621666667,17.3823333334,18.7406666667,13.6356666667,15.3523333333,17.3898333333,9.29733333334,12.3938333333
749.38,8.49800000002,17.611,17.5305,18.7526666667,13.5191666666,15.4736666667,17.3545,9.44966666666,12.4215
749.70,9.49583333335,18.0835,17.7928333333,19.3185,14.3273333334,16.1873333333,17.8218333333,9.98266666667,12.9975
750.01,9.3715,17.9141666667,17.9436666667,19.3821666667,14.3401666666,16.116,17.6278333333,9.65083333334,12.8653333333
750.33,9.12400000002,17.686,17.7601666667,19.0825,14.1103333334,15.6323333333,17.4056666666,9.13116666667,12.5443333334
750.64,8.68800000002,17.553,17.376,18.5063333333,13.623,15.1006666667,17.2133333334,8.4735,12.212
750.96,8.62983333334,17.1336666667,17.178,18.335,13.3378333333,14.8723333333,17.1708333334,8.14783333333,12.0995
751.27,8.26966666666,16.8386666666,16.779,18.3101666667,13.1331666667,14.7316666667,17.0476666667,7.86666666667,11.594
751.59,7.72283333334,16.3501666667,16.3653333334,17.9926666666,12.741,14.15,16.6741666667,7.5195,11.0385
751.90,7.6345,15.8851666667,16.2381666666,17.5606666667,12.6463333333,13.616,16.4036666667,7.19116666666,10.7905
752.22,7.8765,16.1076666667,16.7798333333,17.8218333333,13.1023333333,13.4876666667,17.1198333334,7.16666666666,11.1838333333
752.53,7.76,15.657,16.3401666666,17.3196666667,12.7333333333,13.075,17.0538333333,6.89466666667,10.8125
752.85,7.81083333333,15.569,16.114,17.1586666666,12.814,12.9276666667,16.7951666667,6.668,10.6796666667
753.16,7.6725,15.3828333333,16.1803333333,17.0691666667,12.724,12.4736666667,16.8943333333,6.31283333333,10.217
753.47,7.83616666667,15.6718333334,16.3098333333,17.3346666667,12.9158333333,12.908,17.2816666667,6.469,10.7366666667
753.79,8.06466666666,15.653,16.523,17.325,12.9898333333,13.5273333333,17.3851666667,6.529,10.8943333333
754.10,8.54183333333,16.0066666667,16.644,17.5695,13.1241666666,13.989,17.7438333333,7.11583333333,11.3491666667
754.42,8.57533333333,15.7136666666,16.6515,17.3625,13.0446666667,13.6266666667,17.574,7.30483333333,11.7815
754.73,8.27233333334,15.2613333333,16.3995,16.7965,12.5266666666,13.1226666667,17.1708333334,7.05783333334,11.6481666667
755.05,8.29866666667,15.5946666666,16.4891666667,16.6896666666,12.5943333334,13.6356666667,17.0598333333,7.16483333334,11.7925
755.36,8.08383333334,15.8396666667,16.5808333334,16.5341666667,12.617,14.185,17.1036666666,7.56866666666,12.0943333333
755.67,7.73383333333,15.4051666667,15.8986666667,16.1575,12.216,14.261,16.471,7.34983333333,11.636
755.99,7.923,15.698,16.2836666666,16.7681666666,12.3533333334,14.9086666667,16.6823333334,7.50916666667,11.9471666667
756.30,7.87366666667,15.7395,16.1246666667,16.8001666667,12.384,14.82,16.6193333333,7.748,11.9128333333
756.62,8.04616666667,15.9273333333,16.2656666667,16.9733333333,12.5373333334,15.023,16.4228333333,8.01483333333,12.1285
756.93,8.06333333333,16.0175,16.2521666667,17.0186666667,12.3493333333,14.9536666667,16.4165,8.22016666667,12.0678333333
757.24,7.83183333334,15.9376666666,15.8201666666,16.9096666667,12.0961666667,14.7853333333,16.2593333333,8.16866666667,12.253
757.56,7.98516666669,16.2286666667,16.127,17.1513333333,12.2165,15.22,16.3853333333,8.267,12.6075
757.87,8.08633333332,16.7373333333,16.5253333333,17.5138333333,12.5725,15.8116666667,16.706,8.16483333334,13.0903333333
758.18,8.56283333333,16.9465,16.9153333333,18.0508333333,12.9258333333,16.0833333333,17.0321666667,8.34483333333,13.5868333334
758.50,9.30300000002,17.1051666667,17.2513333334,18.6671666666,13.2501666667,16.1283333333,17.5515,8.695,14.0505
758.81,9.70166666668,17.3201666666,17.4046666667,19.2188333333,13.507,16.359,17.735,8.88683333333,14.1685
759.13,10.0583333333,17.8141666666,17.7528333333,19.5391666667,13.7245,16.4973333333,18.053,9.1575,14.5875
759.44,10.0013333333,17.3771666666,17.4466666666,19.2153333333,13.531,16.0023333333,17.547,8.92016666667,14.4503333334
759.75,10.1811666667,17.4118333333,17.6348333333,19.3176666667,13.6315,16.2746666667,17.773,8.67533333334,14.6843333334
760.07,10.0188333333,17.2491666666,17.3423333333,19.0355,13.3351666667,15.9053333333,17.7695,8.39533333333,14.3833333334
760.38,10.0916666667,16.6356666666,16.8065,18.545,13.352,15.246,17.5286666667,8.15883333334,13.655
760.69,10.0048333333,16.4728333333,16.6201666667,18.4661666667,13.1845,14.2856666667,17.1398333333,7.833,12.9283333334
761.01,9.72166666668,16.0581666667,16.2331666666,18.3401666666,12.825,13.2813333333,16.4916666666,7.447,12.1938333333
761.32,9.887,16.0291666667,16.1831666667,18.3303333333,12.9215,13.31,16.5641666666,7.77633333333,11.9978333334
761.63,9.99016666667,16.3395,16.1763333333,18.3235,13.2536666667,13.6946666667,16.8515,7.85716666666,12.0306666666
761.94,9.84233333332,16.461,15.9945,18.1415,13.395,14.0876666667,16.7628333334,7.77116666667,12.1536666667
762.26,9.33183333335,16.2016666666,15.5271666667,17.7471666667,12.9273333333,13.3726666667,16.4243333333,7.25616666666,11.7945
762.57,9.47166666666,16.1635,15.8428333334,18.0881666667,13.1196666667,13.6226666667,16.6981666667,7.56,12.0315
762.88,9.32750000002,16.162,15.8396666667,17.9193333333,13.1218333334,13.584,16.7153333334,7.63683333333,11.9601666667
763.20,9.30383333331,16.2905,15.9143333333,17.843,13.0898333334,13.3523333333,16.6548333334,7.84066666667,11.8833333333
763.51,9.14316666666,16.0035,15.7863333333,17.729,13.0398333333,13.1573333333,16.385,7.676,11.7196666667
763.82,9.23850000001,16.6256666667,16.163,18.102,13.1751666667,13.7783333333,16.737,8.08466666667,12.273
764.14,9.1495,16.8305,16.3215,18.2928333333,13.2618333333,14.4026666667,17.0413333333,8.155,12.6653333333
764.45,9.17749999998,16.9391666667,16.4298333334,18.2958333333,13.568,15.0963333333,17.2531666666,8.31833333334,12.7976666667
764.76,9.13249999999,16.935,16.3311666666,18.1551666667,13.5798333333,15.1536666667,17.2768333333,8.26016666667,12.7013333334
765.07,9.18599999999,16.9563333333,16.3961666667,18.158,13.464,15.2136666667,17.1323333334,8.44333333333,12.5643333333
765.39,9.46466666666,17.068,16.4233333334,18.3373333333,13.4833333334,15.0883333333,17.436,8.86616666667,12.6876666666
765.70,9.59733333335,17.1751666667,16.6248333333,18.387,13.7693333333,15.462,17.5301666667,8.86633333333,12.6198333333
766.01,9.29849999998,17.0498333334,16.1213333334,17.9708333334,13.5868333334,15.031,17.0205,8.363,12.1571666666
766.32,9.63616666665,17.3766666667,16.5885,18.3911666667,13.7326666667,15.1683333333,17.3063333334,8.622,12.4295
766.64,9.635,17.5261666667,16.7648333333,18.713,13.785,15.537,17.78,8.849,12.8603333334
766.95,10.0768333333,18.474,17.34,19.5055,14.3051666666,16.4366666667,18.6871666667,9.59933333332,13.9388333334
767.26,9.486,17.6771666667,16.6135,18.9095,13.6701666667,15.7446666667,17.828,8.7235,13.4571666667
767.57,10.1431666667,17.8976666667,16.9148333333,19.0003333333,13.892,15.6743333333,17.9163333333,9.02250000002,13.1936666666
767.88,10.0191666667,17.6886666667,17.039,18.892,13.553,15.6636666667,17.7651666666,8.74883333333,13.0756666667
768.20,9.65266666665,17.232,16.7858333333,18.8888333334,12.8173333333,15.258,17.113,8.1845,12.5495
768.51,9.11666666666,16.7601666667,16.4486666667,18.409,12.3935,14.3746666667,16.698,7.54,12.2378333333
768.82,8.11233333335,15.7065,15.9546666667,17.3246666666,11.3053333333,13.3546666667,15.642,5.77133333333,10.8848333333
769.13,7.46366666669,15.3086666667,15.4543333334,17.2501666667,10.7855,13.019,15.5106666666,5.5555,10.6958333333
769.44,7.3625,15.0831666667,15.303,17.1636666666,10.668,13.0373333333,15.3606666666,5.47833333333,10.4368333333
769.76,6.93283333332,14.8621666666,14.4466666667,16.643,10.292,12.5353333333,14.5416666666,4.92683333333,9.4375
770.07,6.88049999999,14.4785,13.6518333333,16.0466666667,9.95616666667,12.0593333333,13.7005,4.48583333333,8.777
770.38,6.62983333335,13.6778333333,13.112,15.2028333333,9.17583333333,11.0206666667,12.7798333334,3.50533333333,8.04433333334
770.69,7.39183333334,14.2783333333,14.2658333333,16.0601666666,9.89383333332,11.4986666667,13.6215,4.28366666667,8.28933333334
771.00,6.93233333334,14.0718333333,14.0588333333,15.9695,9.51466666665,11.2056666667,13.2841666667,4.028,7.978
771.32,7.87283333335,15.0453333334,14.3058333333,16.7315,10.6355,11.6216666667,13.9298333334,5.21383333333,8.62516666666
771.63,8.47733333334,16.0386666667,14.8351666667,16.9413333333,11.6561666666,12.376,14.2201666667,5.67783333333,8.8045
771.94,8.83199999998,16.2336666666,15.7743333334,17.349,12.2835,13.5956666667,14.6718333333,6.35166666667,9.13383333333
772.25,9.78533333334,17.4908333333,16.876,18.7206666667,13.841,14.835,15.3975,7.96716666666,10.5575
772.56,11.2231666667,18.857,17.6258333333,19.518,14.9041666667,16.226,15.9668333333,8.761,11.716
772.87,11.8201666667,19.2538333334,18.1113333333,19.7793333333,15.2743333333,16.68,16.1675,9.246,12.3195
773.18,13.0458333333,20.3006666666,19.425,20.8365,16.2743333334,18.1173333333,17.438,10.3398333334,13.4903333333
773.50,13.0566666667,20.685,19.9736666667,21.4493333333,16.8511666667,18.287,17.3913333334,10.1713333333,13.2016666666
773.81,12.7333333334,20.76,19.9466666666,21.64,17.28,19.0133333333,17.36,10.56,12.7733333333
774.12,12.4503333333,20.2863333333,19.0401666667,21.2145,17.3693333333,18.642,16.7195,10.1831666667,12.3443333334
774.43,12.4901666667,20.2846666666,18.941,20.9365,17.4515,18.7813333333,17.0125,10.3086666667,12.716
774.74,11.8445,19.8723333333,18.4323333333,20.497,16.8836666667,17.8483333333,16.9246666666,9.42649999998,12.809
775.05,11.2068333333,19.4306666667,17.7068333334,20.4021666666,16.6665,17.433,17.1046666666,9.55116666667,13.1086666666
775.36,10.341,18.7981666666,16.1715,20.0358333333,15.4976666667,16.309,16.0203333333,8.84199999998,12.5138333334
775.67,9.34050000002,18.1981666666,15.3698333333,19.0396666667,14.9008333334,15.6456666667,15.5905,8.016,12.445
775.98,8.97983333331,17.6365,15.5425,18.873,14.9381666666,15.5706666667,15.739,7.72883333334,12.0435
776.30,8.67983333334,17.1936666666,15.4328333333,18.6495,14.1708333334,15.3356666667,15.5156666667,7.07133333333,12.2155
776.61,7.82833333334,15.7826666667,14.2256666666,18.0416666667,13.3138333334,13.861,14.3238333333,6.13083333333,11.9808333333
776.92,7.53183333335,14.6808333333,13.3333333333,17.5886666667,12.3261666667,13.447,13.9573333334,5.57466666667,11.5743333333
777.23,7.82733333331,14.913,13.8723333333,18.1211666666,12.6605,13.744,14.4566666667,5.78833333333,12.261
777.54,7.57183333333,14.9713333333,13.9223333334,18.2471666666,12.2988333334,13.707,14.612,5.83316666667,12.5573333333
777.85,7.66683333332,15.1303333334,13.9855,19.029,12.4491666667,13.6523333333,14.942,5.9855,12.7245
778.16,8.01233333332,15.2071666667,14.054,18.8411666667,12.449,14.4483333333,14.959,6.31933333333,12.3758333334
778.47,7.91316666665,14.7951666667,14.1908333333,17.8603333333,11.907,14.471,14.3973333333,5.76166666667,11.4648333334
778.78,8.01949999998,15.1881666667,14.6506666667,17.712,12.4551666667,14.4863333333,14.785,6.15283333333,11.0515
779.09,8.26516666665,15.3298333333,14.8283333333,17.8668333334,12.5036666667,14.95,14.7525,6.2595,10.5286666667
779.40,7.7075,14.3618333333,14.2703333333,17.3685,11.6911666667,14.1333333333,14.4688333334,6.01333333333,10.3176666667
779.71,8.21733333334,15.2765,14.7203333333,17.6706666666,12.6041666666,14.8596666667,16.0795,7.05916666667,10.751
780.02,8.09316666666,15.8606666666,15.1785,17.4573333333,12.9611666667,15.38,17.3645,7.30216666667,10.4496666667
780.33,8.56449999998,17.0055,16.5741666667,18.3918333333,14.0173333334,15.7116666667,18.2223333334,8.31783333334,11.4446666667
780.64,7.66016666665,16.2796666667,15.2121666667,17.069,12.6896666666,14.5466666667,16.9141666667,7.30433333333,10.2603333333
780.95,9.10216666666,17.4353333334,15.9746666667,17.7121666666,13.4225,15.252,17.3893333334,8.02583333334,11.3006666667
781.26,9.56099999999,17.2498333333,16.191,16.8508333333,13.6893333333,15.8686666667,16.9736666667,7.94983333334,11.6633333333
781.57,8.86650000001,16.7748333333,15.9253333334,16.6358333333,13.0831666667,14.7976666667,16.8055,7.46066666667,11.5075
781.88,9.97550000001,17.5831666667,16.7278333333,17.6136666666,13.8863333333,14.635,17.858,8.79916666667,12.5571666667
782.19,10.3763333333,17.1716666666,16.575,17.7531666666,14.2178333333,14.57,18.228,8.83066666666,13.0701666666
782.50,9.99083333334,17.0696666667,16.202,17.6735,13.8941666666,13.414,18.293,8.68966666667,12.8718333334
782.81,10.2563333333,17.887,16.2493333334,17.7325,14.4423333333,13.6546666667,18.551,9.17516666666,12.6505
783.12,9.63016666665,17.1326666666,15.7036666666,17.521,13.8085,13.296,17.1326666667,8.63633333333,11.7116666667
783.43,10.0251666666,17.6176666666,15.1075,18.0231666666,14.2031666667,13.5643333333,16.8538333333,8.96483333333,12.3015
783.74,9.39466666666,17.3636666667,13.6883333333,17.2846666667,13.6883333334,13.5613333333,16.2705,9.01466666665,11.581
784.05,9.54249999999,17.5491666667,13.758,17.402,14.0033333333,13.7256666667,16.4213333333,9.11766666667,11.7156666666
784.36,8.0585,16.4835,13.0038333334,16.1838333334,13.0538333333,12.8206666667,15.751,8.12516666667,9.907
784.67,7.73616666666,16.902,13.034,17.2891666666,13.4373333334,12.714,16.5151666666,9.19949999999,10.4778333333
784.98,9.30749999998,17.982,14.1691666666,18.9976666666,15.0515,14.053,17.8323333333,11.139,11.605
785.29,7.98833333333,16.908,13.6818333333,18.9096666667,14.4408333333,13.837,17.167,9.78266666668,11.7148333334
785.60,7.5975,17.7788333334,14.0485,19.3016666667,14.5276666666,14.442,17.0943333334,9.97616666667,11.8411666667
785.91,8.67883333331,17.4585,14.5098333333,19.8853333333,15.133,15.605,17.4081666667,10.6168333333,12.3018333334
786.22,9.50433333335,18.2111666667,14.9863333333,21.0965,15.7673333334,16.1236666667,18.0075,10.9981666667,14.0016666666
786.53,9.054,18.6843333334,15.3105,21.1428333333,16.0056666667,15.9036666667,18.4131666667,10.7493333334,15.0896666667
786.84,8.46016666666,17.9356666667,15.4313333334,20.4568333333,15.3806666667,15.6006666667,18.1048333334,10.2708333333,14.8053333333
787.14,8.82466666666,17.9986666666,16.167,20.2965,15.9508333334,15.9176666667,18.698,9.90699999999,15.7175
787.45,9.26983333333,17.8035,16.9388333333,21.1496666666,15.9141666667,15.85,19.3883333333,10.679,16.2981666667
787.76,8.70616666667,16.6033333334,16.1593333334,20.5678333333,14.7636666666,15.414,18.7918333333,9.60966666666,16.5238333333
788.07,8.88166666667,16.5256666667,16.2123333333,20.2381666666,14.865,14.9746666667,18.6873333333,9.11666666667,15.5703333333
788.38,8.20033333333,16.1816666666,15.6651666667,18.9358333334,14.6321666667,14.6793333333,18.169,8.52916666667,14.5693333333
788.69,8.26416666667,16.0651666667,15.2638333334,18.563,14.3076666667,14.6466666667,17.7613333334,8.665,14.585
789.00,8.39533333333,15.3631666666,15.2233333334,18.3426666667,13.9975,14.7113333333,17.5045,8.24016666667,15.1146666666
789.31,7.967,15.6998333333,15.5131666667,18.1631666666,13.938,14.1876666667,17.9138333333,8.653,15.6846666666
789.62,6.76433333333,14.601,14.9795,16.6036666666,12.9138333333,12.7716666667,16.9505,7.474,14.4116666666
789.92,7.1815,14.633,14.8395,16.5873333333,12.806,13.1236666667,16.6668333333,7.61066666667,14.2836666666
790.23,7.2855,14.5068333334,15.1355,17.0533333334,13.0558333333,12.8626666667,16.296,7.8655,14.4103333333
790.54,7.05316666667,14.4533333333,14.8661666666,17.1458333333,12.3883333333,12.2563333333,15.94,7.59816666667,13.7926666667
790.85,6.35083333334,13.7658333333,14.0405,16.2203333333,11.9808333333,12.2213333333,14.8301666666,6.40216666666,13.5258333333
791.16,7.17266666667,14.8646666666,15.1248333333,17.6193333333,13.8771666666,13.5826666667,16.1641666667,8.19483333333,14.6398333333
791.47,7.4015,14.8735,15.3303333333,17.7566666666,13.713,14.9786666667,16.3676666666,8.35083333334,15.6471666667
791.78,5.54316666666,12.8373333333,13.4575,16.3383333333,11.342,13.4576666667,14.734,6.38216666667,15.0803333333
792.08,5.51266666667,13.0715,13.5693333334,16.2608333333,11.1725,13.053,15.2471666666,6.63716666666,14.7676666667
792.39,5.81766666666,13.337,13.5988333334,16.2178333334,10.8493333333,12.9066666667,15.5443333334,6.69683333333,14.5531666667
792.70,5.89883333334,12.94,13.3521666666,16.2923333334,10.5615,14.0446666667,15.5618333333,6.62916666667,14.6441666667
793.01,7.044,13.5275,13.6956666667,17.3955,11.5283333333,15.4336666667,15.9378333333,7.4365,15.0596666667
793.32,6.98316666666,13.2586666667,13.352,17.6163333333,12.1228333333,15.605,16.5921666667,7.89583333334,14.7485
793.62,7.8135,14.1238333333,13.7341666667,17.9471666666,12.8618333333,16.704,17.873,8.55616666667,15.1635
793.93,8.28716666666,14.0885,14.4383333333,17.7898333333,13.2965,17.4586666667,18.1583333333,9.26350000002,16.3533333334
794.24,8.76316666669,14.9651666667,14.7823333333,17.7461666666,13.5565,17.563,19.1913333334,10.2086666667,16.7218333333
794.55,8.67100000001,14.9141666666,14.2386666667,17.178,12.541,16.7946666667,18.3645,9.94883333333,16.0823333334
794.86,8.22416666667,13.9738333333,13.7736666666,16.503,11.7175,15.393,17.4673333333,9.40666666667,15.5388333333
795.16,9.67233333335,15.2041666666,15.363,17.8998333333,13.2488333333,17.019,18.0938333333,11.0818333333,16.279
795.47,9.3475,14.9205,14.5503333334,17.5485,12.8746666667,17.566,17.6013333333,10.282,15.8905
795.78,8.56883333334,14.3631666666,14.398,17.1901666667,13.0366666666,17.522,17.068,9.94766666665,15.6891666666
796.09,8.57,15.0193333333,14.7213333333,17.4201666667,13.3716666667,17.5256666667,17.017,9.86683333335,16.2106666666
796.40,7.38016666666,14.2881666667,13.9036666667,16.5791666667,12.3468333333,16.894,16.4216666667,9.199,15.4426666667
796.70,6.95483333333,13.2246666667,13.1893333333,15.3318333333,11.1345,15.8763333333,15.806,8.57066666667,15.683
797.01,5.253,11.6451666667,11.6808333333,14.2628333333,9.70433333331,14.4943333333,14.4585,6.71283333334,14.8683333333
797.32,5.53733333333,11.4176666667,11.5983333334,14.9891666667,9.83050000002,14.3576666667,14.3038333333,6.295,14.6826666667
797.63,6.803,12.0838333334,12.2806666666,15.4851666667,11.3498333334,14.608,14.9478333333,6.928,15.0553333333
797.93,6.8455,11.8473333334,12.1396666666,15.2608333333,11.3178333334,14.677,14.8413333334,6.17033333333,15.3886666666
798.24,7.14033333334,12.7203333334,12.757,15.4001666667,12.2063333333,15.8223333333,15.2901666667,6.3695,15.2716666667
798.55,8.41616666667,13.8426666667,14.0086666667,15.91,12.9013333333,15.873,16.2608333333,6.903,16.611
798.85,9.679,14.6386666666,15.9475,17.0351666666,14.3068333333,16.593,17.183,8.11216666667,18.2338333333
799.16,10.55,15.3948333334,15.8998333333,17.2653333334,14.5155,17.172,17.527,8.4175,18.2006666667
799.47,10.2145,15.5003333333,15.4251666667,16.93,14.4468333333,16.328,17.1933333333,8.766,17.9645
799.78,10.9915,15.7965,15.891,17.291,15.3615,16.0423333333,17.8396666667,9.62933333334,18.8043333334
800.08,11.3758333333,16.6278333333,16.4146666666,18.2751666667,16.1821666666,16.7826666667,18.1395,10.4263333334,18.1393333333
800.39,11.7371666667,16.8428333334,17.0578333334,17.9771666666,16.3536666666,17.1753333333,18.3296666666,11.4241666667,17.8013333334
800.70,10.2548333333,16.6666666667,16.4313333333,16.6076666667,15.3528333333,16.706,17.6275,11.1765,16.667
801.00,10.2746666667,17.3725,17.4705,17.647,15.2156666667,17.9216666667,18.196,11.5491666666,17.2743333334
801.31,10.745,17.8626666667,18.5098333333,18.1765,15.7843333333,18.9016666667,19.2746666666,12.4705,17.4315
801.62,9.45033333333,16.6865,17.319,17.7345,14.8875,18.4263333333,18.2483333334,11.803,17.3191666666
