wavelength,Back_ChlCalm,Belly_ChlCalm,Breast_ChlCalm,Crissum_ChlCalm,Crown_ChlCalm,DorTail_ChlCalm,Patch10_ChlCalm,Patch11_ChlCalm,Patch12_ChlCalm,Patch13_ChlCalm,Rump_ChlCalm,Throat_ChlCalm,WingTip_ChlCalm
712.52,5.3068,8.2696,7.53933333333,6.98753333333,6.19026666667,6.32869761905,14.0265333333,8.49333333334,27.7114166667,15.8886666667,38.4091333334,8.92560000001,11.1797333333
712.84,5.21093333333,8.16913333333,7.4376,6.8094,6.0874,6.18975238095,13.916,8.26979999999,27.461,15.7855833333,38.2517333333,8.76513333333,11.0192666667
713.16,5.23326666667,8.13373333333,7.38753333333,6.84673333333,6.086,6.18862857143,13.8802,8.22006666666,27.4289166667,15.7325833333,38.1996666667,8.70946666668,11.0471333333
713.48,5.1992,8.00166666667,7.2348,6.71233333333,5.97573333333,6.07435714286,13.7848,8.05706666667,27.4483333333,15.648,38.1064666667,8.6048,10.9293333333
713.80,5.13626666667,7.88073333333,7.17926666667,6.54893333333,5.8642,5.92168333333,13.681,7.94326666667,27.444,15.5718333334,37.9544666667,8.5664,10.8091333333
714.12,5.3242,8.0366,7.3516,6.8258,6.09906666667,6.07750476191,13.8770666667,8.07246666667,27.60025,15.6741666667,38.0014,8.85226666668,11.0172666667
714.44,5.4032,8.1154,7.37913333333,7.01446666667,6.23993333333,6.19772857143,14.0266,8.2194,27.6895833334,15.7400833334,38.0396666667,8.95826666668,11.1613333333
714.76,5.3924,8.15573333333,7.43266666667,7.06026666667,6.31113333333,6.24110476191,14.0792,8.20960000001,27.8100833333,15.7641666667,38.0168,9.00539999999,11.2176
715.08,5.63473333333,8.3726,7.62566666667,7.25073333333,6.50613333333,6.47437619047,14.2418666667,8.40240000001,27.9778333333,15.9484166667,38.2368666667,9.30033333334,11.4874
715.40,5.54746666667,8.25553333333,7.45493333333,7.09173333333,6.3408,6.31264285714,14.1230666667,8.31833333333,27.8869166667,15.8714166667,38.1637333333,9.21526666665,11.4100666667
715.72,5.47986666667,8.12346666667,7.40493333333,6.99006666667,6.19853333333,6.21760952381,13.9997333333,8.17706666667,27.7164166666,15.7834166667,38.0713333333,9.15733333332,11.3207333333
716.04,5.58593333333,8.1452,7.46593333333,7.08273333334,6.23846666667,6.22162857143,14.0150666667,8.26500000001,27.6834166667,15.8466666667,37.9622,9.24680000001,11.3322666667
716.36,5.6486,8.24786666667,7.47593333333,7.22606666667,6.35593333333,6.25505238095,14.1289333333,8.45046666667,27.9165833333,16.0015833333,38.1304,9.36800000001,11.4314666667
716.68,5.81673333333,8.39706666667,7.67173333334,7.3212,6.45353333333,6.37656666667,14.2413333333,8.64286666667,28.03,16.1590833334,38.1674666667,9.55860000001,11.5324
717.00,5.89733333333,8.4856,7.78666666667,7.39633333333,6.49573333333,6.43346904762,14.2659333333,8.73613333333,28.041,16.26375,38.1104666667,9.59653333335,11.6006
717.32,6.00593333333,8.5584,7.88433333333,7.5914,6.6062,6.55167380953,14.3698,8.83146666666,28.0491666667,16.317,38.2095333333,9.72226666667,11.6848
717.64,6.05413333333,8.629,7.9304,7.54193333333,6.637,6.63596428571,14.376,8.90413333333,28.0986666667,16.3800833334,38.2992,9.66473333333,11.6864666667
717.96,6.09946666667,8.62733333333,7.99093333334,7.48726666667,6.64733333333,6.64721904762,14.3156,8.87919999999,28.1063333334,16.3554166667,38.2897333333,9.64299999999,11.6950666666
718.28,6.15893333333,8.61933333333,7.9818,7.4654,6.6124,6.65930476191,14.2775333333,8.89006666667,28.1700833333,16.3761666667,38.3354666667,9.68613333332,11.7658
718.60,6.12433333333,8.56633333333,8.024,7.38206666667,6.5508,6.67465,14.2920666667,8.8492,28.157,16.4064166667,38.4564666667,9.64520000001,11.6871333333
718.92,5.8858,8.45773333333,7.81486666667,7.08486666667,6.36393333333,6.50116428572,14.0182666667,8.61793333334,27.8384166667,16.33125,38.2642666667,9.45453333333,11.4268666667
719.24,5.68113333333,8.38273333333,7.6462,6.89853333333,6.23526666667,6.38168809524,13.9213333333,8.49193333333,27.8475,16.0814166667,38.1733333333,9.29453333333,11.2517333333
719.56,5.62226666667,8.35053333333,7.69206666667,6.87466666667,6.20826666667,6.42925,13.9415333333,8.4532,27.9261666667,16.1015833333,38.3617333333,9.32720000001,11.3184666667
719.88,5.55926666667,8.25813333333,7.59986666667,6.7736,6.07066666667,6.40588333333,13.7327333333,8.32693333333,27.8223333333,15.8879166667,38.1799333333,9.25526666667,11.1825333333
720.20,5.33506666667,8.17846666667,7.4258,6.62626666667,5.99666666666,6.27194523809,13.5944,8.159,27.7290833333,15.744,38.0550666667,9.14186666667,11.0770666667
720.52,5.39813333333,8.20213333333,7.49593333333,6.7504,6.1128,6.37728095238,13.6823333333,8.23346666667,27.7736666667,15.83925,38.1302,9.20013333333,11.2486666667
720.84,5.37133333333,8.31053333333,7.40066666667,6.62846666667,6.0822,6.29886666667,13.662,8.18106666667,27.7605,15.8446666667,38.1004666667,9.15393333333,11.193
721.16,5.2144,8.196,7.17433333333,6.53113333333,5.93293333333,6.04719285714,13.551,7.99826666666,27.5901666666,15.6573333333,37.7822,8.9798,11.0250666667
721.48,5.177,8.2634,7.18746666667,6.53266666667,5.89793333333,6.04370952381,13.6014666667,7.98839999999,27.7445833333,15.69525,37.823,9.01686666666,11.1207333334
721.79,4.91106666667,8.05953333333,7.0072,6.23206666667,5.67933333333,5.85647619047,13.3574666667,7.76853333334,27.5689166667,15.5736666667,37.6608666666,8.84679999999,10.7974666667
722.11,4.74366666667,8.0838,7.0276,6.11773333333,5.6068,5.75474761905,13.2797333333,7.66620000001,27.6175833333,15.50575,37.5624666667,8.7848,10.7854
722.43,4.89033333333,8.094,7.0832,6.30026666667,5.63333333333,5.86371190476,13.4077333333,7.74833333333,27.6459166667,15.3663333333,37.4839333333,8.83173333333,10.8312
722.75,4.63553333333,7.7102,6.7782,5.98386666667,5.2678,5.58843809524,13.1346666667,7.47673333334,27.4366666667,15.1271666667,37.1848,8.60906666667,10.6924
723.07,4.48706666667,7.64706666667,6.60893333333,5.84573333333,5.1244,5.47453809524,13.041,7.423,27.5100833333,14.8963333333,37.0150666667,8.45066666666,10.5847333333
723.39,4.65466666667,7.80006666667,6.74213333333,5.9164,5.252,5.59205,13.3352,7.51880000001,27.5984166667,15.0370833333,37.0304,8.58726666667,10.7556666667
723.71,4.89693333334,7.911,6.9346,6.0478,5.32526666667,5.75781904762,13.5166,7.5868,27.8511666667,15.28075,37.2182666667,8.67080000001,10.8849333333
724.03,4.8792,8.00466666667,6.94693333333,6.0022,5.22833333333,5.75870714286,13.388,7.61493333333,27.9526666666,15.2630833333,37.1708666667,8.71666666667,10.7843333333
724.35,4.82206666667,7.93866666667,6.96453333333,5.9954,5.15506666667,5.79594761905,13.395,7.58473333333,27.9225,15.1978333333,37.1459333333,8.71926666667,10.8104
724.67,4.8824,8.04366666667,7.14626666667,5.99146666667,5.1362,5.97577380953,13.5324666667,7.57813333333,28.0325833333,15.329,37.3939333333,8.87420000001,10.8382666667
724.98,4.63686666667,7.78586666667,6.9474,5.66666666667,4.835,5.78372619047,13.2578,7.28413333333,27.80925,15.0789166667,37.1700666667,8.58233333333,10.3965333334
725.30,4.6592,7.86946666667,6.9862,5.7276,4.90186666667,5.83634047619,13.2688,7.34226666666,27.8455,15.1193333333,37.0952666667,8.54326666666,10.4232666667
725.62,4.98886666667,8.10906666667,7.11513333334,5.993,5.15493333333,6.04479523809,13.4943333333,7.56519999999,28.1471666667,15.3613333333,37.3333333334,8.73600000001,10.6354666667
725.94,5.08966666667,8.2074,7.37233333333,6.05586666667,5.26573333333,6.1978,13.5713333333,7.60193333334,28.42475,15.6076666666,37.5742,8.81306666667,10.7539333333
726.26,5.63133333333,8.75113333334,7.94633333333,6.61893333333,5.78166666667,6.74317142858,14.0988,8.14119999999,28.8655833333,16.24175,38.0864666667,9.28406666667,11.249
726.58,5.73253333333,8.68286666667,7.88453333333,6.592,5.80206666667,6.7206,14.0483333333,8.21219999999,28.9170833333,16.308,38.2488,9.3776,11.3308
726.90,5.38753333333,8.47766666666,7.6884,6.4278,5.55906666667,6.55126904762,13.7272,8.03186666666,28.7196666667,16.1995,38.1418666667,9.20466666667,11.1520666666
727.21,5.0748,8.30226666667,7.5442,6.2128,5.3522,6.35963571429,13.5013333333,7.95253333333,28.5720833334,16.0173333333,38.188,9.08046666666,10.9967333333
727.53,4.9276,8.08973333333,7.41733333333,6.03286666667,5.24366666667,6.28272857143,13.4502666667,7.81046666666,28.3965,15.8995,38.1155333333,8.97586666666,10.8469333333
727.85,4.72533333333,7.8746,7.191,5.89026666667,5.1218,6.15158809524,13.2204666667,7.60246666667,28.3183333334,15.73125,37.9442,8.76386666667,10.7018
728.17,4.7162,7.74533333333,7.04313333333,5.87073333333,5.0648,6.00896904762,13.0930666667,7.5234,28.1099166667,15.5855,37.7208,8.60533333333,10.7004666667
728.49,4.83966666667,7.88346666667,7.1982,6.11706666667,5.33206666667,6.16433333333,13.3218,7.738,28.177,15.7528333333,37.8556666667,8.76506666667,11.037
728.80,4.8618,7.796,7.16613333333,6.0856,5.22873333333,6.09821666667,13.3626666667,7.74873333334,28.14975,15.6568333333,37.9583333333,8.85999999999,11.0518666667
729.12,4.49173333333,7.41773333333,6.8768,5.852,4.94133333333,5.85446428572,13.146,7.45520000001,27.7839166667,15.3510833333,37.6458666666,8.61833333333,10.7705333333
729.44,4.3062,7.23733333333,6.74613333333,5.75726666667,4.8606,5.69743095238,13.032,7.39146666667,27.5776666666,15.1850833333,37.4238,8.48893333333,10.6598666667
729.76,4.08306666667,6.9686,6.53753333333,5.57746666667,4.63333333333,5.46302857143,12.7587333333,7.04919999999,27.2995833334,14.81275,37.0256666667,8.34026666666,10.4671333333
730.08,4.09073333333,7.0882,6.7308,5.63593333333,4.71246666667,5.57084523809,12.8733333333,7.01453333334,27.2420833333,14.8353333333,36.9288,8.40106666667,10.4831333333
730.39,4.28506666667,7.1926,6.86646666667,5.80826666667,4.8766,5.73918333333,13.0632666667,7.09666666667,27.4255833333,14.8945833333,36.9759333333,8.56720000001,10.6033333333
730.71,4.42913333333,7.20586666667,6.873,5.953,4.9556,5.85464047619,13.0922,7.10440000001,27.4440833333,14.8669166667,36.7332666667,8.6504,10.6469333333
731.03,4.28973333333,7.06553333333,6.8016,5.9278,4.946,5.78842619047,13.1284666667,7.02266666667,27.552,14.7659166667,36.8843333333,8.56693333333,10.7181333333
731.35,4.59353333333,7.28953333333,7.07713333333,6.14353333333,5.13713333333,6.00484523809,13.3634,7.2056,27.8274166666,14.943,37.1184666667,8.83653333333,10.9304
731.67,4.41853333333,7.19753333333,7.03573333333,5.99973333333,5.01113333333,5.95308809524,13.2811333333,7.10553333333,27.7785,14.8803333333,37.0548666667,8.79586666668,10.9094
731.98,4.1254,6.88973333333,6.7,5.69833333333,4.64133333333,5.68880714286,12.9108666667,6.74726666667,27.5833333333,14.5008333333,36.7005333333,8.52899999999,10.6335333333
732.30,4.03453333333,6.80293333333,6.64286666667,5.63173333333,4.62233333333,5.62808095238,12.7374666667,6.59366666666,27.4998333334,14.4124166666,36.5850666667,8.42393333335,10.5554
732.62,3.85286666667,6.54706666667,6.4084,5.3122,4.291,5.30298571429,12.3740666667,6.35273333333,27.2924166667,14.08325,36.2873333333,8.0784,10.2517333333
732.94,3.69966666667,6.47073333333,6.1684,5.11566666667,4.10486666667,5.14142619047,12.1328,6.17646666666,27.1095833333,13.8440833333,36.0914,7.98306666667,10.0802666667
733.25,3.65506666667,6.47826666667,6.0936,5.0454,4.13173333333,5.06652380953,12.1230666667,6.16566666667,27.2025,13.8725,36.3449333333,7.818,10.0761333333
733.57,3.39,6.265,5.85666666667,4.94,3.88333333333,4.76464285714,11.905,5.94166666667,27.0958333334,13.74375,36.3,7.585,9.94166666665
733.89,3.21013333333,6.10026666667,5.66133333334,4.75126666667,3.67613333333,4.55909047619,11.7137333333,5.77353333333,26.8733333333,13.5283333333,36.2236,7.32506666667,9.79340000001
734.21,3.2158,6.131,5.73873333333,4.78833333333,3.7324,4.63052857143,11.8195333333,5.73873333333,26.7494166666,13.5455833334,36.2933333333,7.34753333333,9.85139999999
734.52,3.17993333334,6.13226666667,5.62946666667,4.70966666667,3.6356,4.51309285714,11.6356,5.62599999999,26.5089166667,13.456,36.0106,7.2606,9.64526666667
734.84,3.0256,5.98866666666,5.53053333333,4.64126666667,3.55346666666,4.44789761905,11.5082,5.63793333333,26.3799166667,13.3765,35.849,7.14966666666,9.50086666665
735.16,3.11133333333,5.9746,5.54,4.76226666667,3.7486,4.54000238095,11.4817333333,5.75373333333,26.5224166667,13.5030833333,36.0650666667,7.15433333333,9.45133333333
735.48,3.4246,6.2796,5.88686666667,5.07166666667,4.0518,4.84272619047,11.7494666667,6.04673333333,26.67975,13.8795,36.3967333333,7.41486666666,9.64079999998
735.79,3.54353333334,6.39706666667,6.09193333333,5.21353333333,4.09953333333,5.04137619047,11.9422666667,6.14086666667,26.71525,14.0325833333,36.4923333333,7.5016,9.6578
736.11,3.50913333333,6.38013333333,6.10693333333,5.25293333333,4.07633333333,5.02162857143,12.0574,6.12800000001,26.8050833333,14.0998333333,36.6188,7.5568,9.74026666665
736.43,3.70266666667,6.50573333333,6.34106666667,5.62946666667,4.2124,5.25941666667,12.4046666667,6.28473333333,27.1059166667,14.4349166667,37.0436666667,7.75026666666,9.9894
736.74,3.7592,6.56246666667,6.46766666667,5.6602,4.2962,5.34492619047,12.4718,6.37306666666,27.0719166667,14.41375,36.886,7.91466666666,9.97953333333
737.06,4.1306,6.91793333334,6.7518,5.97666666667,4.59646666667,5.62843809524,12.8269333333,6.62606666667,27.3388333333,14.596,37.1122,8.24599999999,10.2232666667
737.38,4.1938,6.98073333333,6.8158,5.96513333333,4.53286666667,5.58931666667,12.9320666667,6.61426666667,27.3885,14.5955,37.1686666667,8.25966666667,10.217
737.69,3.8638,6.7252,6.51633333333,5.62713333333,4.18573333333,5.15837619047,12.6916,6.2864,27.2575833333,14.3114166667,37.0119333333,7.82326666666,9.87899999999
738.01,3.70753333333,6.56446666667,6.4212,5.5868,3.96473333333,5.00921666667,12.5694,6.2092,27.138,14.2023333333,37.0939333334,7.68780000001,9.83026666667
738.33,3.5898,6.5978,6.3994,5.5284,3.9536,4.93701904762,12.5940666667,6.10046666667,26.9585,14.1796666667,37.0983333333,7.60446666667,9.88293333333
738.64,3.6748,6.85406666667,6.60373333333,5.67,4.036,5.09633333333,12.8300666667,6.195,27.1979166667,14.2245,37.1443333333,7.77780000001,10.1322
738.96,3.40986666667,6.66066666667,6.32306666667,5.56033333333,3.80693333333,4.83487619047,12.7416,6.09680000001,27.1373333333,14.0354166666,37.0072,7.57426666666,9.94739999998
739.28,3.22166666667,6.51993333333,6.08373333333,5.38233333333,3.67993333333,4.66244285714,12.5818,6.0214,27.2635833333,13.9658333333,36.9751333333,7.45653333333,9.93879999999
739.59,3.66586666667,7.11546666667,6.56546666666,5.86806666667,4.25653333333,5.31710476191,13.0422,6.52100000001,27.6641666667,14.4626666667,37.4643333333,8.02340000001,10.5147333333
739.91,3.7146,7.3008,6.687,5.83886666667,4.4994,5.41298809524,13.0888,6.71159999999,27.9841666667,14.582,37.5394,8.10813333333,10.6380666667
740.23,4.0198,7.6308,6.88966666667,6.11933333333,4.73633333333,5.71477380953,13.3353333333,6.98259999999,28.2466666667,14.8678333333,37.8156,8.29766666665,10.8476666667
740.54,3.49653333333,7.17506666667,6.40313333333,5.58493333333,4.2582,5.2105952381,12.8729333333,6.4826,27.6889166667,14.51925,37.311,7.81533333334,10.2928
740.86,3.47953333334,7.1214,6.40346666667,5.5722,4.41006666667,5.21219761905,12.7503333333,6.45613333333,27.5576666667,14.53275,37.2128666667,7.72766666667,10.3146666667
741.18,3.80046666667,7.42373333333,6.70493333333,5.85413333333,4.76006666667,5.63782380953,13.1116,6.8842,27.8711666667,15.0003333333,37.5943333333,8.1596,10.7208
741.49,4.21473333333,7.8442,6.97453333333,6.1608,5.134,6.03694761905,13.4517333333,7.18746666667,28.29625,15.3159166667,37.8282,8.53086666667,10.9740666667
741.81,4.37526666667,7.83093333333,6.942,6.1992,5.1048,5.99752857143,13.5211333333,7.23253333334,28.3994166667,15.39975,37.807,8.51233333333,10.8430666667
742.12,4.04186666667,7.4106,6.42453333334,5.8562,4.81013333333,5.65060238095,13.2645333333,6.92206666666,28.2061666666,15.1593333333,37.7170666667,8.20340000001,10.442
742.44,4.41213333333,7.67093333333,6.77273333333,5.97606666667,5.25613333333,6.02591428571,13.5702666667,7.12466666667,28.5968333333,15.5410833333,38.2916,8.53533333335,10.8756
742.76,4.47026666667,7.76726666667,6.84433333333,6.06293333333,5.30413333333,6.02902857143,13.682,7.0564,28.4346666667,15.573,38.3048,8.56019999999,10.9090666667
743.07,4.59553333333,7.8472,6.93813333333,6.1534,5.44486666667,6.11585,13.7521333333,7.13153333334,28.54675,15.6454166667,38.4120666667,8.55366666667,10.8849333333
743.39,4.7652,7.87293333333,6.88273333333,6.1576,5.32773333333,6.0433,13.8586666667,7.16860000001,28.3733333333,15.5769166666,38.5239333333,8.48900000001,10.8765333333
743.70,4.67493333333,7.77186666667,6.73246666667,6.1352,5.25813333333,5.99513809524,13.9046,7.12526666667,28.3275,15.6260833334,38.615,8.54799999999,11.0124
744.02,4.95913333334,7.97613333333,6.95793333333,6.49593333333,5.5228,6.36386666667,14.1148,7.42206666666,28.7536666667,15.835,38.8682,8.72699999999,11.3154666667
744.34,5.13946666667,8.2872,7.15333333334,6.6714,5.6934,6.56686666667,14.2875333333,7.68073333334,28.9854166667,16.1423333333,39.0602666667,8.98226666667,11.4850666667
744.65,5.30113333333,8.40233333333,7.2364,6.9262,5.90926666667,6.76787619047,14.4247333333,7.8616,29.1020833333,16.0655833333,39.0624,9.13593333333,11.5157333333
744.97,5.35186666667,8.4876,7.48033333333,7.013,6.07086666667,6.88522380953,14.5708,7.94526666667,29.22875,16.1975,39.3510666667,9.1682,11.7036666667
745.28,5.87926666667,9.08673333334,8.04253333333,7.4636,6.5916,7.52020952381,14.9443333333,8.42533333334,29.7119166667,16.7151666667,39.9636,9.70206666667,12.2384
745.60,6.17673333334,9.40073333334,8.41580000001,7.75113333333,6.79766666667,7.84371190476,15.1918,8.59773333334,29.8185833333,16.976,40.2620666667,9.93693333334,12.5254666667
745.91,5.96433333333,9.25693333334,8.25146666667,7.6238,6.52,7.5898,14.8677333333,8.48973333333,29.3949166667,16.68475,39.7163333333,9.68266666667,12.1934
746.23,5.82513333334,9.20300000001,8.11386666667,7.57053333333,6.4166,7.53929285714,14.7445333333,8.44806666667,29.3065,16.6426666667,39.6346,9.46973333334,12.0807333333
746.55,5.6816,9.05826666666,7.96486666666,7.54826666666,6.23313333333,7.37053571429,14.5760666667,8.29479999999,29.0221666667,16.5884166666,39.6049333333,9.19560000001,11.8954666667
746.86,5.62946666667,8.9664,8.02506666667,7.56746666667,6.29306666667,7.46166904762,14.5071333333,8.27166666667,28.806,16.5258333333,39.4994666667,9.19159999999,11.999
747.18,5.06113333333,8.53373333333,7.54420000001,7.0496,5.81286666667,6.97412380953,13.9706666667,7.73693333333,28.306,15.9174166667,38.8560666667,8.60979999999,11.4614666667
747.49,4.84973333333,8.47646666667,7.3982,6.82126666667,5.6596,6.79766904762,13.8487333333,7.57626666667,28.0163333334,15.8176666667,38.886,8.4432,11.3431333333
747.81,4.85773333333,8.37646666667,7.3822,6.8202,5.60626666667,6.81891428571,13.7774666667,7.56166666666,27.94,15.7693333333,38.9561333333,8.38106666667,11.3354666667
748.12,4.70226666667,8.34746666667,7.22206666667,6.68306666667,5.40073333333,6.49325238095,13.4644666667,7.35579999999,27.57275,15.78475,38.7202666667,8.20913333333,11.2681333333
748.44,4.802,8.371,7.15893333333,6.74106666667,5.43606666667,6.47855952381,13.4587333333,7.40273333333,27.3248333333,15.6739166667,38.4093333333,8.17133333334,11.2804666667
748.75,4.5516,8.04886666667,6.8886,6.71526666667,5.25886666667,6.25131904762,13.3194666667,7.18673333333,27.0660833334,15.4820833333,38.1969333333,7.9382,11.1534666667
749.07,4.55813333333,8.0792,6.85446666667,6.71946666667,5.24486666667,6.12033809524,13.2418,7.17953333334,26.9086666666,15.336,37.8502666667,7.89373333333,11.0988666667
749.38,4.83933333334,8.43413333333,7.04913333333,6.94993333333,5.58593333333,6.39388333333,13.6606,7.49853333333,27.4543333333,15.6355,38.3962,8.27066666667,11.5334666667
749.70,5.39866666667,8.8866,7.44253333334,7.35793333333,6.01213333333,6.72695476191,14.148,7.97573333334,27.7948333333,15.8856666667,38.4964,8.82713333333,11.942
750.01,5.34986666667,8.8454,7.38453333333,7.16053333333,5.9648,6.61013333333,14.1062,7.91266666666,27.80075,15.7465833333,38.3081333333,8.83626666667,11.8290666667
750.33,5.5472,9.0312,7.59426666667,7.2676,6.00186666667,6.66164285714,14.2334666667,8.01920000001,27.953,15.907,38.2865333333,8.93293333333,11.7934
750.64,5.92566666667,9.27626666667,8.01293333334,7.45153333333,6.23866666667,6.94085714286,14.4999333333,8.36733333333,28.2763333333,16.3214166667,38.7964,9.29246666667,12.017
750.96,6.26406666667,9.41573333334,8.2724,7.63053333333,6.57466666667,7.15042619047,14.6491333333,8.69086666667,28.5886666667,16.4825,38.9210666666,9.59053333335,12.2980666667
751.27,6.09953333333,9.18993333333,8.04166666667,7.31466666667,6.43746666667,6.94115476191,14.5556,8.50233333333,28.7964166667,16.2993333333,38.9328666667,9.56253333333,12.0856666667
751.59,6.04113333333,8.91526666667,7.9222,7.01306666667,6.24813333333,6.84353809524,14.3914,8.41766666666,28.8425,16.0156666667,38.8257333333,9.47793333333,11.887
751.90,5.5606,8.44433333333,7.48633333333,6.43886666667,5.81433333333,6.38255714286,13.9438666667,7.92533333333,28.5665833333,15.6334166667,38.7248,9.14880000001,11.4546666667
752.22,5.51786666667,8.53353333333,7.4552,6.1794,5.73446666667,6.40181428572,13.9477333333,7.94506666667,28.65475,15.5956666667,38.7806666667,9.24906666667,11.5443333333
752.53,5.61586666667,8.5552,7.5992,6.15073333333,5.85733333333,6.51541190476,14.0078,8.03220000001,28.80125,15.7465833333,39.0060666667,9.44993333333,11.6791333333
752.85,5.6778,8.49793333333,7.6106,6.2372,5.81,6.58226666667,13.9586666667,8.0024,28.6194166667,15.7315833333,38.8531333333,9.36640000001,11.5751333333
753.16,5.37666666667,8.20933333334,7.31746666667,5.87046666667,5.57933333333,6.38834047619,13.5908,7.74926666667,28.4334166667,15.54,39.0154,9.12720000001,11.4616
753.47,5.2008,8.077,7.0662,5.5764,5.37413333333,6.22309285714,13.3912,7.55713333333,28.48375,15.4964166667,39.0493333333,8.99873333333,11.4294666667
753.79,5.2818,8.22393333333,7.0092,5.75553333333,5.67306666667,6.42557857143,13.5859333333,7.80126666667,28.9693333333,15.76475,39.4048,9.2686,11.8050666667
754.10,5.17606666667,8.17213333333,6.95013333333,5.84546666667,5.77226666667,6.36688809524,13.5531333333,7.78833333333,29.1148333333,15.75325,39.2962,9.12766666667,11.8669333333
754.42,5.19853333333,8.23306666667,7.065,5.97813333333,5.88473333333,6.42286904762,13.7956666667,7.77320000001,29.19575,15.7784166666,39.4368,9.12073333333,11.9734
754.73,5.19693333333,8.28946666667,7.07413333333,6.10613333334,5.87626666667,6.45605476191,13.8322,7.76086666667,29.054,15.7835,39.3628666667,9.04780000001,12.0538666667
755.05,5.27533333333,8.65866666666,7.2202,6.47226666667,6.0982,6.76499761905,14.1734,7.90566666667,29.3786666667,16.0090833333,39.6984,9.15479999999,12.4482
755.36,5.53846666666,9.11626666666,7.627,6.86473333333,6.40586666666,7.24973809524,14.5668,8.16353333333,29.8921666666,16.4221666667,39.9623333333,9.41479999999,12.8093333333
755.67,5.90806666667,9.41966666666,8.0584,7.27946666667,6.84,7.58612380953,14.8004,8.4476,30.0615833333,16.6509166667,40.0301333333,9.59546666667,13.0443333333
755.99,5.3502,8.97946666667,7.6528,6.86986666667,6.4126,7.25705714286,14.4033333333,8.07226666667,29.81325,16.2439166667,39.8347333333,9.1828,12.6396666667
756.30,5.335,8.98766666666,7.63293333333,6.93753333333,6.36513333333,7.10422142857,14.3762666667,8.1596,29.8409166667,16.2928333333,39.7724666667,9.15893333333,12.7350666667
756.62,5.70486666666,9.26133333333,8.0418,7.42966666666,6.7534,7.49360714286,14.8157333333,8.55966666667,30.3225833333,16.6985,39.9975333333,9.37613333333,13.1495333333
756.93,6.00753333334,9.48093333334,8.41473333333,7.92873333333,7.14506666667,7.81666666667,15.3130666667,9.04840000001,30.4899166667,16.991,40.0991333333,9.68453333334,13.5981333333
757.24,5.51473333333,8.93726666667,7.96633333333,7.4848,6.57246666667,7.26914523809,14.8039333334,8.52200000001,29.8675,16.4468333333,39.5386666667,8.97800000001,13.0528666667
757.56,5.37273333333,8.82086666667,7.68246666667,7.23826666667,6.21233333333,7.08525952381,14.6783333333,8.29513333333,29.5974166667,16.2423333333,39.4205333333,8.80299999999,12.7998666666
757.87,5.44566666667,8.84553333333,7.62966666667,7.1646,6.092,7.16728809524,14.5466666667,8.22986666667,29.5275,16.341,39.4124666667,8.85826666667,12.8888
758.18,5.82793333333,9.26706666667,8.0254,7.67893333333,6.5138,7.67250238095,14.9548,8.54060000001,29.7801666667,16.7655,39.5947333333,9.23913333332,13.2772666667
758.50,5.86913333333,9.28933333334,8.12873333333,7.8016,6.53626666667,7.62963571428,14.9258666667,8.54546666666,29.8281666667,16.7848333334,39.6473333333,9.26126666667,13.2873333333
758.81,6.2052,9.50573333333,8.32693333334,8.1622,6.88726666667,7.72936190476,15.0823333333,8.90746666667,29.9398333333,16.88225,39.5894,9.72373333333,13.5741333333
759.13,5.80413333333,9.09413333333,7.9618,7.72786666667,6.41466666667,7.17975476191,14.5749333333,8.45546666666,29.663,16.6699166666,39.2518,9.35373333333,13.2620666667
759.44,6.48653333333,9.56873333333,8.49573333333,8.1454,6.84426666667,7.68555,15.0278,8.90166666666,30.191,17.2500833333,39.4494666667,9.79706666668,13.8102666667
759.75,6.47673333333,9.48553333333,8.5144,7.89593333333,6.84166666667,7.80791428571,15.0011333333,8.76293333333,30.1553333334,17.2085833333,39.4423333333,9.85279999999,13.7997333333
760.07,6.11913333333,9.12286666667,8.15706666667,7.5208,6.43593333333,7.42109047619,14.5146,8.24326666667,29.67375,16.8853333334,39.0824,9.57406666666,13.3891333333
760.38,6.63673333333,9.39226666667,8.49366666667,7.80973333333,6.6142,7.87467619047,14.5738,8.41653333333,29.77975,17.0815833334,39.1287333333,9.98633333333,13.7527333333
760.69,7.14366666667,9.87933333333,9.01293333333,8.16846666667,7.10713333333,8.41050476191,14.9300666667,8.80126666666,29.9774166667,17.43925,39.4328,10.5560666667,14.1
761.01,7.52533333333,10.1152666667,9.44473333334,8.54613333333,7.4688,8.77417619047,15.1728666667,9.10846666666,30.2634166667,17.6575833333,39.4496,10.8632,14.4954
761.32,7.38433333333,10.0602666667,9.32413333333,8.4588,7.40953333333,8.77887857143,14.987,9.15606666667,30.2866666667,17.5665833333,39.2390666667,10.8234,14.3691333333
761.63,7.23640000001,9.82313333334,9.17700000001,8.0702,7.2386,8.59285,14.7740666667,9.10939999999,30.0808333333,17.2914166666,38.9477333333,10.644,14.2807333333
761.94,6.87193333333,9.35586666667,8.83659999999,7.58186666667,6.85726666667,8.26554285714,14.3575333333,8.82193333333,29.8251666666,17.0149166667,38.5548,10.4220666667,13.9888666666
762.26,6.62446666667,8.9672,8.51113333334,7.21726666667,6.53006666667,8.10989285714,14.0867333333,8.57333333334,29.51575,16.7948333333,38.2238,10.0964666667,13.6226
