wavelength,Back_AniLacm,Belly_AniLacm,Breast_AniLacm,Crissum_AniLacm,Crown_AniLacm,DorTail_AniLacm,Patch10_AniLacm,Patch11_AniLacm,Patch12_AniLacm,Patch13_AniLacm,Rump_AniLacm,Throat_AniLacm,WingTip_AniLacm
242.67,21.4488666667,21.0055333333,21.0208,21.2221333334,21.5002666667,25.5736,24.3104,24.233,29.5283333333,22.3046,27.2750666667,21.5830666667,26.2696666667
243.05,21.1521333333,20.541,20.7862666667,20.9666,21.2921333333,25.1389333334,24.1022666667,23.7014666667,29.3714,21.6778666667,26.9070666667,21.0468666667,25.9754
243.42,21.031,20.4264666667,20.575,21.0904,21.15,24.9763333333,23.9206,23.4646666667,29.4522666667,21.2292666667,26.6766,20.8079333333,25.8636
243.80,20.7046,20.0292,20.2234666667,20.7095333333,20.9572666666,24.6793333333,23.3868,22.9446,29.2953333333,20.8697333333,26.3023333333,20.6316666667,25.7288666667
244.17,20.7549333334,20.0142,20.2169333333,20.5330666667,20.9294666667,24.5859333333,23.2319333333,22.9346,29.6249333333,20.6700666666,26.3317333333,20.3822,25.8692
244.55,20.4249333333,19.7578666667,20.0090666667,20.3382,20.7813333333,24.2312,23.13,22.5725333333,29.5360666667,20.3654666667,26.1046,20.1326,25.6157333333
244.92,19.6356,19.0118666667,19.4993333333,19.8726666667,20.1624666667,23.4738,22.3803333333,21.8181333333,29.1875333333,19.5608,25.6038,19.4861333333,24.9714666667
245.30,18.4275333333,18.0506666666,18.3708,18.6706666667,18.768,22.2614,21.0861333333,20.6161333333,27.9514,18.2938,24.2796666667,18.1641333333,23.8663333334
245.67,17.3822666667,16.9124666666,17.0826666667,17.275,17.5964666667,21.076,19.9631333333,19.3715333333,26.5299333333,17.3452,23.0727333333,17.0976,22.4292666667
246.05,16.3190666667,15.801,15.8452,15.9852,16.2986666667,20.0340666667,18.6843333334,18.2786666667,25.4158,16.2338,22.0142666667,15.9748666667,21.1895333333
246.42,14.8584,14.2108666667,14.3333333333,14.3334,14.7327333333,18.4999333333,17.132,16.9056,24.1068666667,14.7892666667,20.629,14.4277333333,19.5974666667
246.79,13.9278666667,12.9742666667,13.2597333333,13.1184666667,13.6129333333,17.5776666667,16.003,15.8411333333,23.1346666667,13.8543333333,19.8235333333,13.251,18.5314666667
247.17,13.1704666667,12.0938666667,12.4472,12.2292,12.7674,16.9552,15.0918666667,15.056,22.4069333333,13.107,19.2020666667,12.5191333333,17.6866666667
247.54,12.725,11.5868666667,12.0691333333,11.7635333333,12.2798666667,16.5942666667,14.5766,14.7214,22.0228666667,12.7564666667,18.9279333333,12.0506,17.2475333333
247.92,12.6398,11.6032666667,12.0717333333,11.7338,12.0895333333,16.4734666667,14.403,14.7766666667,21.9911333333,12.6244666667,18.9046666667,11.9871333333,17.0312666667
248.29,12.5634,11.6016666667,12.0458,11.6597333333,12.0812666667,16.4002666667,14.4086666667,14.7344,21.9209333333,12.6567333333,18.8386666667,11.9526666667,16.8194
248.67,12.7026666667,11.8191333333,12.141,11.6685333333,12.2174,16.696,14.592,15.0134,22.1191333333,12.9118666667,19.1574,12.1537333333,17.0126666667
249.04,13.0482666667,12.1426666667,12.2798666667,11.8705333333,12.5201333333,17.0614,14.9096666667,15.5352,22.4000666667,13.3253333333,19.5882,12.5358666667,17.3387333333
249.42,13.4550666667,12.459,12.6684666667,12.2921333333,13.0164666667,17.5551333333,15.4245333333,16.1799333333,22.9797333333,13.8398666667,20.2236,13.0447333333,17.7448666667
249.79,14.3298,13.2006666667,13.5708,13.1328666667,13.6943333333,18.3742666667,16.1654666667,16.9922,23.9703333333,14.66,21.1814666666,13.7961333333,18.6148
250.17,15.284,14.0982,14.7194,14.1952,14.7662,19.3253333334,17.2912,17.9658666666,25.1736666667,15.7248666667,22.2645333333,14.8732,19.5892
250.54,16.5133333333,15.2390666667,15.8634666667,15.6072666666,16.0945333333,20.6280666667,18.6032666667,18.982,26.3778666667,17.1594,23.4759333333,16.0909333333,20.7400666667
250.92,17.4288666667,16.2125333334,16.9322666667,16.8515333333,17.0669333333,21.5204,19.4842,19.8652,27.3094666667,18.1716666667,24.3763333333,17.0901333333,21.4625333333
251.29,17.5984,16.5504666667,17.1254,17.1008666667,17.1131333334,21.5088,19.7269333333,19.9553333333,27.6085333333,18.5404,24.5544666667,17.0602,21.5331333333
251.66,17.7214,16.8039333333,17.0874,17.231,17.0916,21.4036,19.7845333333,19.8351333333,27.5924666667,18.588,24.5613333333,17.0027333333,21.4754
252.04,17.9308666666,16.9422,17.0690666667,17.4104,17.2746,21.5223333333,19.8294666667,19.7594,27.8828,18.7052,24.7898666667,16.8896666667,21.6362
252.41,18.2905333333,17.5532,17.5214666667,17.8290666667,17.621,22.0579333333,20.2262,19.9502666666,28.5618666667,19.0863333333,25.4636,17.2183333333,22.1799333333
252.79,18.1404666667,17.5685333333,17.4476666667,17.8288666667,17.4988,21.7992666667,20.0464666667,19.7443333334,28.6426666667,18.8608666667,25.3231333333,16.9642,21.8921333333
253.16,18.4586,18.0568,17.8958666667,18.1465333333,17.7683333334,22.2696,20.4586,19.8014,29.0496,19.3191333333,25.5603333333,17.0496,22.0851333333
253.54,18.5301333334,18.343,18.1315333333,18.2948,17.8385333333,22.1566666667,20.4226666667,19.6252666667,29.2795333333,19.3900666667,25.6051333333,17.0510666667,21.998
253.91,18.5472,18.7902,18.4111333333,18.6104,18.2020666667,22.3225333333,20.7725333333,19.7084666667,29.7860666667,19.4946666667,25.9377333333,17.4392666667,22.1866666666
254.28,18.9654,18.9755333333,18.6273333333,18.7684666667,18.4456,22.8462666667,21.1204,20.0504,30.1438,19.7424666667,26.5556,17.5674666667,22.397
254.66,19.4609333333,19.5303333334,19.3754,19.2794666667,18.9699333333,23.4106666667,21.6492666666,20.7526,30.9046666667,19.8772666667,27.4512,18.0838666666,22.8342666667
255.03,19.8836666667,20.2436666667,20.0054666667,19.9002,19.6234,24.0974666667,22.1761333333,21.4120666667,31.6444,20.3100666667,28.1616,18.7596,23.5106
255.41,20.8305333334,21.0918,21.266,21.0512,20.7142666667,25.2322,22.9036666667,22.5959333333,32.8106666667,21.1034,29.3263333333,20.1160666667,24.6108666666
255.78,21.5040666667,21.6891333333,22.3336666667,21.922,21.6412,25.9742666667,23.6704666667,23.4556,33.6258,21.8442,30.3015333333,21.0564,25.4312
256.15,22.0158666667,22.1102666667,23.0533333333,22.3106,22.2222,26.6785333333,24.3561333333,24.1436666667,34.0053333333,22.458,30.8575333333,21.845,25.8944666667
256.53,21.8352666667,21.4896666667,22.8092666666,22.1579333333,22.0787333333,26.2816,23.9253333333,24.1348,33.5939333333,22.2204,30.575,21.7218,25.5169333333
256.90,20.8488666667,20.0626,21.5208666667,21.0938,21.0886666667,25.026,22.5103333334,22.9790666667,32.3073333333,21.151,29.2499333333,20.6145333333,24.5312
257.28,19.1427333333,17.9261333333,19.3392,18.956,19.0854,22.8832,20.4024,20.9628,30.4358666666,19.205,27.5478666667,18.6254666667,22.6915333333
257.65,17.4245333333,16.1823333333,17.1842666667,16.9978,17.3127333333,21.2132,18.7868666667,19.1469333333,28.2856666667,17.5155333333,25.7764,16.7370666667,20.9398666667
258.02,15.6920666666,14.5055333333,15.4152666667,15.0665333333,15.4872,19.5757333333,16.9614666667,17.3570666667,26.3574666667,15.7029333333,23.9948666667,14.786,19.0794666667
258.40,14.0226,13.1498666667,13.83,13.4025333334,13.9623333333,17.7156,15.1782,15.6418,24.5898666667,14.0164666667,22.2212,13.1136,17.3182666667
258.77,13.0346666667,12.2193333333,12.6700666667,12.1587333333,12.9112666667,16.6418,14.1277333333,14.6206,23.5443333333,13.1263333333,21.0878666667,11.9808,16.3428
259.15,12.2437333333,11.2982,11.7060666667,11.218,11.9938666667,15.7930666667,13.3827333333,13.7742666667,22.719,12.251,20.2689333333,11.1001333333,15.5500666667
259.52,11.6356666667,10.7715333333,11.0261333333,10.5104666667,11.3898,15.2095333333,12.9524666667,13.1854,22.0786,11.6922666667,19.7169333333,10.4516,15.0027333333
259.89,11.2688,10.3775333333,10.5834,10.1122666667,11.0954666666,14.8694666667,12.6213333333,12.9048666667,21.7320666667,11.2668666667,19.3206666667,10.0959333333,14.6632666667
260.27,10.6698666667,9.78273333333,9.9854,9.5604,10.536,14.2342666667,12.0547333333,12.3301333333,21.1704666667,10.6854,18.8158,9.44233333333,14.1124
260.64,10.3697333333,9.55713333334,9.64753333333,9.24506666666,10.2194666667,13.9033333333,11.8698,11.9988,20.8589333333,10.3618666667,18.5402,9.15273333334,13.8242666667
261.01,10.3860666667,9.62146666665,9.66179999999,9.23633333333,10.1983333333,13.9024,11.9498666667,11.9516666667,20.7742,10.344,18.5704,9.17906666667,13.8315333333
261.39,10.5970666667,9.88793333333,9.89773333333,9.54206666665,10.4192666667,14.0694666667,12.2414666667,12.2378,20.999,10.4618666667,18.7459333333,9.36233333334,14.0444
261.76,10.9581333333,10.2435333333,10.2056,9.88026666667,10.6905333333,14.3473333333,12.531,12.6108,21.3572,10.6948,18.9840666667,9.65066666668,14.4411333333
262.13,11.4321333333,10.7004666667,10.5846,10.3890666667,11.1063333333,14.6519333333,12.9925333333,13.1168,21.7918,11.1775333333,19.4889333333,10.0504666667,14.9632
262.51,11.7502666667,11.0349333334,10.7902666667,10.7534666667,11.3695333333,14.9972,13.4556,13.6402,22.2452,11.6534666667,19.8915333333,10.3842,15.5279333333
262.88,12.315,11.557,11.3425333333,11.4114666667,11.8325333333,15.5129333333,13.9561333333,14.3516666667,22.7947333333,12.2254666667,20.4902,10.9138,16.1869333333
263.25,12.9506666667,12.2838,11.9544,11.9965333333,12.3567333333,15.9616666667,14.6081333333,15.0133333333,23.3658,12.9590666667,21.1032,11.4985333333,16.7327333333
263.63,13.8988,13.2232,12.8442666667,13.0154,13.3607333333,16.7721333333,15.4424,16.0109333333,24.2334666666,13.9814,21.8432,12.3644,17.6372
264.00,14.6078666667,14.0366,13.3432,13.7262,14.0662666667,17.3816,15.9452,16.6782666667,24.8736,14.8886,22.4304,12.957,18.293
264.37,15.1432666667,14.5467333334,13.7436,14.1504,14.4604,17.7800666667,16.4150666666,17.163,25.2568,15.436,22.8128,13.4333333333,18.6764
264.75,15.06,14.2443333333,13.5558,13.9407333333,14.1243333333,17.6518,16.13,17.0338,25.0636,15.2966666667,22.6517333333,13.3650666667,18.5275333333
265.12,14.7106,14.045,13.3051333333,13.5422,13.7759333333,17.3801333333,15.794,16.9375333333,24.9176666667,14.9973333333,22.45,12.9969333333,18.1023333333
265.49,13.9828,13.3998,12.7676666666,12.8341333333,13.2984,16.8955333333,15.1597333333,16.1621333333,24.1977333333,14.3111333333,21.83,12.4008666667,17.2796666667
265.87,13.258,12.6924,12.2536666667,12.0822666667,12.6856,16.2742,14.5638666667,15.5373333333,23.5749333333,13.6521333333,21.2134,11.7156666667,16.5278
266.24,12.5591333333,11.8686666667,11.5749333333,11.3112666667,12.1022,15.7624,13.8972666667,14.8248666667,22.9730666666,12.9396666667,20.4438,11.1846,15.9392
266.61,12.0853333333,11.2544,11.0862666667,10.805,11.7362666667,15.4219333333,13.3721333333,14.1707333333,22.4184,12.3764,19.8836666667,10.7566,15.4025333333
266.98,11.5784,10.6977333333,10.6884666667,10.42,11.4287333333,14.9195333333,13.0928666667,13.5642666667,22.0514666667,11.8439333333,19.4754,10.3888666667,14.8258
267.36,10.9494666667,10.0443333333,10.0997333333,9.78986666666,10.9924666667,14.4623333333,12.4774,13.1338666667,21.5769333333,11.2870666667,18.96,9.80833333335,14.2814
267.73,10.5078666667,9.51000000001,9.72226666669,9.39366666667,10.5316666667,14.0920666667,12.1118666667,12.6733333333,21.156,10.7616,18.5992666667,9.30999999999,13.7514666667
268.10,10.1420666667,8.9874,9.45346666666,9.01126666667,9.99266666667,13.6673333333,11.8272,12.2870666667,20.7415333333,10.1862,18.2298666667,8.93180000001,13.339
268.48,9.8028,8.78253333332,9.19706666667,8.79420000001,9.79426666667,13.4782666666,11.6812,12.0115333333,20.6724666667,9.87826666667,17.9826666667,8.71019999999,13.2636666667
268.85,9.63146666666,8.88320000001,9.31000000001,8.84046666667,9.98160000001,13.6122,11.7712,12.0786,20.6486666667,10.0100666667,17.9343333333,8.70099999999,13.3674666666
269.22,9.74293333333,8.87313333334,9.39840000001,8.96193333334,10.1236666667,13.7780666667,11.7883333333,12.0328666667,20.6336,10.0542,17.7963333333,8.9426,13.4695333333
269.59,10.0268666667,9.07486666667,9.72919999999,9.23846666667,10.4129333333,14.001,12.0005333333,12.4402666667,20.8126666667,10.4585333333,17.8598666667,9.29193333333,13.8402
269.97,10.354,9.26100000001,9.99733333334,9.48319999999,10.7544666667,14.323,12.1524666667,12.6771333333,20.9845333333,10.8475333333,18.1498666667,9.65106666666,14.0723333333
270.34,10.3043333333,9.32333333333,9.97479999999,9.56493333334,10.7573333333,14.3094,12.0452,12.7118666667,20.9182666667,10.9408666666,18.0427333334,9.63786666668,13.9596666667
270.71,10.5674,9.72599999999,10.2980666667,9.8108,10.9696666667,14.4679333333,12.206,13.0256,21.0011333333,11.1586666667,18.1744666667,9.83033333333,14.1358666667
271.09,10.7032666666,9.8982,10.3451333333,9.84673333333,11.0496,14.6156666667,12.189,13.1719333333,20.9477333333,11.2156666667,18.2146666667,9.92166666666,14.2834666667
271.46,10.8293333333,9.93473333334,10.4417333333,9.93453333333,11.1336666667,14.6292666667,12.202,13.1892,20.9714,11.2822666667,18.1362666667,9.98639999999,14.361
271.83,10.8108,9.9558,10.3724,9.85893333334,11.1038,14.5186666666,12.0512,13.1351333334,20.8967333333,11.2118,18.0877333333,9.99786666667,14.4108
272.20,10.6727333333,9.86933333333,10.2106,9.71366666667,10.9534,14.3807333333,11.9209333333,12.897,20.7256666667,11.1501333333,17.9915333333,9.906,14.2274
272.58,10.77,9.78713333333,10.1622,9.70446666667,10.8356,14.3204,11.7720666667,12.7805333333,20.5571333333,11.1450666667,17.8519333333,9.89313333334,14.0663333333
272.95,10.5861333334,9.53553333332,9.90659999999,9.51026666667,10.5317333333,14.0799333333,11.4963333334,12.5112666667,20.258,10.8272,17.5798666667,9.59213333334,13.7444
273.32,10.5032666667,9.42713333334,9.86733333333,9.40193333335,10.4230666667,13.8976,11.4972,12.3836666667,20.1516,10.7959333333,17.5826,9.345,13.6175333333
273.69,10.5919333334,9.49613333333,9.90213333335,9.46826666666,10.3664666667,13.9349333333,11.522,12.3772666667,20.232,10.8410666667,17.7376666667,9.27493333332,13.6598666667
274.06,10.3906,9.47446666665,9.86173333333,9.34846666667,10.1935333333,13.8401333333,11.3994,12.2315333333,20.1061333333,10.7067333333,17.6678,9.09166666667,13.5856666667
274.44,10.5002666666,9.45893333333,10.0236666667,9.33913333333,10.2134666667,13.914,11.5238,12.346,20.0181333333,10.7240666667,17.7929333333,9.11553333334,13.6066
274.81,10.5890666667,9.36906666666,10.0360666667,9.3876,10.2776,13.9817333333,11.6812666667,12.4014666667,20.0278666667,10.8028666667,17.9806666667,9.25993333333,13.6308
275.18,10.6906666667,9.48386666667,10.1505333333,9.41220000001,10.2771333333,14.0358,11.8136666667,12.4181333333,20.11,10.9890666667,18.0764,9.34053333332,13.6082
275.55,10.5088,9.52066666667,10.0932666667,9.35840000001,10.1374666667,13.9848,11.7207333333,12.3205333333,19.9066666667,10.7989333333,18.0996666667,9.2404,13.4046666667
275.93,10.3974,9.35586666667,9.96473333335,9.32573333334,9.91700000001,13.917,11.673,12.161,19.7535333334,10.649,18.0553333333,9.09680000001,13.0968
276.30,10.3838,9.42586666667,9.97973333333,9.31666666666,9.85506666667,13.8820666667,11.6894666667,12.1901333333,19.6265333333,10.5946666667,17.9800666667,9.00153333333,13.0388
276.67,10.6784666667,9.8322,10.4128,9.6854,10.3277333333,14.2234,12.1389333333,12.5928666667,20.062,10.9260666667,18.4416666667,9.25693333333,13.4081333333
277.04,11.4878666667,10.5742666667,11.1198,10.3810666667,11.1223333333,14.8786,12.9392,13.2943333333,20.7986666667,11.7464666667,19.1830666667,10.0286666667,14.1372
277.41,11.4334666667,10.5345333333,10.9382666667,10.3459333333,10.9801333333,14.8193333333,12.8118666667,13.3071333333,20.5844666667,11.7532666667,18.9622,9.98946666668,14.1011333333
277.79,11.1181333333,10.2730666667,10.5722666667,10.063,10.7139333333,14.5353333333,12.5694666666,12.9684,20.231,11.4777333333,18.5957333333,9.85819999999,13.8556
278.16,11.2510666667,10.2466,10.5796666667,10.244,10.7684666667,14.5790666667,12.8036,13.0316666667,20.3120666667,11.4608,18.534,9.95266666666,13.8788666667
278.53,11.3443333333,10.3914666667,10.5612,10.274,10.7962666667,14.5628666667,12.8974666667,12.9574666667,20.4932666667,11.4434666667,18.4859333334,10.0183333333,14.033
278.90,11.1978,10.4443333333,10.5897333333,10.2703333333,10.7222666666,14.5621333333,12.8345333333,12.9098,20.5534666667,11.3796,18.4125333333,9.87013333333,14.118
279.27,11.2633333333,10.5386666667,10.7529333333,10.4822666667,10.8728666667,14.6196666667,12.9454666667,12.9940666667,20.587,11.4189333333,18.4483333333,10.051,14.2802
279.64,11.9112666667,11.1068666667,11.2487333333,11.0996,11.4256666667,15.1189333333,13.4778,13.5251333333,21.1606,11.9786,18.8544666667,10.6387333333,14.9072
280.02,12.2169333333,11.3790666667,11.5353333333,11.3862666667,11.8041333333,15.3756,13.8146,13.9147333333,21.5830666667,12.3170666667,19.0962,11.0076,15.3608666667
280.39,12.4180666667,11.4624,11.6343333333,11.4887333333,12.0428666666,15.6057333333,13.9689333333,14.1553333333,21.7587333333,12.4492666667,19.3118,11.221,15.6344666667
280.76,12.1581333333,11.2132666666,11.3744,11.1856,11.7156666667,15.3243333333,13.6652666667,14.0016666667,21.3481333333,12.1327333333,18.9859333333,11.0795333333,15.2552
281.13,11.8389333333,10.9731333333,11.1230666667,10.8857333333,11.4809333333,14.9956,13.2639333333,13.754,21.0447333333,11.8411333333,18.7294,10.8412666667,14.83
