wavelength,Back_SicLuaf,Belly_SicLuaf,Breast_SicLuaf,Crissum_SicLuaf,Crown_SicLuaf,DorTail_SicLuaf,Patch10_SicLuaf,Rump_SicLuaf,Throat_SicLuaf,WingTip_SicLuaf
734.84,25.8620666667,51.8370333333,39.7372,48.9078523809,22.1624,19.8805333333,33.5084666667,35.3012066667,36.6944666667,21.5630666667
735.16,25.6554666667,51.7657,39.5179,48.8218476191,21.9103666667,19.6195333333,33.1959,35.1524866667,36.6045333333,21.4901
735.48,25.2826666667,51.8101,39.3666333333,48.646352381,21.5410666667,19.2336,32.9082333333,34.83992,36.4552,21.3191333333
735.79,25.1326666667,51.6226333333,39.3782,48.6570333333,21.4498,18.9423333333,32.9531,34.6949533333,36.3931333333,21.1923
736.11,24.8721333333,51.4953666667,39.1906,48.5501,21.2289,18.6606,32.6636,34.4938,36.2895333333,21.0087666667
736.43,24.5838666667,51.2888666667,38.9826666667,48.2960380952,21.0753333333,18.3378,32.5044,34.29316,35.9898,20.8475333333
736.74,24.9536,51.6733666667,39.2994666667,48.7242571429,21.3693,18.7866666667,32.8768666667,34.6783866666,36.4898,21.2290666667
737.06,24.7784,51.4925666667,39.0768,48.4866047619,21.1303333333,18.7897333333,32.7870333333,34.5350466667,36.3498,21.0539666667
737.38,24.9504666667,51.8143333333,39.1519666667,48.6316666667,21.1077333333,18.8099333333,33.0256333333,34.6898933333,36.4248666667,21.2896
737.69,24.5112666667,51.5770666667,38.8795,48.3986666666,20.6943333333,18.3700666667,32.9490333333,34.3985333333,36.1085333333,20.6832333333
738.01,24.6128,51.6993333333,39.1448333333,48.6156285714,20.7538666667,18.4202666667,33.2475333333,34.5618866667,36.3169333333,20.9197666667
738.33,25.0344666667,52.1873333333,39.5602,49.1002095238,21.1774666667,18.8755333333,33.6246,34.88518,36.7538666667,21.3305333333
738.64,25.3266,52.6097333333,39.9542666667,49.4699809524,21.5787333333,19.219,34.0731,35.2181066667,37.1119333333,21.5514
738.96,25.5674,52.7243,40.1164,49.6809190476,21.9340333333,19.594,34.2786666667,35.5368666667,37.2335333333,21.7231
739.28,25.9092,52.9375666667,40.3685333333,49.7413142857,22.1423333333,19.952,34.4582,35.8899733333,37.4766666667,21.9461
739.59,25.8198,52.8661,40.2128,49.6612904762,21.8374666667,19.8482666667,34.4090333333,35.7719666667,37.2983333333,21.7868333333
739.91,26.0606666666,53.0349,40.3840333333,49.8273142857,22.0171,20.1272,34.557,35.9546666667,37.5016,21.9360333333
740.23,26.0534,53.1210333333,40.2751333333,49.717047619,22.0404,20.098,34.4899666667,36.0945666667,37.3626666667,21.9367666667
740.54,25.7109333333,52.7833666667,39.9574333333,49.3909714286,21.8300666667,19.842,34.0461,35.7257933333,37.0124666667,21.6836666667
740.86,25.4587333333,52.551,39.9952,49.2019952381,21.7104333333,19.6483333333,33.6408666667,35.62292,36.9046666667,21.452
741.18,25.9199333333,52.9758,40.3540333333,49.5741285714,22.0925,19.9588666666,33.8468,35.9084933333,37.4337333333,21.9837666667
741.49,25.8755333333,52.9314666667,40.3956333333,49.5523285714,22.0124666667,19.7347333333,33.7756,35.8294933333,37.4541333333,21.7434333333
741.81,25.7409333333,52.5325,40.1657,49.1236285714,21.729,19.4802,33.4883,35.6053933333,37.0442666667,21.6190666667
742.12,25.7780666667,52.4021,40.1402,49.1336047619,21.6147666667,19.4041333333,33.4646333333,35.6029466667,36.9883333333,21.5946333333
742.44,26.1353333333,52.7661,40.4942666667,49.5146714286,21.7752333333,19.581,33.8366666667,36.0360466667,37.3485333333,21.7381
742.76,26.0771333334,52.7243,40.3569333333,49.4241809524,21.7108,19.6121333333,33.8130666667,35.97306,37.2408,21.7700333333
743.07,26.4787333333,52.9848666667,40.7481333333,49.598952381,22.1112333333,20.034,34.1506666667,36.3288133334,37.441,22.1856
743.39,26.6799333333,53.0416,40.9091666667,49.7555333333,22.2168333333,20.1688,34.2928333333,36.4998333333,37.5086,22.3792666667
743.70,26.7655333333,53.0436666667,41.1385666667,49.9347809524,22.1732,20.0561333333,34.4975666667,36.5050933333,37.7920666667,22.4284666667
744.02,27.1644666667,53.1970333333,41.4865666667,50.1151047619,22.3471666667,20.3051333333,34.9271666667,36.86996,38.0810666667,22.7286
744.34,27.3510666667,53.2819333333,41.7694,50.3849333333,22.4715333333,20.5329333333,35.4219333333,37.0924866667,38.2359333334,22.9639666667
744.65,27.4452,53.1529666667,41.8849333333,50.3060047619,22.5834333334,20.613,35.3703333333,37.13736,38.1258,22.9657333333
744.97,27.3762666667,53.0831666667,41.7224333333,50.3140047619,22.4429666667,20.628,35.1671333333,37.0913,37.8875333333,22.8847
745.28,27.4311333333,53.4211666667,41.9769333333,50.6236428571,22.61,20.6466,35.4471333333,37.35284,38.3094,23.0168
745.60,27.3020666667,53.1581333333,41.9035,50.3829285714,22.5663333333,20.5723333333,35.4148666667,37.40406,38.2142,23.0717666667
745.91,26.9894,52.6338666667,41.5575666667,49.8027904762,22.4441333333,20.3169333333,35.0901666667,36.90206,37.9831333333,22.9780666667
746.23,27.0293333333,52.5566,41.5144,49.7604714286,22.4712,20.2328,34.9911666667,36.9066666667,38.0918666667,23.0775333333
746.55,26.8260666667,52.1938,41.3315666667,49.6196142857,22.3911666667,20.0055333334,34.9418333333,36.6804466667,38.0914,22.8587666667
746.86,26.6339333333,52.2217,41.3190333333,49.8307380952,22.196,19.7572,34.9878,36.6195733333,38.0443333333,22.7073333333
747.18,26.4641333333,52.191,41.2051,49.7423380952,22.1085666667,19.7647333333,34.8937333333,36.7617066667,37.9168,22.7577333333
747.49,26.577,52.2954,41.0785666667,49.7738904762,22.3416666667,19.7662666667,34.9171333333,36.82214,37.949,23.063
747.81,26.4184666667,52.0995666667,40.6905333333,49.4584238095,22.1521666667,19.4498,34.5794,36.5734266667,37.7453333334,22.7306333333
748.12,26.4548,52.2159,40.6719333333,49.5124952381,22.2776,19.5358,34.7861666667,36.6365933333,37.7518,22.8638
748.44,26.6400666667,52.1332666667,40.8710333333,49.4898904762,22.6717666667,19.7773333333,35.0941666667,36.8509266667,37.9634666667,23.2577
748.75,26.9960666667,52.2423666667,41.1581666667,49.7684285714,23.2279333333,20.4005333333,35.4215666667,37.1909866667,38.166,23.5941
749.07,27.2776666667,52.6435666667,41.4032,49.9868428571,23.5077333333,20.7948,35.6358333333,37.2991866666,38.5051333333,23.8642666667
749.38,27.2922,52.7000333334,41.3585333333,50.0615571429,23.3909,20.8638,35.6181333333,37.3777066667,38.3902,23.8424333333
749.70,27.1812666667,52.5077666667,41.1309333333,49.8102380952,23.2642,20.7758666667,35.5068666667,37.0620933333,38.0224666667,23.5946333333
750.01,27.4274666667,53.0,41.5111666667,50.1068095238,23.5064333333,20.9944,35.7115333333,37.3336733333,38.2394,23.7713666667
750.33,27.4946,53.1236666667,41.6458,49.9310666666,23.6622666666,21.2001333333,35.7167666667,37.4130666667,38.3046,23.8130666667
750.64,27.5492666667,52.9076666667,41.4361666667,49.924,23.7080666667,21.2377333333,35.6913333333,37.1907733333,38.1122,23.7628666667
750.96,27.4097333333,52.8738666667,41.3470666667,49.7629285715,23.5723,21.1815333333,35.5232,37.01264,37.9256666667,23.6183666667
751.27,27.4511333333,52.8741666667,41.2133,49.8519142857,23.7203666667,21.4326666667,35.776,37.0973266667,37.9798,23.8240333333
751.59,27.2844666667,52.7642666667,41.0588666667,49.8187809524,23.5525,21.3783333333,35.604,36.94098,38.0330666667,23.7267666667
751.90,27.4838,53.1178666667,41.2016333333,50.0837047619,23.6461333333,21.4716,35.6207333333,36.9637333333,38.1424,23.7629333333
752.22,27.3037333333,52.7512666667,40.7801666667,49.8493714286,23.1125,20.9930666667,35.2831333333,36.58672,37.8589333333,23.356
752.53,27.3633333333,52.6915,40.8535,49.9660952381,23.305,21.2056666667,35.1716,36.6854533333,37.8375333333,23.3763333333
752.85,27.6237333334,53.1197,41.2409333333,50.2253714286,23.6754333333,21.5463333333,35.4582,36.9859066667,38.1590666667,23.6334
753.16,27.6070666667,53.1544333333,41.2833,50.3959761905,23.8048333333,21.4958666667,35.477,37.17092,38.3277333334,23.6736333333
753.47,27.3839333333,52.9855333333,40.9019333333,50.2745142857,23.6293333333,21.4316,35.2149,37.04194,38.0305333333,23.6144666667
753.79,27.5574,52.8569333333,40.8515,50.1463238095,23.7301,21.6248,35.2752,37.0866133333,38.0592,23.6987666667
754.10,27.8836,53.4261,41.3495333333,50.4690285714,23.946,21.9238666667,35.5205,37.43648,38.5946,23.7564
754.42,27.8318666667,53.3595,41.5223333333,50.5230285714,23.8252666667,21.9235333333,35.6594666667,37.4860533333,38.6974666667,23.7922333333
754.73,27.5664,52.9610666667,41.4635,50.2930904762,23.5081666667,21.5576666667,35.2450666667,37.2408133333,38.3757333333,23.3625
755.05,27.1146,52.6182,40.9025666667,49.8668809524,22.8757,21.0635333333,34.7507666667,36.85806,37.8170666667,22.8310666667
755.36,26.9142666667,52.7114,40.9008666667,49.9439904762,22.8137666667,21.2754,34.8320666667,36.91744,37.9277333333,22.6729666667
755.67,27.0779333333,53.1595,41.4306666667,50.2784,23.0479333333,21.4393333333,35.1085666667,37.2215666667,38.274,22.8628
755.99,27.137,53.3349333333,41.5673333333,50.3706761905,23.1098666667,21.5572,35.4762666667,37.3356866667,38.3378666667,22.9201
756.30,26.9414666667,52.9108333333,41.3304,50.1332190476,22.8786,21.1227333333,35.5247666667,37.2066866666,38.0730666667,22.6111
756.62,27.2351333333,53.3538333333,41.7669666667,50.4905095238,23.1193333333,21.5208666667,35.9119666667,37.5218066667,38.318,23.1032
756.93,27.1691333333,53.1628666667,41.8833333333,50.5091761905,22.8970666667,21.3544666667,36.0203,37.4591933333,38.2077333333,22.8116666667
757.24,26.8180666667,53.0156,41.6503333333,50.4660714286,22.5096,20.8785333333,35.7555333333,37.3235733333,37.9875333333,22.4442333333
757.56,26.2439333333,52.4640666667,41.2535,49.845247619,21.9276333333,20.3962666667,35.2771666667,36.7437933333,37.6024,21.9601666667
757.87,26.2058,52.6285333333,41.3991,49.998947619,21.8749,20.2942,35.2676,36.6466666667,37.7460666667,21.6919666667
758.18,26.3342,53.2480666667,41.8088333333,50.2273809524,21.9497666667,20.5180666667,35.4672333333,36.8882,38.0355333333,21.8373
758.50,26.5866,53.2829666667,42.0399666667,50.2585380952,22.4074,20.8444666667,35.8444,37.18282,38.2546666667,22.0754666667
758.81,26.2018666667,52.5123,41.4042,49.4495476191,21.9056333333,20.3215333333,35.2450333333,36.6932333333,37.6648,21.7214333333
759.13,25.9038666667,52.1846333333,40.9853,49.0083190476,21.6487333333,20.0288666667,34.8071666667,36.3992933333,37.116,21.5013
759.44,25.4264666667,51.7142666667,40.4364666667,48.5150761905,21.0667333333,19.416,34.2569666667,35.8107466667,36.4326666666,21.0291666667
759.75,25.4548,51.9500666667,40.5769666667,48.679652381,21.0519333333,19.5203333333,34.1427333333,35.7665666667,36.6084666667,21.1638
760.07,25.5380666667,51.7451666667,40.4986666667,48.7484285714,21.1401333333,19.4532,33.9760666667,35.77216,36.6782666667,21.0079333333
760.38,25.4296,51.7095,40.3869,48.4353,21.1414333334,19.3422,33.6882,35.5565866667,36.5928,20.9444333333
760.69,25.7886,51.7206333333,40.766,48.570952381,21.5786,19.6163333333,33.9372666667,35.7766266667,36.7490666667,21.4293333333
761.01,26.2761333333,51.9960666667,41.0589,48.7735,22.1678,20.0387333333,34.3577,36.26692,36.8134,21.9476
761.32,26.8241333333,52.2201,41.2907333333,49.0523714286,22.6298,20.534,34.6600666667,36.7685933333,37.0952,22.5256333333
761.63,26.9148666666,52.2417666667,41.1478,49.0843761905,22.8613333333,20.65,34.8190333333,36.85268,37.2232,22.7025333333
761.94,26.9670666667,52.3384666667,41.2903333333,49.1371095238,22.9294,20.7142,34.7296666667,36.8552533333,37.2121333333,22.7164333333
762.26,27.2132,52.6092666667,41.6762333333,49.5746380952,23.2683333333,20.8209333333,35.0862,37.0351,37.4380666667,22.9914
762.57,27.4088666667,53.0124666667,41.9493333333,49.9505619047,23.5787666667,21.1762666667,35.4332,37.3714866667,37.844,23.3127333333
762.88,27.8999333333,53.3951333333,42.3581,50.4246904762,23.8491666667,21.4834,35.9192333333,37.88858,38.386,23.5802333333
763.20,28.0633333333,53.4377,42.3745333333,50.3801047619,23.9798,21.7774666667,35.8930333333,38.01384,38.3582,23.6679
763.51,28.0161333333,53.4084,42.2981,50.1290904762,23.8589333333,21.7914666667,35.973,38.0315466666,38.3333333333,23.5732666667
763.82,28.1923333333,53.3238666667,42.2069,50.2159,23.9495,21.8253333333,36.0956333333,38.14296,38.4302666667,23.7985333333
764.14,28.2012,53.6201333333,42.1502333333,50.4630285714,23.9259666667,21.928,36.2159666667,38.2048333333,38.6284,23.8232666667
764.45,28.1796666667,53.489,41.935,50.5460333333,23.9665666667,21.9509333333,36.1730333333,38.2249066666,38.7271333333,23.8526666667
764.76,28.1941333333,53.57,42.0908333333,50.6004190476,24.1114,22.0534666667,36.3663,38.3216066667,38.8181333333,23.8998666667
765.07,28.2444666667,53.5691666667,42.1021333333,50.6152095238,24.0594333333,21.9719333333,36.3464,38.3444333334,38.7709333333,23.9374666667
765.39,28.4506666667,53.593,42.1843,50.8886619047,24.2513666667,22.2151333333,36.6418333333,38.5147666667,39.0854,24.2193666667
765.70,28.7257333333,54.0110666667,42.6229666667,51.2480142857,24.5344666667,22.5158666667,36.9632,38.9698,39.5509333333,24.6263333333
766.01,28.848,53.7088666667,42.4955,51.0892095238,24.356,22.4369333333,36.9783,38.7632733333,39.5684666667,24.4707
766.32,28.8795333333,53.7228666667,42.4795,50.9828619048,24.4537333333,22.6925333333,36.9898,38.7377866667,39.7430666667,24.681
766.64,28.6944666667,53.6114666667,42.4167,51.1937333333,24.3697,22.4526,37.048,38.6912266667,39.8744666667,24.5866333333
766.95,28.6132666667,53.5582666667,42.4544,51.2219666667,24.2201,22.0848,37.0251666667,38.5307533333,39.8616666667,24.5064333333
767.26,28.6409333333,53.6139666667,42.6791333333,51.1268666667,24.1949333333,22.1766,37.0029,38.5345333333,40.1664666667,24.3793
767.57,28.1812,52.9237,42.2584666667,50.2995142857,23.8304666667,21.6556,36.4079666667,38.0966533333,39.4257333333,23.7332333333
767.88,28.3675333333,53.1023,42.6685333333,50.3825666667,23.7305666667,21.3508,36.4375666667,38.2152133333,39.5030666667,23.839
768.20,28.2038,52.7731333333,42.3653333333,50.1886809524,23.491,20.9353333333,36.1083666667,38.1277133333,39.4817333333,23.6833333333
768.51,28.2903333333,52.4747333333,42.6969666667,50.1577047619,23.6431,21.1235333333,36.2094333333,38.2552466667,39.5559333333,23.7271
768.82,28.5258,52.7579,43.0272666667,50.505652381,23.8261,21.2626666667,36.3492,38.5196666667,39.8498666667,24.0414666667
769.13,28.3117333333,52.3967333333,42.4636666667,50.0395571428,23.4454666667,21.0744,36.2083666667,38.18466,39.5987333333,23.7703
769.44,28.3082666667,52.6434333333,42.4946,50.1163238095,23.5565666667,21.1626,36.353,38.4346466667,39.4245333333,23.8988333333
769.76,27.7152666667,52.1666,42.1194333333,49.5442619048,23.2863666667,20.7221333333,35.8791,38.12076,38.5025333333,23.3721
770.07,27.5399333333,51.7132,41.7877666667,48.9116619048,22.9734,20.4718,35.7085666667,37.8774933333,38.0178,22.9982333333
770.38,27.33,51.5994,41.5238333333,48.9273285714,23.1002666667,20.9361333333,35.7242,38.0049933333,37.9722666667,23.0939333333
770.69,27.3368,51.6001666667,41.6065,49.2060904762,23.2474,20.9964,35.8548,38.1584733333,37.8092666667,23.1358333333
771.00,27.8215333333,51.9707,41.8634666667,49.740847619,23.6944,21.6886,36.3014,38.5740533333,38.5522,23.7399666667
771.32,27.1078,51.5905666667,41.2972,49.6141428571,23.3686666667,21.6411333333,35.9033666667,37.7913266667,38.0234,23.5407
771.63,26.2787333333,51.2426333333,40.5435,49.1752333334,22.6883666667,21.0104,35.3068,37.0048866667,37.3478666667,22.6342333333
771.94,26.0090666667,50.9048333333,39.6665666667,48.8137142857,22.4603333333,20.7936,34.8276666667,36.62948,37.1520666667,22.5918
772.25,26.1299333333,51.046,39.6810666667,48.5802380953,22.3767333333,20.8397333334,34.7877333333,36.60002,37.1001333333,22.4959
772.56,26.9178,51.6690333333,40.0836333333,49.3515619048,22.9614333333,21.4736,35.4836333333,37.28182,37.7591333333,23.1356666667
772.87,27.0710666667,51.8100333333,40.3996,49.6084095238,23.3425666667,21.8523333333,35.5854,37.5002,38.3592,23.7378
773.18,27.655,52.2552333333,40.8111,50.2188619048,23.9504,22.2600666667,36.0851666667,38.04256,39.4516666667,24.6926666667
773.50,28.4762,53.1999666667,41.5404333333,51.2122619048,24.7380333333,23.0856666667,36.7332666667,39.0237266667,40.4143333333,25.8165666667
773.81,29.1484,54.0509,42.2944,52.0076285714,25.1094666666,23.4695333334,37.2263,39.7270133333,41.1192,26.3625
774.12,28.8954666667,53.9546,41.9404666667,51.8104904762,24.6573,23.1854,37.0883333333,39.5798133333,40.8925333333,26.3117333333
774.43,29.0382,53.6863,41.7408666667,51.6244285714,25.1328,23.3552,37.1487,39.5509933333,40.9448,26.6836
774.74,29.8040666667,54.3049666667,42.0876666667,52.0051761905,25.7048666667,24.2094666667,38.2109666667,40.3807933333,41.7671333333,27.2124666667
775.05,30.4600666667,54.5831,42.4158333333,52.5721523809,26.1573333333,24.6346,38.7085333333,40.6754,42.3567333333,27.8327666667
775.36,30.521,54.8044333333,42.8672,52.6338238095,26.0659333333,24.348,39.0551,40.6322333333,42.0943333333,27.8359333333
775.67,30.5094666667,55.1507333333,43.1356666667,52.869747619,26.0912666667,24.1875333333,39.4169,40.81622,42.043,27.7843333333
775.98,29.825,54.6813666667,42.9779,52.0926,25.7324666667,23.6810666667,38.8017,40.3386333333,41.4776,27.1745
776.30,30.1394,54.8492,43.0037666667,52.2169428571,25.896,23.6807333333,38.9200333333,40.40862,41.2876666667,27.1662666667
776.61,29.9898,54.6017,42.6178333333,51.7870095238,25.7509333333,23.5565333334,38.5438666667,40.1999,40.7560666667,26.9407333333
776.92,29.4969333333,54.1843333333,42.3501666667,51.0716666667,25.3657333333,23.2367333333,38.0411333333,39.5569466667,40.1930666666,26.4736666667
777.23,29.1381333333,53.6536333333,41.7315333333,50.530347619,24.9632666667,22.8324,37.3583666667,38.79832,39.5523333334,25.9345
777.54,28.8342666666,53.5332,41.4604,50.2887761905,24.6988666667,22.5878,36.9102333333,38.267,39.0675333333,25.3883
777.85,28.6284,53.8973333333,41.4766,50.4033952381,23.9707,22.1294,37.207,38.1599133333,38.8092,24.886
778.16,28.7440666667,53.7413666667,41.6693666667,50.1768666667,23.8209333333,21.6745333333,36.9899333333,38.2618133333,38.7281333333,24.2209666667
778.47,29.0178,54.1780333333,41.8557333333,49.9883238095,24.0826666666,22.3616666667,37.2702,38.8684133333,38.5438666667,24.4585333333
778.78,29.1714,54.5036,41.7183,50.2091714286,24.5434333333,22.727,37.085,39.1247666667,38.8352,24.4482
779.09,29.1022666667,54.1864,41.4251333333,49.9119476191,24.8242,22.7244,36.8004,39.0818333333,38.5512666667,24.7192
779.40,29.1276,54.1739,41.1427666667,49.9618238095,24.4815666667,22.4292,36.3883,38.6380533333,38.4514,24.5743
779.71,28.9211333333,54.1868666667,40.8454333333,49.5598857143,24.1814666667,22.1256666667,36.2534,38.4128733334,38.3842666667,24.2136333333
780.02,28.6269333333,54.144,41.0347,49.6570952381,23.7892333333,21.7635333333,35.9104333333,38.3435266667,38.2692,23.7347
780.33,28.4783333333,54.3757333333,41.1204333333,50.0900571429,23.693,21.572,35.8919333333,38.3344733333,38.4223333334,23.4559666667
780.64,28.0516666667,53.8997333333,41.1746333333,49.4845380952,23.4399,21.3176666667,35.4695,37.9512466667,38.2226666667,22.8456333333
780.95,28.3809333333,53.7564333333,40.9440333333,49.5422095238,23.5295,21.5574666667,35.5937333333,38.1500466667,38.3138,23.2829666667
781.26,28.397,53.7432666667,41.3824,49.4216761905,23.8592,21.5381333333,35.2785,38.1305333333,38.4224,23.3361333333
781.57,27.9348,53.7474666667,40.9112333333,49.1270904762,23.8874666667,21.2568,34.7014666667,37.5001066667,38.2689333333,23.419
781.88,28.0806,52.9811,40.8486666667,49.0939380952,23.9267333333,21.4138666667,34.6477333333,37.1311733333,38.4212666667,23.6145333333
782.19,29.0842,53.7153333333,41.8432666667,49.9360238095,24.6399,22.3026,35.7365,37.77138,39.4488666667,24.8004333333
782.50,28.9668,53.7127333333,41.5644333333,50.139547619,24.2235,22.1249333333,35.7355666667,37.7074933333,39.7606,24.4657666667
782.81,29.0414,53.6909666667,41.6827333333,50.1922,24.5997666667,22.4509333333,36.0099,38.22512,39.8944666667,24.6584333333
783.12,28.3964666667,52.7732666667,41.3132666667,49.3835857143,24.2127666667,21.9114,35.4911666667,37.5720266667,39.2435333333,24.1717
783.43,28.9246,53.2029666667,41.7779,49.8637142857,24.468,22.317,36.5276,37.706,39.9172,24.3675
783.74,30.1519333333,53.5438333333,42.0701333333,50.3286952381,25.3712333333,23.4562666667,37.5526666667,38.38078,40.7251333333,25.4826666667
784.05,31.5310666667,54.6253666666,42.8170666667,51.3062142857,26.8795666667,24.8352,39.2271666667,39.38868,41.7964666667,27.2120333333
784.36,32.4662666667,54.9755333333,43.5601666667,51.7021619048,28.3548,25.7938,40.3789666667,40.07928,42.5784,27.9415666667
784.67,32.4754666667,55.2523,43.5650666667,52.0402190476,28.5159333333,26.2203333333,40.5276333333,40.3351066666,42.5217333333,27.9768333333
784.98,32.5186666667,54.6678333333,43.5152333333,52.1557190476,28.1196333333,26.4702,40.5170333333,40.4310266667,42.3453333333,28.0674333333
785.29,32.7648666667,55.9710333333,44.5324333333,52.9813857143,28.6293,26.6963333333,40.9236333333,41.28352,42.7887333333,28.7566666667
785.60,32.3422,55.6105666667,44.0796333333,52.7868333333,28.1033,26.1474666667,40.5841,41.0336866667,42.0886,28.3776333333
785.91,32.7198666667,55.1156666667,44.3694,52.5772190476,28.2147333333,26.713,40.4947333333,40.84136,41.9327333333,28.5360666667
786.22,32.8378666667,54.8107666667,44.1162,52.4162666667,27.9874,26.6894,40.4183666667,40.3359466667,41.3550666667,28.1979666667
786.53,33.367,55.0295333333,44.1858,52.9125380952,28.2924666667,27.5723333333,41.0407666667,40.7819533333,41.6990666667,28.8746666667
786.84,32.4112,54.4314333333,43.3275666667,51.8118095238,27.5272,26.7001333333,39.9804,39.7752533333,40.6818,28.2370333333
787.14,30.9536,53.5892333333,42.7201,50.7293666667,26.5120333333,25.0124666667,38.6413,38.8670933333,39.5893333333,27.1954333333
787.45,29.8768666667,52.6219,42.1961333333,50.1008904762,25.2968333333,23.7142666667,37.5464,38.3692666667,38.7955333333,26.0786
787.76,28.8157333333,52.4922333333,41.6399,49.3581904762,24.1237,22.7173333333,36.4445666667,37.7090866667,37.8284,25.2490333333
788.07,28.9095333333,52.6464,41.7464666667,49.4149095238,23.9501,22.2426,36.3499666667,37.9893933333,37.8804666667,25.1416
788.38,28.8814,53.0964,41.8687,49.3014809524,24.0754333333,22.1757333333,36.2595,38.1439066667,37.5398,25.0292333333
788.69,28.5644,52.4501,41.1293333333,48.4541952381,23.7462333333,21.4984666666,36.0843666667,37.6069533333,36.9538,24.2548666667
789.00,28.5746,52.7400333333,41.5335666667,48.5448714286,23.9767666667,21.9188666667,36.2009333333,37.6450266666,37.0770666667,24.0542333333
789.31,28.3544,53.1307666667,41.4009333333,48.6112380952,24.1040666667,21.8228666667,36.7960333333,38.0609466667,37.1252666667,24.0872333333
789.62,28.42,53.6747333333,42.1409666667,49.1819047619,24.6643666667,22.2512666667,37.4362666667,38.8477733333,37.5695333333,24.5862666667
789.92,28.5941333333,54.3647666667,42.6025333333,49.7646285714,24.9747666667,22.3224666667,37.7098,39.4942266667,38.0077333333,24.3443
790.23,29.7658666667,55.6395333333,43.6726333333,51.4928857143,26.2674,23.4174,38.9521,41.2366933333,39.0449333333,25.3934
790.54,30.2898,55.6038333333,43.9915,52.3146142857,26.7602666667,24.3054666667,39.7041,41.3400133333,39.372,25.9087
790.85,29.9258,55.3679666667,43.4539333333,51.9715047619,26.3666,24.1125333333,39.5022,41.0098466667,39.0971333333,25.705
791.16,29.3244,55.0783666667,42.8755666667,52.2944238095,25.8853666667,23.7464666667,39.3181,41.1239933333,39.2636666667,25.6772666667
791.47,29.4160666666,54.6885,42.5816,52.2843,26.0406333333,23.911,39.2966333333,40.81308,39.4191333333,25.8535
791.78,29.1641333333,53.8250666667,42.0385333333,51.7417952381,25.6146,23.33,39.0003333333,40.07866,39.2461333333,25.2472666667
792.08,28.8508,53.5114666667,41.902,51.9397714286,25.2217333334,23.4072666667,38.8004,39.9044933333,39.4489333333,25.1075666667
792.39,29.3547333333,53.0191666667,41.6983333333,51.9320619048,25.2859,23.0692666667,38.8466,40.1363933333,39.7658666667,25.4597666667
792.70,29.3886666667,52.9213666667,42.0600333333,51.9225714286,25.3799333334,22.7356,38.3282666667,39.7608866667,39.8716666667,25.3698333333
793.01,29.5228,53.472,42.3046666667,52.4592619048,25.533,22.8832666667,38.1726,39.8984533334,40.6634,26.0439
793.32,29.6034666667,53.5228333333,42.2957666667,52.2879809524,25.4360666667,22.7370666667,38.0075666667,39.4864066667,40.7237333334,26.1256
793.62,28.9394666667,52.7066666667,41.1948666667,51.2234428571,24.4592333333,22.1350666667,37.0557333333,38.48614,40.0757333333,25.3477
793.93,29.5375333333,53.2848666667,41.0180333333,51.7026809524,25.0587333333,22.5603333333,37.5329,39.13732,40.6073333333,25.5521
794.24,31.0415333334,54.5972666667,42.3187,53.1721666666,26.7543666667,24.3072666667,38.9147666667,40.2244533333,41.5502,27.0982333333
794.55,32.8726,55.9821666667,44.5409666667,54.3030666667,28.6772333333,26.6536,40.3061,41.41628,42.8234,28.822
794.86,32.5301333333,55.4195666667,44.1985333333,53.9359,28.2925666667,26.5752,40.2448333333,41.1080066667,42.3964666667,28.7299
795.16,32.5178666667,55.9983333333,44.8922,54.674152381,28.4116666667,26.8559333333,40.6554666667,41.8342466667,42.7071333333,29.3313333333
795.47,33.3334,56.9527333333,45.6316666667,55.318,29.0260333333,27.721,41.3307333333,42.3484333333,43.2080666667,29.971
795.78,32.3161333333,57.1428666667,45.2025,54.7660047619,28.2540666667,27.3728,40.6964,41.67162,42.8442,29.1384
796.09,32.1336,57.0199666667,44.6367333333,54.5271666667,27.6523666667,27.0428,40.2303333333,41.3243466667,42.5356,28.7353
796.40,31.9024,56.6243666667,44.4520666667,53.8866380952,27.0861666667,26.8097333333,39.7398333333,41.1018133333,41.6129333333,27.7887333333
796.70,31.0369333333,56.3199666667,44.0658666667,53.5806190476,26.5128666667,25.9601333333,38.7962333333,40.69808,40.8113333333,27.1605666667
797.01,30.9731333333,55.8876,44.3873333333,53.0692523809,26.5145666667,25.8002666667,38.9653,40.5398733333,40.2843333333,27.0868
797.32,30.7110666667,55.8285333333,44.576,52.3949095238,25.8642666667,25.1662666667,38.3855,40.2516866667,39.5302666667,27.0775666667
797.63,29.5152666667,55.0652333333,43.5405333333,51.1688904762,24.5335333333,23.5038666667,37.3085666667,39.4209933333,38.4286666667,25.4397666667
797.93,29.9530666667,55.1109,43.5013333333,51.4213857143,24.6809,23.3870666667,38.0274666667,39.9327866667,38.9652,25.2118333333
798.24,30.8816666667,55.8049333333,43.9445333333,51.9487380953,25.7481333333,24.2017333333,38.7441333333,40.6947733333,39.9398666667,26.2124333333
798.55,32.0278666667,56.1072333333,44.2858,52.4542142857,26.8032666667,25.0416,39.6703333333,40.98316,40.6926,27.2228333333
798.85,31.5295333333,55.8298333333,43.7515666667,52.4142,26.5774666667,24.4377333333,39.2421666667,40.8293066667,40.5555333333,27.0061
