wavelength,Back_TanMexm,Belly_TanMexm,Breast_TanMexm,Crissum_TanMexm,Crown_TanMexm,DorTail_TanMexm,Patch10_TanMexm,Patch11_TanMexm,Rump_TanMexm,Throat_TanMexm,WingTip_TanMexm
746.86,6.0332,64.2066666667,16.9663333333,54.5452333334,6.17546666666,7.3401,7.13573333333,14.4608666667,18.1483333333,16.2248,12.1979333333
747.18,6.26813333333,64.7063333333,17.2143333333,54.9540672515,6.34513333333,7.55623333333,7.39,14.7839333333,18.3914,16.5168,12.3620666667
747.49,6.4584,65.2005,17.3853333333,55.3634916179,6.49766666667,7.61696666666,7.618,14.8927333333,18.6443333333,16.7202,12.4492
747.81,6.5086,65.3814333333,17.531,55.8377321638,6.5348,7.78386666667,7.65746666667,15.1513333333,18.8649333333,16.8865333333,12.4415333333
748.12,6.48773333333,65.2247666667,17.5548,55.6625165692,6.5454,7.60026666666,7.63126666667,15.1423333333,18.8305333333,16.8127333333,12.3507333333
748.44,6.5368,65.2564333333,17.6588666667,55.9405842105,6.61506666667,7.58336666666,7.651,15.1480666667,19.0052,16.8681333333,12.4174666667
748.75,6.45226666667,65.0669,17.5867333334,55.9238662768,6.56333333334,7.50976666667,7.48386666667,14.9604,18.9710666667,16.6834,12.3152666667
749.07,6.46913333333,65.2109333333,17.6568,56.1949389864,6.7062,7.65703333333,7.60053333333,15.1060666667,19.1557333333,16.8007333333,12.3498666667
749.38,6.1616,65.2339333333,17.4812666667,56.334631384,6.38406666667,7.42683333333,7.38433333333,14.8738,19.0496,16.5783333333,12.1371333333
749.70,6.0288,64.7806,17.2946,56.0950163743,6.1846,7.30743333333,7.2842,14.6255333333,18.9028,16.5693333333,12.1462666667
750.01,5.63646666667,64.8170333333,17.0308,56.0184693957,5.75606666667,6.88386666667,7.02473333333,14.3512,18.5228666667,16.2150666667,11.6582
750.33,5.43566666667,64.4163,16.7826,55.8427419103,5.46133333333,6.61856666667,6.95846666667,13.9358666667,18.3636,15.9848,11.4241333333
750.64,5.05726666667,64.0121333333,16.4848666667,55.6013358674,5.17346666667,6.44766666667,6.69486666667,13.5742,18.1122666667,15.6552,11.1208
750.96,4.83246666667,64.1193666667,16.4364666667,55.5569405458,5.03486666667,6.39186666667,6.54853333333,13.4966666667,18.0328,15.5526,11.0249333333
751.27,4.75026666667,63.7124666667,16.3468,55.2346267057,4.9118,6.12273333333,6.40066666667,13.3319333334,17.8808666667,15.3606666667,10.9855333333
751.59,4.43906666667,63.5426333333,16.054,55.1130348928,4.5594,5.97103333333,6.10346666667,12.9871333333,17.6566666667,15.0472666667,10.632
751.90,4.1166,63.4393,15.7844,54.7860834308,4.33273333333,5.837,5.86033333333,12.734,17.348,14.7698,10.3408
752.22,3.96213333333,63.8909333333,15.7941333333,54.7935345029,4.05066666667,5.75583333333,5.87506666667,12.6685333333,17.1332666667,14.8092,10.1853333333
752.53,3.9338,64.1159,15.8320666667,54.7029918129,3.88153333333,5.68556666667,5.79933333333,12.6536,17.0498,14.7197333333,10.1428
752.85,4.07773333333,63.9949,15.9393333333,54.6235187134,4.04413333333,5.80126666667,6.00113333333,12.884,17.1076666667,14.9740666667,10.3489333333
753.16,4.02293333333,64.509,16.0484666667,54.8023859649,4.19286666667,5.81276666667,6.0998,13.0383333333,17.2360666667,15.0648,10.3508
753.47,4.27186666667,64.8083,16.3696,55.1500198831,4.51193333333,6.1112,6.4222,13.2500666667,17.6161333333,15.3391333333,10.7167333333
753.79,4.30553333333,65.2639333333,16.5656,55.3518732943,4.6152,6.23563333333,6.3378,13.4407333333,17.7296666667,15.383,10.9214
754.10,4.4756,65.2099333333,16.629,55.1698816764,4.63113333333,6.2337,6.35,13.6548,17.7138666667,15.4392,11.0364
754.42,4.07733333333,64.6543333333,16.1538666667,54.7287249513,4.18513333333,5.80526666667,5.9328,13.2086,17.2046,15.0518666667,10.6163333333
754.73,3.94853333333,64.7529333333,15.8666,54.6494448343,4.1604,5.8443,5.84966666667,13.0688,17.0870666667,14.9533333333,10.5890666667
755.05,4.0038,65.1141666667,15.8921333333,54.8389807017,4.24773333333,5.81913333333,5.93106666667,13.2215333333,17.0838666667,15.0197333333,10.6563333334
755.36,4.00213333333,65.3630333333,16.0156666667,55.1937962963,4.2516,5.829,6.13766666667,13.3633333333,17.1748,15.1391333334,10.8782
755.67,4.219,65.1603333333,16.1652,55.2797025341,4.45366666667,5.89406666667,6.2946,13.5212,17.3232,15.1970666667,11.1288666667
755.99,4.1664,64.954,16.1496,55.3115134503,4.5296,5.91536666667,6.43346666667,13.4442,17.2552666667,15.1272666667,11.0950666667
756.30,4.0678,65.1917,16.0527333333,55.2548187134,4.58353333333,5.9288,6.4592,13.3613333333,17.1542,14.9832,11.0697333333
756.62,4.1688,64.8277,16.1175333333,55.1531881092,4.61333333333,5.97746666667,6.5544,13.4035333334,16.9568,14.8999333333,11.2099333333
756.93,4.37286666667,64.6044333333,16.1169333334,55.0654027291,4.72713333333,6.11633333333,6.69080000001,13.4716666667,16.8807333333,14.9639333333,11.2374666667
757.24,4.62913333333,64.7390666667,16.2152,55.2461356725,4.8624,6.32143333333,6.9574,13.6688666666,17.0792666667,15.282,11.307
757.56,4.78813333333,65.1514666667,16.3745333333,55.381497076,5.15606666667,6.4982,7.07133333334,13.7241333333,17.3355333333,15.5548666667,11.4916
757.87,5.2388,65.3328666667,16.8121333333,55.4750430799,5.7352,6.92233333333,7.46300000001,14.2362666667,17.8333333333,15.9024,11.8198666667
758.18,5.3664,65.5532666667,17.1171333333,55.6739922027,5.72786666667,7.0167,7.57926666666,14.3464,17.9922666667,16.0444,11.9002
758.50,5.58033333333,65.085,17.3629333333,55.4075594542,5.9962,7.24003333333,7.66933333334,14.4952,18.102,16.2992666667,12.0877333333
758.81,5.64133333333,65.0071333333,17.3366,55.4001300195,6.08106666667,7.15353333333,7.49426666667,14.469,18.0973333333,16.2257333333,11.9512666667
759.13,5.85753333333,65.1536666667,17.5292666667,55.5304471735,6.45586666667,7.45136666667,7.68380000001,14.6962,18.3842666667,16.5466666667,12.1521333333
759.44,5.93233333333,65.0888666667,17.4492,55.3781760234,6.40893333333,7.39496666667,7.55386666667,14.6598666667,18.4776666667,16.6469333333,12.1931333333
759.75,6.10686666667,65.1294,17.4307333333,55.4581658869,6.3992,7.4608,7.55119999999,14.787,18.6751333333,16.6591333333,12.1375333333
760.07,6.06506666667,65.6639333333,17.4834666667,55.7302044834,6.3566,7.54133333333,7.51099999999,14.7423333333,18.8252,16.6876666667,12.1132666667
760.38,5.77333333333,65.6141,17.2383333333,55.3680676413,5.99426666667,7.25316666667,7.12553333333,14.5824666666,18.5804,16.4436,11.9688666667
760.69,5.48713333333,65.4099666667,17.0705333333,55.1203530215,5.84366666667,7.11246666667,6.9192,14.3686,18.3646,16.1977333333,11.7827333333
761.01,5.3586,65.4835333333,17.0690666667,55.2922274854,5.68886666667,7.0766,6.97013333333,14.1874666667,18.2590666666,16.0755333333,11.7387333333
761.32,5.59386666667,65.7231,17.1897333333,55.6740426901,5.863,7.3203,7.11606666667,14.3628666667,18.3217333333,16.2968666667,12.0054666667
761.63,5.75206666667,65.6356666667,17.2085333333,55.5899853801,6.04186666667,7.46233333333,7.19333333333,14.4996666667,18.4145333333,16.3826,12.0661333333
761.94,5.66293333333,66.0718666667,17.1197333333,55.8817300195,5.92866666667,7.5149,7.181,14.4822,18.4687333333,16.3237333333,12.0629333333
762.26,5.60453333333,65.9268,16.9642666667,55.7534001949,5.79713333333,7.4978,7.152,14.3279333333,18.4100666667,16.3326666667,12.0655333333
762.57,5.43033333333,66.1048,16.7049333333,55.7804013645,5.57573333333,7.35393333333,6.99353333333,14.1867333333,18.283,16.1925333333,11.9431333333
762.88,5.4214,66.1287,16.7327333333,55.9409729045,5.64126666667,7.37963333333,7.0226,14.2552,18.261,16.1298666667,11.9482666667
763.20,5.275,66.0455666667,16.6484,55.931019883,5.53593333333,7.3136,6.9182,14.1436,18.0892666667,16.0800666666,11.9316
763.51,5.10046666667,65.6206333333,16.3720666667,55.6486922027,5.33133333333,7.08673333334,6.69893333333,13.9338,17.8857333333,15.8634,11.7174666667
763.82,5.03713333333,65.5766,16.3179333333,55.7655910331,5.20706666667,7.01276666666,6.63873333333,13.877,17.8626,15.7766,11.5806
764.14,5.02026666667,65.6826,16.2018,55.8672048733,5.08746666667,6.76743333333,6.56333333333,13.8912666666,17.7736,15.7139333333,11.5429333333
764.45,4.8788,65.3005,15.9996,55.5391933723,4.92326666667,6.62993333333,6.3296,13.7724666667,17.5578666667,15.526,11.3665333333
764.76,4.68173333333,64.9866333333,15.919,55.1721027291,4.73266666667,6.51363333333,6.2414,13.5728,17.3729333333,15.4539333333,11.1566
765.07,4.50433333333,64.9136333333,15.7074666667,55.105902924,4.53566666666,6.38896666667,6.12306666667,13.4209333333,17.1928666667,15.3688,11.0988
765.39,4.51493333333,64.7343,15.5214,54.8657278752,4.57,6.34713333333,6.1122,13.3677333333,17.1084,15.3367333333,11.0063333333
765.70,4.5326,64.9286333333,15.5631333333,54.9092668616,4.60793333333,6.31493333333,6.14973333333,13.5627333334,17.208,15.3916,10.8973333333
766.01,4.3092,64.5784333333,15.4542,54.7128267056,4.3934,6.1436,5.9196,13.4004666667,17.0004,15.1293333333,10.6328
766.32,4.50626666667,64.7358,15.7100666667,54.8184177388,4.61293333333,6.40686666667,6.14233333333,13.6757333333,17.1526666667,15.3852666667,10.8350666667
766.64,4.43213333333,64.6615333333,15.7053333334,54.7133662768,4.5466,6.27846666667,6.02833333333,13.6936,17.0173333333,15.3677333333,10.6866666667
766.95,5.076,65.0194666667,16.3841333333,54.9964902534,5.3086,6.9306,6.645,14.2909333334,17.6005333333,16.1035333333,11.2680666667
767.26,5.412,65.5052,16.7077333333,55.2076079922,5.7436,7.32223333333,7.00353333333,14.5094666667,17.9350666667,16.5718666667,11.5876
767.57,5.53673333333,65.5774,16.853,55.0813953217,5.99613333333,7.66496666667,7.12686666667,14.5542666667,18.0613333333,16.6996666667,11.7372
767.88,5.8386,65.8015,17.1700666666,55.3274559454,6.36346666667,8.07853333334,7.56186666667,14.9576,18.472,17.1072,12.0122666667
768.20,5.53913333333,65.8667666667,16.6866,55.4004744639,6.0288,7.65956666666,7.11973333333,14.7040666666,18.2004666667,16.7098,11.7939333333
768.51,5.52033333333,66.0468333333,16.6932666667,55.4682099415,6.03746666667,7.54763333333,7.01326666667,14.6333333333,18.1071333333,16.4890666667,11.7428
768.82,5.43026666667,66.0134,16.8664666667,55.445788499,5.84033333333,7.35146666666,6.85673333333,14.4741333333,18.1138666667,16.3558,11.8565333333
769.13,5.4262,65.8585666667,16.9825333333,55.4232563353,6.0164,7.40956666667,6.97313333333,14.23,18.184,16.3636666666,12.0686666667
