wavelength,Back_GeoScaf,Belly_GeoScaf,Breast_GeoScaf,Crissum_GeoScaf,Crown_GeoScaf,DorTail_GeoScaf,Patch10_GeoScaf,Rump_GeoScaf,Throat_GeoScaf,WingTip_GeoScaf
326.94,6.8138,13.7541333333,6.209,11.9489666667,6.3504,7.70236666667,8.18473333333,7.66586666667,8.27353333333,10.1272666667
327.31,6.8636,13.9215666667,6.33553333333,12.02,6.4174,7.78316666667,8.24773333333,7.78850000001,8.29600000001,10.2900666667
327.67,6.757,13.8936333333,6.29,11.9645,6.1968,7.7057,8.13386666665,7.69859999999,8.17073333333,10.2502
328.04,6.9554,14.1688,6.5344,12.1900666667,6.43813333333,7.8609,8.32086666665,7.9061,8.39520000001,10.467
328.41,6.97866666667,14.2311333333,6.57553333333,12.3134333333,6.47373333333,7.88086666667,8.32206666665,7.9367,8.55646666666,10.5558
328.78,6.81553333333,14.2494,6.455,12.1866333333,6.27066666666,7.70370000001,8.23999999999,7.97319999999,8.48553333333,10.4848666667
329.14,6.55066666666,14.1589333333,6.1804,12.0005666667,6.07973333333,7.48716666666,8.08700000001,7.80903333334,8.37393333334,10.0778666667
329.51,6.4572,14.1297333333,6.13026666667,12.0682666667,6.06053333333,7.56753333333,8.13879999999,7.87206666667,8.51820000001,10.1270666667
329.88,6.22226666667,14.0515333333,5.8338,12.1039,5.8058,7.44999999999,7.98166666667,7.68396666667,8.31386666667,10.0648
330.24,6.2286,14.1815666667,5.9226,12.1351666667,5.75386666667,7.43009999999,8.13993333334,7.67166666667,8.29373333334,10.1426666667
330.61,6.3366,14.3254666667,6.06926666667,12.4389,5.86753333333,7.43960000001,8.33599999999,7.9027,8.46313333333,10.3235333333
330.98,6.3006,14.2921333334,6.08926666667,12.3374666667,5.74506666667,7.3274,8.336,7.82603333334,8.29906666666,10.1674
331.34,6.31813333333,14.3120333333,6.13786666667,12.5018666667,5.7106,7.32466666667,8.47473333334,7.81466666668,8.30853333333,10.0456
331.71,6.52666666667,14.4353333333,6.26186666667,12.6298,5.87646666667,7.49440000001,8.79599999999,8.06023333333,8.42666666666,10.1018666667
332.08,6.21266666667,14.1904333333,5.8694,12.3743333333,5.51193333333,7.1292,8.54426666665,7.85009999999,8.027,9.80813333334
332.44,6.17186666667,14.2378666667,5.8114,12.4221666667,5.41193333334,7.15749999999,8.55186666667,7.76146666667,7.86246666666,9.72226666667
332.81,6.10606666667,14.0926,5.73773333333,12.4227333333,5.26726666667,7.07659999999,8.52466666667,7.58086666667,7.81426666666,9.64426666665
333.18,6.2242,14.1848666667,5.84413333334,12.5226,5.2756,7.08273333333,8.73166666667,7.68766666666,7.93386666667,9.80719999999
333.54,6.3642,14.3373,6.02886666667,12.7716333333,5.50886666667,7.1288,9.04919999999,7.83693333334,8.07606666667,9.9972
333.91,6.43906666667,14.3321,6.1586,12.8043,5.58086666667,7.12503333333,9.07773333333,7.8782,8.05546666667,9.89993333333
334.28,6.35213333333,14.2142,6.01766666667,12.8592,5.4902,7.1432,9.02653333333,7.87956666667,8.01853333333,9.67366666667
334.64,6.22146666667,14.0973333333,5.8736,12.6847,5.34873333333,7.12636666667,8.95580000001,7.62906666666,7.89953333334,9.45746666668
335.01,6.24993333333,14.0456666667,5.86906666667,12.7273666667,5.37486666667,7.0739,8.92399999999,7.58703333333,7.91960000001,9.4792
335.38,6.39226666667,14.1579,5.9594,12.8981666667,5.5134,7.25976666667,8.9728,7.7112,8.01246666666,9.56886666667
335.74,6.1386,14.1205333333,5.8764,12.7914333333,5.25513333333,7.10226666667,8.80946666667,7.47066666666,7.88593333333,9.30213333333
336.11,6.0834,14.0532666667,5.96533333333,12.7799,5.137,7.07926666667,8.73286666667,7.40383333333,7.91193333334,9.1834
336.47,6.0632,14.1170333333,6.08026666667,12.7562333333,5.16766666667,7.1136,8.75160000001,7.41626666667,7.96686666668,9.13539999999
336.84,5.96773333333,14.1567666667,6.10646666666,12.7945,5.11973333333,7.10556666667,8.7974,7.40966666667,7.97253333333,9.04633333334
337.21,5.9124,14.0116,6.0892,12.7023,5.0444,7.01203333333,8.65933333335,7.1845,7.83633333333,8.8054
337.57,5.912,13.9242,6.04133333333,12.6331666667,4.86353333333,6.8278,8.48180000001,7.03216666667,7.6614,8.58306666665
337.94,5.8468,13.9354666667,5.95986666667,12.5401,4.75746666667,6.82876666667,8.54199999999,6.93316666667,7.678,8.51626666667
338.31,5.871,14.0782666667,6.0782,12.5937333333,4.83393333333,6.8557,8.66720000001,7.03386666667,7.79786666666,8.64953333334
338.67,5.81406666667,14.1575666667,6.01966666667,12.6081333333,4.75366666667,6.79023333333,8.65106666667,7.04583333333,7.7878,8.60086666667
339.04,5.6498,14.0304333333,5.9138,12.5191666667,4.65566666667,6.6682,8.5672,7.00273333333,7.68606666667,8.39840000001
339.40,5.27713333333,13.7531333333,5.58673333333,12.2231333333,4.30053333333,6.24573333333,8.24846666667,6.69813333333,7.41926666667,8.05266666666
339.77,5.24986666667,13.7381666667,5.523,12.242,4.27193333333,6.1179,8.13079999999,6.71093333333,7.45633333334,8.05300000001
340.14,5.2894,13.8048333333,5.52313333333,12.3189333333,4.28326666667,6.14286666667,8.19806666666,6.72946666667,7.44233333334,8.01060000001
340.50,5.52633333333,14.0425,5.74493333333,12.6814333333,4.473,6.292,8.50986666667,6.9832,7.65606666667,8.23539999999
340.87,5.5286,14.0393,5.7556,12.7205,4.47673333334,6.1496,8.47626666667,6.98813333333,7.55386666667,8.12746666666
341.23,5.46806666667,14.1301333333,5.787,12.7865333333,4.41753333333,6.13213333333,8.52960000001,6.99393333333,7.53866666667,8.15753333333
341.60,5.40806666667,14.2539,5.80393333333,12.7624333333,4.4324,6.2497,8.58733333333,6.99283333333,7.55373333333,8.07419999999
341.96,5.4148,14.2279,5.79366666667,12.7514333333,4.2918,6.14,8.50426666666,6.99693333333,7.4434,8.0748
342.33,5.4814,14.2794666667,5.79346666667,12.8299,4.29693333333,6.06693333333,8.52733333332,6.95836666667,7.37346666667,7.93646666667
342.70,5.47773333333,14.3187333333,5.80206666667,12.8626666667,4.26513333333,6.05613333333,8.57406666667,6.96643333333,7.37506666666,7.88706666666
343.06,5.59493333333,14.5244333333,5.93606666667,12.9281333333,4.21586666667,6.1207,8.7544,7.0086,7.48933333333,8.00126666667
343.43,5.7016,14.6901666667,6.09773333333,13.0721333333,4.24413333333,6.25156666667,8.99046666667,7.12463333333,7.5912,8.04526666667
343.79,5.7256,14.7076,6.2008,13.1341333334,4.285,6.2968,9.11666666667,7.1059,7.59393333333,8.10306666666
344.16,5.7552,14.8738666667,6.24773333333,13.2023333333,4.34873333333,6.40343333333,9.27993333332,7.1259,7.67373333333,8.10780000001
344.52,5.48633333333,14.6372,5.9318,12.8369,4.0648,6.08216666667,9.02766666666,6.8316,7.42793333333,7.75380000001
344.89,5.415,14.5778,5.79413333333,12.7662,3.9448,6.07956666667,8.97146666667,6.7092,7.414,7.64153333334
345.25,5.27806666667,14.5301333334,5.7128,12.6582666667,3.8808,5.9754,8.85133333333,6.6316,7.30186666667,7.53573333334
345.62,5.3288,14.5238666667,5.7594,12.7526333333,3.85506666667,5.95356666667,8.88546666666,6.70686666667,7.38213333334,7.56493333333
345.99,5.26446666667,14.493,5.74246666667,12.8422333333,3.94406666667,5.9501,8.92773333332,6.6938,7.40293333333,7.44813333333
346.35,5.2176,14.4263333333,5.68626666667,12.6877666667,3.82,5.8425,8.89819999999,6.55753333333,7.36953333333,7.3776
346.72,5.2642,14.4004333333,5.78873333333,12.6889666667,3.9374,5.81623333333,8.90519999999,6.58873333333,7.41526666667,7.3774
347.08,5.13613333333,14.3406333333,5.69086666667,12.6416666667,3.8746,5.75083333333,8.76879999999,6.4596,7.33213333333,7.16233333333
347.45,5.1986,14.4052,5.6692,12.6746666667,3.911,5.8076,8.71186666667,6.4722,7.35446666667,7.14473333333
347.81,5.33806666666,14.5826666667,5.78166666667,12.8123666667,4.06686666667,5.94656666667,8.85466666665,6.58313333333,7.48953333333,7.19486666667
348.18,5.326,14.5921666667,5.83626666667,12.8826666667,4.1028,5.81336666667,8.8616,6.59973333333,7.49093333334,7.21313333333
348.54,5.629,14.9381666667,6.2326,13.2806,4.40006666667,6.1497,9.13200000001,6.88716666667,7.80266666667,7.52786666667
348.91,5.7002,15.0748666667,6.44633333333,13.3362,4.51113333333,6.2921,9.3048,7.05453333334,7.94173333334,7.68786666667
349.27,5.92173333333,15.2594666667,6.5844,13.5491333333,4.63506666667,6.50783333333,9.53206666667,7.2017,8.10626666666,7.76486666667
349.64,5.8888,15.3033,6.5324,13.4860333333,4.6468,6.51206666667,9.51773333331,7.17166666667,7.986,7.74726666666
350.00,6.101,15.5875333333,6.78513333333,13.7179666667,4.8166,6.78373333333,9.71680000001,7.33756666667,8.15466666667,7.97726666667
350.37,6.05733333333,15.6468333333,6.8104,13.8252333333,4.83086666667,6.85766666667,9.7038,7.36313333333,8.09153333334,7.99426666667
350.73,6.09153333333,15.7914,6.78626666667,13.9788,4.8268,7.0303,9.84380000001,7.39883333334,8.13366666666,8.082
351.10,6.15106666667,15.8737666667,6.88806666667,14.1599666667,4.88726666667,7.11613333333,10.0330666667,7.54103333334,8.20053333334,8.19326666667
351.46,6.23993333333,15.9502,7.01233333333,14.2227666667,4.92513333333,7.12033333333,10.1616666667,7.56136666667,8.23940000001,8.3124
351.83,6.15053333333,15.9419666667,6.90913333333,14.1547333333,4.76933333333,7.01503333333,10.0186666667,7.425,8.11846666666,8.23533333333
352.19,6.13533333333,16.0233,6.85966666667,14.1669333333,4.77286666667,7.10036666667,10.0122666667,7.352,8.08746666667,8.19200000001
352.55,5.93893333333,15.8915,6.59393333333,13.9074,4.52793333334,6.86856666667,9.85086666668,7.13733333333,7.83780000001,7.93406666667
352.92,6.09153333333,16.0838,6.67333333333,14.1115666667,4.62833333333,6.9187,9.9238,7.2016,7.93313333333,7.96866666667
353.28,6.12166666667,16.2107,6.76880000001,14.2466333333,4.69513333333,6.93176666667,10.0729333333,7.30683333333,8.07560000001,8.05953333334
353.65,6.13833333333,16.3012666667,6.83126666667,14.4326333333,4.76866666667,6.95956666667,10.1810666667,7.30383333333,8.21046666667,8.108
354.01,6.0896,16.3251666667,6.81373333334,14.4107333333,4.74766666667,6.82963333333,10.1896666667,7.2727,8.20086666668,8.05126666666
354.38,6.03833333333,16.3402666667,6.81713333333,14.3926,4.73706666667,6.73036666667,10.2086,7.2587,8.20473333334,8.02106666667
354.74,6.11773333333,16.4037333333,6.95613333333,14.4958666667,4.8464,6.71376666667,10.3497333333,7.33986666666,8.28239999999,8.09466666667
355.11,6.20533333333,16.4925333333,6.97253333334,14.5299666667,4.95493333333,6.8079,10.3936,7.34086666667,8.31133333333,8.07873333333
355.47,6.21406666667,16.6054,6.99373333333,14.6076333333,5.00093333333,6.86076666667,10.4878666667,7.41153333333,8.37673333333,8.07773333333
355.83,6.37113333333,16.7644,7.13326666667,14.7714,5.16873333333,6.98113333333,10.7484,7.56976666667,8.53220000001,8.23920000001
356.20,6.46266666667,16.8844666667,7.27086666667,14.8812333333,5.2026,7.0688,10.856,7.71913333333,8.67480000001,8.36993333333
356.56,6.5916,16.9954,7.356,15.1184666667,5.36246666667,7.21616666667,10.9899333333,7.85156666667,8.84119999999,8.4912
356.93,6.50706666667,16.9615666667,7.29139999999,15.0990666667,5.28933333333,7.14036666667,10.953,7.77719999999,8.74193333334,8.43993333334
357.29,6.5598,17.037,7.2816,15.1071333333,5.37093333333,7.19976666667,10.9548666667,7.76460000001,8.76399999999,8.44526666666
357.66,6.6338,17.2334,7.39980000001,15.2435,5.44293333333,7.2775,11.0553333333,7.89066666667,8.85353333333,8.55893333334
358.02,6.64066666667,17.3089333333,7.39886666667,15.3079666667,5.52,7.30726666667,11.1262,7.96876666666,8.93639999999,8.60839999999
358.38,6.8096,17.5398666667,7.59086666668,15.5213,5.71246666667,7.51636666667,11.3045333333,8.14749999999,9.14139999999,8.74213333333
358.75,6.85406666667,17.6977333333,7.64733333333,15.5755333333,5.7698,7.5292,11.2972666667,8.1446,9.18366666665,8.78
359.11,6.8702,17.7414333333,7.628,15.6436666666,5.76,7.5012,11.3120666667,8.15686666667,9.19280000001,8.89033333334
359.48,6.91626666667,17.8309333333,7.67186666666,15.7474333333,5.84966666667,7.54033333333,11.3894666667,8.19143333333,9.2174,8.96479999999
359.84,6.94606666667,17.9258333333,7.68893333333,15.8166666667,5.909,7.6219,11.414,8.27936666667,9.25466666667,8.98526666667
360.20,7.00766666667,18.0064333333,7.75540000001,15.8970333333,5.9962,7.69573333333,11.4991333333,8.35956666667,9.27893333333,9.07039999999
360.57,6.95486666667,18.0668666667,7.76826666667,15.8752333333,5.9352,7.63466666667,11.4930666667,8.34003333334,9.23893333333,9.088
360.93,7.10153333333,18.2628666667,7.91626666667,16.0325666667,6.12146666667,7.79373333333,11.6845333333,8.48936666666,9.40039999999,9.253
361.29,7.03366666667,18.2403,7.90100000001,16.0582,6.03226666666,7.69926666667,11.674,8.44583333334,9.33346666668,9.24279999999
361.66,7.04706666667,18.2557333333,7.88113333333,16.0536,6.01486666667,7.67163333333,11.6874,8.41016666666,9.35833333335,9.27746666668
362.02,7.06793333333,18.3015333333,7.89786666667,16.06,5.96313333333,7.67976666667,11.7112666667,8.35846666666,9.34906666667,9.27440000001
362.39,6.97966666667,18.2864333333,7.81226666667,16.0037666667,5.87133333333,7.6038,11.6832,8.28973333333,9.3284,9.26686666666
362.75,6.91393333333,18.2299666667,7.734,15.9363,5.7994,7.53993333333,11.6256,8.23143333334,9.27973333334,9.19426666667
363.11,6.84306666667,18.2547333333,7.69453333333,15.8915333333,5.77233333333,7.4705,11.5894,8.20733333333,9.22660000001,9.10393333334
363.48,6.86186666667,18.3432,7.72406666667,15.9203666667,5.78586666667,7.48483333333,11.6685333333,8.26946666667,9.30526666668,9.14699999999
363.84,6.79946666667,18.3443,7.71226666667,15.9304333333,5.7288,7.3953,11.6808,8.1986,9.26693333333,9.16153333334
364.20,6.79633333333,18.3334666667,7.69413333333,15.9271666667,5.7146,7.37483333333,11.684,8.14553333333,9.29873333333,9.13833333335
364.57,6.8636,18.4342333333,7.73273333333,16.01,5.77226666667,7.37813333333,11.7926,8.16523333334,9.36706666667,9.16933333334
364.93,6.836,18.3795333333,7.65006666666,15.9440333333,5.70886666667,7.2698,11.6997333333,8.0929,9.29106666668,9.0934
365.29,6.85153333333,18.4783666667,7.67940000001,15.9871,5.8058,7.3531,11.7598666667,8.18740000001,9.36293333333,9.1544
365.66,6.8508,18.4877666667,7.65713333334,15.9606,5.7942,7.338,11.7951333333,8.21866666666,9.33213333334,9.12520000001
366.02,6.87666666667,18.5543333333,7.62786666667,16.0147,5.82986666667,7.38476666667,11.801,8.2571,9.3544,9.14173333333
366.38,7.033,18.7070666667,7.71893333333,16.1530666667,5.92526666667,7.49456666667,11.9088666667,8.40270000001,9.41260000001,9.23466666666
366.75,7.103,18.8263,7.74913333334,16.2730333333,5.9592,7.52823333333,12.0515333333,8.48583333333,9.48780000001,9.30006666667
367.11,7.22793333333,18.9746666667,7.86446666666,16.4105,6.03166666667,7.6316,12.2656666667,8.6344,9.67400000001,9.42973333333
367.47,7.22486666667,19.0209666667,7.86926666666,16.4954,6.08033333334,7.6896,12.2279333333,8.64059999999,9.70060000001,9.45640000001
367.84,7.25653333333,19.0576333333,7.87646666667,16.5447,6.12926666667,7.70123333333,12.2805333333,8.64846666666,9.75880000001,9.45346666665
368.20,7.16433333333,19.1169333333,7.75986666666,16.5775666667,6.0812,7.57546666667,12.2247333333,8.5916,9.69226666665,9.4038
368.56,7.1526,19.1554333333,7.72939999999,16.5846666667,6.11746666667,7.6223,12.2324,8.63726666667,9.73933333332,9.42366666667
368.93,7.15466666667,19.2963,7.72219999999,16.6508333333,6.15573333333,7.6407,12.3016666667,8.66746666666,9.83133333333,9.50886666667
369.29,7.1814,19.3934,7.7272,16.6834666667,6.1698,7.6402,12.3746666667,8.66686666667,9.84720000001,9.5074
369.65,7.162,19.5310666667,7.71526666667,16.7367333333,6.18846666666,7.68143333333,12.3846,8.67893333333,9.87693333334,9.53546666667
370.01,7.12553333334,19.5875,7.74366666666,16.8168333334,6.2026,7.65523333333,12.4874666667,8.74946666667,9.89713333333,9.62619999999
370.38,7.08453333333,19.6236666667,7.75393333333,16.9032666667,6.24333333333,7.66416666667,12.5479333333,8.72896666667,9.92646666667,9.67566666665
370.74,7.0458,19.6311666667,7.74573333333,16.8825,6.22506666667,7.6385,12.4988666667,8.64966666667,9.85666666666,9.63993333335
371.10,7.10646666667,19.7523666666,7.85513333333,17.0095333333,6.30293333333,7.69846666667,12.5668666667,8.68476666667,9.90940000001,9.74446666667
371.46,7.12306666667,19.722,7.81359999999,17.0485333333,6.3124,7.64366666667,12.5949333333,8.65109999999,9.90359999999,9.72313333333
371.83,7.10353333333,19.7592,7.80513333333,17.0566,6.2792,7.6414,12.6223333333,8.65749999999,9.90566666666,9.70573333333
372.19,7.203,19.8221666667,7.92020000001,17.1543666666,6.36366666667,7.73813333333,12.7786666667,8.80649999999,10.05,9.8046
372.55,7.2192,19.8698333333,7.99680000001,17.1946333333,6.38306666667,7.73133333333,12.8357333333,8.78929999999,10.099,9.83173333333
372.92,7.3256,19.9657333334,8.11986666667,17.3251666667,6.42033333333,7.80016666667,12.9562,8.86233333334,10.1391333333,9.88946666667
373.28,7.34226666667,19.9786333333,8.14279999999,17.3800333333,6.3918,7.7588,12.9118666667,8.82593333334,10.1872,9.93306666667
373.64,7.4596,20.0627666667,8.32233333333,17.5472333333,6.4914,7.8483,13.0329333333,8.9268,10.2896666667,10.0222
374.00,7.513,20.0945333333,8.34459999999,17.5486333333,6.51493333333,7.85876666667,13.0463333333,8.93586666667,10.3051333333,10.0226
374.37,7.56326666667,20.1936333333,8.37493333333,17.5572666667,6.54886666667,7.89143333333,13.1414,8.97713333334,10.2880666667,9.97586666667
374.73,7.6492,20.2614666667,8.47160000001,17.6967666667,6.62653333333,7.96716666667,13.2409333333,9.06303333334,10.4015333333,10.081
375.09,7.64086666667,20.2548333333,8.41393333334,17.6710333334,6.605,7.9457,13.1794666667,9.04809999999,10.3912666667,10.0135333333
375.45,7.54133333333,20.2915,8.36813333333,17.5687333333,6.48346666667,7.8497,13.1554666667,8.96616666666,10.2891333333,9.91546666666
375.81,7.60686666667,20.4192,8.41140000001,17.6289,6.5332,7.88856666667,13.1936,9.0649,10.2776666667,9.96926666667
376.18,7.57626666667,20.4716,8.36433333332,17.6029,6.489,7.86716666667,13.1711333333,9.01673333334,10.1807333333,9.8952
376.54,7.57713333334,20.4989666667,8.28879999999,17.5792666667,6.4278,7.87066666667,13.156,9.01116666666,10.0730666667,9.88060000001
376.90,7.57173333333,20.5496666667,8.30653333334,17.6087,6.458,7.87426666667,13.1784,9.0766,10.1242,9.87526666666
377.26,7.615,20.6167333333,8.31260000001,17.6449666667,6.46306666667,7.87513333333,13.2164666667,9.14606666667,10.1264666667,9.85633333333
377.63,7.60466666667,20.6107,8.24726666667,17.6132,6.47186666667,7.81563333333,13.2167333333,9.12769999999,10.1224,9.81106666665
377.99,7.55406666667,20.6117666667,8.25060000001,17.6111,6.4372,7.7749,13.1702,9.08189999999,10.1036,9.77760000001
378.35,7.48713333333,20.5167333333,8.1752,17.5575333333,6.36486666667,7.6881,13.0675333333,9.03053333333,10.0903333333,9.73033333333
378.71,7.4026,20.5010333333,8.06173333334,17.5084666667,6.25393333333,7.5985,13.0414666667,8.99066666667,10.0278,9.60953333334
379.07,7.27293333333,20.4365333333,7.98086666667,17.4277333333,6.14286666667,7.471,12.972,8.86643333334,9.91493333332,9.55713333334
379.44,7.3156,20.4733333333,8.04226666666,17.5086333333,6.18726666666,7.53866666667,13.0602666667,8.92623333334,9.96740000001,9.62113333333
379.80,7.2758,20.4612333333,7.99400000001,17.4665333333,6.12433333334,7.48296666667,12.9958666667,8.85920000001,9.95620000001,9.53079999999
380.16,7.2376,20.4309333333,7.97533333334,17.4844,6.11773333333,7.41913333333,12.9604666667,8.77659999999,9.95006666667,9.4776
380.52,7.11613333333,20.3737,7.92053333333,17.5006,6.03433333333,7.28563333333,12.9162666667,8.71273333333,9.89086666666,9.38546666667
380.88,7.03613333334,20.3227333333,7.87026666667,17.4623666667,5.924,7.21013333333,12.892,8.61849999999,9.79259999999,9.2922
381.24,6.91186666667,20.2234666667,7.78740000001,17.3796333333,5.84006666667,7.1489,12.8068666667,8.50216666667,9.66766666666,9.19613333332
381.61,6.81113333333,20.1451666667,7.67753333333,17.2980333333,5.6708,7.02113333333,12.7494,8.40203333334,9.54466666666,9.08933333333
381.97,6.85493333333,20.2356,7.717,17.3795333333,5.67093333333,7.0321,12.8606666667,8.44713333333,9.58219999999,9.1044
382.33,6.77413333333,20.2423333333,7.69753333334,17.3702333333,5.5798,6.9115,12.8755333333,8.36276666667,9.50313333334,9.03033333333
382.69,6.79066666667,20.3089333333,7.7694,17.4118666667,5.58,6.93486666667,12.9175333333,8.38743333333,9.50933333335,9.01433333334
383.05,6.86446666666,20.3902333333,7.83953333334,17.5236666667,5.62593333333,7.00776666667,13.0226666667,8.43776666667,9.55279999999,9.00513333333
383.41,6.8338,20.389,7.82993333334,17.5050333333,5.58733333333,6.9308,12.984,8.40756666666,9.52613333334,8.91946666668
383.77,6.81553333333,20.3791666667,7.82906666667,17.5703666667,5.55946666667,6.95176666667,13.0383333333,8.37846666666,9.51633333332,8.88199999999
384.14,6.86826666667,20.5005333334,7.92553333333,17.6293333333,5.56446666667,7.01066666667,13.1403333333,8.46270000001,9.57519999999,8.94273333332
384.50,6.95613333333,20.5672333333,8.03086666667,17.6995333333,5.63126666667,7.07366666667,13.2388666666,8.52849999999,9.64226666666,8.93546666665
384.86,6.924,20.5888666667,7.99006666666,17.7078333333,5.57906666667,7.0414,13.2179333333,8.48696666667,9.58813333333,8.88213333334
385.22,6.99846666667,20.7115333333,8.05773333334,17.8180666667,5.6408,7.11516666667,13.3622666667,8.5812,9.68146666666,8.9502
385.58,7.0516,20.8061,8.14646666667,17.9217333333,5.72873333333,7.2064,13.4432666667,8.6729,9.75426666667,8.98933333333
385.94,7.00206666667,20.7919333333,8.09073333333,17.8914666667,5.65106666667,7.16603333333,13.4054666667,8.6224,9.676,8.92653333334
386.30,7.0584,20.8465333333,8.12913333334,17.9479,5.676,7.23453333333,13.4251333333,8.65730000001,9.70293333334,8.93486666665
386.66,7.0588,20.8537333333,8.12119999999,17.9501333333,5.69906666667,7.23873333333,13.43,8.64526666667,9.69566666665,8.96126666666
387.03,7.12813333333,20.9351,8.16333333334,18.0237,5.73353333333,7.3066,13.5239333333,8.73183333334,9.74059999999,9.00106666666
387.39,7.14273333333,20.9861,8.20500000001,18.0707,5.72946666666,7.35886666667,13.5912,8.7846,9.76573333334,9.03653333334
387.75,7.17326666667,21.0275,8.26953333333,18.0847333333,5.76006666667,7.3651,13.6520666667,8.8348,9.80013333334,9.0548
388.11,7.1502,21.0114,8.24720000001,18.1004,5.7332,7.36783333333,13.6458,8.83449999999,9.75673333333,9.01773333333
388.47,7.14686666667,21.0731333333,8.26573333333,18.1257333333,5.71786666667,7.3788,13.6573333333,8.84153333333,9.75413333332,9.04946666668
388.83,7.16233333333,21.1093333333,8.29993333333,18.1682333333,5.73886666667,7.39853333333,13.7136,8.89963333333,9.78826666667,9.05819999999
389.19,7.11713333333,21.1016666667,8.28673333334,18.1594,5.66493333333,7.3634,13.6764,8.85919999999,9.71993333333,8.99100000001
389.55,7.14153333333,21.1465,8.30053333333,18.2040333333,5.65526666667,7.3942,13.7337333333,8.86436666666,9.73313333333,9.01326666667
389.91,7.1692,21.2195,8.35586666667,18.2134666667,5.72513333333,7.44303333333,13.8038666667,8.90166666667,9.77719999999,9.03746666667
390.27,7.16226666667,21.2546,8.39120000001,18.2544333333,5.70253333333,7.41833333333,13.8564,8.92110000001,9.82793333334,9.052
390.63,7.15213333333,21.3165666667,8.42246666666,18.3134666667,5.70206666666,7.42676666667,13.929,8.93910000001,9.86986666668,9.02566666668
391.00,7.13966666667,21.3539333333,8.46306666667,18.3450333333,5.7112,7.39936666667,13.9481333333,8.92523333333,9.87526666667,9.03366666668
391.36,7.206,21.4169,8.51119999999,18.4142,5.75553333333,7.4447,14.0112666667,8.93460000001,9.91953333334,9.05866666668
391.72,7.17033333333,21.4322,8.4882,18.4546,5.71266666667,7.4088,14.0254,8.90483333333,9.90240000001,9.02520000001
392.08,7.1296,21.4137,8.4668,18.4458,5.67446666667,7.34306666667,14.0242,8.85733333333,9.89766666668,8.99326666666
392.44,7.15113333333,21.4139666667,8.44453333334,18.4501666667,5.6808,7.34826666667,14.0463333333,8.85806666667,9.92673333335,8.98740000001
392.80,7.14773333333,21.4355333333,8.40966666667,18.4673666667,5.67733333333,7.35613333333,14.0693333333,8.80936666667,9.91546666666,8.9786
393.16,7.222,21.4955333333,8.4458,18.5403,5.7278,7.3745,14.1797333333,8.83819999999,9.96526666668,8.98353333333
393.52,7.177,21.5025333333,8.4506,18.5428,5.6932,7.32033333333,14.1778666667,8.8019,9.9354,8.91379999999
393.88,7.1762,21.4839,8.44740000001,18.6154333333,5.67593333333,7.31016666667,14.1817333333,8.79856666667,9.92733333333,8.87759999999
394.24,7.21686666667,21.5414666667,8.46459999999,18.6756333333,5.72213333333,7.37336666667,14.2337333333,8.84146666667,9.94173333333,8.88866666665
394.60,7.23506666667,21.5519666667,8.44153333335,18.6905,5.69606666666,7.3364,14.2638,8.84193333333,9.90900000001,8.87666666668
394.96,7.21366666667,21.5890333333,8.43246666665,18.6822333333,5.6708,7.33586666667,14.278,8.85473333333,9.90180000001,8.8398
395.32,7.19233333333,21.6202333333,8.4472,18.6765333333,5.642,7.30936666667,14.2788,8.85670000001,9.87733333332,8.83173333334
395.68,7.23033333333,21.6539666667,8.47653333334,18.7049666667,5.68893333333,7.3627,14.3276666667,8.90733333332,9.91046666667,8.84733333333
396.04,7.26373333333,21.705,8.50399999999,18.7308333333,5.71293333333,7.39826666667,14.367,8.92236666668,9.91640000001,8.8424
396.40,7.19046666667,21.7333666667,8.46246666666,18.7592,5.64553333333,7.37423333333,14.3404666667,8.86450000001,9.87646666667,8.7902
396.76,7.2036,21.7804666667,8.51986666666,18.796,5.67313333333,7.37726666667,14.3864,8.91523333333,9.91866666667,8.78779999999
397.12,7.1904,21.8230333333,8.52713333332,18.8313,5.67086666667,7.3829,14.3962666667,8.94020000001,9.9334,8.83406666665
397.48,7.1962,21.8825,8.54493333332,18.8841666667,5.6852,7.39783333333,14.4258666667,8.94926666667,9.95046666665,8.86120000001
397.84,7.23706666666,21.9846333333,8.58993333332,18.9121,5.72806666667,7.41253333333,14.469,8.96926666667,9.99246666668,8.86913333333
398.20,7.1266,21.948,8.50079999999,18.8507,5.62746666667,7.3233,14.4056666667,8.85586666667,9.88293333333,8.7664
398.56,7.13486666667,21.985,8.54499999999,18.8830333333,5.64746666667,7.37533333333,14.4005333333,8.87623333335,9.91546666666,8.79393333333
398.92,7.10373333333,21.9754666667,8.54533333333,18.9241333333,5.6208,7.3534,14.4422,8.8173,9.9248,8.76579999999
399.28,7.0964,21.9649666667,8.51606666665,18.9814333333,5.62846666667,7.381,14.4609333333,8.81940000001,9.93806666667,8.72139999999
399.64,7.08613333334,22.0268333333,8.52073333334,19.0012333333,5.6382,7.3604,14.4784,8.83613333333,9.9636,8.75739999999
400.00,7.12253333333,22.0725333333,8.55473333333,19.0756,5.65293333333,7.3971,14.5318,8.87233333333,9.9978,8.78066666666
400.36,7.18253333333,22.1131,8.64606666667,19.1316666667,5.73293333333,7.46676666667,14.6356,8.94706666667,10.0392666667,8.81786666666
