wavelength,Back_TanXacm,Belly_TanXacm,Breast_TanXacm,Crissum_TanXacm,Crown_TanXacm,DorTail_TanXacm,Patch10_TanXacm,Patch11_TanXacm,Patch12_TanXacm,Rump_TanXacm,Throat_TanXacm,WingTip_TanXacm
525.56,40.0986666667,30.8031111111,55.593,15.5860555555,7.817,12.319,68.2403333333,43.0903333333,5.70988888889,59.041,5.94088888889,8.72911111112
525.90,40.4102222222,30.94,56.0148888889,15.6475,7.92033333333,12.3193333333,68.7116666667,43.6381111111,5.72633333333,59.4225555556,5.96,8.74838888889
526.25,40.7017777778,31.0495555555,56.3956666667,15.6809444445,8.00544444445,12.2725,69.1411111111,44.1716666667,5.723,59.7928888889,5.94355555556,8.7335
526.59,41.006,31.1726666667,56.8216666667,15.7311111111,8.08133333334,12.2758333333,69.602,44.6837777778,5.72011111111,60.1567777778,5.92911111111,8.71744444446
526.94,41.2496666667,31.2846666667,57.166,15.7775,8.17366666667,12.2853333333,69.9642222222,45.1565555556,5.72744444444,60.4682222222,5.94944444444,8.71888888888
527.28,41.5156666667,31.4161111111,57.5212222222,15.8318333333,8.26455555556,12.3106666667,70.3652222222,45.6286666667,5.73555555555,60.8081111111,5.95577777778,8.73044444443
527.63,41.7044444444,31.515,57.7831111111,15.8731111111,8.34266666667,12.3325,70.6687777778,46.0218888889,5.72944444445,61.0451111111,5.96677777778,8.73944444444
527.97,41.8635555556,31.6101111111,58.0372222222,15.9194444444,8.42322222222,12.3415,70.939,46.3671111111,5.736,61.2864444444,5.96266666667,8.74483333333
528.32,41.9918888889,31.6863333333,58.2266666667,15.9518333333,8.48711111111,12.3264444444,71.1456666667,46.6467777778,5.74077777778,61.4715555555,5.97388888889,8.74911111111
528.66,42.1592222222,31.7718888889,58.4535555556,15.995,8.56222222222,12.3323888889,71.4211111111,46.9678888889,5.748,61.703,5.981,8.7531111111
529.01,42.2608888889,31.8352222222,58.6185555556,16.0123333333,8.61877777778,12.3235,71.6005555555,47.2284444444,5.73933333333,61.8693333333,5.978,8.74083333333
529.35,42.3532222222,31.8846666667,58.758,16.024,8.66622222222,12.3102222222,71.7326666667,47.4845555556,5.72488888889,61.9843333334,5.96655555555,8.72711111111
529.70,42.4438888889,31.943,58.8792222222,16.0498888889,8.73588888889,12.309,71.8615555556,47.7318888889,5.71744444444,62.104,5.96244444444,8.71872222223
530.04,42.5525555556,32.0162222222,59.0593333333,16.0807777778,8.80822222222,12.3254444444,72.0511111111,48.0195555556,5.72422222222,62.2683333333,5.97366666667,8.72327777777
530.39,42.6498888889,32.0742222222,59.1892222222,16.1007222222,8.90488888889,12.3288333333,72.1834444445,48.3418888889,5.71833333333,62.4368888889,5.97866666667,8.7313888889
530.73,42.8156666667,32.1503333333,59.4011111111,16.1284444445,9.01133333333,12.3382777778,72.4365555556,48.7155555556,5.71522222222,62.6553333333,5.96622222222,8.72883333334
531.08,42.9707777778,32.2135555555,59.6106666667,16.1620555556,9.13633333333,12.3361666667,72.6745555556,49.105,5.70833333333,62.8676666667,5.97588888889,8.73077777778
531.42,43.1892222222,32.2971111111,59.8584444445,16.2027777778,9.274,12.3337777778,72.9508888889,49.54,5.71688888889,63.1517777778,5.98177777778,8.73411111111
531.77,43.4307777778,32.3803333333,60.1397777778,16.2421666667,9.40522222222,12.333,73.2672222222,50.0181111111,5.71433333333,63.4382222222,5.987,8.72088888889
532.11,43.6748888889,32.4944444445,60.4607777778,16.2962777778,9.54833333334,12.3641111111,73.6156666667,50.5034444444,5.70544444445,63.7434444445,5.99966666667,8.7286111111
532.46,43.8913333333,32.5784444445,60.6847777778,16.3357777778,9.67299999998,12.3636666667,73.8824444445,50.8757777778,5.7,63.9861111111,5.99722222222,8.73416666667
532.80,44.1353333333,32.6955555556,60.9574444444,16.4092222222,9.80199999999,12.3853888889,74.1735555555,51.3222222222,5.71588888889,64.2816666667,6.01644444445,8.7585
533.15,44.3388888889,32.7968888889,61.1815555556,16.445,9.928,12.3781666667,74.4391111111,51.7073333333,5.72044444444,64.5451111111,6.02977777778,8.76349999999
533.49,44.5378888889,32.8743333333,61.4203333334,16.4831666667,10.0495555556,12.3891666667,74.7017777778,52.1057777778,5.72566666667,64.8071111111,6.03522222222,8.78566666666
533.84,44.7655555556,32.968,61.6595555556,16.5348333333,10.1856666667,12.3953333333,74.9756666666,52.489,5.72588888889,65.0875555556,6.04833333334,8.79811111111
534.18,44.9645555556,33.0543333333,61.9135555555,16.5767222222,10.3165555556,12.3950555555,75.2465555555,52.8596666667,5.74166666667,65.3262222222,6.06111111111,8.81294444446
534.52,45.1216666667,33.1391111111,62.1154444445,16.6114444444,10.4446666667,12.3711111111,75.4571111111,53.234,5.73333333333,65.5742222222,6.06955555556,8.81505555557
534.87,45.2888888889,33.2147777778,62.2831111111,16.6462222222,10.5787777778,12.3655,75.627,53.5781111111,5.72622222222,65.7742222222,6.05833333333,8.80588888888
535.21,45.4531111111,33.3118888889,62.4976666667,16.7105,10.7163333333,12.3744444444,75.8541111111,53.9376666667,5.71988888889,65.9844444445,6.05811111111,8.80655555554
535.56,45.614,33.4003333333,62.6862222222,16.7541666667,10.8608888889,12.3697777778,76.0136666667,54.2743333333,5.72177777778,66.1981111111,6.082,8.8251111111
535.90,45.7807777778,33.4712222222,62.8586666667,16.7722777778,10.9981111111,12.3675555556,76.1644444444,54.6262222222,5.73922222222,66.4125555556,6.07688888889,8.83744444446
536.25,45.9005555556,33.5485555555,63.0372222222,16.8031111111,11.1365555556,12.3497777778,76.3261111111,54.9875555556,5.74522222222,66.6243333333,6.09433333333,8.84061111112
536.59,46.106,33.6283333333,63.2671111111,16.8365,11.292,12.3462777778,76.5766666667,55.3551111111,5.74333333333,66.8693333333,6.10344444444,8.864
536.93,46.2754444444,33.7257777778,63.4878888889,16.9032777778,11.4461111111,12.3655,76.8018888889,55.722,5.756,67.1156666667,6.12122222222,8.86188888888
537.28,46.4487777778,33.7943333333,63.6865555556,16.9538888889,11.5866666667,12.339,76.9914444444,56.077,5.73422222222,67.3415555556,6.11977777778,8.83844444444
537.62,46.5988888889,33.8571111111,63.8775555556,16.9780555555,11.7467777778,12.3208333333,77.1487777778,56.4197777778,5.72733333334,67.5263333333,6.11055555556,8.8256111111
537.97,46.8054444445,33.9647777778,64.0928888889,17.029,11.9326666667,12.3207777778,77.3961111111,56.8151111111,5.71488888889,67.8216666667,6.127,8.81933333333
538.31,47.1001111111,34.0894444445,64.3882222222,17.1078888889,12.1606666667,12.3511111111,77.7136666667,57.2855555556,5.72588888889,68.135,6.15277777778,8.8415
538.65,47.4167777778,34.2011111111,64.7574444444,17.1733888889,12.3633333333,12.3318333333,78.0742222222,57.8288888889,5.73277777778,68.5182222222,6.16833333334,8.84627777777
539.00,47.6932222222,34.297,65.0741111111,17.189,12.5733333333,12.3014444444,78.3948888889,58.331,5.73077777778,68.8945555555,6.15944444444,8.81905555554
539.34,47.9616666667,34.3992222222,65.3841111111,17.2244444444,12.8018888889,12.3278333333,78.7773333334,58.8371111111,5.75222222222,69.2983333333,6.16411111111,8.82433333333
539.69,48.2516666667,34.4871111111,65.686,17.2912222222,13.0027777778,12.3051111111,79.1243333333,59.2927777778,5.72966666667,69.6411111111,6.15655555556,8.80666666666
540.03,48.5288888889,34.5736666666,66.0243333333,17.3291111111,13.197,12.3251111111,79.4286666667,59.7736666667,5.73922222222,69.9791111111,6.14877777778,8.80555555554
540.37,48.7182222222,34.6423333333,66.2325555556,17.355,13.3557777778,12.3202222222,79.6203333333,60.1156666667,5.747,70.2258888889,6.15044444445,8.78344444444
540.72,48.8671111111,34.652,66.3668888889,17.3580555556,13.4846666667,12.2902777778,79.7673333333,60.3733333333,5.74277777778,70.4232222222,6.13255555556,8.79438888888
541.06,49.0326666667,34.7102222222,66.5417777778,17.3850555556,13.6386666666,12.3151111111,79.9322222222,60.6623333334,5.75688888889,70.6358888889,6.16033333333,8.81244444444
541.40,49.1776666667,34.7618888889,66.6888888889,17.4312777778,13.7721111111,12.3088333333,80.075,60.9436666667,5.76077777778,70.8461111111,6.17455555556,8.81716666666
541.75,49.3053333333,34.7758888889,66.8352222222,17.4503888889,13.8933333333,12.279,80.2023333333,61.1956666667,5.76566666666,71.0187777778,6.16166666667,8.81416666666
542.09,49.4103333333,34.7948888889,66.9437777778,17.4734444444,14.0024444444,12.2646666667,80.2896666667,61.4115555556,5.77288888889,71.1812222222,6.15577777778,8.80816666666
542.43,49.4706666667,34.8213333333,67.008,17.4987777778,14.1401111111,12.2686111111,80.3214444444,61.5991111111,5.78977777778,71.2997777778,6.16355555555,8.81311111112
542.78,49.5782222222,34.8686666666,67.136,17.5331666667,14.268,12.2626111111,80.3947777778,61.8566666667,5.78466666667,71.4763333333,6.17255555556,8.82905555557
543.12,49.6806666667,34.8981111111,67.2217777778,17.5658333333,14.395,12.2355555556,80.4435555556,62.063,5.76766666667,71.5955555555,6.15655555555,8.80833333333
543.46,49.75,34.9275555555,67.316,17.5895,14.5486666667,12.24,80.4516666667,62.286,5.77644444444,71.7355555556,6.15855555555,8.81694444446
543.81,49.8366666666,34.984,67.414,17.6274444445,14.7202222222,12.2117222222,80.4978888889,62.505,5.78466666667,71.8913333333,6.17466666667,8.82927777777
544.15,49.9628888889,35.0467777778,67.5591111111,17.6633888889,14.9142222222,12.2047777778,80.6004444444,62.7991111111,5.79266666667,72.0973333333,6.184,8.85750000001
544.49,50.1328888889,35.147,67.7891111111,17.7211111111,15.1234444444,12.2020555556,80.7502222222,63.1747777778,5.79033333333,72.3375555556,6.18911111111,8.84488888889
544.84,50.2737777778,35.2256666667,67.9682222222,17.7571666667,15.3154444444,12.1747777778,80.9011111111,63.5173333333,5.78622222222,72.5511111111,6.16611111111,8.83955555554
545.18,50.4366666667,35.3,68.1581111111,17.7841111111,15.5221111111,12.1742222222,81.0304444445,63.8717777778,5.78744444445,72.7361111111,6.167,8.85833333334
545.52,50.6025555556,35.4181111111,68.348,17.8308888889,15.7261111111,12.165,81.131,64.2161111111,5.797,72.8928888889,6.18311111111,8.86138888888
