wavelength,Back_HapUnif,Belly_HapUnif,Breast_HapUnif,Crissum_HapUnif,Crown_HapUnif,DorTail_HapUnif,Patch10_HapUnif,Rump_HapUnif,Throat_HapUnif,WingTip_HapUnif
571.13,12.7341333334,33.1344333333,25.4917333333,26.2344666667,11.5643333333,11.2045333333,18.3009333333,14.1055,24.5973333333,12.9356
571.47,12.7438,33.1658,25.5211333333,26.2199333333,11.5380666667,11.189,18.2828666667,14.0973666666,24.6220666667,12.9006
571.81,12.7298,33.1548666667,25.4964666667,26.2030666667,11.4984,11.1711666667,18.2948,14.0623666667,24.6083333333,12.8908666667
572.15,12.7143333333,33.1795666667,25.5074,26.1978,11.4571333333,11.1403,18.2878666667,14.0176,24.6362666667,12.8602666667
572.49,12.6815333333,33.134,25.4608,26.1582,11.4418666667,11.1212666667,18.2469333333,13.9805666667,24.5972666667,12.8499333333
572.83,12.6762,33.1101,25.4508666667,26.1535333333,11.4194666667,11.1078,18.2743333333,13.9751666667,24.5806666667,12.8438
573.17,12.6774666667,33.0619666667,25.4232,26.1549333333,11.3890666666,11.1228666667,18.2586,13.9602,24.5660666667,12.8373333333
573.51,12.6398,33.0155333333,25.351,26.1073333333,11.3449333333,11.0540666667,18.2190666667,13.9275333334,24.5168,12.8143333333
573.85,12.6816,33.0653,25.3991333333,26.1622,11.3794,11.0875333333,18.2482,13.9371,24.5591333333,12.8692666667
574.19,12.6704,33.0949666667,25.3935333333,26.1881333333,11.3722,11.0702333333,18.2515333333,13.9331333333,24.5602,12.8574
574.53,12.6403333333,33.0470333333,25.3762,26.1832666667,11.3522666666,11.0401333333,18.231,13.9011333333,24.5342,12.8348666667
574.87,12.6221333333,33.0397,25.3436666667,26.2071333333,11.327,11.0037333333,18.1968,13.8746666667,24.533,12.8366666667
575.21,12.5971333333,33.0168,25.3084666667,26.217,11.3313333333,10.9933666667,18.1835333333,13.8627333333,24.5008,12.8299333333
575.55,12.5788666667,32.9836,25.2958666667,26.1554,11.3159333334,10.9809,18.1686,13.8514,24.4538,12.8234666667
575.89,12.5336666667,32.9761,25.2481333333,26.1549333333,11.2884666667,10.9505,18.1308,13.8445,24.3862666667,12.8014
576.22,12.4942666667,32.9571,25.2198,26.132,11.2612666667,10.9051666667,18.0876666667,13.8306666667,24.3771333333,12.7742666667
576.56,12.5046666667,32.9351666667,25.2118,26.1216,11.2911333333,10.9311333333,18.107,13.8509,24.4048666667,12.8038
576.90,12.5244,32.9618333333,25.2455333333,26.1534666667,11.3522666667,10.9764,18.1255333333,13.8895,24.4309333333,12.8451333333
577.24,12.4923333333,32.9215,25.1980666667,26.1028666667,11.3604666667,10.9842666667,18.0934666667,13.8646666667,24.3796666667,12.8129333333
577.58,12.4882666667,32.9522,25.1969333333,26.1061333334,11.4004,11.0139,18.1146,13.8890666667,24.3932666667,12.8037333333
577.92,12.4949333333,32.9661333333,25.2290666667,26.0981333333,11.4138666667,11.0308333333,18.1147333333,13.8796333333,24.3852666667,12.8142666667
578.26,12.4928,32.9659,25.2004,26.0523333333,11.4230666667,11.0354,18.0966,13.8737333333,24.3732,12.8229333333
578.60,12.4620666667,32.9398666667,25.1457333333,25.9763333333,11.3938666667,10.9917,18.0438,13.8468,24.3416666667,12.7982
578.94,12.4484,33.0144333333,25.1570666667,25.9929333333,11.3845333333,10.9802,18.0687333333,13.8437,24.3762666667,12.8286666667
579.28,12.4388,33.0260333333,25.1776,26.024,11.4053333333,10.9956,18.0544666667,13.8753,24.3971333333,12.8267333334
579.61,12.4174,33.0119666667,25.1872,25.9848,11.4298666667,10.9948333333,18.0338666667,13.8526,24.3981333333,12.8122
579.95,12.4214,33.0272666666,25.2142,26.0404666667,11.4558,11.0242666667,18.0636666667,13.8545,24.3776666667,12.8208666667
580.29,12.3942666667,33.0259,25.1860666667,26.0474666667,11.4598,10.9983333333,18.0356666666,13.8178333333,24.3837333333,12.7880666667
580.63,12.3327333333,32.9825,25.1070666667,26.0207333333,11.3712666667,10.9232,17.9868666667,13.7347666667,24.3348,12.7113333333
580.97,12.2970666667,32.9910333333,25.1074,26.0284,11.3172,10.8684666667,17.9489333333,13.6750666667,24.3003333333,12.6717333334
581.31,12.2318666667,32.9229666667,25.0412,25.9724666667,11.2132666667,10.7306333333,17.8534666667,13.6204333333,24.2260666667,12.6174666667
581.65,12.1950666667,32.8933666667,24.9884,25.9769333333,11.1814,10.7226666667,17.8256666667,13.5939333333,24.2206666667,12.5842
581.98,12.1762666667,32.8967333333,25.008,26.0214,11.1292666667,10.6952333333,17.8326666667,13.5849,24.2275333333,12.5611333333
582.32,12.1466,32.8993,25.0324,26.0384666667,11.1652666667,10.7213,17.8326666667,13.6004333333,24.2286,12.5712
582.66,12.2285333333,32.8653333333,25.0576,26.0844666667,11.1976,10.7764,17.874,13.6646666667,24.2362,12.5900666667
583.00,12.2488,32.8769333333,25.0462666666,26.1158666667,11.2252,10.7568333333,17.9024,13.6547333333,24.2493333333,12.6067333333
583.34,12.3440666667,32.9708666667,25.1194666667,26.2625333333,11.3224666666,10.8767,18.0364,13.775,24.3708,12.7109333333
583.68,12.4299333333,33.0484,25.1770666667,26.3087333333,11.3846666667,10.936,18.0943333333,13.8379666667,24.4698666667,12.7636
584.01,12.4386666667,33.0715666667,25.1523333333,26.3169333333,11.3579333333,10.9054666667,18.0677333333,13.8253333333,24.407,12.7769333333
584.35,12.5076,33.0933,25.2634,26.3618666667,11.4624,10.9598333333,18.1577333333,13.9243666667,24.4545333333,12.8696666667
584.69,12.5746,33.1784333333,25.3658666666,26.3956,11.5342,11.0622333333,18.2128666666,14.0392,24.5794,12.9637333333
585.03,12.6025333333,33.1732666667,25.3788,26.3738666667,11.5927333333,11.1407333333,18.2522666667,14.0669666667,24.6013333333,13.0050666667
585.37,12.6455333333,33.2219333333,25.4511333333,26.4631333333,11.6150666667,11.1649666667,18.2632666667,14.1179,24.6578,13.0730666667
585.70,12.6970666667,33.3244333334,25.5136,26.5074,11.6827333333,11.2165,18.2831333333,14.1749666667,24.6792666667,13.1148666667
586.04,12.72,33.3068666667,25.4774666666,26.5051333333,11.6592666667,11.1795,18.2857333333,14.1549666667,24.6530666667,13.1101333333
586.38,12.6591333333,33.3185333333,25.5030666667,26.4422666667,11.6661333333,11.1750666667,18.2684666667,14.1069,24.6411333333,13.1066666667
586.72,12.7432666667,33.4275,25.596,26.529,11.7262,11.2865333333,18.3606666667,14.1735666666,24.7567333333,13.1839333333
587.06,12.6343333333,33.3543666667,25.5203333333,26.4341333333,11.6276,11.1779666667,18.2124,14.0652666667,24.6222666667,13.0956666667
587.39,12.5920666667,33.3015333333,25.5099333333,26.3877333333,11.5768666667,11.1511333333,18.2167333333,14.0516,24.5500666667,13.1037333333
587.73,12.6694,33.4112333333,25.6520666667,26.48,11.6572666667,11.2607333333,18.3170666667,14.1437333333,24.6436,13.1618666667
588.07,12.7262,33.5716,25.7265333333,26.6282,11.706,11.3688666667,18.3826,14.2428666667,24.7431333333,13.2135333333
588.41,12.8472666667,33.7069,25.8429333333,26.7820666667,11.8258,11.4779666667,18.532,14.3518333333,24.8404666667,13.3124666667
588.74,12.9094,33.8171,25.9567333333,26.9106,11.9126666667,11.5628666667,18.6252666667,14.4343,24.9207333333,13.3576666667
589.08,12.8703333333,33.8044666667,25.9368,26.8478666667,11.8968666667,11.5686666667,18.6080666667,14.4218666667,24.8930666667,13.3761333333
589.42,12.8694666667,33.8073666667,25.9220666667,26.85,11.9485333333,11.5898,18.6351333333,14.4321666667,24.9194666667,13.4131333333
589.76,12.9282666667,33.9014666667,26.0606,26.9757333333,12.0204666667,11.6782,18.7338,14.5152,25.0402666667,13.4702
590.09,12.9988,33.9677333333,26.1020666667,27.0573333333,12.0930666667,11.7039,18.7592,14.5886666667,25.0902,13.5414
590.43,12.9880666667,33.9601333333,26.0912,27.0436,12.0788666667,11.6617333333,18.7513333334,14.5977,25.0132666667,13.5032
590.77,13.1158666667,34.0960666667,26.1994,27.1478,12.1626666667,11.7572,18.8894,14.7011333333,25.1394,13.5953333333
591.11,13.1354,34.2019666667,26.2694666667,27.2379333333,12.2333333333,11.8186666667,18.9192,14.7542333333,25.1946,13.631
591.44,13.0762666667,34.1488666667,26.2474666667,27.1881333333,12.1846666667,11.8050333333,18.8720666667,14.7358666667,25.1821333333,13.6186666667
591.78,13.0303333333,34.0908666666,26.2151333333,27.0667333333,12.1535333333,11.7588333333,18.8198666667,14.6704333333,25.0912666667,13.6026
592.12,12.9866,34.0068333333,26.1426,27.0171333333,12.1004,11.7242333333,18.722,14.5909333333,25.0205333333,13.5848
592.46,13.0199333333,33.9838,26.1456,27.0257333333,12.1075333333,11.7424,18.7040666667,14.5978,25.0252,13.5934
592.79,13.081,34.0130666667,26.2356666667,27.0905333333,12.1699333333,11.7785666667,18.8060666667,14.6604666667,25.0305333333,13.6038
593.13,13.1020666667,33.9918333333,26.2536,27.1269333333,12.126,11.7519,18.779,14.6249,24.9834666667,13.5544
593.47,13.1016,34.0380666667,26.2357333333,27.1472666667,12.1292,11.7577666667,18.7662666667,14.6221333333,24.9562,13.5384666667
593.80,13.1266666667,34.0381,26.2788,27.1678666667,12.1335333333,11.8268,18.8331333333,14.652,24.9647333333,13.5345333333
594.14,13.1709333333,34.1166333333,26.3480666667,27.2456,12.1764666667,11.8935,18.8742,14.7074666667,25.0927333333,13.6139333333
594.48,13.1820666667,34.1133,26.4054,27.2684666667,12.2016666667,11.9419666667,18.9018,14.7659,25.124,13.66
594.81,13.2457333333,34.1787333333,26.4330666667,27.2886666667,12.2188666667,11.983,18.974,14.8243333333,25.1948666667,13.6754666667
595.15,13.3128666667,34.2247,26.4761333333,27.379,12.2682666667,12.0077,19.0559333333,14.8646,25.2438666667,13.7085333333
595.49,13.3689333333,34.2733666667,26.5127333333,27.4496666667,12.2865333333,12.0665666667,19.0974,14.9183,25.3281333333,13.7719333333
595.82,13.3889333333,34.3048333333,26.5329333333,27.4780666667,12.2870666667,12.0539666667,19.1494,14.9391333333,25.3512666667,13.7753333333
596.16,13.4182666667,34.3424,26.5687333333,27.4916666667,12.2846666667,12.0593,19.2042666666,14.9670666667,25.3948666667,13.8216
596.50,13.4444,34.3738333333,26.5474666667,27.5252,12.3044666667,12.1155666667,19.1962666667,14.9846666667,25.4438666667,13.8522
596.83,13.4606,34.4607333333,26.6035333334,27.5831333333,12.3550666666,12.1591,19.2748,15.0596,25.5110666667,13.9072666667
597.17,13.4724,34.4404333333,26.5849333333,27.521,12.3288,12.1478333333,19.2827333333,15.0490333333,25.4936666667,13.9166666667
597.51,13.4634,34.4338666667,26.5558,27.5378666667,12.2882,12.1046333333,19.2608666667,15.0356,25.4762,13.9020666666
597.84,13.4479333333,34.3818666667,26.517,27.4838,12.2715333333,12.0795666667,19.2478,15.0183,25.3948666667,13.8827333333
598.18,13.4794,34.3662333333,26.4986666667,27.4735333333,12.2798,12.0738666667,19.2582666667,14.9947,25.3922,13.8733333333
598.52,13.5388,34.3839333333,26.5492,27.5547333333,12.3290666667,12.1061,19.3006,15.018,25.3981333333,13.9486
598.85,13.4937333333,34.3379,26.4707333333,27.4765333333,12.288,12.0646666667,19.2324,14.9652333333,25.3402666667,13.8848666667
599.19,13.5196666667,34.347,26.4860666667,27.4924666666,12.3213333333,12.0539,19.2576,14.9892333333,25.321,13.8718666667
599.53,13.527,34.4013333333,26.4908,27.5424666667,12.332,12.0746,19.3104,15.033,25.3304,13.8866666667
599.86,13.5752,34.4818,26.5751333333,27.6422666667,12.3911333333,12.1217,19.361,15.0580666667,25.377,13.9331333333
600.20,13.6213333333,34.5172,26.6103333333,27.6732666667,12.4099333333,12.0894,19.3901333333,15.0857333333,25.3986666667,13.9416
600.53,13.6146666667,34.4555,26.6100666667,27.6294666667,12.3714,12.0627,19.3518666667,15.0395,25.3734,13.9107333333
600.87,13.7002,34.5604,26.716,27.7721333333,12.4411333333,12.1691666667,19.4370666667,15.1250666667,25.4674,13.9857333333
601.21,13.7198666667,34.5972333333,26.7284,27.7802,12.5109333334,12.2365666666,19.4769333333,15.1687333333,25.5387333333,14.029
601.54,13.7049333333,34.6347666667,26.7725333333,27.8655333333,12.5195333333,12.2416666667,19.4852,15.1808,25.5661333333,14.0374666667
601.88,13.7345333333,34.7132,26.8459333333,27.9375333333,12.5683333333,12.3042,19.5264,15.2494333334,25.6068666667,14.0688
602.21,13.6251333333,34.5899666667,26.7665333333,27.8287333333,12.4684666667,12.2365,19.435,15.1624666667,25.5654666667,13.978
602.55,13.6726,34.5886666667,26.7895333333,27.8420666667,12.4730666667,12.2879333333,19.4455333333,15.2002666667,25.5752,14.0527333333
602.88,13.6970666667,34.5816,26.7856,27.8515333333,12.5212666667,12.3464333333,19.4832666667,15.2086333333,25.6222,14.0856666667
603.22,13.7207333333,34.5925,26.8477333333,27.836,12.5490666667,12.3768,19.4746666667,15.2187,25.646,14.0940666667
603.56,13.6654666667,34.5258666667,26.7435333333,27.7510666667,12.4747333333,12.3257,19.4278666667,15.1748,25.5744,14.0226666667
603.89,13.6397333333,34.5056666667,26.7254666667,27.7337333333,12.4575333333,12.3304333333,19.4389333333,15.1771333333,25.5713333333,14.0032
604.23,13.6938666667,34.5175666667,26.7364666667,27.7345333333,12.5042,12.3829333333,19.4602666667,15.1927333333,25.5713333333,14.0369333333
604.56,13.6303333333,34.4327333333,26.6474666667,27.6423333333,12.4685333333,12.3232666667,19.4135333333,15.1612333333,25.5011333333,13.9906666667
604.90,13.6478666667,34.4381666667,26.6531333333,27.6428666667,12.4485333333,12.2878666666,19.4131333333,15.1414666667,25.4760666667,13.9835333333
605.23,13.7848666667,34.4877,26.7380666667,27.7182666667,12.5516666667,12.3982,19.5400666667,15.2475666667,25.6060666667,14.0982
605.57,13.8506,34.5171333333,26.7506,27.7604666667,12.6077333333,12.4465333333,19.5724666667,15.2635666667,25.6316666667,14.1486
605.90,13.9360666666,34.6706333333,26.8134,27.8340666667,12.6920666667,12.5145333333,19.6552,15.3392333333,25.68,14.215
606.24,13.9867333333,34.6909,26.8623333333,27.8737333333,12.759,12.5058666667,19.7328,15.3836666667,25.7224,14.2558
606.58,13.9916666666,34.7370666667,26.8785333333,27.9227333333,12.7492666667,12.4854333333,19.7358,15.3902,25.7003333333,14.2460666667
606.91,14.0469333334,34.7197333333,26.8728666667,27.9576,12.7904666667,12.5437666667,19.7901333333,15.4453666667,25.7388666667,14.3415333333
607.25,14.1071333333,34.7255666667,26.9336,27.9894,12.8561333333,12.5982,19.8138,15.4833333333,25.752,14.384
607.58,14.1764,34.7973333333,27.0194,28.0644666667,12.9414666667,12.6785,19.8428666667,15.5222333333,25.7799333333,14.4709333333
607.92,14.1686,34.7973333333,27.0314,28.0967333333,12.9401333333,12.6850333333,19.8823333333,15.5592333334,25.8170666667,14.5138
608.25,14.2000666667,34.7491,27.0491333333,28.1353333333,12.9496,12.7235,19.854,15.5870333333,25.8235333333,14.5448666667
608.59,14.186,34.6546,27.0456,28.114,12.9392,12.7539333333,19.7756,15.5883333333,25.7994,14.5626
608.92,14.0946,34.5563333333,26.9352666667,28.0432666667,12.8601333333,12.7104666667,19.6314,15.495,25.6603333333,14.4512
609.26,13.9982666667,34.4139,26.8464,27.9693333333,12.7889333333,12.6392333333,19.5526,15.4258,25.5668,14.3946666667
609.59,13.9346,34.2518333333,26.7692666667,27.9212,12.7526,12.5921333333,19.4569333333,15.3773666667,25.4746666667,14.3195333333
609.93,13.8916666667,34.1835,26.7382,27.9149333333,12.7234666667,12.6471666667,19.3906,15.3449333333,25.3928666667,14.2566666667
610.26,13.8001333333,34.0719,26.6421333333,27.8222666667,12.6533333333,12.5773,19.2918,15.2493333333,25.2888666667,14.1839333333
610.60,13.7602,33.9657333333,26.5760666667,27.791,12.632,12.5219,19.2144,15.1945,25.2077333333,14.101
610.93,13.7512,33.9145333333,26.548,27.8188,12.6257333333,12.5372666667,19.2087333333,15.2125,25.1949333333,14.1220666667
611.27,13.7088,33.7696,26.5088666667,27.7935333333,12.5710666667,12.4912333333,19.1734666667,15.2117,25.1607333333,14.0762
611.60,13.7432,33.6986666667,26.4814,27.764,12.5951333333,12.5199666667,19.1492666667,15.2277,25.1567333333,14.073
611.93,13.7748,33.7088,26.5359333333,27.8276,12.6828666667,12.5800333333,19.2345333333,15.2468,25.2192666667,14.0949333333
612.27,13.8294666667,33.8092333333,26.6154,27.935,12.7551333333,12.6636666667,19.343,15.3353333333,25.2654666666,14.1276
612.60,13.8508,33.856,26.6915333333,27.9600666667,12.7852,12.6443,19.4098666667,15.3542333333,25.3035333333,14.1507333333
612.94,13.8924666667,33.8998,26.7484666667,27.9741333333,12.798,12.6758333333,19.4938666667,15.4031,25.3506666667,14.171
613.27,13.9604,34.0297666667,26.8463333333,28.0297333333,12.8298,12.7497333333,19.5975333333,15.4498666667,25.4272,14.2539333333
613.61,14.0677333333,34.2184333333,26.9625333333,28.1664,12.9234666667,12.8376666666,19.7441333333,15.5601333333,25.6092666667,14.3831333333
613.94,14.271,34.3916,27.1867333333,28.3663333333,13.0731333333,13.0472333333,19.9452666667,15.7532333333,25.8521333333,14.5589333333
614.28,14.2528666667,34.4525,27.2205333333,28.3442666667,13.0588666667,13.0680666667,19.9654666667,15.7603,25.8152666667,14.539
614.61,14.2588,34.5342333333,27.2742666667,28.4239333333,13.0986666667,13.079,19.9732,15.7677,25.8428,14.5264666667
614.94,14.2492,34.6050666667,27.2884666667,28.4135333333,13.0482,13.0575333333,19.9432666667,15.7284333333,25.8193333333,14.5138666667
615.28,14.2648666667,34.7488666667,27.3252,28.4832,13.0547333333,13.1028666667,19.9898666667,15.7743,25.853,14.5451333333
615.61,14.2666,34.7731333333,27.3283333333,28.4896666667,13.0164666667,13.0955666667,19.9573333333,15.7776666666,25.7920666667,14.5544666667
615.95,14.2013333333,34.6344,27.221,28.3626,12.95,13.0084,19.8809333333,15.6747333333,25.6908,14.487
616.28,14.1231333334,34.5744333333,27.1257333333,28.3076666667,12.8911333334,12.9466666667,19.783,15.6045666667,25.665,14.4345333333
616.61,14.1260666667,34.5997333333,27.1492,28.3522,12.8815333333,12.9499333333,19.7666666667,15.6014,25.6617333333,14.4625333333
616.95,14.2335333333,34.6019666667,27.2358,28.441,12.9568,13.0175,19.8128,15.6560333333,25.7421333333,14.5308666667
617.28,14.1206666667,34.5344666667,27.1431333333,28.3310666667,12.8357333333,12.8785666667,19.6898666667,15.5336,25.5952666667,14.3887333333
617.62,14.0100666667,34.4716,27.1082,28.2436,12.7759333333,12.7819,19.6124666667,15.4540333333,25.5117333333,14.3192
617.95,14.0304666667,34.5067,27.1178,28.3318,12.7854,12.7908,19.6313333333,15.4481333333,25.6129333333,14.3734
618.28,13.9938,34.4502,27.071,28.2049333333,12.7428666667,12.7818,19.5951333333,15.3938666667,25.5332666667,14.3548666667
618.62,14.1486,34.6331666666,27.1528,28.3144666667,12.9592666666,12.9230333333,19.7726,15.5382666667,25.7098666667,14.5188666667
618.95,14.1512666667,34.5989,27.1728,28.3588,12.9896666667,12.9429333333,19.7877333333,15.5314666667,25.7092,14.5046
619.28,14.1673333333,34.6132666667,27.1334,28.3119333333,12.9716666667,12.9537,19.7838,15.5199,25.6842666667,14.4628666667
619.62,14.1206,34.6012666667,27.0985333334,28.2987333333,12.9181333334,12.8958666667,19.7275333333,15.5020666667,25.6769333333,14.3970666667
619.95,14.1612666667,34.6469333333,27.1236666667,28.3076666667,12.9204,12.9756666667,19.7814,15.5490666667,25.6966666667,14.4390666667
620.28,14.1334,34.6256,27.0637333333,28.2622666667,12.8894,12.9579333333,19.7434666667,15.5390666667,25.7114666667,14.408
620.62,14.0949333333,34.6667,27.0552,28.2413333333,12.8733333333,12.9461666667,19.7127333333,15.5476333333,25.7298666667,14.4056666667
620.95,14.1048666667,34.6838666667,27.0866,28.2836666667,12.8848666667,12.9648333333,19.722,15.5679666667,25.7884666667,14.4598
621.28,14.058,34.6573666667,27.0462,28.2170666667,12.8303333333,12.9201,19.6736666667,15.5260666667,25.7584666667,14.4040666667
621.62,14.0606666667,34.6640666667,27.0882,28.1680666667,12.8185333333,12.9432,19.6952666667,15.5556333333,25.7705333333,14.3451333333
621.95,14.104,34.75,27.1180666667,28.1912,12.8011333333,12.9668,19.7485333333,15.5753,25.8954666667,14.3547333333
622.28,13.9643333333,34.5843666667,27.04,28.0408,12.5908666667,12.8779,19.6094666667,15.443,25.7538666667,14.1668666667
622.62,13.8262,34.4972666667,26.9534666667,27.9519333333,12.4639333333,12.7632333333,19.4871333333,15.3112,25.621,14.0974
622.95,13.7882666667,34.4888333333,26.9547333333,27.9515333333,12.415,12.7133666667,19.4683333333,15.2587,25.6518666667,14.1045333333
623.28,13.7952,34.5472,26.9626666667,27.9548,12.457,12.7465,19.4881333333,15.2521,25.697,14.1255333333
623.62,13.8375333333,34.6567333333,27.0487333333,28.0449333333,12.5553333333,12.8117,19.5546666667,15.3144333333,25.7421333334,14.1458666667
623.95,13.8918666667,34.7755,27.1559333333,28.1674,12.6712,12.8766,19.6383333333,15.3921,25.8164666667,14.1654666667
624.28,13.8361333333,34.6811666667,27.1233333333,28.1297333333,12.6328666667,12.8387333333,19.6246,15.3346,25.7354666667,14.1318
624.62,13.9744666667,34.8066666667,27.2676,28.2128,12.7232,12.9555,19.7376666667,15.4353666667,25.8617333333,14.2594666667
624.95,13.9947333333,34.8485666667,27.2953333333,28.2898666667,12.767,13.0351,19.7815333333,15.4806333333,25.8818666667,14.2874
625.28,13.9402,34.8532,27.2599333333,28.3138,12.7118666667,12.9757,19.7118,15.4202666667,25.8422666667,14.2756
625.61,13.8691333333,34.8375333333,27.2291333333,28.3318666667,12.6788,12.9128666667,19.6674,15.349,25.7600666667,14.2782
625.95,13.7866666667,34.7734333333,27.1668666667,28.2656666667,12.6324,12.8371,19.5651333333,15.2667,25.6862666667,14.2297333333
626.28,13.8614,34.9199333333,27.3215333334,28.3518666667,12.7276,12.9496666667,19.6464666667,15.3666333334,25.7722,14.3162
626.61,13.9106,35.0407333333,27.4595333333,28.4516,12.7978666667,13.0456333333,19.7126666667,15.4551,25.8752,14.3992
626.94,13.8870666667,35.0483333333,27.4886666666,28.4340666667,12.7884,13.0705666667,19.6926,15.4493666667,25.8516666667,14.4440666667
627.28,13.8913333334,35.0394333333,27.5028,28.4271333333,12.7809333333,13.0977,19.7108,15.4530666667,25.888,14.4847333333
627.61,13.8796,34.9559333333,27.4664,28.3749333333,12.6778,13.0699,19.6278,15.3585333333,25.8178,14.4878
627.94,13.8642,34.9632333333,27.4427333333,28.3873333333,12.6456,13.0516333333,19.5740666667,15.3307666667,25.8352,14.4709333333
628.27,13.7662,34.9179333333,27.3664666667,28.3348666667,12.6117333333,13.0275,19.5090666667,15.2827,25.7574666667,14.3874
628.61,13.8024666667,34.8909666667,27.3824,28.3790666667,12.6101333333,13.0154333333,19.5317333333,15.2876,25.7706,14.4108
628.94,13.7822666667,34.8746333333,27.3823333333,28.3422666667,12.6326666667,13.0368333333,19.5088666667,15.2856,25.7575333333,14.4214
629.27,13.7641333333,34.8989666667,27.4007333333,28.3186666667,12.6191333333,13.0225333333,19.4794,15.2864,25.7346666667,14.3976666667
629.60,13.861,34.9988,27.492,28.4606666667,12.7011333333,13.139,19.5666,15.3515333333,25.8030666667,14.4840666667
629.94,13.8618,34.9241666667,27.3612666667,28.4093333333,12.6334,13.0912666667,19.5374,15.3106,25.7844,14.4660666667
630.27,13.7615333333,34.7751,27.2111333333,28.2840666667,12.5389333333,13.0175666667,19.4462,15.2080333333,25.6605333333,14.3647333333
630.60,13.7764,34.7907333333,27.1812666667,28.2932666667,12.5081333333,12.9994,19.4687333333,15.1990666667,25.6582666667,14.3207333333
630.93,13.7084666667,34.7367,27.1106,28.2208666667,12.4442666666,12.8909666667,19.3834666667,15.1584333333,25.5523333333,14.2538666667
631.26,13.6982666667,34.8123333333,27.1126666667,28.1993333333,12.473,12.9119666667,19.4464666667,15.173,25.5989333333,14.2778
631.60,13.6080666667,34.8155333333,27.0556666667,28.1482,12.4177333333,12.8428333333,19.4377333333,15.1460666667,25.5484,14.2446666667
631.93,13.6240666667,34.8161,27.0864666667,28.2094666667,12.4132666667,12.8257333333,19.4411333333,15.1378666667,25.5623333333,14.2904666667
632.26,13.63,34.8149666667,27.0292666667,28.1182666667,12.4145333333,12.8556333333,19.3991333333,15.1308,25.5392,14.3129333333
632.59,13.6718,34.8609,27.0716666667,28.1979333333,12.4744,12.9375333333,19.4683333333,15.2082,25.5064666667,14.3809333334
632.92,13.5765333333,34.6921,27.0075333333,28.0854,12.3966,12.8763,19.3851333333,15.157,25.483,14.3101333333
633.26,13.4737333333,34.751,26.9624666667,28.0357333333,12.321,12.7708,19.3542,15.1155666667,25.4516666667,14.2543333333
633.59,13.4724666667,34.8014333333,27.0366,28.1071333334,12.3367333333,12.7739,19.3696666667,15.1064,25.4992,14.2218666667
633.92,13.5527333333,34.9436333333,27.172,28.2369333333,12.4568666667,12.8422,19.4819333333,15.2422333333,25.5956,14.3421333333
634.25,13.6224666667,35.0577333333,27.266,28.3416,12.558,12.9449666667,19.5689333333,15.3097666667,25.6947333333,14.4088
634.58,13.6072,35.0375333333,27.3012,28.3478666666,12.5394666667,12.9596666667,19.544,15.2449,25.7177333333,14.4071333333
634.91,13.5324,35.0186333333,27.2812666667,28.4075333333,12.4959333333,12.9292333333,19.4926666667,15.2166333333,25.7136666667,14.3722
635.25,13.4775333333,34.9374666667,27.2348666667,28.3255333333,12.446,12.8632,19.3866,15.1045666667,25.5747333333,14.264
635.58,13.4528,34.8611666667,27.1838,28.2528,12.4074666667,12.8498,19.3608666667,15.1057,25.5160666667,14.2336
635.91,13.3664,34.8284,27.1898666667,28.1566666667,12.3230666667,12.7298,19.2994,15.0024333333,25.4447333333,14.1506
636.24,13.4132,34.8530333333,27.228,28.1719333333,12.3014,12.7143666667,19.3356,15.0002333333,25.5726,14.1456666667
636.57,13.6022666667,35.0945333333,27.3946,28.4141333333,12.4794,12.9050666667,19.5478666667,15.1700333333,25.7216,14.2992
636.90,13.687,35.0300666667,27.4174666667,28.4483333333,12.571,12.9902,19.6076666667,15.2245,25.7806,14.3963333333
637.23,13.6899333333,34.9994333333,27.4196,28.4018666667,12.5749333333,13.0059666667,19.5926,15.2668,25.7534,14.4283333333
637.56,13.6968,34.9854,27.4181333333,28.2908,12.5532666667,13.0067333333,19.5506,15.2385333333,25.7476666667,14.3785333333
637.90,13.7104,35.0303,27.4645333333,28.3889333333,12.5559333333,13.0068,19.5643333333,15.2969333333,25.7831333333,14.4339333333
638.23,13.8268,35.0942666667,27.4638,28.4886666667,12.6314,13.0948,19.6618666667,15.4082,25.8508666667,14.495
638.56,13.8531333333,35.1141333333,27.4525333333,28.4117333333,12.6628666667,13.102,19.6772666667,15.4530333333,25.7893333333,14.5268666667
638.89,14.0934,35.3788,27.6348666667,28.637,12.847,13.3694,19.9389333333,15.7583333333,26.0589333333,14.7445333333
639.22,14.0434,35.4521333333,27.6670666667,28.6234666667,12.828,13.3912666667,19.9455333333,15.7657666667,26.0716,14.7026
639.55,13.9858666667,35.4587,27.5964,28.6504,12.7562666667,13.3942,19.8940666667,15.7328333333,26.0427333333,14.672
639.88,13.9544,35.5556333333,27.564,28.6248666667,12.7346,13.3667333333,19.8411333333,15.7198,26.0334666667,14.6637333333
640.21,13.9588666667,35.4809666667,27.5550666667,28.5868,12.7434666667,13.3641333333,19.8000666667,15.6946333333,26.0178,14.6652
640.54,13.9418,35.4158666667,27.5261333333,28.5669333333,12.6968,13.3892,19.7780666667,15.7193666667,25.9433333333,14.6612
640.87,13.9686666666,35.5023,27.5234,28.5472666667,12.7462666667,13.4301333333,19.7803333334,15.7276333333,25.9784666667,14.7028
