wavelength,Back_ButAurm,Belly_ButAurm,Breast_ButAurm,Crissum_ButAurm,Crown_ButAurm,DorTail_ButAurm,Patch10_ButAurm,Patch11_ButAurm,Patch12_ButAurm,Rump_ButAurm,Throat_ButAurm,WingTip_ButAurm
523.83,13.2879333333,19.2556666667,18.7012666667,5.2864,10.3778666667,5.3996,11.8311333333,3.798,8.7704,16.6310666667,5.24773333333,6.07606666667
524.17,13.4328666667,19.4836666667,18.9364,5.25446666667,10.3623333333,5.39486666667,11.8105333333,3.77946666667,8.79339999999,16.8561333333,5.207,6.0856
524.52,13.614,19.7436666667,19.149,5.2642,10.3760666667,5.40213333333,11.8003333333,3.7968,8.8322,17.1018,5.2172,6.1264
524.87,13.7528,19.9022,19.2946666667,5.19886666667,10.2815333333,5.34673333333,11.7004666667,3.7522,8.76926666666,17.2364666667,5.1506,6.072
525.21,13.9350666667,20.0899333333,19.4647333333,5.17046666667,10.2406666667,5.36,11.6376,3.72773333333,8.80059999999,17.3994666667,5.16053333333,6.04726666666
525.56,14.1472666667,20.3501333333,19.6894666667,5.21113333333,10.2169333333,5.39126666667,11.6154666667,3.74193333333,8.833,17.5821333333,5.19566666667,6.1006
525.90,14.3536,20.5966,19.9491333333,5.19293333333,10.2052666667,5.4094,11.6180666667,3.7246,8.8524,17.8232666667,5.21826666667,6.11753333333
526.25,14.6042,20.9374,20.2302,5.221,10.2194666667,5.45786666667,11.6387333333,3.75686666667,8.93073333333,18.1070666667,5.2646,6.1792
526.59,14.7847333333,21.1570666667,20.4320666667,5.22006666667,10.1775333333,5.45566666667,11.6169333333,3.75186666667,8.95753333333,18.3060666667,5.2592,6.1902
526.94,14.9124666667,21.3122666667,20.5387333333,5.17873333333,10.1401333333,5.4184,11.5352,3.73306666667,8.96286666667,18.4541333333,5.23366666667,6.17413333333
527.28,15.0422,21.4701333333,20.6601333333,5.16493333333,10.0944666667,5.42493333333,11.5086666667,3.7054,8.96933333334,18.5952,5.223,6.16973333333
527.63,15.1464,21.5822,20.7667333333,5.15693333333,10.0758,5.43233333333,11.4757333333,3.703,8.98986666667,18.7231333333,5.2134,6.16293333333
527.97,15.2816666667,21.7304666667,20.8915333333,5.17746666667,10.062,5.445,11.4648,3.72353333333,9.01833333333,18.842,5.23053333333,6.16373333333
528.32,15.3826666667,21.8386666667,21.0011333333,5.19466666667,10.0338666667,5.45973333333,11.4492,3.7322,9.04713333333,18.9304,5.24466666667,6.16693333333
528.66,15.5263333333,22.0248666667,21.1458,5.24513333333,10.0620666667,5.49346666667,11.4652,3.7648,9.11206666667,19.0768,5.27493333333,6.20586666667
529.01,15.6440666666,22.1647333334,21.2442666667,5.26913333334,10.0669333333,5.48973333333,11.4714,3.78566666667,9.11839999999,19.1834666666,5.28393333333,6.22913333333
529.35,15.7606666667,22.2794,21.3255333333,5.26986666667,10.0738666667,5.47653333333,11.4686666667,3.7908,9.15013333334,19.3144,5.27733333333,6.2246
529.70,15.8751333333,22.4282,21.3952666667,5.29966666667,10.0748,5.4836,11.4366666667,3.8086,9.20533333333,19.4414666667,5.277,6.2286
530.04,15.9858666667,22.5652,21.4808666667,5.327,10.0624666667,5.4906,11.3923333333,3.81533333333,9.24906666666,19.5347333333,5.2696,6.2264
530.39,16.0964666667,22.7152666667,21.5843333333,5.35366666667,10.0539333333,5.49246666667,11.3468666667,3.81666666667,9.26873333334,19.6576666667,5.26746666667,6.2214
530.73,16.2796666667,22.9272,21.7537333333,5.39413333334,10.0627333333,5.52173333334,11.3480666667,3.8212,9.30453333333,19.8338,5.29606666667,6.24773333333
531.08,16.4674666667,23.1202,21.8799333333,5.41426666667,10.0465333333,5.49686666667,11.3022,3.83306666667,9.34526666666,19.9888666667,5.2784,6.23793333333
531.42,16.6184666667,23.3057333333,21.9944666667,5.40646666667,9.98959999999,5.46213333333,11.2471333333,3.7904,9.32313333333,20.1459333333,5.259,6.20766666667
531.77,16.7745333333,23.4764666667,22.1274666667,5.39933333333,9.9638,5.44973333333,11.1914666667,3.7694,9.33839999999,20.3118,5.241,6.2
532.11,16.9732,23.7009333333,22.2745333333,5.42053333333,9.99873333333,5.46933333334,11.1747333333,3.78346666667,9.37926666667,20.5178,5.2418,6.22646666667
532.46,17.0787333333,23.7826666667,22.3504,5.3852,9.94786666665,5.46073333333,11.1180666667,3.75766666667,9.36093333333,20.6193333333,5.21046666667,6.20106666667
532.80,17.1981333333,23.9120666667,22.4594,5.355,9.89340000001,5.4524,11.0631333333,3.7282,9.38899999999,20.7622666667,5.18493333333,6.16773333333
533.15,17.2684,24.0222,22.538,5.33006666667,9.84466666667,5.43186666667,10.9834,3.6856,9.38039999999,20.8416666667,5.14933333333,6.12913333333
533.49,17.3827333333,24.1709333333,22.637,5.32393333333,9.79273333334,5.40433333333,10.9576,3.67313333333,9.37866666667,20.9197333333,5.11766666667,6.10893333333
533.84,17.5149333333,24.3011333333,22.7516,5.33746666667,9.78326666667,5.40493333333,10.9521333333,3.67773333333,9.39526666668,21.0616666667,5.1222,6.1002
534.18,17.6436,24.4495333333,22.8569333333,5.32873333333,9.76293333334,5.38273333333,10.9328666667,3.66406666667,9.43733333333,21.1967333333,5.11926666667,6.07186666667
534.52,17.7902666667,24.6243333333,22.9896666667,5.33466666666,9.75626666667,5.37826666667,10.9088,3.68013333333,9.48226666667,21.3554666667,5.1256,6.0612
534.87,17.9184666667,24.7706666667,23.1210666667,5.3522,9.75953333333,5.3868,10.8814666667,3.66446666667,9.51913333333,21.5129333333,5.13886666667,6.05786666667
535.21,18.1107333333,24.96,23.2664,5.388,9.81000000001,5.4252,10.8845333333,3.7198,9.60653333334,21.7034666666,5.17886666666,6.0856
535.56,18.2628,25.1134666667,23.3756666667,5.4238,9.79186666667,5.42826666667,10.8850666667,3.74626666667,9.64713333333,21.859,5.184,6.0892
535.90,18.3448666667,25.1803333333,23.4667333333,5.3844,9.70413333334,5.36793333333,10.8274,3.7008,9.64913333333,21.9559333333,5.13126666667,6.031
536.25,18.4119333333,25.2933333334,23.5627333333,5.36233333333,9.63446666665,5.31646666667,10.7705333333,3.65126666667,9.63293333333,22.0738666667,5.0796,5.95133333333
536.59,18.5457333333,25.4702,23.6932,5.38733333333,9.64666666668,5.30833333333,10.7446666667,3.65086666667,9.68826666667,22.2270666667,5.08286666667,5.95246666667
536.93,18.6835333333,25.5967333333,23.8074,5.42106666667,9.64446666666,5.30326666667,10.7406666667,3.6596,9.71233333333,22.3725333333,5.1104,5.95966666667
537.28,18.8452666667,25.7336,23.9826666667,5.4388,9.69293333335,5.33633333333,10.7402666667,3.67333333333,9.77593333333,22.5624,5.12826666667,5.9802
537.62,18.8788,25.7658666667,23.9995333333,5.32966666667,9.57633333335,5.22486666667,10.6298,3.56666666667,9.70586666666,22.6237333333,5.01793333334,5.89
537.97,19.0345333333,25.9076,24.0904666667,5.32166666667,9.56326666668,5.2142,10.6162,3.53546666666,9.69126666667,22.7802666667,4.99466666667,5.8828
538.31,19.1707333333,26.0176666667,24.1798666667,5.2888,9.51026666666,5.17453333333,10.5491333333,3.4802,9.68633333334,22.9044,4.94613333333,5.8578
538.65,19.2998666667,26.1696,24.3265333333,5.30993333333,9.49939999999,5.16993333333,10.5466666667,3.4986,9.72959999999,23.0771333333,4.95506666666,5.89326666667
539.00,19.4964,26.3589333333,24.4996,5.38633333334,9.4834,5.23546666667,10.5728666667,3.54306666667,9.78860000001,23.2516,5.002,5.95466666667
539.34,19.618,26.4948,24.6166666667,5.4144,9.45340000001,5.23013333333,10.5259333333,3.52646666667,9.83040000001,23.3809333333,5.0154,5.96646666667
539.69,19.7955333333,26.6984666667,24.7659333333,5.49406666667,9.45959999999,5.27466666667,10.5545333333,3.56746666667,9.88706666667,23.5452,5.05766666667,6.022
540.03,19.9584,26.8616,24.8749333333,5.50826666667,9.45793333333,5.2832,10.5449333333,3.57506666667,9.93899999999,23.6708666667,5.08433333333,6.0544
540.37,20.0718666667,26.9384,24.9474666667,5.5378,9.44106666667,5.2966,10.5354666667,3.6112,9.96300000001,23.7704,5.10013333333,6.06346666667
540.72,20.2061333333,27.0947333334,25.088,5.55746666667,9.44626666667,5.32433333333,10.5578666667,3.648,10.0154666667,23.9498666667,5.1054,6.08173333333
541.06,20.2461333333,27.1502666667,25.0916666667,5.52893333333,9.38206666668,5.28,10.5095333333,3.59806666667,9.98606666667,24.0187333333,5.0788,6.01946666667
541.40,20.3828666667,27.2684666667,25.2028666667,5.6112,9.42400000001,5.3514,10.5556666667,3.6626,10.0498666667,24.1643333333,5.14426666667,6.07486666667
541.75,20.4781333333,27.3545333333,25.2899333333,5.62886666667,9.41433333333,5.3492,10.5254,3.68153333333,10.0899333333,24.2368666667,5.1462,6.06093333333
542.09,20.4874,27.3931333333,25.2716,5.59893333333,9.33793333333,5.3122,10.4766,3.63273333333,10.0750666667,24.2652,5.09846666667,5.981
542.43,20.5777333333,27.4822,25.288,5.5796,9.27566666667,5.28006666667,10.3942666667,3.59393333333,10.0542666667,24.3428,5.05873333333,5.9216
542.78,20.6398666667,27.5754,25.3384,5.5864,9.25286666667,5.24553333333,10.3722,3.56826666667,10.0869333333,24.4319333333,5.04193333333,5.8848
543.12,20.7616666667,27.7003333333,25.4084666667,5.5912,9.26973333335,5.24313333333,10.3497333333,3.57746666667,10.1214666667,24.5421333333,5.0264,5.865
543.46,20.8408,27.7704,25.4311333333,5.5524,9.23646666666,5.20626666667,10.2849333333,3.543,10.108,24.632,5.0,5.80446666667
543.81,20.9655333333,27.8612666667,25.5396666667,5.60853333333,9.2524,5.2268,10.2928,3.59433333333,10.1848666667,24.7884666667,5.0294,5.82813333333
544.15,21.0599333333,28.0087333333,25.6144666667,5.62213333333,9.21533333334,5.24206666667,10.2582666667,3.56326666667,10.2036666667,24.9106666667,5.03713333333,5.8098
544.49,21.133,28.1167333333,25.6438666667,5.6658,9.2122,5.23,10.2469333333,3.5774,10.2282666667,24.9498666667,5.0506,5.80986666667
544.84,21.2546,28.2265333333,25.7592666667,5.72386666667,9.23326666666,5.27113333333,10.2442666667,3.6232,10.2868666667,25.0624666667,5.08366666667,5.8632
545.18,21.3894666667,28.3515333334,25.861,5.7208,9.23453333334,5.22993333333,10.1882666667,3.60466666667,10.3526666667,25.1749333333,5.07746666667,5.8496
545.52,21.4852,28.4816666667,25.923,5.74833333333,9.20493333333,5.26106666667,10.1682,3.61926666667,10.3874,25.3080666667,5.07953333333,5.89473333333
545.87,21.6841333333,28.6902,26.1622,5.92406666667,9.29393333332,5.3606,10.2465333333,3.73613333334,10.5495333333,25.5554,5.1976,6.03086666667
546.21,21.8031333333,28.8002,26.261,5.98526666667,9.32253333332,5.39253333333,10.2889333333,3.794,10.6482,25.6484666667,5.2482,6.08913333333
546.55,21.956,28.898,26.3524,5.9836,9.29019999999,5.38093333333,10.2432,3.7908,10.6626,25.7754666667,5.24873333333,6.10146666667
546.90,22.1009333333,29.0602666667,26.4769333333,6.04526666667,9.30606666665,5.42173333333,10.304,3.84486666667,10.7260666667,25.9509333333,5.30893333334,6.18526666667
547.24,22.2502666667,29.1966666667,26.5797333333,6.14953333333,9.35133333335,5.4834,10.3502666667,3.92893333333,10.8337333333,26.1094,5.38033333334,6.28973333333
547.58,22.3836666667,29.3692,26.6507333333,6.2242,9.38126666667,5.53026666667,10.3206,3.95106666667,10.8828666667,26.2388,5.43693333333,6.31146666667
547.92,22.526,29.4386666667,26.7414,6.2856,9.423,5.521,10.3467333333,3.98893333333,10.9504,26.4034,5.45453333333,6.3502
548.27,22.6730666667,29.508,26.8617333333,6.29006666666,9.39273333333,5.529,10.2779333333,3.96633333333,11.0088,26.5767333333,5.47686666667,6.34873333333
548.61,22.825,29.6486,26.9691333333,6.33846666667,9.39393333333,5.53393333333,10.277,4.00086666667,11.0791333333,26.7384666667,5.5378,6.37693333333
548.95,22.9174,29.7941333333,27.0556666667,6.34486666667,9.31726666666,5.50533333333,10.2560666667,3.99293333333,11.0766,26.8962,5.5096,6.3766
549.29,22.9796666667,29.8264,27.0783333333,6.3324,9.2944,5.45913333333,10.1705333333,3.93326666667,11.0789333333,26.9751333333,5.5218,6.32053333333
549.64,23.1102666667,29.8862666666,27.1325333333,6.32886666667,9.27760000001,5.43246666667,10.1674666667,3.9458,11.0659333333,27.0864666667,5.52326666667,6.2982
549.98,23.3864666667,30.1388666667,27.3814666667,6.46753333333,9.36579999999,5.53686666667,10.2578,4.07653333333,11.1882,27.3934666667,5.64866666667,6.40273333333
550.32,23.5313333333,30.2984666666,27.5544,6.62766666667,9.45753333333,5.63633333333,10.3668666667,4.19473333333,11.3624,27.6202666667,5.7626,6.5114
550.66,23.6618,30.4170666667,27.6842,6.70953333333,9.52580000001,5.71593333333,10.3926666667,4.21866666667,11.4606666667,27.7596,5.86426666667,6.5536
551.01,23.7308,30.5298,27.7945333333,6.77286666667,9.53013333333,5.7092,10.4235333333,4.25593333333,11.4950666667,27.8377333333,5.91553333333,6.51506666667
551.35,23.8043333333,30.5632,27.8286666667,6.76993333333,9.46813333333,5.68726666667,10.4228666667,4.28293333333,11.4867333333,27.9205333333,5.93666666667,6.49566666667
551.69,24.0007333333,30.7585333333,27.9996666667,6.8486,9.50859999999,5.7532,10.4857333333,4.34713333333,11.5986666667,28.0870666667,5.98913333333,6.59373333333
552.03,24.1046666667,30.9390666667,28.1346,6.95973333333,9.56933333333,5.84886666667,10.5936,4.4358,11.7034666667,28.2216666667,6.042,6.70093333333
552.38,24.2251333333,30.9854666667,28.1851333333,7.03166666667,9.58453333333,5.87946666667,10.6049333333,4.44846666667,11.7293333333,28.2944,6.04233333333,6.70526666667
552.72,24.4409333333,31.153,28.3619333334,7.1932,9.727,6.04906666667,10.7203333333,4.58406666667,11.9487333333,28.4573333334,6.2418,6.84133333334
553.06,24.6822,31.3466666667,28.5342,7.34046666667,9.82253333332,6.11606666667,10.8672,4.7484,12.0702666667,28.6834666667,6.37713333333,6.96926666667
553.40,24.9198,31.6015333334,28.73,7.46173333333,9.95613333333,6.2452,10.9698666667,4.83366666667,12.2054,28.8766,6.48546666667,7.10086666667
553.74,24.7761333333,31.4914666667,28.59,7.3908,9.86519999999,6.16173333333,10.8552,4.71686666667,12.119,28.8372666667,6.38726666667,7.00326666666
554.09,24.8248666666,31.6288666667,28.6299333334,7.32893333333,9.82286666666,6.1156,10.8027333333,4.64893333333,12.0670666667,28.8787333334,6.3524,6.9348
554.43,24.8708,31.6836,28.611,7.30006666667,9.70593333335,6.02326666667,10.7178,4.59946666667,12.0125333333,28.9015333333,6.24366666667,6.84493333333
554.77,24.9410666667,31.7312,28.6476666667,7.2626,9.65566666667,5.96133333333,10.6187333333,4.52613333333,12.0071333333,28.9944666667,6.20073333333,6.79846666667
555.11,25.0709333333,31.918,28.7654666667,7.28733333334,9.65393333334,5.9268,10.6189333333,4.46946666667,12.0705333333,29.1191333333,6.16573333333,6.8058
555.45,25.2001333333,32.0925333333,28.9171333333,7.41066666667,9.73333333334,5.98453333333,10.6951333333,4.58086666667,12.1864,29.3091333333,6.26546666667,6.88293333333
555.80,25.3811333333,32.1978666667,28.9456666666,7.447,9.7544,6.0012,10.7012,4.60973333333,12.1723333333,29.4534,6.3124,6.89346666667
556.14,25.4182,32.3027333334,29.0066666667,7.49893333333,9.80593333333,6.0502,10.7312666667,4.68706666667,12.2232,29.6428,6.37053333334,6.95866666667
556.48,25.3652,32.2438,28.9279333333,7.42926666667,9.66086666667,5.89213333333,10.6032,4.55226666667,12.0672666667,29.6228666667,6.22373333333,6.83933333333
556.82,25.3742666667,32.259,28.9386666667,7.39506666667,9.58806666666,5.84473333333,10.5056666667,4.47053333333,12.0350666667,29.5906,6.09313333333,6.7658
557.16,25.2751333333,32.1735333333,28.7581333333,7.2272,9.39519999999,5.66173333333,10.308,4.33473333333,11.9406666667,29.5439333334,5.93473333333,6.59126666667
557.50,25.4206666667,32.253,28.8578666667,7.2578,9.41926666665,5.66693333333,10.3592666667,4.3718,12.0102,29.5962,5.994,6.62826666666
557.85,25.4948,32.2635333333,28.844,7.33266666667,9.39500000001,5.67853333333,10.2892666667,4.4164,12.0661333333,29.5931333333,5.9742,6.65093333333
558.19,25.6194666667,32.2821333334,28.8702666667,7.32446666666,9.35866666667,5.66353333334,10.288,4.36806666667,12.0776,29.6860666667,6.00186666667,6.66673333333
558.53,25.7298666667,32.3857333333,28.9827333333,7.4432,9.40673333334,5.7576,10.3960666667,4.41346666666,12.1744666667,29.8191333333,6.0412,6.79746666667
558.87,25.8755333333,32.5168666667,29.0985333333,7.55,9.50813333333,5.85206666667,10.4497333333,4.513,12.2395333334,29.9809333333,6.107,6.87686666667
559.21,25.8296666667,32.4933333333,29.0530666667,7.51173333333,9.41786666666,5.80066666667,10.3586666667,4.4158,12.1594666667,29.9366,6.04133333333,6.77146666667
559.55,25.8289333334,32.5354,29.0368666667,7.48906666667,9.30493333333,5.66733333333,10.2907333333,4.331,12.1676,29.9228,5.96713333333,6.71113333334
559.89,25.9622,32.7038666667,29.1092666667,7.45793333333,9.20646666667,5.59426666667,10.2302,4.2518,12.1827333333,29.9475333333,5.90293333333,6.65273333333
560.23,25.9494,32.7620666667,29.086,7.44253333333,9.18526666667,5.55693333333,10.2137333333,4.23766666666,12.1536666667,29.963,5.8426,6.59186666667
560.58,26.0304666667,32.9039333333,29.2064,7.52,9.2418,5.63426666667,10.3058,4.2654,12.2417333333,30.0892,5.9076,6.66893333333
560.92,26.197,33.0406666667,29.3684666667,7.6966,9.34086666666,5.76453333333,10.3802666667,4.3568,12.2857333333,30.1882666666,6.00733333333,6.78286666667
561.26,26.4061333333,33.2644,29.5664,7.85500000001,9.41893333333,5.89946666667,10.4577333333,4.4252,12.3833333333,30.3718,6.0648,6.88933333333
561.60,26.4968666666,33.3384,29.7093333334,7.89126666666,9.46766666667,5.91173333333,10.5003333333,4.42866666667,12.4493333333,30.5308,6.1028,6.9198
561.94,26.5008666667,33.4104666667,29.7947333334,7.972,9.51453333334,5.9398,10.4702666667,4.49766666667,12.4683333333,30.5555333333,6.0916,6.93326666667
562.28,26.6498666667,33.6311333333,29.9268,8.05959999999,9.56586666666,5.99,10.4421333333,4.57186666667,12.5874666667,30.7476666667,6.177,6.95446666667
562.62,26.6808,33.6314666667,29.8879333333,8.01266666666,9.4956,5.9392,10.4378666667,4.51713333333,12.5892,30.7125333333,6.16053333333,6.93026666666
562.96,26.7374,33.6201333333,29.8916,7.96606666667,9.41820000001,5.86386666667,10.3311333333,4.45073333333,12.5277333333,30.6811333333,6.07406666667,6.8796
563.30,26.7246,33.5821333333,29.9464666667,7.93753333334,9.40333333333,5.91966666666,10.2678,4.4544,12.5188666667,30.6940666667,6.0606,6.86966666667
563.64,26.6544666667,33.4856,29.8752,7.87380000001,9.32813333335,5.8978,10.2024,4.37473333333,12.4829333334,30.6464,6.04413333333,6.83386666667
563.99,26.8651333333,33.6821333333,30.0155333333,7.975,9.402,6.01593333333,10.2694,4.43886666667,12.6162,30.7838666667,6.16546666667,7.0002
564.33,26.9038666667,33.6394,30.0069333333,7.94740000001,9.30113333332,5.95953333333,10.1659333333,4.3834,12.5865333333,30.749,6.12046666667,6.9486
564.67,26.9106,33.6398666667,30.0326,7.89740000001,9.26566666666,5.89606666667,10.1234666667,4.34213333333,12.6366666667,30.7475333333,6.0946,6.93513333333
565.01,26.8618,33.6248,29.9694666667,7.80006666667,9.17040000001,5.79633333333,9.99366666667,4.25486666667,12.6041333333,30.7350666667,5.99906666667,6.84313333333
565.35,26.9364666667,33.6942,30.0163333333,7.83453333334,9.17446666666,5.84893333333,9.98219999999,4.26413333334,12.6073333333,30.7588,5.98413333333,6.8612
565.69,26.9921333333,33.7286666666,30.0950666667,7.77546666667,9.12633333333,5.847,9.98779999999,4.23166666667,12.6357333333,30.7894666667,5.94846666667,6.84266666667
566.03,27.0564,33.7526,30.1266666667,7.74353333333,9.11046666666,5.83446666667,9.96553333333,4.20873333333,12.6051333333,30.8220666667,5.91973333333,6.85773333333
566.37,27.092,33.7706666667,30.2064666667,7.77246666666,9.10219999999,5.84146666667,9.93479999999,4.2102,12.6340666667,30.8684,5.92086666667,6.89406666667
566.71,27.1105333333,33.7974,30.1936,7.737,9.08426666667,5.83066666667,9.89973333332,4.1616,12.6452666667,30.9003333333,5.8882,6.85793333333
567.05,27.1808,33.8950666667,30.2583333333,7.77553333333,9.09706666667,5.82833333333,9.87880000001,4.11386666667,12.6775333333,30.9648666667,5.89413333333,6.8446
567.39,27.3154666667,34.0197333333,30.3844,7.87306666667,9.15093333333,5.8706,9.93173333333,4.13293333333,12.7184,31.0454666667,5.88066666667,6.88146666667
567.73,27.3192666667,34.0320666667,30.4250666667,7.86326666666,9.13900000001,5.87766666667,9.85973333333,4.1168,12.7488,31.0786,5.8424,6.79386666667
568.07,27.4028,34.1947333333,30.4685333333,7.9102,9.20580000001,5.92166666667,9.89886666668,4.14726666667,12.8096,31.2084,5.8836,6.8288
568.41,27.4313333333,34.2048666667,30.477,7.8728,9.1678,5.87886666667,9.84886666668,4.1012,12.7772666666,31.2116666667,5.81053333333,6.7792
568.75,27.4437333333,34.1978666667,30.4803333333,7.85733333334,9.15413333333,5.85333333333,9.83353333333,4.09126666667,12.7608,31.1844,5.79306666667,6.77433333333
569.09,27.4639333333,34.2315333333,30.4845333333,7.82286666667,9.10626666667,5.7862,9.80899999999,4.0328,12.7562,31.1910666667,5.7912,6.7604
569.43,27.5392666667,34.3108666667,30.4909333333,7.95306666667,9.16880000001,5.8334,9.83026666667,4.08153333333,12.839,31.2923333333,5.88166666667,6.8044
569.77,27.5025333333,34.2502666667,30.417,7.88733333334,9.11599999999,5.78193333333,9.76153333332,3.99566666667,12.8005333333,31.2423333333,5.77206666667,6.716
570.11,27.5130666667,34.263,30.3716,7.87953333333,9.08526666665,5.749,9.68440000001,3.94973333333,12.818,31.2740666667,5.71473333333,6.671
570.45,27.6201333333,34.3829333333,30.492,7.96173333332,9.127,5.82833333333,9.73013333335,3.98466666667,12.9212666667,31.3279333333,5.76026666667,6.7354
570.79,27.6535333333,34.4796666667,30.5127333333,7.92633333333,9.10813333335,5.78053333333,9.75726666667,4.02013333333,12.9424666667,31.3079333333,5.72293333333,6.71933333334
571.13,27.7271333333,34.595,30.5717333333,7.93193333333,9.13846666667,5.80113333333,9.755,4.08053333333,13.0187333333,31.3612,5.76353333333,6.79073333333
571.47,27.7172666667,34.5739333333,30.5736,7.92286666666,9.12366666667,5.75913333333,9.74806666666,4.06053333333,12.9840666667,31.3766,5.72926666667,6.80673333333
571.81,27.6749333333,34.4926666667,30.5995333333,7.88226666667,9.068,5.72646666667,9.65659999999,4.0222,12.9374666667,31.3612,5.6354,6.74073333333
572.15,27.7102,34.5989333333,30.6139333333,7.91106666667,9.07746666668,5.7682,9.6822,4.0228,12.9754666667,31.4538,5.64213333333,6.72373333333
572.49,27.8052,34.7183333333,30.7488,7.93846666667,9.11446666666,5.81446666667,9.66546666666,4.01606666667,13.0652,31.5744666667,5.66653333333,6.7442
572.83,27.7724666667,34.7014,30.7297333333,7.91026666667,9.07300000001,5.7674,9.6088,3.95953333333,13.0263333333,31.5157333333,5.58846666666,6.68026666667
573.17,27.8103333333,34.7543333333,30.7829333333,7.84906666667,9.00913333333,5.71893333333,9.50353333335,3.8786,12.9896666667,31.556,5.49793333333,6.6306
573.51,27.9408666667,34.8520666667,30.8761333333,7.86093333333,8.9744,5.70906666667,9.45153333333,3.858,13.017,31.6516,5.48606666667,6.6124
573.85,27.9341333334,34.9093333333,30.9094666667,7.79833333333,8.9028,5.63593333333,9.38193333333,3.77833333333,12.9437333333,31.6301333333,5.3864,6.5014
574.19,27.9268,34.9298666666,30.92,7.72179999999,8.85013333333,5.55506666667,9.33453333333,3.74973333333,12.9281333334,31.7424,5.354,6.47273333333
574.53,28.0144,34.963,31.0052666667,7.78119999999,8.8712,5.6238,9.2926,3.73173333333,12.97,31.8326,5.38866666667,6.48866666667
574.87,28.0086666667,34.9083333333,30.9572666667,7.70426666667,8.79626666667,5.58206666667,9.19806666667,3.6392,12.9478,31.8507333333,5.31633333333,6.40046666667
575.21,28.1326,35.0182666667,31.0721333333,7.75406666667,8.80753333333,5.6456,9.20806666668,3.6366,13.0436666667,31.9058,5.40473333333,6.40506666667
575.55,28.1542666667,35.0713333333,31.0559333333,7.76993333333,8.81293333333,5.66693333333,9.19073333335,3.63666666667,13.0996666667,31.9227333333,5.41226666666,6.4338
575.89,28.2029333333,35.1184,31.1723333333,7.77460000001,8.78146666667,5.61446666667,9.10993333334,3.6132,13.1137333333,31.9524666667,5.42406666667,6.4142
576.22,28.1544666667,35.1078,31.0980666667,7.7434,8.71426666667,5.55846666667,9.04979999999,3.57553333333,13.0598,31.9122,5.38506666667,6.3512
576.56,28.2166666667,35.2265333334,31.1732666667,7.72113333334,8.69053333333,5.57106666667,8.97933333332,3.5742,13.074,32.0468666667,5.37233333333,6.3358
576.90,28.1851333333,35.2379333333,31.1318666667,7.68726666667,8.67773333333,5.53513333333,8.93713333332,3.5402,13.0927333333,31.9969333333,5.3322,6.267
577.24,28.1583333333,35.2712666667,31.1357333333,7.71140000001,8.67933333333,5.55466666667,8.96240000001,3.54573333333,13.1535333333,31.9954666667,5.354,6.26553333333
577.58,28.185,35.3094666666,31.2162,7.72633333334,8.74933333333,5.6524,8.96486666667,3.6002,13.2315333333,32.0797333333,5.3898,6.33473333333
577.92,28.2311333333,35.3324666667,31.2011333333,7.71273333333,8.688,5.61866666667,8.86746666667,3.51966666667,13.2068666667,32.0576,5.31406666667,6.2738
578.26,28.1755333333,35.2936,31.0872666667,7.56906666667,8.5946,5.48326666667,8.71646666666,3.41293333333,13.1377333333,32.0206,5.1714,6.16
578.60,28.0846,35.2455333334,31.0648,7.53566666667,8.49833333333,5.3844,8.57553333333,3.33086666667,13.0486666667,31.9358666667,5.07166666667,6.04386666667
578.94,28.0818666667,35.1984666667,30.994,7.45573333334,8.4294,5.2614,8.45426666666,3.24193333333,13.0083333333,31.9135333333,4.91093333333,5.96393333333
579.28,28.212,35.3188666667,31.1317333333,7.51633333333,8.49666666667,5.2882,8.50586666666,3.28153333333,13.1044666667,32.0136,4.97113333333,6.0126
579.61,28.1675333333,35.2700666667,31.0006666666,7.46806666666,8.42953333333,5.29106666667,8.439,3.2918,13.1548,32.0156666667,4.91646666667,6.04093333333
579.95,28.2972666666,35.3956,31.1254666667,7.48806666668,8.4606,5.3024,8.42846666667,3.24933333333,13.2202666667,32.1226,4.87786666667,6.03213333333
580.29,28.3872,35.4032666667,31.1102,7.58899999999,8.5108,5.3308,8.50786666667,3.3114,13.3549333333,32.177,4.95533333333,6.051
580.63,28.4333333333,35.3098666667,31.1373333333,7.58026666666,8.44373333333,5.30533333333,8.48380000001,3.29493333333,13.4230666667,32.2447333333,4.98226666667,6.07666666666
580.97,28.3451333333,35.1737333333,31.0766666667,7.53546666667,8.32626666667,5.26413333334,8.39333333333,3.2634,13.3576666667,32.1265333333,4.89946666667,6.00646666667
581.31,28.4494,35.2487333333,31.1295333333,7.58913333333,8.33006666667,5.19593333333,8.41353333335,3.2448,13.388,32.1812666666,4.93686666667,6.008
581.65,28.4467333333,35.2029333333,31.1156,7.70473333334,8.43106666667,5.3496,8.49940000001,3.40526666667,13.4758666667,32.1774,5.07526666667,6.07633333333
581.98,28.5800666667,35.3082666667,31.2523333333,7.85,8.50206666667,5.4288,8.61879999999,3.52813333333,13.6542,32.3169333333,5.21706666667,6.22286666667
582.32,28.713,35.4017333333,31.3342666667,7.91700000001,8.62126666667,5.5004,8.71533333335,3.62233333333,13.7608666667,32.4108,5.28846666667,6.30833333333
