wavelength,Back_ChlRief,Belly_ChlRief,Breast_ChlRief,Crissum_ChlRief,Crown_ChlRief,DorTail_ChlRief,Patch10_ChlRief,Patch11_ChlRief,Patch12_ChlRief,Rump_ChlRief,Throat_ChlRief,WingTip_ChlRief
739.28,4.5284,7.82,7.0968,25.6584,4.79006666667,10.6026666667,9.49880000001,23.8304666667,9.2878,6.90800000001,25.8775333333,13.6305666667
739.59,4.22373333333,7.54876666667,6.8312,25.5953333333,4.32246666667,10.2878,9.24720000001,23.6932666667,8.99026666667,6.58853333333,25.7249333333,13.5327666667
739.91,4.3248,7.72586666667,7.0604,25.5470666667,4.45386666667,10.4008666667,9.35306666666,23.7896666667,9.03506666666,6.78766666667,25.9428,13.6081
740.23,4.25653333333,7.6412,7.0722,25.3842666667,4.3634,10.3282666667,9.33,23.6431333333,8.86079999999,6.76539999999,25.8042,13.4537
740.54,4.20633333333,7.6259,7.0778,25.2528666667,4.3288,10.2274,9.36773333332,23.5834666667,8.81346666666,6.73313333333,25.7508666667,13.3530666667
740.86,3.86466666667,7.31846666667,6.61593333333,25.1344666667,4.05933333333,9.89853333333,9.08986666667,23.3988666667,8.40213333333,6.38946666667,25.5638666667,13.1099333333
741.18,3.90653333333,7.3424,6.62026666667,24.8200666666,4.1518,9.75673333333,9.00599999999,23.3798,8.43486666667,6.4996,25.4991333333,13.0595333333
741.49,3.95813333333,7.46663333333,6.58113333333,24.9002666667,4.25293333333,9.79166666666,9.01406666667,23.5735333333,8.46100000001,6.7306,25.5602666667,13.1281333333
741.81,3.8726,7.37596666667,6.3916,24.8949333333,4.2126,9.71193333333,8.91713333333,23.5131333333,8.21739999999,6.57553333333,25.6486666667,13.0711333334
742.12,3.4982,7.08076666667,5.9802,24.8843333333,3.96786666667,9.31693333333,8.66819999999,23.4075333333,8.06366666667,6.3168,25.6017333333,12.9028
742.44,3.483,7.1213,5.907,24.9352666667,3.98333333333,9.24046666667,8.7466,23.3868666667,8.08979999999,6.35613333333,25.3753333333,12.9332666667
742.76,3.4574,7.1256,5.88626666667,24.8533333333,3.88366666667,9.27160000001,8.73479999999,23.3761333333,8.05599999999,6.48399999999,25.3382,12.9464666666
743.07,3.66993333333,7.29653333333,6.01393333333,24.9841333333,4.15406666667,9.40646666667,8.854,23.6037333333,8.231,6.79846666666,25.4912666667,13.0854666667
743.39,3.35753333333,6.801,5.77113333334,24.9543333333,3.8158,9.06173333334,8.51999999999,23.4155333333,7.89773333333,6.47453333333,25.0838666667,12.9167
743.70,3.26633333333,6.81926666666,5.68813333333,25.1085333333,3.94226666666,9.01333333334,8.52046666666,23.4776,7.94553333334,6.46480000001,25.0968666667,13.0648
744.02,3.18426666667,6.82176666667,5.57833333333,25.1240666667,4.08806666667,9.01840000001,8.54259999999,23.3404,7.87093333334,6.4798,25.2497333333,13.1098
744.34,3.22393333333,6.88443333333,5.6882,25.2476666667,4.1834,9.10239999999,8.66419999999,23.4142666666,7.95726666667,6.52866666667,25.4429333333,13.2083666667
744.65,3.11046666667,6.7823,5.48853333333,25.3076666666,4.05253333333,9.11213333333,8.68326666666,23.3899333333,7.81353333333,6.41613333333,25.4211333334,13.0648666667
744.97,3.03533333333,6.61806666667,5.4432,25.2682,3.91593333333,9.04293333333,8.58073333334,23.3368,7.69313333333,6.15846666666,25.3167333333,12.9660666667
745.28,2.92133333333,6.5452,5.401,25.2096666667,3.85086666667,8.94766666666,8.4474,23.3774,7.76313333333,6.20560000001,25.2906666667,12.9211666667
745.60,3.0754,6.59446666667,5.217,24.9234,3.74026666667,8.99406666666,8.23133333333,23.3540666667,7.48313333333,6.17766666666,24.958,12.7099
745.91,2.91433333333,6.2972,4.92646666667,24.6991333333,3.32706666667,8.86406666667,7.94966666667,23.5248666667,7.19813333334,5.9894,24.8746,12.4594333333
746.23,2.55226666667,5.97103333333,4.5872,24.3840666667,3.13413333333,8.41939999999,7.61226666666,23.3569333333,6.88706666667,5.61953333333,24.5946,12.1165
746.55,2.3378,5.76746666667,4.4008,24.0618666667,3.06493333333,8.35853333333,7.50533333334,23.1169333333,6.65679999999,5.25906666667,24.4230666667,11.8838
746.86,1.91993333333,5.42513333333,3.92393333333,23.6323333334,2.61666666667,8.13693333333,7.13360000001,22.6316666667,6.27620000001,4.86766666667,24.1289333333,11.4169
747.18,1.76026666667,5.26086666667,3.65686666667,23.5799333333,2.31553333333,8.18160000001,6.96426666667,22.4644,6.16826666667,4.73793333333,24.1824666667,11.2185333333
747.49,2.13526666667,5.50336666667,3.8808,24.0072666667,2.32166666667,8.40479999999,7.28486666667,22.9176666667,6.46813333333,4.9682,24.4717333333,11.4898666667
747.81,2.44506666667,5.83866666667,4.2412,24.143,2.46713333333,8.54633333333,7.57593333334,23.0176,6.66920000001,5.23406666667,24.6271333333,11.6944
748.12,3.02906666667,6.37696666667,4.782,24.5922666667,3.03633333333,8.98220000001,7.97666666667,23.5598666667,7.15613333333,5.76086666667,25.0792,12.3203333333
748.44,3.01933333333,6.36246666667,4.63926666667,24.6076666667,2.96586666667,9.0046,7.98826666667,23.5674,7.11533333334,5.704,25.2697333333,12.3535666667
748.75,3.1042,6.40166666667,4.622,24.5811333333,2.97253333333,9.04226666667,8.1482,23.4711333333,7.05500000001,5.64553333333,25.2260666667,12.3864666667
749.07,3.325,6.55816666667,4.98386666667,24.8172666667,3.21293333333,9.1526,8.48273333333,23.6730666667,7.32686666666,5.7776,25.4392,12.6612
749.38,3.51393333333,6.9233,5.3576,25.3622666667,3.64,9.54373333334,8.78593333334,24.0698666667,7.68826666666,6.02053333333,25.8897333333,13.1848333333
749.70,3.6692,7.10613333333,5.4302,25.5205333333,3.73353333333,9.78553333334,8.83713333333,24.1601333333,7.82226666666,6.15666666667,25.9780666667,13.4738666667
750.01,3.8366,7.23666666667,5.44086666667,25.8740666667,3.77966666667,10.0606666667,8.8872,24.4034666667,8.01373333333,6.35493333333,26.1597333333,13.4809
750.33,4.6836,7.9651,6.07413333333,26.3858,4.56806666667,10.6751333333,9.5632,24.9954,8.75586666666,7.06326666667,26.7845333333,14.1549
750.64,5.08166666667,8.38096666667,6.4832,26.5914,4.99926666667,10.9794666667,9.93066666665,25.4673333333,9.07459999999,7.55326666666,27.064,14.4338666667
750.96,5.01233333333,8.39963333334,6.3406,26.5282,5.0992,11.0266666667,9.87926666667,25.505,9.10939999999,7.60773333333,27.1336666667,14.3258333333
751.27,5.06406666667,8.35396666667,6.18093333333,26.4532,5.19293333333,11.1697333333,9.87919999999,25.5942666667,9.19633333334,7.59113333334,27.0844666667,14.2319666667
751.59,4.3216,7.77986666667,5.3956,26.0798666667,4.43566666667,10.7841333333,9.2492,25.2316,8.61953333333,7.00153333334,26.5930666667,13.6731
751.90,4.37806666667,7.96153333333,5.6408,26.0625333334,4.53213333333,10.9335333333,9.36493333334,25.2358,8.74193333333,7.2282,26.5812666667,13.7718333333
752.22,4.61726666667,8.02826666667,5.83026666667,26.1036666667,4.70206666667,11.0341333333,9.44166666667,25.3733333333,9.02226666667,7.35926666667,26.5938666667,13.8008666667
752.53,4.29893333333,7.63696666667,5.46153333333,25.8316,4.28713333333,10.7851333333,8.9704,25.0794666667,8.771,6.97753333334,26.3868,13.5171
752.85,4.4136,7.5167,5.38693333334,25.7217333333,4.276,10.7003333333,8.94113333333,24.86,8.7988,6.89213333333,26.2748666667,13.4057
753.16,4.6024,7.63483333333,5.528,25.8356666667,4.31353333333,10.8214,9.17140000001,24.8106,8.94893333334,6.99339999999,26.3707333333,13.4174
753.47,4.58273333333,7.5711,5.49073333333,25.5738,4.16786666667,10.5760666667,9.07773333334,24.6278666667,8.83133333333,6.97733333333,26.2138,13.5088333333
753.79,4.21666666667,7.39813333333,5.2924,25.5595333333,3.85326666667,10.4019333333,8.93133333333,24.7389333333,8.61140000001,6.73640000001,26.0938,13.3405666667
754.10,4.27633333333,7.38383333333,5.42313333333,25.6572666667,3.90686666667,10.3682,8.99193333333,24.6504666667,8.63473333333,6.68113333333,26.051,13.5856666667
754.42,4.08086666667,7.29493333333,5.46873333333,25.4857333333,3.81306666667,10.2264,8.87253333335,24.4730666667,8.46853333334,6.48913333333,25.9556666666,13.6037
754.73,3.74686666667,6.9838,5.25226666667,25.4004666667,3.64053333333,9.9224,8.65113333334,24.2503333333,8.23160000001,6.25446666666,25.8966666667,13.5367666667
755.05,3.68846666667,6.89103333333,5.29353333333,25.2710666667,3.62606666667,9.76933333334,8.55573333333,24.0747333333,8.15706666667,6.06606666667,25.9165333333,13.5689
755.36,3.66486666667,6.81076666667,5.1846,25.5260666667,3.5786,9.75213333333,8.389,24.3171333333,8.20433333334,5.96106666666,25.8548666667,13.7556
755.67,3.21093333333,6.60613333333,4.9646,25.3044666667,3.3474,9.50686666666,8.0416,24.1406666667,7.80473333333,5.79886666666,25.8194,13.654
755.99,3.4108,6.8876,5.24273333333,25.5090666667,3.70546666667,9.65906666667,8.39540000001,24.403,7.96133333333,6.12659999999,26.0826666667,14.0516666667
756.30,3.54013333333,6.97033333333,5.45486666667,25.4004666667,3.7958,9.66666666667,8.47020000001,24.5219333333,7.87346666666,6.17313333333,26.1860666667,14.1357333333
756.62,3.0394,6.3739,5.0492,25.1376666667,3.367,9.06893333333,8.1536,24.259,7.358,5.79806666667,25.9126,13.912
756.93,3.26973333333,6.5577,5.33426666667,25.4952666667,3.51373333333,9.28699999999,8.44820000001,24.5034,7.61973333334,5.96026666667,26.1318,14.1268333333
757.24,3.3242,6.49153333333,5.30273333333,25.3676,3.45393333333,9.20779999999,8.32873333334,24.2654,7.57420000001,5.9848,26.1143333333,14.1760666667
757.56,3.78753333333,6.9814,5.6862,25.6707333333,3.8338,9.76000000001,8.71506666665,24.711,7.9696,6.49373333334,26.5428,14.6039333333
757.87,4.08793333333,7.106,5.8398,25.9531333333,3.89746666667,9.91246666666,8.83313333334,24.9486,8.10926666667,6.68206666667,26.5482666667,14.9381666667
758.18,4.06913333333,7.10043333333,5.899,25.7991333333,3.74666666667,9.72986666666,8.7856,24.8648666667,8.00760000001,6.60273333333,26.2930666667,14.9342
758.50,4.85186666667,7.66616666667,6.71973333333,26.3486666667,4.46293333334,10.3470666667,9.52160000001,25.4374,8.681,7.30033333333,26.6716666667,15.5106
758.81,5.3418,8.08163333334,7.20506666667,26.5715333333,4.93353333333,10.7463333333,10.0726,25.7676,9.13599999999,7.77620000001,27.0924666667,15.8789666667
759.13,5.867,8.57693333334,7.7012,27.2889333333,5.35973333333,11.3144,10.5947333333,26.237,9.68766666665,8.32586666666,27.5587333333,16.3929666667
759.44,5.99173333333,8.73606666667,7.83213333333,27.5682,5.57353333333,11.5976,10.8330666667,26.2160666667,9.9638,8.57173333334,27.6702666667,16.4575
759.75,6.0954,9.17943333332,8.0734,28.0109333333,5.90853333333,11.8816666667,11.1010666667,26.4572,10.4651333333,9.01353333335,27.9087333333,16.8363
760.07,6.50546666667,9.85503333335,8.66913333333,28.2802,6.44106666667,12.3966,11.4546666667,26.8252666667,11.0235333333,9.51186666667,28.2181333333,17.3295333333
760.38,6.65193333333,10.1283,8.89953333333,28.4728666667,6.60993333333,12.5586,11.626,27.0070666667,11.2955333333,9.73346666667,28.3420666667,17.5549333333
760.69,7.12226666667,10.7088,9.5092,28.8913333333,7.15866666668,13.1540666667,12.1094666667,27.5002666667,11.855,10.1806,28.7845333333,18.1279
761.01,6.89166666667,10.4486,9.29680000001,28.7546666667,6.91513333333,12.867,11.9032666667,27.3128666667,11.7068666667,9.8886,28.5748,17.8125
761.32,6.89466666667,10.5389333333,9.4654,28.7520666667,6.99033333333,12.8639333334,11.9181333333,27.3232,11.8315333333,9.94406666667,28.531,17.7412666667
761.63,7.04026666667,10.6681666667,9.54833333334,29.1153333333,7.08666666667,13.1002,12.0672,27.5524,12.0167333333,10.1087333333,28.7636666667,17.9205333333
761.94,6.6132,10.3777,9.15266666667,29.1017333333,6.6198,12.7636666667,11.7156666667,27.2898,11.6582,9.72459999999,28.5978,17.5927
762.26,6.53713333333,10.3218,9.0102,29.1684666666,6.4858,12.6528666667,11.5777333333,27.2978,11.5674666667,9.54666666667,28.6238,17.4335666667
762.57,6.40226666667,10.1877333333,8.89413333333,29.0134,6.37459999999,12.4351333333,11.4814,27.1634666667,11.4177333333,9.3056,28.5186666667,17.2886
762.88,6.321,10.0097,8.66626666667,28.7821333333,6.217,12.2350666667,11.2971333333,27.1299333333,11.2216666667,9.11393333334,28.3728666667,17.1569
763.20,6.36473333333,9.96613333332,8.66613333334,28.7850666667,6.24746666667,12.2289333333,11.3736,27.1198666667,11.0847333333,9.04366666667,28.4093333333,16.9724666667
763.51,6.196,9.66753333334,8.432,28.7028,6.09326666667,12.1228666667,11.1404,26.9748666667,10.8228666667,8.78686666666,28.2338666667,16.5816
763.82,5.64393333333,8.99783333333,7.83926666667,28.2531333333,5.57833333333,11.5931333333,10.5853333333,26.5449333333,10.1676,8.15206666667,27.8823333333,16.0185333333
764.14,4.9824,8.34326666667,7.26173333333,27.9081333333,4.92526666667,11.0255333333,9.96859999999,26.2161333333,9.59986666665,7.65720000001,27.4668666667,15.3217
764.45,4.65233333334,8.05806666667,6.9436,27.7976,4.69333333333,10.7828666667,9.66359999999,26.1227333333,9.36133333334,7.31013333334,27.3159333333,15.0190333333
764.76,4.55506666666,7.8522,6.64666666667,27.7336666667,4.73633333333,10.7890666667,9.529,25.9983333333,9.21700000001,7.16173333333,27.3330666667,14.843
765.07,4.53486666667,7.74613333333,6.66453333333,27.781,4.81666666667,10.7832,9.41446666666,26.1537333333,9.2336,7.22180000001,27.4929333333,14.8081
765.39,4.3492,7.5124,6.3394,27.3938,4.71606666667,10.4931333333,9.17299999999,25.9725333333,9.00606666665,7.062,27.2861333333,14.4535666667
765.70,3.5974,6.82556666667,5.6242,26.9145333333,4.03466666667,9.9158,8.408,25.5143333333,8.2936,6.4704,26.7343333333,13.781
766.01,2.9292,6.0561,4.77066666667,26.2710666667,3.15413333333,9.05946666667,7.5812,24.8474,7.59366666666,5.66066666667,26.0214,13.0119
766.32,2.94806666667,6.1146,4.94806666667,26.362,3.21353333333,9.03133333333,7.5418,25.047,7.76566666667,5.77353333333,26.2343333333,13.0377
766.64,2.2232,5.30013333333,4.15706666666,25.7768666667,2.40493333333,8.35266666667,6.63913333333,24.5758,7.13786666667,5.1514,25.6474,12.5289
766.95,2.11666666667,5.16243333333,3.87686666667,25.5046666667,2.14566666667,8.21959999999,6.4684,24.3946666667,7.07226666666,5.02446666667,25.4989333333,12.4619666667
767.26,2.70693333333,5.8538,4.39126666667,25.8718,2.81926666667,8.7648,6.93846666667,24.9054666667,7.7602,5.721,25.8747333333,12.9815666667
767.57,3.40426666667,6.40396666667,4.9284,26.2078666666,3.52793333333,9.22899999999,7.53579999999,25.2483333333,8.34773333334,6.2472,26.2924,13.5913333333
767.88,3.6948,6.55293333333,5.13153333333,26.1776,3.5872,9.23846666667,7.69113333333,25.2668666667,8.54953333333,6.50973333333,26.3220666667,13.8840333333
768.20,3.49386666667,6.4553,5.1058,26.158,3.17906666667,8.98413333333,7.42339999999,25.2552666667,8.50733333333,6.37093333333,26.1738666667,13.7927666667
768.51,3.49866666667,6.61643333333,4.96433333333,26.0344,3.20046666667,8.81953333333,7.3996,24.919,8.4012,6.23546666667,26.0278666667,13.7727333334
768.82,3.53233333333,6.5588,5.15413333333,26.2322,3.2072,8.93193333333,7.33993333333,24.9916,8.53393333334,6.27513333333,26.1757333333,14.0033333333
769.13,3.36686666667,6.47743333334,5.1926,25.9531333333,3.1792,8.73360000001,7.31986666667,24.5628666667,8.56286666667,6.2344,26.1539333333,14.0084333333
769.44,3.34693333333,6.64783333334,5.39786666667,26.1351333333,3.6112,9.2592,7.59253333333,25.0101333334,8.7826,6.57066666666,26.3821333333,14.2078666667
769.76,3.01066666667,6.40686666667,5.11766666667,25.9131333333,3.3804,8.98666666667,7.4062,24.7166,8.52253333333,6.25846666667,25.7944666667,14.0713
770.07,3.03053333333,6.48536666667,5.27993333333,25.7621333333,3.36493333333,8.94746666666,7.406,24.6462666667,8.51460000001,6.22673333333,25.6704,14.0937
770.38,2.86026666667,6.39796666667,5.233,25.8601333333,3.362,8.77066666667,7.44813333333,24.6846,8.44093333332,6.19006666667,25.7633333334,14.2704666667
770.69,2.55986666667,6.193,5.1234,25.9168666667,3.379,8.86093333334,7.4748,24.7175333333,8.29033333333,6.023,25.7853333333,14.2896333333
771.00,1.8914,5.49066666667,4.41946666667,25.5244666667,2.89886666667,8.54666666667,6.95886666667,24.4418666667,7.66673333333,5.50553333333,25.3520666667,13.8033333333
771.32,1.12013333333,4.81406666667,3.76673333333,25.071,2.3244,8.18566666666,6.32153333333,23.9777333333,7.05786666666,4.8868,24.9444,13.2623333333
771.63,0.926266666667,4.82973333333,3.63493333333,25.1528,2.32346666667,8.1534,6.43693333333,23.9812666667,6.95086666666,4.9776,25.1449333333,13.2594666667
771.94,0.1918,4.25916666667,3.24353333333,24.8630666666,1.6356,7.91033333334,5.9028,23.8073333333,6.60266666667,4.563,24.831,12.9094
772.25,-0.0325999999992,4.3244,3.04853333333,24.7049333333,1.50986666667,7.96493333334,5.85673333333,23.9804666667,6.67479999999,4.46073333333,24.8228666667,12.9956333333
772.56,0.308933333333,4.54273333333,3.16853333333,24.862,1.89953333333,8.20766666667,6.2958,24.215,6.79853333333,4.62306666667,24.9897333333,12.9603666667
772.87,0.581799999999,4.68406666667,3.40813333333,25.0165333333,2.1488,8.26266666666,6.36733333333,24.2518,6.85373333333,4.655,25.0125333333,13.1400666667
773.18,-0.212533333334,4.03436666667,2.749,24.8226666667,1.31713333333,7.89893333333,5.8424,23.8368666667,6.23313333334,4.05366666667,24.7886666667,12.5728
773.50,-1.02873333333,3.1641,1.9358,24.1493333333,0.334200000001,7.09200000001,5.06066666667,23.1293333333,5.39933333333,3.20753333333,24.2578666667,11.6904333333
773.81,-1.4182,2.63753333333,1.49773333333,23.7021333333,-0.428600000001,6.3442,4.16606666667,22.9026,4.83766666667,2.38126666667,23.7332666667,11.1355
774.12,-2.69806666667,1.5825,0.345733333334,22.3750666667,-1.93926666667,4.85726666667,2.7834,21.89,3.63186666667,1.18086666667,22.5859333333,9.78220000001
774.43,-2.88693333333,1.34826666667,0.167733333333,22.0258,-2.3702,4.12886666667,2.4926,21.4637333333,3.11813333333,0.471333333331,22.1392,9.44929999999
774.74,-2.4086,1.98786666667,0.596466666668,22.5982,-2.09893333333,4.29953333333,2.8896,21.9186,3.41673333333,0.753533333334,22.7046,9.68100000001
775.05,-2.34906666667,1.73156666667,0.469000000001,22.1216666667,-2.3816,3.98333333333,2.60433333333,21.857,3.2312,0.473533333335,22.5812666667,9.66790000001
775.36,-1.75986666667,1.9121,0.967533333334,22.2714,-1.94433333333,4.07286666667,3.07306666667,22.2621333333,3.6306,0.916866666665,22.9256,10.0807
775.67,-1.1714,2.2421,1.28113333333,22.4388,-1.51906666667,4.25533333333,3.4226,22.21,3.75646666667,1.23093333333,23.2669333333,10.2768333333
775.98,-1.698,1.6493,0.763266666666,22.142,-2.15133333333,3.70126666666,2.8914,22.0172,3.2292,0.976066666666,22.9792666667,10.1733666667
776.30,-1.93173333333,1.48216666667,0.484200000001,21.9593333333,-2.52186666667,3.33806666667,2.77546666667,21.6781333333,3.4256,0.9268,22.8446666667,10.1797
776.61,-2.14486666667,1.1955,0.116133333333,21.4995333333,-2.87373333333,2.7158,2.2284,21.2163333333,2.99453333333,0.5246,22.8924,9.84433333333
776.92,-1.5658,1.71646666667,0.324199999999,22.057,-2.10793333333,3.23366666667,2.87226666667,21.8206666667,3.7016,1.1952,23.3356666667,10.5049333333
777.23,-1.55353333333,2.1016,0.265933333333,22.5613333334,-1.77286666667,3.46166666667,3.2424,22.3232666667,4.07266666667,1.66546666667,23.7555333333,10.7208
777.54,-0.1482,3.48856666667,1.70146666667,24.0056,-0.375466666666,4.7288,4.56653333333,23.3704,5.6236,3.0226,24.9189333333,12.1765666667
777.85,-6.00013094765e-13,3.9375,1.99993333333,24.2454,0.115800000001,4.89353333333,4.89826666667,23.4537333333,6.2268,3.5464,25.3796666667,12.3311
778.16,-0.114066666666,3.80113333333,1.97133333333,23.979,0.200733333335,4.64053333333,4.887,23.3402,6.35173333334,3.5912,25.2428666667,12.5528666667
778.47,-0.036666666668,3.97263333333,1.69086666667,24.0871333333,0.297666666666,4.5452,4.985,23.0562,6.28646666667,3.77086666667,25.0766666667,12.3116
778.78,-0.171200000001,3.9504,1.21133333333,23.9297333333,-0.0691999999988,4.64173333333,4.6972,22.612,5.93613333333,3.4028,24.8266,11.8492666667
779.09,-0.480199999999,3.81126666667,1.0956,23.8182,-0.312333333332,4.56866666667,4.4708,22.3542666667,5.96273333333,3.33786666667,24.5872666667,11.8183333333
779.40,-0.374200000001,3.6723,1.09393333333,23.6793333333,-0.317799999999,4.66113333333,4.3666,22.0804666667,5.872,3.22113333333,24.5677333333,11.7087666666
779.71,-0.159333333333,3.7107,1.32686666667,23.6005333333,-0.0892,5.16646666667,4.421,22.0674666667,5.86499999999,3.46446666667,24.81,11.6222333333
780.02,0.0900666666673,3.88776666667,1.56373333333,23.9849333333,0.289066666667,5.71413333333,4.64353333333,22.5727333333,6.10759999999,3.66266666667,24.8568,12.0967333333
780.33,-0.799066666666,2.93126666667,0.955133333334,23.7231333334,-0.292466666669,5.18033333333,4.02033333333,22.2954,5.29713333333,3.0604,24.5127333333,11.4937333333
780.64,-0.748266666667,2.73416666667,1.10526666666,23.4580666667,-0.112599999999,5.45846666667,4.02053333333,22.1326,5.2726,3.096,24.3189333334,11.7241333333
780.95,-2.23893333333,1.0945,-0.483733333333,22.199,-1.39113333334,4.2882,2.4882,20.7279333333,3.75453333334,1.54573333333,23.0515333333,10.4337333333
781.26,-3.0358,0.2496,-1.23566666667,21.3716666667,-2.29946666667,3.80233333333,1.51293333333,20.0101333333,2.70313333333,0.695866666666,22.1281333333,9.72020000001
781.57,-3.82333333333,-0.178733333333,-1.82746666667,20.7146666667,-2.7768,3.1598,0.786066666667,19.3873333333,1.8072,-0.0358000000014,21.3374,8.8871
781.88,-4.8278,-1.20183333333,-2.64186666667,19.8292666667,-3.80226666667,2.37753333334,-0.300533333333,18.6844,0.979133333334,-1.36233333333,20.5387333333,8.20513333333
782.19,-4.51053333333,-0.979133333333,-2.11446666667,20.1718666667,-3.10413333333,2.45826666667,0.187466666667,19.1822666667,1.50526666667,-0.885400000001,20.9843333333,8.76826666667
782.50,-4.98666666667,-1.789,-2.81233333333,19.83,-3.57806666667,1.64813333334,-0.414600000001,19.0854666667,0.978333333334,-1.72793333333,20.7336666667,8.02216666666
782.81,-4.8118,-1.41126666667,-2.4464,20.1936666667,-3.20426666667,2.027,-0.043,19.6774,1.50006666667,-1.87613333333,20.9085333333,8.08873333333
783.12,-4.9824,-1.7845,-2.88666666667,19.7941333333,-3.5852,1.3322,-0.308733333331,19.4964,1.00726666667,-2.43693333333,20.6174,7.77959999999
783.43,-5.4764,-2.42983333333,-3.4616,19.1484,-4.06233333333,0.513133333333,-0.857266666665,19.0008666667,0.737066666667,-3.04113333333,20.1857333333,6.74866666667
783.74,-4.38706666667,-1.37896666667,-2.387,19.4461333333,-3.129,1.22053333333,-0.220466666667,19.2901333333,1.74193333333,-2.37633333333,20.4676,7.32523333333
784.05,-4.37766666667,-1.3934,-2.44046666667,19.2857333333,-3.39833333333,0.995600000001,-0.259733333333,19.3994,1.56386666667,-2.68946666667,20.3625333333,7.00503333333
784.36,-3.2116,-0.5336,-1.6572,20.2544666667,-2.4532,1.77086666667,0.666133333334,20.6606666667,2.32866666667,-1.8252,21.2726666667,7.56030000001
784.67,-1.77193333334,0.524000000001,-0.740200000001,21.4100666667,-1.35066666667,2.9066,1.6424,21.8152,3.64686666667,-0.632133333333,22.3988666667,8.67373333334
784.98,-1.20233333333,0.490166666667,-0.5686,21.9984,-1.35946666667,3.17346666667,1.68433333333,21.9766,4.0942,-0.243733333335,22.6917333333,9.00073333333
785.29,-1.19926666667,0.635066666667,-0.228933333335,22.464,-1.05753333333,3.27053333333,1.90246666667,22.3275333333,4.62253333333,0.305266666668,23.0526,9.14973333334
785.60,-2.19106666667,-0.2033,-1.1366,22.0372666667,-2.09786666667,2.47113333333,1.0818,21.7132,4.01973333333,-0.746800000001,22.3612666667,8.21526666667
785.91,-1.4912,0.8348,-0.302466666667,22.7120666667,-1.5182,3.45233333333,1.8476,22.0152,4.6462,0.0593333333346,22.5606,8.70059999999
786.22,-2.2042,0.441399999998,-0.888066666666,22.2746,-2.28,2.79453333333,1.02906666667,21.4568666667,3.8722,-0.362866666667,22.2094666667,8.37266666667
786.53,-1.86113333333,1.08606666667,-0.359333333333,22.6014,-1.83966666667,3.20726666667,1.3892,21.8504666667,4.264,0.396866666668,22.5154,9.00233333333
786.84,-0.554266666667,2.60816666667,1.17586666667,23.7244666667,-0.476666666666,4.49626666667,2.67293333333,22.7714,5.25773333333,1.96853333334,23.3254,10.6398
787.14,0.0555999999994,3.44953333333,1.73353333333,24.2306,-0.0656666666667,5.4588,3.1692,23.3509333333,5.82766666667,2.5878,24.1243333333,11.3773
787.45,0.328600000001,3.7442,2.23546666667,24.7347333333,0.298733333333,6.0692,3.4952,23.4354666667,6.20859999999,3.17653333333,24.5806666667,11.745
787.76,-0.677199999999,3.3185,1.6828,24.4362,-0.522666666667,5.46686666667,2.83786666667,23.0122,5.94473333334,2.68366666667,24.3463333333,11.5237
788.07,-2.1818,2.538,0.712133333333,23.9142,-1.92413333333,4.37353333333,1.88893333333,22.4848666667,5.096,1.596,23.9040666667,10.8864333333
788.38,-2.23926666667,2.74423333334,0.892733333331,24.3356,-1.76486666667,4.61626666667,2.2444,23.1064666667,5.22306666667,1.63733333333,24.3253333333,11.117
788.69,-1.59953333333,3.64066666667,1.74666666667,24.9302,-1.17286666667,5.32113333333,3.1126,23.9758,5.66646666667,2.488,24.8438666667,11.8761
789.00,-0.977800000001,4.34136666667,2.12753333333,25.2886666667,-0.425533333332,6.0284,3.57653333333,24.5795333333,6.06380000001,3.27766666667,25.1874666667,12.4975
789.31,-1.78293333333,3.4227,1.30773333333,24.1892,-1.042,5.22086666667,2.98853333333,23.8212666667,4.97573333334,2.55426666667,24.4036,11.9617666667
789.62,-1.06786666667,3.75543333333,1.856,24.5918666667,-0.218533333332,5.64966666667,3.74266666667,23.8596666667,5.75133333333,3.06633333333,24.5868666667,12.4409333333
789.92,-1.82146666666,3.22926666667,1.32186666667,24.33,-0.796266666666,5.30826666667,3.1122,23.5857333333,5.16273333333,2.20146666667,24.1686666667,11.8293666667
790.23,-2.90486666667,2.1048,0.109199999999,24.0131333333,-2.00926666667,4.46626666666,2.58813333333,23.0031333334,4.39526666667,0.917266666667,23.8384666667,10.9255666667
790.54,-3.85646666667,1.32316666667,-0.525933333333,23.5964,-2.7538,3.69233333333,2.22786666667,22.8273333333,3.84506666667,0.305333333334,23.2627333333,10.2714666667
790.85,-3.141,1.72843333333,-0.189533333334,23.991,-2.25673333333,4.34106666667,2.9114,23.2499333333,4.51906666667,0.9302,23.8472666667,10.6345666667
791.16,-2.1734,2.21153333333,0.587333333333,24.6461333333,-1.50366666667,5.34513333333,4.10566666667,23.8649333333,4.91626666667,1.6564,24.6283333333,11.4067666667
791.47,-2.19873333333,2.02283333333,0.433866666666,24.1278,-1.161,5.23606666666,4.4562,23.2775333333,4.50313333333,1.81186666667,24.2392666667,11.1112
791.78,-1.7728,2.6121,1.013,24.464,-0.435733333332,5.93053333333,5.14133333333,23.5158,4.88213333333,2.32046666667,24.6407333333,11.3516
792.08,-2.09686666667,1.85186666667,0.579333333332,24.295,-0.669133333334,5.81233333333,4.95813333333,23.0765333333,4.38466666667,1.65486666667,24.4864,11.0126333333
