wavelength,Back_BanArcm,Belly_BanArcm,Breast_BanArcm,Crissum_BanArcm,Crown_BanArcm,DorTail_BanArcm,Patch10_BanArcm,Rump_BanArcm,Throat_BanArcm,WingTip_BanArcm
576.90,7.03566666667,60.596,52.3778333333,48.2395833333,8.538,9.42316666667,8.51766666667,8.06961111111,9.04783333332,9.93083333335
577.24,6.9735,60.5676666666,52.343,48.1725833334,8.4505,9.37691666667,8.422,8.00988888889,8.99699999999,9.9175
577.58,7.0025,60.4026666667,52.2375,48.0930833334,8.44916666667,9.34241666666,8.47033333334,8.04452777778,9.02449999999,9.94566666668
577.92,6.94016666667,60.2193333333,52.1193333333,47.9561666667,8.36833333333,9.34566666667,8.43916666667,8.04661111111,8.97233333334,9.97
578.26,6.886,60.1298333333,52.0305,47.91425,8.34833333333,9.29683333333,8.47133333334,8.00258333333,8.92850000002,9.91233333333
578.60,6.88833333333,60.0296666667,52.0061666667,47.88175,8.305,9.27058333334,8.50583333333,8.01913888889,8.91966666666,9.87966666666
578.94,6.9505,59.9086666667,51.936,47.80975,8.30266666667,9.3025,8.53916666667,8.03936111111,8.96866666667,9.91833333332
579.28,6.98033333334,60.0015,52.0015,47.91075,8.36433333334,9.3305,8.59083333333,8.11025,9.02533333334,9.96216666669
579.61,6.97233333333,60.0235,52.056,47.8968333334,8.42383333334,9.34733333334,8.6195,8.13936111111,9.0285,9.9355
579.95,6.93866666667,60.0293333333,52.0715,47.86925,8.41466666666,9.30825,8.615,8.16866666667,9.01433333335,9.94516666666
580.29,6.9075,60.0733333333,52.0995,47.81825,8.4195,9.24575,8.57616666666,8.13605555556,9.00433333331,9.91566666667
580.63,6.91983333333,59.9856666666,52.0783333334,47.7761666666,8.42483333333,9.25908333333,8.53783333333,8.12730555556,9.02899999999,9.93833333335
580.97,6.94783333333,60.0186666667,52.1286666666,47.8151666667,8.4885,9.30058333334,8.56633333333,8.14172222222,9.051,9.99933333335
581.31,6.89866666667,60.0936666666,52.1795,47.7940833334,8.47083333334,9.27091666667,8.502,8.087,8.984,9.9655
581.65,6.89,60.1583333334,52.2031666666,47.8043333334,8.48733333333,9.19558333334,8.48283333333,8.06791666666,9.0235,9.93766666667
581.98,6.96566666666,60.1843333333,52.293,47.8094166666,8.5355,9.214,8.48616666667,8.16394444445,9.07999999999,10.0265
582.32,6.9605,60.1518333333,52.2386666666,47.7353333333,8.51533333334,9.1765,8.40383333334,8.10291666666,9.05666666667,9.984
582.66,6.85433333334,60.0861666667,52.1543333333,47.6995833333,8.43783333333,9.09958333333,8.27883333333,8.01230555556,8.95833333332,9.8925
583.00,6.77333333333,59.9986666666,52.045,47.5275,8.36166666667,9.05383333333,8.20616666667,7.92983333333,8.8315,9.84683333333
583.34,6.80766666667,60.02,52.1556666667,47.6133333333,8.39366666667,9.03425,8.245,7.91022222222,8.85899999999,9.89033333335
583.68,6.84966666666,60.1223333333,52.267,47.73875,8.46283333334,9.11083333334,8.32866666667,7.96111111111,8.87016666666,9.94166666665
584.01,6.93916666666,60.1993333333,52.3598333333,47.871,8.506,9.20216666667,8.41366666666,8.05625,8.96400000001,10.0213333333
584.35,6.93666666666,60.1898333334,52.3906666667,47.82625,8.49583333333,9.18158333334,8.438,8.04627777778,8.95783333335,9.986
584.69,6.90616666667,60.1048333334,52.3516666667,47.79525,8.46416666667,9.161,8.43433333334,8.00558333333,8.92616666665,9.95049999999
585.03,6.8665,60.0188333334,52.3201666666,47.7814166667,8.4055,9.13475,8.36066666667,7.94863888889,8.90933333333,9.91683333333
585.37,6.88666666667,59.9781666666,52.3183333333,47.8050833333,8.441,9.17025,8.3565,7.92997222222,8.921,9.98283333335
585.70,6.85616666666,59.9461666667,52.331,47.7796666667,8.39816666666,9.20983333333,8.36483333333,7.85427777778,8.8845,9.96216666665
586.04,6.8745,59.9965,52.4436666667,47.8348333334,8.44383333333,9.26408333333,8.394,7.89622222223,8.96149999999,10.0745
586.38,6.847,60.0401666667,52.445,47.7646666667,8.37333333333,9.20133333334,8.35466666667,7.87291666667,8.90433333333,10.0283333333
586.72,6.99783333334,60.1281666667,52.635,47.8791666667,8.48916666667,9.3185,8.4395,7.95191666667,9.05533333333,10.1431666667
587.06,6.92883333333,60.1708333334,52.6191666667,47.8158333333,8.419,9.2485,8.37166666667,7.92652777778,8.98283333331,10.082
587.39,6.91533333333,60.1598333334,52.5933333333,47.7521666666,8.41033333334,9.2465,8.34483333333,7.93547222222,9.01399999998,10.0933333333
587.73,6.863,60.2526666667,52.699,47.778,8.43883333334,9.23733333334,8.30633333333,7.94622222222,8.99633333335,10.1143333334
588.07,6.861,60.286,52.8046666667,47.8446666666,8.4335,9.23858333334,8.29916666667,7.96147222222,9.008,10.1926666667
588.41,6.9165,60.2786666667,52.8341666666,47.8445,8.47816666667,9.2845,8.344,8.01313888889,9.01399999998,10.2143333333
588.74,6.92483333334,60.3771666667,52.9863333333,47.8943333334,8.531,9.329,8.36583333334,8.03377777778,9.02183333335,10.2516666666
589.08,6.94066666666,60.5368333333,53.1441666666,47.908,8.50616666667,9.33766666667,8.35083333334,8.041,9.00316666667,10.2361666667
589.42,6.939,60.6908333333,53.3001666667,47.97425,8.541,9.292,8.35066666667,8.07477777778,8.99949999998,10.2916666667
589.76,6.97516666667,60.8028333334,53.4653333334,47.9933333334,8.5755,9.34133333333,8.4055,8.14058333333,9.00266666665,10.3208333333
590.09,7.0325,60.8261666666,53.5968333334,48.14775,8.69666666666,9.42066666666,8.47616666667,8.18161111111,9.10600000001,10.4578333333
590.43,6.86566666666,60.7405,53.431,48.01575,8.53566666667,9.25333333334,8.34116666666,8.06630555555,8.92199999998,10.2935
590.77,6.955,60.7725,53.4701666667,48.1011666667,8.63616666667,9.34516666667,8.4275,8.1485,9.03150000002,10.3991666667
591.11,6.97766666667,60.8223333334,53.5346666667,48.15775,8.65583333333,9.358,8.49233333334,8.1745,9.10200000001,10.4296666667
591.44,6.9935,60.6221666667,53.4075,47.993,8.63483333333,9.34241666666,8.5095,8.14766666666,9.11233333334,10.432
591.78,7.05383333333,60.5333333334,53.3206666666,47.9474166666,8.729,9.32383333333,8.551,8.19094444444,9.11600000001,10.4361666667
592.12,7.03016666667,60.552,53.3578333334,47.9750833333,8.766,9.30233333333,8.52033333333,8.17352777778,9.17066666668,10.4705
592.46,7.0535,60.5875,53.404,47.9861666666,8.805,9.26833333334,8.58616666667,8.20575,9.20966666668,10.5241666667
592.79,7.074,60.6333333333,53.4006666666,48.0716666667,8.86883333334,9.27133333334,8.66616666667,8.26627777778,9.24283333331,10.6206666666
593.13,7.12583333333,60.6746666666,53.4558333333,48.2001666666,8.91566666667,9.32933333334,8.72366666667,8.32227777778,9.30749999998,10.6355
593.47,7.16816666666,60.7013333333,53.4988333333,48.3133333334,8.95816666667,9.37425,8.773,8.36147222223,9.37366666665,10.699
593.80,7.2645,60.8705,53.623,48.3383333334,9.04816666667,9.50966666666,8.889,8.46258333334,9.47399999999,10.7726666667
594.14,7.388,61.0553333333,53.9288333333,48.55625,9.17783333333,9.66108333334,8.9985,8.55730555556,9.60616666669,10.9198333333
594.48,7.396,61.0228333333,53.9898333333,48.5624166667,9.15983333333,9.67641666667,8.9455,8.51402777778,9.55216666669,10.9283333333
594.81,7.40666666667,61.0408333334,54.081,48.6355833333,9.19,9.71541666666,8.90766666667,8.5195,9.50733333331,10.9795
595.15,7.405,61.0478333333,54.1206666667,48.60825,9.16983333333,9.73875,8.852,8.472,9.47633333335,10.9806666667
595.49,7.3835,61.1986666667,54.2628333334,48.5968333334,9.093,9.73216666666,8.828,8.43391666666,9.46083333331,10.9726666667
595.82,7.39166666666,61.2555,54.3598333333,48.6045,9.06933333333,9.73225,8.85666666667,8.46519444445,9.46183333335,10.9598333333
596.16,7.438,61.3465,54.3905,48.6239166667,9.10116666667,9.80266666667,8.9005,8.49663888889,9.50316666666,10.9985
596.50,7.38983333333,61.2608333334,54.442,48.5856666666,9.07683333333,9.8175,8.8925,8.46852777777,9.49683333332,10.9341666667
596.83,7.3475,61.2141666667,54.4663333334,48.5749166666,9.01916666667,9.77933333333,8.80816666667,8.39519444444,9.45633333335,10.9198333334
597.17,7.3145,61.1998333333,54.4431666667,48.4933333334,8.95766666667,9.70583333334,8.70983333333,8.31405555556,9.35499999999,10.8583333334
597.51,7.2225,61.117,54.3943333334,48.5124166666,8.85183333333,9.55408333334,8.58,8.20658333334,9.22266666666,10.7705
597.84,7.196,61.0908333333,54.3771666666,48.417,8.797,9.49691666667,8.51283333333,8.14269444445,9.21366666665,10.73
598.18,7.14116666666,61.1003333334,54.3433333333,48.337,8.745,9.4615,8.48916666666,8.14097222223,9.22000000002,10.6935
598.52,7.1575,61.1468333333,54.4475,48.3371666666,8.70433333334,9.47266666666,8.507,8.17327777778,9.2685,10.695
598.85,7.16666666666,61.2776666666,54.5938333333,48.501,8.74,9.43116666666,8.55833333333,8.24261111111,9.28433333333,10.7011666666
599.19,7.14216666667,61.2085,54.5898333333,48.4954166667,8.78216666667,9.41191666667,8.56166666666,8.25947222222,9.29383333331,10.7353333333
599.53,7.1115,61.3311666666,54.6405,48.5043333333,8.735,9.36933333333,8.50866666667,8.21561111111,9.27199999999,10.7416666667
599.86,7.03816666667,61.2208333333,54.5633333334,48.3796666666,8.5985,9.25508333333,8.37116666667,8.11736111111,9.15416666667,10.6023333333
600.20,7.0855,61.24,54.6271666666,48.3468333334,8.5995,9.2925,8.33883333333,8.10988888889,9.17649999998,10.5865
600.53,7.12683333334,61.2688333334,54.6436666666,48.3140833333,8.67833333334,9.35208333333,8.397,8.204,9.25466666669,10.6321666667
600.87,7.1355,61.157,54.5393333334,48.1510833334,8.69333333334,9.33475,8.43533333333,8.22561111112,9.29816666667,10.6258333334
601.21,7.13066666667,61.146,54.5565,48.043,8.70716666666,9.39725,8.50633333334,8.28011111111,9.34116666666,10.6628333334
601.54,7.12,61.0781666667,54.5451666667,48.1064166667,8.68666666667,9.40491666666,8.5105,8.28705555555,9.3375,10.704
601.88,7.144,61.2126666667,54.6528333334,48.1735833334,8.73733333334,9.46925,8.52183333333,8.29972222222,9.39883333335,10.7428333333
602.21,7.11666666667,61.2018333333,54.6061666666,48.1394166666,8.718,9.476,8.507,8.22297222222,9.32800000001,10.6821666667
602.55,7.07333333333,61.1696666667,54.5933333334,48.0498333333,8.6615,9.49958333333,8.46016666666,8.17488888889,9.29983333332,10.676
602.88,7.104,61.2406666667,54.7198333333,48.1594166667,8.64566666667,9.55008333333,8.47283333333,8.18813888889,9.28866666665,10.6533333333
603.22,7.112,61.16,54.7131666666,48.146,8.67833333333,9.57866666667,8.517,8.19288888888,9.29083333333,10.6621666667
603.56,7.11166666667,61.2955,54.851,48.3176666666,8.71666666667,9.66983333333,8.56583333333,8.24963888889,9.37133333334,10.7026666667
603.89,7.11333333333,61.358,54.8825,48.2969166666,8.712,9.67741666666,8.57066666666,8.28913888889,9.4025,10.7553333334
604.23,7.07083333334,61.3605,54.8686666667,48.2661666666,8.64616666666,9.64408333334,8.51966666667,8.22402777778,9.35783333331,10.6931666667
604.56,7.094,61.5183333333,55.0226666666,48.45075,8.68016666667,9.72891666667,8.55066666667,8.27544444445,9.39783333332,10.747
604.90,7.151,61.5501666667,55.0885,48.55275,8.70866666666,9.76416666666,8.5845,8.31422222222,9.45633333333,10.7805
605.23,7.16416666667,61.615,55.1345,48.5626666667,8.729,9.80883333333,8.59733333333,8.34497222222,9.48000000001,10.781
605.57,7.21033333333,61.548,55.1218333333,48.5531666667,8.735,9.85158333334,8.619,8.375,9.48283333331,10.814
605.90,7.30866666667,61.5708333334,55.1958333333,48.6373333333,8.8135,9.886,8.66983333333,8.43919444445,9.58083333335,10.9275
606.24,7.353,61.5583333334,55.227,48.65425,8.81566666666,9.93933333334,8.69283333333,8.46722222223,9.62783333335,10.9598333333
606.58,7.39083333334,61.5493333333,55.1713333334,48.65025,8.80966666667,10.0,8.673,8.46580555556,9.68666666665,10.9936666667
606.91,7.40683333334,61.5813333334,55.2433333334,48.6645,8.76733333333,10.0445833333,8.65733333333,8.50425,9.71050000001,11.0156666666
607.25,7.4085,61.4313333333,55.247,48.59475,8.70283333334,10.0085,8.63183333333,8.46319444444,9.73633333332,11.0473333334
607.58,7.39616666666,61.3773333334,55.2198333333,48.6279166666,8.63516666667,9.99933333334,8.5625,8.40622222223,9.688,11.0238333333
607.92,7.39066666667,61.2251666666,55.1418333333,48.6321666667,8.62316666666,10.0274166667,8.55616666667,8.42827777778,9.69483333333,11.0411666667
608.25,7.372,61.0553333333,55.0338333334,48.5565833333,8.593,10.0325,8.5445,8.41575,9.70083333331,11.0515
608.59,7.359,60.8531666666,54.8765,48.4655833333,8.54133333333,10.01325,8.45583333334,8.36125,9.68333333331,11.024
608.92,7.288,60.5396666667,54.6735,48.4081666667,8.49116666666,9.93708333333,8.3975,8.31694444444,9.64483333331,10.9626666667
609.26,7.26983333333,60.3231666666,54.487,48.4494166667,8.45166666667,9.90033333334,8.37833333333,8.28913888889,9.67816666665,10.9065
609.59,7.14866666667,59.9973333333,54.238,48.3490833334,8.355,9.80708333334,8.25083333334,8.19202777778,9.58566666665,10.7881666666
609.93,7.141,59.6948333334,53.984,48.26325,8.31266666667,9.776,8.22033333333,8.13725,9.57700000001,10.774
610.26,7.07016666667,59.4048333333,53.7631666667,48.133,8.285,9.71233333333,8.17333333334,8.09383333334,9.57316666665,10.7496666667
610.60,7.036,59.1151666667,53.4718333334,48.0395833334,8.23216666666,9.66233333333,8.06333333333,7.99838888889,9.5495,10.6928333334
610.93,7.0255,58.8736666666,53.204,47.9539166667,8.215,9.63625,7.96783333333,7.93230555556,9.51900000001,10.6496666666
611.27,7.00583333333,58.6675,52.9595,47.9193333333,8.20783333333,9.574,7.981,7.91327777778,9.53383333335,10.613
611.60,7.00583333333,58.5,52.8486666667,47.8596666666,8.16583333334,9.58675,7.96016666666,7.86847222222,9.56716666665,10.5615
611.93,7.00083333334,58.4323333333,52.8048333333,47.9055,8.12633333333,9.59941666667,7.92933333333,7.81686111111,9.56683333331,10.524
612.27,6.99616666667,58.4415,52.8246666667,47.918,8.19866666666,9.65558333333,8.00166666666,7.85408333333,9.62883333335,10.5881666667
612.60,7.108,58.5541666667,52.879,47.93775,8.2945,9.7885,8.11483333333,7.93658333334,9.73333333331,10.7196666666
612.94,7.06083333333,58.6535,52.998,47.88475,8.2155,9.69183333333,8.05383333333,7.86463888889,9.63450000001,10.6841666667
613.27,7.11616666667,58.9001666667,53.1556666666,47.8565833334,8.18916666667,9.74158333334,8.10433333333,7.87958333333,9.68466666669,10.7058333333
613.61,7.10266666666,59.1916666667,53.3451666667,47.9749166667,8.21783333333,9.7355,8.12466666667,7.93113888889,9.71416666668,10.7151666666
613.94,7.20116666667,59.5516666667,53.6705,48.1733333334,8.2725,9.932,8.23933333333,8.04463888889,9.82150000001,10.8611666666
614.28,7.27133333334,59.82,53.9428333333,48.28325,8.35366666666,10.0513333333,8.40183333334,8.16352777778,9.95450000001,10.9506666667
614.61,7.29433333334,60.05,54.2036666667,48.3776666667,8.42333333333,10.1126666667,8.49433333333,8.28522222222,9.983,11.052
614.94,7.35,60.3611666667,54.5005,48.5405833333,8.53683333334,10.2166666666,8.548,8.37680555556,10.0675,11.1493333334
615.28,7.3935,60.6126666667,54.7035,48.5688333333,8.58116666667,10.2153333333,8.63266666666,8.419,10.1198333333,11.2308333333
615.61,7.40783333333,60.7223333333,54.891,48.5688333333,8.60833333333,10.1716666667,8.64583333333,8.41872222222,10.1876666667,11.2988333334
615.95,7.37183333334,60.7828333333,55.0158333334,48.5601666666,8.54483333333,10.1595833333,8.595,8.37786111111,10.1701666667,11.2296666667
616.28,7.30833333333,60.9496666667,55.1705,48.5735,8.46983333333,10.0878333333,8.57866666667,8.33808333333,10.0888333333,11.1458333333
616.61,7.30566666667,61.0575,55.3163333334,48.60225,8.48816666667,10.1343333333,8.593,8.34994444445,10.1038333333,11.1565
616.95,7.30283333334,61.2213333334,55.4373333333,48.7185833333,8.562,10.2040833333,8.65133333333,8.43577777778,10.1371666667,11.2425
617.28,7.35933333333,61.3055,55.6288333333,48.8133333334,8.6335,10.2965833334,8.76933333334,8.50644444445,10.1855,11.3043333333
617.62,7.42016666666,61.3093333333,55.7166666666,48.8780833333,8.69183333333,10.2821666666,8.7965,8.53033333333,10.1833333333,11.295
617.95,7.422,61.4496666667,55.8783333333,48.99375,8.73333333334,10.21975,8.74616666667,8.51802777778,10.131,11.339
618.28,7.49516666666,61.6943333334,56.1075,49.1136666666,8.81366666667,10.3483333334,8.88466666666,8.59705555555,10.2058333333,11.385
618.62,7.53166666667,61.6763333333,56.1836666666,49.0655833333,8.76766666667,10.39425,8.92233333334,8.60127777778,10.2333333333,11.4125
618.95,7.55733333334,61.7415,56.3138333334,49.1335,8.78933333333,10.44675,8.92883333333,8.66022222222,10.2406666667,11.44
619.28,7.51666666666,61.7488333333,56.2805,49.1475,8.7525,10.41475,8.9205,8.68372222223,10.1536666667,11.4095
619.62,7.5535,61.8456666667,56.3046666667,49.2118333334,8.74533333334,10.4003333334,8.9415,8.73611111111,10.1403333333,11.3833333333
619.95,7.61933333333,61.9126666666,56.3831666666,49.30475,8.81966666667,10.4850833334,8.99733333333,8.81316666666,10.2363333333,11.4425
620.28,7.538,61.9633333334,56.4033333333,49.3221666666,8.817,10.47975,9.009,8.79813888889,10.2635,11.4801666667
620.62,7.54683333333,61.8843333333,56.461,49.2418333334,8.82933333334,10.4896666666,9.01583333333,8.81527777777,10.3155,11.4735
620.95,7.5745,62.0218333333,56.5611666666,49.2549166667,8.854,10.51525,8.97583333333,8.79188888888,10.3656666667,11.5068333333
621.28,7.41916666667,62.0326666667,56.5601666666,49.1655833333,8.7205,10.3553333333,8.82016666666,8.63863888889,10.2718333333,11.3771666666
621.62,7.441,62.0678333333,56.552,49.1103333333,8.6735,10.4345,8.85116666666,8.65758333333,10.331,11.37
621.95,7.426,61.9288333333,56.3773333333,49.0206666667,8.58333333334,10.3583333334,8.82283333333,8.59688888889,10.3215,11.386
622.28,7.25633333334,62.0406666667,56.45,49.1175,8.5285,10.22275,8.70766666667,8.504,10.2138333333,11.2536666667
622.62,7.22066666667,62.12,56.4575,49.1201666667,8.50366666667,10.1926666667,8.69766666667,8.49205555555,10.2133333333,11.2813333334
622.95,7.1865,62.3145,56.5431666666,49.1324166667,8.49966666667,10.2153333333,8.68216666667,8.44475,10.2746666667,11.2476666667
623.28,7.1425,62.4645,56.712,49.1715,8.52616666666,10.2800833333,8.7115,8.44405555555,10.2898333333,11.3416666666
623.62,7.089,62.5901666666,56.8301666667,49.20825,8.44433333333,10.1991666667,8.58933333333,8.33883333333,10.2155,11.3221666667
623.95,7.05133333334,62.5413333333,56.7141666667,49.11375,8.412,10.22725,8.53466666667,8.32677777778,10.16,11.2448333333
624.28,7.04316666666,62.6605,56.876,49.2374166666,8.43,10.2691666666,8.541,8.32452777778,10.1625,11.2798333334
624.62,6.94683333333,62.6528333334,56.7938333333,49.18425,8.35866666667,10.1979166666,8.513,8.29402777778,10.1151666667,11.2166666666
624.95,7.01,62.7046666667,56.7663333333,49.1925833334,8.4145,10.28525,8.61533333334,8.36408333333,10.1798333334,11.3211666667
625.28,6.99116666667,62.6546666667,56.7578333333,49.1983333333,8.44183333333,10.27825,8.6095,8.35463888889,10.1606666667,11.3106666667
625.61,6.99183333334,62.6941666667,56.8376666666,49.2291666667,8.4575,10.3189166667,8.536,8.32077777777,10.1688333333,11.2693333333
625.95,7.06916666666,62.5566666667,56.7471666667,49.0188333334,8.49233333333,10.3856666666,8.56883333334,8.3305,10.1661666667,11.3621666667
626.28,7.10366666667,62.399,56.6381666667,48.9085,8.50866666667,10.3925,8.57116666667,8.33758333333,10.1113333333,11.3636666666
626.61,7.1945,62.3753333333,56.6685,48.9504166666,8.56733333334,10.4656666666,8.61116666666,8.41388888889,10.118,11.4278333334
626.94,7.27683333334,62.4116666667,56.6423333333,49.0043333334,8.61866666667,10.5245,8.66616666666,8.46972222222,10.2113333333,11.4945
627.28,7.19016666667,62.3878333334,56.5703333333,48.9110833333,8.59033333333,10.5019166667,8.64783333334,8.46294444445,10.227,11.4406666666
627.61,7.32416666667,62.4398333334,56.6945,48.9713333334,8.69433333333,10.54275,8.74566666666,8.53433333333,10.3305,11.5533333334
627.94,7.32016666667,62.4685,56.6228333334,48.9643333333,8.6315,10.49975,8.71366666667,8.49258333334,10.3198333333,11.5471666666
628.27,7.38233333333,62.4988333334,56.726,48.9749166667,8.67916666667,10.5521666666,8.77233333334,8.55977777778,10.3623333334,11.6326666667
628.61,7.33233333333,62.5296666667,56.7735,49.0021666666,8.664,10.4955,8.70566666666,8.50658333333,10.3298333333,11.5471666666
628.94,7.28233333333,62.5695,56.7441666667,48.994,8.6155,10.4363333333,8.65266666667,8.43358333333,10.2765,11.5465
629.27,7.19183333333,62.6898333333,56.8291666666,49.07925,8.645,10.3928333334,8.67783333333,8.44302777778,10.3116666667,11.5408333334
629.60,7.16416666667,62.7501666667,56.8358333333,49.14775,8.656,10.4185,8.68366666667,8.44766666667,10.2838333333,11.5128333333
629.94,7.12283333334,62.9041666666,57.0116666667,49.23875,8.66683333333,10.4276666666,8.64116666667,8.42813888889,10.3065,11.5456666666
630.27,7.11316666667,63.0038333333,57.1103333333,49.27925,8.72466666666,10.4215,8.68233333333,8.44069444445,10.3966666667,11.6123333333
630.60,7.10783333333,62.8951666666,57.0795,49.2330833333,8.71833333333,10.3584166667,8.6165,8.40694444444,10.3688333333,11.5798333333
630.93,7.24416666667,62.9018333333,57.1275,49.257,8.84083333334,10.4010833333,8.69583333333,8.49983333334,10.4513333333,11.6998333333
631.26,7.276,62.9478333333,57.1808333333,49.2961666666,8.87266666667,10.36425,8.72,8.52397222222,10.4811666667,11.75
631.60,7.21033333333,62.894,57.0856666667,49.14775,8.82783333334,10.2668333334,8.60883333333,8.409,10.4426666667,11.6403333334
631.93,7.205,62.9381666667,57.0533333333,49.1969166666,8.81333333333,10.19175,8.53366666666,8.41366666667,10.433,11.6
632.26,7.2525,62.876,57.0506666667,49.1525833334,8.8405,10.2578333333,8.559,8.48369444444,10.5295,11.6858333333
632.59,7.32616666666,62.9118333334,57.1073333333,49.1389166667,8.874,10.2965,8.62016666666,8.56247222222,10.619,11.7005
632.92,7.4125,62.932,57.1171666667,49.0999166667,8.90383333334,10.39025,8.62066666667,8.61119444445,10.5928333334,11.7623333333
633.26,7.53783333333,63.0483333334,57.2596666667,49.1529166667,8.94333333333,10.4551666666,8.68916666667,8.70002777778,10.7776666667,11.8816666667
633.59,7.59716666667,63.1855,57.3663333333,49.2744166666,8.98466666667,10.5183333334,8.819,8.76947222222,10.8881666667,11.9441666667
633.92,7.57183333333,62.8983333333,57.1156666667,49.1143333334,8.913,10.48875,8.7265,8.72819444445,10.8328333333,11.8603333333
634.25,7.58183333334,63.0743333333,57.2653333334,49.1364166666,8.9085,10.5151666666,8.74866666667,8.76194444444,10.8728333333,11.9105
634.58,7.52883333333,63.1415,57.327,49.2529166667,8.84716666667,10.5271666667,8.7735,8.74458333334,10.8353333334,11.97
634.91,7.55316666666,63.2243333333,57.3901666667,49.23375,8.82683333333,10.62825,8.764,8.78158333333,10.8323333334,12.0151666666
635.25,7.7165,63.3511666667,57.4856666667,49.3383333334,9.04466666666,10.7876666667,8.98716666667,9.04661111112,11.0023333333,12.2743333334
635.58,7.73333333334,63.4001666667,57.5196666666,49.3386666666,9.07766666666,10.8585833334,8.982,8.99641666667,10.9953333333,12.3431666666
635.91,7.66233333333,63.5085,57.6018333334,49.2843333334,9.012,10.8096666666,8.87483333334,8.90961111111,10.9178333333,12.3486666667
636.24,7.61716666666,63.4928333333,57.645,49.24775,8.973,10.7439166667,8.83233333333,8.90155555555,10.8686666667,12.3428333334
636.57,7.57733333333,63.3908333334,57.5856666666,49.1989166666,8.92466666667,10.6299166667,8.76333333333,8.85966666666,10.8531666667,12.2808333333
636.90,7.48366666667,63.3296666667,57.5338333334,49.10925,8.81433333333,10.534,8.7255,8.7875,10.7653333333,12.1916666667
637.23,7.36033333334,63.2011666667,57.3653333333,48.8833333333,8.6605,10.3386666666,8.51233333333,8.62430555556,10.6368333334,12.068
637.56,7.38166666666,63.4681666667,57.6206666667,49.0119166667,8.69216666666,10.3311666667,8.57083333333,8.66066666667,10.679,12.1543333333
637.90,7.3455,63.4353333334,57.5005,48.8919166666,8.59266666667,10.2540833333,8.461,8.56116666666,10.6365,12.0826666667
638.23,7.33566666667,63.3806666667,57.3963333334,48.6784166666,8.55666666667,10.2628333333,8.37883333333,8.52072222222,10.6805,11.994
638.56,7.35783333333,63.48,57.5005,48.8356666666,8.60816666667,10.3495,8.4725,8.60236111112,10.7396666666,12.0078333333
638.89,7.2235,63.3133333334,57.4395,48.7363333334,8.436,10.2885,8.36816666666,8.43616666667,10.5841666667,11.8298333333
639.22,7.07233333333,63.2141666667,57.3918333334,48.5998333334,8.24416666667,10.1534166667,8.2275,8.32991666666,10.4858333333,11.6391666667
639.55,7.10966666667,63.1576666667,57.3805,48.719,8.168,10.1665833333,8.2695,8.35280555556,10.504,11.6521666667
639.88,7.221,63.3626666667,57.461,48.8431666666,8.2515,10.3641666667,8.38283333334,8.37325,10.687,11.7725
640.21,7.36783333333,63.4433333333,57.539,48.896,8.34866666667,10.4324166666,8.58516666667,8.51177777778,10.8376666667,11.9185
640.54,7.4085,63.3141666666,57.4608333334,48.95625,8.36533333333,10.4695833333,8.561,8.50855555555,10.9121666667,11.9776666667
640.87,7.57433333333,63.572,57.668,49.25375,8.5315,10.6671666667,8.77566666666,8.65663888889,11.1086666667,12.1145
641.20,7.6795,63.5218333334,57.6975,49.2478333334,8.60633333333,10.75925,8.90233333333,8.75144444444,11.1576666667,12.1831666666
641.53,7.76583333334,63.408,57.7161666666,49.29275,8.7145,10.891,9.05916666666,8.83683333334,11.2268333333,12.2866666667
641.87,7.852,63.2213333333,57.6266666667,49.2901666666,8.70516666667,10.8256666667,9.02816666667,8.79252777777,11.2391666667,12.2303333333
642.20,7.64016666667,62.9201666667,57.5033333333,49.0471666666,8.46933333334,10.4910833333,8.76516666666,8.50158333333,11.0466666667,12.0366666666
642.53,7.61666666667,62.9601666666,57.6186666667,49.16025,8.30166666666,10.3145833334,8.625,8.37602777778,10.937,11.919
642.86,7.6365,62.9046666667,57.516,48.99925,8.23216666666,10.2318333334,8.6445,8.34516666666,10.9416666667,11.9455
643.19,7.6685,62.8663333333,57.3708333333,48.888,8.2945,10.16975,8.63516666667,8.30388888889,10.9108333333,11.867
643.52,7.62583333333,62.6768333334,57.231,48.7290833333,8.20783333333,10.064,8.47133333333,8.28363888889,10.7478333333,11.8111666666
643.85,7.59083333334,62.835,57.3031666667,48.7448333334,8.17483333334,10.0605833333,8.40083333334,8.25708333334,10.6791666666,11.7993333333
644.18,7.49716666667,62.9325,57.4368333333,48.7713333334,8.12383333333,10.0244166666,8.351,8.2545,10.6023333333,11.7186666666
644.51,7.47116666667,62.6375,57.3043333333,48.54275,8.02316666667,10.02,8.29616666667,8.2725,10.5915,11.7128333333
644.84,7.3405,62.4915,56.9263333334,48.3090833334,7.81916666666,9.93166666665,8.1025,8.11319444444,10.4811666667,11.5133333334
645.17,7.26216666667,62.396,56.8168333333,48.2086666667,7.68866666667,9.79966666665,8.05216666667,8.06605555555,10.2911666667,11.3905
645.50,7.03666666666,62.4685,56.875,48.0864166666,7.5275,9.692,7.98916666667,7.91511111112,10.0641666666,11.26
645.83,7.11566666667,62.4886666667,56.7808333333,48.0154166666,7.578,9.75925,8.0175,7.98363888889,10.1495,11.298
