wavelength,Back_DacAlbm,Belly_DacAlbm,Breast_DacAlbm,Crissum_DacAlbm,Crown_DacAlbm,DorTail_DacAlbm,Patch10_DacAlbm,Rump_DacAlbm,Throat_DacAlbm,WingTip_DacAlbm
559.89,17.12925,64.27125,48.9035833333,52.75925,17.15075,4.84366666667,6.47825,20.7478333333,15.52225,4.91816666667
560.23,17.10825,64.2898333334,48.89925,52.7832916667,17.1236666667,4.81383333333,6.45466666667,20.7044166667,15.4935,4.896
560.58,17.0798333333,64.2904166667,48.9111666667,52.7555,17.0885833333,4.80258333333,6.46091666667,20.6681666667,15.4986666667,4.88733333334
560.92,17.0285,64.2489166667,48.8633333333,52.703625,17.0588333333,4.76391666667,6.43475,20.5929166666,15.46975,4.87508333334
561.26,16.9634166667,64.15425,48.7210833333,52.639,17.01425,4.72716666667,6.39558333333,20.48175,15.3845833333,4.85441666667
561.60,16.8673333333,64.18825,48.70475,52.6707916667,16.9221666667,4.63991666667,6.31266666667,20.3840833333,15.2839166667,4.76433333334
561.94,16.8256666667,64.2333333334,48.7163333334,52.6918333333,16.87475,4.56758333333,6.25633333334,20.3169166667,15.22575,4.73025
562.28,16.718,64.0918333333,48.6010833333,52.6215,16.77,4.51116666666,6.20158333333,20.1976666667,15.153,4.6725
562.62,16.6285833334,64.0150833333,48.525,52.567625,16.7145,4.4825,6.1745,20.1493333334,15.1240833334,4.65566666667
562.96,16.519,63.9205833333,48.4341666667,52.4970416667,16.5885833333,4.397,6.07875,20.076,15.0428333333,4.56125
563.30,16.4961666667,63.8921666667,48.3831666667,52.4675416667,16.57675,4.36775,6.07916666667,20.0341666667,15.0069166666,4.56441666667
563.64,16.49475,63.9386666667,48.4305833334,52.5325416666,16.5734166667,4.3705,6.09533333333,20.0603333334,15.0265,4.5705
563.99,16.4629166667,64.0045,48.4414166666,52.5775833333,16.5976666667,4.407,6.12975,20.0644166667,15.06625,4.61208333333
564.33,16.46875,63.99275,48.4156666666,52.5790416667,16.603,4.42266666667,6.157,20.0754166667,15.0536666667,4.63858333333
564.67,16.4695833333,63.9403333333,48.402,52.580125,16.5568333333,4.43583333333,6.17375,20.0708333333,15.0341666667,4.65175
565.01,16.5196666667,63.9565,48.4376666667,52.6090416667,16.5973333333,4.52216666667,6.2395,20.1235,15.1350833333,4.72866666667
565.35,16.501,63.9480833333,48.42425,52.5522083334,16.5745833333,4.54658333333,6.25158333333,20.11525,15.1128333333,4.75258333333
565.69,16.4924166667,63.92725,48.429,52.53925,16.5540833333,4.5745,6.27508333334,20.085,15.1305,4.781
566.03,16.5401666667,64.0351666666,48.5274166667,52.626375,16.5860833333,4.61916666667,6.3165,20.13125,15.1849166667,4.84433333333
566.37,16.5750833333,64.11425,48.6166666666,52.716625,16.5951666667,4.63891666667,6.336,20.12025,15.1756666667,4.86058333333
566.71,16.6016666667,64.2065833333,48.6618333333,52.772625,16.63875,4.70333333333,6.41566666667,20.145,15.2161666667,4.92966666667
567.05,16.584,64.11875,48.5930833333,52.7210833333,16.6150833333,4.72258333333,6.42883333333,20.0979166667,15.19675,4.91908333333
567.39,16.5310833333,64.0550833333,48.5388333333,52.663,16.5469166667,4.70891666667,6.404,20.0085,15.1485833333,4.90158333333
567.73,16.5235833334,64.0299166667,48.52275,52.6582083333,16.5025833333,4.69858333333,6.39375,19.94375,15.1201666667,4.874
568.07,16.5015,64.0176666667,48.4785,52.678125,16.4630833333,4.71016666667,6.37258333334,19.8700833333,15.09,4.87033333334
568.41,16.4749166666,64.0094166666,48.4680833333,52.660625,16.4380833333,4.71608333333,6.37941666666,19.8265,15.0886666666,4.88225
568.75,16.4320833334,64.04925,48.4911666667,52.6944583333,16.3949166667,4.69508333333,6.3635,19.7873333333,15.0534166667,4.87158333333
569.09,16.4023333333,63.9481666667,48.3859166666,52.613875,16.3489166667,4.69766666667,6.354,19.7093333333,15.0106666667,4.85808333333
569.43,16.3750833333,63.9184166667,48.34125,52.6000416667,16.3383333333,4.69425,6.33916666667,19.6795,14.9796666667,4.81816666667
569.77,16.29,63.8018333333,48.2255833333,52.4995,16.2755,4.66016666667,6.30141666667,19.568,14.9079166667,4.76516666667
570.11,16.3115,63.854,48.2320833333,52.508875,16.2775,4.6795,6.33308333333,19.5828333333,14.9325833333,4.78541666667
570.45,16.2944166667,63.78725,48.2095,52.47625,16.22975,4.66525,6.31175,19.5235833333,14.9215,4.77441666667
570.79,16.2720833333,63.8191666667,48.2233333333,52.50775,16.21675,4.66616666667,6.29725,19.51275,14.9161666666,4.78091666667
571.13,16.2489166667,63.7579166667,48.192,52.473625,16.2111666667,4.68066666667,6.32958333333,19.5005833334,14.9024166667,4.81166666667
571.47,16.2198333333,63.6503333333,48.1495833333,52.4119166667,16.2025833333,4.718,6.36575,19.4971666667,14.89825,4.84816666667
571.81,16.1625833333,63.5791666666,48.1125833334,52.3565833334,16.1676666667,4.688,6.34783333333,19.4393333333,14.87725,4.81833333333
572.15,16.1020833333,63.5340833333,48.0754166667,52.3345416667,16.1454166667,4.66016666667,6.30641666667,19.37725,14.8370833333,4.76375
572.49,16.014,63.4403333333,48.0066666666,52.2594583333,16.0699166666,4.60175,6.25508333333,19.3096666666,14.745,4.69716666667
572.83,15.9999166667,63.4298333334,48.0114166667,52.2839166667,16.0530833333,4.59541666667,6.26191666666,19.2978333333,14.7578333333,4.6885
573.17,15.99225,63.4111666667,47.97225,52.2852083333,16.0455833333,4.61891666667,6.29666666666,19.31275,14.76825,4.728
573.51,16.0345833333,63.506,48.03225,52.3708333333,16.0629166667,4.65433333333,6.33716666667,19.3644166667,14.80675,4.7695
573.85,15.9780833333,63.3819166666,47.931,52.2829166667,15.9895,4.63475,6.303,19.302,14.75725,4.76
574.19,15.93775,63.3858333333,47.9133333333,52.270125,15.98525,4.643,6.29508333333,19.2899166667,14.7285833334,4.75133333333
574.53,15.8819166667,63.3558333333,47.8794166667,52.2394583334,15.9125,4.6165,6.28183333334,19.228,14.6846666667,4.74058333333
574.87,15.8438333333,63.3584166667,47.8456666667,52.225375,15.8716666667,4.5925,6.24641666667,19.1758333333,14.66725,4.6915
575.21,15.7580833333,63.33,47.8050833333,52.1882916667,15.7621666667,4.4865,6.14716666667,19.0570833333,14.58325,4.60366666667
575.55,15.7204166666,63.3208333333,47.8118333333,52.195875,15.7114166667,4.46541666666,6.13866666667,19.0370833333,14.5326666667,4.59083333334
575.89,15.7219166666,63.3190833333,47.7886666667,52.2181666667,15.7025833334,4.504,6.17633333333,19.052,14.5446666667,4.62208333333
576.22,15.7289166666,63.2806666667,47.7459166667,52.2137916666,15.7344166667,4.54966666667,6.21275,19.0289166667,14.565,4.654
576.56,15.6620833334,63.163,47.65875,52.1583333333,15.6814166667,4.52641666667,6.18375,18.95825,14.5170833333,4.63325
576.90,15.6573333333,63.1445833333,47.6841666667,52.1386666667,15.6774166667,4.54208333333,6.198,18.9089166667,14.4925833333,4.64425
577.24,15.592,63.0313333333,47.6013333333,52.0384166667,15.6325833333,4.521,6.18616666667,18.8484166666,14.4203333333,4.62516666667
577.58,15.5573333333,62.9494166667,47.5710833333,51.994,15.6533333333,4.566,6.24141666667,18.8306666666,14.445,4.65316666667
577.92,15.5784166667,62.94925,47.5919166667,52.0255416667,15.65725,4.59566666667,6.28675,18.8329166667,14.4709166667,4.68666666667
578.26,15.64775,63.0201666666,47.6770833333,52.1439166667,15.7500833334,4.69525,6.3845,18.9225833333,14.5700833333,4.76166666667
578.60,15.6695,63.0019166667,47.72125,52.1985,15.7720833333,4.75058333333,6.43808333333,18.9465,14.59425,4.81641666666
578.94,15.763,62.9796666666,47.7041666667,52.2270833333,15.84625,4.87208333334,6.55833333333,19.0225833333,14.6635,4.92333333334
579.28,15.82275,62.96575,47.6921666667,52.242125,15.9085833334,4.95358333333,6.64966666667,19.0715833333,14.7220833333,5.00016666666
579.61,15.824,62.9796666666,47.7303333333,52.2519166667,15.9064166667,4.987,6.70241666667,19.08375,14.7270833333,5.07733333333
579.95,15.8345,63.0371666667,47.8015,52.278125,15.86875,4.98216666667,6.70691666667,19.0895833333,14.7346666667,5.06775
580.29,15.8304166667,63.0675,47.8283333334,52.2879583334,15.86925,5.01358333333,6.73791666667,19.09825,14.7438333334,5.1005
580.63,15.75975,63.0306666666,47.775,52.2264583333,15.7991666666,4.94691666667,6.67716666667,19.0085,14.6741666667,5.05325
580.97,15.6978333333,62.9279166667,47.6596666667,52.1586666666,15.6974166666,4.907,6.606,18.9015,14.6191666667,5.001
581.31,15.6621666667,63.0665833333,47.7035,52.2803333333,15.6475833333,4.81008333333,6.51091666667,18.8734166667,14.5390833333,4.91441666666
581.65,15.5571666667,62.8813333333,47.5553333333,52.1130416667,15.5355,4.75891666666,6.455,18.7925833333,14.4358333334,4.84258333333
581.98,15.4265,62.737,47.3844166667,51.9534166666,15.4001666667,4.68816666667,6.37625,18.6710833333,14.29575,4.773
582.32,15.38975,62.7435,47.3626666667,51.9279166667,15.3655,4.66391666667,6.34491666667,18.6184166667,14.2485,4.74141666667
582.66,15.3525,62.82125,47.3629166667,51.9185833333,15.3728333334,4.68308333333,6.37933333333,18.6620833333,14.26225,4.7765
583.00,15.3281666666,62.8018333333,47.3575833333,51.8913333333,15.3808333333,4.72408333333,6.40008333333,18.6670833333,14.2536666667,4.80375
583.34,15.3231666666,62.7034166666,47.2769166667,51.8311666666,15.33825,4.72308333333,6.37983333333,18.6358333333,14.2431666667,4.77508333333
583.68,15.2519166667,62.5279166667,47.0930833333,51.70625,15.2448333333,4.68566666667,6.33733333333,18.5333333333,14.1648333333,4.74058333333
584.01,15.2481666667,62.4423333333,47.015,51.6503333333,15.2093333333,4.67341666667,6.34033333333,18.4925833334,14.1466666667,4.7315
584.35,15.2533333333,62.3921666667,46.942,51.6554583333,15.2079166667,4.70708333333,6.39816666667,18.5278333333,14.1698333333,4.74408333333
584.69,15.2955,62.4255833333,47.0110833333,51.7005416666,15.2984166666,4.76825,6.466,18.5801666667,14.2394166667,4.79358333333
585.03,15.2511666667,62.3481666667,46.9615,51.59225,15.2745833333,4.794,6.4975,18.53375,14.2544166667,4.82933333334
585.37,15.2368333333,62.3694166667,46.9851666667,51.6283333333,15.2826666666,4.82216666667,6.51833333333,18.521,14.2803333333,4.88508333333
585.70,15.27775,62.3873333333,47.0848333333,51.6859166667,15.3331666667,4.85733333334,6.56016666666,18.5514166666,14.3116666667,4.92425
586.04,15.3024166667,62.4698333333,47.11425,51.6916666667,15.3579166667,4.88433333333,6.605,18.5888333333,14.3530833333,4.93708333333
586.38,15.2605833333,62.3473333334,47.0695833334,51.6506666667,15.314,4.85341666667,6.55883333333,18.52425,14.2974166667,4.89808333333
586.72,15.2634166667,62.3053333333,47.0530833334,51.6274166666,15.2655,4.79891666667,6.54816666667,18.5055,14.3356666667,4.85841666667
587.06,15.1716666667,62.2725833333,47.03725,51.5765833333,15.1725833333,4.72925,6.49233333333,18.3655,14.2358333333,4.79233333333
587.39,15.225,62.3894166667,47.18175,51.643375,15.2275,4.789,6.55233333333,18.4085833333,14.31,4.85558333333
587.73,15.2255833334,62.4848333334,47.2664166667,51.708,15.2741666667,4.82858333333,6.566,18.4183333333,14.3111666666,4.88983333333
588.07,15.2431666666,62.5246666666,47.3373333333,51.7248333333,15.2454166667,4.81891666667,6.54633333333,18.3879166667,14.3241666667,4.91041666667
588.41,15.2218333333,62.5843333333,47.3776666667,51.7864166666,15.20575,4.80108333333,6.55108333333,18.3913333333,14.2955,4.91491666667
588.74,15.268,62.5095833334,47.3456666667,51.74425,15.2191666667,4.89066666667,6.62041666667,18.4139166667,14.3471666667,4.982
589.08,15.2835833334,62.5358333333,47.3695833333,51.77025,15.21275,4.88266666667,6.62391666667,18.40025,14.3425833333,4.9705
589.42,15.2866666666,62.5284166667,47.3151666667,51.7626666667,15.2024166667,4.8465,6.60433333333,18.3566666667,14.3663333334,4.96291666667
589.76,15.2776666667,62.37675,47.195,51.69725,15.1894166667,4.89933333333,6.63283333333,18.3231666666,14.3655833333,5.02191666667
590.09,15.30225,62.3809166667,47.2281666667,51.6732083333,15.2120833334,4.93241666667,6.69383333333,18.33775,14.4093333333,5.08225
590.43,15.22025,62.3661666667,47.17775,51.6558333334,15.1521666667,4.93925,6.68183333333,18.2294166666,14.30975,5.09325
590.77,15.2498333333,62.3535,47.1430833333,51.6334583333,15.2180833333,4.99675,6.75708333333,18.3011666667,14.3596666666,5.14408333334
591.11,15.1858333333,62.3231666667,47.0254166667,51.593,15.1731666667,4.92566666667,6.73175,18.2641666667,14.26325,5.08891666667
591.44,15.19175,62.35425,47.0273333333,51.626375,15.0920833333,4.89816666667,6.72341666667,18.23325,14.2591666666,5.06366666667
591.78,15.12725,62.244,46.9553333333,51.6100833333,15.1175833333,4.92666666666,6.72841666667,18.21325,14.221,5.05208333334
592.12,15.1120833334,62.2118333334,46.9276666666,51.578125,15.1249166667,4.945,6.74591666667,18.17525,14.2241666666,5.06941666667
592.46,15.046,62.19375,46.90875,51.6275416666,15.0848333333,4.90041666667,6.70341666667,18.1531666667,14.17025,5.02608333333
592.79,15.0365833333,62.2386666667,46.8913333333,51.60375,15.0943333333,4.8945,6.69308333334,18.1315833333,14.1623333333,5.00558333334
593.13,14.9909166667,62.1930833333,46.8309166667,51.5527083333,15.0338333333,4.88983333333,6.67675,18.113,14.1245,4.97425
593.47,14.9448333333,62.2011666667,46.86475,51.5410416667,14.9894166667,4.82391666667,6.62941666666,18.0766666667,14.0735833333,4.91541666667
593.80,14.8738333333,62.2794166667,46.8369166666,51.609625,14.8858333333,4.74333333334,6.51008333333,17.9626666667,13.9821666667,4.79858333333
594.14,14.86775,62.2895833334,46.8109166667,51.6179583333,14.85425,4.73066666666,6.4835,17.9526666666,13.9871666667,4.74866666667
594.48,14.87575,62.3800833333,46.9076666667,51.692,14.8260833333,4.70108333333,6.44833333334,17.9421666667,13.9985833334,4.72558333333
594.81,14.871,62.35925,46.9555833333,51.681,14.8105,4.7425,6.46583333333,17.941,14.0226666667,4.76225
595.15,14.8706666666,62.40325,46.9740833333,51.692375,14.863,4.7775,6.51825,17.9781666667,14.04125,4.79066666667
595.49,14.8558333333,62.5533333334,47.06975,51.7884166667,14.8025833334,4.74841666667,6.51166666667,17.9495,14.06375,4.77358333333
595.82,14.8206666667,62.5120833333,46.9925,51.7450833333,14.7470833333,4.71566666667,6.46708333333,17.8884166667,14.0186666667,4.737
596.16,14.8220833333,62.5714166666,47.02425,51.7644583333,14.7593333333,4.691,6.4665,17.8544166667,14.0075833333,4.74158333333
596.50,14.7915833333,62.4661666667,46.9739166667,51.7195,14.7339166667,4.69391666667,6.50625,17.8114166667,13.9926666667,4.79175
596.83,14.78025,62.4870833333,47.014,51.7620833333,14.7135,4.68825,6.49366666667,17.78475,13.9834166666,4.78991666667
597.17,14.7635833333,62.4408333333,46.9995833333,51.7102916667,14.6858333333,4.68675,6.50691666667,17.7445,13.9845833333,4.795
597.51,14.795,62.376,47.0111666666,51.6727083334,14.715,4.7305,6.58791666667,17.76125,14.02175,4.86316666667
597.84,14.8314166667,62.3578333333,47.0401666667,51.6597916667,14.7528333333,4.76558333333,6.62741666666,17.7775,14.0335,4.93841666667
598.18,14.82725,62.2698333333,46.9559166667,51.616,14.7895833334,4.80675,6.67633333333,17.7495,14.0635833333,4.97616666667
598.52,14.8339166667,62.2843333333,46.9755,51.6805833333,14.8008333333,4.78841666667,6.68175,17.7365833334,14.0969166667,4.97591666667
598.85,14.7375833333,62.14575,46.9153333333,51.585375,14.7338333334,4.74025,6.60183333333,17.6290833333,14.0425833333,4.9375
599.19,14.7086666667,62.0994166667,46.88325,51.5282916667,14.7426666666,4.73525,6.61391666667,17.64175,14.0196666667,4.9465
599.53,14.7101666667,62.07325,46.91925,51.5187083333,14.7608333333,4.771,6.66908333334,17.6673333334,14.0451666667,4.99591666667
599.86,14.6875,61.9958333333,46.8960833333,51.4539583334,14.7299166667,4.76541666667,6.6765,17.6346666667,14.0256666667,4.9815
600.20,14.66825,62.0806666667,46.9259166667,51.5710833334,14.7150833333,4.72625,6.62708333333,17.6356666666,14.0105833333,4.92541666666
600.53,14.6385833333,62.0498333334,46.91075,51.510125,14.7318333333,4.74833333334,6.63766666666,17.6050833333,14.0043333333,4.93033333333
600.87,14.5973333334,62.0370833333,46.8443333333,51.5538333333,14.6624166667,4.70791666666,6.57625,17.56725,13.9303333333,4.91575
601.21,14.5388333333,62.0839166666,46.85125,51.5485,14.6286666667,4.66975,6.52708333333,17.5546666667,13.8804166666,4.867
601.54,14.5120833334,62.1454166667,46.8794166667,51.5760416667,14.6493333334,4.63,6.54483333333,17.5360833333,13.88425,4.85083333333
601.88,14.4620833333,62.20625,46.9160833333,51.6444166667,14.5483333334,4.58025,6.46891666667,17.49275,13.8161666667,4.80416666667
602.21,14.3675,62.14375,46.88875,51.6215416667,14.4388333333,4.52558333333,6.41333333333,17.415,13.73725,4.73475
602.55,14.358,62.18,46.86475,51.6367916667,14.3981666667,4.51383333333,6.42041666667,17.4033333333,13.7105833333,4.71916666667
602.88,14.3269166666,62.1424166667,46.7974166667,51.5851666666,14.3616666666,4.48658333333,6.37725,17.3469166667,13.6978333333,4.68416666666
603.22,14.2825,62.1025,46.7176666667,51.5224583333,14.2814166666,4.42825,6.31133333333,17.27325,13.61725,4.61825
603.56,14.3025,62.2069166667,46.776,51.6005,14.2925833333,4.47608333333,6.318,17.3201666667,13.6470833334,4.65075
603.89,14.29275,62.18825,46.7641666666,51.5337083333,14.2838333333,4.51475,6.34383333333,17.31375,13.6463333334,4.69083333333
604.23,14.295,62.1471666667,46.74775,51.492,14.2330833333,4.49158333333,6.3395,17.2998333334,13.6284166667,4.70341666667
604.56,14.2473333333,62.0970833333,46.6849166666,51.395375,14.1759166667,4.46083333333,6.3055,17.2465,13.5745833333,4.65083333334
604.90,14.2679166667,62.0774166667,46.6849166667,51.4106666667,14.1695833333,4.4875,6.3285,17.2369166666,13.6019166667,4.66866666667
605.23,14.212,61.9069166666,46.5830833334,51.2730416667,14.0975833334,4.487,6.26666666667,17.1895,13.5475833333,4.637
605.57,14.2051666666,61.8301666667,46.5211666667,51.1900833334,14.1078333333,4.5045,6.29941666667,17.21175,13.54925,4.66483333333
605.90,14.2449166666,61.8305833333,46.4843333333,51.149,14.1608333333,4.59416666667,6.37075,17.2324166666,13.5785833333,4.76533333334
606.24,14.286,61.8440833333,46.5239166667,51.1711666666,14.20425,4.636,6.42041666666,17.2551666667,13.6290833333,4.8245
606.58,14.32825,61.8408333333,46.545,51.1869166667,14.2125,4.70441666667,6.472,17.2624166667,13.63025,4.887
606.91,14.3344166667,61.8678333333,46.6040833333,51.2115416667,14.2131666667,4.72,6.48666666667,17.2748333333,13.6466666667,4.89566666666
607.25,14.2918333333,61.7614166666,46.5354166667,51.1208333333,14.1595833333,4.67791666667,6.47066666667,17.1919166667,13.60625,4.86141666667
607.58,14.3418333333,61.7404166667,46.5353333333,51.1429166667,14.165,4.717,6.52625,17.20475,13.6406666667,4.90091666667
607.92,14.36175,61.73725,46.5226666667,51.132625,14.1990833333,4.792,6.60458333334,17.22725,13.7043333333,4.96125
608.25,14.4045,61.8159166667,46.6004166667,51.1682083333,14.2441666666,4.85466666667,6.66841666667,17.2384166667,13.7440833333,5.0105
608.59,14.34,61.7333333333,46.5120833333,51.0835416667,14.195,4.83675,6.65275,17.2153333333,13.68975,4.98325
608.92,14.3234166667,61.7626666666,46.5273333333,51.1093333333,14.1595833333,4.84191666666,6.68741666667,17.1913333333,13.6900833333,4.973
609.26,14.3235833333,61.80375,46.54875,51.1149166667,14.1745833333,4.88383333333,6.73241666667,17.1881666666,13.7105833333,5.00458333333
609.59,14.31525,61.8269166667,46.5278333333,51.08575,14.1165,4.85758333334,6.691,17.17325,13.6854166667,4.93941666667
609.93,14.3058333333,61.7615,46.501,51.060125,14.0885833333,4.87108333333,6.70216666667,17.18925,13.66825,4.92491666667
610.26,14.2459166667,61.6474166667,46.4448333333,50.98,14.0395,4.84941666667,6.69225,17.1280833333,13.5946666666,4.89058333333
610.60,14.2268333333,61.63025,46.4154166667,51.0004166667,14.0205833333,4.86766666667,6.714,17.13275,13.5846666666,4.904
610.93,14.2005833333,61.5615,46.34875,50.936,13.9864166667,4.875,6.73316666667,17.1066666666,13.56,4.90766666667
611.27,14.1045,61.4135,46.2366666667,50.8206666666,13.9183333334,4.81625,6.6505,17.0331666667,13.4646666667,4.83
611.60,14.01525,61.40775,46.1888333333,50.790625,13.84125,4.75408333333,6.57716666667,16.9826666667,13.3629166667,4.73691666667
611.93,13.9711666666,61.3225833333,46.1254166666,50.7611666667,13.83725,4.72433333333,6.56216666667,16.9495,13.3300833333,4.72383333333
612.27,13.9519166667,61.2905,46.1373333333,50.7911666667,13.818,4.71258333334,6.53858333333,16.8948333333,13.28875,4.71683333333
612.60,13.9455833334,61.2959166667,46.137,50.8152083334,13.8314166667,4.69075,6.51425,16.8965,13.27425,4.71116666667
612.94,13.8761666667,61.14975,46.0365833333,50.77875,13.7249166667,4.61041666667,6.422,16.7974166667,13.1763333333,4.63866666667
613.27,13.82425,61.1133333333,46.074,50.8402916666,13.73275,4.61158333333,6.39508333333,16.7861666667,13.13575,4.66058333333
613.61,13.78125,61.082,46.0043333333,50.7728333333,13.6738333333,4.56208333333,6.341,16.7329166667,13.1020833333,4.62475
613.94,13.7379166667,61.1125833333,46.0241666667,50.7873333333,13.65075,4.5015,6.28541666667,16.72575,13.1081666667,4.575
614.28,13.7355,61.0823333334,46.0045833333,50.75225,13.6436666667,4.4935,6.29425,16.6811666667,13.1039166667,4.55641666667
614.61,13.7625833334,61.2084166667,46.1230833333,50.8812083334,13.7075833333,4.51725,6.31816666667,16.71325,13.1546666667,4.57433333333
614.94,13.807,61.4216666667,46.2755833333,51.0329166667,13.7196666667,4.54991666667,6.38875,16.7428333333,13.2098333333,4.59633333334
615.28,13.8304166667,61.3790833333,46.2905833333,51.0703333333,13.74575,4.54591666667,6.40725,16.7534166667,13.1998333333,4.60133333333
615.61,13.8049166667,61.51025,46.3831666666,51.1710833333,13.7364166667,4.52258333333,6.419,16.7646666667,13.2148333334,4.58458333333
615.95,13.79725,61.5506666667,46.41725,51.1260416667,13.7343333333,4.546,6.44091666667,16.74475,13.22175,4.59833333333
616.28,13.81725,61.6459166667,46.4459166667,51.1711666667,13.73775,4.57666666667,6.50008333333,16.77575,13.2569166667,4.64041666666
616.61,13.9183333334,61.7645,46.5715,51.230875,13.84025,4.68341666666,6.60008333333,16.8684166667,13.35975,4.7395
616.95,13.9504166667,61.7090833333,46.5433333333,51.15675,13.8768333333,4.72316666666,6.70333333333,16.8730833333,13.4380833333,4.79608333333
617.28,14.0018333333,61.8043333334,46.6264166667,51.2029583333,13.95025,4.81775,6.80625,16.8936666667,13.4715833333,4.89683333333
617.62,14.1290833333,61.9730833334,46.7089166667,51.332,14.0240833333,4.92925,6.93325,16.9979166667,13.5786666667,5.04683333333
617.95,14.1779166667,62.07975,46.79875,51.3730833333,14.05525,4.968,6.99091666667,17.0785833334,13.6466666667,5.08883333333
618.28,14.1039166667,61.9630833333,46.74375,51.2930416667,13.99025,4.89883333334,6.94008333334,16.9964166666,13.565,5.03075
618.62,14.0726666667,61.78825,46.63925,51.1897083333,13.9544166667,4.87091666666,6.88133333333,16.9561666667,13.5064166667,4.98525
618.95,14.0858333334,61.8945833333,46.7311666666,51.2425,13.9496666667,4.89566666666,6.875,16.9251666667,13.5221666667,5.01475
619.28,14.0945,61.9241666667,46.7495833333,51.203125,13.94025,4.94725,6.88366666667,16.9648333333,13.5445833333,5.035
619.62,14.11325,61.9010833333,46.6991666667,51.2088333333,13.94725,4.94308333333,6.87541666667,16.9594166667,13.5900833333,5.06158333334
619.95,14.1185,61.9208333333,46.7266666667,51.2250833333,13.9729166667,5.01216666667,6.87816666667,16.9629166667,13.6576666667,5.09666666667
620.28,14.051,61.9340833333,46.706,51.2742083334,13.9155833333,4.94725,6.83091666666,16.9300833333,13.6176666666,5.04208333333
620.62,14.0858333333,61.9783333333,46.7083333333,51.2765,13.892,4.95825,6.79358333333,16.9445833333,13.59825,5.06233333333
620.95,14.0450833334,61.9090833333,46.6691666666,51.30725,13.84725,4.9085,6.76141666667,16.9258333333,13.58475,5.04116666667
621.28,13.996,61.8299166666,46.6443333333,51.25675,13.8400833333,4.90325,6.74158333333,16.8909166667,13.5381666666,5.03075
621.62,13.9448333333,61.7586666667,46.569,51.2177083334,13.8289166667,4.91833333333,6.71966666667,16.8694166667,13.5180833333,5.08933333333
621.95,14.001,61.7953333334,46.5451666667,51.206375,13.842,4.98475,6.77691666667,16.9315833333,13.5550833333,5.16133333333
622.28,13.9970833333,61.937,46.629,51.2654166667,13.8786666667,5.01908333333,6.816,16.94775,13.5871666667,5.24666666666
622.62,13.961,61.86975,46.5670833333,51.2005,13.8453333333,5.00066666667,6.85533333333,16.9364166667,13.597,5.25591666666
622.95,13.9745,61.7235833333,46.5015,51.1807083333,13.84675,5.00041666667,6.87233333333,16.8996666667,13.5896666667,5.28216666667
623.28,13.9655833333,61.773,46.5209166667,51.2155,13.8714166667,5.00966666666,6.91475,16.90775,13.568,5.29191666667
623.62,13.9230833333,61.7443333333,46.5090833333,51.17675,13.7999166667,4.94208333333,6.87191666667,16.86475,13.4740833334,5.26416666666
623.95,13.98,61.8111666667,46.5795833333,51.2124583333,13.8399166667,4.99858333333,6.92325,16.8988333333,13.50625,5.275
624.28,13.8191666667,61.6645833334,46.4603333334,51.0511666667,13.7275,4.88491666667,6.838,16.7529166667,13.3993333333,5.12183333333
624.62,13.7671666667,61.7029166667,46.4579166667,51.0197083333,13.6996666667,4.86858333333,6.83558333333,16.7300833333,13.3999166667,5.08358333333
624.95,13.7014166667,61.5719166666,46.3319166667,50.9101666666,13.606,4.80116666667,6.75283333333,16.6559166667,13.3469166667,5.00408333333
625.28,13.6825833333,61.5556666667,46.3380833333,50.89225,13.61575,4.79258333333,6.73866666667,16.5953333333,13.3419166667,4.97583333334
625.61,13.6715833334,61.7168333333,46.4016666667,51.00675,13.6210833333,4.78625,6.73141666667,16.6308333333,13.3280833333,4.95383333333
625.95,13.6453333333,61.6030833333,46.32,50.9565833333,13.5688333333,4.78866666666,6.71591666667,16.6038333333,13.3175,4.94491666667
626.28,13.614,61.6003333333,46.2573333333,50.9384166666,13.5250833333,4.73658333333,6.65066666666,16.54925,13.2560833334,4.89525
626.61,13.5855833333,61.66725,46.2875833333,50.97,13.5018333333,4.71291666667,6.61866666667,16.523,13.2299166667,4.87116666667
626.94,13.614,61.6200833334,46.2853333333,50.965875,13.5036666667,4.76725,6.61825,16.5379166667,13.2418333333,4.91016666666
627.28,13.6360833333,61.5835833333,46.2069166667,50.957125,13.523,4.79791666667,6.65925,16.5330833333,13.24325,4.916
627.61,13.5708333334,61.5118333333,46.1634166667,50.85025,13.4926666667,4.75158333333,6.60175,16.4629166667,13.1985833333,4.90166666667
627.94,13.6935833333,61.64075,46.2616666667,50.9926666666,13.6063333333,4.87091666667,6.7085,16.6006666666,13.325,5.04708333333
628.27,13.6945833333,61.6070833333,46.2399166667,50.955625,13.5931666666,4.879,6.69133333333,16.5845,13.2915,5.0555
628.61,13.71225,61.7004166667,46.3244166667,51.0470833334,13.61725,4.90408333334,6.71466666667,16.56675,13.29375,5.04516666667
628.94,13.6918333333,61.6428333333,46.3358333334,50.9949166667,13.5361666667,4.89883333334,6.69833333333,16.5451666667,13.2196666667,4.99266666667
629.27,13.6775,61.4760833333,46.264,50.8778333333,13.5119166667,4.94316666667,6.70008333333,16.4825833333,13.2281666667,5.00416666667
629.60,13.65975,61.5720833333,46.3360833333,50.920375,13.5181666667,4.9635,6.71483333333,16.5123333333,13.24425,5.01391666667
