wavelength,Back_CypHirm,Belly_CypHirm,Breast_CypHirm,Crissum_CypHirm,Crown_CypHirm,DorTail_CypHirm,Patch10_CypHirm,Rump_CypHirm,Throat_CypHirm,WingTip_CypHirm
706.10,9.09933333333,61.3225333333,61.866,52.8572666667,5.27533333333,7.6554,51.2376,67.0562,68.1678666667,9.19746666666
706.42,9.27833333333,61.436,61.9382,53.0082,5.46333333333,7.94173333333,51.3994666667,67.122,68.3282666667,9.29426666666
706.74,9.43546666666,61.6824,62.1381333333,53.3406,5.63273333333,8.1182,51.5342,67.3091333333,68.4877333333,9.48073333333
707.06,9.60293333333,61.9171333333,62.2588,53.4691333333,5.7294,8.31073333333,51.7301333333,67.404,68.6291333333,9.52393333334
707.38,9.53760000001,61.8030666667,62.3881333333,53.4472,5.6338,8.19553333333,51.5930666667,67.4178,68.5804666667,9.47913333333
707.70,9.62686666666,61.7828,62.5698,53.5700666667,5.83333333333,8.416,51.7189333333,67.5188666667,68.6440666666,9.59800000001
708.03,9.91100000001,62.2166,62.8823333333,53.9746666667,6.08606666667,8.71073333333,52.11,67.6814,68.9902666667,9.91959999999
708.35,10.1782,62.3832666667,62.9682,54.1252666667,6.33746666667,8.91633333333,52.261,67.7706666667,69.2108666667,10.2084
708.67,10.0636666667,62.1826666667,62.7418,54.0228,6.19606666667,8.87360000001,52.0489333333,67.5934666667,69.0566666667,10.0635333333
708.99,10.0992,62.1404666667,62.6099333333,53.9886,6.26106666667,8.92619999999,51.8893333333,67.3957333333,68.9730666667,10.1179333334
709.31,10.0283333333,62.2651333333,62.5226666667,54.1016666667,6.1742,8.85546666666,51.951,67.4647333333,69.0436666667,10.0439333333
709.63,9.76413333334,62.1554,62.2981333334,54.0212,5.96893333333,8.5578,51.6611333333,67.1978,68.9448666667,9.89973333333
709.95,9.68786666667,62.1728666667,62.3180666667,53.9758666666,5.91413333333,8.4056,51.7059333333,67.2725333333,69.0509333333,9.79646666667
710.27,9.61566666667,62.0059333333,62.2508666667,53.705,5.87273333333,8.2772,51.6004666666,67.2241333333,69.0175333333,9.55666666665
710.59,9.68133333333,61.9604,62.2125333333,53.7688666667,5.96646666667,8.2994,51.5704,67.1525333333,69.0722666667,9.59186666666
710.91,9.58280000001,62.1423333333,62.3176,53.9263333333,5.85906666667,8.28886666667,51.8527333333,67.3242666667,69.3473333333,9.56473333333
711.24,9.37313333333,62.2105333333,62.2893333333,53.8305333333,5.57193333333,7.95433333333,51.8033333333,67.3570666667,69.4772666667,9.32806666667
711.56,8.96146666667,62.0854,62.2312666667,53.6576,5.23113333333,7.55293333333,51.6429333333,67.2854,69.3806666667,8.93319999999
711.88,8.85286666667,62.2246666667,62.5122,53.7475333333,5.2362,7.46793333333,51.7276666667,67.3640666667,69.5929333333,8.96666666667
712.20,8.84873333333,62.5055333333,62.7530666667,53.9157333333,5.25433333333,7.46506666667,51.9982,67.6010666667,69.9492666667,8.93600000001
712.52,8.92180000001,62.6502666667,62.9260666667,53.9325333333,5.29493333333,7.49413333333,52.1395333333,67.7354666667,70.0106,8.899
712.84,8.95686666667,62.5498666667,62.8728,53.7208,5.34786666667,7.5306,51.9428,67.6481333333,69.7774666667,8.84786666667
713.16,9.03219999999,62.8573333333,63.1992,53.9261333333,5.3772,7.5898,52.2082666667,67.9374,70.111,8.89966666667
713.48,9.06693333333,62.8854666667,63.2642,54.0892,5.40253333333,7.72073333333,52.2836,68.0188666667,70.1713333333,9.0568
713.80,9.41233333333,63.0438,63.3662,54.3693333333,5.71926666667,8.07093333333,52.4963333333,68.1199333333,70.354,9.49126666668
714.12,9.38233333334,63.2156,63.4885333333,54.4319333333,5.63833333333,8.0554,52.6167333333,68.3312,70.6132666667,9.6482
714.44,9.63086666667,63.1115333333,63.4434666667,54.3577333333,5.8526,8.269,52.4864,68.2889333333,70.5808,9.77253333333
714.76,9.60580000001,63.1708666667,63.3813333333,54.3449333334,5.85806666667,8.25926666667,52.5406666667,68.3022666667,70.6231333333,9.76893333335
715.08,9.8518,63.0936,63.4414,54.3778666667,6.07126666667,8.56546666667,52.5234,68.4038,70.6304,10.0122666667
715.40,9.96853333333,62.9209333333,63.2274,54.3541333333,6.07526666667,8.7328,52.4656,68.3262,70.5097333333,9.98860000001
715.72,10.0655333333,62.9192,63.1814666667,54.3371333333,6.10066666667,8.78373333333,52.3237333333,68.2536,70.4212666667,9.96033333335
716.04,9.99626666666,62.9111333333,63.1008,54.4404,6.0498,8.71580000001,52.3794666667,68.2243333333,70.5404,9.85780000001
716.36,10.0955333333,63.0674666667,63.2673333333,54.7137333333,6.13053333333,8.71953333333,52.5793333333,68.3032666667,70.8228,10.0719333333
716.68,10.3077333333,63.2262666667,63.4434,54.9458,6.2896,8.8838,52.8492,68.5656,71.0574,10.2141333333
717.00,10.3508666667,63.01,63.2465333333,54.7615333333,6.3472,8.86593333333,52.5823333333,68.2838666667,70.8562,10.1113333333
717.32,10.3449333333,63.1048666667,63.3584666667,54.8772666667,6.3328,8.80593333333,52.6102666667,68.3916,70.9717333333,10.0298666667
717.64,10.2654,62.8774666667,63.1873333333,54.7712666667,6.23906666667,8.67106666667,52.4408666667,68.2385333333,70.7592666667,9.77633333331
717.96,10.0015333333,62.9837333333,63.2833333333,54.8544666667,6.06933333333,8.3592,52.6676,68.3974,70.8221333333,9.46260000001
718.28,10.0177333333,62.5417333333,62.8364,54.6557333333,6.19426666667,8.44293333333,52.2513333333,67.8894,70.2634,9.39626666669
718.60,10.0461333333,62.8588666667,63.1148666667,55.0256,6.2644,8.434,52.6524,68.1239333333,70.706,9.31146666666
718.92,10.0642666667,63.0298,63.2744666667,55.117,6.41326666666,8.40213333333,52.7548,68.2253333333,70.8623333333,9.29113333333
719.24,9.9226,62.7774666667,63.0885333333,54.9259333333,6.37933333333,8.17546666667,52.6800666667,68.019,70.6541333333,9.24739999999
719.56,9.65946666667,62.5419333334,62.8146666667,54.5896,6.099,7.86153333333,52.4576,67.8765333333,70.4389333333,9.11386666667
719.88,9.43053333333,62.3931333333,62.6882666667,54.5118666667,5.8588,7.69586666667,52.3780666667,67.8831333333,70.5088666667,8.87246666666
720.20,9.02086666667,62.1985333333,62.4617333333,54.1826,5.58853333334,7.43913333333,52.0284,67.7024666667,70.4468666667,8.64620000001
720.52,9.00619999999,62.5430666667,62.7210666667,54.3466,5.54586666667,7.39826666667,52.3338,68.1162,70.8548,8.74013333333
720.84,8.66813333333,62.1512,62.4154,54.0038,5.26866666667,7.1932,51.9471333333,67.631,70.5944666667,8.48853333333
721.16,8.80666666666,61.9228666667,62.1616,53.8328,5.417,7.38533333333,51.8192,67.2094666667,70.2634666667,8.6428
721.48,8.71406666667,61.9002666667,61.9080666667,53.6613333333,5.2078,7.29273333333,51.4749333333,66.9986666667,70.0456666667,8.5868
721.79,9.01953333333,62.3308,62.5600666667,54.1598666666,5.3272,7.5494,51.9275333333,67.5716666667,70.6445333333,8.91700000002
722.11,8.75400000001,62.0691333333,62.1884666667,53.8190666667,5.041,7.18293333333,51.6448666667,67.3651333333,70.2419333334,8.60226666667
722.43,8.61713333333,61.6849333333,61.7498,53.4042,4.85,6.94866666667,51.4314666667,67.1005333333,69.7872,8.39006666667
722.75,8.46406666667,61.6973333333,61.7400666666,53.4498666667,4.7836,6.91173333333,51.4584666667,67.206,69.8774666667,8.38839999999
723.07,8.59233333333,62.1708,62.2448666667,53.9286,4.8646,7.0764,51.7310666667,67.5543333333,70.2048,8.45239999999
723.39,8.94786666666,62.3304,62.4289333333,54.0149333334,5.29306666667,7.46526666667,51.8612,67.5702666666,70.1633333333,8.8616
723.71,9.09573333333,62.5728666667,62.5544,54.2066666667,5.48086666667,7.5648,52.0591333333,67.5976,70.3452,9.0402
724.03,8.96413333333,62.3548,62.1498,53.9297333333,5.40226666667,7.41273333333,51.8823333333,67.2446666667,70.0154666667,8.99666666667
724.35,9.11366666667,62.574,62.1540666667,54.0669333333,5.6174,7.552,52.159,67.3307333333,70.1342666667,9.2304
724.67,9.22573333334,62.8876666667,62.3332666667,54.2472666667,5.63166666667,7.5888,52.2983333333,67.749,70.5607333333,9.35706666667
724.98,9.44766666667,63.1258,62.6227333333,54.6271333333,5.84926666667,7.77773333333,52.6986666667,68.0488,71.0330666667,9.56873333332
725.30,9.35259999999,63.2522,62.5916,54.7512,5.81533333333,7.7932,52.8450666666,68.1152666667,71.2958,9.45526666667
725.62,9.70193333334,63.6315333333,62.9432666667,55.0694666667,6.0478,8.16786666667,53.0352,68.411,71.8198,9.89993333333
725.94,10.1439333333,64.4464666667,63.6872666667,55.8942,6.383,8.69686666666,53.6985333333,69.1604,72.6966666667,10.4296
726.26,10.5982,64.8022,64.0388666667,56.1514666667,6.64833333333,9.0616,54.0499333333,69.4906666667,73.0944,10.6812
726.58,10.9956,64.6577333333,64.0637333333,55.996,6.9636,9.39313333333,54.0766666667,69.4448666667,72.9488,11.0613333333
726.90,11.1682,64.5426666667,63.9096,55.8879333333,7.0286,9.47486666667,53.9644,69.3353333333,72.7788,11.1524666667
727.21,11.2291333333,64.4575333333,63.8559333334,55.6904,7.05206666667,9.49486666666,53.8508666667,69.4287333333,72.5762,11.0462
727.53,11.4235333333,64.6004,64.1868,55.8480666667,7.03206666667,9.64333333335,53.9808666667,69.6801333333,72.6625333333,11.0272
727.85,11.5253333333,64.606,64.2784666667,56.0336666667,7.01526666667,9.73466666666,54.0458,69.7806,72.6839333333,11.0906666667
728.17,11.5866,64.5785333333,64.294,56.1480666667,7.02893333333,9.78840000001,54.0464666667,69.6842,72.5823333333,11.1882666667
728.49,11.6496,64.5711333333,64.304,56.0853333333,7.1142,9.94366666667,53.8431333333,69.5710666667,72.4736666667,11.3448
728.80,11.4082666667,64.3521333333,64.2096666667,55.8669333333,6.9738,9.70593333332,53.6049333334,69.5411333333,72.3615333333,11.2828666667
729.12,11.1764,64.1612666667,64.0198666667,55.6262,6.79333333333,9.57433333334,53.4506666667,69.2931333333,72.1318666667,11.0869333333
729.44,10.7112,63.6086666667,63.5084666667,55.0428666667,6.3162,8.96426666667,52.8308666667,68.688,71.5605333333,10.6146666667
729.76,10.2621333333,63.1448,63.1598,54.7368,5.93173333333,8.56520000001,52.3121333334,68.1644,71.0692,10.2953333333
730.08,9.72999999999,62.9800666667,62.7932666667,54.5486,5.44386666667,8.12233333333,52.0607333333,67.9208666667,70.96,9.87979999999
730.39,9.5368,62.8851333333,62.7318,54.5772666667,5.262,7.98613333333,52.1856,67.8679333333,70.7698666667,9.70326666669
730.71,9.41646666667,62.5254,62.5086,54.3069333333,5.08186666667,7.92,51.9787333333,67.4819333333,70.5412666667,9.573
731.03,9.43293333333,62.8233333333,62.8234,54.6222666667,5.25406666666,8.05353333334,52.2177333333,67.7418666667,70.9764,9.72979999999
731.35,9.31926666666,62.6784,62.5974666666,54.2758666667,5.2042,7.91946666667,51.8949333333,67.4438666667,70.6658666667,9.63180000001
731.67,9.12873333333,62.9688666667,62.8487333333,54.2323333333,5.039,7.7598,52.0865333333,67.6507333333,70.9508,9.41366666667
731.98,9.14466666666,62.8226666667,62.7046,54.1224666667,4.965,7.7526,52.2272,67.4539333333,70.7577333333,9.39699999999
732.30,9.30333333333,63.0086666667,62.8272666667,54.2456,5.0846,7.91546666667,52.3471333333,67.4567333333,70.876,9.41620000001
732.62,9.59006666667,63.0477333333,62.7992,54.3016666667,5.30513333333,7.97086666667,52.3298,67.4344,70.7754,9.64560000001
732.94,9.66593333333,63.3175333333,63.0216666667,54.4697333333,5.5096,8.1924,52.534,67.6194666667,70.9819333333,9.88306666667
733.25,9.96013333333,63.6751333333,63.2458,54.7666,5.7042,8.4132,52.948,67.9841333333,71.2622,10.2485333333
733.57,10.5849333333,64.0736666667,63.5978666667,55.1572,6.285,8.93746666667,53.3487333333,68.3698,71.6512666667,10.7210666667
733.89,10.8266666667,64.3222,63.877,55.2932666667,6.53973333333,9.1694,53.4269333334,68.5348666667,72.0254,10.8754666667
734.21,11.0502,64.3936,63.8282666667,55.5329333333,6.74406666666,9.31059999999,53.5495333333,68.5590666667,71.9884,10.9511333333
734.52,11.1399333333,63.9519333333,63.4245333333,55.3262666667,6.94346666667,9.34940000001,53.3614,68.1463333333,71.5289333333,10.9994666667
734.84,11.2250666667,64.1775333333,63.8461333334,55.7670666667,6.9034,9.4874,53.9056,68.6000666666,72.0897333333,11.1262666667
735.16,11.4880666667,63.6674666667,63.6592666667,55.7762666667,7.31846666667,9.76546666667,53.6259333333,68.3561333333,71.8450666667,11.4238
735.48,11.2405333333,63.6358,63.5976,55.7040666667,7.21006666667,9.55113333333,53.3227333333,68.5387333333,71.8731333333,11.2426
735.79,11.3158,63.9117333333,63.7994,55.7508666666,7.1554,9.48846666667,53.4717333333,68.7922,72.1072666667,11.3462
736.11,11.3004666667,63.7165333333,63.9261333333,55.7549333333,7.2256,9.6408,53.6282,68.8306666667,72.0996,11.4552666667
736.43,11.3144,63.2324,63.5616666667,55.4421333333,7.1978,9.67520000001,53.3858,68.4924,71.7489333333,11.2640666667
736.74,11.1632,62.8996,63.4046666667,55.0949333333,7.2202,9.68473333334,53.2784666667,68.1252,71.5606666666,11.0751333333
737.06,10.9490666667,62.6174666667,63.2355333333,54.8993333333,7.1066,9.56786666666,53.0098666666,67.9687333333,71.3052666667,11.0722666667
737.38,10.436,62.1114666666,62.4966666667,54.3550666666,6.5896,8.9872,52.424,67.4813333333,70.8586,10.6517333333
737.69,10.3490666667,62.4366,62.8821333333,54.5817333333,6.5248,9.00779999999,52.655,67.8506,71.3379333333,10.6994666667
738.01,10.1894666667,62.2066666667,62.5966,54.3059333333,6.1904,8.78480000001,52.363,67.4509333333,71.1111333333,10.4708666667
738.33,10.2067333333,62.3794666667,62.664,54.1848,6.22633333333,8.59473333333,52.2949333333,67.5028,71.1762666667,10.2978
738.64,10.1918,63.013,63.1438666667,54.4813333333,6.19306666667,8.57020000001,52.6748666667,68.0039333334,71.6936666667,10.1940666667
738.96,10.309,63.1896,63.3323333333,54.4924,6.2728,8.65873333333,52.8807333333,67.8912666667,71.8710666667,10.1845333333
739.28,10.2717333333,62.9733333333,63.1158666667,54.3681333333,6.2908,8.68413333333,52.6993333333,67.5226,71.5307333333,10.1109333333
739.59,10.0888666667,62.7364666667,62.7660666667,54.0418,6.04686666667,8.48486666667,52.4219333333,67.0790666667,71.3351333333,9.82006666667
739.91,9.89986666666,62.8094666667,62.9176666667,54.1300666667,5.83313333333,8.25106666667,52.3708,67.1894,71.5348666667,9.80093333333
740.23,9.8646,63.0531333333,63.0182,54.3488,5.85433333333,8.23766666667,52.3248666667,67.3973333333,71.7552,9.95326666667
740.54,9.67046666667,63.1104,62.9683333333,54.3527333333,5.626,7.93726666667,52.3542666667,67.1692666667,71.7638,9.78893333332
740.86,9.59273333333,63.3682666667,63.3975333333,54.5689333333,5.4214,7.85873333333,52.5764666667,67.5179333333,72.163,9.71340000001
741.18,9.16433333333,62.8493333333,62.8738666667,54.0518,4.95113333333,7.3338,52.1114666667,66.8377333333,71.4908,9.37193333333
741.49,8.99900000001,63.4824666667,63.2969333333,54.3729333333,4.72006666667,7.26793333333,52.3813333333,67.5686,72.0581333333,9.405
741.81,8.94466666667,63.4866666667,63.3220666667,54.4154666667,4.69533333333,7.46986666667,52.3424666666,67.4775333333,72.0764666667,9.578
742.12,8.81333333334,62.9997333333,62.6788666667,53.9826666667,4.48953333333,7.3948,52.0066,66.9976,71.4616,9.53133333335
742.44,8.64326666667,62.6982,62.4043333333,53.9414,4.3062,7.2412,51.7202666667,66.8265333333,71.2099333333,9.45506666667
742.76,8.49226666667,62.4844666667,62.2786666667,53.8463333333,4.1354,7.08073333333,51.6692,66.6954,71.1379333333,9.41926666667
743.07,8.43440000001,62.6676666667,62.4321333333,54.0902666667,4.11546666667,6.92613333333,51.8036,67.0346,71.2742666666,9.45613333333
743.39,8.36426666667,62.8802,62.5208,54.2558666667,4.12706666667,6.92673333333,51.8476,67.0824666667,71.4239333333,9.38586666667
743.70,8.63839999999,62.8040666666,62.4296666667,54.1414666667,4.35553333333,7.13266666667,51.9301333333,66.9628666667,71.3132,9.42220000001
744.02,8.67719999999,62.7214666667,62.3822666667,53.9437333333,4.49066666667,7.37753333333,51.9224666667,67.1143333333,71.4178666667,9.34753333334
744.34,9.07713333333,62.7036,62.4728666667,54.2072,5.03266666667,7.99406666667,52.0140666667,67.1174,71.3681333333,9.82633333333
744.65,9.54253333334,63.2648666667,63.0210666667,54.7795333333,5.57373333333,8.57586666667,52.5252666667,67.7813333333,72.1748,10.3039333333
744.97,9.70793333333,63.1426666667,62.9124666667,54.8498,5.8906,8.84973333333,52.6203333333,67.5990666667,71.9978,10.3497333333
745.28,9.79593333333,63.3086,63.0466,54.8856666667,6.16486666667,8.91106666667,52.7708,67.8108666667,72.0926666667,10.5044666667
745.60,9.68673333333,63.1663333333,62.6943333333,54.8653333333,6.16413333333,8.79226666667,52.6432,67.6164666667,71.9641333333,10.5619333333
745.91,9.97506666666,63.3691333333,62.8858,54.9324,6.49273333333,8.96993333334,52.8281333333,67.9314666667,72.2756,10.7595333333
746.23,9.92379999999,63.3486,62.7864666667,54.7873333333,6.39806666667,8.94613333333,52.8348666667,67.9905333333,72.2947333333,10.5692666667
746.55,10.2551333333,63.3718,62.6556,54.7325333333,6.68586666667,9.28666666667,52.6994666667,67.8352666667,72.3456666667,10.6201333333
746.86,10.7288666667,63.4808,62.8283333333,54.8104,7.03533333333,9.67246666668,53.0683333333,68.0508666667,72.3588,10.8572666667
747.18,10.6234666667,63.6806,62.9861333333,54.7991333333,6.72953333333,9.49406666666,52.9833333333,68.1598,72.3488666666,10.6998666667
747.49,10.5365333333,63.3957333333,62.6937333333,54.5095333333,6.5148,9.34960000001,52.6395333333,67.7342666667,71.87,10.7235333333
747.81,10.6678,63.9383333333,63.0988666667,54.9277333333,6.63946666667,9.31313333333,53.1588,68.1902,72.5484,10.8012
748.12,10.6654666667,63.5425333333,62.8298,54.5538,6.707,9.20753333333,52.8094,67.7603333333,72.0886666667,10.7573333333
748.44,10.4800666667,63.2863333333,62.7888,54.1456,6.42193333333,8.89333333334,52.6288666667,67.6240666667,72.0558,10.5903333333
748.75,10.5124666667,62.9197333333,62.4792,54.0645333333,6.34373333333,8.93253333333,52.6528666667,67.3819333333,72.0069333333,10.5950666667
749.07,10.776,63.112,63.0026666666,54.3306666667,6.53333333333,9.19466666667,52.976,67.6186666667,72.232,10.744
749.38,10.5097333333,62.9139333333,62.7438,53.9934,6.2222,9.09379999999,52.9287333333,67.3240666667,72.0744666667,10.4858666666
749.70,11.0133333333,62.8836,62.5793333333,53.9127333333,6.62433333333,9.3836,52.9313333333,67.0635333333,71.9604,11.0450666667
750.01,10.9554666667,63.3094,62.9088,54.2994,6.69866666667,9.43153333332,53.3067333333,67.5101333333,72.4286,11.265
750.33,10.8762666667,63.5852,62.9716,54.4346,6.81406666667,9.33006666666,53.3252666667,67.6018,72.4866,11.1442
750.64,10.8303333333,63.372,62.7622666667,54.379,6.8406,9.32193333333,53.0873333333,67.4368666667,72.376,11.1672
750.96,10.6918666667,63.0598,62.7648666667,54.3658666667,6.66393333333,9.15799999999,53.0141333333,67.2834666667,72.2687333333,10.8261333334
751.27,10.5184666667,62.6976,62.4897333333,54.021,6.54146666666,9.19359999999,52.7203333333,66.9866,71.8272,10.6118666667
751.59,10.5808,62.702,62.5123333333,53.9848666667,6.41566666667,9.2752,52.7832666667,67.2594666667,71.8836666666,10.5726
751.90,10.8389333333,62.6327333334,62.3773333333,53.9661333333,6.64533333333,9.47479999999,52.6497333333,67.1559333333,71.7750666667,10.7857333333
752.22,10.9468666667,62.5850666667,62.2302,53.8444666667,6.76986666667,9.68093333335,52.3612,67.0746,71.3653333333,10.7668666667
752.53,10.5112,62.1206666667,61.5647333333,53.1426,6.38086666667,9.25886666667,51.7024,66.476,70.7889333333,10.2356666667
752.85,10.6549333333,62.2699333333,61.5512,53.2247333333,6.5474,9.49613333333,51.6626666667,66.5102,70.6736,10.5542
753.16,10.1232666667,61.9932,61.3676666667,52.9913333333,6.23726666667,9.26173333334,51.2708666667,66.2609333333,70.4360666667,10.0543333334
753.47,10.1325333333,61.8203333333,61.3778666667,52.8722666667,6.3382,9.39593333334,51.2374,66.1792666667,70.2306666667,10.0582666667
753.79,10.2727333333,61.5913333334,61.2204666667,52.8384,6.3622,9.65853333333,51.1596666667,65.9439333333,70.3812,10.3972
754.10,10.4774,61.4424666667,61.0368,52.8162,6.4624,9.80106666667,51.3047333333,65.9215333333,70.3023333333,10.4852
754.42,10.6302666667,62.0772,61.3783333333,53.1398,6.68813333333,9.91806666667,51.6941333333,66.4866666667,70.8934666667,10.6274
754.73,10.5992,62.2095333333,61.4621333333,53.0942666667,6.57146666666,9.66979999999,51.6646666667,66.5362666667,71.0504,10.4769333333
755.05,10.256,62.3011333333,61.4424,53.0717333333,6.32526666667,9.47693333334,51.6542,66.5263333333,71.1203333333,10.1762
755.36,10.5581333333,62.5482,61.8141333333,53.2696,6.83006666667,9.8906,51.8544,66.8605333333,71.3974,10.5497333333
755.67,10.0845333333,62.4458,61.8624,53.2206,6.2918,9.23633333333,51.6397333333,66.8414,71.3947333333,10.0226
755.99,10.0773333333,63.2072666667,62.6518,53.9546,6.42033333333,9.40426666666,52.1564666667,67.5572666667,72.1077333333,10.0542666667
756.30,10.0100666667,63.3493333333,63.1268,54.3852,6.3776,9.24153333334,52.1745333333,67.9267333333,72.556,9.90033333335
756.62,10.1124,63.7902,63.6794,54.9014,6.436,9.29753333333,52.4866,68.559,72.9975333333,10.0247333333
756.93,9.81133333334,63.5921333333,63.4226666667,54.7548666666,6.01133333333,8.93073333333,52.2334666667,68.293,72.5757333333,9.741
757.24,9.68479999999,63.3624666667,63.2311333333,54.3929333333,5.8348,8.736,51.9146,68.1377333333,72.0022666667,9.50680000002
757.56,9.35606666667,63.4785333333,63.2614,54.3216666667,5.63713333333,8.34433333333,51.6499333333,68.1568,71.8786666667,9.17446666667
757.87,9.4198,63.4546666667,63.3377333333,54.3124666667,5.8336,8.45233333333,51.6468,68.1806666667,71.8458,9.3818
758.18,9.2988,63.6392666667,63.5222666667,54.4048,5.82046666667,8.46440000001,51.8254666667,68.3912,71.8694,9.51540000002
758.50,8.99753333333,63.2882666667,63.1630666667,54.0607333333,5.68013333333,8.17713333333,51.3864666667,68.0023333333,71.3923333333,9.46306666666
758.81,8.33326666667,63.2893333333,63.2042,54.1386,4.82653333333,7.38686666667,51.2962666667,67.8510666667,71.2992666666,8.73006666666
759.13,8.37233333334,63.5847333334,63.3642666667,54.2155333333,4.79346666667,7.33426666667,51.2424,68.1046,71.4630666667,8.94579999999
759.44,8.73180000001,63.5950666667,63.4811333333,54.1524666667,4.967,7.6496,51.4523333333,68.0797333333,71.701,9.37539999999
759.75,8.98553333334,63.6278666667,63.4394666667,53.9602666667,5.29686666667,7.9118,51.7224666667,67.8712,71.5976666667,9.59240000001
760.07,9.24273333333,63.7762666667,63.5020666667,53.9334,5.69446666667,8.09166666667,51.862,67.7484666667,71.4928666667,9.94946666667
760.38,9.33000000001,63.4188,63.3134,53.5756,5.7714,8.08093333333,51.6026,67.4765333333,71.3201333333,9.9686
760.69,9.25613333333,63.4432,63.463,53.5389333333,5.70866666667,8.09246666667,51.6877333333,67.6585333333,71.4144,9.96900000001
761.01,9.12806666667,63.4768666667,63.6394666667,53.7084666667,5.58773333333,8.21193333333,51.9176666667,68.0104666667,71.6748,10.0634
761.32,8.80466666667,63.5820666667,63.6331333333,53.7393333333,5.08786666667,7.7558,51.7789333333,67.9224,71.6525333334,9.50633333334
761.63,8.65086666667,63.0047333333,63.1414,53.421,4.89106666667,7.52473333333,51.2846666667,67.3753333333,71.2074,9.25913333335
761.94,9.04066666667,63.4465333333,63.6256666667,53.9704,5.08406666667,7.73926666667,51.8202,67.8760666667,71.7156666667,9.36173333333
762.26,9.22860000001,63.1828,63.2656666667,53.767,5.22106666667,7.9368,51.7005333333,67.6904666667,71.4444666667,9.69306666666
762.57,9.31606666667,63.1891333333,63.3080666667,53.8548,5.25286666667,8.11013333333,51.9035333333,67.6114666667,71.526,9.79406666666
762.88,9.43960000001,63.1842666667,63.1732666667,53.8559333333,5.28793333333,8.003,51.819,67.6985333333,71.5477333333,9.74666666668
763.20,9.64613333333,63.4659333333,63.3892,54.1133333333,5.33026666667,8.04033333333,52.0120666667,68.0228,71.8568,9.99446666666
763.51,9.5164,63.2639333333,63.2466,54.062,5.07046666667,7.86593333333,51.9019333333,68.0199333333,71.8239333333,9.74846666666
763.82,9.37506666667,63.5294,63.3291333333,54.263,4.82906666666,7.716,51.9681333333,68.1298,71.8963333333,9.66039999999
764.14,9.37946666668,63.6902666667,63.3760666667,54.4886,4.861,7.7166,52.0482666667,68.1715333333,72.101,9.67386666667
764.45,9.43426666668,63.5174666667,63.3856666667,54.4424666667,4.8744,7.74253333333,52.0410666667,67.9410666667,71.983,9.63746666665
764.76,9.59926666667,63.1148,63.0599333333,54.1690666667,5.16173333333,7.91433333334,51.6986,67.5819333333,71.6188,10.0478
765.07,9.99153333333,63.3109333333,63.3888,54.5028666667,5.5984,8.35279999999,52.1448,67.8812666667,71.9632,10.4846
765.39,9.94853333333,62.978,63.0832666667,54.1960666667,5.6396,8.3676,51.7941333333,67.4778666667,71.6078,10.6249333333
765.70,9.98559999999,63.6086,63.8068,54.6404666667,5.80306666667,8.42786666666,52.3523333333,68.1904,72.4148,10.6795333334
766.01,9.93806666666,63.53,63.6177333333,54.5704,5.91886666667,8.37386666667,52.3847333333,68.2062,72.4151333333,10.488
766.32,9.56593333334,63.1539333333,63.5793333333,54.3402,5.67993333333,8.09613333333,52.2222,67.8993333333,71.9791333333,10.1997333333
766.64,9.09033333334,62.0777333333,62.7244,53.4868,5.30153333333,7.6892,51.3576666667,66.9703333333,71.078,9.74886666667
766.95,9.21586666666,62.436,63.0646,53.6821333333,5.55413333333,7.83893333333,51.6297333334,67.3298666667,71.4285333333,10.0768
767.26,9.29940000001,62.6002,63.3137333333,53.8774666667,5.8586,7.98639999999,51.7757333333,67.4226666667,71.7202666667,10.2215333333
767.57,9.07713333334,62.549,63.4212,53.5801333333,5.5306,7.56260000001,51.7342666666,67.0891333333,71.5449333333,9.98653333334
767.88,9.50486666667,63.0543333333,63.6401333333,54.0236666667,5.97993333333,7.76853333333,51.9944666666,67.2036666667,71.9841333333,10.3696666667
768.20,10.2287333333,63.4118666667,64.0479333333,54.6302666667,6.46306666667,8.4852,52.6153333333,67.6777333333,72.3687333333,10.8646
768.51,10.6812666667,63.8053333333,63.9521333333,54.8136666667,6.6006,8.79713333333,52.7494,67.8053333333,72.4554666667,11.0814666667
768.82,10.8688666667,64.0281333333,64.2210666667,55.1958666667,6.6252,8.745,52.7994666666,67.9840666667,72.7656,11.0846
769.13,11.1034666667,63.3755333333,63.6706666667,54.9808,6.8006,8.91966666666,52.4136,67.2452,72.1072666667,11.1226
769.44,11.4555333333,62.9111333333,63.2698,54.359,7.04846666667,9.16526666667,51.9606666667,66.6897333333,71.6214,11.5559333333
769.76,11.5322,62.8879333333,63.3078,54.5734,7.271,9.29960000001,51.9953333333,66.7254,71.9757333333,11.9835333333
770.07,12.0835333333,63.4705333333,63.8128666667,55.4984666667,8.01986666667,10.1811333333,52.5852,67.1680666667,72.3304,12.3900666667
770.38,11.5862,63.201,63.6368,55.4142666667,7.3142,9.66013333334,52.2704,66.8621333333,72.1155333333,11.8060666667
770.69,12.1851333333,63.3704,63.9053333333,55.6544666667,7.78613333333,10.2839333333,52.7696,67.2140666667,72.3498,12.2387333333
771.00,12.2802666667,62.7321333333,63.2048,55.6594,7.87733333333,10.3440666667,52.2802,67.0812666667,72.1847333333,12.1889333333
