wavelength,Back_HemXanf,Belly_HemXanf,Breast_HemXanf,Crissum_HemXanf,Crown_HemXanf,DorTail_HemXanf,Rump_HemXanf,Throat_HemXanf,WingTip_HemXanf
747.18,16.0042666666,57.3712666667,41.7456666667,37.2029333333,18.5518,19.5823333333,15.6257333333,38.8883333333,20.7601333333
747.49,16.5422666667,58.0536,42.2702,37.7479333333,19.0914,20.0329333333,16.3023333333,39.4002666667,21.3224666667
747.81,16.9133333333,58.5956,42.5160666667,38.3414666667,19.3815333333,20.4303333333,16.5724666667,39.7698,21.6705333333
748.12,16.349,57.5037333333,41.8581333333,37.6165333333,18.6821333333,19.5460666667,15.7524,39.0473333333,20.7984666667
748.44,16.6681333333,57.5432,41.9882666667,37.8258,18.751,19.7113333333,15.9317333333,39.1751333333,20.9603333333
748.75,16.8973333333,57.9019333333,42.2784,38.1354,18.8031333333,19.9706,16.0785333333,39.4533333333,21.1021333333
749.07,16.8910666667,57.8949333333,42.2999333333,38.2344666667,18.7304,20.1683333333,16.144,39.3948,21.0980666667
749.38,17.0976666667,58.5856666667,42.9554666667,39.0078,19.1438,20.5964666667,16.6254666667,39.8582666667,21.6239333333
749.70,17.4799333333,58.9086,43.3214,39.4705333333,19.4912,20.8666,16.9948,40.1182666667,21.7657333334
750.01,17.6673333333,58.8646666667,43.5092,39.6185333333,19.7488,21.0200666667,17.023,40.1093333333,21.7442
750.33,17.4302666667,59.0592,43.5075333333,39.3896,19.6279333334,20.8366666667,16.9093333333,40.0029333333,21.5155333333
750.64,17.4451333333,59.0258666667,43.553,39.4054,19.6773333333,20.9772,16.9042,40.0687333333,21.2849333333
750.96,17.4794,59.1108,43.4820666667,39.3300666667,19.7114,21.0606,16.7554,40.1322,21.1627333333
751.27,17.2684,58.7214,43.2128666667,38.9079333333,19.4283333333,20.8032,16.5764,39.8317333333,20.8905333333
751.59,17.332,59.262,43.4966,39.1862666667,19.6552666667,20.9862,16.8602666667,40.0120666667,21.1402666667
751.90,17.6517333333,59.5462,43.6526,39.2919333333,19.9758,21.2618666667,17.2068,40.227,21.3708666667
752.22,17.3849333333,59.4078,43.4684,39.025,19.9758,20.9597333333,16.9478666667,40.1094666667,21.1966
752.53,17.398,59.32,43.3272,38.7488666666,19.9516666667,20.7313333333,16.9507333333,39.9274,21.2178
752.85,17.5320666667,59.2450666667,43.2196666667,38.769,20.1029333333,20.7124666667,17.1532,39.9758666667,21.3126666667
753.16,17.431,59.2751333333,43.2059333333,38.6806666667,19.9484666667,20.7399333333,17.0700666667,40.1063333333,21.3588
753.47,17.3121333333,59.2358666667,43.0624666667,38.615,19.8416666667,20.6636,16.9132,40.0517333333,21.3608
753.79,17.2482666667,59.0082,42.8588666667,38.5551333333,19.6174,20.606,16.7308666667,39.8927333333,21.3436
754.10,17.3804666667,59.0860666667,42.7054,38.5543333333,19.6974,20.5808,16.6773333333,39.9174666667,21.6291333333
754.42,17.5558,59.0254666667,42.7069333333,38.5702,19.7708666667,20.7148666667,16.8316666667,40.0183333334,21.9614666667
754.73,17.9853333333,59.0507333333,42.9792666667,38.8156666667,20.1770666667,21.0318,17.2406,40.2198,22.3716666667
755.05,17.9538,58.7926,42.6789333333,38.7004666667,19.957,20.7834666667,17.063,40.1168,22.2766
755.36,17.7674666667,58.4060666667,42.297,38.6150666667,19.8464666667,20.5836,17.0613333333,39.9202,22.2292666667
755.67,17.8229333333,58.3718666667,42.3373333333,38.6678666667,19.8118,20.6382,17.1694,39.9322666667,22.2695333333
755.99,17.8994666666,58.7314666667,42.5120666667,39.0555333333,19.9096,20.9537333333,17.3632666667,40.1619333333,22.5026666667
756.30,17.5742666667,58.7604666667,42.2023333333,38.7194666667,19.4494666667,20.6480666667,16.9828666667,40.0,22.1394
756.62,17.1523333334,58.6799333333,41.9877333334,38.5554666667,18.9580666667,20.1566,16.4620666667,39.722,21.6332
756.93,17.1076666667,58.6226,41.9175333333,38.5364,19.0380666667,20.0863333333,16.3854,39.6228,21.6171333333
757.24,17.6028666667,58.9286,42.4988,39.062,19.7266666667,20.4927333333,17.0562666667,40.0730666667,21.9805333333
757.56,17.4076,59.0078666667,42.7620666667,39.0367333333,19.696,20.4770666667,17.0394666667,40.2656666667,21.8628
757.87,17.1309333333,58.8716,42.8144,39.036,19.3746,20.1610666666,16.8212666667,40.1676,21.5892666667
758.18,16.8842,58.8706,42.6257333333,39.0198666667,19.0329333333,19.9060666667,16.4038,40.172,21.3632
758.50,17.0148666666,59.1536666667,42.8744,39.2837333333,19.2350666667,20.4068,16.7122666667,40.3517333333,21.6829333333
758.81,16.9422666667,59.3995333333,43.199,39.5703333333,19.2158666667,20.4266,16.6666666667,40.3345333333,21.6206
759.13,16.9602666667,59.4031333333,43.3790666667,39.7944,19.4356666667,20.8447333333,16.9014,40.4207333333,21.9047333333
759.44,16.8962666667,59.3062,43.374,39.606,19.4430666667,20.8858,16.7432,40.3060666667,21.7488666667
759.75,16.8997333333,59.1326,43.3494666667,39.7217333333,19.6504666667,21.0420666667,16.8478666667,40.2136,21.8188
760.07,17.3778,58.93,43.3046666666,39.6794,20.219,21.308,17.3649333333,40.2984666667,22.3618
760.38,17.4501333333,58.769,43.3003333333,39.463,20.2292,21.3816666666,17.4061333333,40.2574666667,22.3457333333
760.69,17.0642666667,58.1406666666,42.806,39.0225333333,19.635,20.9621333333,16.9496666667,39.9876,21.9520666667
761.01,17.4676666667,58.4372,43.1045333333,39.4219333333,20.0091333333,21.2918666667,17.2538,40.1326,22.3788
761.32,17.7002666667,58.837,43.3754666667,39.6337333333,20.4333333333,21.6165333333,17.4793333334,40.3168666667,22.6136666667
761.63,17.8046666667,58.823,43.336,39.4935333333,20.6399333333,21.8032,17.6906,40.2253333333,22.7100666667
761.94,18.1298,58.9944,43.5861333333,39.6329333333,20.9709333333,21.9791333333,18.05,40.4282666666,22.9608666667
762.26,18.0022,58.8862666667,43.4734666667,39.2380666666,20.8536666667,21.9036,17.9434,40.3693333333,22.8668666667
762.57,18.453,59.0742666667,43.8232,39.5212666667,21.1663333333,22.1460666667,18.2787333333,40.7023333333,23.2436666667
762.88,18.4636666666,59.0514,43.8254666667,39.4934,21.0800666667,21.9808666667,18.2605333333,40.8196666667,23.2043333333
763.20,18.2721333333,58.7437333334,43.6915333333,39.2014,20.8617333334,21.7887333333,18.0922666667,40.6515333333,22.9539333333
763.51,17.982,58.9528,43.7640666667,39.1641333333,20.7941333333,21.7624666667,17.8776,40.6339333333,22.6890666667
763.82,18.1839333333,59.4255333333,44.1016666667,39.6094,20.965,22.0020666667,18.2188,41.0091333333,22.909
764.14,18.3396666667,59.9152666667,44.267,39.901,21.1162,22.0934,18.2362,41.0057333333,23.0494
764.45,18.2783333333,59.7894666667,44.0222,39.7273333333,21.0999333333,22.0302,18.2521333333,40.8558666667,22.9818
764.76,18.2658,59.5529333333,43.8711333333,39.6486666667,20.9555333333,22.0019333333,18.2535333333,40.8008666667,22.9896
765.07,18.4319333333,59.5444,44.1058,39.7912666667,21.1429333333,22.0212,18.4448666667,40.8374666667,23.1004666667
765.39,18.4865333333,59.5228666667,44.1006666667,39.8886,21.1689333333,22.1948666667,18.6241333333,40.8402666667,23.202
765.70,18.5976666667,59.7239333333,44.3107333333,40.1812666667,21.2687333333,22.4398,18.8958666667,40.9258,23.3960666667
766.01,18.0244,59.2366666667,43.4376,39.7328,20.6048,21.7731333333,18.4266,40.229,22.6978666667
766.32,17.8146666667,59.0198666667,43.1314666667,39.6763333333,20.4714666667,21.5472,18.3109333333,39.9476,22.6198666667
766.64,18.1185333333,59.4206666667,43.3985333333,40.0129333333,20.6476666667,21.709,18.4570666667,40.3906,22.9688
766.95,18.1940666667,59.1695333333,43.3146666667,40.1213333333,20.4219333333,21.7384,18.5216666667,40.449,23.3182
767.26,17.593,58.4161333333,42.6514,39.6649333333,20.0454,21.3012,17.9592,39.7,22.9304
767.57,17.334,57.8444,42.3196,39.2610666667,19.8430666667,21.2242,17.8051333333,39.5467333333,22.7267333333
767.88,17.2585333333,57.758,42.5009333333,39.1417333333,19.5413333333,21.1800666667,17.6767333333,39.6928666667,22.5934
768.20,17.3058666667,57.863,42.7284,39.313,19.6794666667,21.2172,17.8516,39.7978,22.8238
768.51,16.7682,58.2208666667,42.6110666667,39.4547333333,19.403,21.1782,17.6080666667,39.8647333333,22.6866
768.82,16.7610666667,58.1919333334,42.5501333333,39.5243333333,19.5081333333,20.9717333334,17.2283333333,39.7457333333,22.4436
769.13,16.8274,58.4263333333,42.6057333333,39.6488666667,19.5769333333,20.9432666667,16.9458,39.9746666667,22.6649333333
769.44,17.0716666667,58.5964,43.015,39.6360666667,19.9262,21.2086,17.0890666667,40.3075333333,23.0798666667
769.76,16.9752,58.8141333333,43.2423333333,39.4714,19.8932,21.0615333333,16.9708666667,40.3019333333,22.9580666667
770.07,16.7584,58.4037333333,43.0582666667,39.2264,19.8300666667,21.2743333333,16.8432666667,39.7362,22.8662
770.38,16.9223333333,58.4978,43.0410666667,39.1188,19.822,21.4019333333,16.8629333333,39.484,22.5342666667
770.69,16.941,58.6146666667,42.9568666667,38.9538,19.7256,21.1855333333,16.8292666667,39.6792,22.3849333333
771.00,16.9512,58.8004,43.011,39.0800666667,19.9716,21.2044666667,16.8230666667,39.7582666667,22.5888666667
771.32,16.8809333333,58.6472666667,42.7918,39.2395333333,19.9326,20.9048666667,16.6932,39.6390666667,22.3778666667
771.63,16.4200666667,58.6472,42.4176666667,39.0768666667,19.8194,20.7960666667,16.4737333333,39.4188666667,21.8266666667
771.94,16.5512,58.5338,42.2534,38.7946,19.6064666667,20.4968,15.9361333333,39.3259333333,21.8843333333
772.25,16.5618,58.8406,42.6136,38.8506,19.8951333333,20.7396666667,16.2919333333,39.9299333333,22.3987333333
772.56,16.0192666667,57.5873333334,41.8968,38.0476,19.1148,19.8686,15.65,39.3272666667,21.6186
772.87,16.3155333333,57.5622666667,41.8981333333,38.112,18.9313333333,20.1170666667,15.7863333333,39.2265333333,21.3078
773.18,16.3979333333,57.3953333333,42.0102,38.155,18.9456,20.2274,15.7364666667,39.3798666667,21.2714
773.50,16.45,57.1912666667,41.608,38.0267333333,18.7522666667,19.8224666667,15.599,39.4413333333,21.2059333334
773.81,16.5591333333,56.8160666667,41.5578,38.0383333333,19.1450666667,19.7377333333,15.6464,39.3968,21.2274666667
774.12,16.9488666667,57.4707333333,42.1886,38.6581333333,19.4462666667,20.3727333333,15.9956666667,40.0641333333,21.7679333333
774.43,16.8134,57.1338,41.9483333333,38.4146666667,19.1887333334,20.3842666667,16.2688666667,39.9680666667,21.6760666667
774.74,17.2927333333,57.4794666667,42.4779333333,38.657,19.5896666667,21.1564666667,16.6959333333,40.0959333333,22.3076
775.05,17.1075333333,57.1774,42.2366666667,38.1882,19.1611333333,20.6559333333,16.4086,39.6881333333,22.3603333333
775.36,16.8471333333,56.3837333333,41.9025333333,38.0813333333,18.7981333333,20.4796,16.5670666667,39.1646,21.9239333333
775.67,15.9716666667,55.5192666667,40.9048,37.1708,17.4216,19.4820666667,15.4428666667,37.8959333333,20.7414
775.98,16.4932,56.1572,41.1382,37.9078666667,18.2438,20.0542,16.4010666667,37.9404,21.1544666667
776.30,15.9628666667,55.9191333334,40.8946,37.6486666667,18.1668666667,19.6998666667,16.1920666667,37.8124666667,21.2001333333
776.61,16.2241333333,56.1038,40.8196666667,37.7213333333,18.3278666667,19.7978,16.3662,37.6830666667,21.317
776.92,16.3811333333,56.4524666667,41.2411333333,38.0011333333,18.6656666667,20.0494,16.8094,37.7814666667,21.5980666667
777.23,16.1314666667,57.2409333334,41.3936,38.3277333333,18.5730666667,20.0836,16.9286666667,38.0769333333,21.7949333333
777.54,15.8778666667,57.3367333333,41.4984666667,38.1509333333,18.2810666667,19.8303333333,16.7486666667,37.7835333333,21.4589333333
777.85,16.5985333333,57.9728,42.243,38.7222666667,18.8245333333,20.2669333333,17.0811333333,38.3134666667,22.0782666667
778.16,16.6206666667,58.4426,42.6495333333,39.1034,19.1724666667,20.3794,17.3678666667,38.8046666667,22.2298
778.47,17.2266,59.0136666667,43.081,39.971,19.5068,20.6788666667,17.8589333333,39.6344666667,22.698
778.78,18.0784666667,60.2912,44.1164666667,40.7509333333,20.5822,21.8515333333,18.9111333334,40.5416,23.9009333333
779.09,18.3738,60.4456,44.3229333333,41.0069333333,21.1922,22.2394666667,19.2419333333,41.2383333333,24.3172
779.40,18.5676666667,60.7014666667,45.0162,41.1610666667,21.1553333333,22.7291333333,19.0214,41.9216,24.5445333333
779.71,18.8550666667,61.2761333333,45.4740666667,41.9260666667,21.8366,23.2379333333,19.511,42.3614,25.2535333333
780.02,18.8781333333,60.8192666667,45.3903333334,41.8167333333,21.8640666667,23.4372,19.442,42.4101333333,25.3784
780.33,18.7038666667,61.0261333333,45.5446,41.7103333333,21.7340666667,23.4142,19.34,42.5682666667,25.2924666667
780.64,18.7937333333,60.2912,45.3179333333,41.1348666667,21.6815333334,23.4283333333,19.3167333333,42.4835333334,25.1516
780.95,19.7844,59.6794,45.2914,41.0838666667,22.4592666667,23.7121333333,19.9707333333,42.4825333333,25.641
781.26,19.7291333333,59.3816666667,45.0764,40.9778,22.5501333333,23.5748,20.1294666667,42.2967333333,25.6770666667
781.57,19.4104,58.7502666667,44.4738666667,40.5717333333,22.293,23.1358,19.9175333333,41.7094,25.4170666667
781.88,19.5921333333,58.2692,44.2832,40.1223333333,22.5408,23.345,19.8542666667,41.1364,25.4078
782.19,18.8274,57.5178,43.3155333333,39.3929333333,21.4048666667,22.0832666667,18.5594666667,40.4822,24.2440666667
782.50,18.7288,57.5182666667,43.601,39.5865333333,21.326,21.9709333333,18.7226666667,40.2736666667,24.1545333333
782.81,19.1825333333,57.4566666666,43.4756,39.885,21.9616666667,22.0586666667,19.1706,40.3572666667,24.5534666667
783.12,18.9126,56.9400666667,43.2933333333,39.3057333333,21.1611333333,21.3579333333,18.4455333333,39.7112666667,23.785
783.43,19.2844,57.5330666667,43.9924666667,39.7678,21.2618666667,21.4814,18.7570666667,40.1820666667,24.2561333334
783.74,20.2084,57.8408,44.6338,40.4039333333,21.8308,22.2349333333,19.5076,40.5682,25.0252666667
784.05,19.6641333333,57.6874,44.7611333333,40.5686,21.2338666667,21.4729333333,19.2054,39.8450666667,24.5994666666
784.36,18.562,57.5878666667,44.2875333333,39.9536666667,19.8012,20.6892,18.33,39.2247333333,23.4196
784.67,17.6384,56.8357333333,43.5292,39.0912666667,18.5868666667,19.7811333334,17.1476,38.3746666666,22.2090666667
784.98,17.0309333333,56.5587333333,42.9082,38.4818666667,17.7664,18.8866666667,16.5182666666,37.9622666667,21.3698
785.29,17.0866666667,56.4228666667,42.9335333333,38.2181333333,17.7779333333,18.8820666667,16.5922,37.8861333333,21.1449333333
785.60,18.0838666667,56.4895333333,43.7468,38.6089333333,19.1536,20.1248,18.0643333333,38.3203333333,22.0341333333
785.91,17.5862666667,56.2361333333,43.1832666667,37.9517333333,18.4149333333,19.2694,17.2536666667,37.6907333333,21.259
786.22,16.9028,56.6666666667,43.0380666667,37.5262666667,17.7098666667,18.7400666667,16.5091333333,37.4016666667,20.5314666667
786.53,17.4049333334,56.9511333333,42.9594666667,37.6478,18.0313333333,19.2009333333,16.8552,37.9289333333,21.2017333333
786.84,16.5236,56.6380666666,42.0908,36.7333333333,17.3181333333,18.5002,16.0979333333,37.2671333333,20.2796666667
787.14,15.4296666667,55.9206666667,41.4100666667,35.6374,16.3739333333,17.7903333333,15.0393333334,36.3738666667,19.3137333333
787.45,16.3760666667,56.9263333333,41.979,36.1286,17.3408,18.8868,15.8318666667,37.483,20.1361333333
787.76,16.8516666667,57.3368666667,42.111,36.4574666667,18.2650666667,19.5328,16.2692666666,37.9376,20.9886666667
788.07,16.7920666667,58.1478666667,42.6124,36.7432666667,18.5462,19.8342,16.1665333333,38.5464,21.5515333333
788.38,16.7734666667,57.8226,42.5434666667,36.3767333333,18.4262,19.9023333333,15.7304,38.3715333333,21.4455333333
788.69,15.9608,57.5260666667,42.1669333333,36.0281333333,17.6243333333,19.2818,14.8803333333,38.1583333333,21.1232666667
789.00,15.0047333333,57.0562666667,41.3408,35.3228666666,16.4702666667,18.1914666667,13.6702666667,37.3869333333,20.5177333333
789.31,15.9964,57.4551333333,41.8808666667,36.1824666667,17.6038666667,19.6959333333,14.8106666667,38.3302666667,21.6884
789.62,16.2293333333,56.9054,41.7117333333,36.0682,17.8851333333,19.9751333333,15.3426666667,38.2078,21.7860666667
789.92,15.5597333333,56.5937333333,41.5921333333,35.6169333334,17.6657333333,19.6764666667,15.1790666667,37.7735333333,21.1036666667
790.23,16.4034,56.8030666667,42.2391333333,36.5113333333,18.7123333333,20.4440666667,16.1306,38.2873333333,21.8142
790.54,16.931,57.2727333333,42.1985333333,37.1631333333,19.4713333333,20.6576666667,16.4796666667,38.7168666667,22.2437333333
790.85,16.6042,56.7422666666,41.5663333333,36.9595333333,19.1708,20.5264666667,16.0842,38.4732,22.198
791.16,15.7961333333,55.9850666667,41.1539333333,36.6869333334,18.8258,20.2832666667,15.4925333334,38.1106,21.7542666667
791.47,16.0122,55.6255333333,41.0715333334,36.921,19.2336666667,20.6577333333,16.1275333333,37.979,21.5803333333
791.78,16.8214666667,56.3055333333,41.8644666667,37.9636,19.8624,21.5686,16.966,38.7134,22.5318666667
792.08,17.4546,56.7572666667,42.2802,38.5774,20.7461333334,22.1618666667,17.5174,39.4071333333,22.8312666666
792.39,18.3983333333,57.5412666667,42.9153333333,39.7120666667,21.7564,23.0347333334,18.3842666667,40.4986666667,23.6879333333
792.70,17.6775333333,57.1756,42.2869333333,38.9964,20.9032666667,21.9928666667,17.6773333333,39.6487333333,23.1182666667
793.01,17.5964,56.9456666667,41.8097333333,39.1274,20.8584,21.781,17.5464666667,39.4707333333,23.2046
793.32,18.2979333333,56.8865333333,41.9858,39.6313333334,21.1845333333,22.3261333333,18.078,40.0638,23.7517333333
793.62,17.4592666667,56.3410666667,41.3374666667,38.7616,20.4529333333,22.0806666667,17.6220666667,39.7523333333,23.3334666667
793.93,16.6309333333,56.4664666667,41.2946666667,38.5479333333,20.0142666667,21.6953333333,17.2531333333,39.6637333333,22.6681333333
794.24,16.2424666667,55.9998666667,40.7629333333,38.1888666667,19.4723333333,21.155,16.6488,39.1229333333,21.9037333333
794.55,16.6381333333,56.7454666667,41.1158,39.0271333333,19.2847333333,20.9870666667,17.0528666667,39.5994,22.0458
794.86,16.8017333333,56.7804666667,41.4427333333,38.9623333333,19.0761333333,21.123,16.9153333333,39.4953333333,21.9474666667
795.16,16.6031333333,57.1823333333,41.5607333333,39.1102,19.2654,21.4549333333,16.9845333333,39.6468666667,22.0904666667
795.47,16.2126,57.2052666667,41.049,38.7962,18.8385333333,21.2882666667,16.8602666667,39.0074,21.8302666667
795.78,14.8384,56.3507333333,40.1349333333,37.8842,17.7563333333,20.568,15.4562,38.0192,20.7809333333
796.09,15.0828666667,56.5855333333,40.7760666667,38.3208666667,18.4056,21.1358,15.5415333333,38.3914666667,20.8888666667
796.40,14.7877333333,57.2570666667,41.6270666667,38.2218,18.2362,21.1878,15.0900666667,38.8266,20.9142
796.70,13.9252666667,57.7358,41.7314,38.0317333333,17.8467333333,20.7472,14.0954666667,38.3944666667,20.4069333333
797.01,14.402,58.3782,42.3766666667,38.722,18.2659333333,20.8445333333,14.5815333333,38.8040666667,20.7249333333
797.32,14.7764,57.8204666667,42.8710666667,38.9702666667,18.2412,21.3378666667,14.6261333333,38.9478,21.1650666667
797.63,15.0612,58.2950666667,43.9526,39.4648666666,18.4632666667,21.7124666667,15.1376,39.4954,21.7047333333
797.93,15.5074666667,58.5708666667,44.5838666667,39.3235333333,19.2474,22.3869333333,15.3325333333,39.6959333333,22.273
798.24,15.8553333333,59.1927333333,45.0826,39.8769333333,19.8154,22.8758666667,15.9246,40.1692,22.9296666667
798.55,15.4473333333,58.4125333333,44.5142666667,39.2955333333,19.7290666667,22.2532,15.7568666667,39.8064,22.4622666667
798.85,14.7288,58.397,44.8006,38.9312666667,19.2025333333,21.6826,14.8964,39.8964,22.0973333333
799.16,15.4506,58.8768666666,45.7858,38.6263333333,19.9596666667,21.7615333333,15.499,40.4444666667,22.1656
799.47,13.6242666667,58.2875333333,44.7048666667,36.8163333333,18.3541333333,19.8254666667,13.6076666667,39.2602666666,20.5818666667
799.78,14.0786,58.0952,44.1573333333,36.9357333333,18.6500666667,20.1740666667,14.2194666667,38.9813333333,20.7121333333
800.08,15.4624,58.4792,44.8499333333,37.3036666667,19.737,20.896,15.7418666667,39.8110666666,21.3975333333
800.39,15.3954666667,57.9213333333,44.2814666667,37.5653333333,19.6686666667,20.4886666667,15.1636666666,39.4617333333,21.118
800.70,14.8763333333,57.2744666667,43.2872,36.7461333333,18.7338666667,19.4298666667,14.1720666666,38.5408,20.2096666667
801.00,15.017,57.6058,43.2741333333,36.4298666667,19.1202,19.4417333333,14.2132666667,38.3673333333,19.9830666667
801.31,15.2553333333,58.1559333333,43.0475333333,36.5368,19.3247333333,19.4199333333,14.4328666667,38.5888,19.4891333333
801.62,15.9668666667,58.1311333333,42.7639333333,36.9232,19.6871333333,19.6262666667,14.9066,38.731,19.4437333333
801.92,15.9911333333,58.0574666667,42.3576666667,36.9625333333,19.0022,19.1964666667,14.6402,38.4283333333,19.0728666666
802.23,17.7518,58.0533333333,42.9801333333,38.1309333333,20.2755333333,20.4478666667,16.5718666667,39.354,20.2154
802.54,17.5702,57.674,42.1877333333,38.5300666667,20.0606,20.4064,16.913,39.2737333333,20.0519333333
802.84,19.9912,59.0352,43.6864666667,40.7924666667,22.205,22.7217333333,19.8708,41.3436666667,22.1274666667
803.15,19.4019333333,59.0237333333,43.6058666667,40.8268,21.8029333333,22.234,19.7009333333,41.6797333333,21.6710666667
803.46,18.9872,58.2826,42.7829333333,40.5462,21.4266,21.8053333333,18.9783333333,41.0393333333,21.6291333333
803.76,18.9946666667,57.8394666667,42.5222,39.2681333333,21.0936,22.1075333333,18.88,40.7671333333,21.4814666667
804.07,19.7364666666,58.7792,43.4431333333,39.9473333333,22.3012,22.7404,19.956,41.4756,22.4242
804.38,18.8887333333,58.1714666667,42.502,39.7200666667,21.2336666667,22.6071333333,19.1074666667,40.9448,21.8722
804.68,17.4686,55.9426666667,41.5084666667,38.4048666667,19.662,21.3178,17.6592,39.5578666667,21.0578
804.99,17.0185333333,56.4202666667,41.5128,38.3201333333,19.7099333333,21.0993333333,17.2735333333,39.9737333334,21.0905333333
805.30,17.5654,56.7626666667,42.3648,38.6824666667,20.349,21.5270666667,17.6002666667,40.1831333333,21.719
805.60,18.1105333333,58.1371333333,43.0392,39.5633333333,21.0250666667,22.3350666667,17.656,41.0248666667,22.4866666667
805.91,19.8498,59.2484,44.6860666667,40.6986,22.4136,23.9168666667,18.9302666667,41.9894,23.8019333333
806.21,20.1142,59.3932666667,44.6964666667,40.8795333333,22.5154666667,24.3538,18.9974666667,42.2955333333,24.4326666667
806.52,20.4964666667,59.9025333333,45.0000666667,40.6028,22.7039333333,24.4768666666,18.6702666667,42.296,24.6099333333
806.83,19.446,59.1242666667,44.1018,40.0804,21.8856,23.4852,17.7032666667,41.7694666667,23.5476666667
807.13,19.5827333333,59.9183333333,44.9615333333,41.3786666667,22.313,23.619,18.195,42.3402666667,24.0816
807.44,20.0182,59.8636,45.4661333333,41.8645333333,22.9831333333,24.0109333333,18.9814,42.9922666667,24.5475333333
807.74,21.1095333333,59.0944,45.5214,42.2281333333,24.3674,24.3142,19.7602666667,43.6040666666,25.6724
808.05,22.0770666667,60.3265333333,45.7778666667,43.5736666667,25.3786666667,24.8344666667,20.6711333333,44.2903333333,26.5214666667
808.35,20.9289333333,58.215,43.9982,42.0308666667,24.0528666667,22.878,19.1894666667,42.5136666667,25.1730666667
808.66,20.0925333333,57.3314,42.2622666667,41.0434666667,23.361,21.9668,18.5319333333,41.8558666667,24.2384
808.97,18.2408666667,55.148,40.5925333333,39.2686666667,21.3796,19.6758666667,17.0185333333,39.9537333333,22.213
809.27,17.0192,54.1701333333,39.6990666667,38.552,20.5829333333,18.5332666667,16.455,39.3138,21.6454
809.58,16.4983333333,54.0739333333,39.8268666667,38.4320666666,20.2020666667,17.7393333333,15.8922666667,38.9994666667,20.8753333333
809.88,16.7818666667,53.3141333333,39.9616,38.7222666667,20.1056666667,18.1556,16.2439333333,39.0874,21.2008
810.19,18.5882666667,55.1862,41.8235333334,40.7746,21.4706666667,20.0296,18.3921333333,40.9216666667,22.9117333333
810.49,19.0795333333,54.8838,41.657,40.9980666667,21.783,20.7073333333,19.0698,40.7656,23.3139333333
810.80,19.6142666666,55.9840666667,41.8694666667,41.8990666667,21.8001333333,21.3747333334,19.5748,41.5332,24.1839333333
811.10,20.1353333333,57.4726666667,43.1204,42.7874,21.9553333333,21.6434,20.6346,42.1945333333,24.4202
811.41,21.1354,58.5104,44.8126,43.0728,23.0728666667,23.3125333333,22.1355333333,43.5728666667,25.7812666667
811.71,22.2566666667,59.3684666667,46.2422,43.9130666667,24.0268666667,25.3105333333,23.6438666666,44.617,27.0704
812.02,22.8867333333,59.4082,47.3417333334,44.5482,24.5378666666,25.8982,24.1433333333,45.0676666667,27.6635333333
812.32,23.244,59.769,47.622,44.3674,25.4908,26.5091333333,24.1154,45.008,28.4198666667
812.63,23.154,59.23,46.3186666667,43.7552666667,24.8313333333,26.2869333333,23.0379333333,44.1666666667,27.8164666667
812.93,23.1186666667,58.1788666667,45.5782,43.6944666667,24.5316666667,26.562,22.9304,43.6106666667,27.4516
813.24,22.3982666667,58.0877333333,45.2086,43.6343333333,24.7226,26.1171333333,22.6413333334,43.1590666667,27.1632666667
813.54,21.5516666666,57.5494666667,45.1685333333,42.6966,24.2055333333,25.0936,21.434,42.4719333333,26.4846666666
813.85,22.571,59.1764666667,46.4552,43.2163333333,24.986,26.088,21.881,44.2850666667,27.6462
814.15,22.6444666667,58.5667333333,45.7222,41.9887333333,24.7889333333,25.7887333333,20.8778666667,43.789,27.0668
814.46,22.5877333333,58.6514,45.6358666667,41.7654666667,25.2522666667,25.9539333333,20.5812,43.9583333333,27.5548666667
814.76,22.7786,58.5502666667,46.0296666667,41.9220666667,25.0522,25.4802666667,19.9012,43.822,26.6556
815.07,21.574,58.3249333333,45.5424666667,41.2365333333,23.5074666667,24.2946,18.0551333333,43.5300666667,25.7898
815.37,22.0044666667,59.9426666667,46.7812,41.9932666667,24.3988,25.2577333333,19.0950666667,44.6047333333,26.7582666667
815.68,22.7298666667,60.4287333333,47.2757333333,42.6171333333,24.6135333333,26.1138666667,20.4624666667,45.3920666667,27.6706
815.98,21.7397333333,60.2580666667,47.3736,42.0090666667,23.8495333333,25.2412666667,19.6518666667,44.3321333333,27.0708
816.29,20.8556,59.5332666667,46.4444,40.1333333333,23.0111333333,24.1334,18.8332666667,43.0778666666,26.4221333333
816.59,22.3273333333,60.696,47.5910666667,40.9789333333,23.9369333333,25.0896,20.5111333333,44.2087333334,27.3301333333
816.89,21.792,60.8213333333,47.2106666667,40.896,23.8826666667,25.7386666667,20.832,44.16,27.2106666667
817.20,19.5715333333,59.1430666667,45.5172666667,39.1536666666,22.184,23.7616666667,19.5612,42.1316666667,25.0261333333
817.50,18.8973333333,59.1527333333,45.9418666667,39.9388666667,22.0214666667,23.604,20.0613333333,42.0928666667,24.3796666667
817.81,17.5968,58.7128666667,44.8868666667,39.2258,21.3373333333,22.4735333333,19.2962,40.9754666667,23.1572666667
818.11,15.3126666667,57.4298,42.8557333333,37.7154,19.3205333333,20.2954,17.6858,38.9561333333,21.5362
818.41,14.6073333333,57.2989333333,42.2604,37.2796666667,18.8505333333,19.4158,17.6245333333,38.2279333333,20.9099333333
