wavelength,Back_EmbPlam,Belly_EmbPlam,Breast_EmbPlam,Crissum_EmbPlam,Crown_EmbPlam,DorTail_EmbPlam,Patch10_EmbPlam,Patch11_EmbPlam,Rump_EmbPlam,Throat_EmbPlam,WingTip_EmbPlam
329.88,6.08113333333,16.1314666667,7.2288,6.7008,5.1098,5.66133333333,7.55673333333,5.04313333333,5.73166666667,10.0269333333,6.35316666667
330.24,6.14753333333,16.1746,7.24726666667,6.6884,5.12926666667,5.70613333333,7.71206666667,5.07866666667,5.77693333333,10.1192666667,6.2823
330.61,5.76793333333,15.8782,6.93586666667,6.35006666667,4.6748,5.28973333333,7.38686666667,4.70033333333,5.37693333333,9.83720000001,5.94726666667
330.98,5.66266666667,15.7314,6.82026666667,6.17726666667,4.4782,5.1626,7.3094,4.489,5.21493333333,9.73646666667,5.76023333334
331.34,5.7386,15.9812666667,6.90586666667,6.27446666667,4.65006666667,5.26353333333,7.42033333333,4.589,5.278,9.88846666666,5.8923
331.71,5.7702,16.0794666667,6.91453333333,6.31046666667,4.62973333333,5.31413333333,7.45066666667,4.58693333333,5.19826666667,9.90646666666,5.87903333333
332.08,5.86346666667,16.3545333333,7.14826666667,6.54553333333,4.902,5.6104,7.7336,4.8352,5.42226666667,10.1942666667,6.17983333333
332.44,6.1256,16.6917333333,7.45653333333,6.88806666667,5.09893333333,5.79206666667,7.95973333333,5.1318,5.70213333333,10.4415333333,6.4092
332.81,5.9606,16.5966,7.33326666667,6.7504,4.9162,5.69746666667,7.77433333333,4.88886666667,5.53686666667,10.2855333333,6.1452
333.18,5.7534,16.577,7.24513333333,6.63133333333,4.73866666667,5.47773333333,7.51573333333,4.6272,5.39993333333,10.1336666667,5.95546666667
333.54,5.416,16.3547333333,6.9902,6.3932,4.58226666667,5.3176,7.2336,4.35046666667,5.1792,9.97,5.73536666667
333.91,5.08333333334,16.0428,6.6272,6.04673333333,4.30573333333,5.06693333333,6.93973333333,3.9538,4.822,9.68519999999,5.3942
334.28,4.8852,16.0557333333,6.55633333333,5.97053333333,4.2136,4.994,6.78673333333,3.81273333333,4.6986,9.61139999999,5.28523333333
334.64,4.78333333333,16.1385333333,6.4154,5.865,4.2056,4.9434,6.7098,3.75573333333,4.60253333333,9.59186666667,5.27453333333
335.01,4.83853333333,16.3086,6.44326666667,6.02826666667,4.29506666667,4.95246666667,6.79346666667,3.8704,4.58813333334,9.61493333332,5.27726666667
335.38,4.87346666667,16.4867333333,6.59666666667,6.2726,4.38113333334,5.12733333333,7.0562,3.9838,4.76586666667,9.73746666667,5.35956666667
335.74,4.8536,16.6428,6.70966666666,6.40833333333,4.46286666667,5.1964,7.25873333333,4.106,4.87653333333,9.88693333333,5.50636666667
336.11,4.80993333333,16.6179333333,6.68186666667,6.463,4.32933333333,5.07133333333,7.16546666667,4.121,4.8358,9.84193333333,5.36496666667
336.47,4.75066666667,16.7148,6.6502,6.48473333333,4.3794,5.09313333333,7.1778,4.11793333333,4.87226666666,9.83173333333,5.345
336.84,4.69513333333,16.8279333334,6.6904,6.48686666667,4.36966666667,5.09453333333,7.25793333333,4.1706,4.912,9.86693333333,5.44386666667
337.21,4.89053333333,17.0516666667,6.91346666667,6.6152,4.56006666667,5.34893333333,7.47753333333,4.43653333333,5.07286666667,10.1056666667,5.60736666667
337.57,4.93093333333,17.1987333334,6.92273333333,6.6418,4.53426666667,5.31733333333,7.51413333333,4.46546666667,5.05966666667,10.219,5.51636666667
337.94,4.86973333333,17.2862,7.01373333333,6.68873333333,4.42306666667,5.1772,7.48826666667,4.489,5.04833333333,10.2634666667,5.4225
338.31,5.10766666666,17.4754,7.19846666667,6.85673333333,4.54666666667,5.28446666667,7.73013333333,4.665,5.21146666667,10.4624,5.5921
338.67,5.28966666667,17.5862666667,7.33253333333,7.10153333333,4.58013333333,5.36233333333,7.88373333333,4.71113333333,5.3652,10.5955333333,5.61746666667
339.04,5.53866666667,17.8638666667,7.65746666667,7.39366666667,4.81466666667,5.65406666667,8.11333333333,4.87666666667,5.74786666667,10.8580666667,5.90003333333
339.40,5.46346666667,17.7884,7.51366666667,7.13993333333,4.6426,5.50533333333,7.8958,4.72353333333,5.5298,10.7105333333,5.6625
339.77,5.36586666666,17.6250666667,7.42113333333,7.00046666667,4.54866666667,5.40293333333,7.7292,4.6014,5.44426666667,10.5647333333,5.45206666667
340.14,5.46406666667,17.7108,7.5354,6.896,4.6236,5.42873333333,7.80126666667,4.57406666667,5.5234,10.5985333333,5.36586666667
340.50,5.6784,17.8792666667,7.7798,7.0308,4.8146,5.6196,7.9688,4.7306,5.6728,10.7674,5.5384
340.87,5.8938,18.0534666667,7.9806,7.119,5.003,5.73426666667,8.12066666666,4.86853333333,5.90913333333,10.8983333333,5.60043333333
341.23,5.8534,18.1058,7.92533333333,7.05413333333,4.97806666667,5.70313333333,8.1348,4.75446666667,5.892,10.8836666667,5.5074
341.60,5.91253333333,18.2125333333,7.98586666667,7.06293333333,4.99626666667,5.72733333333,8.1832,4.76613333333,5.94653333333,10.8516,5.5482
341.96,5.9664,18.3088,8.0226,7.0626,5.03593333333,5.8776,8.27966666666,4.75313333334,5.97993333334,10.8503333333,5.57266666667
342.33,5.98826666667,18.4567333333,8.045,7.09373333333,5.13673333333,5.86966666667,8.2618,4.76953333333,6.02273333333,10.9132666667,5.60836666667
342.70,6.06113333333,18.6213333333,8.24273333333,7.2108,5.2972,5.99446666667,8.3696,4.94153333333,6.15406666667,11.0757333333,5.66866666666
343.06,6.20973333333,18.8047333333,8.40106666667,7.37906666667,5.4998,6.12893333333,8.52293333333,5.16593333333,6.2816,11.2819333334,5.8187
343.43,6.24353333333,18.9020666667,8.52793333333,7.49406666667,5.60753333333,6.16146666667,8.61486666667,5.2828,6.3732,11.336,5.9149
343.79,6.23733333333,19.0824666666,8.52286666667,7.4314,5.6316,6.11213333333,8.70446666666,5.26846666667,6.3112,11.3869333333,5.92003333333
344.16,5.91953333333,18.9076666667,8.27926666667,7.23626666667,5.41626666667,5.94913333333,8.51866666667,5.06746666667,6.0588,11.2372,5.8498
344.52,5.75013333333,18.8148,8.1862,7.0556,5.32206666667,5.83513333333,8.40266666667,4.95753333333,5.87533333333,11.1620666667,5.70566666667
344.89,5.7638,18.9382,8.25693333333,7.20733333333,5.39306666667,5.92273333333,8.43986666666,5.0654,5.85893333333,11.3566666667,5.7331
345.25,5.7386,18.9241333333,8.29866666667,7.25986666667,5.36453333333,5.89346666667,8.40233333333,5.11566666667,5.85173333333,11.3521333333,5.72323333333
345.62,5.73466666666,18.9803333333,8.37553333333,7.31406666667,5.46653333333,5.8924,8.46666666667,5.16073333333,5.86733333333,11.4383333333,5.73106666667
345.99,5.7708,19.0559333333,8.4594,7.36213333333,5.5056,5.85933333333,8.4948,5.2392,5.85913333333,11.5170666667,5.7625
346.35,5.93826666667,19.2822,8.70726666667,7.60106666667,5.65233333333,6.12053333334,8.7214,5.48873333333,6.05593333333,11.6776,5.9277
346.72,5.99366666667,19.3979333333,8.73426666667,7.5764,5.66713333333,6.1332,8.76506666667,5.56193333333,6.0384,11.6856666667,5.94873333333
347.08,5.74993333333,19.2347333333,8.47993333333,7.30813333333,5.32666666667,5.79633333333,8.5432,5.26933333333,5.73553333333,11.4198666667,5.64973333333
347.45,5.913,19.4269333333,8.6524,7.50766666667,5.5076,5.97406666667,8.70873333333,5.38426666667,5.86533333333,11.6635333333,5.8216
347.81,5.9988,19.5607333333,8.73486666667,7.70073333333,5.58106666667,6.0958,8.76713333333,5.4506,5.98206666667,11.7798,5.90966666666
348.18,6.2544,19.8197333333,8.93013333333,7.93253333333,5.72426666667,6.21233333333,8.92773333333,5.55833333333,6.1846,11.9628666667,6.00736666667
348.54,6.36446666667,19.9977333334,9.02553333333,8.16873333333,5.77,6.26066666667,9.01573333333,5.60073333333,6.3598,12.0970666667,6.0957
348.91,6.23553333333,20.023,8.92286666667,8.1054,5.60826666667,6.141,8.91073333333,5.41566666667,6.22586666667,11.9782,6.01646666667
349.27,6.23393333333,20.1282,8.85213333333,8.1256,5.5678,6.14326666667,8.90173333334,5.4516,6.19886666667,12.017,6.0018
349.64,6.24773333333,20.1684666667,8.8936,8.17873333333,5.52306666667,6.17066666667,8.866,5.4448,6.1888,12.0682,6.00093333333
350.00,6.25706666666,20.2390666667,8.91253333333,8.14866666667,5.4908,6.12366666667,8.87653333333,5.40326666667,6.1382,12.0818666667,5.98043333333
350.37,6.09486666667,20.1527333333,8.819,8.024,5.3572,5.88953333333,8.7186,5.1984,5.93366666667,11.9678666667,5.781
350.73,6.0626,20.1087333334,8.8168,8.08753333333,5.3806,5.84153333334,8.69026666667,5.08866666667,5.91253333333,12.0106666667,5.79076666667
351.10,6.00226666666,20.0786,8.84386666667,8.09273333333,5.38253333333,5.8826,8.63733333333,5.06573333333,5.878,12.0915333333,5.79823333333
351.46,5.8906,20.0560666667,8.7698,8.0008,5.2102,5.75513333333,8.50726666667,4.972,5.79953333333,12.0203333333,5.65666666667
351.83,5.764,19.9640666667,8.73346666667,7.8318,5.09433333333,5.6118,8.37013333333,4.85766666667,5.66866666667,11.9478,5.49343333333
352.19,5.53293333334,19.872,8.5864,7.66173333333,4.95586666667,5.43486666667,8.22513333333,4.70986666667,5.4718,11.8315333333,5.31883333333
352.55,5.39306666667,19.8853333333,8.49726666667,7.56646666667,4.8854,5.31293333334,8.15926666667,4.61833333333,5.36333333333,11.7537333333,5.17946666667
352.92,5.4888,19.9581333333,8.5768,7.62353333333,4.96953333333,5.3934,8.29686666667,4.794,5.4922,11.8223333333,5.2676
353.28,5.44406666666,20.0123333333,8.643,7.5684,4.92926666667,5.36013333333,8.32553333333,4.7544,5.4844,11.799,5.2753
353.65,5.45793333334,20.101,8.68026666667,7.60453333333,4.9672,5.38346666667,8.36393333333,4.76193333333,5.56546666667,11.7914666667,5.31803333333
354.01,5.41726666667,20.0937333333,8.65953333333,7.6424,5.07286666667,5.41506666667,8.39353333334,4.80013333333,5.59066666667,11.7678666667,5.40253333333
354.38,5.40966666667,20.1354666667,8.64786666667,7.61366666667,5.0794,5.4808,8.4346,4.82533333334,5.58526666667,11.8042,5.4371
354.74,5.24086666667,20.1602,8.56413333333,7.44806666667,4.92613333333,5.41366666667,8.3034,4.72466666667,5.44233333333,11.6871333333,5.31243333333
355.11,5.2494,20.3096666667,8.6104,7.40786666667,4.91686666666,5.382,8.34446666667,4.7092,5.4424,11.6576,5.26723333333
355.47,5.13633333333,20.1982666667,8.4762,7.2382,4.80406666667,5.29886666667,8.21666666666,4.55666666667,5.34266666667,11.5360666667,5.16773333333
355.83,5.11253333333,20.2961333333,8.479,7.272,4.79033333333,5.29673333333,8.219,4.5534,5.29266666667,11.469,5.16606666667
356.20,5.20566666667,20.4928666667,8.5764,7.36873333333,4.91393333333,5.3766,8.33186666667,4.71473333333,5.38233333333,11.5945333333,5.2925
356.56,5.1404,20.488,8.568,7.36673333333,4.88086666667,5.3148,8.2298,4.69673333333,5.25793333333,11.5572,5.23433333333
356.93,5.1294,20.5833333333,8.57646666667,7.345,4.86053333333,5.27753333334,8.183,4.65546666667,5.24066666667,11.549,5.17793333333
357.29,5.0396,20.5818666667,8.49613333333,7.321,4.78533333333,5.1582,8.05466666667,4.5424,5.1366,11.5037333333,5.05703333333
357.66,5.08806666667,20.6534666667,8.56153333333,7.33393333333,4.797,5.1584,8.04673333333,4.58746666667,5.127,11.572,5.08293333333
358.02,5.07933333333,20.7854,8.59773333333,7.28486666667,4.69973333333,5.11693333333,7.99326666667,4.52526666667,5.10773333333,11.6283333333,5.03746666667
358.38,5.07466666667,20.8617333333,8.5974,7.28533333333,4.67246666667,5.05846666667,7.90353333333,4.50033333333,5.0956,11.6491333333,5.02256666667
358.75,5.14453333333,20.8988,8.59413333333,7.37526666667,4.6634,5.0236,7.89633333333,4.54773333333,5.14446666667,11.6386,4.99376666667
359.11,5.09033333333,20.9674,8.58593333333,7.40613333333,4.617,5.00673333333,7.82206666667,4.5674,5.13113333333,11.7012666667,4.97423333333
359.48,5.08526666667,21.1395333334,8.65533333333,7.50553333333,4.58446666667,4.937,7.81306666667,4.644,5.12086666667,11.7978,4.942
359.84,5.1376,21.2011333333,8.6784,7.54266666667,4.57353333333,4.92533333333,7.7734,4.69886666666,5.176,11.8972,4.9149
360.20,5.17326666667,21.2376666667,8.7072,7.592,4.54706666667,4.92713333333,7.72033333333,4.69473333333,5.16606666667,11.8892,4.8759
360.57,5.35866666667,21.3806666667,8.8196,7.69173333333,4.66553333333,5.07606666667,7.836,4.8048,5.33433333333,12.0654,4.99946666667
360.93,5.41666666667,21.4724,8.89413333333,7.77613333333,4.70906666667,5.114,7.841,4.85273333333,5.35553333333,12.1466666667,5.033
361.29,5.51026666667,21.5999333333,9.0122,7.86026666667,4.84533333333,5.2098,7.93493333333,4.94146666667,5.46713333333,12.2508,5.1525
361.66,5.45193333333,21.6070666667,8.96753333333,7.81453333333,4.7964,5.1412,7.87406666667,4.8796,5.37546666667,12.2221333334,5.08576666666
362.02,5.56853333333,21.7028,9.08913333333,7.9974,4.93353333333,5.2378,7.96206666667,5.02986666667,5.45033333333,12.3423333333,5.16756666667
362.39,5.5724,21.7632666667,9.13426666666,8.10326666667,4.94726666667,5.2466,7.97306666667,5.04306666667,5.45166666667,12.3692666667,5.138
362.75,5.65506666667,21.9497333333,9.30193333333,8.20613333333,5.06613333333,5.31606666667,8.06053333333,5.14246666667,5.58166666667,12.5493333334,5.2446
363.11,5.86246666667,22.1566666667,9.52640000002,8.36813333333,5.252,5.43553333334,8.2642,5.3156,5.762,12.7062666667,5.39003333333
363.48,6.08373333333,22.3603333333,9.76626666665,8.50606666667,5.50566666667,5.65626666667,8.4534,5.50573333333,5.96253333333,12.9189333333,5.6014
363.84,6.22673333334,22.5063333333,9.91906666666,8.66726666667,5.65073333333,5.79946666667,8.58293333333,5.63833333333,6.10033333333,13.0582666667,5.75273333333
364.20,6.24326666667,22.5743333333,9.97680000001,8.72286666666,5.6888,5.8062,8.6048,5.66933333333,6.15606666667,13.1339333333,5.7861
364.57,6.13106666667,22.5850666667,9.93020000001,8.65733333333,5.5948,5.68206666667,8.55966666667,5.6008,6.04666666667,13.0463333333,5.70786666667
364.93,6.16733333333,22.6246,9.98206666668,8.67986666667,5.6362,5.73293333333,8.64086666667,5.616,6.04906666667,13.1052,5.74956666667
365.29,6.307,22.8420666667,10.1552666667,8.84566666667,5.7364,5.83126666667,8.73506666666,5.73406666667,6.164,13.2122666667,5.8298
365.66,6.32446666667,23.0218,10.206,8.9134,5.7814,5.8414,8.77,5.7716,6.22206666667,13.2564666667,5.8534
366.02,6.29113333333,23.0972666667,10.1734666667,8.85246666667,5.76486666667,5.73186666667,8.69833333333,5.7262,6.23,13.1979333333,5.78793333333
366.38,6.296,23.1516,10.1800666667,8.83693333333,5.77946666667,5.6796,8.70633333333,5.72186666667,6.25866666667,13.2327333333,5.78246666667
366.75,6.243,23.1802,10.1108,8.80286666667,5.80046666667,5.67313333333,8.6536,5.6846,6.1792,13.2258,5.77673333333
367.11,6.10606666667,23.0985333333,9.91620000002,8.67913333333,5.68706666667,5.54526666667,8.49246666667,5.52126666667,6.01566666667,13.1206,5.6564
367.47,5.86213333333,23.0366,9.73466666667,8.5842,5.4628,5.30106666666,8.2998,5.34726666667,5.80753333333,12.9033333333,5.406
367.84,5.6476,23.0064666667,9.61073333332,8.39666666667,5.28693333333,5.0374,8.0888,5.1412,5.59833333333,12.7346666667,5.21
368.20,5.74973333333,23.2102666666,9.77120000001,8.51226666667,5.36946666667,5.09273333333,8.18366666667,5.22813333333,5.67706666667,12.8310666667,5.2875
368.56,5.87813333333,23.4095333333,9.92706666666,8.6652,5.4434,5.16833333333,8.22853333333,5.3352,5.82446666667,12.9720666667,5.37123333333
368.93,5.86553333333,23.5141333333,9.96786666668,8.69326666667,5.41833333333,5.1148,8.1574,5.33453333334,5.81693333333,12.9675333333,5.36386666667
369.29,5.81393333333,23.4872,9.89720000001,8.61986666667,5.37666666667,5.0464,8.0754,5.2612,5.73106666667,12.9670666667,5.3488
369.65,5.8668,23.5358,9.96360000001,8.69306666667,5.40373333333,5.07013333333,8.0898,5.31493333333,5.7844,13.0654,5.356
370.01,5.7856,23.5564,9.94653333332,8.6822,5.25313333333,4.99486666667,7.99386666667,5.20346666667,5.7062,13.0544,5.22293333333
370.38,5.7664,23.5748,9.94473333334,8.63046666667,5.1778,4.98406666667,7.935,5.18693333333,5.63446666667,13.0562666667,5.1851
370.74,5.86473333333,23.7055333333,10.084,8.7194,5.17,5.0424,7.9784,5.24126666667,5.6756,13.1557333333,5.21286666667
371.10,5.94233333334,23.8644666667,10.2326666667,8.8394,5.23886666667,5.1174,7.97693333333,5.34113333333,5.7774,13.2721333333,5.2921
371.46,6.0668,23.9596,10.3128,8.87593333333,5.3144,5.20573333333,8.00546666667,5.37986666667,5.83133333333,13.3644666667,5.35936666667
371.83,6.1454,24.0573333333,10.437,8.9136,5.39493333333,5.28646666667,8.06113333333,5.45106666667,5.91993333333,13.5002666667,5.39086666667
372.19,6.08066666667,24.038,10.4373333333,8.8266,5.3492,5.26033333333,7.96613333333,5.40106666666,5.88093333333,13.5087333333,5.3308
372.55,6.10413333333,24.1319333334,10.489,8.85046666667,5.40593333333,5.31433333333,7.99406666667,5.45133333334,5.9278,13.6108666667,5.38123333333
372.92,6.13926666667,24.1894666667,10.5636,8.91866666667,5.46553333333,5.38753333333,8.04033333333,5.50606666667,5.9982,13.6843333333,5.40083333333
373.28,6.12586666667,24.2756666667,10.6032,8.93153333333,5.4406,5.38533333334,8.0478,5.52566666667,6.02686666667,13.7512,5.38216666667
373.64,6.17813333333,24.3846666667,10.7166,9.05873333333,5.52573333333,5.47673333333,8.12146666667,5.61666666667,6.10353333333,13.8375333333,5.4697
374.00,6.27586666667,24.5352666667,10.8837333333,9.17126666667,5.67706666667,5.67173333333,8.22706666667,5.80933333333,6.23786666667,14.0201333333,5.64383333333
374.37,6.22113333333,24.6454,10.918,9.15526666667,5.69093333333,5.65246666667,8.14713333333,5.81093333333,6.2374,14.0351333333,5.67096666667
374.73,6.1596,24.6630666667,10.9298,9.13193333333,5.6546,5.59066666667,8.0968,5.77713333333,6.20746666667,13.98,5.6134
375.09,6.1382,24.7528666667,10.9644,9.12733333333,5.6492,5.58533333333,8.09106666667,5.75886666667,6.1816,13.9429333333,5.5746
375.45,6.19353333333,24.8763333333,11.0373333333,9.2028,5.67686666667,5.60613333333,8.10753333333,5.79753333333,6.26133333333,14.0283333333,5.61653333333
375.81,6.29526666667,25.0378666667,11.1156666667,9.37846666667,5.76853333333,5.72726666667,8.205,5.93686666667,6.337,14.0755333333,5.69106666667
376.18,6.28513333333,25.0940666667,11.0877333333,9.43526666666,5.77213333333,5.69646666667,8.15426666667,5.9468,6.28313333333,14.1096666667,5.69246666667
376.54,6.22473333333,25.0719333333,11.0814666667,9.40906666667,5.72446666667,5.65186666667,8.08393333333,5.94246666667,6.20533333333,14.07,5.63933333333
376.90,6.2562,25.2952,11.1809333333,9.50793333333,5.79046666667,5.64213333333,8.10986666667,6.03893333333,6.26173333333,14.1952,5.69376666667
377.26,6.23406666667,25.3444666667,11.2233333333,9.54493333333,5.78873333333,5.61066666667,8.06106666667,6.0636,6.2306,14.1912,5.6771
377.63,6.18646666667,25.3614,11.2096666667,9.46400000001,5.6902,5.56073333333,7.93806666667,6.031,6.14526666667,14.1696,5.6268
377.99,6.14293333333,25.4366666667,11.1778666667,9.4658,5.66686666667,5.4598,7.89206666667,5.98466666667,6.07106666667,14.1109333333,5.5671
378.35,6.19293333333,25.4888,11.2646,9.57573333334,5.73673333333,5.52406666667,7.95886666667,6.0376,6.127,14.1778,5.6058
378.71,6.20646666667,25.5981333333,11.2928666667,9.62340000001,5.77513333333,5.558,7.973,6.0994,6.18426666667,14.2248666667,5.60843333333
379.07,6.17673333333,25.5728666666,11.3012666667,9.63993333333,5.75186666667,5.52353333333,7.9232,6.12706666667,6.13726666667,14.2668666667,5.54626666667
379.44,6.20686666667,25.6089333333,11.3490666667,9.701,5.81206666667,5.54586666667,7.92633333333,6.174,6.15346666667,14.3100666667,5.57853333333
379.80,6.165,25.6709333333,11.3388666667,9.69920000001,5.7622,5.45446666667,7.80366666667,6.10913333333,6.10906666667,14.3786,5.56386666667
380.16,6.2194,25.8039333333,11.4347333333,9.74806666666,5.82573333333,5.51753333333,7.83066666667,6.15126666667,6.13513333333,14.4111333333,5.6119
380.52,6.1614,25.8933333334,11.3959333333,9.7026,5.7404,5.40226666667,7.6978,6.04566666667,6.07193333333,14.3528,5.4905
380.88,6.04406666667,25.8329333333,11.3178666667,9.56580000001,5.61426666667,5.29673333333,7.51713333333,5.93213333333,5.95526666667,14.2462666667,5.36926666667
381.24,6.0202,25.8704,11.3020666667,9.52853333333,5.56746666667,5.27026666667,7.43806666667,5.87373333333,5.91933333333,14.1975333333,5.29623333333
381.61,5.99266666667,25.9442666667,11.2830666667,9.51313333333,5.58906666667,5.23766666667,7.4306,5.8418,5.94053333333,14.2154666667,5.23443333333
381.97,6.01446666667,26.0097333333,11.3660666667,9.55880000001,5.58846666667,5.29613333333,7.43373333334,5.87966666667,6.02033333333,14.3144666667,5.2299
382.33,6.10226666667,26.1322,11.4506,9.61073333333,5.64933333333,5.35886666667,7.43586666667,5.9282,6.10966666667,14.3844,5.2559
382.69,6.18153333333,26.219,11.5557333334,9.68013333333,5.71553333333,5.4134,7.43446666667,5.99586666667,6.17546666667,14.462,5.34513333333
383.05,6.24306666667,26.3359333334,11.6188,9.75013333333,5.77133333333,5.47493333333,7.45313333333,6.04493333333,6.2608,14.5446,5.43223333334
383.41,6.2218,26.4656666667,11.6901333333,9.78386666667,5.73986666667,5.49646666667,7.45046666667,6.06306666667,6.27813333333,14.5674666667,5.45403333333
383.77,6.19753333333,26.5228,11.7388,9.74906666667,5.72406666667,5.51,7.42013333333,6.03386666667,6.29606666667,14.5380666667,5.45273333333
384.14,6.1806,26.563,11.7553333333,9.77460000001,5.67013333333,5.463,7.39613333334,6.00726666667,6.32933333333,14.5413333333,5.4098
384.50,6.2804,26.6952666667,11.9008666667,9.8968,5.82153333333,5.58566666667,7.4852,6.1176,6.4438,14.6692666667,5.52573333333
384.86,6.31066666667,26.7208,11.9612666667,9.93479999999,5.83006666667,5.58706666667,7.49286666667,6.11253333333,6.46133333333,14.7080666667,5.5035
385.22,6.3094,26.7923333333,12.0112,9.97566666666,5.85366666667,5.6124,7.4888,6.12233333333,6.47513333333,14.7318666667,5.52683333333
385.58,6.31893333333,26.7891333334,12.052,10.0053333333,5.84106666667,5.61566666667,7.4714,6.1298,6.49593333333,14.7106666667,5.5594
385.94,6.28093333333,26.8178,12.0450666667,9.96759999999,5.80986666667,5.5556,7.4,6.05233333333,6.4518,14.6618666667,5.54366666667
386.30,6.23806666667,26.9388666667,12.0617333333,9.94906666666,5.75033333333,5.47593333333,7.34053333333,6.02406666667,6.42433333334,14.6731333334,5.49266666667
386.66,6.13546666667,26.9688,12.0050666667,9.90213333334,5.6474,5.377,7.2422,5.93046666667,6.31206666667,14.6287333333,5.38406666667
387.03,6.10773333333,27.0673333333,12.0336,9.91353333333,5.61733333333,5.3492,7.20766666667,5.9224,6.2892,14.626,5.369
387.39,6.10246666667,27.1382666667,12.0458,9.89020000001,5.65333333333,5.31606666667,7.16766666667,5.937,6.2884,14.6328666667,5.33386666667
387.75,6.18266666667,27.2816666667,12.1276,9.96293333334,5.73193333333,5.36126666667,7.2286,6.04586666667,6.34086666667,14.7450666667,5.39356666667
388.11,6.23173333333,27.3982,12.1848666667,10.0132,5.82006666667,5.44153333333,7.2734,6.13806666667,6.41333333333,14.8628666667,5.45736666667
388.47,6.308,27.5416666667,12.3084666667,10.1239333333,5.8734,5.50113333333,7.3398,6.229,6.484,14.9614,5.5406
388.83,6.32973333333,27.6884,12.3362,10.1802,5.90073333333,5.516,7.357,6.26,6.52386666667,15.0054,5.56503333333
389.19,6.37953333333,27.8128,12.398,10.2573333333,5.96346666667,5.53573333333,7.3662,6.3236,6.5944,15.1079333333,5.55656666666
389.55,6.51453333333,28.0566666667,12.5533333333,10.4603333333,6.1062,5.6498,7.45993333333,6.4596,6.69933333333,15.2731333333,5.65893333333
389.91,6.5888,28.1710666667,12.6232666667,10.5654,6.17526666667,5.70853333333,7.4862,6.5622,6.75806666667,15.3340666667,5.6929
390.27,6.5922,28.2782666667,12.6209333333,10.6201333333,6.1638,5.69206666667,7.45806666667,6.5652,6.74166666667,15.3561333334,5.6836
390.63,6.6338,28.41,12.6746,10.683,6.21093333333,5.7184,7.46846666667,6.6058,6.80873333333,15.425,5.72493333333
391.00,6.6138,28.4086666667,12.6957333333,10.6659333333,6.19193333333,5.66373333333,7.37846666667,6.56393333333,6.78746666667,15.4377333333,5.66413333333
391.36,6.63473333333,28.4677333333,12.7167333333,10.6919333333,6.21073333333,5.67686666667,7.3496,6.56466666667,6.80546666667,15.4834,5.65363333333
391.72,6.64126666667,28.5346,12.7762,10.7550666667,6.2264,5.6838,7.31906666667,6.55413333334,6.82946666667,15.499,5.63736666667
392.08,6.5718,28.5861333333,12.7939333333,10.7171333333,6.15386666667,5.58373333334,7.20793333333,6.476,6.75366666667,15.4408666667,5.5733
392.44,6.4536,28.5594666667,12.6919333333,10.6074,6.00773333333,5.48126666667,7.05253333333,6.36073333333,6.63993333333,15.3616666667,5.439
392.80,6.42806666667,28.6123333333,12.7296666667,10.6298666667,5.99166666667,5.48,6.98653333333,6.3294,6.6268,15.3758666667,5.43653333333
393.16,6.44493333333,28.7136,12.8076,10.6845333333,6.00973333333,5.4918,6.99086666667,6.35086666667,6.66553333333,15.4268,5.51166666667
393.52,6.38186666667,28.7381333333,12.8044666667,10.6093333333,5.9376,5.407,6.89513333333,6.29373333333,6.61526666666,15.4274,5.45936666667
393.88,6.37133333333,28.7986666667,12.8212,10.626,5.91926666667,5.37493333333,6.87033333333,6.26693333333,6.6328,15.4684,5.45686666667
394.24,6.4016,28.8042666666,12.9027333333,10.6781333333,5.982,5.40913333333,6.869,6.31213333333,6.68373333333,15.4953333334,5.49093333333
394.60,6.39866666667,28.8607333334,12.9694666667,10.6867333333,5.98373333333,5.38913333333,6.81613333333,6.3126,6.65993333333,15.5399333333,5.48076666667
394.96,6.45626666667,29.0011333333,13.0598666667,10.7990666667,6.0524,5.4572,6.90193333333,6.39093333333,6.72226666667,15.6092,5.5725
395.32,6.48986666667,29.1470666667,13.1799333333,10.8972,6.09673333333,5.50593333333,6.93413333333,6.46273333333,6.76873333333,15.7131333333,5.62846666667
395.68,6.52006666667,29.2378,13.2441333333,10.9412,6.11373333333,5.53273333333,6.9508,6.51446666667,6.82613333333,15.7953333333,5.6607
396.04,6.58686666667,29.3624666667,13.3274,11.0232,6.17213333333,5.61306666667,6.96606666667,6.58866666667,6.89886666667,15.8883333333,5.71463333333
396.40,6.63153333333,29.4734,13.4112,11.1204,6.24126666667,5.62493333334,6.98633333333,6.65646666667,6.96,15.967,5.76283333333
396.76,6.61826666667,29.5723333333,13.4576666667,11.1372,6.25166666667,5.59626666667,6.9532,6.69046666667,6.94486666667,16.0075333333,5.77443333333
397.12,6.50206666667,29.5456666667,13.3689333333,11.0312,6.12626666667,5.45553333333,6.78853333333,6.59366666667,6.8152,15.947,5.60373333333
397.48,6.436,29.6304666667,13.3657333333,10.9934,6.0936,5.38753333333,6.68786666667,6.56433333333,6.7526,15.9246,5.53383333333
397.84,6.44666666667,29.7700666667,13.4381333333,11.0237333333,6.1192,5.42186666667,6.63466666667,6.6168,6.74993333333,15.997,5.56823333333
398.20,6.44386666667,29.8736,13.446,11.0202666667,6.119,5.41813333333,6.5958,6.6226,6.738,16.0604666667,5.5623
