wavelength,Back_SalMamf,Belly_SalMamf,Breast_SalMamf,Crissum_SalMamf,Crown_SalMamf,DorTail_SalMamf,Patch10_SalMamf,Patch11_SalMamf,Patch12_SalMamf,Rump_SalMamf,Throat_SalMamf,WingTip_SalMamf
750.33,16.9052666667,44.7578,30.4760666667,37.7697333333,11.2934,16.5346333333,13.9396,8.28479999999,52.1209333333,16.228637037,48.5447333333,16.0512666667
750.64,17.1413333333,44.9314,30.622,37.8024,11.6554,16.7208,14.1580666666,8.55933333333,52.2406666667,16.3720296296,48.7209333333,16.2879333333
750.96,17.0630666666,44.8880666667,30.4990666667,37.7140666666,11.6431333333,16.5947,14.046,8.42879999999,52.2223333333,16.3487185185,48.7820666667,16.0894666667
751.27,17.1071333333,44.7593333333,30.4302,37.8779333333,11.7898666667,16.7575,14.1488666667,8.57613333333,52.0799333333,16.5276814815,48.7192,16.1934
751.59,17.2316,44.9278,30.5361333333,38.021,11.9306,16.9546666667,14.3319333333,8.69479999999,52.1337333334,16.6810074074,49.0147333333,16.4092666667
751.90,17.2606666667,44.9738666667,30.4584,37.9749333333,11.9544666667,16.8738,14.3818666667,8.78013333333,52.0365333333,16.7323777778,48.9975333333,16.3516666667
752.22,17.2881333333,45.0542666667,30.4410666667,37.9630666667,12.0615333333,17.0021666667,14.4144,8.90253333333,51.9057333333,16.7140888889,49.0256,16.5354666667
752.53,17.2182666667,45.2944,30.5038666667,38.1558,11.9963333333,17.0619333333,14.3267333333,8.79439999999,52.137,16.5984518519,49.1688666667,16.5641333333
752.85,16.9876,45.0927333333,30.3607333333,37.9987333333,11.7594666667,16.7981,14.0629333333,8.46779999999,51.9074,16.3747333333,49.0327333333,16.3622
753.16,17.2326666667,45.2276666667,30.4678,38.1120666667,11.9360666667,17.0080666667,14.1311333333,8.63826666666,52.1574,16.5176518518,49.2501333333,16.5267333333
753.47,17.3233333333,45.1528,30.5122666667,38.1054666667,11.9949333333,17.0891333333,14.2137333333,8.73900000001,52.1076666667,16.6594444444,49.2178666667,16.5434
753.79,17.3594,45.3380666667,30.6104,38.2088,11.9878,17.2211666667,14.2416666667,8.66499999999,52.2328666667,16.6906222222,49.3157333333,16.5947333333
754.10,17.4756,45.5548666667,30.809,38.3840666667,12.1220666667,17.4374666667,14.5045333333,8.86480000001,52.2914,16.9313333333,49.3328666667,16.7578
754.42,17.6447333333,45.5112,30.9419333333,38.5322666667,12.2522666667,17.5914333333,14.7116666667,9.04326666665,52.3458,16.9945333333,49.3468666667,17.0033333333
754.73,17.509,45.2218,30.7802666667,38.1800666667,12.0235333333,17.3891666667,14.5637333333,8.70953333333,52.1864,16.6299037037,49.2646666667,16.7822
755.05,17.6162666667,45.4747333333,30.8566666667,38.3711333333,12.042,17.4173333333,14.6982,8.7562,52.4052,16.6617703704,49.2926666667,16.8136666666
755.36,17.6282666667,45.8356666667,31.0670666667,38.7142666667,12.131,17.5646333333,14.7664666667,8.76566666666,52.8542666667,16.711,49.6756666667,16.9777333333
755.67,17.4874666667,45.8671333333,30.9834,38.6880666667,11.9167333333,17.4540666667,14.6274666667,8.638,52.9144666667,16.6915777778,49.8406666667,16.7792666667
755.99,17.3731333334,45.7114,30.8984666667,38.6364,11.9226666667,17.3228333333,14.6144666667,8.64853333333,52.8266,16.7989037037,49.7556,16.7392
756.30,17.0935333333,45.7412666667,30.81,38.5882,11.8318666667,17.2101333333,14.5344,8.59386666666,52.7306,16.6986888889,49.5976,16.7820666667
756.62,16.9294,45.6856666667,30.7924,38.5387333333,11.7464,17.1605,14.514,8.50720000001,52.6172,16.6308888889,49.3604,16.6846
756.93,16.8415333333,45.699,30.6350666667,38.5786,11.6616,17.0412,14.4274,8.33166666666,52.6408,16.3626740741,49.2520666667,16.591
757.24,16.2997333334,45.0309333333,30.0909333333,37.996,11.2105333333,16.4916666667,13.9347333333,7.94126666667,51.9982,15.9167185185,48.4932,16.1357333333
757.56,15.6278,44.458,29.4212666667,37.5837333333,10.4431333333,15.7677,13.1551333333,7.16293333333,51.6368,15.2855185185,47.9414,15.4947333333
757.87,15.5109333333,44.4797333333,29.3170666667,37.56,10.3054,15.5720666667,13.0439333333,6.99686666667,51.6597333333,15.2228296296,48.0258,15.3913333333
758.18,15.4168666667,44.765,29.3482666667,37.6936,10.2172,15.4259,12.8874666667,7.0282,51.8550666667,15.2441481481,48.111,15.4531333333
758.50,15.3499333333,44.3732666667,29.2324,37.4657333333,10.2520666667,15.3499666667,12.7842,7.05153333333,51.5417333333,15.3447851852,47.9676666667,15.4581333333
758.81,15.4128,44.3361333333,29.3220666667,37.3445333333,10.2543333333,15.1989,12.7418,6.98033333333,51.4038666667,15.4593851852,47.8408666667,15.3568
759.13,15.3055333333,44.202,29.3597333333,37.3046666667,10.2127333333,14.9317,12.6839333333,6.80773333333,51.3746,15.5049481482,47.7144666667,15.384
759.44,15.2248666667,44.3185333333,29.3501333333,37.1187333333,10.0652666667,14.6918333333,12.4808,6.63746666667,51.3068,15.3096814815,47.8003333334,15.1956666667
759.75,15.69,44.5744,29.7355333333,37.2626,10.5667333334,15.0034666667,12.8651333333,7.07006666667,51.6778666667,15.7230814815,48.2012,15.4120666667
760.07,16.0581333333,44.9238666666,30.1320666667,37.613,10.8522666667,15.2740666667,13.1991333333,7.4138,51.9531333333,16.0141333333,48.8323333333,15.8523333334
760.38,16.2364666667,44.8489333333,30.1655333333,37.5469333333,10.9132,15.2944333333,13.2627333333,7.60413333333,51.7382666667,16.1935851852,48.6675333333,15.9496666667
760.69,16.5613333333,45.5563333333,30.5398,37.9877333333,10.9874,15.5058,13.6339333333,7.8166,52.4467333333,16.4024444445,49.425,16.2015333333
761.01,16.9189333333,45.8349333333,30.7527333333,38.1527333333,11.2658,15.7045666667,13.9576,8.19333333334,52.6490666667,16.5996740741,49.7006,16.5852666667
761.32,17.1248,45.9293333333,30.8434,38.1588,11.4262,15.8593666667,14.1675333333,8.40286666667,52.6083333333,16.6709333333,49.684,16.7027333333
761.63,17.322,46.1955333333,31.0888666667,38.2858,11.6291333333,16.1442,14.3646,8.60066666666,52.696,16.8594444444,49.7902666667,16.8409333333
761.94,17.4746,46.2214666667,31.0390666667,38.2873333333,11.7041333333,16.1929666667,14.4038,8.67486666666,52.6038,16.7714074074,49.7775333333,16.8456666667
762.26,17.3660666667,46.1035333333,30.821,38.2524666667,11.5895333333,16.1589333333,14.3015333333,8.53759999999,52.4613333333,16.5223925926,49.7746,16.7901333333
762.57,17.3866,46.2474,30.89,38.3970666666,11.6566,16.3166666667,14.2893333333,8.6048,52.6212,16.4731851852,49.8376,16.7393333333
762.88,17.4305333333,46.0049333333,30.7741333333,38.3236,11.7429333333,16.4075666667,14.3175333333,8.71293333333,52.5061333333,16.5476,49.5722,16.8583333333
763.20,17.3813333333,46.0448666667,30.7097333333,38.3881333333,11.5738,16.3913333333,14.1609333333,8.62026666667,52.481,16.4737037037,49.4594666667,16.8508666667
763.51,17.2813333333,45.9228,30.5591333333,38.2606666667,11.4533333333,16.2884,14.0706,8.39466666667,52.3115333333,16.4083703704,49.1514666666,16.7843333333
763.82,17.1361333333,45.9040666667,30.4808,38.2235333333,11.3904,16.2684333333,14.0271333333,8.20313333333,52.3814,16.4150592592,49.1323333334,16.7084666667
764.14,17.2256666666,45.8540666667,30.5508666667,38.2614666667,11.5653333334,16.4080333333,14.0900666667,8.25413333334,52.4254,16.5459481482,49.0618666667,16.7397333333
764.45,17.303,45.8280666667,30.6680666667,38.3129333333,11.8061333333,16.6016666667,14.1668666667,8.36033333334,52.3518,16.7009407407,48.9910666667,16.7940666667
764.76,17.2525333333,45.7344,30.6374,38.2362,11.7696666667,16.6204666667,14.0944666667,8.3448,52.4043333333,16.6789777778,48.8941333333,16.8216
765.07,17.1070666667,45.2653333333,30.4492,38.1413333333,11.7589333333,16.5061333333,14.0076,8.25693333333,52.1788666667,16.6122666667,48.6701333333,16.717
765.39,16.9161333333,45.3065333333,30.5742,38.2336,11.721,16.6167333333,14.031,8.13993333333,52.4072666666,16.6094148148,48.626,16.7028
765.70,16.8075333333,45.1495333333,30.5202,38.2639333333,11.7125333333,16.6422,13.9843333333,8.11733333334,52.4672,16.6251407407,48.4888,16.6646666667
766.01,16.8281333333,45.1526,30.6079333333,38.1528,11.7722,16.7963,14.1644666667,8.16206666666,52.4055333333,16.7449703704,48.5077333333,16.8238666667
766.32,16.6306,45.2726,30.6304,38.2432,11.5458666667,16.7453333333,14.1592666667,7.89026666667,52.4615333333,16.6662740741,48.5502,16.7224
766.64,16.4194666667,45.1971333333,30.4931333333,38.2776,11.4637333333,16.6068,14.1796666667,7.70146666667,52.4549333333,16.4895333333,48.7202666667,16.6494666667
766.95,16.001,45.1542666667,30.1688666667,38.1620666667,11.136,16.3784333333,13.806,7.41693333333,52.3566,16.1455555556,48.6829333333,16.2542666667
767.26,16.2153333334,45.3359333333,30.4365333333,38.2913333333,11.2844666667,16.5478,13.9212,7.69986666667,52.4103333333,16.2072074074,48.9855333333,16.4328666667
767.57,16.2970666667,45.3824666667,30.6538,38.4727333333,11.4160666667,16.7274333333,14.0413333333,7.92493333333,52.3824666667,16.3466148148,49.1732666667,16.5529333333
767.88,16.2008,45.4315333333,30.6080666667,38.6173333333,11.2176,16.7444,13.8568666667,7.86153333333,52.5816,16.2818,49.3945333333,16.3458
768.20,16.1001333333,45.6194666667,30.5638,38.7083333333,11.1806,16.7375333333,13.7722,7.71939999999,52.5861333333,16.2678296296,49.4361333334,16.2834
768.51,16.3177333333,45.8911333333,30.8314666667,38.7848666667,11.1590666667,16.9267666667,13.9939333333,7.76946666667,52.8852666667,16.3838592593,49.7428666667,16.3809333333
768.82,16.4771333333,45.9586666667,30.8888,38.8040666667,11.2678666667,16.9575666666,14.1647333333,8.00046666667,52.7162666667,16.6564444444,49.8398,16.6563333333
769.13,16.7371333333,45.9835333333,31.1760666667,38.6936,11.5026666667,17.2764,14.412,8.31466666667,52.6442,16.9565407407,50.0255333333,16.9377333333
769.44,16.7946666667,45.5932,30.9759333333,38.5483333333,11.5065333333,17.0693666667,14.2788,8.43239999999,52.3787333334,16.7560592593,49.7316,16.877
769.76,17.1005333333,46.0769333333,31.3015333333,38.8262666667,11.7259333333,17.3455,14.4882,8.72966666667,52.7497333333,16.8893703704,50.2371333333,17.2099333334
770.07,17.2828666667,45.7149333333,31.3003333333,38.6225333333,11.6406,17.4769,14.5532,8.8038,52.5548,16.9771185185,49.8598,17.1411333333
770.38,18.0169333333,46.1086,32.0262,39.0308,12.3226,18.2115333333,15.2526666667,9.47866666667,53.0304666667,17.7462888889,50.3682666667,17.8128666667
770.69,18.1262666667,46.1036666667,32.1554,39.0873333333,12.5469333333,18.2653333333,15.3655333333,9.54693333334,53.1196666667,17.8565333333,50.2848,17.8122666667
771.00,18.2981333333,46.2764666667,32.2248666666,39.167,12.6152,18.3734333333,15.4058,9.64426666667,53.3301333333,17.8784074074,50.4116666667,17.8389333333
771.32,18.7533333333,46.6535333333,32.7215333334,39.2924,13.0554,18.7401333333,15.9952666667,10.2016666667,53.5152666667,18.3385259259,50.6811333333,18.5713333333
771.63,18.8060666667,46.7166666667,32.8598666667,39.3028666667,13.0599333333,18.8395333333,16.0547333333,10.4719333333,53.4135333333,18.6085777778,50.7554666667,18.7494666667
771.94,19.0136,47.2074,33.0849333333,39.6326,13.1870666667,19.0372666667,15.9863333333,10.7040666667,53.9864,18.7274074074,51.0680666667,18.881
772.25,18.6926666667,46.7492666667,32.6247333333,39.1332,12.8653333333,18.6755333333,15.3491333333,10.2821333333,53.5294,18.2712222222,50.516,18.3832
772.56,18.5323333333,47.0291333334,32.5484,39.2362666667,12.6436666667,18.4407,15.1918,10.0352,53.6045333333,18.0468888889,50.5,18.0992666667
772.87,18.4777333333,47.0587333334,32.4670666667,39.3226,12.4778666667,18.6489666667,15.1764666667,9.83239999999,53.5936,18.1553481482,50.4956,17.9892666667
773.18,18.523,46.9384666667,32.4821333333,39.3848666667,12.5428666667,18.7983333333,15.2324,10.0106666667,53.4586,18.2994740741,50.2502,17.8468666667
773.50,18.542,47.4354666667,32.8364,39.543,12.7458,18.9916333333,15.5168666667,10.2612,53.6635333334,18.4553037037,50.4715333333,18.1066
773.81,18.1686666667,47.3947333333,32.5721333333,39.2830666666,12.4874,18.5347,15.1976666667,10.09,53.7598666667,18.1054592592,50.3328,17.7202
774.12,17.7790666667,47.5177333333,32.3813333333,39.4214666667,12.1126666667,18.4135333333,14.9568666667,9.96273333334,53.6617333333,17.8901259259,50.3844666667,17.4805333334
774.43,17.3023333333,46.9383333333,31.8921333333,39.0794666667,11.8280666667,18.0021,14.6840666667,9.57553333332,53.16,17.6629111111,49.8511333333,17.2346
774.74,16.7029333334,46.4907333334,31.4784,38.7377333333,11.3902666667,17.5501666667,14.2282666667,8.83159999999,52.7978666667,17.073237037,49.3440666667,16.351
775.05,16.7939333333,46.5007333333,31.6127333333,38.9890666667,11.6822,17.7565333333,14.4098,8.89273333333,53.0323333333,17.1292888889,49.4059333333,16.3155333333
775.36,16.5646,46.1769333333,31.3899333333,38.9358666667,11.6291333333,17.6884333333,14.5865333333,8.80666666668,52.4272666667,17.1329703704,49.0611333333,16.2636
775.67,16.8222666667,46.5772666667,31.7814,39.327,11.7854,17.9657666667,15.1146666667,8.96153333334,53.0183333333,17.4892592593,49.3232666667,16.6160666667
775.98,16.8014666667,46.4516,31.8515333333,39.1162666667,11.7224666667,17.8887666667,15.0421333333,8.7782,53.2082,17.4341481481,49.2082,16.7194666667
776.30,16.8925333334,46.6235333333,31.9684666667,39.2133333333,11.9171333333,17.7363666667,15.1699333334,8.94793333333,53.3686666667,17.4555481481,49.5770666667,16.8258
776.61,17.0878666667,46.6390666667,32.0070666667,39.3466666667,12.2511333333,17.9615666667,15.675,9.32693333334,53.4594,17.7140296296,49.5946666667,17.2924
776.92,17.1312,46.4106666667,31.9441333333,39.3112666667,12.4517333333,18.0560333333,15.6789333334,9.382,53.2744,17.8520666667,49.5907333333,17.3396
777.23,16.9529333333,45.9058666667,31.9764666667,39.1724666667,12.3294,17.9745333333,15.4902,9.255,52.6274666667,17.6431777778,49.0392,17.255
777.54,17.1374,45.9450666667,31.9842666667,38.8706,12.4158666666,18.0431,15.5374,9.29026666668,52.8902,17.6327407407,48.9138,17.3568666667
777.85,17.4332,46.062,32.202,39.0053333333,12.596,18.4045,15.7402,9.7016,52.9003333333,17.7396296296,49.0774,17.7960666667
778.16,18.1613333333,46.6744666667,32.7661333333,39.6400666667,13.1766666667,18.9906,16.3810666667,10.4694666667,53.3725333333,18.3845777778,49.7808,18.5407333333
778.47,17.8601333333,46.3482,32.5150666667,39.1307333333,12.6958,18.4817333333,15.9447333333,10.1868,52.8691333333,17.7876888889,49.4237333333,18.171
778.78,17.9836,46.0024,32.4528666667,38.8324666667,12.8066,18.4061666667,15.9512666666,10.2516,52.6100666667,17.6405555556,49.1824,18.235
779.09,17.6175333334,45.454,31.8764,38.3658,12.3292666667,18.0566333333,15.4557333333,9.96259999999,51.9394666667,17.0235777778,48.8718666667,17.6963333333
779.40,17.6110666667,45.0177333334,31.6017333333,38.4139333333,12.2904,17.9575333333,15.3757333333,9.99993333333,51.464,16.9688592593,48.6266666667,17.7215333333
779.71,17.5612666666,45.2719333333,31.7512666667,38.4138666667,12.2534,18.0793333333,15.2858666667,9.86246666667,51.5282,16.9728148148,48.5794666667,17.9118
780.02,17.8324,45.2324,32.0352,38.3652666667,12.4798666667,18.1989666667,15.2083333333,9.87580000001,51.5344,17.0032814815,48.6499333333,17.9488666667
780.33,18.2705333333,45.4029333333,32.26,38.6755333333,12.8471333333,18.4548,15.3867333334,10.1011333333,51.8754,17.1616296296,49.1657333333,18.0356666667
780.64,18.6368666667,45.729,32.3668,38.7689333333,12.817,18.8331,15.6712,10.2726,52.4658,17.5128888889,49.7975333333,18.3064666667
780.95,18.7711333333,45.9722,32.5506,39.255,12.9670666667,18.8636,15.7616666667,10.3284,52.7062666667,17.8984666667,50.3577333333,18.5859333333
781.26,18.894,46.5456666667,32.9877333333,39.7322,13.1,18.9456333333,15.7788666667,10.2786,53.5148,17.9905185185,51.0002666667,18.7643333333
781.57,18.3344666667,46.024,32.5508,39.3004666667,12.6077333333,18.5661333333,15.4404666667,9.90153333334,53.2808666667,17.6421333333,50.5926,18.5137333333
781.88,18.5860666667,46.4967333333,32.9038666667,39.9059333333,12.8500666667,18.9440333333,15.7404666667,9.97326666667,53.9686,18.1078074074,51.2617333333,18.8455333334
782.19,18.2425333333,46.9060666667,32.9929333333,40.1426,12.5788,18.9786666666,15.4176,9.556,54.5755333333,18.004762963,51.7598,18.7349333333
782.50,18.5632,47.4506666667,33.4919333333,40.7184666667,13.17,19.3539333333,16.0112,9.9976,55.1855333333,18.4839407408,51.8730666667,19.2675333333
782.81,18.7092,48.0661333333,33.7730666667,40.8654,13.4704666667,19.6997333333,16.5200666667,10.2742,55.6500666667,18.6845777778,52.1135333333,19.2481333333
783.12,18.9174,47.7112666667,33.4806666667,40.9639333333,13.2954666666,19.7317,16.6382,10.2326,55.4606,18.4087481481,51.7853333333,18.9791333333
783.43,18.5599333333,47.5296666667,33.1878,41.0086666667,12.8146666667,19.3746333333,16.194,9.58066666666,55.7286,18.1500148148,51.9612,18.5552
783.74,18.2796666666,47.2954666667,32.9044666667,41.0622666667,12.4316666667,19.2567666667,15.8187333333,9.32760000001,55.5458666667,18.1492148148,51.3547333333,18.4160666667
784.05,18.0967333333,47.2328,33.0111333333,41.4202,12.7868,19.2825666667,15.8614,9.43399999999,55.3635333333,18.2067407408,51.1712666667,18.4234666667
784.36,17.9788666667,47.0296,33.0488,41.2018666667,12.7398,19.2102,15.9234666667,9.16366666666,55.2806666667,17.894962963,51.2142,18.2781333334
784.67,17.7974,46.7893333333,32.6956,41.0742666667,12.6908,19.0948,15.8988666667,8.89373333333,54.9471333333,17.9325185185,50.6744,17.8659333333
784.98,17.0349333333,46.2566,31.8211333333,40.4892666667,12.0484666667,18.2010666667,14.8605333334,7.70933333334,54.2277333333,17.0168074074,50.0123333333,16.9361333333
785.29,17.1588666667,45.9406,31.5448666667,40.1072,12.2174,18.2699,14.9853333333,7.61213333333,53.8500666667,16.9759037037,49.7758666667,16.9298666667
785.60,17.4918666666,46.4006,31.8034,40.4938,12.6845333333,18.6443333334,15.2409333333,7.94966666666,54.2144666667,17.4135111111,50.2492666667,17.197
785.91,17.4302,46.6522666667,32.1806,40.7445333333,12.8964,18.8904,15.1969333333,8.15566666667,54.3371333333,17.4629777778,50.8164666667,17.0556666667
786.22,16.9508666667,46.4038,31.8087333333,40.4444666667,12.215,18.2866333333,14.3703333333,7.64633333333,54.2366,16.9139703704,50.5663333333,16.6452666667
786.53,16.7326,46.4218666667,31.8032,40.0470666667,12.2928666667,18.1236666667,14.0774,7.78713333334,54.2562,16.9584814815,50.4190666667,16.6572666667
786.84,16.4596666667,46.4388666667,31.7098,39.6557333333,12.1192,17.9809,13.8358666667,7.76466666667,53.8636,16.6938,50.1093333334,16.4968
787.14,16.6528666667,46.8134,31.8981333333,39.491,12.3154,17.9732,14.0210666667,7.9322,53.8836,16.5305333333,50.4812,16.7447333333
787.45,16.822,47.1690666667,31.9087333333,39.5114,12.1917333333,17.7990666667,13.9634666667,7.79906666667,54.1507333333,16.3389925926,50.8903333333,16.6118666667
787.76,16.475,46.7928,31.6114,39.0804666667,11.7647333333,17.4442666667,13.5497333333,7.63579999999,53.6217333333,15.9603481482,50.3672666667,16.2588
788.07,16.6467333333,46.6313333333,31.4846,38.4910666666,11.8068,17.2688333333,13.5584,7.99906666667,53.1834,15.8648444444,50.2316666666,16.6249333333
788.38,16.9662666667,46.7890666667,31.9431333333,38.8459333333,12.0395333333,17.8840666667,14.0241333333,8.56833333333,53.5474666667,16.221637037,50.7191333333,17.1234
788.69,16.7500666667,47.0399333333,32.0772,38.968,12.0331333333,17.7295,13.9085333333,8.66486666667,53.7812666667,16.1776518519,50.9134666667,16.8818
789.00,16.3752,46.4869333333,31.5493333333,38.3037333333,11.4091333334,17.0918333334,13.6006,8.31459999999,53.079,15.5297333333,50.2738666667,16.1516
789.31,16.6909333333,46.5166666667,31.5022666667,38.2042,11.4536666667,17.2931333333,13.6996,8.29913333333,52.998,15.6436740741,50.4035333333,16.2277333333
789.62,17.3288,46.8132666667,31.9556,38.6268,12.1555333333,18.0978,14.3333333333,8.83113333333,53.2578,16.2094296296,51.1956,16.7112
789.92,17.3887333333,46.8890666667,31.7438,38.7919333333,12.0482666667,18.2675,14.2916,8.66493333333,53.4922666667,16.0743037037,51.4442,16.6893333333
790.23,17.1694,46.764,31.3689333334,38.8234,12.0500666667,18.1190333333,14.2044,8.5846,53.3102,16.102562963,51.3644666667,16.4649333333
790.54,17.5296,46.7562666667,31.5040666667,39.0806,12.2348,18.4135,14.5213333333,8.83066666667,53.5690666667,16.5387185185,51.3579333333,16.5818666667
790.85,17.551,46.3196,31.4502666667,38.8112666667,12.1826666667,18.4259666667,14.5269333334,8.86826666666,53.5046,16.6507703704,50.8513333333,16.7284666667
791.16,17.9788666667,46.2999333334,31.5822,39.1219333333,12.5471333333,18.9290333333,14.9928,9.233,53.8593333333,16.9394444445,50.9358666667,17.2166
791.47,18.4422,46.82,32.1019333333,40.1780666667,12.9376666667,19.5302,15.3560666667,9.47586666666,54.5054666667,17.3403407408,51.4490666667,17.4579333333
791.78,18.9935333333,47.1351333334,32.3916,40.4086,13.4278666667,19.7658333333,15.8096666667,9.71606666667,54.5192,17.7345555556,51.4798,17.8924
792.08,18.9436666667,46.557,31.8734666667,40.1146,13.3532666667,19.7134333333,15.7598666667,9.71593333335,53.8614666667,17.5801703704,50.7923333333,18.0768
792.39,18.736,46.2286666667,31.5810666666,40.2367333333,13.147,19.6701333333,15.5789333333,9.63246666666,53.4742666667,17.5176740741,50.5539333334,18.2628
792.70,18.0546666667,46.0422666667,31.1818,39.9689333333,12.3684,19.0453333333,15.0052,9.00406666667,53.5294,17.0352148148,50.2322,17.9153333333
793.01,17.7690666667,46.0285333333,31.3204666667,40.2023333333,12.3218,18.8819,14.9468666667,9.1828,53.6964,17.2721407407,50.2048,17.9818
793.32,17.4786,45.6444666667,31.4552,40.083,11.9999333333,18.5137333333,14.7289333333,9.03760000001,53.4008666667,17.2936,49.8314666667,17.7172
793.62,17.7452,45.5238666667,31.789,39.9022,11.8506666667,18.5843,14.8263333333,9.16866666666,53.4000666667,17.2401259259,49.7556666667,17.8070666667
793.93,16.8851333333,44.9242,31.1128,39.1569333333,11.0306666667,17.6124333333,14.2226666667,8.476,52.3875333333,16.3573259259,49.0568666667,17.0444666667
794.24,16.6666666667,45.2632,30.8308,39.3498666667,10.9441333333,17.3246666667,14.1280666667,8.26100000001,52.2342666667,16.0498,49.3807333333,16.6821333333
794.55,16.4981333333,45.2068666667,30.6482666667,39.1474,10.7963333333,17.0189,13.9356,8.09093333334,51.7865333333,16.2038222222,49.1628,16.4624666667
794.86,15.7033333333,44.4496,30.2344666667,38.2416666667,10.1120666667,16.0320666666,13.2824666667,7.55353333333,51.208,15.6706740741,48.8123333334,15.5708666667
795.16,15.4718,44.3950666667,30.1743333333,38.1434,9.70259999999,15.6666333333,12.7947333333,7.24619999999,51.6461333333,15.4757333333,48.9077333333,15.1026
795.47,15.2403333333,44.8739333333,30.2416666667,38.5763333333,9.15566666667,15.2092,12.3928666667,6.74973333333,52.0187333333,15.3079555556,49.2076,14.8661333333
795.78,15.5881333333,45.2473333333,30.5764666667,38.7292,9.79246666667,15.6444666667,12.8671333334,6.98446666667,52.3187333333,15.7667703704,49.2749333333,15.2344
796.09,16.7520666667,45.6876,31.2548666667,39.2772666667,10.979,16.6115666667,13.7649333333,8.05233333334,52.8714,16.8902518519,49.8896,16.3101333333
796.40,17.3832666667,46.0573333333,31.5256,39.4556666666,11.5107333333,17.1736333333,14.2372,8.37953333333,52.9788666667,17.1229037037,50.0672666667,16.6242666667
796.70,18.1370666667,46.9251333333,32.3050666666,39.985,12.5384,18.0302,15.2756666667,9.28473333333,53.383,18.0383185185,50.785,17.4614666667
797.01,18.5119333333,47.4506666666,32.8238666667,40.5692666667,12.9439333334,18.5068333333,15.8202666667,9.53313333334,53.7677333333,18.3004814815,51.3358666667,17.9176
797.32,18.6222666667,47.661,33.2071333333,40.9135333333,13.1415333333,18.9680333333,15.9929333333,9.71480000001,54.282,18.6508888889,51.9708,18.3144666667
797.63,18.48,47.9571333333,33.6037333333,40.8263333333,12.9864,19.0256666667,16.1796,9.70166666667,54.3330666667,18.9356222222,52.0378,18.429
797.93,18.1204,47.9543333333,33.3073333333,40.5399333333,12.4558666667,18.6940666667,15.5348666667,9.15360000001,54.0290666667,18.3182592593,52.0613333333,17.8972
798.24,18.0236666666,48.2003333333,33.1119333333,40.3321333333,12.1739333333,18.8616,15.2726666667,8.88013333335,53.7654666666,17.9463703704,51.7785333333,17.8234
798.55,17.5588,47.8365333333,32.5854666667,39.8931333333,11.7146666667,18.6138,15.0159333333,8.47226666667,53.1249333333,17.4702074074,51.1538,17.3076666667
798.85,17.7086,47.1942666667,32.9336666667,39.3072666667,11.9691333333,19.1687666667,15.4968666667,8.73433333333,52.9177333333,17.7215111111,51.0205333333,17.4153333333
799.16,18.4936,47.8574666667,33.8770666666,39.7606666667,12.4851333333,19.7362666667,16.2752,9.52146666667,53.7194666667,18.2979333333,52.1697333333,17.9716
799.47,18.2133333333,47.9231333334,33.8414,40.028,11.9598,19.0171666667,15.8849333333,9.22953333333,53.8135333333,17.7646592593,52.4568666666,17.3478666667
799.78,17.7720666667,47.5430666667,33.2824,39.5023333333,11.5352666667,18.4081666667,15.4538666667,8.82666666667,53.4124666667,17.3769259259,51.9366,17.0765333333
800.08,17.3800666667,46.7066666667,32.6598666667,39.0980666667,10.8504666667,18.0535333333,14.9714,8.0936,52.8939333333,16.676837037,51.6896,16.5241333333
800.39,16.7653333333,46.2377333333,31.8549333333,38.6144666667,10.2261333333,17.4346666667,14.4348,7.54193333333,52.481,16.2928444444,51.5709333333,15.8783333333
800.70,17.0673333333,46.1962666667,31.8815333333,38.8038,10.4238,17.4159,14.6166,7.5956,52.5144666666,16.216237037,51.4112,15.9290666667
801.00,17.8526666667,45.9643333333,32.1934,39.1710666667,11.376,18.2901,14.9108,8.55493333333,52.8496,16.6276296296,51.3414,16.7992
801.31,17.933,46.2008666667,32.6696,39.3886,11.6446666667,18.5385333333,15.2488666667,8.98393333334,53.4322,16.9142148148,51.307,17.3857333333
801.62,18.3332666667,46.6961333333,33.3038666667,40.1177333334,12.02,19.1578,15.8656666667,9.3756,54.5819333333,17.6180666667,51.967,17.9328666667
801.92,18.5748,47.3405333333,34.2038666667,40.7154666667,12.3195333333,19.6064,16.5176666667,10.1074,55.3548,17.9110962963,52.8922,18.4259333333
802.23,18.4292,47.8782666667,34.283,41.0776,12.1584,19.4033666667,16.5296666667,9.98479999999,55.7565333333,17.5707777778,53.3882,18.1794666667
802.54,17.4604,47.4384666667,33.4827333333,40.6351333333,11.1297333333,18.3691666667,15.2194,8.97606666666,55.8358,16.7935555555,52.7172,17.2362666667
802.84,16.5946666667,46.9928,32.7564,39.5673333333,10.2916,18.0432,14.6754666667,8.09653333333,55.0328,16.2043851852,51.9911333333,16.6572666667
803.15,16.4477333333,47.0536666667,33.0162,39.8669333333,9.85746666666,17.986,14.4496666667,7.62433333333,55.5218,16.1609481481,52.3058666667,16.5874666667
803.46,16.7338666667,47.3697333333,33.3078666667,40.1534,10.3674666667,18.0186,14.7011333333,8.11133333333,56.0307333333,16.4191185185,52.528,16.9574666667
803.76,17.1946,47.5063333333,33.4860666667,40.3753333333,10.8016666667,18.0057666667,15.0064,8.5114,56.2467333333,16.6482148148,52.2963333333,17.1756666667
