wavelength,Back_ThlFulf,Belly_ThlFulf,Breast_ThlFulf,Crissum_ThlFulf,Crown_ThlFulf,DorTail_ThlFulf,Rump_ThlFulf,Throat_ThlFulf,WingTip_ThlFulf
553.40,15.6002222222,57.6207777778,35.9881111111,40.6368888889,14.966,17.1414444444,21.2893333333,34.4975,17.4841111111
553.74,15.6357777778,57.716,36.0374444444,40.7174444444,15.0263333333,17.1897222222,21.3254666667,34.5815,17.5236666667
554.09,15.653,57.7928888889,36.0332222222,40.7341111111,15.0162222222,17.1907777778,21.3199777778,34.5915,17.5154444445
554.43,15.7168888889,57.9194444444,36.1557777778,40.8243333334,15.0958888889,17.2757222222,21.4131222222,34.6548333333,17.5266666667
554.77,15.7415555555,57.9528888889,36.1978888889,40.8073333334,15.1348888889,17.2987777778,21.4472444445,34.7186666666,17.5687777778
555.11,15.807,57.9986666667,36.2434444445,40.9205555556,15.2061111111,17.3185555555,21.4860444444,34.8046666667,17.5834444444
555.45,15.7971111111,57.9991111111,36.2722222222,40.9328888889,15.2472222222,17.3506666667,21.5150777778,34.794,17.6133333333
555.80,15.8144444445,58.0807777778,36.2984444444,40.9578888889,15.3141111111,17.4171111111,21.5252444444,34.8705,17.6505555556
556.14,15.807,58.1173333333,36.2702222222,40.9141111111,15.3584444444,17.4161111111,21.5217222222,34.8376666666,17.6813333333
556.48,15.8922222222,58.2288888889,36.338,41.0453333333,15.453,17.4721111111,21.6029555556,34.9166666667,17.7
556.82,15.9258888889,58.2454444445,36.3801111111,41.1253333333,15.549,17.5074444444,21.6281444444,35.0071666667,17.734
557.16,16.028,58.3897777778,36.5133333333,41.2376666667,15.662,17.5617777778,21.7166555556,35.1155,17.8233333333
557.50,16.0267777778,58.3307777778,36.4595555556,41.2201111111,15.6633333333,17.5085,21.6669,35.1531666667,17.8233333333
557.85,16.1101111111,58.4458888889,36.5822222222,41.3478888889,15.8095555555,17.5707777778,21.7319666667,35.2498333333,17.8915555556
558.19,16.126,58.5053333333,36.6068888889,41.3728888889,15.8851111111,17.5568888889,21.7334777778,35.2631666667,17.8534444445
558.53,16.164,58.5981111111,36.6672222222,41.4704444444,15.9487777778,17.6093888889,21.7611333334,35.388,17.8295555556
558.87,16.1565555556,58.6271111111,36.6511111111,41.4656666667,15.9654444445,17.6248333333,21.7636666667,35.3713333333,17.8302222222
559.21,16.1345555555,58.7276666667,36.6703333333,41.5548888889,15.9418888889,17.6148888889,21.772,35.4523333333,17.7758888889
559.55,16.1516666667,58.7754444444,36.7238888889,41.6078888889,15.948,17.6245555555,21.7910444445,35.4993333333,17.7554444444
559.89,16.1307777778,58.7304444444,36.7486666667,41.6377777778,15.9287777778,17.6215,21.7707777778,35.536,17.7446666667
560.23,16.1327777778,58.6842222222,36.7247777778,41.6033333333,15.9982222222,17.6782777778,21.7522444444,35.5976666666,17.7808888889
560.58,16.121,58.6826666667,36.6895555556,41.5758888889,15.9553333333,17.6411111111,21.7136555555,35.537,17.7348888889
560.92,15.9922222222,58.6415555556,36.5712222222,41.5047777778,15.8736666667,17.5173333333,21.6363111111,35.4396666666,17.5704444445
561.26,15.9317777778,58.5852222222,36.5027777778,41.4762222222,15.8675555556,17.5093888889,21.6106444444,35.4351666667,17.5193333333
561.60,15.7885555556,58.4118888889,36.403,41.3752222222,15.7561111111,17.399,21.4982888889,35.35,17.4228888889
561.94,15.7497777778,58.3635555555,36.3743333333,41.4313333333,15.7287777778,17.369,21.4871333333,35.4078333333,17.4531111111
562.28,15.7137777778,58.3443333333,36.3708888889,41.4578888889,15.7196666667,17.3300555556,21.4627,35.3833333333,17.4705555555
562.62,15.7593333333,58.416,36.4283333333,41.4946666667,15.7843333333,17.3273888889,21.5226666666,35.4686666667,17.5136666667
562.96,15.8756666667,58.5195555556,36.5141111111,41.5896666666,15.9205555555,17.4173888889,21.5986666667,35.5598333333,17.6452222222
563.30,15.8761111111,58.4518888889,36.5746666667,41.5397777778,15.983,17.4362222222,21.6250444444,35.6093333333,17.6785555556
563.64,15.9098888889,58.4938888889,36.5527777778,41.5711111111,16.0891111111,17.4575555556,21.6561444445,35.7336666666,17.7018888889
563.99,15.8368888889,58.4282222222,36.4935555556,41.5122222222,15.9577777778,17.3626666667,21.5971777778,35.6551666667,17.5845555555
564.33,15.8576666667,58.5643333333,36.5537777778,41.5907777778,16.043,17.4213888889,21.6441,35.7466666667,17.6317777778
564.67,15.9087777778,58.5557777778,36.6121111111,41.6411111111,16.0868888889,17.4987222222,21.6907555556,35.8748333333,17.7151111111
565.01,15.9868888889,58.6368888889,36.7437777778,41.7322222222,16.2012222222,17.5645,21.7625222222,35.951,17.8258888889
565.35,16.0863333334,58.7904444445,36.8178888889,41.8181111111,16.3408888889,17.6878333333,21.8362333333,36.1108333333,17.9524444444
565.69,16.0324444444,58.6903333333,36.728,41.7604444444,16.3291111111,17.661,21.7856777778,36.1165,17.9321111111
566.03,16.094,58.7188888889,36.7846666667,41.7557777778,16.4071111111,17.716,21.8437111111,36.1721666666,17.9928888889
566.37,16.0846666667,58.6603333333,36.7265555555,41.7332222222,16.4532222222,17.7446666667,21.8341777778,36.169,17.9812222222
566.71,16.0244444444,58.5941111111,36.6836666667,41.6656666667,16.4738888889,17.7046666667,21.8143777778,36.1498333334,17.9678888889
567.05,16.0813333333,58.7704444445,36.715,41.7872222222,16.5255555556,17.7115,21.8506777778,36.1745,17.9883333333
567.39,16.0407777778,58.7424444444,36.7343333333,41.8272222222,16.5005555555,17.6878888889,21.8436666667,36.1505,17.9476666667
567.73,16.1596666667,58.8547777778,36.8492222222,41.9678888889,16.6493333333,17.7931666667,21.9669666666,36.286,18.0806666667
568.07,16.1868888889,58.8108888889,36.8957777778,41.9898888889,16.6701111111,17.8413888889,22.0168777778,36.3861666667,18.1035555556
568.41,16.2037777778,58.8367777778,36.9296666667,41.9836666667,16.7275555556,17.8609444444,22.0200888889,36.3918333333,18.1233333333
568.75,16.2065555556,58.8346666667,36.8964444444,41.9516666667,16.755,17.8771111111,22.0236222222,36.3985,18.0665555556
569.09,16.1786666667,58.7127777778,36.8402222222,41.9295555555,16.73,17.8246111111,21.9882555555,36.3708333333,18.0031111111
569.43,16.1814444444,58.82,36.9244444444,41.9788888889,16.7465555556,17.8228333333,22.0263666667,36.3501666666,17.9983333333
569.77,16.1154444444,58.7985555556,36.8378888889,41.9446666667,16.7201111111,17.7759444445,21.9685,36.3653333334,17.9413333333
570.11,16.1286666667,58.8276666667,36.842,41.9811111111,16.7464444444,17.7819444444,21.9502777778,36.4336666666,17.953
570.45,16.1958888889,58.8692222222,36.8977777778,42.0841111111,16.7958888889,17.8266111111,21.9781111111,36.5321666667,17.982
570.79,16.1456666667,58.7407777778,36.7828888889,41.9711111111,16.7968888889,17.8105555556,21.9458333334,36.5158333334,17.9426666667
571.13,16.1856666667,58.8674444444,36.7788888889,41.9933333333,16.8565555556,17.8398333333,21.9958888889,36.5651666667,17.9476666667
571.47,16.1701111111,58.8914444444,36.756,41.9752222222,16.8934444444,17.8403888889,21.9581222222,36.6023333334,17.9418888889
571.81,16.1441111111,58.8724444445,36.677,41.9228888889,16.9221111111,17.8293888889,21.9269,36.5715,17.9472222222
572.15,16.112,58.8586666667,36.6455555556,41.9178888889,16.9155555555,17.7966666667,21.8958666667,36.6235,17.9246666667
572.49,16.06,58.9265555556,36.6386666667,41.9748888889,16.8986666667,17.7665555556,21.8815333333,36.6535,17.9078888889
572.83,16.0248888889,58.9947777778,36.6332222222,41.9997777778,16.9036666666,17.7743333333,21.9046888889,36.6435,17.8994444444
573.17,16.0697777778,58.9898888889,36.6121111111,41.965,16.9754444445,17.8298888889,21.9020222222,36.7398333333,17.9543333333
573.51,16.0323333333,58.9776666667,36.6008888889,41.9548888889,16.9791111111,17.7897777778,21.8931555555,36.727,17.9045555556
573.85,15.9985555556,58.9364444444,36.5961111111,41.9554444444,17.0023333333,17.7648333333,21.8789333333,36.7491666667,17.8971111111
574.19,15.9778888889,58.9366666667,36.5172222222,41.9202222222,17.0017777778,17.7588333333,21.8805333333,36.7718333334,17.8663333333
574.53,16.0222222222,58.9207777778,36.5682222222,42.0157777778,17.0533333334,17.7755,21.8826222222,36.8625,17.9426666667
574.87,16.0433333333,58.8896666667,36.637,42.0357777778,17.1005555555,17.8327777778,21.8797222222,36.9181666667,18.0137777778
575.21,16.0492222222,58.901,36.695,42.0421111111,17.1357777778,17.8177222222,21.8872222222,36.9163333333,18.0026666667
575.55,16.1046666667,59.0331111111,36.8,42.1853333333,17.2458888889,17.8507222222,21.9517888889,37.0341666667,18.0794444445
575.89,16.1233333334,59.1896666667,36.8166666667,42.2674444444,17.3288888889,17.8646666667,22.0099333333,37.0773333333,18.1137777778
576.22,16.229,59.1795555556,36.9072222222,42.3038888889,17.4492222222,17.9188888889,22.0923333333,37.1751666667,18.2233333333
576.56,16.342,59.2252222222,36.997,42.3877777778,17.5814444445,17.9622777778,22.154,37.3073333333,18.2825555555
576.90,16.4225555556,59.3592222222,37.1354444444,42.5694444444,17.6994444445,18.0288888889,22.2522222222,37.4435,18.3921111111
577.24,16.5354444444,59.3842222222,37.155,42.6494444444,17.8546666667,18.1395555555,22.3030111111,37.5375,18.5096666667
577.58,16.6255555556,59.5472222222,37.315,42.774,18.0068888889,18.2268888889,22.4407111111,37.6606666667,18.6428888889
577.92,16.6224444444,59.5025555556,37.3485555556,42.7764444444,18.0543333333,18.2567222222,22.4273,37.6453333333,18.6625555556
578.26,16.6532222222,59.6994444444,37.4443333333,42.8572222222,18.1585555556,18.2851111111,22.5149555556,37.7055,18.72
578.60,16.723,59.6074444445,37.4638888889,42.8943333333,18.2604444445,18.3347222222,22.5507777778,37.7651666667,18.7922222222
578.94,16.6554444444,59.5427777778,37.3315555555,42.8805555556,18.2584444445,18.3085,22.5583777778,37.7538333334,18.7721111111
579.28,16.6496666667,59.4136666667,37.2654444445,42.7815555556,18.2442222222,18.3093888889,22.5003,37.7391666667,18.7018888889
579.61,16.7331111111,59.362,37.3363333333,42.8316666667,18.3421111111,18.4168333333,22.5137,37.8518333333,18.7688888889
579.95,16.6268888889,59.3875555556,37.2623333333,42.8026666667,18.3326666667,18.4077777778,22.4605,37.8648333333,18.7177777778
580.29,16.5576666667,59.3897777778,37.2234444444,42.7477777778,18.2768888889,18.3891111111,22.4473444444,37.8483333333,18.7151111111
580.63,16.4764444445,59.2568888889,37.1043333333,42.6074444445,18.2018888889,18.3106666667,22.3487111111,37.7848333334,18.5773333333
580.97,16.3922222222,59.2112222222,37.0944444444,42.6001111111,18.0925555555,18.1821666667,22.2855111111,37.7868333333,18.4738888889
581.31,16.3171111111,59.0687777778,36.9667777778,42.5001111111,18.0036666666,18.1045555556,22.1871333333,37.7286666667,18.3838888889
581.65,16.4117777778,59.1751111111,37.0883333333,42.574,18.1127777778,18.1221111111,22.2509888889,37.8553333334,18.4844444445
581.98,16.3334444445,59.1002222222,36.9756666667,42.504,18.0551111111,18.0572222222,22.1627888889,37.8,18.3672222222
582.32,16.2743333333,59.1713333333,36.9586666667,42.5001111111,18.0453333333,17.9978333333,22.1503,37.7988333334,18.2756666667
582.66,16.3063333333,59.2586666667,36.998,42.5431111111,18.1053333333,18.0524444445,22.1716555556,37.8871666667,18.3277777778
583.00,16.3134444444,59.2455555556,36.9361111111,42.5312222222,18.1166666667,17.9866111111,22.1106222222,37.8413333333,18.3564444444
583.34,16.2346666667,59.0425555556,36.7431111111,42.3814444444,18.0651111111,17.8578333333,22.0281333333,37.7338333333,18.3085555556
583.68,16.3033333333,58.927,36.6736666667,42.3998888889,18.1086666667,17.8705,22.0071222222,37.6946666667,18.3297777778
584.01,16.3575555556,58.9166666667,36.6706666667,42.4643333333,18.2335555555,17.9033333333,22.0561111111,37.7956666667,18.43
584.35,16.4471111111,59.0318888889,36.6984444444,42.5802222222,18.3141111111,18.0207222222,22.1300111111,37.8505,18.4938888889
584.69,16.5384444444,59.0378888889,36.7451111111,42.6566666666,18.4587777778,18.1736111111,22.2598555555,37.8553333333,18.6315555556
585.03,16.519,58.9952222222,36.713,42.5923333333,18.4883333333,18.1658333333,22.2140888889,37.8425,18.6452222222
585.37,16.4704444444,59.0493333333,36.647,42.6447777778,18.5178888889,18.1724444444,22.1951666667,37.8573333333,18.6108888889
585.70,16.5927777778,59.1763333333,36.8513333333,42.7585555555,18.6671111111,18.3259444445,22.3344666667,38.0661666666,18.7294444445
586.04,16.6183333333,59.216,36.8782222222,42.7902222222,18.7444444444,18.4023333333,22.3953555556,38.1411666667,18.8307777778
586.38,16.6806666667,59.2794444445,36.9864444445,42.8407777778,18.853,18.4856111111,22.4599222222,38.3008333333,18.8845555556
586.72,16.7354444444,59.4542222222,37.06,43.0191111111,18.9836666667,18.5801666667,22.6369888889,38.4588333334,18.9797777778
587.06,16.6874444444,59.4005555556,37.0701111111,42.9993333333,18.9635555556,18.5255555556,22.5675888889,38.4286666667,18.9162222222
587.39,16.6426666667,59.5321111111,37.2046666667,43.0402222222,19.0014444444,18.5412222222,22.6639333333,38.5523333333,18.9376666667
587.73,16.6345555556,59.5867777778,37.1858888889,42.9475555555,18.9864444445,18.5476111111,22.6182444444,38.4553333333,18.8507777778
588.07,16.5987777778,59.5174444444,37.1165555555,42.8924444444,19.0505555556,18.5000555556,22.6235666666,38.4626666667,18.8534444444
588.41,16.6557777778,59.6854444444,37.277,42.9305555556,19.1743333333,18.5408888889,22.7063888889,38.6918333334,18.9565555556
588.74,16.7315555555,59.8594444444,37.3824444444,43.079,19.2774444444,18.6457777778,22.7989111111,38.803,19.0054444444
589.08,16.6716666667,59.7578888889,37.3554444445,43.0091111111,19.2935555555,18.6001666667,22.7775,38.7718333334,18.9705555556
589.42,16.637,59.6992222222,37.2577777778,42.9924444444,19.2967777778,18.5479444444,22.7028444444,38.6961666667,18.9306666667
589.76,16.6455555556,59.6212222222,37.2202222222,42.9837777778,19.2755555556,18.4756111111,22.6756444445,38.6193333333,18.8422222222
590.09,16.5845555555,59.5197777778,37.1818888889,42.9248888889,19.1937777778,18.362,22.5737333333,38.4948333333,18.7435555556
590.43,16.487,59.4543333333,37.1848888889,42.7573333333,19.1088888889,18.2640555556,22.4359555555,38.3785,18.6548888889
590.77,16.5557777778,59.5897777778,37.2833333333,42.8376666667,19.1981111111,18.36,22.5320888889,38.455,18.7026666667
591.11,16.5301111111,59.4476666667,37.1638888889,42.767,19.196,18.2895555556,22.3876222222,38.3981666667,18.6323333333
591.44,16.4477777778,59.2793333333,37.1162222222,42.8132222222,19.2314444444,18.2272777778,22.3928777778,38.428,18.6353333333
591.78,16.4406666667,59.2767777778,37.1643333333,42.8096666667,19.2627777778,18.2388888889,22.3983666667,38.4398333334,18.7025555556
592.12,16.4226666667,59.208,37.0085555556,42.8143333333,19.2843333333,18.2326111111,22.3822444445,38.3818333333,18.6718888889
592.46,16.3973333333,59.0966666667,36.9816666667,42.8012222222,19.2753333333,18.2349444444,22.3610777778,38.38,18.6591111111
592.79,16.4372222222,59.0687777778,36.9938888889,42.825,19.275,18.2526666667,22.3531666667,38.4376666667,18.6795555555
593.13,16.3714444444,59.0624444445,36.9422222222,42.7958888889,19.2655555556,18.2971111111,22.3323555556,38.4971666667,18.6428888889
593.47,16.4166666666,59.1697777778,37.027,42.8408888889,19.378,18.3600555556,22.3610666667,38.6406666666,18.7066666667
593.80,16.4507777778,59.2512222222,37.0054444444,42.9425555556,19.4591111111,18.3892777778,22.3786222222,38.6976666667,18.7766666667
594.14,16.5171111111,59.2953333333,37.1372222222,43.0306666667,19.5403333333,18.4866111111,22.4193333333,38.8318333334,18.8228888889
594.48,16.5474444444,59.3081111111,37.2276666667,43.1037777778,19.6371111111,18.5084444444,22.4515222222,38.8915,18.876
594.81,16.7155555556,59.6098888889,37.451,43.2852222222,19.788,18.6292222222,22.6412666667,39.0756666667,19.1248888889
595.15,16.8047777778,59.7108888889,37.5537777778,43.3332222222,19.9142222222,18.7106666667,22.6380333333,39.2593333333,19.2152222222
595.49,16.7761111111,59.6771111111,37.5565555555,43.337,19.9143333333,18.6664444444,22.5790555556,39.3373333333,19.1565555556
595.82,16.7101111111,59.7566666667,37.5607777778,43.331,19.8581111111,18.5956666667,22.5316666667,39.3481666667,19.0758888889
596.16,16.7783333334,59.9202222222,37.6606666667,43.3858888889,19.9801111111,18.6123888889,22.6127,39.4578333333,19.1487777778
596.50,16.8192222222,60.0551111111,37.6915555556,43.4678888889,20.0988888889,18.7364444445,22.6800888889,39.5741666667,19.2273333333
596.83,16.8693333333,60.0763333333,37.7585555556,43.5201111111,20.1765555556,18.7246111111,22.7526111111,39.5928333334,19.2603333333
597.17,16.7752222222,60.0448888889,37.6465555556,43.5314444444,20.1071111111,18.6726111111,22.7024888889,39.5576666667,19.1933333333
597.51,16.8976666666,60.2115555556,37.7682222222,43.6251111111,20.285,18.8175,22.8457,39.7011666667,19.3481111111
597.84,16.9054444445,60.2143333333,37.6507777778,43.6573333333,20.3213333334,18.8464444444,22.8824444445,39.7835,19.3496666667
598.18,16.8946666667,60.214,37.6117777778,43.6513333333,20.351,18.8782222222,22.8971555555,39.8815,19.3921111111
598.52,16.8188888889,60.0582222222,37.4805555555,43.548,20.3794444444,18.8544444445,22.8091111111,39.8345,19.2995555556
598.85,16.8114444444,60.2122222222,37.4973333333,43.5402222222,20.3584444444,18.8633888889,22.8047222222,39.8423333333,19.2314444444
599.19,16.7546666666,60.2925555556,37.4561111111,43.5306666667,20.3956666667,18.8201111111,22.784,39.774,19.2115555556
599.53,16.7842222222,60.2807777778,37.555,43.5627777778,20.4987777778,18.8862777778,22.8095222222,39.8305,19.2704444444
599.86,16.7675555556,60.2077777778,37.4784444444,43.5953333333,20.5136666667,18.8838888889,22.7881333333,39.8286666667,19.1951111111
600.20,16.6528888889,60.127,37.4204444445,43.5005555556,20.4358888889,18.6992222222,22.6696333333,39.7015,19.1025555555
600.53,16.6672222222,60.1304444444,37.4236666667,43.4957777778,20.4723333334,18.7118888889,22.6638333333,39.7623333333,19.1527777778
600.87,16.7526666667,60.2237777778,37.562,43.5235555555,20.595,18.7663333333,22.6914777778,39.8476666666,19.2147777778
601.21,16.592,59.8888888889,37.3817777778,43.3091111111,20.4463333333,18.5758888889,22.4868444444,39.769,19.0338888889
601.54,16.4897777778,59.7183333333,37.4052222222,43.1932222222,20.3877777778,18.4643333333,22.4179777778,39.5708333333,18.9627777778
601.88,16.5488888889,59.8104444444,37.4318888889,43.277,20.4257777778,18.4887222222,22.4307666667,39.6355,18.9574444444
602.21,16.5715555556,59.9454444445,37.5505555556,43.4411111111,20.5037777778,18.5540555555,22.5061555556,39.8065,19.0366666667
602.55,16.5678888889,59.7825555555,37.5124444445,43.4191111111,20.5062222222,18.5396111111,22.5447111111,39.7956666666,19.0786666667
602.88,16.7391111111,59.7227777778,37.593,43.4863333333,20.6308888889,18.644,22.6860111111,39.9311666667,19.2022222222
603.22,16.7638888889,59.8477777778,37.577,43.5521111111,20.6817777778,18.7199444444,22.7182777778,39.9628333333,19.2367777778
603.56,16.7472222222,59.772,37.5334444444,43.5004444445,20.6958888889,18.6930555556,22.6360333334,39.9486666666,19.235
603.89,16.8287777778,59.8086666667,37.5906666667,43.5565555556,20.775,18.8046111111,22.7350222222,40.0266666667,19.2697777778
604.23,16.8513333333,59.832,37.6014444445,43.597,20.8355555555,18.8217777778,22.7303444445,40.0891666667,19.3281111111
604.56,16.8557777778,59.8347777778,37.5541111111,43.5731111111,20.8402222222,18.8323333333,22.7043777778,40.1105,19.335
604.90,16.9685555555,59.973,37.6434444445,43.6855555556,20.956,18.9124444445,22.8263111111,40.2101666666,19.4235555556
605.23,17.0397777778,60.0362222222,37.6356666667,43.7398888889,21.039,18.9448333333,22.8443777778,40.3343333333,19.4542222222
605.57,17.0735555555,60.097,37.7142222222,43.7911111111,21.1214444444,18.9602222222,22.9244777778,40.3713333333,19.5306666667
605.90,17.0096666667,59.8471111111,37.5427777778,43.6231111111,21.0121111111,18.8744444444,22.8387555556,40.2016666667,19.3826666667
606.24,17.0965555556,59.9484444444,37.6308888889,43.7391111111,21.1712222222,18.9619444444,22.9064444445,40.3211666667,19.4563333333
606.58,17.0068888889,60.0497777778,37.6527777778,43.7685555555,21.1681111111,18.9694444444,22.8576333333,40.3373333334,19.4333333333
606.91,17.0325555555,59.8958888889,37.6857777778,43.7433333333,21.2245555556,18.9205555556,22.8289333333,40.3213333333,19.416
607.25,17.1076666667,59.9307777778,37.7113333333,43.716,21.2841111111,18.9950555556,22.9137111111,40.4025,19.5105555556
607.58,17.0836666666,59.7994444445,37.6345555556,43.614,21.283,18.9283333333,22.8395,40.3285,19.4541111111
607.92,17.0583333333,59.6805555556,37.5678888889,43.519,21.2936666667,18.9393333333,22.8389777778,40.242,19.4051111111
608.25,16.9651111111,59.5685555556,37.4531111111,43.4181111111,21.3257777778,18.8655,22.8514555555,40.1696666667,19.3941111111
608.59,16.9233333333,59.4456666667,37.3743333333,43.3101111111,21.3565555556,18.912,22.7960888889,40.118,19.3772222222
608.92,16.8826666667,59.3194444445,37.3518888889,43.247,21.3738888889,18.8766666667,22.7814555556,40.0421666667,19.3918888889
609.26,16.7526666666,59.1013333333,37.1875555555,43.0332222222,21.283,18.7543333333,22.6456888889,39.8783333333,19.2578888889
609.59,16.7068888889,58.9861111111,37.0382222222,42.899,21.2452222222,18.6296666667,22.5237333333,39.7741666667,19.2083333333
609.93,16.5932222222,58.783,36.8478888889,42.7597777778,21.1403333333,18.5381111111,22.3842111111,39.6235,19.0911111111
610.26,16.5954444444,58.5421111111,36.6937777778,42.6544444444,21.1293333333,18.4657222222,22.2778111111,39.5123333333,19.0103333333
610.60,16.4064444445,58.3331111111,36.4773333333,42.4593333334,20.9938888889,18.3209444444,22.0741222222,39.4175,18.8832222222
610.93,16.2234444444,58.105,36.3281111111,42.3217777778,20.905,18.2003333333,21.9376,39.2306666667,18.7536666667
611.27,16.0736666667,58.0454444445,36.2282222222,42.2231111111,20.7972222222,18.058,21.7787555555,39.1411666666,18.6146666667
611.60,15.9492222222,57.8772222222,36.0716666667,42.0927777778,20.7164444445,17.9201111111,21.6236222222,39.009,18.5234444445
611.93,16.033,57.9037777778,36.2138888889,42.2324444444,20.751,18.0210555556,21.6081,39.0911666667,18.5407777778
612.27,15.9393333333,57.7985555556,36.215,42.2201111111,20.7372222222,17.9739444444,21.5691333333,39.0753333333,18.5174444445
612.60,16.0111111111,57.9625555555,36.2538888889,42.3195555555,20.8791111111,18.104,21.6587666666,39.2081666667,18.6098888889
612.94,16.1475555556,58.0618888889,36.3924444445,42.4315555556,21.0624444445,18.2538888889,21.7228555556,39.3811666667,18.7563333333
613.27,16.3391111111,58.4154444444,36.7662222222,42.7543333333,21.3146666667,18.5278333333,21.9199333333,39.6596666667,18.9696666667
613.61,16.4374444445,58.5357777778,36.9157777778,42.8691111111,21.4672222222,18.6042777778,21.9929444444,39.7676666667,19.1045555555
613.94,16.511,58.789,37.1006666667,43.0075555556,21.6123333333,18.7361111111,22.1423666667,39.9736666667,19.2002222222
614.28,16.691,59.0783333333,37.2631111111,43.2415555555,21.8258888889,18.8905555555,22.3385777778,40.2023333333,19.3544444444
614.61,16.8272222222,59.4302222222,37.4586666667,43.4273333333,21.9324444444,18.9998333333,22.4348555556,40.369,19.359
614.94,17.0356666667,59.6566666667,37.6791111111,43.6678888889,22.2376666667,19.2388888889,22.6995,40.701,19.58
615.28,17.089,59.8221111111,37.884,43.874,22.3415555555,19.3036666667,22.7819222222,40.8593333334,19.575
615.61,17.0644444444,59.8845555556,37.8358888889,43.8647777778,22.4137777778,19.2218333333,22.8235111111,40.9383333334,19.614
615.95,17.0443333333,59.9624444444,37.8225555555,43.9075555556,22.3887777778,19.1536666667,22.8001666667,40.9076666667,19.5217777778
616.28,17.0576666667,60.0895555556,37.929,44.0455555555,22.4561111111,19.2218888889,22.8290888889,40.9748333333,19.5465555556
616.61,17.0364444444,60.2405555555,37.8892222222,44.1408888889,22.4941111111,19.2216111111,22.8726,40.9725,19.5272222222
616.95,17.0308888889,60.2572222222,37.9078888889,44.1271111111,22.4997777778,19.1695,22.8879666667,41.0471666667,19.5451111111
617.28,17.026,60.4228888889,37.9828888889,44.1641111111,22.5038888889,19.1752777778,22.9704,41.1006666666,19.4805555555
617.62,16.9527777778,60.5314444444,38.0814444445,44.2145555556,22.5022222222,19.1449444444,22.9767,41.104,19.4997777778
617.95,16.9771111111,60.5236666667,38.1246666667,44.2377777778,22.5741111111,19.2137777778,23.0673222222,41.1535,19.5771111111
618.28,16.9016666667,60.441,38.0747777778,44.2388888889,22.5641111111,19.1134444444,23.0352,41.1625,19.6332222222
618.62,16.9326666667,60.3504444444,38.1008888889,44.2153333333,22.5525555556,19.0992222222,23.0305111111,41.1145,19.6615555555
618.95,16.9585555556,60.4584444444,38.1008888889,44.1861111111,22.5976666667,19.0720555556,23.0347555556,41.183,19.7508888889
619.28,16.948,60.4416666667,38.1066666667,44.2388888889,22.6683333334,19.1446111111,23.0068666666,41.2103333334,19.7141111111
619.62,16.967,60.4088888889,38.069,44.2446666667,22.704,19.1796111111,22.9943666667,41.194,19.7436666667
619.95,16.828,60.2432222222,37.9076666667,44.0907777778,22.6023333334,18.9497777778,22.8890777778,41.1155,19.6335555555
620.28,16.7864444444,60.222,37.9351111111,44.1127777778,22.5712222222,18.9152222222,22.8620555556,41.2521666666,19.6195555556
620.62,16.6556666667,60.019,37.7515555556,44.0008888889,22.5503333333,18.7805555555,22.7472888889,41.1096666666,19.4385555556
620.95,16.6724444444,60.0021111111,37.7906666667,44.0066666667,22.5777777778,18.7828888889,22.7386222222,41.201,19.4831111111
621.28,16.858,60.0196666667,37.8275555555,44.086,22.7882222222,18.9166111111,22.8251333333,41.3745,19.6265555556
621.62,16.8743333333,60.0107777778,37.8794444444,44.0986666667,22.8098888889,18.8493888889,22.7891222222,41.3358333333,19.5452222222
621.95,17.0192222222,60.1445555555,38.0365555556,44.2307777778,22.9552222222,18.9568333333,22.8964777778,41.4353333334,19.5378888889
622.28,16.95,60.1841111111,38.1122222222,44.2836666666,22.981,18.9481111111,22.8284222222,41.5128333334,19.5264444444
622.62,17.0077777778,60.1842222222,38.1896666667,44.4057777778,23.0428888889,19.052,22.9493888889,41.6253333333,19.519
622.95,17.0486666666,60.204,38.2257777778,44.3753333333,23.0446666667,19.0431666667,22.9947,41.6331666667,19.5762222222
623.28,17.1114444444,60.4202222222,38.3551111111,44.4887777778,23.1798888889,19.1094444444,23.0230555556,41.8431666667,19.6561111111
623.62,17.2527777778,60.4701111111,38.4622222222,44.6141111111,23.2908888889,19.3047777778,23.0921,41.9718333333,19.7333333333
623.95,17.2292222222,60.3993333333,38.3744444444,44.5602222222,23.2763333334,19.2867777778,23.0615777778,41.8068333333,19.7091111111
624.28,17.3446666667,60.6388888889,38.5332222222,44.7148888889,23.4087777778,19.4324444444,23.1932888889,41.9186666666,19.821
624.62,17.3277777778,60.607,38.5116666667,44.7212222222,23.5187777778,19.4615,23.1938666667,41.9091666666,19.8583333333
624.95,17.2492222222,60.5862222222,38.4492222222,44.7204444444,23.4615555556,19.4135,23.1617777778,41.886,19.7986666667
625.28,17.3116666667,60.8533333333,38.5486666667,44.8496666667,23.5664444444,19.526,23.2603,42.013,19.9592222222
625.61,17.2938888889,60.7651111111,38.5714444445,44.8558888889,23.654,19.5698888889,23.3022111111,42.0908333333,20.0945555556
625.95,17.2977777778,60.8782222222,38.5275555555,44.8561111111,23.6321111111,19.5117222222,23.3237888889,42.1245,20.0125555556
626.28,17.358,61.0203333333,38.5783333333,44.9242222222,23.759,19.567,23.2986222222,42.2028333333,20.0874444444
