wavelength,Back_DigMysf,Belly_DigMysf,Breast_DigMysf,Crissum_DigMysf,Crown_DigMysf,DorTail_DigMysf,Patch10_DigMysf,Patch11_DigMysf,Patch12_DigMysf,Rump_DigMysf,Throat_DigMysf,WingTip_DigMysf
785.91,22.4637333333,15.5220666667,15.4414666667,38.5297333334,14.6089333333,17.3816666667,65.7067333333,38.147,54.0249,17.6860074074,13.5918,20.4699333333
786.22,22.5866666667,15.7866666667,15.8666666666,38.9733333333,14.8333333333,18.0733333333,66.4533333333,38.6533333333,54.09,18.037037037,14.0766666667,20.9866666667
786.53,22.7337333333,15.6782666667,16.0468666667,39.3098,14.8139333333,18.3114,67.5243333333,39.1624,54.7102666666,18.087474074,13.9095666667,20.8644666667
786.84,23.02,16.0533333333,16.3066666667,39.8733333333,15.0666666667,18.6066666667,68.3,39.9866666667,55.66,18.5948148148,14.5533333333,21.7466666667
787.14,22.8599333333,15.9303333333,15.8448666667,39.5200666667,14.9244,18.2116666667,68.3038666667,40.046,55.4043333333,17.9962222222,14.2965,21.5647333333
787.45,23.6579333333,16.7130666667,16.4081333333,40.4241333333,15.5202,18.847,70.3446,41.3915333333,57.1238666667,18.7291259259,14.9469333333,22.3062
787.76,23.2578666667,16.1116666667,16.0197333333,39.6716666667,15.4876666667,18.2923333333,69.9310666666,40.9263333333,57.0280333333,18.6418962963,14.6371,21.9771333333
788.07,23.3172666667,16.335,16.1352,39.343,15.5362666667,18.5312666667,69.475,40.4121333333,56.9210666667,18.7060222222,14.9114333333,21.8421333333
788.38,22.6628,16.0089333333,15.9770666667,38.8569333333,14.9554,18.5440666667,68.7484666667,40.1214,56.6156333333,18.3433333333,14.6041,21.6411333333
788.69,23.2466,16.4706,16.3292666667,39.4535333333,15.4032666667,18.4762,69.4952666667,40.9452,57.5186,18.9806740741,15.1365666667,21.5622
789.00,23.1834,16.2552,16.4656666667,38.8963333333,15.3428666667,18.0478666667,68.7271333333,40.9696666667,56.6763666667,18.8480444445,15.1036333333,21.1610666667
789.31,23.0502666667,16.2613333333,16.5699333333,38.3782666666,14.9613333333,17.7991333333,68.8032,40.6113333333,56.7117333333,18.7651851852,15.0450333333,21.1648666667
789.62,22.1826666667,15.3510666667,15.9709333333,37.9822,14.4278666667,16.8019333333,68.2624,40.4748,56.6733333333,17.8342592593,14.1014666667,20.4088666667
789.92,21.9133333333,15.1,15.4266666667,37.78,14.16,16.4733333333,67.4733333333,39.9266666667,56.1633333333,17.2681481482,14.0066666667,20.2866666667
790.23,22.3028,15.3407333333,15.5084666667,37.724,14.6760666667,16.7305333333,67.0023333333,39.7382666667,55.8006333333,17.3719851852,14.0482666667,19.9328
790.54,23.1742,16.2639333333,16.2572666667,38.6803333333,15.7293333333,17.895,67.1200666667,40.3992666667,56.1319666667,18.1177555555,14.9881666667,20.6699333333
790.85,22.3678,15.3939333333,15.4214,37.8914666667,14.9641333333,17.2637333333,65.6091333333,39.4268,54.7730666667,17.071837037,14.1454,20.0137333333
791.16,21.5949333333,14.7254666666,14.8514666667,37.8524,14.5016,16.7679333333,65.0437333334,38.9577333333,54.1797666667,16.1159111111,13.6341666667,19.2515333333
791.47,21.7724,14.6169333333,15.0547333333,38.7819333333,14.3180666667,16.8198666667,66.2216,40.0728666667,55.288,16.571837037,13.8147,19.7155333333
791.78,22.5518666667,15.3643333333,15.6589333333,39.8113333333,14.6697333333,17.1914,67.9274666667,40.9890666667,56.4778666667,17.1083703704,14.7376666667,20.4756666667
792.08,22.1395333333,14.7072,15.1125333333,38.7162,14.6622,16.7944,66.554,40.1502666667,55.2326,16.4039777778,14.6096333333,20.2703333333
792.39,22.5474,14.7270666667,15.0368666667,39.6126666667,14.6418666667,17.4061333333,68.1302,40.6270666667,56.6009666667,16.5327407407,14.8083,20.8982666667
792.70,22.0710666667,14.2007333333,14.3728,39.9686666667,14.3649333333,17.1161333333,67.7842,40.4378,56.1664,16.0348740741,14.3062,20.5080666667
793.01,21.9114666667,14.3124,14.2580666667,39.7281333333,14.2192,17.1096666667,67.5601333333,39.7825333333,55.4273333333,16.0260074074,14.2696333333,20.1710666667
793.32,22.4102,14.94,15.2954666667,40.4481333333,15.2028666667,17.8833333333,67.8486666667,40.2394666667,56.0833,16.5098740741,14.8202666667,20.6411333333
793.62,21.5065333333,14.075,14.2701333333,39.9298,14.27,16.5886,67.9000666667,39.516,55.5621,15.2892444445,14.235,20.1327333334
793.93,19.6845333333,11.8042,12.3058666667,39.0534,12.0550666667,14.0128666667,68.1796,38.835,55.0607333333,13.6209777778,12.2289666667,18.4708666667
794.24,19.6198666667,12.3947333333,13.1067333333,39.2638,12.1440666667,14.0048,68.9078,39.1828,55.5138,14.2314148148,12.9084666667,19.0372666667
794.55,20.4418,13.5622666667,14.6903333333,39.7475333333,13.2464,15.4082,69.1912666667,40.2366666667,55.5857666667,15.6721407407,14.008,20.2603333333
794.86,19.3248666667,12.8056,13.8688,38.6496,12.5106666667,14.3656,67.761,39.2782666667,54.5946,14.3999777778,13.0966,19.1306
795.16,18.4644,12.1094,13.1205333333,37.7194666667,12.0106,13.8274666667,66.5981333333,38.3884,53.8502333333,13.7785407407,12.1817333333,18.3656666667
795.47,18.5596,12.5188,13.4993333333,37.9262,12.2699333333,14.0572666667,66.9306,38.5368666667,53.9027,14.1562666667,12.1606333333,19.0046
795.78,18.5570666667,12.3344666667,13.3481333333,37.2992,12.068,13.5997333333,65.8824,38.0762666667,53.1890333333,14.3436814815,12.2235666667,18.8530666667
796.09,19.8016,13.4289333333,14.7225333333,38.0522666667,13.3628,14.7372666667,67.1958666667,39.3164666667,54.2006333333,15.8153185185,13.6457333333,20.103
796.40,21.38,14.4432666667,15.7722,38.7733333333,14.4139333333,16.0423333333,68.0102666667,40.4382666667,55.3560666667,17.2569851852,15.0238333333,21.3581333333
796.70,21.5690666667,14.2542666667,15.7791333334,38.6444666667,14.453,16.1178666667,68.6336,40.7072,55.8342,17.6901259259,15.4622,21.5026
797.01,21.6759333333,14.7274,16.2920666667,39.1398666667,14.6532666667,16.878,69.4698,41.1717333333,56.6257333333,18.2672074074,15.7880333333,21.9725333333
797.32,22.4626,15.7595333333,17.4644666667,39.0819333333,15.7304666667,18.3896666667,69.1146666667,41.2094666667,56.9799,18.9524518519,16.8816,22.9288666667
797.63,23.0216,15.9809333333,17.9098666667,39.2225333333,16.5162666667,19.0319333333,68.9623333333,41.7456,57.2462,19.2438074074,17.3304666667,22.8528
797.93,23.9133333333,16.8869333333,18.6124,39.6109333333,17.0778,19.4127333333,69.5301333333,42.1512,58.1937,19.8498814815,18.0397666667,23.605
798.24,24.2592666667,16.8075333333,19.0,39.6296,17.2592,19.3482666667,69.5407333334,42.1406,58.1445333333,20.3374,18.1925666667,23.9111333333
798.55,25.2864,17.3606,19.985,40.6142666667,17.6714666667,19.9849333333,70.4815333333,43.3978,59.0065,21.2024148148,18.8889333333,24.7478
798.85,26.0922666667,18.3081333333,20.6287333333,41.7151333333,17.858,20.6752,71.7266666667,44.3383333333,60.1785,22.0462518518,19.5188,25.363
799.16,26.7058666667,19.1616,21.1517333333,42.1151333333,18.5586666667,21.8802,72.268,44.9276,60.9636333333,22.3857777778,19.91,25.9930666667
799.47,25.8752666667,18.1693333333,20.3197333333,41.1671333333,17.6258,21.6468666667,71.6626,44.4444666667,60.8553333333,21.5570740741,18.7810666667,25.2197333333
799.78,25.7035333333,17.2435333333,19.9917333333,41.0379333333,16.9446666667,21.0377333333,72.6276666667,44.7488666667,61.7806666667,20.7444444445,17.9369666667,24.4997333333
800.08,26.3363333333,17.9416,20.3472666667,41.9144666667,17.5264,20.9826666667,73.3840666667,45.4807333333,62.7955,21.1840444444,18.0093333333,25.0740666667
800.39,26.97,18.4744,20.7332666667,42.4188666667,18.3987333333,21.7784,72.9456666667,45.7986,62.7222666667,21.4656592592,18.6768666667,25.6553333333
800.70,27.2970666667,18.627,20.7858,43.0743333333,18.5664666667,21.9948666667,74.0415333333,46.183,63.7651,21.6551925926,18.6787,25.7511333333
801.00,27.1448666667,18.4417333333,20.1417333334,43.5679333333,17.8751333333,21.9211333333,74.8472666666,46.2151333333,64.502,21.2817703704,17.9681666667,25.9584
801.31,25.9372,17.0359333333,18.7256,42.8532,15.8541333333,20.5632666667,75.1706666667,45.2632,64.3306333333,20.0040888889,16.6481,24.6168666667
801.62,24.4413333333,15.521,16.7750666667,41.5841333333,14.2764,19.2832666667,74.4176666667,43.8472,63.3191666667,17.8679185185,15.2334,23.074
801.92,23.3382666667,14.8223333333,15.4354666667,40.9342,13.4208666667,18.5304,75.2117333334,43.231,63.3431,16.6639111111,14.2093666667,22.2774666666
802.23,22.1508666667,13.8296,14.2579333333,40.3697333333,12.8175333334,17.781,73.4890666667,42.2285333333,62.4526333333,15.6842222222,12.8029,21.0122
802.54,21.2247333334,12.9777333333,13.679,40.0591333333,12.2864666667,16.8592,73.195,41.8270666667,62.4987666667,15.3448592593,11.9802666667,20.2666
802.84,21.4558666666,13.6444666667,13.2630666667,40.7429333333,12.9918666666,16.3354,73.9056,42.6005333333,63.4588666667,15.4920814815,12.3342333333,20.9136
803.15,20.4147333333,13.3637333333,12.0788666667,40.3338666667,11.9372666667,15.7408666667,73.111,41.7196666667,62.8275,14.7205185185,11.3555666667,20.5564666666
803.46,19.8899333333,13.1532,11.942,39.3492666667,11.2613333333,16.2563333333,71.8718666667,41.4014,62.0672333333,14.4634148148,10.9508333333,20.4304
803.76,20.1040666667,13.0837333333,12.3661333333,40.1248,10.9412,16.0479333333,73.7908,42.4336666667,63.921,14.8436444444,10.6343666667,21.0504
804.07,19.8041333334,12.5399333333,11.7980666667,39.2683333333,10.407,15.3219333333,72.3237333333,41.4528666667,63.0344666666,14.3809407407,9.90216666667,20.6594666666
804.38,19.5904,12.1966,12.0635333333,39.0476666667,10.64,15.0331333333,72.0634,40.809,62.1864666667,14.5280518519,9.59540000001,20.5632
804.68,20.1347333333,12.0374666667,12.3276666667,39.8548666667,11.4256666667,15.2929333333,72.8044666667,41.3996666667,63.2608,14.8310518518,9.46089999999,21.0056666667
804.99,22.4703333334,14.8630666667,14.9768,42.3876666667,14.274,17.9120666667,74.9767333333,44.1342,66.1447333333,18.2979925926,11.7933666667,23.6589333333
805.30,23.5172666667,15.8794,16.3088666667,43.0368666667,15.2965333333,18.7320666667,74.6115333333,44.5502,67.2394,19.7828888889,12.7146333333,24.2536
805.60,24.6408,16.6720666667,17.3436666667,43.4521333333,16.3307333333,19.8554,76.0205333333,45.5815333333,68.6717,19.9241185185,13.7674,25.4573333333
805.91,24.8580666667,16.6826666667,17.3461333333,44.1197333334,16.2868,19.5718,77.6351333334,46.2494,70.2460666667,19.7313185185,13.8844333333,25.6606666667
806.21,25.4250666667,17.2352,17.9864666666,44.1105333333,16.6300666667,20.0626,76.6509333333,45.4566666667,69.3479666667,20.3872666667,14.7155333333,25.8528
806.52,25.9403333333,18.7996666667,19.2534666667,44.4275333333,18.4568,21.2202666667,75.5926666667,46.0514666667,68.9914333333,22.2142592592,16.3691,27.0094666667
806.83,25.0904,18.1727333333,18.9156666667,43.514,18.263,20.7026666667,74.5884666667,44.9096,67.5200333333,21.4827925926,15.9589666667,26.6968666667
807.13,25.0124,18.1366,18.7443333333,43.0792,18.6548,21.1362,73.6820666667,44.6537333333,66.7862666667,21.5091777778,16.0191,26.6866
807.44,25.4296666667,19.1252,19.6078666667,43.7808,19.9598,22.2322,74.9822666667,45.9929333333,66.9180666667,22.7997555555,17.3504,27.3304
807.74,26.5568666667,20.6888,20.4989333333,44.3812,21.2574666667,23.4531333333,74.7105333333,46.7764666667,67.7944,23.8190444444,18.8871666667,28.9121333333
808.05,26.1216,21.1094666667,20.0974,43.5232666667,21.1873333333,23.5717333333,73.0510666667,46.3261333334,65.8685333333,23.6830074074,18.7543666667,28.7494666667
808.35,27.3892666667,22.0808666667,20.8285333333,43.3141333333,22.0905333333,24.4508666667,73.0058,46.4354666667,65.7467,23.9307333333,19.7302333333,29.3449333333
808.66,28.8919333333,23.1456666667,21.7559333333,44.0282666667,24.0376,25.4930666667,73.0610666667,47.1829333333,64.9858333333,24.9399037037,21.4553,30.4507333333
808.97,29.0124,23.6532666667,22.6796666666,44.4322,24.497,25.5910666667,72.7122,47.0190666667,64.1909333333,26.2751185185,22.1836,31.0524666667
809.27,29.2921333333,24.3101333333,23.5304,44.3368666667,24.7401333333,25.8243333333,71.1649333333,46.4785333333,62.5806666667,26.8420074074,22.6388,31.2992666667
809.58,27.485,22.1701333333,21.8206666667,42.7218666667,22.8137333333,24.0460666666,69.8484,45.0852,61.1447666667,24.9255037037,21.0573333333,29.508
809.88,27.5736666667,21.468,22.2721333333,42.8612,22.5992666667,24.0299333333,69.7149333333,44.1983333333,60.8834666667,24.3394444445,20.7760333333,29.5372
810.19,27.298,20.4686666667,21.1764666667,42.5059333333,21.8556666667,22.9364666667,69.6316666667,43.5485333333,60.4926,24.2798444444,20.1339,28.2258
810.49,25.3646,18.052,19.0212,40.2839333333,19.8433333333,20.2936,67.5379333333,41.351,59.075,22.1244592593,18.3063333333,25.2668
810.80,24.5356,17.5071333333,18.1621333333,39.2668666667,18.7292666667,19.1496666667,65.7379333333,39.9218666666,58.2453333333,21.1252740741,17.4975666667,24.5748
811.10,23.409,15.5623333333,16.6918,38.5274,17.3776666667,17.7912666667,65.7489333333,39.3544666667,57.5592333333,20.0223629629,16.4950333333,22.9853333333
811.41,24.5028,16.3215333333,17.6198,39.5363333333,18.6811333333,18.8252666667,66.574,39.7837333333,59.4435,20.7430814815,17.4291333333,23.4003333333
811.71,22.5013333333,14.6581333333,16.7568,38.9188666667,17.2760666667,17.1913333333,65.8400666667,38.601,58.6009,19.2674444445,15.8504333333,21.7911333333
812.02,21.1874,13.3986666667,15.6972,37.9412666667,15.2940666667,16.0458,65.2069333333,37.1350666667,58.3279,17.1338888889,14.145,20.5664
812.32,18.6506,9.50246666667,12.2927333333,35.4374666667,12.1441333333,13.0244666667,64.3224,34.8542666666,57.0440333333,13.3027185185,10.9548333333,17.0154
812.63,18.1872,7.56106666667,11.0674,35.3369333333,11.592,12.5462666667,65.0446666667,34.5975333333,57.5551,12.0771037037,9.98816666666,16.5652
812.93,20.2393333333,9.29993333333,12.6033333333,36.9718666667,13.8001333333,14.7217333333,66.2477333333,35.7750666667,59.4853666667,13.6338444444,11.5080666667,18.085
813.24,19.5594666667,8.70953333333,11.2537333333,35.841,12.4647333334,13.4678666667,66.2996666667,35.5352666667,58.7644,12.4579925926,10.3791333333,16.7461333334
813.54,19.9874666667,9.69126666667,12.3756,36.8746666667,12.6276666667,14.0768,68.2292666666,36.9500666667,60.4222666667,12.3391925926,10.8632333333,17.6308
813.85,22.9450666667,13.1114666667,15.995,39.1744666667,15.5760666667,17.4615333333,70.9058,39.7906,62.1319,15.8595777778,14.3377,20.6901333333
814.15,23.4806,12.6934,16.2124,39.9999333333,15.5469333333,17.7734666666,72.4247333333,40.9341333333,63.5638333333,15.8428740741,14.1010666667,20.7167333333
814.46,22.4174,12.6080666667,15.6744,38.1042666667,14.1857333333,16.7176,70.9159333333,39.9364,62.0292,15.0636296296,12.5574333333,19.5038
814.76,21.2238,11.7018,15.067,36.9408,13.1039333333,15.2070666667,70.7074,39.5029333333,60.3632,14.1619037037,11.8227666667,18.7380666667
815.07,20.359,10.2564,13.9871333333,35.8845333333,11.6924,14.1668,69.9487333333,39.1538,59.423,13.7620444445,10.5513,18.1026
815.37,20.9647333333,11.1192,15.0154,35.7080666667,13.1354,15.5101333333,68.2002666667,39.7031333333,58.8807333333,15.5335925926,11.8738,18.5898666667
815.68,22.9173333333,13.9964666667,17.0706,37.1549333333,14.768,17.4925333333,68.6678,41.6274,60.8016,18.1528296296,14.4425666667,20.7474
815.98,22.0915333334,14.1176,16.7796,36.0545333333,14.0581333333,16.9696,67.8312666667,41.5804,59.7148,17.9045851852,14.0225,19.0968666667
816.29,22.4855333333,15.029,18.2579333333,36.5738,14.3088,17.77,68.0023333333,42.9384666667,59.5587333333,19.0940666667,14.6747666667,19.0824
816.59,23.1279333333,15.4224,18.8586,37.0319333333,14.7830666667,18.4132,68.6644,43.5388,59.6918,19.9707185185,15.2454666667,19.8515333334
816.89,24.2423333333,15.989,18.9752,36.9916666666,15.3828666667,19.4819333333,68.1431333333,44.3085333333,59.8952666667,20.7382740741,15.9724,20.4738
817.20,23.8762666667,15.2335333333,17.7958666667,36.7210666667,14.8860666667,18.7513333333,67.3724666667,43.4202666667,59.8155,19.6030444445,14.8751666667,20.5320666667
817.50,24.1105333334,15.0547333333,17.2352,36.9535333333,14.6165333333,18.383,66.6667333333,43.4533333333,59.3896333333,19.7832592593,14.6322666667,20.8347333333
817.81,25.3869333334,16.3195333333,18.7798666667,38.3532,15.5951333333,19.7023333333,66.9542666667,44.2858,59.7718333333,20.8762814815,16.0216666667,22.3115333333
818.11,25.5928666667,16.0762,18.4480666667,38.5749333333,14.7975333333,19.912,67.8379333333,44.7729333333,60.4929,20.755962963,15.5587,22.3036666667
818.41,26.4054666667,16.8857333333,18.8996666667,38.9929333334,15.4405333334,20.6061333333,68.1398,45.2119333333,60.4335,20.7293555556,16.5548,22.8531333333
818.72,26.5144666667,16.6084,18.8188666667,39.3198666667,15.1946,20.2772666667,69.0110666667,45.396,60.5593,20.6701777778,16.3353666667,22.8902666667
819.02,25.9762666667,16.3914,18.4792,39.1368666667,15.0923333333,20.2548666667,68.2448666667,44.5458666667,58.9231,20.3543259259,15.9637666667,22.7044
819.33,25.2761333334,15.964,17.7378,38.745,14.4606666667,19.4512,68.6584666667,44.0211333333,58.7334666667,19.6492444444,15.6707,22.6456
819.63,22.8394,13.9418666667,15.6557333333,36.8794,12.3127333333,17.0755333333,67.2816666667,41.217,56.0811333333,17.3873703704,13.7225,21.1186666667
819.93,22.1947333334,13.9470666667,15.1852666667,36.9431333334,11.7080666667,16.6445333333,67.0149333333,40.6742666667,55.9148333333,17.1162296296,13.6042,20.5362
820.24,21.2817333333,13.6607333333,15.1129333333,36.7635333334,11.4292,16.3993333333,66.4822666667,39.7787333333,54.9907333333,16.8506888889,13.2181333333,20.2306666667
820.54,20.938,13.535,15.2209333333,36.593,11.0077333333,16.3372,66.2558,39.5853333333,54.3235,16.7231555556,12.9342666667,19.7674
820.85,20.6506,13.6636,15.5623333333,36.6133333333,11.0878,16.4197333333,66.6999333333,39.3859333333,54.2074333333,16.6185111111,12.8494666667,19.6595333333
821.15,20.0898,13.0234,15.0890666667,36.2161333333,10.6678666667,15.8598,66.1915333333,38.6816666667,53.7477,16.0824222222,12.3888,19.0932
821.45,20.2984,13.4966,15.4858,36.5467333333,11.0686,16.1183333333,66.131,38.6508666666,53.5781333333,16.3565777778,12.8589666667,19.3522
821.76,20.3356666667,13.8343333333,15.6986666667,36.8402666667,11.2546666667,16.3671333333,66.4150666667,38.6275333333,53.6794666667,16.5883851852,13.0328333333,19.5361333333
822.06,19.9299333333,13.6942,15.4214666667,36.8032666667,10.7948666667,16.1233333333,66.5618,38.4542,53.6022666667,16.2627555556,12.8195,19.4096
822.36,20.1703333333,13.8613333333,15.6888,37.1461333333,10.9778666667,16.4079333333,67.0683333333,38.8223333333,53.9800333333,16.4934666667,13.0389666666,19.6656666667
822.67,20.4361333333,14.1830666666,16.0196666667,37.4714666667,11.2203333333,16.7628,67.2072666667,39.0581333333,54.0878,16.8282,13.2903,19.8854
822.97,20.9014,14.5672666666,16.4212666667,37.8688,11.5695333334,17.2383333333,67.5783333333,39.5030666667,54.5467,17.1900592593,13.6104666667,20.1662666666
823.27,20.8491333333,14.7204666667,16.5742666667,37.8857333333,11.7675333333,17.3624,67.4925333333,39.5186666667,54.3684,17.2035259259,13.7579,20.2479333333
823.58,20.8084,14.6311333333,16.4584666667,37.9446,11.546,17.1007333333,67.4728,39.5084,54.3056,17.015637037,13.6501,20.0421333333
823.88,20.8400666667,14.7966,16.5747333333,38.2696666667,11.4548,17.076,67.8481333333,39.7302666667,54.4744,17.0718222222,13.7426333333,20.0954
824.18,21.254,15.1470666667,16.927,38.7330666667,11.6750666667,17.3234666667,68.0296666667,40.1165333333,54.8426,17.359837037,14.2505666667,20.456
824.49,21.6143333334,15.4846,17.2310666667,39.2991333333,11.8628,17.5872,68.8008666667,40.7726666667,55.3239333333,17.5846666667,14.5281666667,20.7007333333
824.79,21.7686666667,15.4619333333,17.2339333333,39.5476,11.7813333333,17.5938666667,69.1141333334,41.109,55.5703333333,17.6424148148,14.5523,20.7360666667
825.09,22.0783333333,15.4806666667,17.4209333333,39.8584666667,12.0111333333,17.7386666666,69.3146666667,41.5363333333,55.8122,17.889,14.7556333333,20.8976666667
825.39,22.1237333333,15.4533333333,17.3924,39.6971333333,11.9852666667,17.5364666667,69.0785333333,41.5954,55.5549,17.7974592593,14.5447333333,20.58
825.70,22.075,15.5005333333,17.2718666667,39.7579333333,11.8194666667,17.3833333333,68.7108,41.4295333333,55.3044666667,17.5826444444,14.3036,20.4381333333
826.00,22.2710666667,15.7622,17.5275333333,40.0908666667,11.8483333333,17.4605333333,68.7834,41.6114,55.5291666667,17.9173703704,14.3561333333,20.7109333333
826.30,22.3108,15.9057333333,17.7293333333,40.5636666667,11.8076666667,17.3308666667,68.9612,41.88,55.7548666667,18.0515037037,14.5310333333,20.9823333333
826.61,22.1181333333,15.3581333333,17.6668666667,40.4422,11.6615333333,17.1637333333,68.7482666667,41.7812666667,55.6319666667,17.8671481482,14.3293333333,20.8560666667
826.91,22.3648666667,15.5962666667,17.9242666667,40.4639333333,12.0716,17.5620666667,68.9214,41.7868666667,55.8099333333,18.1323037037,14.6052666667,21.16
827.21,22.5513333333,15.6584,17.9301333333,40.609,12.3868,17.6542666667,69.0617333333,41.6996,55.9772,18.1819851852,14.8270666667,21.4773333333
827.51,22.7398666667,15.7277333333,17.8389333333,40.683,12.4380666667,17.8846,68.8111333333,41.5408666667,55.5403333333,18.1161111111,14.9552666667,21.4699333333
827.82,23.875,16.9899333333,18.8397333333,41.5842666667,13.5774666667,19.0538666667,69.5354666667,42.2435333333,56.2235,19.076037037,16.1678,22.4662666667
828.12,23.796,16.6442666667,18.6388666666,41.5003333333,13.4501333333,18.9892,69.4743333333,42.107,56.0444666667,18.9332740741,15.8715333333,22.3584666667
828.42,24.3722,17.262,19.1275333333,42.2994666667,13.8539333333,19.4118666667,70.1469333333,42.8778666667,56.792,19.2924074074,16.4062666667,22.8729333333
828.72,25.4069333333,18.0351333334,20.1606666667,43.4682,15.1424666666,20.5183333333,70.8036,43.6962666667,57.7164666667,20.1538148148,17.3433,24.0539333334
829.02,25.1616,17.6480666667,19.9256666667,43.1588,15.0385333333,20.0572,70.804,43.4850666667,57.6565666667,19.6852592593,17.3048,23.7483333333
829.33,24.427,16.233,18.8156,42.7767333333,14.2006,19.0678666667,70.8672666667,42.7442666667,57.5404333333,18.0936074074,16.5727,22.9577333333
829.63,24.7008666667,16.3105333333,19.0882666667,42.5284666666,15.0,19.4017333333,70.7834666667,42.5569333333,57.5499333333,18.1118296296,16.7985,23.0555333333
829.93,25.9543333333,17.3669333333,19.9280666667,43.6174,15.8704,20.1360666667,71.9168,43.6736,58.7196,18.698162963,17.4549666667,24.0335333333
830.23,26.3391333333,17.3173333333,20.6284666667,44.8606,16.3699333333,20.6374666667,72.7932,44.5684,59.3669333333,18.4840148148,17.7334,24.6568666667
830.54,25.7421333333,16.1998,20.0281333333,44.1831333333,16.0596,20.0372,71.0645333333,43.7066666667,57.9877666667,17.5765703704,16.9700666667,24.1922666667
830.84,25.7406666667,16.5690666667,20.7213333333,44.2493333333,17.1052666667,20.3314,71.3547333333,44.3762,58.0995,18.2206888889,16.8323333333,24.5418666667
831.14,25.8272,16.9546,21.5616666667,44.6754666667,18.0868,21.103,71.2348666666,45.1244,58.6822666667,19.2548444444,17.6477333333,25.5344
831.44,26.3197333333,18.8092666667,23.0194,45.2133333333,19.8405333333,22.3816666667,71.4204666666,45.5134,59.5123333333,20.4490740741,19.6389666667,27.0512
831.74,24.9011333333,18.0236666667,22.0904666667,43.5044666667,18.4892,21.8446,69.7321333333,43.7944666667,57.6856666667,19.8019185185,18.946,26.526
832.04,23.6776,17.2796,21.2175333333,42.5608666667,16.8094666667,21.0749333333,69.7313333333,43.1738,57.2460333333,19.1585259259,18.434,25.6423333333
832.35,22.5227333333,15.9351333333,19.7944666667,41.5894666667,15.4448,19.8178666667,69.1894,42.2697333333,56.5283666667,17.8822148148,16.7456666667,24.4602
832.65,22.9815333333,16.8299333333,20.3117333333,41.487,15.9738,20.1160666667,68.7486,42.5535333333,56.4564,18.6410148148,17.0728333333,24.882
832.95,22.9522,17.233,20.2265333333,41.8674,15.5922666667,20.2128666667,68.9048666666,42.8355333333,56.7181333333,18.4910592593,16.6940666667,24.8336
833.25,22.4324,16.7953333333,19.4466,41.2804666666,14.6462666667,19.3307333333,67.9471333333,41.7116,55.6338333333,18.0143851852,15.782,24.1698666667
833.55,23.6274666667,18.0872,20.3528,42.2345333333,15.6669333333,20.2229333333,69.0436666667,42.8164666667,56.5583333333,19.3445851852,16.6761,25.0201333333
833.85,24.0546666667,18.8554,20.9132666667,42.7336666667,16.2008666667,20.8705333333,70.1978666667,43.5981333333,57.2878333333,19.9418444444,17.1781,25.3394666667
834.16,23.1432,18.1598666667,20.2051333334,42.1659333333,15.2157333333,20.2533333333,69.9548,42.8234,56.6243666667,19.3652814815,16.9562333333,24.6516
834.46,21.6726666667,16.5563333333,18.5784,40.9498,13.456,18.6273333333,68.8296666667,41.3970666667,55.0459666667,17.7280814815,15.4014,23.1065333333
834.76,21.1900666667,15.3230666667,17.4472666667,40.5437333333,12.1240666667,17.4728666667,68.7907333334,41.2028666667,54.6416333333,16.8905703704,14.1522666667,22.2840666667
835.06,22.0305333333,15.5261333333,17.8206666667,41.1235333333,12.379,17.6176666667,69.6446,41.8950666667,55.4416333333,16.912237037,14.1150333333,22.4974
835.36,23.587,16.7774,19.0210666667,42.6081333333,14.1337333333,18.9139333333,70.811,43.2226,56.3093666667,18.0541037037,15.3949,23.8657333333
835.66,25.5224666667,18.8406,21.1670666667,44.5843333333,15.7514,20.961,72.0138,45.0954666667,57.8451,20.1263555556,17.6734666667,26.041
835.96,26.767,20.0251333333,22.331,46.1571333333,17.5021333333,22.6233333333,73.8513333333,46.4578666667,58.9347333333,21.2754518519,19.1062333333,27.5522
836.26,26.9546,19.6670666667,22.2673333333,45.9468666667,17.7418,22.987,73.5132,46.4148,57.8497666667,21.9833481481,19.7165666667,28.3939333333
836.57,27.9877333333,19.9288,22.6015333333,47.1241333333,18.3028666667,23.8414,75.498,47.9167333333,59.2734,22.6581703704,20.7621666667,29.4208
836.87,27.1178666667,18.7251333333,20.925,46.6668,17.1911333333,22.3576,75.1044,47.5013333333,58.979,21.0716888889,20.1128333333,28.8436666667
837.17,28.5628,20.1714,22.0550666667,48.0611333333,18.4832,23.5718666667,75.3027333334,48.893,60.3852666667,21.9191111111,21.3761333333,30.3484666667
837.47,29.5712,19.5436666667,22.1302,49.6404,18.6306,23.6929333333,77.1092,50.2075333333,62.6487,21.0190148148,21.0926,31.231
837.77,30.5294666667,20.0895333333,23.0872666667,50.8277333333,19.0008,24.4893333333,79.0753333333,51.0813333333,64.4817333333,21.6819259259,21.6182,33.2886
838.07,31.8467333333,22.2372,25.045,51.7267333333,20.4806,26.6066,78.0930666667,51.3214,64.2116,23.3149703704,23.4309666667,34.7297333333
838.37,30.4340666667,22.0464,24.4806,52.2326,20.0619333333,26.0155333333,77.7674,51.0697333333,62.9146666667,23.1577037037,23.1704666667,34.4186666667
838.67,29.5814666667,21.5814666667,24.0932,51.659,19.1318,25.7828666667,76.4650666667,50.2325333333,61.7752333333,22.7149111111,22.2945,34.2481333333
