wavelength,Back_CamHelf,Belly_CamHelf,Breast_CamHelf,Crissum_CamHelf,Crown_CamHelf,DorTail_CamHelf,Rump_CamHelf,Throat_CamHelf,WingTip_CamHelf
328.78,7.61066666667,9.33233333333,8.09106666667,8.82793333333,5.06286666667,7.26616410256,6.40746666667,9.06243333333,7.92792463768
329.14,7.81973333333,9.48560000001,8.1452,8.98233333334,5.20846666667,7.50968205128,6.55346666667,9.2638,8.00861449275
329.51,8.10126666667,9.70873333333,8.36033333333,9.26046666667,5.36666666667,7.68330769231,6.81243333333,9.42839999999,8.2112057971
329.88,8.285,10.0071333333,8.645,9.52366666667,5.49673333333,7.94398717949,7.06156666667,9.60970000001,8.36285797101
330.24,8.26153333333,9.93800000001,8.60426666667,9.51176666667,5.4846,7.86549230769,6.97093333333,9.56406666667,8.30684347826
330.61,8.33013333333,10.1328,8.74676666667,9.59766666667,5.60306666667,7.96624871795,7.0362,9.6537,8.30161449275
330.98,8.6532,10.332,9.06213333333,9.92543333333,5.91666666667,8.33957435898,7.34456666667,10.0182,8.64141739131
331.34,8.53146666667,10.2149333333,9.10583333333,9.86390000001,5.90233333333,8.37962307692,7.43406666667,9.95446666665,8.5028
331.71,8.61286666667,10.26,9.28240000001,10.0024,6.00413333333,8.58753076923,7.527,10.0759,8.72092173913
332.08,8.9242,10.5353333333,9.66256666666,10.3262,6.42506666667,9.06364102564,7.7931,10.4394,9.06572173914
332.44,8.87353333333,10.4152666667,9.69333333334,10.3199333333,6.4018,9.03106153846,7.81256666667,10.3905333333,8.97745797102
332.81,8.93713333333,10.4904,9.86536666667,10.4238666667,6.53046666667,9.13661538461,7.91163333333,10.4683666667,9.11179420289
333.18,8.7732,10.3985333333,9.7939,10.3969666667,6.4456,9.01047692308,7.8147,10.3404,8.99393333333
333.54,8.40713333333,10.0596666667,9.53043333333,10.1079333333,6.15806666667,8.74041025641,7.4525,10.0874333333,8.71241739131
333.91,8.30946666667,9.90786666666,9.36696666667,10.0748666666,6.13166666667,8.5810974359,7.356,9.94763333334,8.56490434783
334.28,8.3656,10.0633333333,9.53090000001,10.2332666667,6.24426666667,8.65866153846,7.5315,10.0439,8.68402898551
334.64,8.33986666667,10.0252,9.51716666666,10.2580333333,6.1886,8.57167179487,7.51546666667,10.0535333333,8.79507246377
335.01,8.18673333333,9.97306666667,9.39533333333,10.1539666667,6.0452,8.39765384615,7.3958,9.85529999999,8.61883478262
335.38,8.232,10.0271333333,9.36773333333,10.2394,5.9616,8.36332564102,7.35793333333,9.79746666668,8.52879130435
335.74,8.573,10.4464,9.64326666665,10.5557,6.27513333333,8.64563589743,7.60926666667,10.1289,8.76254782609
336.11,8.28793333333,10.2575333333,9.42600000001,10.3223,6.00413333333,8.24936410256,7.38796666667,9.90743333332,8.4347768116
336.47,8.54453333333,10.5299333333,9.59433333334,10.5422333333,6.193,8.42426153846,7.516,10.0903,8.54211594202
336.84,8.6482,10.6184,9.66579999999,10.7162666667,6.27526666667,8.59116923077,7.6586,10.2225,8.63570144927
337.21,8.8248,10.8466666667,9.96216666665,10.9313333333,6.42526666667,8.76317179487,7.8961,10.3955,8.8748
337.57,8.91513333333,10.9744666667,9.99753333333,10.9920333333,6.48493333333,8.82751794871,7.9789,10.4838,8.83695072463
337.94,8.94973333333,11.0702,10.1288666667,10.9866666667,6.53553333333,8.91378717948,8.02736666667,10.597,8.84085797102
338.31,8.96273333334,11.0597333333,10.1532,10.9891666667,6.5496,8.95069487179,8.00906666667,10.6410666667,8.79579130435
338.67,8.8864,10.9900666667,10.0343,10.8791,6.41846666667,8.81396153846,7.93423333333,10.4970666667,8.60157391304
339.04,9.00873333333,11.0804666667,10.2269666667,10.9774333333,6.5438,8.88545641025,8.06676666667,10.6486,8.84589855072
339.40,8.94033333333,11.0004666667,10.1550333333,10.9415666667,6.47746666667,8.79500512821,8.01176666667,10.6864666667,8.81384057971
339.77,8.80013333333,10.8576666667,10.0274333333,10.8416666667,6.29386666667,8.64918974359,7.95296666667,10.5826666667,8.70379130434
340.14,8.981,11.0422,10.2369,11.0398,6.45846666667,8.85304102563,8.14886666667,10.6566666667,8.9527884058
340.50,8.66833333333,10.7545333333,9.94873333333,10.7786666667,6.18606666667,8.55693589744,7.9314,10.3319666667,8.72894782608
340.87,8.5132,10.6689333333,9.86806666667,10.6091,6.01933333333,8.29160769231,7.78216666667,10.1827333333,8.56212463768
341.23,8.27046666667,10.481,9.56706666667,10.3352,5.81493333333,8.02657948718,7.5148,10.0101,8.25966666666
341.60,8.24706666667,10.4945333333,9.55926666665,10.4700333333,5.8554,7.99101282051,7.55926666667,10.0386666667,8.3242115942
341.96,8.0894,10.3278,9.41076666667,10.3464666667,5.66453333333,7.76377692308,7.38373333334,9.83943333332,8.2316463768
342.33,8.024,10.3141333333,9.31906666666,10.3459333333,5.54573333333,7.74317435898,7.3436,9.8744,8.15496231885
342.70,8.08046666667,10.3733333333,9.40433333333,10.4294333333,5.56953333333,7.77039230769,7.41406666667,9.9288,8.19827246376
343.06,7.85153333333,10.2790666667,9.22660000001,10.3368,5.3276,7.59862564103,7.2141,9.81793333334,7.94729565217
343.43,8.0502,10.5872,9.57499999999,10.5713,5.56026666667,7.78987948718,7.47296666667,10.0575,8.18454202898
343.79,7.9914,10.6202,9.60699999999,10.5431,5.55893333333,7.78874102564,7.45643333333,10.0379,8.18800869565
344.16,7.92593333333,10.6227333333,9.52706666666,10.5546,5.5268,7.78832564102,7.4568,10.0586666667,8.15545507246
344.52,7.96826666667,10.7989333333,9.69546666666,10.6665333333,5.57433333333,7.8757,7.47826666667,10.2106,8.23427536232
344.89,7.94386666667,10.8082,9.68113333333,10.7190666667,5.50146666667,7.89632307692,7.47906666667,10.2549,8.18135652175
345.25,7.824,10.7442666667,9.64593333333,10.6775333333,5.4194,7.81944871795,7.4187,10.1552,8.09695362318
345.62,7.70773333333,10.6540666667,9.54289999999,10.5267333333,5.24666666667,7.67362564103,7.32896666667,10.0391666667,7.99617101449
345.99,7.76053333333,10.8062666667,9.63513333333,10.6534666667,5.28666666667,7.74806153846,7.4146,10.1343333333,8.05163478261
346.35,7.82066666667,10.9034,9.7924,10.6906666667,5.33326666667,7.72991538461,7.42756666667,10.1436,8.14689275362
346.72,7.72273333333,10.9281333333,9.75146666666,10.6878,5.32793333333,7.70618205128,7.35143333333,10.1505666667,8.09613913044
347.08,7.80773333333,11.0254,9.83703333334,10.7309333333,5.389,7.76528205128,7.41603333333,10.1901,8.10288115943
347.45,7.55386666666,10.8088,9.5073,10.5256,5.1098,7.51603846154,7.15043333333,9.98456666666,7.82772753623
347.81,7.51053333333,10.817,9.45960000001,10.5776333333,5.09773333333,7.44246923077,7.11596666667,9.99740000001,7.72469275362
348.18,7.385,10.7753333333,9.36673333332,10.4880333333,4.9356,7.26847179487,6.9678,9.88293333335,7.51228985507
348.54,7.44266666667,10.7558,9.31296666667,10.5307666667,4.977,7.24858717949,7.03756666667,9.93033333333,7.45249565217
348.91,7.38133333333,10.6622,9.18529999999,10.4309,4.94226666667,7.11143076923,6.8822,9.8256,7.30793043478
349.27,7.42053333333,10.732,9.21919999998,10.4789666667,4.9436,7.10353333333,6.93136666667,9.91343333333,7.32586956522
349.64,7.46366666667,10.8547333333,9.27623333333,10.5480666667,4.99646666667,7.13194871795,6.93356666667,9.97063333335,7.33297101449
350.00,7.4384,10.8078,9.25396666665,10.5885,4.99066666667,7.11726666667,6.90896666667,10.0497333333,7.26881449275
350.37,7.25066666667,10.7048,9.12650000001,10.4837666667,4.88913333333,7.02692307692,6.78536666667,9.97693333332,7.15968405797
350.73,7.2534,10.7652666667,9.15653333333,10.5521666667,4.84206666667,6.99804358974,6.81386666667,9.96563333334,7.13962608696
351.10,7.14406666667,10.6944,9.10706666665,10.4757666667,4.7684,6.88176666667,6.70826666667,9.93053333333,7.03714782609
351.46,6.97233333333,10.4986666667,8.94233333335,10.3302,4.5864,6.66551794872,6.52223333333,9.74963333333,6.86962028986
351.83,6.77686666667,10.2874666667,8.63213333334,10.1238,4.27893333333,6.42866153846,6.2521,9.49973333333,6.65736811594
352.19,6.66753333333,10.1997333334,8.57946666667,10.1163,4.20353333333,6.38138461539,6.20496666667,9.46226666667,6.57436231884
352.55,6.56933333333,10.3037333333,8.57116666666,10.1375333333,4.1934,6.35010769231,6.1573,9.44183333333,6.55391884058
352.92,6.46446666667,10.2654,8.55056666667,10.1079,4.15573333333,6.25456410256,6.131,9.36783333334,6.52449565217
353.28,6.538,10.3600666667,8.63673333333,10.2378,4.2718,6.32136923077,6.1695,9.437,6.62573043478
353.65,6.59273333333,10.4846666667,8.83186666667,10.3677,4.33506666667,6.46683076923,6.2635,9.54433333333,6.72291304348
354.01,6.5628,10.5117333333,8.83523333334,10.3466333333,4.3238,6.4036025641,6.2135,9.54876666667,6.70180869565
354.38,6.54213333333,10.507,8.78286666667,10.3852,4.28146666667,6.29886153846,6.17116666667,9.49583333333,6.64639130435
354.74,6.52006666667,10.4658,8.74453333335,10.3612666667,4.299,6.31953076923,6.09853333334,9.54046666667,6.63379710145
355.11,6.6356,10.5831333333,8.7742,10.505,4.374,6.39970512821,6.1862,9.58599999999,6.72124057971
355.47,6.75893333333,10.8342,8.94116666667,10.7402666667,4.55333333333,6.63978461538,6.35356666667,9.78693333333,6.86889855072
355.83,6.78953333334,10.9164,9.12576666666,10.8337333333,4.63853333333,6.70939230769,6.39796666667,9.87303333333,6.96982898551
356.20,6.7702,10.9158,9.10293333332,10.8104333333,4.5846,6.62661025641,6.3861,9.88263333335,6.92623478261
356.56,6.69873333333,10.8706,9.08053333333,10.8409666667,4.54593333333,6.56785384616,6.36606666667,9.90836666667,6.88199710145
356.93,6.5724,10.7600666667,8.98296666667,10.7278,4.40226666667,6.45868205128,6.21953333334,9.86803333333,6.74204637681
357.29,6.51633333333,10.6923333333,8.90710000001,10.6268666667,4.3184,6.41355897436,6.15643333333,9.82776666667,6.63356231884
357.66,6.396,10.584,8.73140000001,10.5254,4.19506666667,6.23035641026,6.01353333333,9.74843333334,6.45169275362
358.02,6.29226666667,10.5384666667,8.65750000001,10.4118666667,4.05493333333,6.10441538462,5.90286666667,9.66703333333,6.29564057971
358.38,6.28193333333,10.5001333333,8.6457,10.4009,4.0472,6.09108717949,5.88393333333,9.69869999999,6.26488985507
358.75,6.18733333333,10.4714666667,8.59326666666,10.3381333333,3.9294,5.96413076923,5.79376666667,9.70026666666,6.14208405797
359.11,6.06173333333,10.4592,8.53069999999,10.2893333333,3.84206666667,5.87016666667,5.69426666667,9.67043333333,6.05537971014
359.48,6.09273333333,10.4938,8.58093333333,10.2875,3.82946666667,5.82003846154,5.74183333333,9.73113333334,6.06644057971
359.84,6.0978,10.5561333333,8.60373333333,10.3617,3.8468,5.82772564102,5.77846666667,9.78163333332,6.02281449275
360.20,6.14793333333,10.6248666667,8.65623333333,10.4854,3.89833333333,5.85257435897,5.7783,9.84203333334,6.10297391304
360.57,6.17086666667,10.5637333333,8.65446666665,10.4351666667,3.83186666667,5.81013333333,5.6688,9.73526666667,6.09206666667
360.93,6.27433333333,10.7476,8.74970000001,10.6081,3.95266666667,5.91674102564,5.8129,9.84463333334,6.20451304348
361.29,6.44286666667,11.0123333333,8.94353333333,10.8725,4.13633333333,6.07683589743,5.9804,10.0470333333,6.37739710145
361.66,6.50433333333,11.0766,8.9995,10.9534666667,4.21426666667,6.13992051282,6.05026666667,10.0991,6.4270057971
362.02,6.5208,11.121,9.04783333333,11.0275333333,4.29753333333,6.2002974359,6.09083333333,10.1328666667,6.49188695652
362.39,6.47186666667,11.1314,8.99399999999,11.0308666667,4.22686666667,6.15910769231,6.04903333333,10.1007333333,6.4266115942
362.75,6.49706666667,11.1982666667,9.02593333333,11.1115666667,4.23873333334,6.17629230769,6.09613333333,10.0771333333,6.44972173913
363.11,6.55646666667,11.2680666667,9.09063333333,11.1943,4.31726666667,6.20038461539,6.14476666667,10.1280666667,6.49857681159
363.48,6.59933333333,11.3129333333,9.11003333333,11.2376333333,4.3832,6.21852307692,6.18763333333,10.1458,6.49640289855
363.84,6.53106666667,11.2701333333,9.05183333333,11.1872,4.36953333333,6.14875641026,6.12473333333,10.0810333333,6.43493623188
364.20,6.5442,11.333,9.07036666667,11.1366666667,4.4054,6.12747435898,6.08333333333,10.0751666667,6.39854782609
364.57,6.5262,11.4025333333,9.10773333333,11.1822666667,4.41966666667,6.11813846154,6.12826666667,10.0945666667,6.36902608696
364.93,6.60153333333,11.4868,9.23356666667,11.2828333333,4.48233333333,6.1375025641,6.16423333333,10.1631666667,6.39652463768
365.29,6.45713333333,11.3110666667,9.08823333334,11.1127333333,4.30206666667,5.90211794872,5.97986666667,9.99163333334,6.24565507246
365.66,6.29873333333,11.1822666667,8.95683333335,10.9507,4.13486666667,5.68511282051,5.7832,9.84176666667,6.07115652174
366.02,6.2842,11.1739333333,8.91669999999,10.9459,4.0746,5.6197025641,5.73253333333,9.77776666667,6.02406956522
366.38,6.24933333333,11.2026666667,8.90506666665,10.9582,4.05206666667,5.57332820513,5.6714,9.7205,5.99064347826
366.75,6.3544,11.299,9.00086666666,11.0477666667,4.1982,5.68751282051,5.7586,9.82859999999,6.09104057971
367.11,6.29333333333,11.2344,8.98373333334,10.9803333333,4.089,5.60826410256,5.66683333333,9.79,5.98700869565
367.47,6.13533333333,11.1279333333,8.83289999999,10.9042333333,3.9444,5.45753846154,5.46483333333,9.66583333332,5.83860869565
367.84,6.12713333333,11.1962,8.81806666667,10.9538,3.89286666667,5.43872820513,5.4705,9.72056666667,5.79531014493
368.20,6.03873333333,11.1724666666,8.80629999999,11.0017666667,3.83333333333,5.40565384615,5.4955,9.73886666667,5.74784927536
368.56,6.0,11.2065333334,8.78203333335,11.0157,3.8502,5.39552051282,5.4842,9.79476666667,5.72178260869
368.93,5.977,11.2002666667,8.73596666667,11.0033,3.828,5.37727948718,5.42033333333,9.7907,5.70616231884
369.29,5.9294,11.2424666667,8.76963333332,11.0610666667,3.83153333333,5.40483589743,5.45123333333,9.84759999999,5.70348115942
369.65,5.98446666667,11.3472,8.84960000001,11.2238333333,3.92686666667,5.54867948718,5.56316666667,9.97026666667,5.80452753623
370.01,6.1646,11.5208,8.99120000001,11.3997666667,4.0966,5.76085641025,5.77406666667,10.1877333333,5.99356231884
370.38,6.36133333334,11.7599333333,9.21693333333,11.6000333333,4.356,5.99018205128,6.05003333333,10.463,6.2200173913
370.74,6.3466,11.7860666667,9.23163333335,11.6397666667,4.32113333333,5.96887179487,6.0397,10.4753,6.22549855072
371.10,6.4518,11.9024666667,9.33673333334,11.7770333333,4.4512,6.11177435898,6.221,10.6215,6.30635652174
371.46,6.61893333333,12.0542666667,9.55236666669,11.9339666667,4.6018,6.25383589744,6.36043333333,10.8109333333,6.49644927536
371.83,6.74646666667,12.1644666667,9.74913333334,12.0546666667,4.7302,6.3855025641,6.49483333333,10.9329333333,6.66082028985
372.19,6.9898,12.3603333333,9.93566666665,12.2351333333,4.9194,6.58688205128,6.6692,11.0992333333,6.85463188406
372.55,7.1382,12.5033333334,10.0986666667,12.3594666667,5.05013333333,6.75796666667,6.824,11.2214,7.00336231884
372.92,7.1542,12.5411333333,10.1467666667,12.4071666667,5.05026666667,6.82061794872,6.89876666667,11.2272,7.01833043478
373.28,7.2386,12.6376666667,10.2343666667,12.5056333333,5.1312,6.91515128205,6.98633333334,11.2804333333,7.09643478261
373.64,7.34266666667,12.7514666667,10.3647333333,12.5749333333,5.1852,6.97696410257,7.06733333333,11.3626333333,7.20533043478
374.00,7.3998,12.8628666667,10.4664666667,12.7353,5.25426666667,7.00807948718,7.1307,11.4484333333,7.26046376811
374.37,7.40526666667,12.8839333333,10.4864666667,12.7805,5.23293333333,6.96636923077,7.11523333333,11.4548666667,7.2159942029
374.73,7.43986666667,12.9364,10.5496,12.8682333333,5.28533333333,7.01326666667,7.18086666667,11.4937666667,7.25076521739
375.09,7.48086666667,12.9853333333,10.5733333333,12.9765666667,5.3054,7.03692820513,7.1993,11.5491666667,7.30733913043
375.45,7.4736,13.0142,10.5426666667,13.0489333333,5.28506666667,7.05866153846,7.22656666667,11.5525,7.30755942029
375.81,7.54686666667,13.0984666667,10.5282666667,13.0821666667,5.3342,7.10856923077,7.2663,11.5745666667,7.33414492753
376.18,7.4708,13.0725333333,10.4586333333,13.0919666667,5.25453333333,7.04011538461,7.20196666667,11.5447666667,7.29819130435
376.54,7.3854,13.0576,10.3893333333,13.1152333333,5.13786666667,6.95617692308,7.15756666667,11.5342333333,7.2310115942
376.90,7.55,13.2443333333,10.5534333333,13.2835666667,5.29046666667,7.10283076923,7.32926666667,11.7129333333,7.43021739131
377.26,7.59773333333,13.3090666667,10.5814666667,13.341,5.31106666667,7.15321794872,7.38066666667,11.7569,7.44064347826
377.63,7.69893333333,13.4180666667,10.6687333333,13.4746333333,5.43873333333,7.26263333333,7.5062,11.8504666667,7.52957971015
377.99,7.80446666667,13.537,10.7828,13.5758666667,5.5604,7.36743846154,7.62896666667,11.9666,7.61506086957
378.35,7.9362,13.6837333333,10.9182666667,13.6715,5.65573333333,7.48675128205,7.75696666667,12.0662,7.74536521739
378.71,8.01586666667,13.7812,11.0107666667,13.7552666667,5.71833333333,7.57695128205,7.82573333333,12.1744,7.79423768116
379.07,8.00793333333,13.8123333333,10.9850666667,13.7412,5.72266666667,7.59561025641,7.83,12.1676333333,7.77856231884
379.44,8.09526666667,13.9494,11.0943666667,13.8269333333,5.8266,7.68085128205,7.9525,12.2472333333,7.86704927536
379.80,8.08566666667,13.9357333333,11.1111,13.8777666667,5.8542,7.68684871795,7.99503333334,12.2987333333,7.90260869565
380.16,8.19006666667,14.0698,11.2549,13.9963666667,5.98006666667,7.8453974359,8.1515,12.4061,7.9725942029
380.52,8.29453333333,14.1398,11.3413333334,14.0705,6.1168,7.93721538461,8.23373333333,12.4663,8.09148695652
380.88,8.2552,14.1637333333,11.3035,14.0776666667,6.06146666667,7.93596153846,8.20486666667,12.4887333333,8.04527826087
381.24,8.16486666667,14.0884,11.2189,14.0363,5.99166666667,7.86625897436,8.16493333333,12.4169333333,7.95306376811
381.61,8.1626,14.138,11.2279333333,14.0892,5.96926666667,7.8671,8.193,12.4885,7.9433942029
381.97,8.0716,14.0726666667,11.1669666667,14.0289666667,5.86533333333,7.79203846154,8.11003333333,12.4223,7.86413623189
382.33,8.03466666667,14.0665333334,11.1601333333,14.0541,5.84313333333,7.7829974359,8.08606666667,12.4317666667,7.84377681159
382.69,7.99273333333,14.0468666667,11.1464333333,14.0391666667,5.83026666667,7.75295384615,8.04986666667,12.4093333333,7.82564637681
383.05,8.02873333333,14.0879333333,11.217,14.0820666667,5.85146666667,7.74942051282,8.06893333333,12.4405,7.89443768116
383.41,8.02453333333,14.0675333333,11.2113666667,14.1007333333,5.83526666667,7.75358461539,8.0542,12.4292333333,7.85792463768
383.77,8.0666,14.1749333333,11.2882333333,14.2012666667,5.85366666667,7.77805641025,8.09053333333,12.4966,7.87562608695
384.14,7.98033333333,14.1438666667,11.209,14.1468333333,5.7956,7.67074615385,8.00523333333,12.4494333333,7.79486376811
384.50,7.97926666667,14.1777333333,11.2310333334,14.1822333333,5.7774,7.65488205128,8.03286666667,12.4673666667,7.75360289855
384.86,7.95486666667,14.1931333333,11.2593333333,14.1930666667,5.81266666667,7.62806923076,8.03536666666,12.4344333333,7.77368695652
385.22,8.02986666667,14.3076,11.354,14.2796666667,5.89626666667,7.67948205128,8.081,12.5529,7.84933913043
385.58,7.93666666667,14.2649333333,11.2929,14.2257666667,5.81126666667,7.57856923077,8.00446666667,12.4564333333,7.78942028985
385.94,7.91726666667,14.2831333333,11.2986333333,14.2207333333,5.7862,7.54646410257,7.99653333333,12.4263666667,7.74490724638
386.30,7.8906,14.2676,11.2646,14.2422,5.736,7.50021794872,7.96626666667,12.4245333333,7.71574782609
386.66,7.8832,14.2752,11.2531,14.2617,5.68133333333,7.45176923077,7.97116666667,12.4005666667,7.71574202899
387.03,7.84433333334,14.2919333334,11.2631666667,14.3070333334,5.6398,7.42594615385,7.98836666667,12.4158666667,7.68289275362
387.39,7.83453333333,14.3602666667,11.3151333333,14.3665333333,5.64093333333,7.4107974359,8.0073,12.474,7.69871304348
387.75,7.82933333333,14.3762,11.3243,14.3885333333,5.64186666666,7.39794102564,7.998,12.5001333333,7.70196231884
388.11,7.88206666667,14.4478,11.3792,14.4727,5.68506666667,7.43235128205,8.05776666666,12.5394666667,7.77465507247
388.47,7.91153333333,14.5248,11.4149,14.5751,5.73086666667,7.47571538461,8.0986,12.6273333333,7.79622898551
388.83,7.89353333333,14.5238,11.4022333333,14.5945333333,5.68313333333,7.44331538461,8.08663333333,12.6487666667,7.75925217391
389.19,7.8898,14.5209333333,11.3969666667,14.6309666667,5.6498,7.40493589743,8.06573333333,12.6541333333,7.75904057971
389.55,7.88426666667,14.5322666667,11.4381,14.6709666667,5.64386666667,7.42547948718,8.06233333333,12.6637333333,7.74192753623
389.91,7.90053333333,14.5725333333,11.4466333333,14.7224666667,5.64746666667,7.43729230769,8.07506666667,12.7097333333,7.76762898551
390.27,7.89126666667,14.617,11.4890666667,14.7857666667,5.65786666666,7.42744358975,8.10676666667,12.6969666667,7.77352463768
390.63,7.9288,14.7106666667,11.5337333333,14.8728666667,5.71646666667,7.47052820513,8.16533333333,12.7832,7.80053913043
391.00,7.92853333333,14.7414,11.5285666666,14.8685666667,5.70693333333,7.46071025641,8.1294,12.7618,7.77191014493
391.36,7.91893333333,14.7703333333,11.5229,14.8714666667,5.68553333333,7.43757692308,8.1035,12.752,7.75966956522
391.72,7.80673333333,14.7102666667,11.4426333333,14.817,5.55973333334,7.32348461539,7.9871,12.6566,7.63524057971
392.08,7.7522,14.6872666667,11.4155333333,14.8045,5.50426666667,7.26452051282,7.95073333333,12.6293666667,7.57966086957
392.44,7.68686666667,14.6594666667,11.3488,14.7714333333,5.42746666667,7.16364871795,7.8767,12.5380333333,7.54372173913
392.80,7.61113333333,14.6139333333,11.2791333333,14.7604,5.35746666667,7.08375641025,7.8051,12.4650666667,7.47349855073
393.16,7.6324,14.6918666667,11.3359,14.8165666667,5.37906666667,7.12265641025,7.84813333333,12.5142333333,7.52837971015
393.52,7.6454,14.7514,11.3471,14.8707333333,5.4002,7.11496923077,7.84683333333,12.5567666667,7.55247536232
393.88,7.6572,14.8094,11.3965666667,14.9059666667,5.40866666667,7.12436923077,7.8902,12.5971333333,7.60909855073
394.24,7.65926666667,14.8202666667,11.3843666667,14.9225666667,5.38273333333,7.14494615385,7.88446666667,12.6109333333,7.60327536232
394.60,7.61086666667,14.8008,11.3759666667,14.9353,5.3424,7.1082025641,7.84346666667,12.5971666667,7.56210144927
394.96,7.5636,14.8104666667,11.3576666667,14.9680666667,5.31646666667,7.06231794872,7.8192,12.6078,7.53518260869
395.32,7.56193333333,14.8138,11.3463,15.0260666667,5.31686666667,7.05372564103,7.8413,12.6238666666,7.52997971015
395.68,7.64626666667,14.9047333333,11.4315,15.1330666667,5.41273333333,7.14895384615,7.95063333333,12.6995666667,7.63804637681
396.04,7.65453333333,14.9423333333,11.4592666667,15.1782666667,5.4132,7.18691538461,7.9467,12.7498,7.66613333333
396.40,7.58306666667,14.9228666667,11.4545333333,15.1544666667,5.3456,7.16407948718,7.91383333333,12.7799666667,7.58635362319
396.76,7.61786666667,14.9751333333,11.5186666667,15.1896333333,5.3758,7.21133076923,7.94343333333,12.8507666667,7.60193623189
397.12,7.55686666667,14.9333333333,11.4817333333,15.1641,5.32226666667,7.12442564103,7.8927,12.8203,7.50769855073
397.48,7.58386666667,14.9623333333,11.5172,15.1862333333,5.3272,7.13521025641,7.94066666667,12.8792333333,7.51359130435
397.84,7.50673333333,14.9176,11.4629333333,15.1834666667,5.28033333333,7.0502025641,7.8499,12.8515,7.42725217391
398.20,7.4958,14.9210666667,11.4632666667,15.2115666667,5.3026,7.03031282051,7.83023333333,12.8664666667,7.41127536232
398.56,7.47506666667,14.9342,11.4218666667,15.2096666667,5.283,6.99310512821,7.8018,12.8491333333,7.38816231884
398.92,7.4996,14.9846,11.4646,15.2499333333,5.31733333333,7.01844615385,7.8387,12.8889333333,7.40643478261
399.28,7.4674,14.9858666667,11.4524666667,15.2227,5.27313333333,6.98589487179,7.80496666667,12.8871,7.37676231884
399.64,7.42146666667,14.9776666667,11.4302333333,15.208,5.23033333333,6.91641282051,7.7588,12.8882666667,7.32948405797
400.00,7.40946666667,14.9674666667,11.4127666667,15.2130333333,5.20666666667,6.86816923077,7.70983333334,12.8809333333,7.27381739131
400.36,7.47686666667,15.0267333333,11.4667,15.2818,5.25893333333,6.88061282052,7.7293,12.9279,7.32360289855
400.72,7.53373333334,15.1339333333,11.5389,15.4001666667,5.32746666667,6.92224358975,7.80243333333,13.0010333333,7.37864927536
401.08,7.55086666667,15.1965333333,11.5647666667,15.4651666667,5.35713333334,6.9677974359,7.81336666667,13.0137333333,7.38985217391
401.44,7.51473333333,15.1978666667,11.5501333333,15.4897666667,5.34626666667,6.94665897436,7.7815,13.0262666667,7.37120289855
401.80,7.53606666667,15.2256666667,11.5289,15.5180666667,5.34506666667,6.94571538461,7.78596666667,13.0204666667,7.38048985507
402.16,7.51526666667,15.2668,11.5253,15.5216333333,5.3098,6.91268974359,7.7753,13.0285666667,7.35742028985
402.52,7.5084,15.3059333333,11.5653,15.5396333333,5.28813333333,6.90524102564,7.77823333333,13.0697333333,7.34203188406
402.88,7.49413333333,15.3312666667,11.5482,15.5944666667,5.27346666667,6.91782307692,7.74643333333,13.0854,7.33687536232
403.24,7.47566666667,15.3532666667,11.5583333333,15.6108666667,5.2602,6.87784102564,7.6925,13.0916333333,7.30688985507
403.60,7.47713333333,15.3908,11.5882666667,15.6474333333,5.2458,6.89211794872,7.68966666667,13.0979666667,7.32044057971
403.95,7.50373333333,15.4782,11.6626333333,15.7381,5.2588,6.92777948718,7.73566666667,13.1451,7.35504927536
404.31,7.52686666667,15.5278666667,11.6924,15.8053333333,5.28373333333,6.95562564103,7.75573333333,13.1862333333,7.37594782609
404.67,7.55093333333,15.5676,11.6934,15.8525666667,5.2972,6.9498,7.7485,13.2165666667,7.40256811594
405.03,7.56026666667,15.5824,11.7170333333,15.9035,5.2944,6.95922307692,7.76023333333,13.2555666667,7.40412753623
405.39,7.54266666667,15.5924666667,11.7161666667,15.9121333333,5.24953333333,6.93387435897,7.7352,13.2443333333,7.35807536232
405.75,7.5268,15.6315333333,11.7325666667,15.9657,5.25026666667,6.9461025641,7.741,13.2756333333,7.34152753623
406.11,7.53113333333,15.6505333333,11.7604333333,16.0001666667,5.2708,6.93965384615,7.7209,13.3035,7.32107536232
406.47,7.51926666667,15.6429333333,11.7507333333,16.0297333333,5.262,6.91390769231,7.69963333333,13.3079,7.30928115942
406.83,7.55273333333,15.6934,11.7949666667,16.0830666667,5.29486666667,6.92409487179,7.74056666666,13.3477,7.32777971015
407.19,7.56253333333,15.7314,11.8281666667,16.1429,5.31313333333,6.94995384615,7.7667,13.3778666666,7.33052463768
407.55,7.55386666667,15.7252666667,11.8243333333,16.1954666667,5.31153333333,6.92004102564,7.73903333333,13.3716333333,7.27347246377
407.90,7.51086666667,15.6786666667,11.7823,16.1678,5.27173333333,6.84471794872,7.69536666667,13.3421666666,7.22267826087
408.26,7.50246666667,15.7067333333,11.7811333333,16.1957333333,5.2552,6.82526923077,7.68693333333,13.3685666667,7.19966086957
408.62,7.424,15.6534666667,11.7412666667,16.1511666667,5.1844,6.77348717949,7.63756666667,13.3427666667,7.08966086957
408.98,7.41313333333,15.6863333333,11.7485333333,16.1746,5.18153333333,6.73613589743,7.63386666667,13.3642,7.0780057971
