wavelength,Back_TanVasm,Belly_TanVasm,Breast_TanVasm,Crissum_TanVasm,Crown_TanVasm,DorTail_TanVasm,Patch10_TanVasm,Patch11_TanVasm,Rump_TanVasm,Throat_TanVasm,WingTip_TanVasm
514.83,6.8016074074,29.7270333333,34.3743666667,28.3413333333,27.7196666667,5.72846666667,28.277,16.3651333333,34.5370444444,28.1193333333,7.46092222221
515.17,6.75475555555,29.5467,34.247,28.2002666667,27.6197333333,5.69893333333,28.0676666667,16.2418666667,34.3204666667,28.0386,7.42783333333
515.52,6.73660740741,29.3642,34.1661,28.0851333333,27.5304666667,5.67533333333,27.8908,16.1330666667,34.1047111111,27.9596666667,7.40078888889
515.87,6.71522962963,29.2617,34.1410333333,28.0054666667,27.4910666667,5.66586666667,27.7578,16.0450666667,33.9586777778,27.9145333333,7.37758888889
516.21,6.72058518519,29.1113,34.0861,27.9164,27.4216,5.67593333333,27.6028,15.9518,33.7826888889,27.8777333333,7.3896
516.56,6.73745185186,28.9762666667,34.0600666667,27.8525333333,27.3704,5.70873333333,27.4722,15.8688666667,33.6287555556,27.8272666667,7.41311111111
516.91,6.74711851852,28.8401,34.0001333333,27.7720666667,27.2930666667,5.7364,27.3175333333,15.7704666667,33.4685111111,27.799,7.41357777778
517.25,6.76179259259,28.715,33.9345666667,27.6927333333,27.2395333333,5.74266666667,27.1894,15.6931333333,33.3208555555,27.7648666667,7.44467777779
517.60,6.78258518519,28.6686666667,33.9382333333,27.6582,27.1992666667,5.76606666667,27.1028666667,15.6208,33.2254333333,27.7706,7.45951111112
517.95,6.78193333333,28.5956,33.9045333333,27.5920666667,27.1518,5.76713333333,26.9988666667,15.5526666667,33.1012111111,27.7474666667,7.46335555555
518.29,6.77568148148,28.5284,33.8661333333,27.5330666667,27.1174,5.7548,26.9159333333,15.4808666667,33.0044555555,27.7224,7.46192222222
518.64,6.77902222221,28.4259666667,33.8208,27.4795333333,27.0848,5.75286666666,26.8103333333,15.4212,32.8985333334,27.6944666667,7.46673333334
518.99,6.78117037037,28.3388333333,33.7821666667,27.4088666667,27.0527333334,5.76046666667,26.7296666667,15.3573333333,32.7845555555,27.6560666667,7.4749
519.33,6.77322222222,28.2365333333,33.7218666667,27.318,27.0114,5.75986666667,26.6202,15.2956,32.6593222222,27.6148,7.47715555555
519.68,6.7872,28.1569666667,33.6564666667,27.2359333333,26.9868666667,5.782,26.5162,15.2423333333,32.5391,27.5755333333,7.49291111111
520.02,6.78991851852,28.0754666667,33.5708,27.1336,26.9551333333,5.795,26.4114666667,15.1872,32.3964,27.5236666667,7.49318888889
520.37,6.76110370371,27.9562666667,33.4819666667,27.0140666667,26.907,5.7644,26.268,15.1110666667,32.2533444445,27.4548,7.46373333333
520.72,6.73197037038,27.8456666667,33.3676666667,26.8864666667,26.8534666667,5.73666666667,26.1252666667,15.0365333333,32.0914111111,27.3636,7.44315555555
521.06,6.71482962962,27.7409,33.2802,26.7661333333,26.8066,5.73773333333,25.9882,14.9644,31.9311888889,27.3097333333,7.42232222223
521.41,6.6819037037,27.5798333333,33.1546,26.6342666667,26.7399333333,5.72133333333,25.8226666667,14.8957333333,31.7405111111,27.2089333333,7.41476666666
521.75,6.67418518519,27.4387,33.0431,26.5032666667,26.6856666667,5.70533333333,25.6764666667,14.8066,31.5593111111,27.1229333333,7.40631111111
522.10,6.65945925927,27.2800333333,32.9118666666,26.3535333333,26.6020666667,5.7,25.4962666666,14.7178,31.3650888889,27.0286,7.40781111112
522.45,6.64385925927,27.1782666667,32.8169666667,26.2195333333,26.5365333333,5.70313333334,25.3584666667,14.6341333333,31.2003333333,26.9702666666,7.40682222223
522.79,6.64511111112,27.0199333333,32.7063666667,26.0938,26.4582,5.70833333333,25.1791333333,14.5572666667,31.0049333333,26.8852,7.42262222222
523.14,6.63589629629,26.9002666667,32.6092,25.9739333333,26.3964666667,5.70833333333,25.0194666666,14.4641333333,30.8258777778,26.8122,7.40341111111
523.48,6.59623703704,26.7012333333,32.4538,25.8099333333,26.2751333333,5.67973333333,24.8266,14.3452666667,30.6037777778,26.7100666667,7.36663333333
523.83,6.56991851851,26.5554666667,32.3898333333,25.6988666667,26.1839333333,5.6592,24.6766,14.2288666667,30.4434444444,26.6335333333,7.34572222222
524.17,6.57414074075,26.442,32.3319,25.6012666667,26.1084,5.67373333333,24.5703333333,14.1476666667,30.3026666667,26.5934666667,7.35357777778
524.52,6.56686666667,26.3007,32.2586,25.5025333333,26.0334,5.67613333333,24.4486,14.0586666667,30.1483333333,26.5513333333,7.35745555555
524.87,6.5582,26.1523666667,32.1857,25.3873333333,25.9606,5.6772,24.3078,13.9768666667,29.9953555555,26.4788666667,7.35422222222
525.21,6.56663703704,26.0355666667,32.0922333333,25.2749333333,25.8726666667,5.68846666667,24.1818666667,13.8891333333,29.8387444444,26.4089333333,7.35606666667
525.56,6.55978518519,25.9002,32.0404,25.1734,25.7953333333,5.70426666667,24.0528,13.8032,29.6842111111,26.3462666667,7.35647777778
525.90,6.55999259259,25.7816333333,31.9973666667,25.09,25.7172,5.72313333333,23.9181333333,13.7092,29.5308666667,26.2940666667,7.35265555555
526.25,6.55082222222,25.6532666667,31.9367666667,25.0108666667,25.6312666667,5.72633333334,23.7828,13.6122,29.3816666667,26.2322666667,7.34744444445
526.59,6.55819259259,25.5729666667,31.9224333333,24.9382,25.5998666667,5.73786666667,23.6965333333,13.5412666667,29.2810666667,26.2273333333,7.34984444445
526.94,6.55034814815,25.4896666667,31.9036333333,24.8719333334,25.5576,5.74606666667,23.6045333333,13.477,29.1863555555,26.2254666667,7.36406666667
527.28,6.56871851852,25.4675333333,31.9342333333,24.8594,25.5578666667,5.76586666666,23.5526,13.4463333333,29.1446111111,26.2564666667,7.38077777778
527.63,6.57829629629,25.4225333333,31.9456666667,24.8232666667,25.5563333333,5.78273333333,23.4946,13.4133333333,29.0936111111,26.2664666667,7.40125555555
527.97,6.57678518519,25.3510333333,31.9075,24.7526,25.5290666667,5.786,23.4105333333,13.368,29.0060555555,26.2443333333,7.40624444445
528.32,6.57105185185,25.2854333333,31.8823666667,24.6872666667,25.4933333333,5.7868,23.3384,13.3255333334,28.9230666667,26.2248,7.40048888889
528.66,6.56753333334,25.2345,31.8448333333,24.6327333333,25.4666666667,5.78906666667,23.2747333333,13.2902666667,28.8478333333,26.2003333333,7.39944444445
529.01,6.55877037038,25.1801,31.8257333333,24.5787333333,25.458,5.78746666667,23.2137333333,13.2570666667,28.7891444445,26.1895333333,7.40003333333
529.35,6.54322222222,25.1057,31.7632,24.5088666667,25.4177333333,5.7792,23.1232666667,13.2135333333,28.7012111111,26.1570666667,7.39042222222
529.70,6.54782962963,25.0550333333,31.7204333333,24.4518666667,25.4108,5.7818,23.0692666667,13.1900666667,28.6306222222,26.1464666667,7.3923
530.04,6.54794814815,24.9825333333,31.6605666667,24.3542,25.3847333333,5.7884,22.9829333333,13.1562666667,28.5241222222,26.117,7.39636666667
530.39,6.54491851852,24.8875,31.5847,24.2669333333,25.3418666667,5.78606666666,22.8738666667,13.1045333333,28.3992444444,26.0565333333,7.39767777778
530.73,6.55595555555,24.7804,31.4891666667,24.1618,25.2987333333,5.80266666667,22.7666,13.0626,28.2569222222,25.9872,7.41201111111
531.08,6.53622222222,24.6082666667,31.3549666667,24.0058666667,25.209,5.7816,22.6148,12.9766,28.0659777778,25.882,7.39846666667
531.42,6.53242962963,24.4762333333,31.2243333333,23.8614666667,25.1422666667,5.78046666667,22.4741333333,12.9096,27.8827666667,25.7986,7.39437777778
531.77,6.53908148148,24.3841666667,31.1546,23.7691333333,25.107,5.80506666667,22.3622666667,12.8566666667,27.7384111111,25.7472,7.40621111111
532.11,6.54882222222,24.2923,31.0825333333,23.6800666667,25.0780666666,5.81246666667,22.262,12.81,27.6202555556,25.6948666667,7.42393333333
532.46,6.55584444445,24.2244333333,31.0450666667,23.5991333333,25.045,5.81733333333,22.1771333333,12.7674666667,27.5235444444,25.6670666667,7.44035555555
532.80,6.56022962963,24.1432,30.9836666666,23.5058666667,25.0071333333,5.82606666667,22.0854,12.7133333333,27.4077555555,25.6336666667,7.43501111111
533.15,6.57688888889,24.0701,30.9609333334,23.4439333333,24.9979333333,5.8472,22.0248666667,12.6823333333,27.3237,25.6214,7.45708888889
533.49,6.55493333333,23.9603666667,30.8862666667,23.3365333333,24.9412,5.836,21.9157333333,12.6112666667,27.1968111111,25.5677333333,7.44666666667
533.84,6.52976296296,23.863,30.8262666667,23.2508666667,24.9090666667,5.81626666667,21.8225333333,12.546,27.0997777778,25.5233333333,7.42997777778
534.18,6.51868148148,23.7929666667,30.7849666667,23.1652,24.8886666667,5.818,21.7462666667,12.506,27.0128444445,25.487,7.42952222222
534.52,6.50178518519,23.6974333333,30.7319,23.0771333333,24.8495333333,5.798,21.6583333333,12.4506666667,26.9224333333,25.4512666667,7.40554444445
534.87,6.47734074074,23.6080666667,30.6374333333,22.9666,24.7937333333,5.79753333333,21.5473333333,12.378,26.7995777778,25.3658666667,7.39413333333
535.21,6.44939259259,23.4928333333,30.5656333333,22.8687333333,24.7340666667,5.78206666666,21.4460666667,12.3158666667,26.6802111111,25.3036,7.36816666667
535.56,6.41393333333,23.3810666667,30.4874333333,22.7583333333,24.6748,5.7468,21.344,12.252,26.5680666667,25.2464,7.34048888889
535.90,6.39313333333,23.2905666667,30.4094333333,22.6473333333,24.6284666667,5.74873333333,21.2396,12.1932666667,26.4437666667,25.1866666667,7.32236666667
536.25,6.37921481481,23.1797333333,30.3129666667,22.5399333333,24.5810666667,5.7386,21.1242,12.1296666667,26.3125,25.1250666667,7.29633333333
536.59,6.37322222222,23.0796,30.2530333333,22.4584666667,24.5442666667,5.73413333334,21.0311333333,12.0815333333,26.2098333334,25.0488666667,7.29594444445
536.93,6.36517777778,23.0076666667,30.1598333333,22.3605333333,24.4978666667,5.73386666667,20.9490666667,12.0396666667,26.1055777778,24.9724666667,7.28826666666
537.28,6.37172592593,22.9451,30.1193,22.2833333333,24.4907333333,5.74453333333,20.8917333333,12.0148,26.0189555555,24.9305333333,7.29155555555
537.62,6.37591851852,22.8799666667,30.0809,22.2159333333,24.4619333333,5.7518,20.8204,11.9944666667,25.9143333333,24.8855333333,7.29627777778
537.97,6.37048888888,22.7784,29.9784,22.1082666667,24.3858,5.75553333333,20.7258,11.9448666667,25.7918555556,24.8294,7.27932222222
538.31,6.34475555555,22.6672,29.8743333333,21.9622,24.2964,5.74593333333,20.5826666667,11.8606,25.6359888889,24.7325333333,7.26986666667
538.65,6.35522222222,22.5699333333,29.8170666667,21.8617333333,24.2666,5.75933333333,20.502,11.8200666667,25.5134222222,24.7087333333,7.29091111111
539.00,6.37899259259,22.4711666667,29.7391333333,21.7484,24.2106,5.771,20.3924666667,11.7613333333,25.3879777778,24.6642666667,7.31196666667
539.34,6.40576296296,22.3852,29.6809,21.6637333333,24.1728,5.80073333333,20.3146666667,11.7081333333,25.2849777778,24.6256666667,7.33286666667
539.69,6.40743703704,22.2922,29.6164666667,21.5718666667,24.1066,5.80406666667,20.2186,11.636,25.1666222222,24.5817333333,7.33888888889
540.03,6.41118518519,22.1984333333,29.5660333333,21.4900666667,24.0530666667,5.81853333333,20.1429333333,11.5856,25.0634222222,24.5380666667,7.3543
540.37,6.43053333333,22.1586,29.5529,21.4553333333,24.0377333333,5.85173333333,20.1088,11.5620666667,24.9992444444,24.5584666667,7.37786666667
540.72,6.43347407407,22.1052666667,29.5205,21.39,23.9972,5.84893333333,20.0356,11.5130666667,24.9179777778,24.5293333333,7.38132222222
541.06,6.44453333333,22.043,29.4771333333,21.3401333333,23.9650666667,5.85793333333,19.9677333333,11.4762666667,24.8454222222,24.5108,7.39908888889
541.40,6.47386666667,22.0079666667,29.4583333333,21.2976666667,23.9468,5.87893333333,19.9274666667,11.4553333333,24.7963777778,24.5090666667,7.4158
541.75,6.46639259259,21.9502333333,29.4303,21.2268,23.9271333333,5.87326666667,19.8616666666,11.4062,24.7184888889,24.4687333333,7.40902222222
542.09,6.48014814815,21.9161,29.4094333333,21.1898,23.9298,5.8876,19.8313333333,11.3926,24.6754444444,24.452,7.41202222222
542.43,6.47742962963,21.8526333333,29.3503666667,21.1128666667,23.8774666667,5.88413333333,19.7632666667,11.3648,24.6013444444,24.4086,7.39908888889
542.78,6.46585185185,21.7907,29.2855,21.0470666667,23.8551333333,5.88326666667,19.6974666666,11.3342666667,24.532,24.3684,7.38872222222
543.12,6.4332,21.7150666667,29.2083333333,20.9586,23.8120666667,5.8666,19.6095333333,11.2988666667,24.4344666667,24.3156,7.36828888889
543.46,6.43428888889,21.6485,29.1388666667,20.8778666667,23.7874666667,5.8654,19.54,11.2767333333,24.3408666667,24.2576,7.36405555555
543.81,6.40751111111,21.5641333333,29.0313,20.7702666667,23.7317333333,5.84626666667,19.4375333333,11.2147333333,24.2244777778,24.1792,7.33344444445
544.15,6.38641481481,21.4671,28.9171333333,20.6449333333,23.6815333333,5.8222,19.3199333333,11.1592,24.1003666667,24.1039333333,7.31805555555
544.49,6.37680740741,21.3791,28.8479,20.5648,23.6654,5.82006666667,19.2471333333,11.1224666667,24.0094666667,24.0651333333,7.30931111111
544.84,6.34717037037,21.3079333333,28.7664333333,20.4566,23.6128666667,5.806,19.1605333333,11.0785333333,23.9166666667,23.9988,7.29098888889
545.18,6.34617777778,21.2310666667,28.6788333333,20.3716,23.5844666667,5.80693333333,19.0864,11.0412666667,23.8254888889,23.9336666667,7.29444444445
545.52,6.3596,21.1845333333,28.6367,20.3214666667,23.5782,5.83253333333,19.0368666667,11.0392,23.7651111111,23.9352,7.3195
545.87,6.35488888889,21.1210666667,28.5788,20.2554666667,23.5632666667,5.82593333333,18.9738,11.0061333333,23.6904555556,23.9194,7.33438888889
546.21,6.36208888889,21.0996,28.5805333333,20.2342,23.6070666667,5.84206666667,18.938,10.9916666667,23.6600555556,23.938,7.35503333333
546.55,6.33174814815,21.0459333333,28.5430333333,20.1592,23.5722,5.82406666667,18.8728,10.9456,23.5779111111,23.9085333333,7.34876666667
546.90,6.36508148148,21.0207,28.5120666667,20.1202666667,23.5779333333,5.84006666667,18.8457333333,10.9268666667,23.5328333333,23.8988666667,7.38354444445
547.24,6.32284444445,20.939,28.4473666667,20.0485333333,23.5484666667,5.816,18.7733333333,10.8821333333,23.4732444444,23.8672666667,7.35503333333
547.58,6.36941481481,20.9325333333,28.475,20.0320666667,23.5929333333,5.8572,18.7772,10.9048,23.4786777778,23.909,7.39862222222
547.92,6.33522962963,20.8423333333,28.4092,19.9410666667,23.5538666667,5.83506666667,18.6974666667,10.8534666667,23.3963444445,23.8324666667,7.36566666667
548.27,6.32952592593,20.8155,28.3721333333,19.8970666667,23.554,5.83866666667,18.6561333333,10.8306,23.3518333333,23.8162,7.37842222222
548.61,6.3499925926,20.7704,28.3660666667,19.8764,23.5900666667,5.85913333333,18.6360666667,10.8304,23.33,23.8263333333,7.40574444445
548.95,6.31874074074,20.7195666667,28.3164,19.8028,23.5834666667,5.86366666667,18.5696666667,10.7961333334,23.2675777778,23.8113333333,7.41473333333
549.29,6.28456296296,20.6242333333,28.2076666667,19.704,23.5250666667,5.82666666667,18.479,10.744,23.1641777778,23.7314,7.39571111111
549.64,6.32554074074,20.5859666667,28.1840666667,19.6721333333,23.5382,5.87406666667,18.4475333333,10.7415333334,23.0862777778,23.7140666667,7.43183333333
549.98,6.3296,20.5029666667,28.1081333333,19.5816666667,23.5042,5.88433333333,18.3857333333,10.7119333333,22.9875111111,23.6376666667,7.44876666667
550.32,6.33250370371,20.4319,28.0630666667,19.5374,23.5118666667,5.89366666667,18.3366666667,10.6884666667,22.9265666667,23.5975333333,7.45076666667
550.66,6.31346666667,20.3339333333,27.9895,19.4479333333,23.4726666667,5.8746,18.2479333333,10.6482,22.8256666667,23.5335333333,7.42801111111
551.01,6.36360740741,20.3129666667,27.9814666667,19.4160666667,23.4954666667,5.90566666667,18.2319333333,10.6318,22.7819555556,23.5377333333,7.47865555555
551.35,6.33677037037,20.2165666667,27.9064333333,19.3511333333,23.4671333333,5.89006666667,18.1418666667,10.5614,22.6839888889,23.4920666667,7.47144444444
551.69,6.38005925926,20.2130666667,27.9192666667,19.3391333333,23.4985333333,5.93526666667,18.1403333333,10.5824666667,22.6665222222,23.5296,7.52314444445
552.03,6.41938518519,20.1610666667,27.8955666667,19.3032666667,23.5013333333,5.96913333333,18.1040666667,10.5826,22.6206777778,23.5200666667,7.54822222222
552.38,6.40765925926,20.0821,27.8116,19.2317333333,23.4478,5.94886666667,18.0167333333,10.5446666667,22.5261777778,23.4410666667,7.54127777778
552.72,6.40771851852,20.0017333333,27.7510333333,19.1768,23.4158,5.9428,17.9452666667,10.5066,22.4284333333,23.3800666667,7.52697777778
553.06,6.43150370371,19.9946,27.7593333333,19.169,23.455,5.9584,17.9319333333,10.4972666667,22.4123,23.4048,7.54854444445
553.40,6.38984444445,19.9342666667,27.7203,19.0910666667,23.4373333333,5.93546666667,17.8664,10.449,22.3652,23.3714666667,7.53097777778
553.74,6.39885925926,19.8849333333,27.6943,19.0586,23.4492,5.94366666667,17.8277333333,10.4334666667,22.3277888889,23.3745333333,7.54015555555
554.09,6.43926666667,19.8413,27.6722666667,19.0175333333,23.4434,5.99386666667,17.7984,10.4357333333,22.2827777778,23.3724666666,7.58572222222
554.43,6.44948148148,19.8056666667,27.6632333333,18.9846666667,23.4582666667,6.01086666667,17.7682,10.4295333333,22.2495555555,23.3848,7.61055555555
554.77,6.4456,19.7312333333,27.5857,18.9094,23.4244666667,6.01866666667,17.7022666667,10.4082,22.1621555556,23.3330666666,7.61934444445
555.11,6.43142222222,19.6645333333,27.5446,18.8309333333,23.4006,6.00986666667,17.6460666667,10.3876666667,22.1021444444,23.2813333333,7.61616666667
555.45,6.43460740741,19.5806,27.4724666667,18.7748,23.3467333333,6.0094,17.5772,10.3526,22.0167888889,23.2308,7.61304444445
555.80,6.37329629629,19.4710333333,27.4042666667,18.6497333333,23.2904666667,5.95386666667,17.4712666667,10.2706,21.9123333333,23.1583333334,7.57033333333
556.14,6.34784444445,19.3677333333,27.3102666667,18.5314666667,23.2357333333,5.93773333333,17.3851333333,10.2109333333,21.7909333333,23.0690666667,7.54358888889
556.48,6.32924444445,19.2893666667,27.2689333333,18.4558,23.2238666667,5.90873333333,17.3439333333,10.1817333333,21.7419333333,23.0327333333,7.53184444445
556.82,6.29461481481,19.1752666667,27.1745,18.3422666667,23.1584,5.90373333334,17.2562666667,10.1343333333,21.6469,22.9408,7.50077777778
557.16,6.25614814815,19.0582,27.0650666667,18.2372,23.0736666667,5.85866666667,17.166,10.0858,21.5598111111,22.8616,7.44292222222
557.50,6.20584444444,18.9741,27.0044666667,18.1425333333,23.0100666667,5.8156,17.0632666667,10.0138666667,21.4696,22.7690666667,7.40278888888
557.85,6.19848888888,18.9457666667,26.9451,18.0554,23.0026,5.7974,17.014,9.99353333335,21.4015666667,22.7264666667,7.37976666667
558.19,6.20927407407,18.8513333333,26.8708,17.9855333333,22.9502,5.8136,16.9356666667,9.96973333333,21.3233111111,22.6530666667,7.37647777778
558.53,6.21219259259,18.8069333333,26.8585333333,17.9555333333,22.954,5.83893333333,16.8950666667,9.96726666667,21.2873444444,22.625,7.39214444445
558.87,6.18028148148,18.7126666667,26.7506666667,17.8610666667,22.8960666667,5.79173333333,16.8084,9.90859999999,21.1674888889,22.5474666667,7.34353333333
559.21,6.14545925926,18.6549,26.6952666666,17.7968,22.8806666667,5.76613333333,16.7548666667,9.87613333333,21.1047666667,22.5240666667,7.33547777778
559.55,6.16741481481,18.6325666667,26.6399,17.779,22.8784666667,5.80433333333,16.7392666667,9.87306666666,21.0620888889,22.5054,7.33702222222
559.89,6.16752592593,18.6207666667,26.667,17.7669333333,22.8986666667,5.82213333333,16.7322,9.85339999999,21.0599,22.5367333333,7.33181111111
560.23,6.18424444445,18.5711666667,26.6098,17.7182,22.8737333333,5.8536,16.6882666666,9.82453333335,21.0188333333,22.4956666667,7.34674444445
560.58,6.19949629629,18.548,26.5876,17.7067333333,22.8744666667,5.88253333333,16.6759333333,9.80320000001,20.9999777778,22.4640666667,7.36634444445
560.92,6.29492592593,18.5991,26.6254333333,17.7204,22.9340666667,5.9646,16.7073333333,9.85153333333,21.0191222222,22.523,7.46387777778
561.26,6.32052592593,18.5612,26.5734333333,17.6899333334,22.9332,5.97466666667,16.6760666667,9.84593333334,20.9613222222,22.5206666667,7.47748888889
561.60,6.28201481481,18.4649333333,26.4828,17.597,22.8643333333,5.9436,16.5844,9.75053333334,20.8608222222,22.4417333333,7.43223333333
561.94,6.24367407407,18.4226333333,26.4281,17.5414666667,22.8350666667,5.90786666667,16.5106666667,9.68500000001,20.7950333333,22.3755333333,7.3993
562.28,6.26457777778,18.4355666667,26.4208,17.5188666667,22.8605333333,5.9118,16.4839333333,9.66546666666,20.7856555556,22.4084666667,7.41024444445
562.62,6.27695555555,18.4231333333,26.4198666667,17.4936,22.8607333333,5.93193333333,16.4584666667,9.64033333333,20.7481555556,22.4198,7.44274444445
562.96,6.27768888889,18.3679,26.3845666667,17.4384666667,22.8304,5.9386,16.3841333333,9.59433333333,20.6794777778,22.3586,7.4447
563.30,6.24209629629,18.2807666667,26.3365333333,17.3518,22.7753333333,5.88453333333,16.2938666667,9.53353333334,20.5864888889,22.2936,7.43061111111
563.64,6.24670370371,18.2248,26.2495333333,17.305,22.7378666667,5.88346666666,16.2404,9.51006666666,20.5274111111,22.2471333333,7.43887777778
563.99,6.20843703704,18.1375333333,26.1637666667,17.2282,22.6812666667,5.83466666667,16.1500666667,9.44953333334,20.4288666667,22.2093333333,7.41484444445
564.33,6.22182222222,18.1017333333,26.151,17.1834,22.6741333333,5.84353333333,16.113,9.43979999999,20.3791555555,22.2173333333,7.44155555555
564.67,6.15843703704,18.0094,26.0699333333,17.1183333333,22.6296666667,5.80453333333,16.0368666667,9.36953333334,20.2730333333,22.1376666667,7.39187777778
565.01,6.15851851852,17.9907,26.0603333333,17.1088,22.6171333333,5.83806666667,16.0217333333,9.35560000001,20.2555888889,22.1157333333,7.41121111111
565.35,6.17878518519,17.9757666667,26.0347666667,17.1047333333,22.6256,5.85326666667,16.0125333333,9.36393333333,20.2239777778,22.1126,7.44737777778
565.69,6.19004444445,17.9259666667,25.9820666667,17.036,22.6085333333,5.88506666667,15.9792,9.34246666666,20.1783888889,22.0964666667,7.4723
566.03,6.15854074074,17.8371666667,25.9087666667,16.9518,22.5458,5.8776,15.9302666667,9.2954,20.0892888889,22.032,7.4518
566.37,6.15015555555,17.7958,25.8619666667,16.9054,22.5154,5.8914,15.8793333333,9.28593333333,20.0411222222,21.9841333333,7.45093333333
566.71,6.14292592593,17.7470333333,25.7769,16.8294666667,22.4782,5.872,15.8356666667,9.24433333334,19.9683111111,21.9432666667,7.43191111111
567.05,6.13017037037,17.7039666667,25.7202,16.7686,22.4548,5.87913333333,15.7798,9.20613333333,19.9127333333,21.9024666667,7.42344444445
567.39,6.10297037037,17.6807333333,25.6897666666,16.7143333333,22.4434,5.86993333334,15.7283333333,9.16606666667,19.8592222222,21.8834666667,7.39808888889
567.73,6.12070370371,17.6819,25.7044666667,16.699,22.463,5.8956,15.7140666667,9.16826666667,19.8565666667,21.8749333333,7.3993
568.07,6.08265185185,17.6019,25.6101,16.6213333333,22.4146,5.85193333333,15.6326666667,9.10026666667,19.7713111111,21.8125333333,7.35912222222
568.41,6.03094074074,17.5045333333,25.5144666667,16.4996666667,22.3192666666,5.79813333334,15.522,9.0214,19.6616,21.7059333333,7.30353333333
568.75,6.01300740741,17.4403333333,25.4281333333,16.4139333334,22.2777333333,5.7696,15.4568,8.98073333333,19.5903111111,21.6538666667,7.28682222222
569.09,6.0118,17.3985,25.3907,16.3677333333,22.2643333333,5.7874,15.4267333333,8.96006666667,19.5547666667,21.6246666667,7.29101111111
569.43,6.00200740741,17.3565666667,25.3562333333,16.3383333333,22.2382666667,5.77033333333,15.4005333333,8.93526666667,19.4959444445,21.6006,7.29956666667
569.77,6.00545185185,17.2947,25.3138,16.2864666667,22.223,5.76166666667,15.3398666667,8.91586666667,19.4652777778,21.5506,7.30416666667
570.11,5.99917037037,17.2568,25.2864666667,16.2368666667,22.2426666667,5.74786666666,15.2920666667,8.86866666667,19.4354666667,21.5363333333,7.30173333333
570.45,6.01676296296,17.2544,25.2809333333,16.2320666667,22.2743333333,5.78453333333,15.3035333333,8.87586666667,19.4376222222,21.5360666667,7.33815555556
570.79,6.04298518519,17.2418333333,25.2827666667,16.2060666667,22.3034,5.80286666667,15.3199333333,8.88113333333,19.4389333333,21.5632,7.36238888889
571.13,6.06343703704,17.2054666667,25.2540666667,16.1854666667,22.2956,5.81586666667,15.2907333333,8.87373333333,19.4053222222,21.5353333333,7.39712222222
571.47,6.06456296296,17.1743666667,25.2238,16.1485333333,22.2889333333,5.83066666667,15.2696,8.862,19.3499888889,21.5059333333,7.42422222222
571.81,6.097,17.1769666667,25.2378666667,16.1412,22.3090666667,5.86566666667,15.2687333333,8.87306666667,19.3336,21.4964,7.45628888889
572.15,6.14674074074,17.2030333333,25.2652333333,16.176,22.3654,5.92393333333,15.2998666667,8.8962,19.3451333333,21.5452666667,7.5307
572.49,6.163,17.1656333333,25.2285333333,16.1403333333,22.3612,5.9436,15.2611333333,8.88806666667,19.2866333333,21.5026,7.53251111111
572.83,6.14891111111,17.1298333333,25.2068666667,16.1012,22.3460666667,5.92293333333,15.2107333333,8.86886666667,19.2473,21.4512,7.52328888889
573.17,6.12849629629,17.1029,25.1608,16.0556666667,22.3586666667,5.9178,15.1711333333,8.84533333333,19.2161666667,21.4367333333,7.51181111111
573.51,6.12351851852,17.0869333333,25.1199666667,16.0222,22.3584,5.9192,15.1448666667,8.826,19.1614666667,21.4245333333,7.50323333333
573.85,6.15983703704,17.0762,25.1125,16.0312,22.3498,5.9636,15.1651333333,8.87233333333,19.1479888889,21.4134666667,7.53641111111
574.19,6.13981481481,17.0050333333,25.0686666667,15.9815333333,22.3186,5.94086666667,15.1042,8.8436,19.0919333333,21.3747333333,7.50641111111
574.53,6.12824444445,16.9673666667,25.0114666667,15.9688,22.2746,5.94573333333,15.0295333334,8.83466666667,19.0148888889,21.3182666667,7.50441111111
574.87,6.11855555555,16.9181,24.9603333333,15.9163333333,22.2630666667,5.9384,14.9865333333,8.8204,18.9580111111,21.2844666666,7.52073333333
575.21,6.09382222222,16.8565,24.8812666667,15.8587333333,22.2115333333,5.92846666667,14.9200666667,8.778,18.8993444444,21.2208,7.49651111111
575.55,6.08604444445,16.8047,24.8164333333,15.8006,22.1758,5.92253333333,14.8636,8.768,18.8453555556,21.1906,7.5031
575.89,6.07330370371,16.7495666667,24.7533,15.7466666667,22.1430666667,5.89226666667,14.8021333333,8.7544,18.7996555555,21.1316,7.47714444445
576.22,6.04502222222,16.7011,24.7007333333,15.6689333333,22.107,5.86146666667,14.7411333333,8.70493333333,18.7405222222,21.1048666667,7.46303333333
576.56,6.04367407407,16.6459,24.6460666667,15.6252,22.081,5.87173333333,14.7164666667,8.67933333333,18.6917111111,21.0812666667,7.46761111111
576.90,6.05421481481,16.6006666667,24.6220333333,15.5796,22.0368666667,5.85873333333,14.6739333333,8.66506666667,18.6362,21.0342666667,7.45098888889
577.24,6.04098518519,16.5367666667,24.5643333333,15.5229333334,21.9772,5.83266666667,14.6136,8.63786666667,18.5772888889,20.9692666667,7.44277777778
577.58,6.00315555555,16.4603333333,24.4627666667,15.4300666667,21.94,5.8028,14.5239333333,8.5842,18.5035222222,20.9171333333,7.41581111111
577.92,5.95004444445,16.394,24.3885,15.3306,21.8962,5.75193333333,14.4279333333,8.51573333333,18.4184222222,20.8438,7.37583333333
