wavelength,Back_RamPasf,Belly_RamPasf,Breast_RamPasf,Crissum_RamPasf,Crown_RamPasf,DorTail_RamPasf,Rump_RamPasf,Throat_RamPasf,WingTip_RamPasf
538.31,6.90544444444,12.8964444444,13.2948888889,9.44544444445,7.89822222222,4.20088888889,10.3238888889,18.3937777778,6.86777777778
538.65,6.91177777778,12.9041111111,13.3227777778,9.45666666665,7.89988888889,4.20066666667,10.3561111111,18.3862222222,6.86622222222
539.00,6.93188888889,12.9185555555,13.3536666667,9.46455555556,7.90066666667,4.22555555555,10.3898888889,18.4023333334,6.88166666667
539.34,6.94011111111,12.9195555555,13.38,9.46244444444,7.90666666667,4.21944444444,10.4201111111,18.3928888889,6.88088888889
539.69,6.96588888889,12.9092222222,13.4165555556,9.47822222223,7.93177777778,4.219,10.4481111111,18.3826666667,6.87955555555
540.03,7.00566666667,12.9414444444,13.4752222222,9.50777777779,7.95155555555,4.25344444444,10.5032222222,18.4036666666,6.91233333333
540.37,7.02766666667,12.9751111111,13.5135555555,9.54044444444,7.97955555556,4.26688888889,10.5493333333,18.4273333333,6.93211111111
540.72,7.03055555556,12.979,13.5284444445,9.55588888889,7.98133333333,4.26977777778,10.5716666667,18.4175555556,6.93666666667
541.06,7.03144444444,12.9761111111,13.5433333333,9.55466666668,7.968,4.27177777778,10.5818888889,18.4135555555,6.93277777778
541.40,7.04,12.9923333334,13.572,9.567,7.98366666667,4.28244444444,10.6103333334,18.4251111111,6.93066666667
541.75,7.03488888889,12.9916666667,13.6018888889,9.56777777778,7.98022222222,4.27044444444,10.6213333333,18.444,6.91777777778
542.09,7.02411111111,12.9925555556,13.6268888889,9.56655555555,7.97677777778,4.27144444444,10.6261111111,18.4561111111,6.91344444444
542.43,7.03033333333,12.9991111111,13.6493333333,9.57533333333,7.98255555556,4.27733333333,10.6524444444,18.472,6.916
542.78,7.03666666667,13.0173333334,13.691,9.59066666666,8.00122222222,4.28166666667,10.6852222222,18.5011111111,6.91788888889
543.12,7.048,13.0295555556,13.7273333333,9.61166666668,8.00033333333,4.30233333334,10.7168888889,18.5281111111,6.92633333333
543.46,7.03522222222,13.0448888889,13.7493333333,9.61344444445,7.99511111111,4.30877777778,10.7307777778,18.5356666667,6.93433333333
543.81,7.04266666667,13.0574444444,13.7868888889,9.63177777777,8.00411111111,4.30077777778,10.752,18.5672222222,6.93066666667
544.15,7.03377777778,13.0502222222,13.797,9.63811111112,7.99766666667,4.30366666666,10.7661111111,18.5651111111,6.922
544.49,7.054,13.0794444444,13.8511111111,9.66644444445,8.01044444444,4.30788888889,10.8213333333,18.6195555555,6.92677777778
544.84,7.06955555556,13.1078888889,13.8905555556,9.69466666667,8.03422222222,4.31822222222,10.8607777778,18.6681111111,6.93411111111
545.18,7.07622222222,13.1266666666,13.9206666667,9.70855555555,8.02522222222,4.30711111111,10.8933333333,18.6894444444,6.936
545.52,7.116,13.1587777778,13.9553333333,9.74533333335,8.05011111111,4.33322222222,10.9378888889,18.6947777778,6.96277777778
545.87,7.15222222222,13.181,13.9813333333,9.75811111112,8.04955555555,4.33866666667,10.9762222222,18.7156666667,6.98266666667
546.21,7.17622222222,13.2175555555,14.0357777778,9.79799999999,8.056,4.35577777778,11.0114444444,18.7684444445,7.00666666667
546.55,7.19633333333,13.2243333333,14.0587777778,9.82433333332,8.05033333333,4.34355555555,11.0332222222,18.7877777778,7.00777777778
546.90,7.23377777778,13.2523333333,14.1043333333,9.85644444446,8.08266666667,4.348,11.0792222222,18.8283333333,7.02144444445
547.24,7.27355555556,13.2906666667,14.1514444445,9.88844444443,8.10522222222,4.35977777778,11.1371111111,18.8678888889,7.03888888889
547.58,7.31733333333,13.3372222222,14.2057777778,9.93,8.145,4.39888888889,11.21,18.9112222222,7.06944444445
547.92,7.36766666667,13.3772222222,14.2852222222,9.97666666668,8.18011111111,4.409,11.2726666667,18.9745555556,7.101
548.27,7.382,13.4096666667,14.3208888889,9.99388888889,8.19944444444,4.41833333333,11.29,19.0047777778,7.11988888889
548.61,7.40555555555,13.4442222222,14.3857777778,10.0257777778,8.23188888889,4.43255555555,11.3485555556,19.0335555555,7.14344444444
548.95,7.43766666666,13.4726666667,14.4441111111,10.0622222222,8.25866666667,4.451,11.3937777778,19.0605555556,7.17177777778
549.29,7.41588888889,13.4562222222,14.447,10.035,8.24277777778,4.42466666667,11.3948888889,19.0666666667,7.13211111111
549.64,7.40177777778,13.4892222222,14.4996666666,10.0588888889,8.25588888889,4.41844444444,11.4213333333,19.0821111111,7.13188888889
549.98,7.38922222222,13.4721111111,14.4995555556,10.0402222222,8.25033333333,4.38566666667,11.4196666667,19.0605555555,7.09355555556
550.32,7.397,13.5041111111,14.5514444445,10.0728888889,8.27555555556,4.40911111111,11.476,19.0897777778,7.121
550.66,7.41233333333,13.5381111111,14.6156666667,10.0948888889,8.30422222222,4.42733333333,11.5086666667,19.1177777778,7.13833333333
551.01,7.41111111111,13.5515555556,14.6632222222,10.1053333333,8.30933333333,4.43288888889,11.5437777778,19.1485555555,7.13677777778
551.35,7.41077777778,13.5432222222,14.6554444444,10.1345555556,8.30788888889,4.41911111111,11.5506666667,19.1362222222,7.12455555555
551.69,7.41711111111,13.5456666667,14.6945555555,10.1434444445,8.30133333333,4.43644444444,11.5742222222,19.1587777778,7.12666666667
552.03,7.43455555555,13.5281111111,14.7204444445,10.1472222222,8.31,4.45455555556,11.6092222222,19.1494444445,7.13366666667
552.38,7.45822222222,13.5273333333,14.7161111111,10.151,8.29877777778,4.45833333333,11.5863333333,19.1463333334,7.12022222222
552.72,7.45633333334,13.5105555555,14.7338888889,10.1396666667,8.28422222222,4.44422222222,11.5955555555,19.1746666667,7.11688888889
553.06,7.47655555555,13.5473333333,14.7828888889,10.1862222222,8.28533333333,4.46255555556,11.6454444445,19.2283333333,7.14944444444
553.40,7.52233333333,13.5538888889,14.8198888889,10.2271111111,8.33622222222,4.48833333333,11.7018888889,19.2732222222,7.16477777778
553.74,7.57211111111,13.6012222222,14.8975555555,10.271,8.37577777778,4.52188888889,11.7623333333,19.3225555556,7.20666666667
554.09,7.57833333333,13.5957777778,14.901,10.2591111111,8.376,4.51433333333,11.7538888889,19.3233333333,7.19911111111
554.43,7.56744444445,13.6087777778,14.8971111111,10.2935555556,8.37222222222,4.49944444444,11.7763333333,19.3198888889,7.19511111111
554.77,7.58144444444,13.59,14.8927777778,10.2904444444,8.38266666666,4.48555555556,11.7825555556,19.3096666667,7.20088888889
555.11,7.56355555555,13.5954444444,14.9081111111,10.2691111111,8.35633333333,4.479,11.7995555555,19.3191111111,7.20822222222
555.45,7.551,13.624,14.9032222222,10.2802222222,8.34777777778,4.471,11.791,19.2858888889,7.20188888889
555.80,7.59233333333,13.6946666667,14.9651111111,10.3243333333,8.38455555556,4.49933333333,11.8426666667,19.3755555556,7.25555555555
556.14,7.58388888889,13.6998888889,14.998,10.339,8.38011111111,4.49644444445,11.9127777778,19.4,7.27633333333
556.48,7.61311111111,13.7552222222,15.0415555556,10.392,8.41077777778,4.52411111111,11.9464444444,19.427,7.29177777778
556.82,7.63655555556,13.782,15.0946666667,10.4102222222,8.46277777778,4.52922222222,11.9844444444,19.4526666667,7.31022222222
557.16,7.639,13.8122222222,15.1008888889,10.4041111111,8.45022222222,4.52744444444,12.001,19.4831111111,7.30855555555
557.50,7.643,13.8003333334,15.1054444445,10.4121111111,8.44566666667,4.53311111111,12.017,19.4812222222,7.32222222222
557.85,7.67288888889,13.828,15.1723333333,10.4413333333,8.45733333333,4.55677777778,12.0932222222,19.5053333333,7.333
558.19,7.67077777778,13.8276666667,15.187,10.4195555556,8.44111111111,4.56755555556,12.1017777778,19.5537777778,7.32822222222
558.53,7.66033333334,13.8666666667,15.2182222222,10.461,8.45411111111,4.56444444445,12.1283333333,19.6063333333,7.33577777778
558.87,7.67833333333,13.8677777778,15.2604444444,10.4531111111,8.45311111111,4.54466666667,12.1311111111,19.631,7.33122222222
559.21,7.67433333333,13.8404444445,15.2678888889,10.449,8.46722222222,4.52866666667,12.1627777778,19.6702222222,7.32044444445
559.55,7.634,13.7908888889,15.2414444444,10.4144444444,8.42544444444,4.48,12.131,19.6026666666,7.27233333333
559.89,7.62233333333,13.7755555556,15.237,10.3954444445,8.41244444445,4.44488888889,12.099,19.5974444445,7.25
560.23,7.605,13.7495555555,15.2368888889,10.3805555556,8.41033333333,4.41922222222,12.1101111111,19.5635555556,7.22333333333
560.58,7.598,13.7621111111,15.2638888889,10.3924444445,8.40811111111,4.44477777778,12.124,19.5637777778,7.243
560.92,7.59255555555,13.7427777778,15.2723333333,10.3946666667,8.40811111111,4.46277777778,12.1255555555,19.556,7.24544444445
561.26,7.60266666667,13.8004444445,15.3124444444,10.4233333333,8.43444444444,4.471,12.1778888889,19.6058888889,7.26266666667
561.60,7.64255555556,13.853,15.3553333333,10.4657777778,8.47344444444,4.50744444444,12.2212222222,19.6791111111,7.31088888889
561.94,7.71444444444,13.8792222222,15.4288888889,10.5291111111,8.52655555556,4.56533333333,12.298,19.7208888889,7.36622222222
562.28,7.76355555555,13.9018888889,15.4808888889,10.5454444444,8.55222222222,4.59566666667,12.3445555555,19.7527777778,7.38733333334
562.62,7.75944444444,13.9072222222,15.5098888889,10.5545555555,8.56277777778,4.58555555556,12.3432222222,19.7575555556,7.38444444445
562.96,7.78022222222,13.9268888889,15.5242222222,10.5646666667,8.55055555555,4.60077777778,12.3534444444,19.7316666666,7.40588888889
563.30,7.81744444444,13.9647777778,15.5827777778,10.607,8.583,4.64566666666,12.4115555556,19.7678888889,7.42733333334
563.64,7.87066666667,14.0182222222,15.6566666667,10.6685555555,8.64311111111,4.71755555556,12.4982222222,19.8275555555,7.48977777778
563.99,7.92722222222,14.0694444445,15.7151111111,10.7031111111,8.65222222222,4.75777777778,12.558,19.8961111111,7.527
564.33,7.95844444444,14.0835555556,15.732,10.7171111111,8.65366666667,4.74233333334,12.5863333333,19.9131111111,7.53144444445
564.67,7.98033333333,14.1184444444,15.7985555556,10.7386666667,8.66888888889,4.75044444444,12.624,19.9295555555,7.55688888889
565.01,7.99644444445,14.1268888889,15.8308888889,10.7711111111,8.66255555556,4.76777777778,12.6277777778,19.9472222222,7.56266666666
565.35,7.99744444444,14.1032222222,15.827,10.7667777778,8.65022222222,4.75966666667,12.6194444444,19.933,7.55733333333
565.69,7.98788888889,14.1291111111,15.8534444444,10.7604444444,8.65788888889,4.74833333333,12.6173333333,19.9323333333,7.55433333333
566.03,8.01155555555,14.1405555556,15.8874444445,10.7745555556,8.67222222222,4.77688888889,12.6245555556,19.9363333333,7.58266666667
566.37,8.06166666667,14.1771111111,15.9195555555,10.8274444444,8.70411111111,4.84911111111,12.7054444444,19.9893333333,7.61822222222
566.71,8.09422222222,14.2222222222,15.9964444444,10.8876666667,8.74666666667,4.90433333333,12.7752222222,20.0653333333,7.65444444445
567.05,8.11855555556,14.261,16.0322222222,10.9046666667,8.74511111111,4.92433333333,12.8044444444,20.0995555556,7.67855555555
567.39,8.12888888889,14.2884444445,16.0316666667,10.9181111111,8.742,4.92933333333,12.8185555556,20.1024444444,7.68033333333
567.73,8.12777777778,14.2938888889,16.0268888889,10.9372222222,8.75766666667,4.93111111111,12.8103333334,20.1007777778,7.69611111111
568.07,8.13755555556,14.3044444445,16.0591111111,10.9613333333,8.79466666667,4.95122222222,12.8474444445,20.1292222222,7.70777777778
568.41,8.15811111111,14.3144444444,16.0504444445,10.9795555556,8.794,4.94355555555,12.8472222222,20.14,7.69677777778
568.75,8.19755555556,14.3325555556,16.0958888889,10.9902222222,8.82055555556,4.94966666667,12.9118888889,20.1701111111,7.71788888889
569.09,8.21833333333,14.3442222222,16.1275555556,11.0162222222,8.83633333333,4.93555555555,12.9365555555,20.1817777778,7.70477777778
569.43,8.21544444444,14.3372222222,16.1516666667,11.0372222222,8.81255555556,4.93111111111,12.9598888889,20.1995555555,7.71655555556
569.77,8.20344444444,14.3447777778,16.1502222222,11.0372222222,8.79366666667,4.90277777778,12.9785555556,20.209,7.70922222222
570.11,8.20822222222,14.3603333333,16.1733333333,11.0411111111,8.81144444445,4.88644444444,12.9878888889,20.2117777778,7.72611111111
570.45,8.208,14.3565555556,16.1582222222,11.0044444444,8.8,4.84133333333,12.9861111111,20.2007777778,7.712
570.79,8.22188888889,14.3511111111,16.1745555555,11.0112222222,8.81411111111,4.84444444445,13.0036666667,20.201,7.71244444444
571.13,8.24588888889,14.3592222222,16.2293333333,11.0281111111,8.81633333334,4.84944444444,13.0192222222,20.2157777778,7.71322222222
571.47,8.23522222222,14.3555555556,16.2706666667,11.0031111111,8.80577777778,4.84377777778,13.0388888889,20.2207777778,7.70022222222
571.81,8.22755555555,14.3385555555,16.2603333333,10.9855555556,8.77511111111,4.83077777778,13.0287777778,20.2062222222,7.69388888889
572.15,8.20677777778,14.3374444445,16.2993333333,10.9826666667,8.77588888889,4.80555555556,13.0425555556,20.2185555555,7.70133333333
572.49,8.15577777778,14.3173333333,16.2592222222,10.9392222222,8.73622222222,4.783,13.0074444444,20.1823333334,7.669
572.83,8.12655555556,14.3141111111,16.2397777778,10.9072222222,8.72522222222,4.78711111111,12.991,20.17,7.66711111111
573.17,8.10144444444,14.289,16.2036666667,10.891,8.71988888889,4.76777777778,12.9755555556,20.1605555556,7.64455555556
573.51,8.103,14.2963333333,16.2265555556,10.9116666667,8.72822222222,4.78066666667,12.9834444445,20.1763333333,7.65144444445
573.85,8.08266666667,14.2793333333,16.2331111111,10.8943333333,8.70077777778,4.77288888889,12.992,20.1778888889,7.63366666667
574.19,8.07022222222,14.2788888889,16.2458888889,10.8888888889,8.69044444444,4.78833333333,12.9907777778,20.1948888889,7.62888888889
574.53,8.06055555556,14.2868888889,16.2573333333,10.9141111111,8.68488888889,4.77755555556,12.9955555556,20.2162222222,7.63366666667
574.87,8.05344444444,14.3027777778,16.2642222222,10.9223333333,8.69388888889,4.77122222222,13.0227777778,20.2374444444,7.64777777778
575.21,8.06666666667,14.3053333333,16.2444444445,10.9496666667,8.69688888889,4.76122222222,13.0335555555,20.2726666667,7.65355555556
575.55,8.06522222222,14.32,16.2587777778,10.9646666667,8.69188888889,4.76433333333,13.04,20.278,7.64877777778
575.89,8.07822222222,14.3142222222,16.2423333333,10.9846666667,8.68555555556,4.78944444444,13.0404444444,20.2846666667,7.65211111111
576.22,8.10333333333,14.325,16.2753333333,11.0201111111,8.69522222222,4.81222222222,13.075,20.33,7.67633333333
576.56,8.146,14.3728888889,16.343,11.0856666667,8.72155555556,4.84533333333,13.1371111111,20.4036666666,7.71422222222
576.90,8.21511111111,14.448,16.4314444444,11.1367777778,8.77122222222,4.89477777778,13.2116666667,20.4657777778,7.76633333333
577.24,8.23966666667,14.4575555556,16.4642222222,11.1614444444,8.79344444444,4.92988888889,13.2703333334,20.4986666667,7.79688888889
577.58,8.27777777778,14.4967777778,16.5011111111,11.2105555556,8.82044444444,4.948,13.2895555555,20.535,7.829
577.92,8.32311111111,14.5365555556,16.5715555555,11.2735555556,8.87333333333,4.97722222222,13.3211111111,20.5782222222,7.88233333333
578.26,8.31922222222,14.5463333333,16.5858888889,11.2792222222,8.88922222222,4.96877777778,13.3381111111,20.5927777778,7.88311111111
578.60,8.31177777778,14.5434444444,16.5906666667,11.2811111111,8.88544444444,4.971,13.3615555556,20.5835555556,7.87233333333
578.94,8.33322222222,14.5971111111,16.6656666667,11.2985555556,8.92088888888,5.02188888889,13.4173333333,20.6147777778,7.92244444444
579.28,8.38511111111,14.6594444445,16.7201111111,11.3496666667,8.96499999999,5.06766666667,13.4802222222,20.7158888889,7.96944444444
579.61,8.43488888889,14.7088888889,16.7721111111,11.367,9.00244444444,5.08455555555,13.5503333333,20.7595555556,8.00522222222
579.95,8.46022222222,14.7468888889,16.8151111111,11.4121111111,9.0721111111,5.11344444445,13.5855555556,20.7793333334,8.02933333333
580.29,8.46644444444,14.7534444445,16.8265555556,11.4076666667,9.08988888888,5.12411111111,13.6094444444,20.774,8.038
580.63,8.465,14.7423333333,16.8326666667,11.3956666667,9.09455555554,5.134,13.6193333333,20.7743333333,8.03966666666
580.97,8.43866666667,14.7553333333,16.8123333333,11.3738888889,9.08255555555,5.11444444444,13.5752222222,20.771,7.99911111111
581.31,8.41244444444,14.7416666666,16.7934444444,11.3347777778,9.07000000001,5.09688888889,13.5646666666,20.7713333333,7.96955555555
581.65,8.42055555556,14.7277777778,16.777,11.3128888889,9.08533333332,5.09055555555,13.6,20.7925555555,7.97188888889
581.98,8.45166666667,14.7574444445,16.7783333333,11.305,9.11822222223,5.12555555556,13.6435555555,20.8162222222,8.00266666667
582.32,8.47866666666,14.7933333333,16.8315555556,11.3226666667,9.15633333332,5.15977777778,13.6562222222,20.9086666667,8.04166666667
582.66,8.51044444444,14.7908888889,16.8512222222,11.3422222222,9.16777777777,5.15388888889,13.658,20.916,8.03488888889
583.00,8.49533333333,14.7851111111,16.8427777778,11.3057777778,9.17644444443,5.13011111111,13.6667777778,20.8781111111,8.02011111111
583.34,8.50933333333,14.8272222222,16.8905555555,11.3416666667,9.19133333332,5.14666666667,13.6875555556,20.9362222222,8.05788888889
583.68,8.476,14.8125555556,16.8566666667,11.2925555556,9.12644444446,5.09833333333,13.6692222222,20.9241111111,8.03211111111
584.01,8.45244444444,14.7931111111,16.8388888889,11.284,9.08477777777,5.08133333334,13.6627777778,20.9101111111,8.01966666667
584.35,8.43377777778,14.7763333333,16.8292222222,11.2787777778,9.05622222221,5.06477777778,13.661,20.9284444444,8.02333333333
584.69,8.47688888889,14.7924444445,16.8875555556,11.3366666667,9.07500000001,5.09088888889,13.7037777778,20.9471111111,8.04744444444
585.03,8.52788888889,14.8327777778,16.9533333333,11.4066666667,9.14533333332,5.14855555556,13.7757777778,21.0128888889,8.10655555555
585.37,8.53333333333,14.8623333334,16.9633333333,11.4412222222,9.12622222223,5.16588888889,13.7831111111,20.9885555555,8.101
585.70,8.48844444444,14.8362222222,16.9945555556,11.4527777778,9.09644444445,5.15355555556,13.7436666667,21.0127777778,8.06566666667
586.04,8.46155555555,14.8126666667,16.9634444445,11.4222222222,9.04644444443,5.11577777778,13.7373333333,20.9672222222,8.03144444444
586.38,8.45122222222,14.8001111111,16.9357777778,11.4251111111,9.03377777777,5.12122222222,13.7615555555,20.962,8.04066666667
586.72,8.49855555556,14.846,17.0117777778,11.5007777778,9.07733333335,5.17277777778,13.8195555555,21.0228888889,8.07466666667
587.06,8.468,14.7912222222,16.9522222222,11.4527777778,9.04711111112,5.17288888889,13.8112222222,20.9605555555,8.04322222222
587.39,8.53255555556,14.8134444444,16.9936666667,11.4731111111,9.08411111112,5.19333333333,13.8283333333,20.9751111111,8.08266666667
587.73,8.51544444444,14.8346666667,17.0344444445,11.4622222222,9.09755555556,5.18011111111,13.8372222222,21.0021111111,8.052
588.07,8.54766666667,14.8654444444,17.0315555556,11.4896666667,9.10477777777,5.169,13.8664444445,21.022,8.05077777778
588.41,8.558,14.8641111111,17.0035555555,11.4531111111,9.0881111111,5.15566666667,13.8715555556,21.0307777778,8.07844444444
588.74,8.572,14.8453333333,17.0211111111,11.4338888889,9.06099999999,5.13477777778,13.8706666667,21.0071111111,8.06633333333
589.08,8.58588888889,14.8696666666,17.0715555555,11.4672222222,9.08055555555,5.12177777778,13.8795555556,21.0815555556,8.07166666667
589.42,8.62633333333,14.9198888889,17.1091111111,11.4791111111,9.09222222222,5.14677777778,13.9171111111,21.0974444444,8.098
589.76,8.66133333333,14.9291111111,17.127,11.5033333334,9.11477777777,5.17811111111,13.9346666667,21.1118888889,8.12555555555
590.09,8.66577777778,14.9698888889,17.1977777778,11.5323333334,9.14555555557,5.19911111111,13.9357777778,21.1454444445,8.14888888889
590.43,8.60933333333,14.8878888889,17.1627777778,11.4898888889,9.08799999999,5.15355555556,13.8572222222,21.1071111111,8.09388888889
590.77,8.647,14.9352222222,17.2184444444,11.5592222222,9.11777777779,5.17733333333,13.918,21.1794444444,8.12277777778
591.11,8.60844444445,14.9611111111,17.2315555556,11.5864444444,9.11444444443,5.19633333333,13.9366666667,21.2032222222,8.11566666667
591.44,8.63911111111,14.9672222222,17.2364444444,11.6197777778,9.10522222222,5.19833333333,13.94,21.2227777778,8.14833333334
591.78,8.63155555555,14.9821111111,17.2686666667,11.6308888889,9.12488888889,5.20144444444,13.9492222222,21.199,8.14055555556
592.12,8.59988888889,14.9997777778,17.3026666667,11.6485555556,9.12044444446,5.18588888889,13.9622222222,21.2122222222,8.13066666667
592.46,8.59755555556,15.0336666667,17.2857777778,11.706,9.1301111111,5.18811111111,13.9632222222,21.2626666667,8.14088888889
592.79,8.55288888889,14.9645555556,17.2427777778,11.6323333333,9.0838888889,5.15222222222,13.9288888889,21.2022222222,8.11344444445
593.13,8.56955555555,14.9742222222,17.2667777778,11.671,9.09422222221,5.16511111111,13.9497777778,21.2433333333,8.13166666666
593.47,8.57755555556,15.0211111111,17.2948888889,11.7114444444,9.1321111111,5.19188888889,13.9773333333,21.2938888889,8.15188888889
593.80,8.54888888889,14.9925555556,17.2273333333,11.6985555556,9.08822222221,5.14855555555,13.9558888889,21.2561111111,8.12344444444
594.14,8.55033333333,15.0321111111,17.2118888889,11.6865555556,9.06111111111,5.123,13.9664444445,21.2646666667,8.15011111111
594.48,8.53833333334,15.0424444444,17.2544444445,11.6994444444,9.07822222223,5.11266666667,13.9442222222,21.2656666666,8.16088888889
594.81,8.62333333333,15.0691111111,17.3383333333,11.7421111111,9.1541111111,5.16088888889,14.0126666667,21.3385555556,8.25488888889
595.15,8.65411111111,15.1064444445,17.3851111111,11.7685555555,9.18966666667,5.18944444444,14.0485555556,21.3523333333,8.26344444444
595.49,8.63055555555,15.0647777778,17.3845555556,11.7318888889,9.15577777779,5.16666666667,14.0167777778,21.3575555555,8.24433333333
595.82,8.62044444444,15.0673333334,17.3842222222,11.7078888889,9.14944444444,5.14355555556,14.0244444444,21.3734444444,8.24966666667
596.16,8.595,15.0684444444,17.4231111111,11.7002222222,9.12133333335,5.126,14.023,21.3536666667,8.22844444444
596.50,8.62188888889,15.1143333333,17.4455555556,11.7478888889,9.15744444446,5.14466666667,14.0677777778,21.4172222222,8.26077777778
596.83,8.62144444444,15.0902222222,17.4145555556,11.7536666667,9.16455555556,5.10511111111,14.0675555556,21.3918888889,8.249
597.17,8.64355555556,15.1053333333,17.4552222222,11.7766666666,9.16988888889,5.08944444444,14.0875555556,21.4315555556,8.27366666667
597.51,8.67844444445,15.1268888889,17.5045555556,11.8018888889,9.19633333333,5.127,14.1175555555,21.4782222222,8.30388888889
597.84,8.72911111111,15.163,17.5513333333,11.8484444444,9.24344444443,5.17333333333,14.1661111111,21.5112222222,8.34955555556
598.18,8.78577777778,15.2155555556,17.593,11.8818888889,9.28822222223,5.23066666667,14.227,21.5775555556,8.38188888889
598.52,8.72888888889,15.1986666667,17.544,11.857,9.25244444445,5.188,14.2037777778,21.5493333333,8.32055555556
598.85,8.70066666667,15.1751111111,17.4976666667,11.8171111111,9.236,5.15588888889,14.1862222222,21.5152222222,8.32633333333
599.19,8.72244444444,15.235,17.5278888889,11.8703333333,9.27444444445,5.18544444445,14.2461111111,21.5673333333,8.36155555555
599.53,8.80733333333,15.2705555555,17.6061111111,11.9402222222,9.35333333335,5.261,14.3066666667,21.6371111111,8.42033333333
599.86,8.85533333333,15.2971111111,17.6237777778,11.9416666667,9.44422222223,5.29555555556,14.3255555556,21.6761111111,8.47233333333
600.20,8.84833333333,15.3053333333,17.6521111111,11.9191111111,9.40922222222,5.29011111111,14.3226666667,21.6436666667,8.43433333333
600.53,8.86311111111,15.3581111111,17.7142222222,11.9214444444,9.42611111111,5.32388888889,14.3524444445,21.6928888889,8.47022222222
600.87,8.86688888889,15.3576666667,17.7014444445,11.9037777778,9.45733333334,5.34111111111,14.365,21.6612222222,8.472
601.21,8.88511111111,15.3775555556,17.7412222222,11.9074444444,9.51044444446,5.33177777778,14.3977777778,21.6925555556,8.49766666667
601.54,8.87611111111,15.4366666666,17.7964444444,11.9378888889,9.54611111111,5.35777777778,14.4127777778,21.7324444444,8.49077777778
601.88,8.85488888889,15.4368888889,17.7866666667,11.9272222222,9.51533333334,5.34477777778,14.3716666666,21.7223333333,8.477
602.21,8.88088888889,15.457,17.8181111111,11.9547777778,9.53655555556,5.38333333333,14.393,21.7596666666,8.53122222222
602.55,8.94966666667,15.5405555556,17.9203333333,12.0631111111,9.61499999999,5.45377777778,14.4754444445,21.8767777778,8.601
602.88,8.96066666667,15.5687777778,17.9275555556,12.0523333333,9.633,5.46266666667,14.4821111111,21.9003333333,8.61933333333
603.22,8.91744444444,15.5503333333,17.8955555555,12.0378888889,9.60266666667,5.43666666667,14.4514444444,21.8731111111,8.567
603.56,8.91333333333,15.5527777778,17.8837777778,12.0277777778,9.56811111111,5.42355555556,14.451,21.8818888889,8.56966666667
603.89,8.93566666667,15.5497777778,17.8793333333,12.0246666667,9.57622222221,5.42466666667,14.4426666667,21.8841111111,8.60111111112
604.23,8.94111111111,15.5608888889,17.8535555556,12.0178888889,9.55511111112,5.43022222222,14.4266666667,21.8761111111,8.60777777777
604.56,8.92744444445,15.5358888889,17.8546666667,12.012,9.5311111111,5.41766666667,14.4067777778,21.8882222222,8.59355555556
604.90,8.89755555555,15.5282222222,17.8375555556,11.9895555556,9.48166666666,5.39944444444,14.3535555555,21.8501111111,8.54866666667
605.23,8.89044444444,15.4918888889,17.824,11.9646666666,9.47499999999,5.42011111111,14.3424444444,21.8481111111,8.56155555555
605.57,8.88633333333,15.492,17.8057777778,11.9573333333,9.47877777778,5.39333333333,14.3775555555,21.8716666667,8.56322222222
605.90,8.89844444445,15.4996666667,17.8463333334,11.9737777778,9.47488888889,5.40977777778,14.3797777778,21.8861111111,8.54255555556
606.24,8.86244444445,15.4594444444,17.8476666667,11.9343333333,9.43222222223,5.40288888889,14.3468888889,21.8661111111,8.52255555556
606.58,8.91077777778,15.4922222222,17.9028888889,11.9876666666,9.45966666667,5.44733333333,14.3862222222,21.8971111111,8.55344444444
606.91,8.93411111111,15.5428888889,17.9376666667,12.0096666667,9.463,5.48144444444,14.4117777778,21.9115555556,8.57766666667
607.25,8.96866666667,15.5818888889,17.9766666667,12.0581111111,9.49755555555,5.54555555555,14.4523333333,21.9493333333,8.60366666667
607.58,9.03522222222,15.6608888889,18.0528888889,12.1601111111,9.58433333335,5.634,14.5747777778,22.0526666667,8.67133333333
607.92,9.06855555556,15.6582222222,18.0851111111,12.2104444444,9.6441111111,5.67244444444,14.6046666667,22.1025555555,8.67777777779
608.25,9.07322222222,15.6978888889,18.0934444444,12.2235555555,9.64344444443,5.687,14.6072222222,22.0946666667,8.68922222221
608.59,9.10822222222,15.7027777778,18.1102222222,12.241,9.6701111111,5.73722222222,14.6415555556,22.1682222222,8.72899999999
608.92,9.11122222222,15.6885555556,18.0778888889,12.2495555556,9.62655555557,5.71044444444,14.6327777778,22.1435555556,8.7068888889
609.26,9.08788888889,15.6564444444,18.0806666667,12.2492222222,9.59733333333,5.72311111111,14.5908888889,22.0914444445,8.70733333333
609.59,9.12622222222,15.681,18.09,12.2783333333,9.6241111111,5.748,14.6284444444,22.1347777778,8.74677777779
609.93,9.17177777778,15.6926666667,18.0902222222,12.3076666667,9.65377777779,5.781,14.6577777778,22.1843333333,8.7871111111
610.26,9.15333333333,15.6605555556,18.0574444445,12.2918888889,9.63355555557,5.78466666667,14.6157777778,22.1495555555,8.76577777778
610.60,9.14022222222,15.625,18.0433333333,12.2744444445,9.6311111111,5.75544444444,14.5914444444,22.149,8.75011111112
610.93,9.10866666667,15.5784444444,18.0016666667,12.2654444445,9.60577777779,5.72122222222,14.566,22.1211111111,8.74144444443
