wavelength,Back_OryMaxm,Belly_OryMaxm,Breast_OryMaxm,Crissum_OryMaxm,Crown_OryMaxm,DorTail_OryMaxm,Rump_OryMaxm,Throat_OryMaxm,WingTip_OryMaxm
758.50,5.86516666666,9.35583333333,7.071,6.4045,6.382,11.0188333333,10.1121666667,8.7865,12.7341666667
758.81,5.42316666667,9.3685,6.64566666667,6.01583333334,6.188,10.8685,9.631,8.4085,12.4511666666
759.13,5.25433333333,9.28933333335,6.316,5.59316666666,5.99216666666,10.795,9.44,8.1075,12.2776666666
759.44,5.57816666667,9.8875,6.82466666667,6.1185,6.599,11.4263333333,9.81983333333,8.43083333333,12.688
759.75,5.7625,10.2828333333,7.28183333333,6.22666666667,6.77283333333,11.6748333333,9.84866666667,8.60666666667,12.6028333334
760.07,5.37533333333,9.9775,6.65166666667,5.60816666666,6.32883333333,11.3738333333,9.27916666666,8.41583333333,11.9145
760.38,5.05383333333,9.71866666666,6.31933333333,5.10616666666,5.86266666666,11.1263333333,8.67783333334,8.19866666666,11.3656666667
760.69,4.64,8.90116666667,6.021,4.64733333334,5.47166666667,10.6605,8.34466666666,7.92866666667,10.8908333333
761.01,4.8405,8.74900000002,6.11916666667,4.58733333333,5.70016666666,10.7353333334,8.27916666667,8.0335,10.8438333333
761.32,5.3815,9.08499999999,6.2935,4.776,6.3215,10.8881666667,8.43783333333,8.48666666667,11.111
761.63,6.04683333333,9.83,6.82316666667,5.33,6.7095,11.4438333333,8.93266666666,9.34766666665,11.524
761.94,6.52083333334,10.222,7.351,5.84283333333,7.085,11.597,9.4105,9.65766666668,11.7488333333
762.26,6.867,10.1661666667,7.54533333333,6.079,7.2885,11.6201666667,9.50016666666,9.89133333333,11.9013333333
762.57,7.0465,10.482,7.9145,6.7185,7.40416666667,11.7071666667,9.63750000002,10.0891666667,11.9826666667
762.88,7.37833333333,10.6723333333,8.124,6.8815,7.44616666667,11.5536666666,9.548,10.147,11.938
763.20,7.31716666666,10.333,7.81716666666,6.7295,7.14683333333,11.2175,9.20133333333,9.81666666667,11.7063333333
763.51,7.32683333333,10.3325,7.829,6.847,7.20266666667,11.1633333333,8.935,9.48533333333,11.6433333333
763.82,7.547,10.6975,8.03916666667,7.0655,7.29566666667,11.2001666667,9.13566666666,9.66516666666,11.8048333334
764.14,8.10066666666,11.464,8.57133333333,7.64066666667,7.88133333333,11.694,9.646,10.1216666667,12.2128333333
764.45,8.17266666667,11.7555,8.33066666666,7.68266666666,7.91116666667,11.6358333333,9.534,10.084,12.1421666666
764.76,8.16083333333,11.838,8.4,7.77166666667,8.05516666667,11.7488333333,9.60166666667,10.2136666666,12.2996666667
765.07,8.19833333333,11.9016666667,8.20416666666,7.739,8.20433333334,11.5856666666,9.605,10.1731666667,12.1998333333
765.39,8.00083333333,11.7026666666,7.77533333333,7.29983333334,7.87883333333,11.3853333333,9.28166666667,9.71466666667,11.8246666666
765.70,8.103,11.796,7.84683333333,7.20666666667,7.85316666667,11.3928333333,9.35083333334,9.65183333333,11.6425
766.01,8.455,11.8708333333,7.799,6.87883333333,7.96133333333,11.4855,9.19233333334,9.84183333333,11.7966666667
766.32,8.3045,11.9623333333,7.78833333334,6.50466666667,7.9675,11.4745,9.33016666667,9.98249999999,11.8616666667
766.64,8.466,12.2855,7.783,6.4695,8.16233333333,11.5185,9.491,10.0833333333,12.1716666667
766.95,8.7115,12.1595,7.69233333333,6.26683333333,7.979,11.5463333333,9.50783333334,10.0968333333,12.2711666667
767.26,8.771,11.8976666667,7.19516666667,5.81133333333,7.85399999998,11.5475,9.15466666667,10.0715,12.2393333334
767.57,8.37666666667,11.507,6.53816666667,5.35033333333,7.25800000001,11.1601666667,8.59333333333,9.62533333331,12.0708333334
767.88,8.4315,11.3846666667,6.8255,5.6565,7.1555,11.4653333333,8.62783333333,9.86799999999,12.3215
768.20,8.67966666667,11.5973333333,7.036,5.59566666667,6.74066666666,11.5883333333,8.61483333333,10.0091666667,12.4376666666
768.51,8.7865,11.3718333334,7.15516666667,5.38033333333,6.4205,11.4198333333,8.281,9.88383333331,12.698
768.82,9.63683333331,12.2248333334,7.91816666666,6.62416666667,7.2615,12.1281666667,9.10583333335,11.0658333333,13.8663333333
769.13,9.56466666668,12.234,7.80133333334,6.75733333333,7.11200000001,11.9386666667,8.93433333333,11.0126666666,13.9085
769.44,9.49666666666,12.3766666666,7.89516666667,6.71716666666,7.12,12.1048333334,9.11383333332,10.9265,13.9175
769.76,10.1163333333,12.9471666667,8.3795,8.09333333335,7.90933333335,13.2128333333,9.93266666665,11.5571666666,14.8476666666
770.07,9.99566666665,12.9443333334,7.99883333333,8.15566666666,7.80000000002,13.3311666667,9.42066666666,11.4283333333,14.2931666667
770.38,10.5435,13.7585,8.59766666667,8.93616666665,8.77749999999,14.0228333333,10.3955,12.4048333333,14.9218333333
770.69,10.434,13.9438333333,8.79583333334,9.07233333333,8.84899999999,13.5076666666,10.6253333333,12.1038333333,14.4116666666
771.00,10.4446666667,14.069,8.99083333334,8.77716666668,8.81983333333,13.1816666666,10.5838333333,12.1766666667,14.3148333334
771.32,10.5893333333,14.2423333334,8.79533333333,8.39333333334,8.6975,12.6875,10.8176666667,12.3615,14.4816666666
771.63,10.5288333333,14.2248333333,8.16533333333,8.08683333334,8.24366666667,12.1528333333,10.495,12.0743333334,14.393
771.94,10.7431666667,14.5495,8.26566666667,8.35566666666,8.31066666667,12.5788333334,10.5745,12.0835,14.2566666667
772.25,10.8413333333,14.7058333333,8.12816666667,8.12833333335,8.39033333333,12.4258333333,10.203,11.9928333333,13.9535
772.56,11.0995,14.8418333333,7.99266666667,8.108,8.40833333333,12.601,10.1295,12.116,13.9871666667
772.87,11.0095,14.8238333333,8.122,8.48583333334,8.12216666667,12.4646666667,10.1173333334,12.4061666667,14.0611666666
773.18,10.4658333333,14.1603333333,7.94733333334,7.17533333334,7.44833333334,11.416,9.21833333333,11.701,13.281
773.50,11.3881666667,14.8516666667,9.40683333333,8.13733333334,8.5885,12.0403333333,10.4508333333,12.4675,14.4485
773.81,10.548,14.458,8.67716666667,7.62716666667,7.9895,11.1996666666,9.37716666666,11.827,13.8065
774.12,11.0055,14.1655,8.78499999999,8.16266666667,8.47966666667,11.4568333333,9.28516666666,12.1886666667,14.141
774.43,12.11,14.8093333333,9.44783333331,9.13799999999,9.39833333331,12.0233333333,10.3268333334,12.754,14.7101666667
774.74,12.5001666666,14.8773333333,9.9475,9.96000000002,10.1351666667,12.1746666667,10.4605,13.0756666667,14.99
775.05,12.614,14.942,10.6061666667,10.3845,10.9876666667,12.2935,10.6676666667,13.353,14.9296666667
775.36,11.8743333334,14.4395,9.97266666669,10.0598333333,10.6856666667,11.474,10.0098333333,12.7753333333,14.3516666667
775.67,11.3521666666,13.7225,9.61816666668,9.4065,10.2918333334,11.2775,9.83049999999,12.3501666667,14.3586666666
775.98,11.7763333333,14.3755,10.2241666666,10.138,10.9386666667,11.9241666667,10.3228333333,13.3653333333,15.213
776.30,11.2728333333,13.771,9.30883333333,9.96766666669,10.5395,11.3098333333,9.59483333335,12.5903333333,14.8396666667
776.61,10.8301666667,13.6306666667,8.56266666666,10.2601666667,10.5453333333,11.2763333333,9.21916666667,12.057,14.7705
776.92,10.604,13.2056666666,8.00183333333,10.383,10.1251666667,11.3525,8.81199999998,12.0521666666,14.8501666667
777.23,10.6148333333,12.903,7.77383333333,10.2091666666,9.72933333335,11.439,8.74533333332,12.1156666667,14.7601666667
777.54,10.9011666667,13.5926666667,8.3085,10.7778333333,10.0,12.0125,9.22216666669,12.6915,15.0863333333
777.85,10.0938333333,13.2691666667,7.94433333333,10.168,9.73549999999,11.8236666667,8.85833333334,12.5648333334,14.7641666666
778.16,9.15966666665,12.8388333333,7.19616666667,9.371,8.725,11.5461666667,8.21516666667,11.4716666667,14.0691666666
778.47,8.51466666667,12.6406666666,6.53916666667,9.15233333334,8.08933333332,11.4528333334,8.1145,10.828,13.8158333333
778.78,8.80149999998,12.784,6.70416666667,9.55049999998,8.15233333334,11.5356666667,8.4145,11.4731666667,13.7328333334
779.09,8.642,13.0386666666,6.9035,10.2545,8.16316666666,11.8925,8.30166666668,11.6651666667,13.6936666666
779.40,8.38483333331,13.1065,7.12066666667,10.7713333333,8.32050000002,11.8421666666,8.52666666666,11.61,13.7511666667
779.71,7.83333333335,12.8718333334,6.76916666666,10.2693333333,8.3075,11.282,8.07716666667,11.2566666667,12.936
780.02,8.34616666665,13.1558333333,6.983,10.5195,8.192,11.0596666667,8.34633333333,11.754,12.9245
780.33,7.78733333332,13.0358333333,6.47183333334,9.98433333331,7.73466666666,10.1946666667,8.02416666667,11.3786666667,12.3783333333
780.64,7.564,12.8518333333,6.498,10.1025,7.47183333333,9.66833333335,7.90583333333,11.1153333333,11.9705
780.95,7.52,13.1466666667,6.58666666667,10.48,7.50666666666,9.72000000002,7.96,11.1333333333,12.4533333333
781.26,8.3935,13.8508333333,6.87833333333,11.6655,8.00483333333,10.3915,8.34,11.692,12.9791666667
781.57,8.64949999999,13.6668333333,6.91416666667,11.6626666667,8.69,9.88683333331,8.08433333333,11.7835,13.0348333334
781.88,8.69583333331,13.1528333333,6.6995,11.7448333333,8.764,9.65266666669,7.67,11.9905,13.0981666667
782.19,8.83000000001,13.3415,6.8845,11.3273333333,8.77466666667,9.47850000001,7.53316666667,11.7688333333,13.2036666667
782.50,9.22066666667,13.644,7.14066666667,11.3558333333,9.22066666667,9.1515,7.57066666666,12.1048333333,13.0338333333
782.81,8.94833333335,13.0875,6.55766666666,10.3468333334,8.27733333333,8.599,7.005,11.2695,12.3323333334
783.12,9.78383333335,13.396,7.06783333333,10.1961666667,8.48983333333,8.8025,7.38049999999,11.0495,12.8128333333
783.43,8.77816666667,12.6131666667,5.9785,9.11333333331,7.42183333333,7.81566666667,6.547,9.82799999998,11.7091666666
783.74,9.04933333335,12.74,5.93433333333,8.84266666667,7.4105,7.60266666667,6.67250000002,9.52183333335,11.8393333333
784.05,9.11283333335,12.9946666667,5.6655,8.42333333335,7.68883333333,7.0745,6.41483333335,8.99299999999,11.9905
784.36,8.36349999998,12.3793333333,4.81583333333,7.14066666667,7.00466666667,6.28033333334,5.9935,8.33316666668,11.0205
784.67,7.41083333335,12.0766666667,4.22366666667,6.3435,6.37383333333,5.47416666666,5.10833333333,7.76133333332,10.979
784.98,7.37516666669,13.0473333334,4.50116666667,6.67566666668,6.0525,6.34116666666,5.6265,8.36366666667,11.2988333334
785.29,6.812,12.0951666667,4.04183333334,5.97949999998,5.76733333333,5.40416666666,4.96533333334,7.19033333334,10.2935
785.60,6.39033333333,11.764,3.53683333334,6.11716666667,5.90466666666,5.37333333333,4.70533333333,6.39033333333,9.97266666669
785.91,5.92533333333,11.0451666667,3.08433333333,5.65166666668,5.91016666666,4.9225,4.6035,5.56083333334,9.87550000002
786.22,5.779,10.6495,3.30633333334,6.09183333333,6.77683333333,4.781,5.09383333333,5.79366666667,10.0835
786.53,6.1205,11.3058333333,3.54966666667,7.09883333331,7.05516666667,5.43383333333,6.0765,6.953,11.0578333334
786.84,7.5295,12.352,4.653,8.58716666665,8.62966666667,6.9795,7.52966666668,8.41783333333,12.493
787.14,7.81816666667,12.311,5.0425,8.91733333333,8.77983333332,7.74916666667,7.84583333333,9.10966666666,12.311
787.45,7.87916666667,12.4898333333,5.46533333333,9.15366666665,9.07233333331,8.5435,8.93699999998,10.13,12.7203333333
787.76,7.946,12.3398333334,5.71583333333,9.26833333335,8.76066666666,8.4535,9.01433333331,10.0161666667,13.408
788.07,8.16833333333,12.3251666667,5.96466666666,9.31633333335,8.59066666666,8.53783333333,9.61983333335,9.92366666668,13.381
788.38,8.6905,12.6718333334,6.23016666666,9.074,8.79633333333,8.49183333334,9.97366666665,10.357,13.9813333334
788.69,8.70366666665,13.5846666667,6.19066666666,8.79633333331,8.50516666667,8.63766666665,10.5421666667,11.1243333333,14.5635
789.00,8.307,13.7356666667,6.50633333334,8.84583333333,8.29383333333,8.39916666666,11.0675,11.5535,14.9316666666
789.31,8.439,14.2235,6.73516666667,9.58799999998,7.792,8.637,11.054,11.78,14.6065
789.62,8.02266666666,13.8438333333,6.03716666666,9.0895,6.49666666666,8.17116666667,10.3456666667,11.3183333333,13.7493333333
789.92,7.87366666667,13.6488333333,5.81633333333,8.72416666669,6.406,8.011,10.4665,11.1111666667,13.7586666667
790.23,7.27366666666,13.216,5.35516666667,7.90383333333,5.77033333333,7.74616666667,10.066,10.6673333333,13.5883333333
790.54,6.994,12.9315,5.387,7.66383333333,5.1935,6.81533333333,9.58316666668,10.5803333333,13.9135
790.85,6.6395,12.5075,4.855,7.426,4.53716666666,6.2615,8.74183333334,9.861,14.0353333333
791.16,6.50833333333,12.3951666667,4.9395,7.409,4.86166666667,6.2285,8.69849999998,10.1273333334,14.228
791.47,5.96683333333,11.9023333334,4.70083333333,7.075,5.1125,6.2995,8.42033333335,9.78166666669,13.9916666667
791.78,5.8295,11.6428333333,4.64433333333,7.7725,5.98766666667,6.5245,8.49916666666,9.96833333333,13.9021666667
792.08,6.09033333333,11.673,4.879,8.33316666667,6.95816666667,7.00733333333,8.67716666667,10.0196666667,14.2928333333
792.39,5.7245,10.8071666667,4.12016666667,7.27783333333,6.88966666667,6.82216666666,8.12233333333,9.2875,13.7453333334
792.70,4.9865,10.1418333333,3.34683333333,5.89916666667,6.69383333334,6.27116666666,8.33349999998,8.587,13.7761666667
793.01,5.51616666666,11.4551666667,3.92566666667,6.81883333334,8.00316666666,6.98816666667,9.4925,9.34,15.3131666666
793.32,5.40283333333,11.179,3.9075,6.354,7.73016666667,6.456,8.81766666665,9.78616666669,15.1208333333
793.62,5.72883333333,11.4406666666,4.08733333333,7.32,8.40866666666,6.399,9.27966666668,10.1005,15.0753333334
793.93,4.363,10.2475,2.18983333334,6.31916666666,7.07133333333,5.48316666666,8.62600000002,8.325,13.5573333333
794.24,4.51183333333,9.76416666666,2.5925,6.111,6.91933333333,5.67333333334,9.00666666665,8.23233333333,13.3333333333
794.55,3.25816666667,8.46133333334,0.852833333333,4.98116666667,5.42483333334,4.316,8.01783333332,6.70416666667,12.2653333333
794.86,2.37616666667,7.49200000001,0.0,4.57833333334,3.885,3.36483333333,7.78716666668,5.8795,11.4983333333
795.16,2.386,6.827,0.26133333333,4.38883333333,2.85616666667,3.67466666666,8.638,5.62516666666,11.5985
795.47,2.66133333333,6.8405,0.6995,4.87883333334,2.16666666666,4.28166666667,9.27999999998,5.90233333334,11.8218333333
795.78,5.20016666666,9.07166666665,2.96916666667,6.98816666667,3.90416666667,6.47966666667,11.4171666667,8.28416666667,14.1731666667
796.09,5.95583333334,9.42599999999,3.27,7.39083333333,3.90383333333,6.75683333333,11.5618333333,9.20933333333,14.6981666666
796.40,6.27516666667,8.66800000002,3.09583333333,7.162,3.8655,6.54283333333,11.3455,9.0695,14.826
796.70,5.1695,7.31766666665,2.23216666666,6.71333333333,2.7525,5.97516666667,11.1781666667,7.56966666667,13.981
797.01,4.095,5.89833333333,1.17966666667,5.02183333334,0.943666666665,4.87033333334,10.3808333333,6.55516666667,13.431
797.32,4.7595,6.40233333335,1.82933333334,6.11433333333,1.88016666667,5.79266666666,10.9248333333,7.368,14.4816666667
797.63,4.499,6.54399999999,0.937333333335,5.9475,1.61916666667,5.29983333334,10.3783333333,7.379,14.1955
797.93,5.24733333333,7.2315,1.73233333333,6.44116666666,2.57316666667,5.98733333333,11.2175,8.3755,14.3793333334
798.24,6.24583333333,7.92916666667,2.77783333333,7.39066666667,3.8215,6.64983333333,11.5995,9.89883333334,14.916
798.55,5.82066666666,7.64816666665,2.149,7.12366666666,3.55333333333,5.78683333334,10.5075,9.44149999999,14.2978333333
798.85,6.31316666667,8.40066666668,2.92916666667,7.91266666666,4.27616666667,5.85866666667,10.8081666667,10.1178333333,14.9328333333
799.16,5.05066666667,6.6005,1.72416666666,6.44400000001,2.6645,3.95333333334,9.1605,8.49883333333,13.3403333333
799.47,5.4215,6.33083333333,2.3435,6.73333333331,2.81583333334,4.47733333334,9.77583333335,8.83199999998,14.0083333333
799.78,5.51483333333,6.79283333333,2.99366666666,7.00300000002,2.92366666666,4.797,10.3993333333,9.12100000001,14.0055
800.08,6.79516666667,8.30733333332,4.6055,8.41150000001,4.814,5.961,11.3833333333,10.4101666667,15.4848333334
800.39,7.895,9.57883333331,5.89483333333,9.36833333332,6.316,6.92983333333,12.4036666667,11.6668333333,16.1053333333
800.70,8.24433333333,10.6303333334,7.01583333333,9.82900000002,6.89083333333,7.38966666666,13.6395,12.5533333334,17.2543333334
801.00,8.09,10.7566666667,7.4055,10.6126666667,6.919,7.5315,14.0723333334,12.5586666666,17.9458333334
801.31,8.37,10.4395,8.1135,11.1355,7.19766666667,8.18683333335,14.1025,12.7288333333,18.1685
801.62,8.0615,9.59883333331,7.1615,10.255,6.262,7.8555,13.2735,11.511,18.2601666667
801.92,7.3495,8.179,6.57816666667,9.22066666665,5.80616666666,7.176,12.8665,10.5131666667,17.3995
802.23,6.79766666667,6.81733333335,6.34166666667,8.28366666669,5.52916666666,6.30216666667,12.5248333333,10.1266666667,16.429
802.54,6.82533333333,6.74616666668,6.4285,8.82933333334,5.87316666667,6.66666666667,12.7578333333,10.1983333333,16.8846666666
802.84,6.63066666667,6.79016666666,6.29233333333,8.58233333332,5.31666666667,6.33216666667,12.1665,9.47833333333,15.8901666666
803.15,4.66833333333,5.18016666668,5.0165,7.02316666668,3.276,4.68883333333,10.6676666667,8.06716666667,14.9671666666
803.46,4.69283333333,4.84016666668,4.58766666667,6.67100000002,2.20966666667,4.25083333333,10.6271666666,7.99666666666,14.2466666667
803.76,4.81333333333,4.79216666666,5.04666666667,8.26983333335,2.50216666666,4.53783333333,10.9416666667,8.77866666666,14.8853333334
804.07,6.24733333333,5.19916666665,6.03783333333,8.42783333334,3.62683333333,5.0105,10.7126666666,9.329,15.1573333333
804.38,7.69866666667,6.01966666669,7.90333333334,8.94766666669,4.66833333334,6.75666666666,11.9983333333,10.3806666667,16.032
804.68,8.65383333334,7.61216666667,8.49366666667,9.73566666665,5.509,7.23166666667,12.6001666667,10.9775,17.2073333334
804.99,9.53783333333,9.30283333334,9.73333333332,11.1635,6.91383333333,7.93183333333,13.866,11.9076666666,18.2531666666
805.30,10.8745,11.5841666667,10.7978333333,12.7921666667,8.41949999998,9.47466666666,15.4968333333,13.3678333333,20.215
805.60,10.8893333333,12.4478333333,10.1863333333,12.9416666667,8.17183333331,9.76816666665,15.9443333333,12.9608333333,20.7146666667
805.91,11.6185,13.7765,10.366,13.9693333334,8.92100000002,10.5203333333,17.0905,13.8536666667,21.3295
806.21,10.9816666666,13.3878333334,9.70116666665,13.5428333333,9.31316666666,10.0116666667,16.434,13.5818333333,21.0321666666
806.52,12.7243333333,14.4613333333,10.1873333333,14.6173333334,11.0655,11.4755,16.5496666667,14.2663333333,21.3506666667
806.83,10.867,13.1235,9.20416666667,13.1035,10.2336666667,9.9365,15.103,12.4505,19.8731666667
807.13,10.377,13.0753333334,8.8495,12.1826666667,9.96033333331,9.32549999999,14.3651666667,10.5953333333,19.107
807.44,8.4865,11.5053333334,6.732,11.0156666667,8.32316666666,7.97616666665,12.8721666667,8.03766666665,17.4416666667
807.74,8.13433333333,10.608,5.32483333333,10.3143333333,8.09216666666,6.436,11.9076666666,6.66683333335,16.4361666666
808.05,7.69233333334,10.342,5.17083333333,10.1281666667,8.07683333333,6.154,12.3075,6.51716666667,16.2821666667
808.35,8.57083333333,10.19,5.87216666667,10.0385,8.4195,6.62783333333,13.1263333333,7.38366666668,16.019
808.66,8.568,9.55233333333,5.97316666667,10.0895,7.98666666667,5.88366666667,12.6398333333,6.77849999998,15.414
808.97,9.05349999999,8.75616666666,6.37866666667,10.814,8.825,6.173,11.8881666667,6.63016666668,15.2948333333
809.27,8.26383333333,7.52316666669,5.787,9.62966666665,7.68516666667,4.93033333333,10.1851666666,4.79166666667,14.213
809.58,8.33316666667,7.52850000001,6.913,9.56416666669,7.48116666666,5.232,10.2746666667,4.3325,14.2755
809.88,8.29833333334,7.43333333335,7.57383333334,8.99966666669,7.38666666666,4.83883333333,11.4071666667,3.857,14.7265
810.19,10.7108333333,9.11833333335,9.16433333331,10.8261666666,9.37183333332,7.10983333333,13.3195,6.00183333334,16.8975
810.49,11.5243333334,9.75666666666,10.8586666667,11.6851666667,9.73366666669,7.55283333333,14.0035,6.91000000001,17.3096666667
810.80,13.084,11.3038333333,13.0618333334,13.4623333333,11.4375,8.61133333334,15.4206666667,8.81166666668,18.2686666666
811.10,13.568,12.3948333333,14.5196666667,14.387,12.8375,9.38466666666,16.8216666667,10.1815,19.1676666666
811.41,13.0793333334,11.4973333333,13.9036666667,13.6361666667,12.0988333333,8.71216666667,15.731,9.24683333331,17.6468333333
811.71,11.7095,11.0586666666,12.6961666667,12.629,11.5748333333,7.80616666666,14.3113333333,7.44733333333,17.205
812.02,12.7903333334,12.5273333333,14.345,13.7976666667,13.009,9.3955,15.0896666667,8.97949999999,18.7691666667
812.32,13.9181666667,14.2671666667,16.0121666666,14.6161666666,14.2233333333,10.384,15.9031666667,9.79516666667,20.2006666667
812.63,15.5695,15.5695,17.3418333333,15.9706666667,16.1603333333,11.6666666667,17.6583333333,11.3925,21.5401666667
812.93,15.3191666667,15.6301666667,16.8946666667,16.2521666667,16.874,11.6915,18.0971666667,11.3183333334,21.849
813.24,15.4506666666,16.7715,17.4635,17.7776666666,17.3375,12.8301666667,18.5955,12.4948333333,21.8866666667
813.54,14.789,16.5611666666,17.806,18.059,17.1728333333,12.9113333333,18.27,12.5948333333,21.4978333333
813.85,15.1088333333,15.9625,17.2641666667,18.1606666666,17.5628333333,13.4656666667,17.9043333333,12.548,21.6816666666
814.15,14.2046666666,14.9456666667,16.6885,17.4725,16.6011666667,12.6363333334,16.7103333334,11.6776666667,20.7845
814.46,14.6893333333,15.1673333333,16.406,17.8185,16.232,12.0601666667,15.993,11.4951666667,20.5128333334
814.76,15.6988333334,16.1936666667,17.0323333333,18.129,16.301,11.914,15.8493333333,11.656,21.14
815.07,17.0701666666,16.7303333333,17.6218333333,19.0235,16.8153333333,12.208,16.0298333333,12.399,21.0613333333
815.37,15.1298333333,15.0433333333,15.2163333333,17.186,15.0,9.76183333335,13.6361666667,10.4545,17.8355
815.68,11.7465,11.9681666667,11.1701666667,13.9408333333,11.414,6.538,9.88483333333,7.44683333334,14.1621666666
815.98,9.48066666666,10.5933333333,10.2228333333,12.9808333333,9.82866666668,5.03,8.32166666667,5.86466666667,12.355
816.29,10.5976666667,11.2875,10.3218333333,13.4711666667,10.207,5.793,8.68966666666,6.34483333335,12.8046666667
816.59,11.386,11.6311666666,10.4055,13.4581666667,10.7843333333,5.70433333333,8.60083333334,6.395,12.9678333333
816.89,11.0305,11.535,9.40766666665,12.5436666667,10.5261666666,4.95633333333,7.851,5.39483333333,12.5
817.20,10.759,12.8286666667,9.65916666668,12.8288333333,10.9531666667,5.21766666667,8.47333333334,6.27433333333,13.0445
817.50,11.2018333333,13.2955,9.77833333335,12.8558333333,11.3275,5.75783333334,10.134,6.88866666667,13.1908333333
817.81,10.8988333333,12.459,9.89333333334,12.2743333334,10.4886666667,5.39816666667,9.52366666665,5.74733333333,12.1511666666
818.11,10.3136666667,12.1631666667,9.73049999998,12.4648333333,10.8965,5.75,9.58966666665,5.408,12.2436666667
818.41,9.88383333333,12.5386666667,10.3873333333,12.4805,11.3955,6.318,10.4456666667,5.87216666667,13.1395
818.72,10.3191666667,13.2145,10.8761666667,12.8621666667,11.8413333334,7.60933333333,11.2656666667,6.66316666667,14.4765
819.02,11.7658333333,14.0596666666,12.5305,13.834,13.556,9.22816666667,13.243,8.89816666666,16.0235
819.33,11.122,13.3973333333,11.7146666667,12.5478333333,13.1411666667,8.83033333334,11.7468333334,9.02233333334,15.4968333333
819.63,10.542,12.3638333333,11.0871666667,11.833,11.9476666667,8.36233333333,10.7858333333,8.5055,14.5438333334
819.93,10.3338333333,11.954,11.1193333333,11.3158333333,11.4875,9.1435,10.751,9.02066666667,14.4818333333
820.24,11.0935,12.469,11.3645,11.687,11.6456666667,10.0415,11.104,10.2915,14.8643333334
820.54,10.6253333333,11.6086666667,10.915,10.8006666667,10.9325,9.79983333332,10.2916666667,9.949,14.2343333334
820.85,10.5813333333,11.7545,10.816,10.5058333334,10.8918333334,10.2178333333,9.87733333335,10.1651666667,14.3885
821.15,10.3426666667,12.0698333333,10.5925,10.4805,11.1375,10.776,10.1786666667,10.6251666666,14.677
821.45,10.3063333334,12.1473333333,10.6445,10.5413333333,11.1031666667,11.1321666667,10.375,11.1608333334,14.6076666667
821.76,10.203,12.0881666667,10.3378333333,10.3946666667,10.7416666667,11.1043333333,10.1925,11.244,14.3826666667
822.06,9.86433333335,11.8398333333,10.137,10.0698333333,10.3663333333,10.8398333333,9.9885,11.17,13.9158333334
822.36,9.94066666666,11.971,9.98116666668,10.0893333333,10.2826666667,10.904,9.92699999999,11.1561666666,13.8528333333
822.67,10.0693333333,12.1863333333,9.91333333335,10.3028333333,10.3681666667,11.1731666667,10.1903333334,11.2251666667,13.9956666667
822.97,10.1085,12.3431666667,9.95466666667,10.3435,10.4503333333,11.2363333333,10.1768333333,11.4075,14.0905
823.27,9.87900000002,12.1648333333,9.71783333334,10.1141666667,10.2753333333,11.0281666667,9.87899999999,11.146,13.9063333334
823.58,9.70266666666,12.0558333333,9.562,9.86133333335,10.2058333334,10.9041666667,9.72966666665,10.886,13.8918333334
823.88,9.67300000001,12.1693333334,9.4035,9.96649999999,10.1346666667,10.885,9.76900000001,10.957,13.9105
824.18,9.40766666665,11.9033333333,9.20566666666,9.92566666669,9.94083333335,10.5208333333,9.64066666669,10.9146666667,13.6583333334
824.49,9.28716666668,11.4146666667,8.9075,9.53,9.54716666667,9.96033333335,9.04933333335,10.6506666667,13.1181666667
824.79,8.70716666666,10.7111666666,8.07866666667,8.701,8.7825,8.92066666668,8.24866666667,9.81283333335,12.2566666667
825.09,8.44383333335,10.3271666667,7.86433333333,8.38183333333,8.64366666667,8.34016666667,7.61583333333,9.40933333333,11.7963333333
825.39,8.27733333335,9.76166666665,7.25566666667,7.91233333333,8.29966666667,7.7405,7.04683333333,8.75466666667,11.6033333334
825.70,7.97766666668,9.49566666667,7.22633333333,7.58216666666,8.12,7.49533333334,6.768,8.27016666667,11.3931666667
826.00,7.6185,8.81666666665,6.9575,6.8665,7.46983333333,6.65183333334,6.065,7.8665,10.7088333334
826.30,7.26183333333,8.49499999998,6.39466666666,6.41133333333,7.05766666666,5.97766666667,5.8675,7.3725,10.051
826.61,7.24866666667,8.38483333332,6.16383333333,6.18133333334,7.10216666667,5.39766666666,5.87966666667,7.5845,9.8485
826.91,7.11083333333,7.98883333334,6.08633333333,6.009,6.74083333333,5.09633333334,5.88,7.42933333333,9.4095
827.21,7.7945,8.5505,6.5605,6.08283333333,7.56866666667,5.30933333333,6.4565,7.62083333333,9.62816666667
827.51,7.87033333333,8.64766666666,6.41166666667,5.844,7.722,5.442,6.3155,7.18916666667,9.87933333334
827.82,7.73616666666,8.68083333334,6.26566666667,6.09633333334,8.03916666667,5.77533333334,6.649,7.00533333334,10.0713333333
828.12,8.30083333335,9.19666666665,6.639,6.796,8.744,6.37133333333,7.10983333334,7.24833333334,10.7201666666
828.42,7.7475,8.338,5.97516666667,6.16883333333,8.33833333333,5.956,7.031,6.6435,10.062
828.72,8.57416666669,9.09633333334,6.72,7.00683333333,9.18866666667,6.63766666667,7.73416666667,7.181,10.6228333333
829.02,8.54016666665,8.85316666667,6.71816666667,6.76266666667,9.1325,5.89083333333,7.54533333333,6.8075,10.3958333333
