wavelength,Back_SteDiam,Belly_SteDiam,Breast_SteDiam,Crissum_SteDiam,Crown_SteDiam,DorTail_SteDiam,Patch10_SteDiam,Patch11_SteDiam,Patch12_SteDiam,Rump_SteDiam,Throat_SteDiam,WingTip_SteDiam
705.45,8.48826666666,10.1228,9.61606666666,8.8328,44.8667333333,6.00073333333,15.7697333333,37.2452666667,1.57273333333,11.8997333333,9.04913333333,9.2034
705.78,8.23946666667,9.95706666667,9.42446666665,8.61793333334,44.7202,5.7728,15.5742,37.2451333333,1.32053333333,11.7230666667,8.86080000001,8.99486666666
706.10,8.34573333333,10.1185333333,9.55059999999,8.77493333333,44.9188666667,5.97533333333,15.7147333333,37.4187333333,1.3968,11.8929333333,8.97786666666,9.12760000001
706.42,8.14053333334,9.90906666667,9.48413333333,8.62953333333,44.8542666667,5.7666,15.5519333333,37.4348666667,1.13826666667,11.756,8.66399999999,8.94006666667
706.74,8.135,10.0267333333,9.60193333333,8.81366666667,44.9412666667,5.99593333333,15.6198,37.5739333333,1.2726,11.9526666667,8.82306666667,9.06126666668
707.06,8.1406,9.95533333333,9.65693333335,8.84553333333,44.9980666667,6.05613333333,15.7098666667,37.5622,1.2824,11.9927333333,8.78893333334,9.14213333334
707.38,8.1906,9.89740000001,9.59993333334,8.78873333333,45.0018666667,6.08246666667,15.6449333333,37.6070666667,1.25606666667,12.0664666667,8.80906666667,9.09879999999
707.70,8.4698,10.0628666667,9.67553333333,8.91986666667,45.3450666667,6.13053333333,15.9280666667,37.9696,1.37186666667,12.2452,9.08593333333,9.21439999999
708.03,8.13646666667,9.62193333334,9.34246666668,8.56259999999,45.3232666667,5.73366666667,15.5702666667,37.8814,0.9362,11.9488666667,8.75520000001,8.82153333333
708.35,8.06573333333,9.48506666666,9.21633333333,8.41626666667,45.1607333333,5.58826666666,15.424,37.7206,0.837933333334,11.8226666667,8.61279999999,8.58600000001
708.67,8.11440000001,9.46946666666,9.18653333333,8.50120000001,45.365,5.69686666667,15.3942,37.9549333333,0.765533333333,11.8872666667,8.51220000001,8.62846666667
708.99,8.14913333333,9.45613333333,9.13213333333,8.53713333334,45.4269333333,5.7478,15.4074,37.9994666667,0.846866666666,11.8932666667,8.55759999999,8.65606666666
709.31,8.2676,9.48126666667,9.13419999999,8.62540000001,45.4392666667,5.81873333333,15.4725333334,38.0146666667,0.905466666666,11.9502666667,8.56020000001,8.68926666667
709.63,8.49926666667,9.64173333332,9.31206666666,8.75159999999,45.5165333333,5.97626666667,15.6148666667,38.1161333333,1.12853333334,12.1987333333,8.7716,8.8986
709.95,8.69453333332,9.87740000001,9.45806666667,8.90599999999,45.6640666667,6.18086666667,15.7050666667,38.3837333334,1.32626666667,12.4373333333,9.08166666666,9.13246666666
710.27,8.64826666665,9.73480000001,9.34406666667,8.7924,45.4422666667,6.098,15.6214666667,38.2328666667,1.26146666667,12.2008,8.96706666667,9.02833333334
710.59,8.92613333334,9.9562,9.47033333333,8.94766666667,45.6564666667,6.30653333333,15.7599333333,38.5698,1.3812,12.4106,9.15466666667,9.12693333334
710.91,9.16319999999,10.1361333333,9.5824,9.12026666666,45.7043333333,6.42053333333,15.9415333333,38.7718,1.55886666667,12.4781333333,9.28873333333,9.22899999999
711.24,8.934,10.016,9.42440000001,8.99213333333,45.5552,6.31413333333,15.8135333333,38.7461333333,1.4456,12.3491333333,9.10713333334,9.08399999999
711.56,9.28386666667,10.4415333333,9.77393333333,9.34453333334,45.3936666667,6.612,16.0794,38.8257333333,1.8222,12.6308,9.40973333333,9.37786666667
711.88,9.30433333332,10.4948,9.66020000001,9.38506666666,45.4366666666,6.5342,16.0958,38.8962666667,1.8304,12.5884,9.43679999999,9.39880000001
712.20,9.45693333332,10.6464,9.85339999999,9.61633333335,45.4880666667,6.6622,16.4152,39.1402666667,1.99893333333,12.7698,9.71533333333,9.54353333334
712.52,9.38533333334,10.5932666667,9.79813333334,9.54993333333,45.3613333333,6.50213333333,16.3748666667,39.1075333333,1.87026666667,12.6570666667,9.75386666666,9.48586666666
712.84,9.37720000001,10.574,9.76853333333,9.46119999999,45.2603333333,6.43733333333,16.2746,39.1028,1.76873333333,12.5826666667,9.75006666666,9.39086666667
713.16,9.15546666665,10.3746,9.49280000001,9.36599999999,44.9271333333,6.16626666667,16.0555333333,38.9563333333,1.5854,12.2345333333,9.53086666667,9.18440000001
713.48,9.10586666667,10.2060666667,9.3296,9.31280000001,44.949,6.0262,15.9979333333,38.8677333333,1.4296,12.1135333333,9.43686666667,8.98026666667
713.80,9.19199999999,10.3178666667,9.37633333334,9.32560000001,44.9752666667,5.99393333333,16.0567333333,38.9815333333,1.51773333333,12.2212,9.48233333333,9.0814
714.12,9.1416,10.2414666667,9.3954,9.25079999999,45.1594,5.95146666667,16.0975333333,39.1048,1.466,12.1751333333,9.46473333333,9.19693333333
714.44,9.29826666667,10.3079333333,9.58480000001,9.29526666666,45.1944666667,6.08613333333,16.2852,39.1008,1.60993333333,12.2426666667,9.63380000001,9.36573333334
714.76,9.5208,10.2881333333,9.73159999999,9.2962,45.2556,6.14686666667,16.3433333333,39.115,1.73813333333,12.3274666667,9.66906666667,9.46566666667
715.08,9.43140000001,10.0809333333,9.65366666665,9.12753333334,45.4077333333,6.06966666667,16.399,39.2348,1.66173333333,12.2532666666,9.59813333333,9.43619999999
715.40,9.39339999999,10.0068666667,9.58393333333,9.02153333334,45.3033333334,5.9974,16.3141333333,39.1804,1.57413333334,12.297,9.57926666666,9.46173333334
715.72,9.47553333334,9.99933333332,9.52720000001,8.99106666667,45.2802666667,6.029,16.3063333333,39.2638,1.6068,12.3095333333,9.59126666667,9.51293333334
716.04,9.42420000001,9.92086666666,9.51133333334,9.01173333334,45.3620666667,6.0516,16.3203333333,39.3627333333,1.56393333333,12.4540666667,9.47339999999,9.51286666667
716.36,9.53693333334,10.0641333333,9.68913333333,9.23873333333,45.5528,6.20526666667,16.5576,39.7435333333,1.7724,12.6939333333,9.62346666666,9.79639999999
716.68,9.93993333332,10.4063333333,10.0567333333,9.5482,45.7486,6.57906666667,16.8860666667,39.9269333333,2.05606666667,13.0164,9.94146666667,10.1608666667
717.00,10.1160666667,10.4914666667,10.1392,9.62226666667,45.5930666667,6.80826666667,16.9721333333,39.8649333333,2.22933333333,13.0963333333,10.0322666667,10.3087333333
717.32,10.0386666667,10.4127333333,10.1499333333,9.58220000001,45.7993333333,6.7424,16.9699333333,39.9074666666,2.16606666666,13.0958666667,10.069,10.3874666667
717.64,9.64993333334,9.99653333332,9.77073333334,9.26059999999,45.2981333334,6.29093333334,16.5409333333,39.4486,1.72173333333,12.7492,9.6122,9.97239999999
717.96,9.437,9.93259999999,9.55386666667,9.10246666666,45.109,6.1056,16.3108,39.2352,1.5188,12.6411333333,9.39113333333,9.82826666667
718.28,9.00733333332,9.49953333332,9.03286666667,8.71033333333,44.7269333333,5.70773333333,15.9201333333,38.9774,1.08833333333,12.2013333334,9.07486666667,9.41940000001
718.60,8.87393333333,9.50913333335,8.89633333333,8.68406666666,44.6083333333,5.62726666667,15.8033333333,38.9626,1.01333333333,12.2084,9.00246666666,9.29873333333
718.92,9.46713333334,10.0455333333,9.49933333333,9.21500000001,45.0058,6.293,16.3651333333,39.5354,1.67613333333,12.7512666666,9.52973333333,9.95433333332
719.24,9.63860000001,10.1109333333,9.42659999999,9.16446666666,44.8994,6.3756,16.3245333333,39.4044666667,1.73273333333,12.7744,9.47286666667,10.0240666667
719.56,9.57346666666,10.0432,9.33966666667,8.9484,44.6599333333,6.1676,16.1398666667,39.3023333333,1.72173333333,12.6139333333,9.43006666667,9.90753333333
719.88,9.54753333335,9.99013333334,9.29026666666,8.88966666667,44.6252666667,6.12246666667,15.9529333333,39.031,1.7264,12.508,9.37006666666,9.8644
720.20,9.74280000001,10.1883333333,9.56059999999,9.16159999999,44.9656,6.41973333333,16.2514,39.4572,2.12033333333,12.8310666667,9.65766666667,10.0871333333
720.52,9.69439999999,10.2130666667,9.64899999999,9.23313333333,45.1908666667,6.5,16.3568,39.7159333333,2.22913333333,12.9978,9.75406666667,10.3220666667
720.84,9.54686666666,10.1258666667,9.47973333333,9.14399999999,45.1920666667,6.37086666666,16.1464,39.7567333333,1.89633333333,12.8131333334,9.47559999999,10.0797333333
721.16,10.0106666667,10.5667333333,9.88993333332,9.5114,45.6725333333,6.77673333333,16.5016,40.2094,2.352,13.2425333333,9.87106666667,10.4717333333
721.48,10.1752666667,10.5392666667,9.90800000001,9.62133333334,45.8493333333,6.81206666667,16.5104666667,40.5006666667,2.5352,13.4083333333,9.98726666666,10.6376
721.79,10.2790666667,10.6908,10.0442,9.88893333334,46.061,6.9468,16.6096666667,40.6552,2.72,13.646,10.0742666667,10.8956
722.11,10.1288666666,10.4613333333,9.63713333333,9.67879999999,45.9408,6.6884,16.2665333333,40.5224,2.34753333333,13.2808666667,9.76626666667,10.752
722.43,9.9922,10.3242,9.44799999999,9.61613333334,46.1069333333,6.56046666667,16.0636666667,40.5222666667,2.19713333333,13.1672666667,9.58746666666,10.6206
722.75,9.55193333333,10.0582666667,9.3414,9.53386666668,46.0953333333,6.344,15.961,40.56,1.90626666667,12.9816,9.478,10.513
723.07,10.0926,10.5482,9.76433333333,10.2221333333,46.488,6.92806666667,16.2992666667,40.8376666667,2.372,13.3958666667,9.89853333333,11.0418666666
723.39,10.0068,10.4086,9.45686666666,10.101,46.3031333333,6.817,16.2647333333,40.8327333333,2.21546666667,13.4029333333,9.8026,11.0528666667
723.71,9.4656,9.69739999999,8.77026666667,9.57580000001,45.6586666667,6.23473333333,15.5000666667,40.0358666667,1.59966666667,13.0296,9.24733333334,10.5096
724.03,9.76086666668,9.97406666667,9.02446666667,9.73180000001,45.7394666667,6.3882,15.7628666667,40.0672666667,1.9244,13.2434666666,9.41733333333,10.805
724.35,10.4493333333,10.4119333333,9.49760000001,10.2374666667,45.5846,7.10166666667,16.215,40.2494666667,2.60133333333,13.7020666667,10.1116666667,11.2444
724.67,10.6176,10.4464,9.41973333333,10.3982,45.493,7.21073333333,16.3474666667,40.0637333334,2.8518,13.6185333333,10.1831333333,11.3590666667
724.98,10.4711333334,10.3618,9.33199999999,10.3050666667,45.2957333333,7.17386666667,16.2522666667,40.0436,2.75286666667,13.5606666667,10.1366,11.3458
725.30,10.712,10.6139333333,9.53880000001,10.3914,45.6068,7.4472,16.4082666667,40.2507333333,3.09453333333,13.9068666667,10.4002,11.5340666666
725.62,10.8608666667,10.8522666667,9.81446666667,10.5652666667,45.6202666667,7.64833333333,16.5393333333,40.4207333333,3.40246666667,14.1985333333,10.6278,11.7972
725.94,10.7621333333,10.8091333333,9.85606666666,10.5318666667,45.251,7.54066666666,16.5333333333,40.2132,3.34293333333,14.0326,10.6364,11.6917333333
726.26,11.6187333333,11.5746666667,10.5564666667,11.1664666667,45.903,8.32233333333,17.1600666667,40.7721333333,4.1736,14.7786,11.4546,12.2834
726.58,11.7796,11.5892,10.6648,11.0810666667,46.0498,8.42533333333,17.4194666666,41.0058666667,4.33093333333,14.9038666667,11.5621333333,12.4196
726.90,11.9522666666,11.7128666667,10.9246,11.1137333333,46.1694666667,8.62599999999,17.5287333333,41.1128666667,4.34533333333,14.8912666667,11.6774666667,12.4264666667
727.21,12.4674666667,12.3293333333,11.5358,11.5563333333,46.6706,9.13013333333,18.1284,41.8738666666,4.89173333333,15.2216,12.2078,13.0343333333
727.53,12.1456666667,12.1007333334,11.2018666667,11.3390666667,46.4065333333,8.83706666667,17.8255333333,41.7239333333,4.5986,14.8056666667,12.0392666667,12.711
727.85,11.6831333333,11.7550666667,11.0041333334,10.9774,46.5185333333,8.43000000001,17.5576,41.7387333334,4.26953333333,14.611,11.6296,12.5412
728.17,11.7058666667,11.952,11.2826,11.1648,46.3045333333,8.67859999999,17.6238666667,41.7618666667,4.441,14.851,11.7872666667,12.6884666667
728.49,11.7596666667,12.1480666666,11.4543333333,11.2802666667,46.5574666667,8.6792,17.8256,41.9174666667,4.47013333333,14.9212,11.9155333333,12.7952
728.80,12.0422666666,12.3654666667,11.9086666667,11.6432,46.4631333333,8.90946666667,18.0865333333,41.9955333333,4.68526666667,15.1191333333,12.0183333333,13.0601333333
729.12,12.2565333333,12.4251333333,12.1614666667,11.8302666667,46.5874666667,9.18706666667,18.2371333333,41.9354666666,4.8224,15.3042666667,12.2505333333,13.1430666667
729.44,12.4755333333,12.4951333333,12.2661333333,11.8233333333,46.7556,9.34280000001,18.2072666667,42.0951333333,4.959,15.5964666667,12.3668,13.3018
729.76,12.1594,12.1713333333,12.1241333334,11.5214666667,46.4755333333,8.96706666667,17.9714666667,41.8139333333,4.71106666667,15.3401333333,12.0038666667,13.1934
730.08,11.6374666667,11.7598666667,11.6237333333,11.0718,45.9666,8.44926666666,17.4209333333,41.3842,4.2156,14.7825333333,11.5686,12.6628
730.39,11.5332666667,11.7641333333,11.5584666667,11.1085333333,45.9467333333,8.43180000001,17.4112666667,41.3991333333,4.35773333333,14.8732,11.5643333333,12.6934
730.71,11.4586,11.7614666667,11.3727333333,10.9842,46.0242666667,8.32853333333,17.2836666667,41.3434,4.2688,14.7120666667,11.4801333333,12.5853333333
731.03,11.9188,12.1722666667,11.8490666667,11.4368,46.355,8.80306666666,17.6256,41.5964,4.82053333333,15.1893333333,11.8066,13.014
731.35,12.0468666667,12.3076666667,11.7975333333,11.5002,46.1355333333,8.883,17.7048666667,41.4800666667,4.8336,15.1164666667,11.8762,12.8770666667
731.67,12.1187333333,12.3205333333,11.8171333333,11.5288666667,46.4168666667,8.88633333333,17.7822666667,41.7257333333,4.816,15.1167333333,11.9746,12.8088
731.98,12.0005333333,12.2977333333,11.7453333334,11.5592666667,46.2811333333,9.00459999999,17.6908666667,41.5994,4.84466666667,15.0191333333,11.8163333333,12.825
732.30,11.7570666667,12.1246,11.4416,11.3414666666,46.2259333333,8.89526666667,17.5116,41.5184,4.67666666667,14.7326,11.7706666667,12.7734
732.62,11.4852,12.0049333333,11.2216666667,11.0821333333,45.9840666666,8.57673333333,17.3744,41.4155333333,4.551,14.4174,11.5416666667,12.4916666667
732.94,11.3422,12.065,11.1790666667,11.1461333333,45.8080666666,8.63633333333,17.434,41.3248666667,4.596,14.225,11.5267333333,12.4280666667
733.25,11.0288,11.8793333333,10.8465333333,10.9366666667,45.6240666667,8.56353333333,17.278,41.0856666667,4.39926666667,13.8958666667,11.3912666667,12.1986666667
733.57,11.2711333333,12.1276666667,11.2314,11.3462666667,46.2086,8.89946666667,17.5649333333,41.4039333333,4.65993333334,14.2832666667,11.7073333333,12.4428666667
733.89,11.0854666667,12.0230666667,11.0976,11.1766,46.1746666667,8.60666666667,17.3795333333,41.2577333333,4.38026666666,14.1210666667,11.5736666667,12.1932666667
734.21,11.0498666667,11.9520666667,11.2072666667,11.2318666667,45.8604666667,8.79493333333,17.4667333333,41.0169333333,4.43013333333,14.2336666667,11.5776,12.1691333333
734.52,10.7137333333,11.5974666667,10.9556,10.9200666667,45.6122,8.48173333334,17.0531333333,40.8274,4.0324,13.9774,11.2888666667,11.6869333333
734.84,10.5872666667,11.3677333333,10.7234666667,10.6978,45.4796666667,8.30246666667,16.8624666667,40.6466666667,3.93746666667,13.814,11.1147333333,11.6487333333
735.16,10.347,11.2696,10.5024666667,10.5219333333,45.2858,8.1254,16.5511333333,40.3868,3.6606,13.6833333333,10.9065333333,11.6519333333
735.48,10.2782666667,11.1773333333,10.5212,10.3688,45.275,7.9898,16.5296666667,40.4064666667,3.43053333333,13.7354,10.9343333334,11.6016
735.79,10.3342,11.3413333333,10.7200666666,10.5159333333,45.2848,8.1538,16.624,40.4934,3.42533333333,13.9344666667,11.0767333333,11.4624
736.11,10.5798,11.5158,10.8556666667,10.7945333333,45.5771333333,8.50913333334,16.9142666667,40.6848666667,3.67133333333,14.2104666667,11.4343333333,11.8435333333
736.43,10.3668,11.2062666667,10.6129333333,10.3966,45.5122666667,8.23266666667,16.6402666667,40.4161333333,3.16186666666,13.9334666667,10.9991333333,11.5764
736.74,10.1390666667,11.1648,10.5922666667,10.3678666667,45.5404,7.966,16.3639333333,40.451,2.8952,13.8872,10.7231333333,11.3518666667
737.06,10.2136666667,11.319,10.7488,10.3633333333,45.2693333333,8.12466666667,16.3756666667,40.5094666667,2.98866666667,13.9176,10.8845333333,11.4569333333
737.38,10.8465333333,11.8851333333,11.4526666667,10.9461333333,45.5423333333,8.82733333333,16.8679333333,40.9089333333,3.60393333333,14.2702,11.6169333333,12.1398
737.69,11.0645333334,12.0824666667,11.6748,11.0225333333,46.0004666667,8.80026666666,16.8367333333,41.1927333333,3.61286666667,14.3838,11.74,12.3248
738.01,10.9086,11.9837333333,11.6184666667,10.8737333333,45.6846666667,8.71206666666,16.754,40.8633333333,3.44613333333,14.1919333333,11.5439333333,12.3513333333
738.33,10.7571333333,12.0160666667,11.7773333333,10.931,45.5536666667,8.80693333334,16.6494,40.6956666667,3.4806,14.2724666667,11.6197333333,12.4359333333
738.64,10.3996666667,11.7882,11.7017333333,10.6428,45.4792,8.5928,16.5452666667,40.5586,3.26553333333,14.0414666667,11.4797333333,12.0897333333
738.96,10.2671333333,11.6442,11.4106666667,10.5588666667,45.3273333333,8.48653333333,16.4276666667,40.2822666667,3.32273333333,13.8073333333,11.2379333333,11.8703333334
739.28,10.276,11.6530666667,11.477,10.5345333333,45.3671333333,8.47606666666,16.5268666667,40.4254,3.4168,13.634,11.296,11.9985333333
739.59,10.1123333334,11.5148,11.4200666667,10.2944666667,45.1956,8.20853333333,16.1215333333,40.0708,3.28013333333,13.487,11.056,11.7677333333
739.91,9.78586666666,11.3431333333,11.2640666667,10.1830666667,45.0544666667,8.02293333333,15.9023333333,39.988,3.13586666667,13.3404666667,10.9365333333,11.587
740.23,10.1610666667,11.5908666667,11.6624666667,10.4546666667,45.1485333333,8.4712,16.3981333333,40.0812666667,3.707,13.794,11.4595333333,11.9562
740.54,9.87473333333,11.4212,11.5005333333,10.2505333333,44.7615333333,8.1816,16.2212,39.617,3.42253333333,13.579,11.0164666667,11.6424666667
740.86,9.58260000001,11.1671333333,11.2012666667,9.88926666667,44.4006,7.94933333333,15.9134,39.2210666667,3.19326666667,13.3868,10.6171333333,11.43
741.18,9.3382,11.0560666667,10.9377333333,9.64879999999,43.9606,7.8496,15.8151333333,39.0092,3.10546666667,13.0574,10.4177333333,10.9402
741.49,9.58253333332,11.285,11.0518666667,9.79560000001,44.142,7.97533333333,15.9156666667,39.2302666667,3.1992,13.1928666667,10.5303333333,10.9339333334
741.81,9.80953333333,11.6366,11.2252666667,9.95786666667,44.6505333333,8.16393333333,16.1312666667,39.6243333333,3.373,13.4482666667,10.7908666667,10.9466666667
742.12,10.3827333333,11.9263333333,11.5138666667,10.3802,44.6669333333,8.62006666667,16.485,39.884,3.79846666667,13.7019333333,11.2124666667,11.2150666667
742.44,10.5281333333,11.8994,11.7735333333,10.4391333333,44.7844,8.65113333334,16.5447333333,40.0104,3.75926666667,13.7423333333,11.3776666667,11.1836666667
742.76,10.4242,11.8575333333,11.7180666667,10.3006,44.6429333333,8.45846666666,16.2742,39.6284,3.55986666667,13.7707333333,11.1383333333,11.0724666667
743.07,10.6129333333,12.1263333333,12.0864,10.461,44.7376,8.73453333334,16.6720666667,39.8773333333,3.47986666667,13.7888,11.3428666667,11.319
743.39,10.7586,12.2758,12.3104666667,10.5904,44.7222666667,8.87293333334,16.8856666666,39.8342666667,3.68853333333,13.9503333333,11.6452666666,11.4715333333
743.70,10.3064,11.8404,11.9738666667,10.0968666667,44.4463333333,8.47840000001,16.3793333334,39.6812666667,2.94233333333,13.3987333333,11.0803333333,11.0638666667
744.02,10.3408,11.6935333333,11.8950666667,10.0731333333,44.6294,8.42793333333,16.4224,39.8233333333,2.99246666667,13.4216666667,11.285,11.0752666667
744.34,10.3528666667,11.675,12.1612,10.1806666667,44.5110666667,8.50566666667,16.4972,39.7694,2.9806,13.5696,11.5416666667,10.9028666667
744.65,9.87339999999,11.2433333333,11.9832,9.88746666666,44.391,8.02266666668,16.1295333333,39.4009333333,2.2588,13.3641333333,11.0856666667,10.7790666667
744.97,9.5962,11.1688,12.0697333333,9.81733333333,44.5983333333,7.87366666667,16.3621333333,39.6289333333,2.19566666667,13.3816,11.1545333333,10.9478666667
745.28,9.16773333333,10.8979333333,11.8288,9.38759999999,44.1856,7.3606,16.1627333333,39.2748666667,1.6418,12.8194666667,10.5296666667,10.5438
745.60,8.45426666666,10.4634666667,11.3327333333,8.8602,44.0155333334,6.8594,15.7138666667,38.935,0.975799999999,12.4151333334,9.82439999999,10.1498
745.91,8.476,10.7640666667,11.3176666667,8.89466666667,43.7506,6.95913333333,15.5641333333,38.9247333333,1.0266,12.4300666667,9.8524,10.3426666667
746.23,8.53993333333,10.8422666667,11.2312666667,8.83740000001,43.4034,6.90993333333,15.4840666667,38.6414666667,1.12406666667,12.3096,9.77553333333,10.2903333333
746.55,8.26573333333,10.5572666667,10.7368666667,8.77573333334,43.1580666667,6.6096,15.0691333333,38.5234666667,1.04313333333,12.1762,9.42566666668,10.0043333333
746.86,8.15826666667,10.613,10.6900666667,8.87839999999,43.1176,6.42946666667,14.9650666667,38.6540666667,1.00026666667,12.0617333333,9.26413333333,9.86999999999
747.18,7.79633333333,10.2952,10.3094666667,8.64633333334,42.7872,5.94786666667,14.6569333333,38.3626,0.690533333335,11.7986,8.89466666667,9.34533333333
747.49,7.8664,10.4329333333,10.3396666667,8.52853333334,42.7588666667,6.07226666667,14.703,38.3985333333,0.710133333333,11.7798,8.87666666667,9.42000000001
747.81,7.83733333333,10.5640666667,10.1360666667,8.59986666666,42.945,5.9354,14.7504666667,38.7130666667,0.6406,11.7886,8.69326666666,9.4388
748.12,7.95886666667,10.8023333333,10.2392,8.68513333333,43.125,6.1262,14.8874666667,38.9160666667,1.1712,11.9904666667,8.87386666667,9.651
748.44,8.0696,10.8978,10.3224666667,8.78226666667,43.0499333333,6.3804,14.9383333333,38.9675333333,1.34406666667,12.0904,9.01800000001,9.62413333334
748.75,7.892,10.5665333333,10.0378,8.75366666667,42.7697333333,6.20793333334,14.7544666667,38.9619333333,1.2028,11.9065333333,8.96353333333,9.42493333333
749.07,8.3054,10.7522,10.4278666667,8.88146666667,42.9448,6.5018,15.081,39.315,1.51846666667,12.2399333333,9.24780000001,9.60286666667
749.38,8.18813333333,10.7592666667,10.6106,8.91793333334,43.0286666667,6.31573333333,15.1270666667,39.4694,1.42313333333,12.2104666667,9.24626666667,9.45413333333
749.70,7.73713333333,10.1726666667,10.1756,8.53846666667,42.9652666667,5.94746666667,14.8541333333,39.4165333333,0.821333333334,11.9229333333,8.82746666667,8.98606666666
750.01,7.577,10.0586,10.2102666667,8.11493333333,42.9540666667,5.81073333333,14.7731333333,39.3988,0.377733333334,11.7504,8.52166666666,8.77920000001
750.33,7.54193333333,9.91333333333,10.0288,7.81046666667,43.2524,5.5546,14.6477333333,39.3616666667,0.0489999999992,11.6261333333,8.34506666666,8.6452
750.64,8.36373333334,10.6666666667,10.6520666667,8.26566666667,43.8873333333,6.34353333333,15.2958,39.9280666667,0.695533333334,12.075,8.94079999999,9.51206666667
750.96,7.77346666666,10.1244666667,10.019,7.84946666667,43.6422,5.55413333333,14.7064,39.6778666666,0.0498666666665,11.5357333333,8.394,9.03233333333
751.27,7.33193333333,9.63226666665,9.61760000001,7.3524,43.1560666667,5.30986666667,14.3794666667,39.1327333334,-0.249066666667,11.1092,7.9384,8.65046666666
751.59,7.20359999999,9.25466666667,9.3896,6.9542,42.6175333333,4.95893333333,13.9906,38.8938,-0.7922,10.6133333333,7.63506666667,8.34193333334
751.90,7.20306666667,9.06586666667,9.07153333333,6.87293333333,42.5583333334,4.75973333333,13.628,38.7357333333,-1.1878,10.4716,7.39453333333,8.20813333333
752.22,6.89940000001,8.79946666667,8.69933333333,6.6784,42.3831333333,4.5898,13.2273333333,38.2500666667,-1.4464,10.2578,7.1824,8.01006666666
752.53,6.85113333334,8.96506666667,8.73946666667,6.8482,42.1284666666,4.5586,13.0904,38.0792666667,-1.23266666667,10.1215333333,7.23753333333,8.0896
752.85,6.40293333333,8.40066666666,8.14,6.37386666667,41.6286,4.37606666667,12.6420666667,37.7652,-1.63733333333,9.78026666667,6.82786666666,7.81480000001
753.16,6.97100000001,9.14540000001,8.60993333333,7.0384,42.1305333333,5.07166666667,13.228,38.3699333333,-0.895466666667,10.2284,7.52419999999,8.49579999999
753.47,7.36453333333,9.3502,8.8502,7.58533333333,42.2648666666,5.3002,13.4758,38.5406,-0.450533333334,10.3880666667,8.00993333333,8.85880000001
753.79,7.69999999999,9.49766666666,9.0924,7.89393333333,42.0494,5.69986666667,13.7646666667,38.8651333333,-0.0230666666672,10.5573333333,8.33966666667,9.18226666666
754.10,7.17686666666,9.10366666666,8.63133333333,7.76266666667,41.6965333333,5.38126666667,13.3274,38.6007333333,-0.218533333334,10.3425333333,8.12126666667,8.68686666667
754.42,7.53940000001,9.51546666669,9.01913333333,8.12026666667,41.8242666667,6.00413333333,13.8266666667,38.9726,0.125399999999,10.6800666667,8.52300000001,9.17693333333
754.73,7.55126666666,9.43899999999,9.00866666667,8.17746666667,42.3063333334,5.95426666667,13.8616666667,39.344,0.0088666666672,10.7717333333,8.49213333333,9.22540000001
755.05,7.00326666667,9.12853333333,8.44920000001,7.88533333333,42.5100666667,5.68726666667,13.6728666667,39.4726,-0.372866666666,10.5714666667,8.21580000001,8.93740000001
755.36,7.00546666666,9.28386666667,8.23333333333,7.7814,42.5072666667,5.555,13.6874666667,39.4563333333,-0.308399999999,10.4809333333,8.32799999999,9.04559999999
755.67,7.90480000001,9.91706666666,8.91853333334,8.43,43.2474,6.22113333333,14.5529333333,40.4268666666,0.476133333333,11.3303333333,9.00166666666,9.79106666667
755.99,7.50039999999,9.45613333333,8.42086666667,8.0304,43.1273333333,5.799,14.1762666667,40.0186,0.0402666666668,10.9468666667,8.67186666667,9.5522
756.30,7.79766666667,9.61460000001,8.72806666666,8.0764,43.6027333333,5.78333333333,14.4548666667,40.2568666667,0.3196,11.0401333333,8.95980000001,9.77453333333
756.62,7.74660000001,9.42353333333,8.60726666668,7.87986666667,43.6621333333,5.4058,14.4131333333,40.4986,0.101466666667,10.9098666667,8.84539999999,9.67753333333
756.93,8.08273333332,9.59433333333,8.74799999999,8.06046666667,43.9585333333,5.59746666666,14.6761333333,40.6458666667,0.604733333335,11.3984,9.02466666667,9.8808
757.24,8.23366666666,10.0143333333,8.9262,8.23366666667,44.2636,5.82733333333,14.996,40.7562666667,0.966933333333,11.7408,9.25479999999,10.2664666667
757.56,9.01346666666,10.5331333333,9.4636,8.7006,44.5914,6.226,15.3895333333,41.0983333333,1.31546666667,12.0976666667,9.73186666667,10.8557333333
757.87,9.54926666667,10.7840666667,10.1206,9.16819999999,44.9746,6.6666,15.7649333333,41.4064,1.81593333333,12.511,10.2444,11.3683333333
758.18,10.0674,11.2345333333,10.4156666667,9.53093333334,44.7248,7.0212,15.9152666667,41.4306,2.221,12.687,10.6069333333,11.7426666667
758.50,11.0114666667,11.958,11.2983333333,10.5118666667,45.0171333333,7.8076,16.7005333333,41.8255333333,3.2224,13.4784,11.4986666667,12.5378666667
758.81,11.2372666667,12.2314,11.6467333333,10.8864666667,45.3123333333,8.18406666667,17.1622666667,42.4223333333,3.59186666667,13.7027333333,11.7944666667,12.6839333333
759.13,11.179,12.3764666667,11.5772666667,10.9906666667,45.1852,8.06473333333,17.0587333333,42.6265333333,3.392,13.6112,11.7964,12.713
759.44,11.5799333333,12.6034666667,11.8862666667,11.2184,45.4701333333,8.4448,17.5108,43.0427333333,3.50646666667,13.7786,12.1212666667,13.0210666667
