wavelength,Back_IriRufm,Belly_IriRufm,Breast_IriRufm,Crissum_IriRufm,Crown_IriRufm,DorTail_IriRufm,Patch10_IriRufm,Patch11_IriRufm,Rump_IriRufm,Throat_IriRufm,WingTip_IriRufm
511.01,12.0078666667,7.44553333333,8.01366666667,5.4666,4.15933333333,5.67153333333,14.5389333333,16.9814,9.91044222222,3.87293333333,5.81673333333
511.36,11.9679333334,7.44186666667,7.9906,5.479,4.2176,5.67726666667,14.5241333334,16.8942,9.89247555555,3.87906666667,5.81573333333
511.70,11.9028666667,7.40033333333,7.94606666667,5.46513333333,4.24726666667,5.65873333333,14.4932,16.7856666667,9.84767111111,3.86206666667,5.79073333333
512.05,11.8622666667,7.39633333334,7.92193333334,5.46813333333,4.2914,5.6498,14.4763333333,16.6945333333,9.82031777777,3.86066666667,5.78833333333
512.40,11.8258,7.38013333333,7.91453333333,5.4766,4.34153333333,5.64366666667,14.4745333333,16.6102666667,9.79183333333,3.8674,5.79133333333
512.75,11.7942666666,7.37473333333,7.89293333333,5.4996,4.40086666667,5.6458,14.4707333333,16.5296666667,9.77614888891,3.88353333333,5.80013333333
513.09,11.7732,7.38313333333,7.89393333333,5.53666666667,4.47173333333,5.66893333333,14.4903333333,16.4529333333,9.77482888889,3.89826666667,5.81033333334
513.44,11.7526666667,7.37986666667,7.88726666667,5.56613333333,4.546,5.697,14.4975333333,16.3746666667,9.76825777777,3.927,5.83266666667
513.79,11.7129333333,7.35673333333,7.8608,5.57586666667,4.60626666667,5.69746666667,14.4852,16.3086666667,9.73839999999,3.91813333333,5.828
514.13,11.6541333333,7.3034,7.80446666667,5.56506666667,4.64266666667,5.67066666667,14.4522666667,16.2097333333,9.68719999998,3.88946666667,5.79693333333
514.48,11.5848,7.2774,7.77426666667,5.56506666667,4.70426666667,5.67966666667,14.4284,16.1263333333,9.63972444444,3.8826,5.7876
514.83,11.525,7.2272,7.724,5.54606666667,4.74393333333,5.64893333333,14.4034666667,16.0274,9.57472888887,3.85186666667,5.7598
515.17,11.4754,7.18973333333,7.69233333333,5.559,4.8094,5.6516,14.3743333333,15.9442,9.54066666667,3.84526666667,5.7706
515.52,11.4408,7.18926666667,7.68886666666,5.59913333333,4.91246666666,5.67853333333,14.3765333333,15.8902,9.53821777778,3.8786,5.80426666667
515.87,11.3979333333,7.17553333333,7.6686,5.62433333333,5.00126666667,5.6914,14.3616,15.8324,9.52146888889,3.8858,5.80806666667
516.21,11.3460666667,7.15766666667,7.62926666667,5.6476,5.0822,5.70593333333,14.3171333333,15.7418666667,9.48736444445,3.88713333333,5.8078
516.56,11.3242,7.14706666667,7.62233333333,5.66326666667,5.16686666667,5.72473333333,14.315,15.6825333333,9.46489555556,3.88173333333,5.82186666667
516.91,11.295,7.15013333333,7.59933333333,5.67433333333,5.23633333333,5.72546666667,14.2938666667,15.6089333333,9.43960444445,3.8904,5.82886666667
517.25,11.2466,7.13493333333,7.56586666667,5.67153333333,5.3,5.71193333333,14.2696666667,15.5373333333,9.40196444445,3.87213333333,5.81586666667
517.60,11.2124,7.11413333334,7.537,5.67446666667,5.36666666666,5.70933333333,14.2476,15.4654666667,9.37158222223,3.86726666667,5.81793333333
517.95,11.198,7.12793333333,7.5404,5.6984,5.4596,5.7372,14.2442,15.4172,9.36966888889,3.8864,5.8456
518.29,11.1572,7.1062,7.5036,5.69966666667,5.5174,5.71866666667,14.2083333333,15.3346666667,9.33553111111,3.88106666667,5.83526666667
518.64,11.1348666667,7.1054,7.4858,5.7126,5.59386666667,5.73206666666,14.195,15.2898,9.33346666667,3.8862,5.84546666667
518.99,11.0986666667,7.09026666667,7.46253333333,5.7136,5.64806666667,5.71606666666,14.1712,15.2278,9.30997333334,3.87993333333,5.82766666667
519.33,11.0698666667,7.07966666667,7.43433333333,5.70926666666,5.72113333333,5.70766666667,14.1477333334,15.1697333334,9.28330888887,3.87073333333,5.8246
519.68,11.0422,7.07026666667,7.41673333333,5.71606666667,5.79006666667,5.70446666667,14.1212,15.1025333333,9.26724666666,3.8672,5.83
520.02,11.0288,7.06326666667,7.4096,5.7272,5.8694,5.70453333333,14.1262,15.0487333333,9.25843777779,3.8806,5.84106666667
520.37,10.9819333333,7.0338,7.3874,5.73013333333,5.94353333333,5.68293333333,14.0846,14.9684666667,9.22630888888,3.8792,5.82366666667
520.72,10.9256666667,6.9882,7.34553333333,5.72573333333,6.02593333333,5.6654,14.0445333333,14.8965333333,9.18288444444,3.86246666666,5.80046666667
521.06,10.8914666667,6.97393333333,7.33686666667,5.7492,6.12813333333,5.677,14.0113333333,14.8303333333,9.16306222223,3.86886666667,5.811
521.41,10.8551333333,6.96153333333,7.31233333333,5.74686666667,6.229,5.67466666667,13.9728,14.7530666667,9.13464222222,3.87133333333,5.8014
521.75,10.8205333333,6.95346666667,7.2978,5.76186666667,6.3336,5.67546666667,13.9572,14.6880666667,9.10941555555,3.88146666667,5.79926666667
522.10,10.8003333334,6.94686666666,7.3,5.7928,6.45473333333,5.68846666667,13.9343333333,14.6362,9.09066444445,3.89173333333,5.8124
522.45,10.7640666667,6.9294,7.28533333333,5.82426666667,6.56933333333,5.6962,13.8911333333,14.5638,9.05767777779,3.89833333333,5.81473333333
522.79,10.7288666667,6.91613333333,7.2624,5.84,6.69373333333,5.70733333333,13.8524666667,14.4996666667,9.02716000001,3.8986,5.82153333333
523.14,10.6808666666,6.90106666667,7.24453333333,5.85406666666,6.79373333333,5.7024,13.7972666667,14.4064,8.98356222222,3.89406666667,5.8072
523.48,10.6529333333,6.87946666667,7.2246,5.876,6.90993333333,5.71046666667,13.7588,14.3356666667,8.94785777777,3.90246666666,5.81426666667
523.83,10.6112666667,6.86946666667,7.20966666667,5.89226666667,7.02453333333,5.71506666667,13.7080666667,14.2670666667,8.91082222221,3.89713333333,5.811
524.17,10.5910666667,6.87646666667,7.20166666667,5.9164,7.15393333333,5.74426666667,13.683,14.2232666667,8.89778888889,3.90433333333,5.83246666666
524.52,10.5731333333,6.885,7.207,5.94326666667,7.2782,5.7534,13.6754666667,14.172,8.89285333334,3.91213333333,5.8606
524.87,10.5424,6.87113333333,7.17893333333,5.94813333333,7.3784,5.7462,13.6416666667,14.1090666667,8.85954444444,3.9094,5.86413333333
525.21,10.5126666667,6.8714,7.1774,5.99,7.49646666666,5.75913333333,13.6171333333,14.0644666667,8.84216888888,3.925,5.88113333333
525.56,10.4644,6.8476,7.1516,5.99686666667,7.60506666666,5.761,13.5811333333,13.9912,8.80887555556,3.92186666667,5.87973333333
525.90,10.4123333333,6.8148,7.11006666667,5.9936,7.71086666667,5.75233333333,13.5421333333,13.9111333333,8.76590222223,3.91153333333,5.8604
526.25,10.3772666667,6.79426666667,7.08693333333,5.99513333333,7.82693333334,5.7464,13.5293333333,13.8578,8.73231777778,3.90893333333,5.85906666667
526.59,10.3604,6.78993333333,7.07313333333,6.0184,7.94960000001,5.74766666667,13.5340666667,13.8211333333,8.70888222221,3.91486666666,5.867
526.94,10.3368,6.7712,7.04713333333,6.0292,8.06793333333,5.74826666667,13.5314666666,13.7906,8.68755777777,3.90333333333,5.8658
527.28,10.3115333333,6.7622,7.03153333333,6.0372,8.1726,5.74713333333,13.5257333333,13.7600666667,8.66173777777,3.9002,5.86166666667
527.63,10.2967333333,6.75006666666,7.01366666667,6.0438,8.26919999999,5.74686666667,13.5195333333,13.7205333333,8.64208666667,3.8964,5.86393333333
527.97,10.2770666667,6.7402,7.00613333333,6.05366666667,8.35673333334,5.7448,13.5052,13.6840666667,8.62530444445,3.89626666667,5.86226666667
528.32,10.2451333333,6.71746666667,6.97933333333,6.0508,8.42033333334,5.73666666667,13.465,13.6350666667,8.59525999999,3.88646666667,5.8468
528.66,10.2284,6.7132,6.98146666666,6.0658,8.50513333333,5.7424,13.4519333334,13.6066,8.58925111112,3.89346666667,5.84946666667
529.01,10.2064666667,6.69953333333,6.96733333333,6.06493333333,8.57453333333,5.7354,13.4339333333,13.5628666666,8.57487333334,3.88433333333,5.8422
529.35,10.1819333333,6.6824,6.9452,6.06666666667,8.64153333333,5.71966666667,13.4022,13.5172,8.54879555556,3.86773333334,5.82993333333
529.70,10.1579333333,6.66633333333,6.9278,6.07153333333,8.71706666667,5.71086666667,13.3778,13.4702666667,8.52694888888,3.85346666667,5.82246666667
530.04,10.1280666667,6.6498,6.909,6.07793333333,8.80266666667,5.705,13.3354,13.4079333333,8.49918888889,3.84306666667,5.81366666667
530.39,10.0937333333,6.6366,6.90186666667,6.0836,8.90340000001,5.708,13.2877333333,13.3401333333,8.47388666667,3.84086666667,5.8094
530.73,10.0576666667,6.62446666667,6.8828,6.09733333333,9.01726666667,5.7034,13.2384,13.2688666667,8.44331777778,3.84566666666,5.8088
531.08,10.0259333333,6.60586666667,6.86533333333,6.1168,9.15340000001,5.6994,13.1780666667,13.1924,8.42246666666,3.84813333333,5.81213333333
531.42,9.99013333335,6.5948,6.85486666667,6.14113333333,9.2996,5.70033333333,13.1292666667,13.1256,8.39874888889,3.85433333333,5.8138
531.77,9.94180000001,6.56573333333,6.81013333333,6.148,9.42939999999,5.68293333333,13.0654666667,13.0438,8.35234444445,3.84113333333,5.79446666667
532.11,9.93773333332,6.57546666667,6.81813333333,6.1792,9.59393333333,5.6996,13.0548,13.0112,8.34346222223,3.86186666667,5.81713333333
532.46,9.9096,6.5592,6.795,6.19853333333,9.72899999999,5.69593333333,13.0244666667,12.9581333333,8.31867111111,3.86473333333,5.81806666667
532.80,9.89766666667,6.55353333333,6.7898,6.21706666666,9.86533333334,5.70173333333,12.9994666667,12.9154,8.29027111112,3.8738,5.82806666667
533.15,9.8838,6.55246666667,6.78466666667,6.2336,10.0006666667,5.7094,12.9719333333,12.8764666667,8.27406666666,3.8856,5.83593333333
533.49,9.86813333333,6.55933333333,6.78113333333,6.26053333333,10.1402,5.71733333333,12.9417333333,12.8448666667,8.25869999999,3.90706666666,5.85813333334
533.84,9.86206666668,6.5694,6.78633333333,6.29113333333,10.2808666667,5.72786666667,12.9266666667,12.8248,8.25134222221,3.9234,5.87066666666
534.18,9.85586666665,6.57453333333,6.78426666667,6.32313333333,10.4266666667,5.7364,12.9012,12.8057333333,8.24468000001,3.93613333333,5.88766666667
534.52,9.86553333334,6.58766666667,6.80686666667,6.3644,10.5802666667,5.7576,12.8828666667,12.7784666667,8.24581111111,3.96386666667,5.91146666667
534.87,9.84033333333,6.58106666667,6.80713333333,6.37866666667,10.7158666667,5.76493333333,12.8590666667,12.7328,8.22716444444,3.97046666667,5.91433333333
535.21,9.81440000001,6.57146666667,6.78766666667,6.387,10.8441333333,5.76206666667,12.8148,12.6834,8.20145555556,3.97206666667,5.90993333333
535.56,9.79999999999,6.57573333333,6.79173333334,6.41786666667,10.9827333333,5.7752,12.7860666667,12.6479333333,8.18962222221,3.9872,5.93053333334
535.90,9.7656,6.5564,6.77133333333,6.43933333333,11.112,5.77233333333,12.7264666667,12.5858,8.16342222222,3.985,5.92193333333
536.25,9.75059999999,6.55773333333,6.7632,6.44886666667,11.2460666667,5.77966666667,12.6763333333,12.536,8.13735333334,3.98846666667,5.92726666667
536.59,9.72793333333,6.54886666667,6.7558,6.4608,11.3748666667,5.7748,12.6284,12.5009333333,8.12194444444,3.9874,5.92293333333
536.93,9.70713333333,6.54173333333,6.7558,6.48846666667,11.515,5.78073333333,12.5988666666,12.4694666667,8.10460444445,3.99713333333,5.93033333333
537.28,9.7018,6.53633333333,6.76713333333,6.50693333333,11.6551333333,5.80073333333,12.5721333333,12.4402,8.09807111111,3.9994,5.93293333333
537.62,9.68620000001,6.53466666667,6.76946666667,6.5292,11.818,5.8068,12.5374,12.4088,8.09226666667,4.01286666667,5.94853333333
537.97,9.63979999999,6.49806666667,6.73406666667,6.52326666667,11.9501333333,5.79273333333,12.4718666667,12.3237333333,8.04777555555,3.9932,5.91726666667
538.31,9.57833333333,6.4598,6.68393333333,6.50493333333,12.08,5.7692,12.3781333333,12.2412666667,7.99000444444,3.95533333333,5.88406666667
538.65,9.54920000001,6.44706666667,6.65493333334,6.52866666667,12.2557333333,5.76793333333,12.3209333333,12.1773333333,7.94697777777,3.94173333333,5.88086666667
539.00,9.51846666666,6.42993333333,6.6408,6.55406666667,12.4545333333,5.77386666667,12.2587333333,12.1259333333,7.91386666666,3.935,5.88793333333
539.34,9.47906666667,6.4062,6.62266666667,6.55766666667,12.6256,5.76593333333,12.2039333333,12.0648,7.87928,3.927,5.87373333333
539.69,9.4344,6.37286666667,6.5834,6.54453333333,12.7802,5.74253333333,12.1403333333,11.9953333333,7.82007777779,3.89973333333,5.84886666667
540.03,9.40426666667,6.35046666667,6.56433333333,6.56153333333,12.9304,5.73,12.0852666667,11.9472666667,7.78076,3.88346666667,5.84306666667
540.37,9.36353333333,6.3276,6.53006666667,6.56886666667,13.0596666667,5.72646666667,12.0348,11.8872666667,7.73945555555,3.8682,5.84346666667
540.72,9.35293333333,6.3128,6.5112,6.58053333333,13.1840666667,5.72186666667,11.9965333333,11.8468,7.72032,3.86353333333,5.83613333333
541.06,9.3272,6.30213333333,6.49266666666,6.59726666667,13.3076,5.7184,11.9749333333,11.8136666667,7.70323333333,3.85833333333,5.83446666667
541.40,9.30119999999,6.28746666667,6.47553333333,6.59966666667,13.4,5.7192,11.946,11.7712,7.68220888889,3.85306666666,5.83333333334
541.75,9.28933333333,6.28193333333,6.4722,6.61946666667,13.5106666667,5.71726666667,11.9190666667,11.7436,7.66952222222,3.85533333333,5.84753333333
542.09,9.287,6.28733333333,6.47846666667,6.6482,13.6354666667,5.7354,11.9184,11.7378,7.66773777778,3.87673333333,5.87113333333
542.43,9.27179999999,6.27926666667,6.47026666667,6.6574,13.7389333333,5.73426666667,11.8888,11.7102,7.65457333333,3.88273333333,5.8696
542.78,9.25586666667,6.27193333333,6.45993333333,6.66833333333,13.8400666667,5.72833333333,11.8648,11.6723333333,7.63405111111,3.88033333333,5.86373333333
543.12,9.25853333334,6.27593333333,6.46153333333,6.69946666667,13.9830666667,5.73553333333,11.846,11.6521333333,7.62898444445,3.89306666667,5.88326666667
543.46,9.26233333333,6.30153333333,6.4866,6.74966666667,14.1433333333,5.762,11.8429333333,11.6420666667,7.64312,3.92173333333,5.9218
543.81,9.25653333333,6.30366666667,6.484,6.77773333333,14.301,5.78213333333,11.8268666667,11.6153333333,7.64349555555,3.9362,5.9272
544.15,9.28120000001,6.3254,6.50953333333,6.83353333333,14.4992,5.81073333333,11.8351333333,11.6203333333,7.66576888889,3.981,5.95806666667
544.49,9.26306666667,6.3314,6.5164,6.85806666667,14.6694666667,5.8198,11.811,11.5869333333,7.65028,3.98566666667,5.98006666667
544.84,9.25406666667,6.32026666667,6.5114,6.88193333333,14.8354666667,5.81393333333,11.7624666667,11.5436666667,7.62537111111,3.9912,5.9816
545.18,9.24740000001,6.31906666667,6.49973333333,6.90273333333,15.0134,5.80426666667,11.7269333333,11.5058,7.59226444445,3.99333333333,5.98286666667
545.52,9.2426,6.3218,6.49473333333,6.9348,15.1887333333,5.81826666667,11.7106,11.4899333333,7.57438888889,4.00513333333,5.98533333334
545.87,9.21793333333,6.2934,6.46646666667,6.93533333333,15.3392,5.78446666667,11.6568,11.4176666667,7.52740666667,3.97713333333,5.96126666667
546.21,9.19726666667,6.27593333333,6.45113333333,6.95366666667,15.4946,5.76693333334,11.6250666667,11.3705333333,7.49651333333,3.9666,5.96233333333
546.55,9.19640000001,6.27533333333,6.44813333333,6.9754,15.6556666667,5.77433333333,11.5962666667,11.3565333333,7.49066222222,3.9792,5.969
546.90,9.17739999999,6.26413333333,6.43306666667,6.98666666667,15.7944,5.77813333333,11.5586666667,11.3168,7.45730222222,3.97306666667,5.96833333333
547.24,9.16540000001,6.24153333333,6.4128,6.99173333333,15.9353333333,5.77533333333,11.526,11.2848666667,7.43407777778,3.96826666667,5.9508
547.58,9.14986666667,6.22726666667,6.39586666667,7.00126666667,16.0668,5.75573333333,11.489,11.2411333333,7.40157777778,3.9598,5.94753333333
547.92,9.08726666667,6.18513333333,6.3534,6.98566666667,16.1695333333,5.72546666667,11.4106666667,11.157,7.34576444445,3.91646666667,5.90973333333
548.27,9.0466,6.152,6.3094,6.97773333333,16.2958666667,5.70066666666,11.3412666667,11.1028,7.31115555555,3.89366666667,5.8796
548.61,9.03306666667,6.15826666667,6.3046,6.99406666667,16.4654666667,5.71273333333,11.315,11.0830666666,7.28753111111,3.90733333333,5.88646666667
548.95,9.01286666668,6.1284,6.28966666667,7.01513333333,16.6097333333,5.72733333333,11.2646666667,11.0425333333,7.26801777778,3.90566666667,5.8726
549.29,8.98399999999,6.1016,6.26026666667,7.00166666666,16.7514,5.69833333333,11.1972,10.978,7.23228444445,3.87526666667,5.86326666666
549.64,8.95933333333,6.096,6.25253333333,7.02613333333,16.9056,5.7106,11.1544,10.9689333333,7.22489333333,3.88713333333,5.85766666667
549.98,8.96699999999,6.1252,6.2718,7.05733333333,17.1125333333,5.7382,11.1312,10.9708666667,7.21881555555,3.8986,5.86893333333
550.32,8.93553333334,6.10773333333,6.25186666667,7.0806,17.3028666666,5.7318,11.0962,10.9340666667,7.18741777778,3.8886,5.86146666667
550.66,8.9056,6.09073333333,6.223,7.082,17.4714666667,5.707,11.0506,10.8942,7.15986222222,3.87013333333,5.83266666667
551.01,8.90513333334,6.09726666667,6.213,7.1202,17.6416,5.7202,11.0151333333,10.8862666667,7.14398888889,3.88526666667,5.85193333333
551.35,8.87146666667,6.06993333333,6.1838,7.1336,17.8040666667,5.70513333333,10.9583333333,10.8488666667,7.1102,3.86246666667,5.83806666667
551.69,8.89113333333,6.0936,6.19313333333,7.17273333333,17.9856,5.72513333333,10.9414666667,10.8574666667,7.10278666667,3.88766666667,5.86846666667
552.03,8.89413333334,6.09966666667,6.19686666667,7.21286666667,18.147,5.73073333333,10.9211333333,10.8453333334,7.09477777778,3.9124,5.88086666667
552.38,8.87900000001,6.0972,6.189,7.23626666667,18.2782,5.72713333333,10.8978666667,10.8200666667,7.07938222222,3.9138,5.88413333333
552.72,8.88786666667,6.12886666667,6.20713333334,7.29333333333,18.4607333333,5.74246666667,10.8922,10.8284666667,7.09158222222,3.9348,5.9152
553.06,8.88406666667,6.14413333333,6.2232,7.3436,18.6303333333,5.76866666667,10.8664666667,10.8228,7.09237555556,3.9702,5.92606666667
553.40,8.87266666666,6.1426,6.225,7.36853333333,18.7909333333,5.76673333333,10.8404666667,10.8004666667,7.08165777778,3.9724,5.9448
553.74,8.84846666666,6.13213333333,6.20926666667,7.38653333333,18.9018,5.76006666667,10.8001333333,10.7538666667,7.07061777778,3.9786,5.93926666667
554.09,8.82679999999,6.11493333333,6.18586666667,7.38113333333,19.0164,5.74626666667,10.7380666667,10.6994,7.03648222222,3.96993333333,5.93333333334
554.43,8.81266666667,6.1136,6.18846666667,7.40506666667,19.1478,5.75526666667,10.6790666667,10.6583333333,7.02506,3.9832,5.93973333333
554.77,8.7896,6.09706666667,6.1906,7.4174,19.2792,5.74873333333,10.6454,10.6162666667,7.01245111111,3.98713333333,5.9372
555.11,8.77653333333,6.1012,6.20946666667,7.44893333333,19.4244,5.767,10.6162666667,10.5842,7.00089777778,4.01846666666,5.9446
555.45,8.75253333334,6.08426666667,6.1972,7.46446666667,19.5528,5.7656,10.5756,10.5500666667,6.97833333333,4.01113333333,5.9358
555.80,8.72700000001,6.05973333333,6.187,7.46686666667,19.6968,5.7564,10.5303333333,10.5019333333,6.94246222222,3.99446666667,5.92873333333
556.14,8.72,6.045,6.17766666667,7.48133333333,19.8331333333,5.74173333333,10.4568,10.4496666667,6.92224888889,3.9856,5.90873333333
556.48,8.677,6.02933333333,6.15833333333,7.46286666667,19.9448,5.72566666667,10.4113333333,10.404,6.89321111111,3.98746666667,5.8888
556.82,8.66586666666,6.01493333333,6.1486,7.47513333333,20.0938666667,5.7244,10.3795333333,10.3735333333,6.87545555555,3.9816,5.8918
557.16,8.67393333333,6.03386666667,6.15226666667,7.51633333333,20.2648,5.7462,10.3528666667,10.357,6.87162666666,3.99233333333,5.8964
557.50,8.64433333334,6.01686666667,6.12113333333,7.51886666667,20.4118,5.72793333333,10.2874,10.3384666667,6.84409555555,3.9732,5.8802
557.85,8.65466666667,6.043,6.15826666667,7.5924,20.5887333333,5.7628,10.2870666667,10.3398666667,6.86063777778,3.99726666667,5.90906666667
558.19,8.65326666667,6.04866666667,6.16073333333,7.63066666667,20.7765333333,5.7712,10.2736666667,10.3316,6.84326888888,4.0036,5.9328
558.53,8.64599999999,6.05273333333,6.15793333333,7.6538,20.9524,5.77466666667,10.2432,10.3204666667,6.82682888889,3.99706666667,5.932
558.87,8.63533333333,6.05613333333,6.13346666667,7.6714,21.104,5.778,10.2169333333,10.3086666667,6.82199111111,3.9922,5.93113333333
559.21,8.6048,6.01746666667,6.10066666667,7.67113333333,21.2336,5.74226666667,10.1541333333,10.2603333333,6.78442222222,3.96366666667,5.90353333333
559.55,8.59426666667,6.02913333333,6.07853333333,7.69913333333,21.3631333333,5.75213333333,10.1092666667,10.2658,6.76335555555,3.9838,5.91193333333
559.89,8.57613333334,6.04146666667,6.08,7.7214,21.4968,5.7646,10.0985333333,10.2637333333,6.76108222222,4.00013333333,5.948
560.23,8.55873333334,6.02233333333,6.06126666667,7.75506666667,21.6284,5.7584,10.0376,10.2305333333,6.72773333333,3.98506666667,5.94053333333
560.58,8.5424,6.02546666667,6.0586,7.7726,21.7426666667,5.75513333333,10.0168,10.2102,6.70515111111,3.9798,5.94166666667
560.92,8.52040000001,6.00006666667,6.053,7.787,21.8367333333,5.75926666667,9.98693333333,10.1888666667,6.68555333333,3.97633333333,5.9464
561.26,8.55093333334,6.02446666666,6.0998,7.842,22.0124666667,5.8248,10.0023333333,10.1962666667,6.71347111111,4.02026666667,6.0088
561.60,8.53386666666,6.02533333333,6.07966666667,7.84353333333,22.1206,5.81593333333,9.956,10.1902666667,6.70922222222,4.0304,5.99953333333
561.94,8.5282,6.01026666667,6.06626666667,7.85633333333,22.223,5.81233333333,9.92766666667,10.1785333333,6.70593555555,4.02866666667,5.99206666667
562.28,8.50926666667,5.99206666667,6.05326666667,7.88006666667,22.3462,5.8046,9.88339999999,10.1546666667,6.69021555555,4.02966666667,5.99126666667
562.62,8.48646666667,5.97213333333,6.04793333333,7.8888,22.462,5.79053333333,9.82926666666,10.1098666667,6.65268222222,4.01306666667,5.98673333333
562.96,8.4984,6.00866666667,6.0864,7.9474,22.6237333333,5.82386666667,9.83373333334,10.1272666667,6.66198666667,4.05733333334,6.02953333333
563.30,8.486,5.99653333333,6.09793333333,7.9822,22.7578,5.83273333333,9.80886666665,10.0959333333,6.64785111111,4.03953333333,6.03833333333
563.64,8.46653333333,5.9786,6.08246666667,8.008,22.8924,5.83206666667,9.7716,10.0736,6.63384444445,4.02593333333,6.031
563.99,8.43033333333,5.95046666667,6.06153333333,8.00206666667,23.0085333334,5.8204,9.73306666666,10.0386,6.62077333333,3.9842,6.01726666667
564.33,8.41386666667,5.94393333333,6.04806666667,8.0276,23.1278666667,5.82466666667,9.68686666667,10.0162666667,6.61425111111,3.9914,6.01213333333
564.67,8.42713333333,5.97,6.06986666667,8.06966666667,23.3068,5.84333333333,9.68846666665,10.0142666667,6.62695111111,4.02093333333,6.03586666667
565.01,8.3802,5.92286666666,6.0136,8.0576,23.3872,5.80133333333,9.61853333333,9.95833333333,6.56512,3.984,5.99086666667
565.35,8.3532,5.88953333333,6.00806666667,8.0658,23.4681333333,5.79033333333,9.56879999999,9.92399999999,6.53096222222,3.96146666667,5.98586666667
565.69,8.31626666667,5.87466666666,6.0084,8.09046666667,23.5556666667,5.78413333333,9.52759999999,9.8938,6.50860666667,3.94253333333,5.97573333333
566.03,8.28493333333,5.8474,5.97926666667,8.07913333334,23.6287333333,5.76613333333,9.47526666666,9.84333333333,6.4654,3.90966666667,5.95366666667
566.37,8.30326666667,5.86813333333,5.99813333333,8.12286666667,23.7514,5.7748,9.48146666667,9.86786666667,6.49145555555,3.9362,5.97186666667
566.71,8.26806666667,5.85493333333,5.98126666667,8.12479999999,23.8118666667,5.7618,9.43373333333,9.82146666666,6.46878888888,3.919,5.94266666667
567.05,8.29906666667,5.87826666666,5.99746666667,8.16860000001,23.9467333333,5.78293333333,9.43393333333,9.83606666665,6.49200444445,3.946,5.97093333333
567.39,8.28,5.85533333333,5.98486666667,8.18119999999,24.0264,5.78086666667,9.39206666666,9.79319999999,6.47769555555,3.9404,5.96206666667
567.73,8.3096,5.8924,6.01,8.23260000001,24.1560666667,5.8068,9.38686666667,9.80046666667,6.48746888889,3.9874,5.99713333333
568.07,8.28266666667,5.8788,5.99506666667,8.24053333333,24.2653333333,5.8044,9.34453333333,9.78786666665,6.46639111111,3.97773333333,6.0002
568.41,8.2234,5.82313333333,5.93773333333,8.21326666667,24.3034666667,5.76173333333,9.25753333334,9.70853333333,6.39925333333,3.93453333333,5.95086666666
568.75,8.19286666667,5.81953333333,5.9306,8.23499999999,24.4034666667,5.74526666666,9.21006666667,9.69039999999,6.37963555555,3.92873333333,5.93633333333
569.09,8.17053333333,5.81826666667,5.9216,8.2666,24.5282,5.742,9.18560000001,9.65693333333,6.36667777778,3.92866666667,5.93346666667
569.43,8.1708,5.82473333333,5.91113333333,8.27926666666,24.6345333333,5.74713333333,9.15506666667,9.65753333333,6.35837777778,3.94186666667,5.9406
569.77,8.1244,5.7952,5.87306666667,8.27579999999,24.7099333333,5.72386666667,9.0988,9.62479999999,6.32036888889,3.91926666667,5.91706666667
570.11,8.11193333333,5.8024,5.88006666667,8.3128,24.8348,5.74593333333,9.08366666667,9.61633333333,6.31488888889,3.9336,5.93153333333
570.45,8.1252,5.80033333333,5.87153333333,8.35306666666,24.9534,5.77846666667,9.06333333333,9.61453333335,6.32173333333,3.9438,5.95733333333
570.79,8.0948,5.78953333333,5.85753333333,8.36873333333,25.0663333333,5.78086666667,9.03233333333,9.59393333332,6.30816666667,3.94226666667,5.94873333333
571.13,8.11053333333,5.82013333333,5.8846,8.41373333333,25.1843333333,5.7984,9.03693333333,9.61426666666,6.31375777778,3.95073333333,5.96953333333
571.47,8.0874,5.78813333333,5.85553333334,8.41740000001,25.2722,5.7844,8.99366666667,9.56593333333,6.28676222222,3.93006666667,5.94673333333
571.81,8.10686666666,5.81193333333,5.88746666667,8.47606666667,25.4009333333,5.80053333333,9.0006,9.573,6.30803333333,3.95253333333,5.97
572.15,8.12426666667,5.84073333333,5.90386666667,8.53253333334,25.5424666667,5.82353333333,8.99013333333,9.59579999999,6.32671777778,3.97473333333,5.99833333333
572.49,8.13313333333,5.8378,5.9106,8.58406666667,25.6814,5.835,8.9754,9.59093333333,6.33290222222,3.9896,6.01033333333
572.83,8.13793333333,5.83673333333,5.9098,8.60393333333,25.7956666667,5.84446666667,8.96626666667,9.59006666665,6.31946,3.9934,6.0212
573.17,8.13326666667,5.8298,5.9088,8.632,25.9143333333,5.85373333333,8.9556,9.56926666668,6.31194444445,3.99806666667,6.0308
573.51,8.18946666666,5.8904,5.97146666667,8.72226666666,26.0634,5.90886666667,8.9802,9.60440000001,6.35962222222,4.05786666667,6.0814
573.85,8.21106666667,5.91746666667,5.9946,8.77366666667,26.1971333333,5.9464,8.97726666667,9.62699999999,6.36414666667,4.07766666667,6.1078
574.19,8.2186,5.94553333333,6.0176,8.81193333334,26.3330666667,5.95666666667,8.98,9.63473333335,6.37922,4.1064,6.12473333333
574.53,8.1934,5.93113333333,5.9994,8.82386666667,26.4237333333,5.9464,8.9382,9.59639999999,6.35410444445,4.09273333333,6.1216
574.87,8.20766666667,5.9418,6.00626666667,8.85486666667,26.5472,5.9748,8.93173333333,9.598,6.36492,4.13293333333,6.14493333333
