wavelength,Back_SpoMinf,Belly_SpoMinf,Breast_SpoMinf,Crissum_SpoMinf,Crown_SpoMinf,DorTail_SpoMinf,Patch10_SpoMinf,Rump_SpoMinf,Throat_SpoMinf,WingTip_SpoMinf
521.75,12.5948,41.9826,25.3823,34.7740666667,11.3412666667,8.66306666667,15.3721,15.6823777778,28.5066,11.9721333333
522.10,12.6256666666,42.0160666667,25.4019666667,34.8049333333,11.3690666667,8.66560000001,15.4080333333,15.7199555556,28.5455333333,11.9966666667
522.45,12.6701333333,42.1048666667,25.4697,34.8615333333,11.4131333333,8.70166666667,15.4401,15.7539777778,28.5950666667,12.026
522.79,12.6798666666,42.1435333333,25.4884333333,34.8956666667,11.4372666667,8.70739999999,15.4461,15.7627555556,28.6193333334,12.0278
523.14,12.7129333333,42.2006333333,25.5357,34.9499333333,11.4591333333,8.72713333334,15.4699,15.7884222222,28.6863333333,12.0504666667
523.48,12.7219333333,42.2489666667,25.5676,34.9885333333,11.4899333333,8.74093333333,15.4996666667,15.8298,28.7502666667,12.0764666667
523.83,12.7310666667,42.2953666667,25.6002,35.0212,11.5082,8.77186666667,15.5237,15.8672444444,28.7932666667,12.0973333333
524.17,12.7229333333,42.3046666667,25.6245333333,35.0292666667,11.5244,8.77553333333,15.5296666667,15.8755777778,28.8036,12.1095333333
524.52,12.7245333333,42.3214333333,25.6381666667,35.043,11.5234666666,8.78133333333,15.5307,15.8929555556,28.7958,12.1078666667
524.87,12.747,42.3855333333,25.6826333333,35.0847333333,11.5404666667,8.80753333333,15.5565333333,15.9182222222,28.8276,12.1247333333
525.21,12.7461333333,42.3907333333,25.7166666667,35.0978,11.5478666667,8.82093333333,15.5842,15.9342,28.8284666667,12.1408
525.56,12.7492,42.3866666667,25.7149,35.0916666667,11.5412666666,8.813,15.5846666667,15.9372888889,28.8224,12.147
525.90,12.749,42.4360666667,25.7514333333,35.1258666667,11.5377333334,8.82413333333,15.5918,15.9468666667,28.848,12.1640666667
526.25,12.7446666667,42.4874,25.7787,35.1562666667,11.5289333333,8.81220000001,15.6043,15.9632222222,28.8716666667,12.1486666667
526.59,12.7786666667,42.6074666667,25.8581,35.2355333333,11.5668,8.85339999999,15.6551333333,16.0102888889,28.9385333333,12.1728
526.94,12.8056,42.7109333333,25.9115333333,35.3118,11.5845333333,8.85819999999,15.6812666667,16.0435333333,28.9950666667,12.1922666667
527.28,12.8300666666,42.8165666667,25.9794666667,35.3833333333,11.6066,8.87153333333,15.7053,16.0738666667,29.0683333333,12.2137333333
527.63,12.8478,42.8930333333,26.0172333333,35.4485333333,11.6183333333,8.88146666667,15.7236,16.1067555556,29.114,12.229
527.97,12.8639333333,42.9499333333,26.0379,35.5046666667,11.6223333333,8.88680000001,15.7426,16.1356666667,29.1566,12.2372
528.32,12.8758666667,42.9965,26.0591666667,35.5188666667,11.6354,8.89233333333,15.7609666667,16.1578666667,29.1996666667,12.2413333334
528.66,12.8738666667,43.0133666667,26.0653333333,35.5271333333,11.633,8.88626666667,15.7625,16.1622888889,29.2084666667,12.237
529.01,12.8789333333,43.0153,26.071,35.5317333333,11.6434,8.88239999999,15.7566666667,16.1690444444,29.2274666667,12.2277333333
529.35,12.8914,43.0586666667,26.0969333333,35.5666,11.6608,8.89953333333,15.7701333333,16.1911555556,29.2586666667,12.2316
529.70,12.9022666667,43.0847666667,26.1205,35.5926,11.6749333333,8.90640000001,15.7746333333,16.2095333333,29.2763333333,12.2306
530.04,12.9202666667,43.1324333333,26.1557666667,35.6328666667,11.6994666667,8.92533333334,15.7854,16.2233333333,29.3176,12.248
530.39,12.9341333333,43.1436,26.1789666667,35.6649333333,11.7088666667,8.93186666666,15.7896666667,16.2444,29.3437333333,12.2595333333
530.73,12.9293333333,43.1501333333,26.1841666667,35.6550666667,11.7181333333,8.94166666667,15.7896,16.2498666667,29.3497333333,12.2595333333
531.08,12.9152,43.1137,26.1636666667,35.638,11.7061333334,8.93546666667,15.7750666667,16.2352666667,29.3144,12.2414
531.42,12.9277333333,43.1205,26.1993,35.6589333333,11.7310666667,8.94346666666,15.7884666667,16.2421111111,29.3325333333,12.2458
531.77,12.9434,43.1345,26.2343666667,35.6609333333,11.7367333333,8.95480000001,15.7902666667,16.2449777778,29.3466,12.2565333333
532.11,12.9677333333,43.1730333333,26.2805333333,35.7170666667,11.7562,8.975,15.8098333333,16.2577777778,29.3666666667,12.2811333333
532.46,13.0042,43.2283333333,26.3429666667,35.7762,11.7902,8.99733333333,15.8414,16.2980888889,29.4236,12.315
532.80,13.0436,43.3184666667,26.3904666667,35.8481333333,11.8165333333,9.02126666667,15.8848,16.3365333333,29.4755333333,12.3443333333
533.15,13.06,43.3832333333,26.4347333333,35.9140666667,11.8317333333,9.02553333333,15.8957666667,16.3587777778,29.5170666667,12.3485333333
533.49,13.0936,43.4419,26.4818333333,35.9743333333,11.8632666666,9.04673333334,15.9365,16.3910222222,29.5712,12.3732
533.84,13.1083333333,43.4739,26.4974333333,36.0097333333,11.8787333333,9.05106666667,15.9532666667,16.4133111111,29.5993333334,12.3807333333
534.18,13.1002666667,43.4750666667,26.4952333333,36.008,11.8782,9.03740000001,15.9370666667,16.4072444444,29.5945333333,12.3586666667
534.52,13.1178666667,43.5039666667,26.5288666667,36.0571333333,11.8932,9.04579999999,15.9555666667,16.4191333333,29.6258666667,12.3514666667
534.87,13.1500666667,43.5371,26.5739333333,36.0978,11.9234,9.0664,15.9816666667,16.4452,29.6635333333,12.3696
535.21,13.1654666667,43.5723333333,26.5988,36.1229333333,11.953,9.08613333333,16.0007,16.4700666666,29.7026,12.384
535.56,13.2036,43.6195,26.6581,36.1893333333,12.0108666667,9.11353333334,16.0381333333,16.5063111111,29.7451333333,12.4042
535.90,13.228,43.6684,26.7212,36.2587333333,12.0564666667,9.12686666667,16.0658333333,16.5415555556,29.8069333334,12.4215333333
536.25,13.2323333334,43.7002333333,26.7392333333,36.2898666667,12.0787333333,9.13926666667,16.0828,16.5493333333,29.8253333333,12.4200666667
536.59,13.2400666667,43.7483333333,26.7878666667,36.345,12.0958666667,9.14613333334,16.0835666667,16.5671333334,29.8636666667,12.4271333333
536.93,13.2662,43.7470666667,26.8237,36.3497333333,12.1167333333,9.1488,16.1009666667,16.5747333333,29.8772666667,12.4324
537.28,13.2700666667,43.7607,26.8335,36.3572666667,12.1216,9.14873333333,16.0825,16.5739111111,29.8733333334,12.4357333333
537.62,13.2832666667,43.7914,26.8798,36.4030666667,12.1441333333,9.16006666666,16.1047333333,16.5987777778,29.897,12.453
537.97,13.3245333333,43.8857,26.9439333333,36.4857333333,12.1879333334,9.18666666666,16.1680666667,16.6498666667,29.9725333333,12.502
538.31,13.3714,43.9470666667,27.0044,36.5530666667,12.2338,9.22166666667,16.2069,16.7,30.0366666667,12.557
538.65,13.3857333333,44.0086333333,27.0635,36.6275333333,12.2621333333,9.2418,16.2351666667,16.7325777778,30.0902666667,12.5867333333
539.00,13.3868,44.0045333333,27.0602333333,36.6326,12.2437333333,9.23926666667,16.2299,16.7232,30.0968,12.5735333333
539.34,13.3890666667,44.0745,27.0795666667,36.6933333333,12.2459333333,9.24786666666,16.2536333333,16.7619777778,30.1426,12.5771333333
539.69,13.4167333333,44.1742,27.1217,36.7590666667,12.2621333333,9.26726666668,16.2774666667,16.8013555556,30.1866,12.6018
540.03,13.4262,44.2550666667,27.1587666667,36.8192666667,12.2704666666,9.26826666667,16.2913333333,16.8402444445,30.2307333333,12.6101333333
540.37,13.4132,44.2021333333,27.1452333333,36.8025333333,12.2509333333,9.25373333333,16.2824666667,16.8319111111,30.2056,12.5923333333
540.72,13.4116666667,44.2853333333,27.181,36.8885333334,12.2651333333,9.26213333333,16.2876666667,16.8516222222,30.2591333333,12.6102666667
541.06,13.4048666667,44.3219666667,27.1957666667,36.9216666667,12.2672666667,9.25746666667,16.3027666667,16.8619111111,30.2898,12.5989333333
541.40,13.3943333333,44.3115,27.1876333333,36.9144,12.2598666667,9.24159999999,16.2895,16.8551777778,30.2887333333,12.5950666667
541.75,13.3976666667,44.3117333333,27.2054333333,36.9288,12.2686666667,9.24726666667,16.2810333333,16.8620222222,30.3035333333,12.5976666667
542.09,13.3964666666,44.332,27.2217,36.958,12.2765333333,9.23706666668,16.2781,16.8679555556,30.3132666667,12.6006
542.43,13.4161333333,44.3793666667,27.2539666666,37.0166666667,12.2908666667,9.23366666667,16.2837333333,16.8860222222,30.3627333333,12.5938
542.78,13.4455333333,44.4480333333,27.3102666667,37.1078666667,12.3303333333,9.24973333332,16.3149333333,16.9158444445,30.4104,12.619
543.12,13.4515333333,44.4463333333,27.3234666667,37.1354,12.341,9.23886666667,16.3060666667,16.9125111111,30.433,12.6241333333
543.46,13.4675333333,44.4273333333,27.3430333333,37.1636666667,12.3677333333,9.25126666667,16.3259666667,16.9245111111,30.4645333333,12.6345333333
543.81,13.4908,44.4185333333,27.3808333333,37.2022666667,12.3896,9.26186666667,16.3211333333,16.9379333333,30.4938666667,12.6432666667
544.15,13.5216666666,44.5182333333,27.4544,37.3170666667,12.4410666667,9.28253333332,16.3591666667,16.9725111111,30.593,12.68
544.49,13.5294,44.5335666667,27.4649333333,37.3352,12.4528666667,9.28160000001,16.3744,16.9877333333,30.6212666667,12.6792666667
544.84,13.5755333333,44.5611333333,27.531,37.3992,12.5124,9.32499999999,16.4201666667,17.0317555556,30.6748666667,12.7346
545.18,13.6247333333,44.6433333333,27.5969333333,37.4832666667,12.5643333333,9.3548,16.4706333333,17.0797555555,30.7436,12.7619333333
545.52,13.6440666667,44.7024,27.6291333333,37.5339333333,12.5724,9.35313333332,16.4982,17.0950888889,30.7905333333,12.7696
545.87,13.6600666667,44.7393666667,27.6636666667,37.5766666667,12.5881333333,9.36033333333,16.5146666667,17.1212444444,30.8244,12.7764
546.21,13.6875333333,44.7348333333,27.6784333333,37.5806666667,12.6234666667,9.39213333333,16.5557,17.1568666667,30.8284,12.8124
546.55,13.6905333334,44.7583666667,27.6954333333,37.5874,12.6214,9.37780000001,16.5491333333,17.1710222222,30.8447333333,12.8053333333
546.90,13.6995333333,44.8321333333,27.7441,37.646,12.6283333334,9.39119999999,16.579,17.2019333333,30.8802,12.8040666667
547.24,13.7122666667,44.8926666667,27.7788666667,37.7032666667,12.635,9.37746666667,16.5822666667,17.2426,30.9214,12.8054
547.58,13.7316666667,44.9369333333,27.8059,37.7536,12.6656,9.40373333335,16.6108333333,17.2654,30.9493333333,12.825
547.92,13.7884,45.0347666667,27.8810333333,37.8108,12.726,9.45473333334,16.6498,17.3288666667,30.9994,12.8735333333
548.27,13.8238,45.0361,27.9058333333,37.8245333333,12.762,9.47366666666,16.6695333333,17.3542888889,31.0185333333,12.8946
548.61,13.8408,45.1244666667,27.9486666667,37.9016666666,12.7840666667,9.47433333333,16.6726333333,17.3774888889,31.077,12.8997333333
548.95,13.8503333333,45.1686666667,27.9922,37.9448666667,12.8002666667,9.4888,16.6838,17.3965555556,31.1139333333,12.8978
549.29,13.9016,45.2912,28.0879666667,38.0560666667,12.8703333333,9.53873333333,16.7389333333,17.4662222222,31.2021333333,12.9507333333
549.64,13.9430666667,45.3864,28.1509666667,38.1596,12.9056666667,9.56793333333,16.7776333333,17.4875333333,31.2826,12.9784
549.98,13.9581333333,45.5479333333,28.2320666667,38.268,12.9305333333,9.5726,16.7877,17.5260222222,31.3777333333,12.9723333333
550.32,14.0022,45.5857666667,28.2632,38.3324666666,12.9765333333,9.62366666665,16.8486666667,17.5785111111,31.4210666667,13.0194666667
550.66,14.0716666667,45.6548,28.3329666667,38.3897333333,13.0435333333,9.66666666667,16.8925,17.6258444444,31.4923333333,13.0821333333
551.01,14.1043333333,45.7276666667,28.4054333333,38.4471333333,13.0935333333,9.72566666666,16.9432333333,17.6458222222,31.5481333333,13.1343333333
551.35,14.1539333333,45.8635333333,28.5011,38.5372,13.1493333333,9.75333333335,17.0082333333,17.6986,31.6507333333,13.1922
551.69,14.1646666667,45.9004333333,28.5507333333,38.5794,13.1788,9.75793333333,17.0357,17.7171111111,31.6696,13.2050666667
552.03,14.1840666667,45.969,28.6270666667,38.6328666667,13.1946,9.78273333333,17.0513666667,17.7300444445,31.7100666667,13.2175333333
552.38,14.2106,46.0050333333,28.6551666667,38.667,13.1875333333,9.79546666667,17.0887666667,17.7504444444,31.7483333333,13.2078
552.72,14.2175333333,46.0183,28.6484333334,38.6912,13.1765333334,9.80493333334,17.0977333333,17.7528888889,31.7444666667,13.2247333333
553.06,14.2364,46.0040333333,28.6740666667,38.7165333333,13.1849333333,9.81113333333,17.0994333333,17.7614888889,31.7528,13.2214
553.40,14.2406,46.0425,28.6917333333,38.7256,13.1936666667,9.80733333332,17.1201,17.7769111111,31.7605333333,13.2074
553.74,14.2258666667,45.9864,28.6433,38.6679333333,13.1766666667,9.78973333333,17.1152,17.7497555556,31.7221333333,13.1844
554.09,14.2443333333,46.0873333333,28.7107,38.7459333333,13.1979333333,9.80813333334,17.1311,17.7732888889,31.7845333333,13.2011333333
554.43,14.2795333333,46.1567,28.7654,38.8202,13.2695333333,9.87079999999,17.1874666667,17.8311777778,31.8512666667,13.2600666667
554.77,14.3058,46.2494,28.8054,38.8764666667,13.2902666667,9.86513333335,17.2279333333,17.8730222222,31.9057333333,13.2646666667
555.11,14.2969333333,46.2635666667,28.8098666667,38.9038,13.2701333333,9.84173333333,17.2284333333,17.8607777778,31.8928666667,13.2463333333
555.45,14.3360666666,46.3213,28.8605,38.9456666667,13.2844666667,9.86973333334,17.2691666667,17.8846444445,31.9350666667,13.2488666667
555.80,14.3674,46.3962666667,28.9181,39.0238,13.3247333333,9.89526666668,17.3098,17.9209555555,31.9863333333,13.2876
556.14,14.3937333333,46.4738,28.9914,39.083,13.3593333333,9.90666666665,17.3426666667,17.9650444445,32.0551333333,13.3196666667
556.48,14.4342666667,46.5744333333,29.0773333333,39.1582,13.4150666667,9.92926666667,17.3956666667,18.0264444444,32.16,13.3582666667
556.82,14.4314,46.5875666667,29.0731666667,39.1396666667,13.4171333333,9.90626666666,17.3950333333,18.0071111111,32.1541333333,13.3522666667
557.16,14.394,46.5503,29.0819333333,39.1261333333,13.4035333333,9.89,17.3540333333,17.9904,32.1519333333,13.3336
557.50,14.4402666667,46.6528,29.1942666667,39.2708,13.4378,9.91739999999,17.3958666667,18.0433777778,32.2347333333,13.3689333333
557.85,14.4672,46.6954666667,29.2488666667,39.2998666666,13.4938666667,9.942,17.4356,18.0843555556,32.2888,13.3842
558.19,14.4495333333,46.6589,29.2319333333,39.3092666667,13.4636666667,9.92326666667,17.4071,18.0589333333,32.2656,13.3369333333
558.53,14.4043333333,46.6075333333,29.1899333333,39.2764,13.4310666667,9.87966666666,17.3545333333,18.0035111111,32.2344,13.2664666667
558.87,14.4281333333,46.5933666667,29.2169,39.2698,13.4715333333,9.91113333333,17.3644333333,18.0305777778,32.2511333333,13.2799333333
559.21,14.397,46.6315333333,29.194,39.2839333333,13.465,9.8886,17.3462,18.0488,32.2626,13.2778666667
559.55,14.3798,46.6412666667,29.1806333333,39.2641333333,13.4434666667,9.85113333334,17.3363,18.0628888889,32.2704,13.2515333333
559.89,14.3600666667,46.6511,29.1387333333,39.2648666667,13.4436,9.84666666665,17.3084333333,18.0495777778,32.2218,13.2316666667
560.23,14.415,46.7228333333,29.1922333333,39.3283333333,13.4696666667,9.88499999999,17.3338,18.0880888889,32.2508,13.2536666667
560.58,14.4298,46.7771333333,29.2303333333,39.4126,13.4939333333,9.92986666667,17.3511666667,18.1352,32.3006,13.2633333333
560.92,14.5012666667,46.8729333333,29.2675,39.4986666667,13.5434,9.98719999999,17.4184666667,18.1897333333,32.3606,13.2972
561.26,14.5219333333,46.8875333333,29.2599,39.4877333334,13.5532,10.0048,17.4148666667,18.1875777778,32.3866666667,13.3349333333
561.60,14.5279333334,46.8945333333,29.2477666667,39.4944,13.5413333333,10.0020666667,17.4268666667,18.1807333333,32.3834666667,13.3623333333
561.94,14.5147333333,46.9625666667,29.2737666667,39.4948666667,13.5276666667,9.97646666667,17.4120666667,18.1868444444,32.3976,13.3463333333
562.28,14.5518,46.9432,29.2925666667,39.4932666667,13.5664666667,10.0192,17.4269,18.2012888889,32.3782666667,13.3942666667
562.62,14.5472666667,46.9737333333,29.2867333333,39.5418666667,13.5623333333,10.0131333333,17.4176666667,18.2022444444,32.4116666667,13.3960666667
562.96,14.5616666666,46.9541,29.289,39.5478,13.5415333333,10.0126,17.4129,18.201,32.4172,13.3778
563.30,14.5746,46.9767333333,29.3295333333,39.5849333333,13.5525333333,10.0180666667,17.4383333333,18.2177111111,32.4158,13.3802
563.64,14.5866666667,47.0190666667,29.3841333333,39.6068666667,13.5708,10.0070666667,17.4347,18.2118666667,32.4647333333,13.3745333333
563.99,14.5454,46.9963,29.3558666667,39.608,13.5754666667,9.99286666665,17.4182333333,18.2086222222,32.4592,13.3562666667
564.33,14.565,47.0218333333,29.3559666667,39.6191333333,13.5849333333,9.98420000001,17.4395333333,18.2075333333,32.4622,13.3766
564.67,14.6139333333,47.1138333333,29.4507,39.6808,13.6562,10.0352,17.4991,18.2817333333,32.5375333333,13.4436666667
565.01,14.64,47.1495666667,29.4859333333,39.7130666667,13.677,10.0600666667,17.5351333333,18.3133111111,32.5416,13.4543333333
565.35,14.6290666667,47.1976333333,29.5056333333,39.7466,13.6519333333,10.0362666667,17.5271666667,18.309,32.5661333333,13.4077333333
565.69,14.6887333333,47.2760666667,29.5722,39.8175333333,13.7050666667,10.0744666667,17.5858,18.3464222222,32.6314,13.4528666667
566.03,14.7104,47.3710333333,29.6412333333,39.9096666667,13.7196666667,10.1193333333,17.6347,18.4056222222,32.7026666667,13.4976666667
566.37,14.7245333333,47.4236,29.6605,39.9230666667,13.7169333333,10.1217333333,17.6541333333,18.4278,32.6952,13.5048666667
566.71,14.7366,47.4392666667,29.7056333334,39.9596666667,13.7527333333,10.1400666667,17.6839,18.4493555556,32.7284666667,13.5245333333
567.05,14.7851333333,47.5088666667,29.7306666667,40.0491333333,13.7971333333,10.1886666667,17.7272333333,18.4955111111,32.8041333333,13.5792
567.39,14.8181333333,47.5683,29.7761333333,40.1242666667,13.8204666667,10.2293333333,17.7723666667,18.5482444445,32.8608666667,13.6142
567.73,14.8613333333,47.639,29.8533666667,40.1819333334,13.8394,10.2543333333,17.8247333333,18.5659333334,32.9392,13.6285333333
568.07,14.8946,47.736,29.9336333333,40.2448,13.8934666667,10.3033333334,17.8594666667,18.6238444445,33.0192666667,13.6646
568.41,14.8596,47.6653,29.8911666667,40.2082666667,13.853,10.2820666667,17.8314,18.5981333333,32.9732,13.6213333333
568.75,14.8466666667,47.6727,29.8804333333,40.2212,13.8518,10.2720666667,17.8324333333,18.6011777778,32.9798666667,13.616
569.09,14.8828,47.6967,29.9133666667,40.2572666667,13.8962666667,10.3066,17.8499333333,18.6295777778,32.9953333333,13.6486666667
569.43,14.8784,47.6971333333,29.9302666667,40.2918666667,13.8988,10.3184,17.86,18.6434444445,33.0196666667,13.6562666667
569.77,14.8333333333,47.6887666667,29.9049333333,40.2832,13.8636,10.2759333333,17.8181,18.6188,33.0128,13.6063333333
570.11,14.8443333333,47.6879666667,29.9235666667,40.3193333333,13.8984666667,10.2936666667,17.8218333333,18.6315333334,33.0577333333,13.6164666667
570.45,14.8468,47.741,29.9059333333,40.3529333333,13.8928666667,10.2884,17.8152666667,18.6392444444,33.072,13.6224666666
570.79,14.8059333333,47.7316666667,29.9117666666,40.3099333333,13.8736666667,10.2663333333,17.8001333333,18.6170222222,33.054,13.5909333333
571.13,14.7936,47.7185,29.9078333333,40.3051333333,13.867,10.2534,17.7967333333,18.6090444445,33.0496666667,13.5967333333
571.47,14.8061333333,47.7303333333,29.8956,40.3240666667,13.877,10.2577333333,17.7880333333,18.6170222222,33.0262666667,13.5957333333
571.81,14.8281333333,47.7839666667,29.9071,40.3781333333,13.8743333333,10.2553333333,17.8088666667,18.6253555556,33.0412666667,13.5952
572.15,14.8352,47.8454,29.9208666667,40.4112,13.8750666667,10.2278666667,17.7956,18.6201555556,33.0566666667,13.6065333333
572.49,14.8476,47.9030666667,29.9575,40.4675333333,13.8893333333,10.2242,17.798,18.6361777778,33.1022666667,13.6030666667
572.83,14.8474666667,47.9424,29.9876,40.4965333333,13.8921333333,10.2225333333,17.8102666667,18.6482444445,33.1408,13.6116
573.17,14.8446,47.9839666667,29.985,40.4994,13.8846666667,10.2172,17.8159333333,18.6562222222,33.1350666667,13.6143333334
573.51,14.9014,48.0574,30.0550666667,40.5585333333,13.9243333333,10.2642666667,17.8626,18.7031333333,33.198,13.6539333333
573.85,14.9376666667,48.1177,30.1,40.5790666667,13.9396666667,10.2938,17.9026666667,18.7379333333,33.2183333333,13.681
574.19,14.9624666667,48.1622,30.1649,40.6120666667,13.9841333333,10.3281333333,17.9368666667,18.7742444445,33.2816,13.7168666667
574.53,15.0224666667,48.2165666667,30.234,40.7031333333,14.0154666667,10.37,17.9657666667,18.8065555556,33.3414666667,13.746
574.87,15.073,48.2969,30.3191,40.7827333333,14.0792666667,10.4239333333,18.0234,18.8594888889,33.3884,13.784
575.21,15.0804666667,48.3262,30.3614333333,40.8043333334,14.1093333333,10.4407333333,18.0395666667,18.8855777778,33.4098666667,13.8124
575.55,15.0688,48.2792666667,30.3595666667,40.7719333334,14.1238666667,10.4524,18.0430666667,18.8934222222,33.4228,13.821
575.89,15.1162666667,48.3345666667,30.4217666667,40.8552,14.1736,10.5122666667,18.0905666667,18.9579333333,33.5071333333,13.8556
576.22,15.1403333333,48.3594333333,30.4927666667,40.8842666667,14.2109333334,10.5303333333,18.1162666667,18.9753333333,33.5400666667,13.8848666667
576.56,15.2012,48.3915,30.5452,40.9413333333,14.2698,10.5805333333,18.1773,19.0474444445,33.6075333333,13.932
576.90,15.242,48.4662,30.6206333333,41.0162,14.3029333333,10.6053333333,18.2029333333,19.1035555555,33.6905333333,13.9451333333
577.24,15.2384,48.4916,30.6263,41.0245333333,14.3146,10.5786,18.1882666667,19.0868888889,33.6948,13.914
577.58,15.2394666667,48.4993666667,30.6772333333,41.1179333333,14.3350666667,10.5747333333,18.1844,19.0821777778,33.7357333333,13.9141333333
577.92,15.2548666667,48.5017666667,30.6756333333,41.1543333333,14.331,10.5615333333,18.1676666667,19.0722888889,33.7244,13.8999333333
578.26,15.2399333333,48.4906666667,30.6483666667,41.1751333333,14.3621333333,10.5544666667,18.1728666667,19.0893111111,33.7360666667,13.9113333333
578.60,15.2294,48.5027,30.6145333333,41.1833333333,14.3564666667,10.5375333333,18.1697,19.0974222222,33.7549333333,13.8906
578.94,15.224,48.5333333333,30.6337,41.2192,14.3527333333,10.5388666667,18.1595333333,19.1132666667,33.7768666667,13.9057333333
579.28,15.2944,48.6347,30.7480333333,41.3531333333,14.4238,10.5882666667,18.2261333333,19.1628,33.8508,13.9487333334
579.61,15.2868,48.6393333333,30.7426666667,41.3326666667,14.4196666667,10.5684666667,18.2397,19.1630444444,33.8476,13.9408
579.95,15.2702,48.7039333333,30.7553666667,41.3814,14.4232,10.5675333333,18.2412,19.1793777778,33.8871333333,13.9408666667
580.29,15.2396,48.6723666667,30.7393,41.3686666667,14.4164,10.5492666667,18.1967666667,19.1336222222,33.8486666667,13.9062666666
580.63,15.2156,48.6216,30.7095666667,41.3726,14.4240666667,10.5476,18.1614666667,19.0915333333,33.8268666667,13.9005333333
580.97,15.2604666667,48.6513666667,30.7587666667,41.4494666667,14.4626666667,10.5864,18.2185,19.1246666667,33.8857333333,13.9471333333
581.31,15.2836,48.7384333333,30.7906,41.5206,14.5104666667,10.6378666667,18.2600333333,19.1963111111,33.9512,13.9628
581.65,15.3375333333,48.8703333333,30.9176666667,41.6719333333,14.5748666667,10.7151333333,18.3417,19.2673111111,34.0558666667,14.0239333333
581.98,15.3880666667,48.9142666667,30.9682333333,41.6775333333,14.5973333333,10.7329333334,18.3805666667,19.3088444444,34.1144,14.0318666667
582.32,15.4628,48.9739333333,31.0658333333,41.7564666667,14.6545333333,10.8078666667,18.4292333333,19.3659555556,34.2096666667,14.0832666667
582.66,15.4982666666,48.9600333333,31.0777666666,41.8339333333,14.644,10.8097333333,18.4583333333,19.3990666667,34.2652,14.0906666667
583.00,15.493,48.9563,31.0543333333,41.8364666666,14.6029333333,10.8030666667,18.4535333333,19.4124444445,34.2642,14.0854
583.34,15.5120666667,48.9465666667,31.0801666667,41.856,14.6325333333,10.8118,18.4246666667,19.398,34.2419333333,14.0847333333
583.68,15.5736666667,48.9504,31.1217666667,41.9138,14.6728666667,10.8850666667,18.4711666667,19.4758444444,34.2985333333,14.1331333334
584.01,15.6209333334,49.0124333333,31.1447666667,42.0008,14.6997333333,10.9201333333,18.5106333333,19.5419111111,34.3614,14.1912666666
584.35,15.6683333333,49.0365666667,31.1583666667,42.0188,14.7060666666,10.9414,18.5515333333,19.5825777778,34.3611333333,14.2270666667
584.69,15.6782666667,49.1115,31.1976333333,42.0840666667,14.7212666667,10.9458,18.5521333333,19.6464444445,34.4038,14.2636
585.03,15.6351333333,49.0637333333,31.1645666667,42.0276,14.6462666666,10.8458,18.5238333333,19.6,34.3551333333,14.2338
585.37,15.5964,49.001,31.1156,41.9570666667,14.6258666667,10.7858,18.4883333333,19.5548,34.2894,14.209
585.70,15.6248666667,49.0771,31.1819333333,42.0556,14.6518,10.8438,18.5202333333,19.5631111111,34.3231333333,14.2499333333
586.04,15.587,49.0878333333,31.1716,42.1041333333,14.6060666667,10.7949333333,18.5051666667,19.5404666667,34.2834666667,14.2166
586.38,15.5696666667,49.1659333333,31.2093333333,42.1057333333,14.6403333333,10.7893333333,18.5218333333,19.5152222222,34.2985333333,14.1786666667
586.72,15.5756,49.1136666667,31.2084666667,42.0948,14.6410666667,10.7742,18.5047,19.5119555556,34.2809333333,14.1764666667
587.06,15.5430666667,49.0959333333,31.2496,42.1137333333,14.5804,10.7778,18.538,19.5283111111,34.2992666667,14.1584
587.39,15.5182666667,49.1107333333,31.2646,42.1049333333,14.5638,10.7438,18.5565666667,19.5118,34.2453333334,14.1347333333
587.73,15.4976666667,49.1712,31.3043,42.0813333333,14.5424666667,10.7104,18.5431333333,19.4942,34.2410666667,14.1015333333
588.07,15.4906666667,49.2047333333,31.3557333333,42.1135333333,14.5594,10.6974666667,18.5494333333,19.5093555555,34.2916,14.0827333333
588.41,15.5129333333,49.2287666667,31.3969666667,42.1474,14.6140666667,10.7329333333,18.6057,19.534,34.3145333333,14.1049333334
588.74,15.6064,49.3307666667,31.4650333333,42.1853333333,14.7130666667,10.8372666667,18.6974333333,19.6324444445,34.3998666667,14.1778
589.08,15.6635333333,49.4063,31.5283,42.2292,14.754,10.8831333333,18.7448666667,19.695,34.4790666667,14.1792666667
589.42,15.6286,49.4230666667,31.4921333333,42.2154666667,14.7116,10.8242,18.7057666667,19.6958444445,34.4643333333,14.1339333333
589.76,15.5707333333,49.337,31.4224666667,42.1196666667,14.6853333333,10.7756666667,18.6487333333,19.6563333333,34.436,14.0988
590.09,15.6288666667,49.3882333333,31.4806333333,42.1875333333,14.7362,10.8363333333,18.6961333333,19.7539777778,34.4826666667,14.1480666667
590.43,15.5997333333,49.4855666667,31.4887333333,42.222,14.7321333333,10.8145333333,18.6707666667,19.7464888889,34.5090666667,14.1288666667
590.77,15.6048666667,49.5459666667,31.4929,42.2678666667,14.7633333333,10.7874,18.6792333333,19.7567555555,34.5614666667,14.152
591.11,15.6311333333,49.5613666667,31.5105,42.2972666667,14.7388,10.8082,18.6602666667,19.7630666667,34.5984666667,14.1732
591.44,15.6195333333,49.5613,31.5187666667,42.3626,14.7671333333,10.8211333333,18.7020333333,19.7562666666,34.6412,14.1664666667
