wavelength,Back_ConTamm,Belly_ConTamm,Breast_ConTamm,Crissum_ConTamm,Crown_ConTamm,DorTail_ConTamm,Patch10_ConTamm,Rump_ConTamm,Throat_ConTamm,WingTip_ConTamm
581.31,12.7931333333,33.5622,22.61192,17.8493333333,15.0213333333,15.5228,36.1264,18.7485111111,14.3333333333,12.7340666667
581.65,12.8483333333,33.5978,22.65316,17.9112,15.0697333333,15.5739333333,36.1596666667,18.7920222222,14.3770666667,12.7563333333
581.98,12.8497333333,33.6352,22.68254,17.9511333333,15.0766,15.6225333333,36.1944,18.8270666667,14.439,12.7645333333
582.32,12.8158,33.6153333333,22.71016,17.9720666667,15.0949333333,15.6213333333,36.2056666667,18.8113777778,14.4736666667,12.7362
582.66,12.8562,33.6594,22.75428,18.0394666667,15.1484,15.6211333333,36.2242666667,18.8202888889,14.5784,12.7878666667
583.00,12.8510666667,33.6876,22.75476,18.06,15.1466,15.6255333333,36.2599333333,18.8498666667,14.6222666667,12.782
583.34,12.9026666667,33.8060666667,22.8333466667,18.1638,15.2164666667,15.7344666667,36.3425333333,18.9226222222,14.7514666667,12.8378
583.68,12.9031333333,33.7627333333,22.7884933333,18.1621333334,15.2124,15.6918666666,36.2696,18.8786888889,14.7351333333,12.8189333333
584.01,12.8880666667,33.7466,22.8162733334,18.1966,15.2249333333,15.7133333333,36.2936,18.8947333333,14.7386666667,12.8260666667
584.35,12.9034666667,33.7461333333,22.8413666667,18.2706666667,15.2718,15.7882,36.3108,18.9154888889,14.8102666667,12.8395333333
584.69,12.9558666667,33.8266666667,22.9249,18.3802666667,15.3752666667,15.8321333333,36.3609333333,19.0101777778,14.9087333333,12.8898
585.03,12.9302666667,33.8366,22.87472,18.3853333333,15.3292666667,15.8025333333,36.3583333333,18.9578222222,14.8728666667,12.8536666667
585.37,12.8784,33.7904,22.8496133333,18.3763333333,15.2910666667,15.7593333333,36.3259333333,18.9321111111,14.8703333333,12.8460666667
585.70,12.8446,33.7802,22.8402066667,18.39,15.2820666667,15.7189333333,36.3330666667,18.9131333333,14.8768,12.8326
586.04,12.9104,33.8711333333,22.8572933333,18.4487333333,15.3066666667,15.7904,36.3973333334,18.9618444444,14.9630666667,12.8967333333
586.38,12.8874666667,33.8846,22.8412733333,18.4551333333,15.2583333333,15.8074,36.3855333333,18.9852,14.966,12.8956
586.72,12.8862,33.8994,22.8558133333,18.4706666667,15.2533333333,15.8187333333,36.4035333334,18.9736444445,15.0098,12.9124666667
587.06,12.7514,33.7869333333,22.7468333333,18.3857333333,15.1268666667,15.6337333333,36.3064666667,18.8220666667,14.8529333333,12.7738666666
587.39,12.7898666667,33.8636666667,22.8236266667,18.4849333333,15.1493333333,15.7025333333,36.421,18.8867777778,14.9648666667,12.8396
587.73,12.8457333333,33.963,22.86262,18.5954,15.2058666667,15.7698666667,36.5131333333,18.9542,15.0954666667,12.9285333333
588.07,12.8666666667,34.035,22.86082,18.6331333333,15.2317333333,15.7692,36.5648666667,18.9981333333,15.1632666667,12.9642
588.41,12.9027333333,34.0977333333,22.8797533333,18.6684,15.2434666667,15.8288,36.582,19.0213555556,15.2242666667,13.0308
588.74,12.9358,34.1213333333,22.9189533333,18.6966,15.2873333333,15.8842,36.6022,19.0331111111,15.2997333333,13.0724666667
589.08,12.9586,34.1524666667,22.9065666667,18.7417333333,15.2836666667,15.8944666667,36.5662666667,18.9975111111,15.3332666667,13.0546
589.42,12.9425333333,34.1474666667,22.8956466666,18.7642666667,15.2723333333,15.8869333333,36.5533333333,18.9783333333,15.3613333333,13.0219333333
589.76,12.8798,34.1354,22.83746,18.7600666667,15.2064666667,15.8290666667,36.5304,18.9315777778,15.3206,12.9526666667
590.09,12.9252666667,34.2066666667,22.8693733333,18.8626,15.2996666667,15.8585333333,36.6122,18.9912222222,15.4124,13.0109333333
590.43,12.9192,34.2009333333,22.8160533333,18.8538,15.2747333333,15.8078,36.5871333333,18.9572222222,15.367,12.965
590.77,12.9712,34.2572666667,22.8548133334,18.9256,15.3230666667,15.8967333333,36.6440666667,19.0481777778,15.4731333334,13.0109333333
591.11,12.988,34.3117333333,22.865,18.9363333333,15.3419333333,15.9098666667,36.6634666667,19.0552,15.5007333333,13.0166
591.44,12.9468666667,34.2831333333,22.8605,18.8797333333,15.2475333334,15.8712666667,36.5784,18.9977777778,15.4780666667,12.9559333334
591.78,12.8879333333,34.2943333333,22.89194,18.8660666667,15.1832,15.8258666667,36.5487333333,18.9388222222,15.4626,12.9207333333
592.12,12.7801333333,34.181,22.79126,18.7918,15.0662,15.7408666667,36.5211333333,18.8416888889,15.394,12.8086666667
592.46,12.8160666667,34.2990666667,22.8551333333,18.8851333333,15.1052,15.7889333333,36.598,18.9129555555,15.4640666667,12.8458666667
592.79,12.8071333333,34.3993333333,22.8855133333,18.9428666667,15.1411333333,15.8076,36.6832666667,18.9662666666,15.5262,12.8942666667
593.13,12.8643333333,34.4849333333,22.9476133333,19.0006666667,15.1999333333,15.8904666666,36.7857333333,19.0371777778,15.6054,12.9926666667
593.47,12.8718666667,34.4948666667,22.9609866667,19.0480666667,15.2138,15.9420666667,36.7955333333,19.0464,15.6895333333,13.0180666667
593.80,12.8374,34.4738,22.9535733333,19.029,15.1664666667,15.9592666667,36.7976,18.9876666666,15.7106666667,12.9670666667
594.14,12.8416,34.5771333333,23.0043066667,19.1276,15.2094,16.034,36.8805333333,19.052,15.8103333333,13.0249333333
594.48,12.9024,34.6564,23.0667866667,19.224,15.2757333333,16.1110666667,36.9720666667,19.0860444444,15.9026666667,13.126
594.81,12.924,34.6922666666,23.1221,19.3148,15.2995333333,16.1672666667,37.0392666667,19.1397555556,15.9877333333,13.161
595.15,12.9814666667,34.7658,23.1803533333,19.4101333333,15.3640666667,16.2296,37.1380666667,19.1896222222,16.0683333333,13.2133333333
595.49,13.0442666667,34.8000666667,23.2081933333,19.503,15.4236666667,16.3110666667,37.2138,19.2599555556,16.1614,13.2660666667
595.82,13.1071333333,34.9282,23.3009466667,19.6178666667,15.5196666667,16.383,37.3072,19.3477777778,16.2765333333,13.329
596.16,13.1069333334,34.9498,23.31354,19.6484,15.5128666667,16.3667333333,37.3543333333,19.3520666667,16.2943333333,13.3173333333
596.50,13.1222,34.9835333333,23.3474666667,19.6862,15.5282,16.4044,37.4216666667,19.3757111111,16.3170666667,13.3196666667
596.83,13.1157333333,34.9916,23.3513666667,19.7214,15.501,16.4038666667,37.3986,19.3757777778,16.3478666667,13.3116666666
597.17,13.1915333333,35.0773333333,23.4455666667,19.8402,15.5999333333,16.4628,37.4804666667,19.4504444444,16.4297333334,13.382
597.51,13.2285333333,35.1283333333,23.4731333333,19.88,15.6336,16.4748666667,37.5026,19.4928444444,16.4696,13.4116
597.84,13.2608,35.1678,23.5028133333,19.9158666667,15.6675333333,16.485,37.5139333333,19.5277333333,16.5141333333,13.4425333333
598.18,13.336,35.2172666667,23.5893066667,20.0034,15.7312,16.5424666667,37.5477333333,19.5802444445,16.6165333333,13.4900666667
598.52,13.3438,35.2558,23.5835266667,20.0163333333,15.7408,16.5447333333,37.5648,19.5872888889,16.6400666667,13.4896
598.85,13.3111333333,35.2231333333,23.5484333333,20.033,15.7460666667,16.5417333333,37.4952,19.5653777778,16.6605333333,13.4826
599.19,13.2419333333,35.2354666667,23.50266,20.0083333333,15.7138,16.5107333333,37.4445333333,19.5063777778,16.6744666666,13.4370666667
599.53,13.2826,35.3320666667,23.5417,20.1032666667,15.7358666667,16.5429333333,37.5118,19.5342222222,16.7450666667,13.4998
599.86,13.2909333333,35.3338666667,23.5492066667,20.141,15.7329333333,16.5616666667,37.5040666667,19.5440666667,16.8161333333,13.5351333334
600.20,13.3342,35.3578,23.5814666667,20.2055333333,15.7476666667,16.5823333333,37.4932666667,19.5526888889,16.8958,13.581
600.53,13.3324,35.4188666667,23.5916933333,20.2548666667,15.7759333333,16.5720666667,37.5398,19.5555555556,16.9373333334,13.5772
600.87,13.2798666667,35.4354,23.5674933333,20.25,15.7024,16.5385333333,37.5194,19.5051555556,16.9532666667,13.5407333333
601.21,13.267,35.4703333333,23.5518066666,20.2842,15.676,16.5544666667,37.5668,19.5081111111,16.9696666667,13.5633333333
601.54,13.3311333333,35.5117333333,23.59452,20.3425333333,15.6993333333,16.6073333333,37.6611333333,19.5341111111,17.0413333333,13.6026666667
601.88,13.2518666667,35.4705333333,23.5294666667,20.3100666667,15.6271333333,16.5826666667,37.6750666666,19.5,17.0408666667,13.568
602.21,13.178,35.4224666667,23.47774,20.2796,15.5446666667,16.5566,37.6064666667,19.4262666667,17.0192666667,13.5123333333
602.55,13.2432666667,35.4920666667,23.5372666667,20.353,15.5788666667,16.6154,37.7137333333,19.4904888889,17.1346,13.5685333333
602.88,13.2736,35.5132666667,23.57174,20.4063333333,15.5970666667,16.5997333333,37.7552,19.5178,17.1485333333,13.5984
603.22,13.2300666667,35.4881333333,23.5498466667,20.3818666667,15.5517333333,16.5956,37.7156,19.4749111111,17.141,13.5512666667
603.56,13.2089333333,35.5125333333,23.5309933333,20.374,15.5299333333,16.6128666667,37.6991333333,19.445,17.1291333334,13.5143333333
603.89,13.1551333333,35.4841333333,23.50166,20.3431333333,15.4989333333,16.5858666667,37.7026666667,19.4221555555,17.1497333333,13.4678666667
604.23,13.1619333334,35.4873333333,23.4771133333,20.3452666667,15.4813333333,16.595,37.6791333333,19.4131777778,17.1903333333,13.4544
604.56,13.1253333333,35.4434666667,23.44632,20.3008,15.4478,16.5549333333,37.6191333333,19.3778222222,17.1918,13.4128
604.90,13.0779333333,35.4334666667,23.4327333333,20.2874666667,15.4329333333,16.5178666667,37.5933333333,19.3492888889,17.2082666666,13.3651333333
605.23,13.0230666667,35.4361333333,23.39642,20.2692,15.3964,16.4866666667,37.5005333333,19.3052,17.2078,13.2998
605.57,13.0042666666,35.4775333333,23.39436,20.2794,15.3906,16.4417333333,37.4376666667,19.2754666667,17.2098666667,13.2801333333
605.90,13.031,35.4885333333,23.40724,20.3344,15.4088666667,16.4135333333,37.4373333333,19.2859777778,17.2495333333,13.2980666667
606.24,12.9985333333,35.4809333333,23.3551866667,20.3586666667,15.3750666667,16.3755333333,37.3882,19.2557555555,17.214,13.2576666667
606.58,12.9454666667,35.41,23.3098333333,20.3273333333,15.3217333333,16.3578666667,37.329,19.2081555556,17.2155333333,13.2126
606.91,12.8863333333,35.3679333333,23.25636,20.3183333333,15.2933333333,16.2886666667,37.2784666667,19.1721111111,17.1804,13.1585333333
607.25,12.8144,35.3222666667,23.2132666667,20.3635333333,15.2673333333,16.1929333333,37.2422,19.1234888889,17.1957333333,13.1543333333
607.58,12.7956,35.2852666667,23.1674666667,20.3430666667,15.2392,16.1387333333,37.1735333333,19.0846888889,17.1872,13.1418666667
607.92,12.7824,35.247,23.15166,20.3846666667,15.2388,16.1446,37.1644,19.0804666667,17.2113333334,13.1556666667
608.25,12.7959333333,35.1750666667,23.1295333333,20.4094,15.2370666667,16.1632,37.1618666667,19.1046888889,17.2268,13.1919333333
608.59,12.8089333333,35.1486666667,23.1119866667,20.4441333333,15.247,16.192,37.1080666667,19.0816222222,17.2322,13.2230666667
608.92,12.6765333333,34.9515333333,22.9733266667,20.3532,15.1256666667,16.0824666667,36.9818,18.9525555556,17.1266,13.1238666667
609.26,12.5732666667,34.8121333333,22.8481666667,20.2770666667,15.0528666667,16.0518666667,36.904,18.8719111111,17.0664666667,13.0347333333
609.59,12.5600666667,34.7779333333,22.85002,20.2888,15.0842,16.0956666667,36.8811333333,18.8906888889,17.1208,13.0452666667
609.93,12.524,34.7661333333,22.8394133333,20.3066,15.1091333333,16.0960666667,36.8630666667,18.8953555556,17.1674666667,13.0346
610.26,12.4631333333,34.6348666666,22.74538,20.2455333333,15.0346666667,16.0383333333,36.7386666667,18.8225111111,17.1397333333,12.9723333333
610.60,12.4395333333,34.5284666667,22.70526,20.2164666667,14.9800666667,16.0242666667,36.6235333333,18.7652666667,17.1569333333,12.9312
610.93,12.4161333333,34.4236,22.6271866666,20.1656,14.9652666667,16.0212,36.5150666667,18.7272,17.1616666667,12.8977333333
611.27,12.4262666667,34.402,22.61912,20.187,14.9836666667,16.0582,36.4847333333,18.7334666667,17.2147333333,12.8718666667
611.60,12.3650666667,34.2666,22.5166866667,20.1072666667,14.8973333334,15.9895333333,36.3251333333,18.6418666667,17.1338666667,12.8036666667
611.93,12.3332,34.2870666667,22.46122,20.0892,14.871,15.9442,36.2492666667,18.5713777778,17.1366,12.7650666667
612.27,12.2837333333,34.2307333333,22.4088266667,20.0618,14.8114666667,15.8778,36.1723333333,18.5266444445,17.1512666667,12.702
612.60,12.3928666667,34.3911333333,22.53642,20.2405333333,14.9304666667,16.0033333333,36.2858666667,18.6588444444,17.3212,12.8090666666
612.94,12.4586666667,34.4736666666,22.5743333333,20.3252666666,14.9564666667,16.0167333333,36.3420666666,18.7182222222,17.4064,12.8688
613.27,12.4697333333,34.5322666667,22.5715266667,20.3492,14.9379333333,16.024,36.3665333333,18.7124,17.4256,12.8818
613.61,12.4319333333,34.5250666667,22.5278333333,20.3253333334,14.8351333333,15.9399333333,36.3266666667,18.6560888889,17.3651333333,12.8235333333
613.94,12.5085333333,34.7034666667,22.6425066667,20.4503333333,14.9467333333,15.9946666666,36.4738,18.7461777778,17.4800666667,12.8988666667
614.28,12.5189333333,34.7862,22.6437066667,20.4862666667,14.9252666667,15.9562666667,36.5349333333,18.7753777778,17.5186,12.9302
614.61,12.6063333333,34.9566666667,22.7512066667,20.5935333333,14.9433333334,16.0053333333,36.6985333333,18.8802888889,17.6218666667,12.9622
614.94,12.6016666667,35.0727333333,22.8355466667,20.7201333333,14.9348,16.0288,36.8232666667,18.9348,17.6700666667,13.0256
615.28,12.6848,35.2941333333,23.0211533333,20.8806,15.0514666667,16.1117333333,37.0462,19.1012444445,17.8749333333,13.1395333333
615.61,12.6676666667,35.3514,23.0917,20.9511333333,15.0663333333,16.1442666667,37.1189333333,19.1580444444,17.9417333333,13.1394666667
615.95,12.7502666667,35.4425333333,23.1650933333,21.0112,15.1296666667,16.2252,37.2331333333,19.2366888889,18.0404,13.1659333333
616.28,12.7435333333,35.4244,23.15488,21.0228,15.1126666667,16.2013333334,37.2473333333,19.2423777778,18.0754666666,13.1760666667
616.61,12.8022666666,35.5552666667,23.25078,21.1049333333,15.1732,16.2554666667,37.3387333334,19.2855111111,18.1717333333,13.2003333333
616.95,12.8936,35.6814,23.3419733333,21.2084,15.2648,16.2794666667,37.4302666667,19.3660444444,18.2680666667,13.28
617.28,13.0643333333,35.7953333333,23.4922533333,21.3516666667,15.4452,16.452,37.5998,19.5080444445,18.4899333333,13.4672666667
617.62,13.169,35.9429333333,23.5768666667,21.4792666667,15.5260666667,16.5724,37.6602666667,19.5511111111,18.5926666667,13.5741333333
617.95,13.2511333333,36.0297333333,23.6657066667,21.5621333333,15.6145333333,16.6358666667,37.7378,19.6122888889,18.7112666667,13.6518666667
618.28,13.2554666666,36.022,23.67928,21.5953333333,15.6304666667,16.7186,37.7244666667,19.6024222222,18.7314666667,13.6911333333
618.62,13.2900666667,35.9710666667,23.6474466667,21.5678,15.6644,16.7173333333,37.6730666667,19.5827111111,18.7496,13.6662666667
618.95,13.3007333333,35.9519333333,23.6258733333,21.5675333333,15.6239333333,16.7083333333,37.6303333333,19.5546222222,18.7578666667,13.6608666667
619.28,13.3148666666,35.9264666667,23.6114333333,21.5956,15.6130666666,16.6926666667,37.6458,19.5486444445,18.8004666667,13.6536
619.62,13.3027333333,35.8934,23.58942,21.6331333333,15.6285333334,16.6761333333,37.6080666667,19.5548444445,18.8328,13.7328
619.95,13.438,36.0294666667,23.6937,21.7436666667,15.7414,16.7601333333,37.7232666667,19.6393333333,18.9360666667,13.8314
620.28,13.4378,35.9515333333,23.71264,21.7854666667,15.7534666667,16.7646,37.6672,19.6415333333,18.9483333333,13.8700666667
620.62,13.3456,35.8642,23.63404,21.7617333333,15.6772,16.7478,37.5627333333,19.5674888889,18.9014,13.8022
620.95,13.2508,35.7648,23.5431666667,21.7178666667,15.5806666667,16.6632666667,37.4679333333,19.4754888889,18.8420666667,13.7043333333
621.28,13.1243333333,35.654,23.4501133333,21.6799333333,15.4094,16.5110666667,37.4246666667,19.4449111111,18.7892666667,13.5438
621.62,13.1323333333,35.6408666667,23.4363666667,21.7208666667,15.4156,16.5448666667,37.4404,19.4655111111,18.7840666667,13.5290666667
621.95,13.2140666667,35.7124666667,23.47834,21.8104,15.4955333333,16.5669333333,37.4924,19.5137111111,18.8863333333,13.6136666667
622.28,13.1068,35.7017333333,23.4015266667,21.7932,15.4236666667,16.5280666667,37.4499333333,19.4338444444,18.8356,13.5716
622.62,13.0290666667,35.6956666667,23.3468933333,21.7798,15.3814666667,16.5015333333,37.4578666667,19.3649333334,18.8062,13.5114666667
622.95,13.0339333333,35.8138,23.3778933333,21.8467333333,15.3957333333,16.521,37.5597333333,19.3940666667,18.8736666667,13.5432666667
623.28,13.0464666667,35.9615333334,23.4321,21.8968666666,15.3790666667,16.5409333333,37.7246,19.4192,18.9602,13.5301333333
623.62,12.9392666667,35.9044666667,23.3846133333,21.8454666667,15.2898666666,16.4582,37.6514,19.3485777778,18.9626,13.4736666666
623.95,13.0010666667,36.0068666667,23.43798,21.91,15.326,16.5507333333,37.7064,19.3888888889,19.0382666667,13.5326
624.28,13.1072666667,36.1245333333,23.5580266667,21.9898666667,15.3914,16.6424666667,37.8231333333,19.4916,19.2358,13.6131333333
624.62,13.1385333333,36.2419333333,23.62672,22.0731333333,15.4485333334,16.7345333333,37.9238666667,19.5472888889,19.3554666667,13.6785333333
624.95,13.1716,36.2973333333,23.6476866667,22.0740666667,15.5044666667,16.7818,37.9965333333,19.5530444445,19.3704,13.7428
625.28,13.1136666667,36.3563333333,23.6657133333,22.1104666667,15.5128666667,16.8069333333,38.0326666667,19.5473555556,19.3870666667,13.7634
625.61,12.9566,36.2436666667,23.59318,21.9958,15.3941333333,16.6930666667,37.9768,19.4697111111,19.3158,13.6572
625.95,13.0555333334,36.365,23.7055,22.1246666666,15.4513333333,16.77,38.0656666667,19.5719777778,19.4535333333,13.7512666667
626.28,13.0994,36.4845333333,23.7990733333,22.2139333333,15.5538,16.8642,38.1618666667,19.6399777778,19.5675333333,13.8208666667
626.61,13.1145333333,36.4508,23.7876066667,22.2071333333,15.5464,16.859,38.1014666666,19.6056888889,19.5290666667,13.8148666667
626.94,13.0926,36.4316666667,23.7807,22.249,15.5344,16.8720666667,38.0450666667,19.6060666667,19.5112666667,13.8065333333
627.28,13.0952666667,36.4083333333,23.79776,22.259,15.529,16.9250666667,38.0242666667,19.6043333333,19.5304,13.8277333333
627.61,13.1025333333,36.4167333333,23.79102,22.3105333333,15.5230666667,16.9002666667,38.0230666667,19.624,19.5960666667,13.8439333333
627.94,13.0255333333,36.3698666667,23.7259866667,22.2775333333,15.4716666667,16.8207333333,37.9969333333,19.5541777778,19.5246666667,13.8099333333
628.27,12.9836666667,36.3225333333,23.67244,22.2034,15.3946666667,16.7556,37.9099333333,19.4756444445,19.4465333333,13.7443333333
628.61,12.9162,36.2604666667,23.6215533333,22.1579333333,15.3436,16.7088666667,37.7865333333,19.3970666667,19.4288666667,13.6885333333
628.94,12.9124666667,36.222,23.57414,22.1514,15.3282,16.6863333333,37.7428666667,19.3792222222,19.4520666667,13.6641333333
629.27,13.0542666667,36.3374666666,23.6909933333,22.2806666667,15.4549333333,16.8180666667,37.7710666667,19.4762222222,19.6049333333,13.7528666667
629.60,13.0982666667,36.3422,23.7108,22.3261333333,15.4766,16.8482666667,37.7316,19.4829333333,19.6722666667,13.7915333333
629.94,13.1342666667,36.3221333333,23.7181133333,22.3578,15.4632,16.831,37.7051333333,19.5062,19.7170666667,13.7840666667
630.27,13.1836666667,36.3733333333,23.7527866667,22.4525333333,15.527,16.9049333333,37.7846,19.6092444444,19.861,13.8624
630.60,13.2392,36.4553333333,23.85996,22.5402666667,15.5548,16.9560666667,37.8944666667,19.6472222222,19.9480666667,13.9084
630.93,13.2427333333,36.5164,23.8709266667,22.6032666667,15.538,16.9566,38.0012,19.6806666667,19.9962,13.8954666667
631.26,13.2738,36.6132,23.9559533333,22.6344666667,15.5791333333,17.0303333333,38.1284,19.7424,20.0670666667,13.9462666667
631.60,13.3847333333,36.72,24.0554666667,22.7440666667,15.67,17.1341333333,38.2172,19.7924222222,20.1982,14.0144
631.93,13.4254,36.7742,24.10124,22.8629333333,15.7464666667,17.166,38.2352666667,19.8704666667,20.3210666667,14.088
632.26,13.5321333333,36.9331333333,24.2045466667,23.0396666666,15.8442,17.3081333333,38.3622666667,19.9892666667,20.4996,14.2433333334
632.59,13.6553333333,37.0290666667,24.3341133333,23.1824666667,15.944,17.4240666666,38.4766,20.1028444444,20.6576666667,14.3554666667
632.92,13.5360666667,37.0218666667,24.2478,23.1495333333,15.8050666666,17.3259333333,38.435,19.9827111111,20.6007333333,14.2686
633.26,13.5252,37.0428,24.2582066667,23.1760666667,15.8318,17.3482,38.4977333333,19.9791777778,20.6373333333,14.2644
633.59,13.5154666667,37.0144,24.2166466667,23.1834666667,15.7994666667,17.331,38.515,19.9584888889,20.6354666667,14.2624
633.92,13.6014,37.1476,24.3398,23.2692666667,15.8879333333,17.3980666667,38.5644666667,20.0115333333,20.7394,14.3556666667
634.25,13.5993333333,37.1212,24.30512,23.2998666667,15.921,17.3932,38.5136,20.0148222222,20.7593333333,14.3711333333
634.58,13.5893333333,37.1848666667,24.3118866667,23.3349333333,15.9775333333,17.4280666667,38.5070666667,20.0016888889,20.7682,14.4134666667
634.91,13.6326,37.2136,24.3176733333,23.4160666666,16.0230666667,17.4594666667,38.5226,20.0404,20.8200666667,14.4422666667
635.25,13.5053333333,37.0830666667,24.2027333333,23.3835333333,15.9124666667,17.3513333333,38.3919333333,19.9746,20.7027333333,14.359
635.58,13.486,37.0962,24.2089133333,23.3708666667,15.8955333333,17.3501333333,38.4348,19.9650444444,20.6801333333,14.3226
635.91,13.531,37.0859333333,24.2561133333,23.3785333333,15.941,17.3762666667,38.4475333333,20.0214222222,20.6935333333,14.3243333333
636.24,13.473,37.0628666667,24.2121533333,23.3436,15.8846666667,17.3186666667,38.4252666667,19.9816222222,20.7016,14.2862
636.57,13.6109333333,37.139,24.34722,23.4764666666,16.0338,17.4351333333,38.5538666667,20.1207333333,20.8561333333,14.4241333333
636.90,13.5338,37.0429333333,24.23972,23.4416,15.943,17.3422666667,38.5076,20.0681777778,20.8011333334,14.395
637.23,13.5524,37.0939333333,24.2878066667,23.4815333334,15.9958666666,17.3832666667,38.4607333333,20.0606,20.8572666667,14.4233333333
637.56,13.4703333333,36.9789333333,24.2334333333,23.4445333333,15.9266666667,17.3756,38.4343333333,20.0451777778,20.8488,14.3767333333
637.90,13.3789333334,36.8936,24.14726,23.3535333333,15.8486666667,17.3132666667,38.3517333333,19.9620666667,20.8375333333,14.3204
638.23,13.3697333333,36.8516,24.0793866667,23.3239333333,15.8072,17.2900666667,38.304,19.9798444444,20.8494,14.2653333333
638.56,13.2825333333,36.7495333333,24.0086,23.2662666667,15.7293333333,17.2346,38.1733333333,19.8619555555,20.7792666667,14.1917333333
638.89,13.3961333333,36.9273333333,24.1270666667,23.3730666667,15.8436666667,17.4214,38.3241333333,20.0006444444,20.9414666667,14.3074
639.22,13.4024,36.9988,24.1704466667,23.4901333333,15.8610666667,17.4621333333,38.3631333333,20.0181111111,20.9942666667,14.3454
639.55,13.2824666667,36.9398,24.0757266667,23.4855333333,15.7456,17.3584666667,38.3564666667,19.9363777778,20.9742666666,14.3006666667
639.88,13.2130666667,36.8898,24.0112266667,23.4875333333,15.6990666667,17.3233333333,38.2775333333,19.8706,20.9512666667,14.2484
640.21,13.0749333333,36.7519333333,23.8467733333,23.3740666667,15.5314,17.1625333333,38.1562,19.7349333333,20.7895333333,14.0861333333
640.54,13.1006666667,36.8066666667,23.9403066667,23.4123333333,15.5581333333,17.1918,38.2014,19.7619111111,20.8502,14.0995333333
640.87,13.016,36.8058666667,23.8911,23.4064666666,15.4858666667,17.1373333333,38.2151333333,19.7356888889,20.8022,14.0592
641.20,13.0703333333,36.872,23.8764066667,23.4565333333,15.4986,17.1872666667,38.1797333334,19.7185333333,20.8668,14.1043333333
641.53,13.1934,36.9732,24.0194533333,23.6067333333,15.6112,17.3022666667,38.2646,19.8540222222,20.966,14.2076
641.87,13.3556,37.0889333333,24.18962,23.7504,15.6972666667,17.4301333333,38.3447333333,19.9154888889,21.1553333333,14.3166666667
642.20,13.4474666667,37.2303333333,24.2807933333,23.8805333333,15.7706,17.5263333333,38.4903333333,20.0211777778,21.336,14.4129333333
642.53,13.3499333333,37.124,24.1754133333,23.8598,15.7038666667,17.3906666666,38.4257333334,19.9314444444,21.3474666667,14.345
642.86,13.3362666667,37.0127333333,24.1241733333,23.8344,15.6472,17.3885333333,38.3484666667,19.8671777778,21.36,14.3376666667
643.19,13.3665333333,37.0292,24.14994,23.8320666667,15.6916666667,17.4549333333,38.3078666667,19.8602,21.3829333333,14.2997333333
643.52,13.3006,36.9982,24.1503533333,23.8344666667,15.6286,17.3772666666,38.2871333333,19.7976444444,21.3598,14.2279333333
643.85,13.3777333333,37.1258,24.2073733333,23.9354666666,15.7204666667,17.4589333333,38.4024666666,19.8792888889,21.5111333333,14.2914
644.18,13.4156,37.2413333333,24.22156,24.0426,15.7951333333,17.5282,38.4529333333,19.9862666667,21.6221333333,14.3535333333
644.51,13.4872666667,37.2184,24.2600266667,24.099,15.8441333334,17.5668666667,38.4458,20.0092444444,21.6904,14.4238666667
644.84,13.2339333333,36.9882666667,24.03806,23.9267333333,15.6738,17.31,38.293,19.8312,21.4700666667,14.1876666667
645.17,13.2684666667,37.0364,23.97486,23.9794,15.674,17.2965333333,38.311,19.8201111111,21.4868666667,14.2018
645.50,13.0544666667,36.8388666667,23.7430466667,23.8137333333,15.5202666667,17.0844666667,38.1869333333,19.6838,21.2824666667,14.0555333333
645.83,12.8308666667,36.6523333334,23.5691266667,23.6206,15.3752,16.8897333333,37.9566666667,19.4995111111,21.0870666667,13.8869333333
646.16,12.8216666667,36.7072666667,23.5958933333,23.6042,15.4111333333,16.9128,37.9285333333,19.4718888889,21.0736666667,13.9168666667
646.49,12.879,36.7677333333,23.6114066666,23.562,15.4448,16.9107333333,37.9541333333,19.5072,21.1253333333,13.9316
646.82,12.7624,36.8050666666,23.5551533333,23.5345333333,15.3207333333,16.8197333333,37.8796666666,19.4056666667,21.1160666666,13.8762666667
647.15,12.8484,36.8232666667,23.58636,23.5788666667,15.3988,16.9401333333,37.9026666667,19.4472444445,21.1756666666,13.9831333333
647.48,12.7756,36.7386,23.6086066667,23.5661333333,15.3683333333,16.9259333333,37.8682666667,19.362,21.1729333333,13.9546666667
647.81,12.6612666667,36.5442666667,23.49938,23.4648666667,15.2356,16.8292,37.7065333333,19.2127555555,21.0232666667,13.8064666667
648.14,12.6091333333,36.566,23.46414,23.4643333333,15.1960666667,16.8208,37.7342666667,19.1938444444,21.0425333333,13.7574
648.47,12.8137333333,36.8652,23.7393866667,23.7096666667,15.3734,17.1009333333,37.9824666667,19.3578222222,21.3015333333,13.9634666667
648.80,12.7465333333,36.8327333333,23.73664,23.6531333333,15.2745333333,17.0458,37.9585333333,19.3001333333,21.3027333333,13.9024666667
649.13,12.891,37.015,23.9147266667,23.8104666666,15.3960666667,17.2039333333,38.0515333333,19.4308666667,21.5084666667,14.0049333333
649.46,13.1162666667,37.2089333334,24.0990466667,24.0242,15.5282,17.4059333333,38.3099333333,19.6053777778,21.7294,14.1502666667
649.79,13.1603333333,37.2377333333,24.1831,24.0666666667,15.5258666666,17.4685333333,38.4125333334,19.6793777778,21.8242,14.1713333333
