wavelength,Back_SalAtpm,Belly_SalAtpm,Breast_SalAtpm,Crissum_SalAtpm,Crown_SalAtpm,DorTail_SalAtpm,Patch10_SalAtpm,Patch11_SalAtpm,Rump_SalAtpm,Throat_SalAtpm,WingTip_SalAtpm
759.75,13.63046667,50.26046667,33.5198,36.51033333,7.324066667,11.0778,45.2196,8.9346,15.8626,48.8678,16.7413
760.07,13.61473333,50.1858,33.524,36.545,7.247633333,11.01666667,45.2182,9.105266667,15.95493333,48.7478,16.7329
760.38,13.809,50.4847,33.6529,36.6088,7.104666667,11.01246667,45.5904,9.028866667,16.10113333,49.07266667,16.85586667
760.69,13.5264,50.52723333,33.60323333,36.49726667,7.003166667,10.82653333,45.6,8.868333333,16.05513333,48.93253333,16.60196667
761.01,13.76426667,50.3776,33.57046667,36.5262,7.2101,10.89,45.69133333,8.975533333,16.21293333,48.76953333,16.48176667
761.32,13.91566667,50.44233333,33.71383333,36.44786667,7.3259,10.92046667,45.7754,8.969866667,16.34006667,48.81373333,16.4574
761.63,14.14486667,50.74696667,34.00516667,36.713,7.6188,11.08573333,46.08573333,9.131533333,16.5532,48.99193333,16.8132
761.94,14.57533333,50.92363333,34.16853333,37.04333333,7.951433333,11.42953333,46.32706667,9.430866667,16.76893333,49.26153333,16.99506667
762.26,14.66793333,50.78853333,34.02206667,37.0256,8.092666667,11.54766667,46.22653333,9.4818,16.70673333,49.08193333,17.04086667
762.57,14.47566667,50.57466667,33.92,36.93133333,8.0883,11.51466667,46.20186667,9.4488,16.5894,49.1712,16.97756667
762.88,14.61033333,50.5315,33.9967,36.8564,8.109933333,11.4674,46.17926667,9.5114,16.65486667,49.28093333,16.9644
763.2,14.16846667,50.28143333,33.69556667,36.69346667,7.783833333,11.17433333,46.05346667,9.189466667,16.3346,49.17206667,16.7104
763.51,14.25753333,50.28316667,33.80373333,36.66913333,7.851766667,11.246,46.15146667,9.1546,16.37746667,49.12226667,16.71983333
763.82,14.3084,50.35453333,33.94023333,36.79946667,7.942433333,11.3738,46.12,9.265133333,16.438,49.16326667,16.785
764.14,14.33606667,50.42433333,33.90133333,36.84213333,8.099266667,11.4764,46.08806667,9.306066667,16.46446667,49.27786667,16.9227
764.45,14.4016,50.51686667,34.0404,36.9876,8.331733333,11.79906667,46.0962,9.498933333,16.62986667,49.4188,17.12496667
764.76,14.45333333,50.55196667,34.0678,37.2106,8.476933333,11.947,46.1042,9.5688,16.61613333,49.46293333,17.2291
765.07,14.4796,50.45413333,33.98813333,37.2008,8.4341,11.8842,46.0128,9.516933333,16.52506667,49.45626667,17.09776667
765.39,14.524,50.44663333,34.03603333,37.30333333,8.6394,12.02913333,46.05626667,9.757466667,16.79753333,49.47793333,17.3227
765.7,14.45786667,50.532,34.24486667,37.46846667,8.589933333,11.96033333,46.14353333,9.86,16.94386667,49.53513333,17.27663333
766.01,14.45686667,50.4303,34.33363333,37.60313333,8.4511,11.8946,46.1828,9.799333333,16.897,49.43673333,17.26766667
766.32,14.3696,50.34716667,34.19766667,37.69506667,8.293666667,11.88353333,46.07,9.655666667,16.83426667,49.245,17.1167
766.64,14.52333333,50.40113333,34.1308,37.69493333,8.180533333,11.7928,46.00113333,9.3924,16.77846667,49.12373333,17.14716667
766.95,14.50466667,50.56043333,34.0933,37.90873333,8.1723,11.82746667,45.92553333,9.460333333,16.808,49.23833333,17.10006667
767.26,14.46466667,50.4628,33.76766667,37.9156,8.334933333,12.04526667,45.88953333,9.451266667,16.83906667,49.16646667,17.0653
767.57,14.56106667,50.52006667,33.8691,38.0892,8.183766667,12.05206667,46.0832,9.495,16.969,49.22173333,17.0141
767.88,14.5532,50.60493333,33.80853333,37.8498,7.7558,11.7486,45.96353333,9.232466667,16.73773333,48.92086667,16.92063333
768.2,14.22653333,50.51743333,33.47603333,37.3958,7.43,11.19086667,45.71046667,8.933266667,16.4174,48.70633333,16.53886667
768.51,14.38373333,50.8112,33.83973333,37.5452,7.5457,11.46733333,45.84726667,9.057133333,16.567,48.827,16.72186667
768.82,14.2744,50.66093333,33.78736667,37.39186667,7.376433333,11.24033333,45.42006667,8.662466667,16.21466667,48.5258,16.5187
769.13,14.57693333,50.58136667,33.7504,37.31713333,7.5287,11.61013333,45.1848,8.588133333,16.0852,48.54753333,16.66676667
769.44,14.66426667,50.6612,33.70426667,37.12413333,7.5954,11.66073333,44.86473333,8.525933333,16.12326667,48.67473333,16.59046667
769.76,14.60206667,50.59863333,33.66946667,36.785,7.702366667,11.7026,44.6542,8.430866667,15.95493333,48.60133333,16.80046667
770.07,14.45926667,50.26833333,33.58223333,36.60426667,7.4879,11.58526667,44.64226667,8.495466667,15.7862,48.41746667,16.6496
770.38,14.1758,50.2413,33.2842,36.14526667,7.0827,11.4864,44.47333333,8.164866667,15.27586667,48.4486,16.70263333
770.69,13.5508,49.93836667,33.10366667,35.5232,6.152433333,10.69706667,44.09813333,7.4912,14.49666667,48.03666667,16.1589
771,13.59786667,49.86866667,33.30716667,35.54333333,6.351033333,10.82066667,44.2078,7.447133333,14.39646667,48.08086667,16.2117
771.32,13.35733333,49.65756667,33.31833333,35.67033333,6.5808,10.72346667,44.37473333,7.336066667,14.3236,48.3444,16.24903333
771.63,13.05853333,49.1327,33.33213333,35.71053333,6.323833333,11.04886667,44.35493333,7.070866667,14.07413333,48.12686667,16.40093333
771.94,12.72746667,48.65226667,32.68336667,35.35166667,5.9381,10.918,43.97353333,6.752533333,13.61146667,47.91406667,16.03186667
772.25,12.465,48.24033333,32.5723,35.0822,5.625833333,10.92793333,44.04366667,6.581933333,13.39273333,47.82233333,15.9107
772.56,12.45753333,48.33596667,32.52296667,35.08666667,6.043433333,11.1096,44.43673333,6.890133333,13.8842,47.7972,16.17493333
772.87,12.79686667,48.48043333,32.56203333,35.60386667,6.393333333,11.726,44.60713333,7.326466667,14.0844,47.56106667,16.63883333
773.18,13.10166667,48.8101,32.79956667,35.977,6.5289,11.78726667,44.86673333,7.4976,14.314,47.97466667,16.88203333
773.5,13.6304,49.68446667,33.53686667,36.76646667,7.390133333,12.6558,45.33753333,7.9582,15.08973333,48.98093333,17.8059
773.81,14.04626667,49.47663333,33.60496667,37.40866667,7.748766667,12.8364,45.36266667,8.2354,15.6694,49.0554,17.94506667
774.12,14.53,49.68346667,33.85896667,38.1262,8.4401,13.3786,45.56253333,8.765266667,16.0768,49.27386667,18.43053333
774.43,14.52106667,49.60303333,33.88536667,38.03273333,8.2631,13.43693333,45.53366667,8.838,15.88373333,49.1942,18.59926667
774.74,14.09826667,49.4281,33.59673333,37.7086,7.6748,12.98886667,45.32006667,8.4052,15.28806667,48.98966667,18.1319
775.05,14.33573333,49.78263333,33.74103333,37.9696,7.8121,12.82986667,45.0896,8.485866667,15.5858,49.39733333,18.23666667
775.36,14.5452,49.9327,34.02746667,38.16973333,8.079766667,12.6648,45.37986667,8.6002,15.82933333,49.45946667,18.0535
775.67,14.90426667,50.2359,34.2422,38.20813333,8.277833333,12.76486667,45.62806667,8.8418,16.07366667,49.53026667,18.13853333
775.98,14.29566667,49.68696667,33.92156667,37.56653333,7.5748,12.1462,44.99753333,8.302466667,15.3624,48.92766667,17.496
776.3,13.82006667,49.72243333,33.79493333,37.0186,6.950433333,11.4826,44.82973333,7.6502,15.13686667,49.00026667,16.95803333
776.61,14.14026667,50.0849,34.20586667,37.3322,7.064233333,11.85066667,45.21833333,7.9286,15.33233333,49.42526667,17.20616667
776.92,14.08153333,49.7963,33.94523333,36.90846667,6.792166667,11.38286667,44.8628,7.8014,15.07013333,48.94586667,16.831
777.23,13.99866667,49.71536667,34.35746667,36.33853333,7.0653,11.4102,44.9888,8.0144,15.12933333,48.9592,16.59163333
777.54,14.3318,49.86593333,34.71486667,36.20226667,7.4322,11.67313333,45.50733333,8.136466667,15.44866667,49.4638,16.69573333
777.85,14.03813333,49.34356667,34.24643333,35.66893333,7.256,11.21233333,44.818,7.917333333,15.27933333,49.17366667,16.29883333
778.16,14.48506667,49.39366667,34.3025,35.9856,7.7699,11.57173333,44.89206667,8.730533333,16.2202,49.31893333,16.8624
778.47,14.67313333,49.54723333,34.3373,36.18,8.289533333,11.8876,45.5128,9.2902,16.36133333,49.43446667,17.1108
778.78,14.3952,49.57736667,34.52673333,35.997,8.125266667,12.01913333,45.5106,9.278866667,16.34926667,49.2628,17.55026667
779.09,14.23466667,49.78123333,34.6048,36.39086667,8.0086,12.0528,45.67086667,9.305,16.4718,49.5416,17.76903333
779.4,14.31,49.91956667,34.6768,36.56326667,7.7983,12.00193333,45.87566667,9.029,16.4268,49.67226667,18.01066667
779.71,14.12366667,50.00286667,34.92043333,36.60853333,8.152866667,12.117,46.142,9.200333333,16.43833333,49.83413333,18.2702
780.02,13.3344,49.8575,34.3696,36.27333333,7.833933333,11.67553333,46.0674,8.719666667,15.95253333,49.40593333,17.9853
780.33,13.27333333,49.67153333,34.29283333,36.20513333,7.846466667,11.97653333,46.2236,8.598533333,16.12006667,49.29433333,18.03996667
780.64,12.96053333,49.65496667,34.25236667,36.19386667,7.291933333,11.5408,46.032,8.0472,15.5998,49.20253333,17.88166667
780.95,12.8224,49.5434,34.3796,36.16173333,7.205533333,11.34866667,45.62833333,8.019,15.7678,48.78746667,17.8775
781.26,12.72153333,49.73923333,34.18786667,36.149,7.230566667,11.80793333,45.49346667,8,15.92293333,48.40766667,17.86403333
781.57,12.7964,50.07343333,34.48196667,36.33273333,7.091966667,12.00626667,45.3022,7.504533333,15.5258,48.2074,17.49086667
781.88,12.6316,50.25353333,34.68016667,36.484,6.629666667,11.986,45.18266667,7.1906,15.6472,48.50113333,17.5616
782.19,12.80473333,50.03036667,34.50666667,36.4332,6.845966667,12.27633333,44.7458,7.414,15.80806667,48.3576,17.67716667
782.5,12.69586667,50.38883333,34.69756667,36.57926667,6.958833333,11.97833333,44.5906,7.264466667,16.0198,48.65793333,17.70636667
782.81,13.5088,50.8632,35.42873333,37.14593333,7.701133333,12.51113333,45.1942,8.101733333,16.78326667,49.288,18.23153333
783.12,14.05393333,50.50776667,35.64246667,37.74133333,7.851066667,12.55906667,44.9822,8.592133333,17.05766667,49.08973333,18.2854
783.43,14.2516,50.06603333,35.70833333,37.65693333,7.9478,12.47586667,44.68233333,8.733933333,16.88966667,48.75453333,18.26373333
783.74,13.68753333,49.6135,35.21183333,37.18913333,7.429433333,11.86733333,44.25546667,8.2826,16.20806667,48.12833333,17.77226667
784.05,13.48046667,49.53256667,34.96923333,37.04966667,7.515233333,12.14753333,44.05153333,8.552466667,16.3134,47.7898,17.83713333
784.36,13.0228,48.9159,34.41393333,36.22133333,7.007333333,11.5478,43.46113333,8.194933333,15.8294,47.12193333,17.4202
784.67,13.54093333,48.98846667,35.33816667,36.7474,7.463533333,11.5608,44.2972,8.2926,16.33653333,47.84606667,18.09546667
784.98,14.06166667,49.0437,35.54133333,36.90986667,8.092366667,12.2854,44.76853333,9.178,17.16726667,48.11046667,19.04446667
785.29,14.2056,48.97926667,35.3235,36.7188,7.915133333,12.317,44.51973333,9.1502,17.1926,47.73626667,18.6843
785.6,14.28386667,49.37756667,35.4158,37.17566667,7.860766667,12.13393333,45.0142,9.171533333,17.3934,48.214,18.77633333
785.91,14.3138,48.9092,35.33686667,36.50933333,7.8987,12.58766667,44.90366667,9.2734,17.14353333,47.95066667,18.66326667
786.22,14.17526667,49.12673333,35.31223333,36.54066667,8.123566667,12.70746667,44.6816,9.605,17.1818,48.05486667,18.8621
786.53,14.35553333,49.83943333,35.39673333,36.56246667,8.366,12.93186667,45.33973333,9.647666667,17.54893333,48.582,19.2755
786.84,14.1522,49.93726667,35.19983333,36.39186667,8.065433333,12.68253333,45.30613333,9.4906,17.89066667,48.66333333,19.1277
787.14,14.478,49.97093333,35.37953333,36.49066667,8.203633333,12.6008,45.2326,9.755866667,17.88553333,48.61966667,19.0547
787.45,14.74853333,49.93506667,35.2479,36.37366667,8.117866667,12.28686667,45.14566667,9.5456,17.96873333,48.6544,19.058
787.76,15.2368,50.76783333,35.70993333,37.2412,8.425966667,12.69373333,45.98693333,9.814866667,18.39626667,49.58353333,19.51893333
788.07,15.41193333,51.17043333,35.6336,37.38506667,8.395266667,12.8096,45.91746667,10.0296,18.0972,49.56266667,19.21863333
788.38,14.56793333,51.14516667,35.47776667,37.0114,7.4746,11.923,45.73486667,9.237533333,17.26133333,49.39946667,18.33496667
788.69,13.9854,50.68963333,35.0187,36.08246667,7.152633333,11.1436,45.3608,8.8132,16.63406667,48.98993333,17.8571
789,13.86346667,50.43726667,35.08793333,35.7468,6.8144,11.02526667,45.03793333,8.6148,16.36373333,48.9596,17.64366667
789.31,14.71213333,51.03723333,35.4668,36.61186667,7.089833333,11.28233333,45.668,8.8658,16.6426,49.2848,18.24993333
789.62,14.28006667,50.01886667,35.02563333,36.14546667,6.371433333,10.53793333,45.31606667,8.008866667,16.108,48.6868,17.36736667
789.92,13.729,49.20076667,34.886,35.79286667,5.630833333,10.25553333,45.02793333,7.390466667,15.73006667,48.31566667,16.96516667
790.23,14.22926667,49.3586,35.49973333,36.34366667,6.0242,10.79866667,45.56513333,7.7684,16.02453333,48.63466667,17.45546667
790.54,14.23246667,49.47216667,35.83023333,36.767,6.118133333,11.3672,45.78866667,8.072733333,16.215,49.1002,17.80106667
790.85,14.804,50.01593333,36.69573333,37.61266667,6.710933333,12.19253333,46.50106667,8.6938,16.56513333,49.88226667,18.53893333
791.16,14.2952,49.529,36.3144,37.32246667,6.0297,12.02106667,45.9556,8.1004,15.83713333,49.16853333,18.02266667
791.47,14.40326667,50.17313333,37.08536667,38.3592,6.212433333,12.5268,46.63393333,8.6416,16.6026,49.9576,18.79933333
791.78,14.2788,49.541,36.92623333,38.60446667,6.3869,12.26326667,46.48313333,8.307,16.41706667,49.9564,19.0005
792.08,15.35513333,50.15223333,37.73056667,39.9634,7.469533333,13.19926667,47.48833333,9.3296,17.66866667,50.66086667,20.31876667
792.39,15.3786,50.3417,37.571,40.1612,8.0198,13.15313333,47.72606667,9.258933333,17.563,50.68613333,20.26983333
792.7,14.06173333,49.93053333,36.88446667,39.25226667,7.383666667,12.4114,46.792,8.605933333,16.79193333,50.45126667,19.3078
793.01,14.78953333,50.6372,37.2124,39.74113333,7.905266667,12.925,46.58726667,8.8568,17.2508,51.06746667,20.15826667
793.32,15.22586667,51.32593333,37.5257,39.96453333,8.805766667,13.23533333,46.62526667,9.551066667,17.6832,51.63033333,20.5777
793.62,14.7924,51.22893333,36.93683333,39.50773333,8.855666667,12.74273333,45.94413333,9.279533333,17.61246667,51.18953333,19.9234
793.93,14.42933333,51.10296667,36.83796667,38.9386,8.8949,12.61413333,45.5448,9.226733333,17.91333333,51.07633333,19.7328
794.24,13.7082,50.80376667,36.2253,38.71486667,8.494166667,11.83253333,45.5262,8.586133333,17.7992,50.74933333,19.0012
794.55,13.82913333,50.91966667,36.4232,38.8564,8.923533333,12.01226667,45.5652,8.751066667,18.08086667,50.97553333,18.93163333
794.86,13.54793333,50.74476667,36.26206667,38.1924,8.801466667,11.27073333,45.5806,8.295533333,17.86493333,50.50946667,18.3657
795.16,14.04566667,51.17816667,36.3231,38.0076,8.750333333,11.50813333,45.70873333,8.726533333,18.164,50.84273333,18.21753333
795.47,13.81213333,50.78133333,36.03733333,37.54573333,8.5326,11.28953333,45.2708,8.385733333,17.81353333,50.59886667,17.8067
795.78,13.52926667,50.71086667,35.74196667,37.06266667,7.824766667,11.14513333,44.96266667,8.210266667,17.69746667,49.9966,17.61856667
796.09,13.7908,51.04573333,36.2315,37.50373333,8.093566667,11.31633333,45.9142,8.655733333,18.1484,50.0028,17.65063333
796.4,12.82786667,51.01996667,35.96756667,37.09286667,7.746733333,11.33086667,46.09086667,8.6142,17.93886667,49.9684,17.0158
796.7,12.77546667,50.52236667,35.84523333,37.0038,7.406166667,11.3652,45.686,8.619333333,17.96093333,49.6728,16.65913333
797.01,13.02033333,50.65096667,36.13436667,37.27773333,7.678233333,11.9904,46.07786667,9.224533333,17.9966,49.68786667,17.10003333
797.32,13.81986667,51.63706667,36.33556667,38.14686667,8.4346,12.43193333,46.86306667,9.765266667,18.33246667,49.89993333,17.30953333
797.63,13.74946667,51.72563333,36.6886,38.397,8.362566667,12.7068,47.1066,9.999533333,18.08433333,50.28206667,17.55626667
797.93,13.67146667,51.95133333,36.5559,38.1252,8.5393,12.6352,47.17393333,10.39753333,17.991,50.3888,17.7957
798.24,13.7352,51.42206667,35.8867,37.84273333,8.835533333,13.16073333,46.73046667,10.56673333,17.9958,50.57693333,17.79756667
798.55,14.0428,51.6767,36.17743333,38.1778,9.2475,13.66653333,47.09886667,10.92833333,18.388,50.35953333,18.13333333
798.85,14.1222,51.88196667,36.62316667,38.29373333,9.3064,13.96506667,46.95046667,11.0776,18.07013333,50.2656,17.9739
799.16,14.80893333,52.40373333,37.34593333,38.62206667,10.1919,14.4742,47.10286667,11.52386667,18.21273333,50.73133333,18.0609
799.47,15.361,52.4438,37.868,39.02226667,10.7327,15.09913333,46.88713333,12.0528,18.83873333,51.01306667,18.71693333
799.78,16.28686667,53.16336667,38.4925,39.81586667,11.27403333,15.93113333,47.9004,12.67506667,19.35553333,51.5702,19.3614
800.08,16.3348,53.56253333,38.63776667,39.8854,11.42266667,15.9558,48.3568,12.8114,18.97433333,51.58713333,19.3349
800.39,16.67353333,53.7749,38.89063333,40.0584,11.55346667,16.1886,48.23386667,12.9468,19.0654,52.1552,19.65796667
800.7,16.39553333,53.05016667,38.77533333,39.6652,11.15936667,15.92,47.665,12.65413333,18.91913333,52.56886667,19.92216667
801,17.1476,52.9855,38.60796667,39.68586667,12.17573333,16.4874,47.5152,13.27946667,19.84786667,52.3578,20.39523333
801.31,18.0462,53.0244,39.10883333,40.275,12.97576667,17.51566667,47.8424,14.03573333,20.98246667,52.66466667,20.90463333
801.62,17.66133333,52.61036667,38.7329,39.85,12.5947,17.4084,47.29653333,13.6832,20.40853333,51.9892,20.8163
801.92,17.00526667,52.09683333,38.2923,39.42306667,12.44673333,17.17613333,46.124,13.08993333,20.071,51.47953333,20.5409
802.23,16.84473333,52.4661,38.32893333,39.5268,12.49416667,17.21173333,46.04986667,12.94753333,20.3946,51.7682,20.67726667
802.54,16.7544,52.31676667,37.92086667,39.65573333,12.0802,17.26373333,46.54833333,12.9814,20.80526667,52.20453333,20.73056667
802.84,15.53366667,51.407,36.8376,38.5878,11.0388,16.0934,45.6106,11.7414,19.7038,50.88846667,19.8918
803.15,15.21753333,51.41193333,36.37233333,38.3902,10.74003333,15.4324,45.41713333,10.94333333,19.277,50.83273333,20.13606667
803.46,15.44926667,51.7584,35.78233333,38.3732,10.74503333,15.57066667,45.25206667,10.95046667,19.45126667,50.80693333,20.5143
803.76,15.4476,51.91766667,35.5295,38.219,10.47143333,15.65273333,45.32686667,10.45286667,19.57853333,51.2172,20.25783333
804.07,14.27293333,51.11886667,34.5528,36.93486667,9.798,14.97746667,44.60733333,9.415466667,18.47086667,49.59986667,19.06806667
804.38,13.69506667,50.80236667,34.31646667,36.836,8.855266667,13.99906667,43.80353333,8.39,17.31913333,48.6464,18.02336667
804.68,13.1398,50.2231,34.05336667,36.46506667,8.025066667,13.29213333,43.2814,7.653066667,16.52306667,47.736,17.61653333
804.99,13.06126667,50.4074,34.2035,36.46333333,7.560733333,12.6096,43.45706667,7.3554,16.28346667,47.47206667,17.34076667
805.3,13.42133333,50.8118,34.10563333,36.49353333,7.447133333,12.65813333,43.83286667,7.977866667,16.48593333,47.78866667,17.60366667
805.6,13.60906667,49.81306667,33.4283,36.44053333,7.4259,12.37853333,43.78313333,8.118533333,16.5022,46.7986,17.36366667
805.91,12.92313333,49.3182,33.0604,36.06833333,7.190733333,12.0242,43.4308,7.584266667,16.09066667,45.9958,16.9948
806.21,12.56613333,49.13883333,32.9156,35.96526667,7.003366667,12.08753333,43.72213333,7.477466667,15.53213333,46.5772,16.21853333
806.52,12.337,48.38446667,33.00696667,35.477,6.7894,11.90966667,43.0566,7.6206,15.3234,46.1774,15.56093333
806.83,12.32933333,47.67996667,33.32406667,35.0162,6.782933333,12.13553333,42.95106667,7.467466667,15.2734,45.96646667,15.59626667
807.13,12.32546667,47.3639,33.00863333,34.83333333,6.974966667,11.74146667,42.60566667,7.885466667,15.2806,45.18873333,15.82003333
807.44,13.0494,47.7666,33.50993333,35.6584,7.282533333,11.73806667,43.09186667,8.8402,15.8018,45.8024,16.25856667
807.74,12.19673333,47.22533333,32.6677,34.24313333,6.093333333,11.12806667,42.39786667,8.254133333,15.03013333,45.27973333,15.40103333
808.05,11.84413333,47.19053333,32.328,34.05633333,6.218133333,11.08466667,42.52826667,8.213133333,14.7866,45.59793333,15.75886667
808.35,11.991,47.33883333,32.21353333,34.10713333,5.897666667,11.0514,42.33053333,7.845466667,14.9226,46.00786667,15.63806667
808.66,12.38446667,46.9643,32.59713333,34.371,6.519533333,11.30086667,42.9762,8.084933333,14.96553333,45.99206667,16.06443333
808.97,11.98586667,48.25113333,33.14033333,34.59073333,6.2931,11.95673333,43.639,8.282866667,15.08333333,47.33013333,16.4839
809.27,12.03426667,48.3652,33.59856667,34.64513333,6.713233333,11.81973333,43.62633333,8.5226,15.1318,47.82913333,16.76033333
809.58,13.24026667,48.71333333,33.78913333,35.3988,7.7674,12.49053333,43.57093333,9.724533333,16.43466667,47.92406667,17.85496667
809.88,13.0738,48.12073333,33.31333333,34.58946667,7.468766667,12.79373333,42.9116,9.5058,16.18373333,47.18966667,17.4871
810.19,13.22226667,48.29483333,33.5524,34.9594,7.6094,12.8308,42.75286667,9.723266667,16.54426667,47.60553333,17.2439
810.49,13.3872,48.45116667,34.6307,35.50353333,7.678766667,13.40573333,43.2822,9.786266667,16.49293333,47.8218,17.3767
810.8,13.38313333,48.20926667,34.08296667,35.2592,7.5117,13.76426667,43.0448,9.468266667,16.31473333,47.50873333,17.7047
811.1,14.57686667,49.3432,35.15516667,36.3392,8.803333333,15.43873333,44.40993333,10.88706667,17.90306667,48.28693333,19.41666667
811.41,15.1444,49.59566667,35.72446667,36.5892,8.8901,15.41546667,44.0672,10.80726667,17.92626667,47.8486,19.11676667
811.71,15.7502,49.7684,36.23753333,36.6356,9.8271,16.31406667,44.44653333,11.8868,18.32093333,47.46106667,19.74866667
812.02,15.55413333,50.55026667,36.30553333,36.31633333,9.289166667,15.94946667,43.99566667,11.2808,18.40993333,47.96766667,19.2638
812.32,16.5368,49.9305,36.14803333,36.19573333,9.891466667,15.92093333,43.94226667,11.60226667,18.58373333,47.57873333,19.2042
812.63,17.42066667,50.29223333,36.6668,36.8392,10.14586667,16.7916,44.2372,12.33133333,19.21153333,47.67533333,19.39103333
812.93,16.9182,50.22273333,36.7118,36.3888,9.5956,16.5772,43.70533333,11.66913333,18.4962,47.3894,19.0257
813.24,16.33726667,50.13736667,35.9526,36.50453333,8.973933333,15.24186667,43.07893333,10.9426,17.86333333,46.88073333,18.1486
813.54,15.70913333,50.05356667,35.4012,36.18726667,8.246966667,14.3468,42.99493333,9.951133333,17.22386667,46.2908,17.64076667
813.85,14.19093333,48.9313,33.0745,34.24386667,6.5605,12.36566667,41.69,8.524133333,16.35433333,45.11166667,16.47946667
814.15,14.77346667,49.62996667,33.93866667,34.67706667,6.8925,12.25566667,42.1618,8.9246,17.2568,46.11153333,16.78383333
814.46,14.37566667,48.74473333,33.4341,33.82426667,6.4961,11.0538,41.62893333,7.9884,16.37833333,45.76013333,15.72206667
814.76,14.08846667,48.74373333,32.6723,33.5424,6.163333333,10.60053333,41.69166667,7.593333333,15.93873333,46.26066667,14.7772
815.07,13.43486667,47.98063333,32.1481,33.2832,5.188533333,10.1112,40.87273333,7.098866667,15.73933333,46.35353333,13.8147
815.37,12.88253333,46.94056667,32.03256667,33.17326667,4.619933333,10.0146,40.7882,6.985066667,14.92786667,46.06693333,13.6637
815.68,12.27466667,46.75063333,32.21556667,33.21233333,4.2428,10.0224,40.64206667,6.611866667,14.6736,46.11533333,13.651
815.98,11.65746667,46.1401,31.36173333,32.96626667,3.872866667,9.078333333,39.88033333,6.008733333,14.33313333,45.57706667,13.58643333
816.29,12.16186667,46.24003333,31.75856667,33.31173333,4.036333333,9.0842,40.63533333,6.251333333,14.54526667,45.92873333,13.93956667
816.59,13.0722,47.3328,33.07003333,34.08553333,5.0814,10.00106667,41.68126667,7.329,15.35286667,46.91926667,15.09236667
816.89,13.3738,47.3262,33.00696667,34.12613333,5.305366667,10.30946667,41.9012,7.598266667,15.27606667,46.7428,15.22673333
817.2,14.1694,48.50566667,34.85893333,35.88633333,5.752766667,11.58526667,42.97453333,7.6338,15.43953333,48.22153333,15.70443333
817.5,14.2532,49.4899,35.87496667,36.88986667,5.977366667,12.78426667,43.8288,8.056,16.10833333,48.71833333,16.1424
817.81,15.81286667,51.10726667,37.22586667,38.6956,7.364633333,14.43633333,45.02873333,9.785266667,18.0362,49.9734,17.8657
818.11,15.40673333,50.2219,36.9451,38.2968,7.053266667,14.46733333,45.0228,9.904333333,18.4276,49.52113333,18.13786667
818.41,15.7712,50.85686667,36.9362,38.5144,8.0477,14.99793333,45.6152,10.00346667,18.578,49.8304,18.3976
818.72,16.3626,51.78023333,36.90556667,38.752,9.106566667,15.46353333,46.04393333,10.45033333,19.17993333,50.17046667,18.8297
819.02,16.48393333,51.7046,36.5954,38.7244,9.237066667,15.2828,45.89293333,10.28973333,18.9322,50.12626667,18.94436667
819.33,16.5884,52.4278,37.1153,38.71933333,9.575666667,15.44353333,46.69446667,10.57553333,18.89626667,50.8038,19.42636667
819.63,16.821,52.6496,36.96566667,38.70206667,10.209,15.58626667,46.941,11.1288,19.29186667,50.521,20.0579
819.93,16.83226667,52.19013333,36.58076667,38.39653333,10.0102,15.452,46.90153333,11.13266667,19.6436,50.14546667,20.27733333
820.24,16.72146667,51.82596667,36.69553333,38.52386667,10.1345,15.3,46.96066667,11.36473333,19.71086667,49.97206667,20.53923333
820.54,17.3414,52.4283,36.95296667,39.0262,10.71663333,15.66353333,47.7028,11.91653333,20.46893333,50.4496,21.2724
820.85,16.96446667,51.89293333,36.3661,38.41026667,10.42123333,15.17473333,47.2186,11.5428,19.96226667,49.9982,20.9601
821.15,16.45033333,51.73703333,36.1405,38.08393333,10.16333333,14.85,47.0166,11.1816,19.5816,49.95753333,20.60893333
821.45,16.6422,52.078,36.70936667,38.4274,10.58603333,15.04806667,47.27493333,11.58633333,19.8244,50.13293333,20.9227
821.76,16.5284,52.12966667,36.67536667,38.38953333,10.3807,14.73526667,47.38126667,11.55806667,19.72066667,50.14306667,21.06556667
822.06,16.456,52.0231,36.70023333,38.35866667,10.2919,14.614,47.23226667,11.6578,19.72453333,50.02366667,21.0744
822.36,16.5064,52.0553,36.68136667,38.27526667,10.20666667,14.57326667,47.27666667,11.7066,19.81053333,49.95293333,21.09693333
822.67,16.68553333,52.1692,36.8665,38.45853333,10.30893333,14.75866667,47.303,11.81326667,19.9662,49.9928,21.2415
822.97,16.6452,52.16336667,36.91883333,38.46353333,10.1913,14.7798,47.41126667,11.69506667,19.98713333,50.13,21.15723333
823.27,16.5582,52.3264,36.87536667,38.54033333,10.1775,14.7202,47.5544,11.63606667,19.91713333,50.31,21.22323333
823.58,16.62486667,52.67986667,37.0206,38.66506667,10.27286667,14.82713333,47.72353333,11.6624,20.0832,50.6186,21.33763333
823.88,16.22786667,52.41866667,36.78516667,38.31133333,9.928033333,14.474,47.47333333,11.42273333,19.66653333,50.3222,20.87496667
824.18,16.3874,52.6086,36.9348,38.47946667,10.0997,14.48306667,47.6398,11.5238,19.7302,50.56273333,21.03173333
824.49,16.55086667,52.59033333,36.9984,38.5218,10.07593333,14.39073333,47.79806667,11.6248,19.76433333,50.52506667,21.18963333
