wavelength,Back_TriMelm,Belly_TriMelm,Breast_TriMelm,Crissum_TriMelm,Crown_TriMelm,DorTail_TriMelm,Patch10_TriMelm,Rump_TriMelm,Throat_TriMelm,WingTip_TriMelm
517.60,8.17306666667,38.3146666667,28.2088,28.4887333333,32.791,6.46426666667,3.66033333334,8.43113333333,43.2141333334,7.87433333333
517.95,8.1932,38.3404,28.2635333333,28.5467333333,33.0767333333,6.46966666666,3.6818,8.45546666667,43.2329333333,7.8922
518.29,8.19666666667,38.3707333333,28.306,28.5936666667,33.3083333333,6.4742,3.6756,8.45753333333,43.2235333333,7.8954
518.64,8.14473333333,38.3618,28.2842,28.5924666667,33.4624666667,6.44006666667,3.64686666667,8.40773333333,43.2012666667,7.86346666667
518.99,8.12033333333,38.3761333333,28.2985333333,28.6151333333,33.6726,6.40853333333,3.6256,8.39313333333,43.2061333333,7.83546666667
519.33,8.13113333333,38.4479333333,28.3392666667,28.6528666667,33.8650666666,6.39453333333,3.64166666667,8.3888,43.2641333333,7.8318
519.68,8.16506666667,38.5228,28.4114666667,28.7023333333,34.1176,6.42613333333,3.67733333333,8.43426666667,43.3299333333,7.8618
520.02,8.14866666667,38.5022666667,28.413,28.7026666667,34.2876,6.40386666667,3.64333333333,8.40126666667,43.3276,7.82566666667
520.37,8.12393333333,38.5713333333,28.4506,28.7378666667,34.5380666667,6.37513333333,3.60226666667,8.38806666667,43.4474666667,7.79973333333
520.72,8.15493333333,38.5252,28.4522,28.7524,34.7154,6.39466666667,3.64353333333,8.42553333333,43.4362,7.81213333334
521.06,8.1782,38.5723333333,28.4868,28.7720666667,34.9122666667,6.43566666667,3.67953333333,8.45346666667,43.4525333333,7.83613333333
521.41,8.1808,38.5874,28.5153333333,28.7887333333,35.1540666667,6.42906666667,3.67733333334,8.45066666666,43.4775333333,7.83426666667
521.75,8.23306666667,38.6974666667,28.6146666667,28.8964666667,35.4568,6.45953333333,3.72326666667,8.5044,43.5753333333,7.88646666667
522.10,8.28606666666,38.7691333333,28.6688666667,28.954,35.7034,6.5228,3.78706666667,8.57399999999,43.6316666667,7.9382
522.45,8.3218,38.786,28.7280666667,29.0139333333,35.9566,6.56253333333,3.816,8.60473333333,43.6628,7.9762
522.79,8.32706666667,38.8381333333,28.776,29.0869333333,36.1815333333,6.56273333333,3.81206666667,8.60673333334,43.7202666667,7.968
523.14,8.37473333333,38.9415333333,28.8694,29.1722666667,36.4681333333,6.60606666667,3.8506,8.66806666666,43.7763333333,8.02746666667
523.48,8.38513333333,38.9186666667,28.8788,29.1766666667,36.6182666667,6.6084,3.85573333333,8.64979999999,43.6894666667,8.03213333333
523.83,8.37153333333,38.9734,28.9122666667,29.2313333333,36.8382666667,6.59826666667,3.82513333334,8.62886666666,43.7112666667,8.0208
524.17,8.33166666667,39.0097333333,28.9388,29.2656,37.0710666667,6.55733333333,3.77573333333,8.58486666667,43.7597333333,7.98953333333
524.52,8.3178,39.0144,28.9358,29.3058666667,37.2224,6.5342,3.7616,8.57220000001,43.7517333333,7.97646666667
524.87,8.2982,38.9816,28.9486666667,29.2864,37.3777333334,6.516,3.73586666667,8.55086666667,43.7217333333,7.95086666667
525.21,8.29173333333,39.0002666667,28.9900666667,29.3318666667,37.5506666667,6.5014,3.72273333333,8.52033333334,43.7466666667,7.93126666667
525.56,8.2634,39.0403333333,29.0282,29.3770666667,37.7299333333,6.486,3.70706666667,8.51526666667,43.7649333333,7.90986666666
525.90,8.24286666667,39.0512666667,29.0452,29.3804,37.8867333333,6.46773333333,3.6928,8.48746666667,43.7702666666,7.89626666667
526.25,8.2086,39.068,29.0664666667,29.4031333334,38.0568,6.43793333333,3.66033333333,8.45326666667,43.8026666667,7.8762
526.59,8.20473333333,39.1434666667,29.1293333333,29.4701333333,38.3009333333,6.4366,3.66326666667,8.458,43.8822666667,7.87293333333
526.94,8.20806666667,39.248,29.2196,29.5382666667,38.5432666667,6.44586666667,3.67113333333,8.46393333333,44.0032666666,7.8772
527.28,8.203,39.2824666667,29.2494666667,29.5852,38.7109333333,6.42353333333,3.657,8.451,44.0271333334,7.85526666667
527.63,8.19166666667,39.3510666667,29.3100666667,29.6302,38.8959333333,6.41593333333,3.641,8.44253333334,44.1052666667,7.84326666667
527.97,8.1814,39.4398666667,29.3688,29.6948666667,39.0661333333,6.4058,3.62826666667,8.43773333333,44.2033333333,7.83713333333
528.32,8.17026666667,39.4632,29.3916,29.7144,39.1857333333,6.38546666667,3.60566666667,8.43373333333,44.2214,7.8304
528.66,8.16566666667,39.4584,29.3862666667,29.7105333333,39.2488,6.37693333333,3.6046,8.43686666667,44.2221333333,7.82873333333
529.01,8.16426666667,39.4944666667,29.4134,29.7528666667,39.3766,6.376,3.60146666667,8.44326666667,44.2624666667,7.8292
529.35,8.18133333333,39.5216666667,29.4507333333,29.7814,39.4843333333,6.38966666667,3.6186,8.45686666667,44.2793333334,7.82973333333
529.70,8.19153333333,39.5179333333,29.4561333333,29.7951333333,39.5545333333,6.38826666666,3.619,8.46246666667,44.2880666667,7.841
530.04,8.20253333333,39.5137333333,29.4596,29.8036666667,39.6361333333,6.38693333333,3.62366666667,8.4684,44.2682,7.85153333333
530.39,8.22673333333,39.5814,29.5258666667,29.8546666667,39.7738,6.41,3.6366,8.49273333333,44.3197333333,7.88726666667
530.73,8.234,39.5797333333,29.5386,29.8702666667,39.8642666667,6.40746666667,3.6412,8.49573333333,44.31,7.8938
531.08,8.26213333334,39.578,29.5605333333,29.9004666667,40.0043333333,6.42353333333,3.66546666666,8.51106666666,44.3058666666,7.91553333333
531.42,8.2922,39.6244,29.6019333333,29.9422,40.157,6.43886666667,3.69053333333,8.53493333333,44.3394,7.93773333334
531.77,8.34713333333,39.743,29.7200666667,30.0644,40.4264666667,6.47593333333,3.7206,8.56873333333,44.4672666667,7.981
532.11,8.37826666667,39.7884,29.774,30.116,40.5834666667,6.48546666667,3.73906666667,8.59913333334,44.5063333333,8.0032
532.46,8.39253333333,39.8732666666,29.8351333333,30.1992,40.7832,6.47933333334,3.74566666667,8.6024,44.5854666667,8.01866666667
532.80,8.40146666667,39.9668,29.9095333333,30.2739333333,40.9734,6.48626666667,3.7594,8.62646666666,44.6610666667,8.01306666667
533.15,8.38613333333,39.9551333333,29.9227333333,30.2972666667,41.0726,6.4624,3.74706666667,8.60266666666,44.6440666667,7.99359999999
533.49,8.37586666667,39.9492,29.9194,30.3121333333,41.1861333334,6.45626666667,3.74533333333,8.60453333334,44.6524666667,7.98440000001
533.84,8.39953333333,40.0041333334,29.9722666667,30.3625333333,41.3493333334,6.46233333333,3.76346666667,8.62620000001,44.6978,7.99833333333
534.18,8.4112,40.0434666667,30.0102666667,30.4069333333,41.4814,6.46753333333,3.77773333333,8.63693333333,44.7232666666,8.00219999999
534.52,8.42773333333,40.1063333333,30.0768666667,30.4783333333,41.6484666667,6.48433333333,3.79293333333,8.65260000001,44.7895333333,8.0138
534.87,8.418,40.137,30.1107333333,30.5109333333,41.7631333333,6.47166666667,3.78006666667,8.63806666667,44.8091333333,7.99846666667
535.21,8.40933333333,40.1956666667,30.1567333333,30.5637333333,41.9014666667,6.46866666667,3.7808,8.63726666667,44.8324,8.0004
535.56,8.40293333333,40.2653333333,30.2082,30.6276,42.0732666667,6.46553333333,3.77606666667,8.64660000001,44.8960666667,8.00233333334
535.90,8.41106666667,40.2648,30.2514666666,30.6676,42.2091333333,6.4678,3.78473333333,8.64713333333,44.9348,8.00446666667
536.25,8.42633333333,40.351,30.3206,30.7316,42.3778666667,6.48546666667,3.783,8.67786666667,45.0348666667,8.02399999999
536.59,8.45633333333,40.4161333333,30.4097333333,30.8065333333,42.5170666667,6.49766666666,3.80666666667,8.69546666666,45.1107333333,8.04246666667
536.93,8.49166666666,40.4962,30.5072666667,30.9017333333,42.6800666667,6.54566666666,3.84793333333,8.73033333333,45.205,8.07593333334
537.28,8.50966666667,40.5596666667,30.5556666667,30.9399333333,42.8128666667,6.56826666667,3.8508,8.75900000001,45.2383333333,8.09026666667
537.62,8.5004,40.6312666667,30.6163333333,31.0176666667,43.0002666667,6.57286666667,3.84386666667,8.7482,45.3,8.07940000001
537.97,8.5102,40.6619333333,30.6448,31.056,43.1228666667,6.57013333333,3.85293333333,8.75906666666,45.3122666667,8.08813333334
538.31,8.50993333333,40.7009333333,30.7003333333,31.1148666666,43.2965333333,6.57293333333,3.84553333333,8.75693333333,45.3683333333,8.08206666666
538.65,8.5306,40.6982666666,30.755,31.1534,43.4052666667,6.59866666666,3.85546666667,8.78859999999,45.3504666667,8.10333333333
539.00,8.5272,40.7686666667,30.8000666667,31.1904666667,43.5606666667,6.6026,3.8346,8.7914,45.3711333333,8.111
539.34,8.51533333333,40.8314,30.8780666667,31.261,43.7574666667,6.58093333333,3.82833333333,8.79393333334,45.4318666667,8.10073333333
539.69,8.4786,40.7677333333,30.8355333333,31.2115333333,43.8220666667,6.5578,3.79926666667,8.75759999999,45.328,8.07233333333
540.03,8.46666666667,40.7897333333,30.8541333333,31.2268666667,43.9778666667,6.53666666667,3.7776,8.74693333333,45.3504666667,8.06506666666
540.37,8.45313333333,40.7894,30.8779333333,31.2580666667,44.0686,6.52266666667,3.76586666667,8.74033333333,45.3554,8.06126666667
540.72,8.44613333333,40.7920666667,30.8739333333,31.2701333333,44.1404,6.50446666667,3.74933333333,8.73159999999,45.3521333333,8.05193333333
541.06,8.43193333333,40.814,30.8984,31.2768,44.2286666667,6.5156,3.73073333333,8.72086666666,45.3575333333,8.03926666666
541.40,8.4326,40.8072666667,30.9072,31.2808666667,44.2882666667,6.50906666667,3.73493333333,8.72020000001,45.3366666667,8.0424
541.75,8.4126,40.8155333333,30.8861333333,31.277,44.3458,6.4862,3.72366666667,8.70006666667,45.3372666667,8.02993333333
542.09,8.438,40.8472666667,30.9285333333,31.3164666667,44.4495333333,6.4972,3.74046666667,8.71373333333,45.3524666667,8.04153333333
542.43,8.47593333333,40.8650666667,30.9428666667,31.3246666667,44.5216,6.5406,3.7732,8.73673333333,45.3661333333,8.071
542.78,8.51086666667,40.9525333333,31.0237333333,31.4124666667,44.6616,6.56866666667,3.79633333333,8.78033333333,45.4658666667,8.10093333333
543.12,8.5172,40.9833333333,31.0602,31.4465333333,44.7393333333,6.57173333333,3.79773333333,8.8002,45.4953333333,8.10453333333
543.46,8.51306666667,41.0167333333,31.0785333333,31.4840666667,44.8338,6.5758,3.80066666667,8.7966,45.5296666667,8.10986666667
543.81,8.51353333333,41.0291333333,31.1162,31.4940666667,44.9072,6.58,3.81346666667,8.80433333333,45.5594666667,8.12700000001
544.15,8.5416,41.0869333333,31.1717333333,31.5748666667,45.0551333333,6.58386666667,3.83473333334,8.82053333333,45.6389333333,8.15293333333
544.49,8.57753333333,41.1858666667,31.2494666667,31.6694666667,45.2268,6.61746666667,3.85653333333,8.85193333332,45.7614,8.17579999999
544.84,8.63,41.2594,31.3530666667,31.7638,45.3948,6.66746666667,3.91233333333,8.9074,45.8441333334,8.22
545.18,8.5968,41.2875333333,31.3622,31.7939333333,45.5038,6.64546666666,3.89006666667,8.89906666666,45.8865333333,8.20813333333
545.52,8.562,41.3382,31.4144666667,31.8659333333,45.6531333333,6.61586666667,3.8614,8.8846,45.933,8.19120000001
545.87,8.56046666667,41.4053333334,31.4628666667,31.9319333333,45.7996,6.5968,3.84833333333,8.85493333333,46.0138,8.17486666667
546.21,8.53193333333,41.4383333333,31.4788,31.9666666667,45.8891333333,6.55666666667,3.8218,8.81286666667,46.0363333333,8.14646666666
546.55,8.57753333333,41.5430666667,31.5966,32.0675333333,46.0835333333,6.56393333333,3.8376,8.84873333333,46.1628666667,8.16533333333
546.90,8.61913333333,41.626,31.6842666667,32.169,46.2338666667,6.59133333333,3.86326666667,8.89046666666,46.2368,8.19779999999
547.24,8.59133333333,41.6419333333,31.7023333333,32.1803333333,46.3064666667,6.56533333333,3.85573333333,8.8878,46.2225333333,8.18760000001
547.58,8.6076,41.678,31.7666666667,32.2375333333,46.4360666667,6.5694,3.8592,8.87873333333,46.2966,8.19586666667
547.92,8.6236,41.7510666667,31.8371333333,32.2920666667,46.5559333333,6.57326666667,3.84926666667,8.88,46.3764,8.19653333333
548.27,8.68026666667,41.8664666667,31.9379333333,32.3822666667,46.6988,6.63313333333,3.91433333333,8.91919999999,46.4604,8.26093333333
548.61,8.74546666667,41.9383333333,32.0127333333,32.4727333333,46.8378,6.6724,3.96013333334,8.95093333333,46.5329333334,8.31213333334
548.95,8.8,42.0347333333,32.1165333334,32.5683333333,46.9916666667,6.7384,4.03393333333,9.02319999999,46.6103333333,8.39593333334
549.29,8.87559999999,42.1625333333,32.2255333333,32.6964,47.1906666667,6.8116,4.10426666667,9.11646666667,46.6976666667,8.48246666666
549.64,8.88406666666,42.2344666667,32.2993333333,32.7772,47.3046,6.84393333333,4.11586666667,9.13286666666,46.7441333333,8.51306666666
549.98,8.90339999999,42.3180666667,32.3642,32.8543333333,47.4650666667,6.85113333334,4.126,9.13993333333,46.8243333333,8.52126666667
550.32,8.94620000001,42.412,32.4628666667,32.9633333333,47.6364666667,6.90513333333,4.18273333333,9.20773333333,46.9399333333,8.5546
550.66,8.8616,42.4349333333,32.4804,32.9936666667,47.7364666667,6.82926666667,4.1174,9.16793333334,46.9392666667,8.48753333333
551.01,8.83266666666,42.4345333333,32.4688,32.9988,47.8463333333,6.798,4.1108,9.13660000001,46.9558666667,8.45586666667
551.35,8.85606666666,42.5034,32.5516,33.0913333333,48.0382666667,6.80546666667,4.0932,9.15493333333,47.0618666667,8.461
551.69,8.8264,42.5435333333,32.572,33.1154666667,48.1191333333,6.7676,4.06773333333,9.14566666667,47.1016,8.42280000001
552.03,8.81020000001,42.6111333333,32.6091333333,33.193,48.2681333333,6.74233333333,4.03406666667,9.15146666667,47.1744666667,8.40106666667
552.38,8.82699999999,42.6248666667,32.6481333333,33.2454666667,48.3568666667,6.76346666667,4.03413333333,9.15353333333,47.2178,8.42413333333
552.72,8.8832,42.6706,32.6864,33.3130666667,48.4906666667,6.7964,4.08106666667,9.17533333333,47.2647333333,8.45079999999
553.06,8.92506666666,42.7838,32.8021333333,33.4160666667,48.6808666667,6.833,4.1296,9.23186666667,47.4116,8.50406666667
553.40,8.95106666666,42.7970666667,32.8266,33.4602666667,48.7472,6.80773333334,4.10913333333,9.20893333333,47.4218,8.49753333334
553.74,9.05906666667,42.8668,32.9198,33.5187333333,48.8472,6.88686666667,4.18786666667,9.289,47.4849333333,8.58653333333
554.09,9.10253333334,42.9640666667,33.0113333333,33.6096666667,48.9900666667,6.91613333333,4.1844,9.32466666667,47.5648666667,8.62193333333
554.43,9.08266666666,43.0144666667,33.0421333333,33.6564666667,49.0617333333,6.89773333333,4.17626666667,9.30633333333,47.575,8.62173333333
554.77,9.14146666667,43.079,33.1146,33.7268666667,49.1841333333,6.94193333333,4.22446666667,9.3576,47.6118666667,8.67933333333
555.11,9.18226666667,43.1256666667,33.1856666667,33.7886666667,49.2811333333,6.9764,4.25026666667,9.3756,47.6403333333,8.68859999999
555.45,9.2036,43.2236,33.2752,33.845,49.4602666667,7.0138,4.27493333333,9.38826666666,47.7216666667,8.68706666667
555.80,9.19526666667,43.2455333333,33.2958,33.8443333333,49.5346,7.0152,4.27993333333,9.40139999999,47.7411333333,8.70133333333
556.14,9.13206666666,43.1826666667,33.2002666667,33.7962,49.4896666667,6.9704,4.2246,9.31719999999,47.6201333333,8.62786666667
556.48,9.11826666667,43.2367333333,33.2552,33.8368666667,49.6200666667,6.97613333333,4.25,9.33179999999,47.6861333333,8.63106666667
556.82,9.17273333333,43.3685333333,33.3538666667,33.9539333333,49.7962,7.03466666667,4.32033333333,9.39380000001,47.7670666667,8.693
557.16,9.17693333334,43.3537333333,33.3627333333,33.9610666667,49.8178,7.06646666667,4.3586,9.4092,47.7435333333,8.71053333333
557.50,9.17766666667,43.3344666667,33.3610666667,33.9475333333,49.8716666666,7.05326666667,4.36006666667,9.39813333333,47.7270666667,8.69766666667
557.85,9.13646666667,43.4677333333,33.4719333333,34.0298666667,50.0554,7.04366666667,4.34993333333,9.38246666667,47.8494666667,8.68239999999
558.19,9.0752,43.3949333333,33.4362,33.9590666667,50.0551333333,6.9826,4.31073333333,9.33306666667,47.7992666667,8.6436
558.53,9.03860000001,43.3453333333,33.4323333333,33.9594,50.0522,6.92413333333,4.2848,9.2848,47.7663333333,8.59219999999
558.87,8.99939999999,43.3696666667,33.4880666667,33.9936,50.1418666667,6.86386666667,4.22866666667,9.25013333334,47.8134,8.53853333333
559.21,8.98419999999,43.4240666667,33.5818,34.0676666667,50.2897333333,6.84133333333,4.21606666667,9.27213333333,47.8733333333,8.54800000001
559.55,8.99773333333,43.4972666667,33.6023333333,34.1271333334,50.3792,6.8488,4.1718,9.26113333334,47.9384666667,8.55726666667
559.89,8.94266666666,43.4662,33.5829333333,34.1125333333,50.4458,6.7926,4.1096,9.23073333333,47.9527333333,8.52806666667
560.23,8.94146666667,43.5319333333,33.6770666667,34.1959333333,50.6104,6.75746666667,4.0844,9.23499999999,48.045,8.52073333333
560.58,8.97459999999,43.6300666666,33.7984666667,34.3341333333,50.7486,6.80506666667,4.11106666667,9.27933333332,48.1644666667,8.55120000001
560.92,9.03126666667,43.5929333333,33.7804,34.3333333333,50.7328,6.82766666667,4.1232,9.29833333334,48.0934,8.56513333333
561.26,9.08719999999,43.7026666667,33.8881333333,34.4404,50.9226666667,6.86993333333,4.15633333333,9.36393333333,48.1819333333,8.6394
561.60,9.12959999999,43.802,33.9596666667,34.5420666667,51.0997333333,6.9108,4.17506666667,9.40153333334,48.3325333333,8.69566666666
561.94,9.18473333334,43.9107333333,34.0308666667,34.6324,51.2637333333,6.96766666667,4.23553333333,9.45453333334,48.4004,8.74693333333
562.28,9.23686666667,43.9458666667,34.04,34.6596,51.3091333333,6.99053333333,4.24066666667,9.47606666667,48.4572666667,8.77626666667
562.62,9.30899999999,44.0146,34.1342666667,34.7142,51.4382666667,7.03326666667,4.3156,9.54919999999,48.5274,8.81833333334
562.96,9.33120000001,44.1000666667,34.1946,34.7928,51.551,7.0308,4.3236,9.54846666667,48.5688666667,8.80113333333
563.30,9.3334,44.1558666667,34.1840666666,34.8188,51.6267333333,7.0214,4.31586666667,9.53773333333,48.5946666667,8.77886666667
563.64,9.31733333333,44.1458,34.1416,34.7942666667,51.7031333333,6.9868,4.28146666667,9.51319999999,48.5525333333,8.74693333333
563.99,9.30773333332,44.2208,34.1854666667,34.8857333333,51.8556,6.9742,4.2674,9.51800000001,48.6541333333,8.74273333333
564.33,9.26519999999,44.197,34.114,34.8459333333,51.8682666667,6.95753333333,4.2516,9.47566666667,48.6221333333,8.69039999999
564.67,9.24926666667,44.2328,34.1232,34.8364666667,51.9145333334,6.941,4.24446666667,9.47840000001,48.5724666667,8.66986666667
565.01,9.19453333333,44.1773333333,34.0871333333,34.8119333333,51.9096,6.88866666667,4.16933333333,9.42213333333,48.5178666666,8.62473333333
565.35,9.20679999999,44.2322666667,34.144,34.8565333333,52.0626666667,6.898,4.19133333333,9.43653333332,48.5473333333,8.62653333333
565.69,9.16079999999,44.2192,34.1882666667,34.8827333333,52.136,6.88993333333,4.1584,9.40766666665,48.5605333333,8.61413333334
566.03,9.1634,44.2271333333,34.2059333333,34.9170666667,52.2102,6.9088,4.1582,9.41493333333,48.5597333333,8.62946666667
566.37,9.19319999999,44.2976,34.2888,35.0189333333,52.3474666666,6.95033333333,4.18646666667,9.46253333334,48.6306666667,8.67853333333
566.71,9.17386666666,44.3446,34.316,35.0077333333,52.4058666667,6.94446666667,4.18926666667,9.45466666667,48.6438,8.67013333333
567.05,9.17206666667,44.3877333333,34.3755333333,35.0497333333,52.5156666667,6.93873333333,4.17813333333,9.44119999999,48.7118666667,8.69300000001
567.39,9.19573333333,44.427,34.4722666667,35.1504666667,52.6363333333,6.9266,4.1878,9.44326666666,48.7584,8.7106
567.73,9.23433333333,44.4534,34.5282,35.2424666667,52.7242,6.92866666667,4.20613333333,9.47346666666,48.8402,8.74933333334
568.07,9.26159999999,44.5199333333,34.6026,35.3150666667,52.8458666667,6.9582,4.239,9.51633333333,48.909,8.77739999999
568.41,9.22906666667,44.4999333333,34.6133333333,35.3098,52.8453333333,6.94806666667,4.2184,9.49639999999,48.8868,8.76126666666
568.75,9.25219999999,44.5177333333,34.6024,35.318,52.8859333333,6.9376,4.22446666667,9.50039999999,48.8318666667,8.76853333333
569.09,9.26866666667,44.5686,34.6548666667,35.3728666667,53.0026,6.91446666667,4.2038,9.49746666668,48.8888,8.76133333333
569.43,9.23766666667,44.4652,34.5930666667,35.2793333333,52.9426,6.89506666667,4.19073333333,9.47319999999,48.8086666667,8.73553333333
569.77,9.24253333334,44.4726666667,34.6049333333,35.3437333333,53.0332,6.8836,4.1798,9.48039999999,48.8698,8.72780000001
570.11,9.23133333333,44.4578,34.5724666667,35.3092,53.0424666667,6.88806666667,4.19326666667,9.47900000001,48.783,8.71733333333
570.45,9.23693333333,44.5358666667,34.6353333333,35.3262,53.1210666667,6.9202,4.20286666667,9.51499999999,48.8388666667,8.73846666668
570.79,9.24586666667,44.5976666667,34.7023333333,35.3597333333,53.2566,6.97213333333,4.22346666667,9.53126666665,48.8844666667,8.75513333334
571.13,9.2642,44.6524666667,34.7143333333,35.3990666666,53.3786,6.97866666667,4.24453333333,9.53613333334,48.8868,8.78353333334
571.47,9.2792,44.7058,34.7517333333,35.4644,53.4734,6.98613333333,4.24973333333,9.54860000001,48.9198666667,8.79813333333
571.81,9.2618,44.7436666666,34.7763333333,35.5215333333,53.5683333333,6.99646666667,4.24066666667,9.54279999999,48.9733333333,8.78553333333
572.15,9.25939999999,44.7409333333,34.7465333333,35.5204,53.608,7.01186666667,4.26573333333,9.54360000001,48.9738666667,8.81173333333
572.49,9.28953333333,44.8662,34.8474,35.6502666667,53.8028666667,7.0096,4.27606666667,9.56033333333,49.0768,8.83526666666
572.83,9.3224,44.9054666667,34.9219333333,35.7072,53.8919333333,7.034,4.31493333333,9.59460000001,49.0792666667,8.88326666666
573.17,9.34313333334,44.9164,34.9572666666,35.7426666667,53.9542,7.03433333333,4.33646666667,9.59833333333,49.0858,8.86253333332
573.51,9.33893333333,44.9306666667,34.9562,35.7924,54.0312666667,7.00173333333,4.31653333333,9.56199999999,49.1107333334,8.84486666667
573.85,9.29080000001,44.9532666667,34.9461333333,35.8099333334,54.1067333334,6.92313333333,4.24906666667,9.51466666666,49.0874,8.79326666667
574.19,9.28073333333,44.965,34.9672,35.8374666667,54.1593333333,6.902,4.20986666667,9.49319999999,49.1500666667,8.76339999999
574.53,9.33166666667,45.0328666667,35.0507333333,35.8927333333,54.3421333333,6.9154,4.22486666667,9.50866666667,49.2396666667,8.80093333334
574.87,9.41326666666,45.1207333333,35.1326,35.9826666667,54.4626666667,6.978,4.29353333333,9.57980000001,49.3102666667,8.8766
575.21,9.41233333332,45.1739333333,35.2012666667,36.008,54.5108666667,7.0012,4.29413333333,9.59993333333,49.3224,8.87166666667
575.55,9.40733333332,45.1500666667,35.1954,36.0096666667,54.5192,7.015,4.306,9.59800000001,49.275,8.87966666667
575.89,9.45440000001,45.179,35.2018,36.0456666667,54.5626,7.04713333333,4.33513333333,9.63693333334,49.3108,8.90066666667
576.22,9.44666666666,45.164,35.2208666666,36.0579333333,54.6410666667,7.05093333333,4.30533333333,9.63753333333,49.3553333333,8.92473333333
576.56,9.45600000001,45.1478,35.2139333333,36.0402666667,54.6502,7.05606666667,4.31106666667,9.63460000001,49.3104,8.91600000001
576.90,9.52080000001,45.2045333333,35.3010666667,36.121,54.745,7.12806666667,4.39553333333,9.70113333333,49.4008,9.00619999999
577.24,9.53020000001,45.1678666667,35.3321333333,36.129,54.7365333333,7.1564,4.445,9.7232,49.3330666667,9.03253333333
577.58,9.4634,45.0816666667,35.2672,36.1001333333,54.6357333333,7.1482,4.4496,9.71133333333,49.2492,8.98620000001
577.92,9.42933333333,45.0886,35.3389333333,36.1240666667,54.7429333333,7.13233333333,4.4532,9.69179999999,49.2756666667,8.98120000001
578.26,9.44279999999,45.0860666667,35.3930666667,36.1724,54.8261333333,7.11973333333,4.4656,9.67706666667,49.2972,8.98273333334
578.60,9.36833333335,45.1230666667,35.4212666667,36.1688,54.9319333333,7.04806666667,4.38066666667,9.60693333332,49.3662,8.91553333334
578.94,9.31780000001,45.1742666667,35.521,36.2278,55.0604,7.04773333333,4.358,9.57980000001,49.4367333333,8.91906666666
579.28,9.34253333333,45.3056666667,35.6150666667,36.3412,55.2227333333,7.06746666667,4.37826666667,9.60713333332,49.5306666667,8.94446666667
579.61,9.33300000001,45.3346666667,35.6542,36.4313333333,55.3336,7.06813333333,4.34153333334,9.62380000001,49.5849333333,8.94253333334
579.95,9.30099999999,45.2907333333,35.6287333333,36.4118666667,55.3744,7.0394,4.3224,9.58666666667,49.5442666667,8.89853333333
580.29,9.30506666667,45.4119333333,35.7186,36.524,55.5928,7.03666666667,4.31293333333,9.61526666668,49.6864666667,8.89280000001
580.63,9.37220000001,45.5217333333,35.8374,36.6398,55.8087333333,7.06366666666,4.3458,9.67506666667,49.7966,8.95326666666
580.97,9.40066666665,45.611,35.8833333333,36.719,55.9248666667,7.06166666667,4.3506,9.72253333333,49.8890666667,8.97466666667
581.31,9.40753333333,45.7138,35.9362,36.7910666667,56.0826666667,7.06313333333,4.34286666667,9.74160000001,50.0292,8.98993333333
581.65,9.48999999999,45.7856666667,35.9869333333,36.9070666667,56.1418666667,7.1544,4.42646666667,9.81566666665,50.0497333333,9.07533333333
581.98,9.55246666667,45.8074,36.0092,36.9447333333,56.193,7.1952,4.4696,9.86166666666,50.0503333333,9.10653333333
582.32,9.55453333333,45.8072,36.0430666667,36.9895333333,56.2226,7.199,4.46653333333,9.86646666667,50.0676,9.08826666667
582.66,9.60006666667,45.8903333333,36.0689333333,37.019,56.3249333333,7.22533333333,4.53786666667,9.90193333333,50.1036,9.14366666667
583.00,9.63666666666,45.9678666667,36.1139333333,37.0824,56.3763333333,7.25333333333,4.55233333333,9.97193333333,50.1346,9.15026666666
583.34,9.64459999999,45.9775333333,36.1463333333,37.0958,56.3859333333,7.25086666667,4.55093333333,9.94866666667,50.1503333333,9.1764
583.68,9.66046666667,46.0805333333,36.2164666667,37.1428666667,56.4512666667,7.27306666667,4.54226666667,9.94746666667,50.2005333333,9.20779999999
584.01,9.60320000001,46.0391333333,36.1439333333,37.0842666667,56.4492666667,7.20546666667,4.431,9.83873333333,50.1198,9.15513333334
584.35,9.61466666666,46.049,36.1726666667,37.1167333333,56.5140666667,7.19466666667,4.43566666667,9.84539999999,50.087,9.18186666666
584.69,9.60546666666,45.9698,36.1444,37.0576666667,56.5324666666,7.13186666667,4.40073333333,9.80353333332,50.0060666667,9.14319999999
585.03,9.53259999999,45.9752666667,36.1648666667,37.0526,56.6032666667,7.059,4.3354,9.7084,50.0301333333,9.08826666666
585.37,9.53799999999,45.9536,36.1532,37.0474666667,56.6684,7.07326666667,4.3566,9.70573333333,50.0005333333,9.1224
585.70,9.52453333335,45.9768666667,36.2497333333,37.0404666667,56.7356666667,7.096,4.35186666667,9.69900000001,50.0136666667,9.12273333333
586.04,9.46666666667,46.0582666667,36.2824666667,37.0771333333,56.881,7.02693333333,4.26186666667,9.60053333333,50.0663333333,9.07900000001
586.38,9.52706666667,46.1680666667,36.348,37.1893333333,57.0806,7.08086666667,4.2954,9.63940000001,50.16,9.12953333333
586.72,9.44006666667,46.1558666667,36.2902666667,37.1670666667,57.1404666667,7.0042,4.243,9.56046666666,50.1484,9.05513333334
587.06,9.54306666667,46.189,36.3818666667,37.248,57.2374,7.11733333333,4.36526666667,9.70506666667,50.2091333333,9.14586666666
