wavelength,Back_GeoForf,Belly_GeoForf,Breast_GeoForf,Crissum_GeoForf,Crown_GeoForf,DorTail_GeoForf,Patch10_GeoForf,Rump_GeoForf,Throat_GeoForf,WingTip_GeoForf
707.70,23.65264,43.4782,17.7002666667,39.6408666667,18.4481666667,18.4339333333,37.8889333333,19.2856,23.8586666667,20.0140833334
708.03,23.9079066667,43.6794666667,17.9992666667,39.8240666667,18.7046,18.6809333333,38.198,19.7069333333,24.0719888889,20.35625
708.35,24.19943,43.9592666667,18.2892666667,40.0736,19.0184333333,19.059,38.539,20.0127333333,24.4411777778,20.6454166667
708.67,24.2039611111,43.8844,18.175,39.9634666667,19.0547333333,19.0326,38.5054666667,20.1197333333,24.4294111111,20.6898333333
708.99,24.21697,43.8336666667,18.2726666667,39.8837333333,19.1151666667,18.9980666667,38.3977333334,20.0911333333,24.4981111111,20.6315
709.31,24.3212622222,43.9786666666,18.4083333333,40.071,19.2819,19.155,38.4556,20.2415333333,24.6288444444,20.7500833333
709.63,24.5193788889,44.3812666667,18.4996666667,40.2991333333,19.5426333333,19.4194,38.7177333333,20.4286666667,24.8671222222,20.9065
709.95,24.6478733333,44.4456,18.5539333333,40.2711333333,19.7381666667,19.4417333333,38.799,20.6374666667,24.9864555556,21.0026666667
710.27,24.6084522222,44.4338,18.474,40.2722,19.7358333333,19.4690666667,38.7302,20.5887333333,24.9344888889,20.8694166667
710.59,24.9017477778,44.7925333333,18.862,40.6843333333,20.1238666666,19.7668666667,39.058,20.8965333334,25.2834,21.1625
710.91,25.0189688889,45.0036666667,18.9065333333,40.8758666667,20.1631,19.8444,39.2402666667,20.9686,25.4480555556,21.2919166667
711.24,24.9564622222,44.7603333333,18.7698666667,40.7711333333,20.0814666667,19.6965333333,39.1352,20.8415333333,25.3693111111,21.2675
711.56,24.8964866667,44.8049333333,18.6694666667,40.7667333333,19.9864666667,19.5937333333,39.0709333334,20.6527333333,25.3213222222,21.0671666666
711.88,24.6507622222,44.558,18.411,40.5396666667,19.7141,19.3932,38.8339333333,20.3444,25.0351777778,20.919
712.20,24.7586333333,44.6266,18.5469333333,40.6431333333,19.7102,19.5485333333,38.9115333333,20.3085333333,25.1476444444,21.0409166667
712.52,24.9850844444,44.83,18.7210666667,40.8472,19.9508,19.7516,39.0940666667,20.5090666667,25.2827777778,21.3331666667
712.84,24.9178422222,44.7860666667,18.7024,40.8176666667,19.8353666667,19.6760666666,39.0828666667,20.4270666667,25.2013888889,21.269
713.16,24.8912277778,44.6958,18.7610666667,40.8348,19.8487333333,19.7024666667,39.0622666667,20.5523333333,25.2261444445,21.2608333333
713.48,25.0810066667,45.063,18.9815333333,41.1807333333,20.0452666667,19.9570666667,39.3202,20.759,25.4703,21.5021666667
713.80,25.1514422222,45.1411333333,19.1322,41.2237333333,20.1390666667,20.0428666667,39.4392,20.8487333334,25.6736,21.6185
714.12,25.1880955555,45.1505333333,19.0394,41.2122666666,20.1379666667,20.0556,39.3838,20.862,25.5999,21.6461666667
714.44,25.0549422222,44.9658666667,19.0625333333,41.2007333333,20.0745,19.9687333333,39.2154,20.8835333333,25.4643111111,21.60025
714.76,25.1202944444,45.0532,19.1777333333,41.3313333333,20.0939666667,20.1518,39.3180666667,20.9627333333,25.5725555556,21.6263333333
715.08,25.2067022222,45.0168666667,19.2652,41.2659333333,20.1649666667,20.221,39.2700666667,21.0286666667,25.5595111111,21.7363333333
715.40,25.5204466667,45.3346,19.5736666667,41.3646666667,20.4861,20.4248,39.4588666667,21.2982666667,25.8463555556,21.9305
715.72,25.5300955556,45.3016666667,19.5260666667,41.3132666667,20.5638666667,20.3504,39.4806666667,21.3548,25.8201444445,21.8479166667
716.04,25.1850177778,44.9838,19.3622,41.0740666667,20.2465666667,20.0100666667,39.1953333333,21.1350666667,25.6235555556,21.5363333333
716.36,24.9125,44.8248666667,19.147,40.8372666667,20.184,19.9023333333,39.0185333333,20.9620666666,25.4384333333,21.2568333333
716.68,24.87285,44.7800666667,19.0546666667,40.7870666667,20.1771,19.7960666667,38.9018666667,20.7884666667,25.3604555555,21.1920833333
717.00,24.9486344444,44.7833333333,19.1072,40.806,20.2190666667,19.8784666667,38.9600666667,20.8274,25.3738,21.0774166667
717.32,25.1877688889,45.0071333333,19.3754,41.0458,20.3955333333,19.9657333333,39.1156666667,21.0224666667,25.5484111111,21.3621666667
717.64,25.1418611111,44.9836666667,19.335,40.9434666667,20.3240333333,19.9438666667,39.0201333333,21.0149333333,25.5693222222,21.16375
717.96,25.3424088889,45.1226,19.4718666667,41.0274,20.5901666667,20.0823333334,39.078,21.1342,25.8636,21.3185
718.28,25.3083111111,45.2760666667,19.4354,40.9872666667,20.5691333333,19.9043333333,38.9873333333,20.968,25.7835111111,21.1199166666
718.60,25.3021055556,45.4571333333,19.3774,41.0750666667,20.6317333333,19.898,39.1443333333,20.9406666667,25.8224555555,21.0631666667
718.92,25.2858466667,45.4752,19.5366,41.2691333333,20.756,19.9508666667,39.1908,21.0360666667,25.9134333333,21.1089166667
719.24,25.0802033333,45.3418,19.4378666667,41.1726,20.6033666667,19.8299333333,38.9569333333,20.9475333333,25.8450555555,21.0175
719.56,25.5586211111,45.8427333333,19.6772,41.5484666667,21.0645,20.3572,39.4524,21.3664666667,26.2529222222,21.3854166667
719.88,26.0026877778,46.2480666667,19.9730666667,41.928,21.2295,20.5479333333,39.6688,21.6895333333,26.6398111111,21.7474166667
720.20,25.9873433333,46.2242666667,19.9626,41.8954666667,21.2081666667,20.5124,39.6907333333,21.7161333333,26.5136666667,21.84075
720.52,25.7633944444,46.0951333333,19.7766,41.6091333333,21.0062,20.3759333333,39.4127333333,21.4168666667,26.3332,21.7675833333
720.84,25.6956666667,45.972,19.5194666667,41.5837333333,20.9690666667,20.4454666667,39.4108,21.3136666667,26.1927666666,21.6258333333
721.16,25.80749,46.1201333333,19.5064,41.6433333333,21.1232666667,20.3944666667,39.54,21.4116,26.2294444444,21.803
721.48,25.8204188889,46.3392666667,19.3418666667,41.7983333333,21.1222333333,20.3938,39.7410666667,21.3902666667,26.1459777778,21.7831666667
721.79,25.9145788889,46.1884,19.4088666667,41.7482,21.3280666667,20.5516666667,39.7403333333,21.6138,26.1827666667,21.99775
722.11,25.7720655556,46.0659333333,19.2624666667,41.5936666667,21.0956666667,20.3436666667,39.5359333333,21.4912666667,26.0625444444,21.807
722.43,25.5697866667,46.0348666667,18.9089333333,41.4399333333,20.8178666667,20.1054,39.3826,21.3489333333,25.8370777778,21.5073333333
722.75,25.5348555556,46.0933333333,18.8750666667,41.5204666667,20.7593333333,20.0458666667,39.4924666667,21.308,25.7275666667,21.4481666667
723.07,25.1105066667,45.6824,18.4642,41.1496,20.3072333333,19.5751333333,39.0232666667,20.8462,25.1746222222,21.0724166666
723.39,24.9976233333,45.6533333333,18.3128,41.1173333333,20.1986,19.5358,38.9847333333,20.8351333333,24.9234666667,21.0793333334
723.71,24.8849911111,45.6578666667,18.2236666667,41.0796666667,20.0514333333,19.4638666666,38.9895333333,20.7173333333,24.8246111111,20.89275
724.03,24.6443966667,45.4946666667,17.9731333333,40.9874,19.9449666667,19.2012666667,38.8782666667,20.6625333333,24.7168222222,20.6490833333
724.35,24.2725611111,45.2057333333,17.5892,40.5409333333,19.4580666667,18.6789333333,38.3823333333,20.4254,24.3071555555,20.3285
724.67,24.3023044444,45.3415333333,17.8366,40.6784,19.5066333333,18.8366,38.4240666667,20.5465333333,24.3794666667,20.38375
724.98,24.3490933333,45.3403333333,17.9863333333,40.4982,19.4312333333,18.8256666667,38.3976666667,20.5815333333,24.3545888889,20.2418333334
725.30,24.3008188889,45.4316,17.9890666667,40.6323333333,19.2903666667,18.6664,38.4264666667,20.5486666667,24.3061111111,20.166
725.62,24.3961888889,45.489,18.118,40.7784666667,19.3981333333,18.8206666667,38.3766666667,20.7562,24.4461444445,20.2048333333
725.94,24.3059566667,45.2830666667,18.1264666667,40.5909333333,19.2944,18.7375333333,38.2402,20.6036666667,24.2811333333,20.1349166666
726.26,24.3017122222,45.1887333333,18.1090666667,40.6114,19.3092666667,18.8516,38.1234666667,20.5060666667,24.2646,19.9835
726.58,24.3205055555,45.3639333334,18.0274,40.6350666667,19.3485333333,18.8877333333,38.1528,20.5299333333,24.3418,19.9509166667
726.90,24.1061188889,44.9691333333,17.9704666667,40.2356,19.1539666667,18.6720666667,37.9153333333,20.2926666667,24.0996555555,19.66325
727.21,24.3083355556,45.1345333333,18.0889333333,40.4710666667,19.3987,18.8096666667,38.1332666667,20.6058,24.3829666667,19.857
727.53,24.2394311111,45.2016,18.0224666667,40.456,19.2425333333,18.7082,38.0451333333,20.5162,24.2061888889,19.7706666667
727.85,24.2555855555,45.1306,17.9766666667,40.6296,19.4154,18.9760666667,38.1923333333,20.5347333333,24.3686222222,19.7046666667
728.17,24.2028911111,44.9776666667,17.7731333333,40.5292666667,19.2584666667,18.7773333333,38.1818,20.3318666667,24.2912666667,19.5746666667
728.49,23.9995633333,44.8744666667,17.5660666667,40.5317333333,19.0908,18.6698,38.0910666667,20.1848,24.1992,19.54325
728.80,23.2376111111,44.2269333334,16.6989333333,39.8328666667,18.2693,17.9674666667,37.4455333333,19.4518666667,23.5250222222,18.69175
729.12,23.0430811111,43.9832666667,16.3403333333,39.5997333333,18.0222333333,17.7900666667,37.2887333333,19.1454666667,23.1669222222,18.55275
729.44,22.7496577778,43.6642,15.8271333333,39.3608666667,17.6764,17.5358,36.961,18.8780666667,22.9254111111,18.1515833334
729.76,22.6490122222,43.6251333333,15.6271333333,39.1950666667,17.5538666667,17.4050666667,36.8580666667,18.8695333333,22.8188444444,18.136
730.08,22.8034466667,43.6464666666,16.0161333333,39.3564,17.7292666667,17.6164666667,36.9902,19.1447333333,22.9002333333,18.3659166667
730.39,22.8308688889,43.6493333333,15.8343333333,39.5508666667,17.7418,17.5718,37.0674,19.0466,22.9512222222,18.439
730.71,22.5802422222,43.3479333333,15.539,39.1874,17.4456,17.3340666667,36.6932666667,18.7338666667,22.6989,18.1395833333
731.03,22.6864288889,43.3890666667,15.4711333333,39.2862666667,17.5028,17.3435333333,36.7221333333,18.783,22.7656888889,18.2028333333
731.35,22.6449555556,43.3681333333,15.5504,39.1418,17.4866333333,17.1970666667,36.6438,18.8044666667,22.6613888889,18.3333333333
731.67,22.2490211111,43.1151333333,15.1938666667,38.8168,17.2795,17.0054666667,36.3635333333,18.5943333333,22.2075222222,17.9821666667
731.98,22.2823733333,42.9673333333,15.2208,38.5903333333,17.3302666667,16.9198,36.3025333333,18.6996666667,22.0914888889,17.9388333333
732.30,22.70933,43.2435333333,15.6417333333,38.9306,17.7705,17.4196,36.6541333333,19.0549333333,22.4384111111,18.3978333334
732.62,22.7605977778,43.3064666667,15.83,39.0292,17.9593666667,17.4968,36.7488,19.2320666667,22.7143888889,18.5110833334
732.94,23.1043088889,43.4156666667,16.2232666667,39.3082666667,18.2794666666,17.8035333333,36.9772666667,19.5264666667,23.0260444444,18.8434166667
733.25,23.0152533333,43.2918,16.1572666667,39.0723333333,18.2164333333,17.8266666667,36.911,19.5336,22.9967777778,18.6841666667
733.57,22.7694266667,43.0901333333,15.7678666667,38.8084,17.955,17.5450666667,36.8001333334,19.2604,22.8416333333,18.3465833334
733.89,22.53089,42.9486666667,15.7187333333,38.4521333333,17.7754666667,17.4278666667,36.4447333333,19.1405333333,22.6348777778,18.188
734.21,22.8528166667,43.2136,16.0687333333,38.7634,17.971,17.7624666667,36.7686,19.541,22.8739333333,18.5378333333
734.52,22.7828988889,42.9802666667,16.056,38.5554666667,17.8188333333,17.6598,36.63,19.5495333333,22.7848111111,18.4386666667
734.84,22.9172455555,43.0729333333,16.2145333333,38.7376,17.8441666667,17.8022,36.7023333333,19.5324,23.0026888889,18.4525
735.16,23.36147,43.1998666667,16.596,39.059,18.1180333333,18.2462,36.9506,19.8960666667,23.5185888889,18.9636666667
735.48,23.1407766667,43.1930666667,16.5128,39.1258666667,17.9177333333,18.265,36.7936,19.5974,23.5662111111,18.8926666667
735.79,23.41792,43.4254,16.8823333333,39.3458666667,18.3377666667,18.6994666667,37.1495333333,19.9225333333,23.9481777778,19.2525
736.11,23.1884233333,43.1389333333,16.6745333333,39.1455333333,18.1339333333,18.3873333333,36.8572666667,19.67,23.7110777778,18.9649166667
736.43,22.9455055556,42.8713333333,16.5317333333,38.6675333333,17.9418,18.2292,36.6368,19.4863333333,23.5001666667,18.8256666667
736.74,23.0120488889,42.7759333333,16.6736,38.6458666667,18.0017666666,18.1054666667,36.554,19.4697333333,23.5118,18.9300833333
737.06,23.0068955556,42.6378666667,16.6289333333,38.4739333333,18.0503,18.1708,36.29,19.4939333333,23.5016888889,18.9755833333
737.38,23.1099888889,42.7697333334,16.6705333333,38.5882,18.1371666667,18.3533333333,36.4795333333,19.5201333333,23.7254888889,19.05125
737.69,22.9862544445,42.7149333333,16.5987333333,38.5678,18.1379,18.2446666667,36.3614,19.3617333333,23.7310333333,19.0554166667
738.01,23.1284966667,43.0009333333,16.7854666667,38.8260666667,18.5414666667,18.6642,36.6656666667,19.5228,23.9968333333,19.4045
738.33,22.9934411111,42.9096666667,16.6467333333,38.6770666667,18.4114,18.5271333333,36.5728,19.4764666667,23.8443222222,19.2995
738.64,22.82695,42.652,16.5259333333,38.4616,18.2740666667,18.3738,36.3504666667,19.3234,23.6778555556,19.1434166667
738.96,22.8042533333,42.4890666666,16.4562,38.3929333333,18.2440666667,18.2876666667,36.2932666667,19.3921333333,23.4930111111,19.12975
739.28,22.8275666667,42.4396666667,16.5611333333,38.3522,18.0695,18.1034666667,36.0994666667,19.4168666667,23.4504333333,19.1245
739.59,22.5293411111,42.1927333333,16.1848,38.1224,17.7429333333,17.9396666667,35.9417333333,19.0822666667,23.1241777778,18.8880833333
739.91,22.6580277778,42.3779333333,16.2762666667,38.3545333333,17.8141666667,18.1420666667,36.0371333333,19.156,23.1867222222,19.0878333333
740.23,23.0505622222,42.8096666667,16.8430666667,38.8362,18.1521,18.6442666667,36.4125333334,19.5018,23.63,19.49975
740.54,22.9811344444,42.7094,16.8262,38.9222,17.9830666667,18.5654666667,36.4116,19.3968,23.6211444445,19.4935833333
740.86,23.44568,43.0116666667,17.1104,39.3984666667,18.594,18.9673333333,36.9337333333,19.9073333333,23.8808777778,19.866
741.18,23.4409755556,42.8879333333,17.1355333333,39.177,18.6421666667,19.1791333333,36.9143333334,19.9129333333,23.9964888889,19.7101666667
741.49,23.3392377778,42.5948,17.1870666667,38.9188666667,18.4672333333,19.0474,36.7909333333,19.7644666667,23.7887111111,19.6613333334
741.81,23.2245088889,42.3148,17.0565333333,38.6003333333,18.5152666667,19.2462666667,36.5913333334,19.6921333333,23.7112777778,19.5710833333
742.12,23.6494444444,42.7024666667,17.5026666667,38.8298666667,18.9673666667,19.5720666667,36.981,20.059,24.1134555555,19.9165833334
742.44,23.8521566667,42.7016,17.7482666667,39.0386,19.2005666667,19.817,37.1905333333,20.1830666667,24.3320444444,19.9445
742.76,23.4808844444,42.3033333333,17.2526666667,38.7724,18.9520666667,19.5758,36.9156,19.73,23.9832777778,19.6936666667
743.07,23.76733,42.6273333333,17.4992666667,38.8636666667,19.1991,19.8893333333,37.2076,19.9548,24.2527777778,20.0610833333
743.39,23.6460544445,42.6730666667,17.4692666667,38.9987333333,19.2225333333,19.7888,37.2809333333,19.8070666667,24.1666444444,19.9593333333
743.70,23.1954111111,42.4316666667,16.9050666667,38.6404666667,18.7607666667,19.444,36.9421333333,19.346,23.8164777778,19.6361666666
744.02,23.2629277778,42.4949333333,16.9745333333,38.6771333333,18.7879666666,19.4388666667,37.0852666667,19.2760666667,23.8147111111,19.6203333334
744.34,22.9558666667,42.2009333333,16.859,38.4378,18.2857666667,19.2568666667,36.6904666667,18.9766,23.7250111111,19.4029166667
744.65,22.8866433333,41.8546666667,16.6202666667,38.2456666667,18.0666666667,18.9784666667,36.625,18.7707333333,23.3051333333,19.3818333333
744.97,23.0540788889,42.1287333333,16.7342666667,38.6334,18.2293,19.3152666667,36.7198,18.9743333333,23.6881777778,19.4998333333
745.28,23.5113177778,42.5265333333,17.3591333333,39.1505333333,18.6649333333,19.3378666667,37.1132666667,19.3719333333,24.0060444444,19.9950833333
745.60,23.31985,42.3981333334,17.309,39.2112666667,18.4444333333,19.2405333333,36.9891333333,19.1356666667,23.8843666667,19.9145
745.91,23.5623755555,42.5764,17.4088666667,39.1917333333,18.5947666667,19.5188666667,37.0305333333,19.2601333333,24.1331111111,20.2991666667
746.23,23.65033,42.8371333333,17.5708666667,39.1862,18.6461,19.5552,37.0259333334,19.3156,24.2905444445,20.253
746.55,23.6287155556,42.7437333333,17.5955333333,39.2922,18.5878,19.4604666667,36.9218,19.2066,24.3422111111,20.0140833333
746.86,23.8230766667,42.8411333333,17.5829333333,39.4444,18.6340666667,19.5420666667,37.0808,19.3299333333,24.6469666666,20.2486666666
747.18,24.4414077778,43.3575333333,18.2534666667,40.2153333333,19.3239,19.9975333333,37.719,19.8233333333,25.1209111111,20.8091666667
747.49,24.6550366667,43.4002666667,18.5461333333,40.2727333333,19.5779333333,20.2536,37.8288666666,20.0334666667,25.2897111111,21.10525
747.81,24.43158,43.2214,18.4119333333,39.9024666667,19.5518,19.9738666667,37.5557333333,19.8406,25.0099333333,20.9523333334
748.12,24.40364,43.344,18.4871333333,40.1782,19.4858,20.0474,37.6391333333,19.8195333333,25.1570222222,21.0305833333
748.44,24.5261822222,43.4172,18.5026666667,40.1629333334,19.4969333333,19.8228666667,37.6407333333,19.8039333333,25.0807666667,21.06525
748.75,24.2460666666,43.3713333333,18.0139333333,39.9716,19.0675333333,19.7269333333,37.591,19.5059333333,24.9477111111,20.6671666667
749.07,23.9374866667,43.2370666667,17.7476,39.6218666666,18.7037666667,19.3982666667,37.3647333334,19.1462666666,24.5898666667,20.49875
749.38,24.10582,43.3796,18.1764,39.8196,18.9565,19.49,37.5760666667,19.2766666667,24.6919444444,20.67475
749.70,24.4145955556,43.4429333333,18.4642666667,40.1788,19.2059333333,19.7972666667,37.9733333333,19.4207333333,24.8820555555,20.9885
750.01,24.6582033334,43.6023333333,19.0000666667,40.2570666667,19.2284,20.1405333333,38.0904666667,19.6999333333,25.0630444445,21.4106666667
750.33,24.6301433333,43.6650666667,19.2723333333,40.2686,19.1901333333,20.1593333333,38.0853333333,19.7906,25.0592333333,21.2569166666
750.64,24.6606144444,43.5658666667,19.1406,39.9450666667,18.9592333333,19.8972666667,38.1214666667,19.7231333333,25.0360777778,21.2525
750.96,24.6626577778,43.6316,19.1821333333,39.9590666667,18.9503,19.7786,38.0710666667,19.7306666667,24.9287,21.27225
751.27,25.0490066667,43.9714666667,19.5166666667,40.5221333333,19.1842666666,20.0507333333,38.4723333333,20.0362666667,25.3017,21.6974166666
751.59,25.3174688889,44.2636,19.811,40.7242,19.4560666667,20.3027333333,38.5730666667,20.2178666667,25.6088666667,21.9809166666
751.90,25.22376,44.0695333333,19.8249333333,40.5856,19.3611666667,20.2478,38.4597333333,20.0776666667,25.6150555555,21.93275
752.22,25.5884377778,44.405,20.2802666667,40.7225333333,19.6485333333,20.4228666667,38.5140666667,20.2876,25.9015666667,22.4356666667
752.53,26.0592544445,44.7202666667,20.6714,41.2726666667,20.2899333333,20.984,38.7512,20.7986666667,26.4196888889,22.8526666667
752.85,26.2156488889,44.8776666667,20.5688666667,41.5274666667,20.3134333333,21.0821333333,38.9882,21.0336,26.6182111111,22.9484166667
753.16,26.1987544445,44.9788,20.3294666667,41.4724,20.2276333333,21.0608666667,38.8546,21.189,26.6858666667,22.9083333333
753.47,26.2719411111,44.9537333333,20.0193333333,41.506,20.4488,20.8516666667,38.8686666667,21.1581333333,26.6914111111,23.0443333333
753.79,26.2447688889,44.8975333333,19.8215333333,41.3464666667,20.6513,20.7404666667,38.761,21.1779333333,26.6235777778,23.1670833333
754.10,26.2461855556,44.8802,19.8328,41.5480666667,20.7422,21.0321333333,38.6657333334,21.1698,26.6252444444,23.2306666666
754.42,26.6895311111,45.2542666667,20.1140666667,42.1150666667,21.1268,21.4324666667,38.9906666667,21.4246666666,27.1143777778,23.53425
754.73,26.6389811111,45.3388666667,19.8117333333,42.003,21.0505,21.1222666667,38.9633333333,21.1547333333,27.0143555556,23.5285
755.05,26.9851744444,45.8766666667,20.1444666667,42.3496666667,21.4837,21.3038666667,39.2707333333,21.5090666667,27.1828222222,23.8069166667
755.36,27.1213888889,45.9554,20.2166666667,42.4805333333,21.5679333333,21.6059333333,39.4187333333,21.5396666667,27.3310222222,23.939
755.67,27.3056944445,45.9163333333,20.2031333333,42.7575333333,21.5858,21.8273333333,39.6299333333,21.6705333333,27.2621555555,23.9623333333
755.99,27.2933466667,45.9807333333,20.0180666667,42.6447333333,21.4120666667,21.5380666667,39.683,21.5588,27.0499333334,23.7398333333
756.30,26.9395377778,45.7308,19.6185333333,42.1046,20.9790333333,21.0901333333,39.1242,21.1137333334,26.6844555556,23.4509166666
756.62,26.9661888889,45.8452,19.9003333333,42.1548,21.0289333333,20.9868,39.2100666667,21.1520666667,26.6978222222,23.6254166667
756.93,27.4411,46.2162666667,20.5207333333,42.5014666667,21.4565333333,21.6088,39.5443333333,21.6582,27.1642444444,24.0269166667
757.24,27.7735355556,46.185,20.8051333333,42.7208666667,21.4861666667,21.789,39.7048,21.9002666667,27.4309666667,24.2589166667
757.56,27.7140344445,45.9596666667,20.8818666667,42.6354,21.6389333333,21.7354666667,39.6272,21.9206666667,27.4845777778,24.3378333333
757.87,27.1375011111,45.6833333333,20.4282,42.0597333333,21.1007,21.2879333334,39.2797333333,21.7266,27.1183222222,23.9836666666
758.18,27.4170088889,45.7604,20.8626666667,42.2402666667,21.3095333333,21.8074,39.4495333333,22.171,27.3540333333,24.0718333333
758.50,27.6037266667,45.809,20.9854,42.2563333333,21.3399,21.9321333333,39.5303333333,22.3864,27.5812888889,24.0683333334
758.81,27.8003355556,46.0134666667,21.1394,42.3015333333,21.5622666667,21.9976666667,39.8101333333,22.8459333333,27.6807555556,24.2815
759.13,27.7220666667,46.1142666667,21.2359333333,42.212,21.7405,22.0228666667,39.7148666667,22.9537333333,27.9022777778,24.19925
759.44,28.1532877778,46.6336666667,21.8523333333,42.9115333333,22.2121666667,22.6681333333,40.2002,23.4411333333,28.6316444444,24.7370833333
759.75,28.5409888889,46.9416,22.3038,43.3458666667,22.6318,23.0306,40.6660666667,23.6764,29.0987888889,25.10425
760.07,28.7953533333,47.1354666667,22.3869333333,43.5614666667,22.8053333334,23.1734,40.8392,23.8538666667,29.2892,25.1796666667
760.38,28.1521588889,46.7984,21.8548666667,43.1065333333,22.2147,22.5008,40.5016666667,23.2180666667,28.7922111111,24.45525
760.69,28.2151955555,46.9767333333,21.8346666667,43.1481333333,22.3805666667,22.8406,40.6276,23.2767333333,28.7852222222,24.5146666667
761.01,27.9975455556,46.8584,21.3670666667,43.0232666667,22.0023,22.5576,40.3661333333,23.088,28.4721555556,24.05975
761.32,28.2904455556,47.1972666667,21.5775333333,43.4896,22.1846666666,22.9007333333,40.6228666667,23.1576,28.7474111111,24.3214166667
761.63,27.9903722222,46.7826,21.2464,43.0826666667,22.0427,22.6810666667,40.3134,22.9804,28.5801444445,24.14125
761.94,27.1744433333,46.1705333333,20.4804,42.5206,21.4096,22.1616,39.6903333333,22.2985333333,27.8315444444,23.56325
762.26,26.5457555556,45.7625333333,20.0606,42.0683333333,20.7489666667,21.6064,39.0654,21.5262666667,27.4132,23.0488333334
762.57,26.41867,45.9027333333,20.0188666667,42.2812666667,20.6911666667,21.3781333333,39.0883333333,21.3487333333,27.3584333333,23.0295
762.88,26.0200455555,45.4002666667,19.5433333333,41.7047333333,20.343,20.9904,38.7418,21.0735333333,27.0108444445,22.7928333333
763.20,25.9038066667,45.3892666667,19.6296666667,41.6896,20.3049666667,21.1230666667,38.6929333333,21.1644666667,26.9981666667,22.7125
763.51,25.8679488889,45.2749333333,19.6248666667,41.6094,20.4022333333,21.1854666667,38.6394666666,21.036,26.9206333333,22.7528333334
763.82,26.3888088889,45.8226666667,19.8778,42.2196666667,20.906,21.5986666667,39.1636,21.5503333333,27.4657555556,23.26825
764.14,26.2665422222,45.8744666666,19.7639333333,42.2201333333,20.6847333333,21.3482,39.0303333333,21.3911333333,27.3605111111,23.1808333333
764.45,26.3215166667,46.0394666667,19.8539333333,42.1498666667,20.8087333333,21.5384,39.0354666667,21.4536666667,27.4558222222,23.27175
764.76,26.3797422222,45.9563333333,19.6690666667,42.1367333334,20.8514333333,21.4669333333,39.0595333333,21.4548,27.4095,23.1536666667
765.07,26.4826422222,46.2752,19.7874,42.501,20.9461666667,21.5912666667,39.2316666667,21.5534666667,27.6478555555,23.2000833333
765.39,26.6886488889,46.3400666667,19.9825333333,42.6152666667,21.0084333333,21.6749333333,39.3883333334,21.6617333333,27.8080666667,23.2653333333
765.70,27.24454,47.0684,20.1973333333,43.3622,21.7078666667,22.2058666667,40.0557333333,22.2965333333,28.2921111111,23.804
766.01,27.1198111111,46.8524666667,19.7972,42.9789333333,21.4138,22.1308666667,39.8974,22.1748666667,28.1658777778,23.72925
766.32,26.9467944445,46.8693333333,19.6310666667,42.7685333333,21.2725333333,22.0308666667,39.7662666667,21.9556,27.8670555556,23.31525
766.64,26.43917,46.6363333333,18.6826,42.3040666667,20.7911,21.4663333333,39.2586666667,21.524,27.4207555556,22.6953333333
766.95,26.3946511111,46.7650666666,18.7852666667,42.4497333333,20.7765666667,21.5414666667,39.2913333334,21.8251333333,27.732,22.5595
767.26,25.6641677778,45.9853333333,18.5185333333,41.6302666667,20.3509666667,21.3983333333,38.4769333333,21.4012,27.0573333333,21.9953333333
767.57,25.3857033333,45.8703333333,18.4844666667,41.5648,20.358,21.327,38.2962666667,21.4444,27.1362777778,21.8016666667
767.88,25.1920277778,45.9772,18.5017333333,41.6078,20.1465333333,21.1084,38.3340666667,21.4532666667,27.1355444445,21.45975
768.20,24.9566511111,45.6562,18.6779333333,41.2822,20.1375,21.1266,37.8860666667,21.3949333333,27.1201888889,21.15225
768.51,24.7143411111,45.7291333333,18.4673333333,41.0691333333,19.7578333333,20.8129333333,37.7375333333,21.0552,26.7404222222,20.9913333333
768.82,24.2647866667,45.4967333333,18.1416666667,40.6812666667,19.54,20.3102666667,37.4497333333,20.6384666667,26.7143222222,20.586
769.13,23.6224133334,44.7730666667,17.6225333333,39.9669333333,18.7197666667,19.6374666667,36.4981333333,19.9194666667,26.0567777778,19.5925
769.44,23.6438,44.6006666667,17.7540666667,39.9961333333,18.8357333333,19.7337333333,36.6517333333,20.0900666667,26.0229,19.3381666667
769.76,23.3437833333,44.36,17.3817333333,39.8924,18.6044666667,19.4500666667,36.459,19.8615333333,25.7985,19.0215
770.07,23.6205866667,44.455,18.0173333333,40.0948666667,18.9632666667,19.6802666667,36.7891333333,20.2528,26.0189888889,18.95225
770.38,23.0518722222,44.0736,17.3016666667,39.5550666667,18.5417666667,19.3973333333,36.4159333333,19.7573333333,25.4707555555,18.1735833333
770.69,23.2229455556,44.1486666667,17.5067333333,39.6754666667,18.5623666667,19.3058666667,36.4386666667,19.8029333333,25.6500555556,18.13
771.00,23.2211366667,44.1174666667,17.0262,39.1973333333,18.3615333333,19.4842666667,36.3068,19.6215333333,25.5950444445,17.9249166667
771.32,23.0220033333,43.8118,16.7489333333,38.8446,18.0941333333,19.4940666667,36.0236666667,19.5487333333,25.294,17.7209166667
771.63,22.8390055556,44.0628,16.4236666667,38.7045333333,17.9257,19.1908666667,36.2986,19.6169333333,25.0642666667,17.5436666667
771.94,22.5565688889,43.204,16.0370666667,38.1586666667,17.4428,18.7882666667,35.8818,19.3445333333,24.7046666667,17.1355833333
