wavelength,Back_OryFunm,Belly_OryFunm,Breast_OryFunm,Crissum_OryFunm,Crown_OryFunm,DorTail_OryFunm,Patch10_OryFunm,Rump_OryFunm,Throat_OryFunm,WingTip_OryFunm
368.93,4.17033333333,4.37175,4.14245833333,3.950375,5.70058333333,6.09620833333,21.3391666667,6.35641666667,4.70970833334,6.81405555556
369.29,4.141875,4.35716666666,4.16420833333,3.917625,5.71883333333,6.12370833333,21.4246666667,6.39866666668,4.68208333334,6.74372222222
369.65,4.03170833333,4.27225,4.05416666667,3.69908333333,5.60483333333,6.00354166667,21.3048333333,6.27699999999,4.607125,6.61611111111
370.01,3.936125,4.21208333333,4.01604166667,3.57866666667,5.55408333333,5.88233333333,21.3544166666,6.15016666668,4.50958333333,6.50244444444
370.38,3.7345,3.98545833333,3.85220833333,3.40379166667,5.341,5.60408333333,21.2355833334,5.95016666667,4.336875,6.28416666667
370.74,3.89116666667,4.1785,3.93841666667,3.52241666667,5.466,5.77116666667,21.4739166666,6.10158333334,4.57541666667,6.38494444444
371.10,3.934125,4.289375,4.04733333333,3.628625,5.52733333334,5.86270833333,21.5626666667,6.16425,4.65875,6.463
371.46,4.013625,4.3935,4.12525,3.71716666666,5.56941666667,5.98695833333,21.6453333333,6.26541666667,4.75545833333,6.49266666667
371.83,4.156125,4.55245833334,4.23158333334,3.88808333333,5.76066666667,6.19404166667,21.81275,6.42341666668,4.865375,6.60516666667
372.19,4.21525,4.62866666667,4.295375,4.00520833333,5.82241666667,6.31433333333,21.9529166667,6.52741666667,4.892875,6.60938888889
372.55,4.245,4.60554166667,4.32575,4.03495833333,5.83983333334,6.38983333333,22.0405,6.65258333334,4.93383333333,6.66566666667
372.92,4.35295833333,4.77091666667,4.48508333333,4.12704166667,5.91341666667,6.55816666667,22.2259166667,6.80933333333,5.092,6.78955555555
373.28,4.24733333333,4.74879166667,4.48441666667,4.04441666666,5.862,6.51054166667,22.1693333334,6.73399999999,5.09233333333,6.84316666667
373.64,4.49270833333,4.94454166667,4.69195833334,4.28025,6.07825000001,6.74866666667,22.3901666667,6.96058333334,5.25054166667,7.05072222222
374.00,4.569625,5.00491666667,4.782,4.36108333334,6.11158333334,6.85166666667,22.4264166666,7.09658333333,5.29383333333,7.13616666667
374.37,4.7175,5.17575,4.912,4.49208333333,6.28733333332,7.07658333333,22.6085833333,7.24866666666,5.434125,7.23927777778
374.73,4.623625,5.04879166667,4.86808333333,4.39583333334,6.20658333334,6.947625,22.5546666667,7.09991666666,5.25479166667,7.21216666667
375.09,4.65816666667,5.09879166666,4.872625,4.35620833333,6.22325000001,6.986875,22.6643333333,7.16283333333,5.257125,7.24411111111
375.45,4.74141666667,5.25058333333,4.97925,4.46466666667,6.33666666667,7.07404166667,22.8140833333,7.25358333334,5.30425,7.37672222222
375.81,4.59975,5.098875,4.92125,4.34279166667,6.19308333334,6.91258333333,22.7311666667,7.16099999999,5.20095833333,7.2315
376.18,4.45441666667,4.94670833333,4.807875,4.23875,6.08683333334,6.740375,22.5665,7.05008333332,5.12566666667,7.0595
376.54,4.355125,4.8685,4.7245,4.155,6.01291666667,6.59870833333,22.515,6.92866666668,5.04575,6.94111111111
376.90,4.15666666667,4.70295833334,4.537875,4.03845833333,5.85908333333,6.42320833333,22.3881666667,6.74666666667,4.86766666667,6.76538888889
377.26,4.198375,4.73141666666,4.541625,4.07904166667,5.89416666667,6.42258333333,22.4528333334,6.76933333334,4.87825,6.76055555556
377.63,4.035875,4.60420833333,4.39645833333,3.93204166667,5.75625,6.29725,22.3984166667,6.63774999999,4.77845833334,6.64961111111
377.99,3.91341666667,4.524625,4.25779166667,3.789375,5.72433333333,6.17145833333,22.3575,6.54158333334,4.66320833333,6.54011111111
378.35,3.836375,4.42245833333,4.20620833333,3.75741666667,5.64641666667,6.04533333333,22.2585833333,6.44408333334,4.57675,6.46477777778
378.71,3.98483333333,4.57425,4.2955,3.88275,5.80416666667,6.14716666667,22.406,6.63383333332,4.71991666667,6.49927777778
379.07,3.86620833333,4.44670833333,4.18404166667,3.8085,5.72858333333,5.996875,22.3406666667,6.51966666667,4.60233333333,6.31133333333
379.44,3.81116666667,4.31041666667,4.075875,3.7185,5.64916666667,5.87145833333,22.3095,6.43475,4.528125,6.191
379.80,3.76395833333,4.23708333333,3.95504166667,3.655375,5.60558333333,5.76895833333,22.28675,6.34225,4.49025,6.10827777778
380.16,3.71525,4.15579166667,3.84841666667,3.59570833333,5.555,5.69479166667,22.2759166667,6.25775,4.41016666666,6.12733333333
380.52,3.71779166667,4.145625,3.87104166667,3.55529166667,5.59916666667,5.70816666667,22.2548333333,6.23924999999,4.42391666667,6.10738888889
380.88,3.84229166666,4.23408333334,4.02191666666,3.629875,5.72916666666,5.83116666667,22.4021666667,6.38891666666,4.58841666667,6.21038888889
381.24,3.83683333333,4.16583333333,3.944875,3.543375,5.66766666666,5.79616666667,22.3139166667,6.33441666667,4.54766666667,6.18738888889
381.61,3.851125,4.20720833333,4.02125,3.569125,5.7375,5.8385,22.33625,6.38616666666,4.64633333333,6.21366666667
381.97,3.93333333334,4.22166666666,4.06745833333,3.67041666667,5.78575,5.85804166667,22.4133333333,6.42133333334,4.77104166667,6.26661111111
382.33,3.97908333333,4.239875,4.07625,3.66245833333,5.78425,5.85791666667,22.5295833333,6.46558333333,4.785625,6.30344444444
382.69,3.82425,4.05733333333,3.93058333333,3.53575,5.595,5.74916666667,22.3510833333,6.29241666666,4.63970833334,6.19422222222
383.05,3.91883333333,4.16970833333,4.03129166667,3.64908333333,5.69091666667,5.89083333333,22.4913333333,6.44883333334,4.75941666667,6.40072222222
383.41,3.888625,4.17929166667,3.99129166667,3.59929166667,5.652,5.84866666667,22.5178333333,6.43275,4.752375,6.39277777778
383.77,3.970875,4.272125,4.08083333333,3.67375,5.7035,5.96766666667,22.602,6.49566666668,4.79241666666,6.50672222222
384.14,3.99933333334,4.3275,4.10479166667,3.72825,5.74816666667,6.04141666667,22.6895,6.52816666668,4.84225,6.52227777778
384.50,3.97958333333,4.32045833333,4.04183333333,3.688125,5.66666666667,6.024625,22.7123333333,6.49441666666,4.78029166667,6.49755555556
384.86,3.94333333334,4.283375,3.94466666667,3.63125,5.62708333334,5.93375,22.6898333333,6.42874999999,4.69025,6.46927777778
385.22,3.91354166667,4.28154166667,3.978375,3.66429166667,5.63375,5.95545833333,22.7770833333,6.43875000001,4.70366666667,6.45133333333
385.58,3.94833333333,4.24508333333,3.95366666667,3.69258333333,5.57925,5.96016666667,22.8030833333,6.40449999999,4.66525,6.43155555556
385.94,3.90495833334,4.23658333333,3.900375,3.68816666667,5.49516666667,5.95345833333,22.7789166667,6.37133333332,4.627625,6.34894444445
386.30,3.96716666667,4.34104166667,4.00045833333,3.77070833333,5.585,6.10425,22.8345,6.48316666666,4.77716666667,6.3945
386.66,3.999875,4.38866666667,4.087625,3.826125,5.65716666666,6.115125,22.9376666666,6.55358333334,4.81220833333,6.45033333333
387.03,3.89158333333,4.241625,3.95129166667,3.69066666667,5.53308333333,5.993,22.8623333333,6.40883333334,4.71979166667,6.28338888889
387.39,3.86666666667,4.215125,3.96833333333,3.71675,5.56575,6.01170833333,22.81875,6.39941666668,4.73166666667,6.23755555555
387.75,3.73691666667,4.07991666666,3.87083333333,3.584,5.45366666667,5.84916666667,22.7610833333,6.27450000001,4.627875,6.1355
388.11,3.664875,4.05320833333,3.81779166667,3.49691666667,5.37091666666,5.75241666667,22.71425,6.22075,4.57079166667,6.05388888889
388.47,3.6315,4.04170833333,3.8165,3.521125,5.38408333333,5.72575,22.7230833333,6.23291666667,4.58341666667,6.05233333333
388.83,3.58704166666,3.985,3.792625,3.47479166667,5.301,5.682625,22.7244166667,6.21391666667,4.57845833333,6.00911111111
389.19,3.634625,4.00841666667,3.84416666667,3.51495833333,5.36266666667,5.725875,22.8185833333,6.28958333332,4.61779166667,6.04288888889
389.55,3.63575,4.04041666667,3.85433333334,3.52475,5.41558333334,5.6845,22.8738333333,6.31183333333,4.61741666667,6.0595
389.91,3.74508333333,4.126625,3.97795833333,3.59633333334,5.54275,5.76495833333,22.9893333334,6.41991666668,4.688125,6.19505555556
390.27,3.77141666667,4.12070833333,3.98216666666,3.61616666667,5.5545,5.73929166667,23.00975,6.41466666667,4.67341666667,6.21027777778
390.63,3.78525,4.15766666667,3.95154166667,3.61679166667,5.53716666667,5.74695833333,22.9941666667,6.37816666666,4.7065,6.19005555556
391.00,3.8715,4.25541666667,4.063,3.68595833333,5.62091666667,5.81620833333,23.0974166667,6.4465,4.77004166666,6.24577777778
391.36,3.88841666666,4.267,4.06416666667,3.731875,5.59908333333,5.77908333333,23.1238333333,6.43441666667,4.772875,6.24516666667
391.72,3.946,4.33833333333,4.12366666667,3.806,5.65416666667,5.84495833333,23.1488333333,6.51191666667,4.85933333333,6.27005555555
392.08,3.92170833333,4.31429166667,4.119,3.77945833333,5.63766666667,5.80275,23.1393333333,6.48575,4.837,6.26194444445
392.44,3.9325,4.30695833333,4.08595833333,3.73729166667,5.63125,5.79170833333,23.1435,6.4935,4.81295833333,6.26466666667
392.80,4.044,4.43683333333,4.16145833333,3.82858333334,5.76000000001,5.92170833333,23.245,6.54775,4.88220833333,6.39077777778
393.16,4.02479166667,4.43645833333,4.11920833333,3.820875,5.70841666667,5.89470833333,23.1841666667,6.49875,4.85325,6.33994444444
393.52,4.06966666667,4.47429166667,4.18308333333,3.89458333333,5.72149999999,5.94425,23.1806666667,6.53758333333,4.89045833333,6.37344444445
393.88,3.99995833333,4.395,4.07233333333,3.80395833333,5.587,5.87683333333,23.1025833334,6.42516666667,4.776125,6.28616666667
394.24,3.870375,4.310875,3.95029166667,3.69829166666,5.47875,5.762,23.0548333333,6.28775,4.666125,6.2165
394.60,3.83941666666,4.24833333333,3.907,3.6675,5.44908333333,5.71129166667,23.0515833333,6.26808333333,4.61770833333,6.199
394.96,3.885625,4.27329166667,3.90820833333,3.71916666667,5.48625,5.762625,23.0348333333,6.28991666667,4.62408333334,6.26244444445
395.32,3.87029166667,4.24104166667,3.89058333333,3.665125,5.49541666667,5.77458333333,23.0361666667,6.31625000001,4.61775,6.25477777778
395.68,3.82104166667,4.179625,3.80779166667,3.60654166667,5.44466666667,5.73204166667,22.98725,6.26566666667,4.53820833333,6.18638888889
396.04,3.78891666667,4.12129166667,3.77895833333,3.59816666667,5.40858333333,5.72333333333,22.9833333333,6.23766666666,4.51525,6.14077777778
396.40,3.815625,4.15641666667,3.83425,3.65720833334,5.43516666667,5.79420833333,23.0735,6.27625,4.57570833333,6.14305555556
396.76,3.74383333333,4.07783333333,3.772,3.648625,5.37391666667,5.73720833333,23.0523333333,6.23458333334,4.53225,6.0765
397.12,3.73991666667,4.072875,3.764,3.61970833333,5.37791666666,5.72291666667,23.0500833333,6.25849999999,4.50025,6.08783333333
397.48,3.72145833333,4.06708333333,3.73729166667,3.59095833334,5.37225,5.71383333333,23.0818333333,6.26074999999,4.48866666667,6.08783333333
397.84,3.73458333333,4.11191666667,3.80754166667,3.663625,5.454,5.73158333333,23.16425,6.32833333334,4.58316666666,6.13255555556
398.20,3.77070833333,4.110125,3.85245833333,3.65775,5.46291666667,5.741125,23.1845833333,6.36533333332,4.60770833333,6.0855
398.56,3.791875,4.17683333333,3.8855,3.68075,5.52666666667,5.778,23.2423333333,6.4325,4.66166666667,6.08922222222
398.92,3.738125,4.1765,3.88945833333,3.66358333334,5.50391666667,5.738875,23.268,6.43216666667,4.685375,6.05166666667
399.28,3.68658333334,4.10533333333,3.85316666667,3.59245833333,5.43116666667,5.68404166667,23.2684166667,6.37541666666,4.63316666667,5.99594444444
399.64,3.83304166667,4.26079166667,4.02129166667,3.72991666666,5.57908333334,5.810125,23.4435833333,6.52524999999,4.77166666667,6.17977777778
400.00,3.91175,4.28020833333,4.04525,3.74083333333,5.62341666667,5.81491666667,23.4934166666,6.56099999999,4.79970833333,6.21244444444
400.36,3.96845833333,4.352875,4.08316666666,3.80829166667,5.68533333333,5.82891666667,23.5508333333,6.59641666667,4.846875,6.27422222222
400.72,4.018375,4.41629166666,4.147125,3.84704166667,5.73166666666,5.87641666667,23.5788333333,6.65941666667,4.90616666667,6.32333333333
401.08,4.043625,4.41158333333,4.167625,3.90108333333,5.76541666668,5.89154166667,23.64825,6.6835,4.961875,6.34611111111
401.44,4.02241666667,4.36954166667,4.14108333333,3.87729166667,5.74566666666,5.8555,23.669,6.64933333334,4.95508333333,6.30494444444
401.80,4.017125,4.34066666667,4.12895833333,3.8735,5.73191666667,5.82908333333,23.67925,6.66375,4.94566666666,6.27155555556
402.16,4.018625,4.34908333333,4.12791666667,3.90804166667,5.77016666667,5.83904166667,23.7335833333,6.68908333333,4.959625,6.32255555556
402.52,4.01041666667,4.317875,4.11566666666,3.85466666667,5.73524999999,5.806625,23.7690833333,6.66883333333,4.92683333333,6.31838888889
402.88,4.03304166667,4.31354166667,4.111,3.80220833333,5.72466666667,5.781125,23.7903333333,6.67608333333,4.89379166667,6.33288888889
403.24,4.0395,4.37341666667,4.11858333333,3.83845833333,5.74633333333,5.83420833333,23.8140833333,6.68141666668,4.9015,6.36388888889
403.60,4.05441666667,4.38675,4.11433333333,3.84120833334,5.75433333334,5.842,23.83175,6.67908333334,4.91591666667,6.32744444444
403.95,4.05366666667,4.42229166667,4.11979166667,3.86416666667,5.76658333333,5.89575,23.8674166667,6.70591666666,4.92775,6.35783333333
404.31,4.00770833334,4.37095833334,4.06429166667,3.82916666666,5.74074999999,5.889125,23.8485,6.6835,4.91329166666,6.29844444444
404.67,3.96933333334,4.33608333333,4.04445833334,3.78970833333,5.69925,5.83829166667,23.8795,6.65724999999,4.86825,6.23494444444
405.03,3.96966666667,4.36041666667,4.03833333333,3.77429166666,5.69441666667,5.8185,23.8860833334,6.62833333333,4.86854166667,6.23494444445
405.39,3.96475,4.35329166667,4.03075,3.742125,5.68325,5.80145833333,23.8738333333,6.61775000001,4.85558333333,6.2355
405.75,3.97154166667,4.37108333333,4.03991666667,3.708375,5.7005,5.823,23.9281666667,6.58875,4.851375,6.27994444445
406.11,3.97270833333,4.40441666666,4.037625,3.691625,5.71108333333,5.83270833333,23.9424166667,6.62175,4.86208333333,6.28977777778
406.47,3.98154166667,4.41354166667,4.05120833333,3.73795833333,5.72,5.87091666667,23.9431666667,6.64041666666,4.89479166667,6.27211111111
406.83,3.96133333334,4.4245,4.0305,3.758375,5.74766666667,5.89016666667,23.9974166667,6.63416666667,4.93741666667,6.23094444445
407.19,3.94175,4.404,4.018875,3.75775,5.70466666668,5.85645833333,23.986,6.60541666667,4.91845833333,6.18555555555
407.55,3.94125,4.40008333334,4.02908333333,3.74145833333,5.69383333333,5.86645833333,24.0475833333,6.62541666667,4.90129166667,6.21338888889
407.90,3.93258333334,4.42583333333,4.04375,3.74308333333,5.72475000001,5.85775,24.1378333333,6.636,4.90566666667,6.21477777778
408.26,3.925125,4.40841666667,4.04479166667,3.68941666667,5.69366666667,5.81354166667,24.1619166667,6.60716666667,4.84241666667,6.21127777778
408.62,3.977125,4.410625,4.054375,3.692625,5.71541666667,5.81133333333,24.1851666666,6.6285,4.886625,6.23466666667
408.98,3.93570833334,4.368125,4.00716666667,3.648125,5.66458333333,5.798125,24.16125,6.59525000001,4.848625,6.16677777778
409.34,3.94566666666,4.37420833333,3.98875,3.66829166667,5.69875000001,5.78695833333,24.2370833333,6.61791666667,4.86808333333,6.17105555556
409.70,3.94458333334,4.387125,3.96091666667,3.693125,5.71425000001,5.80266666667,24.2310833333,6.65550000001,4.87116666667,6.1385
410.06,3.98804166667,4.40658333333,3.98983333334,3.73608333333,5.72783333334,5.82225,24.2659166666,6.66441666667,4.89291666667,6.16094444444
410.42,3.93383333333,4.37720833333,3.93345833333,3.68895833334,5.68375000001,5.76675,24.3050833333,6.62049999999,4.839125,6.18183333333
410.77,3.935875,4.36891666667,3.917,3.68816666667,5.65875,5.73245833333,24.29,6.62933333334,4.81679166667,6.17811111111
411.13,3.955125,4.385875,3.93083333333,3.653375,5.71266666666,5.7215,24.3608333333,6.65783333334,4.83204166667,6.22111111111
411.49,3.90608333333,4.36291666667,3.87954166667,3.628875,5.67216666667,5.69654166667,24.3495,6.59983333333,4.81075,6.15622222222
411.85,3.952625,4.377,3.92454166667,3.64420833334,5.67183333333,5.71129166667,24.3796666667,6.61350000001,4.82466666667,6.15566666667
412.21,4.012125,4.41779166667,3.996875,3.71995833333,5.70724999999,5.74033333333,24.4426666667,6.66641666667,4.89695833333,6.19644444445
412.57,4.01066666667,4.46016666667,4.00816666667,3.76779166666,5.72208333333,5.75595833333,24.4440833333,6.64775,4.907625,6.21361111111
412.92,4.00154166667,4.45979166667,4.0075,3.77679166667,5.75258333332,5.73229166667,24.4943333333,6.65524999999,4.88391666667,6.24494444444
413.28,3.95141666667,4.42933333333,3.974375,3.72425,5.68275000001,5.72775,24.4239166667,6.59525,4.795375,6.18077777778
413.64,3.90854166667,4.40116666667,3.95629166667,3.66266666667,5.62741666666,5.68420833333,24.4395833333,6.52475,4.74670833333,6.16122222222
414.00,3.83104166667,4.35995833334,3.885375,3.56754166667,5.56708333333,5.655625,24.4729166667,6.46108333333,4.681,6.10311111111
414.36,3.91070833334,4.4275,3.95720833333,3.61254166666,5.64841666667,5.716,24.5641666666,6.50791666667,4.73904166666,6.11488888889
414.72,3.938375,4.46595833333,4.00425,3.6385,5.67208333333,5.754125,24.6094166666,6.52450000001,4.75975,6.16755555556
415.07,3.97058333333,4.50325,4.04091666666,3.69108333333,5.67825,5.81341666667,24.682,6.56091666668,4.81841666667,6.17283333333
415.43,3.94379166666,4.43654166667,3.99095833333,3.67170833333,5.63141666667,5.739125,24.6710833334,6.53683333333,4.76125,6.14544444445
415.79,3.92708333334,4.41533333333,3.97691666667,3.70079166667,5.64483333332,5.74504166667,24.6729166666,6.55841666667,4.784,6.15877777778
416.15,3.94358333333,4.44533333334,3.96033333333,3.701875,5.66866666667,5.78441666667,24.6915,6.58816666666,4.82266666667,6.15644444444
416.51,3.89791666667,4.39525,3.926625,3.64470833333,5.635,5.772,24.75075,6.58525,4.77504166667,6.10288888889
416.86,3.864375,4.35204166667,3.86941666667,3.57279166667,5.59900000001,5.70266666667,24.7469166667,6.55825000001,4.75670833333,6.0385
417.22,3.87408333333,4.35341666667,3.88258333333,3.578875,5.62216666666,5.71458333333,24.77325,6.58133333334,4.796875,6.04627777778
417.58,3.879875,4.344125,3.87770833333,3.59608333334,5.61058333333,5.695,24.7929166667,6.61116666667,4.79291666667,6.03
417.94,3.90808333334,4.359625,3.902875,3.645625,5.63933333332,5.69370833333,24.7938333333,6.66016666666,4.84145833333,6.05727777778
418.29,3.9435,4.387,3.96775,3.68258333333,5.66683333333,5.72970833333,24.8155,6.71358333334,4.87995833333,6.10538888889
418.65,3.93995833333,4.3645,3.9555,3.67579166667,5.66074999999,5.71966666667,24.84475,6.70591666667,4.87145833333,6.09666666667
419.01,3.93841666667,4.35154166666,3.93779166666,3.67241666667,5.66300000001,5.69816666667,24.8241666667,6.70458333333,4.86579166667,6.103
419.37,3.98558333334,4.41970833333,4.01325,3.707875,5.72916666667,5.76070833333,24.8555833333,6.75133333334,4.931625,6.16433333333
419.73,3.961625,4.41154166667,3.984125,3.66816666666,5.70108333333,5.75070833333,24.8659166667,6.71483333333,4.908375,6.13894444445
420.08,3.945125,4.384125,3.97925,3.66154166667,5.69866666667,5.752625,24.85425,6.68216666667,4.896,6.13744444445
420.44,3.94816666667,4.38429166667,3.98420833333,3.66833333333,5.69924999999,5.74770833333,24.8359166667,6.68441666668,4.90041666667,6.14466666667
420.80,3.98125,4.425875,4.03566666666,3.70825,5.73074999999,5.790125,24.88175,6.70899999999,4.943625,6.17466666667
421.16,3.98179166667,4.428375,4.039,3.71908333333,5.73475,5.78220833333,24.9191666667,6.71016666666,4.952375,6.18983333333
421.51,3.997625,4.454,4.0635,3.73154166667,5.76683333333,5.81695833333,24.9573333334,6.72875000001,5.00533333334,6.24066666667
421.87,3.98679166667,4.43491666666,4.04883333334,3.701,5.74316666666,5.81916666667,24.9475,6.69058333332,4.98116666666,6.20938888889
422.23,3.9485,4.396,3.99570833334,3.672125,5.70641666666,5.798375,24.9379166667,6.65083333333,4.93820833332,6.17733333333
422.58,3.93175,4.37270833333,3.98779166667,3.65741666667,5.69308333334,5.78341666667,24.9346666666,6.62908333334,4.92829166667,6.14988888889
422.94,3.92854166667,4.37575,3.99025,3.66716666667,5.70333333333,5.79295833333,24.97025,6.62308333332,4.93041666666,6.14911111111
423.30,3.939,4.382375,3.98354166667,3.66745833333,5.70633333333,5.80304166667,25.0086666667,6.62825000001,4.92591666667,6.15361111111
423.66,3.96725,4.40279166667,4.01191666667,3.70820833333,5.74866666667,5.81208333333,25.0436666667,6.67391666667,4.964,6.17527777778
424.01,3.96075,4.40883333333,4.0065,3.699125,5.73125000001,5.77866666667,25.05475,6.67216666666,4.95237499999,6.17538888889
424.37,4.003625,4.43933333334,4.0305,3.728375,5.76258333334,5.8065,25.1203333333,6.70058333333,4.984,6.20466666667
424.73,4.015625,4.44779166667,4.031875,3.74575,5.76716666666,5.83408333333,25.1294166667,6.71608333333,4.99425000001,6.23394444444
425.08,4.02245833333,4.46254166667,4.05345833333,3.75395833333,5.78,5.84295833333,25.1390833333,6.73341666667,5.00274999999,6.24572222222
425.44,4.03795833334,4.46233333333,4.0745,3.77241666666,5.78075000001,5.83916666667,25.14525,6.73925000001,4.99045833333,6.23638888889
425.80,4.06116666667,4.50158333333,4.11420833333,3.82145833333,5.80691666667,5.86741666667,25.1843333333,6.78358333334,5.01929166667,6.27927777778
426.16,4.08970833333,4.533375,4.15075,3.84395833333,5.84199999999,5.885375,25.2344166667,6.81808333334,5.06254166667,6.2945
426.51,4.11245833334,4.54941666667,4.15316666667,3.85604166667,5.84558333334,5.91091666667,25.2596666667,6.83749999999,5.08166666667,6.29622222222
426.87,4.13583333334,4.55629166667,4.17695833333,3.86429166667,5.86458333333,5.919125,25.2948333333,6.85266666667,5.0975,6.30761111111
427.23,4.11145833333,4.51970833333,4.15733333333,3.847,5.84108333334,5.891375,25.2994166667,6.81833333334,5.07754166666,6.27105555556
427.58,4.12833333333,4.53483333333,4.164625,3.83245833333,5.83475000001,5.898375,25.3158333333,6.79716666666,5.06608333334,6.26666666667
427.94,4.163,4.55804166667,4.20770833333,3.87954166667,5.88266666668,5.95758333333,25.39425,6.84091666668,5.10833333332,6.30116666667
428.30,4.12404166667,4.539625,4.19566666667,3.86304166667,5.85783333332,5.92591666667,25.368,6.8245,5.10762500001,6.29338888889
428.65,4.11741666667,4.52416666667,4.19216666667,3.86058333334,5.85025,5.90266666667,25.3628333334,6.80733333333,5.10000000001,6.24727777778
429.01,4.12554166667,4.52641666667,4.185875,3.859875,5.83316666666,5.89929166667,25.3748333334,6.80083333332,5.09333333332,6.2145
429.37,4.130875,4.521875,4.15479166667,3.847125,5.83491666666,5.89766666667,25.3796666666,6.78441666667,5.09025,6.221
429.72,4.13625,4.50525,4.15970833333,3.840125,5.8535,5.87620833333,25.3999166667,6.76116666666,5.09308333333,6.21872222222
430.08,4.10341666666,4.47283333333,4.12325,3.81641666667,5.82275000001,5.83341666667,25.3430833333,6.71174999999,5.05075,6.19455555555
430.44,4.05695833333,4.45379166667,4.11016666667,3.79245833333,5.81583333334,5.80941666667,25.3400833333,6.69499999999,5.02712499999,6.17166666667
430.79,4.05904166667,4.47079166667,4.10604166666,3.79420833333,5.81374999999,5.8275,25.36025,6.71291666667,5.02691666667,6.20238888889
431.15,4.08125,4.49175,4.12404166667,3.81420833333,5.84225,5.8505,25.3798333333,6.76099999999,5.05475,6.23705555556
431.50,4.07954166666,4.48370833333,4.13054166667,3.83108333334,5.85158333333,5.86204166667,25.4023333333,6.76925000001,5.07125,6.25838888889
431.86,4.09408333333,4.5115,4.14933333333,3.83391666667,5.85883333334,5.86020833333,25.4126666667,6.78516666666,5.07908333333,6.25161111111
432.22,4.09541666667,4.51229166667,4.134625,3.819625,5.85583333334,5.85708333333,25.3944166667,6.77825000001,5.05695833333,6.23738888889
432.57,4.10275,4.51604166667,4.16166666667,3.83358333333,5.87716666668,5.87795833333,25.4331666667,6.81608333334,5.07870833334,6.27366666667
432.93,4.16329166666,4.568875,4.204,3.89479166666,5.92966666667,5.93495833333,25.4973333333,6.87141666667,5.12620833333,6.33855555556
433.29,4.14420833333,4.55695833333,4.21370833333,3.88875,5.92216666666,5.931625,25.5199166667,6.8705,5.11795833334,6.30088888889
433.64,4.17633333333,4.60075,4.22808333334,3.92933333333,5.94391666667,5.963,25.5664166667,6.91658333333,5.14562499999,6.34505555556
434.00,4.21770833333,4.63420833333,4.26633333333,3.96508333334,5.98883333334,6.01291666667,25.619,6.95324999999,5.19925000001,6.40538888889
434.35,4.306875,4.707875,4.338,4.05358333333,6.04708333333,6.09325,25.6931666667,7.02666666666,5.26912500001,6.50438888889
434.71,4.36170833333,4.75558333334,4.40295833333,4.09870833333,6.10674999999,6.14216666667,25.7520833333,7.07508333333,5.32583333333,6.53594444444
435.07,4.34616666666,4.74854166667,4.39420833333,4.09691666667,6.08933333333,6.11995833333,25.7719166667,7.07383333334,5.31633333332,6.50838888889
435.42,4.36629166667,4.77966666667,4.421125,4.14358333333,6.11083333333,6.13641666667,25.789,7.11208333332,5.345625,6.556
435.78,4.37154166667,4.775,4.417,4.159375,6.12191666667,6.15195833333,25.8008333333,7.12625000001,5.3525,6.57355555555
436.13,4.38458333333,4.79258333333,4.442125,4.17691666667,6.14016666667,6.178375,25.8723333333,7.14274999999,5.36979166667,6.60016666667
436.49,4.43479166667,4.835125,4.47395833334,4.21925,6.17466666667,6.20770833333,25.9194166667,7.18016666667,5.40962500001,6.65033333333
436.84,4.41566666667,4.81866666667,4.46016666667,4.20183333334,6.16824999999,6.19425,25.9350833334,7.16508333333,5.41445833332,6.64911111111
437.20,4.45175,4.858,4.48025,4.23275,6.20816666666,6.23595833333,25.97125,7.20675,5.45645833333,6.684
437.56,4.4365,4.82383333334,4.46033333333,4.20479166667,6.20533333334,6.22429166667,25.9754166666,7.18525000001,5.44275000001,6.65022222222
437.91,4.43204166666,4.806,4.43995833333,4.20720833333,6.18733333333,6.21358333333,26.0025,7.18841666668,5.42512500001,6.63033333333
438.27,4.3975,4.79025,4.407125,4.16916666667,6.17483333334,6.16991666667,25.9979166666,7.17025,5.39858333332,6.61688888889
438.62,4.35791666667,4.759,4.37254166666,4.13654166667,6.12949999999,6.11308333333,25.9656666667,7.13116666667,5.34895833334,6.57966666667
438.98,4.36670833333,4.77325,4.383375,4.148,6.14950000001,6.123375,26.0058333334,7.13600000001,5.377375,6.60038888889
439.33,4.339125,4.75279166666,4.37770833333,4.11304166667,6.12316666667,6.09820833333,26.0145,7.12249999999,5.34416666668,6.57716666667
439.69,4.330125,4.74475,4.35575,4.09445833333,6.10641666666,6.07266666667,26.0329166666,7.10399999999,5.3455,6.56833333333
440.04,4.38541666667,4.78483333333,4.40679166666,4.140625,6.15691666667,6.10016666667,26.0834166666,7.15825,5.40987500001,6.60616666667
440.40,4.37254166667,4.7945,4.40616666667,4.13091666667,6.14941666668,6.102375,26.0931666666,7.155,5.39141666666,6.60983333333
440.75,4.386875,4.79975,4.424875,4.1395,6.15458333333,6.116,26.1096666667,7.17583333333,5.393375,6.60777777778
441.11,4.40241666667,4.80858333333,4.44154166667,4.13945833333,6.16033333333,6.101875,26.1121666667,7.17091666666,5.39724999999,6.63416666667
441.47,4.39695833333,4.802375,4.43895833334,4.12466666667,6.15258333332,6.07925,26.1214166666,7.17291666666,5.39604166667,6.64
441.82,4.40654166667,4.83020833333,4.461875,4.11633333333,6.16916666667,6.09075,26.1090833334,7.18775,5.40674999999,6.6425
