wavelength,Back_ButExim,Belly_ButExim,Breast_ButExim,Crissum_ButExim,Crown_ButExim,DorTail_ButExim,Patch10_ButExim,Patch11_ButExim,Patch12_ButExim,Patch13_ButExim,Rump_ButExim,Throat_ButExim,WingTip_ButExim
593.8,10.99293333,49.833875,49.4784,22.64186667,6.261333333,6.515633333,10.6218,7.881533333,13.96153333,5.908133333,11.13373333,4.6106,7.3598
594.14,11.0818,49.942875,49.65873333,22.79386667,6.357066667,6.624733333,10.7066,7.9942,14.02253333,5.979333333,11.19746667,4.709633333,7.432666667
594.48,11.05693333,50.01420833,49.7328,22.84433333,6.343266667,6.640866667,10.71686667,8.001066667,14.015,5.980666667,11.16946667,4.726333333,7.448466667
594.81,11.09946667,50.120625,49.87186667,22.9746,6.389066667,6.700733333,10.75333333,8.066466667,14.068,6.025066667,11.2322,4.807833333,7.526933333
595.15,11.12773333,50.17945833,49.9606,23.09393333,6.439733333,6.754666667,10.798,8.120066667,14.0678,6.061066667,11.27626667,4.8719,7.588066667
595.49,11.10173333,50.24075,49.98293333,23.1332,6.4314,6.739233333,10.7872,8.1352,14.03426667,6.0582,11.24053333,4.889633333,7.586666667
595.82,11.03286667,50.30083333,50.03533333,23.1664,6.4002,6.715933333,10.7334,8.0856,13.9596,6.006133333,11.16613333,4.866833333,7.566
596.16,10.99273333,50.40733333,50.0758,23.1648,6.367933333,6.691066667,10.69,8.063666667,13.90873333,5.979133333,11.11806667,4.829366667,7.561266667
596.5,10.89873333,50.49425,50.13906667,23.1444,6.289266667,6.612966667,10.59986667,7.996933333,13.809,5.9034,11.022,4.762566667,7.4952
596.83,10.9,50.52708333,50.17946667,23.1512,6.297866667,6.630966667,10.60453333,8.0138,13.7858,5.9156,10.9974,4.771666667,7.515266667
597.17,10.8064,50.49104167,50.14446667,23.11566667,6.261733333,6.5994,10.52786667,7.974733333,13.69913333,5.865866667,10.93253333,4.729333333,7.4926
597.51,10.73813333,50.56379167,50.13286667,23.1028,6.221333333,6.548,10.44633333,7.939466667,13.6532,5.807333333,10.88073333,4.700266667,7.454666667
597.84,10.61913333,50.57166667,50.1092,23.07173333,6.129866667,6.4445,10.3436,7.860866667,13.5628,5.708666667,10.7924,4.638933333,7.393533333
598.18,10.5866,50.54166667,50.08753333,23.10186667,6.1158,6.435,10.30813333,7.876066667,13.5144,5.693466667,10.74886667,4.6469,7.392533333
598.52,10.50353333,50.609875,50.1042,23.07026667,6.053,6.3638,10.23053333,7.814533333,13.41933333,5.613533333,10.63726667,4.568433333,7.328333333
598.85,10.45173333,50.554,50.05466667,23.01153333,6.017266667,6.3489,10.193,7.790133333,13.34813333,5.569133333,10.5588,4.5512,7.295466667
599.19,10.41326667,50.495875,50.05013333,23.02393333,5.987333333,6.351066667,10.12986667,7.7824,13.27166667,5.5384,10.52926667,4.524533333,7.285533333
599.53,10.37633333,50.40916667,50.01393333,23.03893333,5.947466667,6.3343,10.05166667,7.779666667,13.21973333,5.492866667,10.5116,4.502933333,7.225733333
599.86,10.39606667,50.45233333,50.08286667,23.13866667,5.966066667,6.3803,10.06733333,7.7656,13.20326667,5.489666667,10.52153333,4.5177,7.243933333
600.2,10.42726667,50.34295833,49.97173333,23.1844,6.026933333,6.439,10.10146667,7.8216,13.21293333,5.533266667,10.52653333,4.583233333,7.275666667
600.53,10.33113333,50.33804167,49.97753333,23.22806667,6.007533333,6.410033333,10.00406667,7.785133333,13.14453333,5.4732,10.46673333,4.524466667,7.260333333
600.87,10.40366667,50.4835,50.11046667,23.37293333,6.091333333,6.489966667,10.03946667,7.8506,13.192,5.573133333,10.4716,4.588933333,7.333266667
601.21,10.40293333,50.559875,50.2348,23.46826667,6.104466667,6.4701,10.0566,7.838333333,13.17693333,5.582666667,10.46026667,4.590366667,7.370133333
601.54,10.38413333,50.53541667,50.18746667,23.51306667,6.109133333,6.504866667,10.04946667,7.848066667,13.13353333,5.603333333,10.44093333,4.5826,7.3588
601.88,10.32806667,50.57508333,50.2036,23.53213333,6.1008,6.462366667,10.02206667,7.8008,13.07233333,5.549533333,10.39846667,4.544166667,7.3204
602.21,10.32033333,50.45529167,50.19173333,23.55206667,6.087,6.467633333,10.0066,7.800466667,13.02853333,5.548133333,10.40873333,4.544566667,7.301866667
602.55,10.39213333,50.50295833,50.30646667,23.7014,6.177133333,6.554433333,10.05853333,7.889333333,13.1364,5.656733333,10.47973333,4.615333333,7.395933333
602.88,10.3738,50.65441667,50.43113333,23.77986667,6.211466667,6.598466667,10.08073333,7.8934,13.1548,5.6764,10.4708,4.622966667,7.447333333
603.22,10.3228,50.68783333,50.46226667,23.7748,6.203266667,6.5736,10.07713333,7.863133333,13.1034,5.652866667,10.43213333,4.622433333,7.453733333
603.56,10.29713333,50.71525,50.4602,23.77893333,6.212266667,6.574666667,10.05373333,7.882333333,13.0772,5.669133333,10.4082,4.6347,7.459133333
603.89,10.27546667,50.78479167,50.56746667,23.8202,6.180733333,6.567766667,10.00333333,7.8566,13.0348,5.639333333,10.39033333,4.6102,7.463866667
604.23,10.29466667,50.85529167,50.6542,23.86586667,6.1858,6.587466667,10.01606667,7.866666667,13.02586667,5.673466667,10.37453333,4.641333333,7.478866667
604.56,10.30906667,50.875875,50.6822,23.91373333,6.232333333,6.635533333,10.07546667,7.906133333,13.046,5.710266667,10.43886667,4.7082,7.513066667
604.9,10.32486667,50.84975,50.69893333,23.95626667,6.235333333,6.676366667,10.08313333,7.923066667,13.02333333,5.735866667,10.44013333,4.7463,7.519533333
605.23,10.2672,50.81304167,50.67573333,23.95753333,6.207666667,6.6441,10.05966667,7.892266667,12.99353333,5.7152,10.40406667,4.742466667,7.5184
605.57,10.22886667,50.83241667,50.71766667,23.96186667,6.171,6.6455,10.03233333,7.886866667,12.947,5.711066667,10.37973333,4.746433333,7.513933333
605.9,10.1844,50.892625,50.78586667,24.01333333,6.153933333,6.638433333,9.9956,7.8622,12.89906667,5.7094,10.3272,4.747966667,7.526133333
606.24,10.05226667,50.95479167,50.7846,24.00886667,6.052266667,6.547833333,9.900466667,7.749866667,12.76846667,5.608666667,10.2092,4.663633333,7.433733333
606.58,9.9634,50.80858333,50.69506667,23.94266667,5.950733333,6.4405,9.802,7.6598,12.63273333,5.5318,10.09433333,4.6034,7.347866667
606.91,9.906266667,50.77616667,50.66173333,23.91193333,5.899466667,6.4073,9.7292,7.593133333,12.56686667,5.507333333,10.00506667,4.5511,7.292133333
607.25,9.8332,50.67279167,50.6306,23.8952,5.827666667,6.3769,9.656466667,7.528133333,12.46693333,5.461866667,9.933266667,4.513566667,7.255733333
607.58,9.688733333,50.63404167,50.5652,23.8516,5.717933333,6.312533333,9.572733333,7.4314,12.31193333,5.361666667,9.809133333,4.415166667,7.179533333
607.92,9.517066667,50.56579167,50.51993333,23.77813333,5.549933333,6.191833333,9.415133333,7.282333333,12.147,5.195733333,9.642266667,4.238933333,7.0388
608.25,9.319533333,50.40529167,50.39673333,23.68486667,5.361866667,6.079333333,9.2254,7.107066667,11.93293333,5.000066667,9.439533333,4.055133333,6.8978
608.59,9.034866667,50.11508333,50.17553333,23.427,5.106333333,5.8963,8.9356,6.8442,11.692,4.737266667,9.160066667,3.7959,6.6648
608.92,8.848133333,49.97866667,50.11446667,23.28553333,4.920733333,5.755266667,8.705866667,6.639466667,11.4644,4.557066667,8.926466667,3.5767,6.520066667
609.26,8.723133333,49.84266667,50.05966667,23.2336,4.798066667,5.6938,8.5638,6.4718,11.3318,4.4318,8.767,3.422033333,6.421066667
609.59,8.433666667,49.57954167,49.8352,22.99213333,4.524933333,5.482266667,8.287666667,6.1838,11.0536,4.1546,8.476266667,3.149933333,6.180066667
609.93,8.2714,49.38508333,49.72553333,22.8222,4.353066667,5.394866667,8.098733333,6.02,10.82946667,3.9752,8.303533333,2.975166667,6.040333333
610.26,8.1028,49.26279167,49.618,22.72686667,4.2318,5.3344,7.9242,5.863733333,10.6664,3.818666667,8.126,2.8264,5.904866667
610.6,7.9532,49.20479167,49.61286667,22.6838,4.087,5.246533333,7.769466667,5.735866667,10.4978,3.677,7.970266667,2.673466667,5.7742
610.93,7.771866667,49.0775,49.48473333,22.57446667,3.920266667,5.124333333,7.602,5.5698,10.31353333,3.5126,7.7818,2.482533333,5.629866667
611.27,7.640466667,48.89229167,49.4,22.47613333,3.793666667,5.022666667,7.457466667,5.4178,10.15486667,3.396133333,7.628666667,2.371033333,5.510066667
611.6,7.605333333,48.764125,49.2958,22.45773333,3.803666667,5.0531,7.453466667,5.3956,10.10993333,3.4124,7.5836,2.385833333,5.504266667
611.93,7.4906,48.72345833,49.32253333,22.42193333,3.701,4.941666667,7.328733333,5.293333333,10.00346667,3.334733333,7.472466667,2.291333333,5.438066667
612.27,7.531933333,48.82495833,49.38646667,22.55766667,3.764333333,4.980333333,7.406933333,5.360333333,9.9912,3.414333333,7.5446,2.3473,5.5224
612.6,7.601133333,48.92845833,49.47646667,22.70773333,3.8624,5.081633333,7.5024,5.444533333,10.04306667,3.485266667,7.652733333,2.4733,5.5952
612.94,7.613866667,48.94475,49.4522,22.7378,3.889866667,5.077966667,7.4884,5.488666667,10.0218,3.504466667,7.6682,2.519733333,5.626933333
613.27,7.768,49.15020833,49.61326667,22.93566667,4.038066667,5.208566667,7.602733333,5.6774,10.11573333,3.6496,7.832,2.661066667,5.775466667
613.61,7.856866667,49.266875,49.71666667,23.09873333,4.1592,5.274733333,7.7232,5.7804,10.2244,3.776266667,7.929866667,2.8025,5.907466667
613.94,7.973866667,49.31695833,49.79253333,23.18193333,4.285733333,5.350066667,7.846533333,5.8956,10.28953333,3.911533333,8.0198,2.944666667,6.0338
614.28,8.0984,49.486125,49.86293333,23.374,4.403866667,5.466066667,7.9764,6.0298,10.4162,4.046533333,8.1328,3.114966667,6.208133333
614.61,8.225733333,49.65783333,50.06826667,23.53706667,4.554266667,5.5592,8.1168,6.177733333,10.57413333,4.169733333,8.252733333,3.281466667,6.3702
614.94,8.367066667,49.858875,50.18233333,23.70713333,4.737933333,5.674866667,8.238066667,6.356333333,10.74466667,4.320333333,8.396933333,3.448533333,6.516466667
615.28,8.4786,49.99225,50.27473333,23.83806667,4.843133333,5.756666667,8.319533333,6.455666667,10.796,4.415133333,8.521066667,3.6029,6.6424
615.61,8.601333333,50.12341667,50.3208,23.93913333,4.9432,5.838933333,8.397733333,6.5468,10.86906667,4.513866667,8.592466667,3.693833333,6.724666667
615.95,8.7072,50.32879167,50.3956,24.05373333,5.061933333,5.932,8.489466667,6.657066667,10.98306667,4.615266667,8.665466667,3.8485,6.8368
616.28,8.769466667,50.41341667,50.47833333,24.10713333,5.150933333,5.966166667,8.527933333,6.7624,11.06893333,4.699466667,8.7036,3.9421,6.908866667
616.61,8.887866667,50.70458333,50.69586667,24.34186667,5.324533333,6.0925,8.6966,6.923,11.22226667,4.888066667,8.836933333,4.118266667,7.064533333
616.95,9.011266667,50.86308333,50.8142,24.49973333,5.5014,6.235666667,8.873733333,7.0566,11.3792,5.0654,8.970666667,4.3063,7.2084
617.28,9.047933333,50.961125,50.85893333,24.55993333,5.595066667,6.282366667,8.918933333,7.1382,11.42986667,5.1464,9.010533333,4.368,7.260733333
617.62,9.0652,51.04266667,50.95426667,24.65313333,5.610333333,6.2968,8.925866667,7.1776,11.4458,5.141666667,9.0468,4.375933333,7.303
617.95,9.135466667,51.02091667,51.03646667,24.6776,5.726066667,6.3752,9.001666667,7.230333333,11.49386667,5.203066667,9.107066667,4.475066667,7.359333333
618.28,9.094466667,51.04704167,51.0536,24.74453333,5.708466667,6.368066667,8.959066667,7.173666667,11.43266667,5.155,9.043533333,4.469566667,7.3
618.62,8.976133333,50.97508333,51.05606667,24.68793333,5.607066667,6.2561,8.8558,7.076866667,11.2984,5.059,8.9308,4.384833333,7.199866667
618.95,8.9082,51.04608333,51.14,24.70446667,5.585666667,6.186366667,8.812466667,7.020266667,11.25386667,5.004866667,8.883666667,4.331433333,7.1876
619.28,8.9472,51.07675,51.21433333,24.8188,5.687266667,6.2932,8.903,7.0836,11.31046667,5.089266667,8.952933333,4.4678,7.2544
619.62,8.919933333,51.01629167,51.2946,24.86466667,5.7184,6.298566667,8.8952,7.0958,11.27673333,5.112133333,8.9514,4.464566667,7.260066667
619.95,8.937866667,51.08083333,51.30673333,24.936,5.724133333,6.3235,8.918133333,7.0858,11.23993333,5.1256,8.963133333,4.462833333,7.2822
620.28,8.869533333,50.91520833,51.21973333,24.8378,5.670866667,6.270766667,8.826266667,7.0026,11.12926667,5.051933333,8.891533333,4.389833333,7.2
620.62,8.819,50.93933333,51.26286667,24.85213333,5.616,6.212933333,8.761133333,6.953933333,11.05533333,4.986733333,8.818533333,4.358133333,7.172933333
620.95,8.7734,50.94979167,51.29073333,24.88026667,5.5718,6.1669,8.7058,6.927,10.992,4.924666667,8.7706,4.354033333,7.1554
621.28,8.741,50.993625,51.29486667,24.9754,5.567333333,6.169133333,8.697333333,6.916133333,11.00646667,4.948533333,8.7526,4.392366667,7.143533333
621.62,8.6948,51.044375,51.37026667,25.04013333,5.525333333,6.158866667,8.669933333,6.910333333,10.967,4.947733333,8.746066667,4.357833333,7.170933333
621.95,8.693933333,51.01741667,51.39873333,25.06606667,5.527933333,6.174766667,8.659333333,6.9432,10.96373333,4.963466667,8.777533333,4.363,7.240133333
622.28,8.764266667,51.109625,51.51653333,25.20166667,5.5706,6.273733333,8.733666667,7.014466667,11.02473333,5.042333333,8.856,4.404933333,7.370666667
622.62,8.8598,51.09316667,51.48866667,25.30953333,5.667866667,6.3916,8.832533333,7.1356,11.11866667,5.139733333,8.9172,4.483166667,7.461333333
622.95,8.904666667,51.13408333,51.58826667,25.40286667,5.722133333,6.4229,8.862133333,7.2244,11.1444,5.184,8.953066667,4.516666667,7.552533333
623.28,8.9258,51.20895833,51.6732,25.5152,5.735466667,6.483733333,8.890266667,7.249333333,11.1724,5.2358,8.976533333,4.562966667,7.623133333
623.62,8.9026,51.275125,51.76766667,25.60066667,5.759133333,6.506466667,8.9046,7.2572,11.1896,5.263466667,8.963,4.584766667,7.631066667
623.95,8.977333333,51.516875,51.99366667,25.7888,5.8136,6.599066667,8.972133333,7.351333333,11.25446667,5.312733333,9.0222,4.653566667,7.7424
624.28,8.999666667,51.579375,52.10226667,25.88066667,5.865466667,6.643566667,9.031133333,7.405533333,11.29953333,5.3576,9.078266667,4.715166667,7.800666667
624.62,9.0636,51.65929167,52.21346667,25.9784,5.9242,6.736766667,9.093533333,7.459266667,11.3232,5.452933333,9.121666667,4.7742,7.864533333
624.95,9.038733333,51.74279167,52.24073333,25.99553333,5.9228,6.756933333,9.101,7.4914,11.29506667,5.460733333,9.1126,4.7916,7.890133333
625.28,9.013933333,51.79466667,52.24993333,26.06746667,5.9352,6.7684,9.118,7.498,11.30066667,5.465733333,9.094266667,4.814866667,7.9044
625.61,9.037066667,51.93120833,52.34233333,26.14153333,5.973133333,6.794533333,9.153466667,7.522733333,11.2928,5.521133333,9.1068,4.867533333,7.9164
625.95,8.983333333,51.953375,52.2954,26.1062,5.9194,6.763,9.086,7.481066667,11.25106667,5.460666667,9.0416,4.846733333,7.825333333
626.28,8.918733333,52.05283333,52.48186667,26.1466,5.857466667,6.750733333,9.026333333,7.4296,11.20733333,5.428733333,9.020333333,4.840166667,7.779
626.61,8.955266667,52.08925,52.46226667,26.21666667,5.903266667,6.826766667,9.075466667,7.4418,11.242,5.486066667,9.059,4.904866667,7.8342
626.94,8.931933333,52.14616667,52.4876,26.2138,5.8794,6.821333333,9.0432,7.424,11.20533333,5.412933333,9.0072,4.889466667,7.807533333
627.28,8.964666667,52.13833333,52.4898,26.271,5.906133333,6.872666667,9.093333333,7.4444,11.20086667,5.447466667,9.052533333,4.9418,7.8496
627.61,8.8852,52.01716667,52.40146667,26.2328,5.864866667,6.835466667,9.063666667,7.395333333,11.1418,5.4304,8.989733333,4.926633333,7.814666667
627.94,8.856733333,51.94866667,52.3114,26.25773333,5.845133333,6.832833333,9.016533333,7.372133333,11.11246667,5.420466667,8.918733333,4.900566667,7.779066667
628.27,8.8618,51.87333333,52.28313333,26.30753333,5.855266667,6.8327,9.042133333,7.3732,11.13053333,5.423066667,8.914866667,4.934633333,7.809333333
628.61,8.8192,51.79354167,52.31926667,26.29833333,5.827133333,6.796066667,8.986666667,7.2878,11.04493333,5.359133333,8.850466667,4.873166667,7.783266667
628.94,8.809666667,51.878625,52.37053333,26.30593333,5.7738,6.776866667,8.908866667,7.2522,10.974,5.299066667,8.8248,4.835033333,7.737533333
629.27,8.7434,51.79175,52.3054,26.26893333,5.711066667,6.7228,8.8442,7.1984,10.8936,5.216466667,8.7444,4.752966667,7.6938
629.6,8.7862,51.852625,52.36713333,26.38086667,5.8066,6.7832,8.921533333,7.229666667,10.9262,5.3082,8.7912,4.793833333,7.78
629.94,8.724066667,51.74704167,52.21726667,26.3194,5.763933333,6.699866667,8.861533333,7.153866667,10.84526667,5.267933333,8.722933333,4.744533333,7.7442
630.27,8.604466667,51.79916667,52.27273333,26.28906667,5.653533333,6.568333333,8.725066667,7.091666667,10.7496,5.153933333,8.5998,4.618133333,7.633333333
630.6,8.6354,51.75566667,52.2522,26.39413333,5.704333333,6.6277,8.7716,7.155866667,10.79886667,5.2424,8.656933333,4.676233333,7.684666667
630.93,8.486133333,51.76395833,52.21473333,26.29006667,5.561,6.472866667,8.5958,7.061533333,10.67893333,5.106266667,8.4754,4.544766667,7.552533333
631.26,8.55,51.86675,52.33446667,26.40266667,5.6528,6.5147,8.6462,7.124,10.7588,5.168933333,8.544666667,4.619566667,7.620066667
631.6,8.5596,51.8935,52.38246667,26.45653333,5.7174,6.5486,8.695866667,7.140666667,10.75773333,5.227133333,8.6026,4.661833333,7.669133333
631.93,8.516933333,52.047125,52.482,26.5116,5.7304,6.552633333,8.695533333,7.119266667,10.7438,5.2204,8.6256,4.665866667,7.6532
632.26,8.612466667,52.267625,52.67073333,26.698,5.810733333,6.644066667,8.789333333,7.217733333,10.84966667,5.3484,8.731933333,4.774966667,7.748466667
632.59,8.619066667,52.23716667,52.6414,26.7258,5.892733333,6.662466667,8.838133333,7.2502,10.90793333,5.4176,8.736466667,4.839166667,7.778533333
632.92,8.676933333,52.32541667,52.75173333,26.84173333,5.999266667,6.787866667,8.9172,7.346133333,10.9876,5.493866667,8.8406,4.9478,7.852066667
633.26,8.6714,52.28433333,52.7798,26.88526667,5.983666667,6.805533333,8.8992,7.379133333,10.98766667,5.473933333,8.850066667,5.0064,7.8376
633.59,8.669333333,52.41941667,52.8854,26.99466667,6.0302,6.835866667,8.9388,7.420866667,11.01026667,5.4994,8.8512,5.0439,7.868466667
633.92,8.5524,52.24575,52.7462,26.88613333,5.939333333,6.754766667,8.8628,7.306266667,10.8686,5.4098,8.767666667,4.987933333,7.788866667
634.25,8.45,52.18333333,52.7116,26.8366,5.8884,6.675933333,8.8164,7.1988,10.7318,5.354666667,8.675866667,4.910633333,7.743533333
634.58,8.5524,52.269625,52.95766667,27.01146667,6.010933333,6.788466667,8.943066667,7.259866667,10.81506667,5.4514,8.7842,5.0451,7.85
634.91,8.4982,52.228125,52.92513333,27.00213333,5.925333333,6.7213,8.908733333,7.210666667,10.7364,5.4136,8.7296,5.009766667,7.806066667
635.25,8.4626,52.35975,52.97953333,27.0058,5.874933333,6.7346,8.881866667,7.183133333,10.701,5.361333333,8.694533333,4.985333333,7.798333333
635.58,8.368866667,52.314375,52.94846667,26.9572,5.7586,6.664933333,8.779666667,7.135533333,10.59386667,5.257,8.581666667,4.907766667,7.722733333
635.91,8.3452,52.319625,52.86753333,26.95893333,5.734266667,6.660433333,8.746733333,7.147466667,10.55426667,5.209933333,8.531933333,4.8972,7.7096
636.24,8.319266667,52.301125,52.84513333,27.00013333,5.730866667,6.6571,8.731933333,7.156733333,10.51133333,5.2142,8.5376,4.909966667,7.7604
636.57,8.1826,52.33345833,52.84246667,26.98126667,5.587733333,6.5111,8.5846,7.036333333,10.38426667,5.110133333,8.419,4.8091,7.6786
636.9,8.1482,52.43916667,52.8868,27.02353333,5.575933333,6.481,8.605733333,7.0266,10.32046667,5.1214,8.412266667,4.820966667,7.722733333
637.23,8.190533333,52.46720833,52.931,27.08113333,5.565933333,6.523733333,8.6062,7.058866667,10.33633333,5.1294,8.449066667,4.832166667,7.76
637.56,8.238,52.62829167,53.0662,27.1952,5.612733333,6.6003,8.698866667,7.137066667,10.416,5.201133333,8.475733333,4.851366667,7.8482
637.9,8.2748,52.82233333,53.15053333,27.26733333,5.660266667,6.622633333,8.718466667,7.192333333,10.48273333,5.221133333,8.514133333,4.885,7.879933333
638.23,8.246,52.84908333,52.99553333,27.24886667,5.6124,6.596133333,8.687466667,7.2006,10.42753333,5.190333333,8.4846,4.8294,7.8806
638.56,8.178733333,52.84779167,52.84786667,27.21866667,5.5672,6.6033,8.561266667,7.1802,10.35673333,5.1442,8.408666667,4.7596,7.824933333
638.89,8.220733333,52.81479167,52.8994,27.2802,5.580266667,6.612966667,8.553866667,7.233266667,10.35986667,5.1852,8.3982,4.7772,7.833533333
639.22,8.287066667,52.92258333,52.97366667,27.42406667,5.682666667,6.709066667,8.629333333,7.267733333,10.4182,5.287,8.4742,4.8116,7.931866667
639.55,8.269666667,53.01358333,53.05906667,27.51586667,5.7186,6.726666667,8.634,7.259333333,10.42526667,5.280933333,8.514133333,4.819533333,7.947333333
639.88,8.125,53.09775,53.14526667,27.4826,5.545133333,6.580466667,8.517866667,7.113533333,10.29153333,5.121666667,8.386466667,4.663866667,7.801933333
640.21,8.1462,53.04270833,53.01866667,27.4786,5.572,6.637433333,8.5254,7.124333333,10.33273333,5.1476,8.353266667,4.671833333,7.806266667
640.54,8.1264,53.03066667,52.99426667,27.47133333,5.557866667,6.608733333,8.453066667,7.075266667,10.32513333,5.086733333,8.290266667,4.581566667,7.761466667
640.87,7.990666667,52.94370833,52.90813333,27.38246667,5.458933333,6.549033333,8.2926,6.9608,10.1658,4.981866667,8.171533333,4.4599,7.663066667
641.2,7.9934,52.90925,52.93746667,27.45393333,5.490133333,6.572166667,8.244533333,6.958666667,10.15386667,5.019466667,8.199466667,4.512966667,7.654933333
641.53,7.971466667,53.00425,53.03026667,27.51473333,5.451666667,6.571133333,8.1848,6.971933333,10.12693333,4.977,8.171066667,4.505233333,7.640533333
641.87,7.900733333,52.94775,53.00106667,27.55246667,5.4566,6.5607,8.162933333,6.961733333,10.09213333,4.956133333,8.134666667,4.4938,7.6568
642.2,7.895933333,53.03754167,53.12453333,27.58446667,5.437333333,6.5568,8.202466667,6.968866667,10.06786667,4.921533333,8.131,4.463666667,7.692266667
642.53,7.783533333,52.96558333,53.0058,27.52773333,5.359066667,6.494133333,8.117,6.9084,9.965733333,4.836466667,8.059133333,4.403666667,7.637866667
642.86,7.725533333,52.74158333,52.8434,27.41766667,5.230266667,6.4229,8.005333333,6.838866667,9.860266667,4.772466667,7.951066667,4.3731,7.537866667
643.19,7.582266667,52.55141667,52.6886,27.23893333,5.077466667,6.3108,7.893333333,6.745666667,9.725066667,4.676,7.786666667,4.2485,7.432133333
643.52,7.5658,52.35341667,52.49546667,27.1842,5.135,6.353766667,7.882466667,6.778733333,9.682333333,4.7316,7.761533333,4.244133333,7.4322
643.85,7.496066667,52.54941667,52.73533333,27.2208,5.056933333,6.286333333,7.866933333,6.714933333,9.586,4.6604,7.750266667,4.1393,7.345933333
644.18,7.389933333,52.55,52.84106667,27.25973333,4.990333333,6.284633333,7.7994,6.672666667,9.4978,4.5786,7.634866667,4.094533333,7.2716
644.51,7.523333333,52.75958333,52.99626667,27.48746667,5.149733333,6.429333333,8.019466667,6.8318,9.660333333,4.724533333,7.740133333,4.272833333,7.4572
644.84,7.485,53.01679167,53.1598,27.5354,5.149133333,6.414166667,8.016133333,6.796666667,9.618266667,4.652466667,7.737733333,4.236366667,7.449
645.17,7.4784,52.89579167,53.15366667,27.55106667,5.156933333,6.386166667,8.0182,6.792866667,9.5792,4.682866667,7.719333333,4.277333333,7.467733333
645.5,7.486266667,52.88808333,53.18806667,27.55233333,5.2168,6.4355,8.011,6.828,9.613,4.727533333,7.740266667,4.295366667,7.419133333
645.83,7.553266667,52.926125,53.33333333,27.71173333,5.3874,6.567066667,8.129533333,6.922866667,9.700133333,4.8574,7.8456,4.462066667,7.494333333
646.16,7.6078,53.067875,53.44073333,27.8424,5.511,6.684233333,8.261533333,6.987666667,9.823333333,4.962333333,7.941266667,4.577266667,7.5748
646.49,7.648133333,53.31108333,53.69793333,27.99933333,5.636066667,6.777333333,8.3462,7.147333333,9.9234,5.0226,8.020866667,4.643133333,7.667266667
646.82,7.695266667,53.31983333,53.84013333,28.1006,5.717933333,6.866133333,8.4282,7.197266667,9.981933333,5.102866667,8.089866667,4.7111,7.738333333
647.15,7.826133333,53.65266667,54.13546667,28.2966,5.8074,6.9617,8.521666667,7.313133333,10.11453333,5.208066667,8.211733333,4.8296,7.8524
647.48,7.931266667,53.61175,54.18113333,28.40706667,5.927933333,7.061833333,8.5824,7.4408,10.1806,5.3614,8.291,4.9582,7.948066667
647.81,7.9778,53.502625,53.96073333,28.39153333,5.970533333,7.1295,8.625,7.4814,10.20386667,5.478666667,8.364866667,5.008433333,8.046733333
648.14,7.8658,53.28220833,53.75873333,28.28206667,5.8744,7.015533333,8.472866667,7.340066667,10.07286667,5.3742,8.246933333,4.912366667,7.921
648.47,7.866066667,53.21579167,53.71846667,28.32206667,5.824133333,6.9935,8.435733333,7.316266667,10.04446667,5.3514,8.1712,4.915733333,7.891933333
648.8,7.880066667,53.38920833,53.83993333,28.48206667,5.861466667,7.081033333,8.4592,7.3688,10.07786667,5.3976,8.186,4.909566667,7.909933333
649.13,7.9336,53.48558333,54.03233333,28.64346667,5.8698,7.105566667,8.5052,7.3916,10.108,5.456266667,8.242733333,4.937666667,7.991533333
649.46,7.831133333,53.50941667,53.94186667,28.54713333,5.729066667,6.998266667,8.383333333,7.292866667,9.9974,5.3118,8.144133333,4.7892,7.944866667
649.79,7.7956,53.49345833,53.984,28.57253333,5.701933333,6.952833333,8.292066667,7.277133333,9.9164,5.241266667,8.083733333,4.7118,7.9514
650.11,7.792866667,53.557125,53.98693333,28.60186667,5.710866667,6.947566667,8.363933333,7.274,9.9068,5.276866667,8.108066667,4.692033333,7.977
650.44,7.799266667,53.63333333,54.03853333,28.698,5.713466667,6.942033333,8.390066667,7.324,9.9084,5.279933333,8.117866667,4.697833333,7.989066667
650.77,7.774466667,53.44629167,54.02793333,28.70513333,5.748866667,6.987166667,8.410266667,7.363466667,9.897533333,5.2978,8.126666667,4.6976,8.019666667
651.1,7.849666667,53.575125,54.1282,28.8114,5.893866667,7.130433333,8.567733333,7.507466667,10.02826667,5.442066667,8.235933333,4.864233333,8.190733333
651.43,7.886466667,53.66879167,54.28033333,28.89546667,5.984533333,7.137866667,8.586066667,7.5258,10.0844,5.483,8.243533333,4.8951,8.198266667
651.76,7.9284,53.80016667,54.41733333,28.94413333,6.053733333,7.2068,8.669866667,7.6108,10.13526667,5.5522,8.333333333,4.938233333,8.2694
652.09,8.039066667,53.8635,54.4398,29.00933333,6.190933333,7.317166667,8.808066667,7.7442,10.23253333,5.730066667,8.443066667,5.059133333,8.417133333
652.42,7.9424,53.82283333,54.37353333,28.875,6.096733333,7.241266667,8.727,7.637,10.15986667,5.6372,8.374933333,4.990666667,8.357266667
652.75,7.895266667,53.79658333,54.28946667,28.81453333,6.031133333,7.209066667,8.7146,7.614466667,10.09006667,5.595733333,8.298,4.935233333,8.3474
653.08,7.878133333,53.82504167,54.41433333,28.85946667,6.024933333,7.267333333,8.7408,7.6174,10.1078,5.6456,8.293466667,4.9618,8.374
