wavelength,Back_HapRusm,Belly_HapRusm,Breast_HapRusm,Crissum_HapRusm,Crown_HapRusm,DorTail_HapRusm,Rump_HapRusm,Throat_HapRusm,WingTip_HapRusm
221.98,10.8434666667,9.3976,-9.95976666668,5.54219999998,-2.008,18.7149333333,15.6625333333,11.3253333334,-3.45373333332
222.36,9.22473333334,6.97679999999,-7.01553333334,5.81393333334,-4.4962,14.3411333333,10.6202,9.37980000001,-1.39533333335
222.74,-1.44566666668,-1.52586666668,-10.6424666667,-1.76706666666,-14.2972,3.93566666665,2.81126666667,1.60646666667,-11.1647333333
223.11,-14.8148,-14.4444,-21.8980666667,-5.18533333331,-24.8148666667,-4.99986666665,-6.20373333333,-6.5742,-18.2407333333
223.49,-19.8094666667,-22.9524666667,-28.5238,-4.47633333333,-27.9048000001,-13.2380666667,-16.5714666667,-12.1905333333,-28.4762
223.87,1.8316,3.51653333333,-3.44313333333,14.6519333333,0.146533333326,9.15766666667,3.07713333335,11.4285333333,-2.19786666667
224.24,9.16673333333,10.8333333333,2.33963333333,20.0642666667,7.82053333332,14.1666,9.80753333332,15.7050666667,7.88466666667
224.62,0.538666666674,4.71366666666,-7.13806666666,11.9192,1.48153333334,9.42760000001,3.36693333334,7.34006666664,3.16493333333
225.00,0.286800000014,7.09659999999,-7.49103333334,12.4014666666,3.01079999999,10.0358666667,1.93546666667,7.09679999998,6.37986666666
225.38,-7.98239999999,3.85966666667,-17.3244666667,8.07013333333,-4.29813333335,2.36846666664,1.05273333331,1.84220000002,-0.877199999994
225.75,-26.1615333333,-13.4343333333,-40.9597,-6.86853333334,-21.1111333334,-21.0101333333,-14.6464,-12.6262666667,-13.2322
226.13,-27.5133333333,-8.25400000001,-36.5608666667,-2.6454,-14.8147333333,-14.3915333333,-9.94713333334,-7.619,-5.82013333334
226.51,-30.8717333333,-11.0769333333,-33.1795666667,-8.10253333333,-10.4615333334,-16.1026,-8.20506666667,-7.6924,-3.28199999999
226.88,-28.052,-11.1688,-31.1688,-10.3028,-5.28133333332,-9.69706666668,-8.83120000001,-4.24253333334,-2.25119999999
227.26,-18.2028,-6.60873333335,-20.0869666667,-12.5796666667,-4.17386666667,-6.9566,-7.07246666667,-2.66673333335,-1.10146666668
227.64,-8.96540000001,1.10353333333,-8.39076666667,-9.56319999999,-0.873600000006,0.229933333334,0.459800000006,3.03453333334,5.05753333334
228.01,-19.6803333333,-10.1828,-19.7717333333,-19.9543333333,-14.2923333334,-8.72146666666,-7.5342,-9.36073333334,-7.48866666667
228.39,-19.1386666667,-12.3221333333,-21.0112,-19.6628666667,-15.4306666667,-9.81279999999,-9.28840000001,-12.0974,-8.50193333333
228.76,-14.7009333333,-9.983,-17.5555,-16.6496666667,-15.0768666667,-7.4872,-7.96580000001,-10.8376666667,-6.08539999999
229.14,-13.6112666667,-9.22853333334,-15.6481333333,-16.4198,-15.1544,-7.03706666667,-6.605,-10.9568,-5.95673333333
229.52,-14.359,-10.3914666667,-15.6679333333,-17.8678,-16.6261333333,-9.33873333334,-10.1755333333,-14.1430666667,-6.47766666666
229.89,-10.0837333333,-5.4478,-10.4659,-13.9785333333,-12.6165333333,-4.4444,-6.04539999999,-9.94026666668,-3.24953333334
230.27,-6.10059999999,-2.22226666667,-6.59333333334,-10.1886666667,-9.83226666667,-1.6142,-3.73166666666,-7.06486666666,-0.922399999994
230.65,-3.56553333333,-1.59699999999,-5.15313333333,-8.69073333332,-8.48659999999,-1.22553333333,-2.35839999999,-5.18106666667,-0.204199999999
231.02,-3.01673333333,-1.8248,-5.72633333333,-10.0000666667,-9.98146666667,-2.88646666667,-3.51966666667,-6.9088,-0.465466666665
231.40,-3.01266666667,-1.63266666667,-6.04460000001,-11.0981333333,-9.89300000001,-3.63466666667,-3.26526666668,-7.96893333333,-0.641333333332
231.78,-3.4024,-2.07713333333,-6.43920000001,-10.1484666667,-8.90213333335,-3.87726666667,-4.33246666667,-8.72400000001,5.99964522507e-12
232.15,-2.1302,-1.53853333333,-5.37483333333,-8.63919999999,-6.80480000001,-4.47726666667,-4.57593333333,-8.36286666668,1.12433333333
232.53,-6.55626666667,-5.36426666667,-8.7528,-13.4435333333,-11.4572,-8.25613333334,-8.96246666667,-12.6709333333,-3.33333333333
232.90,-6.20166666667,-5.5148,-9.04753333332,-13.0674666667,-9.3688,-7.75193333334,-8.03979999999,-11.4286,-2.59126666667
233.28,-1.06926666667,-0.922399999998,-3.95186666667,-6.96019999999,-3.4172,-2.01246666667,-3.68979999999,-5.49253333333,1.80306666667
233.66,2.49246666667,2.55313333333,-0.780166666667,-2.06679999999,0.992933333333,2.16813333333,-0.628200000014,-1.01326666667,5.24826666667
234.03,3.4244,3.89053333333,0.395133333334,-0.303866666668,1.98573333333,3.44466666667,0.283600000008,-0.466066666673,6.0182
234.41,2.31166666667,2.91026666667,-1.47566666667,-0.22706666666,1.54806666667,2.27033333333,-0.165066666675,-1.05273333334,5.32526666667
234.78,2.48933333334,4.36706666667,-0.981,1.35026666666,1.98306666667,3.29126666667,0.696266666666,-0.907133333332,6.09686666667
235.16,4.59173333333,5.91733333334,2.19983333333,5.14886666667,5.1296,5.99413333334,4.34193333333,2.51680000001,8.6456
235.54,4.77773333333,6.16666666667,3.11120000001,7.31466666665,4.92593333334,6.83333333333,4.92586666666,3.44440000001,8.77753333332
235.91,4.1822,6.68453333333,2.97590000001,6.88113333333,4.05733333333,6.73806666667,5.12973333333,3.39606666668,7.95353333333
236.29,5.4562,7.91233333333,4.0176,7.59646666667,4.31580000001,8.78946666668,6.87726666667,4.3158,8.94746666667
236.66,8.07193333333,10.2314,6.36690000001,10.0086,6.82086666667,10.5912,9.66593333335,6.64946666666,11.7909333334
237.04,8.68333333333,10.9333333333,8.74166666667,11.5166666667,7.71666666667,12.2,11.0166666667,7.86666666667,12.65
237.41,7.3966,10.1216666667,7.31546666667,10.5271333333,7.20193333333,11.0462666667,10.8678666667,7.29933333333,12.6034666667
237.79,6.23493333334,10.6794666667,6.8026,10.3757333333,6.84246666667,10.184,11.1270666667,7.22626666666,12.4221333333
238.17,4.2868,9.04653333333,5.37433333333,8.90480000001,5.76833333333,8.66813333332,9.33013333333,6.20966666667,11.3789333333
238.54,7.11600000001,10.9709333333,8.6957,11.1304666667,7.95646666667,11.1739333334,11.5796666667,8.55073333333,13.3768
238.92,9.99993333333,12.969,11.1470333333,13.3198,10.7422666667,14.1159333333,13.6031333333,11.3224,15.9783333333
239.29,9.87853333332,13.1796666667,11.0044,12.7830666667,10.2366,14.2418,13.8834666667,11.3499333333,15.5854666667
239.67,9.94193333333,13.3566666667,10.9174,12.0324666667,9.86046666666,14.1811333333,13.9258,11.3589333333,15.4238666667
240.04,10.6273333333,13.2918666667,11.4464333333,11.7884666667,10.2021333333,14.3184,14.0074,11.1663333333,15.6040666667
240.42,8.60706666667,11.1449333333,9.55393333333,9.89433333332,8.71733333333,12.6068666667,11.8989333333,9.66446666666,13.7103333333
240.79,7.89793333332,10.2634,8.91066666666,9.50186666667,8.25440000001,11.6889333333,10.9356666667,9.1454,13.0578
241.17,8.2272,10.7156,8.9896,9.21253333334,8.2416,11.3556666667,11.2332,9.22693333333,13.5057333333
241.54,7.54026666667,9.85879999999,8.61420000001,8.2958,7.09366666667,10.3316666667,10.312,8.11813333334,12.3875333333
241.92,6.8172,8.69006666668,8.0367,7.12440000001,6.36553333333,9.87646666666,9.5332,7.2326,11.6710666667
242.29,6.95593333334,8.6518,8.07056666667,7.10580000001,6.5388,10.0417333333,9.77480000001,7.4172,11.6876
242.67,6.13073333333,7.792,7.12753333333,6.0182,5.57886666667,9.20686666667,8.96033333335,6.63986666667,11.0664
243.05,4.1542,5.85893333333,5.13596666667,4.1014,3.58413333333,7.44773333333,7.18906666667,4.58706666667,9.08413333333
243.42,3.37773333333,5.04573333333,4.46176666667,3.4506,2.98153333333,6.724,6.23393333333,3.67986666667,8.52746666668
243.80,3.82366666666,5.07746666667,4.90196666667,3.81846666667,3.56553333333,6.9814,6.41373333333,4.04026666667,8.94226666667
244.17,3.66053333333,4.94893333333,4.57816666667,3.7678,3.5634,6.88646666667,6.15033333333,4.21766666666,8.69113333334
244.55,3.538,4.80153333333,4.20763333333,3.52293333333,3.39653333333,6.7072,5.95906666667,4.1748,8.63293333333
244.92,4.18953333333,5.3632,4.6825,4.00666666667,4.13666666667,7.58066666667,6.5994,4.86773333334,9.20633333335
245.30,3.71266666667,4.72273333333,3.77563333333,3.668,3.63633333334,7.33546666667,5.75073333333,4.2962,8.36353333333
245.67,4.38166666667,5.28253333333,4.21803333333,4.40626666667,4.47986666667,7.85013333333,6.21633333333,4.7462,8.97219999999
246.05,5.1578,5.75993333333,4.94243333333,5.29533333333,5.13933333333,8.62506666667,6.7894,5.392,9.54293333333
246.42,5.2366,5.89853333333,5.04973333333,5.27773333333,5.10286666667,8.67286666666,6.8518,5.28466666667,9.65373333333
246.79,5.00246666667,5.63873333333,4.80193333333,5.0532,4.87833333333,8.43913333333,6.6538,5.0216,9.34606666667
247.17,5.58553333333,6.2504,5.3204,5.49866666667,5.48666666667,8.9548,7.14886666667,5.60053333333,9.81726666665
247.54,5.73513333333,6.50906666667,5.33673333333,5.56026666667,5.75806666667,9.04553333333,7.43206666667,5.92133333333,9.92833333333
247.92,5.68646666667,6.6722,5.27836666667,5.606,5.792,9.04066666667,7.39973333334,6.10306666667,10.0209333333
248.29,5.59373333333,6.43953333333,5.16693333333,5.51166666666,5.73353333333,8.95179999999,7.24426666666,6.0728,9.99466666668
248.67,5.36006666667,6.13973333333,5.0803,5.34093333333,5.50846666667,8.73333333333,6.92466666667,5.8542,9.71053333333
249.04,5.10666666667,5.96586666667,4.97096666667,5.0812,5.0446,8.44133333333,6.55646666667,5.58133333333,9.52106666667
249.42,5.06793333333,5.92686666667,5.0885,5.04986666667,5.05886666667,8.28033333333,6.5414,5.63166666667,9.51526666667
249.79,4.70486666667,5.62333333333,4.84726666667,4.71113333333,4.72706666667,8.21240000001,6.15473333333,5.6008,9.08953333333
250.17,4.1532,5.23686666667,4.1513,4.12166666667,4.17066666667,7.5686,5.60033333334,5.17753333333,8.5124
250.54,3.81973333333,4.78873333333,3.844,3.98506666667,3.96246666667,7.26766666667,5.23953333333,5.0028,8.22913333334
250.92,3.70813333333,4.70366666667,3.5428,4.08706666667,3.9944,7.13026666667,5.11893333333,4.88913333333,8.11766666667
251.29,2.7532,3.74953333333,2.5116,3.4384,3.1484,6.09913333333,4.2918,4.25806666667,7.27193333334
251.66,3.06933333333,3.697,2.59523333333,3.87006666667,3.00013333333,6.2986,4.1558,4.30313333333,7.22946666666
252.04,2.5626,2.9436,2.00043333333,3.27513333333,2.32533333333,5.68093333333,3.45886666667,3.3198,6.3978
252.41,1.82373333333,2.3914,1.1612,2.6408,1.41266666667,5.18926666667,2.88106666667,2.54846666667,5.65093333333
252.79,2.94646666667,3.7388,2.4126,3.8042,2.66666666667,6.12113333333,4.2844,3.70166666667,6.85313333333
253.16,3.31186666667,4.00366666666,2.50883333333,4.2834,3.21733333333,6.42013333333,4.8046,3.9754,7.16419999999
253.54,3.0162,3.91686666667,2.2875,4.08613333333,3.22933333333,6.3374,4.67673333333,3.8392,7.02006666667
253.91,3.5172,4.41506666667,2.52403333333,4.21866666667,3.7332,6.5342,5.092,4.1256,7.44173333334
254.28,3.66453333333,4.54826666667,2.5402,4.11153333333,3.88046666667,6.5762,5.09026666667,4.10153333333,7.54013333333
254.66,3.86046666667,4.70486666666,2.4732,4.24853333333,3.9916,6.65093333333,4.92,4.254,7.45333333333
255.03,4.403,5.28226666667,2.9805,4.31053333333,4.58733333333,7.31266666667,5.1846,5.01626666667,8.10519999999
255.41,5.59506666667,6.40726666667,4.10883333333,5.21713333333,5.77553333333,8.39826666666,5.98993333333,5.87706666667,9.46413333333
255.78,5.29073333333,6.45366666667,3.9839,5.00846666667,5.6534,8.14613333333,5.78593333333,5.81466666667,9.63739999999
256.15,5.50686666667,6.64366666667,4.21756666667,5.4092,6.05793333333,8.51566666667,6.3278,6.49446666667,10.2268666667
256.53,5.8896,6.84433333333,4.95966666667,6.1226,6.71666666667,8.72046666667,6.88866666666,7.133,10.4746
256.90,4.92266666667,5.9754,4.08746666667,5.20026666667,5.7344,7.8816,5.78166666667,6.15866666667,9.30100000001
257.28,4.7186,5.54113333333,3.86963333333,4.6562,5.2814,7.52786666667,5.27646666667,5.642,8.86973333333
257.65,5.28953333334,5.85813333333,4.47686666667,5.159,5.44953333333,7.9258,5.79486666667,5.9886,9.23553333331
258.02,4.53186666667,4.79786666667,3.7988,4.6684,4.50606666667,7.2096,5.14126666667,5.19313333333,8.53546666667
258.40,4.568,4.86546666667,3.98703333333,4.85913333333,4.66913333333,7.43586666667,5.3244,5.07433333333,8.699
258.77,4.6306,5.01113333333,4.1235,4.81113333333,4.80833333333,7.4806,5.42773333333,5.06946666667,8.78886666667
259.15,4.55866666667,4.98146666667,4.11516666667,4.94646666667,4.8074,7.41493333333,5.45613333333,5.006,8.67013333334
259.52,4.58626666667,4.9726,4.19993333333,5.13953333333,4.82846666667,7.54686666667,5.55553333333,5.08913333333,8.56420000001
259.89,4.72466666667,5.06306666667,4.3388,5.17946666667,4.99406666667,7.7874,5.73333333333,5.2462,8.60653333334
260.27,4.90266666667,5.24213333333,4.4735,5.2338,4.99213333333,7.9266,5.7648,5.16926666667,8.6494
260.64,4.97226666667,5.32966666667,4.50486666667,5.2496,5.001,8.05713333333,5.84713333333,5.15506666667,8.706
261.01,5.2516,5.33793333333,4.6959,5.43433333333,5.22673333333,8.31786666667,6.01573333333,5.305,9.01619999999
261.39,5.24973333333,5.28906666667,4.64773333333,5.4506,5.24346666667,8.31986666667,5.9976,5.40706666667,8.96839999999
261.76,5.15913333333,5.2884,4.58113333333,5.37706666667,5.26906666667,8.2886,5.90533333333,5.28846666666,8.88180000001
262.13,5.00173333333,5.28853333333,4.56373333333,5.3114,5.2196,8.20546666667,5.76306666667,5.24713333334,8.85453333333
262.51,4.81506666667,5.0056,4.37203333333,5.13366666667,5.00566666667,7.94126666667,5.45226666667,5.1738,8.58373333333
262.88,4.7516,4.81526666667,4.1815,5.18066666666,4.89546666667,7.84833333333,5.3992,5.0698,8.46833333333
263.25,5.1924,5.14946666667,4.66196666667,5.44673333333,5.17393333333,8.19,5.75933333333,5.4344,8.73566666667
263.63,5.1248,5.18853333333,4.56016666667,5.155,5.11153333333,7.98386666667,5.72146666667,5.3562,8.63746666667
264.00,5.16326666667,5.07006666667,4.61963333333,5.0844,5.13093333333,7.92953333333,5.74806666667,5.16693333333,8.60406666668
264.37,5.2478,5.0168,4.6201,5.08746666667,5.2814,7.93673333333,5.88086666667,5.33706666667,8.74113333333
264.75,5.45793333333,5.3498,4.88346666667,5.24153333333,5.59973333333,7.98353333333,6.0622,5.59606666666,9.15506666667
265.12,5.02773333333,5.306,4.46046666667,4.9352,5.11306666667,7.69753333333,5.91773333333,5.3466,8.95806666666
265.49,5.12586666667,5.561,4.64206666667,5.36533333333,5.14406666667,7.79773333333,6.09753333333,5.6334,9.17886666667
265.87,5.09253333333,5.35286666666,4.4971,5.3002,4.87406666667,7.5788,6.07853333333,5.5396,9.20579999999
266.24,5.30133333333,5.3762,4.77356666667,5.4238,5.06306666667,7.81066666667,6.51346666667,5.63146666667,9.38026666667
266.61,5.80126666667,5.94873333333,5.3721,5.82106666667,5.4736,8.21046666667,7.11566666667,6.1128,9.85553333334
266.98,5.89893333333,6.05366666667,5.56076666667,5.8198,5.39966666666,8.30006666667,7.07433333333,6.15793333333,9.93680000001
267.36,5.39433333333,5.6162,5.097,5.50526666667,5.0308,7.97606666667,6.4786,5.7332,9.64573333334
267.73,5.17593333333,5.4014,5.02553333333,5.59666666667,4.85733333333,7.929,6.276,5.62966666667,9.56999999999
268.10,5.27013333334,5.54773333333,5.08873333333,5.82526666667,4.93066666667,7.9658,6.268,5.8164,9.62806666667
268.48,4.63413333333,5.16186666667,4.66793333333,5.42866666667,4.49606666667,7.6726,5.6898,5.42893333334,9.12753333333
268.85,4.24793333333,4.65833333333,4.13106666667,5.0512,4.03426666667,7.22733333333,5.2622,4.8866,8.6086
269.22,4.28593333333,4.74713333333,4.27593333333,5.10893333333,4.3058,7.2732,5.33973333333,5.03486666667,8.64306666666
269.59,4.17346666667,4.64586666667,4.21433333333,4.84253333333,4.24673333333,7.20633333333,5.371,4.72173333333,8.57780000001
269.97,4.01586666667,4.4354,4.15456666667,4.68333333333,4.24193333333,7.2498,5.22546666667,4.49806666667,8.31766666666
270.34,4.4596,4.85193333333,4.37423333333,5.05473333333,4.58233333333,7.57133333333,5.38566666667,4.86246666667,8.6576
270.71,4.3004,4.6522,4.12733333333,4.93666666666,4.46346666667,7.51226666666,5.21593333334,4.77113333333,8.39920000001
271.09,4.26686666667,4.65133333333,4.15386666667,5.0458,4.56086666667,7.63666666667,5.3022,4.802,8.38300000001
271.46,4.42233333333,4.75886666667,4.32996666667,5.16573333333,4.73693333333,7.82413333333,5.49946666667,4.8148,8.47473333333
271.83,4.56253333333,4.88546666667,4.42693333333,5.17753333333,4.80233333333,7.8708,5.5268,4.8546,8.61659999999
272.20,4.35493333333,4.633,4.16003333333,4.84406666667,4.48466666667,7.62433333333,5.26366666667,4.5334,8.44300000001
272.58,4.86653333333,5.00026666667,4.6444,5.3358,4.92093333333,7.9382,5.78226666666,4.9504,8.75006666666
272.95,4.71973333333,4.85813333333,4.38963333333,4.97166666667,4.67666666667,7.8354,5.60233333333,4.86733333333,8.54313333334
273.32,4.49053333333,4.49266666667,4.12143333333,4.6806,4.16446666667,7.5182,5.3464,4.56973333333,8.18173333333
273.69,4.1934,4.1382,3.75483333333,4.2832,3.76986666667,7.2194,5.0502,4.26006666667,7.85260000001
274.06,4.2326,4.24673333333,3.74413333333,4.301,3.76406666667,7.24573333334,5.0824,4.38326666667,7.98013333333
274.44,3.84566666667,4.07493333333,3.5626,3.989,3.6162,6.982,4.8846,4.10366666667,7.72253333333
274.81,3.79306666667,4.08793333333,3.53736666667,3.96026666667,3.60126666666,7.07973333333,4.97553333334,4.02153333333,7.73586666666
275.18,4.14053333333,4.48786666667,3.97296666667,4.07793333333,3.92553333333,7.35886666667,5.34986666667,4.3704,8.02106666666
275.55,4.40006666667,4.7586,4.16323333334,4.31806666667,4.06973333333,7.4478,5.64726666667,4.69966666667,8.12646666667
275.93,4.42166666667,4.80846666667,4.20883333333,4.3668,4.01673333333,7.53953333333,5.73626666667,4.75626666667,8.13533333333
276.30,4.5756,5.00666666667,4.3468,4.496,4.2912,7.73073333333,5.91646666667,4.99326666667,8.24426666666
276.67,4.24533333333,4.67593333333,3.91713333333,4.06506666667,3.84453333333,7.46566666667,5.41833333333,4.62193333333,7.86386666667
277.04,4.37013333333,4.7184,4.20536666667,4.42173333333,4.03813333333,7.70073333333,5.6028,4.6858,7.99193333333
277.41,4.91153333333,5.07226666667,4.51343333333,4.9332,4.557,8.10033333333,5.9662,4.944,8.29120000001
277.79,5.49426666667,5.6928,5.2649,5.67406666667,5.26093333333,8.7486,6.50566666667,5.56133333333,8.8504
278.16,5.86553333333,5.93826666667,5.58316666666,5.95433333333,5.47846666666,9.01613333333,6.74746666667,5.75266666666,9.05640000001
278.53,5.80273333333,5.75193333333,5.26636666667,5.85913333333,5.18306666667,8.85573333333,6.53786666667,5.49173333333,8.8344
278.90,5.5922,5.3886,5.0455,5.6726,4.82846666667,8.44846666667,6.14413333333,5.03206666667,8.64153333334
279.27,5.2648,4.92773333333,4.57326666667,5.41733333333,4.44093333333,8.00706666667,5.75973333333,4.60126666667,8.17813333333
279.64,4.64446666667,4.26126666667,4.12776666667,4.64973333333,3.90166666667,7.4518,5.255,3.99153333333,7.63686666667
280.02,4.534,4.11906666667,4.0212,4.35393333333,3.7978,7.21993333333,5.16326666667,3.76913333333,7.42353333333
280.39,4.5646,4.18873333333,4.16823333333,4.47253333333,3.80266666667,7.3444,5.3472,3.89453333333,7.49786666666
280.76,4.7974,4.48686666667,4.55576666667,4.6672,4.1316,7.60266666667,5.77326666667,4.15406666667,7.7678
281.13,4.99866666666,4.8574,4.7879,4.9038,4.34533333333,7.85906666667,6.05706666666,4.43553333333,8.06866666667
281.50,4.93033333333,5.06613333333,4.87196666667,4.84426666666,4.3458,7.969,6.07506666667,4.57,8.27653333333
281.87,4.82686666667,4.9888,4.6204,4.6204,4.29193333333,7.80473333333,5.94146666667,4.3974,8.14733333333
282.25,4.63333333333,4.88626666667,4.51173333333,4.5332,4.1712,7.68213333333,5.9768,4.37613333333,7.976
282.62,4.66913333333,4.876,4.7627,4.558,4.2132,7.78113333333,6.06386666667,4.48,7.9056
282.99,4.7804,5.0238,4.89023333333,4.4938,4.2416,7.76826666667,6.21026666667,4.63713333333,7.87473333333
283.36,4.75773333333,5.05753333333,4.8782,4.46626666666,4.15793333333,7.7374,6.15353333333,4.6204,7.89793333333
283.73,4.90573333333,5.28093333333,4.99543333333,4.74273333333,4.3674,7.8936,6.211,4.81713333333,8.075
284.10,4.78606666667,5.14626666667,4.85073333333,4.6766,4.3422,7.77313333333,5.96826666667,4.6864,7.8846
284.47,4.25006666667,4.62793333333,4.35363333333,4.15493333333,3.8314,7.20733333333,5.34506666667,4.17446666667,7.32746666667
284.85,3.78906666667,4.113,3.88046666667,3.8212,3.42746666667,6.70626666667,4.85306666667,3.7854,6.92653333333
285.22,3.85053333333,4.04206666667,4.01236666666,3.845,3.47313333333,6.6354,4.89966666667,3.90946666667,6.95193333333
285.59,3.63893333333,3.70033333333,3.85363333333,3.58073333333,3.19113333333,6.33846666667,4.72113333333,3.7024,6.5668
285.96,3.37193333333,3.40786666667,3.66046666667,3.38973333333,2.89686666667,6.10026666667,4.51546666667,3.5028,6.2972
286.33,3.3494,3.3476,3.63733333333,3.44406666666,2.9078,6.06406666667,4.4098,3.5014,6.3538
286.70,3.31366666667,3.3636,3.51126666667,3.37086666667,2.80226666667,5.9602,4.40273333333,3.50853333333,6.4378
287.07,3.42186666666,3.4594,3.6337,3.52913333333,2.941,6.16426666667,4.4998,3.67213333333,6.57006666667
287.44,3.38133333333,3.35046666667,3.57063333333,3.55153333333,2.91746666667,6.1266,4.4016,3.77813333333,6.47453333333
287.82,3.51233333333,3.37973333333,3.62933333333,3.69213333333,2.90546666667,6.1434,4.43166666667,3.87933333334,6.4684
288.19,3.58033333333,3.53813333333,3.69193333333,3.74426666667,2.89453333334,6.24066666667,4.54466666667,4.05053333333,6.5358
288.56,3.71673333333,3.7074,3.79873333333,3.9312,2.98533333333,6.37753333333,4.78773333333,4.14773333333,6.72273333333
288.93,3.91573333333,3.88746666667,4.00133333333,4.0756,3.08206666667,6.49173333333,5.022,4.29393333333,6.86426666667
289.30,3.92126666667,3.99846666667,3.99753333333,4.17753333333,3.094,6.52353333333,4.95006666667,4.23406666667,6.82486666667
289.67,4.13866666667,4.38973333333,4.3142,4.58986666667,3.51553333333,6.85546666667,5.19946666667,4.537,7.22353333333
290.04,4.03826666667,4.34513333333,4.24516666666,4.55706666667,3.39726666667,6.82493333333,5.07013333333,4.473,7.1492
290.41,3.831,4.27573333334,4.0746,4.35666666667,3.2746,6.71853333333,4.859,4.31206666667,6.91693333334
290.78,3.93366666667,4.39326666667,4.28003333333,4.564,3.3984,6.87426666667,4.97126666667,4.467,6.9576
291.15,3.42926666667,3.955,3.78513333333,4.11393333333,2.9254,6.3314,4.4118,4.04713333333,6.43933333333
291.52,3.15966666667,3.732,3.55246666667,3.8998,2.6446,6.07853333334,4.20366666667,3.73006666667,6.20493333333
291.89,3.02606666667,3.6946,3.47006666667,3.9182,2.6448,6.08186666667,4.26146666667,3.7146,6.20966666667
292.26,2.76613333333,3.3708,3.3312,3.9046,2.53886666667,5.88526666667,4.1684,3.5232,6.0456
292.64,2.87593333333,3.47833333333,3.59243333333,4.1526,2.80806666666,6.01706666667,4.30046666667,3.7064,6.11986666667
293.01,2.7826,3.53793333333,3.49483333333,4.17153333334,2.78246666667,6.05606666667,4.20953333333,3.71846666667,6.077
293.38,2.1918,2.94213333333,2.81083333334,3.55686666667,2.2256,5.43093333333,3.63966666667,3.17113333333,5.503
293.75,1.9194,2.5364,2.4315,3.2562,1.77606666667,4.98926666667,3.2112,2.81493333333,5.0064
294.12,2.27006666666,2.83693333333,2.8381,3.59366666667,2.18366666667,5.22706666667,3.583,3.15733333333,5.22713333333
294.49,2.3672,2.88213333333,2.98623333333,3.65673333333,2.25386666667,5.21846666667,3.66093333333,3.32513333333,5.2162
294.86,2.54313333333,3.01653333333,3.12056666667,3.75926666667,2.49153333333,5.42486666667,3.8482,3.53546666667,5.31006666667
295.23,3.039,3.526,3.68416666667,4.2336,3.0332,5.9028,4.40306666667,4.0908,5.78613333333
295.60,3.4492,3.97306666667,4.10136666667,4.60126666667,3.42753333333,6.25393333333,4.90086666667,4.39666666667,6.18206666667
295.97,3.38486666667,3.89986666667,4.0448,4.38713333333,3.25946666667,6.16033333333,4.73753333333,4.20706666667,6.07106666667
296.34,3.5324,4.1246,4.272,4.46846666667,3.41386666667,6.27993333333,4.86173333333,4.39286666667,6.16486666666
296.71,3.6764,4.26286666667,4.3971,4.5694,3.44133333333,6.34093333333,4.9254,4.54733333334,6.22506666667
297.08,3.58093333333,4.13646666667,4.3857,4.448,3.3712,6.2054,4.81066666667,4.44193333333,6.04006666667
297.45,3.8734,4.48793333333,4.79613333333,4.8136,3.77,6.63013333333,5.21513333333,4.83346666667,6.4232
297.82,3.94573333333,4.61833333333,4.85916666667,4.88086666667,3.87346666667,6.78133333333,5.35746666667,4.96686666667,6.50833333333
298.19,4.16126666667,4.87866666667,5.0224,5.08686666667,4.00153333333,7.03,5.55373333333,5.1918,6.7152
298.56,4.42186666667,5.09133333333,5.25413333333,5.3094,4.19466666667,7.28086666666,5.76086666667,5.36446666667,6.9844
298.93,4.43513333333,5.14493333333,5.27906666667,5.35526666667,4.16326666667,7.232,5.6898,5.36793333333,7.0232
299.30,4.513,5.24226666667,5.29083333333,5.5712,4.236,7.32466666667,5.78193333333,5.4578,7.13493333333
299.67,4.49286666667,5.188,5.29496666667,5.564,4.25886666667,7.33993333334,5.65066666667,5.46873333333,7.08593333333
300.04,4.79953333333,5.52326666666,5.678,5.92226666667,4.6218,7.56813333333,5.97246666667,5.8446,7.3316
300.41,5.0278,5.67246666667,5.74323333333,6.14713333333,4.7788,7.73586666667,6.06133333333,6.00913333333,7.51733333334
300.78,4.95453333333,5.6212,5.6166,6.17086666667,4.8078,7.779,5.9796,5.94993333333,7.5302
301.15,5.42206666667,6.11773333333,6.05583333333,6.70866666667,5.27533333333,8.19133333333,6.4494,6.43213333333,8.01606666667
301.52,5.49773333333,6.22433333333,6.07933333333,6.83033333333,5.2444,8.1356,6.42113333334,6.43286666667,7.95246666667
301.89,5.49926666667,6.38273333333,6.20346666667,7.0074,5.49346666667,8.14333333334,6.5414,6.5726,8.0944
302.26,5.483,6.43926666667,6.26593333333,7.08986666667,5.69673333333,8.1422,6.58246666667,6.64313333333,8.13233333333
302.63,5.40373333333,6.453,6.14583333333,7.10973333334,5.74746666667,7.99766666667,6.55793333333,6.68993333334,8.04046666667
303.00,5.32253333333,6.43453333333,6.05556666667,7.07873333333,5.76173333333,7.91413333333,6.6124,6.64533333333,7.94513333334
303.37,5.2894,6.4626,6.12346666667,7.02286666667,5.7516,7.90333333333,6.62433333333,6.634,7.92253333333
303.74,5.29866666667,6.5132,6.1411,7.17953333333,5.80786666667,7.98793333333,6.68026666667,6.80453333333,7.96266666666
304.10,5.18193333333,6.47526666667,5.9917,7.2116,5.77406666667,7.95973333333,6.59646666666,6.75273333333,7.85433333333
