wavelength,Back_SalAurf,Belly_SalAurf,Breast_SalAurf,Crissum_SalAurf,Crown_SalAurf,DorTail_SalAurf,Patch10_SalAurf,Patch11_SalAurf,Patch12_SalAurf,Rump_SalAurf,Throat_SalAurf,WingTip_SalAurf
377.99,11.4522,16.5634333333,7.12493333333,8.82513333333,6.39286666667,6.47926666667,27.6933333333,5.54066666667,26.4192333333,7.69525185185,19.9578,8.11044000001
378.35,11.4937333333,16.6502666667,7.1642,8.89346666667,6.4204,6.5218,27.7680666667,5.6052,26.5112333333,7.72724444445,20.0577333333,8.14906666666
378.71,11.5804,16.7429666667,7.223,8.98319999999,6.50166666667,6.6192,27.9528666667,5.67173333333,26.6403333333,7.82476296296,20.1843333333,8.22720666666
379.07,11.6532,16.8520666666,7.25733333333,9.04633333333,6.55766666667,6.6552,28.1158666667,5.7172,26.7547,7.90611111112,20.2716,8.30938000001
379.44,11.5982,16.8398333333,7.2236,9.02579999999,6.5298,6.609,28.1028,5.697,26.6599333333,7.86237037038,20.2446666667,8.27195333333
379.80,11.5976,16.8954666666,7.25093333333,9.05413333333,6.52893333333,6.61346666667,28.1468666667,5.6752,26.7277,7.87945925925,20.2830666667,8.27382666667
380.16,11.6048666667,16.8876333333,7.2446,9.03186666667,6.53173333333,6.61806666667,28.2009333333,5.66993333333,26.7632666667,7.88377037037,20.3332666667,8.23996666666
380.52,11.5904666667,16.8964666667,7.25766666667,9.02086666667,6.53893333333,6.65453333333,28.2108,5.67993333333,26.7515333333,7.90868148148,20.329,8.20668000001
380.88,11.6285333333,16.9793,7.32526666667,9.07806666666,6.57173333333,6.70166666667,28.3335333333,5.73613333333,26.8302,7.98057037037,20.4015333333,8.24174666667
381.24,11.6786666667,17.0726333333,7.38833333333,9.15713333333,6.6298,6.7692,28.4396666667,5.83173333333,26.8747,8.05436296296,20.4962666667,8.28451333334
381.61,11.6641333333,17.0565333333,7.3538,9.128,6.58126666667,6.71013333333,28.4838666667,5.7918,26.8471333333,8.02410370371,20.4956666667,8.25855999999
381.97,11.6600666667,17.0974666667,7.33506666667,9.12393333333,6.54113333334,6.69026666667,28.5712,5.7782,26.8640333333,8.02281481481,20.5522,8.26198
382.33,11.7102666667,17.1290333333,7.39286666667,9.1792,6.58906666667,6.72493333334,28.6939333333,5.81726666667,26.9375333333,8.07338518519,20.6331333333,8.30399999999
382.69,11.675,17.0841333333,7.35433333333,9.13273333334,6.5492,6.63886666667,28.736,5.76333333333,26.904,8.02376296296,20.627,8.25252000001
383.05,11.7150666667,17.0869666667,7.42766666667,9.15373333333,6.5774,6.6714,28.7756666667,5.793,26.8804666667,8.04547407407,20.6652,8.24253333333
383.41,11.751,17.1146,7.47133333333,9.20333333334,6.60453333333,6.6768,28.8799333333,5.816,26.9565333333,8.08007407408,20.7410666667,8.28905999999
383.77,11.7244666667,17.0705333333,7.43533333333,9.1822,6.61166666667,6.6464,28.8568666666,5.791,26.9138666667,8.06233333334,20.7247333333,8.23865333334
384.14,11.8022666667,17.1793333333,7.52313333333,9.27486666667,6.67793333333,6.66546666667,28.9950666667,5.856,27.003,8.13323703704,20.8382,8.29976666667
384.50,11.7987333333,17.1995666666,7.532,9.29766666667,6.67553333333,6.63873333333,29.0698,5.87533333333,27.0128333333,8.11319259259,20.9272666667,8.28978666666
384.86,11.7474666667,17.1769,7.4992,9.25266666668,6.6124,6.57433333333,29.0922,5.8176,26.9810333333,8.03354814815,20.8923333333,8.20512000001
385.22,11.7306666667,17.1568666667,7.46493333333,9.20126666667,6.55853333333,6.5272,29.138,5.755,26.9876333333,7.97958518518,20.9133333333,8.14345333333
385.58,11.7418,17.1723,7.4956,9.21899999999,6.5872,6.54433333333,29.1976666667,5.75046666667,27.0112333333,8.00440740741,20.9564666666,8.15903333334
385.94,11.6921333333,17.1388666667,7.485,9.16373333333,6.55353333333,6.47573333334,29.1920666667,5.71013333333,26.9618333333,7.95308148149,20.9420666667,8.09430666667
386.30,11.6304,17.1307,7.42946666666,9.08573333333,6.5084,6.4048,29.1827333333,5.64033333333,26.8714666667,7.89268888888,20.9202666667,7.98873333333
386.66,11.6212666667,17.1824,7.45233333333,9.09793333334,6.49453333334,6.423,29.2395333333,5.64073333333,26.8884,7.891,20.9521333333,7.96338666667
387.03,11.6260666667,17.2092333333,7.4586,9.10346666666,6.50513333333,6.39306666666,29.3379333333,5.63986666667,26.9278,7.90988148147,21.0159333333,7.95142666667
387.39,11.6557333333,17.2759,7.49553333333,9.12693333334,6.53773333334,6.42946666667,29.4228666667,5.6782,26.9241333333,7.9565037037,21.0718666667,7.96383333333
387.75,11.7451333333,17.3755666667,7.57546666667,9.19006666666,6.57046666666,6.4658,29.6079333333,5.74726666667,27.0258,8.03409629629,21.1959333333,8.07104666667
388.11,11.655,17.3210333333,7.52006666667,9.12746666666,6.5092,6.41026666667,29.5704,5.6644,26.9474666667,7.94665925926,21.1153333333,7.99205333333
388.47,11.6565333333,17.329,7.5398,9.13933333334,6.5084,6.4064,29.6262666667,5.64773333333,26.9463333333,7.97243703705,21.1396,8.00446666667
388.83,11.6646,17.356,7.5644,9.12853333333,6.50006666666,6.39406666667,29.7052,5.6422,27.0005666667,7.98491851852,21.2274666667,8.00658666666
389.19,11.711,17.4304333333,7.63786666667,9.19906666666,6.565,6.43693333333,29.8135333333,5.698,27.0903666667,8.05514074075,21.3355333333,8.07302
389.55,11.6622666667,17.4479333333,7.61553333334,9.15846666667,6.51613333333,6.39473333333,29.8474,5.6712,27.0933333333,8.02062962962,21.3658666667,8.05554
389.91,11.6816,17.5010333333,7.60466666667,9.16953333333,6.50533333333,6.39126666667,29.9270666667,5.63753333333,27.1654333333,8.02491851851,21.4506666667,8.05385333333
390.27,11.7443333333,17.5974,7.6802,9.2524,6.55193333333,6.44646666667,30.0904,5.66833333333,27.324,8.09320740741,21.5444666667,8.11211999999
390.63,11.8358,17.6914333333,7.75773333333,9.32746666667,6.62033333334,6.50493333333,30.2178,5.72233333333,27.4012,8.16637037038,21.6664666667,8.19323333333
391.00,11.8346666667,17.7552666667,7.75246666667,9.34773333333,6.61046666667,6.5126,30.2651333333,5.69593333333,27.4437666666,8.1456,21.7016666667,8.19197333333
391.36,11.8626666667,17.7864333333,7.75346666667,9.35906666667,6.62466666667,6.52886666667,30.3325333333,5.68673333333,27.5134,8.13987407408,21.7701333333,8.20464
391.72,11.8776,17.8556666667,7.78266666666,9.39306666667,6.65973333333,6.5838,30.3922666667,5.70746666666,27.5478666667,8.15073333333,21.8226,8.20194666667
392.08,11.8996,17.8727333334,7.76806666667,9.37479999999,6.63653333334,6.5638,30.4545333333,5.7198,27.5572666667,8.17599999999,21.8779333333,8.1955
392.44,11.9334,17.9564666667,7.7856,9.42713333333,6.66766666667,6.59566666667,30.5516666667,5.74326666667,27.6150333333,8.19997777778,21.9524,8.22305333334
392.80,11.9266,17.9933666667,7.79386666667,9.4566,6.7056,6.60146666667,30.5742666667,5.73573333333,27.5857,8.2150962963,21.9596666667,8.23373333333
393.16,11.9190666667,18.031,7.76833333333,9.46673333333,6.70573333333,6.5858,30.616,5.71086666667,27.5744,8.21353333333,21.9994666667,8.23508
393.52,11.9831333333,18.1309333333,7.82986666667,9.53486666666,6.74633333333,6.6296,30.7383333333,5.74393333333,27.6617333333,8.26637777778,22.0756666666,8.27582666667
393.88,12.0683333333,18.1974333333,7.90373333333,9.60406666667,6.81373333333,6.69566666667,30.8303333333,5.8146,27.6900666667,8.32063703705,22.1174,8.33845333333
394.24,12.0708,18.2154333333,7.9228,9.60913333334,6.82406666667,6.68513333333,30.8596,5.83673333333,27.6547,8.31583703704,22.1728,8.34544666667
394.60,12.0319333333,18.2079666667,7.89573333333,9.58386666667,6.79793333333,6.64173333333,30.8903333333,5.79166666667,27.6600333333,8.28445185186,22.194,8.31312
394.96,12.0128666667,18.1778,7.87373333333,9.56673333333,6.762,6.61406666667,30.912,5.7612,27.6326666667,8.26402962963,22.2188,8.28382000001
395.32,11.9317333333,18.1597666667,7.80513333333,9.49020000001,6.67273333333,6.54,30.8876666667,5.67306666667,27.5703666667,8.19687407408,22.1965333333,8.18104666666
395.68,11.8004,18.0525333333,7.69673333333,9.36140000001,6.5372,6.37946666667,30.8149333333,5.52733333333,27.4642333333,8.0788,22.1170666667,8.05746666667
396.04,11.7773333333,18.0564,7.72113333333,9.37586666667,6.54066666667,6.36033333333,30.8821333333,5.47666666667,27.5091666666,8.05928888889,22.1698666667,8.05451333333
396.40,11.7499333333,18.0276333333,7.69133333333,9.32226666666,6.49333333333,6.31166666667,30.8984666667,5.39566666667,27.5068666667,8.02257777778,22.1666666667,7.99989333333
396.76,11.7351333333,18.0324333333,7.66726666667,9.29686666667,6.45953333333,6.27086666667,30.943,5.35766666667,27.5209333333,7.97048888889,22.1926,7.97432666667
397.12,11.7432666667,18.0596666667,7.70226666667,9.295,6.45926666667,6.274,31.0044666667,5.35833333333,27.5485333333,7.97215555555,22.2288666667,7.95276666667
397.48,11.7492666667,18.0682333333,7.73446666667,9.32193333333,6.5048,6.28733333333,31.0240666667,5.38946666667,27.5340666667,7.99344444445,22.2792,7.95552666667
397.84,11.704,18.0945333333,7.74153333333,9.32739999999,6.51426666667,6.265,31.0821333333,5.3742,27.5344,7.99977037037,22.3136,7.93511333334
398.20,11.6409333333,18.0474333333,7.67946666667,9.2796,6.4388,6.198,31.0768666667,5.30866666667,27.5125666667,7.94265185185,22.3108,7.86419333334
398.56,11.6195333333,18.0617333333,7.69053333333,9.26240000001,6.406,6.17246666667,31.1062,5.30026666667,27.4859333333,7.95225185185,22.3263333333,7.83969333333
398.92,11.6821333333,18.1707333333,7.76713333333,9.32906666667,6.48626666667,6.2248,31.2318666667,5.39426666667,27.5620333333,8.04911111111,22.4142666667,7.91207333334
399.28,11.7278666667,18.2195666667,7.82473333333,9.3996,6.52626666667,6.2536,31.3464666667,5.45153333333,27.6206,8.12383703705,22.4886,7.97310666667
399.64,11.8380666667,18.3550666667,7.9178,9.51946666667,6.61886666667,6.33726666667,31.523,5.55573333333,27.7268666667,8.23122962962,22.6222666667,8.04572000001
400.00,11.9379333333,18.5179666667,8.01193333333,9.6266,6.7144,6.44366666667,31.6842,5.6588,27.8391333333,8.33979259259,22.7845333333,8.13669333333
400.36,12.024,18.6234333333,8.12513333333,9.72653333334,6.79973333333,6.5172,31.7875333333,5.75793333334,27.9227333333,8.43112592593,22.9110666667,8.23538666667
400.72,12.1166666667,18.7052666667,8.2022,9.81133333333,6.85993333333,6.62093333333,31.9030666667,5.82686666667,27.9922666667,8.54211111112,23.0338,8.31698
401.08,12.108,18.6882,8.20433333333,9.82873333333,6.87133333333,6.6196,31.9273333333,5.8186,27.9797666667,8.53189629629,23.0606666667,8.31479999999
401.44,12.1344666667,18.7463333333,8.22446666667,9.85566666667,6.8626,6.61993333333,32.0575333333,5.8108,28.0282333333,8.53796296296,23.1426666667,8.32031999999
401.80,12.152,18.7863666667,8.22246666667,9.86453333333,6.828,6.6114,32.1397333333,5.80853333333,28.0797333333,8.55202962963,23.2009333333,8.33443333334
402.16,12.1978,18.8748666667,8.27673333333,9.91286666667,6.87353333333,6.65466666667,32.2276,5.83266666667,28.1279333333,8.60377037037,23.2607333333,8.39232000001
402.52,12.2413333333,18.9365,8.3028,9.96020000001,6.9294,6.6818,32.3062,5.84986666667,28.2104666667,8.62151851853,23.3241333333,8.42266666667
402.88,12.2272666667,18.9588,8.2992,9.96146666667,6.90733333333,6.67346666667,32.3688,5.79986666667,28.2155666667,8.59825925926,23.3857333333,8.40991333333
403.24,12.2880666667,19.0356333333,8.3564,10.006,6.95266666667,6.7092,32.4276666667,5.81973333333,28.2594,8.60783703704,23.4422666667,8.44937333333
403.60,12.3228666667,19.0802333333,8.39646666667,10.0425333333,7.00946666667,6.74953333333,32.4866,5.8344,28.3077666667,8.63265925927,23.498,8.48742000001
403.95,12.3740666667,19.1309333334,8.44113333333,10.0844,7.02946666667,6.7694,32.5601333333,5.8656,28.3539666667,8.65885185185,23.5500666667,8.51953333333
404.31,12.3489333333,19.1298333333,8.40813333333,10.076,6.99933333333,6.72706666667,32.6195333333,5.83886666667,28.3600333333,8.62790370371,23.5624666667,8.47886
404.67,12.3017333333,19.1318333333,8.38333333333,10.0382666667,6.96533333333,6.664,32.6364,5.79853333333,28.3576333333,8.5762,23.5802,8.43906
405.03,12.3036666667,19.1707333333,8.39213333333,10.0487333333,6.94753333333,6.63226666667,32.7074,5.79713333333,28.3721333333,8.58701481481,23.6102666667,8.42288000001
405.39,12.2731333333,19.1335666667,8.37666666667,10.0261333333,6.92206666667,6.5998,32.6846,5.7694,28.3319666667,8.56916296297,23.6224666667,8.37714666667
405.75,12.3094,19.1837666666,8.41273333333,10.0290666667,6.94293333333,6.59986666667,32.713,5.774,28.3367666667,8.5660148148,23.6832666667,8.35670666667
406.11,12.3404666667,19.2468666667,8.454,10.0679333333,6.98246666667,6.63073333333,32.8192,5.78766666667,28.3708666667,8.59216296297,23.7760666667,8.39321333334
406.47,12.3700666667,19.2977,8.49533333333,10.1097333333,7.00066666667,6.63746666667,32.8632666667,5.8032,28.3700666667,8.61461481481,23.8399333333,8.41245333334
406.83,12.3515333333,19.2756,8.48693333333,10.0892666667,6.97626666667,6.60506666667,32.8450666667,5.7832,28.3608666667,8.58447407407,23.8339333333,8.37066666666
407.19,12.3375333333,19.2925333333,8.49906666667,10.0958666667,6.96273333333,6.60466666667,32.9388666667,5.78626666667,28.4041333333,8.60047407407,23.9141333333,8.36376666667
407.55,12.3289333333,19.3345333333,8.52333333333,10.1113333333,6.93826666667,6.59386666667,32.9888666667,5.77706666667,28.4257,8.60410370371,23.9554666667,8.34689333334
407.90,12.255,19.2781333333,8.4714,10.0555333333,6.87273333333,6.52586666667,32.9530666667,5.70893333333,28.3419666667,8.53807407408,23.9184,8.26018
408.26,12.2568,19.335,8.49773333333,10.0770666667,6.9016,6.53253333333,33.0148,5.71906666667,28.3426,8.56713333333,23.9712666666,8.26442000001
408.62,12.2867333333,19.3707333333,8.522,10.1156,6.91266666667,6.5448,33.0929333333,5.72726666667,28.3567666667,8.60361481481,24.04,8.27918000001
408.98,12.2939333333,19.4009,8.5152,10.1226666667,6.89086666667,6.5466,33.1244,5.7086,28.3559666667,8.58108888888,24.0793333333,8.28651999999
409.34,12.3164666667,19.4847,8.53133333333,10.1539333333,6.89986666667,6.55106666667,33.2128666667,5.71353333333,28.3919666667,8.60014074073,24.1335333333,8.28918666667
409.70,12.3172666667,19.5052333333,8.5568,10.1976,6.92093333333,6.568,33.3066666667,5.72226666667,28.4302,8.62710370371,24.1912,8.29774000001
410.06,12.3238,19.5123,8.57046666667,10.2041333333,6.91386666667,6.5462,33.3309333333,5.73006666667,28.4410666667,8.6515037037,24.22,8.27368
410.42,12.3016,19.5175,8.565,10.2074666667,6.89406666667,6.53253333333,33.3652666667,5.72153333334,28.4407,8.64874814814,24.2266666667,8.25360666667
410.77,12.3457333333,19.6013333333,8.6168,10.2621333333,6.9316,6.5604,33.4626,5.75233333334,28.492,8.69022222221,24.3012666667,8.30367333333
411.13,12.324,19.6173,8.5802,10.2374666667,6.90626666667,6.4928,33.5002,5.6918,28.4749666667,8.65861481481,24.3058,8.26095999999
411.49,12.2973333333,19.6063,8.55326666667,10.2192666667,6.89,6.47246666667,33.5412,5.6558,28.4424666667,8.61760000001,24.3310666667,8.23973333333
411.85,12.3256666667,19.6766,8.58933333333,10.2742,6.92493333333,6.49006666667,33.6433333333,5.6708,28.5175333333,8.65272592593,24.4062666667,8.28563333334
412.21,12.3644666667,19.7158666667,8.61673333333,10.29,6.92146666666,6.49966666667,33.7016666667,5.66133333333,28.5643,8.65960740741,24.4755333333,8.30224
412.57,12.3572666667,19.7442333333,8.6386,10.2970666667,6.92446666667,6.4868,33.7354,5.6554,28.5799333333,8.65447407407,24.4812,8.27791999999
412.92,12.4001333333,19.8164666667,8.68973333333,10.3418,6.98806666667,6.53226666667,33.819,5.68913333333,28.6524,8.70403703704,24.559,8.30512666666
413.28,12.3762666667,19.8088333333,8.70293333333,10.3436,6.96786666667,6.5264,33.8459333334,5.67753333333,28.6874333333,8.69162222223,24.5916,8.31267999999
413.64,12.3701333333,19.8446666667,8.69693333333,10.356,6.9532,6.52806666667,33.8858,5.672,28.7110333333,8.68437037038,24.6382666667,8.3015
414.00,12.3626666667,19.8783,8.70213333333,10.3775333333,6.95306666667,6.5216,33.9238,5.6696,28.7295666667,8.66192592593,24.6831333333,8.29653333334
414.36,12.3646,19.8918666667,8.70406666667,10.3664,6.9408,6.50966666667,33.958,5.64093333333,28.7206666667,8.65665185185,24.7408666667,8.27296000001
414.72,12.3772666667,19.8953666667,8.716,10.3850666667,6.939,6.49913333333,34.0199333333,5.61933333333,28.747,8.66214074075,24.7992,8.2862
415.07,12.4328,19.9699333333,8.8062,10.4721333333,7.01646666667,6.57286666667,34.0598666667,5.70326666667,28.7733666667,8.73420000001,24.8954,8.36286000001
415.43,12.4522,19.9895333333,8.82993333333,10.4807333333,7.0128,6.58373333333,34.0438666667,5.7206,28.7727333333,8.77320000001,24.9228666667,8.37580666667
415.79,12.4178,20.0045666667,8.8226,10.4711333333,6.97993333333,6.5496,34.0584666667,5.69126666666,28.7548333333,8.74674814815,24.9514666666,8.35330666667
416.15,12.427,20.0364666667,8.841,10.4976666667,6.9708,6.53833333333,34.0988,5.69473333333,28.7701333333,8.75293333334,24.9814,8.35417333333
416.51,12.4418666667,20.0971666667,8.86366666667,10.5274,6.9662,6.5446,34.1428666667,5.70033333333,28.7889333333,8.7663925926,25.0468666667,8.37126
416.86,12.4348666667,20.1019666667,8.8842,10.5529333333,6.9642,6.519,34.1654666667,5.69666666667,28.7644333333,8.7854962963,25.0687333333,8.38632666666
417.22,12.4691333333,20.1573666667,8.90566666667,10.5965333333,6.99273333333,6.5362,34.2292,5.7144,28.7933,8.80890370371,25.1108,8.42265333333
417.58,12.4578,20.1448666667,8.9088,10.6054,6.97266666667,6.53193333333,34.2078666667,5.69193333333,28.752,8.8018074074,25.0958666666,8.41783333333
417.94,12.466,20.1757333333,8.93726666666,10.6382666667,6.98373333333,6.5448,34.2648666667,5.6994,28.7653666667,8.82115555556,25.1444,8.42918000001
418.29,12.4773333333,20.2152666667,8.94733333334,10.6653333333,6.99613333333,6.55346666667,34.3013333334,5.7008,28.7800666667,8.82051111111,25.1796,8.43844666667
418.65,12.4754,20.2520333333,8.95926666667,10.6801333333,6.9984,6.54853333333,34.3468,5.7022,28.7922666667,8.82736296295,25.2195333333,8.42967333334
419.01,12.4703333333,20.2508,8.95820000001,10.7013333333,6.98533333333,6.55373333333,34.3743333333,5.68846666666,28.8031,8.82368888889,25.2304666667,8.41345333334
419.37,12.4933333333,20.3091333334,8.98079999999,10.7392,7.0008,6.5514,34.4496666667,5.694,28.8433666667,8.83347407407,25.3065333333,8.42772000001
419.73,12.5143333333,20.3395333333,9.01766666667,10.7902666667,7.0208,6.58073333333,34.4826666667,5.7088,28.8778666667,8.8588,25.3538666667,8.44117333333
420.08,12.5131333333,20.3683666667,9.0378,10.8153333333,7.0306,6.59293333333,34.5242666667,5.71186666667,28.8984333333,8.86837037037,25.4008,8.44818666667
420.44,12.536,20.4080333333,9.06180000001,10.8508,7.05846666667,6.6018,34.5835333333,5.7246,28.9401666667,8.88942962962,25.4701333333,8.47042666667
420.80,12.5510666667,20.4529333333,9.08166666667,10.873,7.06046666667,6.61706666667,34.6433333333,5.7278,28.9866333333,8.89845185185,25.5411333333,8.46915999999
421.16,12.5647333333,20.4950666667,9.10173333333,10.9001333333,7.0616,6.62353333333,34.697,5.73113333333,29.0173666667,8.90856296297,25.6107333334,8.47008666666
421.51,12.5922666667,20.5537,9.13413333333,10.9448,7.0944,6.6358,34.7676,5.74813333333,29.0612333333,8.93977037038,25.6885333333,8.50167333333
421.87,12.5928,20.5792333333,9.14293333333,10.9522666667,7.0758,6.62166666667,34.7895333333,5.7306,29.0699,8.93240000001,25.7219333333,8.49107999999
422.23,12.6096,20.6149333333,9.1766,10.9902666667,7.07713333333,6.63353333334,34.8339333333,5.7518,29.1031,8.94382962963,25.7800666667,8.5103
422.58,12.6172666667,20.6518,9.18406666666,11.0040666667,7.06333333333,6.62466666667,34.8472666667,5.74553333333,29.1122,8.94056296296,25.8126666667,8.49809333334
422.94,12.6344666667,20.7140333333,9.21993333333,11.0332,7.067,6.61906666667,34.8916,5.75533333333,29.1403333333,8.95642962963,25.8836666667,8.50811999999
423.30,12.6423333333,20.7550666667,9.25133333333,11.0673333333,7.07966666667,6.62646666667,34.9437333333,5.75626666667,29.1632,8.97540740741,25.9402666667,8.52214666666
423.66,12.6626666667,20.7904333333,9.26726666667,11.0748,7.0888,6.6258,34.967,5.75933333333,29.1628666667,8.98475555555,25.9858,8.53286000001
424.01,12.6858,20.8481333333,9.2952,11.1057333333,7.10813333333,6.63906666667,35.0122,5.77286666666,29.1918333333,9.00352592592,26.0549333333,8.55277999999
424.37,12.6822,20.8693333333,9.30446666666,11.1202,7.09933333333,6.63646666667,35.0276666667,5.76833333333,29.1791,8.99975555556,26.0810666667,8.53437333333
424.73,12.6648,20.8956333333,9.3106,11.1417333333,7.09366666667,6.6328,35.0532,5.75833333333,29.1761333333,8.99425925925,26.1074,8.52208666666
425.08,12.6773333333,20.921,9.34133333334,11.1644666667,7.11086666667,6.63053333333,35.0795333333,5.76613333333,29.1663333333,9.01294074074,26.1428,8.53331999999
425.44,12.6936666667,20.9695666667,9.37066666665,11.2012,7.1128,6.63706666667,35.1441333333,5.7714,29.2005666667,9.02275555556,26.2046666667,8.5409
425.80,12.7294,21.0347,9.41320000001,11.2559333333,7.14546666667,6.66933333333,35.2347333334,5.79726666667,29.2524,9.0565851852,26.2816666667,8.57805999999
426.16,12.7215333333,21.0599666666,9.42899999999,11.2706,7.14626666667,6.66353333333,35.2600666667,5.77986666667,29.2591,9.06255555556,26.306,8.57512
426.51,12.7444666667,21.1269333333,9.4904,11.3266666667,7.20466666667,6.7094,35.3511333334,5.82066666667,29.2885666667,9.11137777778,26.3961333333,8.61680000001
426.87,12.756,21.1593333334,9.50466666667,11.3542,7.2246,6.7214,35.3954666667,5.8186,29.2827,9.12405925925,26.4227333334,8.6251
427.23,12.7772,21.2002333333,9.52133333332,11.391,7.2326,6.72806666667,35.4598,5.83153333333,29.3046666667,9.13737037037,26.4702,8.62594666667
427.58,12.7817333333,21.2583,9.54266666667,11.4239333333,7.23133333333,6.72706666667,35.5519333334,5.8232,29.3348666667,9.14708888889,26.5458,8.62176666666
427.94,12.7532666667,21.2604333333,9.54299999999,11.4409333333,7.2124,6.7084,35.5755333333,5.794,29.3101333333,9.13462222222,26.5609333333,8.59836666667
428.30,12.7647333333,21.2914666667,9.56526666666,11.4809333333,7.22573333333,6.71406666667,35.6634,5.78286666667,29.342,9.14148888888,26.6165333333,8.62077333334
428.65,12.8030666667,21.3532666667,9.60546666667,11.5122,7.24353333333,6.71373333333,35.7094666667,5.79566666667,29.3803333333,9.1625925926,26.6801333333,8.63887333333
429.01,12.7946666667,21.3834666667,9.6124,11.5182666667,7.23726666667,6.70546666667,35.7516666667,5.77613333333,29.3840666667,9.15480740742,26.7092666667,8.62152000001
429.37,12.7803333333,21.4147333333,9.61173333333,11.5111333333,7.23213333333,6.68126666667,35.7704666667,5.75626666667,29.3761666667,9.14924444445,26.7474666666,8.59566
429.72,12.7716666667,21.4416333333,9.6114,11.5315333333,7.23233333333,6.66926666666,35.7748666667,5.74406666666,29.3642,9.14294074074,26.7820666667,8.58363333333
430.08,12.8090666667,21.5189666667,9.64213333334,11.5824,7.25413333333,6.68226666667,35.8680666667,5.7596,29.4061333333,9.18042962963,26.8725333333,8.58888
430.44,12.8078,21.5457333333,9.64666666665,11.6217333333,7.23033333334,6.6668,35.8868,5.73846666666,29.4175333333,9.17581481481,26.8930666667,8.58344
430.79,12.8122666667,21.5875666667,9.67160000001,11.6505333333,7.23266666667,6.66153333333,35.9489333333,5.74333333333,29.4639666667,9.18141481481,26.9658,8.59209999999
431.15,12.8018,21.6147,9.69073333335,11.6642666667,7.22553333333,6.664,35.9798,5.73566666667,29.4828,9.18554814815,27.0203333333,8.59453333334
431.50,12.8161333333,21.6514,9.7014,11.6995333333,7.22733333333,6.6584,36.0285333333,5.74653333333,29.5130666667,9.20888888889,27.0672,8.59672666667
431.86,12.8548,21.7115333333,9.73713333335,11.7394,7.24653333333,6.6772,36.0875333333,5.7682,29.5396666667,9.23226666666,27.1313333334,8.61696
432.22,12.8528,21.7385666667,9.75480000001,11.7562666667,7.23846666666,6.66933333333,36.1013333333,5.77306666667,29.5515666667,9.2414,27.1772666667,8.60446666666
432.57,12.8528,21.7555,9.76813333333,11.7666,7.24133333333,6.67566666667,36.1336666667,5.77353333333,29.5506666667,9.24605185186,27.2188666667,8.60988000001
432.93,12.857,21.8151333333,9.78099999999,11.8059333333,7.23753333333,6.67646666667,36.2061333333,5.77273333333,29.5924,9.25235555555,27.3002,8.61089333334
433.29,12.8592666667,21.8433333333,9.80373333334,11.8341333333,7.24086666667,6.67693333333,36.2484,5.78053333333,29.6039333333,9.25938518519,27.3353333333,8.62368666666
433.64,12.8835333333,21.8793333333,9.84893333333,11.8840666667,7.26553333333,6.69446666667,36.2699333333,5.80793333333,29.6288333333,9.28691851853,27.3813333333,8.65099333333
434.00,12.8891333333,21.9285,9.87466666668,11.9125333333,7.28286666667,6.707,36.3318,5.82346666667,29.6582666667,9.30721481481,27.4328,8.68189333333
434.35,12.8967333333,21.9623,9.88479999999,11.9187333333,7.27866666667,6.70733333333,36.3869333333,5.8292,29.6619,9.31306666667,27.4922,8.68188000001
434.71,12.8905333333,22.0005333333,9.89886666667,11.9431333333,7.27533333334,6.698,36.4366,5.81773333333,29.6770666667,9.32250370371,27.5405333333,8.68222666667
435.07,12.8708,22.0048,9.90199999999,11.9601333333,7.27306666666,6.67073333333,36.4208,5.80793333333,29.6295,9.3029925926,27.5438,8.65845999999
435.42,12.8766,22.0468666667,9.93046666667,11.9946,7.28826666666,6.69053333333,36.4658666667,5.811,29.6349,9.31328148148,27.5957333333,8.67236666667
435.78,12.8651333333,22.0594,9.94706666666,12.0241333333,7.2812,6.67586666667,36.5058,5.8004,29.6343333333,9.30734814814,27.6280666667,8.64978
436.13,12.8802666667,22.1278,9.98646666668,12.0788666667,7.2882,6.69,36.5558666667,5.8136,29.6566666667,9.32831851853,27.6706666667,8.66059333333
436.49,12.8862666667,22.1777333333,10.0194666667,12.1262,7.30026666667,6.6862,36.6216666667,5.8282,29.6693,9.33665925926,27.7224,8.67586
436.84,12.9112666667,22.2,10.0597333333,12.1636,7.32613333333,6.70353333333,36.644,5.84093333333,29.6700666667,9.36923703705,27.7693333333,8.70391333333
437.20,12.9316,22.2586,10.0886,12.1986,7.33013333333,6.71046666667,36.6988666667,5.85153333333,29.7022666667,9.39269629629,27.8286666667,8.72008666666
437.56,12.9221333333,22.2779333333,10.0891333333,12.1912666667,7.30386666666,6.68506666666,36.7425333333,5.82553333334,29.6891,9.38145925926,27.8694666667,8.69383999999
437.91,12.9397333333,22.3071666667,10.1110666667,12.2155333333,7.30033333333,6.68386666667,36.7824,5.83493333333,29.706,9.3845037037,27.931,8.69173333333
438.27,12.9554666667,22.3460333333,10.1458666667,12.2534666667,7.30973333333,6.6646,36.8066,5.83526666667,29.7332666667,9.39201481481,27.9752,8.69576000001
438.62,12.9622,22.3635,10.1515333333,12.2548666667,7.30013333333,6.66606666667,36.8170666667,5.8354,29.7275333333,9.38276296296,28.008,8.69061333334
438.98,13.0011333333,22.4326333333,10.1872,12.2875333333,7.30833333333,6.68906666667,36.9,5.84466666667,29.7959666667,9.40955555555,28.0948,8.71674
