wavelength,Back_TerVirm,Belly_TerVirm,Breast_TerVirm,Crissum_TerVirm,Crown_TerVirm,DorTail_TerVirm,Rump_TerVirm,Throat_TerVirm,WingTip_TerVirm
530.73,47.4879333333,88.817,61.8214666667,69.3279333333,63.5543333333,9.11853333334,56.0866,6.72356666667,9.19716666667
531.08,47.5692,88.8476666667,61.9689333333,69.3175333333,63.7040666667,9.11026666667,56.1536666667,6.71446666667,9.19643333333
531.42,47.7112666666,88.9514,62.1948666666,69.3822,63.9376,9.10326666667,56.2834,6.70586666667,9.19493333333
531.77,47.8775666667,89.1104,62.4716666667,69.4520666667,64.1927333333,9.09413333335,56.4468666667,6.6979,9.19143333333
532.11,48.0104333333,89.2254,62.7076666667,69.4731333334,64.4298666667,9.08553333332,56.5778,6.66993333334,9.17263333333
532.46,48.1738333333,89.3938,62.9690666667,69.5742666667,64.6886,9.0876,56.7412666667,6.65736666667,9.1704
532.80,48.2764666667,89.4425333333,63.1344,69.5836666667,64.8773333334,9.09786666667,56.8454,6.6417,9.1744
533.15,48.4130666667,89.5514,63.3456,69.6346,65.0773333333,9.09273333333,56.9879333334,6.636,9.1666
533.49,48.5613666667,89.6821333333,63.5826,69.7182,65.3106,9.10933333333,57.1282666667,6.6459,9.1887
533.84,48.7139,89.8572666667,63.8296,69.8084,65.5533333333,9.118,57.2679333333,6.657,9.20076666667
534.18,48.9055333333,90.077,64.1361333333,69.9605333333,65.8598666667,9.14419999999,57.467,6.65593333334,9.2173
534.52,48.9942333333,90.1108666667,64.2606666667,69.9940666667,66.0241333333,9.13119999999,57.5378666667,6.64056666667,9.21013333333
534.87,49.1755666666,90.3238666666,64.5456,70.1246666667,66.2994,9.14359999999,57.7138666667,6.65646666667,9.22586666667
535.21,49.3273,90.4808666667,64.7965333333,70.2262666667,66.5467333333,9.18946666666,57.8716,6.68783333333,9.25666666667
535.56,49.4171333333,90.5262666667,64.9388,70.2481333333,66.7208666666,9.19953333334,57.9456,6.69073333333,9.2742
535.90,49.5521333333,90.6310666667,65.1586,70.3111333333,66.9170666667,9.22926666666,58.0400666667,6.72346666667,9.30433333333
536.25,49.6310333333,90.6764666667,65.3082666667,70.3014666667,67.0636,9.24266666667,58.1038,6.73846666667,9.32336666667
536.59,49.7512666667,90.7736666667,65.4957333333,70.3494666667,67.2494666667,9.24920000001,58.2062,6.75873333333,9.33006666667
536.93,49.8752666667,90.9022666667,65.7189333333,70.4426,67.4870666667,9.25026666667,58.2999333333,6.76903333333,9.33983333333
537.28,49.9428666667,90.9104666666,65.8569333333,70.4234666667,67.6431333333,9.23826666667,58.336,6.75156666667,9.32073333333
537.62,49.9982666667,90.8771333333,65.9552,70.3826,67.7746,9.23393333333,58.3557333333,6.74206666667,9.30586666667
537.97,50.0537666667,90.8596666667,66.0796666667,70.3354666667,67.9009333333,9.20946666665,58.3674,6.73436666667,9.2836
538.31,50.2052333333,90.9712,66.3603333333,70.3524666667,68.1637333333,9.22933333334,58.4711333333,6.75366666667,9.3035
538.65,50.2883333333,91.01,66.5379333333,70.3348,68.3940666667,9.24726666667,58.5206,6.75603333333,9.305
539.00,50.3716,91.0554,66.7631333333,70.3498,68.6288666667,9.21833333333,58.5648666667,6.7368,9.28886666667
539.34,50.5284,91.2086666667,67.108,70.4696,68.9238,9.20819999999,58.7063333334,6.72283333333,9.2767
539.69,50.6380666667,91.2534666667,67.3566666667,70.5121333333,69.1595333333,9.16786666666,58.7776666667,6.69276666667,9.2528
540.03,50.7353333333,91.2784,67.545,70.5166666667,69.3562,9.14326666665,58.8064666667,6.6768,9.21793333333
540.37,50.8221666667,91.3193333333,67.7392,70.5314666667,69.5322,9.11380000001,58.8470666667,6.6543,9.20623333333
540.72,50.9000666667,91.381,67.9099333333,70.547,69.6794666667,9.12373333334,58.9048666667,6.6643,9.21703333334
541.06,50.9971666667,91.4958666667,68.1058666667,70.6154666667,69.8604,9.12333333332,58.9902666667,6.6762,9.23396666667
541.40,51.0279,91.476,68.2156,70.6246666667,69.9507333333,9.11593333335,58.9879333333,6.66196666667,9.22353333333
541.75,51.083,91.5267333333,68.3251333333,70.6536666667,70.0593333333,9.12213333333,59.0092,6.66553333333,9.2378
542.09,51.0157333333,91.4005333333,68.2888,70.5346,70.0189333333,9.07446666667,58.9176,6.62293333333,9.18936666667
542.43,51.0051666667,91.3124,68.3001333333,70.4624,70.0233333333,9.05666666667,58.8352666667,6.6077,9.17533333333
542.78,51.0244,91.2944666667,68.3582,70.4396,70.0839333333,9.04946666667,58.8296666667,6.6083,9.16696666667
543.12,50.9932,91.2238666667,68.3388,70.3428,70.0946,9.04353333334,58.75,6.60926666667,9.15713333333
543.46,50.9576666667,91.1562666667,68.3038666667,70.2607333333,70.0984666667,9.04193333333,58.6662,6.60706666667,9.1537
543.81,50.9469333333,91.0732,68.3326666667,70.2010666667,70.1112666667,9.03986666667,58.5810666667,6.60766666667,9.1712
544.15,50.97,91.0907333333,68.4259333333,70.2094666667,70.2144,9.06986666666,58.5508,6.62876666667,9.19843333333
544.49,51.023,91.1408666667,68.5434666667,70.2098,70.3335333333,9.07720000001,58.523,6.622,9.21773333333
544.84,51.0199333333,91.072,68.573,70.1541333333,70.3904666667,9.09099999999,58.4304666667,6.6268,9.21743333333
545.18,51.1156666667,91.1942,68.7312,70.2007333333,70.5454666666,9.0808,58.4374,6.6276,9.23056666667
545.52,51.1472,91.2161333333,68.8418,70.1899333333,70.6417333333,9.06900000001,58.4154,6.61543333334,9.21113333333
545.87,51.3695,91.5096666667,69.1650666667,70.4308666667,70.9643333333,9.14566666667,58.5605333334,6.70006666667,9.30936666667
546.21,51.4888333334,91.6774000001,69.378,70.5156,71.1448,9.15053333333,58.6017333334,6.70776666667,9.31773333333
546.55,51.5490666667,91.7587333333,69.4999333333,70.5415333333,71.2598666667,9.15246666668,58.5632666667,6.69706666667,9.3209
546.90,51.6559333334,91.8322666666,69.657,70.5824,71.4052666666,9.18506666667,58.5391333333,6.7199,9.36053333333
547.24,51.7838,92.0400666666,69.9022666667,70.722,71.6162666667,9.202,58.5962,6.718,9.39346666667
547.58,51.8434666667,92.1434,70.0234666667,70.7646666666,71.7428666667,9.1994,58.5836666667,6.71123333333,9.39616666667
547.92,51.8970666667,92.2231333334,70.1319333333,70.8062,71.8323333333,9.21220000001,58.5456666667,6.71473333333,9.4038
548.27,51.9541666666,92.2729999999,70.2296,70.8602,71.9378,9.21253333332,58.4783333333,6.71153333333,9.3929
548.61,52.0392666667,92.4633333333,70.4067333333,70.967,72.0876666667,9.20533333332,58.478,6.70386666667,9.4016
548.95,52.1172666667,92.6001999999,70.539,71.042,72.2424666667,9.25093333333,58.4530666667,6.73596666667,9.43733333333
549.29,52.204,92.7264000001,70.6824666667,71.1424,72.4367333333,9.28906666666,58.4182666667,6.78443333333,9.4993
549.64,52.2073,92.7663333333,70.7696,71.1774,72.5530666667,9.2624,58.3152666667,6.73376666667,9.44946666666
549.98,52.2489666667,92.8883333334,70.887,71.2572666666,72.7066666667,9.26046666666,58.2598666667,6.73746666667,9.47393333333
550.32,52.3793666667,93.1069333333,71.0816666667,71.3984,72.9318,9.28473333333,58.2442666667,6.75906666667,9.5067
550.66,52.4213333333,93.3417999999,71.2428666667,71.5445333333,73.1255333333,9.2642,58.2454,6.71883333333,9.46533333333
551.01,52.5313333333,93.4974666667,71.3945333333,71.6334666667,73.3260666667,9.2768,58.2062666667,6.7433,9.47556666667
551.35,52.5996666667,93.7368,71.6206666667,71.7782666667,73.5578,9.30226666667,58.2214666667,6.76046666667,9.483
551.69,52.6235333333,93.7992,71.7018,71.7981333333,73.6752,9.30720000001,58.1545333333,6.7573,9.4633
552.03,52.6130666667,93.856,71.7346666667,71.8227333333,73.7349333333,9.33686666667,58.1049333333,6.7835,9.49283333333
552.38,52.5898666667,93.8674666667,71.7489333333,71.8334666667,73.7983333333,9.31653333333,57.9976,6.7802,9.4678
552.72,52.5828,93.9456666667,71.8120666667,71.8626666667,73.8914,9.29159999999,57.9543333333,6.75926666667,9.45906666667
553.06,52.5441,93.9576,71.8132666667,71.8424666667,73.9116,9.23686666667,57.8138666667,6.68746666667,9.42543333333
553.40,52.4751666667,93.9573333333,71.7530666667,71.7616666667,73.8760666667,9.20819999999,57.6746,6.68543333333,9.4316
553.74,52.4587333333,93.9693333333,71.7462,71.773,73.9003333333,9.27393333333,57.5625333333,6.72253333333,9.4694
554.09,52.3227666667,93.8484666667,71.6468,71.6704,73.8287333333,9.22853333334,57.3468666667,6.68893333333,9.452
554.43,52.2573333333,93.7602666667,71.5467333333,71.6103333333,73.7754666667,9.22446666668,57.1454666667,6.71613333333,9.4594
554.77,52.1490333333,93.717,71.434,71.5794,73.7138,9.20919999999,56.9598,6.72133333333,9.44306666667
555.11,52.0572,93.7004,71.275,71.5388,73.6727333333,9.16719999999,56.7628666667,6.67403333333,9.4337
555.45,52.0048333333,93.7849333333,71.2399333333,71.6096,73.6876666667,9.13266666667,56.5942,6.66836666667,9.4523
555.80,51.9489,93.7854,71.1847333333,71.5828666667,73.6664,9.1034,56.3863333333,6.65273333333,9.4483
556.14,51.8643,93.8106666666,71.1074666667,71.5596666667,73.6455333333,9.0722,56.1906666667,6.5937,9.41806666667
556.48,51.8197333333,93.8665333334,71.0443333333,71.5904666667,73.6468666667,9.03899999999,55.9938,6.57066666667,9.40406666667
556.82,51.7427333333,93.8576666668,70.9372,71.5562666667,73.5816666667,9.09433333333,55.8256,6.6127,9.40513333333
557.16,51.6813,93.8864000001,70.8668666667,71.5787333333,73.5759333333,9.13086666667,55.6624,6.61716666667,9.41853333334
557.50,51.5602666667,93.8638000001,70.7498666667,71.5483333333,73.5274666667,9.09940000001,55.4322666667,6.6219,9.40306666667
557.85,51.4612666667,93.8541999999,70.6314,71.5164,73.4537333333,9.13473333333,55.2358,6.66396666667,9.43076666667
558.19,51.3273333333,93.8110666667,70.4919333333,71.4557333333,73.3693333333,9.1158,55.0326666667,6.6269,9.43066666667
558.53,51.0934,93.6512000001,70.2461333333,71.2679333333,73.1533333333,9.09480000001,54.7226,6.59106666666,9.4066
558.87,50.9951333333,93.5885333334,70.1250666667,71.2263333334,73.0514666667,9.13066666667,54.4934666667,6.62393333333,9.39966666667
559.21,50.9025,93.5340666667,69.9882666667,71.1380666667,72.9366,9.15573333335,54.3114666667,6.64743333333,9.42146666667
559.55,50.7528333333,93.5021333333,69.7906,71.1014,72.8456,9.16133333333,54.1109333333,6.64823333333,9.43263333333
559.89,50.639,93.4580666667,69.6570666667,71.0350666667,72.7244666667,9.16199999999,53.9032,6.694,9.47503333333
560.23,50.4978666667,93.3912666667,69.4883333333,70.9862666667,72.6027333333,9.21899999999,53.7012,6.7482,9.50106666667
560.58,50.4112333333,93.4664666667,69.4214666667,71.0390666667,72.5832666667,9.21473333333,53.5213333333,6.7504,9.51583333333
560.92,50.3138666667,93.4559999999,69.3014,71.0466666667,72.5101333333,9.2252,53.3018,6.7597,9.5281
561.26,50.1557,93.4302,69.1594666667,71.0216,72.384,9.15086666666,53.0672666667,6.68646666667,9.46236666667
561.60,50.0464,93.4588666666,68.9846,71.0110666667,72.3031333334,9.15133333332,52.8691333333,6.66836666667,9.4489
561.94,49.8926333333,93.3753333333,68.7966666667,70.9451333333,72.187,9.18893333333,52.5757333333,6.7105,9.47766666667
562.28,49.7336333333,93.2556666667,68.5661333333,70.8626666667,71.9975333333,9.21133333333,52.3104,6.74816666667,9.50856666667
562.62,49.5773333334,93.1592,68.3494666667,70.8140666667,71.8492,9.22926666667,52.0718666667,6.78663333333,9.55373333333
562.96,49.4365666667,93.1724,68.2061333333,70.8279333333,71.7714666667,9.258,51.8584666667,6.78176666667,9.5786
563.30,49.2862,93.1308666667,67.995,70.8132666667,71.5987333333,9.25386666667,51.5686,6.78433333333,9.57533333333
563.64,49.1583333333,93.1182666667,67.7493333333,70.7860666667,71.4068,9.28093333333,51.2886666667,6.74693333333,9.5765
563.99,48.8733,92.9130666667,67.4003333333,70.6078666667,71.0802,9.25686666667,50.9162666667,6.72273333333,9.57086666667
564.33,48.6420333333,92.749,67.0672666666,70.4466,70.7939333333,9.23760000001,50.5562666667,6.6958,9.56216666667
564.67,48.3868333333,92.5732,66.7567333334,70.3073333333,70.4944,9.21639999999,50.2286666667,6.66673333333,9.54086666667
565.01,48.2599333333,92.5709333333,66.5384,70.2857333333,70.2838666667,9.27873333333,49.9912666667,6.7079,9.60093333333
565.35,48.1083333333,92.5140666667,66.3513333333,70.2738,70.077,9.29313333333,49.7468,6.73223333333,9.62693333333
565.69,47.9609333333,92.4645333333,66.1054666667,70.2609333333,69.8538,9.29506666667,49.5298,6.7439,9.6456
566.03,47.8431666667,92.4896,65.9368666667,70.3401333333,69.7434666667,9.3194,49.3396666667,6.7607,9.674
566.37,47.6943666667,92.46,65.7189333333,70.3318,69.5607333333,9.34319999999,49.0885333333,6.78576666667,9.69533333333
566.71,47.4322,92.2325333333,65.3264666667,70.1630666667,69.2238,9.35099999999,48.7427333333,6.8121,9.6924
567.05,47.1503,91.9716666667,64.9655333333,69.9704666667,68.889,9.32126666665,48.4016666667,6.77146666667,9.65496666667
567.39,46.9707,91.8892666667,64.7148,69.9384666667,68.6999333333,9.36179999999,48.1528,6.8303,9.69616666667
567.73,46.7896666667,91.7550666667,64.4146666667,69.8541333333,68.4652,9.38320000001,47.8578666667,6.85403333333,9.72736666667
568.07,46.5510666667,91.6494666667,64.1102,69.7906,68.1998666667,9.34779999999,47.5735333333,6.84336666667,9.7142
568.41,46.3584333333,91.5734,63.8106666667,69.7482,67.9425333333,9.37926666667,47.2984,6.8809,9.74443333333
568.75,46.0852666667,91.3795333333,63.3947333333,69.6411333333,67.6467333333,9.38113333333,46.9724666667,6.89956666667,9.72976666667
569.09,45.8276,91.2102666667,62.9581333333,69.521,67.2948666667,9.38339999999,46.6063333333,6.9015,9.73733333333
569.43,45.5257666667,90.9674,62.4940666666,69.329,66.8706666667,9.36680000001,46.2088,6.87616666667,9.7146
569.77,45.2982333333,90.8684666667,62.1243333333,69.2126666667,66.5543333333,9.34019999999,45.8892,6.85076666667,9.6983
570.11,45.0687666667,90.7985333333,61.8209333333,69.1786,66.2572,9.34120000001,45.6080666667,6.8138,9.69953333333
570.45,44.8389333333,90.7335333333,61.5080666667,69.1303333333,65.9493333333,9.31953333333,45.3068,6.79773333333,9.68643333333
570.79,44.6504666667,90.7349333333,61.2182666667,69.1422,65.7007333334,9.33420000001,45.0283333333,6.812,9.70186666667
571.13,44.3408333333,90.5678666667,60.8252,69.0355333334,65.3650666667,9.263,44.6617333333,6.7712,9.6504
571.47,44.0815666667,90.4290666667,60.4456666667,68.9536666667,65.0127333333,9.25173333333,44.3726,6.75463333333,9.63546666667
571.81,43.9439666667,90.41,60.1643333334,68.9748666667,64.7820666667,9.32113333333,44.1522666667,6.8077,9.6781
572.15,43.7614333333,90.3776666667,59.8671333333,68.9812666667,64.5436,9.32820000001,43.8874666667,6.83943333333,9.718
572.49,43.4962666666,90.2050666667,59.4749333333,68.8461333333,64.1712666667,9.31446666666,43.5490666667,6.8222,9.71833333333
572.83,43.2785333333,90.1882666667,59.2139333333,68.8204666667,63.9286666667,9.31840000001,43.3162666667,6.8237,9.72086666667
573.17,43.1128666667,90.2507333333,59.0182,68.903,63.7278666667,9.38333333333,43.1596666667,6.89286666667,9.7858
573.51,42.8218,90.0762666667,58.6272,68.7707333333,63.336,9.41473333333,42.8396,6.91353333333,9.80573333333
573.85,42.4865,89.8429333333,58.1491333333,68.5708666666,62.9123333333,9.39479999999,42.4774,6.9275,9.79113333334
574.19,42.2523666667,89.7286666667,57.7686666667,68.477,62.5894,9.40226666668,42.2023333333,6.93536666667,9.806
574.53,41.9988333333,89.54,57.3720666667,68.3372,62.1974666667,9.45240000001,41.9177333333,6.97323333333,9.85936666667
574.87,41.7739333333,89.4310666667,56.9632666667,68.2480666666,61.8164666667,9.47500000001,41.6674,6.98003333333,9.87756666667
575.21,41.5403666667,89.3616666667,56.6196666667,68.2062666667,61.5256666667,9.51606666666,41.4092666667,7.01013333333,9.90646666667
575.55,41.2251,89.1347333333,56.1600666667,68.0336,61.1023333333,9.52373333332,41.0903333333,7.02353333333,9.91306666667
575.89,40.8854333333,88.8362666667,55.6642,67.8238666667,60.6178,9.52773333333,40.7682,7.01673333333,9.88173333333
576.22,40.7017,88.8412,55.3752,67.8459333333,60.3442666667,9.56626666667,40.5735333333,7.06013333333,9.93306666666
576.56,40.4381333334,88.5934,54.907,67.7065333333,59.9240666667,9.61399999999,40.2661333333,7.1002,9.96296666666
576.90,40.0895333333,88.2297333333,54.3158,67.4401333333,59.4103333333,9.56880000001,39.8500666667,7.0439,9.91646666667
577.24,39.7657,87.9686666667,53.8275333333,67.3270666667,58.9717333333,9.56299999999,39.5254666667,7.02506666667,9.90229999999
577.58,39.5429666667,87.9184,53.4588,67.3228666667,58.6052666667,9.5734,39.2776666667,7.02883333333,9.91896666667
577.92,39.2337666667,87.7243333333,52.985,67.2008666667,58.1397333333,9.55979999999,38.9283333333,7.01786666667,9.91823333333
578.26,38.9092666667,87.5334666667,52.4896666667,67.0604,57.7062,9.50646666666,38.5896,7.0032,9.88356666666
578.60,38.5913333333,87.2386666667,52.0199333333,66.8931333333,57.2347333333,9.53519999999,38.2686666667,7.0235,9.91079999999
578.94,38.2558666667,86.9927333333,51.5044666666,66.7071333333,56.6945333333,9.49006666668,37.8862666667,6.9975,9.88046666666
579.28,37.9540666667,86.7941333333,51.0442,66.5783333333,56.2349333333,9.47966666667,37.5684,6.98576666667,9.89543333333
579.61,37.7355333333,86.777,50.6620666667,66.5374,55.8718,9.47873333335,37.3040666667,6.97833333333,9.91549999999
579.95,37.3697333333,86.4190666667,50.1298666667,66.2578,55.3142,9.44746666666,36.9299333333,6.9347,9.88743333333
580.29,37.0051666667,86.1325333333,49.6275333333,66.0480666667,54.8044,9.40273333333,36.5927333333,6.88786666667,9.84833333333
580.63,36.8125333333,86.1641333333,49.3718,66.0986666667,54.5341333333,9.46046666667,36.3897333333,6.93466666667,9.88390000001
580.97,36.6464,86.1772,49.1018666667,66.1105333333,54.2460666667,9.55566666666,36.226,7.03253333333,9.97876666666
581.31,36.3664666667,85.899,48.662,65.9432,53.794,9.57206666665,35.9068,7.046,10.0070333333
581.65,36.0835,85.8138,48.2232666667,65.8773333333,53.4018666667,9.53880000001,35.6261333333,6.99036666667,9.95486666667
581.98,35.8541,85.7508666667,47.8602666667,65.8441333333,53.0304,9.53566666665,35.3920666667,6.98566666667,9.92063333333
582.32,35.6241666667,85.7328,47.5138,65.8274,52.6689333333,9.52033333333,35.1502,6.95886666667,9.90546666667
582.66,35.3668666667,85.6210666667,47.114,65.7354,52.2918666667,9.49960000001,34.8977333333,6.95016666667,9.89456666667
583.00,35.1319666667,85.5177333333,46.7300666667,65.6598,51.9046,9.46773333333,34.6488666667,6.9314,9.85713333333
583.34,34.8483,85.2735333333,46.2948,65.5478666667,51.4734,9.47999999999,34.3511333333,6.95076666667,9.86913333333
583.68,34.6064,85.1067333333,45.8748,65.4570666667,51.0512,9.43826666665,34.0473333333,6.93886666666,9.8469
584.01,34.3999333333,85.1439333334,45.5719333333,65.4970666667,50.7104666667,9.43913333335,33.8016666666,6.93806666667,9.84666666667
584.35,34.0418666667,84.8386,45.0222666667,65.2176666667,50.1474,9.31466666668,33.4144666667,6.849,9.78026666667
584.69,33.7127,84.5446,44.5256,64.9978,49.6315333333,9.19886666668,33.0283333333,6.77106666667,9.71573333333
585.03,33.4470333333,84.4422,44.1034,64.8716666667,49.2316666667,9.1874,32.7982,6.76406666667,9.68893333333
585.37,33.2573666667,84.2991333333,43.8153333333,64.8442,48.8858,9.25073333333,32.6053333333,6.8395,9.76633333333
585.70,33.0120333333,84.1362666666,43.4495333333,64.7294666667,48.4896,9.25539999999,32.3489333333,6.84413333333,9.77773333333
586.04,32.6940333333,83.8578,43.0034666667,64.5113333333,48.0325333333,9.26253333333,32.0486,6.8602,9.7732
586.38,32.4676333333,83.7159333333,42.6759333333,64.4507333333,47.6440666667,9.29873333333,31.7967333333,6.8631,9.80466666667
586.72,32.2446666667,83.5132666667,42.3499333333,64.3591333334,47.2697333333,9.37720000001,31.5582,6.9688,9.89436666667
587.06,31.9613,83.4338,41.9843333334,64.2356666667,46.8770666667,9.35139999999,31.3226,6.93243333333,9.86706666667
587.39,31.7276,83.3327333333,41.6528,64.1896666667,46.5728,9.38506666667,31.1477333333,6.93153333333,9.91166666667
587.73,31.4808666666,83.1682,41.2847333333,64.0958666667,46.1914666667,9.38539999999,30.9260666667,6.9286,9.92846666667
588.07,31.2865,83.1041333333,41.0108,64.0648666667,45.8638666667,9.44933333333,30.7486666667,6.9754,9.96316666667
588.41,31.0969666667,83.0288666667,40.6985333333,64.01,45.5482,9.52573333333,30.5817333333,7.0174,9.98203333333
588.74,30.8733666666,82.9056,40.3824,63.9610666667,45.2127333333,9.53393333333,30.3382666667,6.99136666666,9.97803333334
589.08,30.6089,82.7264,39.9918666667,63.7937333333,44.8058,9.49653333333,30.0868666667,6.95936666667,9.95526666666
589.42,30.4040333333,82.6646,39.6878666667,63.789,44.4862,9.52639999999,29.9148666667,6.93933333333,9.99996666667
589.76,30.2595666667,82.6249333333,39.4128666667,63.7816666667,44.1670666666,9.53533333333,29.7377333333,6.95256666667,10.0319333333
590.09,30.1173333333,82.5209333333,39.1363333333,63.7601333333,43.888,9.60680000001,29.6000666667,6.99366666667,10.0793
590.43,29.866,82.485,38.8034666667,63.7118666667,43.5362666667,9.53666666667,29.3986666667,6.90376666667,10.0029666667
590.77,29.6699333334,82.3844666667,38.4970666667,63.6573333333,43.1935333333,9.52800000001,29.1954,6.90536666667,10.0101333333
591.11,29.4639666667,82.394,38.2228666667,63.6777333333,42.8290666666,9.50040000001,28.9782,6.89196666667,9.97266666667
591.44,29.2109,82.1801333333,37.8550666667,63.5020666667,42.4072,9.45733333334,28.721,6.84466666667,9.9227
591.78,28.9572,82.0573333333,37.4908,63.429,42.0824666667,9.44626666667,28.5128666667,6.79373333333,9.91636666667
592.12,28.7031666667,81.9816,37.1533333333,63.3546,41.7009333333,9.37380000001,28.2580666666,6.7253,9.8524
592.46,28.5278333333,81.8686,36.8597333333,63.2838,41.3593333333,9.41540000001,28.0942666667,6.76076666667,9.88996666667
592.79,28.3883666667,81.8422666667,36.6244666667,63.2998,41.079,9.51240000001,27.9736666667,6.8154,9.95073333333
593.13,28.2348,81.7992666667,36.3719333333,63.3162,40.7991333333,9.54680000001,27.8572,6.90476666667,10.0164
593.47,27.9849,81.6352,36.051,63.1882,40.4291333333,9.55900000001,27.6706666667,6.90873333333,9.98719999999
593.80,27.7151666667,81.4995333333,35.7044,63.0405333333,40.0226666667,9.47453333333,27.4270666667,6.85226666667,9.92343333333
594.14,27.4898666667,81.3714666667,35.3595333333,62.9097333334,39.6524666666,9.46066666666,27.1827333333,6.82756666667,9.91706666667
594.48,27.2987666667,81.2907333333,35.0818666667,62.8918666667,39.3495333333,9.45393333333,27.0146,6.80606666667,9.91846666667
594.81,27.1685333333,81.2322666667,34.8484666667,62.8552666667,39.1022666667,9.5622,26.9076666667,6.88936666667,10.0028666667
595.15,27.0495,81.2536666667,34.6258666667,62.8685333333,38.8710666667,9.62140000001,26.8090666667,6.96313333333,10.0812666667
595.49,26.9117333333,81.1642666667,34.4056,62.8550666667,38.5392666667,9.65746666667,26.6916,7.03706666666,10.1151
595.82,26.7996333333,81.1542666667,34.213,62.8917333333,38.3449333333,9.7324,26.6068,7.09566666667,10.2036666667
596.16,26.6504666667,81.1057333333,33.966,62.8390666667,38.0848666667,9.71613333333,26.455,7.1125,10.2174333333
596.50,26.4425666667,80.9588,33.6852666667,62.7164,37.7780666667,9.67060000001,26.281,7.10413333333,10.1897666667
596.83,26.2643,80.7508666667,33.3976,62.5444666667,37.449,9.66513333332,26.0905333333,7.0465,10.1531
597.17,26.2408333333,80.7652666667,33.2954666667,62.6552666667,37.3264,9.73859999999,26.0498,7.13473333333,10.274
597.51,26.152,80.81,33.1531333333,62.6943333333,37.1656,9.77746666667,25.9778666667,7.20103333333,10.3367666667
597.84,26.0738333333,80.7239333333,33.0123333333,62.6831333333,36.9839333333,9.86073333333,25.9134,7.2848,10.4310666667
598.18,25.9169666666,80.5681333333,32.7824,62.5976,36.7318666667,9.87766666667,25.7534666667,7.3014,10.4267
598.52,25.7442,80.4515333333,32.5312666667,62.544,36.4623333333,9.8286,25.6106,7.29043333334,10.3953666667
598.85,25.5591,80.2383333333,32.2755333333,62.4638666667,36.1862666667,9.84393333333,25.4410666667,7.28893333333,10.4044333333
599.19,25.3587,80.1404666667,31.9817333333,62.3496666667,35.9034,9.76479999999,25.2423333333,7.22273333333,10.3499
599.53,25.1599666667,79.9427333333,31.6990666667,62.2384666667,35.5610666667,9.73326666667,25.065,7.22036666667,10.3106
599.86,24.9797666667,79.8248666667,31.4558,62.185,35.2977333333,9.7612,24.9128,7.23403333333,10.3240333333
600.20,24.7739666667,79.7424,31.2026666667,62.1466666667,34.9773333333,9.70873333332,24.7056,7.1581,10.2638333333
600.53,24.6519,79.9054666667,31.0704,62.2807333333,34.8129333333,9.76093333333,24.6159333333,7.2162,10.2961666667
600.87,24.3462333333,79.7728,30.6973333333,62.0676,34.3883333333,9.65786666665,24.3514,7.0712,10.1555666667
601.21,24.1398333333,79.6110666667,30.4027333333,61.9272666667,34.0254,9.67126666665,24.1954666667,7.04003333333,10.1267
601.54,23.9396333333,79.5860666667,30.1544,61.9223333333,33.6790666667,9.60853333334,24.0247333333,6.95606666667,10.0615666667
601.88,23.7568,79.677,29.9232,61.9604666667,33.3786,9.561,23.8771333333,6.8951,10.0019666667
602.21,23.5499666666,79.6265333333,29.6560666667,61.9073333333,33.0474,9.48400000001,23.6848,6.81186666667,9.9532
602.55,23.4152333333,79.668,29.4765333333,61.9346666667,32.7997333333,9.47093333333,23.5946,6.7894,9.9403
602.88,23.3483666667,79.7832666667,29.3512666667,62.0995333333,32.6362,9.52286666666,23.5279333333,6.83536666667,9.99006666667
603.22,23.2330333333,79.7086,29.1755333333,62.0321333333,32.4134,9.52493333334,23.4168,6.8206,10.0177666667
603.56,23.0953333333,79.6652,29.0002666667,62.0210666666,32.1595333333,9.49426666667,23.3042,6.78743333333,9.969
603.89,23.0371666667,79.6864,28.8976,62.0386666667,32.0484666667,9.55186666666,23.2744,6.85966666667,10.0503
604.23,22.8778,79.494,28.7029333333,61.876,31.7944,9.52260000001,23.1489333333,6.86226666667,10.0417666667
604.56,22.7994,79.4656,28.587,61.9048666667,31.6479333333,9.53866666666,23.0666666667,6.90593333333,10.0963333333
604.90,22.73,79.4520666667,28.4641333333,61.9288666667,31.5035333333,9.54273333334,22.9998666667,6.93646666667,10.1316
605.23,22.6043666667,79.3334666667,28.2860666667,61.8628,31.3153333333,9.55926666667,22.8939333333,6.95346666667,10.1387666667
605.57,22.5940666667,79.2343333333,28.1833333333,61.803,31.1782,9.66026666668,22.8854666667,7.05393333333,10.261
605.90,22.5037333333,79.0314,28.0266,61.677,30.9997333333,9.74086666667,22.8242,7.1194,10.3049
606.24,22.3658,78.9224,27.8102,61.5662,30.7719333333,9.7164,22.6817333333,7.10743333333,10.2751666667
606.58,22.2653666667,78.7962,27.6913333333,61.4526,30.5941333333,9.79006666667,22.6136,7.1779,10.3554666667
606.91,22.1489666667,78.7936,27.5231333333,61.4558,30.3809333333,9.80893333333,22.5154,7.21296666667,10.3418
607.25,22.0154666667,78.6568666667,27.3076,61.3314,30.1085333333,9.77766666665,22.3804,7.18573333333,10.3608
607.58,21.807,78.3508666667,27.0308,61.1245333333,29.7395333333,9.71280000001,22.1554666667,7.12896666667,10.2918666667
