wavelength,Back_RamMelm,Belly_RamMelm,Breast_RamMelm,Crissum_RamMelm,Crown_RamMelm,DorTail_RamMelm,Rump_RamMelm,Throat_RamMelm,WingTip_RamMelm
206.12,45.2014666667,57.3627333333,57.9487999999,66.4468,67.1063333333,77.6556666667,58.4615333333,50.6228,49.6702666667
206.50,48.1554,57.5404666667,56.3754666667,64.2071333333,67.5728666667,74.0452,59.0938666666,48.3495333333,49.2556
206.87,48.3488,55.514,53.2087333334,57.8817333333,65.1713333333,72.8971333333,53.5825333333,45.6074666666,47.2896666666
207.25,49.3878666667,61.2244666667,54.7619333333,61.7687333333,68.5715333333,76.5306,55.9184666666,44.9661333333,50.4082
207.63,54.3368666667,68.3153333334,57.276,65.7347333333,74.5520000001,80.0716,60.5018,49.0323333333,53.8350666667
208.01,54.1415333333,67.542,56.5655999999,68.0134666667,69.9663333334,78.3164,60.4039333333,49.9664,54.7475333333
208.39,62.1021333333,71.5915333333,63.2431999999,73.3934666667,74.7748,79.7599333333,66.5466666667,58.7387333333,59.5196
208.77,60.8402666667,72.9972666667,58.3753333334,68.2353333334,70.7001333334,73.5573333333,61.9047999999,56.5826666667,58.6554
209.14,60.9357333333,74.6199333333,54.9121333334,67.6608000001,71.0526,72.0468666667,62.3975333334,57.193,57.2514
209.52,61.8182,77.9796666668,53.6027333333,68.0809333334,71.3132,72.6598666667,61.6837333333,54.5454,56.0269333333
209.90,56.7718666667,72.4912000001,46.3157333333,62.1052666667,63.5088,65.2632,56.6315999999,47.8596666666,51.7897333333
