wavelength,Back_HemRusm,Belly_HemRusm,Breast_HemRusm,Crissum_HemRusm,Crown_HemRusm,DorTail_HemRusm,Patch10_HemRusm,Rump_HemRusm,Throat_HemRusm,WingTip_HemRusm
563.64,7.660333333,10.97206667,12.54773333,9.4786,5.674333333,7.534666667,14.16686667,8.925866667,15.2369,10.94573333
563.99,7.648133333,10.97666667,12.5524,9.441733333,5.649733333,7.5068,14.21113333,8.904266667,15.2602,10.9156
564.33,7.642866667,10.99333333,12.56753333,9.422333333,5.622466667,7.471333333,14.21846667,8.885533333,15.30763333,10.93153333
564.67,7.645266667,11.02546667,12.58293333,9.408933333,5.621466667,7.484266667,14.2182,8.883866667,15.31533333,10.9332
565.01,7.664733333,11.04033333,12.61253333,9.410133333,5.5998,7.4864,14.26006667,8.8998,15.38083333,10.9302
565.35,7.5944,10.98226667,12.5666,9.3488,5.5482,7.4192,14.21006667,8.8396,15.35596667,10.85826667
565.69,7.590933333,11.03413333,12.62193333,9.367133333,5.576733333,7.447,14.26586667,8.855666667,15.4316,10.88946667
566.03,7.6098,11.06393333,12.6706,9.381133333,5.592533333,7.4544,14.3,8.874133333,15.4612,10.92406667
566.37,7.643866667,11.08753333,12.72433333,9.389866667,5.606,7.4982,14.34933333,8.905266667,15.5237,10.9718
566.71,7.643866667,11.10806667,12.77346667,9.374133333,5.607466667,7.509533333,14.4076,8.929066667,15.56736667,11.0072
567.05,7.7218,11.16146667,12.88453333,9.436133333,5.660533333,7.5798,14.4852,9.001933333,15.65716667,11.07486667
567.39,7.843,11.27406667,13.0232,9.543733333,5.762466667,7.684933333,14.6238,9.116066667,15.79296667,11.192
567.73,7.891066667,11.32133333,13.11706667,9.600666667,5.805333333,7.733933333,14.68046667,9.183533333,15.88206667,11.2574
568.07,7.915266667,11.34146667,13.17613333,9.6286,5.823266667,7.772266667,14.7554,9.204,15.9344,11.28386667
568.41,7.964066667,11.39286667,13.26913333,9.6602,5.848533333,7.792333333,14.85633333,9.2386,16.03586667,11.309
568.75,7.956066667,11.40153333,13.299,9.653866667,5.841133333,7.783466667,14.88473333,9.2204,16.0607,11.319
569.09,8.009066667,11.4788,13.41626667,9.6904,5.8572,7.816133333,14.99066667,9.264733333,16.1472,11.38353333
569.43,8.042133333,11.49586667,13.49553333,9.6922,5.874266667,7.8168,15.06853333,9.308333333,16.21796667,11.412
569.77,8.082933333,11.55986667,13.6018,9.721333333,5.9266,7.8758,15.16246667,9.3616,16.32526667,11.47213333
570.11,8.1218,11.575,13.6632,9.7608,5.961733333,7.887066667,15.24753333,9.392466667,16.39506667,11.47833333
570.45,8.0888,11.52286667,13.6374,9.738266667,5.937333333,7.836333333,15.2632,9.332666667,16.41,11.41726667
570.79,8.061733333,11.54446667,13.65826667,9.7304,5.943533333,7.825866667,15.28926667,9.309666667,16.46083333,11.43326667
571.13,7.9672,11.49826667,13.6426,9.669,5.8942,7.742466667,15.25393333,9.2464,16.4438,11.37746667
571.47,7.9606,11.50653333,13.6892,9.6578,5.900133333,7.745933333,15.3018,9.259133333,16.49343333,11.3736
571.81,7.966,11.54286667,13.7484,9.680266667,5.9168,7.745133333,15.3736,9.2892,16.56836667,11.3856
572.15,7.9514,11.5526,13.76333333,9.678933333,5.916866667,7.7396,15.39626667,9.284866667,16.609,11.39366667
572.49,7.974666667,11.58933333,13.85613333,9.707466667,5.944466667,7.7554,15.44553333,9.321466667,16.66956667,11.4362
572.83,8.019266667,11.6282,13.9122,9.760666667,6.003466667,7.806866667,15.51346667,9.3782,16.75523333,11.4808
573.17,7.989066667,11.62833333,13.9322,9.772733333,5.992,7.822266667,15.51366667,9.357866667,16.7717,11.47213333
573.51,7.999,11.62953333,13.9558,9.7932,5.987866667,7.8274,15.55966667,9.373466667,16.8034,11.4624
573.85,8.028666667,11.711,14.05046667,9.840133333,6.008066667,7.860066667,15.63966667,9.4258,16.8899,11.51986667
574.19,8.054066667,11.7802,14.13173333,9.862333333,6.011733333,7.9022,15.686,9.4724,16.95156667,11.5512
574.53,8.0586,11.76693333,14.166,9.8506,5.997666667,7.890466667,15.72426667,9.509933333,16.9786,11.5344
574.87,8.099066667,11.7992,14.23226667,9.880466667,6.005066667,7.921466667,15.81226667,9.5592,17.0585,11.57553333
575.21,8.057,11.7874,14.2092,9.8466,5.954133333,7.8772,15.79166667,9.523666667,17.03323333,11.54266667
575.55,8.049866667,11.7636,14.21073333,9.8222,5.923,7.867533333,15.78186667,9.502666667,17.03853333,11.53286667
575.89,8.039333333,11.76966667,14.26093333,9.828066667,5.904733333,7.864733333,15.81366667,9.512066667,17.0656,11.5344
576.22,8.023266667,11.75606667,14.25766667,9.805066667,5.899,7.864066667,15.8416,9.522466667,17.1228,11.51473333
576.56,7.9748,11.7132,14.2596,9.7604,5.8406,7.841133333,15.8116,9.479733333,17.09906667,11.477
576.9,7.9902,11.75073333,14.3034,9.790733333,5.844533333,7.845933333,15.888,9.508,17.16576667,11.51086667
577.24,8.017666667,11.773,14.3812,9.802933333,5.869266667,7.842933333,15.93093333,9.5318,17.2341,11.54546667
577.58,7.972666667,11.73793333,14.36253333,9.782733333,5.835466667,7.827733333,15.92813333,9.495733333,17.26863333,11.51466667
577.92,8.034666667,11.798,14.46066667,9.845066667,5.922733333,7.884333333,16.0428,9.572333333,17.3856,11.60713333
578.26,8.0638,11.8344,14.50393333,9.8718,5.942266667,7.907333333,16.0996,9.58,17.4477,11.6424
578.6,8.052533333,11.8494,14.54126667,9.880666667,5.9588,7.9254,16.1044,9.5734,17.48936667,11.62726667
578.94,8.1548,11.9154,14.65533333,9.965666667,6.055333333,8.002466667,16.24713333,9.6488,17.6391,11.7154
579.28,8.1642,11.96726667,14.726,9.991266667,6.0788,7.999066667,16.30246667,9.681266667,17.69373333,11.74653333
579.61,8.154666667,11.9406,14.72,9.933333333,6.0574,7.962,16.28206667,9.662733333,17.68423333,11.71786667
579.95,8.1836,11.9796,14.79453333,9.981866667,6.0714,7.9778,16.36206667,9.681733333,17.72253333,11.7368
580.29,8.214733333,12.02366667,14.83893333,10.01346667,6.105133333,7.965066667,16.454,9.71,17.81906667,11.77673333
580.63,8.224066667,12.023,14.85593333,9.987066667,6.0918,7.9376,16.44073333,9.705266667,17.87496667,11.7742
580.97,8.197666667,12.0238,14.8464,9.963533333,6.065466667,7.9174,16.475,9.663333333,17.91946667,11.76926667
581.31,8.230266667,12.0748,14.89273333,9.964533333,6.075533333,7.892666667,16.51973333,9.6718,17.953,11.7988
581.65,8.239333333,12.089,14.93186667,9.998533333,6.0604,7.893266667,16.53653333,9.6882,18.00366667,11.8002
581.98,8.276333333,12.13853333,15.01053333,10.05373333,6.097933333,7.9146,16.61193333,9.723533333,18.09846667,11.8284
582.32,8.3476,12.18906667,15.06246667,10.1062,6.1262,7.9456,16.72253333,9.799066667,18.16883333,11.88953333
582.66,8.252733333,12.16593333,15.03766667,10.04833333,6.025933333,7.863,16.677,9.7548,18.1581,11.8346
583,8.239533333,12.1552,15.06206667,10.03173333,6.029266667,7.863533333,16.7022,9.767,18.19856667,11.81993333
583.34,8.300866667,12.2234,15.16513333,10.11973333,6.082533333,7.919533333,16.85393333,9.851133333,18.36026667,11.91613333
583.68,8.311533333,12.27786667,15.20473333,10.15766667,6.106666667,7.9596,16.90833333,9.8886,18.4365,11.96586667
584.01,8.280266667,12.27646667,15.25786667,10.1404,6.096133333,7.938666667,16.92706667,9.8972,18.45473333,11.98246667
584.35,8.3106,12.30546667,15.33533333,10.17706667,6.1184,7.955933333,17.01,9.953466667,18.51536667,12.00546667
584.69,8.3052,12.31713333,15.3534,10.1846,6.091066667,7.9142,17.0264,9.977133333,18.54636667,11.99933333
585.03,8.259866667,12.2728,15.33993333,10.1596,6.048333333,7.900133333,17.0244,9.969533333,18.54303333,11.95986667
585.37,8.236733333,12.26086667,15.33546667,10.1042,5.9872,7.843066667,17.01733333,9.9072,18.51873333,11.9004
585.7,8.168533333,12.20613333,15.31233333,10.06393333,5.928933333,7.799733333,16.9724,9.858933333,18.4905,11.89053333
586.04,8.131133333,12.1958,15.31853333,10.0262,5.876666667,7.777,16.9678,9.8186,18.5444,11.86
586.38,8.164133333,12.22066667,15.38066667,10.04373333,5.905133333,7.804133333,17.04786667,9.8312,18.61496667,11.89246667
586.72,8.1998,12.27726667,15.47013333,10.12633333,5.9028,7.8538,17.14533333,9.847333333,18.74193333,11.96013333
587.06,8.137333333,12.21893333,15.42066667,10.06606667,5.870866667,7.8126,17.08993333,9.792066667,18.6458,11.88206667
587.39,8.136066667,12.19866667,15.463,10.06253333,5.8366,7.7686,17.12066667,9.784933333,18.69616667,11.85913333
587.73,8.152,12.22586667,15.48893333,10.07466667,5.823133333,7.776666667,17.17333333,9.7968,18.76523333,11.8488
588.07,8.175666667,12.2744,15.52686667,10.09993333,5.826533333,7.804333333,17.246,9.805666667,18.83203333,11.85953333
588.41,8.189,12.281,15.59146667,10.12673333,5.8422,7.848066667,17.29646667,9.814,18.85866667,11.87946667
588.74,8.1922,12.31806667,15.67813333,10.1402,5.861866667,7.870933333,17.37566667,9.834866667,18.93936667,11.9252
589.08,8.117466667,12.24246667,15.65026667,10.075,5.783666667,7.813066667,17.3698,9.794733333,18.9235,11.9062
589.42,8.184866667,12.30506667,15.7522,10.10353333,5.7848,7.846666667,17.50166667,9.8536,19.04726667,11.944
589.76,8.1884,12.3278,15.78913333,10.13826667,5.814666667,7.858333333,17.5528,9.872866667,19.07,11.97013333
590.09,8.1616,12.30993333,15.80006667,10.12713333,5.811266667,7.876066667,17.6,9.861666667,19.0864,11.9466
590.43,8.045533333,12.19593333,15.70333333,9.9894,5.7068,7.756133333,17.51846667,9.7578,18.961,11.8292
590.77,8.028933333,12.21733333,15.73726667,10.00593333,5.6832,7.725733333,17.57606667,9.738333333,19.04723333,11.86033333
591.11,8.016466667,12.21493333,15.76366667,9.989133333,5.6818,7.706533333,17.6058,9.726466667,19.0899,11.87253333
591.44,8.052666667,12.2564,15.82826667,9.990133333,5.698133333,7.725266667,17.66653333,9.717,19.13663333,11.91
591.78,8.011733333,12.23573333,15.84553333,9.952266667,5.663466667,7.705533333,17.67493333,9.705533333,19.14386667,11.89333333
592.12,8.0162,12.284,15.90786667,9.962266667,5.674133333,7.727466667,17.77686667,9.738533333,19.2524,11.8868
592.46,8.0018,12.2748,15.94286667,9.9392,5.659466667,7.717733333,17.79226667,9.715266667,19.27883333,11.869
592.79,8.1098,12.41273333,16.08133333,10.04786667,5.771066667,7.829466667,17.91526667,9.809666667,19.43186667,11.95333333
593.13,8.057333333,12.38093333,16.08986667,10.0196,5.770933333,7.805666667,17.87946667,9.7618,19.39463333,11.89853333
593.47,8.105866667,12.4526,16.19013333,10.0504,5.805333333,7.829866667,17.96393333,9.8046,19.4783,11.94553333
593.8,8.2106,12.55446667,16.32133333,10.09506667,5.856733333,7.8572,18.05506667,9.895,19.61996667,12.05086667
594.14,8.3496,12.70406667,16.4964,10.20813333,5.9686,7.9754,18.19553333,10,19.7876,12.17826667
594.48,8.396066667,12.77786667,16.61146667,10.2226,5.976266667,8.0064,18.2516,10.04006667,19.88693333,12.21826667
594.81,8.460133333,12.87713333,16.7006,10.24913333,6.0178,8.083133333,18.33993333,10.09246667,19.97926667,12.26913333
595.15,8.359266667,12.80066667,16.67653333,10.18206667,5.931733333,8.006,18.30326667,10.01186667,19.94496667,12.21426667
595.49,8.323733333,12.75373333,16.7042,10.1422,5.888333333,7.961533333,18.31106667,9.9274,19.9391,12.198
595.82,8.3336,12.7538,16.72986667,10.134,5.887133333,7.948,18.32493333,9.922666667,19.9358,12.21813333
596.16,8.3898,12.81153333,16.81393333,10.17973333,5.935666667,7.994533333,18.40573333,9.974466667,20.00676667,12.259
596.5,8.325533333,12.75346667,16.79126667,10.1198,5.875333333,7.9272,18.40133333,9.9466,19.9696,12.2118
596.83,8.38,12.82833333,16.86586667,10.17526667,5.9118,7.9544,18.496,10.0116,20.0613,12.2676
597.17,8.382333333,12.81093333,16.9072,10.15646667,5.903,7.949066667,18.5212,9.999533333,20.07146667,12.27006667
597.51,8.361533333,12.80686667,16.89846667,10.1828,5.903866667,7.9662,18.51766667,9.979133333,20.0433,12.2728
597.84,8.374133333,12.80633333,16.93586667,10.23013333,5.9464,7.972666667,18.57166667,10.01853333,20.117,12.29766667
598.18,8.404,12.83353333,16.99326667,10.29526667,6.002,8.033,18.64033333,10.08546667,20.1842,12.327
598.52,8.359133333,12.79993333,17.00546667,10.27973333,5.986066667,7.994533333,18.6466,10.07793333,20.17633333,12.30793333
598.85,8.43,12.8756,17.08293333,10.33026667,6.0608,8.059533333,18.7582,10.16593333,20.2889,12.35946667
599.19,8.5324,13.0066,17.2084,10.435,6.180266667,8.159333333,18.89053333,10.31673333,20.44013333,12.4428
599.53,8.5244,12.99313333,17.22733333,10.4118,6.1528,8.138066667,18.88393333,10.31133333,20.4873,12.42786667
599.86,8.488533333,12.94433333,17.23953333,10.4074,6.117,8.085,18.88066667,10.27426667,20.52763333,12.39793333
600.2,8.479133333,12.9642,17.2962,10.42806667,6.154,8.112066667,18.89766667,10.27373333,20.6299,12.4304
600.53,8.364133333,12.84273333,17.26913333,10.31513333,6.039466667,8.010066667,18.86246667,10.19646667,20.57983333,12.3684
600.87,8.249,12.7592,17.22166667,10.22706667,5.923533333,7.9056,18.77986667,10.1074,20.54593333,12.27386667
601.21,8.1922,12.70266667,17.26826667,10.18026667,5.8628,7.832466667,18.78166667,10.075,20.58043333,12.21626667
601.54,8.1404,12.68046667,17.27493333,10.10413333,5.792333333,7.783333333,18.77593333,10.04533333,20.54016667,12.17813333
601.88,8.150733333,12.68466667,17.3036,10.07133333,5.7756,7.744266667,18.80246667,10.021,20.57983333,12.19146667
602.21,8.157533333,12.67973333,17.3478,10.07473333,5.773466667,7.728666667,18.8164,9.9918,20.61176667,12.18673333
602.55,8.183866667,12.74493333,17.42533333,10.11506667,5.811866667,7.769533333,18.8802,10.0456,20.69463333,12.2328
602.88,8.13,12.70786667,17.40906667,10.04866667,5.745466667,7.725733333,18.85573333,9.9966,20.6525,12.17306667
603.22,8.152533333,12.77953333,17.49913333,10.11933333,5.798,7.785866667,18.95706667,10.03806667,20.74363333,12.22006667
603.56,8.229066667,12.86013333,17.56386667,10.1726,5.834,7.8376,19.036,10.09666667,20.81213333,12.3038
603.89,8.276733333,12.90833333,17.63573333,10.19813333,5.8668,7.873533333,19.1288,10.14666667,20.8538,12.32353333
604.23,8.3282,12.97633333,17.67273333,10.24966667,5.9242,7.913933333,19.1634,10.16973333,20.9136,12.37113333
604.56,8.426466667,13.08553333,17.778,10.35726667,5.9972,7.990466667,19.27933333,10.2494,21.03116667,12.45966667
604.9,8.455,13.12853333,17.80706667,10.37513333,6.012466667,8.0184,19.35006667,10.26486667,21.06973333,12.48733333
605.23,8.515466667,13.16473333,17.85486667,10.41786667,6.043933333,8.062,19.40333333,10.29433333,21.14673333,12.52026667
605.57,8.592066667,13.24066667,17.97206667,10.5244,6.108,8.153066667,19.5292,10.36206667,21.24516667,12.59206667
605.9,8.624666667,13.30113333,18.03786667,10.5574,6.122133333,8.199733333,19.61566667,10.40046667,21.29903333,12.64226667
606.24,8.603866667,13.26686667,18.05073333,10.54426667,6.0626,8.1566,19.65893333,10.36933333,21.29556667,12.62413333
606.58,8.664866667,13.32306667,18.16933333,10.6464,6.130933333,8.226533333,19.79193333,10.46026667,21.4502,12.7544
606.91,8.733733333,13.40366667,18.2646,10.6938,6.191066667,8.2842,19.9004,10.55313333,21.5386,12.8388
607.25,8.745333333,13.43193333,18.31473333,10.6994,6.212466667,8.3132,20.0024,10.59046667,21.61556667,12.84866667
607.58,8.7766,13.46186667,18.38113333,10.73386667,6.2044,8.3176,20.08293333,10.60313333,21.6989,12.89513333
607.92,8.863666667,13.5438,18.51526667,10.83346667,6.2828,8.424333333,20.21173333,10.71606667,21.84333333,12.98866667
608.25,8.853066667,13.49873333,18.53613333,10.7982,6.273,8.431666667,20.26893333,10.74966667,21.8634,12.9738
608.59,8.840733333,13.49173333,18.584,10.79386667,6.260066667,8.407666667,20.31,10.7852,21.9234,12.9976
608.92,8.817866667,13.50026667,18.6014,10.77733333,6.260133333,8.395866667,20.36866667,10.80606667,21.9811,12.9876
609.26,8.778133333,13.44773333,18.58266667,10.71766667,6.200533333,8.3208,20.3418,10.7994,21.95006667,12.95953333
609.59,8.706133333,13.366,18.55073333,10.67086667,6.150266667,8.276,20.32893333,10.7932,21.94893333,12.91973333
609.93,8.7474,13.41846667,18.6202,10.71346667,6.193666667,8.3228,20.3644,10.865,22.00903333,12.9688
610.26,8.720333333,13.40293333,18.57646667,10.684,6.155933333,8.254533333,20.33093333,10.8458,21.95473333,12.9144
610.6,8.703933333,13.33293333,18.5734,10.6618,6.105133333,8.1986,20.29633333,10.82926667,21.9553,12.89306667
610.93,8.6416,13.29113333,18.5708,10.62366667,6.036533333,8.119533333,20.24086667,10.80806667,21.9018,12.84226667
611.27,8.604066667,13.25666667,18.55466667,10.6104,6.010133333,8.073733333,20.21186667,10.81393333,21.8778,12.81693333
611.6,8.5266,13.1714,18.495,10.5164,5.930466667,7.957933333,20.161,10.75906667,21.81696667,12.72166667
611.93,8.5128,13.20066667,18.52073333,10.53686667,5.935333333,7.941933333,20.1752,10.76213333,21.834,12.7094
612.27,8.538933333,13.20613333,18.55946667,10.53946667,5.925266667,7.953933333,20.1886,10.753,21.84903333,12.68253333
612.6,8.549333333,13.2452,18.6174,10.55626667,5.9126,7.938666667,20.24486667,10.79106667,21.86983333,12.7166
612.94,8.458133333,13.20133333,18.53826667,10.46886667,5.841066667,7.842333333,20.2012,10.708,21.82193333,12.62413333
613.27,8.4822,13.2358,18.56293333,10.46566667,5.814466667,7.777666667,20.2134,10.69046667,21.86053333,12.60686667
613.61,8.446666667,13.1838,18.6006,10.4156,5.767866667,7.727333333,20.19233333,10.621,21.8682,12.56026667
613.94,8.4752,13.20286667,18.72546667,10.3894,5.744933333,7.7426,20.3136,10.61893333,21.97123333,12.56473333
614.28,8.421466667,13.2284,18.6998,10.32213333,5.711866667,7.7072,20.33653333,10.59913333,21.95496667,12.5102
614.61,8.4732,13.2876,18.79073333,10.3374,5.775466667,7.7816,20.42993333,10.63553333,22.08743333,12.57413333
614.94,8.505333333,13.33866667,18.8382,10.35913333,5.782266667,7.829,20.51093333,10.658,22.18916667,12.6042
615.28,8.5404,13.4344,18.98946667,10.41306667,5.798466667,7.9034,20.6592,10.70273333,22.35896667,12.6914
615.61,8.506466667,13.38826667,19.0148,10.3336,5.734866667,7.860733333,20.6838,10.66266667,22.3995,12.7142
615.95,8.452066667,13.34466667,18.9674,10.31413333,5.6812,7.808333333,20.6966,10.62626667,22.41683333,12.69033333
616.28,8.359333333,13.25366667,18.95273333,10.2392,5.599266667,7.760266667,20.63126667,10.54293333,22.3984,12.60926667
616.61,8.394466667,13.2686,19.05813333,10.27126667,5.6074,7.826533333,20.711,10.58146667,22.4858,12.65606667
616.95,8.486333333,13.3856,19.21093333,10.37313333,5.696066667,7.960933333,20.86033333,10.66393333,22.62073333,12.7652
617.28,8.5716,13.522,19.2968,10.48646667,5.785266667,8.0448,21.00173333,10.76966667,22.7451,12.8534
617.62,8.594533333,13.56773333,19.337,10.56833333,5.849666667,8.101733333,21.03853333,10.80773333,22.81606667,12.91986667
617.95,8.6948,13.60306667,19.46433333,10.69353333,5.880733333,8.19,21.16353333,10.83893333,22.9127,13.00113333
618.28,8.724933333,13.62893333,19.4604,10.7354,5.909266667,8.209866667,21.2178,10.88,22.94836667,13.01166667
618.62,8.7982,13.69693333,19.6222,10.77233333,5.9764,8.2802,21.317,10.94993333,23.039,13.08806667
618.95,8.944066667,13.80113333,19.7528,10.86993333,6.110733333,8.406466667,21.45766667,11.12626667,23.15743333,13.21513333
619.28,9.095066667,13.9622,19.88426667,11.0026,6.249266667,8.552933333,21.61406667,11.2616,23.3305,13.32246667
619.62,9.157466667,14.07613333,20.00533333,11.06493333,6.3484,8.6356,21.6934,11.346,23.3785,13.39393333
619.95,9.2784,14.2118,20.16453333,11.18333333,6.4638,8.752533333,21.8584,11.45593333,23.50403333,13.49673333
620.28,9.321866667,14.31026667,20.2682,11.22926667,6.558666667,8.8102,21.98573333,11.50686667,23.6114,13.54366667
620.62,9.335133333,14.3078,20.31753333,11.236,6.572666667,8.8056,22.0542,11.53213333,23.65126667,13.5506
620.95,9.3494,14.27306667,20.347,11.19466667,6.582266667,8.817133333,22.10266667,11.5588,23.6817,13.57753333
621.28,9.252,14.1868,20.2642,11.06566667,6.474266667,8.698866667,21.9956,11.46253333,23.5668,13.47186667
621.62,9.120666667,14.12973333,20.18506667,10.91946667,6.3718,8.5708,21.87073333,11.35673333,23.5029,13.3658
621.95,9.1692,14.19993333,20.2956,10.94093333,6.368266667,8.5736,21.96353333,11.36913333,23.58683333,13.4396
622.28,9.136066667,14.1498,20.24773333,10.93993333,6.333333333,8.529266667,21.9386,11.32533333,23.55643333,13.38093333
622.62,8.879666667,13.94826667,20.0442,10.71646667,6.1168,8.286,21.7466,11.0384,23.37946667,13.13166667
622.95,8.717066667,13.79333333,19.96126667,10.57853333,5.945466667,8.0778,21.67046667,10.90253333,23.2854,12.9836
623.28,8.672333333,13.75393333,19.95533333,10.53286667,5.877533333,8.028,21.64146667,10.85846667,23.32406667,12.94913333
623.62,8.648533333,13.67173333,19.91766667,10.51713333,5.8354,7.980533333,21.61526667,10.809,23.30883333,12.90326667
623.95,8.644866667,13.66613333,19.93746667,10.52793333,5.7996,7.9556,21.63046667,10.7942,23.37183333,12.92326667
624.28,8.5884,13.61233333,19.9244,10.46253333,5.7474,7.9084,21.5882,10.7738,23.34943333,12.86
624.62,8.502133333,13.59113333,19.92153333,10.39453333,5.642266667,7.833666667,21.56706667,10.69033333,23.35936667,12.77373333
624.95,8.586666667,13.70653333,20.0304,10.47793333,5.733066667,7.946733333,21.75186667,10.7496,23.52916667,12.87586667
625.28,8.675066667,13.7734,20.2114,10.5806,5.8254,8.029133333,21.94193333,10.85993333,23.69973333,12.99306667
625.61,8.620733333,13.72326667,20.2316,10.54733333,5.783066667,8.016,21.9686,10.84133333,23.71996667,12.93086667
625.95,8.574133333,13.71633333,20.26693333,10.50126667,5.756866667,7.9698,22.0214,10.82686667,23.75583333,12.95566667
626.28,8.643933333,13.8026,20.372,10.58993333,5.8026,8.053866667,22.13986667,10.9082,23.8623,13.01406667
626.61,8.782666667,13.95046667,20.51893333,10.71233333,5.945933333,8.225533333,22.2674,11.025,24.03733333,13.15753333
626.94,8.891733333,14.07313333,20.66873333,10.82066667,6.067666667,8.333666667,22.45246667,11.1268,24.1801,13.28273333
627.28,8.909466667,14.13906667,20.717,10.81126667,6.084266667,8.3468,22.49253333,11.12346667,24.23423333,13.34626667
627.61,8.922666667,14.1332,20.76453333,10.8026,6.086266667,8.3696,22.55946667,11.1552,24.24153333,13.36113333
627.94,8.9698,14.2266,20.822,10.86893333,6.140733333,8.4206,22.659,11.20353333,24.34786667,13.4452
628.27,9.018533333,14.27353333,20.9104,10.94133333,6.21,8.470466667,22.77113333,11.26813333,24.42856667,13.5046
628.61,8.9624,14.1924,20.89433333,10.89426667,6.135266667,8.376133333,22.72526667,11.24466667,24.38136667,13.42386667
628.94,8.884,14.142,20.8224,10.83506667,6.08,8.303733333,22.70086667,11.17153333,24.35523333,13.341
629.27,8.865266667,14.1162,20.8044,10.8092,6.055,8.259133333,22.70066667,11.1364,24.34376667,13.31253333
629.6,8.915133333,14.149,20.8496,10.8484,6.092666667,8.299866667,22.76846667,11.17426667,24.39683333,13.3042
629.94,9.001266667,14.22853333,20.90113333,10.91393333,6.195866667,8.3588,22.8394,11.24013333,24.44223333,13.38593333
630.27,8.952,14.1936,20.87573333,10.86473333,6.186,8.316133333,22.8598,11.20266667,24.4099,13.36353333
630.6,8.9006,14.10853333,20.7796,10.79173333,6.121066667,8.232666667,22.7756,11.10273333,24.36543333,13.27593333
630.93,8.896333333,14.10046667,20.79773333,10.81993333,6.144066667,8.2524,22.838,11.12526667,24.3841,13.281
631.26,8.907733333,14.17553333,20.8388,10.85953333,6.1784,8.263133333,22.88333333,11.13846667,24.4291,13.3226
631.6,8.894266667,14.13246667,20.89473333,10.8378,6.1394,8.2408,22.92246667,11.10066667,24.43746667,13.3146
631.93,8.954933333,14.2064,21.01566667,10.9154,6.209666667,8.318266667,22.97526667,11.15813333,24.54183333,13.4028
632.26,9.015,14.27846667,21.12453333,10.99646667,6.284333333,8.416533333,23.08533333,11.20506667,24.705,13.503
632.59,9.045266667,14.323,21.20453333,11.0118,6.294133333,8.448066667,23.16833333,11.238,24.74683333,13.53773333
632.92,9.051933333,14.3878,21.28273333,11.09573333,6.345133333,8.502266667,23.21146667,11.30393333,24.87306667,13.60133333
633.26,9.0112,14.40726667,21.3338,11.08133333,6.304066667,8.4928,23.2248,11.30373333,24.91956667,13.61953333
633.59,8.9438,14.35313333,21.335,11.02406667,6.1942,8.4086,23.22273333,11.2398,24.92213333,13.55886667
633.92,8.877733333,14.30286667,21.316,10.98826667,6.0788,8.360933333,23.1886,11.1974,24.90546667,13.50993333
634.25,8.965066667,14.36486667,21.48806667,11.03786667,6.099733333,8.4498,23.3502,11.27273333,25.0504,13.5616
634.58,8.9734,14.4042,21.56366667,11.03253333,6.0902,8.484133333,23.37406667,11.28926667,25.12686667,13.589
634.91,8.950266667,14.39333333,21.56666667,11.0198,6.062866667,8.489933333,23.38746667,11.2776,25.14923333,13.5484
635.25,8.980333333,14.45286667,21.67066667,11.06346667,6.132666667,8.551333333,23.43966667,11.32626667,25.2408,13.60333333
635.58,8.920533333,14.39926667,21.586,11.00173333,6.068866667,8.475266667,23.42986667,11.2552,25.16666667,13.56593333
635.91,8.960533333,14.48213333,21.64413333,11.04966667,6.103466667,8.513933333,23.51846667,11.34626667,25.19783333,13.60493333
636.24,8.966466667,14.48166667,21.6244,11.08446667,6.087533333,8.5256,23.52666667,11.38286667,25.2192,13.61106667
636.57,9.0318,14.5278,21.741,11.11326667,6.128733333,8.555666667,23.6372,11.4114,25.25876667,13.70426667
636.9,9.072066667,14.55846667,21.73973333,11.17046667,6.156333333,8.5706,23.66713333,11.44653333,25.28966667,13.71473333
637.23,9.163066667,14.61313333,21.84006667,11.2638,6.258466667,8.692733333,23.72613333,11.56026667,25.39553333,13.817
637.56,9.179066667,14.6306,21.87986667,11.25906667,6.283066667,8.659933333,23.77853333,11.54553333,25.4306,13.8336
637.9,8.9862,14.51946667,21.71253333,11.07766667,6.1348,8.4706,23.6558,11.4046,25.28013333,13.70433333
638.23,9.012333333,14.5276,21.72786667,11.061,6.111533333,8.439733333,23.74866667,11.42346667,25.3174,13.70566667
638.56,9.036866667,14.53133333,21.80073333,11.03693333,6.108533333,8.453866667,23.79166667,11.41733333,25.39403333,13.75473333
638.89,9.0268,14.522,21.70606667,10.9986,6.056533333,8.4488,23.78833333,11.4128,25.375,13.71173333
639.22,9.037066667,14.5382,21.7562,11.0302,6.0966,8.493466667,23.80393333,11.46846667,25.43053333,13.69586667
639.55,9.0934,14.59826667,21.8504,11.0938,6.176533333,8.524733333,23.87173333,11.5074,25.53353333,13.76326667
639.88,9.209866667,14.67346667,22.0252,11.13993333,6.316,8.585933333,23.95866667,11.56366667,25.6758,13.89773333
640.21,9.1774,14.60326667,21.96626667,11.07033333,6.286666667,8.515,23.8916,11.51586667,25.66003333,13.84626667
640.54,9.225866667,14.61446667,22.05653333,11.08513333,6.358533333,8.5626,23.91413333,11.4988,25.73083333,13.89333333
640.87,9.152866667,14.602,22.05993333,11.02066667,6.299,8.456933333,23.9286,11.41486667,25.72776667,13.85793333
