wavelength,Back_OreFraf,Belly_OreFraf,Breast_OreFraf,Crissum_OreFraf,Crown_OreFraf,DorTail_OreFraf,Patch10_OreFraf,Rump_OreFraf,Throat_OreFraf,WingTip_OreFraf
358.38,7.2628,2.99313333333,2.76046666667,2.44236666667,5.83453333333,7.35633333334,25.3860666667,11.3614,3.57766666666,7.61806666667
358.75,7.22306666667,2.9426,2.72366666667,2.39143333333,5.7984,7.24446666667,25.3794,11.3768,3.51193333333,7.6044
359.11,7.28666666667,2.99326666667,2.76486666666,2.4309,5.86246666667,7.3148,25.5694,11.511,3.58453333333,7.6463
359.48,7.41546666667,3.13593333333,2.894,2.5474,5.9916,7.44186666667,25.7548666667,11.64,3.7076,7.7933
359.84,7.43126666667,3.1388,2.86766666667,2.54406666667,6.00386666667,7.42633333333,25.8270666667,11.6682666667,3.72826666667,7.78713333333
360.20,7.4596,3.12233333333,2.86386666667,2.571,6.03393333333,7.421,25.9098666667,11.6874666667,3.74066666667,7.79693333333
360.57,7.38113333333,3.03593333333,2.76033333333,2.51243333333,5.9522,7.35693333333,25.9052666667,11.6190666667,3.6386,7.69626666667
360.93,7.3966,3.06666666667,2.79573333333,2.5374,5.99126666667,7.4036,26.0565333333,11.6579333333,3.6532,7.74676666667
361.29,7.46473333333,3.10726666667,2.84506666667,2.55226666667,6.0392,7.447,26.1498,11.7134666667,3.6838,7.8135
361.66,7.48946666667,3.08446666667,2.81653333333,2.55813333333,6.06313333333,7.4592,26.2738,11.7679333333,3.68246666667,7.79186666667
362.02,7.50073333333,3.104,2.84033333333,2.5768,6.1088,7.4586,26.2897333333,11.8224666667,3.7002,7.8092
362.39,7.559,3.14173333333,2.89513333333,2.6223,6.16866666666,7.46713333333,26.3902,11.8606666667,3.76493333333,7.8272
362.75,7.60086666667,3.16973333333,2.92846666666,2.671,6.21166666667,7.5164,26.508,11.8885333333,3.8098,7.84466666667
363.11,7.57966666667,3.11433333333,2.89206666667,2.62396666667,6.18993333333,7.48746666667,26.5795333333,11.8549333333,3.77726666667,7.79936666667
363.48,7.522,3.03193333333,2.8016,2.53626666667,6.10266666667,7.37466666667,26.536,11.767,3.70006666667,7.68876666667
363.84,7.50306666667,3.00473333333,2.77946666667,2.52423333333,6.08173333333,7.35473333333,26.5878,11.7388,3.66626666667,7.68076666667
364.20,7.4914,3.00966666667,2.77153333333,2.494,6.05073333333,7.33346666667,26.6545333333,11.7394,3.63386666667,7.6525
364.57,7.4612,2.97693333333,2.74786666667,2.4161,6.04386666666,7.24313333333,26.7028666667,11.7118,3.56506666667,7.6249
364.93,7.43833333333,2.92606666667,2.68006666666,2.33836666667,6.0288,7.16953333333,26.6979333333,11.6709333333,3.49013333333,7.5673
365.29,7.4396,2.92846666667,2.70733333333,2.3411,6.06773333333,7.155,26.7948666667,11.7071333333,3.53273333333,7.56053333333
365.66,7.38546666667,2.8708,2.668,2.30416666667,6.01466666667,7.1024,26.7885333333,11.6538666667,3.50973333333,7.53076666667
366.02,7.3968,2.84993333333,2.6616,2.29836666667,6.007,7.1074,26.9330666666,11.6237333333,3.47133333333,7.53773333333
366.38,7.31546666667,2.7724,2.5426,2.20766666666,5.918,7.05173333333,26.9372,11.5497333333,3.34226666667,7.46236666667
366.75,7.2758,2.74466666667,2.50186666667,2.18026666667,5.8692,6.9994,26.9145333333,11.4902666667,3.29146666667,7.3803
367.11,7.34413333333,2.83266666667,2.57866666667,2.25913333333,5.91346666667,7.0302,26.9705333333,11.5303333333,3.33066666667,7.45083333333
367.47,7.45506666667,2.94133333333,2.71153333333,2.39296666667,6.03566666667,7.16893333333,27.1377333333,11.6312,3.44626666666,7.54433333333
367.84,7.52153333333,2.98506666667,2.76313333333,2.4521,6.08686666667,7.20926666667,27.2642666667,11.6822,3.47286666666,7.59043333333
368.20,7.57106666667,2.9876,2.81366666667,2.5005,6.13373333333,7.23926666667,27.3851333333,11.7133333333,3.48953333333,7.63416666667
368.56,7.579,2.9472,2.80326666667,2.5212,6.12406666667,7.2512,27.4717333333,11.7279333333,3.48686666667,7.6297
368.93,7.62553333333,2.94026666667,2.8304,2.538,6.13266666667,7.26466666667,27.5636666667,11.7708666667,3.51206666667,7.6104
369.29,7.59753333333,2.91373333333,2.7808,2.52243333333,6.08233333333,7.22986666667,27.5742,11.7366666667,3.42306666667,7.54253333333
369.65,7.6468,2.94926666667,2.81666666667,2.52466666667,6.11046666667,7.20573333333,27.6644,11.7706,3.401,7.5429
370.01,7.7108,3.00546666667,2.89926666667,2.59353333333,6.15753333333,7.23653333333,27.7390666666,11.835,3.4624,7.59746666667
370.38,7.78146666667,3.0524,2.95226666667,2.64223333333,6.20013333333,7.25526666667,27.8748,11.9082666667,3.49193333333,7.65503333333
370.74,7.8702,3.10653333333,3.0324,2.69903333333,6.2662,7.33633333333,27.9882666667,12.0,3.54906666667,7.74393333333
371.10,7.83813333333,3.07173333333,2.985,2.66196666667,6.23633333334,7.31266666666,28.0294,11.9882,3.51446666667,7.68886666667
371.46,7.78426666666,2.99193333333,2.89626666667,2.59586666667,6.18366666666,7.2428,28.1008666667,11.9639333333,3.44313333333,7.64223333333
371.83,7.80066666667,2.9864,2.88833333333,2.58093333333,6.1942,7.23713333333,28.1364,11.9566,3.455,7.60426666667
372.19,7.7562,2.90093333333,2.81286666667,2.4852,6.14813333333,7.1404,28.1316,11.9038,3.37966666667,7.50173333333
372.55,7.81113333333,2.96553333333,2.89166666667,2.5171,6.14833333334,7.17873333333,28.1874666667,11.9282,3.436,7.5108
372.92,7.802,2.9664,2.89366666667,2.50723333333,6.123,7.15126666667,28.2348666667,11.9176,3.42606666667,7.5058
373.28,7.8726,2.99226666667,2.96593333333,2.53636666667,6.16626666667,7.16213333333,28.3706,11.9546,3.4742,7.57753333333
373.64,7.89353333333,3.03046666667,3.03166666667,2.59053333333,6.23473333333,7.2446,28.4906666667,12.009,3.54266666667,7.64593333333
374.00,7.84446666667,2.97913333333,2.9752,2.51103333333,6.1918,7.1816,28.5087333333,11.9462,3.4726,7.58543333333
374.37,7.8636,3.01833333333,2.99686666667,2.5573,6.23786666667,7.2238,28.6086,11.9621333333,3.51373333333,7.60623333334
374.73,7.8492,3.0176,2.9614,2.5353,6.23906666667,7.20966666667,28.7434,11.9561333333,3.4862,7.5964
375.09,7.90466666667,3.02486666667,2.9854,2.55813333334,6.28486666667,7.23026666667,28.8710666667,12.0162666667,3.4888,7.6528
375.45,7.975,3.08933333333,3.06413333333,2.6026,6.32993333333,7.2906,28.9951333333,12.0648666667,3.51306666667,7.70333333333
375.81,7.97793333333,3.1092,3.10586666667,2.63583333333,6.35026666667,7.29266666667,29.0584666667,12.0787333333,3.50773333333,7.73033333333
376.18,8.0524,3.1974,3.19373333333,2.73303333333,6.43733333333,7.377,29.2074,12.1334666667,3.57826666667,7.80763333333
376.54,8.1242,3.2636,3.26506666667,2.81326666667,6.57306666667,7.44413333334,29.3698,12.2284,3.63713333334,7.88446666667
376.90,8.21106666667,3.31466666667,3.346,2.89156666667,6.68553333333,7.5026,29.528,12.3061333333,3.7078,7.9697
377.26,8.1662,3.30293333333,3.32126666667,2.88823333333,6.69766666667,7.52,29.5580666667,12.2816,3.68513333333,7.95426666667
377.63,8.2368,3.3366,3.34366666667,2.91896666667,6.73933333333,7.52633333333,29.6748666667,12.3063333333,3.6966,7.99603333333
377.99,8.27066666667,3.37766666667,3.39486666667,2.9625,6.78553333333,7.57206666667,29.8126,12.3552,3.73213333333,8.02926666667
378.35,8.31673333333,3.39553333333,3.4532,2.9778,6.82973333333,7.5972,29.8987333333,12.3871333333,3.76486666667,8.05970000001
378.71,8.38193333333,3.43526666667,3.51613333333,3.0331,6.89833333334,7.6394,29.9462,12.4463333333,3.8304,8.07936666667
379.07,8.391,3.466,3.56506666667,3.06263333333,6.9526,7.6616,30.0243333333,12.4564666667,3.87833333334,8.07556666667
379.44,8.359,3.41786666667,3.526,3.04586666667,6.93666666667,7.6136,30.08,12.4508666667,3.86253333333,8.04703333333
379.80,8.35653333333,3.39266666667,3.52973333333,3.03593333333,6.958,7.62706666667,30.1939333333,12.4777333333,3.87166666667,8.04786666667
380.16,8.3744,3.4354,3.57593333333,3.0817,7.00613333333,7.65246666667,30.2614,12.5507333333,3.90873333333,8.07533333333
380.52,8.36133333333,3.42326666667,3.5516,3.0688,7.0068,7.6356,30.3246666667,12.5433333333,3.89806666667,8.07476666666
380.88,8.31853333333,3.39906666667,3.486,3.0186,6.97606666667,7.607,30.3528,12.5414,3.83566666667,8.04116666666
381.24,8.3826,3.45026666667,3.53046666667,3.0861,7.0344,7.63733333333,30.4328,12.6145333333,3.90093333333,8.08233333334
381.61,8.35986666667,3.4488,3.49866666667,3.06823333333,7.0172,7.66493333333,30.4762666667,12.6242666667,3.88,8.05550000001
381.97,8.36806666667,3.43733333334,3.47326666667,3.0787,7.0278,7.67793333333,30.5121333333,12.6384666667,3.90206666667,8.07250000001
382.33,8.35513333333,3.418,3.4428,3.0726,7.009,7.65586666667,30.5342,12.6379333333,3.8814,8.05583333334
382.69,8.39966666667,3.45086666667,3.48906666667,3.10256666667,7.0476,7.66706666667,30.6955333333,12.6831333333,3.89806666667,8.14140000001
383.05,8.47326666667,3.52933333333,3.54586666667,3.1773,7.1118,7.72926666667,30.8238666667,12.7506,3.95326666667,8.24093333334
383.41,8.54793333333,3.6098,3.6268,3.24406666667,7.18986666667,7.79726666667,30.9163333333,12.8328666667,4.0272,8.33503333333
383.77,8.55466666667,3.60473333333,3.6066,3.2233,7.16666666667,7.78733333333,30.9492666667,12.8116,3.9984,8.33866666667
384.14,8.55640000001,3.58926666667,3.57313333333,3.19123333333,7.148,7.78406666667,30.9874,12.7745333333,3.98726666667,8.34580000001
384.50,8.60886666667,3.654,3.6358,3.25683333333,7.19966666667,7.83586666667,31.1031333333,12.8297333334,4.02733333333,8.41716666666
384.86,8.71313333333,3.77346666667,3.76346666667,3.37643333333,7.30653333334,7.93926666667,31.2574666667,12.9168666667,4.12813333333,8.52306666666
385.22,8.73693333334,3.7972,3.782,3.39686666667,7.3266,7.97213333333,31.3706,12.9419333333,4.11226666667,8.55516666667
385.58,8.79460000001,3.8316,3.80393333333,3.43076666667,7.35693333333,7.96826666667,31.4838666667,12.9865333333,4.13466666667,8.59726666667
385.94,8.83633333334,3.88486666667,3.84033333333,3.46096666666,7.39766666667,8.002,31.5723333333,13.0011333333,4.14286666667,8.59373333334
386.30,8.91973333333,3.98493333333,3.9224,3.54383333333,7.5172,8.0792,31.7246,13.0688,4.2242,8.66920000001
386.66,8.9394,4.023,3.93266666667,3.5786,7.56646666667,8.10893333333,31.8100666667,13.0923333333,4.2574,8.68166666667
387.03,8.93053333333,4.0302,3.9422,3.57713333333,7.56733333333,8.1066,31.877,13.1134,4.25466666667,8.67430000001
387.39,8.89493333334,4.00333333333,3.90593333333,3.55396666667,7.54286666667,8.0742,31.9262666667,13.0952666667,4.2134,8.64220000001
387.75,8.97313333335,4.08126666667,3.95826666667,3.63233333333,7.6366,8.15346666667,32.0656,13.1904,4.2874,8.71039999999
388.11,9.03613333333,4.15966666667,4.01673333333,3.706,7.69486666667,8.2024,32.1780666667,13.2472666667,4.341,8.75353333334
388.47,9.00546666667,4.11213333333,3.96513333333,3.6598,7.66553333333,8.15746666667,32.1872,13.2056,4.30746666667,8.70383333334
388.83,8.97140000001,4.07013333333,3.91773333334,3.62586666667,7.65326666667,8.11346666667,32.2064,13.1642666667,4.2744,8.6602
389.19,9.03279999999,4.11853333333,3.95386666667,3.65893333333,7.69253333333,8.1276,32.2801333333,13.2151333333,4.33926666667,8.69546666666
389.55,9.02953333333,4.10586666667,3.95966666667,3.64973333333,7.7156,8.13913333334,32.3328666667,13.2062,4.33793333333,8.68729999999
389.91,9.05126666666,4.11646666666,3.97526666667,3.6596,7.70666666667,8.14333333333,32.3818,13.2520666667,4.36786666667,8.72319999999
390.27,9.01893333333,4.073,3.9326,3.6317,7.65673333333,8.1144,32.4184,13.2293333333,4.32673333333,8.71430000001
390.63,8.99900000001,4.022,3.87893333333,3.58083333333,7.60926666667,8.08566666667,32.4354,13.2199333334,4.29013333333,8.68719999999
391.00,8.96946666667,3.9858,3.82493333333,3.5583,7.57813333333,8.05333333333,32.4201333333,13.1790666667,4.25186666667,8.66249999999
391.36,9.01373333334,4.0378,3.85286666667,3.59306666667,7.6384,8.11106666667,32.5070666667,13.22,4.30346666667,8.70469999999
391.72,9.019,4.0536,3.866,3.60433333333,7.6528,8.09826666667,32.5288666667,13.2441333333,4.3228,8.71899999999
392.08,8.97493333333,3.99966666667,3.81166666667,3.54726666667,7.62146666667,8.05106666667,32.55,13.2123333333,4.26786666667,8.68936666667
392.44,8.98326666668,4.0202,3.8234,3.57113333333,7.63906666667,8.07973333333,32.5924,13.2381333333,4.28606666667,8.70429999999
392.80,8.96906666666,4.02786666667,3.82326666667,3.57963333333,7.61646666667,8.07873333333,32.5971333333,13.2505333333,4.2826,8.70446666667
393.16,8.94113333333,4.0162,3.78373333333,3.54996666667,7.5974,8.0666,32.6466666667,13.2376,4.2518,8.69416666667
393.52,8.95786666665,4.05573333333,3.82126666667,3.60883333333,7.62353333333,8.10966666667,32.6716666667,13.2558666667,4.29433333333,8.73653333333
393.88,8.95293333335,4.03253333333,3.794,3.59863333333,7.63873333333,8.09893333333,32.7345333333,13.2448666667,4.2678,8.74980000001
394.24,8.95953333335,4.02093333333,3.794,3.5988,7.6418,8.10853333333,32.7771333333,13.2542,4.27433333333,8.73596666666
394.60,8.97513333334,4.05493333333,3.83473333334,3.63456666667,7.68053333333,8.14006666667,32.8274,13.2828,4.28806666667,8.76923333333
394.96,9.00033333333,4.07493333333,3.84766666667,3.63866666667,7.69793333333,8.16793333333,32.9522,13.3135333333,4.29606666666,8.78316666667
395.32,8.96746666667,4.0312,3.819,3.598,7.65653333333,8.12466666667,32.9609333333,13.2829333333,4.26893333333,8.74313333333
395.68,8.9484,4.01726666667,3.8014,3.57003333333,7.63186666667,8.12073333333,33.0224,13.2558,4.24946666667,8.73100000001
396.04,8.97993333332,4.06186666667,3.82593333333,3.6027,7.6552,8.15126666666,33.08,13.2793333333,4.2822,8.74403333333
396.40,8.96973333333,4.05013333333,3.81346666667,3.57363333333,7.63826666667,8.11486666667,33.1656666667,13.2830666667,4.2562,8.73493333333
396.76,8.96573333333,4.02653333333,3.7864,3.53123333333,7.62766666667,8.08566666667,33.2376666667,13.2756666667,4.24386666667,8.72546666666
397.12,8.94246666667,3.97933333333,3.76646666667,3.52056666667,7.61893333333,8.07286666666,33.2636,13.2406666667,4.22333333333,8.69390000001
397.48,8.87786666667,3.912,3.68093333333,3.44873333333,7.5392,7.98346666667,33.3116,13.2220666667,4.1462,8.63260000001
397.84,8.88233333334,3.93153333333,3.68973333333,3.4681,7.54066666667,7.9812,33.3867333333,13.2316666667,4.165,8.63226666667
398.20,8.91553333332,3.98966666667,3.72693333333,3.50253333333,7.5702,8.0064,33.4868666667,13.2918,4.19566666667,8.67226666667
398.56,8.92433333333,3.99093333333,3.73673333334,3.51753333333,7.5786,8.00686666667,33.5936666667,13.2989333333,4.20386666667,8.67236666667
398.92,8.95813333333,3.9894,3.76533333333,3.53703333333,7.59226666666,8.0016,33.605,13.3102,4.2254,8.68780000001
399.28,8.965,4.0002,3.77833333333,3.5486,7.61653333333,8.0094,33.6504666667,13.2979333333,4.21633333333,8.70069999999
399.64,8.95166666667,3.9616,3.72386666667,3.5372,7.5866,7.9626,33.6694666667,13.2784666667,4.18973333333,8.66483333333
400.00,8.94313333333,3.92346666667,3.69066666667,3.53056666667,7.57466666667,7.93846666667,33.7446666667,13.2909333333,4.169,8.66166666667
400.36,8.94653333333,3.907,3.68493333334,3.53516666667,7.58113333333,7.95186666667,33.7909333333,13.3036666667,4.18713333333,8.66576666666
400.72,9.00666666665,3.94193333333,3.7244,3.604,7.62913333334,7.9868,33.8520666667,13.337,4.22253333333,8.70426666666
401.08,9.03346666666,3.96926666667,3.75353333333,3.62136666667,7.65173333333,8.00946666667,33.9929333333,13.3991333333,4.24206666667,8.72883333334
401.44,9.05380000001,3.9676,3.74093333333,3.60846666667,7.68666666667,8.01913333333,34.0440666667,13.398,4.2432,8.72343333333
401.80,9.03566666667,3.93813333333,3.69973333333,3.57516666667,7.6776,8.00986666667,34.0626666667,13.394,4.2106,8.70203333334
402.16,8.98059999999,3.8746,3.63026666667,3.4999,7.63206666667,7.93513333333,34.0494,13.3252,4.15293333333,8.65056666667
402.52,8.93086666668,3.8128,3.55146666667,3.43446666667,7.56913333333,7.8758,34.0405333333,13.3021333333,4.10666666667,8.58286666667
402.88,8.90486666665,3.79153333333,3.5158,3.40256666667,7.56246666667,7.8574,34.1124,13.3142,4.08873333333,8.55676666666
403.24,8.936,3.8102,3.51806666667,3.4383,7.5786,7.8852,34.1576666667,13.3628,4.1194,8.56796666667
403.60,8.96660000001,3.844,3.54446666667,3.46246666667,7.60733333333,7.92573333333,34.2395333333,13.404,4.14106666667,8.60370000001
403.95,9.01026666667,3.86833333333,3.5696,3.47283333333,7.63146666667,7.97046666667,34.3370666667,13.4508666667,4.16786666667,8.63523333333
404.31,9.03020000001,3.8998,3.58013333333,3.5017,7.6446,7.9808,34.4016,13.4730666667,4.16906666667,8.6538
404.67,9.02333333332,3.9106,3.57453333333,3.49966666667,7.64533333333,7.99386666667,34.5172666667,13.5130666667,4.1754,8.66086666667
405.03,9.03826666666,3.92386666667,3.57893333333,3.50726666667,7.63666666667,7.99373333334,34.5043333333,13.5112,4.19246666667,8.66473333334
405.39,9.07933333334,3.9584,3.62613333333,3.5462,7.65713333333,8.02613333333,34.5815333333,13.5716,4.2408,8.70090000001
405.75,9.08993333335,3.963,3.639,3.5573,7.661,8.028,34.6476666667,13.5877333333,4.2424,8.6952
406.11,9.11939999999,3.96813333333,3.6518,3.58493333333,7.6698,8.0458,34.7246666667,13.6192666667,4.25653333333,8.70496666667
406.47,9.16306666665,4.00006666667,3.697,3.63056666667,7.70986666667,8.08373333333,34.7823333333,13.6472666667,4.28146666667,8.73113333333
406.83,9.15693333334,3.99773333333,3.68913333333,3.63643333334,7.701,8.06773333333,34.8060666667,13.6506666667,4.27526666667,8.71226666666
407.19,9.11853333333,3.96166666667,3.654,3.59686666667,7.65473333333,8.01833333333,34.8788,13.6334,4.22373333334,8.67873333334
407.55,9.12973333335,3.96493333333,3.6576,3.59333333333,7.6536,8.02133333333,34.9530666667,13.6388,4.2168,8.67823333333
407.90,9.09420000001,3.92926666667,3.6332,3.5657,7.6298,7.98406666667,34.942,13.6094666667,4.19626666667,8.65093333333
408.26,9.10059999999,3.92673333333,3.63313333333,3.5707,7.6396,7.9844,35.0056,13.6268,4.20546666666,8.64846666667
408.62,9.10946666665,3.9138,3.61946666667,3.568,7.64493333333,7.98733333334,35.0252,13.6165333333,4.1968,8.65043333333
408.98,9.1174,3.92233333333,3.63433333333,3.57336666667,7.6786,7.98246666667,35.1014666667,13.6459333333,4.18906666667,8.65220000001
409.34,9.13226666665,3.9484,3.64913333334,3.57936666667,7.70153333333,7.99693333333,35.1652,13.6442,4.19886666667,8.66900000001
409.70,9.15846666666,3.96966666667,3.6818,3.59493333333,7.73133333334,8.02113333333,35.2516,13.6804,4.22093333333,8.69633333333
410.06,9.16880000001,3.99266666667,3.69973333333,3.61396666667,7.7604,8.05153333333,35.3318666667,13.7113333333,4.2476,8.71663333334
410.42,9.18106666666,4.0124,3.70193333333,3.62073333333,7.76653333333,8.06926666667,35.4087333333,13.7461333333,4.2516,8.73399999999
410.77,9.19553333333,4.013,3.70173333333,3.6213,7.78153333333,8.0836,35.4814,13.7635333334,4.24633333333,8.75063333333
411.13,9.22759999999,4.01346666667,3.71266666667,3.6268,7.80566666667,8.09086666667,35.5608666667,13.7942,4.26306666666,8.76833333333
411.49,9.19573333335,3.98713333333,3.68186666667,3.60246666667,7.778,8.0478,35.5966666667,13.7903333333,4.22633333333,8.73273333333
411.85,9.1818,3.98733333333,3.6696,3.60873333333,7.7766,8.03966666667,35.6421333333,13.8028666667,4.21546666667,8.73306666666
412.21,9.19873333333,3.99246666667,3.67313333333,3.6184,7.78266666666,8.04373333333,35.6636,13.8098666666,4.22673333333,8.74616666667
412.57,9.18506666665,3.96366666667,3.6678,3.6005,7.77426666667,8.0256,35.7134,13.8064,4.21226666667,8.73253333333
412.92,9.18900000001,3.9406,3.6532,3.59513333333,7.7394,8.02033333333,35.7682666667,13.8085333333,4.20973333333,8.72700000001
413.28,9.16160000001,3.90093333333,3.62773333333,3.5788,7.7062,7.9932,35.7757333333,13.7856666667,4.17593333333,8.68656666667
413.64,9.16606666666,3.89926666667,3.61673333333,3.5833,7.7108,7.98906666667,35.8102666667,13.7786666667,4.17966666667,8.69800000001
414.00,9.19073333334,3.91866666667,3.63613333333,3.5834,7.71866666667,8.00533333333,35.8456,13.7923333333,4.16813333333,8.71513333334
414.36,9.18586666667,3.89726666667,3.6258,3.5687,7.71646666667,7.99,35.8763333333,13.7760666667,4.16746666667,8.72603333333
414.72,9.17926666667,3.891,3.6196,3.56796666667,7.70513333333,7.99666666667,35.9052666667,13.7512,4.15713333333,8.71876666667
415.07,9.17533333335,3.89113333333,3.6178,3.57223333333,7.70006666667,8.0176,35.9174666667,13.7423333334,4.15246666667,8.70440000001
415.43,9.19860000001,3.90053333333,3.64706666667,3.5733,7.72526666667,8.04413333333,35.9747333333,13.7578666667,4.17813333333,8.7181
415.79,9.24053333334,3.9426,3.7024,3.60533333333,7.7638,8.07586666667,36.0733333333,13.7820666667,4.21566666667,8.75346666667
416.15,9.24700000001,3.94546666667,3.71113333333,3.5931,7.779,8.09733333333,36.1436666667,13.785,4.2058,8.74780000001
416.51,9.28406666667,3.99933333333,3.75913333333,3.6305,7.81086666667,8.1426,36.2167333333,13.8253333333,4.24073333333,8.78836666667
416.86,9.31166666667,4.03686666667,3.78526666667,3.6551,7.864,8.19193333333,36.3062,13.8474666667,4.2654,8.83406666667
417.22,9.32106666667,4.05593333333,3.8092,3.66916666667,7.88773333333,8.2068,36.3657333333,13.8570666666,4.2866,8.862
417.58,9.30226666667,4.04206666667,3.80526666667,3.64386666666,7.86286666667,8.1926,36.4108,13.8502,4.261,8.83546666667
417.94,9.28213333333,4.0186,3.7746,3.62756666667,7.8368,8.16473333333,36.4246666666,13.8287333333,4.2516,8.81410000001
418.29,9.2896,4.028,3.7824,3.6337,7.83506666667,8.16313333333,36.4614666667,13.8148666667,4.25453333333,8.80563333333
418.65,9.31619999999,4.0464,3.80726666667,3.65283333333,7.84806666667,8.1736,36.5196,13.8331333333,4.28326666667,8.82723333334
419.01,9.32359999999,4.05826666667,3.81653333333,3.65936666667,7.85553333333,8.16693333333,36.5453333333,13.8292666667,4.29673333333,8.83766666667
419.37,9.3418,4.0718,3.83606666667,3.68136666667,7.8672,8.18526666667,36.6057333333,13.8445333333,4.31893333333,8.86613333334
419.73,9.34893333335,4.07646666667,3.83506666667,3.68986666667,7.8712,8.18933333333,36.6338666667,13.8468666667,4.324,8.87823333334
420.08,9.35066666667,4.07673333334,3.8388,3.689,7.87753333333,8.17906666667,36.6762666667,13.8484,4.32906666667,8.88790000001
420.44,9.32900000001,4.04873333333,3.8134,3.66806666667,7.86113333333,8.15186666667,36.7034,13.8257333333,4.3082,8.8667
420.80,9.31466666668,4.01993333334,3.7972,3.6516,7.83926666667,8.12253333333,36.7204666667,13.8098,4.28586666667,8.84396666667
421.16,9.33886666667,4.0274,3.80453333333,3.66746666667,7.8496,8.13773333333,36.7728,13.8294,4.29326666667,8.85686666666
421.51,9.37159999999,4.05813333333,3.8288,3.69806666667,7.88426666667,8.15926666667,36.8259333333,13.8477333333,4.32373333333,8.89489999999
421.87,9.3828,4.05973333333,3.84,3.7019,7.8856,8.162,36.8853333333,13.8448666667,4.32786666667,8.89906666667
422.23,9.39946666668,4.07946666667,3.8564,3.71796666667,7.91226666667,8.18326666667,36.9517333333,13.8709333333,4.341,8.92043333333
422.58,9.41766666666,4.09926666667,3.88413333333,3.74013333333,7.9356,8.20173333333,37.011,13.8897333333,4.357,8.94990000001
422.94,9.42813333333,4.11053333333,3.89886666667,3.7545,7.94253333333,8.21193333333,37.0718,13.8989333333,4.3702,8.96086666667
423.30,9.4374,4.11273333333,3.90386666667,3.76733333333,7.9604,8.22053333333,37.1446,13.9132666667,4.3712,8.97080000001
423.66,9.43293333333,4.09906666667,3.8984,3.75883333333,7.948,8.21573333333,37.1762666667,13.9052,4.35713333333,8.95176666667
424.01,9.43486666667,4.09546666667,3.89493333333,3.7588,7.93546666667,8.214,37.1918666667,13.8952,4.35393333333,8.94083333333
424.37,9.44419999999,4.10946666667,3.90013333333,3.76996666667,7.93766666667,8.22106666667,37.2221333333,13.9003333333,4.36273333333,8.94333333333
424.73,9.45293333333,4.1244,3.91,3.78263333333,7.94873333333,8.22593333333,37.2474666667,13.9035333333,4.37246666667,8.95786666667
425.08,9.44246666667,4.11033333333,3.897,3.772,7.9402,8.2036,37.2636666667,13.8847333333,4.35886666667,8.94643333333
425.44,9.4404,4.10026666667,3.897,3.7732,7.93973333333,8.213,37.3104666666,13.8890666667,4.357,8.94143333333
425.80,9.44706666667,4.11873333333,3.91593333333,3.79993333333,7.96326666667,8.22993333333,37.3389333334,13.9045333334,4.3752,8.9479
426.16,9.43566666667,4.09906666667,3.90953333333,3.78693333333,7.9508,8.20693333333,37.3376666667,13.8822666667,4.36546666666,8.93860000001
426.51,9.42973333334,4.08526666667,3.88786666667,3.7704,7.93966666667,8.1938,37.3550666667,13.8742,4.3534,8.91813333334
426.87,9.46020000001,4.1018,3.90386666667,3.7853,7.97713333333,8.21253333333,37.4350666667,13.906,4.3578,8.95239999999
427.23,9.46573333333,4.1096,3.90686666667,3.78413333333,7.9814,8.20593333333,37.4341333333,13.9058666667,4.35873333333,8.95256666667
427.58,9.4854,4.1236,3.927,3.7963,8.0102,8.2186,37.5175333333,13.9205333333,4.37553333333,8.98426666667
427.94,9.48846666667,4.14026666667,3.94186666667,3.80633333333,8.0324,8.23213333333,37.6149333333,13.9450666666,4.3772,9.00469999999
428.30,9.49806666667,4.133,3.95086666666,3.80953333333,8.0486,8.22853333333,37.7152,13.9537333333,4.3716,9.01846666666
428.65,9.50613333333,4.13153333333,3.95793333333,3.80166666667,8.05126666667,8.24026666666,37.7824666667,13.9548666667,4.3774,9.02873333334
429.01,9.49373333334,4.1358,3.95726666667,3.7926,8.0598,8.242,37.8471333333,13.9679333333,4.37266666667,9.03133333333
429.37,9.49200000001,4.12466666667,3.93793333333,3.7829,8.05993333333,8.21746666667,37.8634666667,13.9549333333,4.35113333333,9.01586666667
429.72,9.51013333333,4.12233333333,3.9302,3.78023333333,8.07773333333,8.21933333333,37.9535333333,13.9732666667,4.33686666667,9.03643333333
430.08,9.513,4.13466666667,3.9364,3.79476666667,8.091,8.23253333333,38.043,14.0001333333,4.35193333333,9.04153333333
430.44,9.50646666667,4.12886666667,3.94066666667,3.79676666667,8.0994,8.24506666667,38.0982,13.9982,4.3514,9.04766666667
430.79,9.50179999999,4.12566666667,3.94726666667,3.7992,8.0962,8.2494,38.1270666667,13.9935333333,4.35486666667,9.03633333333
431.15,9.50059999999,4.1268,3.943,3.7962,8.097,8.25513333333,38.1846,13.9826666667,4.34793333333,9.02880000001
431.50,9.51926666667,4.14706666666,3.9498,3.81546666667,8.11313333333,8.2696,38.238,14.0016666667,4.3642,9.04393333334
431.86,9.53406666667,4.15653333333,3.95906666667,3.81456666667,8.1242,8.26813333333,38.2747333333,13.9937333333,4.36686666667,9.05253333333
432.22,9.54826666667,4.17513333333,3.97506666667,3.81563333333,8.1464,8.28993333333,38.3055333333,14.0067333333,4.38586666667,9.07129999999
