wavelength,Back_DigDuim,Belly_DigDuim,Breast_DigDuim,Crissum_DigDuim,Crown_DigDuim,DorTail_DigDuim,Rump_DigDuim,Throat_DigDuim,WingTip_DigDuim
545.18,6.84046666667,12.1028,9.32773333333,13.9875333333,5.4342,7.70686666667,7.05328888889,7.57573333333,8.19476666667
545.52,6.82426666666,12.0900666667,9.29393333334,13.9698666667,5.41126666667,7.7029,7.02465185185,7.56243333334,8.17936666667
545.87,6.82746666667,12.0818,9.29726666667,13.9793333333,5.41433333334,7.69926666667,7.03375555556,7.55666666667,8.1789
546.21,6.84373333333,12.1090666667,9.29379999999,14.0056,5.42133333333,7.71823333333,7.04848888889,7.55526666667,8.18653333333
546.55,6.82013333333,12.1126666667,9.28993333333,14.0133333333,5.43006666667,7.7266,7.05034074074,7.54403333333,8.16396666667
546.90,6.83646666667,12.137,9.31466666667,14.052,5.4408,7.75043333333,7.05232592592,7.54716666666,8.18516666667
547.24,6.82253333333,12.1306666667,9.3002,14.0448,5.4262,7.73566666667,7.03471111111,7.53506666666,8.17063333333
547.58,6.84433333334,12.1615333333,9.32646666667,14.0698,5.46393333334,7.77066666667,7.05378518519,7.5368,8.20073333333
547.92,6.8482,12.1714666667,9.33706666667,14.0824,5.468,7.78003333333,7.05029629629,7.52583333333,8.19746666667
548.27,6.855,12.2210666667,9.36686666667,14.1048666667,5.48353333333,7.80246666667,7.06523703704,7.54883333333,8.22496666667
548.61,6.86753333333,12.2428666667,9.38540000001,14.1218,5.4954,7.82266666667,7.09031851852,7.56803333333,8.24066666667
548.95,6.82806666667,12.217,9.35679999999,14.1028,5.44893333333,7.7805,7.0369037037,7.53016666667,8.19906666667
549.29,6.88466666667,12.2708,9.43046666667,14.1775333333,5.50686666666,7.82896666667,7.09882222222,7.57683333333,8.2593
549.64,6.90153333333,12.3173333333,9.46653333334,14.2213333333,5.533,7.88636666667,7.13712592593,7.62003333334,8.29173333333
549.98,6.93213333333,12.372,9.51933333334,14.2533333333,5.56426666667,7.9139,7.16317037037,7.65523333334,8.33306666667
550.32,6.94006666667,12.3953333333,9.52933333333,14.2698666667,5.57413333333,7.90213333333,7.18260740741,7.66879999999,8.35726666667
550.66,6.88073333333,12.3536666667,9.45646666667,14.2198666667,5.52013333333,7.8286,7.14487407408,7.61996666667,8.31643333333
551.01,6.8486,12.3379333333,9.43773333333,14.1938,5.49993333333,7.82126666667,7.1333037037,7.60003333334,8.30803333333
551.35,6.80686666667,12.3122666667,9.41733333333,14.1762,5.4582,7.78863333333,7.09602222222,7.58253333333,8.26516666667
551.69,6.78853333333,12.283,9.35600000001,14.145,5.42753333333,7.753,7.07808148148,7.57546666666,8.2505
552.03,6.77846666667,12.2516,9.34506666666,14.1478666667,5.43673333333,7.74943333333,7.06575555556,7.55643333333,8.248
552.38,6.75286666667,12.2482,9.32873333333,14.127,5.40133333333,7.70723333333,7.04091851852,7.53333333334,8.23596666667
552.72,6.72666666667,12.2211333333,9.30026666666,14.1223333333,5.39026666667,7.72216666667,7.02037037037,7.5164,8.2198
553.06,6.7044,12.2044666667,9.27326666667,14.1066666667,5.37086666667,7.7119,6.98900740741,7.49933333334,8.20626666667
553.40,6.69506666667,12.2021333333,9.25713333333,14.0973333333,5.3678,7.68086666667,6.96284444444,7.47306666667,8.2056
553.74,6.6288,12.1321333334,9.1886,14.0346,5.3076,7.61186666667,6.91076296296,7.39543333333,8.1418
554.09,6.6688,12.1579333333,9.2166,14.0791333333,5.3604,7.67046666667,6.93879259259,7.43886666666,8.2002
554.43,6.71253333333,12.2013333333,9.28686666667,14.1159333333,5.41246666667,7.74446666667,6.97914814815,7.48823333333,8.26413333333
554.77,6.78066666667,12.2699333333,9.35946666667,14.202,5.46986666667,7.79633333333,7.05616296296,7.54306666667,8.33076666667
555.11,6.84473333333,12.3056666667,9.40533333333,14.2418666667,5.56253333333,7.85636666667,7.12773333333,7.60323333333,8.41643333333
555.45,6.877,12.3494,9.45759999999,14.292,5.61626666667,7.90783333333,7.15848888889,7.66533333333,8.4495
555.80,6.92153333334,12.3926,9.52493333333,14.3398666667,5.6518,7.96303333333,7.21412592592,7.71810000001,8.49213333333
556.14,6.9736,12.4676,9.58593333333,14.4126,5.749,8.0449,7.27665925926,7.78956666667,8.5666
556.48,7.0952,12.5710666667,9.69319999999,14.5129333333,5.84353333333,8.1395,7.37745925926,7.89733333333,8.6659
556.82,7.1516,12.5892666667,9.72779999999,14.5154666667,5.87673333333,8.16393333333,7.42447407407,7.90886666667,8.6848
557.16,7.17193333333,12.5909333333,9.73959999999,14.5202,5.87873333333,8.16023333333,7.4322,7.91489999999,8.6853
557.50,7.2044,12.6202,9.76819999999,14.5533333333,5.89686666667,8.18933333333,7.4426,7.97113333334,8.7234
557.85,7.17346666667,12.5982,9.75126666666,14.5316,5.8666,8.14943333333,7.4170962963,7.93446666667,8.6879
558.19,7.15146666666,12.5544,9.71933333333,14.5028,5.8484,8.10923333333,7.3918962963,7.89436666667,8.62916666667
558.53,7.12266666667,12.5251333333,9.68559999999,14.4854,5.81866666667,8.0595,7.34684444445,7.86773333333,8.57363333333
558.87,7.131,12.5383333333,9.68453333334,14.4844666667,5.77846666667,8.0402,7.34497037037,7.84396666666,8.54013333333
559.21,7.1052,12.5212666667,9.67806666667,14.477,5.76113333333,8.02616666667,7.3443037037,7.78933333334,8.5462
559.55,7.0568,12.4856,9.58773333335,14.4066,5.6894,7.95453333333,7.26620740741,7.72226666667,8.49513333333
559.89,7.03906666667,12.4141333333,9.551,14.3500666667,5.6408,7.93366666667,7.2118,7.66396666667,8.44043333333
560.23,6.9778,12.3652666666,9.46753333333,14.2927333333,5.5876,7.8724,7.16197037037,7.583,8.39456666667
560.58,6.935,12.3436666667,9.42546666667,14.2728666667,5.55826666667,7.82986666666,7.11945925926,7.54679999999,8.37223333333
560.92,6.85826666667,12.2868,9.36506666666,14.2116,5.498,7.8094,7.05922222222,7.48136666667,8.3224
561.26,6.84033333333,12.2408,9.33486666667,14.1855333333,5.49513333333,7.7823,7.05082962963,7.45313333333,8.3105
561.60,6.83466666667,12.2336666667,9.31786666667,14.1928,5.4598,7.76913333333,7.03638518519,7.44560000001,8.30703333333
561.94,6.9062,12.347,9.39079999999,14.2912666667,5.526,7.8439,7.09663703704,7.51466666667,8.39183333333
562.28,6.8842,12.3316,9.35973333333,14.2428,5.51633333333,7.8635,7.07591111111,7.48519999999,8.3875
562.62,6.86993333333,12.3379333333,9.38086666667,14.2660666667,5.5374,7.88776666667,7.08403703704,7.50453333333,8.40833333333
562.96,6.8918,12.3493333333,9.39039999999,14.2699333333,5.5342,7.90433333333,7.08959259259,7.53203333333,8.3978
563.30,6.94166666667,12.3993333333,9.4536,14.3185333333,5.60013333333,7.95133333333,7.12608888889,7.59436666667,8.45646666667
563.64,6.91266666667,12.3924666667,9.44726666667,14.3234666667,5.58873333333,7.92223333333,7.12754074074,7.60393333333,8.46416666667
563.99,6.8738,12.3581333333,9.41653333333,14.2782,5.54446666667,7.87613333333,7.05457777778,7.5614,8.42176666667
564.33,6.8482,12.3558666667,9.38873333334,14.2758666667,5.50273333333,7.87843333333,7.0238962963,7.54879999999,8.40233333333
564.67,6.83033333333,12.3357333333,9.353,14.2744666667,5.49346666667,7.84863333333,7.00531851852,7.54716666666,8.3878
565.01,6.83473333333,12.3744,9.38473333333,14.2844,5.49866666667,7.86473333333,7.01046666667,7.55876666667,8.40103333333
565.35,6.8478,12.3759333333,9.40140000001,14.2549333333,5.51233333333,7.86463333333,7.00834074074,7.55610000001,8.3831
565.69,6.7896,12.2941333333,9.33793333333,14.1536,5.4484,7.81816666667,6.96277037037,7.53096666667,8.329
566.03,6.82173333333,12.3196666667,9.37486666667,14.1968666667,5.4764,7.83883333333,6.99882962963,7.56879999999,8.36776666667
566.37,6.80393333333,12.2946666667,9.33706666667,14.1772,5.46273333333,7.81493333333,6.96420740741,7.54323333333,8.3601
566.71,6.8416,12.342,9.37793333333,14.2152,5.51086666667,7.8584,7.0102962963,7.57733333334,8.4268
567.05,6.8484,12.3682666666,9.38680000001,14.2326666667,5.52433333333,7.9048,7.04782962963,7.59176666666,8.44646666667
567.39,6.92906666667,12.4742666667,9.46266666666,14.3256,5.61213333333,7.99623333333,7.12431111111,7.66653333334,8.52996666667
567.73,6.97066666667,12.5242,9.53053333332,14.379,5.688,8.06586666667,7.19400740741,7.73296666667,8.61863333333
568.07,7.0058,12.5415333333,9.60519999999,14.4125333333,5.74646666667,8.08636666667,7.23237037037,7.79316666667,8.65853333333
568.41,7.0778,12.6232666667,9.66966666665,14.4755333333,5.7872,8.14933333333,7.29616296296,7.84873333333,8.7107
568.75,7.06446666667,12.6222666667,9.67246666666,14.4984666667,5.78066666667,8.14663333333,7.2768,7.85706666667,8.7162
569.09,7.08533333333,12.646,9.68780000001,14.5544,5.79426666667,8.19086666667,7.30193333333,7.8906,8.74726666667
569.43,7.06946666667,12.6632666667,9.68000000001,14.5987333333,5.7874,8.17983333333,7.29688888889,7.86943333334,8.7477
569.77,7.03673333333,12.6284666667,9.64046666666,14.5498666667,5.74933333333,8.14323333333,7.24345925926,7.84049999999,8.7303
570.11,7.03046666667,12.6343333333,9.62826666665,14.5309333333,5.7344,8.14963333333,7.24762962963,7.85743333334,8.73403333333
570.45,6.9954,12.5974666667,9.59653333333,14.5074666667,5.70486666667,8.11773333333,7.21526666667,7.83283333333,8.69073333333
570.79,6.99026666667,12.5552,9.58793333334,14.477,5.67606666667,8.0797,7.18137037037,7.80723333333,8.6767
571.13,6.92593333333,12.4819333333,9.52373333333,14.4051333333,5.61406666667,8.01796666667,7.12008148148,7.75393333334,8.61973333333
571.47,6.92966666667,12.4743333333,9.52513333332,14.4143333333,5.58766666667,7.99406666667,7.12771111111,7.75053333334,8.60803333333
571.81,6.8984,12.4782666667,9.49400000001,14.4054666667,5.55526666667,7.9832,7.10319259259,7.72516666666,8.598
572.15,6.84793333333,12.4332666667,9.47806666667,14.3512,5.527,7.96633333333,7.07007407407,7.70736666667,8.56936666667
572.49,6.88733333333,12.4444,9.49766666667,14.3752,5.5642,8.02183333333,7.11166666667,7.73663333333,8.58883333333
572.83,6.8122,12.3847333334,9.4416,14.3033333333,5.52213333333,7.9548,7.0648,7.68206666667,8.54643333333
573.17,6.84333333333,12.3944666667,9.47393333334,14.3264,5.56233333333,7.99,7.0814962963,7.72513333334,8.58916666667
573.51,6.91326666667,12.4543333333,9.55133333333,14.381,5.639,8.04916666667,7.15847407407,7.77786666667,8.63066666667
573.85,6.911,12.4589333333,9.57419999999,14.4044666667,5.6354,8.03966666667,7.14523703704,7.7583,8.63
574.19,6.9004,12.4366,9.578,14.3784666667,5.6216,8.02076666667,7.12254074074,7.74036666667,8.6146
574.53,6.8934,12.45,9.57533333334,14.3918666667,5.64533333333,8.00886666667,7.12888148148,7.74780000001,8.64293333333
574.87,6.89026666667,12.4382,9.58193333334,14.3781333333,5.64786666666,8.00493333333,7.12108888889,7.75030000001,8.6438
575.21,6.90666666667,12.4510666667,9.59213333333,14.3942666667,5.67353333333,8.0374,7.12837037037,7.77433333333,8.65353333333
575.55,6.92053333333,12.4654,9.6096,14.3830666667,5.7016,8.06253333333,7.16621481481,7.79676666666,8.65116666667
575.89,6.94086666667,12.4686666667,9.61133333334,14.3832666667,5.7314,8.0578,7.16526666667,7.79949999999,8.6813
576.22,6.93246666667,12.4850666667,9.58926666665,14.3733333333,5.73073333333,8.0321,7.17181481482,7.7925,8.68213333333
576.56,6.95866666667,12.5035333333,9.61593333333,14.396,5.75753333333,8.06436666667,7.19572592593,7.82190000001,8.71556666667
576.90,6.91893333333,12.456,9.5874,14.3406666666,5.7182,8.02023333333,7.16372592593,7.77406666666,8.6599
577.24,6.904,12.4265333333,9.52780000001,14.3222666667,5.6846,7.97786666667,7.12799259259,7.75843333333,8.6559
577.58,6.93786666667,12.4417333334,9.5572,14.3322,5.71713333333,8.0104,7.16666666667,7.80436666667,8.7061
577.92,6.92653333333,12.4338666667,9.5184,14.3027333333,5.71386666667,8.00836666667,7.1561037037,7.7929,8.70926666667
578.26,6.90533333333,12.3949333333,9.51106666667,14.2952,5.67886666667,8.0028,7.13760740741,7.78029999999,8.6721
578.60,6.86773333333,12.3975333333,9.48606666667,14.3075333333,5.65513333333,7.97936666667,7.10226666667,7.7434,8.6439
578.94,6.8044,12.3624666667,9.41859999999,14.2668666667,5.59966666667,7.9082,7.05095555556,7.68546666666,8.5929
579.28,6.8474,12.3682,9.45053333334,14.3142,5.60013333333,7.89546666667,7.05627407407,7.67853333334,8.63256666667
579.61,6.8322,12.3450666667,9.44853333334,14.329,5.55406666667,7.87043333333,7.0488962963,7.6375,8.58913333333
579.95,6.86126666667,12.3408,9.46826666667,14.3170666667,5.58466666667,7.90156666667,7.05276296296,7.66809999999,8.61333333333
580.29,6.9574,12.4364666667,9.531,14.39,5.668,7.9779,7.11533333333,7.74106666667,8.67976666667
580.63,7.03706666667,12.5456,9.60573333333,14.4796666667,5.73793333333,8.07993333333,7.19658518519,7.84713333333,8.7771
580.97,6.978,12.5306,9.58740000001,14.4582666667,5.7228,8.06546666667,7.18075555556,7.8465,8.7681
581.31,6.99506666667,12.5464666667,9.57326666667,14.4496,5.76286666667,8.07916666667,7.19631111111,7.85370000001,8.76056666667
581.65,7.00886666667,12.5566,9.5888,14.5103333333,5.79086666667,8.11093333333,7.20722222222,7.8917,8.777
581.98,6.98246666667,12.5332,9.532,14.4443333333,5.76606666667,8.083,7.17691111111,7.84310000001,8.75123333333
582.32,7.07173333333,12.5730666667,9.55693333335,14.4431333333,5.79186666667,8.11896666667,7.22913333333,7.89459999999,8.81066666667
582.66,7.1194,12.6216666667,9.60886666666,14.4904,5.8266,8.17496666667,7.26992592593,7.94269999999,8.8846
583.00,7.06846666667,12.5926,9.54853333334,14.4396,5.79766666667,8.17763333333,7.24587407407,7.93416666666,8.84946666667
583.34,7.1006,12.6461333333,9.60006666666,14.4548,5.86833333333,8.2477,7.31585925926,8.01633333334,8.92746666667
583.68,7.0162,12.5642666667,9.52666666666,14.3698,5.78846666667,8.15796666667,7.2507037037,7.91106666667,8.85336666667
584.01,6.98766666667,12.535,9.53266666666,14.3550666667,5.76513333333,8.13846666667,7.23335555556,7.89773333333,8.86603333333
584.35,6.90893333334,12.4635333333,9.45233333334,14.2760666667,5.70386666667,8.05653333333,7.1574962963,7.81529999999,8.81513333333
584.69,6.94126666667,12.5125333333,9.49093333333,14.3370666667,5.70506666667,8.10886666667,7.15961481481,7.81693333334,8.83046666667
585.03,6.84466666667,12.4175333333,9.41380000001,14.2602,5.59226666667,8.032,7.08675555555,7.74346666667,8.7561
585.37,6.93566666667,12.4859333333,9.52040000001,14.312,5.6636,8.08013333333,7.1379037037,7.84330000001,8.86503333333
585.70,6.9692,12.5274,9.55586666666,14.3188,5.6924,8.10756666667,7.13792592593,7.8697,8.88646666667
586.04,6.92913333333,12.4682,9.53153333334,14.321,5.67426666667,8.10206666667,7.12045925926,7.81916666667,8.88263333333
586.38,6.91106666667,12.4123333333,9.49853333335,14.2667333333,5.64946666667,8.08523333333,7.08266666667,7.81133333333,8.8367
586.72,6.99773333333,12.5022666667,9.57226666666,14.3576666667,5.70453333333,8.15476666667,7.15777777778,7.89603333333,8.92236666667
587.06,6.9732,12.4529333333,9.52293333332,14.324,5.66866666667,8.10443333333,7.09711111111,7.83249999999,8.8877
587.39,7.00833333333,12.4934666667,9.5796,14.3864,5.67006666667,8.14266666667,7.12717777778,7.88010000001,8.90216666667
587.73,7.03873333333,12.5006666667,9.58706666666,14.4238666667,5.68846666667,8.17323333333,7.13827407407,7.8852,8.8989
588.07,7.0918,12.5079333333,9.63553333333,14.4668666667,5.72153333333,8.18233333333,7.16265925926,7.91143333333,8.93126666667
588.41,7.0552,12.4546,9.6092,14.3781333333,5.67433333333,8.1252,7.11914074074,7.8836,8.9228
588.74,7.09673333333,12.509,9.62219999999,14.4231333333,5.69573333333,8.14326666666,7.10288148148,7.92196666667,8.9523
589.08,7.01273333334,12.4621333333,9.55466666665,14.358,5.61206666667,8.08873333333,7.05144444444,7.82119999999,8.89453333333
589.42,7.01006666667,12.4648,9.56146666668,14.4144666667,5.6152,8.10096666667,7.06766666667,7.83936666667,8.92016666667
589.76,7.04906666667,12.5232,9.59480000001,14.4307333333,5.6692,8.11393333333,7.10147407407,7.8838,8.93093333333
590.09,7.08166666667,12.5736666666,9.66653333333,14.4736,5.7228,8.15353333333,7.14445925926,7.92660000001,8.9837
590.43,6.9798,12.4499333333,9.55926666667,14.3538,5.6244,8.0295,7.05037777778,7.7971,8.87306666667
590.77,6.9386,12.439,9.53086666668,14.3544666667,5.602,8.02383333333,7.01691851852,7.78569999999,8.868
591.11,6.9774,12.5090666667,9.5824,14.3994,5.6738,8.07076666667,7.04317777778,7.85999999999,8.93023333333
591.44,6.96326666667,12.5473333333,9.6066,14.3920666667,5.67526666667,8.0977,7.08962222222,7.88486666666,8.98953333333
591.78,6.9598,12.5697333333,9.59813333335,14.3764,5.6616,8.1219,7.10308148148,7.90716666666,8.9805
592.12,6.92666666667,12.5542,9.56493333333,14.3658666667,5.69006666667,8.11506666667,7.11001481481,7.88576666667,8.9334
592.46,6.919,12.547,9.58493333334,14.4012666667,5.7024,8.13253333333,7.12367407408,7.855,8.9241
592.79,6.95093333333,12.5873333333,9.57513333335,14.4236,5.73086666667,8.1603,7.14772592593,7.89356666666,8.9175
593.13,6.9588,12.6102666667,9.59346666667,14.4475333333,5.76606666667,8.20006666667,7.19392592593,7.95210000001,8.94723333333
593.47,6.8898,12.5368666667,9.54206666665,14.3762666667,5.69653333333,8.17533333333,7.12811111111,7.90613333333,8.90623333333
593.80,6.864,12.5158,9.49019999999,14.332,5.68173333333,8.15336666667,7.11134074074,7.86036666667,8.89553333333
594.14,6.78233333333,12.4547333333,9.44553333334,14.2725333333,5.63726666667,8.1107,7.00336296296,7.82976666666,8.85836666667
594.48,6.86506666667,12.5304666667,9.492,14.3531333333,5.6886,8.16396666666,7.05581481481,7.89826666667,8.90403333333
594.81,6.7794,12.4504,9.4014,14.2976666667,5.60246666667,8.07626666667,6.98951851852,7.82576666667,8.85943333333
595.15,6.72193333333,12.4061333333,9.31913333335,14.2262666667,5.545,8.00233333333,6.91093333333,7.76416666667,8.74933333333
595.49,6.73666666667,12.3892,9.32393333333,14.2273333333,5.57466666667,8.01003333333,6.88839259259,7.75099999999,8.77463333333
595.82,6.73006666667,12.3556,9.30366666666,14.2028,5.52446666667,7.99533333333,6.84475555556,7.7271,8.765
596.16,6.72746666667,12.3686,9.32406666666,14.1931333333,5.54206666667,8.00686666667,6.8634962963,7.74990000001,8.79133333333
596.50,6.7372,12.3482666667,9.35206666666,14.2114666667,5.54853333333,8.0258,6.86597037037,7.7478,8.8062
596.83,6.67966666667,12.2902,9.31073333333,14.1391333333,5.47153333333,7.9682,6.79064444444,7.68236666667,8.7385
597.17,6.66306666667,12.3002666667,9.33280000001,14.1321333333,5.46726666667,7.94993333333,6.8005037037,7.68376666666,8.73283333333
597.51,6.7176,12.3436,9.38800000001,14.1839333333,5.50953333333,7.99523333333,6.84822222222,7.73536666666,8.74803333333
597.84,6.8282,12.4254,9.46193333334,14.2900666667,5.61473333333,8.08326666667,6.96434074074,7.82343333333,8.84773333333
598.18,6.80566666667,12.3857333333,9.42193333333,14.2264,5.58506666667,8.05763333333,6.93137777778,7.80136666667,8.82863333333
598.52,6.83766666667,12.3788,9.43786666666,14.2130666667,5.6068,8.09533333333,6.94152592593,7.80183333333,8.84096666667
598.85,6.90013333333,12.3867333333,9.49666666667,14.2496,5.64593333333,8.11,6.96859259259,7.83580000001,8.9048
599.19,6.80773333333,12.3264666667,9.42526666665,14.2063333333,5.55773333334,8.03943333333,6.91360740741,7.74876666667,8.81636666667
599.53,6.85453333333,12.3780666667,9.4746,14.2654,5.61506666667,8.09426666667,6.99735555555,7.80366666667,8.8501
599.86,6.83906666667,12.355,9.448,14.2470666667,5.59266666667,8.0735,6.97705185185,7.78746666667,8.83846666667
600.20,6.8186,12.3506,9.39486666667,14.2482666667,5.58433333333,8.01966666667,6.9524962963,7.77289999999,8.83223333333
600.53,6.81993333334,12.3598666667,9.37693333332,14.2600666667,5.57813333333,7.97986666667,6.93777037037,7.76250000001,8.8377
600.87,6.78753333333,12.3296,9.3148,14.2495333333,5.54826666667,7.9646,6.89999259259,7.72023333333,8.80083333333
601.21,6.77626666667,12.3440666666,9.32306666666,14.2882,5.55333333333,7.9687,6.89806666667,7.71686666667,8.8499
601.54,6.70106666667,12.3219333333,9.29113333333,14.2154,5.49266666667,7.94926666667,6.84612592593,7.65373333333,8.8039
601.88,6.64306666667,12.2799333333,9.27733333333,14.2118666667,5.45666666667,7.8934,6.82368888889,7.60503333333,8.77856666667
602.21,6.65353333333,12.3252,9.31446666667,14.2438666667,5.4664,7.92016666667,6.84622962963,7.61203333333,8.7639
602.55,6.5698,12.2476666667,9.2206,14.1804666667,5.4012,7.873,6.75645185185,7.53806666667,8.68416666667
602.88,6.6608,12.3164666667,9.28873333334,14.227,5.48006666667,7.94876666667,6.83241481481,7.61593333334,8.74573333333
603.22,6.68406666667,12.3280666667,9.32420000001,14.2358,5.4946,7.9772,6.83038518518,7.64583333333,8.77173333333
603.56,6.7084,12.3682,9.34333333332,14.2446,5.51593333333,7.99246666667,6.85660740741,7.68000000001,8.77953333333
603.89,6.70326666666,12.3604666667,9.35526666667,14.2040666667,5.5164,8.02106666667,6.87019259259,7.67603333333,8.77403333333
604.23,6.72753333333,12.3618,9.4064,14.2325333333,5.55473333334,8.0518,6.90945185185,7.70793333333,8.78833333333
604.56,6.8294,12.4502,9.50899999999,14.3224666667,5.63433333333,8.1286,6.97697037037,7.80353333333,8.87743333333
604.90,6.8034,12.4004,9.4596,14.2584,5.59393333333,8.0953,6.95078518518,7.77919999999,8.84793333333
605.23,6.84433333333,12.4348,9.49166666668,14.2749333333,5.62733333333,8.11103333333,6.95691851852,7.8055,8.8769
605.57,6.90633333333,12.5226,9.58293333334,14.3298666667,5.7002,8.18516666667,7.03388888889,7.89403333333,8.91523333333
605.90,6.98006666667,12.5854666667,9.6352,14.3998,5.78753333333,8.2537,7.10843703704,7.97496666666,9.0194
606.24,7.01546666667,12.6331333333,9.68333333333,14.4401333333,5.83173333333,8.2797,7.16168888889,8.0548,9.06673333333
606.58,6.98933333333,12.6139333333,9.68,14.4412666667,5.806,8.2684,7.14083703704,8.05353333333,9.0582
606.91,6.91533333333,12.5414666667,9.58680000001,14.3730666667,5.7106,8.1797,7.05751851852,7.99656666667,8.976
607.25,6.89426666667,12.5016666667,9.55753333332,14.3547333333,5.67433333333,8.14903333333,7.01994814815,7.98273333334,8.95176666667
607.58,6.90073333333,12.5302666667,9.55846666668,14.3767333333,5.67146666667,8.1493,7.01913333333,7.9995,8.9661
607.92,6.91866666667,12.5331333333,9.52973333333,14.3870666667,5.6938,8.17993333333,7.02203703704,8.00583333333,9.0124
608.25,6.89413333333,12.4919333334,9.51259999999,14.3624666667,5.67093333333,8.16393333333,7.02598518519,8.00536666666,9.01903333333
608.59,6.88673333333,12.4661333333,9.51846666667,14.3387333333,5.664,8.15693333333,7.02855555555,7.99583333333,9.016
608.92,6.86066666666,12.4196,9.46066666667,14.3352,5.61886666667,8.12673333333,7.01411111111,7.98896666666,8.9544
609.26,6.8388,12.3486666667,9.39900000001,14.2762,5.58586666667,8.0852,6.96308888889,7.95363333333,8.95606666667
609.59,6.78526666667,12.2619333333,9.30793333333,14.1908,5.49373333333,8.00856666667,6.8832962963,7.90199999999,8.93906666667
609.93,6.80446666667,12.2336,9.30473333333,14.1883333333,5.49,8.03206666667,6.87954074074,7.88363333334,8.96166666667
610.26,6.85666666667,12.2572,9.35133333333,14.1952,5.54613333333,8.09636666667,6.93065185185,7.96896666667,9.06336666667
610.60,6.97266666667,12.3712,9.47059999999,14.2933333333,5.69813333333,8.21123333333,7.06,8.08820000001,9.2331
610.93,6.97553333333,12.3272666667,9.45440000001,14.2600666667,5.67813333333,8.20403333333,7.0507037037,8.04139999999,9.24783333333
611.27,6.94293333333,12.2504,9.42799999999,14.2136666667,5.64626666667,8.1308,6.99967407407,8.03009999999,9.2395
611.60,6.94153333333,12.2374,9.41626666667,14.1668666667,5.61826666667,8.09526666667,6.96919259259,8.04213333334,9.22906666667
611.93,6.904,12.2176666667,9.36526666667,14.1316666667,5.60333333333,8.0584,6.92775555556,8.01616666667,9.2229
612.27,6.86673333334,12.1828,9.31053333333,14.1179333333,5.56726666667,7.9993,6.84105185185,7.98046666667,9.1721
612.60,6.866,12.16,9.3602,14.1231333333,5.58193333333,7.98926666667,6.84014814815,7.9798,9.2166
612.94,6.9772,12.265,9.46473333333,14.2185333333,5.66646666667,8.0935,6.93480740741,8.05409999999,9.31206666667
613.27,6.87333333334,12.1766,9.40773333333,14.1299333333,5.617,8.02326666667,6.8382,7.94773333333,9.19806666667
613.61,6.8518,12.2031333333,9.42293333335,14.1095333333,5.6214,8.0214,6.82568888889,7.9501,9.17113333333
613.94,6.81686666667,12.1909333333,9.37233333333,14.0883333333,5.57553333333,7.96383333333,6.76061481481,7.87636666666,9.09106666667
614.28,6.68033333333,12.0768,9.24766666667,13.9936,5.4616,7.86393333333,6.63115555555,7.72553333333,8.9426
614.61,6.63046666666,12.0425333333,9.23193333334,13.9681333333,5.46273333333,7.8675,6.60785185185,7.73766666667,8.9114
614.94,6.543,12.012,9.1792,13.9000666667,5.398,7.855,6.55891851852,7.64369999999,8.80643333333
615.28,6.5556,12.0275333333,9.2106,13.9369333334,5.4364,7.91356666667,6.60974814815,7.61706666667,8.7906
615.61,6.57746666667,12.0021333334,9.22533333333,13.9378666667,5.42566666667,7.89203333333,6.58548148148,7.60166666666,8.75133333333
615.95,6.5896,12.0256666667,9.2418,13.9692666667,5.43286666667,7.92256666667,6.60077777778,7.60276666667,8.78253333333
616.28,6.64633333333,12.1102666666,9.28673333333,14.0051333333,5.52126666667,8.02413333333,6.63705925926,7.6392,8.82993333333
616.61,6.558,12.0381333333,9.195,13.9472,5.47346666667,7.96186666667,6.55181481481,7.56800000001,8.77496666667
616.95,6.6384,12.1192,9.269,14.0546666667,5.53106666667,8.05063333333,6.66695555555,7.67300000001,8.8556
617.28,6.68026666667,12.1470666667,9.2852,14.0889333334,5.56673333333,8.09266666667,6.73080740741,7.7017,8.90423333333
617.62,6.699,12.1342,9.29873333333,14.1301333333,5.6068,8.0738,6.74194074074,7.73636666667,8.92846666667
617.95,6.72413333333,12.1944666667,9.34566666667,14.1304,5.63186666667,8.0948,6.7792962963,7.77213333334,8.97506666667
618.28,6.76626666667,12.2806,9.37126666667,14.1506666667,5.6282,8.1195,6.78744444445,7.79456666667,8.98203333333
618.62,6.91106666667,12.3488666667,9.46766666667,14.2716666667,5.76426666667,8.20896666666,6.92422222222,7.90046666667,9.13686666667
618.95,6.973,12.4142666667,9.47473333333,14.2863333333,5.77906666667,8.24133333333,6.9568962963,7.94723333333,9.21853333333
619.28,6.92606666667,12.3994666667,9.42653333334,14.2186,5.71286666667,8.22566666667,6.93705185185,7.90366666667,9.1921
619.62,6.96526666667,12.4490666667,9.4358,14.1867333333,5.73393333333,8.28906666667,6.98337777778,7.94603333333,9.20263333333
619.95,6.9308,12.3915333333,9.4046,14.1705333333,5.67793333333,8.2532,6.9772,7.93616666667,9.2324
620.28,6.9438,12.4218666667,9.44706666667,14.1882,5.69573333333,8.29716666667,7.00394074074,7.95246666666,9.26073333333
620.62,7.0396,12.5203333333,9.54313333334,14.2774,5.80553333333,8.37976666667,7.07855555556,8.04763333333,9.33676666667
620.95,7.03793333333,12.5142,9.52433333333,14.2287333333,5.80586666667,8.3551,7.05761481482,8.0356,9.31793333333
