wavelength,Back_ChlPhof,Belly_ChlPhof,Breast_ChlPhof,Crissum_ChlPhof,Crown_ChlPhof,DorTail_ChlPhof,Patch10_ChlPhof,Patch11_ChlPhof,Patch12_ChlPhof,Rump_ChlPhof,Throat_ChlPhof,WingTip_ChlPhof
785.29,4.70213333333,9.95580000001,9.06220000001,7.40813333333,6.40693333333,11.2358666667,23.2699333333,14.9302666667,13.9607333333,8.47266666666,10.5006666667,12.0532666667
785.60,4.69213333333,9.61579999999,8.91599999999,7.19146666667,6.16053333333,10.9778666667,23.299,14.5518,13.577,8.52233333333,10.2906,11.8586
785.91,3.4592,8.28313333335,8.0692,6.23273333333,5.1132,9.47813333335,22.4465333333,13.7422,12.6666,7.9938,9.16353333333,11.3206666666
786.22,2.7998,7.98486666667,7.38860000001,5.39233333333,4.58866666667,8.81986666666,21.5819333333,13.0634,11.8142,7.63339999999,8.38026666666,10.3453333333
786.53,2.3744,8.18366666667,7.41899999999,5.24813333333,4.78573333333,8.78200000001,21.2703333333,13.0742666667,11.6252,7.57926666668,8.44900000001,10.7123333333
786.84,1.24166666667,7.46166666666,7.01526666666,4.1836,4.00006666667,8.31199999999,20.2997333333,12.3853333333,10.7828666667,6.72773333333,7.72480000001,9.33333333334
787.14,1.83173333333,7.90373333333,7.37433333334,4.69226666667,4.6268,9.04546666665,20.7316,12.8576,10.9426,7.43986666667,8.25466666666,9.71740000001
787.45,2.14326666666,8.20013333333,7.51926666667,5.07993333333,4.94966666667,9.37246666667,21.1307333333,13.4575333333,11.2313333333,7.63766666666,8.61446666667,10.2546
787.76,0.844399999999,7.1744,5.8398,4.08033333333,3.543,8.10733333335,20.0709333333,12.3235333333,10.0029333333,6.41286666667,7.2748,9.37113333333
788.07,-0.160199999999,5.99053333333,4.81606666667,2.75813333333,2.36053333333,6.90386666667,19.2824,11.5361333333,8.8078,5.19573333334,6.02593333333,8.4402
788.38,-0.474466666666,5.8364,4.3238,2.43773333333,2.1116,6.5064,19.0510666667,11.6252,8.70106666666,4.917,6.00813333333,8.40453333333
788.69,-0.0235333333328,6.51366666667,5.278,3.07746666667,2.6302,7.15513333333,19.5763333333,12.2741333333,9.42046666665,5.27786666667,7.07853333333,8.77306666667
789.00,0.892000000001,7.44126666667,6.34966666666,3.99053333333,3.85573333333,8.03980000001,20.399,13.1924,10.4988666667,6.00940000001,8.03399999999,9.53066666666
789.31,0.766733333335,7.24026666667,5.82386666667,3.74,3.5822,7.96600000001,19.8360666667,12.8417333333,9.85666666666,5.55473333333,7.66766666667,8.79133333334
789.62,0.264199999999,6.7372,5.4812,3.8322,3.18673333333,7.91653333334,19.5834666667,12.6525333333,9.81219999999,5.176,7.52353333333,8.84966666668
789.92,1.1944,7.15993333334,6.31613333333,4.74753333333,3.6602,8.66293333333,20.3683333333,13.4520666667,10.8556666667,5.88839999999,7.96186666667,9.28119999999
790.23,2.33393333333,8.13293333335,7.01966666666,5.5416,4.1952,9.43139999998,21.1908666667,14.5123333333,11.7773333333,6.69653333333,8.50399999999,10.6164
790.54,1.7944,7.55466666666,6.69706666667,4.91486666667,3.54026666667,8.92346666667,20.3041333333,14.1483333333,11.2287333333,5.85146666667,7.67640000001,10.3406666667
790.85,1.62206666667,7.85073333334,7.25873333334,4.80413333333,3.50913333333,8.80040000001,20.4626,14.1721333333,11.0636,6.03759999999,7.6596,10.3546
791.16,2.9112,8.90133333333,8.68400000001,5.67353333333,4.53766666667,10.0371333333,21.2104,15.1459333333,11.7194,6.79706666667,8.57859999999,11.0614666667
791.47,2.52786666667,8.76793333333,8.33500000001,5.3804,4.50173333333,9.90133333334,20.7832666667,14.6895333334,11.283,6.46286666667,8.37299999999,10.4169333333
791.78,3.22633333333,9.45253333333,9.31646666667,6.1484,5.26726666667,11.0982,21.665,15.2965333333,12.2838666667,7.59326666667,9.23880000002,11.0332666667
792.08,2.46106666667,8.76286666667,8.90879999999,5.23406666667,4.92873333333,10.6666666667,21.3466,14.7130666667,11.8408,7.47606666667,8.49759999999,10.9187333333
792.39,1.81946666667,8.14366666667,8.45913333334,4.5318,4.10213333333,10.2988,20.8928666667,14.4008,11.4534666667,6.92180000001,8.1236,10.2114666667
792.70,2.36153333334,8.76793333332,9.00766666667,5.08553333333,4.62693333333,11.2320666667,21.6906666667,15.0308,12.4024,7.54953333333,9.15126666667,11.0199333333
793.01,1.96966666667,7.98900000001,8.38153333333,4.01526666667,4.22866666667,10.7781333333,21.1225333334,14.2080666667,11.9626666667,6.93520000001,8.20933333335,10.1722
793.32,-0.177466666667,5.88566666667,6.16260000001,1.5194,2.1016,8.78246666667,19.205,12.1901333333,9.91139999999,4.36633333333,6.11286666667,8.25699999999
793.62,-1.00533333333,4.49913333333,5.2692,0.613199999999,0.976666666666,7.95726666666,18.0320666667,11.23,8.6062,3.72913333333,5.32613333333,7.37253333333
793.93,-1.1304,4.51453333333,5.13766666666,0.471066666667,0.681133333333,8.1594,18.4711333333,11.2391333333,8.92746666667,3.80446666666,5.442,7.47099999999
794.24,-1.5418,3.5252,4.29966666667,0.217200000002,-0.0724000000006,7.97673333333,18.0022,10.8361333334,8.73673333334,3.3948,4.53853333333,6.86946666667
794.55,-2.64766666667,2.83,3.8074,-0.211333333334,-0.795066666666,7.54913333333,17.3669333333,10.4084666667,8.27133333333,2.823,4.32526666667,6.5792
794.86,-1.46306666667,3.8972,4.8322,1.035,-0.199733333333,8.55106666667,18.1228,11.5559333334,9.30046666666,4.0542,4.86086666667,8.22966666667
795.16,-2.897,2.26173333333,3.0088,-0.635333333334,-1.47993333333,6.26866666666,16.2303333333,9.8708,7.35779999999,2.01053333333,2.7016,6.55506666667
795.47,-1.1078,3.45146666667,4.22153333333,1.128,-0.270133333333,7.49759999999,17.2983333334,11.2258,8.30113333333,2.87746666666,3.8838,8.16626666667
795.78,0.327066666664,4.7514,5.45206666667,2.55593333334,1.18126666667,8.74886666666,18.5252,12.3925333334,9.11586666667,4.17086666667,5.09853333333,9.6764
796.09,0.801200000001,4.89973333333,5.84553333333,2.844,1.41226666667,8.69633333333,18.4368666667,12.5386666667,9.22826666666,3.89493333333,5.29406666667,9.77333333334
796.40,0.4536,4.74693333333,5.62786666667,2.87313333333,1.15046666667,8.25106666668,18.2314,12.472,8.92826666667,3.695,5.07553333334,9.6778
796.70,1.657,5.8126,6.66673333334,3.83693333334,2.32646666667,9.83433333333,19.0058,13.4928,10.0764666667,5.341,6.22066666667,11.0835333333
797.01,1.84533333333,6.33466666667,7.06246666667,4.34853333333,3.0906,10.0000666667,19.7127333333,13.9974666667,10.8366,5.43426666667,6.26446666666,11.4686666667
797.32,2.51433333333,6.88886666667,7.44126666666,5.0096,3.33966666667,10.3429333333,19.8412,14.5522666666,11.0476,5.57473333333,6.77466666666,11.8222666667
797.63,1.8468,6.31286666667,7.06573333333,4.3244,2.7478,9.83913333335,18.9059333334,14.2986666667,10.2959333333,4.80686666667,6.42839999999,11.3385333333
797.93,1.07653333333,5.49326666667,5.98966666667,2.94,1.8568,8.6332,17.4661333333,13.3527333333,9.21340000001,3.7332,5.29986666667,10.0193333333
798.24,2.02953333333,6.3776,7.0776,3.84066666667,3.057,9.73673333332,18.3559333334,14.2325333333,10.321,4.22606666667,6.33260000001,10.5522666667
798.55,3.3396,7.79706666666,8.65780000001,5.138,4.16826666667,11.6634666667,19.7044666667,15.2152,11.6184666667,5.57486666667,7.79713333333,12.1964666667
798.85,2.0908,6.96913333333,7.65939999999,3.9514,2.9848,10.8480666667,18.5602,14.1157333333,10.401,4.576,6.79159999999,11.0848
799.16,1.7234,6.26586666667,7.18106666667,3.3132,2.24446666667,10.2672666667,17.5884666667,13.8276,9.91313333333,3.64053333333,6.01873333333,10.8615333333
799.47,2.15746666667,6.73373333333,7.44393333334,3.53786666667,2.305,10.6599333333,17.7285333333,14.2646,10.2043333333,3.87266666667,5.76913333333,11.3835333334
799.78,4.30113333334,8.42726666667,9.20693333333,5.50413333333,4.16,12.594,19.6303333333,16.1961333333,12.164,5.56453333333,7.668,13.4407333333
800.08,4.12053333333,8.01513333333,8.86393333333,5.325,3.64126666667,11.581,19.2471333333,15.9274,11.3483333333,4.86653333333,7.23486666666,12.3750666666
800.39,3.72913333334,7.3612,8.09046666666,4.75693333333,2.78486666667,11.1946,18.5001333333,15.0001333333,10.75,3.98613333333,6.96519999999,11.7639333333
800.70,3.38886666667,7.1468,8.00966666667,4.579,2.9644,11.4056,18.5247333333,14.9966,10.5428,3.93186666667,6.88920000001,12.032
801.00,4.2138,7.63806666667,8.32980000001,5.18506666667,3.515,11.9846,19.3152,15.0873333333,10.9853333333,4.4024,7.58913333334,12.886
801.31,5.10093333333,8.11186666667,9.18886666667,5.97946666666,4.2154,12.7736666667,20.5596666667,15.7704,11.8737333333,5.2002,8.52286666667,14.1976666667
801.62,3.55113333333,6.899,7.77773333333,5.011,2.65793333333,11.2854,19.7967333333,14.7204666667,10.3558666667,4.24106666667,7.77053333333,13.0355333333
801.92,3.14893333333,6.5266,7.50726666667,4.941,2.32306666666,10.4866666667,19.4614666667,14.9189333333,10.2803333333,4.00446666667,7.77280000001,12.5736
802.23,2.837,6.2668,7.14086666667,4.64446666667,1.81473333333,9.30373333333,18.8444666667,14.2963333333,10.1924666667,3.31846666667,7.2518,11.5629333333
802.54,2.13006666667,5.6278,6.47986666667,3.66226666667,0.926866666668,8.43793333333,17.9522,13.423,9.57413333333,2.82513333334,6.5322,10.3886
802.84,1.11746666667,4.3632,5.572,2.79733333333,0.220466666667,7.03919999999,17.1114,12.254,8.62793333333,2.21193333333,5.79246666667,9.25879999999
803.15,-0.913533333333,3.07386666667,3.82493333333,0.720133333333,-1.9822,4.78506666667,15.2688666667,10.3600666667,6.78279999999,0.348466666667,4.01086666667,7.07706666667
803.46,-0.745999999999,3.89846666667,4.3444,1.49953333333,-1.61473333333,5.55153333333,15.9784,10.7728666667,7.55866666667,1.0458,4.66733333334,8.08140000001
803.76,0.800666666666,5.43959999999,6.43473333333,3.24733333333,0.142133333332,7.0332,17.4485333333,12.1886,8.88146666666,2.97793333333,6.1278,9.61473333333
804.07,0.748933333334,5.68039999999,6.63706666667,3.641,0.793600000001,7.20806666667,17.4862,12.043,9.2326,3.37413333333,6.10319999999,9.72926666667
804.38,1.36386666667,6.528,7.49093333333,4.318,1.60466666667,7.54186666667,17.9868666667,12.6185333333,10.0071333333,4.1284,6.19259999999,9.90526666668
804.68,2.6914,8.05220000001,8.88653333333,5.8468,2.9018,8.73413333334,19.1077333333,13.7178666667,11.1934,5.41893333333,7.02200000001,10.983
804.99,4.19613333333,9.2804,10.4403333333,7.03886666666,4.25333333333,10.0465333333,19.7853333333,14.8944,12.3236666667,6.45913333333,7.99859999999,12.4526
805.30,5.79240000001,10.7534,11.9048666667,8.11653333333,5.46553333333,11.5992,20.9595333333,16.1406666667,13.3973333333,7.91753333334,9.28219999999,14.1506
805.60,7.55500000001,12.1511333333,13.1794666667,9.43679999999,7.25426666667,13.6271333333,22.3645333333,18.0063333333,14.9772666667,10.0664,10.5912,16.0404666667
805.91,8.36973333333,13.4514666666,13.6461333333,10.7334,8.67573333333,14.8001333333,23.4272666667,18.9017333333,16.0445333333,11.2758,11.2826666667,17.3444
806.21,8.98133333334,14.2065333333,14.2966666667,11.2682,9.5774,15.8004666667,23.9292666667,19.6258,16.7359333333,12.2245333333,11.9057333333,18.3783333333
806.52,9.97960000001,14.683,14.8603333333,12.0586666666,10.5520666667,16.8575333333,24.3013333333,20.4022666667,17.0551333333,13.0128666667,12.6857333333,19.2637333333
806.83,10.7128,15.1595333333,15.5464,12.6068,11.351,17.0264666667,24.4331333333,20.9368666667,17.7800666667,13.5912,13.2654666667,19.6944666667
807.13,10.4811333333,14.7147333333,14.7628,12.0343333333,11.1753333333,16.5911333333,23.8144,20.6804,17.2989333333,13.2302,12.9758,19.1546666667
807.44,8.73033333333,12.8510666667,12.9077333333,9.97873333333,8.73046666667,14.2908,21.8653333333,18.5744666667,15.6029333333,11.0992666667,11.0781333333,17.0211333333
807.74,7.52633333333,11.6576666667,11.6430666667,8.60479999999,7.51186666666,13.501,20.7650666667,17.5374,14.5354666667,9.63926666667,10.193,16.1892666667
808.05,6.91506666667,10.7923333333,10.712,7.85679999999,6.83466666667,12.5957333333,20.1387333333,17.5392,13.9394,8.77693333334,9.86493333333,15.5603333333
808.35,6.06333333333,10.0036666667,9.81753333334,6.93486666666,5.95166666667,11.799,19.635,17.0205333333,13.5494666667,7.64986666668,9.08006666668,14.756
808.66,4.71033333333,8.72826666667,8.53266666667,6.30546666667,4.7178,10.617,18.6004666667,15.8766666666,12.4002,6.13993333333,8.19413333334,12.942
808.97,3.89906666667,8.21099999999,8.06573333333,6.0856,4.17433333333,9.63320000001,18.1576,15.2066,11.9648666667,5.50446666667,8.3028,12.4694
809.27,3.2638,7.51746666667,7.85006666667,5.4912,3.18633333333,8.66233333334,17.7571333333,14.3696,11.2297333333,4.5012,7.6024,11.6862
809.58,2.72206666666,6.9512,7.39713333333,4.87506666667,2.2376,7.86613333333,17.0319333333,13.664,10.3421333333,3.72166666667,7.15886666665,10.5189333333
809.88,1.43133333333,5.68653333333,6.64326666667,3.4072,0.871333333333,6.51873333333,15.7759333333,12.6798666667,9.54493333333,2.66046666667,5.89639999999,9.48273333333
810.19,1.40726666667,5.58173333334,6.32073333333,3.4984,0.754733333333,6.66653333333,16.1792666667,12.5000666667,9.4184,2.60226666667,5.76273333333,8.82086666667
810.49,1.77893333333,6.25006666667,7.1956,3.88626666666,0.657066666667,6.97919999999,17.0272666667,12.8605333333,10.1201333333,2.92466666667,6.06546666667,9.46319999998
810.80,4.90819999999,8.96439999999,10.2306666667,6.68226666667,3.728,9.94146666668,19.8046,15.6389333333,12.8409333333,6.12733333333,9.15986666665,12.3096666667
811.10,6.28206666667,10.2866,11.865,7.92293333333,4.7506,10.8126666667,20.8717333333,17.0710666667,14.1891333333,7.56186666666,10.3652,13.0271333333
811.41,7.32853333333,11.4105333333,13.2388,9.29866666667,5.80773333333,12.0725333333,22.0961333333,17.6752666667,15.0196666667,8.75493333334,11.5444666667,13.9164
811.71,7.7686,11.3832,13.2064666666,9.68686666667,6.1752,12.2632666667,22.1482666667,17.7883333333,14.9028666667,9.40146666667,11.7558666667,14.015
812.02,7.65613333333,10.6893333333,12.6926666667,9.14846666667,5.71766666667,12.2546,21.7356,17.3965333333,14.8742666667,9.30246666667,10.7138,14.1931333333
812.32,7.05593333333,10.087,12.2733333333,8.60453333333,5.12626666667,12.2734,21.325,17.0683333333,14.1863333333,8.45546666667,10.1365333333,13.7804
812.63,6.55686666666,8.99879999999,11.5252666667,7.45253333333,4.67253333333,11.635,20.6252,16.8060666667,13.57,7.91719999999,10.0212,13.3079333333
812.93,7.12699999999,9.20713333334,12.1482666667,7.85166666667,5.03,12.1910666667,21.185,17.0502666667,14.1604,8.46553333333,10.5456,13.9557333333
813.24,8.02066666667,9.88346666668,13.1608666667,9.27126666667,6.46826666667,13.135,22.389,17.6714,15.1358666667,9.71106666667,11.4533333333,14.9115333333
813.54,7.7632,9.71933333335,13.3332,8.93866666667,6.58773333333,13.4034666667,22.2982,17.9035333333,15.0263333333,9.48240000001,11.7105333333,15.9647333333
813.85,9.16886666668,11.1024,14.4442666667,10.3764,8.02273333334,15.1444666667,23.5783333333,19.7462,16.6578666667,11.2686666667,12.966,17.6552
814.15,8.89179999999,10.8079333333,13.9956666667,9.97779999999,7.72619999999,14.6579333333,23.1876,20.0618666667,16.3444,11.0286666667,12.2470666666,17.8632
814.46,9.81859999998,11.6924666667,14.266,11.3126,8.98966666666,15.7686666667,24.3005333333,20.9413333333,16.9344666667,12.3748666667,13.5837333333,18.9204666667
814.76,9.37286666668,11.5207333333,13.5567333333,10.8246666667,8.53093333333,15.4296666667,23.7886666667,20.5926666666,16.5290666667,12.1219333333,12.8780666667,19.2784
815.07,10.4978,12.9318,14.9895333333,12.0450666667,10.0460666667,16.6959333333,25.0773333333,21.5976666667,17.9422666667,13.2581333334,14.3453333333,20.6358666667
815.37,11.4392666666,13.8756,15.5694666667,12.7742,11.1973333334,16.9712666667,25.974,22.3696,18.3146,13.7254666667,15.0939333333,21.7439333333
815.68,12.0422,14.1859333333,15.8748666667,13.2278666667,11.6281333333,17.4016,26.4962,22.6633333333,18.8225333334,14.3401333333,15.2252666667,22.3953333333
815.98,13.0310666667,15.4653333333,17.0485333333,14.7494,12.2751333333,18.5918,27.2474,23.6594666667,19.8966,15.6164666667,16.1018666667,23.2299333333
816.29,12.8132666666,15.8462666667,16.7748,14.9980666667,12.4049333334,18.4313333333,27.3229333333,24.0415333333,20.0321333333,15.6783333333,16.1263333333,23.7694666667
816.59,12.5393333333,16.2107333333,16.3287333333,14.7406,11.7768666667,18.4433333333,27.1776666667,24.3710666667,19.6462,15.0942666666,16.368,23.5455333334
816.89,12.7113333333,16.5590666666,16.7204,14.7389333333,11.2442666667,18.5406666667,27.1044,24.5085333333,19.6775333333,15.0997333333,16.4131333333,23.6328666667
817.20,10.8180666667,14.8864666667,15.0378666667,13.0378,9.74246666666,16.7576,25.2273333333,22.7499333333,18.1137333333,12.9469333333,15.1514666667,21.7955333333
817.50,9.96633333333,14.4206666667,14.0982666667,12.4109333333,9.14880000001,16.0554666667,24.8818666667,21.8148,17.7428,12.0134666667,14.7582,20.5024
817.81,10.1032666667,14.8229333333,14.3362666667,12.3672,9.37313333333,16.0176,24.9114666667,22.0427333333,18.1932,12.0352666667,15.1032666667,21.0251333333
818.11,9.66593333333,14.2999333333,13.8592666667,11.9617333333,8.93386666666,15.4442666667,24.4491333333,21.4853333333,18.1024,11.4996666667,14.6269333333,20.2203333333
818.41,8.64793333334,13.6252666667,12.7912,11.0740666667,7.89006666667,14.39,23.5175333333,20.5909333333,17.0663333333,10.8236666667,13.8131333333,19.2284
818.72,7.69793333334,13.1033333333,12.1773333333,10.5090666667,6.92273333334,13.5304,22.6403333333,20.1970666667,16.7488666667,10.6404666666,13.6156666667,17.8916
819.02,7.99486666666,13.1774666667,12.4726666667,10.9074,6.87253333333,13.3956666667,22.769,20.0811333333,17.0565333333,10.7702,13.5016,17.4182
819.33,7.39293333333,12.5775333333,11.4528,10.3633333333,6.37960000001,12.7476,22.5893333333,19.5488666667,16.3972,10.1522666667,12.5540666667,16.5964666667
819.63,6.89473333333,11.9332,10.9520666667,10.0239333333,5.86053333333,12.4741333334,22.3812666667,19.0665333333,15.9162666667,9.61013333334,12.0340666667,15.8312666667
819.93,7.58939999999,12.1624666667,11.3132,10.6106,6.48766666666,12.9109333333,22.888,18.8842,16.3268,10.0552,12.1625333333,16.1202666666
820.24,7.57820000001,12.0696666667,11.0445333333,10.5282,6.81133333333,12.9146666667,22.8912666667,18.6424,16.3028,10.1526,11.7528,15.7668666667
820.54,7.54106666667,11.8397333333,10.9158,10.4221333333,6.76919999999,12.661,23.1198,18.5526,16.0191333333,10.1208666667,11.4687333333,15.5687333333
820.85,6.6838,10.8861333333,10.2086666667,9.52546666667,5.85193333334,11.8240666667,22.3812666667,17.8188666667,15.0228,9.35666666666,10.5489333333,15.0628666667
821.15,6.52793333333,10.7124,10.0508666667,9.33466666667,5.65833333333,11.7255333333,22.2965333334,17.6838,14.9558666667,9.20106666667,10.2143333333,14.9461333333
821.45,6.262,10.5443333333,9.87586666666,9.00693333333,5.5338,11.4463333333,22.3534666667,17.6332666667,14.7893333333,9.1256,10.1418,14.7256666667
821.76,6.13093333333,10.3056666667,9.64640000001,8.8416,5.37786666667,11.3274,22.3104,17.5242,14.6937333334,8.9034,9.83766666665,14.6578666667
822.06,6.27913333333,10.4014,9.72966666667,8.86979999999,5.58166666667,11.4418666666,22.4448666667,17.6308,14.8132666667,8.9326,9.90126666666,14.8888
822.36,6.5412,10.6968666667,9.89886666666,8.98053333333,5.94013333333,11.6902666667,22.6294666667,17.9316,15.0566,9.11999999999,10.2439333333,15.1420666667
822.67,6.9064,11.0636,10.2615333333,9.33893333334,6.34286666667,12.008,22.8654,18.2233333333,15.5276666667,9.47153333333,10.7095333333,15.5644
822.97,7.05413333333,11.1856666667,10.3611333333,9.34913333333,6.46966666667,12.04,22.9012666667,18.3491333333,15.7393333333,9.56113333334,10.7930666667,15.7228666667
823.27,6.8884,11.0316,10.2537333334,9.15999999999,6.245,11.8732666667,22.6948,18.2661333334,15.6938,9.43879999999,10.6587333333,15.6217333333
823.58,6.77513333333,11.0114666667,10.1826666667,9.08826666667,6.15953333333,11.7230666667,22.7082,18.2550666667,15.7845333333,9.35573333334,10.6755333334,15.6622
823.88,6.49946666667,10.9216,9.92933333332,8.88886666667,5.94573333333,11.5736666667,22.4470666667,18.1066,15.7730666667,9.16013333334,10.5202666667,15.524
824.18,7.2908,11.8613333333,10.7122666667,9.787,6.88453333333,12.4874,23.162,18.8290666667,16.7349333333,10.1198666667,11.3502666667,16.3646
824.49,7.28973333333,11.9297333333,10.7093333333,9.82326666667,6.93413333333,12.4385333333,23.0766,18.7388,16.8154,10.2781333333,11.3798,16.3239333333
824.79,7.60893333333,12.3392,10.9860666667,10.2537333333,7.20033333333,12.939,23.0677333333,18.9136,17.2487333333,10.5892,11.5291333333,16.6653333333
825.09,7.89280000001,12.8232666667,11.2492666667,10.7058666667,7.54000000001,13.2946666667,23.4082,19.1112666667,17.8104,11.0844666667,11.9861333333,17.0554666667
825.39,8.01320000001,13.0374666667,11.3259333333,10.9884,7.71180000001,13.4107333333,23.6554666667,19.0709333334,18.0947333333,11.2540666667,12.0917333333,17.1603333333
825.70,7.90213333333,12.9822,11.038,10.9295333333,7.56846666666,13.3304,23.5896,18.9869333333,18.0209333333,11.3014,11.7874,17.1862
826.00,7.50266666667,12.7618,10.7554,10.6520666667,7.32946666666,13.1203333333,23.5262666667,18.8112666667,17.8173333334,11.0594,11.5338,16.9143333333
826.30,7.6934,13.2004,11.0822,10.9400666667,7.65606666667,13.4200666667,23.9766,19.0414666667,18.0798,11.3636666667,12.0222666667,17.0716666667
826.61,7.65726666667,13.1962,10.8754666667,10.8628666667,7.66060000001,13.3613333333,24.0155333333,19.0062,18.0186666667,11.3146,11.9564666667,16.9846
826.91,7.82206666667,13.2894666667,11.0254,10.9942,7.79086666667,13.5652666667,24.1303333333,19.1358,18.0835333333,11.3575333333,12.0588666667,17.0438666667
827.21,8.75580000001,14.0464666667,12.0232,11.8096,8.5422,14.3574,24.8632,19.9027333333,18.8218666667,12.1992,12.7647333333,17.9014
827.51,8.75000000001,13.9926666667,11.8933333333,11.7266,8.43980000001,14.1814666667,24.7752,19.8432,18.7517333333,11.9572,12.5555333333,17.7724
827.82,8.639,13.9908,11.7882666667,11.6469333333,8.34973333333,14.0236,24.7074,19.7764666667,18.7048,11.5910666667,12.4752666667,17.8797333333
828.12,8.70133333334,13.9196,11.7415333333,11.5540666667,8.53106666667,13.7322,24.8023333333,19.7137333333,18.7356,11.568,12.7708,18.013
828.42,9.24233333333,14.2512,12.2127333333,11.6081333333,8.90780000001,13.9700666667,24.7918666667,20.0,18.9257333333,11.7430666667,12.9348666667,18.0539333333
828.72,9.84366666666,14.5905333333,12.6782,11.901,9.21526666667,14.5599333333,25.1580666667,20.3506,19.4399333333,12.1599333333,13.2192,18.4914
829.02,9.59413333333,14.4389333333,12.6915333333,11.8095333333,8.94826666668,14.1738,25.0434,19.9421333333,19.4782,12.0415333333,13.0889333333,18.4347333333
829.33,9.89713333333,14.6036666666,12.7940666667,11.8390666667,8.83706666667,14.1604666667,25.0900666666,19.9085333333,19.4791333333,12.0722,13.1139333333,18.8164
829.63,10.4529333333,14.8824,12.8878666667,12.1893333333,9.15206666667,14.1533333334,25.1986666667,20.0254666667,20.0404666667,12.5486666667,12.807,19.266
829.93,10.8891333333,15.7663333333,13.7492,12.7236,9.83466666667,14.8319333333,25.9829333333,20.6781333333,20.8718666667,13.1168,13.1226,19.9317333333
830.23,11.1735333334,15.9238666667,13.5893333333,12.5031333333,9.82526666666,14.538,25.9052666667,20.4993333333,20.8052666667,13.2646666667,13.0086666667,19.9938666667
830.54,10.4937333333,15.0901333333,12.4753333333,11.5355333333,8.85266666667,13.3333333333,25.1276666667,19.3939333333,20.0884666667,12.5433333333,12.5434,19.1487333333
830.84,9.51739999999,13.9742,11.5874666667,10.0994,7.63906666667,12.6113333333,24.5082666666,18.1877333333,19.4181333333,11.5284666667,11.9852,18.3278666667
831.14,8.81193333333,12.7026,10.7265333333,9.01959999999,6.76659999999,12.0261333333,24.1446,17.2549333333,18.4543333333,10.719,10.9804,17.2548
831.44,9.12699999999,12.8987333333,10.9041333333,9.0726,6.37939999999,12.1614666667,24.3228666667,17.4699333333,18.5021333333,10.9196666667,10.4619333333,17.2137333333
831.74,8.36606666667,12.8854,10.5831333333,8.77553333334,6.06413333333,11.8114,24.1252,17.6052666667,18.5167333333,10.9076666667,10.7839333333,17.5973333333
832.04,6.9646,12.2681333333,9.89186666667,7.64999999999,5.34833333333,10.8081333333,23.0465333333,17.1247333333,17.5642666667,10.1302666667,10.3090666667,16.2754666667
832.35,6.9008,12.1774,9.88646666666,7.7674,5.614,11.2555333333,22.9858,17.2548,17.482,9.50806666667,10.4576,15.7137333333
832.65,6.86233333333,12.1211333333,9.75393333333,7.68306666667,5.9154,11.4393333333,22.7903333333,16.9634,17.2853333333,9.34973333334,10.5303333333,15.2083333333
832.95,6.6666,11.9469333333,9.92926666667,7.72266666667,5.98826666667,11.652,23.0384,17.2152666667,17.0087333333,9.23900000001,10.6430666667,15.2331333333
833.25,7.68893333333,12.5913333333,10.4259333333,8.65073333332,6.93046666666,12.2176666667,23.8582,18.0158666667,17.7246666667,10.2886,11.7339333333,16.0539333333
833.55,7.61906666666,12.6808666667,10.4604,8.8608,6.94026666666,12.3440666667,23.9358,18.2161333333,18.0112,10.35,12.0284,16.3063333333
833.85,8.40393333333,13.5960666667,11.192,9.92926666665,7.9998,13.4848666667,24.6515333333,19.2826666666,18.6666666667,11.091,12.6059333333,17.0706666667
834.16,9.38619999999,14.3166,11.8905333333,10.927,8.77993333333,13.9935333333,25.4047333333,20.1859333333,19.3983333333,11.8708666667,13.2452666667,17.706
834.46,10.3460666667,15.4588,12.7620666667,11.9972,9.84760000001,14.7179333333,26.1679333333,21.2974666667,20.3969333333,12.9315333333,14.171,18.6347333333
834.76,10.8738,16.2296666667,13.3530666667,12.7736,10.7364,15.5277333333,26.7157333333,22.0470666667,21.2077333333,13.4413333333,14.7815333333,18.969
835.06,11.4335333333,16.5312666667,13.7143333333,13.5439333333,11.2930666667,16.0803333333,27.1179333333,22.3007333333,21.584,13.8346,14.7167333333,19.1731333333
835.36,12.2333333333,17.3624666666,14.2247333333,14.5165333333,12.0718666667,16.9820666667,27.8185333334,22.9138,22.2778,14.4643333333,15.3244,19.9375333333
835.66,13.1206,18.4214666667,15.007,15.4883333333,12.9974666667,18.1752666666,28.8385333333,24.1478,23.4816,15.8242,16.4734,21.1476
835.96,13.8390666666,19.4640666667,16.0072,16.6273333333,13.8572,19.0003333333,29.4009333333,25.2455333333,24.4746,16.9286666667,17.302,22.2102
836.26,14.1618,19.8630666667,16.0730666667,17.3712,14.09,19.5824666667,29.5302666667,25.3881333333,24.7618666667,17.3058,17.6842666667,22.2569333333
836.57,14.4718666667,20.5656,16.2620666667,18.0665333333,14.6723333333,20.1789333333,29.7601333333,25.9361333333,25.4350666667,17.3648666667,17.9376,22.7284
836.87,15.8109333333,21.6027333333,17.3906666667,19.4425333333,15.9503333333,21.1382666667,30.7858666667,26.6356,26.2872,18.5907333333,18.4437333333,23.2675333333
837.17,16.2868,21.8733333333,17.5696,19.578,16.2784666667,21.2406666667,31.173,26.2784,26.751,18.9282666667,18.4810666667,23.5442666667
