wavelength,Back_RamNigm,Belly_RamNigm,Breast_RamNigm,Crissum_RamNigm,Crown_RamNigm,DorTail_RamNigm,Rump_RamNigm,Throat_RamNigm,WingTip_RamNigm
553.40,1.20866666667,2.42866666667,1.36673333333,2.2168,1.2018,2.93406666667,1.421,1.106,2.32686666667
553.74,1.1888,2.39486666667,1.34313333333,2.19033333333,1.1878,2.91086666667,1.39453333334,1.09233333333,2.2968
554.09,1.18433333333,2.401,1.34646666667,2.18973333333,1.1838,2.913,1.40486666667,1.08686666667,2.29346666667
554.43,1.206,2.42933333333,1.36306666667,2.1974,1.20726666667,2.9194,1.4352,1.107,2.30506666667
554.77,1.18266666667,2.40433333333,1.34573333333,2.1798,1.18406666667,2.904,1.42413333333,1.08966666667,2.27813333333
555.11,1.1636,2.38986666667,1.33433333333,2.1472,1.16386666667,2.89386666667,1.413,1.0764,2.26513333333
555.45,1.15466666667,2.386,1.3464,2.14273333333,1.14706666667,2.89486666667,1.40973333333,1.05093333333,2.2606
555.80,1.12226666667,2.34246666667,1.32113333333,2.12093333333,1.10446666667,2.86153333333,1.38213333333,1.0124,2.21573333333
556.14,1.0936,2.31653333334,1.30853333333,2.10553333333,1.06326666667,2.8222,1.36873333333,0.982266666667,2.1966
556.48,1.0806,2.30513333333,1.29546666667,2.095,1.0444,2.81753333333,1.351,0.9778,2.188
556.82,1.10106666667,2.3358,1.31986666667,2.11466666667,1.06346666667,2.83653333333,1.37486666667,0.986599999999,2.21673333333
557.16,1.13573333334,2.3564,1.3354,2.14186666667,1.08753333333,2.85513333333,1.40886666667,1.0026,2.25753333333
557.50,1.1752,2.4054,1.37946666667,2.19986666667,1.12866666667,2.9006,1.45813333333,1.0298,2.29613333333
557.85,1.1864,2.4144,1.38946666667,2.22426666667,1.1482,2.90606666667,1.47666666667,1.04746666667,2.2958
558.19,1.19193333333,2.40566666667,1.40873333333,2.2368,1.1638,2.9258,1.48233333333,1.05333333333,2.31433333333
558.53,1.1664,2.37693333333,1.37846666667,2.21073333333,1.1436,2.9034,1.46873333333,1.03733333333,2.2948
558.87,1.15753333333,2.37166666667,1.36513333333,2.21026666667,1.1476,2.88526666667,1.47553333333,1.02306666667,2.29706666667
559.21,1.1452,2.361,1.34686666667,2.20286666667,1.13673333333,2.8572,1.47026666667,1.02326666667,2.29473333333
559.55,1.16546666667,2.39586666667,1.3736,2.21606666667,1.15506666667,2.8776,1.49273333333,1.05113333333,2.32253333333
559.89,1.20766666667,2.4466,1.42226666667,2.2514,1.21653333333,2.926,1.5444,1.091,2.3684
560.23,1.25913333333,2.48366666667,1.47853333333,2.2828,1.2622,2.95826666667,1.6028,1.12793333333,2.4042
560.58,1.26686666667,2.48893333333,1.49013333333,2.2866,1.2744,2.96606666667,1.6218,1.141,2.40406666667
560.92,1.25133333333,2.479,1.50246666667,2.28373333333,1.2692,2.95906666667,1.62886666667,1.134,2.39033333333
561.26,1.20926666667,2.43906666667,1.4674,2.23086666667,1.22126666667,2.91866666667,1.59526666667,1.0942,2.3542
561.60,1.19046666667,2.41173333333,1.46,2.20106666667,1.20486666667,2.88933333333,1.5842,1.07373333333,2.34846666667
561.94,1.18353333333,2.42666666667,1.46613333333,2.20146666667,1.20506666667,2.88586666667,1.6036,1.0754,2.3518
562.28,1.20726666667,2.4508,1.5064,2.22733333333,1.2324,2.90186666667,1.63086666667,1.0958,2.36313333333
562.62,1.20513333333,2.44546666667,1.5226,2.23226666667,1.2344,2.89546666667,1.6462,1.103,2.36366666667
562.96,1.2282,2.46266666667,1.54766666667,2.24373333333,1.2602,2.91593333334,1.67586666667,1.1234,2.37393333333
563.30,1.2426,2.476,1.561,2.24353333333,1.28886666667,2.92893333333,1.70706666667,1.13033333333,2.38153333333
563.64,1.24453333333,2.477,1.54613333333,2.23413333333,1.286,2.9266,1.71693333333,1.13346666667,2.36846666667
563.99,1.21466666667,2.46393333333,1.52146666667,2.22113333333,1.27646666667,2.91646666667,1.71506666667,1.10926666667,2.36446666667
564.33,1.22886666667,2.48246666667,1.55006666667,2.2426,1.30486666667,2.92613333333,1.7424,1.11373333333,2.37253333333
564.67,1.22213333333,2.48333333333,1.54266666667,2.23473333333,1.3162,2.91793333333,1.74273333333,1.11153333333,2.36246666667
565.01,1.23826666667,2.5026,1.56473333333,2.254,1.33753333333,2.9252,1.77913333333,1.1306,2.38106666667
565.35,1.2268,2.4976,1.554,2.23746666666,1.3238,2.91566666667,1.77526666667,1.1188,2.36406666667
565.69,1.22826666667,2.468,1.55013333333,2.23186666667,1.32813333333,2.912,1.7728,1.11066666667,2.35613333333
566.03,1.23553333333,2.48586666667,1.55993333333,2.2428,1.34713333334,2.9252,1.80126666667,1.1256,2.37346666667
566.37,1.24733333333,2.49973333333,1.56773333333,2.23586666666,1.35993333333,2.93433333333,1.82053333333,1.13633333333,2.3728
566.71,1.24546666667,2.4964,1.571,2.239,1.3594,2.925,1.84,1.12953333333,2.3868
567.05,1.24106666667,2.48926666667,1.57486666666,2.24693333333,1.35546666667,2.92186666667,1.85366666667,1.13206666667,2.387
567.39,1.26126666667,2.49973333333,1.61013333333,2.27233333333,1.37613333333,2.94146666667,1.89453333333,1.14993333333,2.4034
567.73,1.26573333333,2.48446666667,1.61473333333,2.27053333333,1.37053333333,2.92913333333,1.90846666667,1.14626666667,2.39693333333
568.07,1.22886666667,2.44446666667,1.59086666667,2.23226666667,1.3374,2.914,1.9058,1.1214,2.37206666667
568.41,1.23966666667,2.44713333333,1.61773333333,2.23793333333,1.33533333333,2.9312,1.94766666666,1.1266,2.37586666667
568.75,1.23793333333,2.4322,1.6188,2.23353333333,1.3448,2.93146666667,1.96846666667,1.12313333333,2.36973333333
569.09,1.26,2.45726666667,1.65286666667,2.2588,1.37513333333,2.9564,2.02373333333,1.1392,2.39166666667
569.43,1.25166666667,2.45946666667,1.6652,2.25393333333,1.3636,2.93953333333,2.05286666667,1.12926666667,2.37486666667
569.77,1.25146666667,2.43433333333,1.6734,2.24393333333,1.35446666667,2.92253333333,2.08493333333,1.1186,2.363
570.11,1.26073333333,2.43633333333,1.7048,2.27093333333,1.37,2.93673333333,2.13933333333,1.11633333333,2.3802
570.45,1.2452,2.4152,1.709,2.2592,1.3664,2.92326666667,2.16026666667,1.0994,2.35473333333
570.79,1.2298,2.39446666667,1.7112,2.24106666667,1.3518,2.89393333333,2.1628,1.07546666667,2.329
571.13,1.1906,2.3542,1.6996,2.20466666667,1.31926666667,2.84693333333,2.153,1.02886666667,2.2952
571.47,1.18833333333,2.36206666667,1.72706666667,2.20606666667,1.33346666667,2.83933333333,2.19013333333,1.03126666667,2.29786666667
571.81,1.19746666667,2.37233333333,1.75173333333,2.22006666667,1.34726666667,2.82806666667,2.2422,1.03866666667,2.31106666667
572.15,1.18826666667,2.382,1.7646,2.2096,1.36673333333,2.8094,2.27326666667,1.03013333333,2.3144
572.49,1.1742,2.373,1.78226666667,2.19233333333,1.3644,2.79546666667,2.3024,1.01533333333,2.2996
572.83,1.1606,2.3532,1.79313333333,2.17053333333,1.3812,2.78146666667,2.3294,1.012,2.28913333333
573.17,1.17426666667,2.3752,1.8356,2.18513333333,1.42406666667,2.80366666667,2.39546666667,1.03666666667,2.31626666667
573.51,1.21213333333,2.42606666667,1.8926,2.22413333333,1.48706666667,2.83646666667,2.48146666667,1.07433333333,2.34386666667
573.85,1.21853333333,2.43706666667,1.9326,2.23866666667,1.5172,2.84446666667,2.5368,1.09826666667,2.34826666667
574.19,1.2386,2.4644,1.9838,2.267,1.56786666667,2.86593333333,2.62106666667,1.12566666667,2.36613333333
574.53,1.23666666667,2.46546666667,2.0196,2.2664,1.59153333333,2.8616,2.68993333333,1.12326666667,2.3732
574.87,1.26486666667,2.4992,2.0776,2.29573333333,1.6466,2.9008,2.77833333333,1.16106666667,2.40393333333
575.21,1.26773333333,2.51053333333,2.1212,2.31146666666,1.67826666667,2.92566666667,2.84706666667,1.16773333333,2.4016
575.55,1.26646666667,2.5102,2.14646666667,2.30526666667,1.70373333333,2.93193333333,2.8976,1.17053333333,2.4002
575.89,1.2502,2.47166666667,2.15306666667,2.28846666667,1.69413333333,2.9098,2.9412,1.15486666667,2.3782
576.22,1.25886666667,2.48386666667,2.19986666667,2.30753333333,1.72906666667,2.923,3.021,1.16353333333,2.3918
576.56,1.28073333333,2.51193333333,2.2608,2.34386666667,1.76553333333,2.94253333333,3.1158,1.1872,2.414
576.90,1.3,2.53046666667,2.3034,2.37173333333,1.813,2.96433333333,3.19753333333,1.19766666667,2.43553333333
577.24,1.233,2.4712,2.2956,2.32346666667,1.7854,2.9234,3.215,1.15073333333,2.40146666667
577.58,1.2018,2.436,2.2934,2.2806,1.77233333333,2.8908,3.25073333333,1.1076,2.3618
577.92,1.19566666667,2.42346666667,2.3244,2.26393333333,1.7804,2.88086666667,3.3104,1.0886,2.35706666667
578.26,1.20106666667,2.4324,2.37266666667,2.28213333333,1.82213333333,2.891,3.4064,1.10006666667,2.3586
578.60,1.19686666667,2.42746666667,2.40526666667,2.28653333333,1.86953333333,2.88726666667,3.50126666667,1.10513333333,2.3582
578.94,1.19046666667,2.40706666667,2.43713333333,2.2724,1.88353333333,2.86673333333,3.57693333333,1.09613333333,2.3658
579.28,1.19606666667,2.40413333333,2.48206666667,2.26893333333,1.919,2.86533333334,3.67733333333,1.08906666667,2.3676
579.61,1.18673333333,2.39806666667,2.5246,2.25773333333,1.94846666667,2.864,3.7702,1.0886,2.36246666667
579.95,1.15606666667,2.37766666667,2.5472,2.2242,1.9536,2.83833333334,3.8482,1.07433333333,2.33693333333
580.29,1.11046666667,2.3494,2.57013333333,2.19306666666,1.95833333333,2.80306666667,3.92826666667,1.04073333333,2.29926666667
580.63,1.06413333333,2.29506666667,2.58946666667,2.1334,1.94473333333,2.74173333333,3.99966666667,1.01106666667,2.24566666667
580.97,1.1178,2.34346666667,2.70093333333,2.17893333333,2.03633333333,2.78606666667,4.1622,1.06386666667,2.28226666667
581.31,1.14546666667,2.37166666666,2.7912,2.20146666667,2.1196,2.81053333333,4.31866666667,1.073,2.3234
581.65,1.1434,2.38306666667,2.8604,2.20273333333,2.1858,2.81053333333,4.44426666667,1.0886,2.34086666666
581.98,1.1862,2.4304,2.95186666667,2.24133333333,2.27646666667,2.85746666667,4.60253333333,1.1296,2.3986
582.32,1.18613333333,2.43293333333,3.02706666667,2.2342,2.32413333333,2.84886666667,4.73726666667,1.12386666667,2.41193333333
582.66,1.1966,2.4572,3.11753333333,2.23946666667,2.417,2.87053333333,4.90193333333,1.1454,2.4246
583.00,1.23426666667,2.50506666667,3.26333333333,2.28473333333,2.5116,2.90933333333,5.08686666667,1.19133333333,2.4576
583.34,1.26346666667,2.553,3.40193333333,2.32666666667,2.61826666667,2.93853333333,5.27033333333,1.21366666667,2.4972
583.68,1.29633333333,2.58546666667,3.51406666667,2.36133333333,2.71886666667,2.96706666667,5.44866666667,1.2336,2.51946666667
584.01,1.36706666667,2.63046666667,3.64513333333,2.4106,2.84786666667,3.00346666667,5.6602,1.29126666667,2.5736
584.35,1.41306666667,2.68606666667,3.7912,2.45,2.95473333334,3.04026666667,5.87613333333,1.31193333333,2.6066
584.69,1.38133333333,2.6574,3.87273333333,2.40673333333,2.9914,3.00073333333,6.02613333333,1.25026666667,2.57766666667
585.03,1.40253333333,2.66806666667,3.99726666667,2.4262,3.07806666667,3.01246666667,6.21933333333,1.2838,2.57653333333
585.37,1.43486666667,2.6962,4.1436,2.45446666667,3.17566666667,3.0638,6.438,1.3042,2.60166666667
585.70,1.4068,2.66586666667,4.22726666666,2.41993333334,3.22673333333,3.0408,6.60853333333,1.27193333333,2.55073333333
586.04,1.401,2.65406666667,4.34,2.41593333333,3.29066666667,3.0466,6.78306666667,1.25773333333,2.52366666667
586.38,1.40346666667,2.64353333333,4.44566666667,2.42906666667,3.35806666667,3.04786666667,6.9574,1.2498,2.4966
586.72,1.4044,2.66246666667,4.57966666666,2.45353333333,3.48813333333,3.06926666666,7.18266666667,1.25713333333,2.51526666666
587.06,1.41113333333,2.662,4.67573333333,2.466,3.557,3.07193333333,7.35926666667,1.26673333333,2.5094
587.39,1.3974,2.64566666667,4.7812,2.46006666667,3.6428,3.04946666667,7.5564,1.25626666667,2.49546666667
587.73,1.3724,2.6098,4.89926666667,2.429,3.70393333333,3.02926666667,7.73353333333,1.21486666667,2.47526666667
588.07,1.32026666667,2.5658,4.9838,2.4034,3.77446666667,2.99826666667,7.89446666667,1.18913333333,2.44386666667
588.41,1.31373333333,2.5632,5.09693333333,2.4122,3.88253333333,3.0016,8.11113333333,1.1884,2.44746666667
588.74,1.2668,2.5274,5.19973333333,2.37173333333,3.9444,2.97166666667,8.30253333334,1.14693333333,2.42586666667
589.08,1.23613333333,2.50953333333,5.32433333333,2.35846666667,4.02666666667,2.94753333333,8.48666666667,1.12866666667,2.39393333333
589.42,1.2488,2.51706666667,5.47533333333,2.36606666667,4.15786666667,2.96006666667,8.69753333334,1.1498,2.41513333333
589.76,1.2328,2.5014,5.60326666667,2.35966666667,4.25966666667,2.95053333333,8.90813333332,1.14086666667,2.41093333333
590.09,1.23,2.50926666667,5.7628,2.35733333333,4.3966,2.96346666667,9.14666666666,1.14053333333,2.434
590.43,1.21973333333,2.47353333333,5.8684,2.32913333333,4.46766666667,2.93373333333,9.34626666665,1.12626666667,2.40413333333
590.77,1.19233333333,2.46233333333,6.0136,2.29793333333,4.59246666667,2.91993333333,9.59393333335,1.1116,2.3794
591.11,1.21066666667,2.46826666667,6.2046,2.2994,4.71033333333,2.93233333333,9.83773333334,1.12213333333,2.39406666667
591.44,1.20193333333,2.47153333333,6.36233333333,2.30146666667,4.84693333334,2.937,10.0842,1.11186666667,2.37626666667
591.78,1.24713333333,2.50793333333,6.575,2.3244,5.03493333333,2.98633333333,10.3794666667,1.14053333333,2.40633333333
592.12,1.26173333333,2.52313333333,6.77006666667,2.33153333333,5.1782,3.00013333333,10.6236666667,1.16273333333,2.41133333333
592.46,1.27393333333,2.53086666667,6.9636,2.34353333333,5.33573333333,3.00433333333,10.8953333333,1.17026666667,2.4124
592.79,1.29666666667,2.54666666667,7.1482,2.35986666667,5.50226666667,3.0052,11.1871333333,1.1914,2.42553333333
593.13,1.2574,2.52473333333,7.34880000001,2.3434,5.63406666667,2.984,11.4624,1.1604,2.40346666667
593.47,1.26953333333,2.55826666667,7.55700000001,2.3418,5.82386666666,2.98606666667,11.7600666667,1.18273333333,2.40913333333
593.80,1.28233333333,2.56566666667,7.78273333334,2.3442,5.988,2.9652,12.0492,1.1862,2.41593333333
594.14,1.2518,2.56733333334,8.00633333332,2.32733333333,6.14586666667,2.94346666667,12.3314666667,1.1704,2.4148
594.48,1.27866666667,2.59046666667,8.26566666667,2.35933333333,6.35113333333,2.97146666667,12.657,1.19573333333,2.46286666667
594.81,1.27446666667,2.62086666667,8.51313333333,2.39006666666,6.57153333333,3.00526666667,12.9956,1.21073333333,2.4934
595.15,1.29673333333,2.653,8.7538,2.4192,6.77353333334,3.03053333333,13.3018666667,1.2296,2.53246666667
595.49,1.29733333333,2.63533333333,8.96433333334,2.4412,6.93133333333,3.01906666667,13.5909333333,1.22086666667,2.5404
595.82,1.30073333333,2.63373333333,9.17553333334,2.45386666667,7.11753333333,3.01773333333,13.8998666667,1.22266666667,2.5456
596.16,1.304,2.6446,9.36960000001,2.46073333333,7.30700000001,3.03113333333,14.1524666667,1.22586666666,2.5526
596.50,1.2786,2.60946666667,9.54340000001,2.44173333333,7.44980000001,3.01993333333,14.3848,1.19086666667,2.53366666667
596.83,1.29,2.61873333333,9.72293333333,2.44893333333,7.60480000001,3.0142,14.6253333333,1.183,2.53513333333
597.17,1.29226666667,2.61673333333,9.92686666667,2.4634,7.75486666667,3.02113333334,14.8774666667,1.18326666667,2.54393333333
597.51,1.28733333333,2.61106666667,10.0957333333,2.47426666667,7.89946666667,3.0318,15.1072,1.1886,2.54013333333
597.84,1.299,2.608,10.2815333333,2.4836,8.07353333333,3.0412,15.3314,1.1986,2.54013333333
598.18,1.2774,2.5784,10.4662,2.45646666667,8.22506666666,3.0116,15.5752,1.1614,2.49853333333
598.52,1.28053333333,2.55,10.6637333333,2.44293333333,8.40053333334,2.98406666667,15.8246666667,1.1444,2.47653333333
598.85,1.25293333333,2.51573333333,10.8603333333,2.40053333333,8.5582,2.95586666667,16.0744666667,1.1216,2.43953333333
599.19,1.2234,2.51133333333,11.0736666667,2.37193333333,8.75826666667,2.93333333333,16.3542666667,1.11253333333,2.4172
599.53,1.21333333334,2.49973333334,11.309,2.36313333333,8.97033333333,2.928,16.6274666667,1.10886666667,2.40406666667
599.86,1.18926666667,2.4838,11.5690666666,2.34526666667,9.16300000001,2.89253333333,16.9333333333,1.0982,2.40106666667
600.20,1.1666,2.4732,11.841,2.32106666667,9.37813333333,2.86813333333,17.253,1.09533333333,2.38473333334
600.53,1.17746666667,2.48453333333,12.1103333333,2.31373333333,9.6312,2.88966666667,17.5638,1.1248,2.3932
600.87,1.089,2.4052,12.2926,2.22266666667,9.79533333333,2.81246666667,17.8038666667,1.0404,2.3166
601.21,1.03846666667,2.37366666666,12.5553333333,2.16853333333,10.0278666667,2.77326666667,18.146,0.995533333332,2.26933333333
601.54,1.03333333333,2.38526666666,12.8674,2.17626666667,10.308,2.76853333333,18.5306,0.985466666666,2.2808
601.88,1.03786666667,2.38346666666,13.1663333333,2.20426666667,10.5729333333,2.76726666666,18.8598666667,1.0164,2.30093333333
602.21,1.03566666667,2.37926666667,13.4596,2.20053333333,10.8145333333,2.74646666667,19.2004666667,1.00406666667,2.29126666667
602.55,1.03293333333,2.39,13.7408666667,2.20713333333,11.0582666667,2.75366666667,19.5408666667,1.00193333333,2.2774
602.88,1.0634,2.42613333333,14.0378666666,2.2342,11.297,2.78186666667,19.8554666667,1.00906666667,2.2922
603.22,1.06353333333,2.437,14.3098666667,2.22046666667,11.5063333333,2.77846666667,20.1463333333,1.0008,2.2908
603.56,1.08946666667,2.4608,14.5484,2.25806666667,11.7446666666,2.81606666667,20.4092,1.0204,2.3204
603.89,1.13353333333,2.49213333333,14.7863333333,2.29893333333,11.9627333333,2.8622,20.6649333333,1.0536,2.35593333333
604.23,1.1466,2.50246666667,15.0333333333,2.32106666667,12.1741333333,2.87773333333,20.9460666667,1.05793333333,2.3528
604.56,1.2428,2.5758,15.3057333333,2.41253333333,12.4278,2.94793333333,21.2355333333,1.1266,2.4142
604.90,1.31573333333,2.64913333333,15.5631333333,2.48926666667,12.6708,3.00266666667,21.4978,1.183,2.48413333333
605.23,1.34066666667,2.66013333333,15.7905333333,2.51353333333,12.8618,3.02673333333,21.7362,1.19986666667,2.49546666667
605.57,1.4088,2.73053333333,16.054,2.56933333333,13.115,3.10226666667,22.0454,1.23606666667,2.54353333333
605.90,1.40653333334,2.75673333333,16.2591333333,2.59046666667,13.323,3.12833333333,22.2702666666,1.25326666667,2.55693333333
606.24,1.3944,2.74186666667,16.5204,2.60373333333,13.5644666667,3.1324,22.5374666667,1.25573333333,2.5718
606.58,1.40626666667,2.72713333333,16.7964666667,2.6094,13.8114,3.13433333333,22.8338666667,1.25626666667,2.582
606.91,1.40133333333,2.71633333333,17.0638,2.61526666667,14.0682,3.12966666667,23.1276,1.25293333333,2.593
607.25,1.35893333333,2.65793333333,17.3539333333,2.56926666667,14.2836666666,3.08753333333,23.4405333333,1.21626666667,2.54146666667
607.58,1.3182,2.63026666667,17.6174666667,2.54773333333,14.5152666667,3.05266666667,23.7294,1.18493333333,2.5212
607.92,1.289,2.5904,17.8496666667,2.51993333333,14.7056666667,3.01746666667,23.9967333333,1.15006666667,2.50553333333
608.25,1.25233333333,2.56446666667,18.1319333333,2.4956,14.928,2.999,24.2720666667,1.12926666667,2.50093333333
608.59,1.1848,2.47806666667,18.3440666667,2.428,15.0881333333,2.9396,24.4887333333,1.0692,2.44433333333
608.92,1.16233333333,2.44766666667,18.5422666667,2.39626666667,15.2635333333,2.9036,24.7004,1.02393333333,2.41733333333
609.26,1.1288,2.4104,18.7506666667,2.3488,15.4062666667,2.85646666667,24.8714,0.971133333335,2.3896
609.59,1.1658,2.4036,18.9905333333,2.35206666667,15.5986666667,2.86626666667,25.1296666667,0.9676,2.40433333333
609.93,1.2366,2.4612,19.2501333333,2.399,15.8366666667,2.90906666667,25.4098666667,1.01813333333,2.4654
610.26,1.21873333333,2.45766666667,19.4300666667,2.38966666667,15.9948,2.89813333333,25.6016666667,1.012,2.4622
610.60,1.2326,2.46506666667,19.6653333334,2.40166666667,16.1893333333,2.91726666667,25.8363333333,1.02066666667,2.4806
610.93,1.31073333333,2.5606,19.9414666667,2.47753333334,16.4521333333,2.99353333333,26.1018,1.09293333333,2.55786666667
611.27,1.4002,2.6426,20.2258,2.5372,16.7304,3.06926666667,26.3761333333,1.16906666667,2.63413333333
611.60,1.4514,2.70093333333,20.4971333333,2.593,16.9908666667,3.12253333333,26.6209333333,1.22933333333,2.7044
611.93,1.49786666666,2.7516,20.7714666667,2.64413333333,17.2706666667,3.17953333333,26.9239333333,1.28513333333,2.7556
612.27,1.50066666667,2.76826666667,21.0012,2.64393333334,17.4924,3.18246666667,27.1911333333,1.28306666667,2.76226666667
612.60,1.55073333333,2.81713333333,21.3034666667,2.68673333333,17.7814666667,3.23186666666,27.4971333333,1.34086666667,2.81486666667
612.94,1.56053333333,2.8394,21.5502,2.72633333333,18.061,3.26513333333,27.8056666667,1.38986666667,2.8484
613.27,1.54033333333,2.84673333333,21.84,2.71686666667,18.3329333333,3.2644,28.0878666667,1.41946666667,2.8492
613.61,1.48693333333,2.79806666667,22.0568,2.69286666667,18.5476666667,3.235,28.3192,1.387,2.79846666667
613.94,1.4872,2.80433333333,22.3286666667,2.69953333333,18.8444666667,3.254,28.6103333333,1.40973333333,2.80946666667
614.28,1.50553333333,2.83346666667,22.5868,2.7362,19.1312,3.28326666667,28.9010666667,1.43973333333,2.81926666667
614.61,1.49933333333,2.82206666667,22.8261333333,2.7398,19.4054,3.28953333333,29.2024666667,1.42486666666,2.81186666667
614.94,1.44513333333,2.76453333333,23.0544,2.6986,19.6103333333,3.23733333333,29.4376666667,1.3764,2.7744
615.28,1.4502,2.76326666667,23.3458,2.69986666667,19.8903333333,3.24293333333,29.7214666667,1.37246666667,2.78826666667
615.61,1.38866666667,2.69973333333,23.5118,2.64633333333,20.0558,3.18713333333,29.8898666666,1.30206666667,2.7346
615.95,1.35413333333,2.66366666667,23.7746,2.63133333333,20.3117333333,3.17393333333,30.1654,1.29186666667,2.69906666667
616.28,1.29126666667,2.61286666666,23.9434666667,2.57226666666,20.4832666667,3.13873333333,30.3642666667,1.23766666666,2.6538
616.61,1.2836,2.5862,24.2097333333,2.5564,20.7269333333,3.133,30.6126666667,1.2122,2.62286666667
616.95,1.30433333333,2.60886666667,24.4298666667,2.59386666667,21.0028666667,3.17386666667,30.8431333333,1.226,2.64266666667
617.28,1.30253333333,2.6058,24.6468,2.5784,21.2052666667,3.1642,31.0599333333,1.21693333333,2.6306
617.62,1.3254,2.60573333333,24.8364,2.58406666667,21.3981333333,3.1544,31.2432,1.20786666667,2.61406666667
617.95,1.28133333333,2.55113333333,24.9730666667,2.5242,21.5334666667,3.10186666667,31.3538,1.15713333333,2.55666666667
618.28,1.2302,2.4902,25.1324666667,2.44546666667,21.6694666667,3.02693333333,31.476,1.11193333333,2.5038
618.62,1.2224,2.4982,25.3411333333,2.44326666667,21.8818666667,3.0288,31.7076,1.10506666667,2.48486666667
618.95,1.16846666667,2.43966666667,25.4968,2.38393333333,22.0278666667,2.97526666667,31.8516,1.05573333333,2.4216
619.28,1.16726666667,2.4268,25.7510666667,2.35846666666,22.2654666667,2.94046666667,32.0872,1.03473333333,2.42606666667
619.62,1.2592,2.51853333334,25.9705333333,2.43726666667,22.4975333333,3.00686666667,32.2424666667,1.1164,2.5112
619.95,1.25893333333,2.50906666667,26.197,2.4472,22.7061333333,2.98453333333,32.4148,1.13513333333,2.49033333334
620.28,1.24193333333,2.49273333333,26.3658,2.42406666667,22.8738,2.95833333333,32.5691333333,1.11373333333,2.46893333333
620.62,1.21153333333,2.47446666667,26.5357333333,2.3874,22.9824666667,2.9146,32.7316666667,1.06886666667,2.45406666667
620.95,1.17946666667,2.46166666667,26.6870666667,2.34953333333,23.1266,2.87493333333,32.8430666667,1.0372,2.43533333333
621.28,1.1296,2.4254,26.9055333333,2.29986666667,23.2986666667,2.84326666667,33.0392666667,1.00746666667,2.42233333333
621.62,1.12953333333,2.4336,27.1387333333,2.2966,23.5072666667,2.82873333333,33.2325333333,0.996400000001,2.4274
621.95,1.15453333333,2.4676,27.2991333333,2.31393333333,23.6923333333,2.85806666667,33.4025333333,1.0206,2.42533333333
622.28,1.17186666667,2.48333333333,27.4824666667,2.30366666666,23.8657333333,2.84866666667,33.5952666667,1.02473333333,2.42033333333
622.62,1.18526666667,2.518,27.7284,2.31826666667,24.1000666667,2.86086666667,33.8377333333,1.03233333333,2.44093333333
622.95,1.13313333333,2.48473333333,27.8072,2.28253333333,24.2043333333,2.811,33.9514,0.993799999999,2.3658
623.28,1.14646666667,2.51526666667,28.0742666667,2.31333333333,24.435,2.8454,34.2310666667,0.996399999999,2.3796
623.62,1.18093333333,2.56573333333,28.3165333333,2.33853333333,24.7178,2.89606666667,34.5089333333,1.0234,2.4194
623.95,1.18253333333,2.58473333333,28.5325333333,2.3524,24.9467333333,2.9122,34.7178666667,1.04306666667,2.45226666667
624.28,1.2182,2.62113333333,28.8004,2.40526666667,25.2014,2.93153333333,34.956,1.07786666667,2.48126666667
624.62,1.29193333333,2.67813333334,29.0674666667,2.47226666667,25.4683333333,2.99933333333,35.1594666667,1.1434,2.537
624.95,1.3246,2.73373333333,29.3474666667,2.5292,25.7663333333,3.05,35.4225333333,1.1762,2.57373333333
625.28,1.33813333333,2.73806666667,29.5544666667,2.56073333333,25.9674666667,3.06786666667,35.6468,1.22213333333,2.61166666667
625.61,1.36013333333,2.74586666667,29.8402666667,2.59733333333,26.1910666667,3.08046666667,35.8816666667,1.21986666667,2.62893333333
625.95,1.38246666667,2.75886666667,30.0249333333,2.63626666667,26.4075333333,3.0918,36.0399333333,1.23493333333,2.65553333333
626.28,1.37866666667,2.73466666667,30.1533333333,2.63966666667,26.5400666667,3.08066666667,36.1488666667,1.234,2.63246666667
626.61,1.42546666667,2.784,30.4266,2.69333333333,26.7668666667,3.14646666667,36.3566,1.2868,2.68
626.94,1.40906666667,2.7454,30.5665333333,2.6614,26.8828666667,3.11686666667,36.4697333333,1.27053333333,2.66473333333
627.28,1.4442,2.77146666667,30.7376666667,2.71026666667,27.0383333333,3.16206666667,36.6152666667,1.2964,2.6968
627.61,1.45986666667,2.7818,30.8966,2.73993333333,27.2074,3.1756,36.7498,1.31653333333,2.69566666667
627.94,1.46566666667,2.77933333333,31.0502,2.73673333333,27.3806666667,3.179,36.9026,1.32273333333,2.6872
628.27,1.47473333333,2.78646666667,31.2556666667,2.75653333333,27.5956666667,3.19813333333,37.1536,1.31606666667,2.7024
628.61,1.50433333333,2.781,31.3680666667,2.77,27.6766,3.205,37.244,1.3368,2.70546666667
628.94,1.5654,2.83766666667,31.5588,2.8252,27.8616,3.27173333333,37.4016,1.36913333333,2.74653333333
629.27,1.52373333333,2.8092,31.6852666666,2.79553333333,28.009,3.24606666667,37.5186666667,1.3408,2.75193333334
629.60,1.48286666666,2.76926666667,31.8178,2.73686666667,28.0890666667,3.21386666667,37.6143333333,1.29933333333,2.711
629.94,1.47993333333,2.7932,32.0022,2.73053333333,28.2908666667,3.22693333333,37.7746,1.29673333333,2.7118
630.27,1.51126666667,2.81893333333,32.1244,2.74133333333,28.4456666667,3.25926666667,37.9038666667,1.31626666667,2.73273333333
