wavelength,Back_XenParf,Belly_XenParf,Breast_XenParf,Crissum_XenParf,Crown_XenParf,DorTail_XenParf,Patch10_XenParf,Rump_XenParf,Throat_XenParf,WingTip_XenParf
356.56,8.792,17.7653333333,7.66066666667,10.5887333333,22.2192666667,7.71626666667,13.8050666667,11.6218666667,8.37153333333,8.67746666667
356.93,8.92040000001,18.0282333333,7.82253333333,10.8293333333,22.3933333333,7.8762,13.9391333333,11.7639333333,8.54226666667,8.78713333334
357.29,8.87046666667,17.9696,7.76333333333,10.7538666666,22.3001333333,7.8078,13.8070666667,11.6951333333,8.49413333333,8.74053333334
357.66,8.81753333333,18.0108666667,7.73193333333,10.7273333333,22.2386666667,7.70586666667,13.7006666667,11.7424666667,8.46793333333,8.61959999999
358.02,8.96346666667,18.1397333333,7.8598,10.912,22.3018666667,7.81653333333,13.8089333333,11.9024,8.62366666667,8.72353333334
358.38,8.83386666667,18.1417333333,7.85213333333,10.8703333333,22.3914666667,7.79813333333,13.7389333333,11.9002,8.55666666666,8.62279999999
358.75,8.5938,17.9463666667,7.6806,10.7095333333,22.1539333333,7.52533333333,13.4834666667,11.7287333333,8.36513333333,8.43160000001
359.11,8.55633333334,17.9851333333,7.59073333333,10.7302,22.147,7.42873333333,13.4556666667,11.6761333333,8.3508,8.3706
359.48,8.49626666667,18.0635666667,7.6088,10.7507333333,22.2036666667,7.38466666667,13.4394666667,11.6956666667,8.4018,8.34246666666
359.84,8.34973333333,17.9663,7.55733333333,10.7236,22.054,7.2798,13.3597333333,11.6028666666,8.32346666667,8.3142
360.20,8.19599999999,17.8386,7.44373333333,10.5518,21.944,7.14993333333,13.2702,11.4898666667,8.2866,8.251
360.57,8.19346666666,17.8868333333,7.39013333333,10.5840666667,22.0106666667,7.1096,13.2702,11.4434,8.2602,8.25819999999
360.93,8.21233333333,17.9752333333,7.39886666667,10.6233333333,22.0836,7.16246666667,13.3368666667,11.4551333333,8.28726666667,8.33706666666
361.29,8.13666666666,17.9276333333,7.30453333333,10.5281333333,22.0583333333,7.0618,13.2479333334,11.3645333333,8.20866666667,8.24626666667
361.66,8.23246666666,18.0035,7.36853333333,10.6042,22.0502666667,7.1158,13.2972666667,11.3945333333,8.2938,8.32086666667
362.02,8.35646666667,18.1175666666,7.48066666667,10.7057333333,22.1666666667,7.24013333333,13.4315333333,11.5325333333,8.41753333333,8.42473333333
362.39,8.36126666667,18.1551333333,7.51693333333,10.7084666667,22.1974,7.29273333333,13.4510666667,11.5611333333,8.44373333333,8.40700000001
362.75,8.3684,18.1570666667,7.48973333333,10.6708666667,22.2349333333,7.2586,13.4244666667,11.5018666667,8.36846666667,8.37006666667
363.11,8.42693333333,18.2120333333,7.50593333333,10.6538,22.3182666667,7.242,13.4208,11.4734666667,8.34766666667,8.30026666667
363.48,8.52586666668,18.3362,7.54446666667,10.7054666667,22.3718,7.2928,13.4592666667,11.5146666667,8.38266666667,8.28986666667
363.84,8.5724,18.3649666667,7.5832,10.7387333333,22.3476,7.34386666667,13.4692666667,11.6064,8.47873333333,8.31173333333
364.20,8.67453333333,18.4406,7.66466666667,10.8076,22.4128,7.3908,13.5687333333,11.7078666667,8.58993333333,8.39653333333
364.57,8.77986666667,18.5835,7.81526666667,10.9306666667,22.529,7.50586666666,13.6558666667,11.8449333333,8.76506666667,8.52373333333
364.93,8.83060000001,18.6738,7.83053333333,10.9886,22.6448,7.50746666667,13.7051333333,11.9119333333,8.8158,8.56526666666
365.29,8.8148,18.7265,7.74606666667,10.9914666667,22.6683333333,7.53126666667,13.6946,11.8998,8.82026666667,8.51326666666
365.66,8.71406666667,18.6291666667,7.6662,10.9114,22.5799333333,7.40293333333,13.6028,11.8112666667,8.7294,8.40246666667
366.02,8.74113333334,18.6232333333,7.65146666667,10.9358666667,22.5086,7.44866666667,13.5503333333,11.8767333333,8.76986666667,8.37266666666
366.38,8.86033333334,18.756,7.76533333333,11.0522666667,22.6109333333,7.5774,13.691,12.0252,8.9234,8.4702
366.75,8.81006666667,18.6553666667,7.71953333333,10.9886,22.5412,7.52633333333,13.6364,11.9783333333,8.90026666666,8.45093333333
367.11,8.89953333334,18.8016666667,7.7834,11.0878666667,22.638,7.566,13.7275333333,11.9998666667,8.90953333333,8.47433333333
367.47,8.92173333333,18.8523666667,7.80793333333,11.1630666666,22.7267333333,7.63453333333,13.7209333333,12.0051333333,8.96453333333,8.51673333334
367.84,8.65906666666,18.6853666667,7.533,10.971,22.5541333333,7.41266666667,13.4884666667,11.7612666666,8.707,8.26279999999
368.20,8.54099999999,18.5726333333,7.423,10.8473333333,22.4150666667,7.3596,13.3332666667,11.5770666667,8.60253333333,8.10686666666
368.56,8.70099999999,18.7093333333,7.62146666667,10.99,22.5488,7.47993333333,13.4184666667,11.7005333333,8.69926666667,8.22833333334
368.93,8.75366666667,18.8289,7.6542,11.0679333333,22.6084,7.47126666667,13.4645333333,11.7596,8.78133333333,8.23386666667
369.29,8.77906666668,18.8847333334,7.69786666667,11.1838666667,22.7435333333,7.45193333333,13.5124666667,11.7267333333,8.88106666667,8.30846666667
369.65,8.69186666667,18.8434,7.64286666667,11.1475333333,22.6855333333,7.39993333334,13.4571333333,11.6664666667,8.82213333333,8.267
370.01,8.73206666667,18.9757333333,7.72973333333,11.2569333333,22.7863333333,7.46833333333,13.4948,11.7503333333,8.88073333333,8.31186666666
370.38,8.62533333333,18.9337333333,7.70513333333,11.202,22.7427333333,7.41626666667,13.4278666667,11.7270666667,8.8516,8.28379999999
370.74,8.42706666667,18.8301333333,7.52313333333,10.9910666667,22.5252666667,7.21153333333,13.2426,11.563,8.63353333333,8.07433333333
371.10,8.61899999999,18.9571333334,7.70233333333,11.1453333333,22.603,7.31653333333,13.4543333334,11.6962,8.7752,8.21560000001
371.46,8.69313333334,19.1093,7.79293333333,11.2717333333,22.7176666667,7.334,13.5960666667,11.8295333333,8.81406666667,8.3358
371.83,8.5508,19.0358,7.6948,11.1824,22.6202666666,7.18093333333,13.5428666667,11.7298666667,8.73513333334,8.24140000001
372.19,8.64613333333,19.1317,7.79486666667,11.2987333333,22.6749333333,7.31826666667,13.6431333333,11.7969333333,8.7992,8.36586666666
372.55,8.65886666666,19.1478,7.772,11.2662,22.6306,7.30953333333,13.6702666667,11.8367333333,8.73306666667,8.34873333333
372.92,8.59213333333,19.0894333333,7.6828,11.2638,22.607,7.19453333333,13.5463333333,11.7124,8.70506666667,8.27886666667
373.28,8.60039999999,19.1034333333,7.66753333333,11.2486666667,22.5828666667,7.16846666667,13.5255333333,11.6961333333,8.69953333333,8.28573333333
373.64,8.64133333333,19.1666333333,7.63806666667,11.2104,22.6269333333,7.18586666667,13.5904666667,11.7193333333,8.70773333333,8.23340000001
374.00,8.72980000001,19.2774,7.70133333333,11.2521333333,22.7394,7.2728,13.7125333333,11.7523333334,8.78,8.22679999999
374.37,8.68126666667,19.2967333333,7.67706666667,11.2118,22.7022,7.2956,13.6569333333,11.7208,8.78486666666,8.18846666666
374.73,8.72146666667,19.2879,7.68853333334,11.1736,22.6632,7.25526666667,13.5674666667,11.6878666667,8.86066666667,8.14046666667
375.09,8.71893333333,19.2878333333,7.6224,11.201,22.6498,7.23393333333,13.511,11.6359333333,8.85726666667,8.08093333333
375.45,8.74066666667,19.3477666667,7.62393333333,11.1866,22.6708666667,7.19006666667,13.5502666666,11.6302,8.87473333333,8.06753333333
375.81,8.78506666666,19.4549,7.68726666667,11.2482666667,22.7238666667,7.20986666667,13.5778,11.6732,8.92106666667,8.10413333333
376.18,8.87613333333,19.5720666667,7.75366666667,11.3024666667,22.7737333333,7.26946666667,13.6726666667,11.7668666667,8.96653333333,8.15326666667
376.54,8.83706666666,19.5499,7.71753333333,11.2642666667,22.7354666667,7.18733333333,13.6432666667,11.7338666667,8.9008,8.0794
376.90,8.76806666666,19.4948,7.72866666666,11.2957333333,22.661,7.1272,13.5884666667,11.6940666667,8.88306666667,8.06573333333
377.26,8.81793333334,19.5139666667,7.74573333333,11.3894,22.6313333333,7.1,13.5510666667,11.7364,8.90273333333,8.09653333333
377.63,8.82533333334,19.5776,7.73766666667,11.4151333334,22.6286666667,7.0336,13.5436666667,11.7607333333,8.88433333333,8.0892
377.99,8.81646666666,19.5968,7.6964,11.452,22.5867333333,7.02086666667,13.5698,11.7712666667,8.8942,8.09193333333
378.35,8.87473333334,19.6389666667,7.77433333333,11.4534,22.6264,7.02686666667,13.5909333333,11.8218666667,8.9256,8.12373333334
378.71,8.91746666666,19.6858,7.81126666667,11.5077333333,22.6652,7.08746666667,13.5501333333,11.8393333333,8.95713333333,8.15413333333
379.07,8.951,19.6975666667,7.8056,11.4985333333,22.6129333333,7.09906666667,13.5656666667,11.8479333334,8.96533333333,8.16426666667
379.44,8.97760000001,19.7794,7.85673333333,11.5572,22.6461333333,7.1184,13.5778666667,11.8823333333,8.99473333333,8.20273333333
379.80,9.03193333333,19.9646,7.9436,11.7110666667,22.7684666667,7.2394,13.7016,11.9812666667,9.10486666667,8.31046666666
380.16,9.12006666667,20.1364333333,8.02153333333,11.8397333333,22.9244,7.309,13.7686666667,12.0264,9.19226666667,8.36013333333
380.52,9.13826666666,20.2009666667,8.09946666667,11.899,22.9713333334,7.35986666667,13.8274666667,12.0790666667,9.2712,8.35720000001
380.88,9.2838,20.3505333333,8.20853333333,12.0564666666,23.1561333333,7.5132,13.9808666666,12.185,9.42513333333,8.48353333333
381.24,9.31053333333,20.4491333333,8.2696,12.1492,23.2532666667,7.56273333333,14.0833333333,12.2514666667,9.45953333334,8.48553333334
381.61,9.28946666667,20.4727,8.25326666667,12.158,23.1878,7.57626666667,14.1073333333,12.2068,9.41259999999,8.45960000001
381.97,9.25006666667,20.4809666667,8.2424,12.1186666667,23.2003333333,7.541,14.0795333333,12.2043333333,9.3788,8.41733333333
382.33,9.22426666666,20.547,8.29166666667,12.1617333333,23.2795333333,7.55266666667,14.1046,12.1902666667,9.3926,8.39666666667
382.69,9.11520000001,20.4672,8.20386666667,12.0690666667,23.2368666667,7.43853333333,14.003,12.1312666666,9.30553333333,8.30333333333
383.05,9.09086666666,20.3944666667,8.17726666667,12.0026666667,23.2077333333,7.37373333333,13.9377333333,12.0879333334,9.2708,8.24993333334
383.41,9.04399999999,20.3169,8.08986666667,11.938,23.1438,7.3004,13.8685333333,12.0806666667,9.25646666667,8.21086666666
383.77,9.08879999999,20.3496666667,8.0732,11.9428,23.1576666667,7.32753333333,13.8318666667,12.0756,9.29493333333,8.2814
384.14,9.07346666667,20.3094666667,8.0466,11.8946,23.1059333333,7.27993333333,13.7704666667,12.0652,9.24526666667,8.24799999999
384.50,9.09486666667,20.3602333333,8.0732,11.8888666667,23.1094,7.29346666667,13.7662,12.0692666667,9.26006666667,8.28006666667
384.86,9.135,20.4584666667,8.09046666667,11.9572666667,23.1312,7.25033333333,13.8108666667,12.1315333333,9.3208,8.29926666667
385.22,9.06753333334,20.3861333333,8.0216,11.9246666667,23.0093333333,7.13466666667,13.7360666667,12.0604,9.27453333334,8.21293333333
385.58,9.06093333333,20.4092,7.99513333333,11.944,23.0064,7.1314,13.7166666667,12.0631333333,9.32013333333,8.21113333334
385.94,9.20613333333,20.5441333333,8.11826666667,12.1039333333,23.1178,7.27873333333,13.8728666667,12.2100666667,9.51366666667,8.33366666666
386.30,9.22466666667,20.5456333333,8.0848,12.1706,23.0684666667,7.289,13.8538,12.1912,9.50306666667,8.31166666667
386.66,9.31020000001,20.6645,8.1838,12.2290666667,23.1338666667,7.3288,13.9057333333,12.2349333333,9.52806666667,8.35206666667
387.03,9.35153333334,20.7491,8.25486666667,12.3010666667,23.1966666667,7.37306666667,13.9925333333,12.2982,9.53773333334,8.38833333333
387.39,9.33479999999,20.7653666667,8.2742,12.3115333333,23.185,7.37133333333,14.0061333333,12.3016,9.55566666666,8.3746
387.75,9.31586666667,20.7345333333,8.2828,12.3382666667,23.1460666667,7.36733333333,13.9779333333,12.3124666667,9.55840000001,8.36426666666
388.11,9.44086666666,20.8681333333,8.38493333333,12.4473333333,23.302,7.52566666667,14.0965333333,12.4257333333,9.70306666665,8.49253333334
388.47,9.5384,21.0016666667,8.50586666666,12.5704,23.4071333333,7.68606666667,14.2404,12.5506,9.84920000001,8.612
388.83,9.59759999999,21.0495333333,8.5934,12.6270666667,23.4472,7.67526666667,14.2816666667,12.5991333333,9.87940000001,8.64406666666
389.19,9.56233333333,21.0692333333,8.59566666666,12.5604,23.3604,7.63233333333,14.2696,12.5090666667,9.80560000001,8.60240000001
389.55,9.61786666667,21.2123666666,8.70513333333,12.5954,23.4522666667,7.69366666667,14.3465333334,12.5835333333,9.88546666667,8.68273333333
389.91,9.63033333333,21.2321666667,8.72153333334,12.6160666667,23.3854,7.70473333333,14.3649333333,12.5803333333,9.93313333333,8.72433333333
390.27,9.55346666667,21.2027333334,8.65239999999,12.556,23.3197333333,7.6018,14.2995333333,12.5204666667,9.91193333334,8.63666666667
390.63,9.54186666667,21.2748,8.64139999999,12.5554666667,23.2971333333,7.58646666667,14.2857333333,12.4920666667,9.91080000001,8.62233333334
391.00,9.64326666667,21.3814666667,8.68419999999,12.6494666667,23.3425333333,7.66173333333,14.3709333333,12.5389333333,9.97719999999,8.712
391.36,9.58446666666,21.3834666667,8.63193333333,12.6164666667,23.3029333333,7.59313333333,14.2848,12.4706666667,9.93706666666,8.66160000001
391.72,9.58600000001,21.4586,8.66859999999,12.6625333333,23.3041333333,7.57466666666,14.293,12.4592666667,9.93700000001,8.66373333333
392.08,9.63753333333,21.5705,8.73013333333,12.7569333333,23.3456,7.6654,14.3973333333,12.5372,10.0369333333,8.74286666667
392.44,9.61,21.5766666667,8.70866666666,12.7799333333,23.356,7.6628,14.3519333333,12.5365333333,10.045,8.71886666666
392.80,9.59840000001,21.6064,8.72026666667,12.8258,23.3612666667,7.64266666667,14.361,12.5400666667,10.0679333333,8.70893333333
393.16,9.60346666666,21.6667,8.75053333334,12.9212,23.4064666667,7.67426666667,14.4042666667,12.5667333334,10.1256666667,8.71573333334
393.52,9.71560000001,21.8110666667,8.86986666666,13.0564,23.5036666667,7.81753333334,14.5392666667,12.6921333333,10.2486666667,8.83186666667
393.88,9.76386666667,21.8614333333,8.92773333333,13.1390666667,23.5440666667,7.8512,14.5838,12.7315333333,10.3152666667,8.8686
394.24,9.71126666667,21.8955666667,8.89619999999,13.0877333333,23.502,7.78373333333,14.5283333333,12.6971333333,10.3200666667,8.78066666666
394.60,9.64553333333,21.8513333333,8.86120000001,13.0684666667,23.4022,7.72773333333,14.49,12.6266666667,10.2904666667,8.70560000001
394.96,9.73879999999,21.9327,8.88473333334,13.1295333334,23.4507333333,7.76573333333,14.5410666667,12.6731333333,10.3653333333,8.75826666666
395.32,9.72153333334,21.9217,8.84426666666,13.1279333333,23.4192,7.69306666667,14.4675333333,12.6468,10.345,8.70226666666
395.68,9.8032,22.0181666667,8.91739999999,13.2081333333,23.4464,7.70113333333,14.5491333333,12.7012666667,10.4385333333,8.74113333334
396.04,9.83813333333,22.0286333333,8.91413333334,13.233,23.4501333333,7.69666666667,14.5452666667,12.7118666667,10.4878,8.71540000001
396.40,9.85266666668,22.0346,8.9282,13.2172666667,23.4278,7.65593333333,14.5321333333,12.7270666667,10.4916666666,8.70046666667
396.76,9.75806666666,21.9542333333,8.83553333333,13.1169333333,23.2994666667,7.4974,14.4044,12.5918666666,10.399,8.57373333333
397.12,9.75786666667,21.9856333333,8.81773333333,13.1067333333,23.3131333333,7.47693333333,14.3981333333,12.6042,10.4174666667,8.56059999999
397.48,9.86626666666,22.0656333333,8.96466666667,13.2266666667,23.4383333333,7.583,14.503,12.7046666667,10.5457333333,8.67053333334
397.84,9.96633333333,22.1886,9.07293333334,13.3369333333,23.5856,7.64933333333,14.5962,12.8135333333,10.6441333333,8.7796
398.20,9.90513333333,22.1819333333,9.06126666666,13.3162,23.605,7.61933333333,14.5804,12.8154,10.649,8.70826666667
398.56,9.84286666665,22.1607666667,9.01473333334,13.231,23.5040666667,7.57346666667,14.5350666667,12.7379333333,10.5850666667,8.65853333334
398.92,9.78039999999,22.1485333333,8.97519999999,13.1863333333,23.4568,7.51606666666,14.4674,12.6795333333,10.5411333333,8.61453333334
399.28,9.75853333334,22.1467,8.97146666666,13.1666666667,23.4231333333,7.48326666667,14.4534666667,12.6645333333,10.5188,8.63806666666
399.64,9.75920000001,22.2109666667,8.9688,13.1705333333,23.4214666667,7.48413333334,14.4444666667,12.6588666667,10.5263333333,8.62046666667
400.00,9.79880000001,22.3094666667,9.05533333333,13.2429333333,23.4838,7.54606666667,14.4963333333,12.7242,10.6022666667,8.72520000001
400.36,9.777,22.3339333333,9.046,13.2623333333,23.4082666667,7.5332,14.4936,12.6864666667,10.5851333333,8.75066666667
400.72,9.69393333334,22.3306,8.96373333333,13.1762666667,23.2980666667,7.44533333333,14.4564,12.5950666667,10.4894666667,8.6762
401.08,9.55746666666,22.2324,8.89766666666,13.0868,23.1308666667,7.32113333333,14.3509333333,12.4710666667,10.4022,8.57813333333
401.44,9.557,22.2374666667,8.88580000001,13.0600666667,23.0682666667,7.25506666667,14.3117333333,12.4183333333,10.3933333334,8.57746666667
401.80,9.53399999999,22.2395,8.91333333333,13.0654666667,23.0419333333,7.25246666667,14.2953333333,12.3972666667,10.4178,8.56853333333
402.16,9.53573333333,22.2778,8.90613333333,13.105,23.0059333333,7.24633333333,14.2903333333,12.4069333333,10.4343333333,8.59586666667
402.52,9.57440000001,22.3703333333,8.94566666667,13.136,22.9944666667,7.27013333333,14.3398666667,12.4308,10.4669333334,8.61346666667
402.88,9.65819999999,22.4795666667,9.03593333334,13.1998,23.0415333333,7.3412,14.404,12.4306666667,10.5374,8.69793333333
403.24,9.73326666666,22.5178,9.05360000001,13.2227333333,23.0550666667,7.38466666667,14.4679333333,12.4498,10.5646666667,8.70340000001
403.60,9.70346666667,22.5024,9.04073333334,13.1938,23.0683333333,7.34673333333,14.4423333333,12.4187333333,10.5521333333,8.65633333333
403.95,9.75793333333,22.5578333333,9.10213333333,13.3012,23.1321333333,7.39793333333,14.4732666667,12.4919333333,10.6479333333,8.73473333333
404.31,9.90440000001,22.7342,9.23600000001,13.4167333333,23.2440666667,7.5626,14.5954666667,12.6641333333,10.78,8.83826666668
404.67,9.8664,22.7222,9.20293333333,13.4215333333,23.1918,7.5488,14.5921333333,12.6473333333,10.7371333333,8.80180000001
405.03,9.88533333334,22.7728666667,9.21239999999,13.4647333333,23.2218666667,7.54866666667,14.5932,12.667,10.7422666667,8.78786666666
405.39,9.88906666665,22.8028333333,9.22573333333,13.4728,23.2369333333,7.5532,14.6062,12.6785333333,10.7428,8.76540000001
405.75,9.89773333333,22.8338666667,9.24033333334,13.496,23.2378,7.54946666667,14.5844666667,12.6694666666,10.7818666667,8.77373333333
406.11,9.87733333333,22.8561333333,9.22113333333,13.5222,23.2416,7.5406,14.5669333334,12.7074666667,10.7835333333,8.7462
406.47,9.84413333332,22.9143666667,9.20413333334,13.5363333333,23.2198,7.49693333333,14.5488,12.6945333333,10.8134,8.72213333334
406.83,9.95673333333,23.0142333333,9.31806666666,13.6438666666,23.2574666667,7.5748,14.612,12.7901333333,10.9179333334,8.77966666666
407.19,9.93946666666,23.0607333333,9.30353333333,13.6272,23.2594,7.54806666667,14.5967333333,12.7469333334,10.9049333334,8.75946666667
407.55,9.86533333333,23.0215,9.21060000001,13.5647333333,23.1749333333,7.432,14.5330666667,12.6343333333,10.8529333333,8.66146666667
407.90,9.9134,23.1151666667,9.2754,13.6148666667,23.1909333333,7.47606666667,14.5916666667,12.6592666667,10.9194666667,8.68913333333
408.26,9.95306666667,23.2075333333,9.30179999999,13.6668,23.1831333333,7.4994,14.6406,12.6796666667,10.9903333333,8.69926666666
408.62,10.0247333333,23.2828333334,9.36466666667,13.7535333333,23.2107333334,7.57133333334,14.6901333334,12.7281333333,11.0760666667,8.76320000001
408.98,10.0376666667,23.3484,9.38839999999,13.8006,23.2126666667,7.60113333334,14.7212,12.7773333333,11.0963333333,8.76926666666
409.34,10.0245333333,23.3761666667,9.36060000001,13.8214,23.1608,7.58726666667,14.7226,12.7766666667,11.1164666667,8.78813333334
409.70,9.96946666667,23.3445333333,9.35533333335,13.8084666667,23.0802666667,7.5612,14.6596,12.7412,11.1021333333,8.73533333334
410.06,9.91633333335,23.3386333333,9.31353333332,13.7768,23.0031333333,7.51986666667,14.6078,12.6769333333,11.1038,8.70926666667
410.42,9.94613333334,23.3951666667,9.37286666665,13.8393333334,22.9962666666,7.53153333333,14.6358666667,12.7208666667,11.1496,8.7056
410.77,9.98906666666,23.4649333333,9.42433333333,13.8786666667,23.0148666667,7.54693333333,14.6725333333,12.7328666666,11.1835333333,8.74940000001
411.13,9.9902,23.4937,9.44853333335,13.87,23.0088,7.5198,14.6554666667,12.7174,11.2128666667,8.78033333333
411.49,10.0264,23.5483,9.50266666666,13.9177333333,23.0432,7.55233333333,14.6556666667,12.7634666667,11.2487333333,8.8492
411.85,10.0463333333,23.6307333333,9.5386,13.9352,23.0240666667,7.5364,14.6838666667,12.7839333333,11.2976666667,8.83706666667
412.21,10.0994666667,23.6960666666,9.61026666668,13.9878,23.0390666667,7.57513333333,14.7238,12.8083333333,11.3894666667,8.86406666668
412.57,10.0384666667,23.6602,9.60060000001,13.9119333334,22.9687333333,7.5012,14.6572,12.7324,11.3418666667,8.77900000001
412.92,10.0590666667,23.7163,9.59859999999,13.9136666667,22.9709333333,7.4884,14.6845333333,12.7424666666,11.3374,8.81433333333
413.28,10.0652666667,23.7823,9.62693333333,13.9581333333,23.0000666667,7.4822,14.7061333333,12.7736,11.3216666667,8.82486666667
413.64,10.0788666667,23.8267333333,9.63233333333,13.9476,22.9822666667,7.4856,14.7207333333,12.7748666666,11.3514666667,8.85366666667
414.00,10.1019333333,23.8745333333,9.67293333333,14.0216666667,22.9616,7.53613333333,14.728,12.8324666667,11.4166,8.89626666667
414.36,10.1124,23.8951,9.66813333335,14.0476666667,22.9346666667,7.53153333333,14.7191333333,12.848,11.4426666667,8.86899999999
414.72,10.1051333333,23.9339,9.65359999999,14.0594,22.8870666667,7.52373333333,14.7238666667,12.854,11.4868666667,8.84753333333
415.07,10.0893333333,23.9187,9.65586666665,14.0477333333,22.8594,7.51066666667,14.7016666667,12.849,11.4934666667,8.85
415.43,10.0532666667,23.9031333333,9.62499999999,14.0418666667,22.8012,7.4482,14.6854,12.8032666667,11.4860666667,8.819
415.79,10.116,23.9646333333,9.66893333334,14.0916666667,22.7934,7.48326666667,14.7378,12.8146,11.5340666667,8.8556
416.15,10.1488666667,24.0219666667,9.72773333334,14.1540666667,22.7701333333,7.50226666667,14.7454,12.8200666667,11.5935333334,8.86466666667
416.51,10.1772666667,24.0731333333,9.75393333332,14.1834,22.7508666667,7.52426666667,14.7636666667,12.8588666667,11.6662666667,8.88259999999
416.86,10.1789333333,24.0686333333,9.76773333333,14.2324,22.6748,7.53766666667,14.772,12.852,11.6834,8.8574
417.22,10.2080666667,24.1200333333,9.79973333333,14.2349333333,22.6524,7.54206666667,14.7942,12.8882,11.7076666667,8.85486666667
417.58,10.1808666667,24.1428333333,9.78793333334,14.2274,22.5692666667,7.542,14.7796,12.8822666667,11.6943333333,8.8452
417.94,10.1688666667,24.1270333333,9.79233333333,14.2240666667,22.5249333333,7.50453333333,14.7678,12.852,11.6997333333,8.84040000001
418.29,10.1798,24.1639,9.81873333333,14.2652666667,22.5126,7.52933333333,14.8073333333,12.8668666667,11.7314666667,8.84026666667
418.65,10.2146666667,24.2408333333,9.86040000001,14.3038,22.5133333333,7.56613333333,14.8262,12.8919333333,11.7726,8.85526666667
419.01,10.2312,24.2680666667,9.89833333333,14.3372,22.4917333333,7.56853333333,14.8260666667,12.9166666667,11.8310666667,8.86279999999
419.37,10.23,24.2731333333,9.91553333333,14.3436666667,22.4629333333,7.5618,14.8212666667,12.9180666667,11.8573333333,8.86206666666
419.73,10.2308,24.2944333333,9.93280000001,14.3398666667,22.4094,7.5584,14.8291333333,12.9069333333,11.8662666666,8.86400000001
420.08,10.2092,24.2814,9.93166666668,14.2976,22.3448666667,7.53306666667,14.7911333333,12.8903333333,11.861,8.85213333334
420.44,10.1863333333,24.2696,9.92859999998,14.2950666667,22.2938,7.50353333333,14.7837333333,12.8532,11.8643333333,8.83513333334
420.80,10.2211333333,24.3187333333,9.98593333334,14.3481333333,22.2915333333,7.51833333333,14.8100666667,12.8668,11.922,8.86613333334
421.16,10.2538,24.3645333333,10.0352,14.3791333333,22.2748,7.5502,14.8373333333,12.8939333333,11.9676666667,8.89173333333
421.51,10.2338666667,24.3510666667,10.0283333333,14.3508,22.206,7.51286666667,14.7874,12.8624,11.9611333333,8.87346666666
421.87,10.2237333333,24.3442666667,10.0244666667,14.3375333333,22.1485333333,7.499,14.7690666667,12.8412666667,11.9770666667,8.86746666667
422.23,10.2082666667,24.3662666667,10.0380666667,14.3429333333,22.1183333333,7.50386666667,14.7654666667,12.8300666667,11.9976666667,8.85526666667
422.58,10.2369333333,24.3883,10.0662,14.3821333333,22.0941333333,7.53146666667,14.7743333333,12.8520666667,12.0402666667,8.88939999999
422.94,10.2216,24.3624666667,10.0766666667,14.3833333333,22.0424666667,7.52993333333,14.7439333333,12.8399333333,12.0559333333,8.86093333333
423.30,10.285,24.4786333333,10.1480666667,14.4698666667,22.0841333333,7.57426666667,14.8030666667,12.8938,12.1374666667,8.92773333333
423.66,10.2989333333,24.5347333333,10.1844,14.5087333333,22.0674,7.59033333333,14.8047333333,12.9187333333,12.1880666667,8.95060000001
424.01,10.3186,24.5773666667,10.191,14.5172666667,22.0486666667,7.59146666667,14.7972,12.9209333333,12.2138666667,8.945
424.37,10.3329333333,24.6292,10.2142,14.5373333334,22.0348666667,7.60213333333,14.8066666667,12.9309333333,12.234,8.94966666667
424.73,10.3638,24.6942,10.2524,14.5794,22.0472666667,7.62186666667,14.8314,12.9454,12.2762666667,8.97420000001
425.08,10.3486,24.7052333333,10.2702666667,14.5796,22.0176666667,7.608,14.8290666667,12.9398666667,12.2598,8.97520000001
425.44,10.3887333334,24.7723666667,10.3263333333,14.6312666667,22.0237333333,7.63166666667,14.8744666667,12.9994666667,12.3015333333,9.01993333333
425.80,10.4088666667,24.8576,10.3624,14.6664,22.0179333333,7.63953333334,14.9032666667,13.0194666667,12.3306,9.02886666666
426.16,10.4473333333,24.9366666667,10.3959333333,14.7112,22.0458,7.63726666667,14.9366666667,13.0276,12.3763333333,9.04900000001
426.51,10.4097333333,24.9217333333,10.3703333333,14.669,21.9836666667,7.59446666667,14.8823333333,12.9910666667,12.3717333333,8.99326666667
426.87,10.4484666667,24.9493666667,10.4025333333,14.7018,21.9969333333,7.62006666667,14.9024,13.0089333333,12.4056666667,9.01993333333
427.23,10.4676666666,24.9457,10.4349333333,14.7232,21.9735333333,7.63233333333,14.9187333333,13.0312666667,12.4430666667,9.03946666667
427.58,10.4441333333,24.9303,10.4312,14.7149333333,21.8950666667,7.59373333333,14.8828666667,12.9995333333,12.4514666667,9.00606666667
427.94,10.4310666667,24.9261333333,10.4136,14.7136666667,21.8112,7.5658,14.8649333333,12.992,12.4527333333,8.96926666667
428.30,10.488,25.0125333333,10.4591333333,14.7798,21.8094666667,7.5996,14.8867333333,13.0431333333,12.5326,9.00080000001
428.65,10.4882,25.0213333333,10.4593333333,14.7866666667,21.7746,7.56873333333,14.8762666667,13.0028,12.5412,8.98400000001
429.01,10.4844666667,25.0171666667,10.4734,14.7858666667,21.7269333333,7.54353333333,14.8461333333,12.9905333333,12.5662666667,8.94753333333
429.37,10.5170666667,25.1244,10.5208,14.8399333333,21.6949333334,7.5578,14.8844,13.0274,12.6117333333,8.98533333333
