wavelength,Back_HemSupf,Belly_HemSupf,Breast_HemSupf,Crissum_HemSupf,Crown_HemSupf,DorTail_HemSupf,Patch10_HemSupf,Patch11_HemSupf,Rump_HemSupf,Throat_HemSupf,WingTip_HemSupf
589.42,14.3247083333,53.8739166667,49.6090833333,46.1943333333,14.3279166667,13.7950833334,32.9595833333,14.113,15.17225,51.3305,14.843
589.76,14.3934583334,53.7740833333,49.5430833333,46.1680833333,14.3153333333,13.8043333333,32.9806666667,14.1174166666,15.1739166667,51.2586666667,14.8441666667
590.09,14.378375,53.747,49.5104166667,46.1801666667,14.2816666667,13.8231666667,32.9678333334,14.1163333333,15.1191666667,51.2266666667,14.8013333333
590.43,14.24975,53.7004166666,49.4315,46.1215833334,14.1643333333,13.7221666667,32.85825,13.9976666666,14.9710833333,51.1566666667,14.6683333333
590.77,14.2585,53.78325,49.4530833333,46.1870833333,14.1840833333,13.7333333334,32.9081666666,13.9935833334,14.93875,51.1436666667,14.6879166667
591.11,14.2555833333,53.8346666667,49.3920833333,46.16325,14.1951666667,13.7570833333,32.8683333334,14.0173333334,14.9318333333,51.1628333333,14.66875
591.44,14.24625,53.8541666667,49.44075,46.2535833333,14.2048333333,13.78325,32.9508333334,14.0358333333,14.9506666667,51.2160833333,14.675
591.78,14.2129583333,53.8454166667,49.4934166667,46.2323333333,14.1558333333,13.7918333333,32.886,14.0016666667,14.89225,51.1988333333,14.6388333334
592.12,14.1985416667,53.91575,49.5651666667,46.3136666667,14.1775833333,13.8229166667,32.9184166667,14.0188333333,14.9206666666,51.331,14.6600833334
592.46,14.1548333333,53.8621666666,49.4700833333,46.2551666666,14.137,13.7880833334,32.8726666667,13.9995,14.9193333333,51.2468333333,14.6366666667
592.79,14.234875,54.0305833333,49.6034166667,46.3885833333,14.25275,13.9406666667,33.0004166666,14.10925,15.0279166667,51.3594166667,14.7868333333
593.13,14.162625,53.9696666666,49.5360833333,46.36025,14.2364166667,13.9245,32.9505,14.0865833333,15.0021666667,51.2953333334,14.7344166667
593.47,14.1758333333,54.0719166667,49.6216666667,46.4098333334,14.2720833333,13.9349166667,32.9890833333,14.1335,15.04075,51.3538333333,14.80925
593.80,14.233375,54.1648333333,49.6683333333,46.4325,14.3323333333,13.9725,33.0328333333,14.2046666667,15.1320833333,51.4421666666,14.8831666667
594.14,14.3292083333,54.15925,49.71375,46.4895833333,14.4328333333,14.0840833333,33.1303333334,14.3268333333,15.221,51.4480833333,14.9556666667
594.48,14.3666666667,54.2030833334,49.7585833333,46.5804166667,14.47125,14.13875,33.16575,14.38275,15.2833333333,51.5025,14.9716666667
594.81,14.3989583333,54.2330833333,49.7835833333,46.6428333333,14.5439166667,14.1990833333,33.2366666667,14.4273333333,15.3530833333,51.52975,15.06675
595.15,14.32375,54.1740833333,49.78525,46.5901666667,14.4493333333,14.116,33.1360833334,14.3375833333,15.2868333333,51.49925,15.0113333333
595.49,14.3194583333,54.15625,49.7223333334,46.5836666667,14.4126666667,14.0985,33.12475,14.2991666667,15.3090833333,51.4999166667,15.0043333333
595.82,14.3450833333,54.102,49.67375,46.5329166667,14.3961666667,14.0556666666,33.059,14.2908333333,15.2564166667,51.4665833333,14.99525
596.16,14.40475,54.0881666667,49.65875,46.5613333333,14.4245833334,14.1090833333,33.0569166667,14.3319166667,15.296,51.4705833333,15.0403333334
596.50,14.378125,53.94575,49.5721666666,46.4798333333,14.3538333333,14.0064166667,32.9804166667,14.2700833333,15.2209166666,51.4359166667,14.98575
596.83,14.4060833334,53.9859166666,49.63325,46.53775,14.375,14.0455,33.0214166667,14.3225,15.2565,51.4918333333,15.0671666667
597.17,14.3887916667,53.9226666667,49.5906666667,46.4890833333,14.386,14.05375,33.0095833333,14.3300833334,15.2595833333,51.4706666667,15.02825
597.51,14.403,53.8689166667,49.5695,46.4531666667,14.3879166667,14.0803333333,32.9696666667,14.316,15.2335833333,51.38825,15.0395833334
597.84,14.442375,53.8823333333,49.5810833333,46.4935,14.3905833333,14.113,32.9845,14.3011666667,15.2564166667,51.3755833333,15.09525
598.18,14.4885833333,53.8785833334,49.6244166666,46.5263333333,14.4055833333,14.1506666667,32.9900833334,14.3321666667,15.2995833333,51.4183333333,15.2005833334
598.52,14.5034583333,53.84475,49.61625,46.4996666667,14.3464166667,14.0945,32.9861666667,14.30925,15.2706666667,51.3441666667,15.1770833333
598.85,14.5897083333,53.937,49.6339166667,46.5718333333,14.3999166667,14.17375,33.0426666666,14.377,15.3228333333,51.3824166667,15.2271666666
599.19,14.670875,53.9741666667,49.7145,46.6229166667,14.5121666666,14.25025,33.10075,14.4520833334,15.3665833333,51.4249166666,15.3295833333
599.53,14.641375,53.9476666667,49.6676666666,46.5830833334,14.47725,14.246,33.0785,14.4020833333,15.3551666667,51.3749166667,15.3304166667
599.86,14.6356666666,54.0155833333,49.7159166667,46.60775,14.43675,14.22075,33.0778333334,14.3569166667,15.303,51.3913333333,15.3161666667
600.20,14.63775,54.0714166667,49.7206666667,46.6118333333,14.4325,14.2646666667,33.0868333333,14.3876666667,15.3284166667,51.37625,15.3119166667
600.53,14.55525,53.9869166667,49.642,46.5414166667,14.3403333333,14.1528333333,33.0056666667,14.2494166667,15.2424166667,51.2543333333,15.18925
600.87,14.445125,53.95275,49.576,46.49325,14.2001666667,14.08275,32.8890833333,14.1231666667,15.1175833333,51.2084166666,15.1185833333
601.21,14.3431666666,53.9094166667,49.5403333333,46.4971666667,14.1316666667,14.0118333333,32.8190833334,14.0559166666,15.0923333333,51.2156666667,15.0711666667
601.54,14.272625,53.8933333334,49.4926666667,46.3995833333,14.0731666666,13.9783333333,32.7305,14.02875,15.0521666667,51.20375,15.0110833333
601.88,14.2410833333,53.8330833333,49.4305,46.3349166667,14.08825,13.9891666667,32.6846666667,14.03725,15.0416666667,51.1185833333,14.9528333334
602.21,14.2113333333,53.7986666667,49.4263333334,46.2776666666,14.0919166667,13.9939166667,32.604,14.0406666667,15.0258333333,51.1279166667,14.9511666667
602.55,14.2639166667,53.80275,49.4251666667,46.2828333333,14.1255833334,14.0155,32.6154166667,14.0570833334,15.0688333333,51.1141666667,15.0220833333
602.88,14.2294583333,53.6808333333,49.3429166667,46.19225,14.0799166666,13.94775,32.5666666667,14.0211666667,15.019,51.0474166667,14.9715
603.22,14.273375,53.7786666666,49.45525,46.2843333333,14.1175833333,14.0291666666,32.6596666667,14.1123333333,15.081,51.1515,15.01525
603.56,14.31125,53.7844166667,49.48925,46.2893333333,14.1774166667,14.1005833333,32.7055,14.17425,15.11775,51.1939166666,15.07225
603.89,14.3419583333,53.8473333333,49.5616666666,46.3631666667,14.22,14.13575,32.7563333333,14.1658333333,15.16025,51.27825,15.1186666667
604.23,14.401625,53.8826666667,49.5489166667,46.3649166667,14.2676666667,14.2125,32.7578333333,14.22075,15.17775,51.3059166667,15.1576666667
604.56,14.5160416667,53.9941666667,49.6734166667,46.50125,14.378,14.2859166666,32.8689166667,14.3278333333,15.258,51.376,15.2459166667
604.90,14.5645,54.0236666667,49.6893333333,46.518,14.4053333333,14.3191666667,32.9201666667,14.362,15.2756666667,51.3766666667,15.2723333333
605.23,14.6105,54.06,49.7250833333,46.57725,14.47275,14.358,32.97175,14.3764166666,15.31825,51.4123333333,15.28775
605.57,14.7154583333,54.2083333333,49.8515833333,46.7104166667,14.5490833333,14.43725,33.09875,14.4189166667,15.37925,51.5613333333,15.3750833334
605.90,14.7584583333,54.2526666667,49.8931666667,46.776,14.5945,14.4965,33.1593333333,14.43675,15.4041666667,51.6103333333,15.413
606.24,14.720125,54.2793333333,49.92275,46.78325,14.5923333334,14.5035,33.2019166667,14.4211666667,15.3806666667,51.67175,15.4063333334
606.58,14.782625,54.4915,50.0810833334,46.94275,14.67,14.6324166666,33.324,14.4916666667,15.4480833333,51.8275,15.5078333333
606.91,14.8515833333,54.5645,50.1403333333,46.9965,14.76075,14.7055,33.3835833334,14.5534166667,15.5238333333,51.9034166667,15.6005833334
607.25,14.8775416667,54.6371666666,50.1515,47.0453333333,14.7735,14.7321666667,33.4045833333,14.5678333334,15.5543333333,51.8986666667,15.6241666667
607.58,14.9042916666,54.6639166666,50.1706666667,47.0689166667,14.7656666667,14.74525,33.431,14.6015833333,15.5406666667,51.8700833333,15.6828333333
607.92,14.9745,54.7090833333,50.19175,47.1068333333,14.8471666667,14.81375,33.5220833333,14.69775,15.6454166667,51.8695833334,15.758
608.25,14.925375,54.6746666666,50.1485833333,47.05475,14.8155,14.8040833333,33.5023333333,14.646,15.6580833333,51.8426666666,15.7490833333
608.59,14.9445416667,54.70875,50.1599166667,47.0983333333,14.79725,14.7910833334,33.5431666667,14.6259166666,15.65,51.8838333333,15.76525
608.92,14.9357083334,54.70325,50.15925,47.1018333333,14.7486666667,14.7870833333,33.5518333334,14.63425,15.6469166667,51.8695833333,15.7788333334
609.26,14.8735833333,54.6533333333,50.0929166666,47.0165,14.6673333333,14.7485,33.5181666667,14.6028333333,15.59425,51.7746666666,15.702
609.59,14.80325,54.6109166667,50.0605833333,46.9818333333,14.62125,14.6721666667,33.4883333333,14.51925,15.5425,51.716,15.6375833334
609.93,14.847375,54.55825,50.0138333333,46.9829166667,14.6399166667,14.7005,33.49175,14.5268333333,15.556,51.6451666667,15.6769166667
610.26,14.7995833333,54.47175,49.9268333333,46.9296666667,14.5585833333,14.6475833333,33.4339166667,14.4795,15.5189166667,51.5293333333,15.6324166667
610.60,14.7710833333,54.4105,49.8729166667,46.9218333333,14.50075,14.6044166667,33.42375,14.4209166667,15.4521666667,51.4513333333,15.5970833333
610.93,14.7029583334,54.319,49.8020833333,46.8549166666,14.44775,14.5556666666,33.3925,14.3386666667,15.4046666666,51.4065,15.55775
611.27,14.6749583333,54.26625,49.7254166667,46.8169166667,14.45075,14.5509166667,33.3961666667,14.3060833333,15.38525,51.3649166667,15.5279166667
611.60,14.5685,54.2181666667,49.7488333333,46.8254166667,14.3801666667,14.5063333333,33.3553333333,14.18775,15.27025,51.37175,15.4760833333
611.93,14.568125,54.20025,49.6948333333,46.8255833333,14.38275,14.52825,33.40575,14.1986666667,15.24175,51.3773333333,15.4945833333
612.27,14.560125,54.2066666667,49.71675,46.8513333333,14.4074166667,14.5630833333,33.4018333333,14.2253333333,15.2396666667,51.394,15.48625
612.60,14.5757083333,54.18875,49.7655,46.8889166667,14.4365,14.5758333333,33.4304166666,14.2444166667,15.2433333333,51.4495833333,15.52725
612.94,14.5138333334,53.9830833333,49.61275,46.7964166667,14.37175,14.4553333333,33.2956666667,14.1228333334,15.1578333333,51.31025,15.47575
613.27,14.5160833334,53.99175,49.62075,46.8031666667,14.3458333333,14.4836666667,33.3059166667,14.1524166667,15.1630833333,51.3164166667,15.4708333333
613.61,14.452875,54.0170833333,49.6248333333,46.7630833333,14.3008333333,14.4240833333,33.2649166667,14.1286666667,15.1254166667,51.2864166667,15.4055833334
613.94,14.4875,54.1428333333,49.6898333333,46.8799166666,14.357,14.4195,33.3115,14.1686666667,15.1391666667,51.385,15.4216666667
614.28,14.4465,54.0950833333,49.6170833333,46.8134166667,14.3425,14.3860833334,33.2249166667,14.1490833333,15.1204166667,51.33875,15.3890833334
614.61,14.5325,54.0370833333,49.6115833333,46.7874166667,14.3931666667,14.4466666666,33.2086666667,14.198,15.1601666666,51.2781666667,15.4405
614.94,14.5681666667,54.1064166667,49.6674166666,46.8249166667,14.3935833333,14.4674166667,33.213,14.2286666667,15.1950833334,51.371,15.4373333333
615.28,14.6780416667,54.34125,49.8435833333,47.03,14.4495,14.5459166667,33.3595833333,14.34125,15.3148333333,51.5954166666,15.525
615.61,14.6778333333,54.3339166667,49.8690833333,47.0318333333,14.417,14.5175,33.311,14.2895833333,15.305,51.63425,15.4714166667
615.95,14.612,54.2646666667,49.8350833333,46.9055,14.3546666667,14.4749166666,33.2089166667,14.21925,15.2509166667,51.5413333333,15.43275
616.28,14.54775,54.2628333334,49.7646666667,46.8428333333,14.2816666667,14.4206666666,33.0953333333,14.1155833333,15.18125,51.4921666667,15.36625
616.61,14.5722083333,54.4479166667,49.8763333334,46.9258333333,14.3169166667,14.4919166666,33.1715,14.1835833333,15.2521666666,51.6550833333,15.41875
616.95,14.67475,54.6064166666,49.9625833333,47.0765833333,14.378,14.5656666666,33.2476666667,14.25775,15.3275833333,51.7605,15.5369166667
617.28,14.7650416667,54.67825,50.0421666667,47.1424166666,14.464,14.691,33.2986666666,14.4023333333,15.4219166667,51.93225,15.65025
617.62,14.7841666667,54.622,50.0155833334,47.0991666667,14.49775,14.7555,33.2574166667,14.4100833333,15.4425833334,51.91875,15.7063333334
617.95,14.8445833334,54.7114166667,50.0835833333,47.2119166667,14.5500833333,14.8221666667,33.3266666667,14.46875,15.5086666667,51.9625833333,15.7446666667
618.28,14.8292916667,54.79725,50.0965833333,47.2600833333,14.55775,14.8179166666,33.372,14.5073333333,15.52,51.9914166667,15.7436666667
618.62,14.873375,54.9430833333,50.2344166667,47.4378333333,14.6585833333,14.8649166667,33.4355,14.6046666667,15.5974166667,52.0974166666,15.8031666667
618.95,15.0065416667,54.9239166667,50.19525,47.391,14.76625,14.9275833333,33.4565833333,14.6940833334,15.7000833333,52.0615833333,15.9361666666
619.28,15.1307916667,55.0645833333,50.3408333333,47.504,14.8665833333,15.054,33.57,14.8449166667,15.8231666667,52.1143333333,16.062
619.62,15.2312916667,55.08175,50.3620833333,47.5295,14.9340833333,15.1409166666,33.6428333333,14.9374166667,15.8794166667,52.165,16.1419166667
619.95,15.336625,55.232,50.4303333333,47.6606666667,15.0504166667,15.24175,33.7973333334,15.0648333333,16.0039166666,52.2879166667,16.254
620.28,15.4076666666,55.2869166667,50.5171666667,47.76375,15.118,15.3293333334,33.8669166666,15.142,16.0705833334,52.3698333334,16.3215833333
620.62,15.417125,55.344,50.5398333333,47.7746666667,15.168,15.3613333333,33.8765833333,15.18375,16.1128333333,52.44525,16.3404166667
620.95,15.4111666667,55.3108333333,50.553,47.79775,15.1831666666,15.35925,33.8683333333,15.1069166667,16.1143333334,52.4251666667,16.346
621.28,15.3152083333,55.1691666667,50.3796666667,47.6764166667,15.0539166667,15.2655,33.77075,15.0075,16.01075,52.2775833333,16.24675
621.62,15.19375,55.0411666667,50.2830833333,47.5681666667,14.94325,15.1768333333,33.6765,14.91475,15.8999166667,52.1543333333,16.1165833333
621.95,15.24975,55.1260833334,50.4330833333,47.6679166667,14.9916666666,15.24075,33.7518333333,14.9286666667,15.9355,52.3005833333,16.1665
622.28,15.2057083333,54.9863333333,50.2845833333,47.4921666667,14.9410833333,15.2299166667,33.68575,14.8699166667,15.8563333333,52.1206666667,16.1381666667
622.62,14.9163333333,54.7871666667,50.1169166667,47.3359166667,14.7046666667,15.0281666666,33.4634166667,14.6585,15.623,51.9123333333,15.88625
622.95,14.7785,54.7569166666,50.0315,47.2934166667,14.6016666667,14.8776666667,33.3214166667,14.47925,15.4276666667,51.8485833333,15.7736666667
623.28,14.7080416667,54.7944166667,50.0524166667,47.3295833334,14.5604166667,14.8144166667,33.2935833333,14.3996666666,15.37025,51.8495833333,15.7270833333
623.62,14.6208333333,54.5520833333,49.9200833333,47.1545,14.487,14.77325,33.1498333334,14.34975,15.2921666667,51.6236666667,15.6716666667
623.95,14.5723333334,54.4990833333,49.8776666667,47.12075,14.4851666667,14.7525833333,33.11675,14.3143333333,15.2895833333,51.5505833333,15.6586666667
624.28,14.500625,54.35725,49.7844166667,47.0134166667,14.4329166666,14.7015,33.0864166667,14.2235833333,15.209,51.43975,15.59975
624.62,14.438125,54.3638333333,49.727,46.96675,14.33875,14.6590833333,33.03975,14.1761666667,15.1644166667,51.3850833334,15.5324166667
624.95,14.5139583333,54.4621666667,49.9451666666,47.0573333333,14.4651666667,14.7658333333,33.161,14.2434166667,15.2673333333,51.4548333333,15.5905
625.28,14.6320416667,54.6230833333,50.0856666667,47.1751666667,14.5434166666,14.8749166667,33.2838333334,14.3145833333,15.37875,51.6199166667,15.7591666667
625.61,14.5820833333,54.63225,50.05675,47.1645,14.5036666667,14.8310833333,33.2786666667,14.30575,15.3521666667,51.5914166667,15.7301666667
625.95,14.5702083333,54.7085833333,50.1430833333,47.2185,14.4970833333,14.8266666667,33.2848333333,14.3031666667,15.3845833333,51.6755,15.6854166667
626.28,14.6794583333,54.79325,50.2360833333,47.2675833333,14.58825,14.918,33.3455833333,14.392,15.4559166667,51.7661666667,15.77425
626.61,14.76725,54.8610833333,50.33125,47.2914166667,14.6889166666,15.0669166667,33.4584166667,14.5313333333,15.5851666667,51.8405,15.8845833334
626.94,14.867125,54.9570833333,50.4388333333,47.39225,14.7968333333,15.203,33.5890833333,14.6699166667,15.7384166667,51.9514166666,16.0085
627.28,14.9212083333,55.06,50.5095833334,47.4858333333,14.80875,15.214,33.658,14.7049166667,15.7681666666,52.0454166666,16.0383333333
627.61,14.9212916667,55.1425,50.5983333333,47.554,14.8135833333,15.2469166667,33.7109166667,14.708,15.7771666667,52.1255,16.0734166667
627.94,14.9967083333,55.20925,50.6581666667,47.6224166667,14.8685,15.3001666667,33.7729166667,14.7831666667,15.8456666667,52.15,16.14175
628.27,15.0579583333,55.3199166667,50.77325,47.7409166667,14.9304166667,15.3753333333,33.8661666667,14.87625,15.8675833333,52.2285,16.1935833334
628.61,14.9829166667,55.3124166667,50.69725,47.7475833333,14.8598333333,15.3090833333,33.77125,14.8341666666,15.7933333333,52.23675,16.1430833333
628.94,14.9048333333,55.269,50.6435833333,47.6744166667,14.806,15.2614166667,33.6878333333,14.7723333333,15.7181666666,52.15025,16.0599166667
629.27,14.87075,55.2438333333,50.5886666666,47.6543333333,14.7660833333,15.24,33.6376666667,14.70775,15.6885833333,52.1016666667,16.0370833334
629.60,14.9121666667,55.2709166667,50.5995833333,47.7535,14.7694166667,15.238,33.707,14.6820833334,15.69675,52.1555,16.1168333333
629.94,14.9372083333,55.3290833333,50.6358333333,47.8175,14.8166666667,15.3054166667,33.8380833333,14.6898333333,15.761,52.2271666667,16.14025
630.27,14.917125,55.2433333333,50.53625,47.7955,14.8215833333,15.2688333333,33.7675,14.6681666667,15.7758333333,52.1501666667,16.1014166667
630.60,14.87175,55.1248333333,50.4215833333,47.6666666667,14.7543333333,15.1469166667,33.6529166667,14.5633333334,15.6616666667,52.0088333333,16.0164166666
630.93,14.8732916667,55.1724166667,50.4928333333,47.6870833333,14.8205,15.1710833333,33.6833333333,14.54925,15.628,52.0341666667,16.0245833334
631.26,14.9249583334,55.1665,50.43375,47.6033333334,14.84875,15.20275,33.6726666667,14.5895833333,15.5776666666,51.9890833333,16.0044166667
631.60,14.9135416667,55.2584166667,50.46525,47.655,14.8446666667,15.2219166667,33.6605,14.5835,15.5669166667,52.0815833333,15.969
631.93,14.9737083334,55.29575,50.48375,47.6706666666,14.9408333333,15.3003333334,33.73725,14.6486666667,15.62325,52.1205833333,16.0309166667
632.26,15.0559583333,55.3528333333,50.5339166667,47.6860833333,15.0369166667,15.3805,33.8089166667,14.7264166667,15.7159166666,52.1686666667,16.0983333333
632.59,15.0800833334,55.4249166667,50.5965833333,47.7710833333,15.0890833334,15.387,33.8623333333,14.7545,15.736,52.2786666667,16.11675
632.92,15.1613333334,55.47875,50.6555833333,47.789,15.1608333333,15.44575,33.8971666667,14.8296666667,15.7859166667,52.3361666667,16.1720833333
633.26,15.1280833334,55.4769166667,50.6393333333,47.74975,15.1595833333,15.4958333333,33.8375,14.8803333334,15.7861666667,52.2855,16.15825
633.59,15.088875,55.47925,50.6143333333,47.74775,15.113,15.41875,33.7540833333,14.8640833333,15.7156666666,52.2370833333,16.1545
633.92,15.03325,55.4656666666,50.6330833333,47.78625,15.0065,15.3688333334,33.7065833333,14.7914166667,15.6443333333,52.32775,16.1289166666
634.25,15.077,55.61725,50.7755,47.997,15.0714166667,15.4723333334,33.8459166667,14.8690833333,15.7859166667,52.5141666667,16.2135
634.58,15.0834583333,55.55775,50.722,47.9385,15.04625,15.4875,33.8231666667,14.8715833333,15.83825,52.4755833334,16.2531666666
634.91,15.059375,55.4796666667,50.7070833333,47.9458333333,15.0085833333,15.4836666667,33.7410833333,14.8364166667,15.8415833334,52.4415833333,16.272
635.25,15.0987916666,55.4715,50.74225,47.9675,15.0574166667,15.5026666667,33.7770833333,14.8905,15.91475,52.4348333333,16.3525833334
635.58,15.0499166666,55.41725,50.6928333333,47.9239166667,14.9791666667,15.4066666667,33.6816666667,14.7901666667,15.882,52.3473333334,16.2968333334
635.91,15.0999166666,55.4985,50.7729166667,47.9716666667,14.9941666667,15.452,33.7645,14.8465,15.9096666666,52.4235,16.368
636.24,15.117625,55.4379166667,50.71,47.9649166667,14.9631666667,15.4805833333,33.7415833333,14.8465833333,15.9105,52.3504166666,16.4241666666
636.57,15.1546666666,55.4530833333,50.7645833333,47.9709166667,14.9993333333,15.5285,33.7790833333,14.9053333333,15.93925,52.3581666667,16.5220833333
636.90,15.1750833333,55.4143333333,50.78,47.9081666667,14.9876666667,15.5024166666,33.79825,14.8785833333,15.93425,52.3545833333,16.5190833333
637.23,15.2645833334,55.3494166667,50.7443333333,47.8259166667,15.02775,15.6084166667,33.7909166667,14.9151666667,15.9846666666,52.33925,16.5835833333
637.56,15.2937916667,55.3995,50.7913333333,47.7999166666,15.0589166667,15.6015833333,33.8679166667,14.9665,15.9813333333,52.3013333334,16.5776666667
637.90,15.1520416667,55.2106666666,50.6255833334,47.5981666667,14.8960833333,15.4205,33.6994166667,14.8091666667,15.7605,52.1013333333,16.4426666667
638.23,15.1430833333,55.3021666667,50.6955,47.6700833333,14.8846666667,15.43,33.71775,14.7986666667,15.7625833334,52.1823333333,16.4355833333
638.56,15.1548333334,55.373,50.7016666667,47.6873333333,14.8973333333,15.39,33.7684166667,14.8501666667,15.78375,52.158,16.4695
638.89,15.1076666667,55.30275,50.6075833333,47.5948333334,14.79025,15.3343333333,33.6949166667,14.75775,15.6426666667,52.0545833333,16.449
639.22,15.1597083333,55.2274166667,50.5468333333,47.5475,14.7774166667,15.3875,33.62875,14.7626666666,15.6101666667,52.0374166667,16.4698333333
639.55,15.215625,55.2,50.5504166667,47.6301666667,14.8110833334,15.4703333334,33.6830833333,14.7726666667,15.6964166667,52.0571666667,16.5616666667
639.88,15.2954166667,55.3015,50.6334166666,47.7295,14.9025833333,15.54075,33.7635833333,14.84325,15.7661666667,52.1179166667,16.5974166666
640.21,15.2255833333,55.2756666666,50.572,47.7326666667,14.8239166667,15.5101666667,33.7310833333,14.7945,15.6734166667,52.0645,16.4843333334
640.54,15.294625,55.19925,50.4946666666,47.6851666667,14.8446666667,15.6070833333,33.7220833333,14.8590833333,15.6800833333,52.0065,16.5474166667
640.87,15.2203333334,55.3180833333,50.56025,47.8015833334,14.8601666667,15.5503333334,33.7719166667,14.859,15.6678333333,52.03925,16.4761666667
641.20,15.4265833333,55.4490833333,50.65275,48.003,15.0161666666,15.763,33.8746666667,15.0088333333,15.858,52.1189166667,16.7055
641.53,15.6118333333,55.62275,50.7858333333,48.156,15.2045,16.0284166666,34.0718333333,15.1655,16.0368333333,52.2981666666,16.8653333333
641.87,15.5735,55.6530833333,50.7444166666,48.1784166667,15.1958333333,16.0544166666,34.0645833333,15.148,15.9578333333,52.32875,16.8411666667
642.20,15.6029166667,55.6879166667,50.82675,48.2985833333,15.2796666667,16.1914166666,34.1733333333,15.2278333334,16.02325,52.51525,16.8953333333
642.53,15.6211666667,55.6683333333,50.9051666667,48.3543333333,15.3784166667,16.30625,34.1566666667,15.26625,16.1390833333,52.56325,16.91675
642.86,15.553,55.6524166666,50.9909166667,48.3751666667,15.3918333334,16.25525,34.1755833333,15.2068333333,16.15625,52.6080833334,16.9015
643.19,15.4657916667,55.5874166667,50.8425,48.26325,15.3181666667,16.1693333333,33.9898333333,15.07925,16.0449166666,52.4878333333,16.8151666667
643.52,15.41125,55.62925,50.8603333333,48.2173333333,15.3175833333,16.1944166667,34.0295833333,15.0449166666,16.0266666667,52.4839166667,16.8490833333
643.85,15.4767916666,55.7749166667,51.0090833333,48.38325,15.39275,16.2759166667,34.0445833334,15.129,16.102,52.6895,16.9381666667
644.18,15.470125,56.0033333333,51.2043333334,48.6143333334,15.4731666667,16.2905833333,34.18325,15.166,16.1801666666,52.8420833333,17.01025
644.51,15.5423333334,56.02925,51.2085833333,48.68775,15.5003333333,16.3560833333,34.194,15.19475,16.2476666667,52.843,17.09725
644.84,15.5762916667,56.05075,51.1883333333,48.6686666666,15.5505,16.4583333334,34.24625,15.1991666667,16.3005,52.9133333333,17.1620833333
645.17,15.5889166667,56.0849166667,51.2296666667,48.7325833333,15.5795833333,16.4666666666,34.2301666666,15.2220833333,16.2746666667,52.8801666667,17.1865
645.50,15.605375,56.0266666667,51.2366666667,48.81,15.55875,16.4438333333,34.26375,15.24275,16.3,52.7944166667,17.2234166667
645.83,15.57775,55.98,51.16775,48.728,15.5028333334,16.3755,34.2256666667,15.1641666667,16.2665,52.6545,17.1836666667
646.16,15.5849166666,56.0011666667,51.1215,48.69875,15.4699166667,16.3570833333,34.2979166667,15.2008333333,16.2884166667,52.6279166667,17.1729166666
646.49,15.630875,56.12725,51.1715833334,48.8094166667,15.5536666666,16.4313333333,34.3889166667,15.3231666667,16.343,52.6559166667,17.21875
646.82,15.6347083333,56.1838333334,51.298,48.8869166667,15.5596666666,16.4050833333,34.4603333334,15.467,16.3800833333,52.7693333333,17.2276666667
647.15,15.5704166667,55.9761666667,51.1010833333,48.715,15.4505,16.3023333333,34.2546666667,15.4065833333,16.2864166667,52.639,17.1184166666
647.48,15.5311666667,55.8269166667,50.9220833334,48.5701666667,15.39725,16.261,34.2276666667,15.3280833333,16.3085,52.41825,17.1138333333
647.81,15.5432916666,55.6699166667,50.84075,48.4420833333,15.3378333333,16.25275,34.1108333333,15.2658333334,16.2991666667,52.3305833333,17.0964166667
648.14,15.5700416667,55.6195833333,50.8344166667,48.3211666667,15.3494166667,16.2736666667,34.12825,15.2841666667,16.3130833334,52.363,17.109
648.47,15.334375,55.5005833334,50.7988333333,48.2005,15.15575,16.0715,34.0096666667,15.1598333334,16.08825,52.2989166667,16.9189166667
648.80,15.2767083333,55.5665,50.8228333333,48.2368333333,15.0831666667,16.0353333333,33.98025,15.1554166667,16.13825,52.33225,16.9155833333
649.13,15.2727916667,55.6675,50.8395833333,48.2064166667,15.0839166667,16.04775,33.9405,15.1864166667,16.1759166667,52.3561666667,16.89525
649.46,15.2037916667,55.69475,50.8014166667,48.16075,15.0284166667,16.0001666667,33.8295,15.116,16.0955,52.3049166667,16.84775
649.79,15.178125,55.70975,50.8859166666,48.172,15.007,16.0154166667,33.77925,15.0931666667,16.0950833333,52.39175,16.82475
650.11,15.1747083333,55.7025833333,50.8033333333,48.1470833333,14.9448333333,15.9720833333,33.7676666667,15.0504166666,16.0445,52.3283333333,16.8398333333
650.44,15.1676666667,55.61825,50.7881666667,48.0586666666,14.9105833333,15.96625,33.7791666667,14.977,15.9769166667,52.22625,16.78275
650.77,15.2462916667,55.7455,50.9760833333,48.2279166667,15.0185,16.0365,33.8960833333,15.0615833334,16.0755833334,52.3925833333,16.8826666666
651.10,15.3328333333,55.9236666667,51.1284166667,48.459,15.1048333334,16.0921666667,34.0089166667,15.0873333333,16.1431666667,52.6450833334,16.9410833334
651.43,15.3574583333,56.1711666667,51.2820833333,48.69125,15.1145,16.14125,34.1386666666,15.12625,16.14925,52.8400833333,16.9405
651.76,15.2791666666,56.08475,51.2075,48.6905833333,14.9999166667,16.0995833333,34.0231666667,15.0295833334,16.0481666667,52.7098333333,16.8745833333
652.09,15.3210833333,56.0316666667,51.0444166667,48.5985,15.03075,16.0635,33.9990833333,15.0148333333,16.0236666667,52.62175,16.81075
