wavelength,Back_TacDelm,Belly_TacDelm,Breast_TacDelm,Crissum_TacDelm,Crown_TacDelm,DorTail_TacDelm,Rump_TacDelm,Throat_TacDelm,WingTip_TacDelm
542.43,7.40026666667,7.6548,7.0202,7.34413333333,20.6489333333,8.54786666667,7.36924,6.89566666667,10.1576333333
542.78,7.40346666667,7.66946666667,7.02123333333,7.3471,20.7048666667,8.54776666667,7.38607333333,6.9036,10.1617
543.12,7.41286666667,7.65133333333,7.02933333333,7.35316666667,20.7772666667,8.5482,7.39462,6.91566666667,10.1821333333
543.46,7.3746,7.64813333333,7.00933333333,7.32596666667,20.8204,8.52736666667,7.37187333333,6.91666666666,10.1543333333
543.81,7.34446666667,7.61353333333,6.97463333333,7.29016666667,20.8627333334,8.48986666667,7.33568,6.88153333333,10.1312
544.15,7.3586,7.62513333333,7.01246666667,7.32996666667,20.9869333333,8.52093333333,7.36844666667,6.9246,10.164
544.49,7.33213333333,7.60526666667,6.99276666667,7.29853333333,21.0651333333,8.51766666667,7.34240666667,6.92306666667,10.1554
544.84,7.4,7.65686666667,7.07256666667,7.37613333333,21.2187333333,8.56393333333,7.40427333333,6.98473333333,10.2112666667
545.18,7.4348,7.67686666667,7.09463333333,7.4002,21.381,8.60003333333,7.44485333333,6.99606666667,10.2324
545.52,7.47113333333,7.69153333333,7.11326666667,7.42033333333,21.4978,8.63736666667,7.48964666667,7.02893333333,10.2751666667
545.87,7.5084,7.7376,7.16116666666,7.46676666667,21.6458,8.6738,7.51885333333,7.065,10.3276333333
546.21,7.50306666667,7.74893333333,7.1663,7.45226666667,21.7702,8.69083333333,7.53396666667,7.07086666667,10.3518333333
546.55,7.475,7.7162,7.1417,7.42683333333,21.8499333333,8.6753,7.49646,7.05,10.3171
546.90,7.51146666667,7.7756,7.19256666667,7.4757,21.987,8.73583333333,7.54931333333,7.102,10.3607333333
547.24,7.531,7.75646666667,7.19716666667,7.49243333333,22.1136,8.73323333333,7.58100666667,7.11413333333,10.3991666667
547.58,7.5866,7.80633333333,7.25116666667,7.54106666667,22.247,8.76603333333,7.64681333333,7.1916,10.433
547.92,7.64446666667,7.8334,7.26423333333,7.56776666667,22.3405333333,8.79923333333,7.69198,7.20786666667,10.4665333333
548.27,7.74093333333,7.92526666667,7.34313333333,7.66596666667,22.5306,8.88406666667,7.78692666667,7.27853333333,10.5641333333
548.61,7.74626666667,7.91546666667,7.31893333333,7.65556666667,22.6482666667,8.90463333333,7.79226666667,7.2856,10.5606666667
548.95,7.7962,7.9512,7.35076666667,7.7151,22.7255333334,8.96326666667,7.85015333333,7.34493333333,10.6231
549.29,7.845,8.01226666667,7.38743333333,7.74,22.8736,9.0017,7.89498666667,7.3786,10.6568
549.64,7.8344,7.98966666667,7.3561,7.69516666667,22.98,8.99453333333,7.89007333333,7.3436,10.6373666667
549.98,7.901,8.022,7.39423333334,7.7947,23.1113333333,9.02833333333,7.92648666667,7.404,10.7114666667
550.32,7.9448,8.0514,7.4221,7.81766666667,23.2360666666,9.0565,7.95913333333,7.42366666667,10.7605333333
550.66,7.9712,8.08873333333,7.43126666667,7.819,23.3226666667,9.04323333333,7.97804,7.43046666667,10.7690666667
551.01,7.9926,8.13213333333,7.43963333333,7.85106666667,23.4348666667,9.08213333333,7.96896,7.4676,10.7666333333
551.35,7.99566666667,8.21286666667,7.46883333333,7.88333333333,23.5634666667,9.14656666667,7.98336666667,7.45213333333,10.8112666667
551.69,8.00446666667,8.2296,7.49723333333,7.88846666667,23.6573333334,9.11286666667,7.97794,7.47666666667,10.8315
552.03,8.00293333333,8.28246666667,7.548,7.9215,23.7729333333,9.16356666667,7.98046,7.5126,10.8485
552.38,7.98013333333,8.2398,7.51156666667,7.8883,23.8154666667,9.1077,7.94577333333,7.47993333333,10.8419666667
552.72,7.92773333333,8.19886666667,7.48923333333,7.84253333333,23.9028,9.04033333333,7.8753,7.42553333333,10.7856
553.06,7.90033333333,8.16606666667,7.485,7.8435,23.9596,9.0014,7.83626,7.3924,10.7668
553.40,7.97586666667,8.24126666667,7.5626,7.9265,24.1148666667,9.08933333333,7.91872,7.4652,10.8607666667
553.74,7.98466666667,8.2616,7.5836,7.89176666667,24.2093333333,9.1074,7.91476666667,7.47466666667,10.8567
554.09,8.0562,8.34546666667,7.6419,7.96663333333,24.3683333333,9.1911,7.96337333333,7.53866666667,10.9309
554.43,8.05106666667,8.34313333333,7.63266666666,8.01043333333,24.477,9.2099,7.96892,7.5578,10.9810333333
554.77,8.11433333333,8.3716,7.68863333333,8.04926666667,24.6026,9.2708,8.01600666667,7.59306666667,11.0450666667
555.11,8.15426666667,8.3678,7.72343333333,8.05986666667,24.7241333333,9.26993333333,8.03254666667,7.63646666667,11.0780333333
555.45,8.17286666667,8.401,7.75036666667,8.1168,24.8653333333,9.33016666667,8.06687333333,7.67393333333,11.1076666667
555.80,8.1606,8.32146666667,7.67453333333,8.0806,24.9468666667,9.2545,8.06347333333,7.65366666667,11.0832
556.14,8.21093333333,8.40086666667,7.755,8.12903333333,25.0686666667,9.29453333333,8.1157,7.71586666667,11.1458
556.48,8.31826666667,8.49326666667,7.84566666667,8.18983333333,25.2123333333,9.36146666667,8.19805333333,7.80586666667,11.2398666667
556.82,8.30733333333,8.48566666667,7.8336,8.1595,25.2908666667,9.38483333333,8.18691333333,7.82746666667,11.2147666667
557.16,8.30213333333,8.4696,7.83236666667,8.14846666667,25.3592,9.36413333333,8.18458666667,7.82553333333,11.2265333333
557.50,8.30906666667,8.474,7.8095,8.18853333333,25.4444,9.3794,8.20934,7.83473333333,11.2577666667
557.85,8.322,8.465,7.81103333333,8.22623333333,25.523,9.38103333333,8.24296666667,7.84133333333,11.2949333333
558.19,8.3558,8.4774,7.843,8.23956666667,25.6286666667,9.41956666667,8.26840666667,7.86333333333,11.3085666667
558.53,8.352,8.47313333333,7.8304,8.2307,25.6247333333,9.36003333333,8.25286,7.81506666667,11.3099333333
558.87,8.34986666667,8.4742,7.80156666667,8.25723333333,25.688,9.32933333333,8.25858,7.80953333333,11.2863
559.21,8.36206666667,8.48373333333,7.8064,8.25583333333,25.7657333333,9.35946666667,8.28226666667,7.82066666667,11.3216666667
559.55,8.34113333333,8.5092,7.80873333333,8.25346666667,25.7674666667,9.3725,8.23152,7.8016,11.3221666666
559.89,8.3218,8.498,7.80003333333,8.2407,25.8256,9.3643,8.20071333333,7.76933333333,11.3254
560.23,8.28033333333,8.4704,7.7531,8.23173333333,25.8821333333,9.34563333333,8.18094666667,7.73273333333,11.3107
560.58,8.274,8.4534,7.74143333333,8.24526666667,25.9187333333,9.31443333333,8.16531333333,7.71093333334,11.3108333333
560.92,8.27266666667,8.45253333333,7.7164,8.24526666667,25.9835333334,9.3012,8.13572666667,7.7058,11.2799
561.26,8.19553333333,8.40813333333,7.69916666667,8.18563333333,26.0089333333,9.2607,8.07190666667,7.6278,11.2466333333
561.60,8.13933333333,8.404,7.65466666667,8.13093333333,26.0292666667,9.22343333333,8.03386,7.59766666667,11.1725333333
561.94,8.15073333333,8.41886666667,7.6437,8.1091,26.0402,9.2339,8.01727333333,7.60926666667,11.1365
562.28,8.0784,8.3828,7.6004,8.03546666667,26.101,9.19296666667,7.98662,7.5908,11.0550333333
562.62,8.03806666667,8.35733333333,7.57523333333,8.0144,26.1082,9.2089,7.93455333333,7.55653333333,11.0352666667
562.96,8.04713333333,8.34453333333,7.6011,7.9866,26.1372,9.21726666667,7.89624,7.53726666667,10.9804333333
563.30,8.05093333333,8.3408,7.61346666667,7.99513333333,26.2327333333,9.2009,7.89281333333,7.50553333333,10.9514
563.64,8.09313333333,8.3976,7.68073333333,8.08243333333,26.4271333333,9.27416666667,7.99582,7.57273333333,11.0071666666
563.99,8.1078,8.45673333333,7.70953333333,8.1449,26.5418,9.2908,8.04142666667,7.64406666666,11.0436333333
564.33,8.13186666667,8.5184,7.7335,8.1752,26.6459333333,9.33813333333,8.08254666667,7.69126666667,11.0798
564.67,8.1338,8.51633333333,7.75103333333,8.2049,26.7178,9.35823333333,8.08057333333,7.69886666667,11.0758666667
565.01,8.21573333333,8.57506666667,7.80836666667,8.2929,26.8321333333,9.39676666667,8.15055333334,7.78473333333,11.1271666667
565.35,8.23613333333,8.55506666667,7.8233,8.30536666667,26.9524,9.4,8.14729333333,7.787,11.1438
565.69,8.21373333333,8.52326666667,7.82526666667,8.30653333333,27.0292666667,9.37376666667,8.14211333333,7.7332,11.1502666666
566.03,8.288,8.5804,7.9093,8.40183333333,27.179,9.47783333333,8.21234666667,7.811,11.2381666667
566.37,8.22813333333,8.54173333333,7.86363333333,8.3486,27.2382,9.44246666667,8.17778666666,7.77353333333,11.1881
566.71,8.17126666667,8.47433333333,7.80176666667,8.32056666667,27.2701333333,9.34293333333,8.14272,7.70206666667,11.151
567.05,8.18846666667,8.50246666667,7.8188,8.34063333333,27.362,9.39653333333,8.17775333333,7.74906666667,11.2181
567.39,8.1792,8.49406666667,7.79226666667,8.3051,27.3556666667,9.38076666667,8.1333,7.75386666667,11.2081333333
567.73,8.19113333333,8.46946666667,7.7932,8.30063333333,27.3976666667,9.37243333333,8.14000666667,7.74313333333,11.2084666667
568.07,8.21553333333,8.4918,7.83016666667,8.3161,27.4856666667,9.41263333333,8.17967333333,7.75206666667,11.2304333333
568.41,8.17233333333,8.46073333333,7.78963333333,8.25033333333,27.5081333333,9.334,8.13915333333,7.7028,11.2114666667
568.75,8.18313333333,8.5014,7.80766666667,8.23796666667,27.5924666667,9.36976666667,8.13802666667,7.70233333333,11.232
569.09,8.11333333333,8.44953333333,7.73616666667,8.15526666667,27.5477333334,9.32016666667,8.0791,7.6488,11.1828
569.43,8.16286666667,8.52666666666,7.78596666667,8.20816666667,27.6914666667,9.38963333333,8.13184666667,7.7212,11.2282666667
569.77,8.08946666667,8.45753333334,7.68503333333,8.10006666667,27.6798666667,9.2777,8.05529333333,7.6338,11.1476666667
570.11,8.16866666667,8.5128,7.76693333333,8.16776666667,27.7938666667,9.30016666667,8.12768,7.6942,11.1988333333
570.45,8.16513333334,8.5152,7.7558,8.14493333333,27.8456666667,9.30426666667,8.13916666667,7.7054,11.224
570.79,8.17566666666,8.52393333333,7.7711,8.14856666667,27.8763333333,9.29056666667,8.12128,7.7058,11.1860666667
571.13,8.11733333333,8.46653333333,7.71026666667,8.10826666667,27.8810666667,9.2191,8.04146666667,7.63153333333,11.1086
571.47,8.11966666667,8.47333333333,7.72703333333,8.0865,27.9407333333,9.26443333333,8.01068666667,7.6088,11.1069333333
571.81,8.14286666667,8.47126666667,7.72766666667,8.1062,28.0362666667,9.2493,7.99985333333,7.61893333333,11.1156333333
572.15,8.22606666667,8.54326666667,7.822,8.17813333333,28.1676,9.3658,8.08052,7.71626666667,11.1869
572.49,8.16313333333,8.46206666667,7.76563333333,8.14903333333,28.1678,9.32773333333,8.02803333333,7.68113333333,11.1187333333
572.83,8.2074,8.48626666667,7.82323333333,8.1867,28.2612666667,9.3668,8.04824666667,7.71186666667,11.1436333333
573.17,8.165,8.42186666667,7.75723333333,8.1377,28.2816,9.28316666667,8.00720666667,7.6636,11.1198666667
573.51,8.25626666667,8.51886666667,7.85316666666,8.22666666667,28.3990666667,9.39096666667,8.09095333333,7.76053333333,11.2038666667
573.85,8.26253333333,8.5368,7.8632,8.2546,28.4484,9.41603333333,8.09866666667,7.77406666667,11.2321
574.19,8.2926,8.5638,7.8718,8.28863333333,28.5296,9.4557,8.09957333333,7.78493333333,11.2363666667
574.53,8.24953333333,8.55113333333,7.827,8.24853333333,28.5882666667,9.42926666667,8.09934666667,7.7376,11.2434
574.87,8.31893333333,8.59933333333,7.88006666667,8.30566666667,28.6979333333,9.4894,8.16984666667,7.78306666667,11.3127
575.21,8.32533333333,8.60713333333,7.91303333333,8.3521,28.786,9.49283333333,8.21175333333,7.8098,11.3409333333
575.55,8.31426666667,8.6064,7.9208,8.35656666667,28.8508666667,9.51196666667,8.21496,7.82973333333,11.3839
575.89,8.29326666667,8.59153333333,7.8815,8.3607,28.88,9.4759,8.21335333333,7.8218,11.3778333333
576.22,8.38553333333,8.6914,7.97373333333,8.4423,29.0138666667,9.54753333333,8.30217333333,7.90493333333,11.4721666667
576.56,8.40053333333,8.75526666667,7.9868,8.4792,29.1078,9.57396666667,8.35496,7.95753333333,11.5213666667
576.90,8.46426666667,8.81633333333,8.0749,8.56166666667,29.1785333333,9.65896666667,8.40234666667,8.03446666667,11.574
577.24,8.43966666667,8.7836,8.03106666667,8.57436666667,29.204,9.6262,8.36380666667,7.99226666667,11.5527666667
577.58,8.50293333333,8.823,8.0491,8.62393333333,29.3151333333,9.67356666667,8.42110666667,8.04446666667,11.6032666667
577.92,8.6172,8.9464,8.18236666667,8.71703333333,29.4752666667,9.77093333333,8.54387333333,8.20206666667,11.7146333333
578.26,8.70806666667,9.00840000001,8.28236666667,8.85376666667,29.556,9.87366666667,8.64466,8.30226666667,11.7961
578.60,8.6992,9.01493333333,8.29026666667,8.82533333333,29.6270666667,9.85296666667,8.65151333333,8.30993333333,11.8038666667
578.94,8.70153333334,9.03999999999,8.23096666667,8.80353333333,29.6426,9.82526666667,8.63891333333,8.3018,11.8036666667
579.28,8.69786666667,9.09393333333,8.21206666667,8.82536666667,29.6635333333,9.8182,8.65516666667,8.27673333333,11.7972666667
579.61,8.75153333333,9.16480000001,8.2611,8.8665,29.7368666667,9.87106666667,8.69379333333,8.31473333333,11.8398
579.95,8.6404,9.0516,8.16733333333,8.7793,29.6959333333,9.73336666667,8.63228666666,8.19033333333,11.7344333333
580.29,8.65553333333,9.04073333333,8.16663333333,8.79173333333,29.7418666667,9.7226,8.62614666667,8.17246666667,11.7101
580.63,8.7104,9.13193333333,8.2044,8.8196,29.8555333333,9.78946666667,8.69048666667,8.22446666667,11.7459333333
580.97,8.77913333333,9.2056,8.31876666667,8.8784,29.9878,9.84546666667,8.80556,8.31086666667,11.8369333333
581.31,8.73713333333,9.18919999999,8.3162,8.84126666667,30.0094,9.85386666667,8.75476666667,8.32186666667,11.841
581.65,8.648,9.13026666667,8.24006666667,8.78453333333,29.9862,9.7914,8.70846,8.24906666667,11.8218333333
581.98,8.5896,9.08033333333,8.17083333333,8.6847,30.0194666667,9.72366666667,8.62394,8.18573333334,11.7462
582.32,8.64193333333,9.10353333333,8.2298,8.7709,30.062,9.82776666667,8.69048,8.263,11.8136666667
582.66,8.6308,9.0948,8.23436666667,8.74873333333,30.1058666667,9.82973333333,8.65442,8.257,11.7888
583.00,8.73773333333,9.1684,8.32203333333,8.8354,30.1992666667,9.90986666667,8.73955333333,8.3808,11.8771666667
583.34,8.64666666667,9.0924,8.24973333333,8.7802,30.1755333333,9.84546666667,8.65028,8.295,11.8200333333
583.68,8.77833333333,9.21433333333,8.35676666667,8.87323333333,30.3314,9.98896666667,8.73138666666,8.42073333333,11.8977333333
584.01,8.839,9.28433333333,8.42083333333,8.91256666667,30.3945333333,10.0542333333,8.80312,8.48893333333,11.9777333333
584.35,8.77606666667,9.17833333334,8.37863333333,8.818,30.3981333333,10.0079333333,8.75064666667,8.4472,11.9686666667
584.69,8.79833333334,9.23473333333,8.37853333334,8.8472,30.4874,10.0758333333,8.76252666667,8.48553333333,12.0167
585.03,8.86606666667,9.24940000001,8.44046666667,8.86353333333,30.6236,10.0887,8.79927333333,8.4878,12.0705666667
585.37,8.838,9.20766666667,8.41283333333,8.82283333333,30.6652,10.0610666667,8.7191,8.427,12.0078666667
585.70,8.8382,9.18653333334,8.40406666666,8.83353333333,30.7192,10.0847666667,8.74389333333,8.414,12.0377333333
586.04,8.83273333333,9.27413333334,8.41133333334,8.83303333333,30.8181333333,10.1010333333,8.75095333333,8.4228,12.0728
586.38,8.87146666667,9.28673333333,8.46616666666,8.87026666667,30.9218,10.1406,8.85388666667,8.47446666667,12.1318666667
586.72,8.88693333333,9.31940000001,8.47776666666,8.92943333333,31.1308,10.1773666667,8.90709333333,8.46073333333,12.1819333333
587.06,8.86773333333,9.28453333334,8.44826666667,8.874,31.1916666667,10.1374666667,8.90308666667,8.4392,12.1717333333
587.39,8.823,9.28766666666,8.36016666667,8.81743333333,31.1751333333,10.0949333333,8.91621333333,8.40406666667,12.1549333333
587.73,8.73886666667,9.21866666667,8.2709,8.73886666667,31.233,10.0293,8.83472,8.30193333333,12.0801333333
588.07,8.71253333333,9.20493333333,8.2176,8.7464,31.2745333333,9.96026666667,8.81618666667,8.2624,12.0366
588.41,8.68973333333,9.15486666667,8.18516666667,8.71106666667,31.2962666667,9.90216666667,8.76782,8.2112,11.9632333333
588.74,8.66233333333,9.23033333334,8.1942,8.77203333333,31.318,9.93643333333,8.82701333333,8.2026,11.9677666667
589.08,8.75766666667,9.327,8.27546666667,8.91306666667,31.5261333333,10.0390333333,8.99163333333,8.31646666667,12.0882333333
589.42,8.8232,9.40480000001,8.35723333333,8.9368,31.5878666667,10.0630333333,9.04016,8.3782,12.0941333333
589.76,8.81173333333,9.35366666666,8.34073333333,8.90843333333,31.6452,10.0087,9.0125,8.35633333333,12.0712666667
590.09,8.85166666667,9.43173333333,8.40473333333,8.95313333333,31.7722666667,10.0831333333,9.03218,8.4026,12.1283333333
590.43,8.80646666667,9.35200000001,8.36983333333,8.8805,31.6508,10.0048333333,8.99896666667,8.34973333333,12.0345666667
590.77,8.87206666667,9.40073333333,8.46766666667,8.9496,31.8178,10.0686666667,9.06598,8.39613333333,12.0815
591.11,8.79626666667,9.28920000001,8.46453333333,8.87063333333,31.8766666667,10.0236666667,8.95578,8.3146,12.0246333333
591.44,8.9296,9.35153333333,8.56463333333,8.98743333333,31.9765333333,10.1433666667,9.05520666667,8.39873333333,12.1174666667
591.78,8.9442,9.39653333334,8.59743333334,8.98173333333,32.0122,10.1665,9.03200666667,8.40326666667,12.1086666667
592.12,8.92166666667,9.3752,8.56549999999,8.97243333333,32.0696,10.1541,9.01100666667,8.3686,12.1131666667
592.46,8.966,9.38126666667,8.5906,8.99116666667,32.1658,10.1841333333,9.03325333333,8.40533333333,12.1337333333
592.79,8.91533333333,9.33699999999,8.5788,8.90883333333,32.1554666667,10.1644333333,8.9616,8.3746,12.0725
593.13,8.9028,9.35059999999,8.58336666666,8.95223333333,32.2832666667,10.1894333333,8.94434,8.39313333333,12.1295
593.47,8.88593333333,9.33493333333,8.57186666667,8.9335,32.3086,10.1629,8.94075333333,8.36586666667,12.0841666667
593.80,8.82466666667,9.21613333334,8.50033333333,8.907,32.2929333333,10.1000333333,8.87730666666,8.27413333333,11.9748
594.14,8.72413333333,9.1242,8.4047,8.80646666667,32.3276,10.0404666667,8.75596666667,8.20826666667,11.8911333333
594.48,8.74346666667,9.19506666666,8.3745,8.85003333333,32.3571333333,10.0321333333,8.78074666667,8.235,11.9014
594.81,8.83393333333,9.27313333333,8.41,8.9722,32.4995333333,10.0862333333,8.85638666667,8.32746666667,11.9980333333
595.15,8.75406666667,9.21619999999,8.33696666667,8.91703333333,32.5482666667,10.0127,8.78407333333,8.2758,11.9430666667
595.49,8.76126666667,9.20879999999,8.3536,8.95873333333,32.6372,10.0023,8.82026666667,8.2686,11.9606333333
595.82,8.77006666667,9.19333333333,8.3535,8.95326666667,32.6970666667,10.0219,8.86912666667,8.27653333333,11.9951666667
596.16,8.72466666667,9.12153333333,8.29953333333,8.91023333333,32.7036666667,9.9795,8.79041333333,8.2506,11.9558
596.50,8.70393333333,9.12226666666,8.26696666667,8.92166666667,32.715,9.944,8.77917333333,8.21473333333,11.9654666667
596.83,8.74886666667,9.1394,8.28470000001,8.9423,32.8104,9.98636666667,8.81819333333,8.2444,12.0006
597.17,8.80813333333,9.16886666667,8.34493333333,8.9974,32.9147333333,10.0852666667,8.86806,8.29706666667,12.0673666667
597.51,8.83073333333,9.22059999999,8.38833333333,9.02006666667,33.026,10.1119333333,8.89093333333,8.34373333334,12.119
597.84,8.93313333334,9.3128,8.46899999999,9.1013,33.188,10.1895,8.96441333333,8.4076,12.1915
598.18,8.92186666666,9.29173333334,8.49023333333,9.0832,33.2049333333,10.2001,8.95247333333,8.40033333333,12.185
598.52,8.92220000001,9.30673333333,8.52673333334,9.05996666667,33.245,10.2447333333,8.95292,8.3824,12.1577666667
598.85,8.8956,9.32966666667,8.53273333333,9.0655,33.2825333333,10.2464333333,8.97997333333,8.4048,12.1607
599.19,8.91253333333,9.38613333334,8.55070000001,9.08156666667,33.4252,10.3123,9.01426,8.43193333333,12.2079666667
599.53,8.86426666667,9.40379999999,8.55430000001,9.0402,33.4156666667,10.2477333333,8.94422666667,8.38386666667,12.1514
599.86,8.86953333333,9.41366666667,8.53746666667,9.01596666667,33.4890666667,10.2561,8.96074,8.34813333333,12.1413
600.20,8.9024,9.48319999999,8.5529,9.0199,33.5788,10.2365333333,8.96239333333,8.3772,12.1555666667
600.53,8.88586666667,9.41919999999,8.53480000001,8.94563333333,33.5170666667,10.1542,8.94392,8.32773333333,12.1028666667
600.87,8.7546,9.29120000001,8.3937,8.8045,33.4878666667,10.0234666667,8.79500666667,8.18786666667,11.9750666667
601.21,8.6794,9.19106666667,8.28133333333,8.70713333333,33.4435333333,9.8972,8.71261333333,8.0542,11.9032333333
601.54,8.7378,9.25706666666,8.36283333333,8.75723333333,33.5205333333,9.94216666667,8.79926,8.10566666667,12.011
601.88,8.6336,9.11253333333,8.23833333333,8.68286666667,33.5216666667,9.85246666667,8.70522666667,8.0296,11.9051666666
602.21,8.61713333333,9.03306666666,8.14556666667,8.67363333333,33.5876,9.74896666667,8.65048,8.01446666667,11.9317666666
602.55,8.72006666667,9.08026666667,8.26513333333,8.7259,33.6834,9.7938,8.68304666667,8.06333333333,12.0179333333
602.88,8.85946666667,9.11113333334,8.36033333333,8.83536666667,33.7754666667,9.90846666667,8.78846,8.18286666667,12.1475
603.22,8.9294,9.18479999999,8.44156666666,8.9397,33.9376,10.0182,8.87744666667,8.30313333333,12.2203333333
603.56,8.9056,9.17413333333,8.41803333333,8.92416666667,33.9633333333,9.95963333333,8.84386666667,8.2862,12.2234
603.89,8.97633333333,9.1508,8.47103333334,8.98276666667,34.0728666667,10.0371666667,8.86459333333,8.30546666667,12.2516
604.23,8.894,9.10406666667,8.38213333333,8.9334,34.0956,9.95453333333,8.74812,8.2444,12.1754333333
604.56,8.9388,9.18526666666,8.41390000001,9.03486666667,34.1902,9.9967,8.82998666667,8.31066666667,12.2418666667
604.90,9.05066666667,9.32406666667,8.53146666667,9.13933333333,34.3416,10.1326333333,8.92986,8.44053333333,12.3515
605.23,8.9946,9.29626666667,8.4963,9.1102,34.3240666667,10.1004666667,8.87688,8.418,12.319
605.57,9.07173333333,9.3686,8.5512,9.1435,34.3999333333,10.1712,8.91336,8.45653333333,12.4056666667
605.90,9.08146666667,9.41999999999,8.61560000001,9.15573333333,34.3905333333,10.2634666667,8.97346666667,8.47706666666,12.4239666667
606.24,8.99666666666,9.34866666667,8.51706666667,9.0918,34.3928,10.2006666667,8.93024,8.4332,12.3703666667
606.58,8.872,9.31153333333,8.41026666666,9.0021,34.3548666667,10.1012,8.82943333333,8.33826666667,12.2368
606.91,8.86353333333,9.22846666667,8.34853333333,8.96303333333,34.4353333333,10.0849333333,8.78068666667,8.269,12.2416666667
607.25,8.92413333333,9.29479999999,8.40996666667,9.03503333333,34.5202,10.1465666667,8.84442666667,8.36466666667,12.2924333333
607.58,8.81073333333,9.24780000001,8.32853333333,8.96416666667,34.4597333333,10.0788666667,8.79087333333,8.3028,12.2193
607.92,8.86153333333,9.31506666667,8.42176666666,9.06656666667,34.5456,10.1688,8.91708666667,8.35793333333,12.3373333333
608.25,8.88566666667,9.34693333334,8.48806666667,9.05176666667,34.5309333333,10.2237666667,8.98214666667,8.40506666667,12.3732666667
608.59,8.8062,9.26786666667,8.37033333334,8.98013333333,34.4183333333,10.1558666667,8.91644666667,8.3094,12.3168333333
608.92,8.76213333333,9.2326,8.32433333333,8.92753333333,34.3304,10.1279,8.86455333333,8.30126666667,12.2528
609.26,8.75926666667,9.29306666667,8.4195,9.00823333333,34.3277333333,10.1763666667,8.92807333333,8.35073333333,12.3113666667
609.59,8.82966666667,9.37360000001,8.46333333333,9.0768,34.3658666667,10.2014666667,8.98732666667,8.42586666667,12.4044
609.93,8.902,9.49900000001,8.54156666666,9.1525,34.4225333333,10.2871333333,9.07396666667,8.5124,12.4829
610.26,8.90246666667,9.50093333333,8.55263333333,9.17046666667,34.4,10.2803333333,9.07244,8.5262,12.5528666667
610.60,8.94886666667,9.59426666666,8.64556666667,9.25936666667,34.3998666667,10.3253333333,9.12844666667,8.61306666667,12.6417333333
610.93,8.9194,9.56793333335,8.64223333333,9.21243333333,34.3595333333,10.3123666667,9.11488666667,8.58593333333,12.6198
611.27,8.91453333333,9.5824,8.60290000001,9.19296666667,34.2624666667,10.2884333333,9.10576,8.58346666667,12.6355333333
611.60,8.83793333333,9.56913333334,8.48006666667,9.0878,34.2432666667,10.2532333333,9.06093333333,8.53933333333,12.6090333333
611.93,8.80733333333,9.55893333333,8.40816666667,9.083,34.2287333333,10.1688666667,9.01,8.53473333333,12.5512
612.27,8.75046666667,9.52753333333,8.42066666667,9.03476666667,34.2319333333,10.1388333333,8.97914666667,8.5588,12.5100666667
612.60,8.78786666667,9.55266666667,8.49630000001,9.06123333333,34.3509333333,10.2064,9.00164,8.55186666667,12.5559333333
612.94,8.78426666667,9.49513333333,8.40960000001,8.9792,34.3720666667,10.1733,8.95051333333,8.542,12.469
613.27,8.70126666667,9.40226666667,8.35213333334,8.9081,34.4410666667,10.1507666667,8.88798,8.462,12.3658
613.61,8.65646666667,9.31966666667,8.29780000001,8.88553333333,34.4858,10.1051,8.83004666667,8.37926666667,12.3200333333
613.94,8.651,9.31706666666,8.31650000001,8.86643333333,34.5983333333,10.1099666667,8.83744666667,8.36893333333,12.2921
614.28,8.52473333333,9.19913333333,8.14140000001,8.72026666667,34.5122,9.9454,8.69845333333,8.21146666667,12.0604333333
614.61,8.53926666667,9.25326666667,8.16079999999,8.7716,34.6602666667,10.0421333333,8.75260666667,8.2304,12.1354666667
614.94,8.71006666667,9.46106666667,8.36246666667,8.9658,34.9342666667,10.2634666667,8.98454,8.43553333333,12.3506333334
615.28,8.90906666667,9.57606666667,8.59026666667,9.1934,35.1407333333,10.4518333333,9.11557333333,8.60573333333,12.5054666667
615.61,9.08026666667,9.69686666666,8.76683333333,9.33103333333,35.4382,10.6200666667,9.22312666667,8.708,12.6972666667
615.95,9.21453333333,9.79479999999,8.85963333333,9.42616666667,35.6921333333,10.7480333333,9.29851333333,8.77373333333,12.8134
616.28,9.07846666667,9.64433333334,8.67866666667,9.32909999999,35.6968666667,10.5683,9.17774666667,8.632,12.7047
616.61,9.17339999999,9.7552,8.72773333333,9.4031,35.9242,10.6522,9.26357333333,8.69646666667,12.8478333333
616.95,9.27606666667,9.87000000001,8.85113333334,9.52606666666,36.0586666667,10.6789666667,9.36472,8.7838,12.9449666667
617.28,9.36960000001,9.96173333333,8.96673333334,9.62183333334,36.2217333333,10.7835333333,9.44053333333,8.89553333333,13.0586333333
617.62,9.40360000001,9.99793333333,8.99293333333,9.68953333333,36.2988,10.8475666667,9.48869333333,8.9222,13.103
617.95,9.42766666667,10.0514,9.06303333333,9.73479999999,36.4102,10.9245666667,9.60102666666,8.97493333333,13.2134
618.28,9.33386666668,9.99226666666,8.98496666667,9.72580000001,36.4200666667,10.8152,9.50447333333,8.9094,13.1033333333
618.62,9.27706666667,9.901,8.9289,9.57603333334,36.5127333333,10.7125333333,9.40677333333,8.82646666667,12.9998333333
618.95,9.23486666665,9.87333333333,8.89383333333,9.51093333333,36.5491333333,10.6449666667,9.34847333333,8.78346666667,12.8967
619.28,9.15086666668,9.86433333333,8.78386666666,9.41456666666,36.5430666667,10.5768,9.28765333333,8.69033333333,12.8272333333
