wavelength,Back_CorCucm,Belly_CorCucm,Breast_CorCucm,Crissum_CorCucm,Crown_CorCucm,DorTail_CorCucm,Patch10_CorCucm,Rump_CorCucm,Throat_CorCucm,WingTip_CorCucm
581.65,9.72293333333,19.4360666667,13.1795333333,19.6532,13.6868,7.487,5.892,12.7456,11.0820666667,9.80755555556
581.98,9.72160000001,19.6045333333,13.2474,19.7302666666,13.9318,7.46653333333,5.86173333333,12.8224666666,11.1637333333,9.79671111111
582.32,9.71006666666,19.6974666667,13.2706333333,19.7744,14.1426,7.4308,5.85633333334,12.8828666667,11.2350666667,9.79333333333
582.66,9.84740000001,19.9040666667,13.4534666666,19.9323333333,14.4684666667,7.53013333334,5.97526666667,13.0906,11.4366666667,9.90997777779
583.00,9.86326666665,20.0277333333,13.5247333333,20.0184666666,14.7077333333,7.5308,6.00013333333,13.1879333333,11.4906666667,9.91626666668
583.34,9.91913333334,20.1465333333,13.6191666667,20.1043333333,14.9954666667,7.57733333333,6.02926666667,13.2960666667,11.5678,9.95177777778
583.68,9.93873333332,20.2848666667,13.7365333333,20.2208,15.2997333333,7.57713333333,6.035,13.4008666667,11.6624,9.93575555554
584.01,9.89033333334,20.3126,13.6967,20.1746666667,15.4728,7.4918,5.9506,13.3903333333,11.6390666667,9.86713333334
584.35,9.81579999999,20.3418666667,13.6745666667,20.1376,15.6550666666,7.40786666667,5.8672,13.3811333333,11.6162,9.80868888888
584.69,9.80280000002,20.4096666667,13.6997666667,20.1446,15.9107333333,7.37326666667,5.871,13.4360666667,11.6368666666,9.79026666667
585.03,9.74673333332,20.4582666667,13.7164666667,20.1299333333,16.1299333333,7.31873333333,5.84893333333,13.4218,11.6123333333,9.72093333334
585.37,9.78906666668,20.5797333333,13.8326666667,20.2472,16.471,7.34146666667,5.87593333333,13.5572,11.6977333333,9.73635555555
585.70,9.78633333334,20.6334666667,13.8624666667,20.2954,16.7404666667,7.34626666667,5.89553333333,13.6316,11.7278666667,9.73495555556
586.04,9.85080000001,20.7977333333,14.0301666667,20.4181333333,17.1074666667,7.40973333333,5.9452,13.7644,11.8345333333,9.80417777778
586.38,9.72246666667,20.7466666667,13.9795,20.373,17.3238,7.31873333333,5.85086666667,13.7160666667,11.7786666667,9.70124444444
586.72,9.81180000001,20.9614666667,14.1347333333,20.5259333333,17.7885333333,7.41386666667,5.936,13.9084666667,11.9288666667,9.80173333333
587.06,9.77399999999,21.0482,14.186,20.5462666667,18.0874666667,7.36086666667,5.9246,13.9522,11.9682,9.75195555556
587.39,9.73820000001,21.1285333333,14.2121333333,20.5575333333,18.372,7.327,5.8926,13.9982666667,11.9884666666,9.7008888889
587.73,9.71673333333,21.2589333333,14.3120666667,20.6478666667,18.7582666667,7.35373333333,5.94073333333,14.0635333333,12.0660666667,9.7188888889
588.07,9.79493333333,21.3777333333,14.4307666667,20.7659333333,19.1933333333,7.4212,6.02806666667,14.1831333333,12.1761333333,9.76828888889
588.41,9.79560000001,21.5104,14.5088333333,20.858,19.5536,7.44146666667,6.02306666667,14.2656,12.259,9.75393333333
588.74,9.76493333333,21.6151333333,14.5925,20.9019333333,19.9050666667,7.43693333333,5.9752,14.3494666667,12.3320666667,9.7395111111
589.08,9.79286666668,21.7105333333,14.6761,20.9452666667,20.2808666667,7.436,6.01626666667,14.4018,12.3680666667,9.71819999999
589.42,9.86053333334,21.8638666667,14.8045,21.0234666667,20.6903333333,7.5336,6.1016,14.5354666667,12.4906,9.77257777777
589.76,9.77713333334,21.8696666667,14.7593666667,21.0039333333,20.951,7.45873333333,6.0382,14.5234666667,12.4641333334,9.6724888889
590.09,9.82986666667,22.0225333333,14.8895666667,21.0959333333,21.3278666667,7.50473333333,6.1106,14.6383333333,12.5483333333,9.71919999999
590.43,9.74146666666,21.9904,14.851,21.0496666667,21.5807333333,7.40646666667,6.06546666667,14.5853333333,12.5231333333,9.64075555555
590.77,9.74500000001,22.0672,14.9276,21.0986666667,21.9566,7.4222,6.0856,14.6507333333,12.5814,9.67128888888
591.11,9.73846666667,22.1110666667,14.9944,21.0932,22.3483333333,7.3994,6.10053333333,14.7011333333,12.6232666667,9.66873333333
591.44,9.79813333334,22.2800666667,15.1065,21.1999333333,22.8115333333,7.4544,6.14566666667,14.8407333333,12.7354,9.71620000001
591.78,9.86393333332,22.4546,15.2361666667,21.2924,23.2648666667,7.5292,6.2204,14.9813333333,12.8534666667,9.77160000001
592.12,9.92780000001,22.5746666666,15.3344666667,21.3851333333,23.7341333333,7.56113333333,6.29753333333,15.0904666667,12.9382,9.83164444444
592.46,10.0004666667,22.6743333334,15.4123666667,21.4872666667,24.1982666667,7.59946666667,6.39186666666,15.2106,13.0268666667,9.91546666666
592.79,10.012,22.8194666667,15.5022,21.5989333333,24.6526,7.64826666667,6.42446666667,15.3296,13.1362,9.95751111113
593.13,9.98286666667,22.8876,15.5676,21.6337333333,25.0878666667,7.5894,6.3816,15.3556,13.1560666667,9.92106666668
593.47,10.0414,23.0541333333,15.7114333333,21.7198,25.6137333333,7.61806666667,6.40353333333,15.4671333333,13.2446,9.96135555555
593.80,9.96233333333,23.0742,15.7224,21.7323333333,26.0426666667,7.55013333333,6.3126,15.4741333333,13.2190666666,9.88762222223
594.14,10.0298,23.2313333333,15.8736,21.8688,26.6204,7.6172,6.35606666667,15.6200666667,13.3428666667,9.93275555554
594.48,10.0796,23.3586666667,15.9881,21.9712666667,27.1466666667,7.68586666667,6.4116,15.7450666667,13.427,9.97835555557
594.81,10.1414,23.5290666667,16.0683,22.0768666667,27.6720666667,7.7582,6.45626666667,15.8650666667,13.5258666667,10.0579111111
595.15,10.1190666667,23.5116666667,16.0859666667,22.0668,28.0540666667,7.69646666667,6.43946666667,15.8978666667,13.5360666667,10.0494888889
595.49,10.0692666667,23.5570666667,16.0889666667,22.1186666667,28.4226,7.643,6.41126666667,15.9223333333,13.553,10.0232222222
595.82,10.0364666667,23.6372666667,16.1404,22.1594,28.7886666667,7.6104,6.37206666667,15.9787333333,13.5828,10.0222888889
596.16,10.0448666667,23.7600666666,16.2014666666,22.2216,29.1954666667,7.61993333333,6.3998,16.0559333333,13.6411333333,10.0216666667
596.50,10.0756,23.7822666667,16.2582,22.2284666667,29.5295333333,7.65226666667,6.426,16.1126,13.697,10.0760444445
596.83,10.1466,23.8954666667,16.3474,22.3044,29.9152666667,7.709,6.5148,16.2100666667,13.7829333333,10.1592444444
597.17,10.1160666667,23.8894666667,16.3461666667,22.3082,30.1904666667,7.71953333333,6.55686666667,16.2415333333,13.8182,10.154
597.51,10.2302666667,24.0380666667,16.431,22.3968666667,30.5834,7.77653333333,6.66013333333,16.3591333334,13.9438,10.2404
597.84,10.2043333333,24.0687333333,16.4402,22.3511333333,30.8359333333,7.7408,6.65906666667,16.3821333333,13.9348666667,10.2166888889
598.18,10.2244666667,24.1498,16.4748,22.3636666667,31.2125333333,7.7302,6.66946666667,16.4494666667,13.9980666667,10.2224
598.52,10.2201333333,24.1908,16.5521333333,22.4044666667,31.5651333333,7.74826666666,6.71013333333,16.5114,14.0608,10.2392222222
598.85,10.252,24.3326666667,16.6379,22.4605333333,32.0172,7.81026666667,6.74926666667,16.6185333334,14.1360666667,10.2259777778
599.19,10.2611333333,24.4402666666,16.7464,22.5163333333,32.5696,7.8206,6.771,16.7169333333,14.2217333333,10.2521111111
599.53,10.3035333333,24.5078,16.8399666667,22.5631333333,33.0799333333,7.8826,6.84953333333,16.8212,14.2971333333,10.3165555556
599.86,10.3218666667,24.6157333333,16.9087666667,22.6166,33.6329333333,7.8888,6.85246666667,16.9111333333,14.3588666667,10.3470888889
600.20,10.3137333333,24.6859333333,16.9186333333,22.6432,34.1131333333,7.85153333333,6.8168,16.9373333333,14.368,10.3174444444
600.53,10.2380666667,24.7297333333,16.9409333333,22.6628,34.6162666667,7.7972,6.73666666667,16.9706666667,14.3993333333,10.2850888889
600.87,10.2338666667,24.8420666667,16.9960333333,22.7062,35.1655333334,7.7624,6.68713333333,17.0263333333,14.4091333333,10.2766222222
601.21,10.1699333333,24.8690666667,17.0367333333,22.6739333333,35.6761333334,7.7354,6.67566666667,17.0536,14.4312,10.2457555555
601.54,10.1630666666,24.9367333333,17.0668666667,22.7210666667,36.1390666667,7.7148,6.67453333333,17.0876,14.4656,10.2526444444
601.88,10.1496,25.0320666667,17.1626333333,22.8026,36.6597333333,7.74833333333,6.69346666667,17.1604,14.5453333333,10.3094888889
602.21,10.1605333333,25.1256666667,17.2360666667,22.8732,37.1327333333,7.73993333333,6.6978,17.2207333333,14.5625333333,10.3100444445
602.55,10.1693333333,25.1622,17.2545333333,22.9054666667,37.54,7.7626,6.71613333333,17.2486666667,14.5976666667,10.3610666667
602.88,10.2076666667,25.2177333333,17.3049666667,22.9446666667,37.8798666667,7.8148,6.7222,17.3061333333,14.6466666667,10.3788444444
603.22,10.1786,25.2628666667,17.3367,22.9590666667,38.2302666667,7.8126,6.72326666667,17.3060666667,14.6722,10.3381777778
603.56,10.2492666667,25.3345333333,17.4162666667,23.0222,38.5858666667,7.86473333333,6.77646666667,17.3871333333,14.7533333333,10.396
603.89,10.2578,25.4591333333,17.4926666667,23.0861333333,38.9937333334,7.87806666667,6.81886666667,17.4448,14.8108666667,10.4187777778
604.23,10.2550666667,25.4654666667,17.4972,23.0784,39.2316666667,7.8954,6.82313333333,17.4330666667,14.7978666667,10.3799111111
604.56,10.298,25.5752,17.5959666667,23.1296,39.5666,7.97066666667,6.90733333333,17.5028666667,14.8832,10.4531777778
604.90,10.3068666667,25.6194,17.5841,23.1645333333,39.8391333333,7.98446666667,6.88846666667,17.5151333333,14.8726666667,10.4504444444
605.23,10.304,25.6395333333,17.6134,23.1988,40.1308666667,8.00126666667,6.88986666667,17.5529333333,14.8822666667,10.4505111111
605.57,10.3126,25.6537333333,17.6366333333,23.1962666667,40.3935333333,7.99573333333,6.9086,17.5702666667,14.8818,10.4463777778
605.90,10.3014,25.6666666667,17.6384,23.2044,40.7232,8.00246666667,6.90986666667,17.5803333333,14.8999333333,10.4534444445
606.24,10.3031333333,25.7450666666,17.6774,23.2453333333,41.0914,7.99553333333,6.91086666667,17.6128,14.9298666667,10.4496
606.58,10.2966,25.7906,17.6794333333,23.2458666667,41.4456,7.98833333333,6.93546666667,17.6344,14.9361333334,10.4573333333
606.91,10.3336,25.8620666667,17.717,23.3014666667,41.8508,8.00186666667,6.93813333333,17.6970666667,14.9822666667,10.4882
607.25,10.2706666667,25.8318666667,17.6899333333,23.2736,42.1906,7.9692,6.89226666667,17.6756666667,14.9678666667,10.4367555555
607.58,10.3313333334,25.8518666667,17.7768666667,23.315,42.5656,8.05586666667,6.95686666667,17.7810666667,15.0516666667,10.5051111111
607.92,10.3170666667,25.9046,17.8243,23.3489333333,42.9695333333,8.05486666667,6.95873333333,17.8252666667,15.1005333333,10.5449555556
608.25,10.3435333333,25.9184666667,17.8435666667,23.3736,43.313,8.05253333333,6.95046666667,17.8716666667,15.1364666667,10.5411111111
608.59,10.2979333333,25.9256666666,17.9037666667,23.3835333333,43.5760666667,8.0308,6.97466666667,17.8898666667,15.1896,10.5616888889
608.92,10.324,25.9936666667,17.9533,23.3974,43.9780666667,8.07526666667,7.00766666667,17.9264666667,15.2734,10.5697111111
609.26,10.3277333333,26.0397333333,17.9565666667,23.405,44.2559333333,8.0852,7.0004,17.9606,15.3150666667,10.5767333333
609.59,10.4188666667,26.1620666667,18.0723666667,23.4802,44.628,8.18606666667,7.1108,18.0779333333,15.4577333333,10.6527555555
609.93,10.4454,26.1691333333,18.1332333333,23.5212666667,44.8595333333,8.2054,7.14066666667,18.1226666667,15.4859333333,10.6935777778
610.26,10.4986,26.1760666667,18.2003,23.5400666667,45.0966666667,8.2438,7.20353333333,18.1636,15.5186,10.7268666667
610.60,10.4942666667,26.1756,18.2004,23.4993333334,45.3442,8.2256,7.20286666667,18.1476,15.5300666667,10.6963777778
610.93,10.4753333333,26.1735333333,18.2075,23.4672,45.5156666667,8.2318,7.23026666667,18.121,15.5223333333,10.6975333333
611.27,10.3594666667,26.1084666667,18.1187333333,23.3772,45.6887333333,8.11673333333,7.14953333333,18.0053333333,15.4394666667,10.5912888889
611.60,10.4253333333,26.1496,18.1902,23.4234666667,45.9756,8.14873333333,7.22853333333,18.0808666666,15.5163333333,10.6334666667
611.93,10.3631333333,26.1393333333,18.1693666667,23.3922,46.2426,8.08286666667,7.2134,18.0849333333,15.4910666667,10.6047333333
612.27,10.4141333333,26.2,18.2248666667,23.4426,46.6203333333,8.134,7.22786666666,18.1499333333,15.5211333333,10.6317111111
612.60,10.4146,26.1956,18.2806,23.4895333333,46.8511333334,8.12466666667,7.225,18.2218666667,15.5715333333,10.6656
612.94,10.4072,26.2239333333,18.2821333333,23.5344666667,47.1842666667,8.09546666667,7.2284,18.2378666667,15.5547333333,10.6409777777
613.27,10.34,26.2205333333,18.2163,23.5195333333,47.3998,8.01393333333,7.1604,18.1891333334,15.4942,10.5806444444
613.61,10.3670666667,26.3234666667,18.2680333333,23.5476666667,47.7169333333,8.07093333333,7.21573333334,18.2316666667,15.5715333333,10.6177111111
613.94,10.2165333333,26.2950666667,18.1603666667,23.4865333333,47.9877333333,7.94153333333,7.05133333333,18.1595333333,15.4900666667,10.4897555556
614.28,10.1586666667,26.3037333333,18.1413333333,23.4766666667,48.2757333333,7.9442,7.02613333333,18.1921333333,15.4676666667,10.4748
614.61,10.2226666667,26.4180666667,18.2833666667,23.5769333333,48.6899333333,8.0088,7.08746666666,18.3214,15.5662,10.5561777778
614.94,10.2526666667,26.5014666667,18.3534666667,23.662,49.0174666667,8.046,7.119,18.4349333333,15.6404,10.5903777778
615.28,10.2718,26.5651333333,18.3614,23.6872,49.3486666666,8.05613333333,7.1296,18.4892,15.652,10.6163555556
615.61,10.3430666667,26.6855333333,18.4254,23.7638,49.7324666666,8.13093333333,7.182,18.5464666667,15.7118,10.6813333333
615.95,10.3865333333,26.7408,18.4488,23.7982666667,50.0066666667,8.16666666667,7.2286,18.6008666667,15.7615333333,10.7283777778
616.28,10.3853333333,26.8142666667,18.4362,23.7728,50.2761333334,8.17166666666,7.25946666667,18.5770666666,15.7173333333,10.7568888889
616.61,10.3638666667,26.8417333333,18.4665666667,23.7657333333,50.4529333333,8.17566666667,7.25173333334,18.6028666667,15.7366,10.7916888889
616.95,10.3790666667,26.8600666667,18.5067666667,23.7692,50.7,8.17053333333,7.26053333333,18.6404,15.7501333333,10.8150222222
617.28,10.3391333333,26.8269333333,18.4670666666,23.759,50.9406,8.13513333333,7.24093333333,18.6364,15.6928666667,10.7512
617.62,10.4359333333,26.9102,18.5819666667,23.8344666667,51.2024666666,8.2492,7.38473333333,18.7136666667,15.7920666667,10.8627555556
617.95,10.5294,27.0336666667,18.7321,23.9896,51.4558,8.31846666666,7.50473333333,18.8064666666,15.9027333333,10.9614444444
618.28,10.5318,27.045,18.6805333333,23.9589333333,51.5928,8.29426666667,7.51453333333,18.7773333333,15.8806666667,10.9162
618.62,10.5422666667,27.0555333333,18.693,23.9358,51.7646,8.30113333333,7.50093333333,18.7483333333,15.878,10.9341777778
618.95,10.5218,27.0432666667,18.7150666667,23.9232666667,51.9254666667,8.29393333334,7.47146666667,18.7441333333,15.863,10.9041111111
619.28,10.5560666667,27.0702,18.7801333333,24.0106,52.1003333333,8.3544,7.49793333333,18.7884666667,15.9435333333,10.9323777778
619.62,10.5608,27.0513333333,18.8125333333,24.009,52.2296666667,8.357,7.49853333333,18.8096666667,15.9808,10.9325555556
619.95,10.5433333333,27.0918666667,18.8481333333,24.0362,52.5124666667,8.37633333333,7.46733333333,18.8588,15.9991333333,10.8848
620.28,10.5494666667,27.0488,18.8583,24.0298666667,52.7072666667,8.34353333333,7.45473333333,18.7872,15.9899333333,10.8551555556
620.62,10.5204,26.9433333333,18.8083666667,23.9948666667,52.8364666667,8.29233333333,7.40626666667,18.72,15.9671333333,10.8080888889
620.95,10.5524666667,27.0025333333,18.8715666667,24.0328666667,53.0605333333,8.33006666667,7.43533333333,18.7886666667,16.0568666667,10.8585555555
621.28,10.6372666667,27.1246666667,18.9623333333,24.1500666667,53.328,8.42193333333,7.5226,18.9069333333,16.192,10.9484666667
621.62,10.6580666667,27.1159333333,18.9168,24.1088,53.4508,8.4424,7.52013333333,18.892,16.2009333333,10.9568888889
621.95,10.65,27.1515333333,18.9626,24.1588,53.7402666667,8.47713333333,7.49893333333,18.9496666667,16.2692,10.9796
622.28,10.7042,27.2198,18.9984666667,24.2370666667,53.9564,8.55113333333,7.603,19.0604,16.3527333333,11.0288222222
622.62,10.7426666667,27.2657333333,19.0278666667,24.2592666667,54.2143333333,8.57293333333,7.66146666667,19.1222,16.4314666667,11.0605333333
622.95,10.7298666667,27.2968666667,19.0468666667,24.2395333333,54.4076,8.5674,7.66053333333,19.1499333333,16.4322666667,11.0742
623.28,10.6724,27.2745333333,19.0086,24.1960666667,54.5707333333,8.51413333333,7.5918,19.0813333333,16.3549333333,11.0068666667
623.62,10.6858,27.2436,19.0126666667,24.2126,54.6991333333,8.5018,7.60946666667,19.0522666667,16.3792,11.0632
623.95,10.689,27.2917333333,18.9983333333,24.1971333333,54.8626666667,8.57726666667,7.69486666667,19.1256,16.3962666667,11.1000222222
624.28,10.7092,27.4395333333,19.0802,24.2811333333,55.1802666667,8.63353333333,7.74773333334,19.2518,16.4806666666,11.1325555555
624.62,10.7068,27.4820666667,19.1274333333,24.3148666667,55.388,8.5832,7.70333333333,19.2447333333,16.4892666667,11.109
624.95,10.6519333333,27.4205333333,19.0830333333,24.2557333333,55.5590666667,8.47006666667,7.61966666667,19.1969333333,16.4022666667,11.0388666667
625.28,10.5431333333,27.3419333333,19.0182666667,24.1852666667,55.6786,8.37193333333,7.5198,19.1364,16.3196666667,10.9457555556
625.61,10.4722666667,27.2628,18.9434333333,24.1199333334,55.7108,8.26926666667,7.47586666667,19.0761333333,16.2144666667,10.8805777778
625.95,10.441,27.255,18.9505333333,24.0822,55.8788,8.24673333333,7.4262,19.0546666666,16.2022,10.8414222222
626.28,10.3621333334,27.2110666667,18.8823333333,24.0364666667,55.9054666667,8.1974,7.3482,18.9868,16.1011333333,10.8165777778
626.61,10.3774,27.241,18.9284,24.0761333333,56.0723333333,8.20993333333,7.36833333333,19.0228,16.1505333333,10.8269777778
626.94,10.3564,27.2766666667,18.9232333333,24.123,56.2583333333,8.18773333333,7.3704,19.0406,16.1648666666,10.837
627.28,10.3818,27.3085333333,18.9397333333,24.1328,56.4137333333,8.18013333333,7.3758,19.1,16.1816,10.8137111111
627.61,10.4542666667,27.3484,19.0213333333,24.2208666667,56.6185333333,8.18693333333,7.37193333333,19.1624666667,16.25,10.8306666667
627.94,10.4152666667,27.2911333333,19.0001,24.1478666667,56.6518666667,8.15926666667,7.29066666667,19.098,16.1767333333,10.8006666667
628.27,10.4152666667,27.2782,18.9865,24.1258,56.7566,8.18853333333,7.31326666667,19.1042666667,16.1644,10.8094222222
628.61,10.4618666667,27.3406666667,19.0857666667,24.1768,56.9330666667,8.29513333333,7.401,19.1690666667,16.246,10.8911111111
628.94,10.5203333333,27.3921333333,19.1332,24.2266666667,57.0538666667,8.3634,7.4678,19.2226666667,16.3121333333,10.9272444444
629.27,10.6248666667,27.5036666667,19.2496333333,24.3316666667,57.3544666667,8.46986666667,7.5302,19.3278666667,16.4334,11.0236666667
629.60,10.5686,27.4535333333,19.1951,24.2994,57.4489333333,8.41986666667,7.43706666667,19.2847333333,16.3837333334,10.9816222222
629.94,10.6037333333,27.5504666667,19.2723,24.3739333334,57.7149333333,8.46346666667,7.46513333333,19.329,16.4418666666,10.9856888889
630.27,10.5284,27.391,19.1264333333,24.2381333333,57.6259333333,8.40493333333,7.38746666666,19.2050666667,16.3580666667,10.9099555556
630.60,10.5016,27.3710666667,19.0888666667,24.1731333333,57.747,8.37846666666,7.32733333333,19.1882666667,16.3680666667,10.8358
630.93,10.444,27.3552,19.0515666667,24.1518,57.8413333333,8.32633333333,7.27526666667,19.1176666666,16.3355333333,10.8071777778
631.26,10.2738,27.2325333333,18.8987333333,24.0282666667,57.8556666667,8.18593333333,7.1056,18.9815333333,16.2119333333,10.6864666667
631.60,10.2474666667,27.2449333333,18.8670666667,24.0312,57.959,8.13853333333,7.11166666667,18.9664666667,16.2059333334,10.6727111111
631.93,10.3098,27.2745333333,18.9435,24.0842666667,58.1002666667,8.19366666667,7.167,19.0644,16.2944,10.7674444444
632.26,10.3205333333,27.2598666667,18.9205333333,24.1186,58.1908,8.14746666667,7.10866666667,19.0399333333,16.2918666666,10.7387111111
632.59,10.3398666667,27.2919333333,18.9628,24.1487333333,58.3621333333,8.0918,7.05313333333,19.0766,16.2893333333,10.7656444444
632.92,10.2798,27.2376666666,18.8915666667,24.0971333333,58.3664,8.0564,7.02086666667,19.0113333333,16.2451333334,10.7064
633.26,10.2998666667,27.3173333333,18.9702666667,24.1583333333,58.5769333333,8.05546666667,7.0714,19.0363333333,16.2598666667,10.7522888889
633.59,10.3675333333,27.3121333333,19.059,24.2236,58.6822666667,8.16593333333,7.18633333333,19.1196,16.3572666667,10.8351111111
633.92,10.4078,27.4026666667,19.1324333333,24.2728,58.8750666667,8.18373333333,7.204,19.2075333333,16.3778,10.8320444445
634.25,10.4999333333,27.5227333333,19.2500333333,24.3701333333,59.0664666667,8.27793333333,7.33786666667,19.3300666667,16.4546,10.9616444444
634.58,10.6193333333,27.5987333333,19.3864333333,24.4982666667,59.1828666667,8.42626666667,7.45773333333,19.4795333333,16.5552,11.0899333333
634.91,10.7268666667,27.7548,19.5051,24.5902,59.4478666667,8.56433333333,7.58046666667,19.6062,16.681,11.2254666667
635.25,10.7500666667,27.8242666667,19.5819,24.663,59.7247333333,8.5894,7.62493333333,19.6704,16.7677333333,11.2726444445
635.58,10.7353333333,27.8447333333,19.5608,24.6502,59.8592,8.54066666667,7.59813333333,19.6351333333,16.7128666667,11.2719333333
635.91,10.6248666667,27.7974,19.4664333333,24.5091333333,59.8920666667,8.4338,7.46613333333,19.5586,16.6096,11.1805777778
636.24,10.5595333333,27.7564,19.4489,24.4685333333,59.964,8.42846666667,7.43506666667,19.5204666667,16.5843333333,11.1587777778
636.57,10.5882666667,27.8549333333,19.5004333333,24.5172,60.1018666666,8.43653333333,7.45026666667,19.5896,16.6332,11.2006222222
636.90,10.6467333333,27.8828,19.5079666667,24.5897333333,60.1340666667,8.51706666667,7.50653333333,19.6299333333,16.6867333333,11.2353333333
637.23,10.6394666667,27.9206,19.4535,24.5792666667,60.2123333333,8.45306666667,7.469,19.5759333333,16.669,11.2108666667
637.56,10.5555333333,27.9004666667,19.4103333333,24.5478,60.3505333333,8.36493333333,7.39813333334,19.468,16.5929333333,11.1616666667
637.90,10.5896,27.8467333333,19.3859666667,24.5190666667,60.3614,8.3726,7.38486666667,19.4052,16.5938666667,11.1407333333
638.23,10.5244666667,27.8784,19.3567666667,24.4994666667,60.5511333333,8.3224,7.34906666667,19.3679333333,16.5744,11.1267555555
638.56,10.5505333333,27.9617333333,19.4627666667,24.5582,60.708,8.3504,7.41013333333,19.4122666667,16.6126666667,11.1819777778
638.89,10.6360666667,27.9812,19.5189666667,24.5637333333,60.6516666667,8.4478,7.48033333333,19.4488666667,16.6634666667,11.2336444445
639.22,10.5289333333,27.9478666667,19.5019,24.5037333333,60.7196,8.35666666667,7.3688,19.3532666667,16.6060666667,11.1303555555
639.55,10.555,27.9964666667,19.5205,24.5823333333,60.8698,8.4646,7.48206666667,19.4106,16.6502,11.1804666667
639.88,10.6162,28.0889333333,19.5660333333,24.6026666667,61.0528666667,8.54573333333,7.52866666667,19.4627333333,16.7102,11.2373555556
640.21,10.5096666667,27.9604,19.5455333333,24.5275333333,61.1233333333,8.4676,7.4466,19.35,16.5876666667,11.1723777778
640.54,10.452,27.9603333333,19.5476,24.4921333333,61.32,8.3742,7.39926666667,19.3287333333,16.5541333333,11.1358444444
640.87,10.4232666667,28.0156,19.5706333333,24.4885333333,61.4602666667,8.35246666667,7.37686666667,19.387,16.5610666667,11.1954222222
641.20,10.4009333333,27.9917333333,19.5760666667,24.4679333333,61.6316666667,8.3118,7.35993333333,19.4502666667,16.5747333333,11.2202666667
641.53,10.3703333333,28.1136,19.6700333333,24.5764666667,61.889,8.32353333333,7.38146666666,19.5831333333,16.6144666667,11.3090222222
641.87,10.3951333333,28.1431333333,19.6772666667,24.5776666667,61.9843333333,8.37373333333,7.42186666667,19.5968,16.6696666667,11.3623777778
642.20,10.239,27.9362666667,19.5488333333,24.4321333333,61.9310666667,8.2094,7.21946666667,19.4867333333,16.551,11.1954
642.53,9.96473333334,27.7552,19.3030333333,24.2788,62.0074,7.91633333333,6.89866666667,19.2468,16.2484,10.9764222222
642.86,9.90593333334,27.6634666667,19.2012666667,24.2383333333,62.0234,7.90466666667,6.86913333334,19.2085333333,16.1878,10.9568222223
643.19,9.90140000001,27.694,19.2414666667,24.2726,62.136,7.83993333333,6.7954,19.1682666667,16.2196,10.9619777778
643.52,9.92460000001,27.6835333333,19.2711666667,24.341,62.1726,7.83293333333,6.86813333333,19.2004,16.2118666667,11.0122222222
643.85,10.0875333333,27.8749333333,19.4353,24.5086666667,62.3695333333,7.9938,7.02893333333,19.4253333333,16.4146666666,11.2239555555
644.18,10.1282,27.8343333334,19.4434666667,24.5147333333,62.3446,8.0266,7.0634,19.4939333333,16.4406666667,11.2970222222
644.51,10.0401333333,27.7134666667,19.3717666667,24.4053333333,62.3001333334,7.90326666667,6.94926666667,19.3788666667,16.3308666667,11.1387111111
644.84,10.1696,27.8277333333,19.5065,24.5051333333,62.3342,8.07253333333,7.07493333334,19.4539333333,16.4203333333,11.2411777778
645.17,10.0346,27.6442,19.3358333333,24.3074,62.2465333333,7.89833333333,6.92406666667,19.3149333333,16.2529333333,11.0824222222
645.50,10.0235333334,27.6082,19.3399,24.2918666667,62.3328666667,7.83266666667,6.87193333333,19.2910666667,16.2011333334,10.9973333333
645.83,10.1472,27.6944,19.4123,24.3818666667,62.3751333333,7.95333333333,7.0238,19.3529333333,16.2864666667,11.1337777778
646.16,10.3676,27.8519333333,19.6381333333,24.4923333333,62.5514,8.13246666667,7.2346,19.5118666667,16.4914666667,11.3012
646.49,10.3887333333,27.8824,19.6380333333,24.5113333333,62.666,8.1778,7.3116,19.5608,16.5345333333,11.2824222222
646.82,10.3414666667,27.8232666667,19.5637,24.3791333333,62.688,8.14326666667,7.27893333333,19.528,16.492,11.2054222222
647.15,10.2408666667,27.7345333333,19.4585,24.2419333333,62.6862,8.09966666667,7.16146666667,19.4511333333,16.4028666667,11.0986222222
647.48,10.1544,27.6388,19.336,24.1627333333,62.7074,8.01766666667,7.05746666667,19.3044,16.3324666667,10.9268222222
647.81,10.188,27.7075333333,19.4022333333,24.1649333333,62.8717333334,8.08793333334,7.06313333333,19.2923333333,16.4094,10.9303333333
648.14,10.1692666667,27.6469333333,19.3434,24.149,62.8999333333,8.09186666666,7.0566,19.2931333333,16.3879333333,10.9095555556
648.47,10.0266666667,27.5374,19.2084666667,24.0258666667,62.8614666667,7.95273333333,6.93066666667,19.1598,16.3112666666,10.7858444444
648.80,10.2159333333,27.7296,19.389,24.219,63.0672,8.16226666667,7.11673333334,19.3091333333,16.5507333333,10.9741555555
649.13,10.2554666666,27.7909333333,19.4193,24.2733333333,63.202,8.26206666667,7.18906666667,19.3715333333,16.6540666667,11.0474444444
649.46,10.3436,27.8194666667,19.4946,24.3214,63.3953333333,8.33373333333,7.27013333333,19.451,16.6930666667,11.1212
649.79,10.3618,27.8414666667,19.4984,24.3516666667,63.4348666667,8.42513333333,7.32926666667,19.5563333333,16.7681333333,11.1993555556
650.11,10.4681333333,27.9436,19.6396,24.3939333333,63.554,8.48446666667,7.3674,19.6342666667,16.8288,11.2827555555
