wavelength,Back_ConLeuf,Belly_ConLeuf,Breast_ConLeuf,Crissum_ConLeuf,Crown_ConLeuf,DorTail_ConLeuf,Patch10_ConLeuf,Patch11_ConLeuf,Rump_ConLeuf,Throat_ConLeuf,WingTip_ConLeuf
703.85,12.9271111111,40.2815,31.8878333333,26.2058888889,11.5028888889,13.7404444444,16.1112222222,22.9555,18.8375555556,36.9472222222,12.9314444444
704.17,13.0334444445,40.27725,31.8765,26.1838888889,11.5675555556,13.8035,16.1564444444,23.0933333333,18.8273333333,36.9125555556,12.9974444445
704.49,13.1475555555,40.2545,31.9061666667,26.2204444444,11.6116666667,13.9824444444,16.2307777778,23.3888333333,18.9916666667,36.8466666667,13.1794444444
704.81,13.0645555556,40.08525,31.9231666667,26.2453333333,11.5037777778,13.9453333333,16.2664444445,23.3085,19.0526666667,36.7611111111,13.2425555555
705.13,13.2734444444,40.15675,31.9798333334,26.3907777778,11.6013333333,14.0761111111,16.3654444445,23.5003333333,19.2562222222,36.8172222222,13.3007777778
705.45,12.8805555556,39.88,31.609,25.9101111111,11.3108888889,13.8245555556,16.2033333333,23.2527777778,19.0142222222,36.491,12.9608888889
705.78,12.8787777778,39.671,31.504,25.8126666667,11.271,13.8733888889,16.291,23.1631666667,19.0157777778,36.5238888889,12.9816666667
706.10,13.03,39.898,31.4978333334,25.9638888889,11.349,14.1017222222,16.4723333333,23.4242222222,19.2054444445,36.7892222222,13.1764444444
706.42,13.0078888889,40.17525,31.4878333334,26.1192222222,11.4365555556,14.1624444444,16.392,23.5785555556,19.2601111111,36.9851111111,13.159
706.74,12.9066666667,39.9385,31.2695,25.9818888889,11.3642222222,14.1646666667,16.24,23.5615555555,19.0986666667,36.806,12.9272222222
707.06,12.5596666667,39.37475,30.813,25.528,11.0496666667,13.8915555556,16.0197777778,23.2568333333,18.7324444445,36.3185555556,12.5274444445
707.38,12.2797777778,39.271,30.6781666667,25.5873333333,10.8445555556,13.8299444444,15.8908888889,23.0915,18.5108888889,36.2038888889,12.339
707.70,11.9691111111,39.0875,30.4518333333,25.3107777778,10.599,13.7125,15.59,22.8012777778,18.3827777778,36.1326666667,12.058
708.03,11.9391111111,38.93425,30.4648333334,25.2913333333,10.6164444444,13.62,15.4961111111,22.7053333333,18.3066666667,36.0486666667,11.9051111111
708.35,12.1413333333,39.328,30.6918333333,25.4858888889,10.8296666667,13.8172222222,15.6977777778,23.0109444444,18.5571111111,36.3561111111,12.0871111111
708.67,12.0957777778,39.3035,30.6673333333,25.5644444444,10.8174444444,13.8335555556,15.6118888889,22.8498333333,18.4281111111,36.4723333333,12.0596666667
708.99,12.3971111111,39.545,30.9411666666,26.0444444444,11.0074444444,13.9410555556,15.7895555555,23.0217777778,18.5845555555,36.8042222222,12.2551111111
709.31,12.4658888889,39.6835,30.9038333334,26.0144444444,10.9876666667,13.8924444444,15.8017777778,23.0276111111,18.538,36.6581111111,12.1581111111
709.63,12.2737777778,39.341,30.7545,25.7793333333,10.825,13.6932222222,15.5801111111,22.6826666667,18.2406666666,36.2932222222,11.9738888889
709.95,12.2334444444,39.26625,30.7543333333,25.5361111111,10.766,13.6255,15.6253333333,22.5072222222,18.1065555556,36.2084444444,11.9796666667
710.27,12.2921111111,39.4055,30.7393333333,25.49,10.8158888889,13.6240555556,15.6731111111,22.5274444444,18.0952222222,36.2571111111,12.0965555556
710.59,12.555,39.74775,31.0155,25.7896666667,11.0336666667,13.7372777778,15.959,22.8018888889,18.2883333333,36.5498888889,12.3364444444
710.91,12.7427777778,39.9565,31.1598333334,25.9362222222,11.1397777778,13.6717777778,16.1137777778,22.9886111111,18.4752222222,36.678,12.4677777778
711.24,12.9161111111,40.242,31.3136666667,26.0523333333,11.2764444444,13.663,16.3426666667,23.1685555555,18.3437777778,36.7953333333,12.6338888889
711.56,13.0463333334,40.5475,31.4388333334,26.1786666667,11.2942222222,13.8287777778,16.5023333333,23.2857222222,18.4288888889,37.0694444444,12.8722222222
711.88,13.1033333333,40.61025,31.4081666667,26.2044444444,11.3504444445,13.8801666667,16.5395555555,23.2183333333,18.3363333333,37.1971111111,12.9432222222
712.20,13.1071111111,40.7455,31.4508333334,26.1414444444,11.2898888889,13.8669444444,16.5916666667,23.3711666667,18.4463333333,37.1753333333,13.0585555555
712.52,13.082,40.72025,31.553,26.0666666667,11.3378888889,14.0529444444,16.6666666667,23.2715555556,18.4326666667,36.9997777778,13.2294444445
712.84,13.1511111111,40.7205,31.6725,26.1701111111,11.3648888889,14.1005555556,16.5871111111,23.3337222222,18.4223333333,37.0185555556,13.3758888889
713.16,13.038,40.7855,31.79,26.1207777778,11.2792222222,14.0902777778,16.5448888889,23.3750555556,18.4964444444,37.1894444444,13.2326666667
713.48,13.0507777778,40.50525,31.6725,26.1345555556,11.2364444444,14.0985,16.5282222222,23.3776111111,18.4745555556,36.9713333333,13.2441111111
713.80,13.0855555556,40.518,31.7061666666,26.0266666667,11.2227777778,14.0248333333,16.5285555555,23.4596111111,18.5427777778,36.9053333333,13.3422222222
714.12,13.0062222222,40.6065,31.681,26.1067777778,11.1438888889,13.9692222222,16.4797777778,23.3829444444,18.4762222222,36.875,13.4042222222
714.44,12.9782222222,40.519,31.6096666666,26.0855555556,11.2227777778,14.1745,16.4346666667,23.3541666667,18.4506666666,36.8205555556,13.4095555556
714.76,12.9798888889,40.3385,31.6423333333,26.0536666667,11.2768888889,14.2273333333,16.3667777778,23.3421666667,18.5955555556,36.6656666667,13.4794444444
715.08,12.8031111111,39.97325,31.3388333333,25.8771111111,11.085,14.0130555556,16.0215555556,23.1347222222,18.4121111111,36.2917777778,13.1482222222
715.40,12.5507777778,39.6255,31.1706666666,25.6961111111,10.8872222222,13.8015,15.7483333333,22.8663888889,18.2215555556,35.9425555555,12.8928888889
715.72,12.3877777778,39.392,31.0453333334,25.6735555556,10.9592222222,13.7128888889,15.784,22.69,18.0798888889,35.8998888889,12.8214444444
716.04,12.3423333333,39.3995,31.0815,25.6304444444,10.8881111111,13.5024444444,15.6728888889,22.7610555556,18.1577777778,35.9008888889,12.6791111111
716.36,12.2612222222,39.46525,31.2441666667,25.5614444444,10.9046666667,13.4737222222,15.6821111111,22.8201111111,18.1481111111,35.9648888889,12.6287777778
716.68,12.3914444444,39.56475,31.2125,25.7314444444,11.0074444444,13.4945555556,15.5924444445,22.9221666667,18.114,35.915,12.8335555556
717.00,12.2863333333,39.63425,31.2023333333,25.8,10.946,13.3864444444,15.5055555555,22.8132777778,18.0355555556,35.8917777778,12.7703333333
717.32,12.023,39.6525,31.1358333333,25.9284444444,10.7958888889,13.1605,15.2875555556,22.5628888889,17.7593333333,35.897,12.5107777778
717.64,12.0378888889,39.6575,31.237,25.8846666667,10.893,13.3003888889,15.259,22.4997777778,17.8237777778,35.9474444445,12.5555555556
717.96,12.1208888889,39.63175,31.3763333334,25.9328888889,11.0908888889,13.2193888889,15.404,22.5655,17.8732222222,35.9858888889,12.6903333333
718.28,12.2391111111,40.01175,31.5001666667,26.2904444444,11.2182222222,13.3371111111,15.647,22.7194444444,17.9838888889,36.1848888889,12.7666666667
718.60,12.5956666667,40.638,31.8835,26.7455555556,11.5783333333,13.6546666667,16.1152222222,23.002,18.2893333333,36.5977777778,13.2507777778
718.92,13.0311111111,41.064,32.2266666667,27.2087777778,11.9257777778,14.0513888889,16.6434444444,23.4469444444,18.5415555556,36.9867777778,13.7632222222
719.24,13.2743333333,41.58225,32.6116666666,27.4796666667,12.1912222222,14.3515555556,16.8914444444,23.7271111111,18.8186666667,37.3077777778,14.1574444444
719.56,13.3462222222,41.47425,32.4821666667,27.4542222222,12.3598888889,14.4198888889,17.0044444445,23.6706666667,18.701,37.4247777778,14.3557777778
719.88,13.4758888889,41.58175,32.4596666667,27.4678888889,12.5833333333,14.5555,17.246,23.761,18.9038888889,37.8108888889,14.5223333333
720.20,13.6606666667,41.88375,32.673,27.6195555556,12.7566666667,14.8011111111,17.5928888889,23.9535555555,19.0523333333,37.9773333333,14.7892222222
720.52,14.0265555556,42.03775,33.0695,27.6512222222,13.0311111111,15.1655,17.8278888889,24.2703333333,19.3272222222,38.294,15.0762222222
720.84,14.2862222222,41.942,33.0625,27.6032222222,13.1214444444,15.4539444444,17.9728888889,24.5141111111,19.4956666667,38.269,15.2611111111
721.16,14.3306666667,41.97175,33.237,27.6738888889,13.1596666667,15.6498888889,18.0575555556,24.5887222222,19.4124444444,38.5863333333,15.4221111111
721.48,14.3944444445,42.04925,33.273,27.6633333333,13.0588888889,15.7547777778,18.0022222222,24.6151666667,19.4767777778,38.6322222222,15.4606666667
721.79,14.4774444444,41.762,33.175,27.5013333333,13.0551111111,15.7490555556,17.7782222222,24.5265,19.4273333333,38.4538888889,15.3994444444
722.11,14.0652222222,41.1635,32.7436666667,26.976,12.6583333333,15.2878333333,17.2874444445,24.0951666667,18.9374444445,38.0747777778,14.9167777778
722.43,13.7832222222,40.971,32.6943333334,26.7206666667,12.4108888889,14.9678333333,16.8874444444,23.9193333333,18.8307777778,37.8604444444,14.5625555556
722.75,13.6938888889,40.59375,32.334,26.5101111111,12.1658888889,14.5164444444,16.4916666667,23.6842222222,18.6068888889,37.5012222222,14.2182222222
723.07,13.5057777778,40.83525,32.2156666667,26.4766666667,11.9551111111,14.3086111111,16.3146666667,23.7077777778,18.5407777778,37.4892222222,14.079
723.39,13.0803333333,40.427,31.9716666667,26.2626666667,11.4501111111,13.7643333333,15.8356666667,23.2210555555,18.102,36.8302222222,13.6748888889
723.71,12.9043333333,39.92475,31.8755,26.0041111111,11.2746666667,13.3900555556,15.6336666667,22.9583333333,17.9527777778,36.6627777778,13.4945555556
724.03,12.333,39.5525,31.4141666667,25.8394444444,11.0308888889,12.8763333333,15.4688888889,22.5284444444,17.5917777778,36.2802222222,13.2018888889
724.35,12.357,39.7305,31.6325,26.1457777778,11.1815555556,12.9239444444,15.512,22.4963333333,17.7765555556,36.4305555555,13.315
724.67,12.4596666667,39.713,31.4775,26.0581111111,11.2603333334,12.9211666667,15.553,22.6442777778,17.9896666667,36.2806666667,13.3481111111
724.98,12.66,39.7075,31.5068333333,26.3675555556,11.332,13.0656666667,15.6603333333,22.6023333333,17.9978888889,36.2987777778,13.4328888889
725.30,12.6734444444,39.91475,31.5246666666,26.55,11.3258888889,13.2952222222,15.8586666667,22.6278888889,18.144,36.3888888889,13.551
725.62,12.9316666666,40.179,31.8291666666,26.7561111111,11.6533333333,13.6663888889,16.0555555556,22.9899444444,18.5497777778,36.4794444444,13.8466666667
725.94,12.9448888889,40.11175,31.6036666666,26.8656666667,11.6736666667,13.8493333333,16.1738888889,22.85,18.5547777778,36.46,13.7093333333
726.26,12.7893333333,40.0835,31.4786666666,26.7626666667,11.5687777778,13.7999444444,16.2322222222,22.6257222222,18.3836666667,36.1891111111,13.6393333333
726.58,12.9423333333,40.10825,31.7331666666,27.2258888889,11.6753333333,14.0911111111,16.312,22.6462222222,18.3438888889,36.4376666667,13.5961111111
726.90,13.2664444444,40.5145,31.9628333334,27.4345555556,12.0095555556,14.5217222222,16.59,22.8493333333,18.5063333333,36.7031111111,13.7756666666
727.21,13.5161111111,40.97475,32.1988333333,27.8183333333,12.2424444444,14.838,16.8708888889,23.0571111111,18.7222222222,36.8848888889,13.9214444445
727.53,14.0105555556,41.5805,32.7985,28.1053333333,12.6001111111,15.3542222222,17.2512222222,23.5691666667,19.1717777778,37.4346666667,14.2973333333
727.85,13.8873333333,41.415,32.8795,27.8853333333,12.4707777778,15.4355555556,17.2745555555,23.4306666667,18.9848888889,37.4543333333,14.1271111111
728.17,13.7745555556,41.56525,32.8643333333,27.8738888889,12.3496666667,15.3559444444,17.2287777778,23.4217222222,18.9214444444,37.4251111111,13.9308888889
728.49,13.7656666667,41.4875,32.7915,27.8928888889,12.4697777778,15.4196111111,17.2326666667,23.5272222222,18.9194444445,37.5255555555,14.0286666667
728.80,13.8023333333,41.427,33.0091666667,27.8118888889,12.5915555555,15.3180555556,17.2424444445,23.6906666667,18.9861111111,37.7474444444,14.1188888889
729.12,13.6247777778,41.23175,32.8125,27.6202222222,12.3442222222,15.1361111111,17.1625555555,23.5158888889,18.7665555556,37.6688888889,13.8954444445
729.44,13.5292222222,41.36225,33.0376666667,27.6526666667,12.3231111111,14.9881666667,16.9623333333,23.6135555555,18.6803333333,37.5812222222,13.9735555556
729.76,13.7722222222,41.64675,33.4745,27.8935555556,12.5766666667,15.3422222222,17.1438888889,23.9567777778,19.053,38.1707777778,14.254
730.08,13.6884444444,41.53525,33.4386666667,27.5613333333,12.6528888889,15.3118888889,17.2255555556,24.0537222222,19.1505555556,38.1051111111,14.4315555555
730.39,13.5923333333,41.2575,33.2288333333,27.5876666667,12.5184444445,15.2721666667,17.0135555556,24.094,18.9722222222,38.1385555556,14.5205555556
730.71,13.4947777778,41.135,32.9601666667,27.6287777778,12.5315555556,15.1437777778,16.9457777778,24.0505555556,18.907,37.9964444444,14.409
731.03,13.5223333333,40.98725,32.652,27.6447777778,12.6682222222,15.2226111111,16.8737777778,23.9306666667,18.788,37.8533333333,14.4508888889
731.35,13.4704444444,41.00925,32.4763333333,27.5237777778,12.7021111111,15.0845,16.8923333333,24.1273888889,18.7804444444,37.8606666667,14.4987777778
731.67,13.3653333333,40.77675,32.452,27.5052222222,12.6468888889,14.8128888889,16.698,23.9809444444,18.5544444444,37.8754444444,14.4408888889
731.98,13.4524444445,41.1095,32.6743333333,27.367,12.6105555556,14.9559444444,16.8592222222,24.2064444444,18.804,38.0131111111,14.5267777778
732.30,13.3338888889,41.07325,32.4666666666,27.3138888889,12.3804444444,14.8155,16.6865555555,24.0124444444,18.5164444444,37.9324444445,14.3783333333
732.62,13.4477777778,41.18875,32.4635,27.4293333333,12.5077777778,14.8988888889,16.684,24.0201111111,18.5833333333,38.1462222222,14.596
732.94,13.2351111111,40.99975,32.342,27.3853333333,12.3954444445,14.7213888889,16.5827777778,23.8557777778,18.4906666667,38.2078888889,14.4444444444
733.25,13.0275555556,40.69925,32.2961666667,27.2893333333,12.2427777778,14.5661666667,16.4084444445,23.7610555555,18.2726666667,38.088,14.1478888889
733.57,13.0098888889,40.56875,32.1471666667,27.1778888889,12.1106666667,14.4534444444,16.4138888889,23.6377222222,18.2157777778,37.9511111111,14.0183333333
733.89,12.9224444444,40.479,32.1995,27.0685555556,12.0018888889,14.4085,16.5062222222,23.4816666667,18.4074444444,37.8797777778,13.867
734.21,12.5834444444,40.04125,32.1855,26.538,11.5946666667,14.2639444444,16.2075555555,23.1068333333,18.1054444444,37.8391111111,13.6577777778
734.52,12.3066666667,39.67125,31.9638333334,26.245,11.1175555556,13.9006666667,15.9151111111,22.9202222222,17.9232222222,37.6606666667,13.2168888889
734.84,12.3338888889,39.7025,32.0961666667,26.382,11.0148888889,13.9480555556,15.7648888889,22.6378888889,17.9696666667,37.6501111111,13.1716666667
735.16,12.32,39.63625,32.1653333333,26.5722222222,11.0093333333,14.0616111111,15.8648888889,22.7152222222,18.1056666667,37.6138888889,13.3811111111
735.48,12.0947777778,39.15975,31.9733333333,26.4578888889,10.8868888889,13.91,15.5207777778,22.3493888889,17.7823333333,37.1574444444,13.2123333334
735.79,11.8761111111,38.7165,31.7575,26.3531111111,10.7441111111,13.8107222222,15.3643333333,22.0689444445,17.6254444444,36.9068888889,13.042
736.11,11.6088888889,38.377,31.7303333333,26.413,10.5262222222,13.5266666667,15.1384444444,22.0237777778,17.4603333333,36.7622222222,12.775
736.43,11.9,38.3445,31.689,26.2817777778,10.7271111111,13.8146111111,15.3837777778,22.3166111111,17.7645555556,36.8798888889,12.9855555556
736.74,11.9951111111,38.46275,31.5635,26.4625555556,10.6533333333,13.9885,15.5451111111,22.3736111111,17.8833333333,36.9958888889,13.087
737.06,11.8475555556,38.23325,31.3681666666,26.3933333333,10.3675555555,13.9171666667,15.1758888889,22.1778888889,17.651,36.945,12.8461111111
737.38,11.8978888889,38.282,31.2426666667,26.5128888889,10.462,13.7732222222,15.2393333333,22.1816111111,17.6316666667,36.9993333333,12.9775555556
737.69,11.9172222222,38.51375,31.0941666666,26.7322222222,10.5865555556,13.7395555556,15.2408888889,22.3243888889,17.7544444444,36.8082222222,13.1212222222
738.01,12.0097777778,38.503,31.3456666667,26.9128888889,10.7412222222,13.9444444444,15.4562222222,22.3615,17.9301111111,37.0051111111,13.465
738.33,12.0855555555,38.44625,31.2145,26.9192222222,10.9638888889,14.0342777778,15.6115555556,22.3817777778,18.1353333333,37.1082222222,13.5015555556
738.64,12.3155555556,38.62075,31.1988333333,26.7973333333,11.1112222222,14.2107777778,15.7484444445,22.3541111111,18.3795555556,37.0127777778,13.5547777778
738.96,12.3243333334,38.6965,31.2728333334,26.7577777778,11.0902222222,14.01,15.8315555555,22.2850555556,18.3454444445,37.1054444445,13.4471111111
739.28,12.4421111111,38.9695,31.5423333333,26.4712222222,11.2058888889,14.068,15.9397777778,22.3857222222,18.563,37.2946666667,13.4711111111
739.59,12.5826666666,39.17525,31.6516666667,26.2832222222,11.535,14.3906111111,16.3322222222,22.4482777778,18.729,37.3491111111,13.5673333333
739.91,12.5982222222,39.153,31.5996666667,26.1553333333,11.4495555556,14.3423888889,16.362,22.3560555556,18.6912222222,37.347,13.6835555555
740.23,12.748,39.30175,31.8048333333,26.0894444444,11.6756666667,14.5539444444,16.409,22.4104444445,18.728,37.3636666667,13.7673333334
740.54,12.9947777778,39.72075,32.1098333333,26.4735555556,11.9012222222,14.9504444444,16.6722222222,22.6029444445,19.1007777778,37.6311111111,13.9655555555
740.86,13.2915555556,39.98175,32.4335,26.5025555556,12.2854444444,15.4208333333,16.8623333333,22.8789444444,19.3136666666,37.914,14.1513333334
741.18,13.6127777778,40.1305,32.5861666667,26.6903333333,12.4456666667,15.8302777778,17.1406666667,23.1051111111,19.5755555556,38.3366666667,14.2821111111
741.49,13.8851111111,40.3115,32.9211666666,26.6184444444,12.6014444445,16.1435,17.22,23.4813888889,19.8396666667,38.5954444445,14.4346666667
741.81,13.8621111111,40.20575,33.2295,26.7057777778,12.329,16.098,17.1584444445,23.7110555555,19.5827777778,38.5162222222,14.5421111111
742.12,13.8174444444,40.0245,33.1513333333,26.6007777778,12.1804444444,16.0244444444,17.0092222222,23.8222777778,19.4414444444,38.7417777778,14.405
742.44,13.715,40.06775,32.7498333333,26.7115555556,12.0083333333,15.9919444444,16.8788888889,23.9172222222,19.4038888889,38.867,14.4218888889
742.76,13.813,39.97275,32.8055,27.1024444444,11.9823333333,16.2467222222,16.8708888889,24.1208888889,19.4844444445,38.9288888889,14.7723333333
743.07,13.9877777778,40.004,32.8418333333,27.3408888889,11.8314444444,16.4137222222,16.8607777778,24.1401111111,19.5556666667,38.8404444444,14.9956666667
743.39,14.3914444444,39.97425,33.02,27.5955555556,11.8768888889,16.7975,17.0618888889,24.3662222222,19.7034444444,38.9073333333,14.9648888889
743.70,14.3416666666,39.7965,32.7531666667,27.3043333333,11.7531111111,16.6829444444,16.8931111111,24.2903888889,19.6708888889,38.5265555555,14.9176666667
744.02,14.2332222222,39.84,32.7998333333,26.866,11.7686666666,16.4289444444,16.7721111111,24.1887222222,19.3814444445,38.3576666667,14.8696666667
744.34,14.0193333333,39.64525,32.8263333334,27.0077777778,11.5325555555,16.2766666667,16.7187777778,24.056,19.2181111111,38.1192222222,14.7202222222
744.65,14.1552222222,39.81125,33.1885,26.9684444444,11.8072222222,16.2388333333,16.78,24.2871111111,19.5262222222,38.2557777778,14.7418888889
744.97,13.8741111111,39.765,32.929,26.9562222222,11.6165555556,15.5754444444,16.654,23.9153333333,19.1182222222,37.9367777778,14.4976666667
745.28,13.8162222222,39.46425,32.5381666666,26.7322222222,11.5865555556,15.5156666667,16.4878888889,23.7643333333,19.1342222222,37.6204444444,14.401
745.60,14.0366666667,39.57075,32.9535,26.9714444444,11.9384444444,15.9110555556,16.8481111111,23.8687222222,19.3092222222,37.88,14.5684444444
745.91,14.1037777778,39.46675,33.4221666666,26.7722222222,12.055,16.0762777778,17.1048888889,23.7122777778,19.2382222222,38.0105555556,14.5353333333
746.23,14.1745555555,39.58425,33.4168333333,26.6931111111,12.125,16.241,17.3317777778,23.7388333333,19.2658888889,38.2962222222,14.3285555556
746.55,14.138,39.467,33.3141666666,26.8735555556,12.0944444444,16.3290555556,17.2798888889,23.6585555556,19.2124444444,38.5064444444,14.4371111111
746.86,14.061,39.81425,33.1166666667,26.9871111111,12.127,16.2648333333,17.3086666667,23.6524444444,19.0767777778,38.447,14.6178888889
747.18,14.166,39.6135,33.1555,27.0034444444,12.1094444444,16.3387222222,17.4071111111,23.9253333333,19.1124444445,38.466,14.661
747.49,14.3593333334,39.47525,32.9383333334,27.3554444444,12.2733333333,16.3572222222,17.5946666667,24.1556111111,19.4046666666,38.3662222222,14.8272222222
747.81,14.4788888889,39.322,32.7713333334,26.9678888889,12.1144444445,16.3606111111,17.6053333333,24.2309444444,19.3373333333,38.4413333333,14.7913333333
748.12,14.7682222222,39.1985,32.7038333333,27.1378888889,12.2218888889,16.5556111111,17.9767777778,24.345,19.322,38.3316666667,15.0643333333
748.44,15.0341111111,39.545,32.6733333334,27.1445555556,12.431,16.9052777778,18.1346666667,24.5807777778,19.6355555555,38.5271111111,15.1124444444
748.75,15.034,39.89725,32.7335,26.949,12.6541111111,16.7115555556,18.471,24.6653333333,19.6791111111,38.6114444444,15.0624444444
749.07,14.9727777778,39.98175,32.623,26.853,12.6614444444,16.9113888889,18.4175555556,24.6246111111,19.7044444445,38.47,15.021
749.38,14.9651111111,40.096,32.524,26.8858888889,12.7825555556,16.8278333333,18.3117777778,24.7593333333,19.6365555556,38.3997777778,15.0418888889
749.70,14.9726666667,40.0215,32.5033333333,27.0297777778,12.8312222222,16.6387777778,18.2286666667,24.8325,19.5796666666,38.1331111111,15.0126666667
750.01,15.012,40.23725,32.8508333333,26.7946666667,12.9367777778,16.4513333333,18.4541111111,25.1297777778,19.6526666666,38.167,14.8872222222
750.33,15.0622222222,40.44675,33.1033333333,26.9727777778,13.121,16.4888333333,18.5697777778,25.2975555556,20.0506666667,38.3823333333,14.9574444445
750.64,15.0906666667,40.9915,33.3515,27.4246666667,13.2945555556,16.4891666667,18.8562222222,25.2370555555,20.0791111111,38.6567777778,15.0865555556
750.96,14.9934444444,41.28325,33.5235,27.3973333333,13.2261111111,16.5723333333,18.982,25.4458888889,19.9966666667,39.028,15.1654444445
751.27,15.1755555555,41.49825,33.6825,27.6881111111,13.5375555555,16.8869444444,19.1665555556,25.6882777778,20.1348888889,39.2077777778,15.4125555555
751.59,15.087,41.60175,33.8035,27.4767777778,13.3918888889,16.9698888889,19.0135555556,25.5360555556,20.0032222222,39.5322222222,15.3508888889
751.90,15.0275555556,41.6915,34.0738333333,27.6283333333,13.2644444444,17.0856666667,18.9941111111,25.5703888889,19.9898888889,39.4695555555,15.2517777778
752.22,14.9788888889,41.58875,34.1461666667,27.6692222222,13.1365555556,17.3417777778,18.7045555556,25.4521111111,19.9048888889,39.5931111111,15.1954444444
752.53,14.4242222222,41.33175,33.7251666666,27.5584444444,12.713,16.7952777778,18.3653333333,25.0589444444,19.36,39.2851111111,14.7066666667
752.85,14.1486666667,41.00775,33.5678333333,27.5793333333,12.5181111111,16.5590555556,18.1917777778,24.8499444444,19.1973333333,39.1085555556,14.4485555555
753.16,13.8138888889,40.94475,33.46,27.3493333333,12.4794444445,16.4068333333,18.1677777778,24.6528333333,19.1225555555,39.1316666667,14.2108888889
753.47,13.9058888889,41.05775,33.3396666667,27.5028888889,12.7007777778,16.9014444444,18.2692222222,24.8098333333,19.3174444444,39.1764444444,14.4764444444
753.79,14.0168888889,40.889,33.6085,27.6754444444,12.8307777778,17.0036111111,18.4844444445,24.8655555556,19.2908888889,39.3367777778,14.5161111111
754.10,13.7161111111,40.2605,33.4501666667,27.441,12.6966666666,16.8631111111,18.1746666667,24.8294444444,19.142,39.1997777778,14.524
754.42,13.7313333333,40.24675,33.5486666666,27.297,12.7345555555,16.9190555556,18.1964444444,24.6289444444,19.1105555556,39.0652222222,14.345
754.73,13.4051111111,40.0515,33.3465,27.1614444444,12.291,16.3509444444,17.7612222222,24.1587222222,18.827,38.5927777778,13.9228888889
755.05,13.4304444444,39.917,33.1691666667,27.2024444444,12.3407777778,16.3578888889,17.7234444445,24.2791111111,18.7562222222,38.1078888889,13.9816666667
755.36,13.7382222222,39.68975,33.0861666667,27.4031111111,12.75,16.7532222222,17.9911111111,24.5546111111,18.8928888889,37.9978888889,14.4536666667
755.67,13.999,39.82125,33.2678333333,27.5752222222,13.0785555555,17.0397222222,18.3178888889,24.9158888889,19.2294444444,38.1494444444,14.7973333333
755.99,14.2883333334,39.79925,33.5565,27.5348888889,13.273,17.4741111111,18.5417777778,25.1456111111,19.4347777778,38.239,14.9972222222
756.30,14.3641111111,39.96625,33.6781666667,27.3358888889,13.3871111111,17.7738888889,18.8322222222,25.2651111111,19.641,38.3627777778,15.2256666667
756.62,14.2964444444,39.794,33.4066666667,27.1492222222,13.088,17.5751111111,18.6767777778,24.9256111111,19.3433333333,38.1046666667,15.1316666667
756.93,14.1446666667,39.767,33.1856666667,27.0384444444,12.9608888889,17.1781666667,18.5676666667,24.6749444445,19.0724444445,38.002,14.5378888889
757.24,13.8507777778,39.88075,33.0845,26.5582222222,12.7881111111,16.8548888889,18.1776666667,24.5560555555,18.6036666667,37.732,14.2855555555
757.56,13.683,39.815,32.7293333333,26.1316666667,12.6767777778,16.5460555556,18.1024444444,24.2618888889,18.3976666667,37.3145555556,13.8708888889
757.87,13.719,39.764,32.887,26.3403333333,12.8125555556,16.7621111111,18.2994444444,24.3079444444,18.517,37.4428888889,13.9366666666
758.18,13.5694444445,39.5765,32.7606666666,26.2734444444,12.9127777778,16.7999444444,18.3486666667,24.2523333333,18.3837777778,37.4244444444,13.9464444445
758.50,13.1781111111,39.6085,32.7213333334,26.065,12.5818888889,16.2408333333,18.2538888889,23.9015555556,18.2673333333,37.6243333333,13.7522222222
758.81,13.0615555555,39.5875,32.7711666667,25.9788888889,12.5875555556,15.7435,18.2354444444,23.6896111111,18.0866666667,37.8118888889,13.8652222222
759.13,12.9426666667,39.80925,32.6701666667,26.138,12.5816666667,15.4847222222,18.433,23.5777222222,17.9005555556,37.6011111111,13.7997777778
759.44,12.8985555556,39.77375,32.5381666667,26.318,12.6113333333,15.0633888889,18.4407777778,23.3652777778,17.8703333333,37.3886666667,13.945
759.75,13.2391111111,40.50525,33.0571666667,26.7608888889,12.8708888889,15.2165555556,18.451,23.6496666667,18.119,37.6252222222,14.2042222222
760.07,13.7575555556,40.92825,33.6675,27.31,13.4276666667,15.6934444444,18.9121111111,24.3538888889,18.7783333333,37.8553333333,14.7376666667
760.38,13.6565555556,40.97625,33.9773333334,27.3263333333,13.3287777778,15.7705,18.7251111111,24.4201666667,18.8667777778,37.9104444445,14.9445555556
760.69,13.6896666667,40.557,33.9173333334,27.3711111111,13.3956666667,15.8748888889,18.6005555556,24.3465,19.0764444445,37.8937777778,14.9792222222
761.01,14.0564444444,40.766,34.2118333333,27.8346666667,13.496,16.0282777778,18.6785555556,24.4890555555,19.3274444444,38.2167777778,15.1477777778
761.32,13.9315555555,40.6685,34.16,27.8102222222,13.4134444445,15.7561666667,18.4136666667,24.5,19.3565555555,37.8725555556,15.2135555556
761.63,14.0878888889,41.1315,34.3745,28.0621111111,13.7546666667,15.8862222222,18.7394444444,24.6461111111,19.7435555556,37.8711111111,15.4528888889
761.94,14.0003333333,40.936,34.2946666667,28.0567777778,13.8541111111,16.0181666667,18.7332222222,24.6917777778,19.7714444445,37.6088888889,15.3758888889
762.26,13.7027777778,41.02125,34.2821666666,27.8645555556,13.551,15.9635,18.5572222222,24.4848888889,19.6738888889,37.4357777778,14.8917777778
