wavelength,Back_ThrCypm,Belly_ThrCypm,Breast_ThrCypm,Crissum_ThrCypm,Crown_ThrCypm,DorTail_ThrCypm,Patch10_ThrCypm,Patch11_ThrCypm,Rump_ThrCypm,Throat_ThrCypm,WingTip_ThrCypm
705.13,10.7288666667,37.1878666667,24.1847333333,28.5637333333,12.4476666667,11.7663333333,11.0555333334,11.2858,13.0212,31.1731333333,10.9101333333
705.45,10.7980666667,37.3154,24.2083333333,28.6460666667,12.4216,11.7147333333,11.1276,11.321,13.2070666667,31.1111333333,10.9996
705.78,10.8912666667,37.2295333333,24.2015333333,28.7477333333,12.4192666667,11.7560666667,11.1800666667,11.3622666667,13.2119333333,31.1029333333,11.1602666667
706.10,11.0604666667,37.2818666667,24.2644666667,28.7513333333,12.6051333333,11.8671333333,11.2354666667,11.3434,13.3284,31.1782666667,11.3335333333
706.42,10.813,36.9305333333,23.9752666667,28.4440666667,12.3068666667,11.4792666666,10.9319333333,10.9611333333,13.0906,30.8538,11.0689333333
706.74,11.0295333333,37.1240666667,24.1559333333,28.6116666666,12.4838666667,11.6802,11.0801333333,11.1306666667,13.2290666667,31.1958,11.2854666667
707.06,10.7916,36.8042,24.0240666667,28.3346,12.1844,11.4701333333,10.86,10.8061333333,12.8988666667,30.9152666667,11.0601333333
707.38,10.5309333333,36.6398,23.6621333333,28.1232,11.9108666667,11.2323333333,10.5650666667,10.4966,12.6645333333,30.8328,10.924
707.70,10.6827333333,36.652,23.66,28.1554,12.0233333333,11.3879333334,10.6128666667,10.6938666667,12.7385333333,30.8516666667,11.066
708.03,11.0913333333,36.7668,23.8870666667,28.4004,12.3308666667,11.6788666667,10.875,10.9944666667,13.0476,31.1542,11.3220666667
708.35,11.3398,36.9798666667,24.1992,28.5253333333,12.5944666667,12.0433333333,11.2722666667,11.1791333333,13.3043333333,31.4088666667,11.6354
708.67,11.2795333333,36.8528,24.1892666667,28.4232,12.4462,12.0786666667,11.1708666667,11.0652666667,13.1719333333,31.3036,11.604
708.99,10.9781333333,36.5474,23.9519333333,28.1346,12.2505333333,11.8558666666,10.9192666667,10.7236,12.9134,31.0368,11.2532666667
709.31,10.7370666667,36.5656,23.7712666666,28.0786,12.1550666667,11.7848,10.7655333333,10.5095333333,12.8151333333,31.0326,11.0914
709.63,10.5495333333,36.5625333333,23.6268666667,28.0474,11.9415333333,11.6646666667,10.7420666667,10.4605333333,12.5906,30.9074666667,10.9330666667
709.95,10.6121333333,36.5984666667,23.5966666667,28.0811333333,11.9807333333,11.7934666667,10.7851333333,10.5025333333,12.6624666667,30.8958666667,10.9087333333
710.27,9.96033333333,36.1011333333,22.9441333333,27.5150666667,11.2663333333,11.0788,10.178,9.80606666667,11.9701333333,30.2654,10.2430666667
710.59,10.0799333333,36.0338666667,22.9548,27.4456,11.3028666667,11.1257333333,10.2757333333,9.86646666666,12.0139333333,30.3248,10.3311333333
710.91,10.2806,36.1734666667,23.2419333333,27.5902,11.4295333333,11.3317333334,10.4680666667,9.97633333333,12.2254,30.4572,10.3894
711.24,10.1052,36.1232,23.1506,27.5102,11.2286666667,11.1496666667,10.3267333333,9.67166666667,12.1006,30.4439333333,10.2762
711.56,10.0594,36.136,23.1347333333,27.497,11.2692666667,11.0541333333,10.3266666667,9.67653333332,12.1078,30.303,10.2474666667
711.88,10.0008,36.1172666667,23.0843333333,27.4382,11.2133333333,10.9098666667,10.1952,9.60726666668,12.0401333333,30.1606,10.0767333333
712.20,10.1349333333,36.2193333333,23.1620666667,27.5392,11.3500666667,10.9599333334,10.2524,9.6542,12.1767333333,30.1936666667,10.2062
712.52,10.2648,36.3477333333,23.2313333333,27.6539333333,11.3794666667,11.1244,10.2726666667,9.78946666666,12.2041333333,30.3892,10.4418
712.84,10.485,36.4093333333,23.3389333333,27.6273333333,11.5093333334,11.1047333334,10.3734666667,9.87013333333,12.3026,30.4037333334,10.5121333333
713.16,10.9953333333,36.5063333333,23.6594,27.9059333333,11.8903333333,11.4927333333,10.8342,10.2122,12.7791333333,30.7158,10.8532666667
713.48,11.0838,36.5163333333,23.7764,27.9164666667,11.9418,11.5972,10.9374,10.2542666667,12.7808,30.7974,11.0697333333
713.80,11.7794,36.9203333333,24.4258,28.4780666667,12.718,12.3134666667,11.5592666667,10.9191333333,13.5066666667,31.3233333333,11.7686
714.12,12.0463333333,37.1970666666,24.699,28.8012,13.0264666667,12.6088666667,11.8516,11.1973333333,13.8474666667,31.5258666667,11.9982
714.44,11.9914,37.1866,24.6449333333,28.7849333333,13.0714666667,12.5836,11.77,11.1232,13.8181333333,31.4191333333,11.9834
714.76,12.2408,37.4525333333,24.9968666667,28.9807333333,13.321,12.9163333333,12.0353333333,11.4752,13.9931333333,31.6357333333,12.3014666667
715.08,12.2034666667,37.3715333333,24.9178666667,28.7655333333,13.1536666667,12.9098,11.977,11.3064666667,13.8239333333,31.6862,12.2254
715.40,12.3854,37.4449333333,24.9153333333,28.8338666667,13.305,12.9880666667,12.1108,11.4156,13.8732,31.7451333333,12.4842666667
715.72,12.4930666667,37.465,24.9861333333,28.8805333333,13.3397333333,12.971,12.1954666667,11.4818666667,13.8856,31.9392666667,12.4250666667
716.04,12.6214,37.5680666667,25.1372,28.9209333333,13.535,13.0326,12.3206,11.5782666667,13.9942,31.9768666667,12.4454
716.36,12.4694666667,37.5176,25.0821333333,28.7813333333,13.3382666667,12.8810666667,12.2433333333,11.4934,13.8604,31.8513333333,12.4385333333
716.68,12.2472,37.4268,24.9550666667,28.4864666667,13.2486,12.6214,11.9394,11.3074,13.6378,31.7,12.2986666667
717.00,12.2967333333,37.5306,25.0562666667,28.5792,13.1933333333,12.5921333333,11.9057333333,11.2671333333,13.6714,31.6684,12.2098
717.32,12.1759333333,37.4456,24.9072,28.2947333333,12.9306666667,12.4458,11.7506666667,11.1204,13.4506666667,31.4494666667,12.022
717.64,12.1653333333,37.3656666667,24.8715333333,28.2139333333,12.8464,12.4491333333,11.6496,11.0799333333,13.4862,31.4861333333,11.9891333333
717.96,12.8262666667,37.9186666667,25.333,28.6764666667,13.3829333333,12.8924,12.1594,11.6027333333,13.9689333334,32.0382666667,12.6077333333
718.28,12.8526666667,37.8984,25.3624666667,28.6495333334,13.5142666667,12.8131333333,12.3117333333,11.6331333333,14.0742,32.1740666667,12.5343333333
718.60,12.7722666667,38.0528,25.4882666667,28.6974,13.6012,12.6015333333,12.1763333333,11.5744666667,14.0478,32.1393333333,12.4228666667
718.92,13.1740666667,38.4474,25.9061333333,29.0057333333,13.9204666667,12.9511333333,12.4873333333,11.8982,14.4022,32.5828666667,12.7062
719.24,13.2462666667,38.5008,25.9282,28.9792666667,13.9987333333,13.1392,12.5058666667,11.9655333333,14.4988666667,32.5928,12.7506666667
719.56,13.1852,38.4031333333,25.9547333333,29.0864,13.8518,12.8992,12.428,11.9011333333,14.4155333333,32.6214,12.7242666667
719.88,13.5552666667,38.773,26.3044,29.4806666667,14.2275333333,13.1931333333,12.6549333333,12.2445333333,14.7676666667,32.9962,12.969
720.20,13.8174666667,39.2215333333,26.6006666667,29.7526,14.31,13.3418666667,12.9579333333,12.2734666667,14.8304,33.1884,13.1712666667
720.52,13.9065333333,39.3276666667,26.6582,29.7199333333,14.5592666667,13.4432666667,13.0274,12.3681333333,14.9106,33.3375333333,13.3009333333
720.84,14.1559333333,39.6487333333,26.9744,30.0251333333,14.8192666667,13.5429333333,13.2176666667,12.6873333333,15.0484666667,33.8243333333,13.5384
721.16,14.6329333333,40.2923333333,27.4207333333,30.4904666667,15.3232666666,13.916,13.6654,13.1442666667,15.2418666667,34.2964,14.0171333333
721.48,14.6846666667,40.1996,27.5152,30.4264,15.3118,13.8452,13.6190666667,13.1028666667,15.1701333333,34.142,13.9781333333
721.79,14.6692666667,40.373,27.395,30.3731333333,15.3641333333,13.8964,13.3199333333,12.9178,15.0715333333,34.0571333333,14.0058
722.11,15.2115333333,40.7018666667,27.7740666667,30.7888666667,15.7664666667,14.5008666667,13.9638666667,13.4782,15.6350666667,34.4452666667,14.5789333333
722.43,15.3753333333,40.9027333333,28.0607333333,30.9786,15.849,14.5374666667,14.0348666667,13.5926666667,15.7864666667,34.5107333333,14.7766
722.75,15.6774,41.4462,28.5278666667,31.4134666667,16.1758666667,14.7028,14.4006,13.9400666667,16.1062,34.9327333333,15.2983333333
723.07,15.9298,41.6616,28.5796666667,31.5474,16.2582,14.8816666667,14.4290666667,14.026,16.3213333333,35.0560666667,15.477
723.39,16.2636666667,41.8262666667,28.7685333333,31.7664,16.4442,15.3584,14.7692666667,14.2724,16.5188666667,35.1913333333,15.8843333333
723.71,16.4969333333,41.8144666667,28.7846,31.7684666667,16.4812666667,15.5052666667,14.6374666667,14.543,16.589,35.1096666667,15.9932
724.03,16.778,42.1899333333,29.0051333333,32.0944666667,16.6274666667,15.6942,14.9792,14.8825333333,16.8432666667,35.4917333333,16.3776666667
724.35,16.8182666667,42.2544666667,29.0962,32.1477333333,16.6632,15.6864666667,14.9251333333,14.849,16.8878,35.3542666667,16.4544666667
724.67,16.9232,42.2834666667,29.1249333333,32.269,16.7012666667,15.7222,14.9893333333,14.8997333333,16.9546666667,35.2448,16.5288666667
724.98,16.9592666667,42.2975333333,29.1784666667,32.4088666667,16.6666,15.7424,15.0435333333,15.0034,16.9234666667,35.2935333333,16.5037333334
725.30,17.1606666667,42.4332666667,29.3118666667,32.4991333333,16.5407333333,15.6172666667,15.1666666667,15.1644,16.8842,35.2894,16.5317333333
725.62,17.1421333333,42.4155333333,29.3645333333,32.5022666667,16.5532666667,15.4756,15.0444666667,15.2377333333,16.7955333333,35.1867333333,16.5088666667
725.94,16.8461333333,42.0887333333,29.0897333333,32.2682,16.3178,15.2944,14.8212666667,15.1733333333,16.5532,34.8519333333,16.2166
726.26,16.7209333333,41.7481333333,28.9316666667,31.9870666667,16.0021333333,15.1401333333,14.5233333333,15.0706,16.2606,34.5886,15.9457333333
726.58,16.7332666666,41.8268666667,29.1081333333,31.9084666667,16.2712,15.2847333333,14.7324,15.3706666667,16.3163333333,34.6594,16.1337333333
726.90,16.6144666666,41.6151333333,29.1009333333,31.7968666667,16.2251333334,14.9568666667,14.5462666667,15.2398666667,16.1782,34.5036666667,15.8951333333
727.21,16.4210666667,41.6885333333,29.1760666667,31.8937333333,16.253,14.8388666667,14.5603333333,15.1387333333,16.1596,34.6306,15.8533333334
727.53,16.3636666667,41.5098666667,29.1978666667,31.8192,16.2902,14.7678666667,14.5119333333,15.1871333333,16.1496,34.3776666667,15.6925333333
727.85,15.9305333333,41.2088,28.9231333333,31.493,15.8763333333,14.3435333333,14.1427333333,14.9058666667,15.7633333334,34.1467333333,15.3930666667
728.17,15.3876,40.7138666667,28.5399333333,31.0229333333,15.4896666667,13.9328,13.6851333333,14.6112666667,15.4002,33.9806666667,14.984
728.49,15.1966666667,40.7808,28.3884666667,30.8266666667,15.2696,13.785,13.5644,14.5618,15.2799333333,33.9352,14.774
728.80,14.7992666667,40.5941333333,28.2546,30.6749333334,15.1034,13.6852,13.3188,14.4431333333,15.2028,33.7493333333,14.6606
729.12,14.7186,40.4700666667,28.1118,30.6658,14.9556666667,13.69,13.119,14.2548,15.1062,33.6425333333,14.6898
729.44,14.6278666667,40.4832666667,28.0685333333,30.5915333333,14.7950666667,13.5625333333,13.038,14.1633333333,14.9767333333,33.5356,14.6382666667
729.76,14.8033333333,40.5997333333,28.0013333333,30.6293333334,15.0806,13.6761333333,13.1734,14.3209333333,15.1956,33.4542666667,14.7972
730.08,15.1721333333,40.9623333333,28.1857333333,31.0748,15.2232666667,13.9722,13.4685333333,14.6376,15.4279333333,33.6692,15.0409333333
730.39,15.0448666667,40.9559333333,28.0882666667,30.9988666667,15.1390666667,13.8746,13.4946,14.7795333333,15.3533333333,33.6335333333,15.1081333333
730.71,15.2061333333,41.1173333333,28.2002,31.1253333334,15.338,14.0584666667,13.6847333333,15.0801333333,15.5290666667,33.8269333333,15.3015333333
731.03,15.1359333333,41.2201333333,28.3064,31.2698666667,15.3742666667,14.0848666667,13.7222666667,15.195,15.5004666667,34.1215333333,15.4984666667
731.35,15.4172666667,41.5268666667,28.3664,31.5584,15.6388666667,14.3762666666,14.0245333333,15.4946,15.7732,34.3416,15.5332666667
731.67,15.5005333333,41.7394,28.4734,31.6650666667,15.6634,14.4006666667,14.1499333334,15.5638,15.8488666667,34.3497333334,15.6534666667
731.98,15.1612666667,41.4324,28.2451333333,31.4486,15.4311333333,14.226,13.7897333333,15.3236,15.5528666667,34.0372666667,15.5448
732.30,15.4037333333,41.5980666667,28.4417333333,31.7577333333,15.5665333333,14.4548666667,13.9502,15.6336,15.7028666667,34.2941333333,15.654
732.62,15.2973333333,41.6579333334,28.3925333333,31.6322666667,15.4125333333,14.3297333334,14.0236,15.6796666667,15.5748,34.3812666666,15.5173333333
732.94,15.2641333333,41.6274,28.4220666667,31.6151333333,15.6188,14.4946666667,14.0986,15.753,15.6662,34.3976666667,15.6620666667
733.25,15.1231333333,41.7079333333,28.4756,31.7134666667,15.4632,14.4098,14.1118666667,15.7337333333,15.5826666667,34.4979333333,15.6436666667
733.57,14.5716666667,41.2598,28.1830666666,31.2801333333,15.0657333333,13.9686,13.6798666667,15.3566666667,15.1556,34.2166,15.1790666666
733.89,14.5306666666,40.9104666667,27.9051333333,31.1952666667,14.9774,14.0236666667,13.698,15.2447333333,15.1133333333,33.9244666667,15.0313333333
734.21,14.3654,40.573,27.6199333333,30.8976,14.7458,13.7858666667,13.4995333333,15.0694666667,14.8967333333,33.5366,14.8245333333
734.52,14.4976,40.551,27.6301333333,30.8842666667,14.6760666667,13.7906666667,13.4181333333,14.9726,14.8878666667,33.2328,14.6693333333
734.84,14.1930666667,40.2593333333,27.3445333333,30.6606666667,14.3342666667,13.5904666666,13.0468,14.623,14.5798,32.8123333333,14.4706
735.16,14.2932,40.2538,27.3358,30.7856666667,14.4248,13.6125333333,13.151,14.6972,14.5517333333,32.7034,14.5448666667
735.48,14.4197333333,40.4146666667,27.4443333333,30.9344,14.4880666667,13.6491333333,13.4816,14.8650666667,14.6788,32.8948666666,14.5939333333
735.79,14.2763333333,40.2555333333,27.3806,30.7738,14.3744,13.4526,13.5148666666,14.8114,14.6632666667,32.6240666667,14.4747333333
736.11,14.1064666667,40.147,27.3482,30.8815333333,14.4147333333,13.5116,13.3767333333,14.7254,14.6388666667,32.4687333333,14.3786
736.43,14.0293333333,39.8520666667,27.1395333333,30.9978666667,14.2792,13.3892,13.1755333333,14.6478,14.5289333333,32.3415333333,14.1942
736.74,13.6479333333,39.3127333333,26.5916666667,30.5407333333,13.9334,13.1180666667,12.8759333333,14.3085333333,14.2264,31.8813333333,13.8197333333
737.06,14.0534666667,39.6703333333,26.8169333333,30.9334,14.2714666667,13.5224666666,13.3308666667,14.657,14.5818,32.1406,14.2133333333
737.38,13.7972,39.9018666667,26.8212,31.0464,14.2264666667,13.5346666667,13.0512,14.6435333333,14.4766666666,32.1948,14.0818
737.69,13.3753333333,39.6621333333,26.5138,30.9763333333,13.9177333333,13.3678666667,12.823,14.3172666667,14.2554666667,32.0290666667,13.718
738.01,13.0751333333,39.6188666667,26.2018666667,30.8594666667,13.8472,13.2669333333,12.8955333333,14.2899333333,14.0710666667,32.0422,13.648
738.33,13.6398,40.0686666667,26.7550666667,31.2688,14.3337333333,13.6913333333,13.6005333333,14.8092666667,14.6574,32.4604,14.3018
738.64,13.7578666667,40.2184666666,26.9686,31.5316666667,14.5042666667,13.9052666667,13.7826,14.9901333333,14.86,32.5600666667,14.4526
738.96,13.4173333333,40.1113333333,26.6962666667,31.4484,14.3747333333,13.7489333333,13.4027333333,14.7335333333,14.5603333333,32.3164666667,14.2906666667
739.28,13.2935333333,40.1123333333,26.3924,31.3554666666,14.2861333333,13.6976666667,13.261,14.3210666667,14.3609333334,32.3156,14.3085333333
739.59,13.4452,39.8758,26.3936,31.2699333333,14.5276,13.8770666667,13.4526,14.4656,14.56,32.1912,14.5624
739.91,13.5343333333,40.1054666667,26.4481333334,31.3514666667,14.647,13.9865333333,13.5594,14.7449333333,14.6596666667,32.4667333333,14.7776666667
740.23,13.1780666667,39.8399333333,26.1378,31.1466666667,14.3554666667,13.7299333333,13.3026666667,14.2816666667,14.3453333333,32.3696,14.4902
740.54,12.8173333333,39.3816,25.7223333333,30.7594666667,13.9594666667,13.2794666667,12.8764666666,13.8490666667,13.8954,31.9064666667,14.1262666667
740.86,13.0667333334,39.6732,25.9451333333,30.9281333334,14.1255333333,13.2756666667,13.0536,13.9792,14.1176,32.3268666667,14.3529333333
741.18,12.9818,39.7594,25.9343333333,30.9754666667,14.1634,13.4098666667,13.1826666667,14.0285333333,14.0998666667,32.3500666667,14.3854666667
741.49,13.138,39.7991333333,26.0911333333,31.0332666667,14.2488666667,13.518,13.154,14.1766666667,14.3936,32.3908,14.4873333333
741.81,12.7201333333,39.4112,25.6276666667,30.7584666667,14.0850666667,13.3414666667,12.6820666667,13.8379333333,14.1826666667,32.2966666667,14.1094
742.12,12.2575333334,39.193,25.1241333333,30.3170666667,13.7504666667,13.0781333333,12.3454,13.5008,13.885,32.0324666667,13.7642666667
742.44,12.4181333333,38.8724,25.2798666667,30.2370666667,13.9316666667,13.1624666667,12.4124666667,13.485,14.1549333333,32.1367333333,13.6558666667
742.76,12.4108,38.7494666667,25.3885333333,30.46,14.0725333333,13.2888666667,12.4886,13.7918666667,14.3726666667,32.0382666667,13.6890666666
743.07,12.5134,39.0048,25.4594,30.5174666667,14.1023333333,13.3587333333,12.5275333333,13.8366,14.4134,32.2477333333,13.7688
743.39,11.901,38.4763333333,24.9284666667,29.9772,13.3990666667,12.8188666667,12.0897333333,12.8616666667,13.8707333333,31.8096666667,13.0274
743.70,12.0382666666,38.6933333333,25.1510666667,30.1131333334,13.557,12.9907333333,12.0992666667,13.2230666667,14.1202,31.6985333333,13.1678666667
744.02,11.9552,38.8956666667,25.1766666667,30.1974,13.7367333333,13.1654666667,12.1466,13.1773333333,14.2019333333,31.8936,13.1891333333
744.34,11.8322,38.6996,24.9262,30.0264666667,13.5166,13.2150666667,12.0182666667,13.0232,14.0277333333,31.5928666667,12.9639333333
744.65,11.4739333333,38.4424666667,24.7712,29.7579333333,13.1987333333,12.8429333333,11.5187333333,12.6994666667,13.779,31.3692,12.6397333333
744.97,11.5794666667,38.2670666667,24.7624,29.645,13.1468666667,12.879,11.417,12.4188,13.6310666667,31.3809333333,12.5150666667
745.28,10.3825333333,37.3071333333,24.0316,28.6977333333,11.9582,11.8245333333,10.428,11.5270666666,12.4771333333,30.3855333333,11.4633333333
745.60,10.2715333333,36.7429333333,23.8732,28.5057333334,11.6896,11.534,10.0762,11.1132,12.2202,30.2805333333,11.1283333333
745.91,10.2210666667,36.8480666667,23.9294,28.6572666667,11.6446,11.7788,10.3795333333,11.3336666667,12.3730666667,30.2513333333,11.3945333333
746.23,9.91653333334,36.3317333333,23.5410666667,28.0764,11.3596666667,11.5446,10.1956,10.8898,11.7690666667,29.8015333333,10.9292666667
746.55,8.86760000001,35.4124666667,22.6392666667,27.2998,10.2923333333,10.4750666667,9.15679999999,9.74120000001,10.8340666667,29.0076,9.93306666666
746.86,9.00206666666,35.3536,22.7108666667,27.2027333333,10.5134666667,10.5831333333,9.11700000001,9.85933333335,10.9282666667,28.8807333333,9.99246666668
747.18,9.1658,35.5042666667,22.9418666667,27.3923333333,10.6776666666,10.777,9.35253333333,9.90066666667,10.9454666667,29.2712666667,10.2588
747.49,9.47473333333,35.3842666667,23.2828,27.5808,10.9290666667,11.116,9.67646666665,10.1366666667,11.3000666667,29.3143333333,10.469
747.81,9.163,34.8665333333,23.1101333333,27.3421333333,10.8958,10.9485333333,9.58293333334,9.84726666666,11.1425333333,28.9719333333,10.3818
748.12,9.66846666667,34.9832,23.2735333333,27.5281333333,11.3359333333,11.2921333333,10.0715333333,10.1884,11.5082,29.2977333334,10.7198
748.44,9.23353333334,34.6874666667,22.9794666667,27.3220666667,11.2516,11.2804,9.85420000001,10.1457333333,11.3266,29.0689333334,10.5847333333
748.75,10.0114,35.1342666667,23.399,27.8044666667,12.0154666667,11.9496666667,10.5318,10.5403333333,11.7524,29.5997333333,11.1406666667
749.07,9.76540000001,35.0171333333,23.2132666667,27.6070666667,11.7924,11.8382666667,10.3744666667,10.2457333333,11.5380666667,29.4109333333,10.9892
749.38,9.47206666665,34.6661333333,22.6998,27.0548,11.5639333333,11.2729333333,9.79733333333,9.6148,11.1302,29.0838666667,10.5993333333
749.70,9.30120000001,34.4927333333,22.603,26.9622,11.2353333333,10.9887333333,9.5824,9.42753333334,11.0692,29.1118666667,10.4722
750.01,9.70180000001,34.8279333333,22.9489333333,27.2310666667,11.64,11.3866,9.96973333332,9.79413333333,11.2138,29.5522666667,10.635
750.33,10.0346,35.2744666667,23.4315333333,27.7990666667,12.0104666667,11.9556666667,10.3436666667,10.1791333333,11.6089333333,30.1098666667,11.0225333333
750.64,10.0015333333,35.3935333333,23.4772666667,27.9238666667,12.2071333333,12.0994,10.3185333333,10.1352666667,11.7620666667,30.4059333333,11.0025333333
750.96,9.75926666665,35.0780666667,23.1510666667,27.6382,11.8160666666,11.7753333333,9.9432,9.8556,11.4544,30.3605333333,10.7512666667
751.27,9.8698,35.5496666667,23.5075333333,27.7060666667,11.9748,11.8897333333,10.2297333333,9.89306666668,11.6674666667,30.6954666667,10.8681333333
751.59,9.59113333333,35.2567333333,23.3755333333,27.6210666667,11.8258666667,11.8086,10.0829333333,9.55053333334,11.4419333333,30.4262,10.9182666667
751.90,9.53766666667,35.4454,23.1014,27.5705333333,11.4961333333,11.502,9.86266666668,9.20693333333,11.3483333333,30.5391333333,10.7606
752.22,9.29853333333,35.6805333333,23.0726,27.6109333333,11.3160666667,11.241,9.70013333333,9.04386666667,11.3848,30.6174666667,10.5995333333
752.53,9.78333333334,36.0078,23.2912,27.8038666667,11.6577333333,11.6004666667,9.9278,9.21780000001,11.778,31.0288666667,10.7279333333
752.85,10.3016666667,36.5337333333,23.7346,28.3228666667,12.0544,12.2052,10.5007333333,9.7014,12.178,31.5263333333,11.2398
753.16,10.7045333333,36.8214,24.0738666667,28.5023333334,12.4861333333,12.6213333333,10.8066666667,9.79720000001,12.4831333333,31.9032,11.6928666667
753.47,10.8995333333,37.0578,24.248,28.5679333333,12.7106,12.7918,10.8512666667,9.90666666667,12.9272,31.9404,11.9493333333
753.79,10.8188666667,37.3602666667,24.2926666667,28.5885333333,12.5268,12.5298666667,10.9869333333,9.5998,12.6824,32.1599333333,12.0042666667
754.10,10.7530666667,36.9025333333,24.1532666667,28.4466666667,12.2500666667,12.2196666667,10.9387333333,9.41453333334,12.4388,31.6628666667,11.7816
754.42,10.7066,37.189,24.1996666667,28.6082666667,12.3071333334,12.2518666667,11.1244666667,9.31793333333,12.5007333333,31.6528,11.9479333333
754.73,11.14,37.3184,24.2602666667,28.8570666667,12.5086,12.5208666667,11.1245333333,9.43453333333,12.7154,31.8535333333,12.3324666667
755.05,11.4063333333,37.3839333333,24.3062,28.7372666667,12.6224,12.5852,11.1131333333,9.46373333334,12.7969333333,32.0454,12.3448666667
755.36,11.7368666667,37.6601333333,24.9108666667,29.097,13.1240666667,13.0364666667,11.8776,9.81553333333,13.0741333333,32.4272,12.7523333333
755.67,12.6217333333,38.1530666667,25.6148666667,29.7819333334,13.8933333333,13.9087333333,12.7796,10.6604666667,13.9211333333,32.9405333334,13.7447333333
755.99,12.3284666667,38.0245333333,25.6992,29.6126666667,13.8714,13.7470666667,12.6519333333,10.7108666667,13.6754666667,32.7422,13.8466
756.30,12.2914666667,37.9348,25.6994666667,29.5242,13.8731333333,13.7046,12.7156,10.6909333333,13.6296666667,32.7594,13.8543333334
756.62,11.9648,37.911,25.4774666667,29.1112,13.5220666667,13.3302,12.5719333333,10.53,13.2389333333,32.6977333333,13.5819333333
756.93,12.2081333333,38.1518666667,25.6798,29.3538666667,13.7922666667,13.5124,12.9969333333,10.9507333333,13.2076,32.9528666667,13.8486666667
757.24,12.4238666667,38.0997333333,25.8103333333,29.3515333333,14.0022,13.7021333334,12.9958666667,11.3673333333,13.5397333333,32.9052666667,14.0616
757.56,12.4539333333,38.4711333333,26.0773333333,29.3333333333,14.0206,13.7051333333,12.9173333333,11.2844666667,13.6578666667,33.1662666667,14.1182
757.87,12.4899333333,38.2660666666,26.0295333333,29.0126666667,13.9863333333,13.7051333333,12.7677333333,11.4745333333,13.6707333333,33.0616666667,14.1423333333
758.18,12.3980666667,38.2109333333,26.1646666666,28.9422,13.8136,13.6534666667,12.8721333333,11.6320666667,13.5152,33.4243333333,14.1242666667
758.50,12.7203333333,38.661,26.5227333333,29.232,13.9871333333,13.9559333333,13.2269333333,12.0444666667,13.8338,33.7964,14.4534666667
758.81,12.8880666667,38.5521333333,26.5608,29.2043333333,13.9498,13.8970666667,13.1029333333,12.3367333333,14.0308,33.872,14.6037333333
759.13,12.9484,38.5038666667,26.5603333333,29.0298,13.8780666667,13.8903333333,12.9046666667,12.2566666667,13.7621333333,34.1502,14.4539333333
759.44,12.7710666667,38.2506,26.2731333333,28.7504,13.324,13.6050666667,12.8054,11.9370666667,13.4988666667,34.0425333333,14.0518666667
759.75,13.3178,38.6486666667,26.813,29.1764666667,13.7724,14.0090666667,13.1246666667,12.3649333334,13.928,34.4294666667,14.4294666667
760.07,13.6554,38.8573333333,27.0196666667,29.5526,14.1694666667,14.3025333333,13.2466,12.5436666667,14.2715333333,34.3396,14.6988
760.38,13.3950666667,38.6801333333,26.9134666667,29.4018,13.9561333333,14.2183333333,12.951,12.2633333333,14.1935333333,34.4001333334,14.465
760.69,13.4818,38.7364,26.9393333333,29.3061333333,13.9666,14.1424666666,13.0030666667,12.2605333333,14.1788666667,34.3333333333,14.3969333333
761.01,13.8732666667,39.0699333333,27.1802,29.6304,14.4219333333,14.5804,13.5447333333,12.9254666667,14.5687333333,34.7652666667,14.915
761.32,14.2943333333,39.6492,27.6675333333,30.1454,14.9130666667,14.9700666667,14.0346,13.2905333333,14.9642666667,35.2267333333,15.2808
761.63,14.1982666667,39.5002666667,27.5507333333,30.0276666667,14.8491333333,14.7062666667,13.8716,13.2070666667,14.8462666667,34.849,15.0329333333
761.94,13.9434666667,39.3976666667,27.3776,29.8290666667,14.6332,14.2936,13.5217333333,12.9566666667,14.5670666667,34.6146666667,14.7128
762.26,14.0309333333,39.5762666666,27.4708666667,29.8731333333,14.7081333333,14.6040666667,13.7239333333,13.0288,14.6347333334,34.4773333333,14.8606
762.57,13.8873333333,39.5465333333,27.4926666667,29.9436,14.6617333333,14.451,13.6666666667,13.0736,14.5442,34.397,14.8454666667
762.88,14.6359333333,40.2368666667,28.0544,30.56,15.5428666667,15.0574,14.3256666667,13.8613333333,15.2232666667,34.9792,15.6731333333
763.20,14.3630666667,39.8819333333,27.7797333333,30.2234,15.2818,14.7078666667,13.9974,13.6666,14.9625333333,34.6245333334,15.2864
763.51,14.5336666667,40.0,28.0246666667,30.3291333333,15.4115333333,14.9154666667,14.3256,13.9643333333,15.1599333333,35.0662666667,15.5396
763.82,14.9372,40.3011333333,28.3070666667,30.5682,15.6558666667,15.1335333333,14.6383333333,14.2254,15.3913333333,35.1814,15.9571333333
764.14,14.8875333333,40.1882666667,28.207,30.512,15.7002,15.1424,14.6878,14.185,15.2778,35.1880666667,16.1042
764.45,15.1204666667,40.3029333333,28.5310666667,30.6282,15.9000666667,15.2119333333,14.7657333333,14.2256,15.3128,35.327,16.2782
764.76,15.2692,40.4790666667,28.6122,30.7273333334,15.9394666667,15.349,14.7345333333,14.3448,15.3344666667,35.6054,16.3410666667
765.07,15.7944,40.9506,29.0431333333,30.9917333333,16.5060666667,15.9114,15.2917333333,14.8290666667,15.8891333333,36.021,16.9516666667
