wavelength,Back_BanEdwf,Belly_BanEdwf,Breast_BanEdwf,Crissum_BanEdwf,Crown_BanEdwf,DorTail_BanEdwf,Patch10_BanEdwf,Patch11_BanEdwf,Patch12_BanEdwf,Rump_BanEdwf,Throat_BanEdwf,WingTip_BanEdwf
771.00,11.2515,23.8623333334,33.46475,24.2413333333,12.2418333333,17.3935,14.8546666667,10.5353333333,16.593,16.4981666667,15.6765,16.8353333334
771.32,11.2161666667,23.9196666667,33.98475,24.2235,11.8893333334,17.7308333333,14.4193333333,10.2388333333,16.4278333333,16.5471666666,15.7653333334,16.2108333333
771.63,10.8613333333,23.3201666667,33.8455833333,23.7606666667,11.4895,17.2725,13.7145,9.5615,16.116,15.9723333333,15.2786666667,15.6753333334
771.94,10.3761666667,22.935,33.4565,23.4721666667,10.7006666667,16.577,13.0846666667,8.98816666669,15.4465,15.5585,14.8981666666,15.0658333333
772.25,10.4553333333,22.7523333334,33.3501666666,23.6671666666,10.215,16.5178333333,13.5095,9.09400000002,15.2483333334,15.3511666666,15.2023333334,14.6991666667
772.56,10.3673333333,22.6871666667,33.3796666667,23.6166666666,10.1466666667,16.4691666667,13.3541666667,9.01933333335,15.4113333334,15.6558333333,14.8421666667,14.2026666666
772.87,10.6635,22.8918333333,33.0294166667,24.2116666667,10.4063333333,16.9588333333,13.5481666667,9.02816666665,15.6736666666,15.9893333334,14.8211666667,14.5293333333
773.18,9.92849999999,22.2221666667,32.7240833333,23.9188333334,10.1555,16.9656666667,13.2496666667,8.97233333334,14.743,15.5556666667,14.9221666666,14.4441666667
773.50,10.2266666667,22.2625,32.9959166667,24.1195,10.4076666667,17.2091666666,13.7118333333,8.93633333333,15.159,15.931,15.6175,14.954
773.81,10.1583333333,22.3086666667,33.41375,24.4618333333,10.5173333333,17.2728333334,13.6476666667,8.84683333335,15.615,15.9861666667,15.4293333334,15.0086666667
774.12,10.1971666667,22.3146666666,33.03625,24.842,10.5635,16.8813333333,13.8741666666,8.98416666665,15.7315,15.7695,15.6431666666,14.9735
774.43,10.3431666667,22.9518333334,33.2116666667,25.5505,11.0855,16.8716666667,14.3113333333,9.05016666668,16.2186666667,16.2951666667,16.129,14.9896666667
774.74,10.3186666667,23.0143333333,33.4311666667,25.8751666667,11.22,17.0716666666,14.263,9.27366666668,15.948,16.4053333334,16.51,15.3996666666
775.05,11.1111666667,23.5488333334,33.49075,27.397,12.3588333334,18.2428333333,15.2875,10.2835,15.9443333334,17.297,17.2055,16.404
775.36,11.9086666666,24.2638333333,34.3190833334,28.667,13.4858333333,19.4005,16.522,11.2248333334,16.0093333333,17.9811666666,17.613,17.6916666667
775.67,11.506,24.2628333333,34.3930833333,29.0546666667,13.2175,19.2338333333,16.2321666667,10.7293333333,15.7055,17.5485,16.904,17.4301666667
775.98,11.6213333333,24.8401666666,34.7576666667,29.5791666666,13.4851666667,19.8748333333,16.68,11.555,15.9476666667,17.8913333333,17.7315,18.0378333334
776.30,11.3135,24.784,34.9850833333,29.0183333334,13.1068333334,19.6198333334,16.3025,11.4211666667,15.6686666667,17.8128333333,17.894,17.7051666667
776.61,11.2186666667,24.6031666667,34.67175,29.0555,12.8195,19.3975,16.0746666667,11.38,15.2678333333,17.864,17.5275,17.541
776.92,11.061,24.8836666667,34.35875,29.2043333333,12.9343333334,19.4693333334,15.6958333333,11.7858333333,14.9028333333,17.9791666667,16.9673333333,17.3775
777.23,10.7826666667,24.6715,33.6549166666,28.845,12.7535,19.0613333333,15.75,11.3298333333,13.9845,18.076,16.5025,16.6666666667
777.54,10.3071666667,24.5475,33.4360833333,28.6048333334,12.3901666666,19.2436666667,15.9815,10.9785,13.5143333333,17.996,16.2826666667,16.3515
777.85,9.82299999999,23.2381666667,32.8436666667,28.1631666666,11.7823333333,18.7481666667,15.9593333333,10.5443333334,12.4898333333,17.2651666667,16.0813333334,15.9456666666
778.16,8.89599999998,22.1726666667,31.6585,27.1765,10.51,17.2905,15.0393333333,9.43866666665,11.1201666667,15.8123333333,14.4695,14.7275
778.47,7.822,21.2133333333,30.8043333334,26.1885,9.4665,16.1413333333,14.5523333333,8.54083333335,9.978,14.953,13.8335,13.5018333333
778.78,5.95816666667,19.7241666666,29.0958333334,24.0331666666,7.7075,14.3486666667,13.0118333333,6.84016666667,8.46166666666,13.1115,12.571,11.6466666667
779.09,4.9855,19.0643333333,28.2455,23.0116666667,7.0615,13.3771666666,12.3833333333,6.11116666666,7.6315,12.456,12.2808333333,11.2135
779.40,3.4505,17.7618333333,26.8375833333,21.3321666667,5.82066666667,11.161,11.056,4.0655,5.5955,10.561,10.4108333333,9.64583333332
779.71,4.4785,17.7635,27.1040833334,21.7763333333,6.357,11.4666666666,11.527,4.67383333333,5.60566666666,10.3245,11.2263333333,10.1291666667
780.02,4.3995,17.721,26.7185833333,20.8525,6.26316666666,10.3115,10.7393333334,3.58983333333,5.43883333333,9.89933333331,10.7241666667,9.50200000002
780.33,4.88033333333,17.7101666667,27.6628333334,20.5648333334,6.38433333335,10.2055,11.5408333333,3.71383333333,5.64766666666,9.96,11.2031666667,9.57633333334
780.64,5.43833333333,18.2751666667,28.09475,21.201,6.97000000002,11.0603333334,11.7955,4.48833333334,6.3725,10.187,11.9636666667,9.7885
780.95,7.11683333334,19.447,29.2233333333,21.819,8.31049999998,12.2543333333,12.9343333333,5.90816666667,7.67616666667,11.2871666667,13.297,11.3176666667
781.26,6.108,17.9558333334,27.5476666667,20.4575,6.99833333335,10.9731666667,11.464,4.911,6.3995,10.0828333333,11.5561666667,9.83716666666
781.57,6.6975,18.4105,27.9551666667,21.1573333333,7.73133333331,11.6513333333,12.3458333333,5.4165,6.94433333333,10.6328333333,11.9908333334,10.6791666666
781.88,6.64833333333,18.7193333333,27.7728333334,21.2928333333,7.85850000002,11.642,12.0866666667,5.97416666667,6.98516666667,10.4778333333,11.6726666666,11.3971666667
782.19,6.75966666666,19.4571666667,28.1316666666,21.9226666667,8.38766666666,11.7053333333,12.2636666666,6.29466666666,7.27133333334,10.9611666667,11.7363333334,11.5813333333
782.50,6.811,19.1575,27.6904166667,21.6481666667,8.3795,11.516,11.6543333333,6.59583333333,7.11866666667,11.101,11.2085,11.5313333333
782.81,7.4105,19.1783333334,28.2246666667,22.2325,8.51166666667,12.0463333333,12.1705,7.05416666667,8.27916666669,11.9845,11.8913333333,12.0155
783.12,6.7415,18.9761666667,27.5903333333,21.8165,8.62999999998,11.4545,12.0628333333,6.63233333333,8.0525,12.3751666667,10.6586666666,10.9238333334
783.43,7.08416666667,19.1333333334,27.9096666667,22.47,8.697,12.4765,12.9031666667,6.95766666667,8.04883333333,12.6978333333,10.8476666666,11.1006666667
783.74,6.28633333333,18.7783333333,27.8046666667,23.0818333333,8.63966666667,12.0081666667,12.3631666666,6.38283333334,7.608,12.637,9.63866666665,10.6543333333
784.05,5.88533333333,18.48,28.14875,22.8815,8.045,11.7541666667,12.5783333333,6.01733333333,7.17116666667,12.4956666667,8.671,10.5341666667
784.36,5.3215,18.5576666667,27.803,22.8413333333,7.96533333333,10.81,11.9645,6.02416666666,6.87766666667,12.1151666667,7.8985,10.0905
784.67,5.36733333333,19.3503333333,28.9658333333,23.2821666667,8.66649999998,10.9913333333,12.1025,6.71783333334,7.0425,12.4273333333,9.0085,10.6155
784.98,6.21383333333,20.7695,29.7753333333,23.885,10.0273333333,12.1383333333,12.7681666666,7.78016666667,8.27366666666,13.9256666667,10.2316666666,12.0873333333
785.29,6.1865,20.9603333334,30.6255833334,23.414,9.91933333335,12.2326666667,12.6006666666,7.3605,8.35933333333,14.4761666667,9.9895,11.6368333333
785.60,6.92566666667,20.6906666667,31.4766666667,23.9895,10.5355,12.8841666666,13.0915,7.53033333334,8.56633333333,14.8705,10.7081666667,12.2971666666
785.91,7.79716666667,20.9738333334,32.1670833333,24.4808333333,11.4571666667,13.6535,13.9086666666,7.66083333333,9.00599999999,15.1856666667,11.7125,12.751
786.22,6.9085,20.2286666667,30.6163333333,23.741,10.918,12.5913333333,12.5911666667,7.041,7.78633333333,13.9661666667,11.0341666667,11.5143333333
786.53,6.8035,19.857,30.7535833334,24.0233333333,10.7096666667,12.3861666667,12.1093333333,7.308,7.422,13.5743333333,10.5141666667,12.0443333333
786.84,5.35816666666,18.5221666667,29.9103333333,23.0006666666,9.50083333334,10.6366666667,10.6525,6.73366666667,5.40616666666,12.0123333333,8.60533333334,11.0845
787.14,5.29166666666,18.3425,29.27525,22.2841666667,9.06266666666,10.8473333334,10.63,7.09183333333,5.1985,11.5766666667,8.96966666666,11.1111666667
787.45,3.95333333334,16.9611666667,27.9613333333,20.6046666667,8.03116666667,9.473,8.94566666666,5.9535,3.597,9.9535,8.4185,10.0465
787.76,3.55083333333,15.5938333334,27.4479166666,19.5678333334,7.19233333335,8.41666666665,8.23516666667,5.22816666667,2.76533333333,9.02083333332,8.2805,9.26266666666
788.07,4.244,16.2983333334,27.5861666667,19.8938333333,7.72183333335,8.69433333335,8.76783333335,5.17233333333,3.38933333333,9.35750000001,8.3555,9.28399999998
788.38,3.74416666666,15.1371666667,27.1414166667,19.0703333333,6.78916666667,7.3135,8.12950000001,4.92416666667,2.7535,8.071,7.29916666667,8.348
788.69,4.4805,15.4251666667,27.2760833334,19.706,7.39133333333,6.99216666666,8.88983333335,5.6935,3.51,8.59033333333,7.79116666667,8.70433333331
789.00,4.3205,15.15,26.7668333334,19.0558333333,7.06733333332,6.86683333333,8.61216666665,6.00866666667,3.4905,8.21166666666,7.668,8.48349999998
789.31,3.87283333333,15.0856666666,26.7116666667,18.6973333333,6.68716666667,6.06333333334,8.16649999998,6.06316666667,3.13283333333,7.87666666667,6.64333333333,8.413
789.62,4.76383333334,15.7523333333,27.8319166667,19.2183333333,7.74316666669,7.0945,8.99699999999,7.34516666667,3.7905,8.61366666667,6.99133333333,9.46916666669
789.92,4.58516666667,15.6865,27.2395833333,18.537,7.43566666666,6.2895,8.74799999998,7.07383333333,3.49916666667,8.19,7.07383333334,9.12516666667
790.23,5.09516666666,15.623,27.02575,18.5851666667,8.02649999998,6.09283333334,8.74766666668,7.12083333333,4.31216666667,8.41016666667,7.81116666667,8.90133333331
790.54,5.5245,15.2856666667,26.3578333334,18.7928333333,8.31766666668,5.66416666667,8.50399999999,7.1385,4.60916666667,8.17833333334,7.10733333333,8.504
790.85,6.92483333334,16.6036666666,27.7543333334,20.5223333333,9.47416666669,6.68883333334,9.41133333331,8.65583333331,6.29516666667,9.53733333335,7.995,9.56883333332
791.16,8.41466666667,18.0338333333,28.9876666667,22.0215,11.2466666667,8.28449999998,10.4655,10.3676666667,7.74733333333,11.2468333333,8.51233333334,10.8398333333
791.47,8.43266666666,17.8263333334,29.8459166666,22.316,11.8456666667,8.43283333331,10.8515,11.4976666666,8.3665,11.6466666667,8.56516666665,11.4811666667
791.78,8.7745,18.4826666667,30.2868333333,22.641,11.9655,8.26516666666,10.5906666667,11.6768333334,8.97816666667,12.3386666667,8.9275,11.439
792.08,8.34183333333,18.3663333333,30.56725,22.4246666667,11.7931666667,8.42866666665,9.93733333331,11.377,8.7755,11.984,9.0705,11.7933333333
792.39,9.1405,19.035,31.7718333333,23.2806666666,12.4736666667,8.50883333335,10.4036666667,11.649,10.1578333334,12.8771666666,9.737,12.5438333333
792.70,9.45816666667,19.394,32.3769166667,23.3438333333,12.221,8.50149999999,10.7331666667,11.2291666667,11.4768333334,12.77,10.5383333333,12.6285
793.01,9.84766666665,19.412,33.0233333333,24.1588333333,12.469,8.41316666665,11.176,10.8041666666,12.1503333334,13.3015,10.3966666666,12.4336666666
793.32,9.88383333333,19.6616666666,33.3068333333,24.8593333333,12.7378333334,9.2145,11.4516666667,10.8878333333,13.0373333334,13.8303333333,10.1481666667,12.7378333334
793.62,10.4255,20.4356666667,33.9471666667,25.1555,13.1568333334,9.78566666665,12.258,11.9468333333,14.0211666667,14.5575,9.88933333335,14.056
793.93,9.96149999999,20.794,34.83975,24.3123333333,12.9571666667,9.54366666667,12.0168333333,11.7208333333,14.002,14.1066666666,10.2753333333,14.4548333333
794.24,9.066,19.8021666667,34.0575833333,23.2446666666,12.321,8.52083333334,11.3325,10.7703333333,13.3263333334,13.4626666667,9.96916666665,13.8036666667
794.55,7.11133333334,18.0243333334,33.44375,21.962,10.2171666667,6.9415,10.0473333334,8.97816666669,11.6258333333,11.6258333333,8.31616666666,12.3388333333
794.86,7.261,17.7476666667,33.0714166667,21.5806666667,9.86149999998,6.48433333333,9.625,8.52750000001,11.2126666667,10.993,8.00416666667,11.871
795.16,7.56083333334,17.7678333334,33.2673333334,21.6306666667,10.5193333333,6.88683333333,10.1411666667,8.94150000002,11.407,10.7988333333,8.85933333333,11.8838333334
795.47,7.64466666666,17.9011666666,32.97725,21.6841666667,10.7945,7.09083333334,10.4461666667,9.52816666667,11.7761666667,10.7151666667,8.59416666667,12.14
795.78,7.68516666666,17.5881666667,32.8723333333,21.5556666666,10.7466666667,6.38866666666,9.82516666668,9.48149999999,11.1216666667,9.79383333335,8.16933333334,11.6526666667
796.09,7.34916666667,16.6511666667,31.83425,21.4485,10.4858333333,6.38066666667,9.44033333333,9.76333333333,10.1936666666,9.31733333334,7.5955,10.6858333334
796.40,5.46233333333,15.6861666666,30.6098333334,19.0631666666,8.79233333333,4.41933333333,7.98299999999,8.94783333335,8.23233333333,7.14266666667,6.52033333334,9.33716666666
796.70,5.503,15.3183333333,31.2323333333,18.893,8.60766666669,4.13916666666,7.87083333331,9.423,7.96483333334,6.82016666665,7.573,9.34466666665
797.01,5.98166666667,16.2565,32.2520833334,19.776,8.80666666665,4.95583333333,8.30183333334,9.81683333334,8.85433333335,7.03916666665,8.91733333333,9.91166666666
797.32,7.00266666667,16.5888333333,32.4385,20.3238333333,9.16583333333,6.116,9.38366666669,10.7533333333,9.60166666665,7.9985,9.78866666665,10.691
797.63,7.6,17.0411666666,32.03,20.646,9.23833333335,6.25766666667,9.58166666668,11.1421666667,10.2216666667,8.14616666665,10.1745,10.9238333334
797.93,9.37,18.4331666666,32.4193333333,21.6588333333,11.0138333333,7.89566666666,10.891,12.6726666667,11.828,9.73866666665,12.1508333334,12.8726666666
798.24,9.90866666666,19.0106666666,32.0015833333,21.9025,11.2178333333,8.219,10.7916666667,12.755,12.4505,10.1826666667,12.6181666667,13.4396666667
798.55,10.1196666666,19.7485,32.5976666666,22.6156666667,12.1435,8.81633333334,11.5608333333,13.738,13.3088333333,11.2541666667,12.9098333334,14.6271666667
798.85,10.4755,19.6911666666,33.2705,22.8105,12.0036666667,8.66416666667,11.2791666667,13.4845,13.2165,11.6728333333,13.579,14.2406666667
799.16,10.322,19.8548333334,32.6705833334,22.7431666667,11.9318333333,9.23316666666,11.8053333333,13.1315,13.4786666666,12.4528333334,14.4415,13.952
799.47,12.1893333333,21.7971666666,34.4724166667,23.7573333334,13.7031666667,10.819,13.1293333333,15.0413333333,15.2326666667,14.7066666667,16.1888333334,15.9975
799.78,13.9335,22.8276666667,35.8293333334,25.4186666667,15.15,13.2386666667,14.1073333333,16.5401666667,17.4406666667,16.556,18.0881666667,17.6143333333
800.08,13.9748333333,24.1626666667,35.7903333334,25.2423333333,15.4773333333,13.9125,14.773,16.5726666667,18.2783333333,17.1206666667,18.2786666666,18.2628333334
800.39,13.799,24.2076666667,35.67,24.8891666666,15.6368333333,13.8466666667,15.0191666667,16.7616666667,18.5043333333,17.5696666667,18.2511666667,18.2668333334
800.70,13.7933333333,24.5688333333,35.6243333333,25.4788333333,16.2035,13.969,14.6233333333,16.555,18.8696666667,17.9918333334,17.7041666666,18.0555
801.00,13.4783333333,24.8793333333,36.30425,25.459,16.7955,14.6698333333,15.0401666667,16.8438333334,18.8568333334,18.454,17.7615,18.3735
801.31,12.9396666666,24.886,36.1328333333,24.7721666667,16.4388333333,14.3715,14.5995,16.3735,18.3595,18.278,17.2363333334,17.7245
801.62,12.241,24.8998333333,36.59,25.0501666667,16.984,15.0301666667,14.9465,17.0006666667,18.3866666667,18.3031666667,16.9003333333,17.9021666667
801.92,11.6445,24.515,35.8441666666,24.4808333333,16.2751666667,14.8451666666,14.3175,16.3603333333,18.199,17.9606666666,16.1898333334,16.922
802.23,11.2478333334,24.7178333333,35.8119166666,24.513,16.3931666666,15.3846666667,14.5298333333,16.1026666667,18.3075,17.624,15.761,17.1625
802.54,11.2543333334,25.2405,36.3915,24.9143333334,16.7871666666,15.5155,15.0171666666,16.9931666667,18.7283333334,17.5256666667,15.292,17.7836666666
802.84,9.79350000002,24.3618333333,36.3588333333,24.1868333334,16.142,14.6903333334,14.463,15.4248333334,17.9083333334,15.8446666666,14.3933333334,17.2438333333
803.15,9.68266666668,24.2858333333,36.2433333334,24.321,16.0846666667,13.8448333333,14.8855,14.4266666667,17.0721666666,15.6966666666,14.3033333334,16.8433333333
803.46,10.2196666667,24.1056666667,36.6189166666,24.8493333333,16.826,14.5058333333,14.9663333333,14.7183333333,17.4105,15.7811666667,14.7891666667,17.1981666666
803.76,9.99633333333,23.7085,36.36775,25.0353333333,17.1268333333,14.9681666666,14.5966666667,14.2426666667,16.6843333334,15.2688333333,14.7736666666,16.6845
804.07,10.1781666667,24.189,36.6576666667,25.4545,17.5045,14.9908333333,15.5793333334,14.8661666666,17.2551666666,15.8645,16.3101666666,17.5401666667
804.38,11.2541666667,24.5803333333,37.6475833333,26.0805,17.8456666667,15.7196666667,16.5235,15.4163333333,18.2923333334,16.3986666667,16.8453333333,18.0958333334
804.68,10.828,24.2408333333,37.57225,26.4821666667,17.444,15.7266666667,16.486,15.1483333333,18.5285,15.9436666666,16.3591666667,17.6606666666
804.99,10.9658333333,24.1646666666,37.5455,27.0878333333,16.7391666667,15.6683333333,16.5576666667,14.7241666666,18.954,15.6316666666,17.1386666666,17.302
805.30,10.9238333334,24.6375,37.9435833333,27.6991666667,16.3766666667,16.1776666666,17.0288333333,14.6013333333,18.8223333333,16.0506666667,18.2245,17.7898333333
805.60,11.508,24.8378333333,38.0683333333,28.1206666666,16.7026666667,16.6486666667,17.9653333333,15.0071666667,19.8051666667,16.9371666667,19.2098333333,18.0736666667
805.91,12.2221666667,24.9543333334,38.53375,28.6336666667,17.0855,18.0693333333,18.3425,15.683,20.0181666666,18.0875,20.0001666666,18.4883333333
806.21,12.3748333334,24.3205,37.2945,28.076,16.1301666667,18.4193333334,17.6681666666,15.54,20.0108333333,18.2045,19.5816666667,17.9898333333
806.52,12.8095,25.0175,37.7476666667,28.7155,16.702,19.3738333333,18.2588333334,16.6311666667,21.1781666667,19.2676666667,20.1875,19.3736666666
806.83,13.1493333334,25.0973333333,37.9551666667,28.9323333334,16.8258333334,19.7241666666,19.194,16.5783333334,21.2443333333,19.742,19.9363333333,19.4061666667
807.13,13.813,26.6806666667,38.6818333333,29.6393333334,17.612,20.483,20.1855,17.4895,22.9168333333,21.131,20.5708333333,20.7283333333
807.44,13.742,27.2373333334,38.6890833333,29.8625,17.4946666667,21.036,19.6441666667,17.7941666666,23.2556666667,21.1591666667,20.49,20.5778333333
807.74,13.9795,28.1875,38.6018333334,30.1543333333,17.4745,21.426,19.3711666667,17.6678333333,23.8323333334,21.7596666666,21.5666666667,20.8816666666
808.05,15.1898333333,29.0611666667,39.4776666667,30.8018333334,18.3543333333,22.4508333333,20.0073333333,18.3018333333,24.4723333334,23.0308333333,23.0308333333,21.607
808.35,15.7358333333,29.6978333333,40.0335,31.0148333333,19.0903333333,22.6908333333,20.425,18.3528333333,24.6221666667,24.552,24.1483333334,22.4623333333
808.66,16.0221666667,29.5378333334,40.2075833334,31.3641666667,19.1728333333,22.5745,20.8198333334,18.5106666666,24.7938333334,24.5793333333,24.6508333334,22.7531666667
808.97,16.8866666667,30.6013333333,41.0065833334,32.1235,19.9488333334,23.689,21.2505,19.6185,25.0643333333,25.4125,25.6876666666,23.6708333334
809.27,17.2696666667,30.9026666666,41.2008333334,32.4195,20.2118333333,23.465,21.4546666667,19.4078333333,25.6395,25.4386666667,26.3886666666,23.8485
809.58,17.9143333334,32.5515,42.2069166667,32.812,21.7505,24.581,22.7375,19.9068333334,26.5365,26.3871666666,27.3555,24.3201666666
809.88,18.6093333334,33.5428333333,42.5525,33.638,22.2668333334,25.5618333334,23.6191666666,20.1526666667,26.9335,27.0666666667,28.1713333333,24.7236666667
810.19,18.4923333333,33.9223333333,42.6288333334,33.8046666667,21.7905,25.265,22.8111666667,20.1806666666,26.9336666667,27.012,28.4255,24.6565
810.49,17.8885,33.2131666667,42.1875833333,33.5138333334,20.4326666667,24.9601666667,22.2555,19.1506666667,26.0216666667,26.6626666667,28.4055,23.8981666667
810.80,16.9146666667,32.4246666667,41.801,33.168,19.8473333333,24.6385,22.1808333333,18.2363333334,25.609,26.1255,28.4595,23.5646666666
811.10,17.0476666667,32.6768333333,42.5560833334,34.1168333334,20.4788333333,25.794,23.9091666667,19.5256666667,26.5988333334,26.7683333334,29.2883333333,24.6505
811.41,15.6916666667,32.3365,41.97025,33.7235,19.9393333333,25.5743333333,23.9923333333,18.4873333333,26.7231666667,25.5526666666,28.327,24.014
811.71,14.7611666666,31.5156666666,39.8926666667,32.085,18.5283333333,25.7338333333,23.5435,17.4551666667,25.8215,24.1566666667,26.281,23.3903333334
812.02,15.2011666666,31.2553333333,39.85125,31.5398333333,19.0941666667,26.728,23.5126666667,17.1916666667,24.7593333333,24.2126666667,25.8968333333,23.2503333333
812.32,14.6761666667,31.2335,39.6545,31.2775,18.8538333333,26.7933333333,23.8408333333,16.601,24.6281666667,23.5785,25.7,22.266
812.63,14.5191666666,31.745,39.1499166667,30.917,17.7851666667,26.4203333334,23.7581666666,16.3758333334,23.7136666667,22.8186666666,25.3913333333,22.416
812.93,13.5891666667,31.4241666667,38.4548333333,31.4016666667,17.2281666666,25.876,23.2256666666,16.5543333333,22.8661666667,22.9336666666,25.8981666666,22.4618333334
813.24,12.9703333333,31.4965,38.526,31.4511666666,17.6416666667,25.7141666667,22.7208333334,16.6668333333,22.5848333333,23.2196666667,26.2361666666,22.0861666667
813.54,12.0445,31.3526666667,37.6938333333,31.398,17.9643333333,25.4781666667,22.8141666667,15.8925,22.1083333333,22.7688333333,26.3206666667,21.5391666666
813.85,13.2876666667,32.1918333334,37.8651666666,31.758,19.8171666666,26.4613333333,23.8811666666,17.2146666667,22.9681666666,22.991,27.5801666667,22.7853333334
814.15,12.988,31.4713333333,37.2728333333,29.3823333333,19.187,25.4768333334,23.0245,15.3496666667,21.049,21.9118333334,26.6803333333,21.7756666667
814.46,10.9875,29.833,34.6315,27.376,17.1533333333,23.0878333333,20.0278333334,12.3551666666,17.9648333333,19.7496666667,23.8291666666,19.3555
814.76,9.56766666668,28.3026666667,32.8045833334,25.7638333333,15.2328333333,21.3213333334,18.0301666667,11.3776666667,15.256,18.4298333333,22.5431666667,18.0536666666
815.07,9.96699999998,28.8115,33.2740833333,26.373,15.0806666666,20.7388333333,18.0635,12.145,14.9381666667,18.466,24.432,17.59
815.37,9.76666666665,29.5675,32.49525,26.8221666666,14.1886666667,20.3838333333,17.2255,12.245,16.1806666666,17.8571666667,24.83,16.7636666667
815.68,10.4691666667,30.0988333334,32.8024166666,27.3085,14.0741666667,20.4446666667,16.8641666667,12.568,16.3705,17.9261666666,24.5676666667,17.3086666667
815.98,9.80266666665,29.7203333333,31.3945,26.6136666666,13.7285,20.4241666666,16.209,12.524,16.4258333333,17.9915,23.1933333334,16.6426666667
816.29,9.05966666665,29.5668333333,30.92075,26.1695,12.2846666667,19.104,15.8541666667,11.2506666666,16.8145,16.6915,21.787,16.0511666667
816.59,8.417,28.4551666667,29.1605,24.534,10.1386666667,17.3363333333,14.7775,10.0428333333,15.9013333334,14.9451666666,20.2531666666,15.232
816.89,8.2605,28.004,29.1305,23.474,8.406,17.2963333333,14.5591666667,9.93216666665,15.1165,14.2926666666,20.5428333333,14.9223333334
817.20,5.45833333334,24.8051666667,27.1075833334,21.1256666666,4.50783333333,14.9853333333,11.5741666667,6.67666666666,11.7446666666,11.6958333333,16.8616666666,11.2575
817.50,6.41766666667,25.862,28.1251666666,23.3476666666,5.50766666667,16.2833333333,11.9253333333,9.12333333335,12.4521666667,13.0026666667,17.8401666666,12.4521666667
817.81,6.781,26.0505,28.105,23.2648333333,5.98166666667,16.0958333333,12.2373333334,10.2285,12.7171666667,12.7855,17.3973333333,12.603
818.11,7.50550000002,27.02,28.5983333333,23.3996666666,6.6225,16.0705,12.7151666666,9.88966666665,14.4148333333,13.4876666667,17.6378333334,12.3398333334
818.41,6.26883333332,26.5673333333,28.8154166667,23.087,5.85816666667,15.9098333334,11.6298333333,8.863,14.5696666667,13.3593333333,15.478,11.3056666667
818.72,5.64983333333,25.6253333333,28.4505833334,21.711,5.9725,14.8706666666,11.2996666667,8.19216666667,13.2968333333,12.4495,13.7408333334,11.4001666667
819.02,4.095,23.9,27.0665833333,20.5316666667,4.26716666667,13.3565,10.0268333333,6.525,11.175,10.7156666666,11.9785,9.75899999999
819.33,3.5905,22.8116666666,27.778,19.8465,4.68016666667,11.8791666667,9.36066666667,5.82366666666,10.6465,10.0928333333,11.8436666666,9.77133333334
819.63,5.40966666667,22.905,29.16675,21.0913333334,6.676,12.8831666667,9.85000000002,6.97316666667,10.913,11.398,12.9298333334,10.663
819.93,6.0325,22.6181666666,30.0675,21.12,7.71933333333,12.9286666666,10.4048333334,7.66533333333,11.3766666666,11.363,13.104,10.4723333333
820.24,6.752,22.185,30.12,21.0745,8.84916666667,12.4381666666,10.4531666666,8.07516666667,11.7318333333,11.4961666666,13.0438333334,10.8233333333
820.54,7.952,22.4145,30.5568333333,21.782,10.2028333333,12.4536666667,11.3745,9.29116666666,12.4816666666,12.1188333334,14.1181666667,11.914
820.85,7.768,21.7925,29.931,21.3545,9.83766666665,11.366,11.2623333333,8.92233333334,12.0665,11.525,13.3476666666,11.6125
821.15,8.60616666668,22.0173333333,30.5555833334,21.9968333334,10.6331666667,12.1691666667,11.8551666666,9.42516666667,12.4828333333,12.1893333333,14.0933333333,12.3465
821.45,9.06366666669,21.8988333333,31.1035,22.4256666666,11.0033333333,12.1888333334,12.2725,10.0931666666,12.572,12.4698333333,14.3496666667,12.9611666667
821.76,9.42916666668,21.9156666667,31.1525,22.4558333334,11.5138333333,12.1873333334,12.492,10.3591666667,12.6095,12.5613333333,14.6196666667,13.4595
822.06,9.88216666665,21.8998333333,31.28875,22.8425,11.723,12.3023333333,12.656,10.6823333333,12.7296666667,12.9111666667,14.919,13.7161666667
822.36,10.0501666667,21.7886666667,31.3089166666,22.8253333333,11.9746666667,12.2941666667,12.6271666667,10.8503333334,12.7568333333,13.0806666666,15.052,13.872
822.67,10.0975,21.6865,31.279,22.9055,12.0176666667,12.4285,12.7098333333,10.9773333333,12.7726666667,13.1788333333,15.0678333334,13.8845
822.97,10.469,21.9758333333,31.2805,23.0523333333,12.3163333333,12.627,13.1651666667,11.5196666667,13.008,13.4015,15.3843333333,14.334
823.27,10.556,21.976,31.3030833333,23.2863333334,12.4116666666,12.7211666666,13.1908333333,11.6363333333,13.0358333333,13.4743333333,15.3601666667,14.5413333333
823.58,10.8641666667,22.099,31.3163333334,23.6065,12.5228333334,12.8838333333,13.432,11.9288333333,13.0665,13.7061666666,15.433,14.8255
823.88,10.714,22.3131666667,31.3565833334,23.7135,12.4161666666,12.7323333333,13.3888333334,11.9151666667,13.0873333333,13.7631666667,15.3878333333,14.8088333334
824.18,10.9578333333,22.4591666667,31.5600833334,24.047,12.6606666667,13.2036666667,13.5223333333,12.2428333333,13.2665,14.1021666666,15.7106666666,15.058
824.49,11.2576666667,22.5611666666,31.7625833334,24.189,12.8628333334,13.1596666667,13.8108333333,12.5656666667,13.4623333333,14.3935,15.8155,15.2788333334
