wavelength,Back_CatDiaf,Belly_CatDiaf,Breast_CatDiaf,Crissum_CatDiaf,Crown_CatDiaf,DorTail_CatDiaf,Patch10_CatDiaf,Rump_CatDiaf,Throat_CatDiaf,WingTip_CatDiaf
571.81,8.75373333333,12.1456666667,11.305,12.9815333333,5.22713333333,7.34286666667,29.9627333333,9.39239999999,12.4015333333,10.8046
572.15,8.75526666667,12.1736,11.3227333333,13.0158666667,5.22666666667,7.32653333333,29.9808,9.39413333334,12.4144,10.8156
572.49,8.78073333333,12.2528,11.3751333333,13.0921333333,5.27413333333,7.38453333333,30.073,9.45533333332,12.4372666667,10.8837333334
572.83,8.86460000001,12.3945333333,11.494,13.2295333333,5.34953333334,7.4508,30.1348,9.54606666667,12.5640666667,10.9649333333
573.17,8.95946666666,12.4376666667,11.6276666667,13.3519333333,5.4278,7.56333333333,30.2514666667,9.61720000001,12.7164666667,11.0667333333
573.51,8.89593333334,12.4592,11.5784666667,13.3646,5.35393333333,7.5198,30.1761333333,9.58213333333,12.636,11.0069333333
573.85,8.95979999999,12.5230666667,11.615,13.4272,5.38166666667,7.5796,30.2498,9.61120000001,12.6971333333,11.0438
574.19,9.08226666666,12.6827333333,11.8193333333,13.6117333333,5.54,7.74146666667,30.442,9.73920000001,12.8674,11.1531333333
574.53,9.14286666667,12.7744,11.8937333334,13.7144666667,5.55533333334,7.7176,30.5878666667,9.7314,12.938,11.1930666667
574.87,9.15880000001,12.7948,11.9173333333,13.7463333333,5.55406666666,7.66293333334,30.6727333333,9.63480000001,12.9646666667,11.1602666667
575.21,9.23399999999,12.8962666667,11.9853333333,13.8615333333,5.6526,7.75506666666,30.7158,9.72646666667,13.0923333333,11.2359333333
575.55,9.40386666666,13.1904666667,12.1654,14.0486,5.85706666667,7.95026666667,30.9894666667,9.94406666667,13.3469333333,11.3962
575.89,9.39080000001,13.1958,12.1341333334,14.0057333333,5.80853333333,7.907,31.0011333333,9.9036,13.3512666667,11.3532
576.22,9.37053333332,13.2079333333,12.1619333333,14.0424,5.76033333333,7.9002,31.0890666667,9.84426666667,13.3994666667,11.3695333333
576.56,9.30873333333,13.1710666667,12.1070666667,14.0252666667,5.69093333333,7.83933333333,31.101,9.74019999999,13.3724,11.2731333333
576.90,9.34133333332,13.2324,12.1479333333,14.0469333333,5.735,7.81046666667,31.0948,9.71086666667,13.3526666667,11.249
577.24,9.4158,13.3088,12.2560666667,14.1351333333,5.8708,7.8852,31.1974,9.72306666665,13.4763333333,11.2734
577.58,9.26393333334,13.1824,12.1894,14.0150666667,5.6892,7.68646666667,31.1823333333,9.57026666667,13.4245333333,11.1430666667
577.92,9.16153333334,13.1095333333,12.0376666667,13.8595333333,5.5594,7.555,31.0140666667,9.42546666667,13.3139333333,11.0349333333
578.26,9.14560000001,13.135,12.1088,13.9233333333,5.5478,7.62526666667,31.1569333333,9.43306666667,13.3631333333,11.0328
578.60,9.21080000001,13.3349333333,12.2448666667,14.0629333333,5.70973333333,7.8072,31.2105333333,9.55433333333,13.4512,11.1364
578.94,9.23913333333,13.3574,12.2908666666,14.0768666667,5.69293333333,7.8242,31.2914666667,9.58266666666,13.5084,11.1557333333
579.28,9.02520000001,13.1507333333,12.1461333333,13.8953333333,5.40573333333,7.56413333333,31.1326666667,9.33446666666,13.263,10.9589333333
579.61,9.01066666666,13.2300666667,12.2237333333,13.9656666667,5.41633333333,7.60353333333,31.1942,9.4006,13.3084666667,10.9449333333
579.95,8.91366666667,13.2061333333,12.1607333333,13.8977333334,5.3,7.46893333333,31.2206666667,9.31673333333,13.2862,10.794
580.29,8.93846666666,13.2086,12.2029333333,13.8601333333,5.29946666667,7.49426666667,31.2138,9.34573333332,13.3114,10.7551333333
580.63,9.02333333332,13.3444,12.2889333333,14.008,5.33413333333,7.59593333333,31.3650666667,9.41913333333,13.4746,10.8596
580.97,9.06873333334,13.401,12.2900666667,14.0082,5.2928,7.58206666667,31.3767333334,9.43520000001,13.5268666667,10.8542
581.31,9.27046666667,13.6629333333,12.5276666667,14.239,5.53333333333,7.85093333333,31.4488666667,9.63206666666,13.6589333333,11.1023333333
581.65,9.19426666668,13.6032,12.5256666667,14.2322666667,5.3668,7.79553333333,31.431,9.53626666667,13.6620666667,11.0451333333
581.98,9.28426666667,13.7141333333,12.5928666667,14.3798666667,5.4784,7.8722,31.4656666667,9.60973333332,13.7715333333,11.1002
582.32,9.38406666667,13.7484666666,12.7222666667,14.4576,5.479,7.95800000001,31.4903333333,9.66866666667,13.9348,11.1674
582.66,9.31713333333,13.797,12.7745333333,14.4702666667,5.4308,7.93366666667,31.5017333333,9.56919999999,13.9504,11.1797333333
583.00,9.61526666665,14.1182,13.0412666667,14.7960666667,5.73953333333,8.27346666667,31.785,9.80426666668,14.3246666667,11.4343333333
583.34,9.76166666666,14.2216666667,13.2018,14.9357333333,5.8586,8.38486666666,31.8192,9.84593333335,14.4847333334,11.5564666667
583.68,9.91073333333,14.3558666667,13.3745333333,15.1094666667,6.01706666667,8.51153333333,31.9202,9.96773333334,14.5874666667,11.6908
584.01,9.8954,14.4162,13.4063333333,15.2169333333,6.04333333333,8.52079999999,31.9506666667,9.97633333333,14.651,11.7376666667
584.35,9.92573333333,14.4851333333,13.4758666667,15.2251333333,6.10673333333,8.53866666667,31.9085333333,10.0168,14.6789333333,11.7719333333
584.69,9.80126666668,14.3921333333,13.4272,15.2013333333,5.98946666667,8.45873333334,31.9848666667,9.90313333335,14.5778666667,11.7251333333
585.03,9.66253333333,14.3319333333,13.3776,15.1095333333,5.869,8.31626666667,31.9169333333,9.77913333331,14.5309333333,11.5591333333
585.37,9.84606666667,14.5274666667,13.5286,15.2642,6.04053333333,8.46066666667,32.1311333333,9.95073333333,14.6702,11.6680666667
585.70,9.8458,14.543,13.5308666667,15.1962,5.961,8.3762,32.1661333333,9.88800000001,14.6982,11.648
586.04,9.76773333333,14.6213333333,13.5218666667,15.1648,5.91413333333,8.24633333334,32.3355333333,9.86106666667,14.6942666667,11.5627333333
586.38,9.67653333333,14.4934666667,13.3454666667,15.0899333333,5.79333333333,8.1018,32.078,9.77960000001,14.5198666667,11.4453333333
586.72,9.56813333333,14.3754,13.2674,14.9623333333,5.65473333333,8.0072,31.8725333333,9.6784,14.3932666667,11.3917333334
587.06,9.39740000001,14.3471333333,13.1501333333,14.7993333333,5.54126666667,7.9236,31.8336,9.54880000001,14.3034666667,11.3117333333
587.39,9.47013333334,14.4207333333,13.2388666666,14.8876666666,5.6422,8.04573333333,31.7434,9.62373333333,14.3775333333,11.3908666666
587.73,9.56933333333,14.5828,13.3353333333,15.0097333333,5.735,8.16946666667,31.7953333333,9.7584,14.4562666667,11.4871333333
588.07,9.3396,14.4153333333,13.0788666667,14.8581333333,5.52833333333,7.9934,31.7366666667,9.55513333333,14.324,11.286
588.41,9.41193333335,14.5116666667,13.1368666667,14.9426666667,5.59046666667,8.02953333332,31.7296666667,9.59293333333,14.4152,11.3331333333
588.74,9.4902,14.5798,13.1871333333,15.0222,5.6242,8.07460000001,31.8713333333,9.66540000001,14.4989333333,11.3598666667
589.08,9.43766666667,14.5885333333,13.2623333333,15.0719333333,5.64773333333,8.05599999999,31.8960666667,9.65073333335,14.5269333333,11.3624666667
589.42,9.52133333335,14.7491333333,13.408,15.2076666667,5.7726,8.19193333334,31.975,9.74393333332,14.6532666667,11.5338666666
589.76,9.58586666667,14.8006666667,13.4385333333,15.2828,5.8364,8.28320000001,31.979,9.7848,14.7144,11.6556666667
590.09,9.67113333333,14.9047333334,13.6584,15.3567333333,5.92433333333,8.37286666666,32.1408,9.88653333335,14.8894666667,11.7369333334
590.43,9.84233333334,15.0817333333,13.8168,15.5709333333,6.1252,8.48660000001,32.2774,10.0049333333,15.0894666667,11.8286
590.77,9.81700000001,15.1334,13.8768666667,15.677,6.1368,8.46679999999,32.3689333333,10.0136666667,15.1644666667,11.8254666667
591.11,9.78873333334,15.1429333333,13.8345333333,15.7047333334,6.0714,8.38013333333,32.4668,10.0168,15.2078666667,11.7733333333
591.44,9.70066666667,15.0376666666,13.7873333333,15.6123333333,5.92546666667,8.22046666666,32.4672,9.88306666667,15.2002,11.6666
591.78,9.95639999999,15.3132,14.0429333333,15.8858,6.12373333333,8.39079999999,32.6616,10.1268666667,15.4738,11.8490666667
592.12,10.0516,15.4714,14.2286666667,16.075,6.24186666667,8.52493333334,32.8151333333,10.3097333333,15.6759333333,11.9812666667
592.46,10.2296,15.7265333333,14.4338,16.2648666667,6.40933333333,8.6974,32.979,10.4710666667,15.8787333333,12.1378
592.79,10.4575333333,15.9190666667,14.5344666667,16.4319333333,6.5166,8.84419999999,33.0376,10.6430666667,16.0729333333,12.3411333333
593.13,10.4689333333,15.9433333333,14.5531333333,16.4876,6.50806666667,8.90453333333,33.0044666667,10.6900666667,16.1388,12.3172
593.47,10.3856666667,15.8904666667,14.5088666667,16.4618,6.38486666667,8.775,32.8902666667,10.5819333333,16.0749333333,12.2063333333
593.80,10.3978666667,15.984,14.5056666667,16.4982666667,6.36073333333,8.79513333333,32.8513333333,10.5452,16.1332,12.1879333334
594.14,10.4452666667,16.0689333333,14.6391333333,16.5821333333,6.4054,8.86506666666,32.997,10.6728,16.1968,12.2510666667
594.48,10.6025333334,16.1371333333,14.7124,16.6876666667,6.4948,8.89059999999,32.9527333334,10.7546,16.2322,12.3238
594.81,10.6229333333,16.2275333333,14.7609333333,16.6416666667,6.47393333333,8.86513333333,32.8639333333,10.7424,16.2580666667,12.3448666667
595.15,10.7782666667,16.3765333333,14.9245333333,16.8508666667,6.65626666667,9.0308,32.9667333333,10.9240666667,16.413,12.5535333333
595.49,10.768,16.4157333333,15.0054,16.8445333333,6.66153333333,9.02953333333,32.9456,10.8786666667,16.4396,12.5491333333
595.82,10.8485333333,16.4738666667,15.0905333333,16.8678,6.70166666667,9.06639999999,32.9761333333,10.8986666667,16.4889333334,12.5639333333
596.16,10.6389333333,16.2657333333,14.9682,16.7402,6.51626666667,8.8504,32.8407333333,10.672,16.3764,12.4241333333
596.50,10.5595333333,16.2736,14.9896666667,16.7236666667,6.50353333333,8.81740000001,32.8801333333,10.5957333333,16.3362666667,12.3444666666
596.83,10.6328,16.3305333333,15.1458666667,16.8066666667,6.57446666667,8.80213333334,32.9971333333,10.7216666667,16.4244666667,12.3974
597.17,10.7048,16.4218,15.2324,16.8603333333,6.6748,8.92306666666,33.0324666666,10.771,16.5078,12.4483333333
597.51,10.6866666666,16.4316666667,15.2266666667,16.8866666667,6.73666666667,8.93499999999,33.0933333333,10.8233333333,16.5733333333,12.4883333333
597.84,10.5436666666,16.3718666667,15.1321333333,16.7870666667,6.66833333333,8.80080000001,32.9860666667,10.7198,16.5109333333,12.4000666667
598.18,10.5092666666,16.3983333333,15.2160666667,16.8298666667,6.72186666667,8.80013333333,33.0385333333,10.7571333333,16.5595333333,12.3608
598.52,10.4859333333,16.4162,15.2108,16.8406666667,6.72006666667,8.85080000001,33.0891333334,10.723,16.5694,12.3223333333
598.85,10.3128666667,16.3612,15.1021333333,16.7531333333,6.58393333333,8.71326666666,33.0278,10.4895333333,16.4403333333,12.1462
599.19,10.2045333333,16.1840666666,15.0719333333,16.7172666667,6.45713333333,8.60706666668,33.0210666667,10.3912666667,16.3476666667,12.0422666667
599.53,10.0224666667,16.1736,14.976,16.6792666667,6.36086666666,8.51126666667,32.9706666667,10.3263333333,16.2756666667,11.8868
599.86,10.0278666667,16.2488,14.9414,16.6944666666,6.39406666667,8.55526666666,32.9173333333,10.4019333333,16.2686,11.9063333333
600.20,10.0381333333,16.2961333333,15.0360666667,16.7568,6.4504,8.54166666667,32.9348666667,10.4948,16.3742,11.903
600.53,9.81493333333,16.2180666667,14.8682666667,16.5882,6.28446666667,8.40066666666,32.7398,10.2012666667,16.1838666667,11.6838
600.87,9.6074,16.0978,14.7336,16.4824666667,6.05953333333,8.12706666667,32.6380666667,10.094,16.0658,11.5004
601.21,9.63973333334,16.1659333334,14.8158666667,16.4884666667,6.0808,8.10773333333,32.6801333333,10.1009333333,16.0708666667,11.3915333333
601.54,9.6394,16.1609333333,14.8139333333,16.4903333333,5.9768,8.12400000001,32.5620666667,10.0736,16.0795333333,11.3778666667
601.88,9.58540000001,16.1560666667,14.8295333333,16.4048666667,5.86973333333,8.1232,32.4968,9.99433333333,16.06,11.3679333333
602.21,9.55860000001,16.1814,14.9206666667,16.5554666667,5.84013333333,8.11713333333,32.4758666667,10.0438666667,16.1576666667,11.3811333333
602.55,9.59113333334,16.2719333333,15.0481333333,16.5987333333,5.89313333334,8.196,32.5633333333,10.1421333333,16.2754666667,11.4594666667
602.88,9.58486666667,16.3848,15.0931333333,16.6409333333,5.9184,8.2214,32.539,10.1641333333,16.3915333333,11.5171333333
603.22,9.57559999999,16.3534,15.1235333333,16.6186,5.83786666667,8.2016,32.5194,10.0646666667,16.4446,11.5366666667
603.56,9.66939999999,16.4462666667,15.265,16.7185333333,5.88233333333,8.29046666666,32.5668666667,10.1084666667,16.5500666667,11.6025333333
603.89,9.6308,16.451,15.2318,16.7178666667,5.81013333333,8.30613333333,32.544,10.0495333333,16.5660666667,11.5596
604.23,9.65499999999,16.4843333333,15.2602,16.7748666667,5.84226666667,8.32506666667,32.5308666667,10.154,16.6896,11.6164666667
604.56,9.78340000001,16.6192,15.4418,16.9622,6.0282,8.49373333333,32.7532,10.2782,16.8626,11.7907333333
604.90,9.75426666665,16.6293333333,15.4744,17.0524,5.97786666667,8.51659999999,32.7464,10.2585333333,16.9379333333,11.8459333333
605.23,9.75293333332,16.6852666667,15.4782666667,17.0908,6.01986666667,8.54133333334,32.8104,10.2308,16.9829333333,11.8658666667
605.57,9.77706666667,16.7794,15.5386,17.2386,6.04953333333,8.60519999999,32.9861333334,10.2888,17.0871333333,11.9065333333
605.90,9.80373333332,16.7792,15.5976,17.1768666667,6.07926666667,8.538,33.0564,10.2467333333,17.0829333333,11.9099333333
606.24,9.71193333333,16.7197333333,15.5606,17.0783333333,5.94486666667,8.42420000001,32.9698,10.1594666667,17.0438666667,11.8022
606.58,9.68813333332,16.7584,15.5893333333,17.0573333333,5.90653333333,8.44740000001,33.0589333333,10.1127333333,17.0712,11.7641333333
606.91,9.65573333333,16.8050666667,15.6288666667,17.1314666667,5.93926666667,8.46193333334,33.0158,10.2022,17.135,11.8308
607.25,9.57226666667,16.8636666667,15.6445333333,17.1303333333,5.8934,8.37280000001,33.0182666667,10.1701333333,17.1624666667,11.7507333333
607.58,9.62433333334,16.9042,15.7281333333,17.1318666667,5.86,8.3966,33.0249333333,10.1926666667,17.2430666667,11.8328666667
607.92,9.73273333332,17.0286666666,15.8577333333,17.1734,5.93193333333,8.50813333333,33.1474,10.262,17.3183333333,11.9442
608.25,9.66613333332,17.0022,15.8264,17.0234666667,5.78486666667,8.42666666666,32.9545333333,10.1426,17.25,11.8582666667
608.59,9.67279999999,16.9727333333,15.8065333333,17.0254,5.8172,8.38879999999,32.9462666667,10.1584,17.1944,11.8206
608.92,9.58906666665,16.9423333333,15.8922666667,16.9846,5.76573333333,8.31233333334,32.9961333333,10.1387333333,17.1689333333,11.7334
609.26,9.53800000001,16.8963333333,15.8466666667,16.8771333333,5.71126666667,8.2856,32.8442666667,10.0846666667,17.1372666667,11.7126666666
609.59,9.50106666668,16.9525333333,15.8528,16.9332,5.6866,8.36113333333,32.9444666667,10.0607333333,17.1919333333,11.7568
609.93,9.62926666667,17.0781333333,15.8984666667,17.0372666667,5.7938,8.43713333334,33.0671333334,10.1330666667,17.3070666667,11.8928666667
610.26,9.6222,17.0644,15.8614,17.0536,5.7688,8.41713333333,33.0514,10.1643333333,17.2925333333,11.879
610.60,9.64573333331,17.0906,15.839,17.0097333333,5.76,8.37726666667,33.2196,10.1358,17.3090666667,11.8539333333
610.93,9.71633333332,17.0838,15.9339333333,17.0950666667,5.86246666667,8.5382,33.3371333333,10.1598,17.4200666667,11.9410666667
611.27,9.70573333331,17.1556666667,15.9728,17.1674,5.9546,8.52486666666,33.453,10.1612,17.4644666667,12.0346666667
611.60,9.57939999998,17.0432,15.9415333333,17.1367333333,5.86586666667,8.44593333333,33.4726666666,10.0299333333,17.3958666667,11.8908
611.93,9.52473333333,17.0084666667,15.9408666667,17.1667333333,5.8926,8.45286666667,33.4400666667,9.98053333333,17.3842,11.7934666667
612.27,9.47420000001,17.0168,16.0138,17.1120666667,5.8394,8.43966666666,33.4454666666,9.84660000001,17.4484666667,11.7825333333
612.60,9.60353333333,17.167,16.0970666666,17.1994666667,5.9194,8.55533333333,33.4741333333,9.88306666667,17.6023333333,11.8497333333
612.94,9.71986666668,17.3334666667,16.2622666667,17.3511333333,6.0066,8.59779999999,33.6666,9.98206666667,17.7911333333,11.9578
613.27,9.78499999998,17.4155333333,16.3769333333,17.3524666667,6.06913333333,8.67833333333,33.6908,10.0247333333,17.9858666667,12.0389333333
613.61,9.92326666668,17.5782666666,16.6516666667,17.5322666667,6.24926666667,8.95546666667,33.7897333333,10.2236666667,18.163,12.1338666667
613.94,10.0766666667,17.8373333333,16.8711333333,17.6864666667,6.4484,9.09173333333,33.8698666667,10.3624,18.4136,12.2905333333
614.28,10.1188,17.9391333333,17.0039333333,17.7298666667,6.47873333333,9.17166666667,33.8386,10.2902,18.4608,12.29
614.61,10.1078666667,18.0362666667,16.9785333333,17.6902,6.43906666667,9.15686666667,33.8243333333,10.3426666667,18.4586,12.2638
614.94,10.0012,17.9215333333,16.911,17.533,6.3688,9.06200000001,33.5455333333,10.2682666667,18.3650666667,11.9986
615.28,10.0083333333,18.0941333333,17.001,17.5909333333,6.39566666667,9.06393333334,33.5778666667,10.2912666667,18.4849333333,12.0988
615.61,10.0361333333,18.2705333333,17.1166,17.6994666667,6.38346666667,9.05653333333,33.7372666667,10.3193333333,18.6526666667,12.1844
615.95,10.1684666667,18.4198666667,17.2108,17.8237333333,6.44853333334,9.18933333333,33.8786666667,10.4786666667,18.7398,12.2961333333
616.28,10.1048,18.4722666667,17.2441333333,17.9214666667,6.47406666667,9.15953333333,33.9522666667,10.5408666667,18.7622,12.3343333333
616.61,10.0379333333,18.434,17.2174,17.9088666667,6.43213333333,9.11446666667,33.9194666667,10.4384666667,18.7272666667,12.2658
616.95,9.99873333334,18.4426,17.2488666667,17.9934,6.42993333333,9.04673333333,33.8703333333,10.4797333333,18.7159333333,12.2152666667
617.28,9.71546666667,18.2093333333,16.9928,17.8575333333,6.183,8.726,33.712,10.2064,18.5196666667,11.9310666666
617.62,9.66606666667,18.1235333333,17.0520666666,17.8862666667,6.10146666667,8.68993333333,33.6684,10.1600666667,18.427,11.8752666667
617.95,9.5754,18.0770666667,17.0424,17.8696,6.01993333333,8.63586666667,33.6383333333,10.1609333333,18.3724,11.8228
618.28,9.65946666667,18.0495333333,17.0779333333,17.9470666667,6.06373333333,8.66826666666,33.6751333333,10.1624,18.4474666667,11.9516
618.62,9.572,18.0368666667,17.0873333333,17.9606666667,5.88686666667,8.61993333333,33.7418666667,10.0763333333,18.4132,11.8869333333
618.95,9.73746666668,18.2034,17.1805333334,18.1368,6.00613333333,8.73453333333,33.9297333333,10.2552,18.5655333333,11.9382666667
619.28,9.83673333333,18.2468,17.213,18.2295333333,6.1338,8.86673333333,33.8981333333,10.3989333333,18.5807333333,12.0467333333
619.62,9.64059999999,18.1512,17.1350666667,18.1413333333,5.88613333333,8.65173333332,33.8016,10.1414,18.5031333333,11.7918
619.95,9.62026666665,18.1522666667,17.1086666667,18.1346666667,5.81746666667,8.67893333333,33.8090666667,10.0261333333,18.5928666667,11.8067333333
620.28,9.67606666667,18.2764666667,17.2258666667,18.2713333333,5.84113333333,8.75546666667,33.8687333333,10.1164,18.7267333333,11.9249333333
620.62,9.77773333333,18.4381333333,17.3233333333,18.4079333333,5.98373333333,8.88386666666,34.0263333333,10.2222,18.8097333333,11.9874666667
620.95,9.91266666667,18.6086,17.5105333333,18.5428,6.0366,9.00199999999,34.0745333333,10.3174666667,18.9727333333,12.119
621.28,10.0114,18.7911333333,17.6686666666,18.7048,6.14606666667,9.12246666667,34.1866666667,10.4482,19.2278666667,12.2718
621.62,10.1346666667,18.9480666667,17.8101333333,18.8769333333,6.27293333333,9.22000000001,34.1793333333,10.6098,19.3902666666,12.3578
621.95,10.1633333333,19.196,18.0194666666,19.0531333334,6.30933333333,9.24713333333,34.2981333333,10.7019333333,19.602,12.3735333333
622.28,10.3352666667,19.3702666667,18.1312666667,19.2886,6.49073333333,9.3766,34.3428666667,10.7967333333,19.7245333333,12.5379333333
622.62,10.2904,19.3609333333,18.1282666666,19.2258666667,6.42733333333,9.33279999999,34.1559333333,10.6977333333,19.7529333333,12.5566
622.95,10.3799333333,19.4619333334,18.3117333333,19.3674,6.48813333333,9.42626666667,34.3050666667,10.7473333333,19.9872666667,12.6166666667
623.28,10.5454666667,19.6136,18.4722666667,19.5479333333,6.7298,9.56566666667,34.3813333333,10.9822666667,20.1792666666,12.8964666667
623.62,10.7274666667,19.7707333333,18.6196666667,19.6785333333,6.83613333333,9.62133333333,34.432,11.1535333333,20.2939333333,13.0144
623.95,10.7478,19.8605333333,18.6559333333,19.7209333333,6.86486666667,9.69753333334,34.3835333333,11.1104,20.306,12.9759333333
624.28,10.584,19.649,18.4955333333,19.5410666667,6.5994,9.49786666667,34.0615333333,10.8676,20.1682,12.8406666667
624.62,10.5585333333,19.6868666667,18.6031333333,19.5446666667,6.57413333333,9.38206666667,34.2652666667,10.8264666667,20.2773333333,12.8470666667
624.95,10.5369333333,19.6382,18.5274666667,19.4272,6.46733333333,9.31933333333,34.2004666667,10.7432,20.1253333333,12.7606666667
625.28,10.5296,19.6369333333,18.5502,19.3858666667,6.4428,9.26493333333,34.2784666667,10.614,20.1895333333,12.7670666667
625.61,10.3527333333,19.4201333333,18.392,19.2027333333,6.28593333333,9.06719999999,34.0543333333,10.3818666667,20.009,12.6144666666
625.95,10.3908,19.4828,18.4791333333,19.1921333333,6.3122,9.09666666666,34.0684,10.4280666667,20.1387333333,12.6994666667
626.28,10.2506666667,19.3444,18.4326666666,19.0839333333,6.24993333333,9.01133333334,33.9345333333,10.3136666667,19.9999333333,12.5648
626.61,10.1638666667,19.3165333333,18.3247333333,18.9714666667,6.11253333333,8.89393333333,33.9241333333,10.1852666667,19.9310666667,12.4880666667
626.94,10.1001333333,19.3602666667,18.3220666667,18.9617333333,5.97093333333,8.86159999999,33.8912,10.1066666667,19.8858666667,12.4136
627.28,10.154,19.3928666667,18.4027333334,19.0421333333,6.02733333333,8.99793333333,33.9596666667,10.1366666667,19.9441333333,12.4207333333
627.61,10.2056666667,19.3251333334,18.3841333333,19.0158,6.01133333333,8.94433333333,34.0427333333,10.2077333333,20.0368,12.3988666667
627.94,10.4448666667,19.5898,18.6801333334,19.2822666667,6.31766666667,9.17973333333,34.3302,10.4755333333,20.3120666667,12.6484
628.27,10.4220666667,19.5592,18.6314666667,19.2552,6.33606666667,9.19006666667,34.1664,10.4771333333,20.2312666667,12.6436
628.61,10.3788,19.5646666667,18.6647333333,19.2851333333,6.3532,9.13159999999,34.2692666667,10.4331333334,20.2864666667,12.6635333333
628.94,10.3540666667,19.5678666667,18.6758,19.3172,6.31026666667,9.10566666667,34.2,10.4252666667,20.2252666667,12.6390666667
629.27,10.5297333333,19.8491333333,18.9664666666,19.5137333333,6.48026666667,9.27200000001,34.5816,10.6619333334,20.4367333333,12.7458666667
629.60,10.5204666667,19.9302,19.0478666667,19.5854,6.55826666667,9.33466666667,34.7144,10.6917333333,20.5037333333,12.7404666667
629.94,10.6346,19.9778666667,19.1216666667,19.6457333333,6.53633333333,9.35546666666,34.8142,10.6691333333,20.6248,12.8068
630.27,10.6935333333,20.0775333333,19.2764666667,19.7928,6.58933333333,9.4486,34.8404,10.7610666667,20.7062,12.8742666666
630.60,11.0798666667,20.4542666667,19.6466,20.1740666667,7.04766666666,9.73500000001,35.2309333333,11.0774,21.1733333334,13.2222
630.93,11.0514666667,20.5059333333,19.7469333333,20.2708666667,7.0806,9.72533333333,35.2802666667,11.128,21.2265333333,13.3333333333
631.26,11.1327333333,20.6011333333,19.8762,20.4076,7.15686666667,9.81693333333,35.3044666667,11.1971333333,21.3028666667,13.4494666667
631.60,11.1006666667,20.5724666667,19.8620666667,20.4189333333,7.07266666667,9.75266666666,35.337,11.0798,21.3089333333,13.3488666667
631.93,11.1466666667,20.6715333333,19.9401333333,20.4634666666,7.07273333333,9.75386666666,35.3898666666,11.0243333333,21.3354666667,13.3802
632.26,11.0980666667,20.564,19.8597333333,20.4470666667,6.9604,9.62699999999,35.2332666667,10.8796666667,21.2943333333,13.2163333333
632.59,11.1865333333,20.7191333333,20.0468,20.636,7.14166666667,9.68846666666,35.3712666667,11.002,21.5394666667,13.3412
632.92,11.1343333333,20.6374,19.9740666667,20.6426,7.14153333333,9.61939999999,35.2148666667,10.9331333333,21.5306,13.3875333333
633.26,11.1172,20.6252,20.0051333333,20.669,7.1032,9.56233333333,35.3222,10.8588,21.5653333333,13.3566
633.59,11.3021333333,20.9456,20.2876,21.0106,7.3662,9.73440000001,35.673,11.0584,21.8344666667,13.5665333333
633.92,11.3906,21.1248666667,20.4634,21.0547333333,7.57546666666,9.75533333333,35.9009333333,11.2031333333,22.0129333333,13.6978666667
634.25,11.2372,20.9986666667,20.3416,20.8656,7.40966666667,9.71446666667,35.7529333333,11.0703333333,21.8432666666,13.6044
634.58,11.2457333333,21.0621333333,20.4484,20.842,7.46133333333,9.68519999999,35.7672,11.0595333333,21.9432,13.6375333333
634.91,11.1579333333,21.1923333333,20.5829333333,20.8213333333,7.44846666667,9.60793333333,35.8506666667,10.93,21.9528,13.6461333333
635.25,11.0896,21.209,20.5415333333,20.7936,7.33946666667,9.4812,35.7378,10.7948,21.8738,13.6361333333
635.58,11.1300666667,21.2381333333,20.5135333333,20.8028666667,7.4668,9.57820000001,35.7122666667,10.8678,21.9546,13.6929333333
635.91,11.1048,21.2684666667,20.5975333333,20.8266666666,7.56673333333,9.59073333333,35.6410666667,10.9438666666,22.0048666667,13.767
636.24,11.0181333333,21.1547333333,20.5082666667,20.6935333333,7.36,9.44886666666,35.61,10.7887333333,21.8179333333,13.6012666667
636.57,11.1336666667,21.3159333333,20.6649333333,20.7912,7.368,9.53420000001,35.78,10.8333333333,21.8855333333,13.7008
636.90,11.0959333333,21.3225333333,20.7411333333,20.8323333333,7.33646666667,9.51406666667,35.833,10.8905333333,21.9011333333,13.7066666667
637.23,11.0456666666,21.2738666667,20.7857333333,20.7858,7.24733333333,9.48580000001,35.8232,10.9012666667,21.9237333333,13.6742666667
637.56,11.2185333333,21.3884,20.8348,21.0369333333,7.31693333334,9.62219999999,35.8553333333,10.9577333333,22.0445333333,13.7669333333
637.90,11.1636,21.3560666667,20.8552666667,20.9416666667,7.20006666666,9.48293333333,35.8874,10.9372,22.0294666667,13.7534666667
638.23,11.0675333333,21.2390666667,20.7472666667,20.8990666667,6.96126666666,9.26953333333,35.8027333333,10.7730666667,22.0106666666,13.5703333333
638.56,10.9462,20.9646666667,20.5406,20.7035333333,6.83873333333,9.0876,35.4930666667,10.5959333333,21.8064666667,13.3209333333
638.89,10.9323333333,20.9524,20.5056,20.6234666667,6.8932,9.20746666666,35.5234,10.7212,21.8551333333,13.2868
639.22,11.1132,21.1937333333,20.8336666667,20.8748,7.04253333333,9.36053333334,35.8281333333,10.9616,22.1854,13.4660666667
639.55,11.2154666667,21.4312,20.9039333333,20.9327333333,7.165,9.50953333333,35.9207333333,11.0237333333,22.2840666667,13.5440666667
639.88,11.2499333333,21.4352,20.8482666667,20.9255333333,7.2666,9.63059999999,35.8298,11.1078,22.3126,13.6622666667
