wavelength,Back_ParCapm,Belly_ParCapm,Breast_ParCapm,Crissum_ParCapm,Crown_ParCapm,DorTail_ParCapm,Rump_ParCapm,Throat_ParCapm,WingTip_ParCapm
565.35,4.33683333333,67.9738333334,60.5398333334,61.987,4.071,6.88633333333,3.75116666667,6.88166666667,6.88
565.69,4.32383333333,67.9288333333,60.5111666666,62.0076666667,4.07033333333,6.86716666666,3.735,6.86666666667,6.87483333333
566.03,4.33583333333,67.8796666666,60.5136666666,62.0091666667,4.1015,6.888,3.7355,6.89133333333,6.872
566.37,4.32666666666,67.8343333333,60.5176666667,61.9876666667,4.1105,6.87833333334,3.72883333333,6.86983333334,6.8725
566.71,4.354,67.8886666666,60.5596666667,62.0006666666,4.14233333333,6.8935,3.74633333333,6.91266666667,6.90516666667
567.05,4.368,67.8833333333,60.5441666666,62.014,4.15833333334,6.89983333333,3.74883333333,6.9375,6.90566666667
567.39,4.37,67.9291666667,60.5791666667,62.043,4.19316666667,6.90316666667,3.758,6.93416666666,6.902
567.73,4.35733333333,67.8435,60.5388333333,61.973,4.18466666667,6.8875,3.751,6.94533333334,6.87866666666
568.07,4.33333333334,67.8403333334,60.5228333333,61.9333333333,4.20883333333,6.87933333333,3.747,6.94583333333,6.87033333334
568.41,4.28116666667,67.8936666667,60.5596666667,61.9661666667,4.18366666667,6.82833333333,3.71366666667,6.88883333334,6.81483333333
568.75,4.24433333333,67.818,60.5258333334,61.9728333333,4.1965,6.827,3.7275,6.88466666666,6.79716666666
569.09,4.24766666667,67.735,60.4883333333,61.9305,4.2085,6.8425,3.72333333333,6.87233333333,6.80233333333
569.43,4.2415,67.8211666667,60.5261666667,61.9431666667,4.227,6.87266666667,3.7045,6.88316666666,6.78666666667
569.77,4.23466666667,67.8763333334,60.4765,61.9431666667,4.23583333334,6.86783333333,3.69783333333,6.89366666667,6.7785
570.11,4.26216666667,67.9811666666,60.56,62.0505,4.2765,6.90466666666,3.73183333334,6.956,6.78333333333
570.45,4.26233333333,67.9326666666,60.47,62.042,4.289,6.9085,3.73466666667,6.9335,6.76816666667
570.79,4.24183333334,67.9081666667,60.4516666666,62.0085,4.29216666667,6.88633333334,3.70866666667,6.90983333333,6.74866666667
571.13,4.23716666666,67.886,60.4451666666,62.011,4.29366666667,6.88266666667,3.69183333333,6.91916666666,6.72866666667
571.47,4.23883333333,68.0045,60.4893333334,62.114,4.29233333333,6.8695,3.6675,6.88066666667,6.71266666667
571.81,4.23666666667,67.9923333333,60.4291666667,62.089,4.29483333334,6.84166666666,3.64716666667,6.87216666667,6.69933333333
572.15,4.26133333334,68.0146666667,60.4523333333,62.1303333334,4.32583333333,6.88616666667,3.67,6.916,6.73016666667
572.49,4.268,68.129,60.4755,62.1915,4.33633333334,6.867,3.6585,6.90983333333,6.7425
572.83,4.24866666666,68.16,60.4375,62.1883333333,4.34966666667,6.83783333333,3.63166666667,6.92566666667,6.7275
573.17,4.23016666667,68.1521666667,60.4166666667,62.2035,4.361,6.81466666667,3.65816666667,6.91283333333,6.726
573.51,4.21433333334,68.1636666667,60.4751666667,62.226,4.3715,6.81933333333,3.65833333333,6.90283333333,6.69966666667
573.85,4.18166666667,68.1466666667,60.3678333333,62.1398333333,4.36183333333,6.7835,3.636,6.865,6.68416666667
574.19,4.14883333334,68.1216666667,60.394,62.1375,4.3615,6.71866666667,3.61516666667,6.8515,6.64883333334
574.53,4.11716666667,68.0951666667,60.3893333333,62.1268333333,4.34816666666,6.68916666666,3.5965,6.83433333333,6.60833333333
574.87,4.15666666667,68.0916666666,60.4128333334,62.1121666667,4.40966666667,6.71233333333,3.64783333333,6.86666666667,6.65033333334
575.21,4.14616666666,68.0411666667,60.4,62.0523333334,4.45283333333,6.72433333334,3.66466666667,6.87533333333,6.6435
575.55,4.15733333333,68.058,60.4518333333,62.1151666666,4.49116666667,6.73066666666,3.703,6.908,6.6575
575.89,4.2035,68.0863333334,60.5233333333,62.1511666666,4.568,6.76333333333,3.75366666667,6.977,6.70916666667
576.22,4.2295,68.117,60.5875,62.152,4.62233333333,6.78966666667,3.77883333333,7.003,6.72433333334
576.56,4.242,68.19,60.702,62.1985,4.67066666666,6.80816666667,3.81316666666,7.01683333333,6.74283333333
576.90,4.255,68.1523333333,60.7473333333,62.2023333333,4.6945,6.79066666667,3.815,7.0435,6.72066666667
577.24,4.26183333333,68.1165,60.7025,62.1588333334,4.74516666667,6.76033333333,3.82283333333,7.04916666667,6.745
577.58,4.2635,68.1656666666,60.8403333334,62.2948333333,4.79533333333,6.7955,3.822,7.075,6.75916666667
577.92,4.30116666667,68.3086666666,60.9835,62.4243333333,4.87516666667,6.886,3.8835,7.1465,6.813
578.26,4.3515,68.301,60.9388333334,62.4076666667,4.97383333333,6.931,3.92916666667,7.1895,6.88116666667
578.60,4.337,68.3536666666,60.9273333333,62.4605,5.00933333334,6.94166666667,3.92733333333,7.18983333333,6.8845
578.94,4.34183333333,68.3773333333,60.9295,62.4956666667,5.0465,6.93383333334,3.92266666667,7.219,6.92316666666
579.28,4.35616666666,68.4238333334,60.9866666666,62.5445,5.11766666667,6.98983333333,3.93966666666,7.2475,6.95083333333
579.61,4.30066666667,68.4381666667,60.9206666666,62.5416666667,5.09316666667,6.92666666666,3.91116666667,7.18066666667,6.87483333333
579.95,4.2395,68.4743333334,60.9396666666,62.6285,5.085,6.899,3.881,7.15866666667,6.805
580.29,4.1785,68.4416666667,60.8691666667,62.6281666667,5.10916666667,6.868,3.83083333333,7.12366666667,6.754
580.63,4.17216666666,68.4781666667,60.8463333334,62.6216666667,5.18183333333,6.89066666667,3.81916666667,7.11133333334,6.80216666667
580.97,4.18183333333,68.5581666667,60.9118333333,62.7186666666,5.247,6.926,3.79966666666,7.146,6.8095
581.31,4.18816666666,68.4801666667,60.8208333333,62.6178333333,5.31933333333,6.90683333333,3.80933333334,7.1355,6.83183333333
581.65,4.15316666667,68.3461666666,60.6845,62.5131666667,5.36083333334,6.87366666667,3.779,7.10183333333,6.8375
581.98,4.118,68.2403333333,60.6435,62.4568333333,5.37433333333,6.83883333333,3.75483333333,7.06933333334,6.8045
582.32,4.1185,68.2018333333,60.6303333333,62.5145,5.43166666667,6.8125,3.741,7.07483333334,6.80916666666
582.66,4.15483333333,68.1858333333,60.6023333334,62.5446666667,5.539,6.804,3.78,7.12083333333,6.83266666667
583.00,4.13283333334,68.1883333334,60.5706666666,62.5626666667,5.566,6.78333333333,3.72316666666,7.068,6.80083333333
583.34,4.16516666666,68.2068333334,60.5838333334,62.581,5.6785,6.82666666666,3.73683333333,7.11066666667,6.85016666667
583.68,4.2105,68.1283333333,60.5213333334,62.5233333334,5.795,6.866,3.7865,7.14766666666,6.91133333333
584.01,4.238,68.0855,60.4828333334,62.5061666667,5.8485,6.872,3.80016666667,7.145,6.90916666666
584.35,4.22016666666,68.0606666667,60.486,62.504,5.914,6.8585,3.78916666666,7.1575,6.88633333334
584.69,4.261,68.0801666667,60.4573333334,62.5331666667,6.01833333334,6.89283333334,3.851,7.19183333333,6.93666666666
585.03,4.30266666667,68.0888333333,60.4416666667,62.5971666666,6.11583333333,6.88816666667,3.87833333334,7.23366666667,6.9445
585.37,4.3265,68.1215,60.4816666666,62.6341666667,6.17416666667,6.8695,3.89983333333,7.22183333334,6.939
585.70,4.3195,68.3103333334,60.5763333334,62.781,6.26033333333,6.88483333334,3.876,7.25816666666,6.962
586.04,4.339,68.3371666667,60.5921666667,62.7781666666,6.35783333333,6.91316666667,3.90016666667,7.30416666666,6.98266666667
586.38,4.361,68.404,60.676,62.8875,6.46816666667,6.97333333333,3.9335,7.34333333333,7.00316666667
586.72,4.39383333333,68.4618333333,60.6813333333,62.872,6.607,7.00533333333,3.98433333333,7.40683333333,7.05116666667
587.06,4.37633333333,68.4096666666,60.6521666667,62.8766666667,6.6665,7.00216666666,3.93283333334,7.36783333333,7.028
587.39,4.39366666667,68.4073333333,60.7038333333,62.889,6.75466666667,7.02583333334,3.922,7.386,7.046
587.73,4.44733333334,68.4213333333,60.7761666666,62.9058333334,6.90833333333,7.06516666667,3.94783333333,7.44266666666,7.12366666667
588.07,4.47883333333,68.4846666667,60.7763333333,62.915,7.0225,7.1225,3.978,7.4625,7.13316666666
588.41,4.4605,68.5263333333,60.876,62.93,7.10983333333,7.1105,3.9555,7.46766666667,7.12183333334
588.74,4.43383333334,68.5881666667,61.0036666666,62.9841666667,7.15983333334,7.09733333333,3.91166666666,7.4375,7.0745
589.08,4.481,68.6345,61.0315,63.0296666667,7.293,7.15883333334,3.9465,7.51416666666,7.13416666666
589.42,4.5725,68.6436666667,61.0846666666,63.0281666667,7.49083333333,7.2345,4.06866666667,7.58433333333,7.21583333334
589.76,4.5675,68.7325,61.1741666667,63.0888333333,7.59433333334,7.25266666667,4.04166666666,7.567,7.22316666667
590.09,4.55666666667,68.7678333333,61.1783333333,63.0496666666,7.73366666667,7.2675,4.05533333333,7.57116666667,7.26016666667
590.43,4.48966666667,68.6956666667,61.099,62.9908333333,7.74833333333,7.20583333333,4.01616666667,7.50816666666,7.21083333333
590.77,4.50416666667,68.7803333333,61.2275,63.0535,7.904,7.215,4.0625,7.56333333334,7.2475
591.11,4.493,68.8206666667,61.1781666667,63.0373333334,8.028,7.19033333333,4.07,7.5695,7.25133333333
591.44,4.45466666667,68.7816666667,61.1403333334,63.0083333333,8.13133333333,7.21383333333,4.08666666666,7.57766666666,7.23383333333
591.78,4.42766666667,68.6785,61.0913333333,62.9895,8.2425,7.16783333334,4.06083333334,7.61783333333,7.22133333334
592.12,4.4,68.6766666666,60.9976666666,62.9875,8.32666666666,7.16933333333,4.05983333333,7.601,7.22716666667
592.46,4.39566666666,68.7688333334,61.0071666667,62.988,8.49766666667,7.20066666667,4.08583333333,7.64733333334,7.29333333334
592.79,4.34116666667,68.7325,60.9605,62.9396666666,8.61283333334,7.1385,4.00983333334,7.603,7.24616666666
593.13,4.26183333333,68.7166666666,60.907,62.9891666666,8.65716666667,7.08566666667,3.92683333333,7.559,7.18733333334
593.47,4.23266666667,68.5805,60.814,62.8498333333,8.76016666667,7.05666666667,3.92333333333,7.535,7.14833333333
593.80,4.16166666667,68.5821666667,60.7938333333,62.8363333333,8.795,6.98116666667,3.83383333333,7.47233333333,7.06466666666
594.14,4.171,68.6146666667,60.8338333333,62.9028333333,8.9995,6.99883333333,3.83716666667,7.5075,7.05966666666
594.48,4.13733333333,68.6635,60.8021666666,62.8855,9.1045,6.97383333333,3.80816666667,7.4755,7.03233333333
594.81,4.13166666667,68.6813333333,60.8156666667,62.9033333333,9.28233333333,6.95216666666,3.768,7.4705,7.01916666666
595.15,4.13483333334,68.686,60.784,62.8716666667,9.426,6.91966666666,3.76516666667,7.46033333333,6.99983333333
595.49,4.16983333333,68.7653333334,60.8213333333,62.909,9.59716666667,6.96316666666,3.8075,7.44583333333,7.05516666667
595.82,4.25216666667,68.7871666667,60.8943333333,62.9346666667,9.81533333335,7.02933333333,3.86983333333,7.51916666666,7.08233333333
596.16,4.28266666667,68.7213333333,60.8618333333,62.9106666667,9.97450000002,7.04,3.9105,7.5535,7.10683333333
596.50,4.29166666667,68.7571666667,60.9021666667,62.9215,10.1111666666,7.07016666667,3.9395,7.57666666666,7.122
596.83,4.3245,68.7626666667,60.8896666667,62.8775,10.2728333334,7.09766666667,3.998,7.62516666667,7.155
597.17,4.34383333333,68.7901666667,60.9095,62.9415,10.4051666667,7.10366666667,4.01083333333,7.64966666667,7.18283333333
597.51,4.41333333333,68.781,60.9675,62.9621666667,10.6063333333,7.17083333334,4.0865,7.72333333333,7.25516666666
597.84,4.42366666667,68.709,60.9743333333,62.904,10.7383333333,7.18816666666,4.08933333334,7.76183333333,7.30033333333
598.18,4.43633333333,68.6001666667,60.8905,62.8298333333,10.9085,7.19683333334,4.099,7.78016666667,7.29983333334
598.52,4.42266666667,68.5438333333,60.8991666667,62.803,11.0308333333,7.21033333333,4.11716666667,7.79233333333,7.32683333333
598.85,4.434,68.6611666667,60.9606666667,62.9026666667,11.1995,7.22233333333,4.08566666667,7.804,7.3215
599.19,4.42716666667,68.6813333334,60.9748333333,62.9313333333,11.3791666667,7.2015,4.0795,7.82533333333,7.30116666666
599.53,4.40416666666,68.6278333333,60.9086666667,62.8646666667,11.5611666667,7.168,4.03766666667,7.8075,7.29016666666
599.86,4.38083333333,68.6928333333,60.9605,62.943,11.7608333333,7.18083333334,3.99516666666,7.80083333333,7.2505
600.20,4.36983333333,68.828,60.995,63.0333333334,11.9833333334,7.19366666667,4.003,7.81533333333,7.23983333333
600.53,4.3555,68.8673333333,61.0723333334,63.0601666667,12.1901666667,7.19733333334,3.95816666666,7.80083333333,7.2255
600.87,4.35766666667,68.9568333334,61.0965,63.1485,12.4405,7.22683333334,3.96233333334,7.85283333333,7.24616666666
601.21,4.33133333333,69.0113333333,61.0996666666,63.1843333334,12.6521666667,7.20666666667,3.943,7.8395,7.217
601.54,4.36766666667,69.1953333333,61.1718333333,63.3098333333,12.9246666667,7.24266666667,4.00283333334,7.8635,7.25283333333
601.88,4.38016666666,69.2066666666,61.219,63.3453333333,13.1575,7.26933333333,4.04,7.918,7.27866666667
602.21,4.40483333334,69.2713333333,61.2365,63.4186666667,13.4038333333,7.27883333333,4.067,7.934,7.276
602.55,4.439,69.1795,61.2115,63.3228333333,13.6065,7.2865,4.111,7.95783333333,7.32533333334
602.88,4.415,69.1855,61.2203333333,63.2875,13.775,7.27733333334,4.09233333333,7.96533333333,7.28783333333
603.22,4.36216666666,69.213,61.2848333334,63.3453333333,13.8943333334,7.22983333333,4.05916666667,7.92183333333,7.25383333334
603.56,4.37116666667,69.0813333333,61.2248333333,63.2493333333,14.056,7.22,4.0765,7.92016666667,7.23733333334
603.89,4.33566666667,68.93,61.135,63.1538333333,14.1458333333,7.15583333333,4.02516666667,7.89216666667,7.209
604.23,4.3515,68.878,61.0583333333,63.083,14.316,7.17333333334,4.05833333333,7.89683333333,7.208
604.56,4.3885,68.9251666667,61.1218333333,63.0963333334,14.5353333333,7.19266666666,4.09833333333,7.92316666666,7.21983333333
604.90,4.3865,68.8918333334,61.0525,63.0403333333,14.656,7.1855,4.08933333333,7.93216666667,7.22666666667
605.23,4.3965,68.8933333334,61.1298333333,63.0485,14.84,7.2035,4.09866666667,7.9535,7.24333333334
605.57,4.3915,68.9276666666,61.1533333333,63.091,14.997,7.20216666666,4.07983333333,7.96233333333,7.24333333333
605.90,4.36116666667,68.8956666667,61.1501666667,63.0631666667,15.1313333333,7.20733333334,4.0665,7.94866666666,7.22733333334
606.24,4.3245,68.9263333333,61.1711666667,63.099,15.3315,7.2215,4.06133333333,7.95716666667,7.2265
606.58,4.30666666667,68.9461666667,61.1818333333,63.1135,15.5525,7.2335,4.04883333334,7.95933333334,7.2375
606.91,4.29366666666,68.9313333333,61.1703333334,63.0746666667,15.7986666666,7.22833333333,4.03933333333,7.99716666667,7.23333333334
607.25,4.25516666666,69.0665,61.2071666667,63.1006666666,15.9928333333,7.21883333333,3.99616666667,7.99266666667,7.2475
607.58,4.30583333334,69.1573333334,61.3171666667,63.1648333333,16.303,7.293,4.05516666667,8.0365,7.29383333333
607.92,4.279,69.2323333333,61.3696666667,63.3018333334,16.5236666667,7.261,4.0175,8.04316666666,7.28566666667
608.25,4.208,69.1036666666,61.2236666667,63.1615,16.6363333333,7.2055,3.97633333333,7.96833333333,7.222
608.59,4.2165,69.0771666667,61.2516666666,63.2006666667,16.8725,7.21083333333,3.98516666667,7.97716666667,7.22716666667
608.92,4.16333333334,68.8965,61.0263333333,63.0655,16.9948333334,7.17216666667,3.94666666667,7.9245,7.17566666667
609.26,4.17666666666,68.8176666666,60.9421666666,62.9965,17.2145,7.19,3.975,7.92866666667,7.1945
609.59,4.18983333333,68.6071666667,60.77,62.8333333333,17.3696666667,7.1725,3.98666666667,7.93283333334,7.19
609.93,4.15466666667,68.4193333333,60.5873333333,62.7418333333,17.484,7.13216666667,3.96916666667,7.9085,7.14316666667
610.26,4.18983333334,68.2951666667,60.5171666666,62.7438333333,17.6443333333,7.14366666667,4.02316666667,7.9265,7.16833333334
610.60,4.2375,68.1456666667,60.361,62.6803333334,17.8206666667,7.188,4.09883333333,7.94633333333,7.231
610.93,4.296,67.9763333333,60.198,62.6156666667,18.0498333334,7.23966666667,4.18216666667,7.99716666667,7.2735
611.27,4.27716666666,67.9093333333,60.1361666666,62.5998333333,18.2043333334,7.21633333333,4.17366666667,7.98016666667,7.261
611.60,4.27016666667,67.7806666667,59.9973333333,62.4616666667,18.361,7.2225,4.175,7.988,7.2295
611.93,4.301,67.7681666666,60.0413333333,62.569,18.5928333334,7.23933333334,4.18216666667,8.025,7.26816666666
612.27,4.30183333333,67.7278333333,59.9988333334,62.5533333333,18.806,7.2425,4.2025,8.00233333334,7.24766666667
612.60,4.35166666667,67.8275,60.1308333333,62.6521666666,19.075,7.25733333333,4.25316666667,8.0525,7.2685
612.94,4.34216666667,67.8995,60.151,62.692,19.2326666666,7.25616666667,4.2405,8.05466666667,7.25216666667
613.27,4.366,68.1075,60.3033333333,62.8328333333,19.4948333334,7.28783333333,4.25083333333,8.09,7.30383333333
613.61,4.442,68.303,60.5016666667,63.0008333334,19.8051666667,7.33033333334,4.29816666666,8.143,7.39983333333
613.94,4.38616666667,68.38,60.5371666667,63.0245,19.98,7.3035,4.254,8.13083333333,7.38516666667
614.28,4.36916666666,68.5413333333,60.6511666667,63.109,20.1785,7.258,4.19333333333,8.10533333334,7.33083333334
614.61,4.35633333333,68.675,60.8105,63.2413333333,20.4228333333,7.25966666666,4.17366666666,8.12633333334,7.3275
614.94,4.37433333334,68.6575,60.8116666666,63.2688333333,20.6156666667,7.25966666667,4.164,8.1215,7.32783333333
615.28,4.3345,68.6788333333,60.8246666667,63.3001666667,20.7976666667,7.23016666667,4.12216666667,8.06783333334,7.33333333333
615.61,4.30966666667,68.7053333334,60.814,63.2756666667,20.9695,7.2105,4.10266666666,8.071,7.28766666667
615.95,4.243,68.7501666667,60.8963333334,63.2898333333,21.1455,7.17816666666,4.0385,8.08133333333,7.247
616.28,4.17333333334,68.7278333333,60.8865,63.2478333334,21.235,7.10116666666,3.94,8.01983333333,7.16716666667
616.61,4.16566666666,68.7743333334,60.974,63.3138333334,21.4686666667,7.05566666667,3.90883333334,8.01583333333,7.16783333334
616.95,4.07233333333,68.7295,60.9431666667,63.275,21.6203333334,6.96216666667,3.831,7.9555,7.09583333333
617.28,4.05966666667,68.7103333334,60.961,63.287,21.7518333333,6.99166666667,3.8225,7.97866666667,7.04983333334
617.62,4.10416666666,68.5955,60.8893333334,63.1566666666,21.9591666666,7.00483333334,3.83833333334,7.9965,7.08716666667
617.95,4.05116666667,68.4926666666,60.9168333333,63.149,22.1316666666,7.0315,3.808,8.00533333333,7.05883333334
618.28,4.0225,68.4108333334,60.8446666666,63.0683333333,22.2155,6.9985,3.77916666667,7.97766666666,7.03833333334
618.62,4.001,68.51,60.8735,63.083,22.4588333334,7.02333333333,3.81033333333,8.04066666667,7.04083333333
618.95,4.01683333333,68.5381666666,61.0341666667,63.1581666667,22.6745,7.02566666666,3.82366666667,8.084,7.06266666667
619.28,4.0405,68.4851666667,60.9583333333,63.0925,22.8706666666,7.05616666666,3.852,8.14583333334,7.12433333334
619.62,4.11883333334,68.4766666667,60.8761666667,63.0903333333,23.0476666667,7.10133333333,3.888,8.19266666666,7.15616666667
619.95,4.174,68.5648333334,60.8368333333,63.185,23.3178333333,7.175,3.96483333334,8.275,7.21933333334
620.28,4.1755,68.493,60.7471666667,63.1725,23.4978333333,7.22516666667,3.99516666666,8.2815,7.24383333333
620.62,4.252,68.5973333334,60.8505,63.2508333333,23.733,7.32016666667,4.09966666667,8.377,7.29866666666
620.95,4.23816666667,68.6841666667,60.8685,63.275,23.957,7.29666666666,4.102,8.3295,7.30566666667
621.28,4.24266666667,68.7661666667,60.8338333333,63.3531666666,24.1031666666,7.28066666667,4.07616666667,8.32416666667,7.30066666667
621.62,4.23883333333,68.8193333334,60.8011666667,63.364,24.2781666667,7.23583333334,4.09816666667,8.27983333333,7.30116666666
621.95,4.205,68.8856666667,60.8616666667,63.398,24.474,7.216,4.08216666666,8.2445,7.29616666667
622.28,4.22616666667,68.8806666667,60.7896666667,63.4278333333,24.6153333334,7.19683333334,4.08183333333,8.22783333333,7.30066666667
622.62,4.33366666667,68.895,60.7236666667,63.4803333333,24.8736666666,7.27566666666,4.16866666667,8.30733333333,7.37033333333
622.95,4.36133333333,69.0178333334,60.8416666666,63.565,25.057,7.27316666667,4.1385,8.26983333334,7.36166666667
623.28,4.30466666666,68.9928333334,60.8721666667,63.6376666666,25.2325,7.27183333333,4.12116666667,8.25716666667,7.39816666667
623.62,4.338,69.0093333333,60.935,63.6941666667,25.4295,7.315,4.1245,8.27166666667,7.43916666667
623.95,4.328,69.1203333334,61.0218333333,63.7225,25.6013333333,7.3055,4.0825,8.28483333333,7.42916666667
624.28,4.32066666666,69.0766666666,60.9816666667,63.6948333333,25.7561666666,7.2975,4.02433333333,8.281,7.442
624.62,4.30083333333,68.9908333333,60.8828333333,63.6368333333,25.9096666667,7.2835,3.979,8.29216666667,7.41683333334
624.95,4.33466666667,69.0416666667,60.9688333334,63.6918333334,26.1551666667,7.31133333333,3.986,8.32466666667,7.45383333333
625.28,4.397,69.118,60.9841666666,63.691,26.3146666667,7.35216666667,4.02316666667,8.38233333334,7.51483333333
625.61,4.4825,69.2063333334,61.0823333334,63.8066666667,26.5503333334,7.40316666667,4.05033333333,8.48266666667,7.56783333333
625.95,4.5425,69.1981666666,61.1678333333,63.7891666667,26.7263333333,7.47866666667,4.07583333333,8.56883333333,7.63483333334
626.28,4.50933333334,69.2796666667,61.2576666667,63.761,26.8526666666,7.4575,4.032,8.5705,7.63066666667
626.61,4.47316666667,69.3551666667,61.2883333333,63.8355,27.0075,7.4935,4.03716666667,8.5935,7.62433333334
626.94,4.52483333333,69.4945,61.3731666667,63.9038333334,27.1825,7.51733333333,4.054,8.653,7.61883333334
627.28,4.49883333333,69.5105,61.4395,63.8491666667,27.2951666666,7.52333333333,4.054,8.68683333333,7.638
627.61,4.45516666666,69.4943333333,61.4406666667,63.8633333333,27.3695,7.48433333333,4.0295,8.67466666667,7.61033333334
627.94,4.43716666667,69.5293333333,61.4221666666,63.9213333333,27.4726666666,7.47433333333,4.0285,8.672,7.6015
628.27,4.4835,69.5493333333,61.4553333333,63.9546666666,27.6433333334,7.518,4.0845,8.74183333333,7.644
628.61,4.47983333333,69.5433333334,61.49,63.9676666667,27.7813333333,7.556,4.13833333333,8.75683333333,7.65483333333
628.94,4.45083333333,69.5943333333,61.5331666667,64.0325,27.9255,7.57016666667,4.13,8.79133333334,7.667
629.27,4.37716666666,69.5518333333,61.4535,63.9815,27.9985,7.5385,4.08616666666,8.70316666667,7.6275
629.60,4.30383333333,69.4425,61.2891666667,63.8668333334,28.0825,7.46633333333,4.01883333334,8.628,7.55083333333
629.94,4.27783333333,69.4035,61.246,63.9113333334,28.1976666667,7.48133333333,4.04016666667,8.64583333334,7.5415
630.27,4.293,69.3456666667,61.2368333333,63.8031666667,28.3313333333,7.46816666667,4.06433333334,8.686,7.53816666667
630.60,4.23416666667,69.292,61.2095,63.769,28.4168333333,7.42583333333,4.01633333333,8.62916666667,7.4985
630.93,4.24383333333,69.2081666667,61.121,63.8138333333,28.5341666667,7.40983333333,4.00083333334,8.616,7.47266666667
631.26,4.31933333333,69.2568333334,61.1408333334,63.8091666667,28.764,7.4545,4.0805,8.67183333333,7.55166666667
631.60,4.41483333334,69.319,61.2213333333,63.809,28.9815,7.517,4.14833333333,8.76666666667,7.6185
631.93,4.39616666666,69.4575,61.322,63.9476666667,29.1441666667,7.51033333334,4.12666666666,8.77916666667,7.62933333333
632.26,4.39,69.4971666667,61.3393333333,63.9351666667,29.3115,7.49516666666,4.08533333333,8.81533333334,7.627
632.59,4.43466666667,69.5385,61.3161666667,63.9871666666,29.4958333333,7.5205,4.11133333333,8.83,7.645
632.92,4.46266666667,69.6556666667,61.4238333333,64.0493333334,29.7321666667,7.55916666667,4.18316666667,8.943,7.717
633.26,4.51916666666,69.8273333333,61.6205,64.2633333334,29.9751666667,7.5805,4.23166666667,9.00266666667,7.7715
633.59,4.5525,69.8698333334,61.6988333333,64.3183333333,30.1658333333,7.61316666667,4.24616666667,9.01983333334,7.82583333333
633.92,4.54983333334,69.9336666666,61.7683333334,64.4411666667,30.3535,7.64333333334,4.2455,9.06783333333,7.90783333334
634.25,4.546,70.0866666667,61.8175,64.4808333334,30.5425,7.67466666667,4.2705,9.0945,7.96133333333
634.58,4.515,70.1888333333,61.874,64.5021666667,30.6666666667,7.67283333334,4.25283333334,9.121,7.97583333334
634.91,4.52516666667,70.2093333334,61.9365,64.5536666667,30.7903333333,7.70633333333,4.23616666667,9.1475,7.97883333333
635.25,4.457,70.2338333333,61.9463333333,64.6365,30.9018333333,7.66966666667,4.158,9.0725,7.949
635.58,4.44183333334,70.2615,61.9506666667,64.5965,31.0563333334,7.66716666667,4.15683333333,9.0905,7.95083333333
635.91,4.42883333333,70.3661666667,62.0798333333,64.7356666667,31.1836666666,7.68916666666,4.1845,9.09116666666,7.9475
636.24,4.41916666667,70.297,62.0961666667,64.6883333334,31.344,7.72616666667,4.19716666667,9.11133333334,7.94983333334
636.57,4.43416666666,70.248,62.0635,64.6816666667,31.4453333333,7.73816666667,4.17133333334,9.11966666667,7.9175
636.90,4.3845,70.2601666667,62.1115,64.6956666667,31.5598333333,7.78483333333,4.153,9.1095,7.89133333333
637.23,4.28883333333,70.1898333333,62.0045,64.5008333333,31.587,7.6965,4.0465,9.06333333333,7.75333333333
637.56,4.291,70.1323333334,61.9578333333,64.4453333334,31.6531666667,7.6725,4.03883333333,8.9995,7.67666666666
637.90,4.40516666667,70.0286666667,61.901,64.4618333333,31.8025,7.7425,4.1585,9.10516666667,7.72933333333
638.23,4.4815,70.0256666667,61.9786666667,64.4855,31.9976666666,7.76516666667,4.21333333333,9.12516666667,7.72483333333
638.56,4.45966666667,70.0595,61.9436666667,64.4821666667,32.0826666666,7.75066666666,4.21833333333,9.14933333334,7.701
638.89,4.49783333334,70.0961666667,62.0543333334,64.5421666667,32.2166666667,7.79866666666,4.27466666667,9.22816666667,7.64933333333
639.22,4.575,70.0775,62.1211666666,64.5178333333,32.3485,7.837,4.38866666667,9.28283333333,7.68816666666
639.55,4.66883333333,70.0546666667,62.0733333333,64.5206666667,32.4441666667,7.8845,4.41516666666,9.40683333333,7.74116666667
639.88,4.66166666666,70.0953333333,62.1411666667,64.6035,32.4856666667,7.87733333334,4.34633333334,9.4225,7.718
640.21,4.67266666667,70.0936666666,62.1283333333,64.6133333333,32.5433333334,7.8995,4.36783333333,9.4265,7.7075
640.54,4.687,69.981,62.02,64.5283333333,32.568,7.9085,4.4175,9.48433333333,7.7425
640.87,4.8045,70.0945,62.1453333333,64.7986666667,32.7876666666,7.982,4.548,9.59,7.8815
641.20,4.83233333333,70.2215,62.1998333333,64.9855,32.9493333333,8.02166666667,4.59266666667,9.65050000002,7.9575
641.53,4.8005,70.2083333333,62.2568333333,64.969,33.0326666667,7.98583333334,4.5475,9.616,7.96733333334
641.87,4.774,70.2381666667,62.2098333333,64.9381666667,33.1125,7.95383333333,4.53716666666,9.601,7.9955
642.20,4.80683333333,70.157,62.2163333333,64.8933333334,33.2726666666,7.992,4.59583333334,9.62733333335,8.01416666666
642.53,4.84283333333,70.2155,62.2728333333,64.9053333334,33.4645,8.084,4.68766666667,9.74150000001,8.17283333333
642.86,4.91933333333,70.2351666667,62.2073333333,64.9215,33.5998333333,8.1975,4.70183333334,9.80233333335,8.23033333334
