wavelength,Back_TanRuem,Belly_TanRuem,Breast_TanRuem,Crissum_TanRuem,Crown_TanRuem,DorTail_TanRuem,Patch10_TanRuem,Patch11_TanRuem,Patch12_TanRuem,Rump_TanRuem,Throat_TanRuem,WingTip_TanRuem
736.74,15.1191666667,32.7160350877,19.9463333333,42.7866666667,7.91133333333,12.493,12.7613333333,16.1583333333,25.8576666667,12.6603333333,22.9523333333,15.432
737.06,14.8688333333,32.3173333333,19.4556666667,42.3833333333,7.72833333333,12.2646666667,12.4773333333,15.8043333333,25.5823333333,12.3656666667,22.6703333333,15.1096666667
737.38,14.9921666667,32.4804385965,19.3753333333,42.5263333333,7.67566666667,12.3063333333,12.5423333333,15.9136666667,25.5676666667,12.5536666667,22.668,15.071
737.69,15.135,32.2060877193,19.3356666667,42.759,7.534,12.1506666667,12.365,15.5293333333,25.3716666667,12.3986666667,22.579,14.944
738.01,15.2075,32.2544385965,19.3263333333,42.9233333333,7.719,12.486,12.6776666667,15.7763333333,25.535,12.4973333333,22.932,15.5283333333
738.33,15.2445,32.1802631579,19.0766666667,42.6233333333,7.73233333333,12.609,12.609,15.8483333333,25.8043333333,12.5973333333,22.4293333333,15.6223333333
738.64,15.1095,32.3503508772,19.0736666667,42.3943333333,7.985,12.8663333333,12.4253333333,15.8453333333,25.6086666667,12.6063333333,22.562,15.6756666667
738.96,15.4233333333,32.4667192982,19.2676666667,42.5733333333,7.98533333333,12.925,12.503,15.6516666667,25.9413333333,12.7083333333,22.5643333333,15.754
739.28,15.6703333333,32.5514210526,19.3403333333,42.4713333333,8.26766666667,13.0766666667,12.493,15.47,25.9016666667,12.4583333333,22.7986666667,15.848
739.59,16.0135,32.7603333333,19.5716666667,42.512,8.58266666667,13.166,12.593,15.4806666667,25.9996666667,12.719,22.8373333333,16.042
739.91,16.4698333333,33.3076842105,20.2203333333,43.1886666667,8.93933333333,13.3216666667,13.067,16.0463333333,26.4463333333,13.1826666667,23.2233333333,16.1626666667
740.23,16.8936666667,33.3862105263,20.3166666667,43.02,9.326,13.5406666667,13.354,16.2533333333,26.6736666667,13.4943333333,23.0996666667,16.1833333333
740.54,17.115,33.7781052632,20.493,43.5086666667,9.70366666667,13.949,13.3826666667,16.4366666667,27.049,13.4416666667,23.2403333333,16.543
740.86,17.287,34.0461403509,20.62,43.9473333333,10.1013333333,13.9416666667,13.7503333333,16.4583333333,27.4063333333,13.631,23.3036666667,16.8756666667
741.18,17.3853333333,33.701,20.285,43.5056666667,10.3163333333,14.0786666667,13.9346666667,16.703,27.534,13.575,23.1846666667,16.8823333333
741.49,17.3551666667,33.5189649123,19.9106666667,43.1193333333,10.3416666667,14.063,13.8333333333,16.334,27.3406666667,13.3986666667,22.943,16.431
741.81,17.2241666667,33.4927719298,20.299,43.342,10.241,13.855,13.745,15.901,27.184,13.3896666667,23.1166666667,16.477
742.12,16.9953333333,33.092754386,20.523,43.0306666667,10.144,13.715,13.678,15.588,27.009,13.182,22.8176666667,16.369
742.44,16.2828333333,32.733245614,20.332,42.8893333333,9.80766666667,13.5546666667,13.4916666667,15.4153333333,26.518,12.951,22.331,16.057
742.76,16.0658333333,32.9402631579,20.5393333333,43.29,9.73933333333,13.484,13.3306666667,15.5163333333,26.7893333333,13.254,22.303,16.143
743.07,16.2208333333,33.0823508772,20.5036666667,43.3073333333,10.0646666667,13.8113333333,13.7336666667,15.7623333333,27.2353333333,13.592,22.6746666667,16.0593333333
743.39,16.1356666667,32.9915964912,20.3523333333,42.9716666667,10.377,13.8616666667,13.849,15.7016666667,27.2186666667,13.4993333333,22.723,16.3106666667
743.70,16.0681666667,33.1684210526,20.5306666667,43.1303333333,10.4866666667,14.1166666667,13.8953333333,16.0033333333,27.3093333333,13.505,23.055,16.8356666667
744.02,16.133,33.0719122807,20.6456666667,43.0303333333,10.303,13.8206666667,13.913,16.4426666667,27.0486666667,13.7023333333,23.3863333333,16.5876666667
744.34,15.944,32.9110877193,20.5333333333,42.6713333333,10.2933333333,13.9276666667,13.6623333333,16.1823333333,27.0063333333,13.5426666667,23.4113333333,16.2753333333
744.65,15.9566666667,33.6486842105,21.1366666667,43.0503333333,10.602,14.2073333333,14.3413333333,16.6063333333,27.3023333333,13.9926666667,23.9646666667,16.8476666667
744.97,16.5251666667,33.9487368421,21.7873333333,43.4526666667,11.3176666667,14.1836666667,14.722,17.1173333333,28.0313333333,14.2106666667,24.5996666667,17.5346666667
745.28,16.539,34.0787719298,21.6673333333,43.1466666667,11.5316666667,14.1896666667,14.995,17.5863333333,27.95,13.975,24.7013333333,17.5056666667
745.60,16.9823333333,34.7053684211,21.824,43.822,11.7783333333,14.3836666667,15.3236666667,17.674,28.2566666667,14.249,24.9933333333,17.5396666667
745.91,17.7501666667,34.9993508772,21.9386666667,43.957,12.4183333333,14.8253333333,15.5696666667,17.817,28.7593333333,14.652,25.5153333333,17.8166666667
746.23,17.6775,34.7559122807,21.6016666667,43.748,12.264,14.5116666667,15.5756666667,17.5843333333,28.4386666667,14.206,25.672,17.638
746.55,17.5416666667,34.8862982456,21.564,43.8836666667,12.114,14.261,15.4406666667,17.5613333333,28.032,13.943,25.341,17.7866666667
746.86,17.4126666667,34.878245614,21.494,43.7206666667,11.5326666667,14.3426666667,15.049,17.3656666667,27.9266666667,13.8636666667,25.13,17.7653333333
747.18,17.3763333333,34.8453859649,21.5126666667,43.8823333333,11.4056666667,14.2703333333,14.739,17.0146666667,27.8183333333,14.123,25.1273333333,17.724
747.49,17.3148333333,34.6613859649,21.75,43.8346666667,11.543,14.509,14.6956666667,16.513,27.9223333333,14.0816666667,24.7426666667,18.0226666667
747.81,17.0856666667,34.4923508772,21.8723333333,43.784,11.448,14.5063333333,14.3996666667,16.487,27.3633333333,14.1206666667,24.332,18.0296666667
748.12,16.9451666667,34.0489824561,21.9393333333,43.7196666667,11.4866666667,14.5906666667,13.7946666667,16.355,27.2583333333,14.1,24.0216666667,17.9333333333
748.44,16.5276666667,34.1774035088,21.5996666667,43.663,10.9783333333,14.3423333333,13.455,15.8656666667,26.5926666667,13.945,23.3613333333,17.64
748.75,16.4751666667,34.0095438596,21.49,43.853,10.8773333333,14.159,13.2063333333,15.535,26.201,13.881,23.5013333333,17.3216666667
749.07,15.7861666667,33.3194210526,20.8843333333,43.332,10.5546666667,13.601,12.899,15.402,25.798,13.4686666667,23.189,17.2293333333
749.38,15.6056666667,33.2135087719,20.8783333333,43.5336666667,10.5453333333,13.6226666667,13.1316666667,15.7716666667,25.6403333333,13.5696666667,23.266,17.4956666667
749.70,15.6165,33.1769824561,21.1833333333,42.829,11.0803333333,13.88,13.114,15.5573333333,25.3433333333,13.669,23.0323333333,17.6833333333
750.01,15.4225,33.0461403509,21.313,42.693,11.2393333333,14.125,13.0656666667,15.5413333333,25.3376666667,13.8203333333,22.928,17.7256666667
750.33,15.4986666667,32.7367719298,21.3246666667,42.676,11.705,13.8296666667,13.46,15.756,25.2836666667,13.856,22.8686666667,17.7883333333
750.64,15.7565,32.9532982456,21.3296666667,43.1343333333,11.9113333333,14.1933333333,14.1933333333,16.093,25.577,13.89,23.15,17.847
750.96,15.6965,33.0125087719,20.946,43.374,11.6003333333,14.0383333333,14.4316666667,16.267,25.6126666667,13.737,23.2796666667,17.722
751.27,16.258,33.4535964912,21.3916666667,43.7323333333,11.7306666667,14.248,14.775,16.6206666667,26.242,14.1026666667,24.2913333333,18.281
751.59,16.2115,33.2214035088,20.8546666667,43.556,11.0536666667,13.8106666667,14.7603333333,16.106,25.9596666667,13.745,23.994,17.9263333333
751.90,16.0108333333,32.6330526316,20.5533333333,43.1336666667,10.7933333333,13.7463333333,14.594,16.157,25.97,13.6933333333,23.5996666667,17.3883333333
752.22,16.103,32.7033157895,20.5253333333,43.092,10.859,14.0413333333,14.85,16.3486666667,26.505,14.028,23.5346666667,17.5683333333
752.53,16.2015,32.8062631579,20.742,43.571,11.1953333333,14.2933333333,14.958,16.3806666667,26.712,14.0136666667,23.6136666667,17.6573333333
752.85,16.3393333333,32.6796140351,20.6896666667,43.4773333333,11.2003333333,14.0466666667,14.662,15.7446666667,26.5303333333,13.4993333333,23.269,17.0406666667
753.16,16.6128333333,32.9632631579,20.552,44.5923333333,10.976,14.2763333333,14.7206666667,16.1886666667,27.044,13.468,23.5556666667,16.9696666667
753.47,16.7611666667,32.9812982456,20.422,44.7016666667,10.6646666667,13.818,14.7383333333,16.0916666667,27.2296666667,13.1273333333,23.9003333333,16.7006666667
753.79,16.9728333333,33.4628947368,20.4896666667,45.2513333333,10.6803333333,14.177,14.8163333333,16.3266666667,27.4013333333,13.3196666667,24.4083333333,16.857
754.10,17.0345,33.322754386,20.7956666667,44.9713333333,10.7386666667,14.2,14.2543333333,16.217,27.6913333333,13.5456666667,24.5023333333,16.7346666667
754.42,17.3646666667,33.3904912281,21.1223333333,44.75,11.102,14.456,14.1136666667,16.4273333333,28.0356666667,13.785,24.545,16.7143333333
754.73,17.4995,33.2890175439,20.8793333333,44.5993333333,11.1976666667,14.6116666667,14.4343333333,16.7143333333,28.3763333333,13.669,24.43,16.6736666667
755.05,17.5985,33.5315789474,20.9936666667,44.582,11.332,14.741,14.3823333333,16.9083333333,28.4886666667,13.8856666667,24.7206666667,16.5906666667
755.36,18.07,34.0090526316,21.6063333333,45.491,11.866,15.2283333333,14.9506666667,17.2296666667,28.9703333333,14.3256666667,25.4826666667,17.535
755.67,18.1875,34.2915964912,21.671,45.7106666667,11.6763333333,15.3206666667,14.8166666667,17.4936666667,28.876,14.2136666667,25.5956666667,17.6616666667
755.99,18.61,34.7244385965,21.7433333333,45.8526666667,11.7873333333,15.646,14.998,18.068,29.052,14.7866666667,25.785,17.6173333333
756.30,18.3123333333,34.4631929825,21.3726666667,45.2943333333,11.555,15.392,14.6636666667,18.1093333333,29.1736666667,15.0,25.252,18.2213333333
756.62,17.8916666667,34.1953333333,21.126,44.729,11.424,15.372,14.49,17.99,28.937,15.092,25.1573333333,18.354
756.93,17.7373333333,33.8533508772,21.0326666667,44.9063333333,11.433,15.3373333333,14.0636666667,17.912,28.3793333333,15.0433333333,24.9093333333,18.5
757.24,17.217,33.5406140351,20.793,44.5196666667,11.13,14.9106666667,13.5283333333,17.266,27.987,14.6566666667,24.136,18.2676666667
757.56,17.0273333333,33.5999473684,20.2036666667,44.4396666667,10.9646666667,14.4596666667,13.4973333333,17.0486666667,27.561,14.3606666667,24.109,18.0106666667
757.87,17.0491666667,33.8386666667,20.2123333333,44.5436666667,10.842,14.7626666667,13.8573333333,16.8576666667,27.4876666667,14.4656666667,24.317,18.1736666667
758.18,16.7093333333,33.8061929825,19.8033333333,44.7963333333,10.8783333333,14.4713333333,13.4446666667,16.6666666667,26.7606666667,14.2716666667,23.824,17.8643333333
758.50,16.8723333333,33.9131403509,20.105,44.8743333333,11.0876666667,14.774,13.6396666667,16.6026666667,26.9956666667,14.3343333333,24.0323333333,18.3326666667
758.81,16.9075,33.5616315789,20.0733333333,44.3826666667,10.7946666667,14.1096666667,13.2456666667,15.9513333333,26.746,13.9253333333,23.6433333333,17.6653333333
759.13,16.9396666667,33.3995438596,19.9103333333,44.108,10.929,13.7736666667,13.1286666667,15.4126666667,26.6636666667,14.0536666667,23.4133333333,17.5
759.44,17.3361666667,33.5315964912,20.0696666667,43.6263333333,10.9483333333,13.738,13.2916666667,15.049,26.6526666667,14.0306666667,23.8356666667,17.7263333333
759.75,17.4475,33.8690350877,20.1866666667,43.803,10.9993333333,14.3316666667,13.816,15.3073333333,26.544,13.746,24.439,17.6076666667
760.07,17.6956666667,33.789245614,20.2476666667,44.083,11.2363333333,14.226,14.254,15.158,26.6306666667,14.073,24.5586666667,17.5636666667
760.38,18.1391666667,34.38,20.754,44.4256666667,11.712,14.9326666667,15.015,15.662,27.498,14.795,25.117,18.1943333333
760.69,18.382,34.1450526316,20.908,44.5436666667,12.088,15.3563333333,15.2616666667,15.91,28.0386666667,15.1,25.459,18.4496666667
761.01,18.1991666667,33.8684561404,21.3233333333,44.3303333333,12.2993333333,15.4036666667,15.2723333333,16.088,28.0453333333,15.1933333333,25.112,18.64
761.32,17.7325,33.4312105263,21.1796666667,43.955,12.128,14.86,14.8346666667,15.9073333333,27.8436666667,14.5796666667,24.5243333333,18.154
761.63,17.459,32.8547192982,20.995,43.2576666667,11.6193333333,14.6793333333,14.4113333333,15.484,27.5543333333,14.4846666667,24.348,17.8496666667
761.94,17.3801666667,32.818877193,20.6223333333,43.1906666667,11.579,14.668,13.9606666667,15.3756666667,27.662,14.22,24.3013333333,17.557
762.26,17.4218333333,33.2459649123,20.5343333333,43.5836666667,12.032,15.381,14.2646666667,15.8323333333,27.9766666667,14.6816666667,24.7066666667,17.9296666667
762.57,17.4113333333,33.3845438596,20.81,44.335,12.2056666667,15.457,14.3403333333,16.125,28.101,14.7676666667,24.8603333333,18.347
762.88,17.4266666667,33.2981578947,20.727,44.7066666667,12.3086666667,15.5293333333,14.19,16.2093333333,28.2526666667,14.9446666667,24.7236666667,18.463
763.20,17.5461666667,33.5081052632,21.0706666667,45.188,12.3573333333,15.5306666667,13.9493333333,16.3053333333,28.3796666667,15.2166666667,24.6413333333,18.4733333333
763.51,17.7066666667,33.7084035088,21.481,45.3096666667,12.048,15.457,13.7373333333,16.672,28.5036666667,15.0856666667,24.632,18.546
763.82,17.615,33.6164210526,21.2326666667,45.1556666667,11.8223333333,15.2956666667,13.5123333333,16.7596666667,28.3136666667,14.8113333333,24.428,18.12
764.14,17.7753333333,34.0684210526,21.5106666667,45.643,12.009,15.4176666667,13.6666666667,16.9516666667,28.4216666667,15.1486666667,24.64,18.2053333333
764.45,18.025,34.3109649123,21.391,46.1423333333,12.027,15.5356666667,13.8976666667,17.0683333333,28.7993333333,15.1446666667,24.8996666667,18.3473333333
764.76,18.2393333333,34.7497719298,21.5366666667,46.6533333333,12.036,16.0083333333,14.1036666667,17.1616666667,29.0456666667,15.6163333333,25.291,18.903
765.07,18.302,35.0244912281,21.9083333333,47.5526666667,12.198,16.2973333333,14.56,17.1493333333,29.415,15.9,25.622,19.2506666667
765.39,18.3803333333,35.1620526316,22.4496666667,48.0916666667,12.4383333333,16.2543333333,15.112,17.491,29.317,16.3603333333,25.6653333333,19.5763333333
765.70,18.1791666667,35.0244385965,22.3426666667,47.8713333333,11.9616666667,15.8326666667,14.8493333333,17.3016666667,29.0266666667,15.9696666667,25.529,19.2433333333
766.01,18.1271666667,34.8926315789,22.5016666667,47.5443333333,11.4996666667,16.0706666667,14.9836666667,17.3803333333,28.867,15.9396666667,25.396,18.9653333333
766.32,18.0101666667,34.9447719298,23.012,47.113,11.1203333333,16.026,15.02,17.638,28.703,15.7503333333,25.5063333333,18.7266666667
766.64,18.3861666667,35.2139122807,23.335,47.4643333333,11.1543333333,15.9803333333,15.648,17.902,29.071,15.9516666667,26.1233333333,19.1303333333
766.95,18.5918333333,35.403122807,23.4246666667,47.8686666667,11.461,16.3926666667,16.134,17.717,29.3606666667,16.4686666667,26.3166666667,19.1933333333
767.26,18.912,35.3756315789,23.403,47.5333333333,11.6066666667,16.2556666667,16.1133333333,17.394,29.459,16.556,26.1856666667,19.845
767.57,18.8525,35.3333508772,23.282,47.077,11.3426666667,16.2113333333,16.195,17.238,29.177,16.2113333333,25.9313333333,19.7383333333
767.88,18.9055,34.9119649123,23.0196666667,46.6326666667,10.9753333333,16.302,15.844,17.0313333333,28.6853333333,16.319,25.6486666667,19.7116666667
768.20,19.2396666667,34.9507017544,23.286,46.3983333333,11.4073333333,16.152,15.8903333333,17.408,28.8156666667,16.8673333333,26.0246666667,19.7803333333
768.51,19.6595,35.3352807018,23.214,45.733,11.901,16.426,16.159,18.0473333333,29.2533333333,17.1386666667,26.2606666667,20.1316666667
768.82,19.8251666667,35.5442631579,23.223,45.875,12.044,16.722,16.0956666667,17.753,29.5766666667,16.777,26.5376666667,20.405
769.13,20.0661666667,35.8730701754,23.8903333333,46.3836666667,12.3513333333,17.2996666667,16.2606666667,17.7336666667,29.934,17.035,26.7986666667,20.7553333333
769.44,20.5121666667,36.1872280702,23.8453333333,46.164,13.1593333333,17.7003333333,16.4443333333,18.0483333333,30.57,17.0046666667,27.343,21.14
769.76,20.4065,36.3071929825,23.4456666667,46.4376666667,13.1046666667,18.0776666667,16.341,17.6043333333,30.9453333333,16.9726666667,27.0576666667,21.255
770.07,20.4295,35.733245614,23.038,46.117,13.4856666667,18.3023333333,16.2153333333,17.1583333333,30.865,16.8773333333,26.6706666667,20.771
770.38,20.1915,35.5931754386,22.4573333333,45.599,13.8573333333,18.3283333333,15.8713333333,17.4623333333,30.4936666667,16.5556666667,26.687,21.0473333333
770.69,19.9756666667,35.5131578947,22.8173333333,46.468,13.9263333333,18.6763333333,15.7733333333,17.7423333333,30.6333333333,16.545,26.614,20.5846666667
771.00,20.6015,35.8484210526,23.0173333333,47.095,14.149,18.6343333333,15.9836666667,18.1446666667,31.05,16.9216666667,27.2783333333,20.836
771.32,20.3256666667,35.8504912281,23.315,47.021,14.0176666667,18.4906666667,15.7083333333,18.3056666667,30.839,16.3883333333,27.211,20.8206666667
771.63,20.4816666667,35.7274912281,23.119,46.7583333333,14.238,18.5116666667,15.989,18.6993333333,30.707,16.0096666667,27.538,20.3456666667
771.94,20.393,35.7046140351,23.2113333333,46.8716666667,13.9013333333,18.151,15.3533333333,18.7483333333,30.6003333333,15.5243333333,27.3116666667,19.731
772.25,19.9178333333,35.3341403509,22.6266666667,45.6653333333,12.809,17.382,14.8893333333,18.921,30.1473333333,15.3013333333,26.658,18.899
772.56,20.138,35.2454035088,22.558,45.948,12.3963333333,17.3676666667,14.9803333333,19.5796666667,30.2013333333,15.2213333333,26.8066666667,19.1636666667
772.87,20.2538333333,35.122877193,22.119,46.4236666667,12.185,17.2846666667,14.7016666667,19.2716666667,30.0,15.232,26.9316666667,19.051
773.18,19.9705,35.3462807018,21.9733333333,47.3183333333,12.0393333333,16.5193333333,14.664,19.416,29.7806666667,15.139,26.884,19.0993333333
773.50,19.5805,35.6949473684,21.4513333333,46.5983333333,11.519,16.0996666667,14.2626666667,19.4333333333,29.5693333333,14.694,26.848,19.1836666667
773.81,19.6015,35.9383684211,22.0533333333,46.777,11.2796666667,15.6306666667,14.4106666667,19.13,29.673,14.4566666667,27.21,19.107
774.12,19.6641666667,36.4270877193,22.2066666667,47.0023333333,11.15,15.6286666667,14.5323333333,19.011,29.7176666667,14.4623333333,27.7816666667,19.3843333333
774.43,18.9415,35.9314210526,21.6643333333,46.6286666667,10.7023333333,15.653,13.7673333333,18.5056666667,29.373,13.9556666667,27.6523333333,19.236
774.74,19.4085,36.4287368421,21.7433333333,47.0306666667,11.0873333333,16.0676666667,14.32,18.4866666667,29.6933333333,14.368,28.089,19.6596666667
775.05,19.7311666667,36.5524912281,21.4876666667,47.965,11.2163333333,16.6906666667,14.1716666667,18.0473333333,29.9176666667,14.5346666667,27.253,20.179
775.36,20.5395,37.0541578947,21.6543333333,48.2973333333,12.0623333333,17.5536666667,15.3236666667,18.441,29.9756666667,14.7963333333,27.65,20.8633333333
775.67,21.3793333333,37.5519298246,22.3173333333,49.5966666667,13.2243333333,18.4473333333,16.3343333333,19.0883333333,30.603,15.622,28.1576666667,21.486
775.98,21.2273333333,37.6929649123,22.1106666667,49.1883333333,13.5626666667,18.4813333333,16.4036666667,18.9826666667,30.1576666667,16.0696666667,27.722,21.5376666667
776.30,20.9851666667,37.2957192982,22.1413333333,48.6863333333,12.4816666667,18.029,16.0096666667,18.4913333333,30.1703333333,15.6693333333,26.6666666667,21.168
776.61,21.0825,36.7629298246,22.2873333333,48.2726666667,12.506,18.1263333333,16.0583333333,17.9316666667,29.8783333333,15.7176666667,26.6663333333,20.7543333333
776.92,20.1621666667,36.1205263158,22.5993333333,48.4493333333,11.94,17.8973333333,15.9526666667,16.9373333333,29.1973333333,15.6573333333,26.3416666667,20.064
777.23,20.5413333333,36.1106315789,22.5093333333,48.5363333333,11.9066666667,18.573,16.5316666667,17.0233333333,29.594,16.2116666667,26.2483333333,20.3443333333
777.54,20.0198333333,35.2799122807,22.156,48.3856666667,11.7236666667,18.0826666667,16.0706666667,16.294,29.3093333333,16.12,25.9813333333,19.7466666667
777.85,20.0226666667,35.5018596491,22.8,48.2906666667,11.3626666667,17.848,15.9123333333,16.6163333333,29.7386666667,15.9626666667,26.043,19.281
778.16,19.5891666667,35.4233333333,22.7766666667,48.0223333333,11.4136666667,17.687,15.999,17.1076666667,29.907,16.024,26.1273333333,19.0476666667
778.47,18.0196666667,34.2025263158,22.154,47.065,10.1073333333,16.565,15.365,16.488,28.6883333333,15.1863333333,25.855,17.5346666667
778.78,16.9886666667,32.8992807018,21.191,46.5586666667,8.94566666667,15.107,14.153,15.236,27.9193333333,14.5916666667,24.6713333333,16.5763333333
779.09,16.3246666667,32.1798245614,20.2576666667,45.9353333333,8.62933333333,14.8116666667,13.1283333333,14.4963333333,27.7033333333,13.9963333333,24.5196666667,16.4953333333
779.40,15.9891666667,30.834245614,19.651,44.801,8.392,14.308,12.8746666667,14.256,27.4433333333,13.2916666667,24.368,15.95
779.71,15.8421666667,30.8765087719,20.042,45.343,9.13133333333,14.7306666667,13.5793333333,14.9663333333,27.4463333333,13.815,24.4636666667,16.1696666667
780.02,15.8365,31.0351929825,19.473,44.717,9.22266666667,15.1776666667,13.7813333333,15.6783333333,27.6943333333,13.6756666667,24.216,16.5216666667
780.33,17.0131666667,31.6392807018,19.2646666667,45.4573333333,10.152,15.8806666667,14.575,16.9463333333,28.83,13.9886666667,24.594,17.133
780.64,16.4916666667,31.3944912281,19.3906666667,44.9566666667,10.0593333333,15.1023333333,13.889,17.017,28.506,13.4036666667,24.191,16.8286666667
780.95,17.3548333333,31.9440175439,20.432,45.0203333333,10.7423333333,15.6006666667,15.1416666667,17.4086666667,29.1766666667,14.197,24.6153333333,17.247
781.26,17.4058333333,31.445877193,19.973,44.7043333333,11.1556666667,16.075,15.914,17.6613333333,28.898,14.1666666667,24.1936666667,17.016
781.57,16.9428333333,30.7804035088,19.2093333333,44.3616666667,10.0053333333,14.8423333333,15.3123333333,16.6113333333,28.7453333333,13.433,22.775,15.9203333333
781.88,17.533,31.133245614,19.6143333333,44.761,10.7853333333,14.445,15.479,16.3173333333,29.17,13.356,22.604,16.8763333333
782.19,17.977,32.0493508772,20.5693333333,45.449,11.581,15.131,16.0326666667,16.9626666667,30.2056666667,14.652,23.4713333333,17.7513333333
782.50,17.9116666667,32.5826315789,20.7696666667,44.85,11.6016666667,15.3083333333,16.3836666667,17.091,30.1356666667,14.4876666667,23.1183333333,17.3173333333
782.81,17.9198333333,33.7427017544,20.775,46.649,11.3053333333,15.6763333333,16.579,16.6666666667,31.0896666667,14.9183333333,22.6396666667,17.4826666667
783.12,17.5591666667,33.9603508772,19.842,46.1806666667,11.2086666667,15.1886666667,15.657,15.7446666667,30.875,14.34,23.032,17.1786666667
783.43,17.1368333333,33.3951578947,19.9883333333,46.9433333333,11.111,14.4036666667,15.1673333333,15.3143333333,30.394,14.9326666667,22.8396666667,16.843
783.74,16.6518333333,32.290122807,20.0883333333,46.077,9.73433333333,13.2153333333,13.9823333333,14.1593333333,29.5573333333,14.631,21.947,16.4013333333
784.05,16.2816666667,32.0984210526,19.4076666667,46.1036666667,9.15533333333,13.037,13.6596666667,13.7186666667,29.0073333333,14.6963333333,21.8076666667,15.5556666667
784.36,14.6343333333,31.4320350877,17.501,45.0106666667,7.21833333333,12.3143333333,11.8896666667,12.9513333333,27.146,13.4063333333,21.5953333333,14.6496666667
784.67,14.4413333333,31.4252280702,17.035,44.997,6.87533333333,11.9396666667,11.2646666667,12.0626666667,26.7646666667,13.3516666667,21.6083333333,14.6713333333
784.98,15.02,31.0748947368,16.5006666667,44.485,7.646,12.481,10.7586666667,11.7556666667,26.141,13.146,21.729,14.1733333333
785.29,15.4078333333,30.9936666667,16.397,43.615,7.55366666667,13.1893333333,10.3116666667,12.0203333333,26.2893333333,13.699,21.8826666667,13.6693333333
785.60,15.7631666667,31.3759122807,17.0126666667,43.7816666667,7.97933333333,13.5196666667,10.4186666667,12.556,26.498,13.309,22.644,13.6403333333
785.91,15.5456666667,31.0849473684,17.22,44.3053333333,7.74266666667,12.9746666667,10.0446666667,12.7053333333,25.9793333333,13.423,22.7206666667,14.4993333333
786.22,15.7366666667,31.1017719298,17.272,43.283,8.444,12.873,9.861,13.2273333333,25.775,13.1386666667,23.679,14.6443333333
786.53,15.8743333333,31.7922982456,18.3393333333,43.779,8.89066666667,13.263,10.7396666667,13.6736666667,26.2323333333,13.5856666667,23.885,15.2876666667
786.84,16.5215,32.3001052632,19.454,44.1056666667,9.81433333333,13.9083333333,11.382,13.7343333333,27.6133333333,12.95,24.971,15.8246666667
787.14,17.0286666667,33.7633157895,20.3883333333,45.41,11.4393333333,14.799,11.9896666667,14.683,28.41,14.1036666667,25.8033333333,16.4493333333
787.45,18.183,34.1824736842,21.0296666667,45.5223333333,12.3606666667,15.3646666667,12.7613333333,15.5936666667,29.299,14.7353333333,25.6366666667,17.053
787.76,20.2433333333,35.5037894737,22.632,46.3536666667,14.4453333333,16.8483333333,14.669,17.323,31.3496666667,16.4573333333,25.5656666667,18.6086666667
788.07,20.6183333333,35.3194912281,23.7896666667,45.967,15.3953333333,16.735,15.0943333333,17.9926666667,31.529,16.434,25.1843333333,19.1963333333
788.38,21.083,36.2216315789,25.4306666667,47.033,16.2153333333,17.1453333333,16.1606666667,19.196,32.7863333333,17.0906666667,26.3056666667,20.3716666667
788.69,20.8365,36.6075438596,25.5636666667,47.9486666667,16.463,16.952,16.4083333333,19.6956666667,33.143,16.87,26.7046666667,20.8093333333
789.00,20.2248333333,36.3251052632,24.973,47.4023333333,15.747,17.181,16.2876666667,19.3993333333,32.3596666667,16.315,25.7843333333,21.023
789.31,20.629,36.6774385965,25.5993333333,47.903,16.558,18.2186666667,16.7213333333,20.1523333333,32.8973333333,16.694,26.171,20.5066666667
789.62,20.3291666667,36.6081403509,25.7886666667,47.9563333333,16.3513333333,17.778,16.2686666667,20.1916666667,32.8123333333,16.598,25.7066666667,20.0
789.92,20.6565,36.2225964912,25.7413333333,47.908,16.625,17.7606666667,16.348,20.5043333333,33.0006666667,16.902,25.852,19.8946666667
790.23,20.8581666667,36.5154035088,25.4303333333,48.321,16.5963333333,18.233,16.37,20.7733333333,33.0513333333,17.471,25.6283333333,20.35
790.54,20.4448333333,36.1711578947,25.2923333333,47.8473333333,15.7113333333,17.8786666667,16.6523333333,20.5306666667,33.248,17.1373333333,25.1496666667,20.274
790.85,19.904,36.3385087719,25.5173333333,48.352,15.398,17.8766666667,16.3603333333,19.802,33.654,16.798,25.576,20.1226666667
791.16,19.175,35.8874561404,25.319,47.6703333333,14.9006666667,17.127,15.4346666667,19.2343333333,33.2146666667,15.8796666667,25.6453333333,20.0056666667
791.47,18.3258333333,36.2603508772,23.866,48.0973333333,13.9423333333,17.2906666667,14.916,18.8433333333,33.2116666667,15.6773333333,25.8753333333,20.061
791.78,17.3601666667,36.051754386,22.6023333333,47.6103333333,12.9506666667,16.9286666667,14.092,18.9946666667,32.2846666667,14.986,25.5936666667,19.9196666667
792.08,18.0476666667,36.371754386,23.0913333333,48.479,13.501,18.3736666667,15.1766666667,19.3046666667,31.6263333333,15.6736666667,26.319,21.0116666667
792.39,19.0951666667,36.9914736842,23.589,49.7633333333,14.475,19.2053333333,15.295,20.0566666667,33.018,16.777,27.2786666667,21.2553333333
792.70,19.6205,37.000122807,23.4436666667,49.6683333333,13.8703333333,19.2733333333,15.798,20.0,32.7013333333,17.0296666667,27.5516666667,22.3066666667
