wavelength,Back_SpoCinm,Belly_SpoCinm,Breast_SpoCinm,Crissum_SpoCinm,Crown_SpoCinm,DorTail_SpoCinm,Patch10_SpoCinm,Rump_SpoCinm,Throat_SpoCinm,WingTip_SpoCinm
525.90,11.3688888889,8.71822222222,7.67666666667,8.60033333334,17.5786666667,9.72516666667,32.6504444445,7.26666666667,7.81977777778,11.0753333333
526.25,11.3498888889,8.70133333333,7.66822222222,8.5878888889,17.5497777778,9.70066666667,32.5913333334,7.24944444445,7.82844444445,11.0423333333
526.59,11.3457777778,8.67977777778,7.67877777778,8.61277777779,17.5311111111,9.68011111111,32.5971111111,7.26277777778,7.83711111111,11.0215555556
526.94,11.3695555555,8.69044444444,7.71011111111,8.66400000001,17.5601111111,9.71144444444,32.6177777778,7.279,7.85755555555,11.05
527.28,11.3718888889,8.70588888889,7.71877777778,8.67555555557,17.5383333333,9.70788888889,32.5873333333,7.286,7.86033333333,11.0326666667
527.63,11.4033333333,8.71333333333,7.73488888889,8.69144444443,17.5441111111,9.71544444444,32.597,7.29177777778,7.872,11.0505555556
527.97,11.4002222222,8.71822222222,7.73588888889,8.68422222223,17.5181111111,9.71611111111,32.6035555555,7.27533333334,7.87811111111,11.0332222222
528.32,11.4126666667,8.73311111111,7.74444444445,8.691,17.5174444444,9.71888888889,32.6034444444,7.29233333333,7.90244444444,11.038
528.66,11.4257777778,8.74166666667,7.74344444444,8.70455555557,17.5367777778,9.72072222222,32.6153333333,7.30111111111,7.91088888889,11.0433333333
529.01,11.4422222222,8.75855555556,7.76911111111,8.73266666667,17.5674444445,9.73188888889,32.6448888889,7.31411111111,7.93844444444,11.0625555556
529.35,11.4495555556,8.77222222222,7.77555555555,8.75511111112,17.5778888889,9.73811111111,32.6526666666,7.32388888889,7.96522222222,11.0786666667
529.70,11.4568888889,8.78566666667,7.79866666666,8.76222222222,17.5973333333,9.736,32.678,7.33088888889,7.98944444445,11.092
530.04,11.4934444444,8.80844444445,7.83655555556,8.81044444443,17.6316666667,9.76711111111,32.7312222222,7.36655555556,8.01855555556,11.1405555556
530.39,11.5061111111,8.84011111111,7.85055555555,8.81911111111,17.6422222222,9.78388888889,32.7234444444,7.36855555556,8.03122222222,11.1688888889
530.73,11.5236666667,8.8788888889,7.87822222222,8.84233333333,17.654,9.81638888889,32.7086666667,7.41133333333,8.07488888889,11.203
531.08,11.5238888889,8.88966666666,7.89877777778,8.85722222221,17.6642222222,9.81072222222,32.7296666667,7.42166666667,8.10533333333,11.2234444444
531.42,11.5096666667,8.92188888888,7.90911111111,8.87811111111,17.6761111111,9.81866666667,32.7198888889,7.43677777778,8.13511111111,11.2315555555
531.77,11.5332222222,8.94266666668,7.93433333333,8.91511111112,17.712,9.83188888889,32.7275555556,7.47733333333,8.17211111111,11.2563333333
532.11,11.546,8.96122222223,7.95433333333,8.95333333334,17.7577777778,9.84838888889,32.7762222222,7.50677777778,8.182,11.2756666667
532.46,11.558,8.99355555556,7.97111111111,8.97111111111,17.7825555556,9.85966666667,32.8068888889,7.52533333333,8.21588888889,11.3046666667
532.80,11.5581111111,8.99544444446,7.98111111111,9.00633333334,17.7773333333,9.86744444444,32.7931111111,7.547,8.22311111111,11.3071111111
533.15,11.5565555555,8.9918888889,7.98033333333,8.991,17.7775555556,9.86077777778,32.8233333333,7.53477777778,8.20622222222,11.3017777778
533.49,11.5648888889,8.99177777778,7.97755555556,8.99866666667,17.7912222222,9.84561111111,32.8288888889,7.54688888889,8.20966666667,11.2957777778
533.84,11.5867777778,9.04066666667,8.00477777778,9.0308888889,17.8237777778,9.85644444444,32.8428888889,7.56844444444,8.23411111111,11.3008888889
534.18,11.59,9.03755555557,8.00922222222,9.05077777779,17.8335555556,9.84838888889,32.8561111111,7.58033333333,8.24588888889,11.3093333333
534.52,11.5745555556,9.02944444444,8.00322222222,9.04211111112,17.8408888889,9.83011111111,32.8842222222,7.55366666667,8.24177777778,11.2896666667
534.87,11.6028888889,9.038,8.02622222222,9.0631111111,17.8627777778,9.83688888889,32.8798888889,7.58177777778,8.25377777778,11.3015555555
535.21,11.6207777778,9.03733333333,8.03911111111,9.08066666666,17.879,9.82438888889,32.916,7.57766666667,8.25711111111,11.3016666667
535.56,11.6413333333,9.07566666667,8.07644444445,9.12488888888,17.9043333333,9.83161111111,32.9018888889,7.61277777778,8.28877777778,11.3414444444
535.90,11.6535555556,9.08566666667,8.085,9.14811111111,17.8903333333,9.83938888889,32.9056666667,7.60811111111,8.29966666667,11.3321111111
536.25,11.6481111111,9.09433333333,8.11777777778,9.16344444446,17.896,9.85022222222,32.8651111111,7.62688888889,8.30755555556,11.3091111111
536.59,11.6901111111,9.15377777777,8.16633333333,9.19044444446,17.9554444444,9.86622222222,32.9382222222,7.67477777778,8.34644444445,11.3557777778
536.93,11.7274444445,9.20266666667,8.20066666666,9.22944444444,17.981,9.89277777778,32.8965555555,7.71955555556,8.37944444444,11.3736666666
537.28,11.761,9.25466666667,8.247,9.25655555556,17.9972222222,9.94588888889,32.8955555555,7.77066666667,8.41422222222,11.4107777778
537.62,11.7527777778,9.2488888889,8.23022222222,9.24677777777,17.9834444445,9.94416666667,32.8643333333,7.75933333333,8.41333333333,11.4157777778
537.97,11.7547777778,9.26844444443,8.25377777778,9.2751111111,17.9787777778,9.98366666667,32.8524444444,7.77466666667,8.45444444445,11.4094444444
538.31,11.7836666667,9.29111111113,8.27088888889,9.31411111111,17.9895555556,9.99805555556,32.82,7.82122222222,8.471,11.4301111111
538.65,11.8027777778,9.34544444443,8.29566666667,9.35444444446,18.0248888889,10.0299444444,32.8964444445,7.83933333333,8.53477777778,11.4758888889
539.00,11.8116666667,9.37533333333,8.32133333333,9.38744444443,18.0064444444,10.0434444444,32.8533333333,7.88377777778,8.55844444445,11.4872222222
539.34,11.779,9.35166666667,8.30244444444,9.34066666666,17.9454444444,10.0158888889,32.8751111111,7.836,8.50977777778,11.4395555556
539.69,11.7587777778,9.35866666667,8.31244444444,9.3251111111,17.9324444444,9.98577777778,32.826,7.83,8.52555555555,11.4413333333
540.03,11.7597777778,9.3528888889,8.29755555556,9.32199999999,17.8718888889,9.98172222222,32.8587777778,7.81233333333,8.52111111111,11.4483333334
540.37,11.7491111111,9.3571111111,8.31122222222,9.33655555556,17.8523333333,9.99761111111,32.8456666667,7.81444444444,8.53233333333,11.4586666667
540.72,11.7502222222,9.375,8.34555555556,9.35544444443,17.8492222222,10.009,32.8603333334,7.83,8.56011111111,11.4713333333
541.06,11.7302222222,9.3508888889,8.344,9.33888888889,17.8013333333,9.978,32.8304444444,7.80711111111,8.55411111111,11.4566666667
541.40,11.717,9.3351111111,8.34711111111,9.3411111111,17.7838888889,9.96055555556,32.8221111111,7.81777777778,8.57155555555,11.4511111111
541.75,11.7352222222,9.36222222223,8.35022222222,9.34077777777,17.7971111111,9.95794444445,32.841,7.83611111111,8.58855555556,11.4636666667
542.09,11.7224444444,9.3761111111,8.35322222222,9.348,17.7767777778,9.94427777778,32.8362222222,7.82288888889,8.59688888889,11.4832222222
542.43,11.7461111111,9.3958888889,8.36444444444,9.3691111111,17.7914444444,9.96333333333,32.8081111111,7.84511111111,8.60411111111,11.5056666666
542.78,11.7633333333,9.4258888889,8.39755555557,9.37944444444,17.8218888889,9.99183333333,32.8346666667,7.86333333334,8.64666666667,11.5435555556
543.12,11.7841111111,9.44455555557,8.40877777777,9.39833333332,17.8604444444,9.99255555556,32.8156666667,7.901,8.68977777778,11.5793333333
543.46,11.8028888889,9.45788888887,8.4241111111,9.41811111112,17.8878888889,10.0141111111,32.8217777778,7.93755555556,8.73233333332,11.6023333333
543.81,11.8115555556,9.46155555557,8.44199999999,9.42633333334,17.9223333333,10.0084444444,32.8165555556,7.95488888889,8.75911111111,11.6353333333
544.15,11.7892222222,9.42844444443,8.42233333332,9.37922222223,17.8715555556,9.96883333333,32.7575555555,7.90844444444,8.74677777778,11.599
544.49,11.8035555555,9.4061111111,8.42733333333,9.36355555556,17.8653333333,9.94783333333,32.7294444444,7.89688888889,8.74466666667,11.6088888889
544.84,11.8332222222,9.445,8.44766666668,9.41155555557,17.9321111111,9.97355555555,32.7496666667,7.93422222222,8.77188888888,11.6504444444
545.18,11.8844444444,9.49422222223,8.50211111112,9.44366666666,17.9796666666,9.99822222222,32.7953333333,7.99266666667,8.80855555557,11.6822222222
545.52,11.8992222222,9.49655555557,8.52366666665,9.44966666666,18.0125555555,10.0058333333,32.8072222222,8.01177777778,8.82388888888,11.6884444445
545.87,11.9301111111,9.50311111113,8.5471111111,9.45444444446,18.0551111111,10.0207222222,32.8543333333,8.04755555556,8.84511111111,11.6836666667
546.21,11.9071111111,9.51255555553,8.55622222221,9.43822222223,18.0392222222,10.0168888889,32.867,8.03944444444,8.83644444444,11.6592222222
546.55,11.96,9.54388888887,8.61455555556,9.49844444446,18.0698888889,10.0418888889,32.9366666667,8.08011111111,8.87722222223,11.7104444444
546.90,12.0187777778,9.5992222222,8.68566666666,9.56522222223,18.0968888889,10.1016666667,32.9977777778,8.11133333333,8.89877777779,11.7316666667
547.24,11.9888888889,9.61544444443,8.66788888889,9.52444444444,18.07,10.0953888889,32.976,8.09155555555,8.86755555556,11.7
547.58,11.98,9.62855555557,8.66844444443,9.5291111111,18.0627777778,10.0891666667,32.9694444444,8.10966666667,8.87777777778,11.6742222222
547.92,11.9945555556,9.66477777777,8.691,9.58388888889,18.1184444444,10.1163888889,33.0016666667,8.15322222222,8.91733333333,11.6914444445
548.27,12.0632222222,9.77166666667,8.76333333332,9.70199999999,18.2222222222,10.2031111111,33.1155555556,8.23933333333,9.02177777777,11.7688888889
548.61,12.0758888889,9.80355555557,8.79322222221,9.75933333332,18.229,10.2283888889,33.2076666667,8.28733333333,9.05822222223,11.751
548.95,12.0753333333,9.844,8.79644444445,9.76966666666,18.2293333333,10.2629444444,33.2054444444,8.29233333333,9.08833333332,11.7855555556
549.29,12.1137777778,9.9261111111,8.85088888888,9.85044444443,18.2821111111,10.2820555556,33.2435555555,8.35266666667,9.14966666667,11.824
549.64,12.1018888889,9.9811111111,8.88833333332,9.88811111111,18.2768888889,10.2826111111,33.265,8.34655555556,9.17544444443,11.8097777778
549.98,12.0692222222,9.9291111111,8.84555555555,9.893,18.251,10.2305,33.2394444444,8.31933333333,9.18666666667,11.7661111111
550.32,12.0191111111,9.9267777778,8.78911111112,9.84377777777,18.2341111111,10.1756111111,33.1682222222,8.29955555556,9.20666666668,11.6952222222
550.66,11.9972222222,9.944,8.81500000001,9.869,18.2494444445,10.1756111111,33.1822222222,8.32888888889,9.2618888889,11.7223333334
551.01,12.0727777778,9.9987777778,8.9171111111,9.98455555554,18.3144444444,10.2215,33.2704444444,8.38966666667,9.35522222222,11.8112222222
551.35,12.1597777778,10.1082222222,9.04700000001,10.1042222222,18.4392222222,10.3095,33.3973333333,8.47188888889,9.43755555557,11.9088888889
551.69,12.1678888889,10.1583333333,9.04100000001,10.0994444444,18.4367777778,10.3062222222,33.4162222222,8.47566666667,9.44755555557,11.8806666667
552.03,12.1124444445,10.1022222222,9.01022222221,10.0584444444,18.3775555555,10.2420555556,33.3666666667,8.46344444444,9.40455555556,11.8266666667
552.38,12.1414444444,10.0985555556,9.04700000001,10.051,18.3902222222,10.2203888889,33.3612222222,8.44644444444,9.42644444443,11.8318888889
552.72,12.2157777778,10.1687777778,9.13688888889,10.1753333333,18.4491111111,10.2617222222,33.442,8.51111111111,9.49988888888,11.8583333333
553.06,12.253,10.1806666667,9.17899999999,10.2206666667,18.4572222222,10.3061666667,33.4907777778,8.53900000001,9.56033333333,11.8895555556
553.40,12.3333333333,10.1948888889,9.23022222221,10.2486666667,18.4894444444,10.3285555556,33.5128888889,8.59955555555,9.63633333334,11.9426666666
553.74,12.4077777778,10.2835555555,9.33755555555,10.3178888889,18.5111111111,10.3872222222,33.5663333333,8.68144444444,9.71322222221,12.0203333333
554.09,12.4425555556,10.3172222222,9.39511111112,10.3445555556,18.515,10.4252777778,33.5746666667,8.69977777778,9.71633333334,12.0506666667
554.43,12.4657777778,10.3351111111,9.41911111112,10.3654444444,18.5521111111,10.4181111111,33.5988888889,8.70433333332,9.75888888889,12.0374444445
554.77,12.514,10.3411111111,9.45877777778,10.438,18.6171111111,10.4582222222,33.6717777778,8.73388888889,9.78033333333,12.0427777778
555.11,12.5436666667,10.3368888889,9.47355555556,10.4652222222,18.617,10.4526111111,33.6925555556,8.74722222222,9.82444444443,12.0423333333
555.45,12.6278888889,10.3921111111,9.55233333332,10.5485555556,18.6882222222,10.4993333333,33.7916666667,8.81677777778,9.87155555557,12.1405555555
555.80,12.6964444445,10.4567777778,9.63722222223,10.6548888889,18.7383333333,10.5675555556,33.8201111111,8.88122222222,9.92766666667,12.2168888889
556.14,12.7102222222,10.4972222222,9.64400000001,10.6783333333,18.8126666667,10.6222222222,33.8205555556,8.89622222221,9.96766666668,12.2634444444
556.48,12.6743333333,10.4212222222,9.57300000001,10.5984444444,18.8052222222,10.5381666667,33.7703333333,8.82422222221,9.88511111111,12.2173333333
556.82,12.6315555556,10.4047777778,9.55311111112,10.5847777778,18.7508888889,10.5015555556,33.6985555555,8.77811111111,9.82555555557,12.1784444445
557.16,12.6484444444,10.4816666667,9.574,10.6244444444,18.794,10.5660555556,33.7151111111,8.81655555554,9.888,12.2116666667
557.50,12.647,10.5128888889,9.58122222223,10.6214444444,18.8232222222,10.5668333333,33.7447777778,8.84122222222,9.88533333332,12.2216666667
557.85,12.6311111111,10.481,9.54355555557,10.6523333333,18.8172222222,10.5358888889,33.7796666666,8.82755555555,9.89333333334,12.226
558.19,12.637,10.4856666667,9.53466666667,10.6607777778,18.7825555556,10.5272222222,33.7688888889,8.83088888888,9.90322222221,12.2632222222
558.53,12.6285555556,10.5446666667,9.55122222222,10.6145555556,18.7252222222,10.5070555556,33.7015555556,8.84588888888,9.93666666666,12.2863333333
558.87,12.6283333333,10.5997777778,9.57,10.6271111111,18.7297777778,10.5396111111,33.6808888889,8.85500000001,9.97677777779,12.2842222222
559.21,12.7014444444,10.6761111111,9.65033333332,10.692,18.7683333333,10.5791666667,33.7038888889,8.91622222223,10.0575555555,12.3015555556
559.55,12.6758888889,10.7583333333,9.6481111111,10.622,18.7292222222,10.5263333333,33.6826666667,8.90244444445,10.0876666667,12.2715555555
559.89,12.6866666667,10.7847777778,9.6711111111,10.6707777778,18.698,10.5367777778,33.675,8.96977777777,10.1396666667,12.2944444445
560.23,12.674,10.8467777778,9.69699999999,10.6746666667,18.6483333333,10.5568888889,33.6441111111,8.98255555554,10.1671111111,12.3081111111
560.58,12.6914444444,10.8962222222,9.74300000001,10.6811111111,18.6544444445,10.5446111111,33.6813333333,9.00655555555,10.1891111111,12.3202222222
560.92,12.6713333333,10.8817777778,9.74155555555,10.6997777778,18.6706666667,10.5199444444,33.6953333333,8.98544444444,10.1457777778,12.2902222222
561.26,12.6645555556,10.9034444444,9.789,10.7216666667,18.715,10.533,33.7346666667,8.99999999999,10.1678888889,12.2931111111
561.60,12.7356666667,10.9765555556,9.85944444446,10.785,18.7684444444,10.6060555556,33.7685555556,9.05055555557,10.2211111111,12.3327777778
561.94,12.7101111111,11.0154444445,9.85688888888,10.7797777778,18.7624444444,10.6015555556,33.6995555556,9.04644444446,10.2232222222,12.3085555556
562.28,12.6776666667,10.9902222222,9.83788888889,10.7761111111,18.772,10.58,33.7072222222,9.01966666666,10.2464444445,12.274
562.62,12.6812222222,11.0166666667,9.86177777778,10.7881111111,18.8031111111,10.5833888889,33.6953333333,9.04655555554,10.2565555556,12.3128888889
562.96,12.5977777778,10.9347777778,9.79866666665,10.7367777778,18.7394444444,10.5038333333,33.6146666667,8.9848888889,10.2121111111,12.2557777778
563.30,12.5942222222,10.8518888889,9.78911111111,10.7942222222,18.7596666667,10.4885,33.6383333333,8.97122222221,10.2022222222,12.234
563.64,12.6567777778,10.9038888889,9.8178888889,10.8604444444,18.7898888889,10.4772777778,33.7111111111,8.94033333333,10.2103333333,12.281
563.99,12.7218888889,10.9735555556,9.92255555554,10.9722222222,18.8703333333,10.5553888889,33.7896666667,9.03544444443,10.315,12.3345555556
564.33,12.8356666667,11.049,10.0367777778,11.0771111111,19.0103333333,10.6513888889,33.9277777778,9.15877777777,10.4692222222,12.4653333333
564.67,12.8133333333,11.0318888889,10.0458888889,11.0468888889,18.9511111111,10.6103333333,33.8643333333,9.16177777779,10.4418888889,12.443
565.01,12.8101111111,11.0377777778,10.0325555556,11.0621111111,18.8998888889,10.5983888889,33.7457777778,9.14433333335,10.4586666667,12.427
565.35,12.7477777778,11.0017777778,9.97977777779,11.0096666667,18.8533333333,10.5241666667,33.7133333333,9.12111111112,10.407,12.3594444444
565.69,12.7203333333,10.9556666667,9.98488888887,11.0052222222,18.8097777778,10.4989444444,33.7057777778,9.11099999999,10.3887777778,12.3524444445
566.03,12.7437777778,11.013,10.0183333333,11.07,18.7832222222,10.5172777778,33.7418888889,9.14500000001,10.3778888889,12.3631111111
566.37,12.7575555556,10.9957777778,10.0143333333,11.0532222222,18.7374444444,10.5115,33.7113333333,9.14466666668,10.3624444444,12.3334444444
566.71,12.807,11.078,10.098,11.1326666667,18.7908888889,10.5928333333,33.7666666667,9.21388888889,10.452,12.3907777778
567.05,12.8182222222,11.1555555556,10.1135555556,11.1112222222,18.789,10.6518888889,33.764,9.25066666668,10.4875555556,12.4176666667
567.39,12.8146666666,11.1924444444,10.156,11.1116666667,18.7702222222,10.685,33.7395555556,9.31566666665,10.5154444444,12.4227777778
567.73,12.839,11.202,10.1536666667,11.1515555556,18.7931111111,10.6866666667,33.7813333333,9.30122222222,10.5553333333,12.4595555556
568.07,12.7955555556,11.2253333333,10.1318888889,11.1531111111,18.7016666667,10.6674444444,33.7132222222,9.29244444446,10.4841111111,12.4192222222
568.41,12.8724444445,11.332,10.2076666667,11.2562222222,18.7624444445,10.7666666667,33.7777777778,9.38200000001,10.5974444444,12.5022222222
568.75,12.9176666667,11.3947777778,10.2244444444,11.284,18.811,10.8008333333,33.884,9.41822222222,10.6708888889,12.5485555556
569.09,13.0038888889,11.5068888889,10.3396666666,11.3992222222,18.9077777778,10.9064444444,33.9488888889,9.4848888889,10.77,12.6371111111
569.43,13.0534444444,11.6167777778,10.387,11.4542222222,18.9483333333,10.9805,34.0528888889,9.53755555557,10.8476666667,12.6561111111
569.77,13.0462222222,11.6363333333,10.3985555556,11.4347777778,18.9623333333,10.9542222222,34.0344444445,9.57900000001,10.8861111111,12.6905555556
570.11,13.0973333333,11.7326666667,10.5041111111,11.5612222222,19.0086666667,11.0163888889,34.1017777778,9.64177777778,10.9646666667,12.7562222222
570.45,13.1106666667,11.725,10.5055555556,11.5818888889,18.9721111111,10.9868333333,34.082,9.65133333333,10.9796666667,12.7816666667
570.79,13.1484444445,11.7444444445,10.5644444445,11.6011111111,18.9835555556,10.9885555555,34.1312222222,9.65833333334,11.0285555556,12.7952222222
571.13,13.1527777778,11.7608888889,10.6002222222,11.6427777778,19.0083333333,10.9875,34.0984444444,9.63922222223,11.0675555555,12.7767777778
571.47,13.1014444444,11.7465555556,10.5837777778,11.6127777778,18.9438888889,10.9455,34.0322222222,9.61033333333,11.0206666667,12.7437777778
571.81,13.0926666667,11.7213333333,10.5748888889,11.5912222222,18.9487777778,10.9118888889,34.0308888889,9.57166666666,11.043,12.7337777778
572.15,13.0906666667,11.6813333333,10.5496666666,11.5848888889,18.9436666667,10.8745,34.0648888889,9.55155555557,11.034,12.7314444445
572.49,13.0613333333,11.6085555556,10.5681111111,11.576,18.9234444445,10.8453333333,33.9946666666,9.56644444443,10.9664444444,12.6896666667
572.83,13.0254444445,11.5775555556,10.5427777778,11.5268888889,18.8483333334,10.7892222222,33.9714444444,9.55244444445,10.9481111111,12.6274444444
573.17,13.0753333333,11.616,10.6192222222,11.5904444444,18.91,10.8067777778,33.9642222222,9.58344444443,11.0021111111,12.6783333333
573.51,13.0918888889,11.6072222222,10.6735555555,11.6391111111,18.9296666667,10.8298888889,33.9263333333,9.55166666666,11.0195555556,12.6625555556
573.85,13.0795555555,11.6104444444,10.6726666667,11.6116666667,18.9135555556,10.8207777778,33.9118888889,9.52888888889,11.0272222222,12.6481111111
574.19,13.0643333333,11.6408888889,10.6906666667,11.6211111111,18.9354444445,10.8461111111,33.9054444444,9.55866666666,11.03,12.6238888889
574.53,13.0188888889,11.6235555556,10.6687777778,11.6312222222,18.9094444445,10.8279444444,33.832,9.54655555557,10.9948888889,12.5908888889
574.87,13.0195555555,11.6273333333,10.684,11.6133333333,18.8954444445,10.8426666667,33.8463333333,9.58744444445,11.033,12.6097777778
575.21,13.0803333334,11.6582222222,10.7542222222,11.5858888889,18.9315555555,10.8678333333,33.918,9.64544444443,11.0996666667,12.6308888889
575.55,13.0153333333,11.6064444445,10.7316666667,11.5674444444,18.8795555555,10.8204444444,33.8211111111,9.63255555557,11.0596666667,12.5653333333
575.89,13.0065555556,11.5697777778,10.7471111111,11.5443333333,18.8503333334,10.7933888889,33.7574444444,9.61666666667,11.0311111111,12.5451111111
576.22,13.0725555556,11.6663333333,10.8133333333,11.6073333333,18.8936666667,10.8216666667,33.8617777778,9.65333333333,11.143,12.592
576.56,13.1171111111,11.7481111111,10.9086666667,11.6733333333,18.9428888889,10.8685,33.852,9.71944444445,11.2162222222,12.6834444445
576.90,13.0803333333,11.689,10.8518888889,11.5702222222,18.8825555555,10.8066666667,33.8282222222,9.69877777778,11.1786666667,12.6065555556
577.24,13.0984444445,11.7202222222,10.8393333334,11.5628888889,18.8905555555,10.8096666667,33.8516666667,9.73388888889,11.2071111111,12.5957777778
577.58,13.0966666667,11.6893333333,10.8587777778,11.5644444444,18.879,10.7670555556,33.8476666667,9.76155555555,11.2647777778,12.5982222222
577.92,13.101,11.727,10.887,11.5662222222,18.9012222222,10.7539444445,33.8611111111,9.78666666667,11.2986666667,12.6042222222
578.26,13.1741111111,11.7885555556,10.9586666667,11.6347777778,18.9437777778,10.7801666667,33.906,9.84488888888,11.3654444444,12.6225555555
578.60,13.1924444445,11.8161111111,11.0065555556,11.692,18.9566666666,10.7866666667,33.931,9.89577777777,11.3553333333,12.6363333333
578.94,13.178,11.8222222222,10.9928888889,11.7365555556,18.9241111111,10.7886666667,33.8576666667,9.88700000001,11.3497777778,12.6167777778
579.28,13.2532222222,11.9517777778,11.0922222222,11.7695555555,18.9613333333,10.8445,33.96,9.9418888889,11.4593333333,12.6685555556
579.61,13.2735555556,12.0704444445,11.1427777778,11.8517777778,18.9818888889,10.9006111111,33.9945555556,10.0243333333,11.5735555555,12.7236666667
579.95,13.281,12.1135555556,11.1575555555,11.8897777778,18.9892222222,10.9150555556,33.919,10.0752222222,11.6301111111,12.7402222222
580.29,13.2492222222,12.1226666667,11.1162222222,11.8887777778,18.974,10.8771666667,33.8833333333,10.0762222222,11.6003333333,12.6755555556
580.63,13.3101111111,12.1777777778,11.1925555555,12.0171111111,18.9802222222,11.0005,33.8561111111,10.1936666667,11.6784444445,12.7283333333
580.97,13.3206666667,12.2036666667,11.2272222222,12.0641111111,18.9734444445,11.0433888889,33.9021111111,10.2685555555,11.7093333333,12.7807777778
581.31,13.3571111111,12.2637777778,11.2663333333,12.1067777778,18.9851111111,11.0853888889,33.8443333333,10.3506666666,11.7273333333,12.7916666667
581.65,13.4217777778,12.3184444445,11.3182222222,12.1372222222,19.0364444445,11.0906111111,33.9326666667,10.3464444444,11.8074444444,12.8514444445
581.98,13.4248888889,12.3003333333,11.3298888889,12.1182222222,19.0267777778,11.0520555556,33.9231111111,10.3231111111,11.7792222222,12.8471111111
582.32,13.3908888889,12.2891111111,11.2566666667,12.0283333333,19.0101111111,10.9952777778,33.9106666667,10.2252222222,11.7517777778,12.7815555555
582.66,13.3687777778,12.2683333333,11.253,12.0894444445,18.9864444445,10.9358888889,33.8861111111,10.2241111111,11.7621111111,12.7693333333
583.00,13.3822222222,12.2098888889,11.2423333333,12.1238888889,18.9835555555,10.9327222222,33.8323333333,10.2261111111,11.7552222222,12.8111111111
583.34,13.4147777778,12.2233333333,11.3316666666,12.1517777778,19.0094444444,10.9437222222,33.8368888889,10.2281111111,11.7866666667,12.7953333333
583.68,13.449,12.2858888889,11.4058888889,12.1881111111,19.0466666667,11.0165555555,33.908,10.2967777778,11.8064444444,12.8226666666
584.01,13.5828888889,12.3457777778,11.5316666667,12.2962222222,19.1301111111,11.1557222222,34.0482222222,10.4004444444,11.9836666667,12.9291111111
584.35,13.5725555556,12.3973333333,11.5845555555,12.3031111111,19.1573333333,11.0444444444,34.0761111111,10.3456666667,11.9947777778,12.9602222222
584.69,13.686,12.49,11.7256666667,12.3898888889,19.2766666666,11.1315555556,34.0348888889,10.4332222222,12.096,13.0461111111
585.03,13.6824444444,12.5175555556,11.7127777778,12.3515555556,19.2453333333,11.1057777778,34.0762222222,10.3901111111,12.087,13.0321111111
585.37,13.704,12.4875555556,11.7406666667,12.4121111111,19.2293333333,11.1668888889,34.0593333334,10.4378888889,12.0816666667,13.019
585.70,13.7236666667,12.5154444444,11.7577777778,12.4084444444,19.2248888889,11.2023888889,34.039,10.4787777778,12.1561111111,13.0576666667
586.04,13.7412222222,12.5935555556,11.8271111111,12.4782222222,19.2428888889,11.2698333333,33.9995555555,10.5642222222,12.2392222222,13.0841111111
586.38,13.7798888889,12.6756666667,11.9191111111,12.4891111111,19.3083333333,11.3958888889,34.0305555555,10.6357777778,12.3121111111,13.1257777778
586.72,13.8556666667,12.7615555556,11.9752222222,12.5497777778,19.4081111111,11.4691111111,34.1162222222,10.7448888889,12.4123333333,13.1741111111
587.06,13.8117777778,12.7603333333,11.9402222222,12.5196666667,19.4015555555,11.4141666667,34.0591111111,10.7487777778,12.4003333333,13.1327777778
587.39,13.8544444444,12.7635555556,11.9161111111,12.5576666667,19.3618888889,11.4082777778,34.0545555555,10.7514444444,12.4047777778,13.1848888889
587.73,13.8218888889,12.765,11.8917777778,12.5325555555,19.3053333333,11.3701666667,33.9643333333,10.6911111111,12.3247777778,13.143
588.07,13.8815555555,12.8712222222,11.9595555556,12.6362222222,19.3403333333,11.4828333333,33.98,10.7936666667,12.3924444444,13.2344444444
588.41,13.9358888889,12.8898888889,11.9562222222,12.6605555556,19.304,11.4682222222,34.0838888889,10.7751111111,12.4206666667,13.2315555556
588.74,13.9204444444,12.8916666667,11.9651111111,12.7138888889,19.315,11.4432777778,34.0367777778,10.8021111111,12.3817777778,13.2337777778
589.08,13.8487777778,12.8808888889,11.926,12.6915555556,19.229,11.3687222222,33.9394444444,10.7573333333,12.3336666667,13.2161111111
589.42,13.833,12.8837777778,11.9726666666,12.743,19.2091111111,11.3461111111,33.9244444445,10.7904444444,12.3536666667,13.2096666667
589.76,13.8564444444,12.8398888889,12.0028888889,12.7822222222,19.1881111111,11.3265,33.9936666667,10.7911111111,12.4002222222,13.2397777778
590.09,13.8651111111,12.9362222222,12.019,12.8057777778,19.1927777778,11.3262777778,34.0278888889,10.8427777778,12.3904444444,13.2505555556
590.43,13.8921111111,13.0236666667,12.0782222222,12.8471111111,19.1795555555,11.3713333333,34.0527777778,10.8478888889,12.4404444444,13.2481111111
590.77,13.9463333333,13.1362222222,12.1183333333,12.9505555556,19.1974444445,11.4342777778,34.1378888889,10.8896666667,12.5165555555,13.3233333333
591.11,13.9013333334,13.1573333333,12.1015555555,12.9152222222,19.1737777778,11.4006666667,34.1205555555,10.8218888889,12.494,13.2453333333
591.44,13.8831111111,13.154,12.0663333333,12.9341111111,19.1507777778,11.3013888889,34.1252222222,10.8515555556,12.5153333333,13.2098888889
591.78,13.8635555556,13.0995555556,11.9836666666,12.9047777778,19.1302222222,11.2241666667,34.1005555556,10.7913333333,12.4933333333,13.1153333333
