wavelength,Back_CorCucf,Belly_CorCucf,Breast_CorCucf,Crissum_CorCucf,Crown_CorCucf,DorTail_CorCucf,Patch10_CorCucf,Rump_CorCucf,Throat_CorCucf,WingTip_CorCucf
346.72,7.0118,16.8043333333,10.4075333333,13.9011333333,5.45113333333,6.04486666667,5.2298,7.22316666667,12.2234,7.573
347.08,7.09026666666,16.9852,10.5386666667,14.0189333333,5.56866666666,6.04773333333,5.30666666667,7.32583333333,12.3279333333,7.61886666667
347.45,7.10940000001,17.0822666667,10.595,14.0565333333,5.5006,6.141,5.31113333333,7.40243333333,12.3888,7.65893333333
347.81,7.01173333333,17.0112,10.5017333333,14.0292,5.43766666667,6.0356,5.1836,7.3631,12.3241333333,7.61653333333
348.18,6.92813333334,16.9722666667,10.4243333333,13.9740666667,5.33266666666,5.9404,5.047,7.2509,12.2357333333,7.53466666667
348.54,6.63453333333,16.7882,10.1754666667,13.7999333333,5.0396,5.6496,4.79653333333,6.95513333333,12.0536666667,7.27566666667
348.91,6.47566666667,16.6951333333,10.1096,13.7609333333,4.93046666667,5.53613333334,4.6422,6.8793,11.9261333333,7.18226666667
349.27,6.46973333333,16.6473333333,10.1434666667,13.7809333333,4.98246666667,5.51193333333,4.65766666667,6.8767,11.9634,7.2486
349.64,6.5316,16.6842666667,10.1311333333,13.7887333334,4.97713333333,5.49826666666,4.6226,6.86426666667,12.0116666667,7.20606666667
350.00,6.3054,16.5662,9.89499999999,13.5286666667,4.74026666667,5.2184,4.33,6.59583333334,11.7579333333,6.97226666666
350.37,6.1982,16.4318,9.80666666667,13.3478666667,4.56046666667,5.00426666667,4.2226,6.49416666667,11.5627333333,6.883
350.73,6.0942,16.3518666667,9.74353333332,13.1818666667,4.41266666666,4.79086666667,4.05673333333,6.35116666667,11.4408666667,6.74866666667
351.10,5.99173333333,16.2684,9.69333333335,13.0823333333,4.22233333333,4.63746666667,3.93233333333,6.212,11.3732666667,6.60193333333
351.46,5.77886666667,16.1867333333,9.548,12.9343333333,4.05326666667,4.43886666667,3.7522,5.92983333333,11.2723333333,6.35226666667
351.83,6.0138,16.4528,9.78853333334,13.1576666667,4.19886666667,4.6396,3.97013333333,6.1436,11.5150666667,6.48886666667
352.19,5.95646666667,16.5014666667,9.80853333335,13.1884,4.12313333333,4.5326,3.89493333333,6.14806666667,11.5264666667,6.4196
352.55,5.94466666667,16.5917333333,9.83813333333,13.2865333333,4.202,4.6048,3.911,6.24973333333,11.5168,6.45046666667
352.92,6.12346666667,16.8532,10.0291333333,13.494,4.40826666667,4.7994,4.08586666667,6.44356666667,11.7432,6.62046666667
353.28,6.157,17.0145333333,10.0364666667,13.6136666666,4.40493333333,4.77633333333,4.07733333334,6.4442,11.7704,6.5916
353.65,6.04946666667,17.0145333333,10.0258,13.6836666667,4.36186666667,4.74733333333,4.01993333333,6.37723333333,11.7072,6.5258
354.01,5.9858,17.0378,10.0026666667,13.7874666667,4.34573333333,4.7716,4.023,6.44536666666,11.7996666667,6.47973333333
354.38,6.02413333333,17.14,10.0623333333,13.8966666667,4.43593333333,4.86766666667,4.11926666667,6.49236666667,11.961,6.54226666667
354.74,5.99953333333,17.1948666667,10.1198666667,13.9730666667,4.50646666667,4.9572,4.16433333333,6.53226666667,11.9871333333,6.5882
355.11,6.09413333333,17.3222666667,10.1840666667,14.1252,4.65493333333,5.11073333333,4.30146666667,6.7261,12.0632666666,6.78266666667
355.47,6.1746,17.3985333333,10.1976,14.2329333333,4.71486666667,5.1232,4.36593333333,6.79923333333,12.0859333333,6.84733333333
355.83,6.08306666667,17.3992,10.1574,14.1592,4.59373333333,5.01126666667,4.22213333333,6.6582,12.0324,6.77126666667
356.20,6.16053333333,17.4976,10.2332,14.1915333333,4.67686666667,5.15453333333,4.3148,6.71093333333,12.1629333333,6.83206666667
356.56,6.35886666667,17.6706,10.4512,14.3449333333,4.82253333333,5.28253333333,4.45926666667,6.86016666667,12.3590666667,6.96986666667
356.93,6.3512,17.7141333334,10.4777333333,14.3157333333,4.79446666667,5.273,4.43013333333,6.83946666667,12.3506666667,6.97113333333
357.29,6.4062,17.7818666667,10.6244666667,14.374,4.88106666667,5.332,4.49626666667,6.91603333333,12.4083333334,7.00733333333
357.66,6.4306,17.8456,10.654,14.3696666667,4.90946666667,5.32386666667,4.50793333333,6.95746666667,12.481,7.06986666667
358.02,6.54206666667,17.9929333333,10.7642666667,14.4408666667,4.98166666667,5.34613333333,4.6174,7.02416666667,12.5395333333,7.15813333333
358.38,6.52413333333,18.0606,10.7665333333,14.5085333333,4.98433333333,5.32853333333,4.61453333333,7.06953333333,12.5524,7.19153333333
358.75,6.548,18.1568666667,10.7816666667,14.5832666667,5.00726666667,5.30393333333,4.61713333333,7.12456666667,12.6298666667,7.21053333333
359.11,6.4878,18.2268,10.8045333333,14.5821333333,4.97966666667,5.22013333333,4.55953333333,7.02633333333,12.6022666667,7.11466666667
359.48,6.62999999999,18.3724666667,10.9692666667,14.7003333333,5.13646666667,5.34513333334,4.6992,7.18823333333,12.7584666667,7.24146666667
359.84,6.63633333334,18.3390666667,10.9258666667,14.6929333333,5.15493333333,5.3428,4.7396,7.22396666667,12.7364666667,7.2084
360.20,6.73906666666,18.4800666667,11.0733333333,14.8451333333,5.2608,5.417,4.83406666667,7.32316666667,12.8412,7.31753333333
360.57,6.66373333333,18.4887333333,11.0026666667,14.7699333333,5.17633333333,5.34246666667,4.75586666667,7.23776666667,12.7718,7.243
360.93,6.70093333334,18.5202,11.0758666667,14.8138666667,5.18393333333,5.3214,4.80833333333,7.2445,12.8195333333,7.25133333333
361.29,6.66466666666,18.4858666666,11.0239333333,14.7934666667,5.0902,5.27446666667,4.7756,7.20976666667,12.8136,7.22586666667
361.66,6.74873333333,18.6216,11.1234,14.8988666667,5.12813333333,5.34613333333,4.86526666667,7.27413333333,12.8938666667,7.30413333333
362.02,6.65506666668,18.5447333333,11.1038,14.8667333333,5.0336,5.3056,4.74626666667,7.1754,12.8012,7.23706666667
362.39,6.71220000001,18.5945333333,11.1876,14.8872,5.04833333333,5.34666666667,4.76346666667,7.1918,12.8406,7.25186666667
362.75,6.68306666667,18.5678,11.1404,14.8575333333,4.98533333333,5.3098,4.70573333333,7.11253333333,12.7848,7.17486666667
363.11,6.86913333333,18.646,11.2235333333,14.9486666666,5.10953333333,5.4318,4.8306,7.24606666667,12.9422,7.28026666667
363.48,6.81713333333,18.6303333334,11.2421333333,14.9333333333,5.066,5.38786666667,4.7766,7.2309,12.8940666667,7.253
363.84,6.83633333333,18.7333333333,11.339,15.0060666667,5.15706666667,5.41826666666,4.82773333333,7.30143333333,13.0330666667,7.306
364.20,6.70566666667,18.5992,11.169,14.8926666667,5.0324,5.27153333333,4.70606666667,7.17543333333,12.9177333333,7.15346666667
364.57,6.79026666667,18.6821333333,11.2928666667,15.0366,5.1828,5.39786666667,4.84933333333,7.29713333333,13.0392666667,7.29193333333
364.93,6.764,18.6977333334,11.2446,15.0370666667,5.2038,5.415,4.8158,7.2644,13.0286,7.28813333333
365.29,6.86613333333,18.8481333333,11.4173333333,15.1681333333,5.3822,5.58253333333,4.9486,7.41776666667,13.163,7.3752
365.66,6.89033333334,18.9163333333,11.4805333333,15.2338,5.5086,5.6444,4.99073333333,7.48556666666,13.2348666667,7.38726666667
366.02,7.04726666666,19.1043333333,11.6749333333,15.4114666667,5.73886666667,5.79606666667,5.22993333333,7.71316666667,13.4123333333,7.57913333333
366.38,7.12633333334,19.2174666667,11.7940666666,15.5214666667,5.86746666667,5.84666666667,5.2702,7.80116666667,13.5418666667,7.67293333333
366.75,7.16799999999,19.2814,11.8592,15.5506666667,5.89213333334,5.89506666667,5.315,7.8273,13.5798,7.7222
367.11,7.14986666667,19.3945333333,11.9814,15.6257333333,5.918,5.95893333333,5.3434,7.89226666667,13.6252666667,7.77973333333
367.47,7.17706666667,19.4364,11.9847333334,15.6635333333,5.89073333333,5.95573333333,5.3466,7.8714,13.6456,7.7832
367.84,7.16753333333,19.4783333333,12.001,15.6783333333,5.8808,5.95726666667,5.342,7.855,13.5644666667,7.75573333333
368.20,7.17706666667,19.5614,12.0619333333,15.7522,5.939,5.97533333333,5.3628,7.8946,13.5452,7.81646666667
368.56,7.25713333333,19.6877333333,12.1882,15.8416,5.97053333333,5.9636,5.43206666667,7.91246666667,13.6534666667,7.85633333333
368.93,7.40033333334,19.8395333333,12.3431333333,15.9597333333,6.06,6.03126666667,5.58366666667,8.0593,13.7757333333,7.92713333333
369.29,7.48259999999,19.9444666667,12.38,16.0349333333,6.09813333333,6.01706666667,5.61146666667,8.0858,13.8160666667,7.991
369.65,7.55960000001,20.0376,12.4440666667,16.1281333333,6.1644,6.09773333333,5.69993333333,8.1584,13.9038666667,8.1062
370.01,7.59966666667,20.0942666667,12.4218666667,16.1582,6.12753333333,6.081,5.65033333333,8.1525,13.9748,8.07973333334
370.38,7.39600000001,19.9856,12.1960666667,15.9494,5.9076,5.90153333333,5.48213333333,7.9983,13.7793333333,7.87853333333
370.74,7.36426666667,19.9947333333,12.1952666667,15.9635333333,5.86806666667,5.8682,5.4572,7.97656666667,13.7639333333,7.858
371.10,7.376,19.9866,12.2184,15.9830666667,5.7978,5.8294,5.45453333333,7.9305,13.7464666667,7.8282
371.46,7.38313333334,20.0068,12.2467333333,16.0186666667,5.87513333333,5.85733333333,5.508,7.96703333333,13.7823333334,7.8506
371.83,7.43520000001,20.0770666667,12.315,16.0744666667,5.83526666667,5.89386666667,5.53133333333,7.9932,13.8201333333,7.89233333333
372.19,7.43620000001,20.0863333334,12.3290666667,16.0643333333,5.79073333333,5.89186666667,5.51486666667,7.9916,13.8926,7.87233333333
372.55,7.30006666667,20.0425333333,12.1945333333,15.9656,5.67573333333,5.82286666667,5.39753333333,7.94783333333,13.7843333333,7.779
372.92,7.27993333333,20.0551333333,12.2050666667,16.0208,5.689,5.8478,5.3916,7.92526666667,13.7842666667,7.84186666667
373.28,7.16366666667,19.989,12.1298666667,15.9498666666,5.58893333333,5.7618,5.27346666667,7.83516666667,13.7538666667,7.73793333333
373.64,7.03593333333,19.8309333333,12.0292,15.813,5.3898,5.5322,5.11066666667,7.6767,13.6402666667,7.57053333333
374.00,7.05199999999,19.8764,12.0332666667,15.7762,5.3682,5.48433333333,5.1216,7.6692,13.5936666666,7.57553333333
374.37,7.18866666667,20.0116666667,12.1608,15.9664,5.48846666667,5.63073333333,5.28513333333,7.78836666667,13.7675333333,7.70246666667
374.73,7.34313333334,20.1988666667,12.3517333334,16.1568666667,5.65553333333,5.76113333333,5.46613333333,7.943,13.948,7.86013333333
375.09,7.27753333333,20.2337333333,12.303,16.1482,5.67586666667,5.74433333333,5.445,7.92866666667,13.9378666667,7.88066666667
375.45,7.32433333333,20.3834666667,12.3700666667,16.167,5.68106666667,5.79293333334,5.4408,7.9528,14.0153333334,7.88613333333
375.81,7.30699999999,20.3934666667,12.298,16.1690666667,5.7008,5.74833333333,5.429,7.9313,13.9852,7.86433333333
376.18,7.29046666667,20.4036,12.3224,16.1466666667,5.6698,5.712,5.41906666667,7.8862,13.9204,7.847
376.54,7.34986666666,20.4472666667,12.3652,16.2066666667,5.7206,5.7612,5.44153333333,7.88643333333,13.9107333333,7.85526666667
376.90,7.30106666666,20.4396,12.3023333333,16.1692666667,5.64606666667,5.69366666667,5.34866666667,7.83143333333,13.8898666667,7.751
377.26,7.2932,20.4696666667,12.3100666667,16.1763333333,5.6606,5.67833333333,5.3534,7.8359,13.8785333333,7.77553333333
377.63,7.4458,20.6807333333,12.452,16.3287333333,5.8402,5.86853333333,5.49373333333,7.9751,14.0542,7.9476
377.99,7.43446666667,20.6938,12.4687333333,16.4012,5.8468,5.9094,5.4834,7.9458,14.1085333333,7.96866666667
378.35,7.51126666666,20.7222,12.5765333333,16.4406666667,5.929,5.94513333333,5.51646666667,7.9944,14.1645333333,7.99893333333
378.71,7.44959999999,20.6505333333,12.4924666667,16.3682666667,5.85206666667,5.90826666667,5.4208,7.94536666667,14.123,7.9218
379.07,7.49639999999,20.7051333333,12.5468666667,16.4161333333,5.84606666667,5.92826666667,5.437,7.97316666667,14.1769333333,7.92073333333
379.44,7.54833333333,20.7101333333,12.587,16.4610666667,5.88453333333,5.92753333333,5.5076,8.01536666667,14.2063333333,7.9712
379.80,7.6722,20.8195333333,12.7167333333,16.5326,5.93713333333,6.00166666667,5.5952,8.11073333333,14.3372666666,8.07566666667
380.16,7.83539999999,20.9316666666,12.8346666667,16.6941333333,6.0934,6.14886666667,5.73806666667,8.27986666667,14.5159333333,8.2258
380.52,7.92773333333,21.0478666667,13.0187333333,16.8289333333,6.12733333333,6.2208,5.8064,8.36663333333,14.669,8.3146
380.88,7.95106666666,21.1518666667,13.122,16.8619333333,6.17073333333,6.24626666667,5.83026666667,8.43186666667,14.7338,8.357
381.24,7.99066666667,21.2173333333,13.1582666666,16.9162666667,6.192,6.2902,5.8662,8.45276666667,14.7947333333,8.38013333333
381.61,7.91433333333,21.192,13.1503333333,16.8811333333,6.0966,6.221,5.81406666667,8.39576666667,14.722,8.2712
381.97,7.93093333334,21.256,13.2003333333,16.8902,6.13153333334,6.2284,5.85013333333,8.44096666667,14.7790666667,8.26113333333
382.33,7.85999999999,21.2832,13.1395333333,16.8576666667,6.01253333333,6.15686666667,5.7822,8.35386666666,14.731,8.18853333334
382.69,7.86993333333,21.3455333333,13.2031333333,16.8834666667,6.01973333333,6.13406666667,5.78373333333,8.3518,14.7085333333,8.19586666667
383.05,7.89653333333,21.345,13.2088,16.8838,6.03486666667,6.12973333333,5.77906666667,8.31736666667,14.7017333333,8.2096
383.41,7.85846666666,21.3334666667,13.2110666667,16.8685333333,5.99306666667,6.1268,5.7326,8.26766666667,14.6829333333,8.202
383.77,7.84313333333,21.355,13.2421333333,16.904,6.03246666667,6.16573333333,5.7454,8.25993333333,14.7019333334,8.21053333333
384.14,7.85426666666,21.4232666667,13.2431333333,16.8951333333,6.00626666667,6.13893333333,5.74646666667,8.23696666667,14.7218,8.1958
384.50,7.87393333333,21.4246,13.1735333333,16.8922666667,6.03146666667,6.14533333333,5.7724,8.24176666667,14.7448,8.2116
384.86,7.86253333333,21.3524666667,13.0989333333,16.8774,6.00133333333,6.11273333333,5.73433333333,8.17906666667,14.721,8.2012
385.22,7.87606666666,21.3666,13.1265333333,16.8856,6.0102,6.11193333333,5.7482,8.1884,14.7112,8.20886666667
385.58,7.87799999999,21.3939333333,13.1359333333,16.8986,6.02386666667,6.11633333333,5.76026666667,8.20873333333,14.7484666667,8.2138
385.94,7.98366666667,21.4589333333,13.2372,16.9986,6.10866666667,6.2382,5.86973333333,8.32826666667,14.8222,8.33106666667
386.30,8.08386666667,21.5870666667,13.378,17.139,6.24373333333,6.3674,5.97473333333,8.4636,14.9505333333,8.45633333333
386.66,8.12873333333,21.6476,13.3746666667,17.1943333333,6.29513333333,6.39373333333,6.02233333333,8.49443333333,15.0332666667,8.49173333333
387.03,8.16613333333,21.7166666666,13.468,17.2785333333,6.373,6.449,6.09706666667,8.60513333333,15.1162666667,8.54326666667
387.39,8.2144,21.8079333333,13.505,17.3868666667,6.43173333333,6.48473333333,6.15266666667,8.67823333334,15.2033333333,8.59706666667
387.75,8.22000000001,21.8367333333,13.5186666666,17.4297333333,6.43886666667,6.43066666667,6.14013333333,8.69826666667,15.2514666667,8.5754
388.11,8.1736,21.8329333333,13.5102666667,17.4217333333,6.41593333333,6.40766666667,6.10453333333,8.657,15.2182,8.5572
388.47,8.19493333333,21.9047333333,13.5890666667,17.4496,6.4376,6.4032,6.09113333333,8.68856666667,15.2531333333,8.54000000001
388.83,8.24913333333,21.9826666667,13.6890666667,17.5084666667,6.49,6.43793333333,6.1742,8.76276666667,15.3366,8.56826666666
389.19,8.3174,22.0418666667,13.7343333333,17.5414,6.53153333333,6.49013333333,6.248,8.7988,15.4047333333,8.60253333333
389.55,8.35653333333,22.0541333333,13.7678,17.5833333333,6.56053333333,6.4908,6.27653333333,8.83156666667,15.3940666667,8.63940000001
389.91,8.29079999999,22.0465333333,13.7413333334,17.5634666667,6.5396,6.40373333333,6.20926666667,8.75843333333,15.396,8.57453333333
390.27,8.20526666666,21.9718,13.6612666667,17.515,6.46986666667,6.322,6.15566666667,8.6811,15.3393333333,8.5034
390.63,8.12986666667,21.9051333333,13.6371333333,17.4374666666,6.40113333333,6.27733333333,6.0952,8.62106666666,15.2992,8.44553333333
391.00,8.15786666667,21.975,13.6532,17.4983333333,6.3894,6.2716,6.10186666667,8.59443333333,15.3628,8.4752
391.36,8.15313333333,22.0003333333,13.6788,17.4567333333,6.3984,6.26673333333,6.13006666667,8.60616666667,15.3775333333,8.43893333333
391.72,8.11226666667,21.9816,13.6627333333,17.4105333333,6.355,6.2518,6.10006666667,8.55876666667,15.3434666667,8.41486666667
392.08,8.15846666667,22.0406,13.7442,17.4737333333,6.4168,6.31873333333,6.1724,8.64493333334,15.4206666667,8.45513333333
392.44,8.09233333333,21.9746,13.6700666667,17.4397333333,6.35313333333,6.227,6.13333333333,8.57543333333,15.3706666667,8.4084
392.80,8.00746666667,21.9194666667,13.5962666667,17.3741333333,6.257,6.14566666667,6.04753333333,8.5058,15.3168,8.34773333333
393.16,7.88653333334,21.8376,13.5152666667,17.3289333333,6.13893333333,6.02666666667,5.9196,8.42493333333,15.2581333333,8.2476
393.52,7.89653333334,21.8680666667,13.5176666667,17.3424666667,6.13033333333,6.0378,5.8984,8.43103333333,15.2939333333,8.2474
393.88,7.95513333333,21.8893333333,13.563,17.3703333333,6.1446,6.07586666667,5.933,8.46553333333,15.309,8.25406666667
394.24,7.95833333333,21.897,13.5924,17.3712,6.14633333333,6.06566666667,5.92706666667,8.4623,15.3354666667,8.27013333333
394.60,8.0942,22.0596,13.7404666667,17.5108666667,6.26953333333,6.1758,6.06606666667,8.57383333333,15.4835333333,8.3882
394.96,8.08926666667,22.0582666667,13.7348666667,17.4845333333,6.2848,6.19213333333,6.0598,8.59413333333,15.4888666667,8.36753333333
395.32,8.18813333334,22.1161333333,13.8395333333,17.5712666666,6.33786666667,6.2618,6.0878,8.64993333334,15.5823333333,8.4458
395.68,8.22780000001,22.1284666667,13.8948,17.637,6.39146666667,6.3084,6.1278,8.70853333333,15.6308666667,8.46886666667
396.04,8.17720000001,22.0655333333,13.835,17.5894,6.34773333333,6.22526666667,6.05206666667,8.63689999999,15.5638,8.41073333333
396.40,8.23593333333,22.0776,13.8962666667,17.6094666667,6.38193333334,6.29526666667,6.1024,8.68963333333,15.6388666667,8.45686666667
396.76,8.30919999999,22.166,13.9769333333,17.6855333333,6.48146666667,6.3788,6.16993333333,8.75436666667,15.6939333333,8.51493333333
397.12,8.3974,22.2785333333,14.0682,17.7718666667,6.57526666667,6.4616,6.23466666666,8.81786666666,15.7723333333,8.61373333333
397.48,8.42226666666,22.3161333333,14.1158666667,17.8318,6.63513333333,6.4838,6.26886666667,8.84066666666,15.854,8.64386666667
397.84,8.34359999999,22.2760666667,14.0474,17.7864,6.57446666667,6.40786666667,6.19586666667,8.7578,15.8056,8.60146666666
398.20,8.46913333334,22.3853333333,14.1353333333,17.8440666667,6.65573333334,6.49206666667,6.2928,8.85936666667,15.8780666667,8.65726666667
398.56,8.42340000001,22.3295333334,14.1308,17.8685333333,6.63973333333,6.46306666667,6.2728,8.8664,15.8739333333,8.63933333334
398.92,8.33879999999,22.2795333333,14.06,17.7815333333,6.52853333333,6.34486666667,6.18506666667,8.76906666667,15.78,8.529
399.28,8.26626666667,22.226,13.9602,17.726,6.4652,6.27313333333,6.13433333333,8.7033,15.6861333333,8.46753333333
399.64,8.27499999999,22.275,13.946,17.735,6.42673333333,6.26026666667,6.13166666667,8.67916666667,15.7056666667,8.4566
400.00,8.21593333334,22.2320666667,13.901,17.6978,6.35646666667,6.1798,6.0598,8.61453333333,15.6798,8.37526666667
400.36,8.16053333334,22.2518666667,13.8761333333,17.6679333333,6.32226666667,6.1204,6.00206666667,8.57749999999,15.6534666667,8.33573333333
400.72,8.14626666666,22.2499333333,13.8730666667,17.6822666667,6.28446666667,6.08653333333,5.97913333333,8.56043333333,15.6906666667,8.33153333333
401.08,8.14806666667,22.2746,13.9006666667,17.7192666667,6.27606666667,6.06466666667,5.977,8.56976666666,15.7250666667,8.32293333333
401.44,8.0426,22.1905333333,13.8119333333,17.6224,6.1494,5.93786666667,5.87906666666,8.45786666667,15.6265333333,8.21246666667
401.80,8.06073333333,22.2484666667,13.8673333334,17.6437333333,6.1846,5.97753333333,5.91046666667,8.49553333334,15.6811333333,8.23666666667
402.16,7.98026666666,22.1948,13.8143333333,17.6347333334,6.09306666666,5.89593333333,5.82693333333,8.3948,15.6258666667,8.19006666667
402.52,7.88193333332,22.132,13.7161333333,17.5328666667,5.98033333333,5.78606666667,5.70326666667,8.26563333333,15.5283333334,8.08126666667
402.88,7.92100000001,22.1335333333,13.7381333333,17.5917333333,6.00773333333,5.822,5.73926666667,8.28786666667,15.5714666667,8.1072
403.24,7.90360000001,22.159,13.7458666667,17.6301333333,6.00426666667,5.80986666667,5.71593333334,8.26343333333,15.6313333333,8.11833333333
403.60,7.90546666667,22.1486666666,13.794,17.6048666667,6.03646666667,5.8268,5.71846666667,8.28036666667,15.6458,8.1564
403.95,8.04700000001,22.2824666667,13.9381333333,17.7403333333,6.167,5.96973333333,5.84533333333,8.4137,15.7571333333,8.29093333333
404.31,8.06439999999,22.2739333333,13.9458,17.7406666666,6.18153333333,5.992,5.8712,8.42223333333,15.7395333333,8.30033333333
404.67,8.07333333333,22.2988666667,13.9412666667,17.7348666667,6.19633333333,6.00306666667,5.89626666667,8.43263333333,15.7285333333,8.28286666667
405.03,8.0726,22.2962,13.9384666667,17.7098,6.21653333333,6.02,5.91246666667,8.43313333334,15.7626666667,8.28753333333
405.39,8.14046666667,22.3391333333,13.9823333333,17.7314666667,6.28886666667,6.10313333333,5.987,8.50046666667,15.8178,8.34486666667
405.75,8.1882,22.3679333333,14.0097333333,17.7772666667,6.29633333333,6.12313333333,6.02053333333,8.53169999999,15.8601333334,8.38253333333
406.11,8.1516,22.321,13.9628,17.7222666667,6.294,6.1034,5.98813333333,8.51759999999,15.8448,8.34173333333
406.47,8.19539999999,22.3664666667,13.9926666667,17.7468666667,6.3576,6.1518,6.03286666666,8.55570000001,15.8914666667,8.36493333333
406.83,8.18446666667,22.3674,13.9972,17.7239333334,6.35226666667,6.15213333333,6.0234,8.56393333333,15.8841333333,8.375
407.19,8.23906666667,22.4302666667,14.082,17.7848666666,6.4104,6.22726666667,6.11566666667,8.62906666666,15.9438,8.42013333333
407.55,8.26633333333,22.4429333333,14.0651333333,17.8078,6.39946666667,6.2236,6.1248,8.62366666666,15.9667333333,8.43953333333
407.90,8.24959999999,22.4290666667,14.0464,17.7698,6.386,6.21526666667,6.11446666667,8.59866666667,15.9860666667,8.42986666667
408.26,8.28046666667,22.4948666667,14.1098,17.8168,6.4362,6.24413333333,6.15213333333,8.62033333334,16.0502666666,8.45713333333
408.62,8.32426666667,22.493,14.1708666667,17.8612666667,6.46833333333,6.278,6.18333333333,8.66046666667,16.1048666667,8.51460000001
408.98,8.37133333333,22.5358,14.2212666667,17.8863333333,6.4918,6.32346666667,6.22233333333,8.66339999999,16.1253333333,8.52693333333
409.34,8.36626666666,22.5731333334,14.2434666667,17.9126,6.48793333333,6.30733333333,6.20846666667,8.65323333333,16.1623333333,8.52886666667
409.70,8.29733333333,22.5108,14.1572,17.8333333333,6.44666666667,6.23286666667,6.1602,8.58040000001,16.0936,8.45806666667
410.06,8.35413333334,22.5997333333,14.2383333333,17.8847333334,6.484,6.26893333333,6.2174,8.62386666667,16.1578666667,8.52273333333
410.42,8.41593333333,22.6564666667,14.3078,17.9346,6.5036,6.3052,6.25506666667,8.67446666666,16.2032666667,8.59973333334
410.77,8.42619999999,22.6760666667,14.3313333334,17.9526,6.54466666666,6.29713333333,6.26513333333,8.66796666667,16.2304666667,8.61659999999
411.13,8.42253333334,22.631,14.3175333333,17.9435333333,6.53366666667,6.28373333333,6.23926666667,8.64149999999,16.2125333333,8.6094
411.49,8.3902,22.6675333333,14.3204,17.9682,6.5322,6.26133333333,6.24646666667,8.62949999999,16.213,8.57526666666
411.85,8.35513333333,22.6745333333,14.2940666667,17.9654666667,6.49173333333,6.21306666667,6.23573333333,8.60519999999,16.2134666667,8.54973333334
412.21,8.32073333333,22.6458666667,14.2407333333,17.9735333333,6.42746666667,6.17266666667,6.18833333333,8.57746666667,16.2072666667,8.52126666667
412.57,8.27373333333,22.6438,14.2027333333,17.9450666667,6.37906666667,6.12046666667,6.1352,8.50526666667,16.1576,8.4662
412.92,8.2198,22.6082,14.1612666667,17.9253333333,6.33513333333,6.0544,6.0932,8.4793,16.1178666667,8.45986666667
413.28,8.21493333333,22.6003333333,14.1360666667,17.9272666667,6.3102,6.03246666667,6.09326666667,8.46136666667,16.0996,8.4496
413.64,8.22540000001,22.6182666667,14.1798666667,17.9572,6.30846666666,6.06393333333,6.10146666667,8.4814,16.1368666667,8.47159999999
414.00,8.24426666666,22.6244666667,14.2002666667,17.9947333333,6.31133333333,6.0888,6.1074,8.46243333334,16.1554666667,8.47153333334
414.36,8.22473333333,22.6046,14.1780666667,17.9917333333,6.3014,6.086,6.091,8.43713333333,16.1767333333,8.44173333333
414.72,8.22259999999,22.5604,14.1667333333,17.9654666667,6.2688,6.08086666667,6.06373333333,8.42303333333,16.1762666667,8.42660000001
415.07,8.23160000001,22.5675333333,14.1622666667,17.9382,6.25966666667,6.06293333333,6.0582,8.42846666667,16.1808,8.44466666667
415.43,8.24986666667,22.5351333333,14.1641333334,17.9121333333,6.2512,6.05833333334,6.0414,8.4063,16.1903333333,8.46726666667
415.79,8.22540000001,22.4793333333,14.1293333334,17.8756666667,6.22253333334,6.06153333333,6.02693333333,8.35246666667,16.1656666667,8.46046666667
416.15,8.20666666666,22.4264666667,14.1163333333,17.8206,6.21546666667,6.04373333333,6.0188,8.3177,16.1526,8.45126666667
416.51,8.21926666667,22.4206666667,14.1412666667,17.8216666667,6.23573333333,6.07606666667,6.0612,8.33813333333,16.1726666667,8.4968
416.86,8.27960000001,22.4525333333,14.187,17.8494666667,6.2892,6.12966666667,6.11666666667,8.3965,16.2268666667,8.5428
417.22,8.28893333334,22.4224666667,14.1972666667,17.8275333333,6.2984,6.14986666667,6.11826666667,8.39176666667,16.2352666667,8.5646
417.58,8.30613333332,22.4541333333,14.2462666667,17.8483333333,6.32653333333,6.16366666667,6.13846666667,8.40616666667,16.2668666667,8.58833333333
417.94,8.30253333333,22.4072,14.2302,17.8240666667,6.32953333333,6.1424,6.1448,8.41623333333,16.2582666667,8.58379999999
418.29,8.31120000001,22.4150666667,14.2512,17.8282666667,6.35073333333,6.149,6.15406666667,8.4233,16.2598666667,8.61113333333
418.65,8.34226666667,22.437,14.2908,17.8443333333,6.3844,6.1918,6.2074,8.46493333333,16.303,8.66073333333
419.01,8.30593333333,22.3865333333,14.2558666667,17.7996,6.36473333333,6.15946666667,6.171,8.42393333333,16.2722666667,8.61533333333
419.37,8.3048,22.3673333333,14.2529333333,17.7803333334,6.3784,6.16086666667,6.17786666667,8.43713333333,16.2658,8.61259999999
419.73,8.32653333333,22.3614,14.2635333333,17.7875333333,6.3974,6.1662,6.18533333333,8.46136666667,16.2632666667,8.6234
420.08,8.37379999999,22.3766,14.3036666667,17.8137333333,6.44573333333,6.21346666667,6.22746666667,8.50006666667,16.2847333333,8.66186666667
420.44,8.3874,22.3924666667,14.3114,17.8078,6.46906666667,6.2238,6.2414,8.50666666667,16.3090666667,8.67293333333
420.80,8.37339999999,22.366,14.3096666667,17.8006,6.4576,6.2068,6.229,8.47699999999,16.2966,8.66113333332
