wavelength,Back_IriRuff,Belly_IriRuff,Breast_IriRuff,Crissum_IriRuff,Crown_IriRuff,DorTail_IriRuff,Patch10_IriRuff,Patch11_IriRuff,Rump_IriRuff,Throat_IriRuff,WingTip_IriRuff
584.35,6.55166666667,4.54275,5.30991666666,8.42083333333,24.1685,5.73725,7.6685,7.26633333333,5.33048611111,4.9595,6.48241666667
584.69,6.5535,4.5415,5.33216666666,8.44758333333,24.2458333333,5.728,7.65016666667,7.25933333334,5.34165277778,4.9525,6.49675
585.03,6.55025,4.522,5.3205,8.45541666667,24.3105833333,5.70666666667,7.60458333334,7.21408333334,5.31881944445,4.93625,6.48891666667
585.37,6.53075,4.48116666667,5.2935,8.45191666668,24.3641666667,5.68016666667,7.565,7.16975,5.28665277778,4.91441666666,6.45366666667
585.70,6.48816666667,4.4485,5.2625,8.42233333334,24.3980833333,5.63591666667,7.4965,7.10766666667,5.21576388889,4.89866666667,6.42066666667
586.04,6.471,4.44,5.217,8.42774999999,24.4005,5.60741666667,7.44666666667,7.05958333334,5.14779166667,4.86983333333,6.38341666667
586.38,6.45516666667,4.43308333333,5.18941666667,8.43525,24.4489166666,5.61583333333,7.41825,7.03083333333,5.12105555556,4.85025,6.36133333333
586.72,6.50825,4.49066666666,5.25308333333,8.50349999999,24.5344166667,5.65766666667,7.45358333333,7.1045,5.18983333333,4.91066666667,6.44066666666
587.06,6.47116666667,4.46316666667,5.22475,8.49850000001,24.5875833334,5.63641666667,7.37716666666,7.07183333334,5.153875,4.89608333333,6.42166666666
587.39,6.48258333333,4.47025,5.23183333333,8.54966666667,24.6633333333,5.63183333333,7.373,7.06966666667,5.17220833333,4.91591666667,6.44958333333
587.73,6.45008333333,4.44333333333,5.20216666666,8.56375,24.7600833333,5.639,7.3675,7.06208333333,5.18045833333,4.91408333333,6.45616666667
588.07,6.478,4.47133333333,5.24016666667,8.59383333334,24.8899166666,5.69091666667,7.38125,7.07558333333,5.19841666667,4.95608333334,6.51366666667
588.41,6.44975,4.45583333333,5.22591666667,8.61233333333,24.9325,5.69625,7.34958333333,7.06291666667,5.18579166667,4.95533333333,6.52683333333
588.74,6.45208333333,4.46991666667,5.2165,8.63758333333,25.01025,5.71875,7.37016666667,7.07783333333,5.20066666667,4.978,6.52608333333
589.08,6.45725,4.48391666667,5.24041666667,8.66566666666,25.0869166667,5.7105,7.3685,7.0905,5.21504166667,4.9865,6.5415
589.42,6.48791666667,4.4915,5.26008333333,8.71899999999,25.1871666667,5.76233333333,7.38166666666,7.11658333333,5.25313888889,4.98533333333,6.5765
589.76,6.485,4.4715,5.28341666666,8.72974999999,25.2659166666,5.76033333333,7.384,7.119,5.25929166666,5.00258333334,6.58316666666
590.09,6.49891666667,4.47225,5.29258333334,8.77491666666,25.3334166666,5.75275,7.36375,7.1255,5.26433333333,5.0085,6.60858333333
590.43,6.40683333333,4.368,5.19258333333,8.70974999999,25.3633333333,5.6845,7.2675,7.01625,5.162875,4.93908333334,6.51391666667
590.77,6.4415,4.379,5.21283333333,8.75458333333,25.4433333333,5.69725,7.30025,7.01866666667,5.19469444444,4.95891666667,6.55608333333
591.11,6.38941666667,4.38083333333,5.19708333333,8.75983333334,25.4776666667,5.71541666666,7.27283333333,7.00133333334,5.19030555556,4.94908333334,6.55016666666
591.44,6.349,4.359,5.18791666667,8.75766666666,25.5019166667,5.7,7.21283333333,6.96141666667,5.13997222222,4.91575,6.51041666667
591.78,6.3485,4.382,5.21508333333,8.798,25.56975,5.71783333333,7.20866666667,7.00375,5.17041666667,4.949,6.53358333333
592.12,6.3705,4.3825,5.20641666666,8.83316666666,25.6846666667,5.71675,7.20141666667,6.98233333334,5.18061111111,4.9675,6.53708333334
592.46,6.346,4.346,5.18125,8.83041666667,25.74925,5.68766666667,7.13008333333,6.94866666666,5.14319444445,4.91908333334,6.51841666667
592.79,6.33858333334,4.35633333333,5.17883333333,8.87650000001,25.8050833333,5.71941666667,7.08833333334,6.94458333333,5.13241666667,4.93083333333,6.52708333333
593.13,6.32916666667,4.35783333333,5.1835,8.90725000001,25.8755833333,5.7145,7.07208333333,6.96008333333,5.124125,4.95008333333,6.52366666667
593.47,6.34875,4.38358333333,5.19566666667,8.95624999999,25.9773333333,5.74708333333,7.06125,6.96991666667,5.15226388889,4.98391666667,6.54316666667
593.80,6.38925,4.428,5.24333333334,9.0245,26.1246666667,5.81333333333,7.09925,6.99933333334,5.19894444444,5.071,6.61033333333
594.14,6.39866666667,4.45883333333,5.26883333333,9.05358333333,26.1795,5.83308333333,7.10058333333,7.01725,5.207,5.08558333333,6.63741666667
594.48,6.34858333333,4.42208333333,5.232,9.038,26.2266666667,5.79791666667,7.03216666667,6.973,5.15852777777,5.03275,6.59358333334
594.81,6.36775,4.41416666667,5.22525,9.08041666667,26.3284166667,5.78858333333,7.00758333333,6.97691666667,5.13491666667,5.03991666667,6.58908333334
595.15,6.41,4.43483333333,5.2195,9.10816666666,26.4169166667,5.80741666667,7.01141666667,6.99416666667,5.16002777778,5.06458333334,6.62875
595.49,6.37391666667,4.38516666667,5.16908333333,9.10808333332,26.4485,5.76333333333,6.95475,6.94041666667,5.11013888889,5.03058333333,6.59433333333
595.82,6.32583333333,4.36991666667,5.13725,9.06816666668,26.4395833333,5.73558333333,6.90691666666,6.93133333333,5.07288888889,5.00191666667,6.57
596.16,6.32658333333,4.41058333333,5.17158333333,9.10308333334,26.5213333333,5.7675,6.91866666667,6.94158333333,5.09134722222,5.03666666667,6.60591666667
596.50,6.30558333333,4.3875,5.14941666667,9.08558333332,26.5809166666,5.73908333334,6.88741666667,6.92608333333,5.06816666667,5.0215,6.59025
596.83,6.27891666667,4.36841666666,5.114,9.06624999999,26.6224166667,5.72458333333,6.8605,6.8925,5.04209722222,5.012,6.5855
597.17,6.21483333333,4.33575,5.05675,9.01766666666,26.626,5.67758333333,6.813,6.84341666667,4.98718055555,4.95908333333,6.54258333333
597.51,6.18133333333,4.30933333333,5.02475,9.00299999999,26.64975,5.66825,6.77666666667,6.816,4.957875,4.91958333333,6.50633333333
597.84,6.16341666667,4.29525,4.99141666667,9.01875000001,26.7148333333,5.65483333333,6.72941666667,6.78466666667,4.94030555556,4.89016666667,6.483
598.18,6.16333333333,4.2945,4.99275,9.04458333333,26.7754166666,5.66675,6.71808333333,6.79833333333,4.95430555555,4.91341666667,6.49325
598.52,6.123,4.25033333333,4.95533333334,9.00416666668,26.78225,5.6295,6.66666666666,6.75358333333,4.91859722222,4.87025,6.45241666667
598.85,6.06533333333,4.20375,4.92291666666,8.96708333334,26.78375,5.57991666666,6.6025,6.71125,4.87844444444,4.83758333333,6.39891666667
599.19,6.06025,4.19425,4.89616666667,8.97541666666,26.8350833333,5.57758333333,6.57883333333,6.71091666667,4.87344444445,4.82683333334,6.38783333334
599.53,6.08408333333,4.22375,4.9135,9.03708333333,26.9761666667,5.6165,6.59625,6.711,4.88130555556,4.84766666667,6.42325
599.86,6.059,4.16475,4.84916666667,9.01541666666,26.9898333333,5.55816666667,6.54508333333,6.662,4.83379166667,4.79741666667,6.37333333334
600.20,6.08716666667,4.16016666666,4.86133333333,9.04883333334,27.062,5.58508333333,6.54366666667,6.65608333333,4.85380555556,4.80833333333,6.39516666667
600.53,6.07275,4.15383333334,4.86,9.06466666668,27.1208333333,5.56308333334,6.513,6.6365,4.84305555556,4.78891666667,6.37541666667
600.87,6.12333333333,4.16983333334,4.90058333333,9.12208333332,27.2443333333,5.61183333333,6.54316666667,6.66208333333,4.87059722222,4.81216666667,6.41233333333
601.21,6.1355,4.172,4.92791666667,9.15241666668,27.32575,5.60958333334,6.54158333333,6.66341666667,4.88186111111,4.82966666667,6.4195
601.54,6.16966666667,4.17241666666,4.96375,9.21208333334,27.4183333333,5.63375,6.57375,6.71,4.91173611111,4.88083333333,6.48466666667
601.88,6.19966666667,4.20725,4.982,9.25024999999,27.4880833334,5.68466666667,6.5725,6.73508333333,4.91990277778,4.92733333333,6.51741666667
602.21,6.24033333334,4.25366666666,5.02833333334,9.3355,27.6003333334,5.747,6.62791666667,6.76441666667,4.96186111111,4.98108333334,6.583
602.55,6.24625,4.25975,5.02858333333,9.35741666667,27.6586666666,5.76583333333,6.62,6.78166666667,4.94325,4.98508333333,6.59091666667
602.88,6.24383333333,4.2545,5.04766666667,9.37533333334,27.6984166667,5.77325,6.60566666666,6.77925,4.94306944445,4.98758333333,6.59225
603.22,6.23666666667,4.21975,5.04241666666,9.36674999999,27.7015,5.765,6.56683333333,6.76641666667,4.93395833334,4.98666666667,6.56566666667
603.56,6.25341666667,4.25133333333,5.06666666667,9.42233333332,27.7910833333,5.80191666667,6.57641666666,6.7925,4.95440277777,5.01508333334,6.60458333333
603.89,6.27075,4.29741666667,5.08166666667,9.47158333333,27.85875,5.82933333333,6.59708333333,6.82583333333,4.98744444444,5.04733333334,6.63525
604.23,6.27741666667,4.29716666667,5.08125,9.50741666667,27.9376666666,5.85983333333,6.59608333333,6.816,4.98005555556,5.06391666667,6.65791666667
604.56,6.24091666667,4.27516666667,5.06383333333,9.50950000001,27.9555,5.83258333334,6.556,6.80516666667,4.96672222222,5.0655,6.63283333334
604.90,6.24116666667,4.284,5.05091666667,9.51191666667,28.0000833333,5.8345,6.54966666667,6.80808333334,4.96184722222,5.057,6.6435
605.23,6.20033333333,4.28366666667,5.04,9.47225,28.01925,5.82816666667,6.50191666667,6.77841666667,4.93325,5.02625,6.59983333333
605.57,6.16408333333,4.24316666667,4.99925,9.46783333334,28.0573333333,5.78741666667,6.45966666667,6.72058333334,4.89781944445,4.97741666667,6.55716666667
605.90,6.13316666667,4.21966666667,4.96483333334,9.44883333333,28.0954166667,5.76616666666,6.40808333333,6.70758333334,4.87855555555,4.95008333333,6.53858333333
606.24,6.18016666667,4.27075,5.01675,9.53566666668,28.214,5.83525,6.46233333333,6.7235,4.92855555556,4.99208333333,6.59758333333
606.58,6.18133333333,4.295,5.00566666667,9.55283333333,28.30175,5.85883333333,6.46541666666,6.73341666667,4.93983333333,5.01233333333,6.61341666667
606.91,6.1695,4.31191666667,5.00108333333,9.57691666667,28.3656666667,5.86208333333,6.47733333333,6.72791666667,4.94341666666,5.00833333333,6.61975
607.25,6.14675,4.28591666667,4.97233333333,9.56516666667,28.3554166667,5.84058333334,6.44475,6.69616666667,4.91781944444,4.98175,6.60983333333
607.58,6.08308333333,4.24591666667,4.943,9.53125000001,28.3439166666,5.82475,6.3885,6.64258333333,4.86490277778,4.92825,6.56683333333
607.92,6.09,4.2525,4.94625,9.53483333334,28.384,5.82016666667,6.37516666667,6.659,4.86833333333,4.9375,6.57216666666
608.25,6.08266666667,4.23683333334,4.93041666666,9.55074999999,28.4045833333,5.81808333333,6.33491666667,6.62633333333,4.85098611111,4.92908333333,6.57883333333
608.59,6.06633333333,4.24483333333,4.92333333333,9.59949999999,28.4156666667,5.8355,6.31716666666,6.63133333333,4.85243055556,4.944,6.57058333333
608.92,6.07791666667,4.25358333333,4.9145,9.64541666667,28.5108333333,5.86058333333,6.33916666667,6.63608333333,4.86266666666,4.9535,6.5865
609.26,6.10216666667,4.28483333334,4.92916666667,9.69899999999,28.587,5.91066666667,6.39533333333,6.67933333334,4.90776388889,4.99441666667,6.62383333333
609.59,6.09,4.27258333333,4.91841666667,9.69041666667,28.59075,5.92025,6.36666666667,6.66116666667,4.90543055556,4.98691666667,6.6055
609.93,6.03175,4.22341666667,4.8545,9.63466666666,28.5883333333,5.8775,6.30041666667,6.61483333333,4.84294444444,4.95275,6.56841666666
610.26,6.0235,4.21716666667,4.85533333333,9.63808333332,28.6165833333,5.88716666667,6.29891666666,6.59058333333,4.82734722222,4.93866666667,6.55616666667
610.60,6.01191666666,4.18666666667,4.83375,9.65491666667,28.6546666667,5.87733333333,6.2485,6.56075,4.80694444445,4.92516666667,6.56133333333
610.93,5.99433333333,4.17183333333,4.824,9.6575,28.7224166666,5.87741666667,6.21925,6.54841666667,4.78406944444,4.91791666667,6.53533333334
611.27,5.9855,4.1415,4.78933333333,9.66333333332,28.7871666667,5.86225,6.19058333333,6.516,4.75830555555,4.89875,6.51233333333
611.60,5.94266666667,4.12141666667,4.75325,9.65333333334,28.79775,5.83616666667,6.15666666667,6.48,4.72734722222,4.87708333334,6.46675
611.93,5.96891666666,4.1515,4.77008333334,9.68783333334,28.8946666667,5.86475,6.17775,6.51441666667,4.74804166667,4.88008333333,6.48775
612.27,5.95658333333,4.10791666666,4.73491666667,9.64033333334,28.9780833333,5.8215,6.13191666667,6.46366666667,4.71875,4.843,6.45766666667
612.60,5.96983333333,4.10266666666,4.73958333334,9.63841666666,28.9870833334,5.82125,6.10225,6.45866666666,4.69322222222,4.85475,6.4595
612.94,5.91275,4.04541666666,4.70316666667,9.59066666668,28.9598333333,5.74325,5.99166666667,6.38133333333,4.621875,4.76841666666,6.42416666667
613.27,5.92266666667,4.04766666667,4.70283333333,9.62566666666,29.08275,5.74175,6.00233333333,6.37508333333,4.60772222222,4.76925,6.42825
613.61,5.86991666667,3.97483333333,4.65,9.61758333332,29.1159166667,5.66283333333,5.93516666667,6.3185,4.56827777778,4.69908333333,6.36733333333
613.94,5.87116666667,3.95116666667,4.62183333333,9.64250000001,29.1930833333,5.64641666667,5.89641666666,6.29575,4.55370833333,4.69166666667,6.37966666667
614.28,5.91666666667,3.987,4.6415,9.68883333333,29.3376666667,5.70175,5.92933333333,6.32741666667,4.59263888889,4.71316666666,6.41325
614.61,5.96783333333,4.05275,4.701,9.8015,29.47925,5.78258333333,6.00741666666,6.38433333333,4.66319444444,4.79408333333,6.49508333333
614.94,5.98758333334,4.07233333333,4.71783333333,9.82983333333,29.5693333334,5.77258333333,6.015,6.40266666667,4.68669444445,4.81716666666,6.52883333333
615.28,5.99866666667,4.07591666667,4.72325,9.8455,29.6524166667,5.79575,6.008,6.40475,4.69493055555,4.81108333333,6.55466666666
615.61,5.95316666667,4.01266666666,4.66216666667,9.80258333334,29.6635,5.73725,5.9105,6.35033333333,4.61495833334,4.745,6.50341666667
615.95,5.90708333333,3.98408333333,4.62583333333,9.79783333333,29.6543333333,5.73633333333,5.8705,6.31458333333,4.55570833333,4.70791666667,6.48633333333
616.28,5.88191666667,3.9725,4.61416666666,9.81708333332,29.66275,5.71716666667,5.85808333333,6.28316666667,4.54863888889,4.68633333333,6.48191666667
616.61,5.90291666667,3.992,4.6565,9.83975,29.8085,5.75475,5.90408333333,6.3135,4.57020833333,4.72725,6.49208333333
616.95,5.87875,3.96125,4.62866666666,9.84250000001,29.79875,5.72408333333,5.86075,6.31433333333,4.55416666667,4.69375,6.4765
617.28,5.91108333334,4.01533333333,4.66983333334,9.88041666667,29.8524166667,5.78791666667,5.86633333333,6.32041666667,4.58020833333,4.72666666667,6.52041666666
617.62,5.88608333333,4.01875,4.666,9.88333333333,29.8735,5.76216666667,5.84491666667,6.32316666667,4.56338888889,4.69116666667,6.50041666667
617.95,5.85025,4.01233333334,4.65625,9.85975000001,29.874,5.7295,5.81325,6.3045,4.52691666667,4.69258333333,6.478
618.28,5.79066666667,3.95283333333,4.579,9.76858333334,29.8000833333,5.65741666667,5.71433333334,6.24733333333,4.47030555555,4.62116666667,6.39533333333
618.62,5.80425,3.99216666666,4.59183333333,9.8245,29.86425,5.68758333333,5.73416666667,6.278,4.46123611111,4.63916666667,6.40733333333
618.95,5.832,3.9865,4.60725,9.88416666667,29.9266666667,5.707,5.72983333333,6.27858333333,4.48148611111,4.655,6.39216666667
619.28,5.82008333333,4.01525,4.609,9.92708333332,29.97425,5.72566666667,5.76908333333,6.27016666667,4.49141666667,4.67525,6.40116666667
619.62,5.82416666667,4.04383333333,4.62308333333,9.96366666667,30.0745833333,5.74091666667,5.76758333334,6.29283333333,4.52375,4.69558333333,6.4055
619.95,5.82416666667,4.03708333333,4.59791666667,9.98033333332,30.161,5.75533333333,5.75175,6.2985,4.52144444444,4.724,6.41541666667
620.28,5.78133333334,3.99208333333,4.53225,9.94366666666,30.1345833334,5.7005,5.69233333333,6.23241666667,4.461875,4.69025,6.3455
620.62,5.83566666667,4.03925,4.60516666667,10.0065833333,30.2343333333,5.74808333333,5.74233333333,6.26075,4.50416666667,4.75216666667,6.39991666666
620.95,5.89825,4.09958333333,4.6575,10.0546666667,30.3188333333,5.78575,5.79025,6.32866666667,4.584875,4.81658333334,6.45966666667
621.28,5.89691666666,4.09408333333,4.65566666667,10.0556666667,30.3443333334,5.80966666667,5.75325,6.31133333333,4.58876388889,4.82775,6.46816666667
621.62,5.90616666667,4.11066666666,4.68625,10.09075,30.40225,5.80233333333,5.76516666666,6.3255,4.60479166667,4.82258333333,6.47416666666
621.95,5.92866666666,4.13975,4.72925,10.15925,30.5425,5.82566666667,5.79791666667,6.33208333333,4.63870833333,4.85591666667,6.52091666667
622.28,5.89191666667,4.12525,4.73008333333,10.14575,30.5933333333,5.78933333333,5.76341666666,6.31125,4.63476388889,4.83016666667,6.49558333334
622.62,5.88025,4.13525,4.709,10.1525833333,30.6273333334,5.7785,5.73825,6.29491666667,4.63,4.82166666667,6.51633333333
622.95,5.95675,4.19841666667,4.788,10.2516666667,30.7539166667,5.8415,5.79808333333,6.36141666667,4.70991666667,4.92166666667,6.59591666667
623.28,5.98191666667,4.19841666667,4.812,10.3105,30.79325,5.88616666667,5.82366666667,6.37925,4.71645833333,4.95425,6.62683333333
623.62,5.9565,4.19291666667,4.79991666667,10.2966666667,30.8,5.84508333333,5.78625,6.35691666667,4.70002777778,4.92425,6.58408333333
623.95,5.99083333333,4.22791666667,4.84158333333,10.369,30.87125,5.8965,5.79833333333,6.4025,4.74038888889,4.96591666667,6.68275
624.28,5.938,4.17858333334,4.769,10.3365833333,30.9025,5.84175,5.71875,6.34333333333,4.66591666666,4.9115,6.64133333333
624.62,5.87916666667,4.12558333334,4.738,10.3464166667,30.9441666667,5.78941666667,5.66816666667,6.31375,4.60593055556,4.87783333334,6.60316666667
624.95,5.91575,4.129,4.7735,10.4091666667,31.0294166667,5.81175,5.69941666666,6.348,4.64976388889,4.9195,6.63466666667
625.28,5.9155,4.11916666667,4.75858333333,10.423,31.0763333334,5.81366666667,5.6585,6.34141666666,4.63011111111,4.9105,6.64925
625.61,5.91091666667,4.12141666666,4.75191666667,10.4348333333,31.0826666667,5.81816666667,5.6435,6.34975,4.60991666667,4.89891666666,6.64325
625.95,5.94166666667,4.10108333333,4.76308333333,10.4846666667,31.0903333334,5.86041666666,5.65641666667,6.34733333333,4.61472222222,4.91966666667,6.67325
626.28,5.95183333333,4.10933333333,4.78875,10.523,31.167,5.86208333333,5.67791666667,6.36341666666,4.62605555556,4.93675,6.71
626.61,5.93025,4.096,4.78091666667,10.518,31.1490833333,5.85708333333,5.65766666667,6.34633333333,4.62530555556,4.89875,6.72091666667
626.94,5.89241666667,4.06666666667,4.76483333333,10.496,31.1813333334,5.793,5.61358333333,6.31266666666,4.60270833333,4.86241666667,6.69383333333
627.28,5.92416666667,4.0955,4.79641666666,10.55825,31.2643333333,5.80941666667,5.63858333333,6.33441666666,4.63916666667,4.88433333334,6.74833333333
627.61,5.874,4.06983333333,4.76425,10.5519166667,31.2970833333,5.76925,5.60058333333,6.30408333333,4.62366666666,4.85775,6.70108333333
627.94,5.83708333333,4.05291666667,4.74758333334,10.5631666667,31.3341666667,5.77508333333,5.588,6.29841666667,4.63343055556,4.85991666666,6.68866666667
628.27,5.86141666667,4.09516666667,4.76683333333,10.6026666667,31.3689166667,5.81616666667,5.621,6.30425,4.65954166667,4.88866666667,6.71483333333
628.61,5.85166666667,4.14158333333,4.77433333333,10.627,31.4465833333,5.81808333333,5.63291666667,6.30825,4.65904166666,4.91083333333,6.72875
628.94,5.81233333333,4.13083333333,4.72958333333,10.6410833333,31.4759166667,5.82033333334,5.62558333333,6.27608333334,4.66936111111,4.89725,6.70275
629.27,5.82691666667,4.15625,4.75008333333,10.67275,31.5720833333,5.828,5.63166666667,6.27866666667,4.69819444444,4.91908333333,6.72016666666
629.60,5.78341666667,4.12408333333,4.70366666667,10.65375,31.675,5.79616666667,5.57516666666,6.24425,4.68190277778,4.90916666667,6.70358333333
629.94,5.75925,4.11241666667,4.70266666667,10.65975,31.698,5.80425,5.56233333333,6.24325,4.66197222222,4.90458333333,6.68508333333
630.27,5.75675,4.10983333333,4.68875,10.6635833333,31.8121666667,5.79266666667,5.52041666667,6.22658333333,4.65147222222,4.9335,6.66675
630.60,5.85225,4.20183333333,4.75183333333,10.753,31.9380833333,5.87566666667,5.56025,6.28341666667,4.72659722222,5.008,6.74216666667
630.93,5.87358333333,4.2295,4.80016666667,10.7875,32.0144166667,5.94983333334,5.61383333333,6.32425,4.77068055555,5.05808333333,6.779
631.26,5.93333333333,4.282,4.85391666667,10.8589166667,32.0995833333,6.02491666667,5.6615,6.37016666666,4.81659722222,5.10416666667,6.84275
631.60,6.02341666666,4.37683333333,4.92666666667,10.9396666666,32.1670833333,6.094,5.72783333333,6.41616666667,4.87573611111,5.142,6.91683333334
631.93,6.05041666666,4.39275,4.95516666667,10.9985,32.29875,6.1255,5.75941666666,6.44766666667,4.90688888889,5.18283333333,6.94866666667
632.26,6.07875,4.40575,4.95991666667,11.02125,32.3644166667,6.15258333334,5.77666666667,6.47466666667,4.91508333333,5.19366666666,6.96775
632.59,6.11425,4.42458333333,4.99933333333,11.035,32.4273333333,6.15808333333,5.79208333333,6.49708333333,4.92119444444,5.22125,7.01041666666
632.92,6.08075,4.404,4.99425,11.0345833333,32.4314166667,6.16166666667,5.77525,6.49658333333,4.887375,5.22641666667,7.011
633.26,6.09208333333,4.45358333333,5.01375,11.0326666667,32.4436666667,6.186,5.78258333333,6.51808333334,4.89297222222,5.24416666667,7.01708333333
633.59,6.07125,4.45683333333,4.989,11.02325,32.4755,6.17758333333,5.77041666667,6.48891666667,4.88986111111,5.23791666666,7.01433333334
633.92,6.02075,4.38858333333,4.92941666667,10.9515,32.4665833333,6.13491666667,5.73658333334,6.42525,4.82133333333,5.171,6.95216666666
634.25,5.96891666667,4.35091666666,4.92641666667,10.9366666667,32.4420833333,6.09658333334,5.73141666666,6.40941666667,4.80494444444,5.163,6.94558333333
634.58,5.93716666667,4.31183333333,4.89733333333,10.9311666667,32.4376666667,6.05058333334,5.67533333333,6.382,4.75219444444,5.119,6.92491666667
634.91,5.97075,4.32791666667,4.897,10.9544166667,32.4725833334,6.071,5.6785,6.382,4.74594444445,5.13791666667,6.93033333333
635.25,5.89866666667,4.24391666667,4.83641666667,10.8735833333,32.4424166667,5.99308333333,5.61766666667,6.32091666667,4.67336111111,5.12366666666,6.86991666667
635.58,5.81366666667,4.16533333333,4.761,10.8211666667,32.4186666666,5.91775,5.52691666667,6.24658333333,4.59675,5.05258333333,6.81275
635.91,5.74475,4.09583333333,4.71825,10.7896666667,32.39475,5.87375,5.47333333333,6.1625,4.55440277778,4.99208333333,6.7565
636.24,5.744,4.12266666667,4.73625,10.8705,32.4906666667,5.93383333333,5.51091666667,6.19391666667,4.58029166666,5.0215,6.79725
636.57,5.75316666667,4.13058333333,4.74766666667,10.9134166667,32.5474166667,5.9595,5.5035,6.18458333333,4.58231944444,5.02108333333,6.8115
636.90,5.69733333333,4.103,4.74333333333,10.9304166667,32.5560833333,5.9315,5.49841666667,6.17658333333,4.57918055556,4.99883333333,6.78733333333
637.23,5.665,4.0645,4.71258333333,10.92525,32.6230833333,5.88858333333,5.4495,6.15783333334,4.52476388889,4.9505,6.73933333333
637.56,5.67575,4.12158333333,4.7625,11.0235,32.6855833333,5.95941666667,5.48516666667,6.21058333333,4.57263888889,4.996,6.78683333334
637.90,5.75625,4.18058333333,4.78875,11.0973333333,32.8344166667,6.076,5.5595,6.29016666666,4.62391666667,5.06275,6.863
638.23,5.75825,4.19391666667,4.78208333333,11.127,32.9255,6.10966666667,5.569,6.294,4.631,5.057,6.87675
638.56,5.75883333333,4.23833333333,4.8345,11.1569166667,32.9734166667,6.147,5.6215,6.332,4.67927777778,5.08583333333,6.92575
638.89,5.80666666667,4.29508333333,4.87375,11.263,33.1158333333,6.22883333334,5.645,6.39258333333,4.715875,5.10291666667,6.97075
639.22,5.80241666667,4.28066666667,4.85058333333,11.2675,33.1395833333,6.253,5.63958333333,6.406,4.72127777777,5.08408333334,6.96208333333
639.55,5.75125,4.25958333333,4.83083333333,11.2859166667,33.2083333333,6.22425,5.58358333333,6.38125,4.66309722222,5.04675,6.9555
639.88,5.72941666667,4.19791666666,4.78608333334,11.25225,33.1909166666,6.191,5.52758333333,6.3525,4.63276388889,5.01458333333,6.87758333333
640.21,5.67866666667,4.12183333333,4.72958333333,11.1945,33.22275,6.1355,5.48841666666,6.31575,4.59902777777,4.95775,6.84583333334
640.54,5.72925,4.09458333333,4.71975,11.2119166666,33.2711666667,6.16083333333,5.47583333334,6.293,4.58615277778,4.94541666667,6.86991666667
640.87,5.81758333333,4.16725,4.8105,11.3316666667,33.3576666667,6.26366666667,5.54916666667,6.3885,4.69313888889,5.05216666667,6.99391666667
641.20,5.86591666667,4.20533333333,4.85533333334,11.40575,33.4603333333,6.28975,5.599,6.45866666666,4.74836111111,5.07116666667,7.05508333333
641.53,5.81458333333,4.17425,4.84816666667,11.4375833333,33.5373333333,6.24825,5.55675,6.42491666667,4.702,5.02758333333,6.998
641.87,5.86991666667,4.225,4.89733333334,11.52475,33.6535833333,6.29725,5.57225,6.483,4.75898611111,5.105,7.04775
642.20,5.84808333333,4.17866666667,4.88783333333,11.54275,33.71675,6.27183333333,5.51533333333,6.48891666667,4.723625,5.086,7.02391666667
642.53,5.88516666667,4.26366666667,4.95625,11.6336666667,33.8215833333,6.31158333334,5.58725,6.54925,4.80241666666,5.16125,7.09958333333
642.86,5.89983333333,4.28916666667,4.97933333334,11.6631666667,33.9216666667,6.28941666666,5.58083333333,6.56475,4.80001388889,5.16741666667,7.09416666667
643.19,5.90483333333,4.24283333333,4.95533333333,11.6321666667,33.9216666667,6.27275,5.56375,6.57908333333,4.797375,5.17666666666,7.0515
643.52,6.00183333334,4.3575,5.04733333333,11.7183333333,34.0316666666,6.3605,5.64041666667,6.65608333333,4.83027777778,5.25925,7.13075
643.85,6.05308333333,4.39508333333,5.07058333333,11.7928333333,34.1189166667,6.42366666667,5.67866666667,6.66575,4.83945833333,5.33016666666,7.14216666667
644.18,6.0385,4.44933333333,5.07083333333,11.8260833333,34.1856666667,6.46208333333,5.69108333333,6.69475,4.83031944445,5.35733333334,7.17658333333
644.51,6.04758333333,4.47091666667,5.08066666667,11.8170833334,34.2186666667,6.48891666667,5.70866666667,6.707,4.81705555556,5.3555,7.181
644.84,6.06558333333,4.50291666666,5.06833333333,11.8508333333,34.2675,6.52975,5.73758333333,6.72725,4.82444444444,5.38325,7.21775
645.17,6.03533333334,4.51383333334,5.02275,11.804,34.1230833333,6.53233333333,5.70408333333,6.70283333334,4.82058333333,5.4035,7.22866666667
645.50,6.01975,4.50358333333,5.01075,11.82125,34.1229166667,6.54058333333,5.7075,6.69616666666,4.81291666667,5.38458333333,7.24325
645.83,6.01708333333,4.5095,5.00358333333,11.8463333333,34.18125,6.56341666666,5.71483333334,6.69233333333,4.828,5.39883333334,7.25433333333
646.16,6.03091666667,4.483,4.99333333333,11.8351666667,34.1855,6.56991666666,5.69675,6.70758333333,4.81452777778,5.38958333334,7.26441666666
646.49,6.08216666667,4.53233333333,5.03358333333,11.8633333333,34.1514166667,6.63591666667,5.74608333333,6.75866666667,4.85147222222,5.45091666667,7.30825
646.82,6.16433333333,4.64383333333,5.10816666667,11.9640833333,34.2513333333,6.72166666667,5.818,6.82925,4.92738888889,5.533,7.40366666667
647.15,6.14775,4.61,5.10275,11.9641666667,34.2544166667,6.70508333333,5.78358333333,6.8385,4.94897222222,5.49566666667,7.43666666666
