wavelength,Back_TanVarm,Belly_TanVarm,Breast_TanVarm,Crissum_TanVarm,Crown_TanVarm,DorTail_TanVarm,Patch10_TanVarm,Patch11_TanVarm,Rump_TanVarm,Throat_TanVarm,WingTip_TanVarm
734.84,8.26222222223,22.4955,15.1955555556,29.1006666667,7.29977777778,9.52366666666,9.94233333331,9.67788888889,9.82899999999,12.1778888889,10.8466666667
735.16,8.26644444444,22.5806666667,15.1223333333,29.2107222222,7.38255555556,9.50144444446,9.92966666664,9.65888888888,9.76322222221,12.1943333333,10.7658888889
735.48,8.3628888889,22.9215555556,15.221,29.4228888889,7.61966666667,9.56633333332,10.0385555555,9.8648888889,9.89855555558,12.3085555556,10.773
735.79,8.44744444444,23.0941666667,15.4545555555,29.5602777778,7.73322222222,9.68588888889,10.1456666667,9.96477777778,9.87299999999,12.5056666667,10.9701111111
736.11,8.61177777777,23.2003333333,15.69,29.6907222222,7.88988888889,9.96633333334,10.3797777778,10.1298888889,10.0003333333,12.6602222222,11.1635555555
736.43,8.44133333334,23.0102777778,15.5824444444,29.3961666667,7.57666666667,9.70744444444,9.90166666666,9.92355555556,9.64455555554,12.3863333333,10.7131111111
736.74,8.34744444446,22.8739444444,15.1466666667,29.0763333333,7.41166666667,9.55322222221,9.60699999999,9.58155555555,9.38366666667,12.2354444445,10.4577777778
737.06,8.38266666667,22.7851111111,14.9593333333,28.8724444445,7.43888888889,9.6561111111,9.61833333333,9.62455555556,9.42066666667,12.3153333333,10.5496666666
737.38,8.62033333332,22.9028333333,15.0912222222,28.9825555556,7.61933333333,9.76866666666,9.83755555556,9.75300000001,9.58411111111,12.5411111111,10.6417777778
737.69,8.75955555557,22.8795,15.1706666666,29.0988888889,7.70411111111,9.92111111113,10.0305555556,9.71211111111,9.74966666666,12.7662222222,10.7364444444
738.01,8.81900000001,22.7227777778,15.0527777778,29.1515555555,7.79944444445,10.054,10.0476666667,9.74200000001,9.75144444445,12.8543333333,10.8054444444
738.33,8.71577777777,22.5542777778,15.0206666667,28.8947222222,7.63588888889,10.0252222222,9.9941111111,9.6248888889,9.49444444445,12.8021111111,10.6548888889
738.64,8.70811111111,22.5122222222,14.964,28.7123888889,7.58522222222,10.0963333333,9.94522222223,9.63955555557,9.53166666667,12.8168888889,10.5651111111
738.96,8.34944444444,22.0304444444,14.4972222222,28.2663333333,7.091,9.64544444444,9.41344444443,9.20299999999,9.16288888889,12.4841111111,10.2854444444
739.28,8.12211111111,21.734,14.0404444444,27.8798888889,6.69711111111,9.28366666667,9.083,8.92900000001,8.929,12.2066666667,9.84566666667
739.59,7.80477777778,21.3806666667,13.5457777778,27.4592777778,6.29577777778,8.78744444444,8.70511111111,8.60033333333,8.57522222222,11.8561111111,9.48477777777
739.91,7.67488888889,21.4420555556,13.4358888889,27.4210555556,6.35344444444,8.78311111111,8.88833333334,8.71933333332,8.61755555555,11.815,9.61122222222
740.23,7.50755555556,21.3938333333,13.5942222222,27.5179444444,6.37088888889,8.74755555556,8.92811111111,8.69588888888,8.57944444444,11.6825555556,9.61922222222
740.54,7.73388888889,21.4688333333,13.8313333333,27.6800555556,6.53,8.71322222222,9.02555555555,8.82066666667,8.74244444444,11.7226666667,9.68911111111
740.86,7.54033333333,21.3813333333,13.6564444444,27.7215555556,6.29077777778,8.58888888889,8.83955555556,8.71411111111,8.447,11.4344444444,9.55822222223
741.18,7.67122222222,21.5366666667,13.7462222222,27.6234444444,6.47755555556,8.54288888889,8.85811111111,8.93511111111,8.51933333333,11.5168888889,9.71633333333
741.49,7.47977777778,21.4875,13.6733333333,27.6046666667,6.292,8.41988888889,8.67433333333,8.73211111111,8.43,11.2978888889,9.53644444445
741.81,7.61,21.7245555556,13.5861111111,27.716,6.55266666667,8.54688888889,8.75633333333,8.89688888889,8.59166666667,11.2658888889,9.75188888888
742.12,7.71066666667,21.9338333333,13.7473333333,27.7361666667,6.76588888889,8.69044444445,8.94022222222,9.08266666666,8.79111111111,11.4967777778,10.2288888889
742.44,7.96277777778,22.3809444445,14.436,28.2631666667,7.22511111111,9.198,9.43455555556,9.54733333333,9.177,11.8168888889,10.6065555556
742.76,8.11588888889,22.7928888889,14.8836666667,28.6621666667,7.47388888889,9.47777777779,9.66711111112,9.87377777778,9.48511111111,12.0061111111,10.8612222222
743.07,8.317,23.0643333333,15.1918888889,29.0194444445,7.69888888889,9.83166666668,9.92911111112,10.2147777778,9.78455555555,12.2316666667,11.1545555555
743.39,8.421,23.0427222222,15.1972222222,29.0516111111,7.73033333333,9.98177777779,10.0364444444,10.0513333333,9.88666666667,12.4012222222,11.1475555555
743.70,8.85811111111,23.3137222222,15.4483333333,29.2295555556,7.976,10.2804444445,10.3871111111,10.4642222222,10.2215555556,12.8054444444,11.4786666667
744.02,8.64822222222,23.3868333333,15.3461111111,29.1932222222,7.81222222222,10.3867777778,10.3422222222,10.3086666667,10.0523333333,12.7713333333,11.2447777778
744.34,8.94155555555,23.7894444444,15.8145555556,29.3375555556,8.30699999999,10.7846666667,10.7207777778,10.7694444445,10.5254444445,13.3784444444,11.5615555556
744.65,8.91822222222,23.9177222222,15.8472222222,29.624,8.37577777777,11.1073333334,10.9491111111,10.7645555555,10.6248888889,13.5603333333,11.582
744.97,9.20088888888,23.9532222222,15.8418888889,29.4595555556,8.47577777778,11.3148888889,11.0432222222,10.8505555555,10.8015555555,13.9352222222,11.7415555555
745.28,9.24288888889,23.9127222222,15.9556666667,29.5267777778,8.44866666667,11.5422222222,10.9747777778,10.8198888889,10.8084444445,14.0496666667,11.8296666667
745.60,8.99122222222,23.8206111111,15.8245555555,29.5865,8.151,11.3825555556,10.737,10.5574444444,10.5228888889,13.7811111111,11.4928888889
745.91,8.51266666667,23.4237777778,15.2006666667,29.2803333333,7.61944444444,11.0421111111,10.1451111111,10.0838888889,10.1223333333,13.403,11.0534444444
746.23,8.09633333334,22.9201111111,14.7158888889,28.8689444444,7.14788888889,10.5751111111,9.78477777778,9.53811111111,9.53811111112,12.8731111111,10.6832222222
746.55,8.129,23.2699444444,14.8872222222,29.1758888889,7.40077777778,10.9523333333,9.84088888889,9.67822222221,9.64722222224,13.0784444444,10.801
746.86,8.40166666667,23.5229444445,15.2656666667,29.3520555555,7.60011111111,11.084,9.78522222221,10.0936666667,9.86222222224,13.2232222222,11.0108888889
747.18,7.97622222222,23.2621666667,15.0317777778,29.0813333333,7.35211111111,10.8684444444,9.38566666668,9.69388888889,9.67855555553,12.898,10.7643333333
747.49,7.95133333334,23.1863888889,14.9752222222,29.0921666667,7.27388888889,10.7184444444,9.30999999999,9.54077777777,9.64466666664,12.8508888889,10.9918888889
747.81,7.92233333334,23.0763888889,14.7856666667,28.9395555555,7.23155555556,10.7201111111,9.41799999999,9.4598888889,9.57366666667,12.7737777778,11.2136666667
748.12,7.722,22.8731666667,14.4852222222,28.6571111111,6.922,10.3223333333,9.19388888888,9.31466666667,9.36377777779,12.4245555556,11.0657777778
748.44,7.43866666666,22.702,14.4056666667,28.5918333333,6.73611111111,9.99288888888,9.24122222222,9.13911111111,9.13522222223,12.3241111111,10.9262222222
748.75,7.153,22.579,14.1325555556,28.4047777778,6.51866666667,9.59277777777,9.249,8.97355555555,8.92433333334,12.3308888889,10.8431111111
749.07,7.135,22.5667777778,14.2401111111,28.4573888889,6.73211111111,9.78577777779,9.34144444444,9.19066666667,9.32255555556,12.395,10.9378888889
749.38,7.514,22.7350555556,14.5595555556,28.4857222222,7.14244444444,10.0595555555,9.92944444444,9.41655555555,9.70277777776,12.6831111111,11.1407777778
749.70,7.715,22.8276666667,14.5736666666,28.4495555556,7.42322222222,10.2842222222,10.1255555555,9.60866666665,9.87088888889,12.9051111111,11.3325555556
750.01,8.09300000001,22.7162777778,14.7017777778,28.4431111111,7.40377777778,10.1267777778,10.4696666667,9.72933333332,10.0613333333,13.0212222222,11.4282222222
750.33,8.23044444445,22.8312222222,14.6994444444,28.5801111111,7.62133333333,10.3344444445,10.7718888889,9.84933333333,10.2541111111,13.2115555556,11.6288888889
750.64,8.69922222221,23.1308333333,14.9572222222,28.8688888889,7.84877777778,10.6257777778,11.1657777778,10.239,10.5636666667,13.6544444444,11.8846666667
750.96,8.84366666665,23.1995555556,15.1435555555,28.8187222222,7.91566666667,10.849,11.3731111111,10.5105555555,10.7401111111,13.8187777778,11.9626666667
751.27,8.80233333333,23.1310555556,15.0726666667,28.8696666667,7.71022222222,10.686,11.1696666667,10.4294444444,10.5796666667,13.6028888889,11.7488888889
751.59,8.93877777778,23.1927222222,15.2207777778,28.8088888889,7.80844444444,10.858,11.1586666667,10.6451111111,10.5423333333,13.6502222222,11.7386666667
751.90,9.14577777778,23.5122777778,15.3105555555,29.0733333333,8.04555555555,11.1516666667,11.2032222222,11.0521111111,10.7062222222,13.8271111111,11.7993333333
752.22,9.33422222223,23.4711111111,15.4487777778,29.2419444444,8.24144444444,11.2544444444,11.2876666667,11.2436666667,10.9751111111,13.8335555556,11.8432222222
752.53,9.50077777777,23.3347222222,15.3271111111,29.1373333333,8.21633333333,11.1404444445,11.3307777778,11.1512222222,10.7634444444,13.7425555555,11.7296666666
752.85,9.68688888889,23.4115,15.2845555555,29.2020555556,8.36166666667,11.2065555556,11.2982222222,11.2616666666,10.7661111111,13.7321111111,11.8563333333
753.16,9.94633333334,23.6111111111,15.6636666667,29.6185555555,8.56844444444,11.4822222222,11.5961111111,11.4931111111,11.214,14.0873333333,12.0885555556
753.47,9.33355555554,23.4847777778,15.5287777778,29.3396111111,8.37055555555,11.3231111111,11.2784444444,11.1742222222,10.8472222222,13.848,11.7582222222
753.79,8.92477777778,23.0661111111,15.3336666667,29.1148333333,8.006,11.0625555556,10.9048888889,10.7736666666,10.5187777778,13.455,11.4148888889
754.10,8.88222222222,23.0716111111,15.3135555556,28.9561666667,8.12288888889,11.0624444445,10.848,10.7052222222,10.3442222222,13.1823333333,11.393
754.42,9.03822222222,23.1012777778,15.4086666667,29.1988888889,8.32555555555,11.1225555556,10.8266666667,10.8344444445,10.3342222222,13.3468888889,11.5052222222
754.73,9.21077777778,23.4267777778,15.7566666667,29.3337777778,8.56477777778,11.4284444445,11.0423333333,11.004,10.6141111111,13.7111111111,11.6272222222
755.05,9.2471111111,23.5027222222,15.7133333333,29.4340555556,8.469,11.4386666667,11.1264444445,10.9492222222,10.6297777778,13.7567777778,11.7312222222
755.36,9.31544444444,23.5088888889,15.7784444444,29.4438888889,8.66888888889,11.4594444444,11.204,10.7551111111,10.5227777778,13.7311111111,11.8928888889
755.67,9.41922222223,23.8475555556,16.03,29.5791666667,8.75722222222,11.5812222222,11.1385555555,10.7937777778,10.692,13.7351111111,11.9454444444
755.99,9.34511111111,23.9466111111,16.1717777778,29.5495555555,8.74322222222,11.602,10.9884444445,10.7271111111,10.7507777778,13.8987777778,12.0456666667
756.30,8.98677777778,23.6751111111,15.9411111111,29.3330555556,8.27311111111,11.2833333333,10.4936666667,10.2733333333,10.3855555556,13.6003333333,11.7324444444
756.62,8.67533333333,23.2487777778,15.4548888889,28.9412222222,7.89455555556,11.0585555556,10.0363333333,9.83899999999,9.91933333334,13.1802222222,11.3204444444
756.93,8.92244444444,23.0718333333,15.36,28.9021666667,8.04877777778,11.1351111111,9.96477777779,9.71211111112,9.97677777779,13.1955555556,11.3315555555
757.24,8.55577777778,22.8722777778,15.055,28.5241666667,7.69055555556,10.6926666666,9.65822222221,9.44911111111,9.54155555557,13.0225555555,10.9583333333
757.56,8.19677777778,22.5502222222,14.7258888889,28.4192777778,7.27377777778,10.35,9.33011111111,9.08733333332,9.40300000001,12.9002222222,10.5443333334
757.87,7.92066666667,22.5094444444,14.3992222222,28.2686111111,6.98777777778,10.0435555556,9.07811111111,8.6991111111,9.22466666667,12.635,10.3166666667
758.18,7.708,22.1897777778,14.0247777778,28.1551666667,6.65088888889,9.683,8.90744444444,8.39733333333,9.05877777778,12.3638888889,10.2297777778
758.50,7.42655555555,21.9634444444,13.8663333333,27.9939444444,6.41144444445,9.44822222222,8.75111111111,8.14777777778,8.99166666666,12.3381111111,10.1327777778
758.81,7.29255555555,21.7079444445,13.7067777778,27.8041111111,6.10633333333,9.30933333332,8.64511111111,8.28066666666,8.90422222222,12.0951111111,9.87199999999
759.13,7.35088888889,21.6467222222,13.7282222222,27.8948333333,6.07855555556,9.30577777777,8.83711111111,8.24333333333,8.69177777778,12.2017777778,9.90744444445
759.44,7.39522222222,21.6337777778,13.7225555555,28.1123333333,6.03322222222,9.22911111111,8.96311111111,8.38266666665,8.685,12.1628888889,9.97477777777
759.75,7.43277777778,21.7509444445,13.8427777778,28.1948888889,6.18933333333,9.42622222221,9.33011111111,8.64433333335,8.85277777778,12.2583333333,10.1404444444
760.07,7.60166666667,22.0464444444,14.1255555555,28.3986111111,6.33611111111,9.42233333334,9.5181111111,8.94722222223,8.98711111111,12.4245555555,10.3963333333
760.38,7.16422222222,21.9391111111,13.6866666666,28.2781111111,5.86433333333,9.00611111111,9.26533333333,8.7788888889,8.69511111111,11.9084444444,10.2341111111
760.69,7.38288888889,22.1185555555,13.8156666666,28.538,6.11644444445,9.28222222221,9.40311111111,9.04377777777,8.903,11.8966666667,10.5054444444
761.01,7.484,22.3121111111,14.0304444445,28.8971666667,6.27855555555,9.49266666667,9.64966666668,9.40466666668,8.85355555556,12.0943333333,10.8048888889
761.32,7.70744444444,22.3690555555,14.3423333333,29.0461666667,6.492,9.87366666666,10.0573333333,9.70844444445,9.10255555556,12.378,11.0304444445
761.63,7.73577777778,22.2978333333,14.335,28.8598888889,6.62377777778,9.88277777778,10.0095555555,9.74555555555,8.97477777778,12.445,11.1005555556
761.94,8.2628888889,22.5222222222,14.7265555556,29.1195555556,7.11711111111,10.2165555556,10.4074444444,10.1126666667,9.28822222222,12.6962222222,11.4963333333
762.26,8.27766666666,22.6986666667,14.904,29.2979444445,7.15,10.2807777778,10.368,10.1516666667,9.3858888889,12.7718888889,11.7832222222
762.57,8.14444444444,22.4690555555,14.646,29.0582222222,7.02011111111,10.2023333334,10.0743333333,10.015,9.17188888889,12.4507777778,11.7262222222
762.88,8.10422222222,22.5418333333,14.5622222222,28.9266666667,7.02688888889,10.2467777778,10.0792222222,9.8328888889,9.10566666667,12.4258888889,11.6954444444
763.20,8.24388888889,22.5874444444,14.6131111111,28.8388333333,7.17988888889,10.1901111111,10.1097777778,9.88922222223,9.16466666666,12.4613333333,11.6563333333
763.51,7.84777777778,22.2490555556,14.309,28.5883333333,6.89177777778,9.84644444446,9.88777777777,9.46022222223,8.90211111111,12.0643333333,11.3605555556
763.82,7.97755555556,22.4230555556,14.5991111111,28.6698333333,7.08566666667,10.1335555555,10.0863333333,9.61677777779,9.097,12.3692222222,11.5571111111
764.14,8.04555555556,22.5632777778,14.6494444444,28.6705555555,7.06455555556,10.184,10.169,9.67544444444,9.14011111111,12.5526666667,11.6404444444
764.45,7.94822222222,22.4181111111,14.6083333333,28.3063333333,6.92122222222,9.99311111111,9.95966666667,9.44022222222,9.13322222222,12.4328888889,11.5122222222
764.76,8.004,22.6758888889,14.6467777778,28.4004444445,7.08388888889,10.066,9.86899999999,9.42755555554,9.26811111111,12.4753333333,11.5804444444
765.07,7.71322222222,22.7138333333,14.6618888889,28.3928333333,7.03644444445,10.05,9.82544444445,9.26566666668,9.34400000001,12.3641111111,11.4692222222
765.39,7.29177777778,22.5053888889,14.4566666667,28.2031111111,6.80466666667,9.8997777778,9.4951111111,8.97344444445,9.09677777779,12.0958888889,11.1455555555
765.70,7.16933333333,22.3128888889,14.0593333333,27.9808888889,6.745,9.7258888889,9.41766666667,8.53633333332,8.90622222222,11.869,10.8064444444
766.01,7.20233333333,22.3941111111,14.076,28.0911111111,6.847,9.70888888889,9.53699999999,8.52055555557,9.20833333332,12.116,10.771
766.32,7.01388888889,22.1233888889,13.8747777778,27.8482777778,6.55466666666,9.32244444443,9.17333333333,8.416,9.0041111111,11.8887777778,10.4787777778
766.64,6.86377777778,22.1162222222,13.7872222222,27.9388333333,6.29644444444,9.26488888889,9.04899999999,8.16799999999,8.85422222221,11.8817777778,10.4631111111
766.95,7.69977777778,22.6584444444,14.4487777778,28.3615555555,6.975,9.90011111111,9.50511111111,8.94533333335,9.45755555555,12.6648888889,11.0763333333
767.26,7.79022222222,22.4353333333,14.4452222222,28.2468333333,6.92444444445,9.83666666667,9.46433333332,9.06933333333,9.48677777778,12.5381111111,11.0305555556
767.57,7.80033333333,22.3008888889,14.3707777778,28.2286111111,6.90811111111,9.78855555558,9.45577777778,8.85466666666,9.60388888888,12.4934444445,11.0647777778
767.88,7.83677777778,22.4003333333,14.2525555556,28.3836111111,7.01955555556,9.87066666666,9.52855555554,8.97266666665,9.63788888887,12.3371111111,11.2205555556
768.20,7.192,21.551,13.7766666667,27.7976111111,6.44644444444,9.19600000001,9.09733333333,8.56399999999,9.04788888888,11.8168888889,10.6124444444
768.51,7.29044444444,21.1563888889,13.604,27.6097777778,6.283,8.91822222222,8.97422222221,8.61299999999,8.84211111111,11.5183333333,10.3275555556
768.82,7.39011111111,21.2086111111,13.8396666667,27.6244444445,6.53266666667,8.92311111111,9.03244444445,8.70477777779,9.17266666667,11.5633333333,10.2951111111
769.13,7.12111111111,21.0646666667,13.7567777778,27.4203888889,6.20888888889,8.79066666665,8.67344444445,8.61466666668,9.06288888889,11.3778888889,10.151
769.44,7.11833333333,21.0603333333,13.7728888889,27.3986111111,6.24566666666,8.86922222221,8.542,8.83100000001,8.97300000001,11.1438888889,10.353
769.76,6.48288888889,20.465,13.2944444444,27.2152777778,5.87566666667,8.44888888889,8.02011111111,8.24844444445,8.538,10.6712222222,9.8691111111
770.07,5.95044444444,20.0000555556,12.7024444444,26.8003888889,5.54711111111,8.05344444445,7.54177777778,7.79211111111,8.20122222222,10.2586666667,9.44011111111
770.38,5.08244444444,19.5321111111,11.9231111111,26.0926111111,4.74355555556,7.46,6.75333333333,7.13888888889,7.73455555556,9.61555555554,8.78611111111
770.69,5.19044444444,19.7459444444,11.788,25.9577222222,4.90533333333,7.39355555555,6.63333333333,6.966,7.63122222222,9.757,8.93155555556
771.00,5.08788888889,19.6963333333,11.693,25.8309444444,4.79988888889,7.25933333333,6.35944444444,6.95944444444,7.32522222222,9.695,8.70511111111
771.32,5.23344444445,19.6268888889,11.6511111111,26.2040555556,4.83455555555,7.30088888889,6.50344444444,6.76111111111,7.29488888889,9.95155555557,8.54033333333
771.63,5.43722222222,19.8212222222,11.3725555556,26.2890555556,4.79566666667,7.24344444444,6.57688888889,6.602,6.97588888889,9.86566666667,8.66355555555
771.94,5.28133333333,19.7202777778,11.0482222222,26.1171111111,4.41811111111,7.27288888889,6.22688888889,6.32122222222,6.43466666667,9.76244444446,8.42633333333
772.25,5.32377777778,19.8498888889,10.8792222222,26.371,4.165,7.28077777778,6.25711111111,6.20566666667,5.89666666667,9.56611111111,8.58111111111
772.56,5.45455555556,20.0422222222,11.3066666667,26.7611111111,4.25533333333,7.37688888889,6.50366666667,6.43211111111,5.98888888889,9.72288888889,8.82366666667
772.87,4.53344444444,19.0993888889,10.4474444444,25.6768888889,3.27222222222,6.32533333333,5.75477777778,5.11088888889,4.85877777778,9.06011111111,7.60633333333
773.18,4.83711111111,19.7531111111,10.5106666667,25.6594444444,3.34622222222,6.68555555556,6.10522222222,5.20144444444,4.93844444444,9.33688888889,7.56933333333
773.50,4.821,19.6313333333,10.7031111111,25.5781111111,3.28433333333,6.68444444444,5.75955555556,5.31766666667,4.73288888889,9.16644444444,7.56177777778
773.81,4.97533333333,19.7969444444,10.89,26.1644444444,3.39955555555,7.14477777778,5.91477777778,5.521,4.67788888889,9.3491111111,7.74588888889
774.12,5.202,20.4123333333,11.251,26.9621666667,3.77366666667,7.56855555556,6.61622222222,5.80422222222,5.02688888889,9.83688888889,7.75044444444
774.43,5.18422222222,20.4046666667,11.2524444444,27.2541666667,4.01711111111,7.65955555556,6.87455555556,5.89166666667,5.25511111111,9.86644444444,7.91422222222
774.74,5.09788888889,20.4020555555,11.2378888889,26.7285555556,4.13322222222,7.73133333333,6.58355555555,6.14,5.26688888889,9.82966666668,7.98488888889
775.05,5.222,20.4849444444,11.6024444445,26.9109444445,4.67455555555,8.114,6.75233333333,6.36633333333,5.72044444444,10.1566666667,8.163
775.36,5.84822222222,20.9222777778,12.0312222222,27.4885,5.29755555556,8.65744444445,7.38177777777,7.27055555556,6.46166666667,10.7554444444,8.85277777778
775.67,5.75044444444,20.5305,11.6402222222,27.0955555556,5.01944444445,8.43055555555,7.108,7.33766666667,6.47455555556,10.5888888889,8.61877777777
775.98,6.23277777778,20.9851666667,12.1198888889,27.5463333333,5.84577777778,9.02444444443,7.78744444445,8.01555555555,6.99977777778,11.1801111111,9.21777777777
776.30,7.261,22.1707222222,13.2728888889,28.6323888889,7.06888888889,10.1504444445,8.60611111112,9.38177777777,8.3178888889,12.0033333333,10.418
776.61,8.08411111111,22.5844444445,14.3434444445,29.3871111111,8.084,10.9473333333,9.38233333335,10.2433333333,9.35511111111,12.5736666667,11.5076666666
776.92,8.59522222222,23.0380555556,14.7355555556,29.6103888889,8.61566666668,11.5463333333,10.1183333333,10.6555555555,10.057,13.3212222222,12.0086666667
777.23,7.90233333333,22.6377777778,14.2176666667,28.6701111111,8.33177777778,10.6001111111,9.97355555557,9.96666666667,9.49644444446,12.855,11.547
777.54,7.263,21.5855,13.4862222222,27.9462777778,7.51066666667,9.95455555556,9.21100000001,9.19722222223,8.90133333334,11.9992222222,10.9664444445
777.85,6.82655555555,21.2536666667,13.0626666667,27.2433888889,6.90288888889,9.54888888888,8.45866666667,8.46555555555,8.23633333333,11.3196666666,10.3544444444
778.16,6.45311111111,21.2856666667,12.9205555556,27.1910555556,6.58044444444,9.20277777777,8.36166666666,7.91644444445,8.14955555555,10.7648888889,9.98722222224
778.47,6.40211111111,21.0946666667,12.8113333333,26.8386111111,6.21,9.01988888889,8.30122222222,7.87455555556,7.98822222222,10.4566666667,9.70977777777
778.78,6.16255555556,20.8458888889,12.5487777778,26.4014444444,6.02511111111,8.67644444444,7.88177777778,7.38322222222,7.788,9.98411111112,9.41333333332
779.09,5.71766666667,20.7579444444,12.384,26.1074444444,5.89411111111,8.67555555556,7.35822222222,6.93877777778,7.32888888889,10.0588888889,9.00677777778
779.40,4.39833333333,19.3458333333,11.0588888889,24.5815,4.42077777778,7.60577777778,5.80488888889,5.44755555556,6.22177777778,8.82633333333,7.51655555556
779.71,3.58555555556,18.3802777778,10.2447777778,24.0830555555,3.64588888889,6.855,5.16744444444,4.821,5.514,8.241,6.64411111111
780.02,2.65844444444,17.4883888889,9.08866666668,23.0895555556,2.63566666667,6.06677777778,4.15811111111,4.16566666667,4.40044444444,7.42244444444,5.64255555556
780.33,2.92433333333,17.4036111111,9.1048888889,23.4607222222,2.70066666666,6.08022222222,4.12822222222,4.52933333333,4.35966666667,7.29155555556,5.41666666667
780.64,3.91311111111,17.8180555556,9.94033333331,24.7092777778,3.31611111111,7.135,4.60466666666,5.22533333334,5.26477777778,7.81077777778,5.88555555556
780.95,4.51977777778,18.0792222222,10.2242222222,24.9882222222,3.93911111111,7.58788888889,4.92,5.74377777778,5.846,7.94877777778,6.29322222222
781.26,5.32277777778,18.4567777778,10.8588888889,25.6842222222,4.70777777778,8.217,5.84344444444,6.78188888889,6.829,8.643,7.00266666667
781.57,5.05633333333,17.9267777778,10.5086666667,25.5786111111,4.20822222222,8.09155555554,5.62688888889,6.86322222222,6.64144444444,8.662,6.87111111111
781.88,5.356,18.4186666667,10.5523333333,25.6782777778,4.59766666667,8.51699999999,6.00244444444,7.26377777778,6.92844444444,9.17144444444,7.28777777778
782.19,4.90466666667,18.5211666667,10.2164444445,25.6711666667,4.17277777778,8.27233333332,5.55577777778,6.92211111111,6.36911111111,8.85788888889,7.06022222222
782.50,4.61333333333,18.2726111111,9.80822222221,25.3852222222,3.71188888889,7.80066666668,5.44088888889,6.61244444445,6.506,8.47266666667,6.80111111111
782.81,5.456,18.8632777778,10.1894444445,26.1211666667,4.43455555556,8.49511111112,5.94588888889,7.08355555556,6.93411111111,9.07666666666,7.44888888889
783.12,5.96355555556,20.0108333333,10.6946666667,26.1702777778,4.82266666667,9.19544444444,6.805,7.47966666667,7.18811111111,9.69511111112,7.92944444444
783.43,5.87288888889,20.3049444445,10.8186666666,26.107,5.01266666667,9.18977777779,6.89233333333,7.55211111111,7.29333333333,9.98344444445,8.02011111111
783.74,5.07511111111,19.8377222222,10.1334444445,25.5887777778,4.15711111111,8.63733333335,5.97633333333,6.716,6.80944444444,9.38533333333,7.55766666667
784.05,4.497,19.5036666667,9.485,25.0634444444,3.51444444445,7.99455555557,5.32677777778,6.38555555555,6.24988888889,8.90922222221,7.461
784.36,4.42911111111,19.4912222222,9.73922222221,25.0126111111,3.37066666667,8.0371111111,5.24222222222,6.40244444444,6.11455555556,9.121,7.82522222222
784.67,4.17522222222,19.2793888889,9.45977777778,24.8435555556,3.05722222222,7.82522222222,5.005,5.88566666667,5.72511111111,8.83311111111,7.60511111111
784.98,4.72666666667,19.6847222222,9.66588888889,25.202,3.31544444444,8.23777777779,5.31311111111,6.18044444444,5.69588888889,8.82411111111,7.89755555555
785.29,4.54766666667,19.0971111111,10.3234444444,25.3176111111,3.04866666667,7.99466666667,5.19977777778,5.94511111111,5.35222222222,8.57888888888,7.89288888889
785.60,5.08511111111,19.3673333333,11.1361111111,25.5513333333,3.73688888889,8.531,5.99244444445,6.134,5.75122222222,9.42977777778,8.36455555557
785.91,5.27044444444,19.2201666667,11.5348888889,25.3056666667,4.20333333333,8.69166666667,6.21544444445,6.28855555556,5.8,9.69388888889,8.537
786.22,5.79133333333,19.8856666667,12.4691111111,25.7848333333,4.49711111111,8.79444444443,6.92555555555,7.165,6.51,10.1684444444,9.01022222223
786.53,5.39722222222,18.9971111111,12.0215555556,25.5301666667,3.80666666667,8.27011111111,6.41033333333,6.60011111111,6.32333333334,9.53633333332,8.66577777779
786.84,5.94211111111,19.1847777778,12.3916666667,26.0251111111,4.01333333333,8.44844444444,6.91811111111,7.17566666667,6.90244444444,9.76033333334,9.10444444444
787.14,7.07144444444,20.0052777778,13.5364444445,26.6939444444,5.23711111111,9.44344444443,8.19311111112,8.47366666667,7.64744444445,10.9595555555,10.0726666666
787.45,8.26488888889,20.9286666667,14.632,27.1922222222,6.31511111111,10.2957777778,9.13200000001,9.39144444446,8.41288888889,11.9711111111,10.9851111111
787.76,8.39411111111,20.9997777778,14.7558888889,27.0045555555,6.13355555556,10.2865555555,9.24822222221,9.49111111112,8.37933333333,12.0168888889,10.6544444445
788.07,8.25333333333,21.1506111111,14.795,26.9777222222,5.73044444444,9.98722222223,8.82644444443,9.31011111111,8.32766666667,11.8851111111,10.4561111111
788.38,8.34633333333,21.4111111111,14.9966666667,26.9079444444,5.96455555555,10.1378888889,8.82555555555,9.48177777777,8.75177777778,12.1581111111,10.691
788.69,8.23377777778,21.7536666667,14.2985555556,26.7819444444,5.88755555555,10.3291111111,8.56577777778,9.59133333332,8.83877777778,12.1293333333,10.6315555556
789.00,8.19344444444,21.6065555556,14.1481111111,26.6846111111,5.49222222222,10.2007777778,8.32755555556,9.6858888889,9.14111111111,11.8948888889,10.514
789.31,8.39444444443,22.3287222222,14.3684444444,26.9217222222,5.50211111111,10.5101111111,8.23433333333,10.0456666667,9.44455555553,11.7807777778,10.7152222222
789.62,8.54588888888,22.6781111111,14.2482222222,27.0052222222,5.99588888889,10.9566666666,8.32166666667,10.238,9.535,11.8218888889,10.8793333333
789.92,9.38477777778,23.3875,15.0816666666,27.8327777778,6.94444444445,11.9506666667,8.99244444443,11.1737777778,10.2716666667,12.5942222222,11.6603333333
