wavelength,Back_SalCinf,Belly_SalCinf,Breast_SalCinf,Crissum_SalCinf,Crown_SalCinf,DorTail_SalCinf,Patch10_SalCinf,Rump_SalCinf,Throat_SalCinf,WingTip_SalCinf
557.16,7.81766666667,47.9689166667,4.37683333333,48.1748333334,8.50491666667,6.05141666667,24.5495833334,6.60266666666,4.77416666666,6.97583333334
557.50,7.85341666666,47.92325,4.41183333334,48.1886666667,8.52075,6.07166666667,24.5451666667,6.62683333333,4.80825,7.01791666667
557.85,7.84541666667,47.9671666667,4.40391666667,48.218,8.51191666666,6.05508333334,24.5428333333,6.62933333333,4.81,7.01016666667
558.19,7.79466666666,47.95325,4.36675,48.2030833333,8.49166666667,6.034,24.5020833333,6.57,4.76416666667,6.97041666667
558.53,7.81883333334,47.9738333334,4.40158333333,48.2471666667,8.53558333333,6.06416666667,24.5443333334,6.611,4.81825,7.01491666667
558.87,7.821,47.9595833333,4.40608333333,48.2806666666,8.53175,6.07516666667,24.5656666666,6.62691666667,4.83225,7.047
559.21,7.79333333333,47.9400833334,4.39366666667,48.2499166667,8.51716666667,6.03408333333,24.5486666666,6.60616666667,4.80283333333,7.01991666667
559.55,7.77775,47.86275,4.37825,48.1649166667,8.5325,6.03675,24.50775,6.61725,4.79075,7.00633333333
559.89,7.78575,47.8145833333,4.366,48.086,8.52083333334,6.04833333333,24.4656666667,6.61816666667,4.78675,7.00333333333
560.23,7.79558333334,47.7579166667,4.37375,48.00725,8.5385,6.05841666667,24.42975,6.64291666667,4.79941666666,7.01208333333
560.58,7.79458333333,47.7855,4.35783333333,48.0125833333,8.50541666667,6.038,24.4346666667,6.63625,4.79891666667,6.9975
560.92,7.78175,47.7596666666,4.34458333333,48.00075,8.463,6.028,24.4194166667,6.62183333333,4.79908333333,7.01733333333
561.26,7.72533333333,47.78575,4.28241666667,48.0034166667,8.40341666667,5.97991666667,24.399,6.55891666667,4.7515,6.96425
561.60,7.67475,47.7234166667,4.23691666667,47.9516666667,8.32633333334,5.92733333333,24.3545833333,6.48316666667,4.67808333333,6.91308333333
561.94,7.67116666667,47.7034166666,4.21541666667,47.9621666667,8.31341666667,5.8985,24.36725,6.50225,4.6655,6.89641666666
562.28,7.67916666667,47.76125,4.19766666667,47.9795,8.315,5.87791666667,24.3858333333,6.49625,4.64958333333,6.87675
562.62,7.65791666667,47.7135833334,4.17866666667,47.9151666666,8.2885,5.855,24.32525,6.46875,4.61875,6.83066666667
562.96,7.62358333333,47.6544166667,4.13841666667,47.8716666667,8.25633333333,5.82291666667,24.2783333333,6.43616666666,4.57375,6.80216666667
563.30,7.56516666667,47.648,4.07833333334,47.8640833333,8.19641666667,5.76783333333,24.28175,6.36333333333,4.52791666667,6.76691666667
563.64,7.52233333333,47.58975,4.05933333333,47.81475,8.19525,5.72741666667,24.2320833333,6.34366666666,4.4995,6.753
563.99,7.53458333334,47.6705,4.0685,47.8930833333,8.21,5.72858333333,24.27525,6.3585,4.50966666667,6.7495
564.33,7.56291666667,47.77025,4.11225,47.9741666667,8.27483333333,5.7945,24.3326666666,6.41133333333,4.55616666667,6.80116666667
564.67,7.566,47.8155,4.12108333334,48.0299166667,8.30316666667,5.8455,24.3513333333,6.42841666667,4.57958333334,6.80258333333
565.01,7.61541666667,47.8359166667,4.18716666667,48.0694166667,8.36158333333,5.91233333333,24.383,6.48808333334,4.62866666667,6.85316666667
565.35,7.58541666667,47.8215833333,4.17908333333,48.0494166667,8.35116666666,5.88941666667,24.3453333333,6.47675,4.62166666666,6.83716666667
565.69,7.6255,47.9078333333,4.228,48.1009166667,8.39741666667,5.92583333333,24.3628333333,6.50141666667,4.66591666667,6.88083333333
566.03,7.65783333333,47.9695,4.25908333333,48.1354166667,8.43266666667,5.97266666667,24.3874166667,6.52433333333,4.69808333333,6.92591666667
566.37,7.68866666667,48.0373333333,4.277,48.2044166667,8.45191666667,5.99516666667,24.4155833333,6.53716666667,4.72141666667,6.95883333333
566.71,7.73908333333,48.0549166667,4.32441666667,48.2005,8.48666666667,6.049,24.4496666667,6.57541666667,4.78258333333,7.0075
567.05,7.80133333333,48.0810833333,4.4,48.22075,8.54166666666,6.12066666667,24.4725833333,6.64083333333,4.84583333334,7.06625
567.39,7.8645,48.1778333333,4.44666666667,48.3166666667,8.57425,6.18166666667,24.528,6.695,4.89608333333,7.12366666667
567.73,7.87975,48.1906666667,4.48791666667,48.3438333333,8.61,6.22225,24.5555,6.697,4.92991666667,7.16358333333
568.07,7.87433333334,48.1513333333,4.49116666666,48.32575,8.6,6.209,24.53875,6.679,4.92416666667,7.16633333333
568.41,7.86141666667,48.1459166667,4.47566666667,48.3226666667,8.5975,6.17108333333,24.516,6.66525,4.9045,7.1455
568.75,7.84283333333,48.1236666666,4.45116666667,48.2600833333,8.56358333333,6.12675,24.4785,6.632,4.88875,7.13108333333
569.09,7.904,48.19975,4.49958333333,48.3275,8.626,6.1895,24.56425,6.68716666667,4.93658333333,7.20316666667
569.43,7.90266666667,48.1741666667,4.48141666667,48.3305833333,8.59341666667,6.19175,24.5640833333,6.66683333333,4.91433333333,7.19408333333
569.77,7.87708333333,48.1425833333,4.46691666667,48.3330833334,8.56,6.17633333333,24.5364166666,6.64808333333,4.89483333333,7.17333333333
570.11,7.85366666667,48.0879166667,4.45908333333,48.28225,8.55791666667,6.1735,24.5183333333,6.64425,4.87633333333,7.172
570.45,7.83366666667,48.1601666666,4.43475,48.3663333333,8.54716666666,6.14883333333,24.5170833333,6.62058333333,4.849,7.14691666667
570.79,7.82016666667,48.1224166667,4.42458333333,48.3243333333,8.52916666667,6.13691666667,24.48925,6.6075,4.82875,7.13833333333
571.13,7.80058333333,48.1308333333,4.38166666667,48.3416666667,8.50141666667,6.10716666666,24.4980833333,6.585,4.8115,7.08858333334
571.47,7.7995,48.1245833333,4.3605,48.3389166667,8.48308333333,6.10508333333,24.4838333333,6.60433333334,4.81025,7.08008333333
571.81,7.801,48.1128333333,4.35925,48.3419166667,8.47266666667,6.09441666667,24.46,6.59691666667,4.803,7.07358333333
572.15,7.81675,48.0943333334,4.34966666667,48.32725,8.45425,6.10258333333,24.4714166667,6.59675,4.79258333333,7.08558333333
572.49,7.80416666667,48.1026666667,4.326,48.3451666667,8.45025,6.09775,24.4805,6.60191666667,4.77275,7.06258333333
572.83,7.79825,48.1106666667,4.31433333333,48.3656666667,8.44158333334,6.09583333333,24.4626666667,6.60308333333,4.78725,7.04941666667
573.17,7.74216666666,48.0538333333,4.2725,48.3054166667,8.41708333333,6.06508333334,24.4219166666,6.58291666667,4.76825,7.02833333333
573.51,7.75466666667,48.0129166666,4.282,48.2410833333,8.41683333333,6.06433333334,24.4111666667,6.58441666667,4.7845,7.03233333333
573.85,7.78475,48.0466666667,4.30558333333,48.28125,8.44958333333,6.095,24.43475,6.6205,4.82308333333,7.05433333333
574.19,7.77291666667,48.00525,4.301,48.2454166667,8.43808333333,6.10133333333,24.42675,6.62691666667,4.81308333334,7.06283333333
574.53,7.79275,48.077,4.30783333333,48.3223333333,8.45083333333,6.09966666666,24.4745833334,6.64516666667,4.82591666666,7.06883333333
574.87,7.80791666667,48.0595833333,4.33658333333,48.3060833334,8.472,6.1125,24.483,6.65641666667,4.83758333333,7.1
575.21,7.79841666667,48.0651666667,4.33441666667,48.2961666667,8.48166666666,6.11283333333,24.4944166667,6.639,4.82216666667,7.10616666667
575.55,7.77008333334,48.03575,4.32491666666,48.2588333333,8.47066666667,6.10191666667,24.5001666667,6.644,4.80766666666,7.09825
575.89,7.73266666667,47.9963333333,4.31908333333,48.2119166667,8.4565,6.08283333333,24.463,6.62141666667,4.80016666667,7.06766666667
576.22,7.74941666667,47.96425,4.3525,48.21525,8.49041666667,6.10058333333,24.457,6.63116666666,4.82666666667,7.09325
576.56,7.75866666667,47.9760833333,4.36691666667,48.2099166667,8.49433333333,6.10058333333,24.465,6.62575,4.82,7.10391666667
576.90,7.79825,48.0269166667,4.41741666666,48.2408333333,8.51991666667,6.13616666667,24.51875,6.673,4.85291666667,7.13633333334
577.24,7.78458333334,48.068,4.40583333333,48.3205833334,8.5245,6.14075,24.53025,6.68133333333,4.84975,7.12991666667
577.58,7.80133333333,48.1205833333,4.41316666667,48.3636666667,8.51666666667,6.16258333334,24.5651666667,6.6925,4.862,7.14258333333
577.92,7.87525,48.1845,4.47566666667,48.4564166667,8.5885,6.22,24.6276666667,6.74891666667,4.94441666667,7.19216666667
578.26,7.85658333333,48.1223333333,4.46366666667,48.4285,8.55858333334,6.21675,24.5765,6.73283333333,4.93833333333,7.18658333334
578.60,7.8555,48.1256666666,4.49316666667,48.45375,8.56333333333,6.22125,24.5658333333,6.748,4.95025,7.19675
578.94,7.82883333333,48.1066666666,4.4845,48.46325,8.53375,6.17241666667,24.5414166667,6.72441666667,4.94908333334,7.15508333333
579.28,7.845,48.171,4.48233333333,48.5445,8.53875,6.17191666667,24.5540833333,6.70341666667,4.96825,7.15316666667
579.61,7.88708333333,48.2204166666,4.50791666667,48.6175833333,8.57058333333,6.19833333333,24.6051666666,6.73458333333,5.021,7.19433333333
579.95,7.88983333333,48.315,4.50475,48.6948333333,8.57283333333,6.21808333333,24.6631666667,6.72866666667,5.01375,7.21241666667
580.29,7.87283333333,48.21075,4.49,48.6234166667,8.54783333333,6.19358333333,24.6085,6.72583333333,5.00533333333,7.19175
580.63,7.87758333333,48.14025,4.49775,48.5749166667,8.56266666667,6.18225,24.5689166667,6.71316666667,5.013,7.17225
580.97,7.92141666667,48.11025,4.52833333333,48.5498333333,8.58783333334,6.19475,24.5865833333,6.74941666667,5.02141666666,7.18633333333
581.31,7.86866666667,48.0091666667,4.50166666667,48.4293333333,8.55916666666,6.135,24.5238333333,6.70616666667,4.97733333334,7.15583333333
581.65,7.869,47.984,4.49475,48.39425,8.539,6.13591666667,24.5105,6.69,4.96525,7.15983333333
581.98,7.88408333333,48.0796666667,4.49575,48.48,8.57725,6.154,24.573,6.72966666667,4.97816666667,7.18433333333
582.32,7.89041666667,48.11325,4.4725,48.4919166667,8.58441666667,6.19275,24.5739166667,6.71225,4.97966666666,7.18891666667
582.66,7.92566666667,48.1684166667,4.46208333334,48.5068333334,8.60241666667,6.24333333333,24.5999166666,6.72925,4.99491666667,7.203
583.00,7.87733333333,48.1083333333,4.40666666667,48.4493333333,8.55275,6.22216666667,24.5559166667,6.696,4.96016666667,7.19291666666
583.34,7.83533333333,48.11975,4.366,48.4383333334,8.51158333334,6.20333333333,24.5208333333,6.65291666667,4.9115,7.15691666667
583.68,7.83691666667,48.08175,4.38591666667,48.3995,8.50675,6.2125,24.5049166667,6.675,4.94025,7.15833333333
584.01,7.88266666667,48.1689166666,4.42575,48.4744166667,8.55541666666,6.27408333333,24.5815833334,6.71033333333,4.98241666667,7.19783333333
584.35,7.8845,48.20975,4.40183333333,48.5790833333,8.5595,6.28,24.6190833333,6.68433333334,4.98441666667,7.19783333333
584.69,7.83341666667,48.2088333333,4.36958333334,48.57225,8.52358333333,6.26833333333,24.6038333333,6.64283333333,4.98533333333,7.18816666667
585.03,7.80633333334,48.2200833333,4.3395,48.6126666667,8.48166666667,6.24733333333,24.5809166667,6.60825,4.97883333334,7.13775
585.37,7.71616666666,48.2255,4.29091666666,48.5721666667,8.43041666667,6.19233333333,24.5436666667,6.57116666667,4.91558333333,7.089
585.70,7.69533333333,48.16325,4.28633333333,48.4781666666,8.41333333333,6.18966666667,24.5191666667,6.53225,4.91858333333,7.07858333334
586.04,7.625,48.0645,4.23975,48.3846666667,8.35483333333,6.09583333334,24.4628333333,6.47525,4.87141666667,7.02583333334
586.38,7.65391666667,48.0509166667,4.29683333333,48.4275833333,8.38633333333,6.1165,24.492,6.514,4.90491666667,7.08941666667
586.72,7.82083333333,48.1896666667,4.45241666667,48.5430833333,8.566,6.26766666667,24.6539166667,6.66633333333,5.056,7.21233333333
587.06,7.82275,48.1654166667,4.49625,48.5246666666,8.58983333334,6.2935,24.6365833333,6.69908333333,5.09475,7.23041666667
587.39,7.80875,48.1936666667,4.48416666666,48.5426666667,8.57733333333,6.27733333333,24.6456666667,6.66608333333,5.06533333333,7.23308333333
587.73,7.73175,48.1601666667,4.41075,48.5529166666,8.52191666666,6.21733333333,24.5679166666,6.60958333334,4.98975,7.181
588.07,7.72525,48.2614166667,4.39591666667,48.5734166667,8.51541666667,6.19283333333,24.5835,6.61025,4.98216666666,7.18975
588.41,7.74558333333,48.2710833333,4.43358333334,48.5963333334,8.57483333333,6.22558333333,24.594,6.63833333333,5.00058333333,7.22075
588.74,7.78133333333,48.2758333333,4.47308333333,48.6038333333,8.6385,6.26175,24.6465833334,6.68333333333,5.03241666667,7.2845
589.08,7.80658333334,48.23425,4.50091666666,48.6249166667,8.66658333333,6.279,24.6750833333,6.70033333333,5.07016666667,7.29933333333
589.42,7.79641666667,48.2639166667,4.50591666666,48.6914166666,8.66325,6.25941666666,24.6708333333,6.70008333333,5.04091666667,7.27308333333
589.76,7.85375,48.33275,4.57291666667,48.8015833333,8.72016666667,6.33366666667,24.7396666667,6.77591666667,5.08233333333,7.33275
590.09,7.81308333333,48.275,4.53891666667,48.7218333333,8.6815,6.31091666667,24.6884166666,6.74766666667,5.05608333333,7.31116666667
590.43,7.66525,48.2033333334,4.41275,48.6493333334,8.521,6.18766666666,24.5468333334,6.61658333333,4.92958333333,7.1815
590.77,7.70258333333,48.2621666667,4.41266666667,48.7265833333,8.53116666667,6.20175,24.6115833333,6.63541666667,4.93975,7.21008333333
591.11,7.66175,48.2195,4.347,48.69575,8.47616666667,6.15016666667,24.5954166666,6.594,4.90958333333,7.16475
591.44,7.6645,48.1705833334,4.36558333333,48.6315,8.475,6.15166666667,24.6408333333,6.56958333333,4.93566666666,7.18916666666
591.78,7.69283333333,48.1324166667,4.41816666667,48.61275,8.50633333333,6.20108333333,24.6545833334,6.62125,4.96358333333,7.24258333333
592.12,7.70516666666,48.1401666667,4.40725,48.6111666667,8.45666666667,6.19533333333,24.6373333333,6.59391666667,4.95241666667,7.23283333333
592.46,7.73583333333,48.2151666666,4.40075,48.6763333334,8.43641666667,6.20508333333,24.6588333333,6.5955,4.9525,7.25258333334
592.79,7.72825,48.2743333333,4.35908333333,48.6985,8.4205,6.15458333333,24.6456666667,6.55191666667,4.92358333333,7.23391666667
593.13,7.73283333333,48.3156666667,4.34016666667,48.70025,8.42166666667,6.16666666667,24.6475,6.56416666666,4.93333333333,7.25466666666
593.47,7.68641666667,48.29575,4.25666666667,48.6275833333,8.368,6.11266666667,24.6049166667,6.49458333333,4.8855,7.19558333333
593.80,7.69941666667,48.3664166666,4.27616666667,48.7043333333,8.41033333333,6.13925,24.6616666667,6.498,4.90983333334,7.21333333333
594.14,7.76658333334,48.4361666666,4.33308333333,48.733,8.47308333333,6.176,24.7383333333,6.53575,4.97833333333,7.29325
594.48,7.74675,48.43575,4.31616666667,48.7246666667,8.45383333333,6.15425,24.7344166666,6.50441666667,4.94991666667,7.279
594.81,7.80366666667,48.5065,4.38433333333,48.7835833334,8.52925,6.22283333334,24.7723333333,6.57233333333,5.00233333333,7.33958333333
595.15,7.84766666666,48.5926666667,4.42183333333,48.8679166667,8.56883333333,6.26566666667,24.82075,6.62975,5.03575,7.36991666667
595.49,7.83466666667,48.6485833333,4.41808333333,48.9111666667,8.54783333333,6.2415,24.8178333333,6.5815,5.02483333333,7.34025
595.82,7.83325,48.7310833333,4.40966666667,48.9678333334,8.55516666667,6.23166666666,24.87425,6.60375,5.0285,7.35133333333
596.16,7.84366666667,48.7354166666,4.44125,48.9864166667,8.58166666667,6.25658333333,24.8763333333,6.6385,5.06191666667,7.37491666667
596.50,7.85333333333,48.7271666666,4.44908333333,48.9653333333,8.56525,6.2555,24.86275,6.65683333333,5.0775,7.38633333333
596.83,7.87975,48.6866666666,4.49258333334,48.9678333334,8.59908333333,6.27425,24.8723333333,6.66858333333,5.12333333333,7.40733333333
597.17,7.94483333333,48.735,4.59825,49.0544166666,8.6815,6.36875,24.9406666666,6.74866666666,5.20333333333,7.4955
597.51,7.96441666667,48.74825,4.61666666667,49.1094166667,8.682,6.37925,24.92975,6.76758333333,5.22041666667,7.49641666667
597.84,7.96341666667,48.7249166667,4.634,49.1414166667,8.70491666667,6.395,24.9125,6.77358333333,5.22783333333,7.49791666667
598.18,7.99316666667,48.7393333333,4.67433333333,49.17225,8.74025,6.41658333333,24.912,6.80975,5.24491666667,7.52375
598.52,7.97025,48.7526666667,4.64791666667,49.1836666667,8.70941666667,6.4005,24.8896666667,6.78891666667,5.21425,7.50008333333
598.85,7.897,48.7094166667,4.598,49.1439166667,8.65366666667,6.33775,24.80125,6.73983333333,5.14408333333,7.43783333333
599.19,7.86725,48.6498333334,4.56341666667,49.09225,8.62541666667,6.34266666667,24.7725,6.749,5.12633333333,7.40558333334
599.53,7.84175,48.5684166667,4.55666666667,49.01025,8.61125,6.33841666667,24.709,6.72858333334,5.11441666667,7.3765
599.86,7.8075,48.4876666667,4.52116666667,48.952,8.58316666667,6.31341666667,24.6710833334,6.6615,5.07316666667,7.30975
600.20,7.76233333333,48.4704166667,4.48616666667,48.953,8.56683333333,6.31075,24.6516666667,6.63675,5.04175,7.27216666667
600.53,7.71675,48.4719166667,4.42,48.9031666667,8.503,6.26933333333,24.6755,6.58741666666,4.96733333334,7.24016666666
600.87,7.674,48.5224166667,4.34925,48.9236666666,8.43291666667,6.2025,24.6534166667,6.52641666666,4.91125,7.19
601.21,7.6555,48.5104166667,4.32266666667,48.869,8.40833333333,6.16208333333,24.6473333334,6.49766666666,4.87608333333,7.18691666666
601.54,7.64958333333,48.4386666667,4.30383333333,48.7745,8.38308333333,6.14225,24.61625,6.49491666667,4.85616666667,7.181
601.88,7.60516666667,48.4280833333,4.25516666666,48.7658333333,8.3575,6.11833333334,24.6295,6.453,4.84575,7.16958333333
602.21,7.59916666667,48.3511666667,4.264,48.7105,8.34716666667,6.08925,24.6055,6.43566666666,4.85425,7.17166666667
602.55,7.653,48.4024166667,4.30675,48.7305833333,8.39583333334,6.13808333333,24.663,6.49266666667,4.91816666666,7.23758333333
602.88,7.68341666667,48.4474166667,4.33591666666,48.77825,8.431,6.16316666667,24.6695833333,6.51183333333,4.9295,7.27233333333
603.22,7.66875,48.4579166667,4.34325,48.81475,8.43891666667,6.15441666667,24.6834166667,6.49616666667,4.92233333333,7.29275
603.56,7.63983333333,48.4606666667,4.31858333333,48.8006666667,8.40683333333,6.12358333333,24.67,6.4885,4.91575,7.3045
603.89,7.70716666666,48.61675,4.39966666667,48.9533333333,8.47216666667,6.20483333333,24.7599166667,6.55025,4.96058333334,7.38333333333
604.23,7.73066666667,48.6565,4.43191666667,49.0000833333,8.5045,6.23433333333,24.7689166667,6.5675,4.99566666667,7.40758333333
604.56,7.71541666667,48.5416666667,4.42808333333,48.8906666667,8.48133333333,6.22041666667,24.7088333333,6.56133333333,4.98966666667,7.39216666667
604.90,7.73475,48.5611666667,4.44533333334,48.917,8.49683333333,6.25175,24.7116666667,6.57633333333,5.01133333334,7.41375
605.23,7.72225,48.6136666666,4.43158333333,49.0096666667,8.49475,6.25208333333,24.7236666667,6.563,4.98316666667,7.40833333333
605.57,7.76983333333,48.6256666667,4.48333333333,49.0341666667,8.52925,6.2975,24.74325,6.59366666667,5.02191666667,7.44108333333
605.90,7.79066666667,48.6918333333,4.52108333333,49.0965,8.57675,6.35508333333,24.7943333333,6.63225,5.07025,7.47875
606.24,7.82333333334,48.685,4.53708333333,49.1186666667,8.60575,6.39983333333,24.8310833334,6.64808333334,5.09516666667,7.49933333333
606.58,7.82233333334,48.70825,4.52683333334,49.1491666667,8.60641666666,6.38908333333,24.8653333333,6.64258333333,5.10525,7.5105
606.91,7.86408333333,48.773,4.54325,49.1955,8.63558333333,6.41941666667,24.914,6.67258333333,5.12891666667,7.533
607.25,7.90591666667,48.8253333334,4.59675,49.2624166667,8.68916666666,6.46691666667,24.9421666666,6.71075,5.172,7.5685
607.58,7.90966666667,48.69125,4.58533333333,49.133,8.68425,6.44958333334,24.8960833333,6.701,5.18483333333,7.55608333333
607.92,7.89841666667,48.6913333334,4.56966666667,49.1320833333,8.67375,6.44866666667,24.89775,6.706,5.17866666667,7.56
608.25,7.91808333333,48.81225,4.58225,49.242,8.713,6.49341666667,24.997,6.74066666666,5.20058333334,7.59441666667
608.59,7.88283333333,48.7490833333,4.57033333334,49.14825,8.67841666667,6.49133333333,24.9651666667,6.72983333333,5.18791666667,7.566
608.92,7.90541666666,48.6959166667,4.59208333333,49.0835833333,8.6755,6.51866666667,24.96675,6.75441666667,5.21375,7.58991666667
609.26,7.864,48.6519166667,4.53775,49.006,8.62325,6.49125,24.9286666667,6.72983333333,5.16933333333,7.56308333333
609.59,7.85508333334,48.581,4.51416666667,48.9419166667,8.58525,6.48841666667,24.8958333333,6.70291666666,5.14083333333,7.56133333333
609.93,7.84833333333,48.6174166667,4.52825,48.9570833333,8.57875,6.49116666667,24.8755,6.69733333334,5.14191666667,7.56308333333
610.26,7.84241666666,48.5344166667,4.5335,48.9098333334,8.56775,6.50033333333,24.8315833333,6.68691666667,5.14183333333,7.54841666667
610.60,7.79783333333,48.4281666667,4.50508333333,48.8306666667,8.51841666667,6.48183333333,24.7844166667,6.65566666667,5.12241666666,7.51333333333
610.93,7.78408333333,48.4345833333,4.50216666667,48.82675,8.50975,6.497,24.8165833333,6.66858333333,5.11241666667,7.53116666667
611.27,7.75658333333,48.4223333334,4.482,48.833,8.48691666666,6.49508333333,24.83125,6.6575,5.09983333333,7.52883333333
611.60,7.727,48.3491666666,4.46766666667,48.7520833334,8.4495,6.476,24.7466666667,6.64566666666,5.08408333333,7.50458333333
611.93,7.73816666667,48.2851666667,4.4715,48.70575,8.43141666667,6.47441666667,24.68375,6.63141666667,5.06966666667,7.49583333333
612.27,7.73208333333,48.3321666667,4.44816666667,48.7710833333,8.413,6.45383333333,24.69925,6.6105,5.02433333333,7.48833333333
612.60,7.68883333333,48.3540833333,4.4075,48.8195833333,8.40308333334,6.44266666666,24.7318333334,6.57066666667,5.01641666667,7.46908333333
612.94,7.69,48.3720833333,4.42775,48.86775,8.44958333333,6.4675,24.7334166667,6.59891666667,5.05825,7.49175
613.27,7.66316666667,48.3954166667,4.37,48.8819166667,8.4195,6.42516666666,24.717,6.57816666667,5.04791666666,7.43725
613.61,7.57641666667,48.2809166667,4.28358333333,48.8066666667,8.34716666667,6.34608333333,24.6400833333,6.49866666667,4.96258333334,7.381
613.94,7.5865,48.3394166666,4.31608333333,48.8764166667,8.381,6.36483333333,24.7080833334,6.52941666666,4.99116666667,7.43691666667
614.28,7.63075,48.4390833333,4.32191666667,48.9716666667,8.38533333333,6.3965,24.729,6.55025,4.98383333333,7.45008333333
614.61,7.58658333333,48.3645833333,4.256,48.91525,8.31608333334,6.37233333333,24.6714166667,6.482,4.93075,7.40825
614.94,7.54858333333,48.3831666666,4.22391666667,48.9310833333,8.29116666667,6.32925,24.6123333333,6.41791666667,4.8775,7.37091666666
615.28,7.60708333333,48.4525,4.28583333334,49.02525,8.36791666667,6.37125,24.7066666667,6.44541666667,4.91883333333,7.43933333333
615.61,7.55266666666,48.4745833333,4.24425,49.0191666667,8.3715,6.33783333333,24.7165833334,6.40116666667,4.89291666667,7.41741666667
615.95,7.55541666666,48.4820833334,4.22441666667,49.044,8.36758333333,6.35058333333,24.70675,6.41516666667,4.91341666667,7.40233333334
616.28,7.57191666667,48.5234166667,4.24225,49.0315,8.36525,6.36991666667,24.6940833333,6.45383333333,4.92775,7.4235
616.61,7.59716666667,48.5491666667,4.27,49.0811666667,8.33925,6.34791666667,24.72125,6.44825,4.91075,7.43566666667
616.95,7.63941666667,48.63875,4.3305,49.1751666667,8.39108333334,6.36791666667,24.7693333334,6.4665,4.94833333333,7.48775
617.28,7.67091666667,48.7085,4.34216666667,49.206,8.38491666666,6.37341666666,24.80875,6.47908333333,4.99133333333,7.49575
617.62,7.69558333334,48.8208333333,4.37533333333,49.2125,8.37941666666,6.40008333333,24.8273333334,6.499,5.02341666667,7.52716666666
617.95,7.67033333333,48.8245833333,4.37875,49.2156666667,8.38091666666,6.39733333333,24.8295833333,6.50716666667,5.05033333333,7.56516666667
618.28,7.69408333333,48.8746666667,4.37908333333,49.249,8.4215,6.37591666666,24.8476666667,6.52533333333,5.06291666667,7.55491666667
618.62,7.74408333333,48.8891666666,4.41416666667,49.2498333333,8.45025,6.43125,24.8875833334,6.60133333333,5.13375,7.63033333333
618.95,7.73725,48.8985,4.39216666667,49.2556666667,8.41791666667,6.45108333333,24.8635,6.60225,5.12083333333,7.61641666667
619.28,7.78416666667,48.9265833333,4.41708333334,49.3023333333,8.41566666667,6.4835,24.8704166667,6.6335,5.131,7.66208333333
619.62,7.762,48.9034166667,4.40008333333,49.243,8.39858333333,6.4575,24.8164166667,6.58908333334,5.08733333333,7.67058333334
619.95,7.76275,48.96575,4.38,49.289,8.39791666667,6.43325,24.7945,6.551,5.05375,7.656
620.28,7.71425,48.9461666667,4.34258333333,49.2465,8.37033333334,6.43575,24.7451666667,6.53641666667,5.03233333333,7.61016666667
620.62,7.62866666667,48.84975,4.28141666667,49.1535,8.29883333333,6.3865,24.6705,6.48966666667,4.95625,7.5425
620.95,7.67233333333,48.82325,4.35483333333,49.16775,8.3525,6.4625,24.70975,6.5505,5.01125,7.60758333333
621.28,7.619,48.6278333333,4.31641666667,49.1103333333,8.335,6.44083333333,24.6543333333,6.51591666667,4.97116666667,7.54066666667
621.62,7.61808333333,48.6383333333,4.30358333334,49.1885833333,8.3405,6.433,24.6586666666,6.49341666667,4.94883333333,7.50875
621.95,7.612,48.6046666667,4.32425,49.1049166667,8.30833333333,6.47108333333,24.6121666667,6.51158333334,4.96316666667,7.53225
622.28,7.519,48.4956666667,4.24641666667,49.04325,8.24275,6.42225,24.5231666667,6.43691666667,4.88133333333,7.44141666667
622.62,7.46891666667,48.4698333333,4.24283333333,49.02775,8.21116666667,6.38141666666,24.52825,6.43033333333,4.844,7.39475
622.95,7.41466666667,48.45775,4.24783333333,49.0248333334,8.19208333333,6.35825,24.5198333334,6.39691666666,4.85733333334,7.36008333333
623.28,7.42458333333,48.5076666667,4.27975,49.09075,8.207,6.34466666667,24.6035833333,6.41566666667,4.89491666667,7.38725
623.62,7.40033333333,48.453,4.27341666666,49.0408333333,8.17975,6.33525,24.59175,6.4015,4.9085,7.368
623.95,7.41683333334,48.5391666666,4.267,49.1375,8.19966666667,6.32358333333,24.6945833333,6.40391666666,4.92575,7.4025
624.28,7.473,48.5995,4.292,49.159,8.2495,6.378,24.7301666667,6.455,4.961,7.468
624.62,7.49775,48.6564166667,4.286,49.2196666667,8.27141666667,6.39966666667,24.72075,6.45866666666,4.96191666667,7.48658333334
624.95,7.566,48.74525,4.31708333333,49.2033333334,8.30991666666,6.42991666667,24.76075,6.48533333333,5.00758333333,7.53183333333
625.28,7.59491666667,48.7776666667,4.35766666666,49.1659166667,8.354,6.47366666667,24.7985833333,6.51233333333,5.066,7.56866666667
625.61,7.60433333334,48.84,4.36525,49.2951666667,8.36016666667,6.44975,24.8841666667,6.47525,5.067,7.55983333333
625.95,7.69,48.9285,4.47741666667,49.37875,8.44316666667,6.51875,24.9913333333,6.55208333333,5.15591666667,7.66591666667
626.28,7.76616666667,48.9775833333,4.53525,49.4351666667,8.54008333333,6.581,25.04525,6.61333333333,5.24041666667,7.74683333334
626.61,7.84091666667,49.021,4.59625,49.45725,8.60441666666,6.6305,25.117,6.69558333333,5.31216666667,7.8015
626.94,7.87216666667,49.0039166667,4.62058333334,49.4481666666,8.64875,6.69866666666,25.12175,6.73175,5.3395,7.82858333333
627.28,7.88275,49.0005833333,4.63375,49.46525,8.65158333333,6.69641666667,25.12825,6.7355,5.34008333334,7.84
