wavelength,Back_ParDomm,Belly_ParDomm,Breast_ParDomm,Crissum_ParDomm,Crown_ParDomm,DorTail_ParDomm,Rump_ParDomm,Throat_ParDomm,WingTip_ParDomm
573.17,10.5768962963,56.0534666667,52.4994,45.198630303,6.68155,7.72606666667,16.4488,8.71879999999,12.9235333333
573.51,10.5641925926,56.0895666667,52.5391333333,45.2017636364,6.70653333333,7.7077,16.4370666667,8.76053333333,12.9124
573.85,10.5677777778,56.1300666667,52.5649333333,45.2160909091,6.72413333333,7.6847,16.445,8.80953333333,12.9162
574.19,10.5962222222,56.1967,52.5922666667,45.2759575758,6.76228333333,7.71953333333,16.4558666667,8.8714,12.9447333333
574.53,10.6108074074,56.1525333333,52.5934,45.2612121212,6.80241666667,7.73096666667,16.4462666667,8.95046666666,12.957
574.87,10.6399703704,56.2269,52.6439333333,45.2974,6.86171666667,7.75793333333,16.4669333333,9.00886666668,12.9963333333
575.21,10.7596592593,56.3640666667,52.7781333333,45.4057333333,7.01526666667,7.89093333333,16.5876666667,9.20626666665,13.1474666667
575.55,10.7386,56.3932666667,52.8297333333,45.4216666667,7.03121666666,7.8492,16.5617333333,9.25186666667,13.1157333333
575.89,10.7748074074,56.4085666667,52.8026,45.4228666667,7.07731666667,7.85763333333,16.5494666667,9.33626666666,13.1204666667
576.22,10.7550074074,56.4624666667,52.8444,45.4482909091,7.0977,7.79306666667,16.4814666667,9.34773333332,13.1154
576.56,10.7853185185,56.4314333333,52.797,45.4174181818,7.16101666667,7.8069,16.4668666667,9.44426666667,13.1445333333
576.90,10.7813037037,56.4166,52.7624666667,45.390369697,7.18971666666,7.81283333333,16.4624666667,9.5174,13.1361333333
577.24,10.7850518519,56.4417,52.7515333333,45.3799878788,7.23496666666,7.80846666667,16.4337333333,9.59366666668,13.1048
577.58,10.7931111111,56.4636666667,52.7506,45.3890909091,7.31500000001,7.8292,16.4328666666,9.68106666667,13.1296666667
577.92,10.7625333333,56.3784333333,52.6889333333,45.3616424242,7.37989999999,7.79213333333,16.3962666667,9.7546,13.0999333333
578.26,10.8103555555,56.4715666667,52.7218666667,45.4351090909,7.47914999999,7.8281,16.4378,9.8604,13.1740666667
578.60,10.8107777778,56.3986333333,52.6862666667,45.3997393939,7.52775000001,7.8115,16.4192,9.99639999999,13.1818
578.94,10.7217259259,56.3597666667,52.634,45.3458969697,7.49716666667,7.70796666667,16.3439333333,9.98140000001,13.0875333333
579.28,10.8057259259,56.3797,52.6603333333,45.4315575757,7.62421666666,7.82686666667,16.4257333333,10.1538666667,13.1924
579.61,10.8368148148,56.5171,52.7879333333,45.6015939394,7.75161666667,7.88766666667,16.4959333333,10.2912,13.2711333333
579.95,10.8469555556,56.4438666667,52.7433333333,45.5655272727,7.82025,7.9001,16.5258,10.3988666667,13.2564666667
580.29,10.847437037,56.3776333333,52.7030666667,45.555769697,7.88633333333,7.8851,16.5089333333,10.4632,13.2752
580.63,10.8100740741,56.3914666667,52.7336666667,45.591230303,7.92765000001,7.84856666667,16.4806,10.5157333333,13.2558
580.97,10.7867851852,56.3910666667,52.7227333333,45.6260121212,7.99784999999,7.84806666667,16.5149333333,10.6064666667,13.2506
581.31,10.8216518519,56.347,52.6708,45.6185939394,8.11098333333,7.89563333333,16.5443333333,10.7392666667,13.2854
581.65,10.8840148148,56.4793333333,52.7986,45.6895212121,8.22271666667,7.98116666667,16.5998,10.899,13.3950666667
581.98,10.8341851852,56.3739333333,52.7126,45.5974969697,8.25738333333,7.94383333333,16.585,10.9603333333,13.3072
582.32,10.8172444445,56.3950333333,52.6836666667,45.5849636364,8.2961,7.91743333333,16.5572666667,11.0024,13.2708
582.66,10.8515925926,56.3759666667,52.6636666667,45.5918545455,8.40555000001,7.95123333333,16.5483333334,11.1637333333,13.3074
583.00,10.7971629629,56.3559666666,52.6112,45.5249454545,8.44016666667,7.87903333333,16.4832666667,11.2276,13.2630666667
583.34,10.7651407408,56.2527333333,52.5302,45.3876,8.47613333333,7.8241,16.4288,11.3184,13.2048666667
583.68,10.7130444445,56.2418,52.4808666667,45.341369697,8.57693333333,7.80143333333,16.3851333333,11.4108,13.1976666667
584.01,10.7729925926,56.3204666667,52.5490666667,45.3967212121,8.70739999999,7.824,16.4167333333,11.5576,13.2091333333
584.35,10.8293111111,56.3161666667,52.5330666667,45.3912848485,8.86931666666,7.86763333333,16.471,11.7558,13.2709333333
584.69,10.8382740741,56.3706666667,52.6065333333,45.4431575757,8.97996666666,7.9072,16.4946666667,11.9019333333,13.2917333333
585.03,10.8560222222,56.3914333333,52.6544,45.4618787879,9.05425000001,7.91186666667,16.4902,12.0221333333,13.2980666667
585.37,10.8541259259,56.4266,52.6438666667,45.5058545454,9.16146666667,7.90246666667,16.5,12.1604,13.2918666667
585.70,10.869237037,56.4017666667,52.6757333334,45.4987393939,9.25795000001,7.88706666667,16.4549333333,12.3034,13.307
586.04,10.8947037037,56.4428333333,52.6837333333,45.5859272727,9.42043333335,7.94826666667,16.5157333333,12.4960666667,13.3518666667
586.38,10.8974,56.3753333333,52.6118,45.5199393939,9.5561,7.94776666667,16.5446666667,12.6321333333,13.3981333333
586.72,11.0144148148,56.4050666667,52.6024,45.5388787879,9.74980000001,8.0425,16.6239333333,12.8312,13.4958666667
587.06,10.9965111111,56.4269666667,52.5817333333,45.5352545455,9.83838333333,8.0297,16.6075333333,12.9301333333,13.4972666667
587.39,11.043,56.4081666667,52.5790666667,45.5454727273,9.97153333332,8.06753333333,16.6246666666,13.0976,13.5082666667
587.73,11.0069333333,56.5130666667,52.6476,45.6209090909,10.0600833333,8.0666,16.6438666667,13.235,13.5056
588.07,11.0004222222,56.5625333334,52.6602,45.6406121212,10.1286,8.05796666667,16.632,13.3468,13.4748666667
588.41,11.0218222222,56.6172,52.6488666667,45.6522787879,10.2437,8.0561,16.6233333333,13.4984,13.5148666667
588.74,11.0421481482,56.652,52.67,45.6871151515,10.3841833333,8.0629,16.644,13.6637333334,13.5475333333
589.08,10.9907111111,56.5375333333,52.5661333333,45.5794909091,10.4257166667,8.00243333333,16.5626666667,13.7150666667,13.4354666667
589.42,11.0023703704,56.5225,52.5366,45.5822666667,10.5756333333,8.04383333333,16.5948666667,13.9059333333,13.4906
589.76,10.9390888889,56.4909,52.4854666667,45.4759757576,10.6301333333,7.9764,16.5258,13.952,13.4538
590.09,10.9208222222,56.5360333333,52.501,45.510830303,10.6929166667,7.94173333333,16.4826666667,14.0412666667,13.3814666667
590.43,10.7790814815,56.4872666667,52.4353333334,45.5234484849,10.7144,7.79023333333,16.3872,14.0644,13.2606666667
590.77,10.8096888889,56.4818666667,52.4463333333,45.5539393939,10.8643833333,7.79096666667,16.4014666667,14.2268,13.273
591.11,10.8321185185,56.6029333333,52.5446,45.6456,10.9847166667,7.80966666667,16.4316,14.3719333333,13.2794
591.44,10.8972740741,56.6431333333,52.6224666667,45.6972606061,11.1541,7.83113333333,16.4736666667,14.5864666667,13.3578666667
591.78,10.9279037037,56.7085666667,52.7319333333,45.7511818182,11.3421166667,7.8579,16.5204,14.7698666667,13.3993333333
592.12,10.8887629629,56.6175666667,52.6754,45.7051878788,11.4296166667,7.80713333333,16.4844,14.8924666667,13.3721333333
592.46,10.9309185185,56.6407333333,52.6982666667,45.7037757576,11.5968,7.82963333333,16.5006666667,15.0930666667,13.4055333333
592.79,10.9960074074,56.7567666667,52.8198,45.8053878788,11.8235,7.89333333333,16.6254666667,15.3366666667,13.512
593.13,11.0412148148,56.8994333333,52.9326,45.9190060606,11.9706333333,7.9236,16.6716666667,15.4956666667,13.5229333333
593.47,11.0851333333,56.9758,53.0529333333,46.0184848485,12.1649833333,7.94716666667,16.701,15.717,13.5313333333
593.80,11.1144666667,57.0036333333,53.1098,46.0884787879,12.337,7.96626666667,16.7234,15.8783333333,13.5640666667
594.14,11.173762963,57.0506,53.1794666667,46.1109575758,12.5156,8.03256666667,16.7763333333,16.1122,13.6458666667
594.48,11.165,57.0834,53.2174666667,46.1266,12.6549833333,8.04013333333,16.7776666667,16.2744,13.6738
594.81,11.1084814815,56.9080666666,53.0584666667,45.9979757576,12.7352666667,7.9811,16.7152,16.4107333333,13.6568
595.15,11.0440962963,56.843,52.9941333333,45.9334060606,12.8415333333,7.97763333333,16.6648,16.4856666667,13.5956
595.49,11.0367333333,56.8698,53.0285333333,45.9248909091,12.9576333333,7.94536666667,16.6558666667,16.6269333333,13.5967333333
595.82,11.0997555556,56.9442666667,53.1086,45.9709878788,13.1321,8.0127,16.6689333333,16.7822666667,13.6810666667
596.16,11.0947925926,56.9963,53.1414666667,45.9962181818,13.2551833333,8.02173333333,16.657,16.8984,13.6864666667
596.50,11.1172148148,56.9959,53.1394666667,45.9748727273,13.3842833333,8.03463333333,16.6284666667,17.0319333334,13.7165333333
596.83,11.1111703704,56.9457,53.081,45.8892424243,13.5062,8.0031,16.5766666667,17.1399333333,13.7424
597.17,11.1467259259,56.9467,53.1098,45.9110424243,13.6537666667,8.01076666667,16.6006666667,17.2744666667,13.7998666667
597.51,11.1211037037,56.9356666667,53.1229333333,45.8814666667,13.7665833333,7.98146666667,16.5912,17.3888666667,13.7960666667
597.84,11.1363037037,56.9371333333,53.1440666667,45.8850060606,13.8820166667,7.97053333333,16.5648666667,17.4990666667,13.7902
598.18,11.1307185185,56.9506666667,53.1361333333,45.8902666667,13.9765333333,7.9643,16.5634666667,17.6008,13.7672
598.52,11.1730518518,57.1055,53.2682,46.0121636364,14.1611166667,7.996,16.6219333333,17.7655333333,13.8103333333
598.85,11.1926962963,57.0622,53.2266666667,45.995569697,14.2684666667,7.97706666667,16.6098,17.8874666667,13.8092
599.19,11.2352518518,57.0205666667,53.1454,45.9643818182,14.4277833333,8.02846666667,16.6230666667,18.0524666667,13.8549333333
599.53,11.2439555555,57.0421,53.2091333333,46.0293333333,14.6014166667,8.01863333333,16.6626666667,18.2376666667,13.8172666667
599.86,11.2014518519,56.9656666667,53.1878,46.0480242424,14.74485,7.98223333333,16.6438666667,18.3492666667,13.7697333333
600.20,11.2088296296,57.0187,53.2315333333,46.141,14.9071666667,7.9878,16.6726,18.5344,13.7854666667
600.53,11.1542740741,56.9745666667,53.1992,46.1155090909,15.0031166667,7.94116666667,16.6495333333,18.6574,13.69
600.87,11.0847703704,56.8935333333,53.1544666667,46.0819878788,15.08745,7.91976666667,16.5954,18.7819333333,13.6242666667
601.21,11.0628074074,56.8628,53.06,46.0095575758,15.1921833333,7.9008,16.5510666667,18.9171333333,13.5742
601.54,11.0254592593,56.9106,53.0124,45.9686606061,15.3330666667,7.88486666667,16.5522666667,19.0339333333,13.5456
601.88,11.0884296296,56.8928,53.0485333333,46.0165818182,15.5815166667,7.9343,16.6047333333,19.233,13.611
602.21,11.0805703704,56.8403,53.0254,45.9918909091,15.6889833333,7.9249,16.5758666666,19.3713333333,13.611
602.55,11.0635111111,56.8373333333,53.0170666667,45.9629272727,15.8227166667,7.89536666667,16.5572666667,19.5012,13.6056666667
602.88,11.0185703704,56.8386,52.9939333333,45.9747515151,15.9245166666,7.85743333333,16.4926,19.5856,13.6023333333
603.22,10.9952962963,56.7925666667,52.8837333333,45.896569697,16.028,7.8519,16.486,19.6938,13.5882
603.56,11.049762963,56.8538333333,52.9271333333,45.9028060606,16.1647166667,7.87056666667,16.5244,19.8492666667,13.6305333333
603.89,11.0575259259,56.8047,52.8916666667,45.8471575758,16.2689166667,7.87426666667,16.5064666667,19.9493333334,13.6333333333
604.23,11.0784074074,56.8061666667,52.9103333333,45.891,16.4098333333,7.90383333333,16.53,20.0826666667,13.6643333333
604.56,11.1015111111,56.8442,52.9216666667,45.9083878788,16.5018333333,7.8938,16.5372,20.1870666667,13.6756666667
604.90,11.1177925926,56.8789,52.9839333333,45.9739939394,16.6487,7.9051,16.5726,20.3052,13.7074
605.23,11.1563111111,56.8499333333,53.0003333333,45.9900060606,16.77645,7.9516,16.58,20.4376666667,13.7460666667
605.57,11.1238592593,56.8220666667,52.9305333333,45.9597515152,16.8303833333,7.93256666667,16.5153333333,20.5071333334,13.7204
605.90,11.0903925926,56.8376666667,52.8958,45.9552969697,16.91495,7.90006666667,16.4782,20.5651333333,13.6900666667
606.24,11.1589259259,56.9142,52.9251333333,46.0345090909,17.0782833333,7.9608,16.5338666667,20.7467333333,13.7345333333
606.58,11.2236888889,56.9452,52.9754666667,46.0949212121,17.2627333333,8.02203333333,16.62,20.9243333333,13.7652
606.91,11.2880148148,56.9452,53.015,46.1486545455,17.4182166667,8.03696666667,16.6428,21.0584666667,13.8205333333
607.25,11.2724148148,56.9170666666,53.009,46.1324363636,17.5386166667,8.0355,16.625,21.1652666666,13.807
607.58,11.2286962963,56.9406666667,53.0237333333,46.1649333333,17.6494833333,8.0059,16.6099333333,21.2668,13.7604
607.92,11.2935925926,56.9976,53.049,46.2146,17.83985,8.05683333333,16.683,21.4576666667,13.8411333333
608.25,11.2679111111,56.9139333333,52.9448666667,46.1251454546,17.9525166667,8.04296666667,16.6614,21.5454,13.8282666667
608.59,11.2835925926,56.8594,52.8884666667,46.1306060606,18.0416666667,8.0459,16.6299333333,21.669,13.8808666667
608.92,11.2749037037,56.8338666667,52.8915333333,46.1053818182,18.1357833333,8.0361,16.6357333333,21.775,13.8618
609.26,11.2848148148,56.7585,52.8197333333,46.011630303,18.2480666667,8.05196666667,16.6322,21.8563333333,13.8746
609.59,11.3778740741,56.7067666667,52.8137333333,46.005569697,18.4428333333,8.1266,16.6754,22.0332,13.9527333333
609.93,11.3751333333,56.615,52.7710666667,45.9464969697,18.56285,8.14516666667,16.6607333333,22.1308,13.9649333333
610.26,11.2982296296,56.4475333333,52.6022,45.8517333333,18.5827666667,8.06183333333,16.5454666667,22.1297333333,13.8676
610.60,11.2902444444,56.4216,52.549,45.7935151515,18.6914666667,8.0632,16.5288,22.2292666667,13.8674666667
610.93,11.2883777778,56.3118666667,52.4079333333,45.7164969697,18.7862666667,8.06476666667,16.5019333333,22.3048666667,13.8980666667
611.27,11.3424296296,56.2768,52.3952666667,45.725739394,18.9414166667,8.09443333333,16.5326,22.4288,13.961
611.60,11.3443037037,56.2623,52.3802666667,45.7175818182,19.06345,8.11436666667,16.5018,22.4975333333,13.9773333333
611.93,11.4138814815,56.2561666667,52.3757333333,45.7329393939,19.2426,8.17823333333,16.5386,22.6207333333,14.0351333333
612.27,11.4890962963,56.3403666667,52.4667333334,45.7583636364,19.4542333333,8.2865,16.6243333333,22.7966666667,14.0922
612.60,11.4857703704,56.3376333333,52.4072,45.7647636364,19.5672166666,8.29113333333,16.6166,22.8818,14.0834
612.94,11.510562963,56.4836,52.5882666667,45.9190909091,19.7288333333,8.3004,16.6808,23.0497333333,14.1080666667
613.27,11.4360444444,56.5392,52.6106666667,45.8687575758,19.8161,8.2807,16.6572666666,23.1222666667,14.0649333333
613.61,11.4501777778,56.5983333333,52.6352,45.875830303,19.9296,8.2613,16.665,23.2010666667,14.1205333333
613.94,11.4708444445,56.7451666667,52.7413333333,45.9067818182,20.0891333333,8.28693333333,16.6965333333,23.3217333333,14.1737333333
614.28,11.4224740741,56.7375666667,52.7754666667,45.9070848485,20.15275,8.26276666667,16.6494666667,23.3705333334,14.1464
614.61,11.423962963,56.9488,52.9423333333,46.0259272727,20.3063166667,8.26693333333,16.7022,23.5205333333,14.153
614.94,11.4728666667,56.9872666667,53.0138,46.0968,20.4670666667,8.30443333333,16.7814,23.6818666667,14.2281333333
615.28,11.459637037,57.0357666667,53.0746666666,46.1065454546,20.5437,8.27066666667,16.8186,23.8186666667,14.2214
615.61,11.4793259259,57.1515333333,53.1334666667,46.2413575758,20.6801,8.35303333333,16.8668,23.9494,14.2515333333
615.95,11.4567407407,57.1662333333,53.1014666667,46.2659333333,20.7555166667,8.3244,16.8568,24.0259333333,14.2586
616.28,11.4603407408,57.2672333333,53.1703333333,46.3028121212,20.8666166667,8.33606666667,16.8755333333,24.1606666667,14.2958
616.61,11.5077111111,57.3169,53.1718666667,46.3426,20.9894,8.368,16.8946666667,24.2584,14.3812
616.95,11.498437037,57.3611333333,53.1920666667,46.3843818182,21.0641666667,8.36046666667,16.9208,24.3225333333,14.3840666667
617.28,11.4470518519,57.3191,53.1671333333,46.3777333333,21.1134833333,8.34583333333,16.8601333333,24.3653333333,14.2772666667
617.62,11.4719777778,57.3056666667,53.1749333333,46.3762727273,21.2275666667,8.38243333333,16.9138,24.4834666666,14.2724
617.95,11.4452666667,57.2042,53.072,46.3245393939,21.2790833333,8.36226666667,16.8910666667,24.5135333333,14.2378666667
618.28,11.3822296296,57.141,53.0158666667,46.2666969697,21.2933333333,8.31213333333,16.8067333333,24.5229333333,14.1821333333
618.62,11.3714888889,57.1948333333,53.0019333333,46.2217939394,21.3491166667,8.3036,16.7584,24.5507333333,14.1395333333
618.95,11.3542666667,57.1963333333,52.9428,46.2290060606,21.43715,8.28933333333,16.7024666667,24.5754666667,14.1276666667
619.28,11.3407111111,57.227,52.9878666667,46.1833636364,21.5054833334,8.21853333333,16.6702,24.6249333333,14.1385333333
619.62,11.3445851852,57.1975,52.9994,46.1487090909,21.5801166667,8.2363,16.6863333333,24.6866666667,14.1203333333
619.95,11.3106666667,57.0984666667,52.9566666667,46.1012484849,21.6323833333,8.21676666667,16.6309333333,24.6888,14.1476
620.28,11.2406740741,57.0687,52.9306,46.0958909091,21.6919,8.1565,16.5855333333,24.7279333333,14.0728666667
620.62,11.3227111111,57.0235,52.9632,46.1712545455,21.8031666667,8.19396666667,16.6054666667,24.8308,14.1818
620.95,11.4242592593,57.2274333333,53.1369333333,46.3233515152,21.9914833333,8.3254,16.734,25.0322666667,14.3282666667
621.28,11.4212666667,57.3025666667,53.2398666667,46.4211757576,22.0654833333,8.30426666667,16.7353333333,25.1,14.3446
621.62,11.5180888889,57.4498333333,53.4184,46.5954606061,22.2475166667,8.3593,16.8305333333,25.2758666667,14.4470666667
621.95,11.5338740741,57.3102,53.3122,46.5197757576,22.2889,8.33136666667,16.814,25.3385333333,14.4406666667
622.28,11.4221333333,57.2204,53.2448666667,46.4316181818,22.2765833333,8.23103333333,16.7311333333,25.3499333333,14.3933333333
622.62,11.3690814815,57.2446333333,53.2784,46.4862484848,22.34145,8.2474,16.7317333333,25.3894,14.3714666667
622.95,11.3084814815,57.1829333333,53.2320666666,46.4501696969,22.3596,8.19656666667,16.6788,25.4169333334,14.2745333333
623.28,11.3279259259,57.2169666667,53.2108,46.4839151515,22.4689,8.19166666667,16.6726666667,25.5086,14.3264666667
623.62,11.4066148148,57.4006,53.3422666667,46.6424424242,22.6468833333,8.2396,16.7256,25.7007333333,14.3718666667
623.95,11.4121185185,57.2649666667,53.2132666667,46.5391818182,22.7158666667,8.26613333333,16.7104666667,25.7602666667,14.4161333333
624.28,11.4231851852,57.2601333333,53.1911333334,46.4928424242,22.8081833333,8.2708,16.7238,25.8428,14.3776
624.62,11.3495259259,57.1530666667,53.1102,46.4363939394,22.82235,8.17523333333,16.6708666667,25.8587333333,14.3362666667
624.95,11.3661851852,57.0615333333,53.0097333333,46.3375333333,22.8555166666,8.17023333333,16.6338666667,25.9304,14.3435333333
625.28,11.3318814815,57.0508333333,52.9286,46.2594909091,22.8976,8.1535,16.5710666667,25.9687333333,14.3004
625.61,11.4306814815,57.1772,53.0670666667,46.4204969697,23.0672166667,8.25953333333,16.6751333334,26.1183333333,14.4038
625.95,11.5144666667,57.1996666667,53.1033333333,46.4990545454,23.1986,8.3224,16.7203333333,26.2156,14.4562666667
626.28,11.5341185185,57.1605,53.1108666667,46.4557454545,23.2320166667,8.29096666667,16.6895333333,26.2742,14.4311333333
626.61,11.597237037,57.2449666667,53.1569333333,46.5149393939,23.37475,8.3691,16.7632,26.4105333333,14.5347333333
626.94,11.543037037,57.2477,53.1845333333,46.5134545455,23.4223166667,8.34906666667,16.7433333334,26.3984,14.4454666667
627.28,11.557237037,57.1746,53.1670666667,46.4716969697,23.4975666667,8.35926666667,16.8196,26.4411333333,14.4412666667
627.61,11.5637777778,57.2324,53.2112,46.5156121212,23.5195,8.35526666667,16.8359333333,26.5186666667,14.4357333333
627.94,11.4869925926,57.2494666667,53.2074666667,46.522,23.5308166667,8.28783333333,16.7969333333,26.5273333333,14.3772666667
628.27,11.5051037037,57.1825333333,53.1642,46.4880848485,23.5768666667,8.25866666667,16.7598,26.5552,14.3374666667
628.61,11.5075185185,57.322,53.2414,46.5780484848,23.6753833334,8.27543333333,16.7577333333,26.6255333333,14.373
628.94,11.5663555555,57.4453,53.3636666667,46.6726666667,23.7909,8.32796666667,16.8332666667,26.7464,14.4568
629.27,11.5139185185,57.3751,53.2422,46.557569697,23.7755666667,8.26913333333,16.7807333333,26.6995333333,14.3978666667
629.60,11.4600296296,57.3459,53.1827333333,46.5222848485,23.8080333333,8.23816666667,16.7576,26.7375333333,14.3414
629.94,11.4404740741,57.2986333333,53.0860666667,46.4147272727,23.8356166667,8.20236666667,16.7170666667,26.7594,14.3111333333
630.27,11.392637037,57.1667333333,53.0066,46.3343090909,23.8599833333,8.1476,16.6890666667,26.7498666667,14.26
630.60,11.4277111111,57.1745666667,52.9747333333,46.3340363637,23.9063666667,8.13363333333,16.7065333333,26.8464,14.328
630.93,11.4345777778,57.1729333333,52.9316666667,46.3224969697,23.9609,8.15553333333,16.6499333333,26.8953333333,14.3473333333
631.26,11.5582888889,57.3152,53.1050666667,46.4052121212,24.16385,8.2863,16.8005333333,27.0528,14.4434666667
631.60,11.6402962963,57.3974666667,53.1770666667,46.4930545455,24.2935666667,8.34646666667,16.844,27.1703333333,14.5112
631.93,11.6330740741,57.4725,53.1884666667,46.5347393939,24.4232,8.37373333333,16.8830666667,27.2596,14.5417333333
632.26,11.6644962963,57.5560333333,53.2831333333,46.6251636364,24.5450833333,8.40616666667,16.9774,27.3832,14.5976666667
632.59,11.6125037037,57.4428666667,53.2094,46.5942969697,24.55765,8.33926666667,16.9487333333,27.3795333333,14.5623333333
632.92,11.5488074074,57.4817,53.2573333333,46.6404787879,24.6341833333,8.27766666667,16.8993333334,27.4596,14.5638666667
633.26,11.6032148148,57.6614333333,53.3695333333,46.7151939394,24.7128333333,8.30396666667,16.9436666667,27.5605333333,14.6731333333
633.59,11.6210148148,57.7388666666,53.4724666667,46.8068424243,24.8273166667,8.35986666667,16.9866666667,27.6164,14.7285333333
633.92,11.7632296296,57.9521666667,53.6218666667,46.9344363636,24.9787333333,8.43773333333,17.0640666666,27.7876,14.8892666667
634.25,11.7454888889,57.8571666667,53.5788666667,46.8751212121,24.9620666667,8.4085,17.0248666667,27.8088666667,14.8744
634.58,11.6970592593,57.7369333333,53.5026,46.8373393939,24.9146333333,8.31803333333,16.9676,27.7376666667,14.807
634.91,11.6238222222,57.6824,53.3753333333,46.7587212121,24.8607833333,8.17076666667,16.8273333333,27.7,14.7204666667
635.25,11.7437333333,57.6313666667,53.3767333333,46.7918727273,24.9749666667,8.248,16.9082,27.7947333334,14.8186666667
635.58,11.8034740741,57.6625,53.374,46.7580606061,25.0059,8.25033333333,16.9292,27.8423333333,14.8739333333
635.91,11.7990222222,57.5784,53.3317333333,46.686769697,25.05065,8.20553333333,16.8622666667,27.8318666667,14.8518666667
636.24,11.7840666667,57.6106,53.306,46.6294909091,25.0906,8.23906666667,16.8391333333,27.8800666667,14.8405333333
636.57,11.9108444444,57.6963,53.3686666667,46.7161818182,25.2285333333,8.3401,16.9710666666,28.0395333333,14.9368
636.90,11.8838592593,57.4869333333,53.2595333333,46.6175272727,25.23335,8.3433,16.9492,28.0150666667,14.8708
637.23,11.9729333333,57.4337333333,53.2257333333,46.6140363636,25.2906166667,8.3564,17.0204666667,28.1162,14.9738
637.56,11.7593407407,57.1391666667,52.9516,46.4345636364,25.1514333333,8.16993333333,16.8472666667,27.9646666667,14.7152
637.90,11.834962963,57.2635333333,52.9850666667,46.4928848485,25.3234333333,8.2575,16.923,28.0725333333,14.7978666667
638.23,11.8744666667,57.3281333333,53.0035333333,46.497630303,25.4461666667,8.35206666667,16.9656666666,28.2114,14.9065333333
638.56,11.8637333333,57.3549333333,53.0540666667,46.5338909091,25.5247333333,8.37633333333,17.0107333333,28.278,14.934
638.89,11.6617851852,57.3362,52.9075333333,46.4332363636,25.44235,8.2695,16.8858666667,28.2109333333,14.8226666667
639.22,11.5479259259,57.3309666667,52.9205333333,46.4352242424,25.4264833333,8.20373333333,16.8104,28.1705333333,14.7128666667
639.55,11.4846740741,57.2070333333,52.8176666667,46.3260424242,25.40675,8.19696666667,16.7977333333,28.1398,14.6744
639.88,11.5785777778,57.3949,52.8931333333,46.488430303,25.5838166667,8.22023333333,16.8866,28.2557333333,14.7898666667
640.21,11.3937851852,57.2981666667,52.8581333333,46.3659030303,25.4803833333,8.07036666667,16.7242,28.1252,14.5622666667
640.54,11.3937111111,57.3733666667,52.8862666667,46.4206121212,25.5392666667,8.03283333333,16.6914666667,28.1016666667,14.5371333333
640.87,11.2363037037,57.3958,52.8372666667,46.3726242424,25.5352166667,7.89703333333,16.5306,28.0049333333,14.4130666667
641.20,11.3784,57.6500666667,53.0914666667,46.5378424242,25.7136166667,8.01316666667,16.6248666666,28.2145333333,14.5848
641.53,11.3622074074,57.6139,53.1096666666,46.5138424242,25.7376,7.99033333333,16.5844,28.2386,14.5304
641.87,11.3925333333,57.6982333334,53.1835333333,46.546830303,25.8119333333,7.98506666667,16.6422,28.2565333333,14.4942
642.20,11.4172444444,57.6178666666,53.1182666667,46.5098242424,25.8145333333,8.00756666667,16.6076666667,28.2166,14.5388
642.53,11.5474814815,57.7555333333,53.3016,46.6362484848,25.9832,8.0732,16.7247333333,28.3338,14.6275333333
642.86,11.6669407407,57.8830666667,53.4573333333,46.7671515152,26.1491333333,8.19056666667,16.8339333333,28.5308666667,14.8086666667
643.19,11.722237037,57.9640666667,53.5232666667,46.8275272727,26.2403333334,8.2516,16.8818,28.6436,14.8818
643.52,11.6408518519,57.7258333333,53.4366,46.6532606061,26.1144666667,8.1607,16.7802666667,28.5315333333,14.7644666667
643.85,11.7734074074,57.6881666667,53.3737333333,46.6562606061,26.20895,8.2651,16.7988,28.6200666667,14.9189333333
644.18,11.871437037,57.7459333333,53.4002666667,46.6801636364,26.32065,8.33913333333,16.8924666667,28.8172666667,15.0480666667
644.51,12.0070518519,57.7950666667,53.4874,46.7785575758,26.3910333333,8.46073333333,17.0520666667,28.9662666667,15.1377333333
644.84,11.9571851852,57.7596,53.4300666667,46.8079030303,26.4503166667,8.47823333333,17.0444666666,28.8941333333,15.1332666667
645.17,11.8125407407,57.7162,53.3614666667,46.7352181818,26.3678833333,8.33743333333,16.9364,28.7986,15.0126
645.50,11.7643333333,57.7098333333,53.3957333333,46.8111636364,26.3920333333,8.2809,16.8956,28.8299333333,14.9994
645.83,11.6986222222,57.9101,53.5304666667,46.9114242424,26.4982333333,8.23076666667,16.9104666667,28.9264,14.904
646.16,11.6475777778,57.7866,53.4565333333,46.8054121212,26.4310833333,8.18776666667,16.8440666667,28.9184666667,14.8663333333
646.49,11.5393703704,57.6980666667,53.3378,46.7222727273,26.3854,8.0524,16.7615333333,28.8227333333,14.7298666667
646.82,11.4702222222,57.5866333333,53.199,46.6298363637,26.3208833333,7.9222,16.6714666667,28.7499333333,14.6458
647.15,11.4554592593,57.7535,53.2996666667,46.7367515151,26.4185166666,7.9192,16.6632666667,28.8215333333,14.6252
647.48,11.5484814815,57.9629333333,53.4366,46.8903151515,26.65135,8.0682,16.8679333333,29.0038666667,14.7684666667
647.81,11.5775185185,57.9933333334,53.4757333333,46.9167272727,26.7198166667,8.08673333333,16.8893333333,29.0460666667,14.8006
648.14,11.5865037037,58.0000333333,53.5149333333,46.9853818182,26.7957166667,8.11173333333,16.8907333333,29.1481333333,14.8510666667
