wavelength,Back_SalGrof,Belly_SalGrof,Breast_SalGrof,Crissum_SalGrof,Crown_SalGrof,DorTail_SalGrof,Rump_SalGrof,Throat_SalGrof,WingTip_SalGrof
731.35,7.11846666667,13.641,13.2612666667,11.1645333333,7.59066666667,9.22826666667,7.9026,34.2764666667,10.5378666667
731.67,7.03946666667,13.5542,13.2185333333,11.1156,7.61653333333,9.18339999999,7.82106666667,34.2654666667,10.5162666667
731.98,7.14606666667,13.7335333333,13.3040666667,11.2437333333,7.75766666667,9.25513333334,7.9102,34.3818666667,10.7202
732.30,7.31193333333,13.8321333333,13.3888666667,11.348,7.86193333333,9.43306666667,7.97606666667,34.2446666667,10.8228
732.62,7.40873333333,13.8253333333,13.4886666667,11.3717333333,8.0148,9.55059999999,8.09833333333,34.2540666667,11.0144666667
732.94,7.6124,13.9039333333,13.5878666667,11.5066666667,8.17426666667,9.72860000001,8.29613333333,34.2231333333,11.1965333333
733.25,7.75713333333,13.8511333333,13.6034,11.5012666667,8.26293333333,9.78186666667,8.37113333333,34.2708,11.2252
733.57,7.79306666667,13.7942666667,13.5405333334,11.4409333333,8.19706666667,9.74699999999,8.29613333333,34.2268666667,11.1902666667
733.89,7.6098,13.6365333333,13.3133333333,11.3116,8.00686666667,9.55306666667,7.96833333333,34.1611333333,11.0608666667
734.21,7.50073333333,13.4555333333,13.1562,11.1712666667,7.83146666667,9.39466666667,7.62,33.9714,10.9092666667
734.52,7.87806666667,13.6679333333,13.4910666667,11.5228666667,8.10106666667,9.7346,7.9466,34.1526,11.236
734.84,8.01433333333,13.8080666667,13.5617333333,11.7442,8.15626666667,9.809,8.10406666667,34.3092,11.3086
735.16,8.0064,13.8700666667,13.4839333333,11.7761333333,8.1218,9.81266666667,8.14013333333,34.4455333333,11.3029333333
735.48,7.73193333333,13.5969333333,13.2204,11.5524666667,7.8328,9.5368,7.987,34.2271333333,11.0196666667
735.79,7.5682,13.4515333333,13.0242,11.5232666667,7.6792,9.39720000001,7.8462,34.2521333333,10.8269333333
736.11,7.53646666667,13.4849333334,12.9946,11.541,7.58046666667,9.36573333334,7.6846,34.3264666666,10.6520666667
736.43,7.5404,13.5139333333,12.9402666667,11.5589333333,7.55653333333,9.33979999999,7.55993333333,34.3982,10.6566666667
736.74,7.36,13.4599333333,12.8457333333,11.5438,7.3384,9.26153333332,7.3944,34.3392,10.5958666667
737.06,7.65073333333,13.8854666667,13.1821333334,11.9080666667,7.7512,9.67919999999,7.78026666667,34.9261333333,11.0187333333
737.38,7.77386666667,13.9658,13.3296,11.9488,7.80833333333,9.80326666667,7.9932,34.8681333333,11.1678666667
737.69,7.9202,14.1786666667,13.5391333333,12.2225333333,7.94533333333,9.9522,8.294,35.0185333333,11.3898
738.01,7.9386,14.3204666667,13.5692,12.4078666667,7.9822,9.93646666668,8.32873333334,35.2477333333,11.4824666667
738.33,8.1106,14.447,13.7898666667,12.5463333333,8.16626666667,10.1370666667,8.44426666667,35.3059333333,11.6475333333
738.64,8.3612,14.5602,13.9648,12.7326,8.41513333333,10.3472666667,8.67060000001,35.4199333333,11.8565333333
738.96,8.6978,14.8090666667,14.2734,13.0206,8.72826666667,10.648,8.9152,35.6897333333,12.1524
739.28,8.77493333333,15.0068666667,14.4283333333,13.0204666667,8.85313333333,10.6520666667,9.07686666666,35.8654,12.3000666667
739.59,8.94806666667,15.1955333333,14.6499333333,13.1648,9.04140000001,10.7608,9.2906,35.9792,12.5424666667
739.91,8.96306666667,15.2804,14.843,13.2652666667,9.16346666666,10.7869333333,9.42826666666,36.0747333334,12.5794666667
740.23,9.16919999999,15.4107333333,15.0226666667,13.4073333333,9.38186666665,10.9546666667,9.64406666666,36.102,12.7196666667
740.54,9.15506666667,15.3404,15.1185333333,13.3912,9.3452,10.9494,9.72013333333,36.0474,12.6636666667
740.86,9.43506666666,15.737,15.4913333333,13.8624,9.72426666666,11.3455333333,10.1057333333,36.3908666667,13.0404
741.18,9.39493333334,15.7423333333,15.5168666667,13.7424666667,9.71613333332,11.4844666667,10.1347333333,36.4152,13.0272666667
741.49,9.07353333333,15.504,15.2657333333,13.3295333333,9.46646666666,11.2382,9.86366666666,36.0888,12.7040666666
741.81,8.72586666667,15.3078,14.9852666667,13.0854666667,9.24886666667,10.9261333333,9.60279999999,35.8269333333,12.4738666667
742.12,8.69586666667,15.2104666667,14.9397333333,13.0468666667,9.18793333334,10.9069333333,9.58120000001,35.5422666667,12.4658666667
742.44,8.69486666667,15.2184666667,14.9386,13.0574666667,9.08753333333,10.9607333333,9.55093333333,35.6696666667,12.4752666667
742.76,8.7186,15.1053333333,14.9492666667,13.0595333333,9.05326666667,11.0968666667,9.485,35.6872666667,12.6015333333
743.07,8.736,15.0103333333,14.8973333333,13.095,9.05260000001,11.1138666666,9.44913333334,35.7768,12.5914
743.39,8.65193333333,14.877,14.7688,12.9519333333,9.00819999999,11.0186666667,9.25819999999,35.7645333333,12.5770666667
743.70,8.455,14.7956666667,14.6412666667,12.8488666667,8.83606666666,10.9038,9.12173333334,35.928,12.5291333333
744.02,8.32493333333,14.6188666667,14.4316,12.6884666667,8.6952,10.6727333334,8.78233333334,35.5895333333,12.4862
744.34,8.26593333333,14.3866666667,14.2195333333,12.4042666667,8.48853333333,10.5201333333,8.52713333333,35.3264666667,12.1816
744.65,8.39053333333,14.4011333333,14.2244,12.5501333333,8.51553333333,10.5263333333,8.48753333333,35.4196,12.2545333333
744.97,8.4632,14.4454666667,14.2914,12.6338666667,8.55213333333,10.5594666667,8.52606666667,35.5793333333,12.3992
745.28,8.5706,14.4782,14.3036666667,12.7095333333,8.529,10.6334666667,8.58133333334,35.6602,12.5352
745.60,8.4434,14.5413333333,14.2139333333,12.6340666667,8.43006666667,10.5544,8.38799999999,35.827,12.4571333333
745.91,8.4242,14.5094,14.2034666667,12.6507333333,8.52993333333,10.554,8.40873333333,35.571,12.3994666667
746.23,8.50346666667,14.6261333333,14.2649333333,12.7871333333,8.62013333333,10.5979333333,8.40433333333,35.3838,12.3728666667
746.55,8.52133333333,14.8632,14.4143333333,12.9346,8.87426666667,10.8074666667,8.55399999999,35.2249333333,12.5488
746.86,8.82753333333,15.1738,14.8294666667,13.3312,9.12633333333,11.1724,8.91853333334,35.4812,12.8678666667
747.18,9.02946666667,15.3990666667,15.1000666667,13.6496,9.47919999999,11.4654,9.11786666667,35.5368666667,13.0470666667
747.49,9.0768,15.4916,15.1278666667,13.6926,9.48786666667,11.4742,9.19719999999,35.7112,12.9179333333
747.81,8.64206666667,15.19,14.7043333333,13.3074666667,9.0888,11.0686,8.7542,35.5224,12.5646666667
748.12,8.4764,15.0936666667,14.6568,13.1482666667,9.01013333333,10.9188666667,8.61853333333,35.3603333333,12.3606666667
748.44,8.694,15.1918666667,14.8015333333,13.3546666666,9.19753333333,11.0948,8.73673333334,35.4268666667,12.501
748.75,8.824,15.3153333333,14.8835333333,13.4892,9.303,11.2252,8.81553333334,35.6725333333,12.5722
749.07,8.9146,15.3073333333,14.9226,13.5642,9.30159999999,11.2908666667,8.92533333333,35.7138666667,12.6553333333
749.38,8.75426666667,15.1411333333,14.7756,13.4145333333,9.18180000001,11.1432,8.70306666667,35.735,12.579
749.70,8.569,14.9744666667,14.6382,13.2168666667,9.00033333333,11.006,8.66166666667,35.7618,12.4167333333
750.01,8.09286666667,14.4426,14.1865333333,12.6758,8.3294,10.4006,8.19066666667,35.3673333333,11.8941333333
750.33,7.5082,13.9322666667,13.6437333333,12.1814666667,7.7684,9.89506666667,7.76833333333,34.8546,11.3968
750.64,7.355,13.809,13.41,12.0113333333,7.56773333333,9.70953333334,7.70586666667,34.7802,11.187
750.96,7.25573333333,13.7260666667,13.342,11.9214666667,7.53953333333,9.71506666667,7.61813333333,34.6535333333,11.0942666666
751.27,7.3856,13.8126,13.6013333333,12.0392,7.7016,9.84746666665,7.82146666667,34.7691333333,11.2941333333
751.59,7.63653333333,14.0426666667,13.8128666667,12.2212666667,7.90586666667,10.0492666667,8.09193333333,34.9972666667,11.6169333333
751.90,7.47893333333,14.0376666666,13.6965333333,12.1004666667,7.84466666667,9.88986666666,8.02953333334,34.9844666667,11.5125333333
752.22,7.0662,13.6823333333,13.3971333333,11.6869333333,7.42406666667,9.45453333333,7.73786666667,34.4902,11.0789333333
752.53,6.8444,13.5922666667,13.2872666667,11.5295333333,7.28106666667,9.24720000001,7.5642,34.4480666667,10.9084666667
752.85,7.1342,13.8557333333,13.5550666667,11.7199333333,7.44593333333,9.45659999999,7.87846666667,34.5604666667,11.0480666667
753.16,7.457,14.0648666667,13.7797333333,11.9791333333,7.66386666667,9.77786666665,8.1212,34.8486666667,11.2584
753.47,7.98653333333,14.4985333333,14.2545333333,12.5731333334,8.2544,10.3647333333,8.71606666667,35.4068,11.8502
753.79,8.3262,14.8184666667,14.4672666667,12.7533333333,8.5618,10.6882666666,8.93673333333,35.6929333334,12.1011333333
754.10,8.48433333333,14.8872,14.6582666667,12.7014,8.5584,10.7354666667,8.96373333333,35.6435333333,12.3263333333
754.42,8.5852,14.9404,14.7514,12.8503333333,8.662,10.8900666667,9.15813333333,35.7347333333,12.6068
754.73,8.64646666667,14.9428,14.7654666667,12.9698,8.75066666667,10.9256,9.31593333333,35.834,12.5949333333
755.05,8.58053333333,14.9978666667,14.7080666667,12.9924666667,8.78993333333,10.9046666667,9.28926666667,35.7798666667,12.5334666667
755.36,8.68893333333,15.1091333333,14.9054,13.1988666667,8.87013333333,11.1611333333,9.41213333332,35.8750666667,12.7376
755.67,9.42219999999,15.7545333333,15.6355333333,13.9816666667,9.57026666665,11.9039333333,10.1112,36.5445333333,13.5824
755.99,9.75493333333,15.9586666667,16.0102666667,14.3716666667,9.85613333334,12.1938,10.4114,36.7071333333,13.931
756.30,9.4192,15.6522,15.7863333333,14.1433333333,9.61186666665,11.9446,10.0862,36.4736666667,13.8009333333
756.62,9.3332,15.6181333333,15.7736666667,14.1062666667,9.54606666667,11.7438,9.96913333335,36.4208666667,13.8434
756.93,9.154,15.4748,15.5002666667,13.8520666667,9.28773333334,11.5582666666,9.6794,36.3555333333,13.6306
757.24,8.96506666667,15.2186666667,15.3201333333,13.698,9.13566666666,11.3604,9.45433333333,36.0102,13.5110666667
757.56,8.84153333333,15.2015333333,15.2387333333,13.7028666667,9.12733333334,11.3396,9.39233333335,36.0728666667,13.4124666667
757.87,8.5788,15.0704666667,14.9518,13.359,8.76066666666,10.9128,8.97506666665,35.6557333333,12.9926666667
758.18,8.49533333333,15.1666666667,14.9203333333,13.2798666667,8.64413333333,10.9258666667,8.88806666667,35.4944,12.9778
758.50,8.4524,14.9665333333,14.9941333333,13.2151333333,8.5012,10.7922666667,8.80713333333,35.4113333333,13.0206666667
758.81,8.56986666667,14.9484,14.9832,13.0591333333,8.47433333333,10.7448,8.79273333335,35.3944,12.9405333333
759.13,8.327,14.6814666667,14.7166,12.6649333333,8.20826666667,10.4924666667,8.45973333334,35.017,12.6232666667
759.44,8.414,14.846,14.6879333333,12.6106666667,8.26993333333,10.5820666667,8.51866666667,34.9947333333,12.6896
759.75,8.7532,15.2532666667,15.0474,12.9655333333,8.5866,11.0756,8.92453333333,35.4592666667,13.0140666667
760.07,8.60426666667,15.2249333333,14.9718,12.9306,8.526,11.0345333333,8.89406666666,35.2043333333,12.8386666667
760.38,8.46046666667,15.1384666667,14.8683333333,12.827,8.4308,10.9424666666,8.75113333333,34.8568666667,12.6998
760.69,8.48746666667,15.2036,14.9052,12.7974,8.4068,10.9318,8.77219999999,35.0621333333,12.6966666666
761.01,8.39833333333,15.1066,14.8179333333,12.6292666667,8.2934,10.7861333333,8.66953333333,35.0388,12.6205333333
761.32,8.53586666666,15.1899333333,14.9367333333,12.7784,8.5506,10.867,8.90293333333,35.2784,12.8039333333
761.63,8.59553333333,15.2115333334,14.9801333333,12.7918,8.65640000001,10.8509333333,8.95446666666,35.3412666667,12.9033333333
761.94,8.45746666667,15.1748666667,14.7403333333,12.6141333333,8.516,10.7337333333,8.77326666667,35.1203333333,12.7234
762.26,8.06,14.863,14.4319333333,12.3111333333,8.07486666667,10.3021333333,8.35853333333,34.7268,12.4250666667
762.57,8.0102,14.9437333333,14.4826666667,12.4037333333,8.08273333333,10.3231333333,8.38233333333,35.0001333333,12.4800666667
762.88,8.09173333333,15.0018,14.6173333333,12.4550666667,8.17453333333,10.418,8.41266666667,35.0758666667,12.4408
763.20,8.02733333334,14.9519333333,14.5381333333,12.3414,8.08973333333,10.2606666667,8.28173333333,34.9675333333,12.3602666667
763.51,8.1538,15.0736666667,14.694,12.5418666667,8.25293333333,10.4033333333,8.39653333333,35.1828,12.53
763.82,8.36493333333,15.3330666667,14.9769333333,12.8506666667,8.49513333333,10.6059333333,8.67993333333,35.6326666667,12.7477333333
764.14,8.43439999999,15.4932666667,15.0926,13.0173333333,8.52433333333,10.7190666667,8.77473333333,35.7525333333,12.8340666667
764.45,8.44986666667,15.475,15.0970666667,13.0968666667,8.44806666667,10.7133333333,8.69880000001,35.8616,12.8532
764.76,8.39593333333,15.4058666667,15.2122666667,13.0687333333,8.3082,10.8024,8.62246666666,35.9974666667,12.8366
765.07,8.27946666667,15.3054666667,15.1116666667,13.1224,8.18466666667,10.7474666667,8.47346666666,35.9874666667,12.7578666667
765.39,8.28706666666,15.3506666667,15.215,13.2994666666,8.3228,10.875,8.59033333333,36.2585333333,12.8584666667
765.70,8.38666666667,15.5844666667,15.3623333333,13.4984666667,8.55386666667,11.1668,8.82046666666,36.6572,13.0181333333
766.01,8.29186666667,15.4418666667,15.0914666667,13.3466,8.44033333333,11.0831333333,8.78173333333,36.4971333333,12.8191333333
766.32,8.27053333333,15.3734666667,14.8599333334,13.2701333333,8.37613333333,10.9674,8.75846666667,36.5858,12.8643333333
766.64,8.34186666667,15.3568,14.8272666667,13.3235333333,8.4352,10.9737333333,8.87406666667,36.5292666667,12.8992666667
766.95,8.51539999999,15.4769333333,14.8281333333,13.3462,8.5488,11.2178666667,8.98726666666,36.7358666667,12.9744
767.26,8.35466666667,15.1247333333,14.3684,12.8873333333,8.251,10.9714,8.63326666667,36.2286,12.6379333333
767.57,8.63253333334,15.2443333333,14.5772,13.0368,8.54206666666,11.1176,8.79466666667,36.4387333334,12.8035333334
767.88,8.7124,15.3005333333,14.6616,12.9646,8.70119999999,11.2283333333,8.78846666666,36.1812666667,12.734
768.20,9.02866666667,15.6695333333,14.9022,13.3621333333,9.13813333335,11.4828,9.11486666665,36.1924666667,13.0660666667
768.51,8.97940000001,15.5722,14.8644,13.1269333333,9.17699999999,11.4012,9.09153333333,35.9942,12.9468
768.82,8.97533333334,15.5291333333,14.8642666667,13.0131333333,9.05459999999,11.3511333333,8.835,36.1908666667,12.821
769.13,9.51326666667,15.8924666667,15.3238,13.5528,9.67400000001,11.7941333333,9.31226666667,36.3282666667,13.3178666667
769.44,9.32073333333,15.7377333333,15.2922,13.4123333334,9.45660000001,11.5292,9.13113333334,36.0694666667,13.2416666667
769.76,8.69866666667,15.1394666667,15.0072666667,13.1623333333,8.98240000001,11.0466,8.55026666667,35.5524666667,12.6238666667
770.07,8.43853333333,14.7797333333,14.7534666667,13.0834666667,8.82966666667,10.7461333333,8.25766666667,35.4963333333,12.3767333333
770.38,7.77173333333,14.0397333333,14.1236666667,12.3757333333,8.04953333333,9.8276,7.71139999999,34.9772666667,11.8433333333
770.69,7.61273333333,13.9494,14.1909333334,12.4009333333,7.9496,9.7296,7.72853333333,35.0860666667,11.7713333333
771.00,7.77213333333,13.9080666667,14.1564666667,12.5475333333,8.06806666667,9.84013333332,8.04753333333,34.8368,11.9047333333
771.32,7.90146666667,14.0748666667,14.0920666666,12.7505333334,8.10833333333,9.84979999999,8.4222,34.9266666667,11.8744
771.63,7.94566666666,14.0169333333,13.8725333333,12.6884666667,7.96693333333,9.78146666667,8.2276,35.0141333333,11.7195333334
771.94,8.25333333333,14.2084666667,13.9237333333,12.9846,8.1324,10.0176666667,8.42413333335,35.2436666666,12.0526666667
772.25,8.6056,14.4260666667,14.0154666667,13.2440666667,8.42,10.2660666667,8.91259999999,35.3365333333,12.2657333333
772.56,8.35326666667,14.2256666667,13.7432666667,12.9997333333,8.16826666667,10.1379333333,8.70513333332,35.4262666667,12.0783333333
772.87,8.64766666666,14.3402666667,13.7986666667,13.2862,8.46233333333,10.4144,8.77860000001,35.2381333333,12.2282666666
773.18,9.202,14.835,14.019,13.5437333333,8.65073333333,10.8268666667,9.2818,35.4079333333,12.6841333334
773.50,9.57226666667,15.3245333334,14.233,13.8274666667,8.71306666668,11.3568666667,9.61279999999,35.7668666666,12.9977333333
773.81,9.79133333333,15.5457333333,14.5264,14.0572,8.96013333332,11.7231333333,9.65819999999,35.5864666667,13.1008
774.12,9.63706666666,15.5594,14.4983333333,13.8916,8.81820000001,11.5874666667,9.51046666666,35.4176666667,13.1397333333
774.43,9.16419999999,15.3344666667,14.3528,13.4734,8.49346666666,11.2527333333,9.07726666667,35.2852,12.78
774.74,9.34166666667,15.6479333334,14.7827333334,13.6671333333,8.9282,11.6561333333,9.36433333333,35.3898666667,13.2498
775.05,8.9484,15.3946,14.4932,13.2040666667,8.52253333333,11.4508,9.31746666667,35.1548,12.9453333333
775.36,9.02606666666,15.6043333333,14.8152,13.3025333333,8.5604,11.6667333333,9.55353333333,35.4003333333,13.0138
775.67,8.98526666667,15.8637333333,15.0435333333,13.4642666667,8.69260000001,11.8466,9.66693333333,35.2783333333,13.2563333334
775.98,8.67666666667,15.4946666667,15.0058,13.2325333333,8.17233333334,11.5561333333,9.48386666668,34.9787333333,12.9606666667
776.30,8.5284,15.383,15.1166,12.965,8.03453333334,11.4911333333,9.50826666667,35.1245333333,12.9335333333
776.61,8.126,15.2374666667,14.9088666667,12.4955333333,7.761,11.1525333333,9.14006666666,35.0971333333,12.5958
776.92,7.2572,14.4906,14.2173333333,11.5974,7.02833333333,10.2269333333,8.26593333333,34.1974,11.8344
777.23,7.34513333333,14.6375333333,14.2095333333,11.7020666667,7.19553333333,10.3734666667,8.38673333334,34.2620666667,11.9806666667
777.54,7.88873333333,15.0506,14.5798666667,12.026,7.5884,10.7754666667,8.75360000001,34.596,12.3224666667
777.85,7.9812,15.1705333333,14.3540666667,12.1004666667,7.43426666667,10.892,8.8794,34.7214666667,12.2800666666
778.16,7.64793333333,14.6832,13.7348666667,11.7391333333,6.9068,10.4264,8.38099999999,34.5839333333,11.9007333333
778.47,7.74166666667,14.5914666667,13.5416,11.9497333333,6.8874,10.3707333333,8.26653333333,34.5456,12.05
778.78,7.22706666667,14.0944666667,13.0781333333,11.7188666667,6.4786,9.84106666665,7.66213333334,33.9188666667,11.7020666667
779.09,6.99066666667,13.569,12.7738,11.3636,6.09853333333,9.46126666666,7.34013333333,33.6026666667,11.2963333333
779.40,8.12653333333,14.6117333333,13.5316666667,12.2910666667,7.24886666667,10.4176666667,8.24900000001,34.5992,12.3587333333
779.71,8.32046666667,15.1235333333,13.8406,12.7068,7.57466666667,10.665,8.4826,34.9402666667,12.775
780.02,8.14346666667,14.9035333333,14.0080666666,12.6586,7.62146666667,10.6725333333,8.57633333333,34.6615333333,12.8198666667
780.33,9.0632,15.8157333333,15.1682666667,13.6764,8.7716,11.7255333333,9.77066666665,35.7598666667,13.7448666667
780.64,9.12573333333,15.8752,15.3390666667,13.6255333333,8.99506666668,11.7375333333,9.94113333332,36.0933333333,13.7126666667
780.95,8.62779999999,15.3950666667,14.7953333333,13.2632666667,8.57513333333,11.4116666667,9.53379999999,35.5789333333,13.2589333333
781.26,8.54933333334,15.2029333333,14.7310666667,13.1789333333,8.6728,11.3535333334,9.29453333332,35.3791333333,13.2054666667
781.57,8.2418,15.1818,14.7275333333,13.0200666667,8.78880000001,11.2287333334,9.29193333334,35.1421333333,12.9672
781.88,8.27686666667,15.5806666667,15.2576,13.2050666667,9.22813333333,11.4089333333,9.70153333332,35.2091333333,13.3821333333
782.19,8.85619999999,16.2158,15.7717333333,13.6308666667,9.96680000001,11.9965333333,10.4463333333,35.8072666667,13.8752
782.50,8.63086666667,16.0308666667,15.6595333333,13.4374,9.84400000001,11.8082,10.2965333333,35.7546,13.7362666667
782.81,7.55306666667,15.1338666666,14.8384666667,12.5024,8.87813333333,11.0802666667,9.39053333333,34.8662,12.807
783.12,7.088,14.5880666667,14.3773333334,12.238,8.24446666666,10.7396,8.82499999999,34.6583333333,12.2799333333
783.43,7.2952,14.9524,14.7524,12.8428666667,8.56193333333,11.1714,8.82853333333,35.3857333333,12.6667333333
783.74,7.2762,14.8260666667,14.3941333333,12.6326,8.36553333333,11.0438,8.4712,35.3299333333,12.7141333333
784.05,7.52893333333,15.1204666667,14.7206,12.9480666667,8.53553333333,11.4404,8.69939999999,35.6406666667,13.3718
784.36,7.81866666667,15.5833333334,15.2158,13.3726,9.1812,12.0293333333,9.11766666665,36.5099333333,13.9706666667
784.67,8.02553333333,15.9528,15.4554,13.6286,9.60613333334,12.4468666667,9.32540000001,37.1196666667,14.4461333333
784.98,8.50386666667,16.2956666667,15.8526666667,13.9506666667,9.62413333333,12.8604666667,9.5098,37.6300666667,15.0162
785.29,8.75686666667,16.1905333333,15.7743333333,13.8547333333,9.58393333334,13.0276,9.19293333333,37.6792,14.6816
785.60,8.05953333333,15.2964,14.8978666667,12.8186666667,8.5946,12.3492666667,8.09480000001,36.9215333333,13.8834666667
785.91,8.88726666667,15.9198666667,15.4054,13.363,9.21353333333,12.7745333333,8.51626666667,37.2848,14.4806666667
786.22,9.18533333333,15.9971333333,15.6586666667,13.546,9.76060000001,12.6663333333,8.52793333333,37.2976,14.7352666667
786.53,9.41346666667,16.0515333333,15.7272666667,13.4812666667,10.2002,12.6036666667,8.66473333334,37.4772666667,15.0262
786.84,9.5062,15.9521333333,15.4726,13.3192,10.3196666667,12.5952666667,8.85273333333,37.292,15.1387333333
787.14,9.52300000001,16.2175333333,15.8101333333,13.4906666667,10.4490666667,12.7453333333,8.92133333334,37.2452666667,15.2824666667
787.45,9.29506666667,16.0618666667,15.6479333333,13.4606,10.1272666667,12.5966,9.03146666666,37.0122666667,14.9477333333
787.76,8.88733333333,15.5986666667,15.2987333333,12.8811333333,9.34853333335,11.7215333333,8.68580000001,36.3061333334,14.399
788.07,8.34993333333,14.9186666667,14.9899333333,12.3580666667,8.54593333334,10.9016666667,8.16733333333,35.6624666667,13.792
788.38,8.65686666666,15.0575333333,15.1551333333,12.7794666667,9.00713333333,11.0770666667,8.59486666666,35.8510666667,13.9982666667
788.69,8.46073333333,14.928,15.0964,12.5713333333,8.75753333333,10.9324,8.4874,35.7208666667,14.0377333333
789.00,8.828,15.5257333333,15.5661333333,13.0258,9.18446666667,11.3058,8.7834,36.3325333333,14.385
789.31,8.88606666668,15.9142666667,15.6022666667,12.9853333333,9.46886666666,11.6746666667,9.08459999999,36.7322666667,14.4858666667
789.62,9.34053333333,16.4603333334,15.767,13.3333333333,9.72133333333,12.0778666667,9.53553333333,36.8774,14.6748
789.92,10.0548666667,17.1604666667,16.3191333333,13.8042666667,10.1142666667,12.5924666667,10.0777333333,37.1194666667,14.9610666667
790.23,10.3396,17.3806,16.3363333333,13.9294,9.99313333332,12.5248666667,10.1871333333,36.9138666667,14.724
790.54,9.67513333333,16.5820666667,15.4895333333,13.3382,9.36433333333,11.6855333333,9.59019999999,36.2758666667,13.9265333333
790.85,9.73059999999,16.6283333333,15.5412,13.4824666667,9.49026666666,11.5633333333,9.47580000001,36.2675333333,14.0548
791.16,10.3175333333,17.3187333333,16.2520666667,14.2884666667,10.2011333333,12.4266,9.76486666667,36.514,14.7344666667
791.47,10.8436,18.0501333333,16.7274666667,14.8844666667,10.8728666667,13.2117333333,10.231,36.6398666667,15.2541333333
791.78,9.82146666667,17.2719333333,16.0762666667,13.9583333333,9.79166666667,12.2718,9.29559999999,35.9176,14.2708
792.08,10.362,17.9266666667,16.6568666667,14.5784666667,10.3422666667,12.8322666667,10.1536666667,36.2153333333,14.7471333333
792.39,11.0052666667,18.4959333333,17.364,15.1600666667,10.8513333333,13.5121333333,11.2782,36.5846666667,15.5323333333
792.70,10.3118666667,17.8028666667,16.7922666667,14.5550666667,9.95480000001,12.7954666667,10.4876666667,35.9778666667,15.0226666667
793.01,10.2350666667,17.8425333333,17.0502,14.5706,9.94373333334,12.8168666667,10.4090666667,36.2626666667,15.2350666667
793.32,10.0181333333,17.5522666667,17.0822666667,14.4539333333,9.59986666667,12.8118,10.3691333333,36.3335333333,15.1820666667
793.62,9.95346666666,17.35,17.1894,14.4565333333,9.49286666667,12.8674666667,10.533,36.4751333333,15.2018
793.93,10.6911333333,17.9443333334,17.7351333333,15.0676666667,10.0484,13.6852,11.4104,36.6946666667,15.5980666667
794.24,10.0557333333,17.3698,16.9752,14.4562,9.38793333333,12.9995333333,10.6677333333,35.9634666667,14.7040666667
794.55,9.69233333333,16.8014,16.2471333333,13.9639333333,8.97026666667,12.3723333333,10.3228666667,35.8149333333,14.2436
794.86,9.04399999999,16.1963333333,15.5725333333,13.5224666667,8.39466666667,11.4621333333,9.83646666667,35.4652,13.6860666667
795.16,9.56933333333,16.8034666667,15.9778666667,14.0071333333,8.9768,12.0719333333,10.1620666667,35.8510666666,14.3008666667
795.47,9.41533333333,16.5487333333,15.9025333333,13.9692666667,9.00506666666,11.9384,9.84613333334,35.9334,14.3794666667
795.78,8.90080000001,15.8141333333,15.4032,13.6772666667,8.685,11.4433333333,9.14226666668,35.624,13.7030666667
796.09,9.84200000001,16.4678,16.2488666667,14.6381333333,9.58213333334,12.3751333333,9.97946666668,36.3761333333,14.6127333333
796.40,9.9052,16.3355333333,16.0276666667,14.6576,9.20706666667,12.4248666667,10.0178666667,36.4024,14.447
796.70,9.71879999999,16.3293333333,15.5930666667,14.499,9.30973333334,12.2648666667,9.93866666667,36.0378666667,14.2638
797.01,9.26273333333,15.9447333333,15.1356666667,14.1270666667,8.95553333333,12.0634666666,9.50833333333,35.6322666667,14.2140666667
797.32,9.16666666667,15.8020666667,15.0834,14.1145333333,8.96886666666,11.8281333333,9.20826666667,35.8177333333,14.3645333333
797.63,9.33539999999,15.9226666667,15.2184,13.9211333333,9.18193333333,12.0784,9.11313333333,36.1082,14.673
797.93,8.835,15.7065333333,15.027,13.4681333333,8.9158,11.796,8.77019999999,35.9926,14.1155333333
798.24,9.8296,16.5882,15.9015333333,13.9658666667,9.81886666667,12.6413333333,9.49986666666,36.5179333333,14.7714666667
798.55,9.86666666667,16.2994,15.9184,13.8448,9.93740000001,12.5333333333,9.62713333335,36.3918,14.7754
798.85,9.7864,16.3936666667,15.7717333333,13.7605333333,9.91079999999,12.5601333333,9.73240000001,36.2260666667,14.7336666667
799.16,10.0912,16.7418666667,16.0763333333,13.8702,10.2416,12.7750666667,10.0644666667,36.1621333334,15.1423333333
799.47,9.33873333333,16.1672666667,15.7300666667,13.3818,9.6626,12.1566666667,9.61406666667,35.4278,14.4182
799.78,9.44893333333,16.3348666667,16.0889333334,13.6276666667,10.3905333333,12.4130666667,10.1979333333,35.2326,14.4463333334
800.08,9.30099999999,16.3778666667,16.2428666667,13.6139333334,10.5155333333,12.5128666666,10.2023333333,35.3036666667,14.5156666667
800.39,10.6557333333,17.9024666667,17.6585333333,14.7045333333,11.7778,13.4255333333,11.2033333333,36.5798666667,15.5664666667
800.70,10.8564666667,18.3524,18.1943333333,14.8826,11.8875333333,13.6987333333,11.4020666667,36.9558,16.0556666667
801.00,11.4426666667,19.1426,18.8898,15.7680666667,12.377,14.4161333333,12.1020666667,37.4882666667,16.6035333333
801.31,12.0784,19.6628,19.8452,16.816,13.2669333333,15.2571333334,12.9186666667,38.1315333333,17.4074
801.62,11.8382,19.1631333333,19.6931333333,16.8034,12.8758,15.0683333333,12.9262,38.1311333333,17.0432666667
