wavelength,Back_ThrSaym,Belly_ThrSaym,Breast_ThrSaym,Crissum_ThrSaym,Crown_ThrSaym,DorTail_ThrSaym,Patch10_ThrSaym,Patch11_ThrSaym,Rump_ThrSaym,Throat_ThrSaym,WingTip_ThrSaym
757.87,17.4882,47.3114,34.2331333333,45.5218555556,18.7855,13.5145333333,11.6503333333,15.8451333333,15.1082,37.8104666667,15.9986666667
758.18,17.4292,47.4402,34.4222666667,45.8929703703,18.8398333333,13.3982666667,11.5977333333,15.6906666667,14.8924666667,37.9737333333,15.9195333333
758.50,18.122,48.2608,35.2082666667,46.6149592593,19.5913666667,13.9074,12.0542666667,16.2158666667,15.3298666667,38.8891333333,16.6432
758.81,17.9373333333,48.3348666667,35.2594,46.4207925926,19.5914666667,13.911,11.9759333333,16.2472,15.2718,38.7014,16.471
759.13,17.8512,48.5166,35.6678,46.575337037,19.5988,13.5913333333,11.7004666667,16.0171333333,15.2556,38.8108,16.3568
759.44,18.3843333333,48.7655333333,36.2320666667,47.0326814815,20.1224666667,14.0486666667,12.1569333334,16.5238,15.6706,39.2094666667,16.9286
759.75,18.4502,48.8157333333,36.1725333333,47.1307444444,20.0140666667,14.0047333333,12.0156,16.4862666667,15.5356666667,39.0244,16.7185333333
760.07,18.8617333333,48.9524,36.354,47.6069925926,20.1721333333,14.1744,12.2108666667,16.5790666667,15.7599333333,39.3746666667,16.7199333333
760.38,18.9003333333,48.7856666667,36.2700666666,47.3300555556,20.3112,14.1884666667,12.3018,16.549,15.855,39.3835333333,16.8586666667
760.69,18.9237333333,48.9667333333,36.2362,47.3280962963,20.1399666667,14.1698,12.2663333334,16.5282666667,15.8640666667,39.5050666667,16.7528
761.01,18.8334,48.5386,35.8869333333,46.8607296296,19.9256333333,14.2023333333,12.3094,16.5356666667,16.1994,39.3036,16.9640666667
761.32,18.6518,48.229,35.6840666667,46.7091481481,19.7701333333,14.2275333333,12.4536,16.4381333333,16.3410666667,39.0031333333,16.8693333333
761.63,18.6246,48.1608666667,35.5758,46.7840222222,19.6949,14.2033333333,12.4055333333,16.36,16.2166,39.1054666667,16.8048
761.94,18.1808,47.9497333333,35.1128666667,46.5335814815,19.3531,14.0066,12.2138,16.0342,16.0051333333,38.9068,16.3776
762.26,17.4745333333,47.453,34.2004,45.7942518518,18.5241666667,13.3738,11.5892666667,15.2968666667,15.3472,38.2785333333,15.5715333333
762.57,17.6199333333,47.7245333334,34.3384,46.0733740741,18.7425666667,13.6028,11.8066,15.4322,15.5282666667,38.6656666666,15.9080666667
762.88,17.274,47.8071333333,34.1863333333,45.7027740741,18.4584,13.3912666667,11.5415333333,15.1853333333,15.2643333333,38.4584666667,15.6862
763.20,17.4661333333,48.2206666667,34.3964666667,46.1393703704,18.6249666667,13.741,11.8964,15.455,15.5630666666,38.8334666667,15.858
763.51,17.7277333333,48.3068,34.6242666667,46.3097407407,18.8792666667,13.9589333333,12.1353333333,15.7206666667,15.8510666667,39.0095333333,16.1516
763.82,17.6548666667,48.4499333333,34.5504666667,46.3711814815,18.8497,13.8328666667,11.8876,15.4630666667,15.6272666667,39.0228666667,15.9404666667
764.14,17.4958666667,48.2778666667,34.3938666667,46.1424148148,18.6075333333,13.492,11.5296666667,15.2230666667,15.3206666667,38.9985333333,15.629
764.45,17.4011333333,48.2432666667,34.3438666667,46.0636703704,18.5064,13.3075333333,11.3730666667,14.9684,15.2235333333,38.9800666667,15.4666666667
764.76,17.8922666667,48.5846666667,34.8326,46.3749111111,18.8449666667,13.813,11.7245333333,15.2634666667,15.5580666667,39.4134,15.8792666667
765.07,18.3601333333,48.7860666667,35.4297333333,46.8455629629,19.3752,14.2105333333,12.1447333333,15.5725333333,16.0315333333,39.8775333333,16.2944
765.39,18.0894666667,48.6776,35.1842,46.5533777778,19.1436333333,13.9106,11.8074666666,15.2194666667,15.7804666667,39.6205333334,15.8915333333
765.70,18.0424666667,48.2754666667,34.9735333333,46.2747259259,19.0612333333,13.6792666667,11.776,14.9394,15.6850666667,39.5228,15.9166
766.01,17.5566666667,48.0488666667,34.7370666666,46.0105518518,18.5826333333,13.1835333333,11.0917333333,14.2478,15.1834,39.2323333334,15.3608
766.32,17.5588,48.0806666667,34.7922666667,46.0101555556,18.6425333334,13.2527333333,11.0048666667,14.2736666667,15.2239333333,39.272,15.446
766.64,17.5092,48.1058,34.9342,45.9871259259,18.5540666667,13.1748666667,11.1999333333,14.4185333333,15.1634,39.1642,15.3656666667
766.95,17.6459333333,48.4680666667,35.0227333333,46.3728481481,18.7758,13.3507333333,11.3990666667,14.6939333334,15.4004,39.1956,15.3306
767.26,18.1791333333,48.6057333333,35.2401333333,46.6334037037,19.0645333333,13.7634,11.8926,15.1722,15.6092666667,39.3870666667,15.5914
767.57,18.2722,48.0808,34.9880666667,46.2381222222,19.0377666667,13.7124,12.0504666667,15.4,15.4548,38.9029333333,15.8156
767.88,18.4809333333,48.5918,35.1758,46.6331444445,19.3156333333,14.2170666667,12.1262666667,15.8825333333,15.5104666667,39.2592,16.2285333333
768.20,19.2567333333,49.0506666667,35.9253333333,47.2467037037,20.0615666667,14.9508666667,13.0984,16.7416666666,16.3643333333,39.8384,17.0962666667
768.51,19.4307333333,49.8737333333,36.6085333333,48.2772444445,20.5733666667,15.2495333333,13.594,17.5546,16.7488666667,40.3528666667,17.4582666667
768.82,19.8608666667,50.0164,36.6995333333,48.8354074074,20.9275333333,15.4790666667,13.9558,18.2718,17.1664,40.389,17.9032
769.13,20.0294,50.2831333333,36.9037333333,49.1526333333,20.9291333333,15.3765333333,14.1178666667,18.175,17.2646,40.7425333333,17.7805333333
769.44,20.538,50.6434666667,37.1293333333,49.6408555555,21.1169,15.6272,14.0908,18.3345333333,17.379,41.1536,18.0289333333
769.76,20.4888,50.0328666667,36.9395333333,48.8483555556,21.0041333333,15.4726,13.8876666667,18.079,17.0050666667,40.7640666667,18.2273333333
770.07,20.3174666667,50.0513333333,36.906,48.6705407407,20.8338666667,15.2963333333,13.5926,17.9610666667,16.9818666667,40.939,18.4394666667
770.38,19.9632,50.6298666667,36.9929333333,48.9194888889,20.7816333333,15.0437333333,13.4206,17.8436666667,17.1631333333,41.2275333333,18.4597333333
770.69,19.4908,50.0162666667,36.3887333333,48.0882518519,20.4158333333,14.2162666667,12.9174666667,17.4024,16.9258666667,40.6727333333,18.0006
771.00,18.9330666667,49.3740666667,35.7848,47.5740740741,20.1586666667,13.7552666667,12.238,16.9274,16.5432666666,40.2466,17.6814666667
771.32,19.112,48.4801333333,35.3254666666,46.5741444445,20.0140333333,14.2025333333,12.0554666667,16.7206,16.467,39.6712,17.6132666666
771.63,19.1925333333,48.2719333333,35.4485333333,46.1836481481,20.0092666667,14.1878666667,12.2853333333,16.7327333333,16.2561333333,39.8584666667,17.5496
771.94,18.7822666667,47.6806666667,34.9016666667,45.4344740741,19.5522666667,14.0960666667,11.9119333333,16.4131333333,15.8541333333,39.2419333333,17.3608
772.25,18.7536,47.474,35.0048,45.2276444445,19.9787333333,14.5894,12.5684666667,16.9028666667,16.4212,39.1266666667,17.9840666667
772.56,19.3573333333,48.2877333333,35.765,46.2327518519,20.8057666667,15.4531333333,13.2421333333,17.597,17.4053333333,40.2878,18.7338
772.87,19.1134,48.1588666666,35.47,45.7857185185,20.8576666667,15.4843333333,12.9214666667,17.3255333333,17.4467333333,39.9419333333,18.5854
773.18,19.2013333333,48.0105333333,35.4030666667,45.8071296296,20.9932666667,15.8996,13.0752666667,17.5164,17.4239333333,39.703,18.6413333333
773.50,19.1771333333,47.9549333334,35.4788666667,45.9499481482,21.036,16.0568666667,13.6616,17.2814666667,17.4430666667,39.6768,18.849
773.81,19.0695333333,47.8395333333,35.6000666666,46.0249407407,20.9105666667,16.1396,13.7194,17.0006666666,17.3076666667,39.5990666667,18.7528
774.12,18.8411333333,48.5400666667,35.7683333333,46.6730074074,21.1230333333,15.8958,13.6549333333,16.7993333333,17.1873333333,40.0203333333,18.6879333334
774.43,19.0609333333,48.9730666667,36.2848,46.9768037037,21.4783666666,16.4758,13.6018,16.7750666667,17.6211333333,40.485,19.2002
774.74,19.3854666667,49.1407333333,36.5728666667,47.3887185185,21.9454,16.7292666667,13.9374666667,17.0729333333,17.7864,40.7032,19.4741333333
775.05,19.7101333333,49.6178,36.8747333333,47.8273851852,22.0765333333,16.8643333333,14.05,17.0698,17.8129333333,41.0751333333,19.5994666667
775.36,19.2986,49.3988,36.6508,47.4209148148,21.6297666667,16.6456,13.6708666667,16.7668666667,17.3312,40.3902666667,19.3671333333
775.67,19.5692666667,49.7448666667,36.9750666667,48.1389259259,21.5524,16.5551333333,13.9818666667,16.975,16.9697333333,40.7284,19.5376666667
775.98,18.986,49.3904666667,36.5426666667,47.7005148148,20.8441,15.5393333333,12.972,16.0842,16.1220666667,40.372,18.8782666667
776.30,19.1357333333,49.2162666667,36.5700666667,47.513962963,20.8319666667,15.3516666667,12.7106666667,16.3178666667,16.0601333333,40.3489333333,18.8835333333
776.61,19.4958666667,49.8042,36.8624666667,47.7735703704,21.172,15.618,13.1508,16.7176,16.2455333333,40.8098,18.9596666667
776.92,19.4529333333,49.3652666667,36.4619333333,47.3976074074,20.9429,15.7556,13.0995333333,16.7117333333,16.2868,40.239,18.6401333333
777.23,19.1886666667,49.2867333333,36.1442,47.222637037,20.8857333333,15.6510666667,13.1372,16.6906666667,16.261,39.7399333333,18.5839333333
777.54,19.0622666667,49.6148,36.2328666667,47.4920296296,20.8569333333,15.5698666667,13.0692666666,16.5184666667,16.3512666666,39.9032,18.6418
777.85,18.3009333333,48.6147333333,35.4816666667,46.4733296296,20.1216666667,14.8593333333,12.2997333333,15.9252666667,15.9903333333,39.118,18.0032666667
778.16,17.7576666667,47.9934,34.9177333333,46.2013185185,19.4463666667,14.2214666667,11.7488666667,15.444,15.3892666667,38.8104666667,17.1437333333
778.47,18.473,47.8871333333,35.4354,46.3567074074,20.3091,15.3388666667,12.8118666667,16.5108,16.8011333333,39.1504666666,18.1505333333
778.78,18.5214666667,47.8582,35.2234,46.3212962963,20.2545,15.5320666667,12.77,16.4962,16.729,39.1985333333,17.9746666666
779.09,18.2386666667,47.9122,34.8532666667,46.0520703704,19.9588,15.6269333333,12.6254666667,16.1152,16.4883333333,39.0288666667,17.8217333333
779.40,18.3957333333,47.8268666667,34.7266,45.8516592593,19.8668,15.6093333333,12.5672666667,15.909,16.403,38.8732,17.9571333333
779.71,18.3714666667,47.7692666667,34.8998,45.8329,19.7823333333,15.1032,12.7452666667,15.6516,16.1776,39.1971333334,18.1678
780.02,18.1626,47.2468666667,34.4596666667,45.2041111111,19.3713666667,14.5450666667,12.2355333333,15.2786666667,15.4378666667,38.794,17.7076666667
780.33,17.8567333333,46.4749333333,34.0383333333,44.4887148148,19.1342666667,14.1342666667,12.273,15.3017333333,15.1156666667,38.3701333333,17.2477333333
780.64,18.3205333333,46.3971333333,34.3835333333,44.7914925926,19.8314,14.6812666667,13.0076666667,15.9956,15.5630666667,38.8431333333,17.4837333333
780.95,19.2316666667,46.9717333333,35.0622666667,45.4278407407,21.0084,15.4350666667,13.9152666667,16.5593333333,16.4972666667,39.5592666667,18.5649333333
781.26,18.5884,46.5110666667,34.3589333333,44.9152888889,20.3658666667,14.6124666667,13.0107333333,15.7821333333,15.3902666667,38.8072666666,17.7011333333
781.57,19.8540666667,47.875,35.5284,46.2968888889,21.6258,15.7501333333,14.7635333333,16.9118,16.8708666667,40.0700666667,18.9665333333
781.88,20.3005333333,48.47,36.1948,47.0800555556,21.8995333333,15.744,15.0886666667,17.0122666667,17.1866,40.565,18.6716
782.19,19.8894,48.2872,35.8564,47.1127111111,21.4180333333,15.1014666667,14.4996666667,16.7525333333,16.7586666667,40.1167333333,18.2566666666
782.50,21.0076666667,49.1551333334,36.9156,47.807937037,22.4760666667,16.3442,15.2258,17.6468666667,17.7388666667,40.8786,19.3240666667
782.81,21.1858,49.1305333333,36.9154666667,47.8914222222,22.8079666666,16.6390666667,15.7788666667,17.9108666667,18.0092,40.8908666666,19.5638
783.12,21.5608666667,49.6018666667,37.1145333333,48.1809703704,23.1250333333,17.0336,15.8394666667,18.1093333333,18.3271333333,40.995,19.7699333333
783.43,21.3410666667,50.1787333333,37.0369333333,48.3864777778,22.6373666667,16.8072,15.1596,17.4074666666,17.6309333333,41.0090666667,19.5337333333
783.74,21.7807333333,50.6464666666,37.5094,48.3870074074,22.6837,17.2560666667,15.3738666667,17.7122666667,17.7566666667,40.8618,19.6008
784.05,22.6716666667,51.6410666667,38.8420666667,49.4567814815,23.7086,18.6195333333,16.5840666667,18.7468,19.0077333333,41.9720666667,20.4706666667
784.36,22.7406,51.5678,39.0567333333,49.3744333333,24.1619,18.9228666667,16.1631333333,19.0312666667,19.1650666667,42.1223333333,20.4460666667
784.67,22.668,50.9674666667,38.5521333333,48.5124111111,24.538,19.4332,16.3956,19.4085333334,19.2791333333,41.8484,20.9428
784.98,22.7268666667,50.5822,38.5400666667,48.1400925926,24.4795,19.3545333334,16.4406,20.0122,19.6502,41.8702,20.9349333333
785.29,21.7680666667,49.7366,37.6324666667,47.4471,23.3211333333,18.3348666667,15.368,19.3217333334,18.8919333333,41.005,19.6426666667
785.60,21.0262,49.5460666667,37.8857333333,47.7205,22.6929333333,17.3755333333,14.26,18.7562,18.3271333333,40.8396,18.949
785.91,20.1770666667,49.3991333333,37.6344,47.6720888889,21.9766,16.5908,13.1056,17.7547333333,17.6280666667,40.3668,18.6906666667
786.22,20.2624,49.2658,37.5757333333,47.6650592592,22.1931,16.3073333333,13.1208666667,17.9256666667,17.7882,40.0813333333,18.6442666667
786.53,19.95,49.1674666667,37.1438666667,47.7394074074,22.0704333333,16.0462,13.0279333333,17.7424,17.6614666667,40.4988666667,18.5469333333
786.84,20.3270666667,49.0616,36.8888666667,47.8514111111,21.8888333333,15.6542,13.0062666667,17.6297333333,17.7593333333,40.4383333333,18.5122
787.14,20.5942666667,48.4142666667,36.6402,47.3481888889,21.7886,15.6987333333,13.3216,18.1640666667,18.0406,39.9234666667,18.4818666667
787.45,21.3033333333,49.7356666667,37.8137333333,49.0207407407,21.9970333333,15.8858,13.6036666667,18.7508,18.6487333333,41.3031333333,18.985
787.76,20.9777333333,49.5348,37.5110666667,48.8098925926,21.7214666667,15.8280666667,13.4696666667,18.1392,18.3348666667,40.9007333333,18.9570666667
788.07,21.3368,50.3828666667,37.9562666667,49.1970814815,22.1408,16.1660666667,14.1048666667,18.6278,18.7102,41.5841333333,19.9292
788.38,22.8953333333,51.7376,39.2515333333,50.2037777778,23.4523333333,17.6965333334,16.1299333333,19.8955333333,20.3481333333,43.0808,21.3288
788.69,24.6135333333,52.8028666667,40.669,51.3936037037,24.7432666667,19.1985333333,17.6702,21.6032,21.6898,44.7635333333,22.451
789.00,24.6736666667,53.2693333333,41.148,51.622462963,24.8659,19.5278,17.9604666667,21.8355333333,22.0688,45.5186,22.5348666667
789.31,24.6712666667,53.0456,41.5550666667,51.493762963,24.8915,19.7299333333,17.8990666667,22.5234,22.3064666667,45.3638666667,22.4355333333
789.62,23.7447333333,53.1338,41.107,51.0845296296,24.1046333333,18.911,16.8904666667,21.7483333333,21.5003333333,45.0697333333,21.9057333333
789.92,22.7846,52.8894,40.5074,50.9983074074,23.1588333333,17.8686,16.1053333333,20.4694666667,20.3360666667,45.0237333333,21.0214
790.23,21.1302,51.1239333333,38.7102666667,49.4181333333,21.9476333333,16.7240666667,14.7892,18.9528,18.8698666667,43.3079333333,19.7574
790.54,21.4886666667,51.8968,38.9944666667,50.0341111111,22.5563,17.8714666667,15.3574666667,19.6734,19.2426666666,44.2769333333,20.0066
790.85,20.9183333333,51.0208666667,38.2886666667,49.4783481481,22.1803666667,17.5353333333,14.9984666667,19.1410666667,18.7909333333,43.4423333333,19.293
791.16,19.8656,50.0403333333,36.66,48.0091518518,21.3172666666,16.4985333333,13.7702,18.2123333333,17.8156666667,42.6344,18.2594666667
791.47,18.6315333333,49.0378666667,35.454,46.9913851852,20.4675333333,15.5283333333,12.9470666667,17.1408666667,17.0596666667,41.7208,17.4595333333
791.78,18.3675333333,48.5664666666,34.9656666667,46.8079740741,20.3188666667,15.3771333333,12.9834666667,16.7902,16.8176,41.3169333333,17.5036
792.08,18.3508666667,48.5254666667,34.8428,46.9528111111,20.3740666667,15.1013333333,12.9839333333,16.1356,16.5758666667,41.3767333333,17.4702
792.39,18.1113333333,48.0126,34.5032666667,46.5828592593,20.2113,14.7709333333,12.9456,15.7576666667,16.5962666667,41.4376,16.9698
792.70,18.7294666667,49.1075333333,35.4817333333,47.3065333333,21.0563666667,15.7744666667,13.5617333333,16.3596666667,17.6087333333,42.6267333333,18.0299333333
793.01,20.2654,50.2692,36.8352666667,48.2148518519,22.1313,17.0361333333,14.74,17.8687333334,18.8805333333,43.4661333333,18.9308666667
793.32,20.3212666667,49.9306666667,37.4004666667,48.2856777778,22.2125,16.3710666667,14.4796666667,17.3858666667,18.7295333333,43.5706666667,18.7732666667
793.62,21.3231333333,50.8857333333,38.5301333333,49.5263962963,23.0907,17.1335333333,15.068,18.4124,19.5295333334,44.9246,19.7941333333
793.93,21.2075333333,50.8306,38.5876666667,49.8220037037,22.7333,17.2412666667,14.6286666667,17.8339333333,19.3048,44.5956,19.905
794.24,21.4586,51.4918,39.4697333333,50.5532555556,22.9170666667,17.6282,14.9908666667,18.0995333334,19.7496,45.2375333333,20.2651333333
794.55,21.4990666667,51.0198666666,39.193,50.1553037037,22.5909333333,17.7369333333,14.4504,18.2271333333,19.4306,44.6342666667,20.0793333333
794.86,21.5055333334,50.7353333333,38.7604666667,49.6417333333,22.458,18.0672666667,14.6779333333,18.5224,19.4327333333,44.3486666667,20.308
795.16,22.4032666667,51.3306,39.2192666667,49.9974037037,23.5539333333,19.3346666667,15.4990666667,19.7691333333,19.9729333333,44.9016,21.2899333333
795.47,22.1621333333,51.0442666667,39.0189333333,49.6113666667,23.2933333333,18.6855333333,15.2086,19.8998,19.4062666667,43.8639333333,20.9878
795.78,22.316,51.8072,39.5582,50.3703518519,23.7147666667,18.862,15.4015333334,20.1538666667,19.5180666666,44.5716,21.5463333333
796.09,22.559,51.6864,39.7572666667,50.3144481481,24.0060333333,19.3438,15.7677333333,20.7808,19.8228666667,44.3308,22.1589333333
796.40,21.802,51.1288,39.2806,49.7655703704,23.0395666666,18.6798666667,14.9307333333,19.9009333333,19.1352,43.4521333333,21.1022666667
796.70,21.7503333333,51.1202,39.2622666667,49.7849333333,22.9208666667,18.2762666666,14.5874666667,19.9931333333,18.6385333333,43.2194666667,20.3620666667
797.01,21.6618666667,50.6454666667,38.5502,49.062562963,23.2904,18.1926,14.3993333333,20.1258666667,18.2191333333,42.2574666667,20.245
797.32,21.7458666667,51.3379333333,38.9889333333,49.8252074074,23.5692666667,18.0922666667,14.8703333333,20.2292,18.5238666666,42.6492,20.9304
797.63,21.6337333333,51.7619333333,39.0514666667,50.2439592593,23.5202666667,17.9715333333,14.8494,19.9030666667,18.5530666667,42.7691333333,20.8998666667
797.93,21.1076,51.537,39.0984,50.0003740741,22.8789666667,17.1743333333,14.4480666667,19.4532666667,18.0192,42.1227333333,20.4401333333
798.24,20.6139333333,51.2241333333,38.8226666667,50.1421222222,22.5353,17.0962,14.46,19.35,17.7103333333,42.1018,20.4694666667
798.55,19.518,49.9160666667,37.8752666667,49.0259925926,21.7451666667,16.5535333333,13.8007333333,18.1380666667,17.0574,41.0661333333,19.4378
798.85,19.6463333333,50.4890666667,37.6975333333,49.1539740741,21.2188666667,15.9742666667,13.5665333333,17.2986666667,16.8924,40.9706666667,18.7282666667
799.16,19.887,50.4106,37.3859333333,48.6971444444,21.2656,16.1881333333,14.0863333333,17.1900666667,17.2804666667,40.7081333333,18.8624666667
799.47,19.985,50.015,37.5806666667,48.6181259259,21.6480333333,16.7042,14.8016,17.7229333333,18.0073333333,40.9438666667,19.6852666667
799.78,19.5052666666,49.3606666667,36.8188666667,48.1490296296,20.7647,16.2632666667,14.4291333333,16.9481333333,17.6484,40.6088666667,19.0104666667
800.08,18.7113333333,48.2483333333,36.0108,47.3607148148,20.1157,16.1417333333,13.5106666667,16.0647333333,16.7436666667,40.0772,17.8008666667
800.39,18.386,47.844,35.7349333333,46.8770925926,19.5127666667,15.306,12.8576666667,15.3683333333,16.3119333333,39.3606,17.1384
800.70,18.4167333333,47.0080666667,35.2348,46.3897703704,19.6236,15.4364666667,12.5805333333,14.4818666667,16.3600666667,38.8900666667,16.6861333333
801.00,18.8447333333,46.5495333333,34.9882666667,45.5886222222,19.5668666667,15.5660666667,12.4902,14.2779333333,16.6197333333,38.5246,16.4089333333
801.31,19.4336666667,45.863,34.9406,45.0835037037,19.7167666667,15.683,12.9429333334,15.2697333333,17.2904,38.1478666667,17.3056666667
801.62,20.3349333333,46.5374,35.7077333333,45.7348037037,20.7953,16.5601333333,13.8736,16.8569333333,18.2952,38.7594,18.6529333333
801.92,19.9534,46.5194666667,35.6948666667,46.0660925926,21.177,16.0821333333,13.1397333333,17.2899333333,17.7236666667,38.8463333333,18.5675333333
802.23,20.7565333333,47.3994666667,36.2726,46.6687703704,21.7612,16.5562666667,13.1836666667,17.8171333333,17.8251333333,39.1566,19.0228666667
802.54,21.3221333333,48.6897333333,37.7299333333,47.5180111111,22.2819666667,17.3556,13.9069333333,18.4387333333,18.5424,39.9124666667,19.8008666667
802.84,23.3015333333,50.5636,39.4126666667,48.9784518518,24.0277,18.6270666667,15.6031333333,20.4364,20.3493333333,41.2222,21.4445333333
803.15,23.273,50.5348666667,39.2842,49.1708592592,24.0370666667,19.027,15.5930666667,20.8926666667,20.2895333333,41.4234,21.0294
803.46,22.8512,50.9392666666,39.4763333333,49.8716888889,23.4620333333,18.5204,15.1205333333,20.9226666667,19.7341333333,41.4879333333,20.4489333333
803.76,22.8146,52.1684,40.119,50.8644185185,24.0561,18.5289333333,15.3061333333,20.8335333333,19.864,42.5595333333,20.7312666667
804.07,22.4478666667,52.5781333333,39.9219333334,51.0378481481,23.8976,17.8386,14.0713333333,19.783,18.8888,42.7692,19.6528
804.38,20.7134,51.7480666667,38.7054,50.3048037037,22.3512666667,16.856,12.488,18.2033333333,17.3578666667,42.1488666667,18.0536666667
804.68,20.8244666667,51.6402,38.5526,50.1866444445,22.0087666667,17.5086666667,12.7632,18.0703333334,17.3332,42.3859333333,18.1931333333
804.99,20.5503333333,51.8656,38.5583333333,50.5015333333,21.8435,17.7546666667,13.0362666667,17.8592666667,17.6060666667,42.2718,18.5147333333
805.30,20.42,50.677,37.5321333333,49.9099962963,21.6581333333,17.1893333333,12.8448666666,17.9178666667,17.1979333333,41.8080666667,18.1578
805.60,19.8115333333,50.3770666667,37.4379333333,49.5444777778,21.1183,17.1378666667,12.9134,17.5836,17.1122666667,41.4480666667,18.1574
805.91,21.091,51.8212666667,38.6512,50.5201851852,22.182,18.0413333333,13.8832666667,18.3677333333,17.9897333333,42.8263333333,19.708
806.21,22.0558,52.3604666667,39.4416666667,50.6768925926,23.0837333333,19.1962666667,15.4399333333,19.6786,19.2385333333,44.2131333333,21.3706
806.52,22.9711333333,52.2469333333,39.786,50.4434777778,23.7448666666,20.2634,16.2551333333,20.6008,20.14,43.9917333333,21.8766666667
806.83,23.1858666667,53.5525333333,40.3455333333,51.3671518518,24.5932,20.9187333333,17.084,21.5085333333,20.7586,44.998,22.4609333333
807.13,23.1178666667,53.0376,40.1267333333,51.0064703704,24.6387,20.4308666667,16.8398,21.4533333333,20.5576,44.7149333333,22.3066666667
807.44,23.4617333333,53.719,41.0026,51.7960259259,25.2272,20.5312,17.1636,21.7310666667,21.3452,44.8756666667,22.442
807.74,23.2765333333,53.5867333334,41.1009333333,51.7876851852,24.9367,20.4806,16.8458,21.9135333333,21.1096666667,45.1376666667,22.1058
808.05,23.347,53.9608,41.9463333333,52.4157333333,25.3251,21.0916,16.7714,21.9008,21.0732,45.8390666667,21.9372666667
808.35,23.0506666667,53.5465333333,41.3353333333,51.6714296296,25.2943,20.4821333333,15.9388666667,21.4742,20.1947333333,45.9991333333,21.0846666667
808.66,22.3896,52.8498666667,41.0227333333,51.3357740741,25.1417333333,20.2418,15.7136666667,21.6456,20.028,45.6067333333,20.7903333333
808.97,22.0046666667,52.9784666667,40.5851333333,51.4479555556,24.9976666667,19.8658,14.7626,20.8729333333,19.3092666667,44.6714666667,20.1727333333
809.27,20.5298,52.0340666667,39.1104,50.6264333333,23.4134,18.4408,12.9833333333,18.8006666667,17.3213333334,43.7979333333,18.6506666667
809.58,20.8483333333,51.5968,39.4809333333,50.6359185185,23.1237,19.0119333333,13.483,19.0319333333,17.6146666667,43.7625333333,18.8223333333
809.88,21.3049333333,52.2628,39.7654666667,51.2339259259,23.5883,20.0508666667,14.3426,19.3679333333,18.2875333333,44.5056666667,19.8267333334
810.19,22.2656666667,51.7794666667,39.6591333333,51.087762963,24.3508666667,20.9224,15.639,20.2505333333,18.9673333333,45.0327333333,20.9224
810.49,22.479,50.6369333333,39.0716,50.2835777778,24.6617,21.1258666667,16.0197333333,20.237,19.3185333333,44.5036666667,21.1159333333
810.80,23.1360666667,50.7100666667,38.9646,49.5939925926,24.6549,20.8480666667,16.0749333334,20.2268666667,19.2802,43.9348666667,21.4299333333
811.10,25.2958,52.5247333333,40.6706666667,50.7143740741,26.0552666667,22.4556666666,18.1063333334,21.6468666667,20.9565333333,44.9407333333,23.2644
811.41,25.3313333333,51.9584666667,40.1682,49.8022888889,25.4352,22.196,17.6756666667,20.5240666667,20.1780666667,44.0454,22.7398
811.71,24.236,51.2896,39.8511333333,49.0321259259,24.9058,21.4085333333,17.4404,20.3572,19.5832666667,43.5912,22.2220666667
812.02,25.3882666667,52.2616,41.5438666667,50.1251851852,25.8210333333,22.4091333333,19.1348666667,22.4975333333,21.0522666667,44.7198666667,23.648
812.32,24.8449333333,52.1822,41.7015333333,49.9949259259,25.7157,22.1421333333,18.969,22.2522,21.0211333333,44.2444666667,23.8537333333
812.63,24.0278,51.1804666667,40.9523333333,48.7764740741,25.0594,21.1409333333,18.5118666667,21.627,20.4265333333,42.8571333333,23.1547333334
812.93,23.3588,51.22,40.7759333333,48.3836,24.6503,20.3267333333,17.4476666667,20.8372666667,19.4488666667,42.2665333333,22.2868666667
813.24,23.5513333333,52.1912,41.4952666667,48.5883814815,25.0571,20.2908,17.2274,20.6231333333,19.0759333333,42.7830666667,21.9212
813.54,22.3466666667,51.4952,40.5919333333,48.0909740741,24.2523666667,19.9273333333,16.3346,19.6054666667,18.3800666667,41.973,21.0489333333
813.85,20.3164666667,49.4093333333,38.7763333333,47.2550814815,22.2678666667,17.8691333333,14.1877333333,18.0064666667,16.2868666666,40.0212666667,19.0190666667
814.15,19.0737333333,49.2622,38.5568,47.2960925926,20.9800666667,17.0383333334,12.8700666667,17.5228,15.5304,39.4830666667,18.6106666667
814.46,19.5034666667,48.6107333333,38.4257333333,46.9989481481,21.0619,17.2952666667,12.805,17.7391333333,15.89,39.1442666667,18.5421333333
814.76,19.2310666667,48.2464,37.6407333333,46.439037037,21.3954333333,16.9774,12.1116666667,16.872,15.6713333333,38.7362,18.3148
815.07,18.713,47.0358666667,36.2236,45.7150148148,20.3112333333,15.4431333333,10.6222666667,15.9176,14.3671333333,38.1329333333,17.0146666667
815.37,19.9470666667,47.7476666667,37.3821333333,46.9204,20.9697666667,15.9724666667,10.9378666667,16.6082666667,14.8595333333,39.5866,17.3080666667
815.68,21.4256666667,48.2154,38.2358666667,47.4263407407,21.5077,17.2616,12.7384,18.1846,16.5846,40.2154666667,18.636
815.98,21.4564666667,48.0820666667,37.9591333333,47.4376925926,20.7232333333,16.5640666667,13.0154,18.0923333333,16.3897333333,40.1332,18.4409333333
